,Concept_ID,hr,mrj
771,böse::A,zao,шӹдӓн
772,böse::A,opak,шӹдӓн
773,dumm::A,glup,окмак
774,faul::A,lijen,ялахай
775,fleißig::A,radin,пӓшам яратышы
776,fleißig::A,marljiv,пӓшам яратышы
777,geizig::A,škrt,шык
778,klug::A,razborit,ышан
779,geschickt::A,vješt,мастар
780,lieb::A,drag,тыри
781,lustig::A,veseo,мындыр
782,lustig::A,veseo,сусу
783,sanft::A,blag,йӹвӹжӓ
784,hungrig::A,gladan,шужышы
785,krank::A,bolestan,церлӹ
786,krank::A,bolestan,хворой
787,nackt::A,nag,цӓрӓ
788,traurig::A,tužan,сы́лыкан
789,traurig::A,tužan,кымы́лдымы
790,traurig::A,žalostan,сы́лыкан
791,traurig::A,žalostan,кымы́лдымы
792,lebendig::A,živ,живой
793,gut::A,dobar,яжо
794,schlecht::A,loš,уда
795,schlecht::A,loš,худа
796,schlecht::A,rđav,уда
797,schlecht::A,rđav,худа
798,richtig::A,tačan,вургамла
799,richtig::A,ispravan,вургамла
800,schlimm::A,zao,йӹрнык
801,schlimm::A,zločest,йӹрнык
802,wahr::A,istinit,настоящий
803,wahr::A,istinit,настояшый
804,alt::A,star,шонгы
805,neu::A,nov,у
806,ehemalig::A,bivši,тошты
807,alt[Lebewesen]::A,star,ӹлалшӹ
808,jung::A,mlad,нöргӹ
809,jung::A,mlad,молода
810,arm::A,ubog,укеӓн
811,arm::A,siromašan,укеӓн
812,reich::A,bogat,паян
813,reich::A,bogat,пурлыкан
814,bekannt::A,poznat,палӹмӹ
815,berühmt::A,čuven,лӹмлы
816,berühmt::A,slavan,лӹмлы
817,fremd::A,tuđ,эдемӹн
818,fremd::A,stran,эдемӹн
819,verschieden::A,razan,тӹрлӹ
820,verschieden::A,različan,тӹрлӹ
821,nah::A,blizak,лишӹл
822,fern::A,dalek,мӹндӹр
823,fern::A,daljnji,мӹндӹр
824,linker::A,lijevi,шалахай
825,rechter::A,desni,вургамла
826,anderer::A,drugi,вес
827,anderer::A,drugi,весӹ
828,anderer::A,drugačiji,вес
829,anderer::A,drugačiji,весӹ
830,erster::A,prvi,икшӹ
831,erster::A,prvi,икӹмшӹ
832,zweiter::A,drugi,кокшы
833,dritter::A,treći,кымшы
834,letzter::A,zadnji,остатка
835,allein::ADV,sam,иктӹ
836,allein::ADV,sam,иктӹт
837,auf einmal::ADV,istodobno,тöрöк
838,zusammen::ADV,skupa,икараш
839,zusammen::ADV,skupa,цымырын
840,zusammen::ADV,zajedno,икараш
841,zusammen::ADV,zajedno,цымырын
842,lange::ADV,dugo,кужын
843,plötzlich::ADV,naglo,трӱк
844,plötzlich::ADV,iznenada,трӱк
845,sofort::ADV,odmah,полт
846,sofort::ADV,odmah,тöрöк
847,sofort::ADV,odmah,тӹшӓкок
848,später::ADV,kasnije,вара
849,jetzt::ADV,sad,
850,jetzt::ADV,sada,
851,heute::ADV,danas,тагачы
852,morgen::ADV,sutra,иргод
853,morgen::ADV,sutra,иргодым
854,bald::ADV,skoro,чӹнь
855,bald::ADV,skoro,вӓшке
856,bald::ADV,skoro,выртышты
857,bald::ADV,doskora,чӹнь
858,bald::ADV,doskora,вӓшке
859,bald::ADV,doskora,выртышты
860,dann::ADV,zatim,пакыла
861,gestern::ADV,juče,тенгечӹ
862,gestern::ADV,jučer,тенгечӹ
863,einst::ADV,negda,икӓнӓ
864,einst::ADV,nekada,икӓнӓ
865,damals::ADV,tada,тӹнӓм
866,damals::ADV,onda,тӹнӓм
867,danach::ADV,poslije,пакыла
868,danach::ADV,nakon toga,пакыла
869,vorher::ADV,prije,перви
870,vorher::ADV,prije toga,перви
871,zuerst::ADV,prvo,андак
872,zuerst::ADV,najprije,андак
873,einmal::ADV,jednom,гӓнӓк
874,einmal::ADV,jednom,гӓнӓ
875,einmal::ADV,jedanput,гӓнӓк
876,einmal::ADV,jedanput,гӓнӓ
877,manchmal::ADV,katkad,кынамжы
878,manchmal::ADV,katkada,кынамжы
879,oft::ADV,često,чӹчкӹдӹн
880,immer::ADV,vazda,со
881,immer::ADV,vazda,соок
882,immer::ADV,uvijek,со
883,immer::ADV,uvijek,соок
884,niemals::ADV,nikad,нинам
885,niemals::ADV,nikad,нигынам
886,niemals::ADV,nikad,нигынамат
887,niemals::ADV,nikada,нинам
888,niemals::ADV,nikada,нигынам
889,niemals::ADV,nikada,нигынамат
890,hier::ADV,tu,тиштӹ
891,hier::ADV,ovdje,тиштӹ
892,hierhin::ADV,amo,тишкӹ
893,hierhin::ADV,ovamo,тишкӹ
894,von hier::ADV,odavde,тишец
895,von hier::ADV,odavde,тишецӹн
896,dort::ADV,ondje,тӹштӹ
897,dorthin::ADV,onamo,тӹшкӹ
898,dorthin::ADV,onamo,тӹшкӹлӓ
899,geradeaus::ADV,ravno,вик
900,geradeaus::ADV,ravno,тура
901,vorwärts::ADV,naprijed,анзыкы
902,rückwärts::ADV,natrag,мӹнгеш
903,zurück::ADV,nazad,мӹнгеш
904,zurück::ADV,natrag,мӹнгеш
905,unten::ADV,dolje,ӱлнӹ
906,unten::ADV,dolje,лӹвӓлнӹ
907,hinab::ADV,nizbrdo,ӱлӹкӹ
908,hinab::ADV,nizbrdo,лӹвӓкӹ
909,oben::ADV,gore,вӹлнӹ
910,hinauf::ADV,uzbrdo,кӱшкӹлӓ
911,hinauf::ADV,uzbrdo,кӱш
912,überall::ADV,svuda,йӹлт
913,überall::ADV,svuda,цилӓ вӓре
914,überall::ADV,svagdje,йӹлт
915,überall::ADV,svagdje,цилӓ вӓре
916,nicht::ADV,ne,уке
917,ein wenig::ADV,malo,изиш
918,ein wenig::ADV,malo,иклаштык
919,kaum::ADV,tek,цылик
920,kaum::ADV,tek,чучок-чучок
921,kaum::ADV,jedva,цылик
922,kaum::ADV,jedva,чучок-чучок
923,sehr::ADV,jako,чоте
924,sehr::ADV,veoma,чоте
925,so::ADV,tako,тенге
926,so::ADV,tako,тенгелӓ
927,so::ADV,ovako,тенге
928,so::ADV,ovako,тенгелӓ
929,noch::ADV,još,мол
930,noch::ADV,još,моло
931,nur::ADV,samo,веле
932,schon::ADV,već,уже
933,schon::ADV,već,ӹнде
934,wieder::ADV,opet,уэш
935,wieder::ADV,ponovo,уэш
936,vergebens::ADV,uzalud,зря
937,vergebens::ADV,uzalud,ӹзрӓ
938,vergebens::ADV,uzalud,ӹзӹрӓ
939,vergebens::ADV,zabadava,зря
940,vergebens::ADV,zabadava,ӹзрӓ
941,vergebens::ADV,zabadava,ӹзӹрӓ
942,vor::PRP,pred,анзыц
943,vor::PRP,pred,анзыцын
944,vor::PRP,ispred,анзыц
945,vor::PRP,ispred,анзыцын
946,hinter::PRP,za,шайылан
947,hinter::PRP,za,шайылный
948,hinter::PRP,iza,шайылан
949,hinter::PRP,iza,шайылный
950,unter::PRP,pod,лӹвӓкӹ
951,unter::PRP,ispod,лӹвӓкӹ
952,durch::PRP,po,вашт
953,durch::PRP,kroz,вашт
954,neben::PRP,kraj,сага
955,neben::PRP,pored,сага
956,neben::PRP,pokraj,сага
957,zwischen::PRP,među,лош
958,zwischen::PRP,među,лошкы
959,zwischen::PRP,između,лош
960,zwischen::PRP,između,лошкы
961,wegen::PRP,radi,мычыц
962,wegen::PRP,zbog,мычыц
963,dies::PRN,ovo,тидӹ
964,dies::PRN,ovo,ти
965,das::PRN,to,тидӹ
966,das::PRN,to,ти
967,das::PRN,ono,тидӹ
968,das::PRN,ono,ти
969,alles::PRN,sve,цилӓ
970,ich::PRN,ja,мый
971,du::PRN,ti,тӹнь
972,er::PRN,on,тӹдӹ
973,wir::PRN,mi,мӓ
974,ihr::PRN,vi,вӓ
975,sie::PRN,oni,нӹнӹ
976,was::FPRN,što,ма
977,wer::FPRN,tko,кӱ
978,wo::FADV,gdje,кышан
979,wo::FADV,gdje,кыштакен
980,wohin::FADV,kuda,кышкы
981,wohin::FADV,kamo,кышкы
982,wie::FADV,kako,кыце
983,warum::FADV,zašto,малын
984,wieviel::FNUM,koliko,кынар
985,wieviel::FNUM,koliko,кынары
986,wieviel::FNUM,koliko,кынаркы
987,eins::NUM,jedan,иктӹ
988,eins::NUM,jedan,иктӹт
989,zwei::NUM,dva,кок
990,zwei::NUM,dva,кокты
991,drei::NUM,tri,кым
992,drei::NUM,tri,кымыт
993,vier::NUM,četiri,нӹл
994,fünf::NUM,pet,вӹц
995,sechs::NUM,šest,куд
996,sechs::NUM,šest,кудытмозн
997,sieben::NUM,sedam,шӹм
998,sieben::NUM,sedam,шӹмӹт
999,acht::NUM,osam,кӓндӓкш
1000,acht::NUM,osam,кӓндӓкшӹ
1001,neun::NUM,devet,ӹндекшшӱдӹ
1002,zehn::NUM,deset,лу
1003,elf::NUM,jedanaest,луатик
1004,elf::NUM,jedanaest,луатиктӹ
1005,zwölf::NUM,dvanaest,луаткок
1006,zwölf::NUM,dvanaest,луаткокты
1007,zwanzig::NUM,dvadeset,коклы
1008,dreißig::NUM,trideset,кымлы
1009,vierzig::NUM,četrdeset,нӹллӹ
1010,fünfzig::NUM,pedeset,вӹцлӹ
1011,sechzig::NUM,šezdeset,кудлу
1012,siebzig::NUM,sedamdeset,шӹмлу
1013,achtzig::NUM,osamdeset,кӓндӓкшлу
1014,neunzig::NUM,devetdeset,ӹндекшлу
1015,hundert::NUM,sto,шӱдӹ
1016,tausend::NUM,tisuća,тӹжем
1017,und::CNJ,i,дöн
1018,und::CNJ,te,дöн
1019,oder::CNJ,ili,льывы
1020,stehen::V,stajati,шалшаг
1021,sitzen::V,sjediti,шӹнзӓш
1022,liegen::V,ležati,киӓш
1023,hängen::V,visiti,кечӓш
1024,werden::V,postati,шагалаш
1025,werden::V,činiti se,шагалаш
1026,passieren::V,desiti se,ӹштӓ́лтӓш
1027,passieren::V,dogoditi se,ӹштӓ́лтӓш
1028,beginnen::V,početi,тӹнгӓлӓлтӓш
1029,enden::V,prestati,пӹтӓш
1030,enden::V,svršiti se,пӹтӓш
1031,wechseln::V,mijenjati se,весемӓш
1032,wechseln::V,mijenjati se,весемӓлтӓш
1033,aufgehen[Sonne]::V,izići,авараш
1034,untergehen[Sonne]::V,zaći,шӹ́нзӓш
1035,scheinen[Sonne]::V,sijati,сотемдӓрӓш
1036,donnern::V,grmjeti,хӹдӹртӓш
1037,wehen::V,duhati,ӹфӹлӓш
1038,strömen::V,strujati,йогащ
1039,fließen::V,teći,йогащ
1040,sich drehen::V,obrtati se,пöрдӓш
1041,sich drehen::V,vrtjeti se,пöрдӓш
1042,schwanken::V,teturati,лыпшалташ
1043,schwanken::V,kolebati se,лыпшалташ
1044,schwingen::V,njihati,кӓчӓйӓш
1045,schwingen::V,titrati,кӓчӓйӓш
1046,fallen::V,padati,кенвазаш
1047,fallen::V,padati,шынгалташ
1048,brennen::V,gorjeti,йылаш
1049,rauchen::V,dimiti se,шыпшаш
1050,regnen::V,kišiti,юраш
1051,regnen::V,daždjeti,юраш
1052,gefrieren::V,smrznuti se,гӓш
1053,gefrieren::V,smrznuti se,кӹлмаш
1054,tauen::V,kopnjeti,шылаш
1055,tauen::V,kraviti se,шылаш
1056,schmelzen::V,topiti se,шӹрӓнӓш
1057,trocknen::V,sušiti se,кошкаш
1058,sieden::V,kipjeti,шолаш
1059,sieden::V,ključati,шолаш
1060,faulen::V,gnjiti,шӱӓш
1061,verfaulen::V,sagnjiti,йӓнгӓрӓлтӓш
1062,reißen::V,otrgnuti se,кышкедӓлтӓш
1063,versinken::V,tonuti,ва́лаш
1064,versinken::V,propasti,ва́лаш
1065,vergehen::V,prolaziti,эртӓш
1066,erscheinen::V,pojaviti se,каяш
1067,verschwinden::V,nestati,ямаш
1068,verschwinden::V,izgubiti se,ямаш
1069,sinken::V,trgnuti,пычаш
1070,sinken::V,spustiti se,пычаш
1071,abnehmen::V,opasti,чӹдемӓш
1072,abnehmen::V,opasti,кöтӹргӓш
1073,zunehmen::V,povećati se,когоэмӓш
1074,steigen::V,uzići,лӱлта́лташ
1075,steigen::V,nadoći,лӱлта́лташ
1076,wachsen::V,rasti,кушкаш
1077,glänzen::V,blistati,йӹлгӹжӓш
1078,glänzen::V,sjati se,йӹлгӹжӓш
1079,funkeln::V,svjetlucati,валгалташ
1080,lärmen::V,bučati,юкланаш
1081,lärmen::V,galamiti,юкланаш
1082,läuten::V,zvoniti,цоргаш
1083,klingeln::V,zvoniti,цоргаш
1084,klirren::V,zvečati,цонгырталгаш
1085,brausen::V,hujati,ышдымыла́наш
1086,rauschen::V,šumiti,шу́жгаш
1087,rauschen::V,šuškati,шу́жгаш
1088,klingen::V,zvučati,йо́нгаш
1089,bellen::V,lajati,опташ
1090,heulen::V,zavijati,урмыжаш
1091,blasen::V,puhati,ӹфӹлӓш
1092,pfeifen::V,fućkati,ши́шкаш
1093,schreien::V,vikati,уташ
1094,schreien::V,vikati,саслаш
1095,schreien::V,vikati,варгынзаш
1096,schreien::V,kričati,уташ
1097,schreien::V,kričati,саслаш
1098,schreien::V,kričati,варгынзаш
1099,stöhnen::V,stenjati,ӹнгӹрӓш
1100,zittern::V,drhtati,цӹтӹрӓш
1101,zittern::V,trepetati,цӹтӹрӓш
1102,leben::V,živjeti,ӹлӓш
1103,geboren werden::V,roditi se,шачаш
1104,atmen::V,disati,шӱлӓш
1105,trinken::V,piti,йӱӓш
1106,essen::V,jesti,качкаш
1107,schlucken::V,gutati,нелӓш
1108,müde werden::V,umoriti se,янгылаш
1109,einschlafen::V,usnuti,амален кеӓш
1110,einschlafen::V,zaspati,амален кеӓш
1111,schlafen::V,spati,амалаш
1112,aufwachen::V,probuditi se,понгыжалташ
1113,aufstehen::V,ustati,кӹньӹл шагалаш
1114,sich erholen::V,odmoriti se,кӓнаш
1115,krank werden::V,oboljeti se,церлӓнен вазаш
1116,krank werden::V,razboljeti se,церлӓнен вазаш
1117,krank sein::V,bolovati,церлӓнӓш
1118,krank sein::V,bolovati,ясланаш
1119,krank sein::V,bolovati,ясыланаш
1120,schmerzen::V,boljeti,каршташ
1121,husten::V,kašljati,кахыраш
1122,genesen::V,ozdraviti,паремӓш
1123,genesen::V,ozdraviti,тöрлӓнӓш
1124,genesen::V,oporaviti se,паремӓш
1125,genesen::V,oporaviti se,тöрлӓнӓш
1126,sterben::V,umrijeti,вазын колаш
1127,umkommen::V,skapati,пӹтӓш
1128,sich bewegen::V,gibati se,кашташ
1129,sich bewegen::V,kretati se,кашташ
1130,sich rühren::V,maknuti se,тӓрвӓнӓш
1131,sich erheben::V,dići se,кӹньӹлӓш
1132,sich setzen::V,sjesti,шӹнзӓш
1133,hinfallen::V,pasti,кенвазаш
1134,hinfallen::V,pasti,шынгалташ
1135,laufen::V,hodati,кашташ
1136,schreiten::V,stupati,ашкедӓш
1137,spazierengehen::V,šetati se,мадын кашташ
1138,eilen::V,hitati,вӓшкӓш
1139,sich beeilen::V,požuriti se,вӓшкӓш
1140,sich beeilen::V,požuriti se,талашаш
1141,sausen::V,juriti,хойхаланаш
1142,sausen::V,juriti,хояш
1143,rennen::V,trčati,кыргыжаш
1144,springen::V,skakati,тӹршештӓш
1145,klettern::V,popeti se,ку́заш
1146,klettern::V,penjati se,ку́заш
1147,schaukeln::V,ljuljati se,лыпшалташ
1148,kriechen::V,puzati,авалянаш
1149,kriechen::V,puzati,ньыжиклӓш
1150,kriechen::V,gmizati,авалянаш
1151,kriechen::V,gmizati,ньыжиклӓш
1152,schwimmen::V,plivati,илӓш
1153,tauchen::V,roniti,цымаш
1154,tauchen::V,gnjuriti,цымаш
1155,rudern::V,veslati,шуалташ
1156,fahren::V,voziti se,кеӓш
1157,fliegen::V,letjeti,чонгештӓш
1158,fliegen::V,lijetati,чонгештӓш
1159,gehen::V,ići,кеӓш
1160,weggehen::V,otići,кеӓш
1161,abfahren::V,krenuti,кеӓш
1162,abfahren::V,otputovati,кеӓш
1163,anhalten::V,stati,цӓрнӓш
1164,anhalten::V,zaustaviti,цӓрнӓш
1165,hineingehen::V,ulaziti,пыраш
1166,eintreten::V,ući,пыраш
1167,kommen::V,doći,толаш
1168,ankommen::V,stići,шоаш
1169,zurückkommen::V,vratiti se,пöртӹлӓш
1170,zurückkommen::V,povratiti se,пöртӹлӓш
1171,bleiben::V,ostati,кодаш
1172,warten::V,čekati,вычаш
1173,erwarten::V,očekivati,вычаш
1174,suchen::V,tražiti,кӹчӓлӓш
1175,finden::V,naći,моаш
1176,versuchen::V,pokušati,путаяш
1177,versuchen::V,pokušati,цацаш
1178,vorbereiten::V,spremiti,поспейӹктӓш
1179,vorbereiten::V,pripremiti,поспейӹктӓш
1180,lieben::V,voljeti,яраташ
1181,mögen::V,voljeti,яраташ
1182,lachen::V,smijati se,ваштылаш
1183,rühren::V,taknuti,тӓрвӓтӓш
1184,weinen::V,plakati,мӓгӹрӓш
1185,schimpfen::V,psovati,свырседӓлӓш
1186,sich ärgern::V,ljutiti se,шӹдешкӓш
1187,sich fürchten::V,bojati se,лӱдӓш
1188,fürchten::V,bojati se,лӱдӓш
1189,fliehen::V,pobjeći,кыргыжаш
1190,flüchten::V,utjeći,кыргыж шӹлӓш
1191,sehen::V,vidjeti,ужаш
1192,anschauen::V,ogledati,анжалаш
1193,ansehen::V,gledati,анжаш
1194,hören::V,čuti,колаш
1195,zuhören::V,slušati,колышташ
1196,probieren::V,probati,тотештӓш
1197,probieren::V,probati,подыл анжаш
1198,riechen::V,osjećati miris,ӱпшӹнзӓш
1199,fühlen::V,osjećati,шижӓш
1200,scheinen::V,činiti se,каяш
1201,zu sehen sein::V,biti vidljiv,каяш
1202,vernehmen::V,saznati,колын колташ
1203,frieren::V,zima je,кӹлмаш
1204,frieren::V,zima je,тӹнгӹргӓш
1205,tun::V,raditi,ӹштӓш
1206,können::V,moći,кердӓш
1207,wollen::V,htjeti,жалаяш
1208,anfangen::V,početi,тӹнгӓлӓш
1209,beenden::V,svršiti,пӹтӓрӓш
1210,beenden::V,dovršiti,пӹтӓрӓш
1211,aufhören::V,prestati,цӓрнӓш
1212,gelingen::V,uspjeti,цӓш лиӓш
1213,geraten::V,desiti se,лиӓш
1214,öffnen::V,otvoriti,пачаш
1215,schließen::V,zatvoriti,чӱчӓш
1216,stellen::V,metnuti,шӹндӓш
1217,stellen::V,postaviti,шӹндӓш
1218,setzen::V,posaditi,шӹндӓш
1219,legen::V,polagati,опташ
1220,legen::V,polagati,пиштӓш
1221,berühren::V,doticati,тӹкӓлӓш
1222,berühren::V,dodirivati,тӹкӓлӓш
1223,verbinden::V,spojiti,пидӓш
1224,verbinden::V,zavezati,пидӓш
1225,bedecken::V,pokriti,леведӓш
1226,aufhängen::V,objesiti,сӓкӓш
1227,anzünden::V,upaliti,чӱктӓш
1228,anzünden::V,zapaliti,чӱктӓш
1229,aufheben::V,podići,кузыкташ
1230,aufheben::V,podignuti,кузыкташ
1231,zurücklassen::V,ostaviti,кодаш
1232,zurücklassen::V,pustiti natrag,кодаш
1233,verlieren::V,izgubiti,ямдаш
1234,fallen lassen::V,ispustiti,кенвацтараш
1235,machen::V,uraditi,ӹштӓш
1236,machen::V,načiniti,ӹштӓш
1237,machen::V,napraviti,ӹштӓш
1238,herstellen::V,proizvesti,йӓмдӹлӓш
1239,bauen::V,graditi,ӹштӓш
1240,reparieren::V,popraviti,чиняш
1241,reparieren::V,popraviti,алалаш
1242,verbessern::V,poboljšati,яжоэмден шӹндӓш
1243,ändern::V,promijeniti,вашталташ
1244,graben::V,kopati,капаяш
1245,graben::V,kopkati,капаяш
1246,beugen::V,saviti,лывырташ
1247,beugen::V,saviti,каклярташ
1248,biegen::V,saviti,лывырташ
1249,biegen::V,sagnuti,лывырташ
1250,drehen::V,vrtjeti,сӓрӓш
1251,drehen::V,vrtjeti,сӓрӹкӓлӓш
1252,wenden::V,obrnuti,сӓрӓлӓш
1253,umdrehen::V,okrenuti,сӓрӓлӓш
1254,umdrehen::V,prevŕnuti,сӓрӓлӓш
1255,heben::V,dizati,лӱктӓш
1256,hochheben::V,dignuti,кузыкташ
1257,ergreifen::V,uhvatiti,хватяш
1258,ergreifen::V,prihvatiti,хватяш
1259,halten::V,držati,кычаш
1260,drücken::V,pritiskivati,темдӓш
1261,schieben::V,gurati,шӹкӓш
1262,kratzen::V,česati,нӹжӓш
1263,kratzen::V,grepsti,нӹжӓш
1264,lecken::V,lizati,нылаш
1265,beißen::V,ujesti,пыралаш
1266,beißen::V,gristi,пыралаш
1267,abreißen::V,otkinuti,кӹрӓш
1268,abreißen::V,otkinuti,кышкед нӓлӓш
1269,abschneiden::V,odrezati,шулаш
1270,abschneiden::V,odrezati,лаштыклаш
1271,binden::V,vezati,пидӓш
1272,stecken::V,turiti,шыралаш
1273,brechen::V,slomiti,тодылаш
1274,brechen::V,slomiti,пыдырташ
1275,klopfen::V,lupati,рушткаш
1276,klopfen::V,kucati,рушткаш
1277,hauen::V,tući,шелӹштӓш
1278,hauen::V,udarati,шелӹштӓш
1279,kleben::V,lijepiti,клейӓш
1280,reiben::V,trti,нӹжӓш
1281,streichen::V,namazati,шӹрӓш
1282,schleifen::V,brusiti,шымаш
1283,schneiden::V,rezati,пӹчкӓш
1284,rütteln::V,drmati,мыльгыкташ
1285,schütteln::V,tresti,цӹтӹртӓш
1286,schütteln::V,tresti,мыльгыкташ
1287,schwenken::V,mahati,машыяш
1288,schütten::V,sipati,опталаш
1289,schütten::V,lijevati,опталаш
1290,füllen::V,napuniti,темӓш
1291,einwickeln::V,umotati,пӹтӹрӓ́лӓш
1292,einwickeln::V,zamotati,пӹтӹрӓ́лӓш
1293,tragen::V,nositi,намалаш
1294,schleppen::V,tegliti,шӹдӹрӓш
1295,ziehen::V,vući,шыпшаш
1296,aufbewahren::V,čuvati,перегӓш
1297,werfen::V,bacati,кӹшкӓш
1298,fangen::V,loviti,кычаш
1299,fangen::V,hvatati,кычаш
1300,packen::V,ščepati,хватяш
1301,packen::V,zgrabiti,хватяш
1302,verstecken::V,sakriti,шӹлтӓш
1303,teilen::V,podijeliti,пайылаш
1304,schicken::V,slati,колташ
1305,bringen::V,donijeti,кандаш
1306,hinzufügen::V,dodati,
1307,hinzufügen::V,pridati,
1308,bekommen::V,dobiti,лыкташ
1309,erhalten::V,primiti,получаяш
1310,nehmen::V,uzeti,налаш
1311,wählen::V,izabrati,айыраш
1312,auswählen::V,odabrati,айыраш
1313,bewahren::V,sačuvati,перегӓш
1314,behindern::V,smetati,мешӓйӓш
1315,verderben::V,pokvariti,портяш
1316,beschädigen::V,oštetiti,шушырташ
1317,zerbrechen::V,razbiti,пыдырташ
1318,zerbrechen::V,prelomiti,пыдырташ
1319,zerreißen::V,poderati,кӹрӓш
1320,zerreißen::V,rastrgnuti,кӹрӓш
1321,zerstören::V,razoriti,шӓлӓтӓш
1322,zerstören::V,razrušiti,шӓлӓтӓш
1323,verbrennen::V,spaliti,йылаташ
1324,verbrennen::V,spaliti,йылалташ
1325,verbrennen::V,sagorjeti,йылаташ
1326,verbrennen::V,sagorjeti,йылалташ
1327,geben::V,dati,пуаш
1328,reichen::V,pružiti,пуаш
1329,schenken::V,darivati,подараш
1330,versprechen::V,obećati,сöрӓш
1331,wünschen::V,željeti,жалаяш
1332,loben::V,hvaliti,хваляш
1333,küssen::V,ljubiti,шышшалаш
1334,wiegen::V,njihati,лӱнгӓлтӓш
1335,wiegen::V,ljuljati,лӱнгӓлтӓш
1336,zudecken::V,pokriti,пиштӓш
1337,wecken::V,probuditi,понгыжалтараш
1338,zeigen::V,pokazati,анжыкташ
1339,führen::V,voditi,видӓш
1340,lehren::V,učiti,тымдаш
1341,unterrichten::V,poučiti,тымдаш
1342,aufziehen::V,uzgajati,кушташ
1343,leiten::V,upravljati,видӓш
1344,leiten::V,upravljati,вуйлаташ
1345,leiten::V,upravljati,вуйлалташ
1346,antreiben::V,natjeravati,талаштараш
1347,lassen::V,dati,-ыкт
1348,einladen::V,pozvati,ӱжӓш
1349,vereinigen::V,ujediniti,иктештӓш
1350,besuchen::V,posjetiti,толаш
1351,treffen::V,sresti,вӓшлиӓш
1352,treffen::V,sresti,вӓшлиӓлтӓш
1353,sich versammeln::V,okupiti se,цымыргаш
1354,spielen::V,igrati se,мадаш
1355,singen::V,pjevati,мыраш
1356,tanzen::V,plesati,кушташ
1357,sich trennen::V,razići se,айырлаш
1358,verlassen::V,ostaviti,шуаш
1359,verlassen::V,napustiti,шуаш
1360,retten::V,spasiti,ытараш
1361,bewachen::V,čuvati,оролаш
1362,bewachen::V,stražariti,оролаш
1363,schützen::V,čuvati,перегӓш
1364,verteidigen::V,obraniti,перегӓш
1365,sich schlagen::V,biti se,шидӓлӓш
1366,sich schlagen::V,biti se,шиэдӓлӓш
1367,sich schlagen::V,udariti se,шидӓлӓш
1368,sich schlagen::V,udariti se,шиэдӓлӓш
1369,schießen::V,pucati,лӱӓш
1370,schießen::V,strijeljati,лӱӓш
1371,siegen::V,pobijediti,сӹнгӓш
1372,ärgern::V,ljutiti,шӹдештӓрӓш
1373,schlagen::V,biti,пӓрен колташ
1374,schlagen::V,biti,хӹрӹктен колташ
1375,schlagen::V,udariti,пӓрен колташ
1376,schlagen::V,udariti,хӹрӹктен колташ
1377,treten::V,šutnuti,чымаш
1378,stechen::V,ubosti,пышкылаш
1379,stoßen::V,gurnuti,шыркедӓш
1380,stehlen::V,ukrasti,шолышт толаш
1381,stören::V,smetati,ӓрештӹлӓш
1382,belästigen::V,smetati,кӓньӹсӹрлӓндӓрӓш
1383,belästigen::V,smetati,шытырланыкташ
1384,belästigen::V,dosaditi,кӓньӹсӹрлӓндӓрӓш
1385,belästigen::V,dosaditi,шытырланыкташ
1386,verbergen::V,skriti,шӹлтӓш
1387,täuschen::V,obmanuti,алталаш
1388,täuschen::V,obmanuti,аталаш
1389,betrügen::V,prevarati,мошеньӹчӓйӓш
1390,töten::V,ubiti,пуштын шуаш
1391,wohnen::V,stanovati,ӹлӓш
1392,arbeiten::V,raditi,пӓшӓлӓш
1393,arbeiten::V,raditi,ровотаяш
1394,sammeln::V,sabrati,погаш
1395,pflücken::V,ubrati,кӹрӓш
1396,jagen::V,loviti,охотничӓйӓш
1397,fischen::V,ribati,кол кычаш
1398,fischen::V,loviti ribu,кол кычаш
1399,fassen::V,uloviti,кычаш
1400,hüten::V,pasti,кӹтӓш
1401,treiben::V,goniti,шуруяш
1402,anbinden::V,privezati,ялшташ
1403,anbinden::V,privezati,ялышташ
1404,füttern::V,hraniti,пукшаш
1405,melken::V,musti,шыпшылаш
1406,hacken::V,sjeckati,роаш
1407,gießen::V,politi,шӓвӓш
1408,reifen::V,sazreti,кӱӓш
1409,reifen::V,sazreti,поспейӓш
1410,zubereiten::V,prigotoviti,йӓмдӹлӓш
1411,kochen::V,kuhati,шолташ
1412,backen::V,peći,кӱктӓш
1413,braten::V,peći,жӓрӓш
1414,braten::V,pržiti,жӓрӓш
1415,umrühren::V,promiješati,намалаш
1416,stricken::V,plesti,пидӓш
1417,nähen::V,šiti,ыргаш
1418,färben::V,obojiti,пидӓш
1419,reinigen::V,očistiti,чиӓлтӓш
1420,reinigen::V,počistiti,чиӓлтӓш
1421,waschen::V,prati,мышкаш
1422,abwischen::V,otrti,ӹштӓш
1423,spülen::V,isprati,шӱӓлтӓш
1424,spülen::V,oplakati,шӱӓлтӓш
1425,fegen::V,mesti,ӹштӓш
1426,fegen::V,pomesti,ӹштӓш
1427,kehren::V,mesti,ӹштӓш
1428,baden::V,kupati se,нӱштӹлӓш
1429,sich waschen::V,umiti se,мышкылташ
1430,sich waschen::V,prati se,мышкылташ
1431,ausziehen::V,svući,кыдашаш
1432,anziehen::V,obući,чиӓш
1433,sich anziehen::V,obući se,чиӓш
1434,kämmen::V,češljati,шерӓш
1435,schmücken::V,uresiti,цеверемдӓш
