,Concept_ID,udm,bg
830,hinab::ADV,улэ,надолу
831,oben::ADV,вылын,горе
832,oben::ADV,вылӥын,горе
833,hinauf::ADV,вылэ,нагоре
834,hinauf::ADV,вылӥе,нагоре
835,hinauf::ADV,выллань,нагоре
836,überall::ADV,котькытын,навсякъде
837,überall::ADV,пасьтана,навсякъде
838,nicht::ADV,уз,не
839,ein wenig::ADV,ичи,малко
840,ein wenig::ADV,ӧжыт,малко
841,ein wenig::ADV,огшап,малко
842,kaum::ADV,муртса,едва
843,kaum::ADV,муртса,едвам
844,sehr::ADV,туж,много
845,sehr::ADV,туж,твърде
846,sehr::ADV,лекос,много
847,sehr::ADV,лекос,твърде
848,so::ADV,озьы,тъй
849,so::ADV,озьы,така
850,so::ADV,тазьы,тъй
851,so::ADV,тазьы,така
852,noch::ADV,на,още
853,nur::ADV,гинэ,само
854,schon::ADV,ни,вече
855,schon::ADV,ини,вече
856,wieder::ADV,нош,пак
857,wieder::ADV,нош,отново
858,wieder::ADV,кайта,пак
859,wieder::ADV,кайта,отново
860,vergebens::ADV,юнме,напразно
861,vor::PRP,азьын,пред
862,hinter::PRP,берын,зад
863,hinter::PRP,бӧрсьы,зад
864,unter::PRP,улын,под
865,durch::PRP,пыр,през
866,durch::PRP,пыртӥ,през
867,neben::PRP,бордын,до
868,neben::PRP,бордын,при
869,zwischen::PRP,вискын,между
870,zwischen::PRP,вискын,помежду
871,wegen::PRP,сэрен,заради
872,dies::PRN,та,този
873,das::PRN,со,туй
874,das::PRN,со,това
875,alles::PRN,ваньмыз,всичко
876,ich::PRN,мон,аз
877,du::PRN,тон,ти
878,er::PRN,со,той
879,wir::PRN,ми,ние
880,ihr::PRN,тӥ,вие
881,sie::PRN,соос,те
882,was::FPRN,ма,що
883,was::FPRN,ма,какво
884,wer::FPRN,кин,кой
885,wo::FADV,кытын,къде
886,wohin::FADV,кытчы,накъде
887,wohin::FADV,кытчы,накъдето
888,wie::FADV,кызьы,как
889,warum::FADV,малы,защо
890,wieviel::FNUM,кӧня,колко
891,eins::NUM,одӥг,един
892,zwei::NUM,кык,два
893,drei::NUM,куинь,три
894,vier::NUM,ньыль,четири
895,fünf::NUM,вить,пет
896,sechs::NUM,куать,шест
897,sieben::NUM,сизьым,седем
898,acht::NUM,тямыс,осем
899,neun::NUM,укмыс,девет
900,zehn::NUM,дас,десет
901,elf::NUM,дас одӥг,единайсет
902,elf::NUM,дас одӥг,единадесет
903,zwölf::NUM,дас кык,дванайсет
904,zwölf::NUM,дас кык,дванадесет
905,zwanzig::NUM,кызь,двайсет
906,zwanzig::NUM,кызь,двадесет
907,dreißig::NUM,куамын,тридесет
908,vierzig::NUM,ньыльдон,четиридесет
909,fünfzig::NUM,витьтон,петдесет
910,sechzig::NUM,куатьтон,шестдесет
911,siebzig::NUM,сизьымдон,седемдесет
912,achtzig::NUM,тямыстон,осемдесет
913,neunzig::NUM,укмыстон,деветдесет
914,hundert::NUM,сю,сто
915,tausend::NUM,сюрс,хиляда
916,und::CNJ,и,а
917,und::CNJ,и,та
918,und::CNJ,но,а
919,und::CNJ,но,та
920,oder::CNJ,яке,или
921,stehen::V,сылыны,стоя
922,sitzen::V,пукыны,седя
923,liegen::V,кылльыны,лежа
924,hängen::V,ошкыса улыны,вися
925,werden::V,луыны,бъда
926,werden::V,луыны,стана
927,passieren::V,луыны,случа се
928,beginnen::V,кутскыны,започна
929,enden::V,бырыны,свърша
930,wechseln::V,воштӥськыны,променям
931,aufgehen[Sonne]::V,ӝужаны,изгрея
932,untergehen[Sonne]::V,пуксьыны,заляза
933,scheinen[Sonne]::V,пиштыны,грея
934,scheinen[Sonne]::V,пиштыны,светя
935,scheinen[Sonne]::V,чиляны,грея
936,scheinen[Sonne]::V,чиляны,светя
937,donnern::V,гудыръяны,гърмя
938,wehen::V,пелляськыны,вея
939,wehen::V,пелляськыны,духам
940,strömen::V,киськыны,тека
941,strömen::V,киськыны,лея се
942,strömen::V,исьтӥськыны,тека
943,strömen::V,исьтӥськыны,лея се
944,fließen::V,бызьыны,тека
945,sich drehen::V,берганы,въртя се
946,schwanken::V,вошъяськыны,клатя се
947,schwingen::V,шонаськыны,трептя
948,fallen::V,усьыны,падам
949,brennen::V,ӝуаны,горя
950,rauchen::V,ӵындыны,димя
951,regnen::V,зорыны,вали дъжд
952,gefrieren::V,кынмыны,замръзна
953,tauen::V,шунаны,топя се
954,schmelzen::V,шунаны,разтопя се
955,trocknen::V,куасьмыны,съхна
956,sieden::V,пӧзьыны,вря
957,sieden::V,пӧзьыны,кипя
958,faulen::V,сисьмыны,гния
959,verfaulen::V,сисьмыны,изгния
960,reißen::V,кеськыны,напукам се
961,versinken::V,выйыны,потъна
962,vergehen::V,ортчыны,минавам
963,erscheinen::V,адскыны,явя се
964,verschwinden::V,бырыны,изчезна
965,sinken::V,усьыны,падна
966,abnehmen::V,синыны,отслабна
967,zunehmen::V,йылыны,нарасна
968,steigen::V,лӧпкыны,увелича се
969,steigen::V,лӧпкыны,покачвам се
970,wachsen::V,будыны,раста
971,glänzen::V,чиляны,лъщя
972,glänzen::V,чиляны,блестя
973,glänzen::V,пиштыны,лъщя
974,glänzen::V,пиштыны,блестя
975,funkeln::V,чилекъяны,искря
976,lärmen::V,уретыны,шумя
977,lärmen::V,ӵашетыны,шумя
978,läuten::V,жингыртыны,звъня
979,klingeln::V,жингыртыны,звъня
980,klirren::V,жильккетыны,звънтя
981,klirren::V,жильккетыны,дрънкам
982,brausen::V,лекъяськыны,буча
983,rauschen::V,ӵашетыны,шумя
984,klingen::V,кылӥськыны,звуча
985,bellen::V,утыны,лая
986,heulen::V,вузыны,вия
987,heulen::V,вузыны,рева
988,blasen::V,пельтыны,духна
989,pfeifen::V,шуланы,свиря
990,schreien::V,черекъяны,крещя
991,schreien::V,кесяськыны,крещя
992,stöhnen::V,ӝуштыны,стена
993,stöhnen::V,ӝуштыны,пъшкам
994,zittern::V,дырекъяны,треперя
995,zittern::V,куалекъяны,треперя
996,leben::V,улыны,живея
997,geboren werden::V,вордӥськыны,родя се
998,atmen::V,шоканы,дишам
999,trinken::V,юыны,пия
1000,essen::V,сиыны,ям
1001,schlucken::V,ньылыны,гълтам
1002,müde werden::V,жадьыны,уморя се
1003,einschlafen::V,умме усьыны,заспя
1004,schlafen::V,кӧлыны,спя
1005,aufwachen::V,сайканы,събудя се
1006,aufstehen::V,султыны,стана
1007,sich erholen::V,шутэтскыны,отдъхвам си
1008,krank werden::V,висьыны,заболея
1009,krank sein::V,висьыны,боледувам
1010,schmerzen::V,висьыны,боля
1011,husten::V,кызыны,кашлям
1012,genesen::V,юнматскыны,оздравея
1013,genesen::V,бурмытскылыны,оздравея
1014,sterben::V,кулыны,умра
1015,umkommen::V,бырыны,загина
1016,sich bewegen::V,вырыны,движа се
1017,sich bewegen::V,вырыны,мърдам се
1018,sich rühren::V,вырӟыны,движа се
1019,sich rühren::V,вырӟылыны,движа се
1020,sich erheben::V,султыны,стана
1021,sich setzen::V,пуксьыны,седна
1022,hinfallen::V,усьыны,падна
1023,laufen::V,мыныны,ходя
1024,schreiten::V,вамышъяны,крача
1025,spazierengehen::V,мыныны,разхождам се
1026,spazierengehen::V,ветлыны,разхождам се
1027,eilen::V,дыртыны,бързам
1028,sich beeilen::V,дыртыны,побързам
1029,sausen::V,туж ӝог мыныны,тичам
1030,rennen::V,бызьылыны,бягам
1031,springen::V,тэтчаны,скачам
1032,klettern::V,тубаны,катеря се
1033,schaukeln::V,лэйканы,люлея се
1034,schaukeln::V,шонаськыны,люлея се
1035,kriechen::V,нюж ветлыны,лазя
1036,kriechen::V,нюж ветлыны,пълзя
1037,schwimmen::V,уяны,плувам
1038,tauchen::V,зумылыны,гмуркам се
1039,rudern::V,полсаны,греба
1040,fahren::V,ветлыны,пътувам
1041,fliegen::V,лобаны,летя
1042,fliegen::V,лобаны,хвърча
1043,gehen::V,мыныны,ида
1044,gehen::V,мыныны,вървя
1045,weggehen::V,кошкыны,отида си
1046,abfahren::V,кошкыны,отпътувам
1047,anhalten::V,дугдыны,спра се
1048,hineingehen::V,пырыны,влизам
1049,eintreten::V,пырыны,вляза
1050,kommen::V,вуыны,ида
1051,kommen::V,вуыны,дойда
1052,kommen::V,лыктыны,ида
1053,kommen::V,лыктыны,дойда
1054,ankommen::V,вуыны,пристигна
1055,zurückkommen::V,берытскыны,върна се
1056,bleiben::V,кыльыны,остана
1057,warten::V,витьыны,чакам
1058,erwarten::V,витьыны,очаквам
1059,erwarten::V,возьманы,очаквам
1060,suchen::V,утчаны,търся
1061,finden::V,шедьтыны,намеря
1062,versuchen::V,турттыны,опитам
1063,vorbereiten::V,дасяны,подготвя
1064,lieben::V,гажаны,любя
1065,mögen::V,яратыны,обичам
1066,lachen::V,серекъяны,смея се
1067,rühren::V,сюлме йӧтыны,трогна
1068,weinen::V,бӧрдыны,плача
1069,schimpfen::V,даллашыны,ругая
1070,schimpfen::V,даллашыны,псувам
1071,sich ärgern::V,лекъяськыны,ядосам се
1072,sich fürchten::V,кышканы,боя се
1073,sich fürchten::V,кышканы,страхувам се
1074,sich fürchten::V,курданы,боя се
1075,sich fürchten::V,курданы,страхувам се
1076,fürchten::V,курданы,боя се от
1077,fürchten::V,курданы,страхувам се от
1078,fürchten::V,кышканы,боя се от
1079,fürchten::V,кышканы,страхувам се от
1080,fliehen::V,пегӟыны,бягам
1081,flüchten::V,пегӟыны,бягам
1082,flüchten::V,пегӟыны,избягам
1083,sehen::V,адӟыны,видя
1084,anschauen::V,учкыны,гледам
1085,ansehen::V,учкыны,поглеждам
1086,hören::V,кылыны,чувам
1087,zuhören::V,кылзыны,слушам
1088,probieren::V,веръяны,опитам
1089,riechen::V,зынъяны,подуша
1090,fühlen::V,шӧдыны,усещам
1091,fühlen::V,шӧдыны,чувствувам
1092,scheinen::V,адскыны,изглеждам
1093,zu sehen sein::V,адӟиськыны,виждам се
1094,vernehmen::V,кылыны,доловя
1095,frieren::V,кынмыны,мръзна
1096,tun::V,карыны,правя
1097,können::V,быгатыны,мога
1098,wollen::V,потыны,ща
1099,wollen::V,потыны,искам
1100,anfangen::V,кутскыны,започна
1101,beenden::V,быдтыны,свърша
1102,beenden::V,быдтыны,завърша
1103,beenden::V,быдэстыны,свърша
1104,beenden::V,быдэстыны,завърша
1105,aufhören::V,дугдыны,престана
1106,gelingen::V,быгатыны,успея
1107,gelingen::V,быгатыны,сполуча
1108,gelingen::V,луыны,успея
1109,gelingen::V,луыны,сполуча
1110,geraten::V,лэсяны,удам се
1111,öffnen::V,усьтыны,отворя
1112,schließen::V,пытсаны,затворя
1113,stellen::V,пуктыны,поставя
1114,setzen::V,пуктыны,туря
1115,legen::V,поныны,сложа
1116,legen::V,поныны,слагам
1117,berühren::V,исаны,докосна
1118,verbinden::V,герӟаны,свържа
1119,bedecken::V,пытсаны,покрия
1120,aufhängen::V,ошыны,закача
1121,anzünden::V,ӝуатыны,запаля
1122,aufheben::V,ӝутыны,вдигна
1123,aufheben::V,ӝутыны,повдигна
1124,zurücklassen::V,кельтыны,оставя
1125,verlieren::V,ыштыны,загубя
1126,fallen lassen::V,уськытыны,изпусна
1127,machen::V,лэсьтыны,направя
1128,herstellen::V,лэсьтыны,произведа
1129,bauen::V,пуктыны,строя
1130,reparieren::V,тупатыны,поправя
1131,verbessern::V,умоятыны,подобря
1132,ändern::V,воштыны,променя
1133,graben::V,копаны,копая
1134,beugen::V,губыртыны,прегъна
1135,biegen::V,куасаны,прегъна
1136,drehen::V,бергатыны,въртя
1137,wenden::V,берыктыны,обърна
1138,umdrehen::V,берыктыны,обърна
1139,heben::V,ӝутыны,вдигам
1140,hochheben::V,ӝутъяны,издигна
1141,ergreifen::V,кутыны,хвана
1142,ergreifen::V,кутыны,обхвана
1143,ergreifen::V,кырмыны,хвана
1144,ergreifen::V,кырмыны,обхвана
1145,halten::V,возьыны,държа
1146,drücken::V,зӥбыны,натискам
1147,drücken::V,зӥбыны,притискам
1148,drücken::V,пачкатыны,натискам
1149,drücken::V,пачкатыны,притискам
1150,schieben::V,донганы,тикам
1151,kratzen::V,вуштыны,одраскам
1152,lecken::V,нюлыны,лижа
1153,lecken::V,нюлыны,ближа
1154,beißen::V,куртчыны,хапя
1155,beißen::V,куртчыны,ухапя
1156,abreißen::V,ишкалтыны,откъсна
1157,abschneiden::V,шорыны,отрежа
1158,abschneiden::V,вандыны,отрежа
1159,binden::V,керттыны,вържа
1160,stecken::V,мертчытыны,пъхна
1161,brechen::V,тӥяны,троша
1162,klopfen::V,йыганы,чукам
1163,klopfen::V,шарккетыны,чукам
1164,hauen::V,жугыны,бия
1165,hauen::V,тышканы,бия
1166,kleben::V,лякыны,лепя
1167,kleben::V,лякыны,залепя
1168,reiben::V,зыраны,трия
1169,reiben::V,зыраны,търкам
1170,reiben::V,вуштыны,трия
1171,reiben::V,вуштыны,търкам
1172,streichen::V,зыраны,намажа
1173,schleifen::V,шерыны,остря
1174,schneiden::V,вандыны,режа
1175,rütteln::V,зуркатыны,разтърсвам
1176,schütteln::V,куалекъятыны,клатя
1177,schütteln::V,куалекъятыны,друсам
1178,schwenken::V,шонаны,размахам
1179,schütten::V,лэзьыны,сипя
1180,füllen::V,тырмытыны,напълня
1181,einwickeln::V,биньыны,увия
1182,einwickeln::V,биньыны,завия
1183,tragen::V,нуыны,нося
1184,schleppen::V,кыскыны,влача
1185,ziehen::V,кыскыны,тегля
1186,ziehen::V,кыскыны,дръпна
1187,aufbewahren::V,возьыны,съхраня
1188,werfen::V,куяны,хвърля
1189,werfen::V,лэзяны,хвърля
1190,fangen::V,кутыны,ловя
1191,fangen::V,кутыны,уловя
1192,packen::V,кутыны,хвана
1193,packen::V,кырмыны,хвана
1194,verstecken::V,ватыны,крия
1195,verstecken::V,ватыны,скрия
1196,teilen::V,люкыны,разделя
1197,schicken::V,ыстыны,изпращам
1198,bringen::V,вайыны,донеса
1199,hinzufügen::V,ватсаны,прибавя
1200,bekommen::V,басьтыны,сдобия се
1201,erhalten::V,басьтыны,получа
1202,nehmen::V,кутыны,взема
1203,nehmen::V,басьтыны,взема
1204,wählen::V,бырйыны,избирам
1205,auswählen::V,бырйыны,избера
1206,bewahren::V,возьыны,пазя
1207,behindern::V,могӟытыны,преча
1208,behindern::V,могӟытыны,спъвам
1209,verderben::V,сӧрыны,разваля
1210,beschädigen::V,урод лэсьтыны,повредя
1211,zerbrechen::V,сӧрыны,счупя
1212,zerreißen::V,кесяны,скъсам
1213,zerstören::V,куашкатыны,разруша
1214,verbrennen::V,сутыны,изгоря
1215,geben::V,сётыны,дам
1216,reichen::V,сётыны,подам
1217,schenken::V,кузьманы,подаря
1218,versprechen::V,кыл сётыны,обещая
1219,wünschen::V,сӥзьыны,желая
1220,loben::V,ушъяны,хваля
1221,küssen::V,чупаны,целувам
1222,wiegen::V,веттаны,люлея
1223,wiegen::V,лэйкатыны,люлея
1224,zudecken::V,шобыртыны,покрия
1225,wecken::V,сайкатыны,събудя
1226,zeigen::V,возьматыны,покажа
1227,führen::V,нуыны,водя
1228,führen::V,нуыны,заведа
1229,lehren::V,дышетыны,уча
1230,unterrichten::V,дышетыны,преподавам
1231,aufziehen::V,будэтыны,отгледам
1232,leiten::V,кивалтыны,ръководя
1233,leiten::V,кивалтыны,управлявам
1234,antreiben::V,дыртытыны,подкарвам
1235,lassen::V,-ытыны,накарам
1236,einladen::V,ӧтьыны,поканя
1237,vereinigen::V,огазеяны,съединя
1238,besuchen::V,адӟыськыны,посетя
1239,treffen::V,пумитаны,срещна
1240,sich versammeln::V,люкаськыны,събера се
1241,spielen::V,шудыны,играя
1242,singen::V,кырӟаны,пея
1243,tanzen::V,эктыны,танцувам
1244,sich trennen::V,люкиськыны,разделя се
1245,verlassen::V,куштыны,напусна
1246,retten::V,утьыны,спася
1247,bewachen::V,возьманы,охранявам
1248,schützen::V,утялтыны,запазя
1249,verteidigen::V,возьманы,защитя
1250,sich schlagen::V,жугиськыны,бия се
1251,schießen::V,ыбылӥськны,стрелям
1252,siegen::V,вормыны,победя
1253,ärgern::V,вожпоттыны,ядосам
1254,schlagen::V,жуккыны,бия
1255,schlagen::V,жуккыны,ударя
1256,treten::V,лёганы,ритам
1257,stechen::V,бышкалтыны,бодна
1258,stoßen::V,донгыны,бутна
1259,stoßen::V,донгыны,блъсна
1260,stehlen::V,вораны,
1261,stehlen::V,лушканы,
1262,stören::V,люкетыны,смутя
1263,belästigen::V,акыльтыны,отегча
1264,belästigen::V,акыльтыны,безпокоя
1265,belästigen::V,вукылмыны,отегча
1266,belästigen::V,вукылмыны,безпокоя
1267,verbergen::V,ватыны,скрия
1268,täuschen::V,алданы,измамя
1269,betrügen::V,пӧяны,измамя
1270,töten::V,виыны,убия
1271,töten::V,виыны,умъртвя
1272,wohnen::V,улыны,живея
1273,arbeiten::V,ужаны,работя
1274,sammeln::V,бичаны,събера
1275,pflücken::V,ишкыны,бера
1276,pflücken::V,ишкыны,откъсна
1277,jagen::V,пӧйшураны,ловувам
1278,fischen::V,чорыганы,ловя риба
1279,fassen::V,кутыны,хвана
1280,hüten::V,возьманы,пазя
1281,treiben::V,улляны,карам
1282,anbinden::V,думыны,завържа
1283,füttern::V,сюдыны,храня
1284,melken::V,кыскыны,доя
1285,hacken::V,кораны,сека
1286,gießen::V,киськаны,полея
1287,reifen::V,вуыны,узрея
1288,reifen::V,кисьманы,узрея
1289,zubereiten::V,лесьтыны,приготвя
1290,kochen::V,пӧзьтыны,варя
1291,backen::V,пыжыны,пека
1292,braten::V,пыжыны,пържа
1293,umrühren::V,сураны,разбъркам
1294,stricken::V,керттыны,плета
1295,nähen::V,вурыны,шия
1296,färben::V,буяны,боядисам
1297,reinigen::V,сузяны,почистя
1298,waschen::V,мисьтаськыны,мия
1299,waschen::V,мисьтаськыны,пера
1300,abwischen::V,ӵушылыны,избърша
1301,spülen::V,гылъяны,плакна
1302,fegen::V,ӵужыны,измета
1303,kehren::V,ӵужыны,мета
1304,baden::V,пыласькыны,къпя се
1305,sich waschen::V,пыласькыны,мия се
1306,ausziehen::V,кыльыны,съблека
1307,anziehen::V,дӥсяны,облека
1308,sich anziehen::V,дӥсьяськыны,облека се
1309,kämmen::V,сынаны,реша
1310,kämmen::V,сынаны,вчеша
1311,schmücken::V,чеберъяны,накича
1312,sagen::V,шуыны,кажа
1313,sagen::V,вераны,кажа
1314,sprechen::V,вераськыны,говоря
1315,reden::V,вераськыны,говоря
1316,sich unterhalten::V,вераськыны,разговарям
1317,fragen::V,юаны,запитам
1318,bitten::V,курыны,моля
1319,erzählen::V,вераны,разкажа
1320,erzählen::V,мадьыны,разкажа
1321,mitteilen::V,ивортыны,съобщя
1322,nennen::V,шуыны,нарека
1323,rufen::V,ӧтьыны,викам
1324,rufen::V,ӧтьыны,повикам
1325,prahlen::V,ушъяськыны,хваля се
1326,übersetzen::V,берыктыны,преведа
1327,denken::V,малпаны,мисля
1328,glauben::V,оскыны,вярвам
1329,bemerken::V,адӟыны,забележа
1330,erkennen::V,тодыны,позная
1331,begreifen::V,валаны,схвана
1332,verstehen::V,валаны,разбера
1333,lernen::V,дышетскыны,уча се
1334,wissen::V,тодыны,зная
1335,sich erinnern an::V,тодэ вайыны,спомня си за
1336,vergessen::V,вунэтыны,забравя
1337,messen::V,мертаны,меря
1338,zählen::V,лыдъяны,броя
1339,rechnen::V,лыдъяны,сметна
1340,lesen::V,лыдӟыны,чета
1341,malen::V,суреданы,рисувам
1342,zeichnen::V,суреданы,рисувам
1343,schreiben::V,гожъяны,пиша
1344,besitzen::V,луыны,имам
1345,besitzen::V,луыны,притежавам
1346,kaufen::V,басьтыны,купя
1347,kaufen::V,басьтыны,купувам
1348,verkaufen::V,вузаны,продам
1349,bezahlen::V,тырыны,заплатя
1350,zahlen::V,тырыны,платя
1351,beherrschen::V,кузёяськыны,владея
1352,ertragen::V,чиданы,понеса
