,Concept_ID,ko,os
764,ein wenig::ADV,적음,чысыл
765,kaum::ADV,가의,цъус
766,sehr::ADV,자주,тынг
767,sehr::ADV,자주,иттӕг
768,so::ADV,그와같이,афтӕ
769,noch::ADV,아직,ма
770,nur::ADV,다만,канд
771,nur::ADV,다만,ӕрмӕст
772,schon::ADV,이미,нырид
773,wieder::ADV,다시,ногӕй
774,vergebens::ADV,헛되이,дзæгъæлы
775,vergebens::ADV,헛되이,уæгъды
776,vergebens::ADV,헛되이,æнæхъуаджы
777,vor::PRP,앞에,разы
778,hinter::PRP,뒤에,фӕстӕ
779,unter::PRP,잍에,бын
780,durch::PRP,통고하여,æхсæнты
781,neben::PRP,와나란히,цур
782,zwischen::PRP,의사이로,астӕу
783,wegen::PRP,때문에,тыххай
784,dies::PRN,이,ай
785,das::PRN,저,уый
786,alles::PRN,모든것,алцы
787,alles::PRN,모든것,æппæтдæр
788,alles::PRN,모든것,иууылдӕр
789,ich::PRN,나,æз
790,du::PRN,너,ды
791,er::PRN,그,уый
792,wir::PRN,우리,мах
793,ihr::PRN,너희들,сымах
794,sie::PRN,그들,уыдон
795,was::FPRN,뭣,цы
796,wer::FPRN,누구,чи
797,wo::FADV,어디,кӕм
798,wohin::FADV,어디로,кӕдӕм
799,wie::FADV,어떻게,куыд
800,warum::FADV,왜,цӕмӕн
801,wieviel::FNUM,얼마만큰,цал
802,eins::NUM,하나,иу
803,zwei::NUM,둘,дыууӕ
804,drei::NUM,셋,ӕртӕ
805,vier::NUM,넷,цыппар
806,fünf::NUM,다섯,фондз
807,sechs::NUM,여섯,ӕхсӕз
808,sieben::NUM,일곱,авд
809,acht::NUM,여덟,аст
810,neun::NUM,아홉,фараст
811,zehn::NUM,열,дӕс
812,elf::NUM,열하나,иуæндæс
813,zwölf::NUM,열둘,дыууадæс
814,zwanzig::NUM,스물,дыууын
815,dreißig::NUM,서름,æртын
816,dreißig::NUM,서름,дæсæмæссæдз
817,vierzig::NUM,마흔,цыппор
818,vierzig::NUM,마흔,цыппур
819,vierzig::NUM,마흔,дыууиссæдзы
820,fünfzig::NUM,숸,фӕндзай
821,sechzig::NUM,에순,æхсай
822,sechzig::NUM,에순,æртиссæдзы
823,siebzig::NUM,일흔,æвдай
824,siebzig::NUM,일흔,дæс æмæ æртиссæдзы
825,achtzig::NUM,여든,цыппарыссæдзы
826,achtzig::NUM,여든,æстай
827,neunzig::NUM,아흔,нæуæдз
828,neunzig::NUM,아흔,дæс æмæ цыппарыссæдзы
829,hundert::NUM,백,сӕдӕ
830,tausend::NUM,천,мин
831,und::CNJ,와,ӕмӕ
832,oder::CNJ,아니면,кӕнӕ
833,stehen::V,서다,лӕууын
834,sitzen::V,앉다,бадын
835,liegen::V,눕다,хуыссын
836,hängen::V,달다,ауыгъд уын
837,werden::V,되다,суӕвын
838,passieren::V,지장옶다,æрцæуын
839,beginnen::V,시작되다,райдайын
840,enden::V,큳내다,фæуын
841,wechseln::V,병경하다,ивын
842,aufgehen[Sonne]::V,뜨다,скæсын
843,untergehen[Sonne]::V,지다, аныгуылын
844,scheinen[Sonne]::V,빛나다,рухс кӕнын
845,donnern::V,천둥치다,нæрын
846,wehen::V,풀다,дымын
847,strömen::V,흐르다,кӕлын
848,fließen::V,흐르다,цæуын
849,fließen::V,흐르다,уайын
850,fließen::V,흐르다,кæлын
851,sich drehen::V,돌다,зилын
852,schwanken::V,동요하다,æнкъуысын
853,schwingen::V,흔들다,æнкъуысын
854,schwingen::V,흔들다,змæлын
855,fallen::V,떨어지다,хауын
856,brennen::V,타다,судзын
857,rauchen::V,김이나다,фæздæг кæнын
858,regnen::V,비가오다,уарын
859,gefrieren::V,얼다,сӕлын
860,tauen::V,녹다,стайын
861,schmelzen::V,녹다,тайын
862,trocknen::V,홈치다,хус кæнын
863,sieden::V,끓다,фыцын
864,faulen::V,부패하다,ӕмбийын
865,verfaulen::V,썩다,бамбийын
866,reißen::V,지바찢다,скъуийын
867,versinken::V,가라앉다,дӕлдон_кӕнын
868,vergehen::V,지나가다,аивгъуийын
869,erscheinen::V,나타나다,разынын
870,verschwinden::V,사라지다,фæтары уын
871,verschwinden::V,사라지다,фæдæлдзæх уын
872,verschwinden::V,사라지다,фесæфын
873,verschwinden::V,사라지다,æрбайсæфын
874,sinken::V,가라앉다,дæлæмæ æрхауын
875,abnehmen::V,떼어내다,фæкъаддæр уын
876,abnehmen::V,떼어내다,фæцух уын
877,zunehmen::V,증가하다,фæфылдæр уын
878,zunehmen::V,증가하다,сбирæ уын
879,zunehmen::V,증가하다,сахадын
880,steigen::V,상승하다,сыстын
881,wachsen::V,생기하다,рӕзын
882,glänzen::V,뛰오나다,ӕрттивын
883,funkeln::V,불티가잍어나다,тыбар-тыбур_кӕнын
884,lärmen::V,떠들다,хъæлæба кæнын
885,läuten::V,울시다,цæгъдын
886,klingeln::V,초닌총을울리다,цæгъдын
887,klirren::V,탁탁울리다,дзыгъал-мыгъул кæнын
888,klirren::V,탁탁울리다,дзæгъ-дзæгъ кæнын
889,brausen::V,쏴쏴소리내다,абухын
890,rauschen::V,솨솨,
891,klingen::V,반향하다,зæлын
892,klingen::V,반향하다,азæлын
893,klingen::V,반향하다,хъуысын
894,bellen::V,짖다,рæйын
895,heulen::V,포효하다,ниуын
896,blasen::V,불다,фу кӕнын
897,pfeifen::V,피리를불다,æхситт кæнын
898,pfeifen::V,피리를불다,къуыззитт кæнын
899,schreien::V,절규하다,хъӕр кӕнын
900,stöhnen::V,신음하다,хъæрзын
901,stöhnen::V,신음하다,дзыназын
902,zittern::V,저뉼하다,ризын
903,leben::V,살다,цӕрын
904,geboren werden::V,태어난,райгуырын
905,atmen::V,숨쉬다,улӕфын
906,trinken::V,마시다,нуазын
907,essen::V,먹다,хӕрын
908,schlucken::V,들이켜다,ныхъуырын
909,einschlafen::V,잠들다,бафынæй уын
910,schlafen::V,자다,хуыссын
911,schlafen::V,자다,фынӕй кӕнын
912,aufwachen::V,눈트다,райхъал уын
913,aufstehen::V,서다,стын
914,sich erholen::V,회복하다,фæллад уадзын
915,sich erholen::V,회복하다,улæфын
916,schmerzen::V,아프다,риссын
917,husten::V,잔기침하다,хуыфын
918,genesen::V,낫다,сдзæбæх уын
919,genesen::V,낫다,рандидзын
920,genesen::V,낫다,сæндидзын
921,sterben::V,죽다,мӕлын
922,umkommen::V,못쓰게되다,фесæфын
923,umkommen::V,못쓰게되다,байсæфын
924,umkommen::V,못쓰게되다,бабын уын
925,umkommen::V,못쓰게되다,мард фæуын
926,sich bewegen::V,움직이다,тæлфын
927,sich bewegen::V,움직이다,цæуын
928,sich rühren::V,움직이다,змӕлын
929,sich erheben::V,이러서다,стын
930,sich setzen::V,앉히다,сбадын
931,hinfallen::V,넘어지다,ӕрхауын
932,laufen::V,걷다,цӕуын
933,laufen::V,걷다,рацу-бацу_кӕнын
934,schreiten::V,보행하다,къахдзæф кæнын
935,schreiten::V,보행하다,санчъех кæнын
936,schreiten::V,보행하다,цæуын
937,spazierengehen::V,산보하다,озер кæнын
938,spazierengehen::V,산보하다,тезгъо кæнын
939,eilen::V,서둘다,тагъд кæнын
940,eilen::V,서둘다,тындзын
941,sich beeilen::V,서둘게하다,тагъд кæнын
942,sich beeilen::V,서둘게하다,тындзын
943,sausen::V,서들러 떠나다,уайын
944,sausen::V,서들러 떠나다,тæхын
945,rennen::V,달리다,згъорын
946,springen::V,도약하다,гæпп кæнын
947,springen::V,도약하다,сæррæтт кæнын
948,springen::V,도약하다,лиуырын
949,klettern::V,갑겨오르다,хилын
950,schaukeln::V,흔들리게하다,хецъро кæнын
951,schaukeln::V,흔들리게하다,херыйыл бадын
952,kriechen::V,기다,бырын
953,schwimmen::V,헤엄치다,ленк кӕнын
954,tauchen::V,잠기다,ныгъуылын
955,rudern::V,물을헤치다,бæлæгъ тæрын
956,rudern::V,물을헤치다,чема тæрын
957,fahren::V,가다,цӕуын
958,fahren::V,나르다,цӕуын
959,fliegen::V,날다,тӕхын
960,gehen::V,가다,цӕуын
961,weggehen::V,팔리다,ацӕуын
962,abfahren::V,출발하다,араст уын
963,anhalten::V,멈추다,æрлæууын
964,hineingehen::V,(그리로)가다,мидæмæ цæуын
965,eintreten::V,들러가다,бацӕуын
966,kommen::V,오다,æрцæуын
967,ankommen::V,고챀하다,æрцæуын
968,zurückkommen::V,보기,раздæхын
969,zurückkommen::V,보기,фæстæмæ_раздæхын
970,zurückkommen::V,보기,æрбаздæхын
971,zurückkommen::V,보기,аздæхын
972,bleiben::V,체류,лӕууын
973,warten::V,기다리다,ӕнхъӕлмӕ кӕсын
974,erwarten::V,기대하다,ӕнхъӕлмӕ кӕсын
975,suchen::V,찾다,агурын
976,suchen::V,구하다,агурын
977,finden::V,찾아내다,ссарын
978,versuchen::V,시험하다,фӕлварын
979,vorbereiten::V,재비하다,бацаттæ кæнын
980,vorbereiten::V,재비하다,æрæввонг кæнын
981,lieben::V,사랑하다,уарзын
982,mögen::V,줗아하다,зæрдæмæ цæуын
983,lachen::V,웃다,худын
984,rühren::V,건드리다,зæрдæ суынгæг кæнын
985,weinen::V,울다,кӕуын
986,schimpfen::V,꾸짖다,æлгъитын
987,sich ärgern::V,화를내게 하다,мæсты кæнын
988,sich fürchten::V,두려원하다,тæрсын
989,fürchten::V,두려원하다,тæрсын
990,fliehen::V,도망치다,лидзын
991,flüchten::V,도주하다,алидзын
992,sehen::V,보다,уынын
993,anschauen::V,바라보다,акӕсын
994,ansehen::V,바라보다,кӕсын
995,hören::V,듣다,хъусын
996,zuhören::V,듣다,хъусын
997,probieren::V,시식하다,уынын
998,probieren::V,시식하다,аходын
999,riechen::V,내새를맡다,смудын
1000,fühlen::V,느끼다,ӕнкъарын
1001,scheinen::V,...것같다,зынын
1002,zu sehen sein::V,보이는,зынын
1003,vernehmen::V,듣다,фехъусын
1004,vernehmen::V,들어서일다,фехъусын
1005,frieren::V,춥다,сийын
1006,tun::V,하다,кӕнын
1007,können::V,할주릴다,фӕразын
1008,wollen::V,바라다,фӕндын
1009,anfangen::V,시작하다,райдайын
1010,beenden::V,다하다,фӕуын
1011,aufhören::V,그만두다,банцайын
1012,aufhören::V,그만두다,фенцайын
1013,gelingen::V,성국하다,бантысын
1014,geraten::V,잘되어가다,разынын
1015,öffnen::V,열다,гом кӕнын
1016,schließen::V,추측하다,ӕхгӕнын
1017,stellen::V,세우다,ӕвӕрын
1018,setzen::V,놓다,сбадын кӕнын
1019,legen::V,눕히다,ӕрӕвӕрын
1020,berühren::V,대다,агайын
1021,verbinden::V,옝열하다,бӕттын
1022,bedecken::V,덮다,ӕмбӕрзын
1023,aufhängen::V,매달다,ауындзын
1024,anzünden::V,점화하다,ссудзын
1025,aufheben::V,위로올리다,сисын
1026,zurücklassen::V,튀에남기다,ныууадзын
1027,verlieren::V,잃다,фесафын
1028,fallen lassen::V,떨어뜨리다,ӕрӕппарын
1029,fallen lassen::V,떨어뜨리다,къухтӕй феуӕгъд кӕнын
1030,machen::V,하다,саразын
1031,herstellen::V,제조하다,сцæттæ кæнын
1032,herstellen::V,제조하다,саразын
1033,bauen::V,짓다,амайын
1034,reparieren::V,수셩자다,æмпъузын
1035,reparieren::V,수셩자다,цалцæг кæнын
1036,verbessern::V,정정하다,фæхуыздæр кæнын
1037,ändern::V,바꾸다,аивын
1038,graben::V,파다,къахын
1039,beugen::V,구부리다,æркъæдз кæнын
1040,beugen::V,구부리다,æртасын кæнын
1041,biegen::V,굽히다,тасын кӕнын
1042,drehen::V,회전,здухын
1043,wenden::V,회전시키다,афæлдахын
1044,wenden::V,회전시키다,рафæлдахын
1045,umdrehen::V,회전시키다,афæлдахын
1046,heben::V,일으아키다,сдарын
1047,heben::V,일으아키다,схæцын
1048,hochheben::V,틀어올리다,уæлæмæ хæцын
1049,ergreifen::V,잡다,фӕлӕбурын
1050,halten::V,잡다,дарын
1051,drücken::V,누르다,æлхъивын
1052,drücken::V,누르다,хæцын
1053,schieben::V,밀다,схойын
1054,kratzen::V,긁다,хафын
1055,lecken::V,핥다,сдæрын
1056,beißen::V,물다,хæцын
1057,abschneiden::V,귾어내다,ралыг кӕнын
1058,binden::V,매다,бабӕттын
1059,stecken::V,찌르다,ныссадзын
1060,brechen::V,금,асæттын
1061,brechen::V,금,басæттын
1062,brechen::V,금,ныссæттын
1063,klopfen::V,치다,хойын
1064,klopfen::V,치다,гуыпп-гуыпп кæнын
1065,klopfen::V,치다,къуырцц-къуырцц кæнын
1066,hauen::V,때리다,цӕвын
1067,hauen::V,때리다,нӕмын
1068,kleben::V,들러붙다,ныхасын
1069,kleben::V,들러붙다,æндадзын
1070,reiben::V,문지르다,сӕрфын
1071,reiben::V,문지르다,хафын
1072,streichen::V,쓰다듬다,байсæрдын
1073,streichen::V,쓰다듬다,сахорын
1074,schleifen::V,갈다,ссын
1075,schleifen::V,갈다,цыргъ кӕнын
1076,schneiden::V,베다,кӕрдын
1077,rütteln::V,흔들다,æнкъусын
1078,schütteln::V,흔들다,уигъын
1079,schwenken::V,흔들다,тилын
1080,schwenken::V,흔들다,уигъын
1081,schütten::V,따르다,ныккӕнын
1082,füllen::V,담다,байдзаг кæнын
1083,einwickeln::V,싸다,батухын
1084,tragen::V,지우다,хӕссын
1085,schleppen::V,끌다,ласын
1086,ziehen::V,당기다,ласын
1087,aufbewahren::V,간직하다,æвæрын
1088,werfen::V,던지다,зыввытт кӕнын
1089,fangen::V,밥다,ӕрцахсын
1090,packen::V,쥐다,рацахсын
1091,verstecken::V,숨기다,æмбæхсын
1092,verstecken::V,숨기다,нымæхсын
1093,teilen::V,나누다,уарын
1094,schicken::V,보내다,ӕрвитын
1095,bringen::V,가겨,æрхæссын
1096,bringen::V,가겨,æрбахæссын
1097,hinzufügen::V,부가하다,ӕфтауын
1098,bekommen::V,얻다,ссарын
1099,bekommen::V,얻다,сфæрæз кæнын
1100,bekommen::V,얻다,самал кæнын
1101,erhalten::V,지니다,райсын
1102,nehmen::V,잡다,райсын
1103,wählen::V,선거하다,равзарын
1104,auswählen::V,선출하다,авзарын
1105,bewahren::V,저장보종,бавæрын
1106,bewahren::V,저장보종,нывæрын
1107,behindern::V,훼방하다,цæлхдур æвæрын
1108,behindern::V,훼방하다,ныхдур æвæрын
1109,behindern::V,훼방하다,къуылымпы кæнын
1110,behindern::V,훼방하다,хъыг дарын
1111,verderben::V,못쓰게 되다,фесафын
1112,beschädigen::V,상하게하다,халын
1113,zerbrechen::V,깨뜨리다,асӕттын
1114,zerreißen::V,잡아쫓다,аскъуынын
1115,zerstören::V,파괴하다,фехалын
1116,verbrennen::V,소실하다,басудзын
1117,geben::V,주다,дӕттын
1118,reichen::V,내일다,адæттын
1119,schenken::V,주다,лæвар кæнын
1120,versprechen::V,약속하다,дзырд раттын
1121,versprechen::V,약속하다,зӕрдӕ бавӕрын
1122,wünschen::V,바라다,зæрдæ зæгъы
1123,loben::V,칭찬하다,раппӕлын
1124,küssen::V,키스하다,пъа кæнын
1125,küssen::V,키스하다,ба кæнын
1126,wiegen::V,어르다,узын
1127,zudecken::V,뚜꺼을하다,бамбӕрзын
1128,wecken::V,깨우다,райхъал кӕнын
1129,zeigen::V,보이다,амонын
1130,führen::V,가게하다,кӕнын
1131,führen::V,가게하다,фæкæнын
1132,lehren::V,가르치다,ахуыр кæнын
1133,unterrichten::V,가르지다,ахуыр кæнын
1134,aufziehen::V,사육하다,хъомыл кӕнын
1135,leiten::V,이끌다,разамынд дӕттын
1136,antreiben::V,몰다,тагъд кæнын
1137,antreiben::V,몰다,рог кæнын
1138,lassen::V,내버려두다,кæнын
1139,einladen::V,초청하다,ӕрхонын
1140,einladen::V,초청하다,ӕрбахонын
1141,vereinigen::V,하나로하다,баиу кӕнын
1142,besuchen::V,방문하다,абæрæг кæнын
1143,besuchen::V,방문하다,бабæрæг кæнын
1144,besuchen::V,방문하다,бауайын
1145,treffen::V,만나다,фембæлын
1146,sich versammeln::V,조립하다,æрæмбырд уын
1147,spielen::V,눌다,хъазын
1148,singen::V,노래하다,зарын
1149,tanzen::V,춤추하다,кафын
1150,sich trennen::V,가르다,фæйнæрдæм фæцæуын айхæлын
1151,verlassen::V,버림받은,ныууадзын
1152,retten::V,구조하다,фервӕзын кӕнын
1153,bewachen::V,치키다,хъахъхъӕнын
1154,schützen::V,보호하다,хъахъхъӕнын
1155,verteidigen::V,막다,бахизын
1156,sich schlagen::V,치다,хыл кæнын
1157,schießen::V,쏘다,ӕхсын
1158,siegen::V,이기다,басӕттын
1159,siegen::V,이기다,фӕуӕлахиз уӕвын
1160,ärgern::V,성을내게하다,мӕсты кӕнын
1161,schlagen::V,치다,ныццæвын
1162,treten::V,디디다,
1163,stechen::V,찌르다,фæрæхойын
1164,stoßen::V,찌르다,риуыгъын
1165,stehlen::V,훔치다,давын
1166,stören::V,움직이다,хъыгдарын
1167,belästigen::V,괴롭히다,хъыгдарын
1168,verbergen::V,숨기다,бамбӕхсын
1169,verbergen::V,숨기다,басусӕг кӕнын
1170,täuschen::V,속이다,фӕливын
1171,täuschen::V,속이다,асайын
1172,betrügen::V,속이다,асайын
1173,töten::V,죽이다,амарын
1174,wohnen::V,실다,цӕрын
1175,arbeiten::V,일하다,кусын
1176,sammeln::V,모으다,æртонын
1177,pflücken::V,꿔다,тонын
1178,jagen::V,사냥하다,цуан кæнын
1179,fischen::V,고기를잡다,кæсаг ахсын æнгуырæй
1180,fischen::V,고기를잡다,æнгуыр дарын
1181,fassen::V,움켜쥐다,ӕрцахсын
1182,hüten::V,망보다,хизын
1183,treiben::V,몰아세우다,скъӕрын
1184,anbinden::V,묶다,бабæттын
1185,anbinden::V,묶다,æрбæттын
1186,füttern::V,사료를주다,холлаг дæттын
1187,füttern::V,사료를주다,холлаг æвæрын
1188,füttern::V,사료를주다,дарын
1189,melken::V,젖을짜다,дуцын
1190,hacken::V,자르다,кæрдын
1191,hacken::V,자르다,лыгтæ кæнын
1192,gießen::V,물을대다,бакалын
1193,reifen::V,성숙하다,срæгъæд уын
1194,reifen::V,성숙하다,сцæттæ уын
1195,zubereiten::V,조제하다,сцӕттӕ кӕнын
1196,kochen::V,요리하다,фыцын
1197,backen::V,쿱다,фыцын
1198,braten::V,굽다,цурын
1199,umrühren::V,교반하다,ахæццæ кæнын
1200,umrühren::V,교반하다,азмæнтын
1201,umrühren::V,교반하다,астауын
1202,stricken::V,뜨개질하다,кæнын
1203,stricken::V,뜨개질하다,бийын
1204,nähen::V,꿰매다,хуыйын
1205,färben::V,채색하다,ахорын
1206,reinigen::V,청소하다,ссыгъдæг кæнын
1207,reinigen::V,청소하다,ныссыгъдæг кæнын
1208,reinigen::V,청소하다,ныссæрфын
1209,waschen::V,씻다,ӕхсын
1210,abwischen::V,닦다,сӕрфын
1211,spülen::V,씻다,æнхъæвзын
1212,fegen::V,소체하다,мӕрзын
1213,kehren::V,청소하다,мӕрзын
1214,baden::V,감다,хи найын
1215,sich waschen::V,모믈 씻다,хи æхсын
1216,ausziehen::V,벗다,ласын
1217,anziehen::V,끌어움직이다,скæнын
1218,kämmen::V,빗다,ныффасын
1219,kämmen::V,빗다,æрфасын
1220,schmücken::V,치레하다,фӕлындын
1221,sagen::V,말하다,зæгъын
1222,sprechen::V,말하다,дзурын
1223,reden::V,이야기하다,ныхас кӕнын
1224,fragen::V,질문하다,фӕрсын
1225,bitten::V,원하다,курын
1226,erzählen::V,이야기하다,радзурын
1227,erzählen::V,이야기하다,ратаурæгъ кæнын
1228,mitteilen::V,이야기하다,фехъусын кæнын
1229,nennen::V,부르다,хонын
1230,rufen::V,불러내다,сидын
1231,prahlen::V,자랑하다,ӕппӕлын
1232,übersetzen::V,번역하다,ратæлмац кæнын
1233,denken::V,생각하다,ӕнхъӕлын
1234,denken::V,생각하다,хъуыды кӕнын
1235,glauben::V,믿다,уырнын
1236,bemerken::V,인자하다,фенын
1237,erkennen::V,인식하다,базонын
1238,begreifen::V,파악하다,ӕмбарын
1239,begreifen::V,파악하다,бамбарын
1240,verstehen::V,이해하다,
1241,lernen::V,배우다,ахуыр кӕнын
1242,wissen::V,알다,зонын
1243,sich erinnern an::V,상기하다,зæрдыл æрлæууын
1244,sich erinnern an::V,상기하다,æрымысын
1245,sich erinnern an::V,상기하다,æрбаймысын
1246,sich erinnern an::V,상기하다,æрхъуыды кæнын
1247,vergessen::V,잊다,ферох кæнын
1248,vergessen::V,잊다,айрох кæнын
1249,messen::V,측정하다,барын
1250,zählen::V,세다,нымайын
1251,rechnen::V,게산하다,хынцын
1252,lesen::V,읽다,кӕсын
1253,lesen::V,읽다,фӕрсын
1254,malen::V,그리다,ныв кӕнын
1255,zeichnen::V,소묘하다,ныв кӕнын
1256,schreiben::V,쓰다,фыссын
1257,besitzen::V,소유하다,хицау уын
1258,kaufen::V,사다,балхӕнын
1259,verkaufen::V,팔다,уӕй кӕнын
1260,bezahlen::V,지불하다,бафидын
1261,zahlen::V,치르다,фидын
1262,beherrschen::V,지배하다,æлдариуæг кæнын
1263,ertragen::V,참다,бавзарын
1264,Raureif::N,,халас
1265,Grube::N,,урм
1266,Grube::N,,къахт
1267,Grube::N,,дзыхъхъ
1268,Lust::N,,монц
1269,Nachricht::N,,уац
1270,klug::A,,зондджын
1271,von hier::ADV,,ардыгæй
1272,müde werden::V,,бафæллайын
1273,müde werden::V,,бафæлмæцын
1274,müde werden::V,,сфæлмæцын
1275,krank werden::V,,фӕрынчын уын
1276,krank sein::V,,сӕйын
1277,abreißen::V,,ратонын
1278,sich anziehen::V,,дзаума скæнын
1279,sich anziehen::V,,дарæс скæнын
1280,sich unterhalten::V,,ныхас кæнын
