,Concept_ID,ru,eu
843,warum::FADV,почему,zergatik
844,wieviel::FNUM,сколько,zenbat
845,eins::NUM,один,bat
846,zwei::NUM,два,bi
847,zwei::NUM,два,biga
848,drei::NUM,три,hiru
849,vier::NUM,четыре,lau
850,fünf::NUM,пять,bost
851,sechs::NUM,шесть,sei
852,sieben::NUM,семь,zazpi
853,acht::NUM,восемь,zortzi
854,neun::NUM,девять,bederatzi
855,zehn::NUM,десять,hamar
856,elf::NUM,одиннадцать,hamaika
857,zwölf::NUM,двенадцать,hamabi
858,zwanzig::NUM,двадцать,hogei
859,dreißig::NUM,тридцать,hogeita hamar
860,vierzig::NUM,сорок,berrogei
861,fünfzig::NUM,пятьдесят,berrogeita hamar
862,sechzig::NUM,шестьдесят,hirurogei
863,siebzig::NUM,семьдесят,hirurogeita hamar
864,achtzig::NUM,восемьдесят,laurogei
865,neunzig::NUM,девяносто,laurogeita hamar
866,hundert::NUM,сто,ehun
867,tausend::NUM,тысяча,mila
868,und::CNJ,и,eta
869,oder::CNJ,или,edo
870,oder::CNJ,либо,edo
871,stehen::V,стоять,zutik egon
872,sitzen::V,сидеть,eserita egon
873,liegen::V,лежать,etzan
874,hängen::V,висеть,eskegita egon
875,hängen::V,висеть,zintzilik egon
876,werden::V,стать,bihurtu
877,werden::V,стать,bilakatu
878,passieren::V,случиться,pasatu
879,passieren::V,случиться,gertatu
880,beginnen::V,начаться,hasi
881,enden::V,кончиться,bukatu
882,wechseln::V,меняться,aldatu
883,aufgehen[Sonne]::V,взойти,ilki
884,aufgehen[Sonne]::V,взойти,sortu
885,untergehen[Sonne]::V,зайти,sartu
886,scheinen[Sonne]::V,светить,eguzkia egon
887,donnern::V,греметь,trumoia jo
888,wehen::V,дуть,haizea ibili
889,strömen::V,литься,zorrotadaka isuri
890,fließen::V,течь,isuri
891,sich drehen::V,вращаться,biratu
892,schwanken::V,колебаться,zabuka ibili
893,schwingen::V,качаться,kulunkatu
894,fallen::V,падать,erori
895,brennen::V,гореть,sutan egon
896,rauchen::V,дымить,kea bota
897,regnen::V,дождить,euria ari izan
898,gefrieren::V,замерзнуть,izoztu
899,gefrieren::V,замерзнуть,hormatu
900,tauen::V,таять,gesaldu
901,schmelzen::V,плавиться,urtu
902,trocknen::V,сохнуть,idortu
903,trocknen::V,сохнуть,lehortu
904,sieden::V,кипеть,irakin
905,faulen::V,гнить,hirotu
906,faulen::V,гнить,usteldu
907,verfaulen::V,сгнить,hirotu
908,verfaulen::V,сгнить,usteldu
909,reißen::V,рваться,eten
910,reißen::V,рваться,tarrat egin
911,versinken::V,тонуть,urperatu
912,vergehen::V,проходить,iragan
913,erscheinen::V,появиться,agertu
914,verschwinden::V,исчезнуть,desagertu
915,sinken::V,спадать,beheititu
916,abnehmen::V,уменьшиться,gutxitu
917,abnehmen::V,уменьшиться,beheratu
918,zunehmen::V,увеличиваться,gora egin
919,steigen::V,подниматься,igo
920,wachsen::V,расти,hazi
921,glänzen::V,блестеть,distiratu
922,funkeln::V,сверкать,izarniatu
923,lärmen::V,шуметь,zarata atera
924,läuten::V,звонить,jo
925,läuten::V,звонить,hots egin
926,klingeln::V,звонить,txirrina jo
927,klirren::V,звякать,tintin egin
928,brausen::V,бушевать,marru egin
929,rauschen::V,шелестеть,fir-fir egin
930,klingen::V,звучать,soinu egin
931,bellen::V,лаять,zaunkatu
932,heulen::V,выть,ulu egin
933,heulen::V,выть,uhuri egin
934,blasen::V,дунуть,ufa egin
935,blasen::V,дунуть,putz egin
936,pfeifen::V,свистеть,txistu egin
937,schreien::V,кричать,oihu egin
938,schreien::V,кричать,garrasi egin
939,stöhnen::V,стонать,intziri egin
940,zittern::V,дрожать,ikara egin
941,zittern::V,дрожать,dar-dar egin
942,leben::V,жить,bizi izan
943,geboren werden::V,родиться,jaio
944,atmen::V,дышать,hats egin
945,atmen::V,дышать,arnasa egin
946,trinken::V,пить,edan
947,essen::V,есть,jan
948,essen::V,кушать,jan
949,schlucken::V,глотать,irentsi
950,müde werden::V,устать,unatu
951,müde werden::V,устать,nekatu
952,einschlafen::V,заснуть,lokartu
953,schlafen::V,спать,lo egin
954,aufwachen::V,проснуться,esnatu
955,aufwachen::V,проснуться,atzarri
956,aufstehen::V,встать,jaiki
957,sich erholen::V,отдыхать,atseden egin
958,krank werden::V,заболеть,gaixotu
959,krank sein::V,болеть,eri izan
960,krank sein::V,болеть,gaixo izan
961,schmerzen::V,болеть,min egin
962,husten::V,кашлять,eztul egin
963,genesen::V,поправиться,osatu
964,sterben::V,умереть,hil
965,sterben::V,умереть,zendu
966,umkommen::V,погибнуть,istripuz hil
967,sich bewegen::V,двигаться,higitu
968,sich rühren::V,шевельнуться,zirkin egin
969,sich erheben::V,встать,zutitu
970,sich erheben::V,встать,altxatu
971,sich setzen::V,сесть,eseri
972,sich setzen::V,сесть,jesarri
973,hinfallen::V,упасть,erori
974,laufen::V,ходить,ibili
975,schreiten::V,шагать,oinkatu
976,spazierengehen::V,гулять,paseatu
977,spazierengehen::V,гулять,ostera bat egin
978,eilen::V,спешить,lasterkatu
979,sich beeilen::V,торопиться,lehiatu
980,sausen::V,мчаться,ziztu bizian joan
981,rennen::V,бегать,lasterka egin
982,springen::V,прыгать,jauzi egin
983,klettern::V,лазать,igo
984,schaukeln::V,раскачиваться,zabu egin
985,schaukeln::V,раскачиваться,zanbulu egin
986,kriechen::V,ползать,narras egin
987,schwimmen::V,плавать,igerikatu
988,schwimmen::V,плавать,igeri egin
989,tauchen::V,нырять,murgildu
990,tauchen::V,нырять,pulunpatu
991,rudern::V,грести,bogatu
992,rudern::V,грести,arraun egin
993,fahren::V,ехать,joan
994,fliegen::V,летать,hegaldatu
995,fliegen::V,летать,hegan egin
996,gehen::V,идти,joan
997,weggehen::V,уйти,alde egin
998,abfahren::V,отправиться,abiatu
999,anhalten::V,остановиться,geratu
1000,anhalten::V,остановиться,gelditu
1001,hineingehen::V,входить,sartu
1002,eintreten::V,войти,sartu
1003,kommen::V,прийти,etorri
1004,ankommen::V,прибыть,heldu
1005,ankommen::V,прибыть,iritsi
1006,zurückkommen::V,возвратиться,itzuli
1007,bleiben::V,остаться,gelditu
1008,warten::V,ждать,itxaron
1009,warten::V,ждать,zain egon
1010,erwarten::V,ожидать,iguriki
1011,suchen::V,искать,bilatu
1012,finden::V,найти,idoro
1013,finden::V,найти,aurkitu
1014,versuchen::V,пытаться,saiatu
1015,versuchen::V,пытаться,ahalegindu
1016,vorbereiten::V,подготовить,gertatu
1017,lieben::V,любить,maitatu
1018,lieben::V,любить,maite izan
1019,mögen::V,любить,laket izan
1020,mögen::V,любить,atsegin izan
1021,lachen::V,смеяться,irri egin
1022,lachen::V,смеяться,barre egin
1023,rühren::V,растрогать,hunkitu
1024,weinen::V,плакать,negar egin
1025,schimpfen::V,ругаться,erneguka ari izan
1026,sich ärgern::V,сердиться,ernegatu
1027,sich ärgern::V,сердиться,haserretu
1028,sich fürchten::V,бояться,beldur izan
1029,fürchten::V,бояться,beldur izan
1030,fliehen::V,убегать,ihes egin
1031,flüchten::V,убежать,ihes egin
1032,sehen::V,видеть,ikusi
1033,anschauen::V,посмотреть,begietsi
1034,ansehen::V,смотреть,begiratu
1035,hören::V,слышать,aditu
1036,zuhören::V,слушать,entzun
1037,probieren::V,пробовать,dastatu
1038,riechen::V,нюхать,usnatu
1039,riechen::V,нюхать,usaindu
1040,fühlen::V,чувствовать,sentitu
1041,scheinen::V,казаться,iruditu
1042,scheinen::V,казаться,begitandu
1043,zu sehen sein::V,виднеться,azaldu
1044,vernehmen::V,услышать,aditu
1045,frieren::V,мерзнуть,hotz izan
1046,tun::V,делать,egin
1047,können::V,мочь,ahal izan
1048,können::V,уметь,ahal izan
1049,wollen::V,хотеть,nahi izan
1050,anfangen::V,начать,hasi
1051,beenden::V,закончить,bukatu
1052,aufhören::V,перестать,utzi
1053,gelingen::V,удаться,lortu
1054,geraten::V,оказаться,heldu
1055,öffnen::V,открыть,ireki
1056,öffnen::V,открыть,zabaldu
1057,schließen::V,закрыть,itxi
1058,stellen::V,поставить,ipini
1059,setzen::V,посадить,jesarri
1060,legen::V,класть,jarri
1061,berühren::V,трогать,ukitu
1062,verbinden::V,связать,uztartu
1063,bedecken::V,покрыть,estali
1064,aufhängen::V,повесить,eseki
1065,aufhängen::V,повесить,eskegi
1066,anzünden::V,зажечь,piztu
1067,aufheben::V,поднять,jaso
1068,zurücklassen::V,оставить,atzean utzi
1069,verlieren::V,потерять,galdu
1070,fallen lassen::V,уронить,erortzen utzi
1071,machen::V,сделать,egin
1072,herstellen::V,изготовить,ekoiztu
1073,bauen::V,строить,eraiki
1074,reparieren::V,чинить,konpondu
1075,verbessern::V,улучшить,hobetu
1076,ändern::V,изменить,mudatu
1077,graben::V,копать,aitzurtu
1078,beugen::V,согнуть,makurtu
1079,biegen::V,погнуть,malgutu
1080,biegen::V,погнуть,makolatu
1081,drehen::V,вертеть,jiratu
1082,wenden::V,повернуть,bihurtu
1083,umdrehen::V,перевернуть,biratu
1084,umdrehen::V,перевернуть,alderantzikatu
1085,heben::V,поднимать,jaso
1086,heben::V,поднимать,goratu
1087,hochheben::V,поднять,goratu
1088,hochheben::V,поднять,altxatu
1089,ergreifen::V,схватить,oratu
1090,halten::V,держать,eutsi
1091,drücken::V,нажимать,sakatu
1092,schieben::V,толкать,bultzatu
1093,kratzen::V,скрести,hatz egin
1094,kratzen::V,скрести,hazka egin
1095,lecken::V,лизать,miaztu
1096,lecken::V,лизать,lamikatu
1097,beißen::V,кусать,hozka egin
1098,beißen::V,кусать,ausiki egin
1099,abreißen::V,оторвать,kendu
1100,abschneiden::V,отрезать,moztu
1101,abschneiden::V,отрезать,pikatu
1102,binden::V,вязать,lotu
1103,binden::V,вязать,estekatu
1104,stecken::V,воткнуть,sartu
1105,brechen::V,сломать,apurtu
1106,klopfen::V,стучать,jo
1107,hauen::V,бить,jo
1108,kleben::V,клеить,itsatsi
1109,reiben::V,тереть,igurtzi
1110,streichen::V,намазать,igurtzi
1111,schleifen::V,точить,zorroztu
1112,schneiden::V,резать,moztu
1113,rütteln::V,шатать,astindu
1114,rütteln::V,шатать,inarrosi
1115,schütteln::V,трясти,astindu
1116,schütteln::V,трясти,inarrosi
1117,schwenken::V,махать,zabukatu
1118,schütten::V,налить,isuri
1119,füllen::V,наполнить,bete
1120,einwickeln::V,завернуть,bildu
1121,tragen::V,нести,eroan
1122,tragen::V,нести,eraman
1123,schleppen::V,тащить,narrastu
1124,schleppen::V,тащить,herrestatu
1125,ziehen::V,тянуть,tira egin
1126,aufbewahren::V,хранить,gorde
1127,werfen::V,бросать,jaurti
1128,werfen::V,бросать,aurtiki
1129,fangen::V,ловить,atzeman
1130,packen::V,схватить,heldu
1131,verstecken::V,спрятать,ostendu
1132,verstecken::V,спрятать,ezkutatu
1133,teilen::V,разделить,zatitu
1134,schicken::V,посылать,bidali
1135,bringen::V,принести,ekarri
1136,hinzufügen::V,добавить,eratxiki
1137,hinzufügen::V,добавить,gaineratu
1138,bekommen::V,достать,jaso
1139,erhalten::V,получить,jaso
1140,nehmen::V,взять,hartu
1141,wählen::V,выбрать,hautatu
1142,wählen::V,выбрать,aukeratu
1143,auswählen::V,отобрать,hautatu
1144,auswählen::V,отобрать,aukeratu
1145,bewahren::V,сохранить,begiratu
1146,behindern::V,препятствовать,oztopatu
1147,verderben::V,испортить,hondatu
1148,beschädigen::V,повредить,akastu
1149,zerbrechen::V,разбить,apurtu
1150,zerreißen::V,разорвать,zarratatu
1151,zerstören::V,разрушить,suntsitu
1152,verbrennen::V,сжечь,erre
1153,verbrennen::V,сжечь,kiskali
1154,geben::V,дать,eman
1155,reichen::V,передать,luzatu
1156,reichen::V,передать,helarazi
1157,schenken::V,дарить,oparitu
1158,versprechen::V,обещать,agindu
1159,wünschen::V,желать,opatu
1160,wünschen::V,желать,opetsi
1161,loben::V,хвалить,laudatu
1162,loben::V,хвалить,goraipatu
1163,küssen::V,целовать,musu eman
1164,wiegen::V,качать,kulunkatu
1165,zudecken::V,накрыть,estali
1166,wecken::V,разбудить,esnatu
1167,wecken::V,разбудить,iratzartu
1168,zeigen::V,показать,erakutsi
1169,führen::V,вести,gidatu
1170,lehren::V,учить,irakatsi
1171,unterrichten::V,преподавать,eskolak eman
1172,aufziehen::V,воспитать,hazi
1173,leiten::V,руководить,arteztu
1174,antreiben::V,подгонять,bulkatu
1175,lassen::V,заставить,-arazi
1176,einladen::V,пригласить,gonbidatu
1177,vereinigen::V,объединить,batu
1178,vereinigen::V,объединить,bateratu
1179,besuchen::V,посетить,ikustatu
1180,treffen::V,встретить,topatu
1181,sich versammeln::V,собраться,bildu
1182,spielen::V,играть,jolastu
1183,singen::V,петь,abestu
1184,singen::V,петь,kantatu
1185,tanzen::V,плясать,dantzatu
1186,tanzen::V,плясать,dantzan egin
1187,tanzen::V,танцевать,dantzatu
1188,tanzen::V,танцевать,dantzan egin
1189,sich trennen::V,расстаться,banandu
1190,verlassen::V,покинуть,utzietsi
1191,retten::V,спасти,salbatu
1192,retten::V,спасти,gaizkatu
1193,bewachen::V,охранять,jagon
1194,bewachen::V,охранять,zaindu
1195,schützen::V,уберегать,babestu
1196,schützen::V,уберегать,gerizatu
1197,verteidigen::V,защитить,aldeztu
1198,sich schlagen::V,драться,elkar jo
1199,sich schlagen::V,драться,elkar borrokatu
1200,schießen::V,стрелять,tiro egin
1201,siegen::V,победить,irabazi
1202,ärgern::V,сердить,ernegatu
1203,ärgern::V,сердить,haserretu
1204,schlagen::V,ударить,jo
1205,schlagen::V,ударить,erauntsi
1206,treten::V,пинать,zapaldu
1207,treten::V,пинать,ostiaktu
1208,stechen::V,уколоть,sastatu
1209,stoßen::V,толкнуть,bultzatu
1210,stehlen::V,украсть,ostu
1211,stehlen::V,украсть,lapurtu
1212,stören::V,помешать,galarazi
1213,belästigen::V,надоедать,gohaindu
1214,belästigen::V,надоедать,alamena eman
1215,verbergen::V,скрыть,ezkutatu
1216,täuschen::V,обмануть,tronpatu
1217,täuschen::V,обмануть,engainatu
1218,betrügen::V,смошенничать,iruzurtu
1219,töten::V,убить,hil
1220,töten::V,убить,heriotza eman
1221,wohnen::V,проживать,bizi izan
1222,arbeiten::V,работать,lan egin
1223,arbeiten::V,работать,behar egin
1224,sammeln::V,собрать,bildu
1225,sammeln::V,собрать,bildumatu
1226,pflücken::V,рвать,batu
1227,pflücken::V,рвать,bildu
1228,pflücken::V,срывать,batu
1229,pflücken::V,срывать,bildu
1230,jagen::V,охотиться,ehizatu
1231,fischen::V,рыбачить,arrantzatu
1232,fischen::V,рыбачить,arrantza egin
1233,fassen::V,поймать,harrapatu
1234,hüten::V,пасти,begiratu
1235,treiben::V,гнать,bultza egin
1236,anbinden::V,привязать,estekatu
1237,füttern::V,кормить,bazkatu
1238,melken::V,доить,jetzi
1239,hacken::V,рубить,xehatu
1240,gießen::V,полить,isuri
1241,reifen::V,созреть,heldu
1242,reifen::V,созреть,zoritu
1243,zubereiten::V,приготовить,prestatu
1244,kochen::V,варить,egosi
1245,backen::V,печь,labean egin
1246,braten::V,жарить,erregosi
1247,umrühren::V,перемешать,eragin
1248,stricken::V,вязать,trikotatu
1249,stricken::V,вязать,puntu egin
1250,nähen::V,шить,josi
1251,färben::V,покрасить,tindatu
1252,reinigen::V,очистить,ikuzi
1253,reinigen::V,очистить,garbitu
1254,waschen::V,стирать,xahutu
1255,waschen::V,стирать,garbitu
1256,abwischen::V,вытереть,xukatu
1257,spülen::V,полоскать,irakutzi
1258,fegen::V,подметать,erraztatu
1259,kehren::V,мести,isastu
1260,baden::V,купаться,bainatu
1261,baden::V,купаться,bainua hartu
1262,sich waschen::V,мыться,burua garbitu
1263,ausziehen::V,снять,erantzi
1264,anziehen::V,надеть,jantzi
1265,sich anziehen::V,одеться,jantzi
1266,kämmen::V,причесать,orraztu
1267,schmücken::V,украсить,apaindu
1268,sagen::V,сказать,esan
1269,sprechen::V,говорить,mintzatu
1270,sprechen::V,говорить,hitz egin
1271,reden::V,разговаривать,hitz egin
1272,sich unterhalten::V,беседовать,solastu
1273,sich unterhalten::V,беседовать,solas egin
1274,fragen::V,спросить,galdetu
1275,bitten::V,просить,eskatu
1276,bitten::V,просить,galdegin
1277,erzählen::V,рассказать,edestu
1278,erzählen::V,рассказать,kontatu
1279,mitteilen::V,сообщить,jakinarazi
1280,nennen::V,назвать,izena eman
1281,rufen::V,звать,dei egin
1282,prahlen::V,хвастаться,harrokerian ibili
1283,prahlen::V,хвастаться,ahoberokeriak esan
1284,übersetzen::V,перевести,itzuli
1285,denken::V,думать,pentsatu
1286,denken::V,думать,gogoeta egin
1287,glauben::V,верить,sinetsi
1288,bemerken::V,заметить,ohartu
1289,bemerken::V,заметить,konturatu
1290,erkennen::V,узнать,ezagutu
1291,erkennen::V,узнать,antzeman
1292,begreifen::V,понять,ulertu
1293,begreifen::V,постичь,ulertu
1294,verstehen::V,услышать,aditu
1295,lernen::V,учиться,ikasi
1296,wissen::V,знать,jakin
1297,sich erinnern an::V,вспомнить,gogoratu
1298,sich erinnern an::V,вспомнить,gogoan izan
1299,vergessen::V,забыть,ahaztu
1300,vergessen::V,забыть,ahantzi
1301,messen::V,мерить,neurtu
1302,zählen::V,считать,zenbatu
1303,zählen::V,считать,kopuratu
1304,rechnen::V,считать,kalkulatu
1305,lesen::V,читать,irakurri
1306,malen::V,рисовать,margotu
1307,zeichnen::V,рисовать,marraztu
1308,schreiben::V,писать,idatzi
1309,besitzen::V,иметь,ukan
1310,besitzen::V,иметь,eduki
1311,kaufen::V,купить,erosi
1312,verkaufen::V,продать,saldu
1313,bezahlen::V,заплатить,ordaindu
1314,zahlen::V,платить,ordaindu
1315,beherrschen::V,владеть,menpean izan
1316,ertragen::V,вытерпеть,jasan
1317,ertragen::V,вытерпеть,pairatu
