,Concept_ID,ja,fa
827,zwischen::PRP,間に,بین
828,zwischen::PRP,間に,میان
829,wegen::PRP,為に,برای
830,wegen::PRP,為に,بخاطر
831,wegen::PRP,せいで,برای
832,wegen::PRP,せいで,بخاطر
833,dies::PRN,これ,این
834,das::PRN,それ,آن
835,alles::PRN,全部,تمام
836,alles::PRN,全部,همه‌چیر
837,ich::PRN,私,من
838,du::PRN,あなた,تو
839,er::PRN,彼,او
840,wir::PRN,私達,ما
841,ihr::PRN,あなた達,شما
842,sie::PRN,彼ら,آنها
843,was::FPRN,何,چه
844,wer::FPRN,誰,کی
845,wer::FPRN,どなた,کی
846,wo::FADV,どこ,کجا
847,wo::FADV,どこに,کجا
848,wohin::FADV,どこへ,بکجا
849,wie::FADV,どう,چطور
850,wie::FADV,どう,چگونه
851,warum::FADV,何故,چرا
852,warum::FADV,何故,برای چه
853,warum::FADV,どうして,چرا
854,warum::FADV,どうして,برای چه
855,wieviel::FNUM,どのくらい,چند
856,wieviel::FNUM,どのくらい,چقدر
857,eins::NUM,一,یک
858,zwei::NUM,二,دو
859,zwei::NUM,二つ,دو
860,drei::NUM,三,سه
861,drei::NUM,三つ,سه
862,vier::NUM,四,چهار
863,vier::NUM,四つ,چهار
864,fünf::NUM,五,پنج
865,fünf::NUM,五つ,پنج
866,sechs::NUM,六,شش
867,sechs::NUM,六つ,شش
868,sieben::NUM,七,هفت
869,sieben::NUM,七つ,هفت
870,acht::NUM,八,هشت
871,acht::NUM,八つ,هشت
872,neun::NUM,九,نه
873,neun::NUM,九つ,نه
874,zehn::NUM,十,ده
875,elf::NUM,十一,یازده
876,zwölf::NUM,十二,دوازده
877,zwanzig::NUM,二十,بیست
878,dreißig::NUM,三十,سی
879,vierzig::NUM,四十,چهل
880,fünfzig::NUM,五十,پنجاه
881,sechzig::NUM,六十,شصت
882,siebzig::NUM,七十,هفتاد
883,achtzig::NUM,八十,هشتاد
884,neunzig::NUM,九十,نود
885,hundert::NUM,百,صد
886,tausend::NUM,千,هزار
887,und::CNJ,-と,و
888,und::CNJ,そして,و
889,oder::CNJ,或いは,یا
890,stehen::V,立っている,ایستادن
891,sitzen::V,座っている,نشستن
892,liegen::V,横になっている,خوابیدن
893,liegen::V,横になっている,دراز کشیدن
894,hängen::V,掛かっている,آویزان بودن
895,werden::V,なる,شدن
896,passieren::V,起こる,گذشتن
897,passieren::V,起こる,اتفاق افتادن
898,beginnen::V,始まる,شروع شدن
899,enden::V,終わる,تمام شدن
900,wechseln::V,変わる,عوض شدن
901,aufgehen[Sonne]::V,出る,برآمدن
902,aufgehen[Sonne]::V,出る,طلوع کردن
903,untergehen[Sonne]::V,沈む,غروب کردن
904,scheinen[Sonne]::V,輝く,تابیدن
905,donnern::V,雷が鳴る,رعد زدن
906,wehen::V,吹く,دمیدن
907,strömen::V,流れる,روان شدن
908,fließen::V,流れる,روان شدن
909,sich drehen::V,回転する,چرخیدن
910,schwanken::V,揺れる,خم و راست شدن
911,schwingen::V,振動する,تاب خوردن
912,schwingen::V,振動する,نوسان کردن
913,fallen::V,落ちる,افتادن
914,fallen::V,落ちる,سقوط کردن
915,brennen::V,燃える,سوزاندن
916,rauchen::V,煙を出す,دود کردن
917,regnen::V,雨が降る,باران آمدن
918,gefrieren::V,凍る,یخ بستن
919,tauen::V,溶ける,آب شدن
920,schmelzen::V,溶ける,آب شدن
921,trocknen::V,乾く,خشک شدن
922,sieden::V,沸く,جوشیدن
923,faulen::V,腐る,فاسد شدن
924,verfaulen::V,朽ちる,پوسیدن
925,reißen::V,切れる,پاره شدن
926,versinken::V,沈む,غرق شدن
927,vergehen::V,経つ,گذشتن
928,erscheinen::V,現れる,ظاهر شدن
929,verschwinden::V,消える,گم شدن
930,verschwinden::V,消える,از بین رفتن
931,sinken::V,下がる,پایین آمدن
932,abnehmen::V,減る,کم شدن
933,zunehmen::V,増える,زیاد شدن
934,steigen::V,上がる,بالا رفتن
935,wachsen::V,伸びる,قد کشیدن
936,glänzen::V,輝く,برق زدن
937,funkeln::V,ぴかぴか光る,جرقه زدن
938,lärmen::V,騒ぐ,شلوغ کردن
939,läuten::V,鳴る,زنگ زدن
940,klingeln::V,鳴る,زنگ زدن
941,klirren::V,がらんがらんと鳴る,جرنگ جرنگ صدا کردن
942,brausen::V,逆巻く,طوفانی بودن
943,rauschen::V,戦ぐ,خش‌خش کردن
944,klingen::V,鳴る,صدا دادن
945,bellen::V,吠える,عوعو کردن
946,heulen::V,きゃんきゃん鳴く,زوزه کشیدن
947,blasen::V,吹く,فوت کردن
948,pfeifen::V,口笛を吹く,سوت زدن
949,schreien::V,叫ぶ,فریاد زدن
950,stöhnen::V,うめく,نالیدن
951,zittern::V,震える,لرزیدن
952,leben::V,生きている,زیستن
953,leben::V,生きている,زندگی کردن
954,geboren werden::V,生まれる,متولد شدن
955,atmen::V,呼吸する,تنفس کردن
956,trinken::V,飲む,نوشیدن
957,essen::V,食べる,خوردن
958,schlucken::V,飲み込む,بلعیدن
959,schlucken::V,飲み込む,قورت دادن
960,müde werden::V,眠くなる,خسته شدن
961,einschlafen::V,寝付く,خواب رفتن
962,schlafen::V,眠る,خوابیدن
963,aufwachen::V,目が覚める,از خواب بیدار شدن
964,aufstehen::V,起きる,بیدار شدن
965,sich erholen::V,休養する,استراحت کردن
966,krank werden::V,病気になる,مریض شدن
967,krank sein::V,病気である,بیمار بودن
968,schmerzen::V,痛む,درد کردن
969,husten::V,咳をする,سرفه کردن
970,genesen::V,元気になる,بهبود یافتن
971,sterben::V,死ぬ,مردن
972,sterben::V,亡くなる,مردن
973,umkommen::V,死亡する,کشته شدن
974,sich bewegen::V,移動する,حرکت کردن
975,sich rühren::V,動く,تکان خوردن
976,sich erheben::V,立ち上がる,برخواستن
977,sich setzen::V,座る,نشستن
978,hinfallen::V,転ぶ,زمین خوردن
979,laufen::V,歩く,پیاده رفتن
980,schreiten::V,跨ぐ,قدم زدن
981,spazierengehen::V,散歩する,گردش رفتن
982,eilen::V,急ぐ,شتاب کردن
983,sich beeilen::V,焦る,عجله کردن
984,sausen::V,疾駆する,صفیر کشیدن
985,rennen::V,走る,دویدن
986,springen::V,跳ぶ,پریدن
987,klettern::V,よじ登る,بالا رفتن
988,schaukeln::V,ぶらんこに乗る,تاب خوردن
989,kriechen::V,這う,خزیدن
990,schwimmen::V,泳ぐ,شنا کردن
991,tauchen::V,潜る,غواصی کردن
992,rudern::V,漕ぐ,پارو زدن
993,fahren::V,行く,سواره رفتن
994,fahren::V,乗車する,سواره رفتن
995,fliegen::V,飛ぶ,پریدن
996,gehen::V,行く,رفتن
997,weggehen::V,立ち去る,رفتن
998,abfahren::V,出発する,حرکت کردن
999,anhalten::V,止まる,ایست کردن
1000,hineingehen::V,入る,داخل شدن
1001,eintreten::V,中に入る,وارد شدن
1002,kommen::V,来る,آمدن
1003,ankommen::V,着く,رسیدن
1004,ankommen::V,到着する,رسیدن
1005,zurückkommen::V,帰る,برگشتن
1006,bleiben::V,留まる,ماندن
1007,warten::V,待つ,منتظر بودن
1008,erwarten::V,期待する,انتظار داشتن
1009,suchen::V,探る,جستجو کردن
1010,finden::V,見つける,یافتن
1011,finden::V,見つける,پیدا کردن
1012,versuchen::V,試す,سعی کردن
1013,versuchen::V,試す,کوشش کردن
1014,vorbereiten::V,準備する,آماده کردن
1015,lieben::V,愛する,عاشق بودن
1016,mögen::V,好きである,میل داشتن
1017,mögen::V,好きである,دوست داشتن
1018,lachen::V,笑う,خندیدن
1019,rühren::V,感情を動かす,به رقت آوردن
1020,weinen::V,泣く,گریه کردن
1021,schimpfen::V,叱る,فحاشی کردن
1022,sich ärgern::V,怒る,ناراحت شدن
1023,sich ärgern::V,腹を立てる,ناراحت شدن
1024,sich fürchten::V,怖がる,واهمه کردن
1025,fürchten::V,恐れる,ترسیدن
1026,fliehen::V,逃げる,گریختن
1027,flüchten::V,逃亡する,فرار کردن
1028,sehen::V,見る,دیدن
1029,anschauen::V,眺める,نگاه کردن
1030,ansehen::V,見る,تماشا کردن
1031,hören::V,聞く,شنیدن
1032,zuhören::V,聴く,گوش دادن
1033,probieren::V,食べてみる,چشیدن
1034,riechen::V,気取る,بوییدن
1035,riechen::V,気取る,بو کردن
1036,fühlen::V,感じる,احساس کردن
1037,scheinen::V,ように見える,بنظر آمدن
1038,zu sehen sein::V,見える,دیده شدن
1039,vernehmen::V,承る,شنیدن
1040,frieren::V,寒気がする,سرد بودن
1041,tun::V,する,کردن
1042,können::V,出来る,توانستن
1043,wollen::V,-たい,خواستن
1044,anfangen::V,始める,شروع کردن
1045,beenden::V,終える,تمام کردن
1046,beenden::V,終える,پایان دادن
1047,aufhören::V,止める,دست کشیدن
1048,gelingen::V,成功する,موفق شدن
1049,geraten::V,当たる,نتیجه دادن
1050,öffnen::V,開く,گشودن
1051,öffnen::V,開く,باز کردن
1052,öffnen::V,開ける,گشودن
1053,öffnen::V,開ける,باز کردن
1054,schließen::V,閉める,بستن
1055,schließen::V,閉める,قفل کردن
1056,stellen::V,置く,گذاردن
1057,stellen::V,据える,گذاردن
1058,setzen::V,座らせる,نشاندن
1059,legen::V,置く,گذاشتن
1060,berühren::V,触る,دست زدن
1061,berühren::V,触る,لمس کردن
1062,berühren::V,触れる,دست زدن
1063,berühren::V,触れる,لمس کردن
1064,verbinden::V,結びつける,وصل کردن
1065,bedecken::V,覆う,پوشاندن
1066,aufhängen::V,掛ける,آویختن
1067,anzünden::V,燃やす,سوزاندن
1068,anzünden::V,火をつける,سوزاندن
1069,aufheben::V,拾う,برداشتن
1070,aufheben::V,拾う,بلند کردن
1071,zurücklassen::V,残す,گذاشتن
1072,verlieren::V,無くす,گم کردن
1073,fallen lassen::V,落とす,انداختن
1074,machen::V,作る,کردن
1075,machen::V,作る,ساختن
1076,herstellen::V,製造する,ساختن
1077,herstellen::V,製造する,تولید کردن
1078,bauen::V,建設する,ساختن
1079,bauen::V,建設する,بنا کردن
1080,reparieren::V,直す,درست کردن
1081,reparieren::V,直す,تعمیر کردن
1082,reparieren::V,修理する,درست کردن
1083,reparieren::V,修理する,تعمیر کردن
1084,verbessern::V,改良する,بهتر کردن
1085,ändern::V,変える,تغییر دادن
1086,graben::V,掘る,کندن
1087,graben::V,掘る,گود کردن
1088,beugen::V,折る,کج کردن
1089,biegen::V,曲げる,خم کردن
1090,drehen::V,回す,چرخاندن
1091,wenden::V,裏返す,برگرداندن
1092,umdrehen::V,裏返す,برگرداندن
1093,heben::V,挙げる,برداشتن
1094,hochheben::V,持ち上げる,برآوردن
1095,hochheben::V,持ち上げる,بلند کردن
1096,ergreifen::V,取り上げる,گرفتن
1097,halten::V,持つ,نگاه داشتن
1098,drücken::V,押す,فشار دادن
1099,drücken::V,押す,فشار آوردن
1100,schieben::V,ずらす,هل دادن
1101,kratzen::V,引っ掻く,خاریدن
1102,lecken::V,なめる,لیسیدن
1103,beißen::V,噛む,گاز زدن
1104,abreißen::V,剝ぎ取る,پاره کردن
1105,abschneiden::V,切り取る,بریدن
1106,abschneiden::V,切り取る,قطع کردن
1107,binden::V,縛る,بستن
1108,stecken::V,差し込む,فرو کردن
1109,brechen::V,破る,شکستن
1110,klopfen::V,とんとん叩く,کوبیدن
1111,hauen::V,叩く,زدن
1112,kleben::V,貼る,چسباندن
1113,kleben::V,くっ付ける,چسباندن
1114,reiben::V,擦る,مالش دادن
1115,streichen::V,塗る,مالیدن
1116,schleifen::V,研ぐ,تیز کردن
1117,schneiden::V,切る,چیدن
1118,schneiden::V,切る,بریدن
1119,rütteln::V,揺さぶる,لرزاندن
1120,rütteln::V,揺さぶる,تکان دادن
1121,schütteln::V,振る,تکان دادن
1122,schütteln::V,揺さぶる,تکان دادن
1123,schwenken::V,振る,تاب دادن
1124,schütten::V,注ぐ,ریختن
1125,füllen::V,いっぱいにする,پر کردن
1126,einwickeln::V,包む,پیچیدن
1127,tragen::V,運ぶ,بردن
1128,tragen::V,運ぶ,حمل کردن
1129,schleppen::V,引きずる,کشیدن
1130,ziehen::V,引く,کشیدن
1131,aufbewahren::V,預かる,نگهداری کردن
1132,werfen::V,投げる,انداختن
1133,werfen::V,投げる,پرتاب کردن
1134,fangen::V,受ける,گرفتن
1135,packen::V,掴む,گرفتن
1136,verstecken::V,隠す,قایم کردن
1137,verstecken::V,隠す,پنهان کردن
1138,teilen::V,分ける,قسمت کردن
1139,teilen::V,分ける,تقسیم کردن
1140,schicken::V,送る,فرستادن
1141,schicken::V,送る,ارسال کردن
1142,bringen::V,持って行く,آوردن
1143,hinzufügen::V,加える,افزودن
1144,hinzufügen::V,加える,اضافه کردن
1145,bekommen::V,得る,گرفتن
1146,erhalten::V,受ける,دریافت کردن
1147,nehmen::V,取る,گرفتن
1148,nehmen::V,取る,برداشتن
1149,wählen::V,選ぶ,انتخاب کردن
1150,auswählen::V,選ぶ,برگزیدن
1151,bewahren::V,保存する,حفظ کردن
1152,bewahren::V,保存する,حفاظت کردن
1153,behindern::V,妨害する,مانع بودن
1154,verderben::V,台無しにする,از بین بردن
1155,beschädigen::V,損傷する,صدمه زدن
1156,zerbrechen::V,割る,شکستن
1157,zerreißen::V,引き裂く,دریدن
1158,zerreißen::V,引き裂く,پاره کردن
1159,zerstören::V,破壊する,خراب کردن
1160,zerstören::V,破壊する,ویران کردن
1161,verbrennen::V,焼く,سوزاندن
1162,geben::V,上げる,دادن
1163,reichen::V,渡す,دادن
1164,schenken::V,贈る,هدیه دادن
1165,versprechen::V,約束する,قول دادن
1166,versprechen::V,約束する,وعده دادن
1167,wünschen::V,望む,آرزو کردن
1168,loben::V,褒める,ستایش کردن
1169,küssen::V,キスする,بوسیدن
1170,wiegen::V,揺する,نوسان کردن
1171,zudecken::V,覆う,پوشاندن
1172,wecken::V,起こす,بیدار کردن
1173,zeigen::V,見せる,نشان دادن
1174,führen::V,案内する,رهنمائی کردن
1175,lehren::V,教える,آموختن
1176,lehren::V,教える,یاد دادن
1177,unterrichten::V,通知する,درس دادن
1178,unterrichten::V,通知する,تدریس کردن
1179,aufziehen::V,育てる,تربیت کردن
1180,leiten::V,導く,اداره کردن
1181,antreiben::V,励ます,عجله دادن
1182,lassen::V,～させる,وادار کردن
1183,einladen::V,誘う,دعوت کردن
1184,einladen::V,誘う,مهمان کردن
1185,einladen::V,招待する,دعوت کردن
1186,einladen::V,招待する,مهمان کردن
1187,vereinigen::V,一つにする,یکی کردن
1188,vereinigen::V,一つにする,متحد کردن
1189,besuchen::V,訪ねる,دیدار کردن
1190,treffen::V,出会う,ملاقات کردن
1191,sich versammeln::V,集まる,جمع شدن
1192,spielen::V,遊ぶ,بازی کردن
1193,singen::V,歌う,آواز خواندن
1194,tanzen::V,踊る,رقصیدن
1195,sich trennen::V,別れる,جدا شدن
1196,verlassen::V,別れる,ترک کردن
1197,retten::V,救う,نجات دادن
1198,retten::V,助ける,نجات دادن
1199,bewachen::V,見張る,حراست کردن
1200,bewachen::V,軽微する,حراست کردن
1201,schützen::V,保護する,حفظ کردن
1202,verteidigen::V,守る,دفاع کردن
1203,sich schlagen::V,殴る,کتک‌کاری کردن
1204,schießen::V,撃つ,تیر زدن
1205,siegen::V,勝つ,پیروز شدن
1206,ärgern::V,怒らせる,ناراحت کردن
1207,schlagen::V,殴る,زدن
1208,schlagen::V,殴る,کوبیدن
1209,treten::V,蹴る,لگد زدن
1210,stechen::V,突く,چاقو زدن
1211,stoßen::V,突く,هل دادن
1212,stehlen::V,盗る,دزدیدن
1213,stören::V,構う,مزاحم شدن
1214,belästigen::V,邪魔する,زحمت دادن
1215,verbergen::V,隠す,پنهان کردن
1216,täuschen::V,だます,گول زدن
1217,täuschen::V,だます,فریب دادن
1218,betrügen::V,だます,گول زدن
1219,betrügen::V,だます,فریب دادن
1220,töten::V,殺す,کشتن
1221,wohnen::V,住む,منزل داشتن
1222,wohnen::V,住む,سکونت داشتن
1223,arbeiten::V,働く,کار کردن
1224,sammeln::V,集める,جمع کردن
1225,sammeln::V,収集する,جمع کردن
1226,pflücken::V,摘む,چیدن
1227,jagen::V,狩りをする,شکار کردن
1228,fischen::V,釣る,صید کردن
1229,fischen::V,釣る,ماهی‌گیری کردن
1230,fassen::V,捕る,گرفتن
1231,hüten::V,放牧する,چراندن
1232,hüten::V,放牧する,مراقبت کردن
1233,treiben::V,追う,راندن
1234,anbinden::V,繋ぐ,متصل کردن
1235,füttern::V,餌をやる,غذا دادن
1236,melken::V,搾乳する,دوشیدن
1237,hacken::V,刻む,خرد کردن
1238,gießen::V,水をやる,ریختن
1239,reifen::V,熟す,رسیدن
1240,zubereiten::V,調理する,طبخ کردن
1241,zubereiten::V,調理する,آماده کردن
1242,kochen::V,煮る,پختن
1243,kochen::V,煮る,آشپزی کردن
1244,backen::V,焼く,پختن
1245,braten::V,焼く,سرخ کردن
1246,braten::V,炒める,سرخ کردن
1247,umrühren::V,混ぜる,هم زدن
1248,stricken::V,編む,بافتن
1249,nähen::V,縫う,دوختن
1250,färben::V,染める,رنگ زدن
1251,reinigen::V,掃除する,پاک کردن
1252,reinigen::V,掃除する,تمیز کردن
1253,waschen::V,洗う,شستن
1254,waschen::V,洗濯する,شستن
1255,abwischen::V,拭く,زدودن
1256,spülen::V,洗う,شستن
1257,spülen::V,すすぐ,شستن
1258,fegen::V,掃除する,جارو کردن
1259,kehren::V,掃く,جارو کردن
1260,baden::V,入浴する,شنا کردن
1261,baden::V,入浴する,حمام کردن
1262,sich waschen::V,洗う,شستشو کردن
1263,ausziehen::V,脱ぐ,درآوردن
1264,anziehen::V,着る,پوشیدن
1265,sich anziehen::V,着る,لباس پوشیدن
1266,kämmen::V,梳く,شانه زدن
1267,schmücken::V,飾る,زینت دادن
1268,sagen::V,言う,گفتن
1269,sprechen::V,話す,حرف زدن
1270,sprechen::V,話す,صحبت کردن
1271,reden::V,話す,حرف زدن
1272,reden::V,話す,صحبت کردن
1273,sich unterhalten::V,話をする,گپ زدن
1274,fragen::V,聞く,پرسیدن
1275,fragen::V,聞く,سؤال کردن
1276,bitten::V,頼む,خواهش کردن
1277,bitten::V,頼む,درخواست کردن
1278,bitten::V,お願いする,خواهش کردن
1279,bitten::V,お願いする,درخواست کردن
1280,erzählen::V,物語る,نقل کردن
1281,erzählen::V,物語る,حکایت کردن
1282,mitteilen::V,伝える,خبر دادن
1283,nennen::V,名づける,نامیدن
1284,rufen::V,呼ぶ,صدا کردن
1285,prahlen::V,自慢する,پز آمدن
1286,übersetzen::V,訳す,ترجمه کردن
1287,denken::V,考える,فکر کردن
1288,glauben::V,信じる,باور کردن
1289,glauben::V,信じる,عقیده داشتن
1290,bemerken::V,気が付く,متوجه شدن
1291,erkennen::V,認識する,شناختن
1292,erkennen::V,認識する,تشخیص دادن
1293,begreifen::V,分かる,فهمیدن
1294,begreifen::V,分かる,درک کردن
1295,verstehen::V,聞き取る,فهمیدن
1296,lernen::V,学ぶ,آموختن
1297,lernen::V,学ぶ,یاد گرفتن
1298,lernen::V,勉強する,آموختن
1299,lernen::V,勉強する,یاد گرفتن
1300,wissen::V,知っている,دانستن
1301,sich erinnern an::V,思い出す,به یاد آوردن
1302,vergessen::V,忘れる,فراموش کردن
1303,messen::V,計る,اندازه گرفتن
1304,messen::V,測定する,اندازه گرفتن
1305,zählen::V,数える,شمردن
1306,rechnen::V,計算する,حساب کردن
1307,lesen::V,読む,خواندن
1308,malen::V,描く,نقاشی کردن
1309,zeichnen::V,写生する,کشیدن
1310,zeichnen::V,写生する,رسم کردن
1311,schreiben::V,書く,نوشتن
1312,besitzen::V,所持する,داشتن
1313,kaufen::V,買う,خریدن
1314,kaufen::V,買う,خرید کردن
1315,verkaufen::V,売る,فروختن
1316,bezahlen::V,払う,پرداختن
1317,zahlen::V,支払う,پرداخت کردن
1318,beherrschen::V,支配する,مسلط بودن
1319,ertragen::V,耐える,تحمل کردن
