,Concept_ID,kn,fi
1098,siegen::V,ಗೆಲ್ಲು,voittaa
1099,ärgern::V,ರೇಗಿಸು,ärsyttää
1100,schlagen::V,ಹೊಡೆ,lyödä
1101,treten::V,ಒದೆ,potkaista
1102,stechen::V,ಚುಚ್ಚು,pistää
1103,stoßen::V,ತಳ್ಳು,sysätä
1104,stoßen::V,ತಳ್ಳು,työntää
1105,stehlen::V,ಕದಿ,varastaa
1106,stören::V,ಕತಕು,häiritä
1107,belästigen::V,ತೊಂದರೆ,häiritä
1108,verbergen::V,ಮರೆಮಾಜು,kätkeä
1109,täuschen::V,ಠಕ್ಕಿಸು,harhauttaa
1110,betrügen::V,ವಂಚಿಸು,pettää
1111,betrügen::V,ವಂಚಿಸು,petkuttaa
1112,töten::V,ಕೊಲ್ಲು,tappaa
1113,wohnen::V,ವಾಸಿಸು,asua
1114,arbeiten::V,ಕೆಲಸ ಮಾಡು,tehdä työtä
1115,arbeiten::V,ಕೆಲಸ ಮಾಡು,työskennellä
1116,sammeln::V,ಸಂಚಯಿಸು,koota
1117,sammeln::V,ಸಂಚಯಿಸು,kerätä
1118,pflücken::V,ಬಿಡಿಸು,poimia
1119,jagen::V,ಬೇಟೆಯಾಡು,metsästää
1120,fischen::V,ಮೀನು ಹಿಡಿ,kalastaa
1121,fassen::V,ಹಿಡಿ,pyydystää
1122,fassen::V,ಹಿಡಿ,saalistaa
1123,hüten::V,ಗುಂಪುಸೇರಿಸು,paimentaa
1124,treiben::V,ದಬ್ಬು,ajaa
1125,anbinden::V,ಬಿಗಿ,kytkeä
1126,füttern::V,ಮೇಯಿಸು,ruokkia
1127,melken::V,ಹಾಲು ಕರೆ,lypsää
1128,hacken::V,ತುಂಡರಿಸು,hakata
1129,gießen::V,ನೀರುಹಾಕು,kastella
1130,reifen::V,ಕಳಿ,kypsyä
1131,zubereiten::V,ಅಡಿಗೆಮಾಡು,valmistaa
1132,kochen::V,ಅಡು,keittää
1133,backen::V,ಬೇಯಿಸು,leipoa
1134,braten::V,ಕರಿ,paistaa
1135,umrühren::V,ಕಲಕು,hämmentää
1136,stricken::V,ಹೆಣೆ,kutoa
1137,stricken::V,ಹೆಣೆ,neuloa
1138,nähen::V,ಹೊಲಿ,ommella
1139,färben::V,ಬಣ್ಣ ಹತ್ತು,värjätä
1140,färben::V,ಬಣ್ಣ ಹತ್ತು,värittää
1141,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,puhdistaa
1142,waschen::V,ತೊಳೆ,pestä
1143,abwischen::V,ಒರಸು,pyyhkiä
1144,spülen::V,ಗಲಬರಿಸು,huuhtoa
1145,fegen::V,ಗುಡಿಸು,pyyhkäistä
1146,kehren::V,ಗುಡಿಸು,lakaista
1147,baden::V,ಸ್ನಾನಮಾಡು,kylpeä
1148,sich waschen::V,ತೊಳೆ,peseytyä
1149,ausziehen::V,ಬಿಚ್ಚು,riisua
1150,anziehen::V,ಹಾಕು,pukea ylleen
1151,sich anziehen::V,ಹಾಕು,pukeutua
1152,kämmen::V,ಬಾಚು,kammata
1153,schmücken::V,ಅಲಂಕರಿಸು,koristaa
1154,schmücken::V,ಅಲಂಕರಿಸು,kaunistaa
1155,sagen::V,ಹೇಳು,sanoa
1156,sprechen::V,ನುಡಿ,puhua
1157,reden::V,ನುಡಿ,keskustella
1158,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,jutella
1159,fragen::V,ವಿಚಾರಿಸು,kysyä
1160,bitten::V,ಬೇಡು,pyytää
1161,erzählen::V,ಹೇಳು,kertoa
1162,mitteilen::V,ತಿಳಿಸು,ilmoittaa
1163,nennen::V,ಹೆಸರಿಡು,kutsua
1164,nennen::V,ಹೆಸರಿಡು,nimittää
1165,rufen::V,ಕರೆ,kutsua
1166,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,kerskailla
1167,übersetzen::V,ಭಾಷಾಂತರಿಸು,kääntää
1168,denken::V,ಯೋಚಿಸು,miettiä
1169,denken::V,ಯೋಚಿಸು,ajatella
1170,glauben::V,ನಂಬು,uskoa
1171,bemerken::V,ಗಮನಿಸು,huomata
1172,erkennen::V,ಗುರುತುಹಿಡಿ,tunnistaa
1173,begreifen::V,ಗ್ರಹಿಸು,ymmärtää
1174,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,ymmärtää
1175,lernen::V,ಕಲಿ,oppia
1176,wissen::V,ಅರಿ,tietää
1177,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,muistaa
1178,vergessen::V,ಮರೆತುವಿಡು,unohtaa
1179,messen::V,ಅಳೆ,mitata
1180,zählen::V,ಗಣಿಸು,laskea
1181,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,laskea
1182,lesen::V,ಓದು,lukea
1183,malen::V,ಬಿಡಿಸು,maalata
1184,zeichnen::V,ಬಿಡಿಸು,piirtää
1185,zeichnen::V,ಬಿಡಿಸು,piirustaa
1186,schreiben::V,ಬರೆ,kirjoittaa
1187,besitzen::V,ಒಡೆಯನಾಗಿರು,omistaa
1188,kaufen::V,ಕೊಳ್ಳು,ostaa
1189,verkaufen::V,ಕೊಡು,myydä
1190,bezahlen::V,ಬೆಲೆತೆರು,maksaa
1191,zahlen::V,ಹಣವನ್ನುಕೊಡು,maksaa
1192,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,hallita
1193,ertragen::V,ಸಹಿಸು,kestää
