,Concept_ID,el,se
4685,bald::ADV,σε λίγο,ruvva
4686,bald::ADV,σε λίγο,farga
4687,bald::ADV,σε λίγο,vorgâ
4688,bald::ADV,σε λίγο,sõrgg
4689,bald::ADV,σε λίγο,вэхтэнне
4690,bald::ADV,εντός ολίγου,varke
4691,bald::ADV,εντός ολίγου,ruvva
4692,bald::ADV,εντός ολίγου,farga
4693,bald::ADV,εντός ολίγου,vorgâ
4694,bald::ADV,εντός ολίγου,sõrgg
4695,bald::ADV,εντός ολίγου,вэхтэнне
4696,dann::ADV,ύστερα,die
4697,dann::ADV,ύστερα,dalloj
4698,dann::ADV,ύστερα,de
4699,dann::ADV,ύστερα,te
4700,dann::ADV,ύστερα,de
4701,dann::ADV,ύστερα,teä
4702,dann::ADV,ύστερα,â´tte
4703,dann::ADV,ύστερα,те
4704,gestern::ADV,χτες,jååktan
4705,gestern::ADV,χτες,iektu
4706,gestern::ADV,χτες,ikte
4707,gestern::ADV,χτες,jieh't
4708,gestern::ADV,χτες,jåhtta
4709,gestern::ADV,χτες,яххта
4710,einst::ADV,ποτέ,dejpeli
4711,einst::ADV,ποτέ,åvdebut
4712,einst::ADV,ποτέ,áigi
4713,einst::ADV,ποτέ,dolin
4714,einst::ADV,ποτέ,tovle
4715,einst::ADV,ποτέ,tuu´l
4716,einst::ADV,ποτέ,э̄ххьтэшьт
4717,einst::ADV,άλλοτε,dejpeli
4718,einst::ADV,άλλοτε,åvdebut
4719,einst::ADV,άλλοτε,áigi
4720,einst::ADV,άλλοτε,dolin
4721,einst::ADV,άλλοτε,tovle
4722,einst::ADV,άλλοτε,tuu´l
4723,einst::ADV,άλλοτε,э̄ххьтэшьт
4724,damals::ADV,τότε,aejkien
4725,damals::ADV,τότε,dalloj
4726,damals::ADV,τότε,dalle
4727,damals::ADV,τότε,talle
4728,damals::ADV,τότε,te´l
4729,damals::ADV,τότε,teä´l
4730,damals::ADV,τότε,танна
4731,danach::ADV,μετά,mïnngesne
4732,danach::ADV,μετά,dan maŋŋela
4733,danach::ADV,μετά,maŋŋil
4734,danach::ADV,μετά,das maŋŋá
4735,danach::ADV,μετά,maŋ̣a
4736,danach::ADV,μετά,mâ´ŋŋlest
4737,danach::ADV,μετά,маӈӈа
4738,danach::ADV,ύστερα,mïnngesne
4739,danach::ADV,ύστερα,dan maŋŋela
4740,danach::ADV,ύστερα,maŋŋil
4741,danach::ADV,ύστερα,das maŋŋá
4742,danach::ADV,ύστερα,maŋ̣a
4743,danach::ADV,ύστερα,mâ´ŋŋlest
4744,danach::ADV,ύστερα,маӈӈа
4745,vorher::ADV,πριν,aarebi
4746,vorher::ADV,πριν,åvddål
4747,vorher::ADV,πριν,árat
4748,vorher::ADV,πριν,ovdâl
4749,vorher::ADV,πριν,ouddâl
4750,vorher::ADV,πριν,а̄йка
4751,vorher::ADV,προηγουμένως,aarebi
4752,vorher::ADV,προηγουμένως,åvddål
4753,vorher::ADV,προηγουμένως,árat
4754,vorher::ADV,προηγουμένως,ovdâl
4755,vorher::ADV,προηγουμένως,ouddâl
4756,vorher::ADV,προηγουμένως,а̄йка
4757,zuerst::ADV,πρώτα,voestegh
4758,zuerst::ADV,πρώτα,álgon
4759,zuerst::ADV,πρώτα,vuos
4760,zuerst::ADV,πρώτα,vuohččan
4761,zuerst::ADV,πρώτα,vuoč'čin
4762,zuerst::ADV,πρώτα,vuõ´ste
4763,zuerst::ADV,πρώτα,vuõs'smõõssân
4764,zuerst::ADV,πρώτα,э̄ввтла
4765,zuerst::ADV,πρώτα,э̄ввтэль
4766,einmal::ADV,μία φορά,ikth
4767,einmal::ADV,μία φορά,akti
4768,einmal::ADV,μία φορά,okte
4769,einmal::ADV,μία φορά,ohtii
4770,einmal::ADV,μία φορά,kojo
4771,einmal::ADV,μία φορά,måttmešt
4772,einmal::ADV,μία φορά,э̄фт вэ̄рр
4773,manchmal::ADV,κάποτε,muvhtene
4774,manchmal::ADV,κάποτε,muhttijn
4775,manchmal::ADV,κάποτε,duolla dálla
4776,manchmal::ADV,κάποτε,muhtumin
4777,manchmal::ADV,κάποτε,kuásnii
4778,manchmal::ADV,κάποτε,måttmešt
4779,manchmal::ADV,κάποτε,kuä´ss-ne
4780,manchmal::ADV,κάποτε,мудта вэ̄р
4781,oft::ADV,συχνά,daamtaj
4782,oft::ADV,συχνά,álu
4783,oft::ADV,συχνά,ábaj
4784,oft::ADV,συχνά,dájvvá
4785,oft::ADV,συχνά,dávjá
4786,oft::ADV,συχνά,távjá
4787,oft::ADV,συχνά,täujja
4788,oft::ADV,συχνά,то̄а̄ййв
4789,oft::ADV,πολλές φορές,daamtaj
4790,oft::ADV,πολλές φορές,álu
4791,oft::ADV,πολλές φορές,ábaj
4792,oft::ADV,πολλές φορές,dájvvá
4793,oft::ADV,πολλές φορές,dávjá
4794,oft::ADV,πολλές φορές,távjá
4795,oft::ADV,πολλές φορές,täujja
4796,oft::ADV,πολλές φορές,то̄а̄ййв
4797,immer::ADV,πάντα,iktesth
4798,immer::ADV,πάντα,eejnegen
4799,immer::ADV,πάντα,agev
4800,immer::ADV,πάντα,álo
4801,immer::ADV,πάντα,ain
4802,immer::ADV,πάντα,ovttuu
4803,immer::ADV,πάντα,pâi
4804,immer::ADV,πάντα,пай
4805,immer::ADV,πάντοτε,iktesth
4806,immer::ADV,πάντοτε,eejnegen
4807,immer::ADV,πάντοτε,agev
4808,immer::ADV,πάντοτε,álo
4809,immer::ADV,πάντοτε,ain
4810,immer::ADV,πάντοτε,ovttuu
4811,immer::ADV,πάντοτε,pâi
4812,immer::ADV,πάντοτε,пай
4813,niemals::ADV,ποτέ,ij gåessie
4814,niemals::ADV,ποτέ,ij goassak
4815,niemals::ADV,ποτέ,ij ihkenis
4816,niemals::ADV,ποτέ,ii goassege
4817,niemals::ADV,ποτέ,ij kuás'sin
4818,niemals::ADV,ποτέ,ij ni kuä´ss
4819,niemals::ADV,ποτέ,эйй никуэссь
4820,hier::ADV,εδώ,daagkoe
4821,hier::ADV,εδώ,dála
4822,hier::ADV,εδώ,dánna
4823,hier::ADV,εδώ,dá
4824,hier::ADV,εδώ,dás
4825,hier::ADV,εδώ,taa
4826,hier::ADV,εδώ,tää
4827,hier::ADV,εδώ,ta´ltte
4828,hier::ADV,εδώ,тала
4829,hier::ADV,εδώ,тэста
4830,hierhin::ADV,εδώ,diekie
4831,hierhin::ADV,εδώ,dási
4832,hierhin::ADV,εδώ,diehki
4833,hierhin::ADV,εδώ,deike
4834,hierhin::ADV,εδώ,teehi
4835,hierhin::ADV,εδώ,tii´ǩ
4836,hierhin::ADV,εδώ,тӣге
4837,von hier::ADV,από δω,daebpede
4838,von hier::ADV,από δω,dássta
4839,von hier::ADV,από δω,dáppelt
4840,von hier::ADV,από δω,dáppe
4841,von hier::ADV,από δω,tástán
4842,von hier::ADV,από δω,tääiǥ
4843,von hier::ADV,από δω,tääi´ben
4844,von hier::ADV,από δω,тэста
4845,dort::ADV,εκεί,dagkoe
4846,dort::ADV,εκεί,dale
4847,dort::ADV,εκεί,dakko
4848,dort::ADV,εκεί,tuo
4849,dort::ADV,εκεί,tovben
4850,dort::ADV,εκεί,to´ben
4851,dort::ADV,εκεί,тёллэ
4852,dort::ADV,εκεί,тамьпе
4853,dorthin::ADV,προς τα κει,dahkoe
4854,dorthin::ADV,προς τα κει,dåhku
4855,dorthin::ADV,προς τα κει,dohko
4856,dorthin::ADV,προς τα κει,diehko
4857,dorthin::ADV,προς τα κει,tuohu
4858,dorthin::ADV,προς τα κει,tok
4859,dorthin::ADV,προς τα κει,tok-aa
4860,dorthin::ADV,προς τα κει,то̄гэ
4861,geradeaus::ADV,κατευθείαν,njuolgga
4862,geradeaus::ADV,κατευθείαν,njuolga
4863,geradeaus::ADV,κατευθείαν,njuol'gist
4864,geradeaus::ADV,κατευθείαν,vuoi'gist
4865,geradeaus::ADV,κατευθείαν,vui´jǧǧest
4866,geradeaus::ADV,κατευθείαν,вӯййкесьт
4867,vorwärts::ADV,εμπρός,fraamme
4868,vorwärts::ADV,εμπρός,åvddån
4869,vorwärts::ADV,εμπρός,ovddas
4870,vorwärts::ADV,εμπρός,oovdâs
4871,vorwärts::ADV,εμπρός,ooudâs
4872,vorwärts::ADV,εμπρός,ooudårra
4873,vorwärts::ADV,εμπρός,эвтэс
4874,rückwärts::ADV,πίσω,mænngese
4875,rückwärts::ADV,πίσω,ruoptobadáj
4876,rückwärts::ADV,πίσω,maŋás
4877,rückwärts::ADV,πίσω,majaskulij
4878,rückwärts::ADV,πίσω,mââjas
4879,rückwärts::ADV,πίσω,mâ´ŋŋla
4880,rückwärts::ADV,πίσω,мо̄а̄з
4881,rückwärts::ADV,πίσω,мо̄а̄ст
4882,zurück::ADV,πίσω,bååstede
4883,zurück::ADV,πίσω,ruoptus
4884,zurück::ADV,πίσω,maŋus
4885,zurück::ADV,πίσω,ruoktot
4886,zurück::ADV,πίσω,maassâd
4887,zurück::ADV,πίσω,vä´st
4888,zurück::ADV,πίσω,mååusat
4889,zurück::ADV,πίσω,мо̄а̄з
4890,zurück::ADV,πίσω,мо̄а̄ст
4891,unten::ADV,κάτω,vuelnie
4892,unten::ADV,κάτω,vuollen
4893,unten::ADV,κάτω,vuollin
4894,unten::ADV,κάτω,vyellin
4895,unten::ADV,κάτω,vue´llen
4896,unten::ADV,κάτω,вӯлльн
4897,hinab::ADV,προς τα κάτω,våålese
4898,hinab::ADV,προς τα κάτω,vuolus
4899,hinab::ADV,προς τα κάτω,vulos
4900,hinab::ADV,προς τα κάτω,vuá'lás
4901,hinab::ADV,προς τα κάτω,vuâlas
4902,hinab::ADV,προς τα κάτω,валас
4903,oben::ADV,πάνω,bijjene
4904,oben::ADV,πάνω,baddjen
4905,oben::ADV,πάνω,badjin
4906,oben::ADV,πάνω,paijeen
4907,oben::ADV,πάνω,pâ´jjen
4908,oben::ADV,πάνω,tunââ´lmest
4909,oben::ADV,πάνω,пайенҍ
4910,oben::ADV,επάνω,bijjene
4911,oben::ADV,επάνω,baddjen
4912,oben::ADV,επάνω,badjin
4913,oben::ADV,επάνω,paijeen
4914,oben::ADV,επάνω,pâ´jjen
4915,oben::ADV,επάνω,tunââ´lmest
4916,oben::ADV,επάνω,пайенҍ
4917,hinauf::ADV,προς τα πάνω,bæjjese
4918,hinauf::ADV,προς τα πάνω,bajás
4919,hinauf::ADV,προς τα πάνω,bajás
4920,hinauf::ADV,προς τα πάνω,pajas
4921,hinauf::ADV,προς τα πάνω,pââjas
4922,hinauf::ADV,προς τα πάνω,пайяс
4923,überall::ADV,παντού,gaajhkene lehkesne
4924,überall::ADV,παντού,juohkka sajen
4925,überall::ADV,παντού,juohke sajis
4926,überall::ADV,παντού,jya'hisaajeest
4927,überall::ADV,παντού,vee´zz
4928,überall::ADV,παντού,pukvee´zz
4929,überall::ADV,παντού,пугквесь
4930,nicht::ADV,δεν,ij
4931,nicht::ADV,δεν,ij
4932,nicht::ADV,δεν,ii
4933,nicht::ADV,δεν,ij
4934,nicht::ADV,δεν,ij
4935,nicht::ADV,δεν,эйй
4936,ein wenig::ADV,λιγάκι,ånnetje
4937,ein wenig::ADV,λιγάκι,ahtjetje
4938,ein wenig::ADV,λιγάκι,binná
4939,ein wenig::ADV,λιγάκι,veahá
4940,ein wenig::ADV,λιγάκι,ucánjii
4941,ein wenig::ADV,λιγάκι,occanj
4942,ein wenig::ADV,λιγάκι,simmna
4943,ein wenig::ADV,λιγάκι,сада
4944,ein wenig::ADV,λιγάκι,садаматта
4945,kaum::ADV,μόλις,jallan
4946,kaum::ADV,μόλις,vánet
4947,kaum::ADV,μόλις,báljo
4948,kaum::ADV,μόλις,illá
4949,kaum::ADV,μόλις,illvaa
4950,kaum::ADV,μόλις,мале
4951,kaum::ADV,μόλις,элэлэ
4952,sehr::ADV,πολύ,sagk
4953,sehr::ADV,πολύ,riek
4954,sehr::ADV,πολύ,sieldes
4955,sehr::ADV,πολύ,hui
4956,sehr::ADV,πολύ,ollu
4957,sehr::ADV,πολύ,čuuvtij
4958,sehr::ADV,πολύ,sami
4959,sehr::ADV,πολύ,čuu´t
4960,sehr::ADV,πολύ,пэре
4961,sehr::ADV,πολύ,чофта
4962,so::ADV,έτσι,numhtie
4963,so::ADV,έτσι,nav
4964,so::ADV,έτσι,nuov
4965,so::ADV,έτσι,nåv
4966,so::ADV,έτσι,nu
4967,so::ADV,έτσι,näävt
4968,so::ADV,έτσι,de
4969,so::ADV,έτσι,nu´t
4970,so::ADV,έτσι,nääi´t
4971,so::ADV,έτσι,те̄льнэ
4972,noch::ADV,ακόμα,annje
4973,noch::ADV,ακόμα,ájn
4974,noch::ADV,ακόμα,vilá
4975,noch::ADV,ακόμα,ain
4976,noch::ADV,ακόμα,vela
4977,noch::ADV,ακόμα,võl
4978,noch::ADV,ακόμα,veâl
4979,noch::ADV,ακόμα,вя̄л
4980,nur::ADV,μόνο,ajve
4981,nur::ADV,μόνο,barre
4982,nur::ADV,μόνο,dåssjå
4983,nur::ADV,μόνο,dušše
4984,nur::ADV,μόνο,váá
4985,nur::ADV,μόνο,pâi
4986,nur::ADV,μόνο,leša
4987,nur::ADV,μόνο,tåå´lǩ
4988,nur::ADV,μόνο,лэша
4989,nur::ADV,μόνο,лышшэ
4990,schon::ADV,ήδη,joe
4991,schon::ADV,ήδη,juo
4992,schon::ADV,ήδη,juo
4993,schon::ADV,ήδη,juo
4994,schon::ADV,ήδη,ju´n
4995,schon::ADV,ήδη,ё
4996,schon::ADV,κιόλας,joe
4997,schon::ADV,κιόλας,juo
4998,schon::ADV,κιόλας,juo
4999,schon::ADV,κιόλας,juo
5000,schon::ADV,κιόλας,ju´n
5001,schon::ADV,κιόλας,ё
5002,wieder::ADV,ξανά,vihth
5003,wieder::ADV,ξανά,aajmoen
5004,wieder::ADV,ξανά,vas
5005,wieder::ADV,ξανά,ådåsis
5006,wieder::ADV,ξανά,fas
5007,wieder::ADV,ξανά,vuot
5008,wieder::ADV,ξανά,vest
5009,wieder::ADV,ξανά,däs
5010,wieder::ADV,ξανά,e´pet
5011,wieder::ADV,ξανά,аввта
5012,wieder::ADV,ξανά,о̄дтсэ
5013,vergebens::ADV,μάταια,dåssjåj
5014,vergebens::ADV,μάταια,duššás
5015,vergebens::ADV,μάταια,tušás
5016,vergebens::ADV,μάταια,jääutai
5017,vergebens::ADV,μάταια,пусьтэльт
5018,vor::PRP,μπροστά σε,åvteste
5019,vor::PRP,μπροστά σε,ålggolin
5020,vor::PRP,μπροστά σε,ovddas
5021,vor::PRP,μπροστά σε,oovdâst
5022,vor::PRP,μπροστά σε,ooudâst
5023,vor::PRP,μπροστά σε,авьтэмьбе̄лльт
5024,vor::PRP,μπροστά από,åvteste
5025,vor::PRP,μπροστά από,ålggolin
5026,vor::PRP,μπροστά από,ovddas
5027,vor::PRP,μπροστά από,oovdâst
5028,vor::PRP,μπροστά από,ooudâst
5029,vor::PRP,μπροστά από,авьтэмьбе̄лльт
5030,hinter::PRP,πίσω από ,duekesne
5031,hinter::PRP,πίσω από ,duogen
5032,hinter::PRP,πίσω από ,maŋŋelin
5033,hinter::PRP,πίσω από ,maŋil
5034,hinter::PRP,πίσω από ,duogás
5035,hinter::PRP,πίσω από ,tyeḥin
5036,hinter::PRP,πίσω από ,tue´ǩǩen
5037,hinter::PRP,πίσω από ,маӈельт
5038,unter::PRP,υπό,nuelesne
5039,unter::PRP,υπό,vuolen
5040,unter::PRP,υπό,vuolde
5041,unter::PRP,υπό,vyel'ni
5042,unter::PRP,υπό,vue´llen
5043,unter::PRP,υπό,вӯлльнҍ
5044,unter::PRP,κάτω από,nuelesne
5045,unter::PRP,κάτω από,vuolen
5046,unter::PRP,κάτω από,vuolde
5047,unter::PRP,κάτω από,vyel'ni
5048,unter::PRP,κάτω από,vue´llen
5049,unter::PRP,κάτω από,вӯлльнҍ
5050,durch::PRP,διά,vieken
5051,durch::PRP,διά,tjadá
5052,durch::PRP,διά,-rájge
5053,durch::PRP,διά,čađa
5054,durch::PRP,διά,čoođâ
5055,durch::PRP,διά,čõõđ
5056,durch::PRP,διά,pääi´ǩ
5057,durch::PRP,διά,че̄д
5058,durch::PRP,διά μέσου,vieken
5059,durch::PRP,διά μέσου,tjadá
5060,durch::PRP,διά μέσου,-rájge
5061,durch::PRP,διά μέσου,čađa
5062,durch::PRP,διά μέσου,čoođâ
5063,durch::PRP,διά μέσου,čõõđ
5064,durch::PRP,διά μέσου,pääi´ǩ
5065,durch::PRP,διά μέσου,че̄д
5066,neben::PRP,δίπλα σε,baaltese
5067,neben::PRP,δίπλα σε,báldan
5068,neben::PRP,δίπλα σε,bálddas
5069,neben::PRP,δίπλα σε,paaldâst
5070,neben::PRP,δίπλα σε,paaldâst
5071,neben::PRP,δίπλα σε,поалльтэ
5072,zwischen::PRP,μεταξύ,gaskesne
5073,zwischen::PRP,μεταξύ,gasska
5074,zwischen::PRP,μεταξύ,gaskkas
5075,zwischen::PRP,μεταξύ,kooskâst
5076,zwischen::PRP,μεταξύ,kâskka
5077,zwischen::PRP,μεταξύ,кэскэсьт
5078,zwischen::PRP,μεταξύ,кэ̄скэль
5079,zwischen::PRP,ανάμεσα σε,gaskesne
5080,zwischen::PRP,ανάμεσα σε,gasska
5081,zwischen::PRP,ανάμεσα σε,gaskkas
5082,zwischen::PRP,ανάμεσα σε,kooskâst
5083,zwischen::PRP,ανάμεσα σε,kâskka
5084,zwischen::PRP,ανάμεσα σε,кэскэсьт
5085,zwischen::PRP,ανάμεσα σε,кэ̄скэль
5086,wegen::PRP,για,dïete
5087,wegen::PRP,για,gaevhtieh
5088,wegen::PRP,για,diehti
5089,wegen::PRP,για,dihte
5090,wegen::PRP,για,geažil
5091,wegen::PRP,για,tet
5092,wegen::PRP,για,diõtt
5093,wegen::PRP,για,ǩeäč'ča
5094,wegen::PRP,για,гуэйке
5095,wegen::PRP,λόγω,dïete
5096,wegen::PRP,λόγω,gaevhtieh
5097,wegen::PRP,λόγω,diehti
5098,wegen::PRP,λόγω,dihte
5099,wegen::PRP,λόγω,geažil
5100,wegen::PRP,λόγω,tet
5101,wegen::PRP,λόγω,diõtt
5102,wegen::PRP,λόγω,ǩeäč'ča
5103,wegen::PRP,λόγω,гуэйке
5104,dies::PRN,αυτό,dihte
5105,dies::PRN,αυτό,dát
5106,dies::PRN,αυτό,dát
5107,dies::PRN,αυτό,táát
5108,dies::PRN,αυτό,tät
5109,dies::PRN,αυτό,tiett-aa
5110,dies::PRN,αυτό,тэдт
5111,das::PRN,το,dohte
5112,das::PRN,το,dat
5113,das::PRN,το,dat
5114,das::PRN,το,tot
5115,das::PRN,το,tõt
5116,das::PRN,το,тудт
5117,alles::PRN,όλα,gaajhke
5118,alles::PRN,όλα,gájkka
5119,alles::PRN,όλα,buot
5120,alles::PRN,όλα,puoh
5121,alles::PRN,όλα,puk
5122,alles::PRN,όλα,пугк
5123,ich::PRN,εγώ,manne
5124,ich::PRN,εγώ,mån
5125,ich::PRN,εγώ,månnå
5126,ich::PRN,εγώ,mun
5127,ich::PRN,εγώ,mun
5128,ich::PRN,εγώ,munnâ
5129,ich::PRN,εγώ,mon
5130,ich::PRN,εγώ,мунн
5131,du::PRN,σύ,datne
5132,du::PRN,σύ,dån
5133,du::PRN,σύ,don
5134,du::PRN,σύ,tun
5135,du::PRN,σύ,ton
5136,du::PRN,σύ,то̄нн
5137,du::PRN,εσύ,datne
5138,du::PRN,εσύ,dån
5139,du::PRN,εσύ,don
5140,du::PRN,εσύ,tun
5141,du::PRN,εσύ,ton
5142,du::PRN,εσύ,то̄нн
5143,er::PRN,αυτός,dïhte
5144,er::PRN,αυτός,sån
5145,er::PRN,αυτός,son
5146,er::PRN,αυτός,sun
5147,er::PRN,αυτός,son
5148,er::PRN,αυτός,со̄нн
5149,wir::PRN,εμείς,mijjieh
5150,wir::PRN,εμείς,mij
5151,wir::PRN,εμείς,mii
5152,wir::PRN,εμείς,mij
5153,wir::PRN,εμείς,mij
5154,wir::PRN,εμείς,мыйй
5155,ihr::PRN,εσείς,dijjie
5156,ihr::PRN,εσείς,dij
5157,ihr::PRN,εσείς,dii
5158,ihr::PRN,εσείς,tij
5159,ihr::PRN,εσείς,tij
5160,ihr::PRN,εσείς,тыйй
5161,sie::PRN,αυτοί,dah
5162,sie::PRN,αυτοί,sij
5163,sie::PRN,αυτοί,sii
5164,sie::PRN,αυτοί,sij
5165,sie::PRN,αυτοί,sij
5166,sie::PRN,αυτοί,сыйй
5167,was::FPRN,τι,mij
5168,was::FPRN,τι,mij
5169,was::FPRN,τι,mii
5170,was::FPRN,τι,mii
5171,was::FPRN,τι,mii
5172,was::FPRN,τι,мӣ
5173,wer::FPRN,ποιος,gie
5174,wer::FPRN,ποιος,guhti
5175,wer::FPRN,ποιος,gii
5176,wer::FPRN,ποιος,guhte
5177,wer::FPRN,ποιος,kii
5178,wer::FPRN,ποιος,ǩii
5179,wer::FPRN,ποιος,kåå´tt
5180,wer::FPRN,ποιος,ке̄
5181,wo::FADV,πού,gusnie
5182,wo::FADV,πού,gånnå
5183,wo::FADV,πού,gos
5184,wo::FADV,πού,kost
5185,wo::FADV,πού,ko´st
5186,wo::FADV,πού,касьт
5187,wohin::FADV,πού,gogka
5188,wohin::FADV,πού,gåsi
5189,wohin::FADV,πού,gosa
5190,wohin::FADV,πού,kuus
5191,wohin::FADV,πού,koozz
5192,wohin::FADV,πού,ко̄з
5193,wohin::FADV,για πού,gogka
5194,wohin::FADV,για πού,gåsi
5195,wohin::FADV,για πού,gosa
5196,wohin::FADV,για πού,kuus
5197,wohin::FADV,για πού,koozz
5198,wohin::FADV,για πού,ко̄з
5199,wie::FADV,πώς,guktie
5200,wie::FADV,πώς,gumhtie
5201,wie::FADV,πώς,gåktu
5202,wie::FADV,πώς,mot
5203,wie::FADV,πώς,mahte
5204,wie::FADV,πώς,mä´htt
5205,wie::FADV,πώς,ко̄ххт
5206,warum::FADV,γιατί,man
5207,warum::FADV,γιατί,manen
5208,warum::FADV,γιατί,manne
5209,warum::FADV,γιατί,mane
5210,warum::FADV,γιατί,mondiet
5211,warum::FADV,γιατί,mõõzz
5212,warum::FADV,γιατί,mää´nn
5213,warum::FADV,γιατί,мэ̄йт
5214,warum::FADV,γιατί,мэ̄ннгуэйке
5215,wieviel::FNUM,πόσος,man jeenje
5216,wieviel::FNUM,πόσος,makta
5217,wieviel::FNUM,πόσος,olugo
5218,wieviel::FNUM,πόσος,kalle
5219,wieviel::FNUM,πόσος,kâ´ll
5220,wieviel::FNUM,πόσος,мэ̄ннве̄рьт
5221,wieviel::FNUM,πόσος,мэ̄нлянчверьт
5222,eins::NUM,ένα,akte
5223,eins::NUM,ένα,akta
5224,eins::NUM,ένα,okta
5225,eins::NUM,ένα,ohtâ
5226,eins::NUM,ένα,õhtt
5227,eins::NUM,ένα,э̄ххт
5228,eins::NUM,ένα,о̄ххтэ
5229,zwei::NUM,δύο,göökte
5230,zwei::NUM,δύο,guokta
5231,zwei::NUM,δύο,guokte
5232,zwei::NUM,δύο,kyeh'ti
5233,zwei::NUM,δύο,kuõ´htt
5234,zwei::NUM,δύο,кӯххт
5235,drei::NUM,τρία,golme
5236,drei::NUM,τρία,gålmmå
5237,drei::NUM,τρία,golbma
5238,drei::NUM,τρία,kulmâ
5239,drei::NUM,τρία,koumm
5240,drei::NUM,τρία,ко̄ллм
5241,drei::NUM,τρεις,golme
5242,drei::NUM,τρεις,gålmmå
5243,drei::NUM,τρεις,golbma
5244,drei::NUM,τρεις,kulmâ
5245,drei::NUM,τρεις,koumm
5246,drei::NUM,τρεις,ко̄ллм
5247,vier::NUM,τέσσερα,njieljie
5248,vier::NUM,τέσσερα,niellja
5249,vier::NUM,τέσσερα,njeallje
5250,vier::NUM,τέσσερα,nelji
5251,vier::NUM,τέσσερα,nellj
5252,vier::NUM,τέσσερα,не̄лльй
5253,vier::NUM,τέσσερις,njieljie
5254,vier::NUM,τέσσερις,niellja
5255,vier::NUM,τέσσερις,njeallje
5256,vier::NUM,τέσσερις,nelji
5257,vier::NUM,τέσσερις,nellj
5258,vier::NUM,τέσσερις,не̄лльй
5259,fünf::NUM,πέντε,vïjhte
5260,fünf::NUM,πέντε,vihtta
5261,fünf::NUM,πέντε,vihtta
5262,fünf::NUM,πέντε,vittâ
5263,fünf::NUM,πέντε,vitt
5264,fünf::NUM,πέντε,выдт
5265,sechs::NUM,έξι,govhte
5266,sechs::NUM,έξι,guhtta
5267,sechs::NUM,έξι,guhtta
5268,sechs::NUM,έξι,kuttâ
5269,sechs::NUM,έξι,kutt
5270,sechs::NUM,έξι,кудт
5271,sieben::NUM,εφτά,tjïjhtje
5272,sieben::NUM,εφτά,giehtja
5273,sieben::NUM,εφτά,čieža
5274,sieben::NUM,εφτά,čiččâm
5275,sieben::NUM,εφτά,čiččâm
5276,sieben::NUM,εφτά,кыджемь
5277,acht::NUM,οχτώ,gaektsie
5278,acht::NUM,οχτώ,gáktsa
5279,acht::NUM,οχτώ,gávcci
5280,acht::NUM,οχτώ,käävci
5281,acht::NUM,οχτώ,kääu´c
5282,acht::NUM,οχτώ,ка̄ххц
5283,neun::NUM,εννιά,uktsie
5284,neun::NUM,εννιά,aktse
5285,neun::NUM,εννιά,ovcci
5286,neun::NUM,εννιά,oovce
5287,neun::NUM,εννιά,å´hcc
5288,neun::NUM,εννιά,аххц
5289,zehn::NUM,δέκα,luhkie
5290,zehn::NUM,δέκα,låhke
5291,zehn::NUM,δέκα,lågev
5292,zehn::NUM,δέκα,logi
5293,zehn::NUM,δέκα,loṿe
5294,zehn::NUM,δέκα,lååi
5295,zehn::NUM,δέκα,лоагкь
5296,elf::NUM,έντεκα,luhkieakte
5297,elf::NUM,έντεκα,lågenanakta
5298,elf::NUM,έντεκα,oktanuppelohkái
5299,elf::NUM,έντεκα,ohtnubáloh
5300,elf::NUM,έντεκα,õtmlo
5301,elf::NUM,έντεκα,õhttmlo
5302,elf::NUM,έντεκα,э̄ххтэмплоагкь
5303,zwölf::NUM,δώδεκα,luhkiegöökte
5304,zwölf::NUM,δώδεκα,lågenanguokta
5305,zwölf::NUM,δώδεκα,guoktenuppelohkái
5306,zwölf::NUM,δώδεκα,kyeh'tnubáloh
5307,zwölf::NUM,δώδεκα,kuâtmlo
5308,zwölf::NUM,δώδεκα,kuâhttmlo
5309,zwölf::NUM,δώδεκα,кӯххтэмплоагкь
5310,zwanzig::NUM,είκοσι,göökteluhkie
5311,zwanzig::NUM,είκοσι,guoktalåhke
5312,zwanzig::NUM,είκοσι,guoktelogi
5313,zwanzig::NUM,είκοσι,kyeh'tilov
5314,zwanzig::NUM,είκοσι,kuâhttlo
5315,zwanzig::NUM,είκοσι,кӯххтлоагкь
5316,dreißig::NUM,τριάντα,golmeluhkie
5317,dreißig::NUM,τριάντα,gålmmålåhke
5318,dreißig::NUM,τριάντα,golbmalogi
5319,dreißig::NUM,τριάντα,kulmâlov
5320,dreißig::NUM,τριάντα,koummlo
5321,dreißig::NUM,τριάντα,ко̄ллмлоагкь
5322,vierzig::NUM,σαράντα,njieljieluhkie
5323,vierzig::NUM,σαράντα,nielljalåhke
5324,vierzig::NUM,σαράντα,njealljelogi
5325,vierzig::NUM,σαράντα,neljilov
5326,vierzig::NUM,σαράντα,nelljlo
5327,vierzig::NUM,σαράντα,не̄лльйлоагкь
5328,fünfzig::NUM,πενήντα,vïjhteluhkie
5329,fünfzig::NUM,πενήντα,vihttalåhke
5330,fünfzig::NUM,πενήντα,vihttalogi
5331,fünfzig::NUM,πενήντα,vittâlov
5332,fünfzig::NUM,πενήντα,vittlo
5333,fünfzig::NUM,πενήντα,выдтлоагкъ
5334,sechzig::NUM,εξήντα,govhteluhkie
