,Concept_ID,ady,se
1446,Onkel::N,янэ́ш,jään
1447,Onkel::N,янэ́ш,čia´cc
1448,Onkel::N,янэ́ш,ӣнн
1449,Tante::N,атэшыпхъу,seasa
1450,Tante::N,атэшыпхъу,jijmie
1451,Tante::N,атэшыпхъу,gåeskie
1452,Tante::N,атэшыпхъу,goasske
1453,Tante::N,атэшыпхъу,siessá
1454,Tante::N,атэшыпхъу,muohtá
1455,Tante::N,атэшыпхъу,ipmi
1456,Tante::N,атэшыпхъу,goaski
1457,Tante::N,атэшыпхъу,siäsá
1458,Tante::N,атэшыпхъу,sie´ss
1459,Tante::N,атэшыпхъу,kuä´sǩǩ
1460,Tante::N,атэшыпхъу,сӣссь
1461,Ehemann::N,лӏы,ålma
1462,Ehemann::N,лӏы,geelle
1463,Ehemann::N,лӏы,boaddnje
1464,Ehemann::N,лӏы,gállásjålmåj
1465,Ehemann::N,лӏы,isit
1466,Ehemann::N,лӏы,boadnji
1467,Ehemann::N,лӏы,kääḷis
1468,Ehemann::N,лӏы,kuõjj
1469,Ehemann::N,лӏы,кӯйй
1470,Ehemann::N,лӏы,ка̄ллесь
1471,Ehefrau::N,шъу́з,gåmma
1472,Ehefrau::N,шъу́з,måersie
1473,Ehefrau::N,шъу́з,geellege
1474,Ehefrau::N,шъу́з,áhkká
1475,Ehefrau::N,шъу́з,áhkásj
1476,Ehefrau::N,шъу́з,áhkká
1477,Ehefrau::N,шъу́з,kálgu
1478,Ehefrau::N,шъу́з,eemeed
1479,Ehefrau::N,шъу́з,ä´ǩǩ
1480,Ehefrau::N,шъу́з,а̄ххьк
1481,Freude::N,гушӏуа́гъу,aavoe
1482,Freude::N,гушӏуа́гъу,gearjoe
1483,Freude::N,гушӏуа́гъу,ávvo
1484,Freude::N,гушӏуа́гъу,sjålle
1485,Freude::N,гушӏуа́гъу,illu
1486,Freude::N,гушӏуа́гъу,iḷo
1487,Freude::N,гушӏуа́гъу,rämm
1488,Freude::N,гушӏуа́гъу,kuärgg
1489,Freude::N,гушӏуа́гъу,räädast
1490,Freude::N,гушӏуа́гъу,ро̄а̄мм
1491,Gelächter::N,щхыныр,föörhkelh
1492,Gelächter::N,щхыныр,boagos
1493,Gelächter::N,щхыныр,tjajmos
1494,Gelächter::N,щхыныр,čaibman
1495,Gelächter::N,щхыныр,boagusteapmi
1496,Gelächter::N,щхыныр,gávdnasat
1497,Gelächter::N,щхыныр,käämmin
1498,Gelächter::N,щхыныр,smiâhh
1499,Gelächter::N,щхыныр,тӣшш
1500,Glück::N,насы́п,læhkoe
1501,Glück::N,насы́п,ávvo
1502,Glück::N,насы́п,lihkku
1503,Glück::N,насы́п,lukko
1504,Glück::N,насы́п,uási
1505,Glück::N,насы́п,lekk
1506,Glück::N,насы́п,vuâ´ss
1507,Glück::N,насы́п,вуэссь
1508,Kummer::N,тхьамыкӏагъу,sårkoe
1509,Kummer::N,тхьамыкӏагъу,vádja
1510,Kummer::N,тхьамыкӏагъу,surggo
1511,Kummer::N,тхьамыкӏагъу,moraš
1512,Kummer::N,тхьамыкӏагъу,muurâš
1513,Kummer::N,тхьамыкӏагъу,pe´ccel
1514,Kummer::N,тхьамыкӏагъу,пэ̄джь
1515,Kummer::N,тхьамыкӏагъу,пя̄ццель
1516,Wunsch::N,шӏонгъоны́гъ,vajtele
1517,Wunsch::N,шӏонгъоны́гъ,miella
1518,Wunsch::N,шӏонгъоны́гъ,hállo
1519,Wunsch::N,шӏонгъоны́гъ,áigumuš
1520,Wunsch::N,шӏонгъоны́гъ,tuoivâ
1521,Wunsch::N,шӏонгъоны́гъ,ää´jes
1522,Wunsch::N,шӏонгъоны́гъ,ä´estõs
1523,Wunsch::N,шӏонгъоны́гъ,туввмушш
1524,Lust::N,шӏонгъоны́гъ,luste
1525,Lust::N,шӏонгъоны́гъ,ulla
1526,Lust::N,шӏонгъоны́гъ,hibmo
1527,Lust::N,шӏонгъоны́гъ,hállu
1528,Lust::N,шӏонгъоны́гъ,haalu
1529,Lust::N,шӏонгъоны́гъ,haall
1530,Lust::N,шӏонгъоны́гъ,туввмушш
1531,Geist::N,гу,aajmoe
1532,Geist::N,гу,voejkene
1533,Geist::N,гу,vuojŋŋan
1534,Geist::N,гу,vuojŋŋanis
1535,Geist::N,гу,vuoigŋa
1536,Geist::N,гу,vuoi'ŋâ
1537,Geist::N,гу,jiõg'g
1538,Geist::N,гу,čuu´ddes
1539,Geist::N,гу,мӣлл
1540,Geist::N,гу,то̄ӆӆк
1541,Gedanke::N,гупшыс,åssjalommes
1542,Gedanke::N,гупшыс,ájádus
1543,Gedanke::N,гупшыс,ussjolmis
1544,Gedanke::N,гупшыс,jurdda
1545,Gedanke::N,гупшыс,juurdâ
1546,Gedanke::N,гупшыс,tu´mm
1547,Gedanke::N,гупшыс,юрт
1548,Gedächtnis::N,память,mojhtese
1549,Gedächtnis::N,память,mujtto
1550,Gedächtnis::N,память,muitu
1551,Gedächtnis::N,память,mušto
1552,Gedächtnis::N,память,moštt
1553,Gedächtnis::N,память,мушт
1554,Gedächtnis::N,память,мӣлл
1555,Verstand::N,акъы́л,jiermie
1556,Verstand::N,акъы́л,goerkesh
1557,Verstand::N,акъы́л,miella
1558,Verstand::N,акъы́л,jiermme
1559,Verstand::N,акъы́л,jierbmi
1560,Verstand::N,акъы́л,fiät'tu
1561,Verstand::N,акъы́л,toolk
1562,Verstand::N,акъы́л,jeä´rmm
1563,Verstand::N,акъы́л,fi´ttjõs
1564,Verstand::N,акъы́л,мӣлл
1565,Verstand::N,акъы́л,то̄ӆӆк
1566,Sinn::N,мэхьанэ,mïele
1567,Sinn::N,мэхьанэ,våajnoe
1568,Sinn::N,мэхьанэ,sisadno
1569,Sinn::N,мэхьанэ,mierkkidus
1570,Sinn::N,мэхьанэ,mearkkašupmi
1571,Sinn::N,мэхьанэ,mēinnet
1572,Sinn::N,мэхьанэ,me'rhâšuṃe
1573,Sinn::N,мэхьанэ,mieḷâ
1574,Sinn::N,мэхьанэ,miõll
1575,Sinn::N,мэхьанэ,юрт
1576,Sinn::N,мэхьанэ,то̄ӆӆк
1577,Grund::N,ушъхьагъу,sjïeke
1578,Grund::N,ушъхьагъу,sivva
1579,Grund::N,ушъхьагъу,sivva
1580,Grund::N,ушъхьагъу,suijâ
1581,Grund::N,ушъхьагъу,ää´šš
1582,Grund::N,ушъхьагъу,а̄шшь
1583,Wahrheit::N,шъыпкъэ́,rïektesvoete
1584,Wahrheit::N,шъыпкъэ́,saetniesvoete
1585,Wahrheit::N,шъыпкъэ́,sádnesvuohta
1586,Wahrheit::N,шъыпкъэ́,duohtavuohta
1587,Wahrheit::N,шъыпкъэ́,tuo'tâvuotâ
1588,Wahrheit::N,шъыпкъэ́,tuõđâšvuõtt
1589,Wahrheit::N,шъыпкъэ́,зо̄абэль
1590,Gespräch::N,гущыӏ,gaskestalleme
1591,Gespräch::N,гущыӏ,ságastibme
1592,Gespräch::N,гущыӏ,ságastallam
1593,Gespräch::N,гущыӏ,ságastallan
1594,Gespräch::N,гущыӏ,ráđ̣ádâllâm
1595,Gespräch::N,гущыӏ,мо̄а̄йнас
1596,Märchen::N,пшысэ,heamture
1597,Märchen::N,пшысэ,dålusj subtsas
1598,Märchen::N,пшысэ,máinnas
1599,Märchen::N,пшысэ,cukca
1600,Märchen::N,пшысэ,maainâs
1601,Märchen::N,пшысэ,maainâs
1602,Märchen::N,пшысэ,ба̄йхьк
1603,Märchen::N,пшысэ,мо̄а̄йнас
1604,Erzählung::N,къэба́р,gåata
1605,Erzählung::N,къэба́р,vaajese
1606,Erzählung::N,къэба́р,soptsese
1607,Erzählung::N,къэба́р,giehtto
1608,Erzählung::N,къэба́р,mujttalus
1609,Erzählung::N,къэба́р,muitalus
1610,Erzählung::N,къэба́р,maainâs
1611,Erzählung::N,къэба́р,maainâs
1612,Erzählung::N,къэба́р,мо̄а̄йнас
1613,Nachricht::N,къэба́р,dïjre
1614,Nachricht::N,къэба́р,diedádus
1615,Nachricht::N,къэба́р,diededibme
1616,Nachricht::N,къэба́р,sáhka
1617,Nachricht::N,къэба́р,saahâ
1618,Nachricht::N,къэба́р,a'lmottâs
1619,Nachricht::N,къэба́р,saakk
1620,Nachricht::N,къэба́р,i´lmmtõs
1621,Nachricht::N,къэба́р,со̄а̄гк
1622,Neuigkeit::N,къэбарыкӏ,saernie
1623,Neuigkeit::N,къэбарыкӏ,ådås
1624,Neuigkeit::N,къэбарыкӏ,sáhka
1625,Neuigkeit::N,къэбарыкӏ,sáhka
1626,Neuigkeit::N,къэбарыкӏ,uuđâs
1627,Neuigkeit::N,къэбарыкӏ,saakk
1628,Neuigkeit::N,къэбарыкӏ,о̄дтс
1629,Neuigkeit::N,къэбарыкӏ,со̄а̄гк
1630,Name::N,цӏэ,nomme
1631,Name::N,цӏэ,namma
1632,Name::N,цӏэ,namma
1633,Name::N,цӏэ,nommâ
1634,Name::N,цӏэ,nõmm
1635,Name::N,цӏэ,нэ̄мм
1636,Rätsel::N,коджэхь-къоджэшх,mojnestimmie
1637,Rätsel::N,коджэхь-къоджэшх,árvvádus
1638,Rätsel::N,коджэхь-къоджэшх,árvádus
1639,Rätsel::N,коджэхь-къоджэшх,arvâdâs
1640,Rätsel::N,коджэхь-къоджэшх,a´rvvtõs
1641,Rätsel::N,коджэхь-къоджэшх,а̄ррьв
1642,Rede::N,гущыӏ,håaleme
1643,Rede::N,гущыӏ,hålla
1644,Rede::N,гущыӏ,sáhka
1645,Rede::N,гущыӏ,hástu
1646,Rede::N,гущыӏ,са̄ррнмушш
1647,Sprache::N,бзэ,gïele
1648,Sprache::N,бзэ,giella
1649,Sprache::N,бзэ,giella
1650,Sprache::N,бзэ,kieḷâ
1651,Sprache::N,бзэ,ǩiõll
1652,Sprache::N,бзэ,кӣлл
1653,Stimme::N,макъэ́,tjoeje
1654,Stimme::N,макъэ́,jiedna
1655,Stimme::N,макъэ́,giella
1656,Stimme::N,макъэ́,jietna
1657,Stimme::N,макъэ́,jieṇâ
1658,Stimme::N,макъэ́,jiõnn
1659,Stimme::N,макъэ́,ӣнн
1660,Wort::N,гущыӏ,baakoe
1661,Wort::N,гущыӏ,báhko
1662,Wort::N,гущыӏ,sátni
1663,Wort::N,гущыӏ,pááhu
1664,Wort::N,гущыӏ,sää´nn
1665,Wort::N,гущыӏ,са̄ннҍ
1666,Zeichen::N,тамы́гъ,væhta
1667,Zeichen::N,тамы́гъ,mærkka
1668,Zeichen::N,тамы́гъ,mearka
1669,Zeichen::N,тамы́гъ,merkkâ
1670,Zeichen::N,тамы́гъ,meârkk
1671,Zeichen::N,тамы́гъ,тӣххт
1672,Ruf::N,джэ макъ,ruodja
1673,Ruf::N,джэ макъ,tjuorvas
1674,Ruf::N,джэ макъ,čurvestat
1675,Ruf::N,джэ макъ,koččom
1676,Ruf::N,джэ макъ,pákkum
1677,Ruf::N,джэ макъ,čuârvvmoš
1678,Lärm::N,макъэ,stujmie
1679,Lärm::N,макъэ,juhtsa
1680,Lärm::N,макъэ,šlápma
1681,Lärm::N,макъэ,ruojâ
1682,Lärm::N,макъэ,šlaaṃâ
1683,Lärm::N,макъэ,šuumm'mõš
1684,Lärm::N,макъэ,шэҏҏ
1685,Lärm::N,макъэ,ё̄афф
1686,Laut::N,макъэ,tjoeje
1687,Laut::N,макъэ,jiedna
1688,Laut::N,макъэ,jietna
1689,Laut::N,макъэ,jieṇâ
1690,Laut::N,макъэ,jiõnn
1691,Laut::N,макъэ,ӣнн
1692,Lied::N,орэ́д,laavloe
1693,Lied::N,орэ́д,lávla
1694,Lied::N,орэ́д,lávlla
1695,Lied::N,орэ́д,laavlâ
1696,Lied::N,орэ́д,laaul
1697,Lied::N,орэ́д,ла̄ввл
1698,Ruhe::N,самбырыныгъ,frïere
1699,Ruhe::N,самбырыныгъ,raeffie
1700,Ruhe::N,самбырыныгъ,vuojŋadibme
1701,Ruhe::N,самбырыныгъ,vuojŋadallam
1702,Ruhe::N,самбырыныгъ,ráfi
1703,Ruhe::N,самбырыныгъ,máššu
1704,Ruhe::N,самбырыныгъ,vuo'iŋâstus
1705,Ruhe::N,самбырыныгъ,ráávhu
1706,Ruhe::N,самбырыныгъ,rääuh
1707,Ruhe::N,самбырыныгъ,vuâŋŋmõš
1708,Ruhe::N,самбырыныгъ,юэв
1709,Ruhe::N,самбырыныгъ,вуэӈӈмушш
1710,Leute::N,цӏыфхэ́р,aalmoge
1711,Leute::N,цӏыфхэ́р,ulmutja
1712,Leute::N,цӏыфхэ́р,álbmot
1713,Leute::N,цӏыфхэ́р,viehâ
1714,Leute::N,цӏыфхэ́р,aalmi
1715,Leute::N,цӏыфхэ́р,о̄ллмэ
1716,Volk::N,цӏыф лъэпкъ,aalmoge
1717,Volk::N,цӏыф лъэпкъ,álmmuk
1718,Volk::N,цӏыф лъэпкъ,fuolkke
1719,Volk::N,цӏыф лъэпкъ,álbmot
1720,Volk::N,цӏыф лъэпкъ,aalmug
1721,Volk::N,цӏыф лъэпкъ,aalmi
1722,Volk::N,цӏыф лъэпкъ,нарэдт
1723,Arbeit::N,ӏофшӏакӏэ́н,barkoe
1724,Arbeit::N,ӏофшӏакӏэ́н,barggo
1725,Arbeit::N,ӏофшӏакӏэ́н,rahtjam
1726,Arbeit::N,ӏофшӏакӏэ́н,bargu
1727,Arbeit::N,ӏофшӏакӏэ́н,pargo
1728,Arbeit::N,ӏофшӏакӏэ́н,tyej̣i
1729,Arbeit::N,ӏофшӏакӏэ́н,likk
1730,Arbeit::N,ӏофшӏакӏэ́н,tue´jj
1731,Arbeit::N,ӏофшӏакӏэ́н,лыххк
1732,Gast::N,хьакӏэ́,guessie
1733,Gast::N,хьакӏэ́,guosse
1734,Gast::N,хьакӏэ́,guossi
1735,Gast::N,хьакӏэ́,kyes'si
1736,Gast::N,хьакӏэ́,kue´s's
1737,Gast::N,хьакӏэ́,кӯссь
1738,Geschenk::N,шӏухьафтын,daevere
1739,Geschenk::N,шӏухьафтын,sjielege
1740,Geschenk::N,шӏухьафтын,vadda
1741,Geschenk::N,шӏухьафтын,vattáldahka
1742,Geschenk::N,шӏухьафтын,skeaŋka
1743,Geschenk::N,шӏухьафтын,adaldâh
1744,Geschenk::N,шӏухьафтын,sǩiâŋkk
1745,Geschenk::N,шӏухьафтын,тӯмаш
1746,Spiel::N,еоны́р,spïele
1747,Spiel::N,еоны́р,stååkedimmie
1748,Spiel::N,еоны́р,spella
1749,Spiel::N,еоны́р,stoagos
1750,Spiel::N,еоны́р,speallu
1751,Spiel::N,еоны́р,leikkâ
1752,Spiel::N,еоны́р,siõrr
1753,Spiel::N,еоны́р,сӣрр
1754,Spiel::N,джэгуны́р,spïele
1755,Spiel::N,джэгуны́р,stååkedimmie
1756,Spiel::N,джэгуны́р,spella
1757,Spiel::N,джэгуны́р,stoagos
1758,Spiel::N,джэгуны́р,speallu
1759,Spiel::N,джэгуны́р,leikkâ
1760,Spiel::N,джэгуны́р,siõrr
1761,Spiel::N,джэгуны́р,сӣрр
1762,Spiel::N,къегъэӏоны́р,spïele
1763,Spiel::N,къегъэӏоны́р,stååkedimmie
1764,Spiel::N,къегъэӏоны́р,spella
1765,Spiel::N,къегъэӏоны́р,stoagos
1766,Spiel::N,къегъэӏоны́р,speallu
1767,Spiel::N,къегъэӏоны́р,leikkâ
1768,Spiel::N,къегъэӏоны́р,siõrr
1769,Spiel::N,къегъэӏоны́р,сӣрр
1770,Gesellschaft::N,обществ,sïelte
1771,Gesellschaft::N,обществ,rádnastallam
1772,Gesellschaft::N,обществ,searvi
1773,Gesellschaft::N,обществ,servi
1774,Gesellschaft::N,обществ,seä´brr
1775,Gesellschaft::N,обществ,се̄ббр
1776,Hilfe::N,ӏэпыӏэгъу,viehkie
1777,Hilfe::N,ӏэпыӏэгъу,viehkke
1778,Hilfe::N,ӏэпыӏэгъу,veahkki
1779,Hilfe::N,ӏэпыӏэгъу,iše
1780,Hilfe::N,ӏэпыӏэгъу,veä´ǩ'ǩ
1781,Hilfe::N,ӏэпыӏэгъу,ве̄ххьк
1782,Freund::N,ныбджэгъу,voelpe
1783,Freund::N,ныбджэгъу,ráddna
1784,Freund::N,ныбджэгъу,venak
1785,Freund::N,ныбджэгъу,ustit
1786,Freund::N,ныбджэгъу,verdde
1787,Freund::N,ныбджэгъу,veerdi
1788,Freund::N,ныбджэгъу,na´zvan
1789,Freund::N,ныбджэгъу,ка̄ннҌц
1790,Kamerad::N,ныбджэгъу,guejmie
1791,Kamerad::N,ныбджэгъу,ráddna
1792,Kamerad::N,ныбджэгъу,guojmme
1793,Kamerad::N,ныбджэгъу,guoibmi
1794,Kamerad::N,ныбджэгъу,kyei'mi
1795,Kamerad::N,ныбджэгъу,taaurõš
1796,Kamerad::N,ныбджэгъу,то̄а̄врэшш
1797,Angelegenheit::N,ӏофы́,aate
1798,Angelegenheit::N,ӏофы́,saake
1799,Angelegenheit::N,ӏофы́,ássje
1800,Angelegenheit::N,ӏофы́,ášši
1801,Angelegenheit::N,ӏофы́,äšši
1802,Angelegenheit::N,ӏофы́,ä´šš
1803,Angelegenheit::N,ӏофы́,тӯйй
1804,Anzahl::N,пчъагъэ́,taale
1805,Anzahl::N,пчъагъэ́,låhkoe
1806,Anzahl::N,пчъагъэ́,låhko
1807,Anzahl::N,пчъагъэ́,mierre
1808,Anzahl::N,пчъагъэ́,mearri
1809,Anzahl::N,пчъагъэ́,lohkomearra
1810,Anzahl::N,пчъагъэ́,meeṛi
1811,Anzahl::N,пчъагъэ́,mie´rr
1812,Anzahl::N,пчъагъэ́,чӣссел
1813,Art::N,изэрэщы́т,aarhte
1814,Art::N,изэрэщы́т,sládja
1815,Art::N,изэрэщы́т,tjærdda
1816,Art::N,изэрэщы́т,čearda
1817,Art::N,изэрэщы́т,šlaaj̣â
1818,Art::N,изэрэщы́т,nää´ll
1819,Art::N,изэрэщы́т,на̄лль
1820,Art::N,лъэпкъ,aarhte
1821,Art::N,лъэпкъ,sládja
1822,Art::N,лъэпкъ,tjærdda
1823,Art::N,лъэпкъ,čearda
1824,Art::N,лъэпкъ,šlaaj̣â
1825,Art::N,лъэпкъ,nää´ll
1826,Art::N,лъэпкъ,на̄лль
1827,Stück::N,такъы́р,bæhta
1828,Stück::N,такъы́р,biehkie
1829,Stück::N,такъы́р,biehkke
1830,Stück::N,такъы́р,bihttá
1831,Stück::N,такъы́р,pittá
1832,Stück::N,такъы́р,káppálâh
1833,Stück::N,такъы́р,ku´sǩǩ
1834,Stück::N,такъы́р,кусськ
1835,Teil::N,щыщ,stuhtje
1836,Teil::N,щыщ,oasse
1837,Teil::N,щыщ,bielle
1838,Teil::N,щыщ,guovllo
1839,Teil::N,щыщ,oassi
1840,Teil::N,щыщ,bihttá
1841,Teil::N,щыщ,uási
1842,Teil::N,щыщ,vuâ´ss
1843,Teil::N,щыщ,pie´ǩ'ǩ
1844,Teil::N,щыщ,кусськ
1845,Teil::N,ӏахь,stuhtje
1846,Teil::N,ӏахь,oasse
1847,Teil::N,ӏахь,bielle
1848,Teil::N,ӏахь,guovllo
1849,Teil::N,ӏахь,oassi
1850,Teil::N,ӏахь,bihttá
1851,Teil::N,ӏахь,uási
1852,Teil::N,ӏахь,vuâ´ss
1853,Teil::N,ӏахь,pie´ǩ'ǩ
1854,Teil::N,ӏахь,кусськ
1855,Hälfte::N,ныкъо́,lehkie
1856,Hälfte::N,ныкъо́,lahkke
1857,Hälfte::N,ныкъо́,bealli
1858,Hälfte::N,ныкъо́,peeḷi
1859,Hälfte::N,ныкъо́,lâ´ǩǩ
1860,Hälfte::N,ныкъо́,pie´ll
1861,Hälfte::N,ныкъо́,пе̄лль
1862,Kreis::N,хъура́й,rïngke
1863,Kreis::N,хъура́й,gievlle
1864,Kreis::N,хъура́й,gierdu
1865,Kreis::N,хъура́й,riggee
1866,Kreis::N,хъура́й,kruugg
1867,Kreis::N,хъура́й,круг
1868,Kreuz::N,къащ,kroesse
1869,Kreuz::N,къащ,ruossa
1870,Kreuz::N,къащ,rista
1871,Kreuz::N,къащ,ristâ
1872,Kreuz::N,къащ,ristt
1873,Kreuz::N,къащ,рысст
1874,Linie::N,хъахъ,sïeve
1875,Linie::N,хъахъ,linnja
1876,Linie::N,хъахъ,linjá
1877,Linie::N,хъахъ,linnjá
1878,Linie::N,хъахъ,njuálgus
1879,Linie::N,хъахъ,certldõk
1880,Linie::N,хъахъ,це̄кесь
1881,Linie::N,итхъа́гъ,sïeve
1882,Linie::N,итхъа́гъ,linnja
1883,Linie::N,итхъа́гъ,linjá
1884,Linie::N,итхъа́гъ,linnjá
1885,Linie::N,итхъа́гъ,njuálgus
1886,Linie::N,итхъа́гъ,certldõk
1887,Linie::N,итхъа́гъ,це̄кесь
1888,Strich::N,хъахъ,sïeve
1889,Strich::N,хъахъ,sáhtso
1890,Strich::N,хъахъ,sárggis
1891,Strich::N,хъахъ,čálástâh
1892,Strich::N,хъахъ,certldõk
1893,Strich::N,хъахъ,ця̄кас
1894,Strich::N,хъахъ,це̄кесь
1895,Strich::N,итхъагъ,sïeve
1896,Strich::N,итхъагъ,sáhtso
1897,Strich::N,итхъагъ,sárggis
1898,Strich::N,итхъагъ,čálástâh
1899,Strich::N,итхъагъ,certldõk
1900,Strich::N,итхъагъ,ця̄кас
1901,Strich::N,итхъагъ,це̄кесь
1902,Abstand::N,азыфагу,gåhkoe
1903,Abstand::N,азыфагу,gåhkaldahke
1904,Abstand::N,азыфагу,lahka
1905,Abstand::N,азыфагу,gasska
1906,Abstand::N,азыфагу,gaska
1907,Abstand::N,азыфагу,koskâ
1908,Abstand::N,азыфагу,kõskk
1909,Abstand::N,азыфагу,кэ̄сск
1910,Entfernung::N,чӏыгууанэ,gåhkoe
1911,Entfernung::N,чӏыгууанэ,gåhkaldahke
1912,Entfernung::N,чӏыгууанэ,gasska
1913,Entfernung::N,чӏыгууанэ,mælggat
1914,Entfernung::N,чӏыгууанэ,gaska
1915,Entfernung::N,чӏыгууанэ,mátkegaska
1916,Entfernung::N,чӏыгууанэ,koskâ
1917,Entfernung::N,чӏыгууанэ,kõskk
1918,Entfernung::N,чӏыгууанэ,jäämkõskk
1919,Entfernung::N,чӏыгууанэ,кэ̄сск
1920,Gegend::N,чӏыпӏэ́,haerie
1921,Gegend::N,чӏыпӏэ́,guovvlo
1922,Gegend::N,чӏыпӏэ́,bájkke
1923,Gegend::N,чӏыпӏэ́,guovlu
1924,Gegend::N,чӏыпӏэ́,duovdda
1925,Gegend::N,чӏыпӏэ́,kuáv'lu
1926,Gegend::N,чӏыпӏэ́,vu´vdd
1927,Gegend::N,чӏыпӏэ́,па̄йхьк
1928,Platz::N,азыфагу,sijjie
1929,Platz::N,азыфагу,sadje
1930,Platz::N,азыфагу,sadji
1931,Platz::N,азыфагу,tááḷu
1932,Platz::N,азыфагу,tääll
1933,Platz::N,азыфагу,сайй
1934,Ort::N,чӏыпӏэ́,sijjie
1935,Ort::N,чӏыпӏэ́,bájkke
1936,Ort::N,чӏыпӏэ́,sadje
1937,Ort::N,чӏыпӏэ́,báiki
1938,Ort::N,чӏыпӏэ́,päikki
1939,Ort::N,чӏыпӏэ́,pâi´ǩǩ
1940,Ort::N,чӏыпӏэ́,сайй
1941,Ort::N,чӏыпӏэ́,па̄йхьк
1942,Seite::N,лъэны́къу,bielie
1943,Seite::N,лъэны́къу,sijddo
1944,Seite::N,лъэны́къу,bealli
1945,Seite::N,лъэны́къу,ertti
1946,Seite::N,лъэны́къу,jeä´rtt
1947,Seite::N,лъэны́къу,пе̄лль
1948,Seite::N,лъэны́къу,е̄ммьне
1949,Mitte::N,гузэ́гу,gaske
1950,Mitte::N,гузэ́гу,jarnge
1951,Mitte::N,гузэ́гу,gasska
1952,Mitte::N,гузэ́гу,guovddaš
1953,Mitte::N,гузэ́гу,gaskamuddu
1954,Mitte::N,гузэ́гу,koskâ
1955,Mitte::N,гузэ́гу,kõskk
1956,Mitte::N,гузэ́гу,кэ̄сск
1957,Gegenstand::N,пкъыгъо,daevere
1958,Gegenstand::N,пкъыгъо,oabme
1959,Gegenstand::N,пкъыгъо,gávnne
1960,Gegenstand::N,пкъыгъо,bierggas
1961,Gegenstand::N,пкъыгъо,ettâ
1962,Gegenstand::N,пкъыгъо,kápulâh
1963,Gegenstand::N,пкъыгъо,käu´nn
1964,Gegenstand::N,пкъыгъо,ка̄ввьн
1965,Rand::N,цакӏэ́,raedtie
1966,Rand::N,цакӏэ́,rabdda
1967,Rand::N,цакӏэ́,ravda
1968,Rand::N,цакӏэ́,robdâ
1969,Rand::N,цакӏэ́,čårr
1970,Rand::N,цакӏэ́,ruõbdd
1971,Rand::N,цакӏэ́,рӯммт
1972,Rand::N,цакӏэ́,ре̄ввьн
1973,Kante::N,цэгэналъ,raedtie
1974,Kante::N,цэгэналъ,rabdda
1975,Kante::N,цэгэналъ,ravda
1976,Kante::N,цэгэналъ,robdâ
1977,Kante::N,цэгэналъ,å´rdd
1978,Kante::N,цэгэналъ,ruõbdd
1979,Kante::N,цэгэналъ,рӯммт
1980,Kante::N,цэгэналъ,ре̄ввьн
1981,Ecke::N,къогъу,roene
1982,Ecke::N,къогъу,kråane
1983,Ecke::N,къогъу,náhpo
1984,Ecke::N,къогъу,nusske
1985,Ecke::N,къогъу,nurki
1986,Ecke::N,къогъу,čiehka
1987,Ecke::N,къогъу,čiehâ
1988,Ecke::N,къогъу,čiõkk
1989,Ecke::N,къогъу,suåp'p
1990,Ecke::N,къогъу,уггл
1991,Spitze::N,пакӏэ,gietjie
1992,Spitze::N,пакӏэ,snjuhtje
1993,Spitze::N,пакӏэ,gihttje
1994,Spitze::N,пакӏэ,geahči
1995,Spitze::N,пакӏэ,picci
1996,Spitze::N,пакӏэ,keeči
1997,Spitze::N,пакӏэ,ǩie´čč
1998,Spitze::N,пакӏэ,кя̄женч
1999,Ende::N,кӏэ,gietjie
2000,Ende::N,кӏэ,giehtje
2001,Ende::N,кӏэ,geahči
2002,Ende::N,кӏэ,keeči
2003,Ende::N,кӏэ,puäš'š
2004,Ende::N,кӏэ,ке̄джь
2005,Loch::N,гъуа́н,raejkie
2006,Loch::N,гъуа́н,rájgge
2007,Loch::N,гъуа́н,ráigi
2008,Loch::N,гъуа́н,räigi
2009,Loch::N,гъуа́н,loikk
2010,Loch::N,гъуа́н,râi´ǧǧ
2011,Loch::N,гъуа́н,ра̄ййк
2012,Winkel::N,къогъу,skaavhte
2013,Winkel::N,къогъу,tjiehka
2014,Winkel::N,къогъу,soahppa
2015,Winkel::N,къогъу,čiehka
2016,Winkel::N,къогъу,sogge
2017,Winkel::N,къогъу,suåp'p
2018,Winkel::N,къогъу,уггл
2019,Muster::N,тхыпхъэ,goere
2020,Muster::N,тхыпхъэ,girjja
2021,Muster::N,тхыпхъэ,girjjit
2022,Muster::N,тхыпхъэ,kovos
2023,Muster::N,тхыпхъэ,кыррьй
2024,Muster::N,тхыпхъэ,кырьйнесс
2025,Größe::N,иина́гъ,ståaroe
2026,Größe::N,иина́гъ,stuorrudahka
2027,Größe::N,иина́гъ,stūrrodat
2028,Größe::N,иина́гъ,mahtodat
2029,Größe::N,иина́гъ,allodat
2030,Größe::N,иина́гъ,stuá'ṛudâh
2031,Größe::N,иина́гъ,роаӈӈьк
2032,Länge::N,икӏыхьа́гъ,gåhkoe
2033,Länge::N,икӏыхьа́гъ,guhkkudahka
2034,Länge::N,икӏыхьа́гъ,guhkkodat
2035,Länge::N,икӏыхьа́гъ,kukkodâh
2036,Länge::N,икӏыхьа́гъ,õllâdvuõtt
2037,Länge::N,икӏыхьа́гъ,куххьквӯдт
2038,Höhe::N,лъэгагъ,jalloe
2039,Höhe::N,лъэгагъ,jalladahke
2040,Höhe::N,лъэгагъ,alludahka
