,Concept_ID,os,ga
745,trocken::A,хус,tirim
746,voll::A,дзаг,lán
747,voll::A,йедзаг ,lán
748,leer::A,афтид,folamh
749,offen::A,гом,oscailte
750,geschlossen::A,æхгæд,dúnta
751,geschlossen::A,æхгæд,druidte
752,sauber::A,сыгъдæг,glan
753,schmutzig::A,чъиллон,salach
754,roh::A,хом,amh
755,reif::A,рӕгъӕд,aibí
756,lecker::A,хӕрзад,blasta
757,süß::A,адджын,milis
758,bitter::A,судзаг,searbh
759,sauer::A,туаг,géar
760,sauer::A,туаг,searbh
761,hell::A,рухс,geal
762,hell::A,рухс,soilseach
763,dunkel::A,талынг,dorcha
764,schwarz::A,сау,dubh
765,weiß::A,урс,bán
766,rot::A,сырх,dearg
767,gelb::A,бур,buí
768,blau::A,цъӕх,gorm
769,grün::A,цъӕх,glas
770,grün::A,цъӕх,uaine
771,grün::A,кӕрдӕгхуыз,glas
772,grün::A,кӕрдӕгхуыз,uaine
773,grau::A,цъӕх,liath
774,grau::A,фӕныкхуыз,liath
775,bunt::A,хъулон,ildathach
776,bunt::A,хъулон,dathannach
777,bunt::A,гæрæм,ildathach
778,bunt::A,гæрæм,dathannach
779,billig::A,аслам,saor
780,teuer::A,зынаргъ,daor
781,teuer::A,зынаргъ,costasach
782,wertvoll::A,зынаргъ,luachmhar
783,blind::A,куырм,dall
784,blind::A,куырм,caoch
785,taub::A,къуырма,bodhar
786,kräftig::A,домбай,cumhachtach
787,kräftig::A,тыхджын,cumhachtach
788,stark::A,тыхджын,tréan
789,stark::A,тыхджын,láidir
790,schwach::A,ӕнӕбон,lag
791,schwach::A,ӕнӕбон,fann
792,fett::A,нард,ramhar
793,schlank::A,гуырвидыц,caol
794,schlank::A,гуырвидыц,seang
795,schlank::A,хæрзконд,caol
796,schlank::A,хæрзконд,seang
797,schlank::A,рæхснæг,caol
798,schlank::A,рæхснæг,seang
799,schlank::A,сагамад,caol
800,schlank::A,сагамад,seang
801,hübsch::A,аив,álainn
802,hübsch::A,аив,dathúil
803,hübsch::A,рӕсугъд,álainn
804,hübsch::A,рӕсугъд,dathúil
805,böse::A,фыдзӕрдӕ,olc
806,dumm::A,ӕдылы,dúr
807,dumm::A,ӕдылы,amaideach
808,faul::A,зивӕг,falsa
809,faul::A,зивӕг,leisciúil
810,faul::A,зивӕггӕнаг,falsa
811,faul::A,зивӕггӕнаг,leisciúil
812,fleißig::A,æнæзивæг,dícheallach
813,fleißig::A,æнувыд,dícheallach
814,geizig::A,чъынды,barainneach
815,geizig::A,чъынды,sprionlaithe
816,geizig::A,æлгъин,barainneach
817,geizig::A,æлгъин,sprionlaithe
818,geizig::A,мæрддзæст,barainneach
819,geizig::A,мæрддзæст,sprionlaithe
820,klug::A,зондджын,cliste
821,geschickt::A,хӕрзарӕхст,oilte
822,geschickt::A,хӕрзарӕхст,ealaíonta
823,lieb::A,уарзон,dil
824,lieb::A,уарзон,dílis
825,lustig::A,хъӕлдзӕг,aerach
826,lustig::A,хъӕлдзӕг,meidhreach
827,sanft::A,мынчын,bog
828,sanft::A,мынчын,séimh
829,hungrig::A,ӕххормаг,ocrach
830,krank::A,нӕфӕразгӕ,tinn
831,krank::A,нӕфӕразгӕ,breoite
832,nackt::A,бӕгънӕг,nocht
833,traurig::A,ӕрхӕндӕг,brónach
834,lebendig::A,цардӕгас,beo
835,gut::A,хорз,maith
836,schlecht::A,цауд,dona
837,schlecht::A,цауд,droch-
838,richtig::A,раст,ceart
839,schlimm::A,ӕвзӕр,gránna
840,schlimm::A,ӕвзӕр,tubaisteach
841,wahr::A,ӕцӕг,fíor
842,alt::A,зӕронд,sean
843,neu::A,ног,úr
844,neu::A,ног,nua
845,ehemalig::A,раздӕры,iar-
846,ehemalig::A,раздӕры,sean-
847,alt[Lebewesen]::A,ацӕргӕ,sean
848,alt[Lebewesen]::A,ацӕргӕ,aosta
849,jung::A,ӕрыгон,óg
850,arm::A,мӕгуыр,bocht
851,reich::A,хъӕздыг,saibhir
852,reich::A,хъӕздыг,rachmasach
853,bekannt::A,зонгӕ,atá eolas air
854,berühmt::A,номдзыд,cailiúil
855,berühmt::A,номдзыд,clúiteach
856,fremd::A,æцæгæлон,coimhthíoch
857,verschieden::A,æндæр æмæ æндæр,éagsúil
858,verschieden::A,æндæр æмæ æндæр,difriúil
859,verschieden::A,алы,éagsúil
860,verschieden::A,алы,difriúil
861,verschieden::A,алыхуызон,éagsúil
862,verschieden::A,алыхуызон,difriúil
863,nah::A,хӕстӕг,gar
864,nah::A,хӕстӕг,deas
865,fern::A,дард,i bhfad uainn
866,fern::A,дард,i bhfad i gcéin
867,fern::A,дӕрддаг,i bhfad uainn
868,fern::A,дӕрддаг,i bhfad i gcéin
869,linker::A,галиу,clé
870,rechter::A,рахиз,deas
871,anderer::A,иннӕ,eile
872,anderer::A,ӕндӕр,eile
873,erster::A,фыццаг,céad
874,erster::A,фыццӕгӕм,céad
875,zweiter::A,дыккаг,dóú
876,zweiter::A,дыккаг,dara
877,zweiter::A,дыккæгæм,dóú
878,zweiter::A,дыккæгæм,dara
879,dritter::A,æртыккаг,tríú
880,dritter::A,æртыккаг,treas
881,dritter::A,æртыккæгæм,tríú
882,dritter::A,æртыккæгæм,treas
883,letzter::A,фӕстаг,déanach
884,letzter::A,фӕстаг,deireanach
885,allein::ADV,иунæг,i d'aonar
886,auf einmal::ADV,уайтагъд,ag an am céanna
887,auf einmal::ADV,æвиппайды,ag an am céanna
888,auf einmal::ADV,æваст,ag an am céanna
889,zusammen::ADV,иумӕ,le chéile
890,zusammen::ADV,иумӕ,in eineacht
891,lange::ADV,бирæ рæстæг,fada
892,plötzlich::ADV,æвиппайды,go tobann
893,plötzlich::ADV,æвиппайды,i dtobainne
894,plötzlich::ADV,æваст,go tobann
895,plötzlich::ADV,æваст,i dtobainne
896,sofort::ADV,уыцы сахат,ar an toirt
897,sofort::ADV,уыцы сахат,ar an bpointe
898,sofort::ADV,уайтагъд,ar an toirt
899,sofort::ADV,уайтагъд,ar an bpointe
900,später::ADV,фæстæдæр,níos déanaí
901,jetzt::ADV,ныр,anois
902,heute::ADV,абон,inniu
903,morgen::ADV,райсом,amárach
904,bald::ADV,тагъд,go luath
905,bald::ADV,тагъд,gan mhoill
906,bald::ADV,рæхджы,go luath
907,bald::ADV,рæхджы,gan mhoill
908,dann::ADV,стæй,ansin
909,gestern::ADV,знон,inné
910,einst::ADV,кӕддӕр,tráth
911,einst::ADV,кӕддӕр,uair amháin
912,damals::ADV,уæд,ag an am
913,damals::ADV,уæд,an t-am sin
914,danach::ADV,стæй,ina dhiaidh sin
915,danach::ADV,уый фæстæ,ina dhiaidh sin
916,vorher::ADV,раздæр,cheana
917,vorher::ADV,раздæр,roimhe sin
918,zuerst::ADV,фыццаг,ar dtús
919,einmal::ADV,иу хатт,uair amháin
920,manchmal::ADV,хатт,uaireanta
921,oft::ADV,арæх,minic
922,immer::ADV,ӕдзух,i gcónaí
923,niemals::ADV,никуы,riamh
924,niemals::ADV,никæд,riamh
925,hier::ADV,ам,anseo
926,hierhin::ADV,ардӕм,anseo
927,von hier::ADV,ардыгæй,an áit seo
928,dort::ADV,уым,ann
929,dort::ADV,уым,ansin
930,dorthin::ADV,уырдӕм,ann
931,dorthin::ADV,уырдӕм,ansin
932,geradeaus::ADV,æргом,ar aghaidh
933,vorwärts::ADV,размӕ,
934,rückwärts::ADV,фӕстӕмӕ,siar
935,zurück::ADV,фӕстӕмӕ,ar ais
936,unten::ADV,дæлæ,thíos
937,unten::ADV,дæлейы,thíos
938,unten::ADV,бынæй,thíos
939,hinab::ADV,дӕлӕмӕ,síos
940,hinab::ADV,уырдыгмӕ,síos
941,oben::ADV,уӕле,thuas
942,hinauf::ADV,уӕлӕмӕ,suas
943,überall::ADV,алыран,i ngach áit
944,überall::ADV,алыран,ar fud na háite
945,überall::ADV,алкæм,i ngach áit
946,überall::ADV,алкæм,ar fud na háite
947,überall::ADV,кæмдæриддæр,i ngach áit
948,überall::ADV,кæмдæриддæр,ar fud na háite
949,nicht::ADV,нӕ,ní
950,nicht::ADV,нӕ,cha
951,ein wenig::ADV,чысыл,beagán
952,kaum::ADV,цъус,ar éigean
953,sehr::ADV,тынг,an-
954,sehr::ADV,иттӕг,an-
955,so::ADV,афтӕ,chomh
956,so::ADV,афтӕ,mar sin
957,noch::ADV,ма,fós
958,noch::ADV,ма,go fóill
959,nur::ADV,канд,amháin
960,nur::ADV,канд,níl ach
961,nur::ADV,ӕрмӕст,amháin
962,nur::ADV,ӕрмӕст,níl ach
963,schon::ADV,нырид,cheana
964,schon::ADV,нырид,cheana féin
965,wieder::ADV,ногӕй,arís
966,wieder::ADV,ногӕй,athuair
967,vergebens::ADV,дзæгъæлы,amú
968,vergebens::ADV,дзæгъæлы,in aisce
969,vergebens::ADV,уæгъды,amú
970,vergebens::ADV,уæгъды,in aisce
971,vergebens::ADV,æнæхъуаджы,amú
972,vergebens::ADV,æнæхъуаджы,in aisce
973,vor::PRP,разы,ar thosach
974,hinter::PRP,фӕстӕ,laistiar de
975,hinter::PRP,фӕстӕ,taobh thiar de
976,unter::PRP,бын,faoi
977,durch::PRP,æхсæнты,trí
978,neben::PRP,цур,taobh le
979,neben::PRP,цур,in aice le
980,zwischen::PRP,астӕу,idir
981,wegen::PRP,тыххай,de bharr
982,wegen::PRP,тыххай,mar gheall ar
983,dies::PRN,ай,seo
984,das::PRN,уый,sin
985,alles::PRN,алцы,gach rud
986,alles::PRN,æппæтдæр,gach rud
987,alles::PRN,иууылдӕр,gach rud
988,ich::PRN,æз,mé
989,ich::PRN,æз,mise
990,du::PRN,ды,tú
991,du::PRN,ды,tusa
992,er::PRN,уый,sé
993,er::PRN,уый,seisean
994,wir::PRN,мах,sinn
995,ihr::PRN,сымах,sibh
996,ihr::PRN,сымах,sibhse
997,sie::PRN,уыдон,siad
998,sie::PRN,уыдон,siadsan
999,was::FPRN,цы,cad
1000,was::FPRN,цы,céard
1001,wer::FPRN,чи,cé
1002,wo::FADV,кӕм,cá
1003,wo::FADV,кӕм,cén áit
1004,wohin::FADV,кӕдӕм,cá
1005,wohin::FADV,кӕдӕм,cén áit
1006,wie::FADV,куыд,conas
1007,wie::FADV,куыд,cén chaoi
1008,warum::FADV,цӕмӕн,cén fáth
1009,warum::FADV,цӕмӕн,cad chuige
1010,wieviel::FNUM,цал,cá mhéad
1011,eins::NUM,иу,aon
1012,zwei::NUM,дыууӕ,dhá
1013,drei::NUM,ӕртӕ,trí
1014,vier::NUM,цыппар,ceathair
1015,fünf::NUM,фондз,cúig
1016,sechs::NUM,ӕхсӕз,sé
1017,sieben::NUM,авд,seacht
1018,acht::NUM,аст,ocht
1019,neun::NUM,фараст,naoi
1020,zehn::NUM,дӕс,deich
1021,elf::NUM,иуæндæс,aon déag
1022,zwölf::NUM,дыууадæс,dó dhéag
1023,zwanzig::NUM,дыууын,fiche
1024,dreißig::NUM,æртын,tríocha
1025,dreißig::NUM,дæсæмæссæдз,tríocha
1026,vierzig::NUM,цыппор,daichead
1027,vierzig::NUM,цыппор,ceathracha
1028,vierzig::NUM,цыппур,daichead
1029,vierzig::NUM,цыппур,ceathracha
1030,vierzig::NUM,дыууиссæдзы,daichead
1031,vierzig::NUM,дыууиссæдзы,ceathracha
1032,fünfzig::NUM,фӕндзай,caoga
1033,sechzig::NUM,æхсай,seasca
1034,sechzig::NUM,æртиссæдзы,seasca
1035,siebzig::NUM,æвдай,seachtó
1036,siebzig::NUM,дæс æмæ æртиссæдзы,seachtó
1037,achtzig::NUM,цыппарыссæдзы,ochtó
1038,achtzig::NUM,æстай,ochtó
1039,neunzig::NUM,нæуæдз,nócha
1040,neunzig::NUM,дæс æмæ цыппарыссæдзы,nócha
1041,hundert::NUM,сӕдӕ,céad
1042,tausend::NUM,мин,míle
1043,und::CNJ,ӕмӕ,agus
1044,oder::CNJ,кӕнӕ,nó
1045,stehen::V,лӕууын,seas
1046,sitzen::V,бадын,suigh
1047,liegen::V,хуыссын,luigh
1048,hängen::V,ауыгъд уын,tá crochta
1049,werden::V,суӕвын,éirigh
1050,passieren::V,æрцæуын,tarlaigh
1051,beginnen::V,райдайын,tosaigh
1052,enden::V,фæуын,críochnaigh
1053,wechseln::V,ивын,athraigh
1054,aufgehen[Sonne]::V,скæсын,éirigh
1055,untergehen[Sonne]::V, аныгуылын,fuin
1056,untergehen[Sonne]::V, аныгуылын,téigh faoi
1057,scheinen[Sonne]::V,рухс кӕнын,taitin
1058,scheinen[Sonne]::V,рухс кӕнын,soilsigh
1059,donnern::V,нæрын,tá toirneach ann
1060,wehen::V,дымын,séid
1061,strömen::V,кӕлын,sil
1062,fließen::V,цæуын,rith
1063,fließen::V,цæуын,snigh
1064,fließen::V,уайын,rith
1065,fließen::V,уайын,snigh
1066,fließen::V,кæлын,rith
1067,fließen::V,кæлын,snigh
1068,sich drehen::V,зилын,cas
1069,sich drehen::V,зилын,imrothlaigh
1070,schwanken::V,æнкъуысын,luasc
1071,schwingen::V,æнкъуысын,luasc
1072,schwingen::V,змæлын,luasc
1073,fallen::V,хауын,tit
1074,brennen::V,судзын,dóigh
1075,rauchen::V,фæздæг кæнын,plúch toite
1076,regnen::V,уарын,báistigh
1077,regnen::V,уарын,tá ag cur báistí
1078,gefrieren::V,сӕлын,sioc
1079,gefrieren::V,сӕлын,reoigh
1080,tauen::V,стайын,leáigh
1081,tauen::V,стайын,coscair
1082,schmelzen::V,тайын,leáigh
1083,trocknen::V,хус кæнын,triomaigh
1084,sieden::V,фыцын,fiuch
1085,sieden::V,фыцын,beirigh
1086,faulen::V,ӕмбийын,lobh
1087,faulen::V,ӕмбийын,dreoigh
1088,verfaulen::V,бамбийын,lobh
1089,verfaulen::V,бамбийын,feoigh
1090,reißen::V,скъуийын,bris
1091,versinken::V,дӕлдон_кӕнын,téigh síos
1092,vergehen::V,аивгъуийын,téigh thart
1093,erscheinen::V,разынын,tar
1094,verschwinden::V,фæтары уын,imigh
1095,verschwinden::V,фæдæлдзæх уын,imigh
1096,verschwinden::V,фесæфын,imigh
1097,verschwinden::V,æрбайсæфын,imigh
1098,sinken::V,дæлæмæ æрхауын,tit
1099,sinken::V,дæлæмæ æрхауын,ísligh
1100,abnehmen::V,фæкъаддæр уын,maolaigh
1101,abnehmen::V,фæкъаддæр уын,laghdaigh
1102,abnehmen::V,фæцух уын,maolaigh
1103,abnehmen::V,фæцух уын,laghdaigh
1104,zunehmen::V,фæфылдæр уын,méadaigh
1105,zunehmen::V,сбирæ уын,méadaigh
1106,zunehmen::V,сахадын,méadaigh
1107,steigen::V,сыстын,éirigh
1108,wachsen::V,рӕзын,fás
1109,glänzen::V,ӕрттивын,lonraigh
1110,funkeln::V,тыбар-тыбур_кӕнын,drithligh
1111,lärmen::V,хъæлæба кæнын,tóg callán
1112,läuten::V,цæгъдын,buail
1113,klingeln::V,цæгъдын,buail
1114,klirren::V,дзыгъал-мыгъул кæнын,cling
1115,klirren::V,дзæгъ-дзæгъ кæнын,cling
1116,brausen::V,абухын,búir
1117,klingen::V,зæлын,tá glór ag
1118,klingen::V,азæлын,tá glór ag
1119,klingen::V,хъуысын,tá glór ag
1120,bellen::V,рæйын,amhastraigh
1121,heulen::V,ниуын,glam
1122,blasen::V,фу кӕнын,séid
1123,pfeifen::V,æхситт кæнын,lig fead
1124,pfeifen::V,къуыззитт кæнын,lig fead
1125,schreien::V,хъӕр кӕнын,béic
1126,schreien::V,хъӕр кӕнын,glaoigh
1127,stöhnen::V,хъæрзын,lig cnead
1128,stöhnen::V,дзыназын,lig cnead
1129,zittern::V,ризын,crith
1130,zittern::V,ризын,creathnaigh
1131,leben::V,цӕрын,mair
1132,geboren werden::V,райгуырын,rugadh
1133,atmen::V,улӕфын,análaigh
1134,trinken::V,нуазын,ól
1135,essen::V,хӕрын,ith
1136,schlucken::V,ныхъуырын,slog
1137,müde werden::V,бафæллайын,tuirsigh
1138,müde werden::V,бафæлмæцын,tuirsigh
1139,müde werden::V,сфæлмæцын,tuirsigh
1140,einschlafen::V,бафынæй уын,tit ina chodladh
1141,schlafen::V,хуыссын,codail
1142,schlafen::V,фынӕй кӕнын,codail
1143,aufwachen::V,райхъал уын,múscail
1144,aufstehen::V,стын,éirigh
1145,sich erholen::V,фæллад уадзын,lig scíth
1146,sich erholen::V,улæфын,lig scíth
1147,krank werden::V,фӕрынчын уын,éirigh tinn
1148,krank sein::V,сӕйын,tá tinn
1149,schmerzen::V,риссын,tá pian i
1150,husten::V,хуыфын,déan casacht
1151,genesen::V,сдзæбæх уын,téarnaigh
1152,genesen::V,рандидзын,téarnaigh
1153,genesen::V,сæндидзын,téarnaigh
1154,sterben::V,мӕлын,éag
1155,sterben::V,мӕлын,faigh bás
1156,umkommen::V,фесæфын,caill
1157,umkommen::V,байсæфын,caill
1158,umkommen::V,бабын уын,caill
1159,umkommen::V,мард фæуын,caill
1160,sich bewegen::V,тæлфын,bog
1161,sich bewegen::V,тæлфын,gluais
1162,sich bewegen::V,цæуын,bog
1163,sich bewegen::V,цæуын,gluais
1164,sich rühren::V,змӕлын,corraigh
1165,sich erheben::V,стын,seas suas
1166,sich setzen::V,сбадын,suigh
1167,hinfallen::V,ӕрхауын,tit
1168,laufen::V,цӕуын,siúil
1169,laufen::V,рацу-бацу_кӕнын,siúil
1170,schreiten::V,къахдзæф кæнын,siúil
1171,schreiten::V,санчъех кæнын,siúil
1172,schreiten::V,цæуын,siúil
1173,spazierengehen::V,озер кæнын,téigh ag spaisteoireacht
1174,spazierengehen::V,тезгъо кæнын,téigh ag spaisteoireacht
1175,eilen::V,тагъд кæнын,deifrigh
1176,eilen::V,тагъд кæнын,brostaigh
1177,eilen::V,тындзын,deifrigh
1178,eilen::V,тындзын,brostaigh
1179,sich beeilen::V,тагъд кæнын,deifrigh
1180,sich beeilen::V,тагъд кæнын,déan deifir
1181,sich beeilen::V,тындзын,deifrigh
1182,sich beeilen::V,тындзын,déan deifir
1183,sausen::V,уайын,luathaigh
1184,sausen::V,тæхын,luathaigh
1185,rennen::V,згъорын,rith
1186,springen::V,гæпп кæнын,léim
1187,springen::V,сæррæтт кæнын,léim
1188,springen::V,лиуырын,léim
1189,klettern::V,хилын,dreap
1190,schaukeln::V,хецъро кæнын,téigh ar an maide corrach
1191,schaukeln::V,херыйыл бадын,téigh ar an maide corrach
1192,kriechen::V,бырын,snámh
1193,schwimmen::V,ленк кӕнын,snámh
1194,tauchen::V,ныгъуылын,tum
1195,rudern::V,бæлæгъ тæрын,iomair
1196,rudern::V,бæлæгъ тæрын,rámhaigh
1197,rudern::V,чема тæрын,iomair
1198,rudern::V,чема тæрын,rámhaigh
1199,fahren::V,цӕуын,tiomáin
1200,fliegen::V,тӕхын,eitil
1201,gehen::V,цӕуын,téigh
1202,weggehen::V,ацӕуын,imigh
1203,abfahren::V,араст уын,imigh
1204,anhalten::V,æрлæууын,stad
1205,hineingehen::V,мидæмæ цæуын,téigh isteach
1206,eintreten::V,бацӕуын,téigh isteach
1207,kommen::V,æрцæуын,tar
1208,ankommen::V,æрцæуын,tar
1209,zurückkommen::V,раздæхын,fill
1210,zurückkommen::V,фæстæмæ_раздæхын,fill
1211,zurückkommen::V,æрбаздæхын,fill
1212,zurückkommen::V,аздæхын,fill
1213,bleiben::V,лӕууын,fan
1214,warten::V,ӕнхъӕлмӕ кӕсын,fan
1215,erwarten::V,ӕнхъӕлмӕ кӕсын,tá ag súil le
1216,erwarten::V,ӕнхъӕлмӕ кӕсын,tá ag dréim le
1217,suchen::V,агурын,lorg
1218,finden::V,ссарын,faigh
1219,finden::V,ссарын,aimsigh
1220,versuchen::V,фӕлварын,triail
1221,vorbereiten::V,бацаттæ кæнын,réitigh
1222,vorbereiten::V,æрæввонг кæнын,réitigh
1223,lieben::V,уарзын,gráigh
1224,mögen::V,зæрдæмæ цæуын,taitin le
1225,mögen::V,зæрдæмæ цæуын,is maith le
1226,lachen::V,худын,gáir
1227,rühren::V,зæрдæ суынгæг кæнын,téigh i bhfeidhm ar
1228,weinen::V,кӕуын,goil
1229,weinen::V,кӕуын,caoin
1230,schimpfen::V,æлгъитын,tá ag clamhsán
1231,sich ärgern::V,мæсты кæнын,tá corraithe
1232,sich fürchten::V,тæрсын,tá eagla ar
1233,fürchten::V,тæрсын,tá eagla ar
1234,fliehen::V,лидзын,teith
1235,flüchten::V,алидзын,éalaigh
1236,sehen::V,уынын,feic
1237,anschauen::V,акӕсын,dearc
1238,anschauen::V,акӕсын,féach ar
1239,ansehen::V,кӕсын,breathnaigh
1240,hören::V,хъусын,cluin
1241,zuhören::V,хъусын,éist
1242,probieren::V,уынын,bliais
1243,probieren::V,аходын,bliais
1244,riechen::V,смудын,bolaigh
1245,fühlen::V,ӕнкъарын,braith
1246,fühlen::V,ӕнкъарын,mothaigh
1247,scheinen::V,зынын,tá an chuma ar
1248,zu sehen sein::V,зынын,tá le feiceáil
1249,vernehmen::V,фехъусын,clois
1250,frieren::V,сийын,tá fuar
1251,tun::V,кӕнын,déan
1252,können::V,фӕразын,féad
1253,können::V,фӕразын,is féidir le
1254,wollen::V,фӕндын,tá ag iarraidh
1255,anfangen::V,райдайын,tosaigh
1256,anfangen::V,райдайын,cuir tús le
1257,beenden::V,фӕуын,críochnaigh
1258,beenden::V,фӕуын,cuir deireadh le
1259,aufhören::V,банцайын,stad
1260,aufhören::V,фенцайын,stad
1261,gelingen::V,бантысын,éirigh le
1262,geraten::V,разынын,tá deireadh ar
1263,öffnen::V,гом кӕнын,oscail
1264,schließen::V,ӕхгӕнын,dún
1265,schließen::V,ӕхгӕнын,iaigh
1266,stellen::V,ӕвӕрын,cuir
1267,setzen::V,сбадын кӕнын,cuir
1268,setzen::V,сбадын кӕнын,socraigh
1269,legen::V,ӕрӕвӕрын,cuir
1270,berühren::V,агайын,teagmhaigh le
1271,verbinden::V,бӕттын,ceangail
1272,bedecken::V,ӕмбӕрзын,clúdaigh
1273,bedecken::V,ӕмбӕрзын,cumhdaigh
1274,aufhängen::V,ауындзын,croch
1275,anzünden::V,ссудзын,las
1276,anzünden::V,ссудзын,adhain
1277,aufheben::V,сисын,tóg
1278,aufheben::V,сисын,ardaigh
1279,zurücklassen::V,ныууадзын,fág
1280,verlieren::V,фесафын,caill
1281,fallen lassen::V,ӕрӕппарын,lig uait
1282,fallen lassen::V,ӕрӕппарын,caith uait
1283,fallen lassen::V,къухтӕй феуӕгъд кӕнын,lig uait
1284,fallen lassen::V,къухтӕй феуӕгъд кӕнын,caith uait
1285,machen::V,саразын,déan
1286,machen::V,саразын,réitigh
1287,herstellen::V,сцæттæ кæнын,táirg
1288,herstellen::V,саразын,táirg
1289,bauen::V,амайын,tóg
1290,reparieren::V,æмпъузын,deisigh
1291,reparieren::V,цалцæг кæнын,deisigh
1292,verbessern::V,фæхуыздæр кæнын,feabhsaigh
1293,ändern::V,аивын,athraigh
1294,graben::V,къахын,tochail
1295,beugen::V,æркъæдз кæнын,crom
1296,beugen::V,æртасын кæнын,crom
1297,biegen::V,тасын кӕнын,lúb
1298,drehen::V,здухын,cas
1299,wenden::V,афæлдахын,tiontaigh
1300,wenden::V,рафæлдахын,tiontaigh
1301,umdrehen::V,афæлдахын,iompaigh
1302,umdrehen::V,афæлдахын,tiontaigh
1303,heben::V,сдарын,ardaigh
1304,heben::V,схæцын,ardaigh
1305,hochheben::V,уæлæмæ хæцын,tóg
1306,ergreifen::V,фӕлӕбурын,beir ar
1307,halten::V,дарын,coimeád
1308,halten::V,дарын,coinnigh
1309,drücken::V,æлхъивын,brúigh
1310,drücken::V,хæцын,brúigh
1311,schieben::V,схойын,brúigh
1312,kratzen::V,хафын,scríob
1313,lecken::V,сдæрын,ligh
1314,lecken::V,сдæрын,leadhb
1315,beißen::V,хæцын,bain greim as
1316,abreißen::V,ратонын,stróic
1317,abreißen::V,ратонын,tarraing
1318,abschneiden::V,ралыг кӕнын,scoith
1319,binden::V,бабӕттын,ceangail
1320,stecken::V,ныссадзын,sáigh
1321,brechen::V,асæттын,bris
1322,brechen::V,басæттын,bris
1323,brechen::V,ныссæттын,bris
1324,klopfen::V,хойын,cnag
1325,klopfen::V,гуыпп-гуыпп кæнын,cnag
1326,klopfen::V,къуырцц-къуырцц кæнын,cnag
1327,hauen::V,цӕвын,buail
1328,hauen::V,нӕмын,buail
1329,kleben::V,ныхасын,gliúáil
1330,kleben::V,æндадзын,gliúáil
1331,reiben::V,сӕрфын,cuimil
1332,reiben::V,хафын,cuimil
1333,streichen::V,байсæрдын,leath
1334,streichen::V,сахорын,leath
1335,schleifen::V,ссын,líomh
1336,schleifen::V,цыргъ кӕнын,líomh
1337,schneiden::V,кӕрдын,gearr
1338,rütteln::V,æнкъусын,croith
1339,schütteln::V,уигъын,croith
1340,schwenken::V,тилын,luasc
1341,schwenken::V,уигъын,luasc
1342,schütten::V,ныккӕнын,doirt
1343,füllen::V,байдзаг кæнын,líon
1344,einwickeln::V,батухын,cuach
1345,einwickeln::V,батухын,clúdaigh
1346,tragen::V,хӕссын,iompair
1347,schleppen::V,ласын,tarraing
1348,ziehen::V,ласын,tarraing
1349,aufbewahren::V,æвæрын,coinnigh
1350,werfen::V,зыввытт кӕнын,caith
1351,fangen::V,ӕрцахсын,ceap
1352,packen::V,рацахсын,beir ar
1353,verstecken::V,æмбæхсын,folaigh
1354,verstecken::V,æмбæхсын,cuir i bhfolach
1355,verstecken::V,нымæхсын,folaigh
1356,verstecken::V,нымæхсын,cuir i bhfolach
1357,teilen::V,уарын,roinn
1358,schicken::V,ӕрвитын,seol
1359,bringen::V,æрхæссын,beir
1360,bringen::V,æрхæссын,tabhair
1361,bringen::V,æрбахæссын,beir
1362,bringen::V,æрбахæссын,tabhair
1363,hinzufügen::V,ӕфтауын,cuir le
1364,bekommen::V,ссарын,faigh
1365,bekommen::V,сфæрæз кæнын,faigh
1366,bekommen::V,самал кæнын,faigh
1367,erhalten::V,райсын,faigh
1368,nehmen::V,райсын,tóg
1369,nehmen::V,райсын,glac
1370,wählen::V,равзарын,pioc
1371,wählen::V,равзарын,roghnaigh
1372,auswählen::V,авзарын,roghnaigh
1373,bewahren::V,бавæрын,caomhnaigh
1374,bewahren::V,нывæрын,caomhnaigh
1375,behindern::V,цæлхдур æвæрын,cuir bac ar
1376,behindern::V,ныхдур æвæрын,cuir bac ar
1377,behindern::V,къуылымпы кæнын,cuir bac ar
1378,behindern::V,хъыг дарын,cuir bac ar
1379,verderben::V,фесафын,mill
1380,beschädigen::V,халын,loit
1381,beschädigen::V,халын,déan damáiste do
1382,zerbrechen::V,асӕттын,bris
1383,zerreißen::V,аскъуынын,stiall
1384,zerstören::V,фехалын,mill
1385,zerstören::V,фехалын,scrios
1386,verbrennen::V,басудзын,las
1387,verbrennen::V,басудзын,dóigh
1388,geben::V,дӕттын,tabhair
1389,reichen::V,адæттын,sín
1390,reichen::V,адæттын,cuir
1391,schenken::V,лæвар кæнын,bronn
1392,schenken::V,лæвар кæнын,tabhair
1393,versprechen::V,дзырд раттын,geall
1394,versprechen::V,зӕрдӕ бавӕрын,geall
1395,wünschen::V,зæрдæ зæгъы,guigh
1396,loben::V,раппӕлын,mol
1397,küssen::V,пъа кæнын,póg
1398,küssen::V,ба кæнын,póg
1399,wiegen::V,узын,bog
1400,wiegen::V,узын,luasc
1401,zudecken::V,бамбӕрзын,clúdaigh
1402,wecken::V,райхъал кӕнын,dúisigh
1403,zeigen::V,амонын,taispeáin
1404,führen::V,кӕнын,treoraigh
1405,führen::V,фæкæнын,treoraigh
1406,lehren::V,ахуыр кæнын,múin
1407,lehren::V,ахуыр кæнын,teagasc
1408,unterrichten::V,ахуыр кæнын,múin
1409,unterrichten::V,ахуыр кæнын,teagasc
