,Concept_ID,bg,hi
782,Gott::N,бог,ईश्वर
783,Arbeiter::N,работник,मज़दूर
784,Chef::N,шеф,अध्यक्ष
785,Chef::N,началник,अध्यक्ष
786,Meister::N,майстор,शिल्पज्ञ
787,Arzt::N,лекар,वैद्य
788,Arzt::N,лекар,डॉक्टर
789,Arzt::N,лекар,चिकित्सक
790,Lehrer::N,учител,शिक्षक
791,Lehrer::N,учител,अध्यापक
792,Geld::N,пари,धन
793,Geld::N,пари,पैसा
794,Geschäft::N,сделка,सौदा
795,Geschäft::N,сделка,व्यापार
796,Laden::N,дюкян,दुकान
797,Laden::N,магазин,दुकान
798,Preis::N,цена,दाम
799,Preis::N,цена,मूल्य
800,Ware::N,стока,माल
801,Ware::N,стока,पण्य
802,Nutzen::N,полза,लाभ
803,Nutzen::N,полза,फ़ायदा
804,Nutzen::N,облага,लाभ
805,Nutzen::N,облага,फ़ायदा
806,Reichtum::N,богатство,धन
807,Reichtum::N,богатство,दौलत
808,Welt::N,свят,विश्व
809,Welt::N,свят,दुनिया
810,Land::N,страна,देश
811,Land::N,страна,मुल्क
812,Staat::N,щат,राज्य
813,Staat::N,щат,राष्ट्र
814,Staat::N,държава,राज्य
815,Staat::N,държава,राष्ट्र
816,König::N,крал,राजा
817,König::N,крал,बादशाह
818,Macht::N,мощ,शासन
819,Macht::N,мощ,सत्ता
820,Macht::N,власт,शासन
821,Macht::N,власт,सत्ता
822,Grenze::N,граница,सरहद
823,Krieg::N,война,जंग
824,Krieg::N,война,युद्ध
825,Feind::N,враг,शत्रु
826,Feind::N,враг,दुश्मन
827,Feind::N,неприятел,शत्रु
828,Feind::N,неприятел,दुश्मन
829,Gewalt::N,сила,हिंसा
830,Gewalt::N,насилие,हिंसा
831,Kampf::N,борба,लड़ाई
832,Kampf::N,борба,संघर्ष
833,Kampf::N,сражение,लड़ाई
834,Kampf::N,сражение,संघर्ष
835,Bogen[Waffe]::N,лък,कमान
836,Pfeil::N,стрела,बान
837,Gewehr::N,пушка,बंदूक़
838,Fehler::N,грешка,भूल
839,Fehler::N,грешка,ग़लती
840,Lüge::N,лъжа,झूठ
841,Lüge::N,лъжа,असत्य
842,Schaden::N,повреда,हानि
843,Schaden::N,повреда,नुक़सान
844,Unglück::N,нещастие,मुसीबत
845,Unglück::N,нещастие,विपात्ति
846,Schuld::N,вина,दोष
847,Schuld::N,вина,क़सूर
848,Alter::N,възраст,आयु
849,Alter::N,възраст,उम्र
850,Schluss::N,край,अंत
851,Schluss::N,край,समाप्ति
852,Zeit::N,време,काल
853,Zeit::N,време,वक़्त
854,Tag::N,ден,दिन
855,Tag::N,ден,रोज़
856,Morgen::N,утро,सुबह
857,Morgen::N,сутрин,सुबह
858,Mittag::N,обед,दोपहर
859,Mittag::N,обед,मध्याह्न
860,Mittag::N,пладне,दोपहर
861,Mittag::N,пладне,मध्याह्न
862,Abend::N,вечер,शाम
863,Abend::N,вечер,संध्या
864,Nacht::N,нощ,रात
865,Nacht::N,нощ,रात्रि
866,Woche::N,седмица,हफ़्ता
867,Monat::N,месец,मास
868,Monat::N,месец,महीना
869,Jahr::N,година,बरस
870,Jahr::N,година,वर्ष
871,Frühling::N,пролет,वसंत
872,Sommer::N,лято,गरमी
873,Sommer::N,лято,ग्रीष्म
874,Herbst::N,есен,शरत्
875,Herbst::N,есен,पतझड़
876,Winter::N,зима,जाड़ा
877,Winter::N,зима,सर्दियाँ
878,Januar::N,януари,जनवरी
879,Februar::N,февруари,फ़रवरी
880,März::N,март,मार्च
881,April::N,април,अप्रैल
882,Mai::N,май,मई
883,Juni::N,юни,जून
884,Juli::N,юли,जुलाई
885,August::N,август,अगस्त
886,September::N,септември,सितंबर
887,Oktober::N,октомври,अक्तूबर
888,November::N,ноември,नवंबर
889,Dezember::N,декември,दिसंबर
890,Montag::N,понеделник,पीर
891,Montag::N,понеделник,सोमवार
892,Dienstag::N,вторник,मंगलवार
893,Mittwoch::N,сряда,बुधवार
894,Donnerstag::N,четвъртък,गुरुवार
895,Donnerstag::N,четвъртък,बृहस्पतिवार
896,Freitag::N,петък,शुक्रवार
897,Samstag::N,събота,सनीचर
898,Samstag::N,събота,शनिवार
899,Sonntag::N,неделя,इतवार
900,Sonntag::N,неделя,रविवार
901,groß::A,едър,बड़ा
902,groß::A,голям,बड़ा
903,klein::A,малък,कम
904,klein::A,малък,छोटा
905,klein::A,дребен,कम
906,klein::A,дребен,छोटा
907,lang::A,дълъг,लंबा
908,lang::A,дълъг,दीर्घ
909,kurz::A,къс,लधु
910,kurz::A,къс,छोटा
911,breit::A,широк,चौड़ा
912,schmal::A,тесен,तंग
913,schmal::A,тесен,सँकरा
914,dicht::A,гъст,सघन
915,dick[Gegenstand]::A,дебел,मोटा
916,dünn::A,тънък,महीन
917,dünn::A,тънък,बारीक
918,fein::A,фин,कोमल
919,fein::A,фин,सूक्ष्म
920,fein::A,тънък,कोमल
921,fein::A,тънък,सूक्ष्म
922,fest::A,твърд,दृढ़
923,fest::A,твърд,मज़बूत
924,fest::A,плътен,दृढ़
925,fest::A,плътен,मज़बूत
926,flach::A,равен,चपटा
927,flach::A,плосък,चपटा
928,glatt::A,гладък,चौरस
929,glatt::A,гладък,चिकना
930,hart::A,твърд,कठोर
931,hart::A,твърд,सख़्त
932,hart::A,корав,कठोर
933,hart::A,корав,सख़्त
934,weich::A,мек,नरम
935,weich::A,мек,मुलायम
936,rund::A,кръгъл,गोल
937,rund::A,кръгъл,वर्तुल
938,spitz::A,островръх,नुकीला
939,scharf::A,остър,पैना
940,stumpf::A,тъп,भोथरा
941,schwer::A,тежък,भारी
942,schwer::A,тежък,वज़नी
943,schön::A,хубав,सुंदर
944,schön::A,красив,सुंदर
945,heiß::A,жарък,उष्ण
946,warm::A,топъл,गरम
947,kalt::A,студен,सर्द
948,kühl::A,хладен,ठंडा
949,frisch::A,свеж,तर
950,frisch::A,свеж,ताज़ा
951,feucht::A,влажен,नम
952,feucht::A,влажен,भीगा
953,nass::A,мокър,गीला
954,trocken::A,сух,सूखा
955,trocken::A,сух,ख़ुश्क
956,voll::A,пълен,भरा
957,voll::A,пълен,पूरा
958,leer::A,празен,ख़ाली
959,offen::A,откровен,खुला
960,geschlossen::A,закрит,बंद
961,geschlossen::A,затворен,बंद
962,sauber::A,чист,साफ़
963,sauber::A,чист,सुथरा
964,schmutzig::A,мръсен,गंदा
965,roh::A,суров,कच्चा
966,reif::A,зрял,पक्व
967,reif::A,зрял,पक्का
968,lecker::A,вкусен,मज़ेदार
969,lecker::A,вкусен,स्वादिष्ट
970,süß::A,сладък,मीठा
971,bitter::A,горчив,कटु
972,bitter::A,горчив,कड़वा
973,sauer::A,кисел,खट्टा
974,hell::A,ясен,रोशन
975,hell::A,светъл,रोशन
976,dunkel::A,тъмен,अँधेरा
977,schwarz::A,черен,काला
978,schwarz::A,черен,स्याह
979,weiß::A,бял,सफ़ेद
980,rot::A,червен,लाल
981,rot::A,червен,सुर्ख़
982,gelb::A,жълт,पीला
983,gelb::A,жълт,ज़र्द
984,blau::A,син,नीला
985,blau::A,син,आसमानी
986,grün::A,зелен,हरा
987,grau::A,сив,धूसर
988,bunt::A,шарен,रंगीन
989,bunt::A,шарен,बहुरंगा
990,bunt::A,пъстър,रंगीन
991,bunt::A,пъстър,बहुरंगा
992,billig::A,евтин,सस्ता
993,teuer::A,скъп,महँगा
994,wertvoll::A,ценен,क़ीमती
995,wertvoll::A,ценен,मूल्यवान्
996,blind::A,сляп,अंधा
997,taub::A,глух,बहरा
998,kräftig::A,силен,ताक़तवर
999,kräftig::A,силен,शक्तिशाली
1000,stark::A,здрав,प्रबल
1001,stark::A,здрав,बलवान्
1002,stark::A,силен,प्रबल
1003,stark::A,силен,बलवान्
1004,schwach::A,слаб,कमज़ोर
1005,fett::A,тлъст,मोटा
1006,fett::A,тлъст,मांसल
1007,schlank::A,тънък,पतला
1008,schlank::A,тънък,छरहरा
1009,schlank::A,строен,पतला
1010,schlank::A,строен,छरहरा
1011,hübsch::A,хубав,सुंदर
1012,hübsch::A,хубав,ख़ूबसूरत
1013,böse::A,зъл,पापी
1014,böse::A,зъл,दुष्ट
1015,dumm::A,глупав,मूर्ख
1016,dumm::A,глупав,बुद्धू
1017,faul::A,ленив,आलसी
1018,faul::A,ленив,सुस्त
1019,faul::A,мързелив,आलसी
1020,faul::A,мързелив,सुस्त
1021,fleißig::A,прилежен,मेहनती
1022,fleißig::A,прилежен,परिश्रमी
1023,geizig::A,скъпернически,कृपण
1024,geizig::A,скъпернически,कंजूस
1025,klug::A,умен,समझदार
1026,klug::A,умен,होशियार
1027,klug::A,умен,अक़्लमंद
1028,klug::A,разумен,समझदार
1029,klug::A,разумен,होशियार
1030,klug::A,разумен,अक़्लमंद
1031,geschickt::A,умел,किशल
1032,geschickt::A,сръчен,किशल
1033,lieb::A,мил,प्रिय
1034,lieb::A,мил,प्यारा
1035,lieb::A,драг,प्रिय
1036,lieb::A,драг,प्यारा
1037,lustig::A,весел,हँसमुख
1038,lustig::A,весел,ख़ुशदिल
1039,sanft::A,нежен,नम्र
1040,sanft::A,кротък,नम्र
1041,hungrig::A,гладен,भूखा
1042,krank::A,болен,बीमार
1043,krank::A,болен,अस्वस्थ
1044,nackt::A,гол,नग्न
1045,traurig::A,тъжен,उदास
1046,traurig::A,тъжен,रंजीदा
1047,traurig::A,печален,उदास
1048,traurig::A,печален,रंजीदा
1049,lebendig::A,жив,जीता
1050,lebendig::A,жив,ज़िंदा
1051,gut::A,добър,अच्छा
1052,schlecht::A,лош,बुरा
1053,schlecht::A,лош,ख़राब
1054,richtig::A,правилен,ठीक
1055,schlimm::A,лош,बुरा
1056,schlimm::A,лош,अप्रिय
1057,wahr::A,верен,सच
1058,wahr::A,истински,सच
1059,alt::A,стар,पुराना
1060,alt::A,древен,पुराना
1061,neu::A,нов,नया
1062,ehemalig::A,бивш,भूतपूर्व
1063,alt[Lebewesen]::A,стар,बूढ़ा
1064,alt[Lebewesen]::A,стар,वृद्ध
1065,jung::A,млад,जवान
1066,arm::A,беден,ग़रीब
1067,reich::A,богат,धनी
1068,reich::A,богат,अमीर
1069,bekannt::A,познат,मालूम
1070,bekannt::A,известен,मालूम
1071,berühmt::A,почут,मशहूर
1072,berühmt::A,почут,प्रसिद्ध
1073,berühmt::A,известен,मशहूर
1074,berühmt::A,известен,प्रसिद्ध
1075,fremd::A,чужд,विदेशी
1076,fremd::A,чужд,अपरिचित
1077,verschieden::A,разен,अलग
1078,verschieden::A,разен,भिन्न
1079,verschieden::A,различен,अलग
1080,verschieden::A,различен,भिन्न
1081,nah::A,близък,नज़दीकी
1082,fern::A,далечен,दूर
1083,fern::A,далечен,दूरस्थ
1084,linker::A,ляв,बायाँ
1085,rechter::A,прав,दायाँ
1086,rechter::A,прав,दाहिना
1087,anderer::A,друг,अन्य
1088,anderer::A,друг,दूसरा
1089,erster::A,пръв,पहला
1090,erster::A,пръв,प्रथम
1091,erster::A,първи,पहला
1092,erster::A,първи,प्रथम
1093,zweiter::A,втори,दूसरा
1094,zweiter::A,втори,द्वितीय
1095,dritter::A,трети,तीसरा
1096,letzter::A,последен,अंतिम
1097,letzter::A,последен,आख़िरी
1098,allein::ADV,само,तनहा
1099,allein::ADV,само,अकेले
1100,auf einmal::ADV,същевременно,वक़्त में
1101,zusammen::ADV,заедно,एक साथ
1102,zusammen::ADV,заедно,साथ साथ
1103,lange::ADV,дълго,देर तक
1104,plötzlich::ADV,изведнъж,सहसा
1105,plötzlich::ADV,изведнъж,अचानक
1106,sofort::ADV,веднага,तुरंत
1107,später::ADV,по-късно,बाद को
1108,später::ADV,по-късно,बाद में
1109,jetzt::ADV,сега,अब
1110,jetzt::ADV,сега,अभी
1111,heute::ADV,днес,आज
1112,morgen::ADV,утре,कल
1113,bald::ADV,скоро,जल्दी
1114,dann::ADV,после,तब
1115,dann::ADV,тогава,तब
1116,gestern::ADV,вчера,कल
1117,einst::ADV,някога,एक दिन
1118,einst::ADV,някога,पहले कभी
1119,damals::ADV,тогава,उस समय
1120,damals::ADV,тогава,उन दिनों
1121,danach::ADV,после,इसके बाद
1122,danach::ADV,после,इसके पश्चात्
1123,danach::ADV,след това,इसके बाद
1124,danach::ADV,след това,इसके पश्चात्
1125,vorher::ADV,преди,पहले
1126,vorher::ADV,преди,पेशतर
1127,vorher::ADV,преди това,पहले
1128,vorher::ADV,преди това,पेशतर
1129,zuerst::ADV,най-напред,पहले
1130,einmal::ADV,веднъж,एक बार
1131,einmal::ADV,веднъж,एक दफ़ा
1132,einmal::ADV,един път,एक बार
1133,einmal::ADV,един път,एक दफ़ा
1134,manchmal::ADV,понякога,कभी कभी
1135,oft::ADV,често,अक्सर
1136,immer::ADV,винаги,सदा
1137,immer::ADV,винаги,हमेशा
1138,niemals::ADV,никога,कभी नहीं
1139,niemals::ADV,никога,कदापि नहीं
1140,hier::ADV,тук,इधर
1141,hier::ADV,тук,यहाँ
1142,hier::ADV,тука,इधर
1143,hier::ADV,тука,यहाँ
1144,hierhin::ADV,насам,इधर को
1145,hierhin::ADV,насам,यहाँ को
1146,von hier::ADV,оттук,यहाँ से
1147,von hier::ADV,оттука,यहाँ से
1148,dort::ADV,там,उधर
1149,dort::ADV,там,वहाँ
1150,dorthin::ADV,натам,उधर को
1151,dorthin::ADV,натам,वहाँ को
1152,dorthin::ADV,нататък,उधर को
1153,dorthin::ADV,нататък,वहाँ को
1154,geradeaus::ADV,направо,सीधे
1155,vorwärts::ADV,напред,आगे
1156,vorwärts::ADV,напред,आगे को
1157,rückwärts::ADV,назад,पीछे को
1158,zurück::ADV,обратно,वापस
1159,unten::ADV,долу,नीचे
1160,hinab::ADV,надолу,नीचे को
1161,oben::ADV,горе,ऊपर
1162,hinauf::ADV,нагоре,ऊपर को
1163,überall::ADV,навсякъде,हर जगह
1164,überall::ADV,навсякъде,हर स्थान
1165,nicht::ADV,не,न
1166,nicht::ADV,не,नहीं
1167,ein wenig::ADV,малко,कुछ
1168,ein wenig::ADV,малко,ज़रा
1169,ein wenig::ADV,малко,थोड़ा
1170,kaum::ADV,едва,लगभग नहीं
1171,kaum::ADV,едва,बराबर नहीं
1172,kaum::ADV,едвам,लगभग नहीं
1173,kaum::ADV,едвам,बराबर नहीं
1174,sehr::ADV,много,बहुत
1175,sehr::ADV,твърде,बहुत
1176,so::ADV,тъй,ऐसा
1177,so::ADV,така,ऐसा
1178,noch::ADV,още,अभी तक
1179,nur::ADV,само,केवल
1180,nur::ADV,само,सिर्फ़
1181,schon::ADV,вече,चुकना
1182,wieder::ADV,пак,फिर
1183,wieder::ADV,пак,दुबारा
1184,wieder::ADV,отново,फिर
1185,wieder::ADV,отново,दुबारा
1186,vergebens::ADV,напразно,व्यर्थ
1187,vor::PRP,пред,के आगे
1188,vor::PRP,пред,के सामने
1189,hinter::PRP,зад,के पीछे
1190,unter::PRP,под,के तले
1191,unter::PRP,под,के नीचे
1192,durch::PRP,през,के पार
1193,neben::PRP,до,के पास
1194,neben::PRP,до,की बग़ल में
1195,neben::PRP,при,के पास
1196,neben::PRP,при,की बग़ल में
1197,zwischen::PRP,между,के बीच
1198,zwischen::PRP,помежду,के बीच
1199,wegen::PRP,заради,के कारण
1200,wegen::PRP,заради,की वजह से
1201,dies::PRN,този,यह
1202,das::PRN,туй,वह
1203,das::PRN,това,वह
1204,alles::PRN,всичко,सब
1205,alles::PRN,всичко,सब कुछ
1206,ich::PRN,аз,मैं
1207,du::PRN,ти,तू
1208,er::PRN,той,यह
1209,wir::PRN,ние,हम
1210,ihr::PRN,вие,तुम
1211,sie::PRN,те,ये
1212,was::FPRN,що,क्या
1213,was::FPRN,какво,क्या
1214,wer::FPRN,кой,कौन
1215,wo::FADV,къде,किधर
1216,wohin::FADV,накъде,किधर
1217,wohin::FADV,накъдето,किधर
1218,wie::FADV,как,कैसे
1219,warum::FADV,защо,क्यों
1220,wieviel::FNUM,колко,कितना
1221,eins::NUM,един,एक
1222,zwei::NUM,два,दो
1223,drei::NUM,три,तीन
1224,vier::NUM,четири,चार
1225,fünf::NUM,пет,पाँच
1226,sechs::NUM,шест,छह
1227,sieben::NUM,седем,सात
1228,acht::NUM,осем,आठ
1229,neun::NUM,девет,नौ
1230,zehn::NUM,десет,दस
1231,elf::NUM,единайсет,ग्यारह
1232,elf::NUM,единадесет,ग्यारह
1233,zwölf::NUM,дванайсет,बारह
1234,zwölf::NUM,дванадесет,बारह
1235,zwanzig::NUM,двайсет,बीस
1236,zwanzig::NUM,двадесет,बीस
1237,dreißig::NUM,тридесет,तीस
1238,vierzig::NUM,четиридесет,चालीस
1239,fünfzig::NUM,петдесет,पचास
1240,sechzig::NUM,шестдесет,साठ
1241,siebzig::NUM,седемдесет,सत्तर
1242,achtzig::NUM,осемдесет,अस्सी
1243,neunzig::NUM,деветдесет,नव्वे
1244,hundert::NUM,сто,सौ
1245,tausend::NUM,хиляда,हज़ार
1246,und::CNJ,а,और
1247,und::CNJ,та,और
1248,oder::CNJ,или,या
1249,stehen::V,стоя,खड़ा होना
1250,sitzen::V,седя,बैठना
1251,liegen::V,лежа,लेटना
1252,hängen::V,вися,लटकना
1253,werden::V,бъда,बनना
1254,werden::V,стана,बनना
1255,passieren::V,случа се,होना
1256,beginnen::V,започна,आरंभ होना
1257,beginnen::V,започна,प्रारंभ होना
1258,enden::V,свърша,अंत होना
1259,enden::V,свърша,ख़तम होना
1260,wechseln::V,променям,बदलना
1261,aufgehen[Sonne]::V,изгрея,चढ़ना
1262,aufgehen[Sonne]::V,изгрея,उदित होना
1263,untergehen[Sonne]::V,заляза,अस्त हो जाना
1264,scheinen[Sonne]::V,грея,रोशनी देना
1265,scheinen[Sonne]::V,светя,रोशनी देना
1266,donnern::V,гърмя,गरजना
1267,wehen::V,вея,चलना
1268,wehen::V,духам,चलना
1269,strömen::V,тека,बहना
1270,strömen::V,тека,प्रवाहित होना
1271,strömen::V,лея се,बहना
1272,strömen::V,лея се,प्रवाहित होना
1273,fließen::V,тека,बहना
1274,fließen::V,тека,प्रवाहित होना
1275,sich drehen::V,въртя се,घूमना
1276,schwanken::V,клатя се,हिलना
1277,schwingen::V,трептя,हिलना
1278,fallen::V,падам,गिरना
1279,brennen::V,горя,जलना
1280,rauchen::V,димя,धुआँ उड़ाना
1281,regnen::V,вали дъжд,बरसना
1282,gefrieren::V,замръзна,जमना
1283,tauen::V,топя се,गलना
1284,tauen::V,топя се,पिघलना
1285,schmelzen::V,разтопя се,गलना
1286,schmelzen::V,разтопя се,पिघलना
1287,trocknen::V,съхна,सूखना
1288,sieden::V,вря,उबलना
1289,sieden::V,кипя,उबलना
1290,faulen::V,гния,गलना
1291,faulen::V,гния,सड़ना
1292,verfaulen::V,изгния,गलना
1293,verfaulen::V,изгния,सड़ना
1294,reißen::V,напукам се,फटना
1295,versinken::V,потъна,डूबना
1296,vergehen::V,минавам,बीतना
1297,vergehen::V,минавам,गुज़रना
1298,erscheinen::V,явя се,दिखाई देना
1299,verschwinden::V,изчезна,ग़ायब होना
1300,sinken::V,падна,घटना
1301,sinken::V,падна,उतरना
1302,abnehmen::V,отслабна,घटना
1303,zunehmen::V,нарасна,बढ़ना
1304,steigen::V,увелича се,बढ़ना
1305,steigen::V,покачвам се,बढ़ना
1306,wachsen::V,раста,उगना
1307,glänzen::V,лъщя,चमकना
1308,glänzen::V,блестя,चमकना
1309,funkeln::V,искря,जगमगाना
1310,funkeln::V,искря,टिमटिमाना
1311,lärmen::V,шумя,शोर मचाना
1312,läuten::V,звъня,बजना
1313,klingeln::V,звъня,बजना
1314,klirren::V,звънтя,झनझनाना
1315,klirren::V,дрънкам,झनझनाना
1316,brausen::V,буча,साँय-साँय करना
1317,rauschen::V,шумя,सरसराना
1318,klingen::V,звуча,बजना
1319,bellen::V,лая,भौंकना
1320,heulen::V,вия,गुर्राना
1321,heulen::V,рева,गुर्राना
1322,blasen::V,духна,फूँकना
1323,pfeifen::V,свиря,सीटी देना
1324,schreien::V,крещя,चिल्लाना
1325,stöhnen::V,стена,कराहना
1326,stöhnen::V,стена,आहें भरना
1327,stöhnen::V,пъшкам,कराहना
1328,stöhnen::V,пъшкам,आहें भरना
1329,zittern::V,треперя,काँपना
1330,leben::V,живея,जीना
1331,geboren werden::V,родя се,पैदा होना
1332,atmen::V,дишам,साँस लेना
1333,trinken::V,пия,पीना
1334,essen::V,ям,खाना
1335,schlucken::V,гълтам,निगलना
1336,müde werden::V,уморя се,थकना
1337,müde werden::V,уморя се,उकताना
1338,einschlafen::V,заспя,सो जाना
1339,schlafen::V,спя,सोना
1340,aufwachen::V,събудя се,जागना
1341,aufstehen::V,стана,उठना
1342,sich erholen::V,отдъхвам си,सुस्ताना
1343,sich erholen::V,отдъхвам си,आराम करना
1344,krank werden::V,заболея,बीमार पड़ना
1345,krank sein::V,боледувам,बीमार होना
1346,schmerzen::V,боля,दुखना
1347,schmerzen::V,боля,दर्द करना
1348,husten::V,кашлям,खाँसना
1349,genesen::V,оздравея,ठीक हो जाना
1350,genesen::V,оздравея,स्वस्थ हो जाना
1351,sterben::V,умра,मरना
1352,umkommen::V,загина,मरना
1353,sich bewegen::V,движа се,चलना
1354,sich bewegen::V,движа се,हिलना
1355,sich bewegen::V,мърдам се,चलना
1356,sich bewegen::V,мърдам се,हिलना
1357,sich rühren::V,движа се,हिलना
1358,sich erheben::V,стана,उठना
1359,sich setzen::V,седна,बैठना
1360,hinfallen::V,падна,गिरना
1361,laufen::V,ходя,चलना
1362,schreiten::V,крача,क़दम जाना
1363,spazierengehen::V,разхождам се,सैर करना
1364,eilen::V,бързам,तेज़ी से जाना
1365,eilen::V,бързам,शीघ्रता से चलना
1366,sich beeilen::V,побързам,जल्दी करना
1367,sich beeilen::V,побързам,शीघ्रता करना
1368,sausen::V,тичам,बड़ी तेज़ी से चलना
1369,rennen::V,бягам,भागना
1370,rennen::V,бягам,दौड़ना
1371,springen::V,скачам,उछलना
1372,klettern::V,катеря се,चढ़ना
1373,schaukeln::V,люлея се,झूलना
1374,kriechen::V,лазя,रेंगना
1375,kriechen::V,пълзя,रेंगना
1376,schwimmen::V,плувам,तैरना
1377,tauchen::V,гмуркам се,डूबना
1378,rudern::V,греба,खेना
1379,rudern::V,греба,चप्पू चलाना
1380,fahren::V,пътувам,चलना
1381,fahren::V,пътувам,यात्रा करना
1382,fliegen::V,летя,उड़ना
1383,fliegen::V,хвърча,उड़ना
1384,gehen::V,ида,जाना
1385,gehen::V,вървя,जाना
1386,weggehen::V,отида си,चला जाना
1387,weggehen::V,отида си,बाहर जाना
1388,abfahren::V,отпътувам,छूटना
1389,abfahren::V,отпътувам,रवाना होना
1390,anhalten::V,спра се,रुकना
1391,anhalten::V,спра се,खड़ा होना
1392,hineingehen::V,влизам,घुसना
1393,hineingehen::V,влизам,अंदर जाना
1394,eintreten::V,вляза,प्रवेश करना
1395,kommen::V,ида,आना
1396,kommen::V,дойда,आना
1397,ankommen::V,пристигна,पहुँचना
1398,zurückkommen::V,върна се,लौटना
1399,zurückkommen::V,върна се,वापस आना
1400,bleiben::V,остана,रहना
1401,bleiben::V,остана,रुकना
1402,warten::V,чакам,इंतज़ार करना
1403,erwarten::V,очаквам,प्रतीक्षा करना
1404,suchen::V,търся,ढूँढ़ना
1405,finden::V,намеря,पाना
1406,finden::V,намеря,ढूँढ़ निकालना
1407,versuchen::V,опитам,कोशिश करना
1408,vorbereiten::V,подготвя,तैयार करना
1409,lieben::V,любя,प्यार करना
1410,mögen::V,обичам,पसंद होना
1411,lachen::V,смея се,हँसना
1412,rühren::V,трогна,छूना
1413,weinen::V,плача,रोना
1414,schimpfen::V,ругая,गाली देना
1415,schimpfen::V,псувам,गाली देना
1416,sich ärgern::V,ядосам се,चिढ़ना
1417,sich ärgern::V,ядосам се,नाराज़ होना
1418,sich fürchten::V,боя се,डरना
1419,sich fürchten::V,боя се,भय खाना
1420,sich fürchten::V,страхувам се,डरना
1421,sich fürchten::V,страхувам се,भय खाना
1422,fürchten::V,боя се от,डरना से
1423,fürchten::V,боя се от,भय खाना से
1424,fürchten::V,страхувам се от,डरना से
1425,fürchten::V,страхувам се от,भय खाना से
1426,fliehen::V,бягам,भागना
1427,flüchten::V,бягам,निकल भागना
1428,flüchten::V,избягам,निकल भागना
1429,sehen::V,видя,देखना
1430,anschauen::V,гледам,देखना
1431,ansehen::V,поглеждам,दृष्टि डालना पर
1432,hören::V,чувам,सुनना
1433,zuhören::V,слушам,सुनना
1434,probieren::V,опитам,चखना
1435,riechen::V,подуша,सूँघना
1436,fühlen::V,усещам,महसूस करना
1437,fühlen::V,чувствувам,महसूस करना
1438,scheinen::V,изглеждам,लगना
1439,zu sehen sein::V,виждам се,दिखाई देना
1440,vernehmen::V,доловя,सुनना
1441,frieren::V,мръзна,ठंड लगना
1442,frieren::V,мръзна,सर्दी लगना
1443,tun::V,правя,करना
1444,können::V,мога,सकना
1445,können::V,мога,जानना
1446,wollen::V,ща,चाहना
1447,wollen::V,искам,चाहना
1448,anfangen::V,започна,शुरू करना
1449,beenden::V,свърша,ख़त्म करना
1450,beenden::V,свърша,समाप्त करना
1451,beenden::V,завърша,ख़त्म करना
1452,beenden::V,завърша,समाप्त करना
1453,aufhören::V,престана,बंद जाना
1454,aufhören::V,престана,समाप्त जाना
1455,gelingen::V,успея,बनना
1456,gelingen::V,успея,अच्छा होना
1457,gelingen::V,сполуча,बनना
1458,gelingen::V,сполуча,अच्छा होना
1459,geraten::V,удам се,बन पड़ना
1460,öffnen::V,отворя,खोलना
1461,schließen::V,затворя,बंद करना
1462,stellen::V,поставя,रखना
1463,setzen::V,туря,रखना
1464,setzen::V,туря,बिठाना
1465,legen::V,сложа,रखना
1466,legen::V,сложа,लिटाना
1467,legen::V,слагам,रखना
1468,legen::V,слагам,लिटाना
1469,berühren::V,докосна,छूना
1470,berühren::V,докосна,स्पर्श करना
1471,verbinden::V,свържа,बाँधना
1472,bedecken::V,покрия,ढकना
1473,aufhängen::V,закача,लटकाना
1474,anzünden::V,запаля,जलाना
1475,aufheben::V,вдигна,उठाना
1476,aufheben::V,повдигна,उठाना
1477,zurücklassen::V,оставя,पीछे छोड़ना
1478,verlieren::V,загубя,खोना
1479,verlieren::V,загубя,गँवाना
1480,fallen lassen::V,изпусна,गिराना
1481,machen::V,направя,करना
1482,machen::V,направя,बनाना
1483,herstellen::V,произведа,बनाना
1484,herstellen::V,произведа,तैयार करना
1485,bauen::V,строя,बनाना
1486,bauen::V,строя,निर्माण करना
1487,reparieren::V,поправя,मरम्मत करना
1488,verbessern::V,подобря,सुधारना
1489,ändern::V,променя,बदलना
1490,ändern::V,променя,परीवर्तन करना
1491,graben::V,копая,खोदना
1492,beugen::V,прегъна,झुकाना
1493,biegen::V,прегъна,झुकाना
1494,drehen::V,въртя,फेरना
1495,drehen::V,въртя,घुमाना
1496,wenden::V,обърна,पलटना
1497,wenden::V,обърна,मोड़ना
1498,umdrehen::V,обърна,घुमाना
1499,heben::V,вдигам,उठाना
1500,heben::V,вдигам,ऊँचा करना
1501,hochheben::V,издигна,उठाना
1502,hochheben::V,издигна,ऊपर को उठाना
1503,ergreifen::V,хвана,पकड़ना
1504,ergreifen::V,хвана,हाथ में लेना
1505,ergreifen::V,обхвана,पकड़ना
1506,ergreifen::V,обхвана,हाथ में लेना
1507,halten::V,държа,धरना
1508,halten::V,държа,पकड़ना
1509,drücken::V,натискам,दबाना
1510,drücken::V,притискам,दबाना
1511,schieben::V,тикам,सरकाना
1512,schieben::V,тикам,खिसकाना
1513,kratzen::V,одраскам,खुरचना
1514,kratzen::V,одраскам,खुजलाना
1515,lecken::V,лижа,चाटना
1516,lecken::V,ближа,चाटना
1517,beißen::V,хапя,काटना
