,Concept_ID,os,pl
750,bekannt::A,зонгӕ,znany
751,berühmt::A,номдзыд,słynny
752,fremd::A,æцæгæлон,obcy
753,fremd::A,æцæгæлон,cudzy
754,verschieden::A,æндæр æмæ æндæр,różny
755,verschieden::A,алы,różny
756,verschieden::A,алыхуызон,różny
757,nah::A,хӕстӕг,bliski
758,fern::A,дард,daleki
759,fern::A,дӕрддаг,daleki
760,linker::A,галиу,lewy
761,rechter::A,рахиз,prawy
762,anderer::A,иннӕ,inny
763,anderer::A,ӕндӕр,inny
764,erster::A,фыццаг,pierwszy
765,erster::A,фыццӕгӕм,pierwszy
766,zweiter::A,дыккаг,drugi
767,zweiter::A,дыккæгæм,drugi
768,dritter::A,æртыккаг,trzeci
769,dritter::A,æртыккæгæм,trzeci
770,letzter::A,фӕстаг,ostatni
771,allein::ADV,иунæг,sam
772,auf einmal::ADV,уайтагъд,naraz
773,auf einmal::ADV,æвиппайды,naraz
774,auf einmal::ADV,æваст,naraz
775,zusammen::ADV,иумӕ,razem
776,lange::ADV,бирæ рæстæг,długo
777,plötzlich::ADV,æвиппайды,nagle
778,plötzlich::ADV,æваст,nagle
779,sofort::ADV,уыцы сахат,natychmiast
780,sofort::ADV,уайтагъд,natychmiast
781,später::ADV,фæстæдæр,później
782,jetzt::ADV,ныр,teraz
783,jetzt::ADV,ныр,obecnie
784,heute::ADV,абон,dziś
785,heute::ADV,абон,dzisiaj
786,morgen::ADV,райсом,jutro
787,bald::ADV,тагъд,wkrótce
788,bald::ADV,рæхджы,wkrótce
789,dann::ADV,стæй,potem
790,gestern::ADV,знон,wczoraj
791,einst::ADV,кӕддӕр,kiedyś
792,einst::ADV,кӕддӕр,niegdyś
793,damals::ADV,уæд,wtedy
794,damals::ADV,уæд,wówczas
795,danach::ADV,стæй,następnie
796,danach::ADV,уый фæстæ,następnie
797,vorher::ADV,раздæр,przedtem
798,zuerst::ADV,фыццаг,naprzód
799,zuerst::ADV,фыццаг,najpierw
800,einmal::ADV,иу хатт,raz
801,manchmal::ADV,хатт,czasem
802,oft::ADV,арæх,często
803,immer::ADV,ӕдзух,zawsze
804,niemals::ADV,никуы,nigdy
805,niemals::ADV,никæд,nigdy
806,hier::ADV,ам,tu
807,hier::ADV,ам,tutaj
808,hierhin::ADV,ардӕм,tu
809,von hier::ADV,ардыгæй,stąd
810,dort::ADV,уым,tam
811,dorthin::ADV,уырдӕм,tam
812,geradeaus::ADV,æргом,prosto
813,vorwärts::ADV,размӕ,naprzód
814,rückwärts::ADV,фӕстӕмӕ,wstecz
815,zurück::ADV,фӕстӕмӕ,z powrotem
816,unten::ADV,дæлæ,u dołu
817,unten::ADV,дæлæ,na dole
818,unten::ADV,дæлейы,u dołu
819,unten::ADV,дæлейы,na dole
820,unten::ADV,бынæй,u dołu
821,unten::ADV,бынæй,na dole
822,hinab::ADV,дӕлӕмӕ,na_dół
823,hinab::ADV,дӕлӕмӕ,w_dół
824,hinab::ADV,уырдыгмӕ,na_dół
825,hinab::ADV,уырдыгмӕ,w_dół
826,oben::ADV,уӕле,w górze
827,oben::ADV,уӕле,na górze
828,hinauf::ADV,уӕлӕмӕ,w górę
829,hinauf::ADV,уӕлӕмӕ,na górę
830,überall::ADV,алыран,wszędzie
831,überall::ADV,алкæм,wszędzie
832,überall::ADV,кæмдæриддæр,wszędzie
833,nicht::ADV,нӕ,nie
834,ein wenig::ADV,чысыл,trochę
835,kaum::ADV,цъус,ledwie
836,kaum::ADV,цъус,prawie nie
837,sehr::ADV,тынг,bardzo
838,sehr::ADV,иттӕг,bardzo
839,so::ADV,афтӕ,tak
840,noch::ADV,ма,jeszcze
841,nur::ADV,канд,tylko
842,nur::ADV,ӕрмӕст,tylko
843,schon::ADV,нырид,już
844,wieder::ADV,ногӕй,znów
845,wieder::ADV,ногӕй,znowu
846,vergebens::ADV,дзæгъæлы,na próżno
847,vergebens::ADV,уæгъды,na próżno
848,vergebens::ADV,æнæхъуаджы,na próżno
849,vor::PRP,разы,przed
850,hinter::PRP,фӕстӕ,za
851,unter::PRP,бын,pod
852,durch::PRP,æхсæнты,przez
853,neben::PRP,цур,obok
854,zwischen::PRP,астӕу,między
855,wegen::PRP,тыххай,z powodu
856,dies::PRN,ай,to
857,das::PRN,уый,to
858,alles::PRN,алцы,wszystko
859,alles::PRN,æппæтдæр,wszystko
860,alles::PRN,иууылдӕр,wszystko
861,ich::PRN,æз,ja
862,du::PRN,ды,ty
863,er::PRN,уый,on
864,wir::PRN,мах,my
865,ihr::PRN,сымах,wy
866,sie::PRN,уыдон,oni
867,was::FPRN,цы,co
868,wer::FPRN,чи,kto
869,wo::FADV,кӕм,gdzie
870,wohin::FADV,кӕдӕм,dokąd
871,wie::FADV,куыд,jak
872,warum::FADV,цӕмӕн,dlaczego
873,wieviel::FNUM,цал,ile
874,eins::NUM,иу,jeden
875,zwei::NUM,дыууӕ,dwa
876,drei::NUM,ӕртӕ,trzy
877,vier::NUM,цыппар,cztery
878,fünf::NUM,фондз,pięć
879,sechs::NUM,ӕхсӕз,sześć
880,sieben::NUM,авд,siedem
881,acht::NUM,аст,osiem
882,neun::NUM,фараст,dziewięć
883,zehn::NUM,дӕс,dziesięć
884,elf::NUM,иуæндæс,jedenaście
885,zwölf::NUM,дыууадæс,dwanaście
886,zwanzig::NUM,дыууын,dwadzieścia
887,dreißig::NUM,æртын,trzydzieści
888,dreißig::NUM,дæсæмæссæдз,trzydzieści
889,vierzig::NUM,цыппор,czterdzieści
890,vierzig::NUM,цыппур,czterdzieści
891,vierzig::NUM,дыууиссæдзы,czterdzieści
892,fünfzig::NUM,фӕндзай,pięćdziesiąt
893,sechzig::NUM,æхсай,sześćdziesiąt
894,sechzig::NUM,æртиссæдзы,sześćdziesiąt
895,siebzig::NUM,æвдай,siedemdziesiąt
896,siebzig::NUM,дæс æмæ æртиссæдзы,siedemdziesiąt
897,achtzig::NUM,цыппарыссæдзы,osiemdziesiąt
898,achtzig::NUM,æстай,osiemdziesiąt
899,neunzig::NUM,нæуæдз,dziewięćdziesiąt
900,neunzig::NUM,дæс æмæ цыппарыссæдзы,dziewięćdziesiąt
901,hundert::NUM,сӕдӕ,sto
902,tausend::NUM,мин,tysiąc
903,und::CNJ,ӕмӕ,i
904,oder::CNJ,кӕнӕ,lub
905,oder::CNJ,кӕнӕ,albo
906,stehen::V,лӕууын,stać
907,sitzen::V,бадын,siedzieć
908,liegen::V,хуыссын,leżeć
909,hängen::V,ауыгъд уын,wisieć
910,werden::V,суӕвын,zostać
911,werden::V,суӕвын,stać się
912,passieren::V,æрцæуын,dziać się
913,passieren::V,æрцæуын,zdarzyć się
914,beginnen::V,райдайын,zacząć się
915,enden::V,фæуын,kończyć się
916,wechseln::V,ивын,zmienić się
917,aufgehen[Sonne]::V,скæсын,wzejść
918,untergehen[Sonne]::V, аныгуылын,zajść
919,scheinen[Sonne]::V,рухс кӕнын,świecić
920,donnern::V,нæрын,grzmieć
921,wehen::V,дымын,wiać
922,strömen::V,кӕлын,płynąć
923,strömen::V,кӕлын,lać się
924,fließen::V,цæуын,ciec
925,fließen::V,цæуын,płynąć
926,fließen::V,уайын,ciec
927,fließen::V,уайын,płynąć
928,fließen::V,кæлын,ciec
929,fließen::V,кæлын,płynąć
930,sich drehen::V,зилын,obracać się
931,schwanken::V,æнкъуысын,chwiać się
932,schwingen::V,æнкъуысын,wahać się
933,schwingen::V,змæлын,wahać się
934,fallen::V,хауын,padać
935,brennen::V,судзын,palić się
936,rauchen::V,фæздæг кæнын,dymić
937,rauchen::V,фæздæг кæнын,dymić się
938,regnen::V,уарын,padać
939,gefrieren::V,сӕлын,zamarznąć
940,tauen::V,стайын,tajać
941,schmelzen::V,тайын,topnieć
942,trocknen::V,хус кæнын,schnąć
943,sieden::V,фыцын,wrzeć
944,sieden::V,фыцын,kipieć
945,faulen::V,ӕмбийын,gnić
946,verfaulen::V,бамбийын,zgnić
947,reißen::V,скъуийын,urywać się
948,versinken::V,дӕлдон_кӕнын,tonąć
949,vergehen::V,аивгъуийын,przechodzić
950,erscheinen::V,разынын,zjawiać się
951,verschwinden::V,фæтары уын,zniknąć
952,verschwinden::V,фæдæлдзæх уын,zniknąć
953,verschwinden::V,фесæфын,zniknąć
954,verschwinden::V,æрбайсæфын,zniknąć
955,sinken::V,дæлæмæ æрхауын,spadać
956,abnehmen::V,фæкъаддæр уын,spadać
957,abnehmen::V,фæцух уын,spadać
958,zunehmen::V,фæфылдæр уын,wzrosnąć
959,zunehmen::V,сбирæ уын,wzrosnąć
960,zunehmen::V,сахадын,wzrosnąć
961,steigen::V,сыстын,wzrastać
962,wachsen::V,рӕзын,rosnąć
963,glänzen::V,ӕрттивын,błyszczeć
964,funkeln::V,тыбар-тыбур_кӕнын,zabłyszczeć
965,lärmen::V,хъæлæба кæнын,hałasować
966,läuten::V,цæгъдын,dzwonić
967,klingeln::V,цæгъдын,dzwonić
968,klirren::V,дзыгъал-мыгъул кæнын,brzęczeć
969,klirren::V,дзæгъ-дзæгъ кæнын,brzęczeć
970,brausen::V,абухын,huczeć
971,klingen::V,зæлын,brzmieć
972,klingen::V,зæлын,dźwięczeć
973,klingen::V,азæлын,brzmieć
974,klingen::V,азæлын,dźwięczeć
975,klingen::V,хъуысын,brzmieć
976,klingen::V,хъуысын,dźwięczeć
977,bellen::V,рæйын,szczekać
978,heulen::V,ниуын,wyć
979,blasen::V,фу кӕнын,dmuchnąć
980,pfeifen::V,æхситт кæнын,gwizdać
981,pfeifen::V,къуыззитт кæнын,gwizdać
982,schreien::V,хъӕр кӕнын,krzyczeć
983,stöhnen::V,хъæрзын,stękać
984,stöhnen::V,дзыназын,stękać
985,zittern::V,ризын,drżeć
986,leben::V,цӕрын,żyć
987,geboren werden::V,райгуырын,urodzić się
988,atmen::V,улӕфын,oddychać
989,trinken::V,нуазын,pić
990,essen::V,хӕрын,jeść
991,schlucken::V,ныхъуырын,połknąć
992,müde werden::V,бафæллайын,zmęczyć się
993,müde werden::V,бафæлмæцын,zmęczyć się
994,müde werden::V,сфæлмæцын,zmęczyć się
995,einschlafen::V,бафынæй уын,zasnąć
996,schlafen::V,хуыссын,spać
997,schlafen::V,фынӕй кӕнын,spać
998,aufwachen::V,райхъал уын,obudzić się
999,aufstehen::V,стын,wstać
1000,sich erholen::V,фæллад уадзын,wypoczywać
1001,sich erholen::V,улæфын,wypoczywać
1002,krank werden::V,фӕрынчын уын,zachorować
1003,krank sein::V,сӕйын,chorować
1004,schmerzen::V,риссын,boleć
1005,husten::V,хуыфын,kaszlać
1006,genesen::V,сдзæбæх уын,wyzdrowieć
1007,genesen::V,рандидзын,wyzdrowieć
1008,genesen::V,сæндидзын,wyzdrowieć
1009,sterben::V,мӕлын,umrzeć
1010,umkommen::V,фесæфын,zginąć
1011,umkommen::V,байсæфын,zginąć
1012,umkommen::V,бабын уын,zginąć
1013,umkommen::V,мард фæуын,zginąć
1014,sich bewegen::V,тæлфын,poruszać się
1015,sich bewegen::V,цæуын,poruszać się
1016,sich rühren::V,змӕлын,ruszyć się
1017,sich erheben::V,стын,podnieść się
1018,sich setzen::V,сбадын,usiąść
1019,hinfallen::V,ӕрхауын,upaść
1020,laufen::V,цӕуын,chodzić
1021,laufen::V,рацу-бацу_кӕнын,chodzić
1022,schreiten::V,къахдзæф кæнын,kroczyć
1023,schreiten::V,санчъех кæнын,kroczyć
1024,schreiten::V,цæуын,kroczyć
1025,spazierengehen::V,озер кæнын,iść na spacer
1026,spazierengehen::V,тезгъо кæнын,iść na spacer
1027,eilen::V,тагъд кæнын,pospieszać
1028,eilen::V,тындзын,pospieszać
1029,sich beeilen::V,тагъд кæнын,pospieszyć się
1030,sich beeilen::V,тындзын,pospieszyć się
1031,sausen::V,уайын,pędzić
1032,sausen::V,тæхын,pędzić
1033,rennen::V,згъорын,biec
1034,rennen::V,згъорын,biegać
1035,springen::V,гæпп кæнын,skakać
1036,springen::V,сæррæтт кæнын,skakać
1037,springen::V,лиуырын,skakać
1038,klettern::V,хилын,wspinać się
1039,schaukeln::V,хецъро кæнын,huśtać
1040,schaukeln::V,хецъро кæнын,kołysać
1041,schaukeln::V,херыйыл бадын,huśtać
1042,schaukeln::V,херыйыл бадын,kołysać
1043,kriechen::V,бырын,pełzać
1044,kriechen::V,бырын,czołgać się
1045,schwimmen::V,ленк кӕнын,pływać
1046,tauchen::V,ныгъуылын,zanurzać się
1047,rudern::V,бæлæгъ тæрын,wiosłować
1048,rudern::V,чема тæрын,wiosłować
1049,fahren::V,цӕуын,jechać
1050,fliegen::V,тӕхын,latać
1051,fliegen::V,тӕхын,lecieć
1052,gehen::V,цӕуын,iść
1053,weggehen::V,ацӕуын,odejść
1054,abfahren::V,араст уын,odjechać
1055,anhalten::V,æрлæууын,zatrzymać się
1056,hineingehen::V,мидæмæ цæуын,wchodzić
1057,eintreten::V,бацӕуын,wejść
1058,eintreten::V,бацӕуын,nastąpić
1059,kommen::V,æрцæуын,przyjść
1060,ankommen::V,æрцæуын,przybyć
1061,zurückkommen::V,раздæхын,wrócić
1062,zurückkommen::V,фæстæмæ_раздæхын,wrócić
1063,zurückkommen::V,æрбаздæхын,wrócić
1064,zurückkommen::V,аздæхын,wrócić
1065,bleiben::V,лӕууын,zostać
1066,warten::V,ӕнхъӕлмӕ кӕсын,czekać
1067,erwarten::V,ӕнхъӕлмӕ кӕсын,oczekiwać
1068,suchen::V,агурын,szukać
1069,finden::V,ссарын,znaleźć
1070,versuchen::V,фӕлварын,próbować
1071,vorbereiten::V,бацаттæ кæнын,przygotować
1072,vorbereiten::V,æрæввонг кæнын,przygotować
1073,lieben::V,уарзын,kochać
1074,mögen::V,зæрдæмæ цæуын,lubić
1075,lachen::V,худын,śmiać się
1076,rühren::V,зæрдæ суынгæг кæнын,wzruszyć
1077,weinen::V,кӕуын,płakać
1078,schimpfen::V,æлгъитын,kląć
1079,sich ärgern::V,мæсты кæнын,gniewać się
1080,sich fürchten::V,тæрсын,bać się
1081,fürchten::V,тæрсын,bać się
1082,fliehen::V,лидзын,uciekać
1083,flüchten::V,алидзын,uciec
1084,sehen::V,уынын,widzieć
1085,sehen::V,уынын,zobaczyć
1086,anschauen::V,акӕсын,oglądać
1087,ansehen::V,кӕсын,popatrzeć na
1088,hören::V,хъусын,słyszeć
1089,zuhören::V,хъусын,słuchać
1090,probieren::V,уынын,kosztować
1091,probieren::V,аходын,kosztować
1092,riechen::V,смудын,wąchać
1093,fühlen::V,ӕнкъарын,czuć
1094,fühlen::V,ӕнкъарын,odczuwać
1095,scheinen::V,зынын,wydawać się
1096,zu sehen sein::V,зынын,widnieć
1097,vernehmen::V,фехъусын,usłyszeć
1098,frieren::V,сийын,marznąć
1099,tun::V,кӕнын,czynić
1100,können::V,фӕразын,móc
1101,können::V,фӕразын,umieć
1102,wollen::V,фӕндын,chcieć
1103,anfangen::V,райдайын,zacząć
1104,beenden::V,фӕуын,zakończyć
1105,aufhören::V,банцайын,przestać
1106,aufhören::V,фенцайын,przestać
1107,gelingen::V,бантысын,udać się
1108,geraten::V,разынын,udać się
1109,öffnen::V,гом кӕнын,otworzyć
1110,schließen::V,ӕхгӕнын,zamknąć
1111,stellen::V,ӕвӕрын,postawić
1112,setzen::V,сбадын кӕнын,posadzić
1113,legen::V,ӕрӕвӕрын,kłaść
1114,berühren::V,агайын,dotykać
1115,verbinden::V,бӕттын,łączyć
1116,bedecken::V,ӕмбӕрзын,przykryć
1117,aufhängen::V,ауындзын,powiesić
1118,anzünden::V,ссудзын,zapalić
1119,aufheben::V,сисын,podnieść
1120,zurücklassen::V,ныууадзын,zostawić
1121,verlieren::V,фесафын,zgubić
1122,fallen lassen::V,ӕрӕппарын,upuścić
1123,fallen lassen::V,къухтӕй феуӕгъд кӕнын,upuścić
1124,machen::V,саразын,zrobić
1125,herstellen::V,сцæттæ кæнын,wytworzyć
1126,herstellen::V,саразын,wytworzyć
1127,bauen::V,амайын,budować
1128,reparieren::V,æмпъузын,naprawiać
1129,reparieren::V,цалцæг кæнын,naprawiać
1130,verbessern::V,фæхуыздæр кæнын,ulepszyć
1131,ändern::V,аивын,zmienić
1132,graben::V,къахын,kopać
1133,beugen::V,æркъæдз кæнын,zagiąć
1134,beugen::V,æртасын кæнын,zagiąć
1135,biegen::V,тасын кӕнын,zgiąć
1136,drehen::V,здухын,obracać
1137,wenden::V,афæлдахын,obrocić
1138,wenden::V,рафæлдахын,obrocić
1139,umdrehen::V,афæлдахын,obrocić
1140,heben::V,сдарын,podnosić
1141,heben::V,схæцын,podnosić
1142,hochheben::V,уæлæмæ хæцын,podnieść
1143,ergreifen::V,фӕлӕбурын,chwycić
1144,halten::V,дарын,trzymać
1145,drücken::V,æлхъивын,naciskać
1146,drücken::V,хæцын,naciskać
1147,schieben::V,схойын,pchać
1148,schieben::V,схойын,posuwać
1149,kratzen::V,хафын,drapać
1150,lecken::V,сдæрын,lizać
1151,beißen::V,хæцын,kąsać
1152,abreißen::V,ратонын,oderwać
1153,abschneiden::V,ралыг кӕнын,odciąć
1154,binden::V,бабӕттын,wiązać
1155,stecken::V,ныссадзын,wetknąć
1156,brechen::V,асæттын,złamać
1157,brechen::V,басæттын,złamać
1158,brechen::V,ныссæттын,złamać
1159,klopfen::V,хойын,pukać
1160,klopfen::V,хойын,stukać
1161,klopfen::V,гуыпп-гуыпп кæнын,pukać
1162,klopfen::V,гуыпп-гуыпп кæнын,stukać
1163,klopfen::V,къуырцц-къуырцц кæнын,pukać
1164,klopfen::V,къуырцц-къуырцц кæнын,stukać
1165,hauen::V,цӕвын,bić
1166,hauen::V,нӕмын,bić
1167,kleben::V,ныхасын,kleić
1168,kleben::V,æндадзын,kleić
1169,reiben::V,сӕрфын,trzeć
1170,reiben::V,хафын,trzeć
1171,streichen::V,байсæрдын,smarować
1172,streichen::V,сахорын,smarować
1173,schleifen::V,ссын,ostrzyć
1174,schleifen::V,цыргъ кӕнын,ostrzyć
1175,schneiden::V,кӕрдын,ciąć
1176,schneiden::V,кӕрдын,krajać
1177,rütteln::V,æнкъусын,trząść
1178,schütteln::V,уигъын,trząść
1179,schwenken::V,тилын,machać
1180,schwenken::V,уигъын,machać
1181,schütten::V,ныккӕнын,nasypać
1182,füllen::V,байдзаг кæнын,napełnić
1183,einwickeln::V,батухын,zawinąć
1184,tragen::V,хӕссын,nieść
1185,schleppen::V,ласын,wlec
1186,ziehen::V,ласын,ciągnąć
1187,aufbewahren::V,æвæрын,przechowywać
1188,werfen::V,зыввытт кӕнын,rzucać
1189,fangen::V,ӕрцахсын,łowić
1190,packen::V,рацахсын,chwycić
1191,verstecken::V,æмбæхсын,ukryć
1192,verstecken::V,æмбæхсын,schować
1193,verstecken::V,нымæхсын,ukryć
1194,verstecken::V,нымæхсын,schować
1195,teilen::V,уарын,podzielić
1196,schicken::V,ӕрвитын,posyłać
1197,bringen::V,æрхæссын,przynieść
1198,bringen::V,æрбахæссын,przynieść
1199,hinzufügen::V,ӕфтауын,dodać
1200,bekommen::V,ссарын,dostać
1201,bekommen::V,сфæрæз кæнын,dostać
1202,bekommen::V,самал кæнын,dostać
1203,erhalten::V,райсын,otrzymać
1204,nehmen::V,райсын,wziąć
1205,wählen::V,равзарын,wybrać
1206,auswählen::V,авзарын,wybrać
1207,bewahren::V,бавæрын,zachować
1208,bewahren::V,нывæрын,zachować
1209,behindern::V,цæлхдур æвæрын,utrudnić
1210,behindern::V,цæлхдур æвæрын,przeszkadzać
1211,behindern::V,ныхдур æвæрын,utrudnić
1212,behindern::V,ныхдур æвæрын,przeszkadzać
1213,behindern::V,къуылымпы кæнын,utrudnić
1214,behindern::V,къуылымпы кæнын,przeszkadzać
1215,behindern::V,хъыг дарын,utrudnić
1216,behindern::V,хъыг дарын,przeszkadzać
1217,verderben::V,фесафын,zepsuć
1218,beschädigen::V,халын,uszkodzić
1219,zerbrechen::V,асӕттын,złamać
1220,zerreißen::V,аскъуынын,drzeć
1221,zerreißen::V,аскъуынын,rozdzierać
1222,zerstören::V,фехалын,zniszczyć
1223,verbrennen::V,басудзын,spalić
1224,geben::V,дӕттын,dać
1225,reichen::V,адæттын,podać
1226,schenken::V,лæвар кæнын,darować
1227,versprechen::V,дзырд раттын,obiecać
1228,versprechen::V,зӕрдӕ бавӕрын,obiecać
1229,wünschen::V,зæрдæ зæгъы,życzyć
1230,loben::V,раппӕлын,chwalić
1231,küssen::V,пъа кæнын,całować
1232,küssen::V,ба кæнын,całować
1233,wiegen::V,узын,kołysać
1234,zudecken::V,бамбӕрзын,przykryć
1235,wecken::V,райхъал кӕнын,zbudzić
1236,zeigen::V,амонын,pokazać
1237,führen::V,кӕнын,wieść
1238,führen::V,кӕнын,prowadzić
1239,führen::V,фæкæнын,wieść
1240,führen::V,фæкæнын,prowadzić
1241,lehren::V,ахуыр кæнын,uczyć
1242,unterrichten::V,ахуыр кæнын,nauczać
1243,aufziehen::V,хъомыл кӕнын,wychować
1244,leiten::V,разамынд дӕттын,kierować
1245,antreiben::V,тагъд кæнын,popędzić
1246,antreiben::V,рог кæнын,popędzić
1247,lassen::V,кæнын,zostawić
1248,einladen::V,ӕрхонын,zaprosić
1249,einladen::V,ӕрбахонын,zaprosić
1250,vereinigen::V,баиу кӕнын,zjednoczyć
1251,besuchen::V,абæрæг кæнын,odwiedzić
1252,besuchen::V,бабæрæг кæнын,odwiedzić
1253,besuchen::V,бауайын,odwiedzić
1254,treffen::V,фембæлын,trafić
1255,treffen::V,фембæлын,spotkać
1256,sich versammeln::V,æрæмбырд уын,zebrać się
1257,sich versammeln::V,æрæмбырд уын,zgromadzić się
1258,spielen::V,хъазын,grać
1259,spielen::V,хъазын,bawić się
1260,singen::V,зарын,śpiewać
1261,tanzen::V,кафын,pląsać
1262,tanzen::V,кафын,tańczyć
1263,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,rozstać się
1264,verlassen::V,ныууадзын,opuścić
1265,retten::V,фервӕзын кӕнын,ocalić
1266,retten::V,фервӕзын кӕнын,uratować
1267,bewachen::V,хъахъхъӕнын,pilnować
1268,schützen::V,хъахъхъӕнын,ochronić
1269,verteidigen::V,бахизын,bronić
1270,sich schlagen::V,хыл кæнын,pobić się
1271,schießen::V,ӕхсын,strzelać
1272,siegen::V,басӕттын,zwycziężyć
1273,siegen::V,фӕуӕлахиз уӕвын,zwycziężyć
1274,ärgern::V,мӕсты кӕнын,gniewać
1275,schlagen::V,ныццæвын,bić
1276,schlagen::V,ныццæвын,uderzyć
1277,stechen::V,фæрæхойын,ukłuć
1278,stoßen::V,риуыгъын,popchnąć
1279,stehlen::V,давын,ukraść
1280,stören::V,хъыгдарын,zakłócić
1281,stören::V,хъыгдарын,przeszkodzić
1282,belästigen::V,хъыгдарын,dokuczać
1283,verbergen::V,бамбӕхсын,ukryć
1284,verbergen::V,басусӕг кӕнын,ukryć
1285,täuschen::V,фӕливын,łudzić
1286,täuschen::V,асайын,łudzić
1287,betrügen::V,асайын,oszukać
1288,töten::V,амарын,zabić
1289,wohnen::V,цӕрын,mieszkać
1290,arbeiten::V,кусын,pracować
1291,sammeln::V,æртонын,zebrać
1292,pflücken::V,тонын,zerwać
1293,jagen::V,цуан кæнын,polować
1294,fischen::V,кæсаг ахсын æнгуырæй,łowić ryby
1295,fischen::V,æнгуыр дарын,łowić ryby
1296,fassen::V,ӕрцахсын,złapać
1297,hüten::V,хизын,paść
1298,treiben::V,скъӕрын,pędzić
1299,anbinden::V,бабæттын,przywiązać
1300,anbinden::V,æрбæттын,przywiązać
1301,füttern::V,холлаг дæттын,karmić
1302,füttern::V,холлаг æвæрын,karmić
1303,füttern::V,дарын,karmić
1304,melken::V,дуцын,doić
1305,hacken::V,кæрдын,rąbać
1306,hacken::V,лыгтæ кæнын,rąbać
1307,gießen::V,бакалын,lać
1308,gießen::V,бакалын,podlać
1309,reifen::V,срæгъæд уын,dojrzeć
1310,reifen::V,сцæттæ уын,dojrzeć
1311,zubereiten::V,сцӕттӕ кӕнын,przyrządzić
1312,kochen::V,фыцын,gotować
1313,backen::V,фыцын,piec
1314,braten::V,цурын,piec
1315,braten::V,цурын,smażyć
1316,umrühren::V,ахæццæ кæнын,przemieszać
1317,umrühren::V,азмæнтын,przemieszać
1318,umrühren::V,астауын,przemieszać
1319,stricken::V,кæнын,dziać
1320,stricken::V,бийын,dziać
1321,nähen::V,хуыйын,szyć
1322,färben::V,ахорын,pofarbować
1323,reinigen::V,ссыгъдæг кæнын,oczyścić
1324,reinigen::V,ныссыгъдæг кæнын,oczyścić
1325,reinigen::V,ныссæрфын,oczyścić
1326,waschen::V,ӕхсын,prać
1327,abwischen::V,сӕрфын,obetrzeć
1328,spülen::V,æнхъæвзын,płukać
1329,fegen::V,мӕрзын,zamiatać
1330,kehren::V,мӕрзын,zamieść
1331,baden::V,хи найын,kąpać się
1332,sich waschen::V,хи æхсын,myć się
1333,ausziehen::V,ласын,zdjąć
1334,anziehen::V,скæнын,włożyć
1335,sich anziehen::V,дзаума скæнын,ubrać się
1336,sich anziehen::V,дарæс скæнын,ubrać się
1337,kämmen::V,ныффасын,uczesać
1338,kämmen::V,æрфасын,uczesać
1339,schmücken::V,фӕлындын,ozdabiać
1340,sagen::V,зæгъын,powiedzieć
1341,sprechen::V,дзурын,mówić
1342,reden::V,ныхас кӕнын,mówić
1343,sich unterhalten::V,ныхас кæнын,rozmawiać
1344,fragen::V,фӕрсын,zapytać
1345,bitten::V,курын,prosić
1346,erzählen::V,радзурын,opowiedzieć
1347,erzählen::V,ратаурæгъ кæнын,opowiedzieć
1348,mitteilen::V,фехъусын кæнын,zawiadomić o
1349,nennen::V,хонын,nazwać
1350,rufen::V,сидын,wołać
1351,prahlen::V,ӕппӕлын,chełpić się
1352,übersetzen::V,ратæлмац кæнын,tłumaczyć
1353,denken::V,ӕнхъӕлын,myśleć
1354,denken::V,хъуыды кӕнын,myśleć
1355,glauben::V,уырнын,sądzić
1356,glauben::V,уырнын,wierzyć
1357,bemerken::V,фенын,zauważyć
1358,erkennen::V,базонын,poznać
1359,begreifen::V,ӕмбарын,zrozumieć
1360,begreifen::V,бамбарын,zrozumieć
1361,lernen::V,ахуыр кӕнын,uczyć się
1362,wissen::V,зонын,wiedzieć
1363,sich erinnern an::V,зæрдыл æрлæууын,przypomnieć sobie
1364,sich erinnern an::V,æрымысын,przypomnieć sobie
1365,sich erinnern an::V,æрбаймысын,przypomnieć sobie
1366,sich erinnern an::V,æрхъуыды кæнын,przypomnieć sobie
1367,vergessen::V,ферох кæнын,zapomnieć
1368,vergessen::V,айрох кæнын,zapomnieć
1369,messen::V,барын,mierzyć
1370,zählen::V,нымайын,liczyć
1371,rechnen::V,хынцын,rachować
1372,lesen::V,кӕсын,czytać
1373,lesen::V,фӕрсын,czytać
1374,malen::V,ныв кӕнын,malować
1375,zeichnen::V,ныв кӕнын,rysować
1376,schreiben::V,фыссын,pisać
1377,besitzen::V,хицау уын,posiadać
1378,kaufen::V,балхӕнын,kupić
1379,verkaufen::V,уӕй кӕнын,sprzedać
1380,bezahlen::V,бафидын,zapłacić
1381,zahlen::V,фидын,płacić
1382,beherrschen::V,æлдариуæг кæнын,opanować
1383,ertragen::V,бавзарын,znieść
1384,Leine::N,,smycz
1385,rauschen::V,,szumieć
1386,rauschen::V,,szeleścić
1387,treten::V,,kopnąć
1388,verstehen::V,,rozumieć
1389,verstehen::V,,dosłyszeć
