,Concept_ID,da,cv
751,hierhin::ADV,herhen,кунта
752,von hier::ADV,herfra,кунтан
753,dort::ADV,der,унта
754,dort::ADV,der,ҫавӑнта
755,dorthin::ADV,derhen,унта
756,dorthin::ADV,derhen,ҫавӑнта
757,geradeaus::ADV,lige ud,тикӗс
758,vorwärts::ADV,fremad,малалла
759,rückwärts::ADV,baglæns,хыҫала
760,zurück::ADV,tilbage,каялла
761,unten::ADV,nede,аялта
762,unten::ADV,forneden,аялта
763,hinab::ADV,ned,аялта
764,hinab::ADV,nedad,аялта
765,oben::ADV,oppe,ҫӳлте
766,oben::ADV,ovenpå,ҫӳлте
767,hinauf::ADV,op,ҫӳле
768,hinauf::ADV,opad,ҫӳле
769,überall::ADV,overalt,таҫта та
770,überall::ADV,overalt,пур ҫӗрте те
771,überall::ADV,overalt,кирек ӑҫта та
772,nicht::ADV,ikke,мар
773,ein wenig::ADV,lidt,пӑртак
774,kaum::ADV,knap,аран
775,kaum::ADV,næppe,аран
776,sehr::ADV,meget,питӗ
777,so::ADV,så,апла
778,noch::ADV,endnu,татах
779,nur::ADV,kun,ҫех
780,nur::ADV,bare,ҫех
781,schon::ADV,alt,ӗнтӗ
782,schon::ADV,allerede,ӗнтӗ
783,wieder::ADV,igen,каллех
784,vergebens::ADV,forgæves,харам
785,vor::PRP,foran,умӗнче
786,vor::PRP,uden for,умӗнче
787,hinter::PRP,bag,кайра
788,hinter::PRP,bagved,кайра
789,unter::PRP,under,айне
790,unter::PRP,under,айӗпе
791,unter::PRP,under,айӗнче
792,unter::PRP,under,ҫитеспе
793,durch::PRP,gennem,витӗр
794,durch::PRP,igennem,витӗр
795,neben::PRP,ved siden af,патӗнче
796,zwischen::PRP,mellem,хушшинче
797,wegen::PRP,på grund af,пула
798,wegen::PRP,på grund af,пирки
799,dies::PRN,dette,ку
800,dies::PRN,dette,ҫак
801,das::PRN,det,ҫав
802,alles::PRN,alt,пурте
803,alles::PRN,alt,йӑлт
804,ich::PRN,jeg,эп
805,du::PRN,du,эс
806,er::PRN,han,вӑл
807,wir::PRN,vi,эпир
808,ihr::PRN,I,эсир
809,sie::PRN,de,вӗсем
810,was::FPRN,hvad,мӗн
811,was::FPRN,hvad,мӗскер
812,was::FPRN,hvad,мӗн те пулин
813,wer::FPRN,hvem,кам
814,wo::FADV,hvor,ӑҫта
815,wohin::FADV,hvorhen,ӑҫта
816,wie::FADV,hvordan,епле
817,wie::FADV,hvordan,мӗнле
818,warum::FADV,hvorfor,ма
819,warum::FADV,hvorfor,мӗншӗн
820,wieviel::FNUM,hvor meget,миҫе
821,eins::NUM,én,пӗр
822,eins::NUM,én,пӗрре
823,zwei::NUM,to,ик
824,zwei::NUM,to,икӗ
825,zwei::NUM,to,иккӗ
826,drei::NUM,tre,виҫ
827,drei::NUM,tre,виҫӗ
828,drei::NUM,tre,виҫҫӗ
829,vier::NUM,fire,тӑват
830,fünf::NUM,fem,пилӗк
831,fünf::NUM,fem,пиллӗк
832,sechs::NUM,seks,улт
833,sechs::NUM,seks,ултӑ
834,sechs::NUM,seks,улттӑ
835,sieben::NUM,syv,ҫич
836,sieben::NUM,syv,ҫичӗ
837,sieben::NUM,syv,ҫиччӗ
838,acht::NUM,otte,сакӑр
839,acht::NUM,otte,саккӑр
840,neun::NUM,ni,тӑхӑр
841,neun::NUM,ni,тӑххӑр
842,zehn::NUM,ti,вунӑ
843,zehn::NUM,ti,вуннӑ
844,elf::NUM,elleve,вун пӗр
845,zwölf::NUM,tolv,вун ик
846,zwölf::NUM,tolv,вун икӗ
847,zwölf::NUM,tolv,вун иккӗ
848,zwanzig::NUM,tyve,ҫирӗм
849,dreißig::NUM,tredive,вӑтӑр
850,vierzig::NUM,fyrre,хӗрӗх
851,vierzig::NUM,fyrretyve,хӗрӗх
852,fünfzig::NUM,halvtreds,аллӑ
853,sechzig::NUM,tres,утмӑл
854,siebzig::NUM,halvfjerds,ҫитмӗл
855,achtzig::NUM,firs,сакӑр вунӑ
856,achtzig::NUM,firs,сакӑр вуннӑ
857,neunzig::NUM,halvfems,тӑхӑр вун
858,neunzig::NUM,halvfems,тӑхӑр вунӑ
859,neunzig::NUM,halvfems,тӑхӑр вуннӑ
860,hundert::NUM,hundrede,ҫӗр
861,tausend::NUM,tusind,пин
862,und::CNJ,og,та
863,oder::CNJ,eller,е
864,stehen::V,stå,тӑр
865,sitzen::V,sidde,лар
866,liegen::V,ligge,вырт
867,hängen::V,hænge,усӑнса тӑр
868,hängen::V,hænge,ҫакӑнса тӑр
869,werden::V,blive,пул
870,passieren::V,ske,пул
871,passieren::V,hænde,пул
872,beginnen::V,begynde,пуҫлан
873,enden::V,ende,пӗт
874,enden::V,ende,вӗҫлен
875,wechseln::V,veksle,улшӑн
876,aufgehen[Sonne]::V,gå op,тух
877,aufgehen[Sonne]::V,stå op,тух
878,untergehen[Sonne]::V,gå ned,анса лар
879,scheinen[Sonne]::V,skinne,пӑх
880,donnern::V,tordne,кӗмсӗртет
881,donnern::V,tordne,авӑт
882,wehen::V,blæse,варкӑш
883,strömen::V,strømme,тӑкӑн
884,fließen::V,flyde,юх
885,sich drehen::V,dreje sig,ҫаврӑн
886,schwanken::V,vakle,чӳхен
887,schwingen::V,svinge,суллан
888,fallen::V,falde,кип
889,fallen::V,falde,тӳр кип
890,fallen::V,falde,татӑлса ан
891,brennen::V,brænde,ҫун
892,rauchen::V,ryge,мӑкӑрлан
893,rauchen::V,ryge,тӗтӗм кӑлар
894,regnen::V,regne,ҫумӑр ҫӑвать
895,gefrieren::V,fryse,шӑн
896,tauen::V,tø,ирӗл
897,schmelzen::V,smelte,ирӗл
898,trocknen::V,tørre,тип
899,sieden::V,koge,вӗре
900,faulen::V,rådne,ҫӗр
901,verfaulen::V,rådne,ҫӗр
902,reißen::V,briste,ҫурӑл
903,versinken::V,synke,пут
904,versinken::V,synke ned,пут
905,vergehen::V,forløbe,ирт
906,erscheinen::V,vise sig,курӑн
907,erscheinen::V,vise sig,курӑнса кай
908,verschwinden::V,forsvinde,ҫухал
909,sinken::V,synke,чак
910,abnehmen::V,aftage,чак
911,zunehmen::V,tiltage,пысӑклан
912,steigen::V,stige,ҫӗклен
913,wachsen::V,gro,ӳс
914,wachsen::V,vokse,ӳс
915,glänzen::V,glinse,ҫиҫ
916,funkeln::V,tindre,ялкӑш
917,funkeln::V,tindre,йӑлтӑртат
918,lärmen::V,larme,шавла
919,läuten::V,ringe,шӑнкӑравла
920,klingeln::V,ringe,шӑнкӑравла
921,klirren::V,klirre,калтлат
922,klirren::V,klirre,шӑнкӑлтат
923,brausen::V,bruse,ахӑр
924,rauschen::V,suse,вашӑлтат
925,rauschen::V,suse,чашӑлтат
926,klingen::V,lyde,янӑра
927,klingen::V,klinge,янӑра
928,bellen::V,gø,вӗр
929,heulen::V,hyle,ула
930,blasen::V,blæse,вӗр
931,pfeifen::V,fløjte,шӑхӑр
932,schreien::V,skrige,кӑшкӑр
933,stöhnen::V,stønne,йынӑш
934,zittern::V,dirre,чӗтре
935,zittern::V,skælve,чӗтре
936,leben::V,leve,пурӑн
937,geboren werden::V,fødes,ҫурал
938,atmen::V,ånde,сывла
939,trinken::V,drikke,ӗҫ
940,essen::V,spise,ҫи
941,schlucken::V,synke,ҫӑт
942,müde werden::V,blive træt,ӗшен
943,einschlafen::V,falde i søvn,ыйха пут
944,einschlafen::V,falde i søvn,ҫывӑрса кай
945,schlafen::V,sove,ҫывӑр
946,aufwachen::V,vågne,вӑран
947,aufstehen::V,stå op,тӑр
948,sich erholen::V,komme sig,кан
949,krank werden::V,blive syg,чирле
950,krank sein::V,være syg,чирле
951,schmerzen::V,smerte,сур
952,schmerzen::V,smerte,ырат
953,husten::V,hoste,ӳсӗр
954,genesen::V,komme sig,сывал
955,genesen::V,komme sig,тӳрлен
956,sterben::V,dø,вил
957,umkommen::V,omkomme,вил
958,sich bewegen::V,bevæge sig,куҫ
959,sich rühren::V,røre på sig,хускал
960,sich erheben::V,rejse sig,тӑр
961,sich setzen::V,sætte sig,лар
962,laufen::V,løbe,ут
963,schreiten::V,skride,ут
964,spazierengehen::V,gå en tur,уҫӑлса ҫӳре
965,spazierengehen::V,gå en tur,уткаласа ҫӳре
966,eilen::V,ile,васка
967,eilen::V,ile,хыпалан
968,sich beeilen::V,skynde sig,васка
969,sich beeilen::V,skynde sig,хыпалан
970,sausen::V,suse,ыткӑн
971,sausen::V,suse,вӗҫтер
972,rennen::V,løbe,чуп
973,rennen::V,rende,чуп
974,springen::V,hoppe,сик
975,springen::V,springe,сик
976,klettern::V,klatre,улӑх
977,schaukeln::V,gynge,йӳрӗн
978,kriechen::V,krybe,шу
979,kriechen::V,krybe,упален
980,schwimmen::V,svømme,иш
981,tauchen::V,dykke,чӑм
982,rudern::V,ro,авӑс
983,fahren::V,køre,пыр
984,fliegen::V,flyve,вӗҫ
985,gehen::V,gå,кай
986,weggehen::V,gå bort,кай
987,abfahren::V,køre bort,тапран
988,anhalten::V,standse,чарӑн
989,hineingehen::V,gå ind,кӗр
990,eintreten::V,træde ind,кӗр
991,kommen::V,komme,кил
992,ankommen::V,ankomme,ҫит
993,zurückkommen::V,komme tilbage,таврӑн
994,zurückkommen::V,komme tilbage,каялла кил
995,bleiben::V,blive,юл
996,bleiben::V,forblive,юл
997,warten::V,vente,кӗт
998,erwarten::V,vente,кӗт
999,erwarten::V,afvente,кӗт
1000,suchen::V,søge,шыра
1001,finden::V,finde,туп
1002,versuchen::V,forsøge,пикен
1003,vorbereiten::V,forberede,хатӗрле
1004,lieben::V,elske,юрат
1005,mögen::V,holde af,кӑмӑлла
1006,mögen::V,holde af,килӗштер
1007,mögen::V,kunne lide,кӑмӑлла
1008,mögen::V,kunne lide,килӗштер
1009,lachen::V,le,кул
1010,lachen::V,le,ахӑлтат
1011,rühren::V,røre,ҫулӑх
1012,weinen::V,græde,йӗр
1013,weinen::V,græde,макӑр
1014,schimpfen::V,skænde,вӑрҫ
1015,schimpfen::V,skænde,ятлаҫ
1016,sich ärgern::V,ærgre sig,ҫиллен
1017,sich fürchten::V,være bange,шиклен
1018,fürchten::V,være bange for,хӑра
1019,fliehen::V,flygte,тар
1020,flüchten::V,flygte,чупса тар
1021,sehen::V,se,кур
1022,anschauen::V,se på,пӑхса ил
1023,anschauen::V,betragte,пӑхса ил
1024,ansehen::V,anse,пӑх
1025,hören::V,høre,илт
1026,zuhören::V,høre til,итле
1027,zuhören::V,høre til,тӑнла
1028,probieren::V,smage,астив
1029,probieren::V,smage på,астив
1030,riechen::V,lugte,шӑршла
1031,fühlen::V,føle,туй
1032,fühlen::V,føle,сис
1033,scheinen::V,synes,туйӑн
1034,zu sehen sein::V,synes,курӑн
1035,vernehmen::V,erfare,пӑл
1036,frieren::V,fryse,йӳтен
1037,tun::V,gøre,ту
1038,können::V,kunne,пултар
1039,wollen::V,ville,те
1040,anfangen::V,begynde,пуҫла
1041,beenden::V,afslutte,пӗтер
1042,aufhören::V,ophøre,пӑрах
1043,aufhören::V,holde op,пӑрах
1044,gelingen::V,lykkes,ӑн
1045,geraten::V,blive,пул
1046,öffnen::V,åbne,уҫ
1047,schließen::V,lukke,хуп
1048,stellen::V,stille,ларт
1049,stellen::V,stille,тӑрат
1050,setzen::V,sætte,ларт
1051,legen::V,lægge,хур
1052,berühren::V,berøre,перӗн
1053,verbinden::V,forbinde,сып
1054,bedecken::V,dække,вит
1055,bedecken::V,bedække,вит
1056,aufhängen::V,hænge,ҫак
1057,aufhängen::V,hænge op,ҫак
1058,anzünden::V,tænde,ҫут
1059,anzünden::V,antænde,ҫут
1060,aufheben::V,løfte,ҫӗкле
1061,aufheben::V,tage op,ҫӗкле
1062,zurücklassen::V,lade tilbage,манса хӑвар
1063,verlieren::V,miste,ҫӗтер
1064,fallen lassen::V,tabe,ӳкер
1065,fallen lassen::V,droppe,ӳкер
1066,machen::V,gøre,ту
1067,herstellen::V,fremstille,ӑстала
1068,bauen::V,bygge,ту
1069,reparieren::V,reparere,юса
1070,verbessern::V,rette,лайӑхлат
1071,verbessern::V,forbedre,лайӑхлат
1072,ändern::V,ændre,улӑштар
1073,graben::V,grave,чав
1074,graben::V,grave,чакала
1075,beugen::V,bøje,кукӑрт
1076,biegen::V,bøje,ав
1077,biegen::V,bøje,кукӑрт
1078,drehen::V,dreje,ҫавӑр
1079,wenden::V,vende,ӳпӗнтер
1080,umdrehen::V,dreje om,ҫавӑр
1081,heben::V,hæve,хӑпарт
1082,hochheben::V,løfte,йӑт
1083,ergreifen::V,gribe fat i,тыт
1084,halten::V,holde,тыт
1085,drücken::V,trykke,пус
1086,schieben::V,skyde,тӗк
1087,schieben::V,skyde,тӗрт
1088,schieben::V,skubbe,тӗк
1089,schieben::V,skubbe,тӗрт
1090,kratzen::V,klø,хыр
1091,kratzen::V,kradse,хыр
1092,lecken::V,slikke,ҫула
1093,beißen::V,bide,ҫырт
1094,beißen::V,bide,хып
1095,abreißen::V,rive af,тат
1096,abschneiden::V,skære af,кас
1097,binden::V,binde,ҫых
1098,stecken::V,stikke,чик
1099,brechen::V,brække,хуҫ
1100,klopfen::V,banke,такка
1101,hauen::V,hugge,шакка
1102,kleben::V,klistre,ҫыпӑҫтар
1103,reiben::V,gnide,сӑтӑр
1104,streichen::V,smøre,сӗр
1105,schleifen::V,slibe,хӑйра
1106,schneiden::V,skære,кас
1107,schneiden::V,klippe,кас
1108,rütteln::V,ruske,лӑка
1109,rütteln::V,ruske,силлентер
1110,schütteln::V,ryste,лӑка
1111,schütteln::V,ryste,силлентер
1112,schwenken::V,svinge,сулла
1113,schütten::V,hælde,тултар
1114,füllen::V,fylde,тултар
1115,einwickeln::V,pakke ind,чӗрке
1116,tragen::V,bære,ҫӗкле
1117,schleppen::V,slæbe,сӗтӗр
1118,ziehen::V,trække,тӑс
1119,aufbewahren::V,opbevare,усра
1120,werfen::V,kaste,пӑрах
1121,fangen::V,fange,тыт
1122,packen::V,gribe,тыт
1123,verstecken::V,gemme,пытарса хур
1124,teilen::V,dele,уйӑр
1125,teilen::V,dele,пайла
1126,schicken::V,sende,яр
1127,bringen::V,bringe,кӳр
1128,hinzufügen::V,tilføje,хуш
1129,bekommen::V,få,ил
1130,bekommen::V,få,туян
1131,erhalten::V,få,ил
1132,erhalten::V,få,туян
1133,nehmen::V,tage,ил
1134,wählen::V,vælge,суйла
1135,auswählen::V,udvælge,суйла
1136,bewahren::V,bevare,упра
1137,behindern::V,hindre,кансӗрле
1138,behindern::V,hindre,чӑрмантар
1139,behindern::V,forhindre,кансӗрле
1140,behindern::V,forhindre,чӑрмантар
1141,verderben::V,ødelægge,пӑс
1142,beschädigen::V,beskadige,пӑс
1143,zerbrechen::V,brække itu,ват
1144,zerbrechen::V,brække itu,ҫӗмӗр
1145,zerreißen::V,rive itu,ҫур
1146,zerstören::V,ødelægge,иш
1147,verbrennen::V,brænde,ҫунтар
1148,geben::V,give,пар
1149,reichen::V,række,пар
1150,schenken::V,forære,парнеле
1151,versprechen::V,love,тума пул
1152,versprechen::V,love,сӑмах пар
1153,wünschen::V,ønske,сун
1154,loben::V,rose,ырла
1155,küssen::V,kysse,чуп ту
1156,wiegen::V,vugge,сиктер
1157,wiegen::V,vugge,силле
1158,zudecken::V,dække til,вит
1159,wecken::V,vække,вӑрат
1160,zeigen::V,vise,кӑтарт
1161,führen::V,føre,илсе пыр
1162,führen::V,føre,ҫавӑтса пыр
1163,lehren::V,lære,вёрент
1164,unterrichten::V,undervise,вёрент
1165,aufziehen::V,opdrage,вӗрент
1166,leiten::V,lede,тытса пыр
1167,antreiben::V,skynde på,васкат
1168,lassen::V,få til at,пусахла
1169,lassen::V,få til at,хуш
1170,einladen::V,indbyde,чӗн
1171,einladen::V,invitere,чӗн
1172,vereinigen::V,forene,пӗрлештер
1173,besuchen::V,besøge,ҫит
1174,besuchen::V,besøge,кӗрсе кур
1175,treffen::V,møde,тӗл пул
1176,sich versammeln::V,forsamles,пуҫтарӑн
1177,spielen::V,lege,выля
1178,spielen::V,spille,выля
1179,singen::V,synge,юрла
1180,tanzen::V,danse,ташла
1181,sich trennen::V,skilles,уйрӑл
1182,verlassen::V,forlade,хӑвар
1183,retten::V,redde,ҫӑл
1184,bewachen::V,bevogte,хуралла
1185,schützen::V,skærme,сыхла
1186,schützen::V,beskytte,сыхла
1187,verteidigen::V,forsvare,хӳтӗле
1188,sich schlagen::V,slås,ҫапӑҫ
1189,schießen::V,skyde,пер
1190,siegen::V,sejre,ҫӗн
1191,siegen::V,sejre,ҫӗнтер
1192,ärgern::V,ærgre,тарӑхтар
1193,ärgern::V,ærgre,ҫиллентер
1194,schlagen::V,slå,ҫап
1195,treten::V,sparke,тап
1196,stechen::V,stikke,чик
1197,stoßen::V,støde,чыш
1198,stehlen::V,stjæle,вӑрла
1199,stören::V,forstyrre,кансӗрле
1200,belästigen::V,genere,аптӑрат
1201,belästigen::V,genere,хупла
1202,belästigen::V,ulejlige,аптӑрат
1203,belästigen::V,ulejlige,хупла
1204,verbergen::V,skjule,пытар
1205,täuschen::V,villede,суй
1206,betrügen::V,bedrage,ултала
1207,töten::V,dræbe,вӗлер
1208,wohnen::V,bo,чуна пар
1209,wohnen::V,bo,парӑнса тӑр
1210,arbeiten::V,arbejde,ӗҫле
1211,sammeln::V,samle,пух
1212,pflücken::V,plukke,тат
1213,jagen::V,jage,сунара ҫӳре
1214,fischen::V,fiske,пулӑ тыт
1215,fassen::V,fange,тыт
1216,hüten::V,vogte,кӗт
1217,treiben::V,drive,хӑвала
1218,anbinden::V,binde fast,кӑкар
1219,füttern::V,fodre,ҫитер
1220,melken::V,malke,су
1221,hacken::V,hakke,вакла
1222,gießen::V,hælde,шӑвар
1223,reifen::V,modne,пиҫ
1224,zubereiten::V,tilberede,пӗҫер
1225,kochen::V,koge,пӗҫер
1226,backen::V,bage,пӗҫер
1227,braten::V,stege,ӑшала
1228,umrühren::V,røre om,хутӑштар
1229,stricken::V,strikke,ҫых
1230,nähen::V,sy,ҫӗле
1231,färben::V,farve,пӗвет
1232,reinigen::V,rense,тасат
1233,reinigen::V,gøre ren,тасат
1234,waschen::V,vaske,ҫу
1235,abwischen::V,tørre af,шӑл
1236,spülen::V,skylle,чӳхе
1237,fegen::V,feje,шӑл
1238,kehren::V,feje,шӑл
1239,baden::V,bade,шыва кӗр
1240,sich waschen::V,vaske sig,ҫӑвӑн
1241,ausziehen::V,tage af,салан
1242,anziehen::V,tage på,тӑхӑн
1243,sich anziehen::V,klæde sig på,тӑхӑн
1244,kämmen::V,rede,тура
1245,kämmen::V,frisere,тура
1246,schmücken::V,pynte,илемлет
1247,schmücken::V,smykke,илемлет
1248,sagen::V,sige,те
1249,sprechen::V,snakke,кала
1250,reden::V,tale,сӑмахла
1251,reden::V,tale,калаҫ
1252,reden::V,snakke,сӑмахла
1253,reden::V,snakke,калаҫ
1254,sich unterhalten::V,snakke sammen,пупле
1255,fragen::V,spørge,ыйт
1256,bitten::V,bede,ыйт
1257,erzählen::V,berette,каласа пар
1258,erzählen::V,fortælle,каласа пар
1259,mitteilen::V,meddele,пӗлтер
1260,mitteilen::V,meddele,хыпарла
1261,nennen::V,nævne,те
1262,nennen::V,nævne,чӗн
1263,rufen::V,råbe,чӗн
1264,prahlen::V,prale,мухтан
1265,prahlen::V,prale,вӗҫкӗнлен
1266,übersetzen::V,oversætte,куҫар
1267,denken::V,tænke,шухӑшла
1268,glauben::V,tro,ӗнен
1269,bemerken::V,bemærke,асӑрха
1270,bemerken::V,lægge mærke til,асӑрха
1271,erkennen::V,genkende,палла
1272,begreifen::V,begribe,ӑнлан
1273,verstehen::V,forstå,пӗл
1274,lernen::V,lære,вӗрен
1275,wissen::V,vide,пӗл
1276,wissen::V,vide,ӑнкар
1277,sich erinnern an::V,mindes,аса ил
1278,sich erinnern an::V,huske på,аса ил
1279,vergessen::V,glemme,ман
1280,vergessen::V,glemme,манса кай
1281,messen::V,måle,виҫ
1282,zählen::V,tælle,шутла
1283,rechnen::V,regne,шутла
1284,lesen::V,læse,вула
1285,malen::V,male,ӳкер
1286,zeichnen::V,tegne,ӳкер
1287,schreiben::V,skrive,ҫыр
1288,besitzen::V,eje,тыт
1289,besitzen::V,besidde,тыт
1290,kaufen::V,købe,ил
1291,kaufen::V,købe,туян
1292,verkaufen::V,sælge,сут
1293,bezahlen::V,betale,тӳле
1294,zahlen::V,betale,тӳле
1295,beherrschen::V,beherske,тыт
1296,ertragen::V,tåle,тӳс
1297,ertragen::V,udholde,тӳс
1298,hinfallen::V,,ӳк
