,Concept_ID,hu,fa
823,auf einmal::ADV,egyszerre,همزمان
824,zusammen::ADV,együtt,باهم
825,zusammen::ADV,összesen,باهم
826,lange::ADV,sokáig,مدت‌ها
827,lange::ADV,sokáig,مدت زیادی
828,lange::ADV,hosszan,مدت‌ها
829,lange::ADV,hosszan,مدت زیادی
830,plötzlich::ADV,hirtelen,ناگهان
831,plötzlich::ADV,egyszerre,ناگهان
832,sofort::ADV,rögtön,فوراً
833,sofort::ADV,tüstént,فوراً
834,später::ADV,későn,بعدها
835,jetzt::ADV,most,حالا
836,jetzt::ADV,most,اکنون
837,heute::ADV,ma,امروز
838,morgen::ADV,holnap,فردا
839,bald::ADV,majd,زود
840,bald::ADV,majd,بزودی
841,bald::ADV,nemsokára,زود
842,bald::ADV,nemsokára,بزودی
843,dann::ADV,akkor,سپس
844,dann::ADV,akkor,آنوقت
845,gestern::ADV,tegnap,دیروز
846,einst::ADV,hajdan,وقتی
847,einst::ADV,hajdan,زمانی
848,damals::ADV,akkor,آنوقت
849,damals::ADV,akkor,آنزمان
850,damals::ADV,akkoriban,آنوقت
851,damals::ADV,akkoriban,آنزمان
852,danach::ADV,azután,بعد
853,vorher::ADV,előbb,قبلاً
854,zuerst::ADV,először,اول
855,zuerst::ADV,először,ابتداء
856,einmal::ADV,egyszer,یکدفعه
857,manchmal::ADV,néha,گاهی
858,manchmal::ADV,néha,بعضی اوقات
859,manchmal::ADV,olykor,گاهی
860,manchmal::ADV,olykor,بعضی اوقات
861,oft::ADV,sokszor,اغلب
862,immer::ADV,mindig,همیشه
863,niemals::ADV,sohasem,هرگز
864,hier::ADV,itt,اینجا
865,hierhin::ADV,erre,به اینجا
866,von hier::ADV,innen,از اینجا
867,dort::ADV,ott,آنجا
868,dorthin::ADV,oda,به آنجا
869,geradeaus::ADV,egyenesen,راست
870,vorwärts::ADV,előre,جلو
871,vorwärts::ADV,előre,به پیش
872,rückwärts::ADV,hátrafelé,عقب
873,zurück::ADV,hátra,پس
874,zurück::ADV,hátra,عقب
875,zurück::ADV,hátra,بالعکس
876,zurück::ADV,vissza,پس
877,zurück::ADV,vissza,عقب
878,zurück::ADV,vissza,بالعکس
879,unten::ADV,alul,زیر
880,unten::ADV,alul,پایین
881,hinab::ADV,le,به پایین
882,hinab::ADV,lefelé,به پایین
883,oben::ADV,fenn,بالا
884,oben::ADV,felül,بالا
885,hinauf::ADV,fel,به بالا
886,hinauf::ADV,felfelé,به بالا
887,überall::ADV,mindenütt,همه‌جا
888,nicht::ADV,nem,نه
889,ein wenig::ADV,egy kicsit,کمی
890,kaum::ADV,alig,به سختی
891,sehr::ADV,nagyon,خیلی
892,sehr::ADV,nagyon,بسیار
893,so::ADV,úgy,چنین
894,so::ADV,úgy,اینطور
895,noch::ADV,még,هنوز
896,nur::ADV,csak,فقط
897,nur::ADV,csak,تنها
898,nur::ADV,csupán,فقط
899,nur::ADV,csupán,تنها
900,schon::ADV,már,قبلاً
901,schon::ADV,már,به این زودی
902,wieder::ADV,ismét,باز
903,wieder::ADV,ismét,دوباره
904,wieder::ADV,megint,باز
905,wieder::ADV,megint,دوباره
906,vergebens::ADV,hiába,بیهوده
907,vor::PRP,előtt,در جلوی
908,hinter::PRP,mögött,پشت
909,unter::PRP,alatt,تحت
910,durch::PRP,át,از وسط
911,durch::PRP,át,از ميان
912,durch::PRP,keresztül,از وسط
913,durch::PRP,keresztül,از ميان
914,neben::PRP,mellett,کنار
915,neben::PRP,mellett,پهلوی
916,zwischen::PRP,között,بین
917,zwischen::PRP,között,میان
918,wegen::PRP,miatt,برای
919,wegen::PRP,miatt,بخاطر
920,wegen::PRP,végett,برای
921,wegen::PRP,végett,بخاطر
922,dies::PRN,ez,این
923,das::PRN,az,آن
924,alles::PRN,minden,تمام
925,alles::PRN,minden,همه‌چیر
926,ich::PRN,én,من
927,du::PRN,te,تو
928,er::PRN,ő,او
929,wir::PRN,mi,ما
930,ihr::PRN,ti,شما
931,sie::PRN,ők,آنها
932,was::FPRN,mi,چه
933,wer::FPRN,ki,کی
934,wo::FADV,hol,کجا
935,wohin::FADV,hova,بکجا
936,wie::FADV,hogy,چطور
937,wie::FADV,hogy,چگونه
938,wie::FADV,hogyan,چطور
939,wie::FADV,hogyan,چگونه
940,warum::FADV,miért,چرا
941,warum::FADV,miért,برای چه
942,wieviel::FNUM,hány,چند
943,wieviel::FNUM,hány,چقدر
944,wieviel::FNUM,mennyi,چند
945,wieviel::FNUM,mennyi,چقدر
946,eins::NUM,egy,یک
947,zwei::NUM,kettő,دو
948,drei::NUM,három,سه
949,vier::NUM,négy,چهار
950,fünf::NUM,öt,پنج
951,sechs::NUM,hat,شش
952,sieben::NUM,hét,هفت
953,acht::NUM,nyolc,هشت
954,neun::NUM,kilenc,نه
955,zehn::NUM,tíz,ده
956,elf::NUM,tizenegy,یازده
957,zwölf::NUM,tizenkettő,دوازده
958,zwanzig::NUM,húsz,بیست
959,dreißig::NUM,harminc,سی
960,vierzig::NUM,negyven,چهل
961,fünfzig::NUM,ötven,پنجاه
962,sechzig::NUM,hatvan,شصت
963,siebzig::NUM,hetven,هفتاد
964,achtzig::NUM,nyolcvan,هشتاد
965,neunzig::NUM,kilencven,نود
966,hundert::NUM,száz,صد
967,tausend::NUM,ezer,هزار
968,und::CNJ,és,و
969,und::CNJ,meg,و
970,oder::CNJ,vagy,یا
971,stehen::V,áll,ایستادن
972,sitzen::V,ül,نشستن
973,liegen::V,fekszik,خوابیدن
974,liegen::V,fekszik,دراز کشیدن
975,hängen::V,függ,آویزان بودن
976,werden::V,lesz,شدن
977,passieren::V,történik,گذشتن
978,passieren::V,történik,اتفاق افتادن
979,beginnen::V,kezdődik,شروع شدن
980,enden::V,végződik,تمام شدن
981,enden::V,befejeződik,تمام شدن
982,wechseln::V,változik,عوض شدن
983,aufgehen[Sonne]::V,kel,برآمدن
984,aufgehen[Sonne]::V,kel,طلوع کردن
985,untergehen[Sonne]::V,lemegy,غروب کردن
986,scheinen[Sonne]::V,süt,تابیدن
987,donnern::V,dörög,رعد زدن
988,wehen::V,fúj,دمیدن
989,strömen::V,áramlik,روان شدن
990,fließen::V,folyik,روان شدن
991,sich drehen::V,forog,چرخیدن
992,schwanken::V,inog,خم و راست شدن
993,schwanken::V,ingadozik,خم و راست شدن
994,schwingen::V,leng,تاب خوردن
995,schwingen::V,leng,نوسان کردن
996,fallen::V,esik,افتادن
997,fallen::V,esik,سقوط کردن
998,brennen::V,ég,سوزاندن
999,rauchen::V,füstöl,دود کردن
1000,regnen::V,esik,باران آمدن
1001,gefrieren::V,megfagy,یخ بستن
1002,tauen::V,olvad,آب شدن
1003,schmelzen::V,olvad,آب شدن
1004,schmelzen::V,elolvad,آب شدن
1005,trocknen::V,szárad,خشک شدن
1006,sieden::V,forr,جوشیدن
1007,faulen::V,rothad,فاسد شدن
1008,verfaulen::V,elrothad,پوسیدن
1009,verfaulen::V,megrothad,پوسیدن
1010,reißen::V,szakad,پاره شدن
1011,versinken::V,süllyed,غرق شدن
1012,versinken::V,elsüllyed,غرق شدن
1013,vergehen::V,múlik,گذشتن
1014,vergehen::V,elmúlik,گذشتن
1015,erscheinen::V,feltűnik,ظاهر شدن
1016,erscheinen::V,megjelenik,ظاهر شدن
1017,verschwinden::V,letűnik,گم شدن
1018,verschwinden::V,letűnik,از بین رفتن
1019,sinken::V,süllyed,پایین آمدن
1020,abnehmen::V,apad,کم شدن
1021,abnehmen::V,csökken,کم شدن
1022,zunehmen::V,növekszik,زیاد شدن
1023,zunehmen::V,gyarapszik,زیاد شدن
1024,steigen::V,emelkedik,بالا رفتن
1025,wachsen::V,nő,قد کشیدن
1026,wachsen::V,terem,قد کشیدن
1027,wachsen::V,növekszik,قد کشیدن
1028,glänzen::V,ragyog,برق زدن
1029,glänzen::V,fénylik,برق زدن
1030,funkeln::V,csillog,جرقه زدن
1031,funkeln::V,tündöklik,جرقه زدن
1032,lärmen::V,lármázik,شلوغ کردن
1033,läuten::V,cseng,زنگ زدن
1034,klingeln::V,csenget,زنگ زدن
1035,klirren::V,csörömpöl,جرنگ جرنگ صدا کردن
1036,brausen::V,zúg,طوفانی بودن
1037,brausen::V,morajlik,طوفانی بودن
1038,rauschen::V,zúg,خش‌خش کردن
1039,klingen::V,hangzik,صدا دادن
1040,bellen::V,ugat,عوعو کردن
1041,heulen::V,bőg,زوزه کشیدن
1042,heulen::V,üvölt,زوزه کشیدن
1043,blasen::V,fúj,فوت کردن
1044,pfeifen::V,fütyül,سوت زدن
1045,schreien::V,kiált,فریاد زدن
1046,schreien::V,kiabál,فریاد زدن
1047,stöhnen::V,nyög,نالیدن
1048,zittern::V,remeg,لرزیدن
1049,zittern::V,reszket,لرزیدن
1050,leben::V,él,زیستن
1051,leben::V,él,زندگی کردن
1052,geboren werden::V,születik,متولد شدن
1053,atmen::V,lélegzik,تنفس کردن
1054,trinken::V,iszik,نوشیدن
1055,essen::V,eszik,خوردن
1056,schlucken::V,nyel,بلعیدن
1057,schlucken::V,nyel,قورت دادن
1058,müde werden::V,elfárad,خسته شدن
1059,müde werden::V,kifárad,خسته شدن
1060,einschlafen::V,elalszik,خواب رفتن
1061,schlafen::V,alszik,خوابیدن
1062,aufwachen::V,felébred,از خواب بیدار شدن
1063,aufstehen::V,felkel,بیدار شدن
1064,sich erholen::V,pihen,استراحت کردن
1065,krank werden::V,megbetegedik,مریض شدن
1066,krank werden::V,belebetegszik,مریض شدن
1067,krank sein::V,betegeskedik,بیمار بودن
1068,schmerzen::V,fáj,درد کردن
1069,husten::V,köhög,سرفه کردن
1070,genesen::V,meggyógyul,بهبود یافتن
1071,sterben::V,hal,مردن
1072,umkommen::V,elpusztul,کشته شدن
1073,sich bewegen::V,mozog,حرکت کردن
1074,sich rühren::V,mozdul,تکان خوردن
1075,sich erheben::V,feláll,برخواستن
1076,sich erheben::V,felemelkedik,برخواستن
1077,sich setzen::V,ül,نشستن
1078,sich setzen::V,leül,نشستن
1079,hinfallen::V,bukik,زمین خوردن
1080,hinfallen::V,elesik,زمین خوردن
1081,laufen::V,jár,پیاده رفتن
1082,schreiten::V,lép,قدم زدن
1083,spazierengehen::V,sétál,گردش رفتن
1084,eilen::V,siet,شتاب کردن
1085,sich beeilen::V,siet,عجله کردن
1086,sausen::V,robog,صفیر کشیدن
1087,rennen::V,fut,دویدن
1088,rennen::V,szalad,دویدن
1089,springen::V,ugrik,پریدن
1090,klettern::V,kúszik,بالا رفتن
1091,schaukeln::V,hintázik,تاب خوردن
1092,kriechen::V,kúszik,خزیدن
1093,schwimmen::V,úszik,شنا کردن
1094,tauchen::V,merül,غواصی کردن
1095,rudern::V,evez,پارو زدن
1096,fahren::V,jár,سواره رفتن
1097,fahren::V,megy,سواره رفتن
1098,fahren::V,utazik,سواره رفتن
1099,fliegen::V,száll,پریدن
1100,gehen::V,megy,رفتن
1101,weggehen::V,elmegy,رفتن
1102,abfahren::V,indul,حرکت کردن
1103,anhalten::V,megáll,ایست کردن
1104,hineingehen::V,bemegy,داخل شدن
1105,eintreten::V,belép,وارد شدن
1106,kommen::V,jön,آمدن
1107,ankommen::V,érkezik,رسیدن
1108,ankommen::V,megérkezik,رسیدن
1109,zurückkommen::V,visszajön,برگشتن
1110,bleiben::V,marad,ماندن
1111,bleiben::V,megmarad,ماندن
1112,warten::V,vár,منتظر بودن
1113,warten::V,várakozik,منتظر بودن
1114,erwarten::V,vár,انتظار داشتن
1115,erwarten::V,megvár,انتظار داشتن
1116,suchen::V,kutat,جستجو کردن
1117,finden::V,talál,یافتن
1118,finden::V,talál,پیدا کردن
1119,versuchen::V,megpróbál,سعی کردن
1120,versuchen::V,megpróbál,کوشش کردن
1121,versuchen::V,megkísérel,سعی کردن
1122,versuchen::V,megkísérel,کوشش کردن
1123,vorbereiten::V,előkészít,آماده کردن
1124,lieben::V,szeret,عاشق بودن
1125,mögen::V,szeret,میل داشتن
1126,mögen::V,szeret,دوست داشتن
1127,lachen::V,nevet,خندیدن
1128,rühren::V,mozdít,به رقت آوردن
1129,weinen::V,sír,گریه کردن
1130,schimpfen::V,szid,فحاشی کردن
1131,schimpfen::V,szitkozódik,فحاشی کردن
1132,sich ärgern::V,mérgelődik,ناراحت شدن
1133,sich ärgern::V,bosszankodik,ناراحت شدن
1134,sich fürchten::V,fél,واهمه کردن
1135,sich fürchten::V,retteg,واهمه کردن
1136,fürchten::V,fél,ترسیدن
1137,fliehen::V,menekül,گریختن
1138,flüchten::V,elmenekül,فرار کردن
1139,sehen::V,néz,دیدن
1140,anschauen::V,megnéz,نگاه کردن
1141,ansehen::V,néz,تماشا کردن
1142,ansehen::V,ránéz,تماشا کردن
1143,ansehen::V,megnéz,تماشا کردن
1144,hören::V,hall,شنیدن
1145,zuhören::V,hallgat,گوش دادن
1146,zuhören::V,meghallgat,گوش دادن
1147,probieren::V,kóstol,چشیدن
1148,probieren::V,megkóstol,چشیدن
1149,riechen::V,szagol,بوییدن
1150,riechen::V,szagol,بو کردن
1151,fühlen::V,érez,احساس کردن
1152,scheinen::V,tűnik,بنظر آمدن
1153,scheinen::V,látszik,بنظر آمدن
1154,zu sehen sein::V,mutatkozik,دیده شدن
1155,vernehmen::V,hall,شنیدن
1156,frieren::V,fázik,سرد بودن
1157,tun::V,csinál,کردن
1158,tun::V,cselekszik,کردن
1159,können::V,tud,توانستن
1160,wollen::V,akar,خواستن
1161,anfangen::V,kezd,شروع کردن
1162,beenden::V,befejez,تمام کردن
1163,beenden::V,befejez,پایان دادن
1164,aufhören::V,megszűnik,دست کشیدن
1165,gelingen::V,sikerül,موفق شدن
1166,geraten::V,kerül,نتیجه دادن
1167,geraten::V,jut,نتیجه دادن
1168,öffnen::V,nyit,گشودن
1169,öffnen::V,nyit,باز کردن
1170,öffnen::V,kinyit,گشودن
1171,öffnen::V,kinyit,باز کردن
1172,schließen::V,csuk,بستن
1173,schließen::V,csuk,قفل کردن
1174,schließen::V,becsuk,بستن
1175,schließen::V,becsuk,قفل کردن
1176,stellen::V,állít,گذاردن
1177,stellen::V,helyez,گذاردن
1178,setzen::V,ültet,نشاندن
1179,setzen::V,helyez,نشاندن
1180,legen::V,tesz,گذاشتن
1181,legen::V,fektet,گذاشتن
1182,berühren::V,érint,دست زدن
1183,berühren::V,érint,لمس کردن
1184,verbinden::V,beköt,وصل کردن
1185,verbinden::V,összeköt,وصل کردن
1186,bedecken::V,betakar,پوشاندن
1187,bedecken::V,beborít,پوشاندن
1188,aufhängen::V,felakaszt,آویختن
1189,anzünden::V,gyújt,سوزاندن
1190,anzünden::V,meggyújt,سوزاندن
1191,aufheben::V,felemel,برداشتن
1192,aufheben::V,felemel,بلند کردن
1193,zurücklassen::V,hátrahagy,گذاشتن
1194,verlieren::V,veszít,گم کردن
1195,verlieren::V,elveszít,گم کردن
1196,fallen lassen::V,elejt,انداختن
1197,machen::V,tesz,کردن
1198,machen::V,tesz,ساختن
1199,machen::V,csinál,کردن
1200,machen::V,csinál,ساختن
1201,herstellen::V,gyárt,ساختن
1202,herstellen::V,gyárt,تولید کردن
1203,herstellen::V,előállít,ساختن
1204,herstellen::V,előállít,تولید کردن
1205,bauen::V,épít,ساختن
1206,bauen::V,épít,بنا کردن
1207,reparieren::V,javít,درست کردن
1208,reparieren::V,javít,تعمیر کردن
1209,reparieren::V,kijavít,درست کردن
1210,reparieren::V,kijavít,تعمیر کردن
1211,reparieren::V,megjavít,درست کردن
1212,reparieren::V,megjavít,تعمیر کردن
1213,verbessern::V,megjavít,بهتر کردن
1214,ändern::V,változtat,تغییر دادن
1215,ändern::V,megváltoztat,تغییر دادن
1216,graben::V,ás,کندن
1217,graben::V,ás,گود کردن
1218,beugen::V,meghajt,کج کردن
1219,biegen::V,hajlít,خم کردن
1220,drehen::V,forgat,چرخاندن
1221,wenden::V,fordít,برگرداندن
1222,wenden::V,megfordít,برگرداندن
1223,umdrehen::V,megfordít,برگرداندن
1224,umdrehen::V,megforgat,برگرداندن
1225,heben::V,emel,برداشتن
1226,hochheben::V,felemel,برآوردن
1227,hochheben::V,felemel,بلند کردن
1228,ergreifen::V,megfog,گرفتن
1229,halten::V,tart,نگاه داشتن
1230,drücken::V,nyom,فشار دادن
1231,drücken::V,nyom,فشار آوردن
1232,drücken::V,megnyom,فشار دادن
1233,drücken::V,megnyom,فشار آوردن
1234,schieben::V,tol,هل دادن
1235,kratzen::V,vakar,خاریدن
1236,lecken::V,nyal,لیسیدن
1237,beißen::V,harap,گاز زدن
1238,abreißen::V,letép,پاره کردن
1239,abschneiden::V,levág,بریدن
1240,abschneiden::V,levág,قطع کردن
1241,binden::V,köt,بستن
1242,binden::V,kötöz,بستن
1243,stecken::V,dug,فرو کردن
1244,brechen::V,tör,شکستن
1245,brechen::V,eltör,شکستن
1246,klopfen::V,kopogtat,کوبیدن
1247,hauen::V,vág,زدن
1248,hauen::V,levág,زدن
1249,kleben::V,tapaszt,چسباندن
1250,reiben::V,dörzsöl,مالش دادن
1251,reiben::V,súrol,مالش دادن
1252,streichen::V,simít,مالیدن
1253,schleifen::V,fen,تیز کردن
1254,schleifen::V,csiszol,تیز کردن
1255,schleifen::V,köszörül,تیز کردن
1256,schneiden::V,vág,چیدن
1257,schneiden::V,vág,بریدن
1258,schneiden::V,szel,چیدن
1259,schneiden::V,szel,بریدن
1260,schneiden::V,metsz,چیدن
1261,schneiden::V,metsz,بریدن
1262,rütteln::V,ráz,لرزاندن
1263,rütteln::V,ráz,تکان دادن
1264,schütteln::V,ráz,تکان دادن
1265,schütteln::V,megráz,تکان دادن
1266,schwenken::V,lóbál,تاب دادن
1267,schwenken::V,lobogtat,تاب دادن
1268,schütten::V,önt,ریختن
1269,füllen::V,tölt,پر کردن
1270,füllen::V,megtölt,پر کردن
1271,einwickeln::V,becsavar,پیچیدن
1272,tragen::V,hord,بردن
1273,tragen::V,hord,حمل کردن
1274,schleppen::V,vonszol,کشیدن
1275,ziehen::V,húz,کشیدن
1276,aufbewahren::V,megőriz,نگهداری کردن
1277,werfen::V,dob,انداختن
1278,werfen::V,dob,پرتاب کردن
1279,werfen::V,hajít,انداختن
1280,werfen::V,hajít,پرتاب کردن
1281,fangen::V,fog,گرفتن
1282,packen::V,megragad,گرفتن
1283,verstecken::V,eldug,قایم کردن
1284,verstecken::V,eldug,پنهان کردن
1285,verstecken::V,elrejt,قایم کردن
1286,verstecken::V,elrejt,پنهان کردن
1287,teilen::V,oszt,قسمت کردن
1288,teilen::V,oszt,تقسیم کردن
1289,teilen::V,megoszt,قسمت کردن
1290,teilen::V,megoszt,تقسیم کردن
1291,schicken::V,küld,فرستادن
1292,schicken::V,küld,ارسال کردن
1293,bringen::V,hoz,آوردن
1294,bringen::V,visz,آوردن
1295,hinzufügen::V,hozzáad,افزودن
1296,hinzufügen::V,hozzáad,اضافه کردن
1297,bekommen::V,kap,گرفتن
1298,bekommen::V,megkap,گرفتن
1299,erhalten::V,kap,دریافت کردن
1300,erhalten::V,megkap,دریافت کردن
1301,nehmen::V,vesz,گرفتن
1302,nehmen::V,vesz,برداشتن
1303,wählen::V,választ,انتخاب کردن
1304,auswählen::V,kiválaszt,برگزیدن
1305,bewahren::V,megtart,حفظ کردن
1306,bewahren::V,megtart,حفاظت کردن
1307,behindern::V,akadályoz,مانع بودن
1308,behindern::V,gátol,مانع بودن
1309,verderben::V,elront,از بین بردن
1310,beschädigen::V,rongál,صدمه زدن
1311,zerbrechen::V,eltör,شکستن
1312,zerbrechen::V,széttör,شکستن
1313,zerbrechen::V,kettétör,شکستن
1314,zerreißen::V,eltép,دریدن
1315,zerreißen::V,eltép,پاره کردن
1316,zerreißen::V,széttép,دریدن
1317,zerreißen::V,széttép,پاره کردن
1318,zerstören::V,elpusztít,خراب کردن
1319,zerstören::V,elpusztít,ویران کردن
1320,verbrennen::V,éget,سوزاندن
1321,verbrennen::V,eléget,سوزاندن
1322,geben::V,ad,دادن
1323,reichen::V,nyújt,دادن
1324,schenken::V,ajándékoz,هدیه دادن
1325,versprechen::V,ígér,قول دادن
1326,versprechen::V,ígér,وعده دادن
1327,wünschen::V,kíván,آرزو کردن
1328,loben::V,dicsér,ستایش کردن
1329,küssen::V,csókol,بوسیدن
1330,wiegen::V,ringat,نوسان کردن
1331,zudecken::V,betakar,پوشاندن
1332,wecken::V,kelt,بیدار کردن
1333,wecken::V,ébreszt,بیدار کردن
1334,zeigen::V,mutat,نشان دادن
1335,führen::V,visz,رهنمائی کردن
1336,führen::V,vezet,رهنمائی کردن
1337,lehren::V,tanít,آموختن
1338,lehren::V,tanít,یاد دادن
1339,unterrichten::V,tanít,درس دادن
1340,unterrichten::V,tanít,تدریس کردن
1341,aufziehen::V,felnevel,تربیت کردن
1342,leiten::V,vezet,اداره کردن
1343,leiten::V,vezérel,اداره کردن
1344,antreiben::V,hajt,عجله دادن
1345,lassen::V,-tat,وادار کردن
1346,lassen::V,-at,وادار کردن
1347,einladen::V,meghív,دعوت کردن
1348,einladen::V,meghív,مهمان کردن
1349,vereinigen::V,egyesít,یکی کردن
1350,vereinigen::V,egyesít,متحد کردن
1351,besuchen::V,látogat,دیدار کردن
1352,treffen::V,talál,ملاقات کردن
1353,sich versammeln::V,gyülekezik,جمع شدن
1354,sich versammeln::V,összegyűlik,جمع شدن
1355,spielen::V,játszik,بازی کردن
1356,singen::V,énekel,آواز خواندن
1357,tanzen::V,táncol,رقصیدن
1358,sich trennen::V,elválik,جدا شدن
1359,verlassen::V,elhagy,ترک کردن
1360,retten::V,ment,نجات دادن
1361,bewachen::V,őriz,حراست کردن
1362,schützen::V,óv,حفظ کردن
1363,schützen::V,véd,حفظ کردن
1364,verteidigen::V,véd,دفاع کردن
1365,sich schlagen::V,verekszik,کتک‌کاری کردن
1366,schießen::V,lő,تیر زدن
1367,siegen::V,győz,پیروز شدن
1368,ärgern::V,bosszant,ناراحت کردن
1369,schlagen::V,üt,زدن
1370,schlagen::V,üt,کوبیدن
1371,schlagen::V,ver,زدن
1372,schlagen::V,ver,کوبیدن
1373,treten::V,rúg,لگد زدن
1374,stechen::V,döf,چاقو زدن
1375,stechen::V,szúr,چاقو زدن
1376,stoßen::V,lök,هل دادن
1377,stehlen::V,lop,دزدیدن
1378,stören::V,zavar,مزاحم شدن
1379,belästigen::V,zaklat,زحمت دادن
1380,verbergen::V,rejt,پنهان کردن
1381,verbergen::V,elrejt,پنهان کردن
1382,täuschen::V,megtéveszt,گول زدن
1383,täuschen::V,megtéveszt,فریب دادن
1384,betrügen::V,csal,گول زدن
1385,betrügen::V,csal,فریب دادن
1386,töten::V,öl,کشتن
1387,wohnen::V,lakik,منزل داشتن
1388,wohnen::V,lakik,سکونت داشتن
1389,arbeiten::V,dolgozik,کار کردن
1390,sammeln::V,szed,جمع کردن
1391,sammeln::V,gyűjt,جمع کردن
1392,pflücken::V,szed,چیدن
1393,jagen::V,vadászik,شکار کردن
1394,fischen::V,halászik,صید کردن
1395,fischen::V,halászik,ماهی‌گیری کردن
1396,fassen::V,fog,گرفتن
1397,hüten::V,őriz,چراندن
1398,hüten::V,őriz,مراقبت کردن
1399,hüten::V,legeltet,چراندن
1400,hüten::V,legeltet,مراقبت کردن
1401,treiben::V,hajt,راندن
1402,anbinden::V,köt,متصل کردن
1403,füttern::V,etet,غذا دادن
1404,melken::V,fej,دوشیدن
1405,hacken::V,vág,خرد کردن
1406,gießen::V,öntöz,ریختن
1407,reifen::V,érik,رسیدن
1408,zubereiten::V,elkészít,طبخ کردن
1409,zubereiten::V,elkészít,آماده کردن
1410,kochen::V,főz,پختن
1411,kochen::V,főz,آشپزی کردن
1412,backen::V,süt,پختن
1413,braten::V,süt,سرخ کردن
1414,umrühren::V,megkever,هم زدن
1415,stricken::V,köt,بافتن
1416,nähen::V,varr,دوختن
1417,färben::V,fest,رنگ زدن
1418,reinigen::V,tisztít,پاک کردن
1419,reinigen::V,tisztít,تمیز کردن
1420,waschen::V,mos,شستن
1421,abwischen::V,letöröl,زدودن
1422,spülen::V,mosogat,شستن
1423,fegen::V,söpör,جارو کردن
1424,kehren::V,söpör,جارو کردن
1425,baden::V,fürdik,شنا کردن
1426,baden::V,fürdik,حمام کردن
1427,sich waschen::V,mosdik,شستشو کردن
1428,sich waschen::V,mosakszik,شستشو کردن
1429,ausziehen::V,levesz,درآوردن
1430,anziehen::V,felölt,پوشیدن
1431,anziehen::V,felvesz,پوشیدن
1432,sich anziehen::V,öltözik,لباس پوشیدن
1433,sich anziehen::V,felöltözik,لباس پوشیدن
1434,kämmen::V,fésül,شانه زدن
1435,schmücken::V,díszít,زینت دادن
1436,sagen::V,mond,گفتن
1437,sprechen::V,beszél,حرف زدن
1438,sprechen::V,beszél,صحبت کردن
1439,reden::V,beszél,حرف زدن
1440,reden::V,beszél,صحبت کردن
1441,sich unterhalten::V,beszélget,گپ زدن
1442,fragen::V,kérdez,پرسیدن
1443,fragen::V,kérdez,سؤال کردن
1444,bitten::V,kér,خواهش کردن
1445,bitten::V,kér,درخواست کردن
1446,erzählen::V,mesél,نقل کردن
1447,erzählen::V,mesél,حکایت کردن
1448,erzählen::V,elbeszél,نقل کردن
1449,erzählen::V,elbeszél,حکایت کردن
1450,mitteilen::V,közöl,خبر دادن
1451,nennen::V,hív,نامیدن
1452,nennen::V,nevez,نامیدن
1453,rufen::V,hív,صدا کردن
1454,prahlen::V,dicsekszik,پز آمدن
1455,übersetzen::V,fordít,ترجمه کردن
1456,denken::V,gondol,فکر کردن
1457,glauben::V,hisz,باور کردن
1458,glauben::V,hisz,عقیده داشتن
1459,bemerken::V,észrevesz,متوجه شدن
1460,erkennen::V,ráismer,شناختن
1461,erkennen::V,ráismer,تشخیص دادن
1462,erkennen::V,felismer,شناختن
1463,erkennen::V,felismer,تشخیص دادن
1464,begreifen::V,felfog,فهمیدن
1465,begreifen::V,felfog,درک کردن
1466,verstehen::V,ért,فهمیدن
1467,verstehen::V,megért,فهمیدن
1468,lernen::V,tanul,آموختن
1469,lernen::V,tanul,یاد گرفتن
1470,lernen::V,megtanul,آموختن
1471,lernen::V,megtanul,یاد گرفتن
1472,wissen::V,tud,دانستن
1473,sich erinnern an::V,emlékszik,به یاد آوردن
1474,vergessen::V,felejt,فراموش کردن
1475,vergessen::V,elfelejt,فراموش کردن
1476,messen::V,mér,اندازه گرفتن
1477,messen::V,megmér,اندازه گرفتن
1478,zählen::V,számol,شمردن
1479,zählen::V,megszámol,شمردن
1480,rechnen::V,számít,حساب کردن
1481,lesen::V,olvas,خواندن
1482,malen::V,fest,نقاشی کردن
1483,zeichnen::V,rajzol,کشیدن
1484,zeichnen::V,rajzol,رسم کردن
1485,schreiben::V,ír,نوشتن
1486,besitzen::V,birtokol,داشتن
1487,kaufen::V,vesz,خریدن
1488,kaufen::V,vesz,خرید کردن
1489,kaufen::V,megvesz,خریدن
1490,kaufen::V,megvesz,خرید کردن
1491,verkaufen::V,elad,فروختن
1492,bezahlen::V,fizet,پرداختن
1493,bezahlen::V,kifizet,پرداختن
1494,zahlen::V,fizet,پرداخت کردن
1495,zahlen::V,megfizet,پرداخت کردن
1496,beherrschen::V,ural,مسلط بودن
1497,ertragen::V,elbír,تحمل کردن
1498,ertragen::V,elvisel,تحمل کردن
