,Concept_ID,tt,sl
810,drei::NUM,өч,trí
811,vier::NUM,дүрт,štíri
812,fünf::NUM,биш,pét
813,sechs::NUM,алты,šést
814,sieben::NUM,җиде,sédem
815,acht::NUM,сигез,ósem
816,neun::NUM,тугыз,devét
817,zehn::NUM,ун,desét
818,elf::NUM,унбер,enájst
819,zwölf::NUM,унике,dvánajst
820,zwanzig::NUM,егерме,dvájset
821,dreißig::NUM,утыз,trídeset
822,vierzig::NUM,кырык,štírideset
823,fünfzig::NUM,илле,pétdeset
824,sechzig::NUM,алтмыш,šéstdeset
825,siebzig::NUM,җитмеш,sédemdeset
826,achtzig::NUM,сиксән,ósemdeset
827,neunzig::NUM,туксан,devétdeset
828,hundert::NUM,йөз,stó
829,tausend::NUM,мең,tísoč
830,und::CNJ,вә,in
831,oder::CNJ,яки,áli
832,oder::CNJ,яисә,áli
833,stehen::V,тору,státi
834,sitzen::V,утыру,sedéti
835,liegen::V,яту,ležáti
836,hängen::V,эленү,viséti
837,werden::V,булу,postáti
838,passieren::V,булу,zgodíti se
839,beginnen::V,башлану,začéti se
840,enden::V,бетү,končáti se
841,wechseln::V,үзгәртү,ménjati se
842,aufgehen[Sonne]::V,чыгу,vzíti
843,untergehen[Sonne]::V,бату,zaíti
844,scheinen[Sonne]::V,яктырту,sijáti
845,donnern::V,күкрәү,grméti
846,wehen::V,исү,píhati
847,strömen::V,агу,líti
848,fließen::V,агу,têči
849,sich drehen::V,бөтерелү,vrtéti se
850,schwanken::V,икеләнү,kolébati
851,schwingen::V,тирбәлү,níhati
852,fallen::V,егылу,pádati
853,brennen::V,яну,goréti
854,rauchen::V,төтәү,kadíti se
855,rauchen::V,төтенләү,kadíti se
856,regnen::V,яву,deževáti
857,gefrieren::V,кату,zmŕzniti
858,tauen::V,эрү,tájati
859,tauen::V,эретү,tájati
860,schmelzen::V,эрү,kopnéti
861,schmelzen::V,эретү,kopnéti
862,trocknen::V,кибү,sušíti se
863,sieden::V,ургылу,kipéti
864,faulen::V,черү,gníti
865,verfaulen::V,черү,zgníti
866,reißen::V,өзелү,tŕgati se
867,versinken::V,бату,pogrézniti se
868,vergehen::V,авышу,miníti
869,erscheinen::V,пәйда булу,pojáviti se
870,verschwinden::V,югалу,izgíniti
871,verschwinden::V,юк булу,izgíniti
872,sinken::V,кимү,péšati
873,sinken::V,кайту,péšati
874,abnehmen::V,азаю,pojémati
875,zunehmen::V,арту,véčati se
876,zunehmen::V,арту,množíti se
877,zunehmen::V,күбәю,véčati se
878,zunehmen::V,күбәю,množíti se
879,zunehmen::V,ишәю,véčati se
880,zunehmen::V,ишәю,množíti se
881,steigen::V,үсү,dvígati se
882,wachsen::V,үсү,rásti
883,glänzen::V,ялкылдау,sijáti
884,funkeln::V,ялтырау,ískriti se
885,lärmen::V,шаулау,ropotáti
886,lärmen::V,шаулау,razgrájati
887,läuten::V,шалтырату,zvoníti
888,klingeln::V,шалтырату,zvončkljáti
889,klirren::V,чылтырау,žvenketáti
890,brausen::V,давыллау,šuméti
891,brausen::V,дулау,šuméti
892,rauschen::V,кыштырдау,šuštéti
893,rauschen::V,кыштырдау,šelestéti
894,klingen::V,ишетелү,zvenéti
895,bellen::V,өрү,lájati
896,heulen::V,улау,zavíjati
897,blasen::V,өрү,píhniti
898,pfeifen::V,сызгырту,pískati
899,pfeifen::V,сызгырту,žvížgati
900,schreien::V,кычкыру,kričáti
901,stöhnen::V,ыңгырашу,stókati
902,zittern::V,калтырау,drgetáti
903,zittern::V,калтырану,drgetáti
904,leben::V,яшәү,živéti
905,leben::V,гомер итү,živéti
906,geboren werden::V,туу,rodíti se
907,atmen::V,сулау,díhati
908,trinken::V,эчү,píti
909,essen::V,ашау,jésti
910,schlucken::V,йоту,požírati
911,müde werden::V,ялыгу,péšati
912,müde werden::V,ялыгу,utrúditi se
913,müde werden::V,йөгенү,péšati
914,müde werden::V,йөгенү,utrúditi se
915,einschlafen::V,йокыга китү,zaspáti
916,schlafen::V,йоклау,spáti
917,aufwachen::V,уяну,zbudíti se
918,aufstehen::V,тору,vstáti
919,sich erholen::V,ял алу,oddahníti se
920,sich erholen::V,истирахәт итү,oddahníti se
921,krank werden::V,чирләү,oboléti
922,krank sein::V,чирләү,bíti bolán
923,schmerzen::V,авырту,boléti
924,husten::V,ютәлләү,kášljati
925,genesen::V,савыгу,okrévati
926,genesen::V,сәламәтләнү,okrévati
927,sterben::V,үлү,umréti
928,sterben::V,дөнья кую,umréti
929,sterben::V,вафат булу,umréti
930,umkommen::V,үлү,pogíniti
931,sich bewegen::V,йөрү,zganíti se
932,sich rühren::V,кыймылдау,premakníti se
933,sich erheben::V,басу,vstájati
934,sich erheben::V,басу,vzdígniti se
935,sich setzen::V,утыру,sésti
936,hinfallen::V,егылу,pásti dôl
937,laufen::V,җәяүләү,hodíti
938,schreiten::V,атлау,stópati
939,spazierengehen::V,йөрү,na sprehòd íti
940,spazierengehen::V,йөргенү,na sprehòd íti
941,eilen::V,ашыгу,drvéti
942,sich beeilen::V,ашыгу,hitéti
943,sich beeilen::V,кызулау,hitéti
944,sausen::V,җилдерү,dírkati
945,rennen::V,йөгерү,dírjati
946,springen::V,сикерү,skákati
947,klettern::V,үрмәләү,plézati
948,schaukeln::V,атыну,kolébati
949,kriechen::V,шуышу,pláziti se
950,kriechen::V,үрмәләү,pláziti se
951,schwimmen::V,йөзү,plávati
952,tauchen::V,чуму,potápljati se
953,rudern::V,ишү,vesláti
954,fahren::V,бару,vozíti se
955,fahren::V,бару,peljáti se
956,fliegen::V,очу,létati
957,gehen::V,йөрү,íti
958,weggehen::V,китү,odíti
959,abfahren::V,кузгалу,odpeljáti se
960,anhalten::V,тукталу,ustáviti se
961,hineingehen::V,инү,íti nóter
962,eintreten::V,инү,vstopíti
963,kommen::V,килү,príti
964,ankommen::V,бару,prispéti
965,ankommen::V,бару,prihájati
966,zurückkommen::V,кире кайту,vrníti se
967,bleiben::V,калу,ostáti
968,warten::V,көтү,čákati
969,erwarten::V,көтү,pričakováti
970,suchen::V,эзләү,iskáti
971,finden::V,табу,nájti
972,versuchen::V,маташу,poskúšati
973,vorbereiten::V,хәзерләү,pripráviti
974,lieben::V,сөю,ljubíti
975,lieben::V,ярату,ljubíti
976,mögen::V,өнәү,márati
977,lachen::V,көлү,smejáti se
978,rühren::V,дулкынландыру,ganíti
979,weinen::V,елау,jókati
980,weinen::V,елау,plákati
981,schimpfen::V,сүгү,psováti
982,schimpfen::V,сүгү,zmérjati
983,schimpfen::V,сүгенү,psováti
984,schimpfen::V,сүгенү,zmérjati
985,sich ärgern::V,ачулану,jezíti se
986,sich fürchten::V,курку,báti se
987,fürchten::V,калтырау,báti se
988,fürchten::V,калтырану,báti se
989,fliehen::V,арка бирү,bežáti
990,flüchten::V,качу,pobégniti
991,sehen::V,күрү,vídeti
992,anschauen::V,карау,oglédati
993,ansehen::V,карау,glédati
994,ansehen::V,күзәтү,glédati
995,hören::V,ишетү,slíšati
996,zuhören::V,тыңлау,poslúšati
997,probieren::V,тату,poskúšati
998,riechen::V,иснәү,dúhati
999,fühlen::V,тою,čutíti
1000,fühlen::V,сизү,čutíti
1001,scheinen::V,күренү,zdéti se
1002,zu sehen sein::V,күренү,vídeti se
1003,vernehmen::V,ишетү,čúti
1004,frieren::V,өшү,zébsti
1005,frieren::V,күшегү,zébsti
1006,tun::V,итү,délati
1007,können::V,алу,môči
1008,wollen::V,теләү,hotéti
1009,anfangen::V,керешү,začéti
1010,beenden::V,бетерү,dokončáti
1011,beenden::V,тәмамлау,dokončáti
1012,aufhören::V,бетү,prenéhati
1013,gelingen::V,уңу,uspéti
1014,gelingen::V,уңу,posréčiti se
1015,geraten::V,сабышу,obnêsti se
1016,öffnen::V,ачу,odpréti
1017,schließen::V,ябу,zapréti
1018,stellen::V,кую,postáviti
1019,setzen::V,утырту,posadíti
1020,legen::V,яткыру,položíti
1021,berühren::V,тию,dotíkati se
1022,verbinden::V,ялгау,obvézati
1023,bedecken::V,өрту,pokríti
1024,bedecken::V,каплау,pokríti
1025,bedecken::V,томалау,pokríti
1026,aufhängen::V,асу,obésiti
1027,anzünden::V,кабызу,zažgáti
1028,aufheben::V,күтәрү,vzdígniti
1029,zurücklassen::V,калдыру,zapustíti
1030,verlieren::V,югалту,izgubíti
1031,fallen lassen::V,төшерү,navréči
1032,machen::V,ясау,naredíti
1033,machen::V,ясау,napráviti
1034,machen::V,эшләү,naredíti
1035,machen::V,эшләү,napráviti
1036,herstellen::V,ясау,izdélati
1037,bauen::V,кору,gradíti
1038,reparieren::V,төзәтү,popráviti
1039,verbessern::V,яхшырту,izbóljšati
1040,ändern::V,үзгәртү,spremeníti
1041,graben::V,казу,kopáti
1042,graben::V,казу,grêbsti
1043,beugen::V,ию,upogníti
1044,biegen::V,бөгү,zavíjati
1045,drehen::V,бору,vrtéti
1046,drehen::V,бөтерү,vrtéti
1047,wenden::V,бору,obrníti
1048,umdrehen::V,түнтәрү,zasúkati
1049,heben::V,күтәрү,dvígati
1050,hochheben::V,күтәрү,privzdígniti
1051,ergreifen::V,эләктерү,zgrábiti
1052,halten::V,тоту,držáti
1053,drücken::V,кысу,tiščáti
1054,schieben::V,кузгату,ríniti
1055,kratzen::V,тырнау,práskati
1056,lecken::V,ялау,lízati
1057,beißen::V,тешләү,grísti
1058,abreißen::V,өзү,odtŕgati
1059,abschneiden::V,кыю,odrézati
1060,abschneiden::V,кисү,odrézati
1061,binden::V,бәйләү,vézati
1062,stecken::V,төртү,vtakníti
1063,stecken::V,тыгу,vtakníti
1064,brechen::V,сындыру,lomíti
1065,klopfen::V,шаку,tólči
1066,klopfen::V,шакылдау,tólči
1067,hauen::V,кыйнау,séči
1068,kleben::V,ябыштыру,lépiti
1069,reiben::V,ышку,tréti
1070,reiben::V,ышку,dŕgniti
1071,streichen::V,ягу,namázati
1072,schleifen::V,кайрау,brúsiti
1073,schneiden::V,кисү,rézati
1074,rütteln::V,селкетү,strésti
1075,schütteln::V,селкетү,majáti
1076,schwenken::V,болгау,obrníti
1077,schütten::V,кою,sípati
1078,füllen::V,тутыру,napolníti
1079,einwickeln::V,төрү,zavíti
1080,tragen::V,ташу,nêsti
1081,schleppen::V,сөйрәү,vláčiti
1082,schleppen::V,өстерәү,vláčiti
1083,ziehen::V,тарту,vléči
1084,aufbewahren::V,саклау,shranjeváti
1085,werfen::V,ыргыту,lúčati
1086,fangen::V,тоту,ujéti
1087,packen::V,эләктерү,prijéti
1088,verstecken::V,яшерү,skríti
1089,teilen::V,бүлү,razdelíti
1090,schicken::V,җибәрү,pošíljati
1091,bringen::V,китерү,prinêsti
1092,hinzufügen::V,өстәү,pristáviti
1093,bekommen::V,алу,dobíti
1094,erhalten::V,алу,prejéti
1095,nehmen::V,алу,vzéti
1096,wählen::V,сайлау,izbírati
1097,auswählen::V,сайлау,izbráti
1098,bewahren::V,саклау,ohraníti
1099,behindern::V,комачаулау,ovírati
1100,verderben::V,бозу,pokváriti
1101,beschädigen::V,бозу,poškodováti
1102,zerbrechen::V,вату,razlomíti
1103,zerreißen::V,өзү,raztŕgati
1104,zerreißen::V,ерту,raztŕgati
1105,zerstören::V,җимерү,razrúšiti
1106,verbrennen::V,яндыру,sežgáti
1107,verbrennen::V,көйдерү,sežgáti
1108,geben::V,бирү,dáti
1109,reichen::V,тапшыру,séči
1110,reichen::V,тапшыру,molíti
1111,schenken::V,бүләкләү,podáriti
1112,versprechen::V,вәгъдә бирү,obljubíti
1113,wünschen::V,котлау,vóščiti
1114,loben::V,мактау,hváliti
1115,küssen::V,үбү,poljubováti
1116,wiegen::V,тирбәтү,zíbati
1117,zudecken::V,ябу,pokríti
1118,zudecken::V,бөркәү,pokríti
1119,wecken::V,уяту,zbudíti
1120,zeigen::V,күрсәтү,pokázati
1121,führen::V,йөртү,vêsti
1122,lehren::V,өйрәтү,učíti
1123,unterrichten::V,укыту,poučeváti
1124,aufziehen::V,асрау,vzgojíti
1125,leiten::V,җитәкләү,uprávljati
1126,antreiben::V,куалау,goníti
1127,antreiben::V,әйдәләү,goníti
1128,antreiben::V,ашыктыру,goníti
1129,lassen::V,мәҗбүр итү,povzročíti
1130,einladen::V,чакыру,povábiti
1131,vereinigen::V,берләштерү,zdrúžiti
1132,besuchen::V,керешү,obiskáti
1133,treffen::V,очрату,pogodíti
1134,sich versammeln::V,җыелышу,zbráti se
1135,spielen::V,уйнау,igráti se
1136,singen::V,җырлау,péti
1137,tanzen::V,бию,plésati
1138,sich trennen::V,аерылу,ločíti se
1139,sich trennen::V,ташлашу,ločíti se
1140,verlassen::V,ташлау,zapustíti
1141,verlassen::V,калдыру,zapustíti
1142,retten::V,коткару,réšiti
1143,bewachen::V,каравыллау,strážiti
1144,schützen::V,ышыклау,sčítiti
1145,verteidigen::V,яклау,braníti
1146,verteidigen::V,саклау,braníti
1147,sich schlagen::V,сугышу,têpsti se
1148,schießen::V,ату,stréljati
1149,siegen::V,җиңү,zmágati
1150,ärgern::V,ачуландыру,jezíti
1151,ärgern::V,ачуландыру,razbúriti
1152,schlagen::V,ору,têpsti
1153,schlagen::V,ору,udáriti
1154,schlagen::V,бәрү,têpsti
1155,schlagen::V,бәрү,udáriti
1156,schlagen::V,тукмау,têpsti
1157,schlagen::V,тукмау,udáriti
1158,treten::V,тибү,teptáti
1159,stechen::V,кадау,ubôsti
1160,stoßen::V,этү,peháti
1161,stoßen::V,этү,drégniti
1162,stehlen::V,урлау,ukrásti
1163,stehlen::V,урлау,pokrásti
1164,stören::V,комачаулау,motíti
1165,belästigen::V,борчу,nadlegováti
1166,belästigen::V,билмазалау,nadlegováti
1167,verbergen::V,яшерү,skríti
1168,täuschen::V,алдату,slepíti
1169,betrügen::V,хәрәмләшү,várati
1170,betrügen::V,хәрәмләшү,ogoljufáti
1171,töten::V,үтерү,ubíti
1172,wohnen::V,яшәү,prebívati
1173,arbeiten::V,эшләү,délati
1174,sammeln::V,туплау,zbráti
1175,pflücken::V,өзү,obráti
1176,jagen::V,аулау,lovíti
1177,fischen::V,балык тоту,ribáriti
1178,fassen::V,тоту,zajéti
1179,hüten::V,көтү,pásti
1180,treiben::V,куалау,pogánjati
1181,anbinden::V,бәйләү,privézati
1182,füttern::V,туйдыру,kŕmiti
1183,melken::V,саву,mólsti
1184,hacken::V,чабу,sékati
1185,gießen::V,сугару,ulíti
1186,reifen::V,җитешү,zoréti
1187,zubereiten::V,пешеренү,pripráviti
1188,kochen::V,пешерү,kúhati
1189,kochen::V,кайнату,kúhati
1190,backen::V,пешерү,cvréti
1191,braten::V,куыру,pêči
1192,braten::V,кыздыру,pêči
1193,umrühren::V,бутау,preméšati
1194,umrühren::V,болгату,preméšati
1195,stricken::V,бәйләү,plêsti
1196,nähen::V,тегү,šívati
1197,färben::V,ману,bárvati
1198,reinigen::V,чистарту,očístiti
1199,waschen::V,юу,opráti
1200,abwischen::V,сөртү,obrísati
1201,spülen::V,чайкау,splakováti
1202,fegen::V,себерү,pométati
1203,kehren::V,себерү,mésti
1204,baden::V,коену,kópati se
1205,sich waschen::V,юыну,umíti se
1206,ausziehen::V,чишенү,izvléči
1207,anziehen::V,кию,obléči
1208,sich anziehen::V,киенү,obléči se
1209,kämmen::V,тарау,česáti
1210,schmücken::V,бизәү,okrasíti
1211,schmücken::V,бизәкләү,okrasíti
1212,sagen::V,дию,dejáti
1213,sagen::V,әйтү,dejáti
1214,sprechen::V,сөйләү,govoríti
1215,sprechen::V,сөйләшү,govoríti
1216,reden::V,сөйләү,rêči
1217,sich unterhalten::V,сөйләшү,razgovárjati se
1218,fragen::V,сорау,vprášati
1219,fragen::V,сорашу,vprášati
1220,bitten::V,үтенү,prosíti
1221,erzählen::V,сөйләү,práviti
1222,mitteilen::V,белдерү,naznániti
1223,nennen::V,дию,imenováti
1224,rufen::V,дәшү,klícati
1225,prahlen::V,мактану,baháti se
1226,prahlen::V,шапырыну,baháti se
1227,übersetzen::V,күчерү,prevêsti
1228,denken::V,уйлау,mísliti
1229,glauben::V,инану,verjéti
1230,bemerken::V,искәрү,opáziti
1231,erkennen::V,тану,spoznáti
1232,begreifen::V,аңлау,pôjmiti
1233,begreifen::V,төшенү,pôjmiti
1234,verstehen::V,аңлау,razuméti
1235,verstehen::V,төшенү,razuméti
1236,lernen::V,уку,učíti se
1237,lernen::V,өйрәнү,učíti se
1238,wissen::V,белү,znáti
1239,wissen::V,белү,védeti
1240,sich erinnern an::V,хәтерләү,spómniti se
1241,vergessen::V,оныту,pozábiti
1242,messen::V,үлчәү,mériti
1243,zählen::V,санау,štéti
1244,rechnen::V,исәпләү,račúnati
1245,lesen::V,уку,bráti
1246,lesen::V,уку,čítati
1247,malen::V,рәсем ясау,slíkati
1248,malen::V,сурәт ясау,slíkati
1249,malen::V,сурәтләү,slíkati
1250,zeichnen::V,язу-сызу,rísati
1251,zeichnen::V,сурәт ясау,rísati
1252,schreiben::V,язу,písati
1253,besitzen::V,биләү,iméti
1254,kaufen::V,алу,kupíti
1255,verkaufen::V,сату,prodáti
1256,bezahlen::V,түләү,pláčati
1257,zahlen::V,түләү,plačeváti
1258,beherrschen::V,ия булу,obvládati
1259,ertragen::V,чыдау,prenêsti
