,Concept_ID,,lbe
877,weggehen::V,,ялагьан
878,abfahren::V,,гьан
879,anhalten::V,,бацӏан
880,hineingehen::V,,буххан
881,eintreten::V,,буххан
882,kommen::V,,учӏан
883,ankommen::V,,биян
884,ankommen::V,,бучӏан
885,zurückkommen::V,,зана хъун
886,zurückkommen::V,,зана бикӏан
887,bleiben::V,,личӏан
888,warten::V,,ялугьлан
889,erwarten::V,,ялугьлан
890,suchen::V,,луглан
891,finden::V,,лякъин
892,versuchen::V,,ххал буллан
893,vorbereiten::V,,хӏадур бан
894,lieben::V,,эшкьи хьуиу бикӏан
895,mögen::V,,ххиран бикӏан
896,lachen::V,,хъян
897,weinen::V,,аьтӏун
898,schimpfen::V,,дяъван
899,schimpfen::V,,ссугайи агьан
900,sich ärgern::V,,ссибизлан
901,sich fürchten::V,,ингъауслан
902,fürchten::V,,хӏучӏ тӏун
903,fliehen::V,,ака бан
904,flüchten::V,,лихъан
905,sehen::V,,чӏалан
906,anschauen::V,,урган
907,ansehen::V,,буруглан
908,hören::V,,баллан
909,zuhören::V,,вичӏи дихьлан
910,probieren::V,,тӏин ххал буллан
911,riechen::V,,ссунтӏа тӏун
912,fühlen::V,,дакӏнил буслан
913,scheinen::V,,ххан
914,scheinen::V,,бизан
915,scheinen::V,,ххан бикӏлай бикӏан
916,vernehmen::V,,баян
917,frieren::V,,лигьулул хъанан
918,tun::V,,бан
919,können::V,,хьун
920,anfangen::V,,дайдишин
921,beenden::V,,къуртал бан
922,aufhören::V,,кьабагьан
923,gelingen::V,,бюхъан
924,öffnen::V,,тӏитӏин
925,schließen::V,,лакьин
926,stellen::V,,дацӏан дан
927,stellen::V,,бишин
928,setzen::V,,щяитан
929,legen::V,,бишин
930,berühren::V,,ка щун
931,verbinden::V,,бахӏин
932,verbinden::V,,дахӏин
933,bedecken::V,,ялтту бущин
934,bedecken::V,,ялтту бакьин
935,aufhängen::V,,лахъан
936,anzünden::V,,лахъан
937,aufheben::V,,гьаз бан
938,zurücklassen::V,,кьаитан
939,zurücklassen::V,,битан
940,verlieren::V,,дакъа дан
941,fallen lassen::V,,рутан
942,machen::V,,дан
943,herstellen::V,,яраг ишла бувиу бан
944,bauen::V,,дан
945,reparieren::V,,дакьин дан
946,verbessern::V,,ххуй дан
947,ändern::V,,баххана бан
948,graben::V,,дуклан
949,beugen::V,,лахӏан бан
950,beugen::V,,кьус бикӏан
951,biegen::V,,баччин
952,biegen::V,,лахӏан бан
953,drehen::V,,гьанан
954,wenden::V,,кӏура баен бан
955,umdrehen::V,,кӏура баен бан
956,heben::V,,гьаз бан
957,hochheben::V,,гьаз бан
958,ergreifen::V,,хъап дан
959,ergreifen::V,,хъап увиу угьан
960,halten::V,,бугьлан
961,drücken::V,,кьюч бигьлан
962,schieben::V,,щун
963,lecken::V,,ланцӏа тӏун
964,beißen::V,,хъапа тӏун
965,beißen::V,,кьацӏа тӏун
966,abreißen::V,,буцан
967,abschneiden::V,,бухъан
968,abschneiden::V,,кьукьин
969,binden::V,,бахӏин
970,binden::V,,дахӏин
971,brechen::V,,гъагъан
972,klopfen::V,,кьутӏа тӏун
973,hauen::V,,рищун
974,kleben::V,,лачӏун буллан
975,reiben::V,,ссуку буллан
976,streichen::V,,дугъан
977,streichen::V,,аьгъу дан
978,schneiden::V,,духълан
979,schneiden::V,,кьукьлан
980,schütteln::V,,хъюлчу буллан
981,schwenken::V,,палцӏ дуллан
982,schütten::V,,рутӏин
983,füllen::V,,буцӏин бан
984,einwickeln::V,,кай-кай бан
985,tragen::V,,ларсун занан
986,tragen::V,,ларсун ачин
987,schleppen::V,,ххилан
988,aufbewahren::V,,ядан
989,aufbewahren::V,,ядуллан
990,werfen::V,,личин
991,fangen::V,,бугьан
992,fangen::V,,бугьлан
993,verstecken::V,,ладитан
994,verstecken::V,,кьюлтӏ дан
995,verstecken::V,,дахьлаган дан
996,teilen::V,,бачӏин
997,teilen::V,,бутӏа бан
998,schicken::V,,тӏайла буккан
999,bringen::V,,диян дан
1000,hinzufügen::V,,ххи бан
1001,bekommen::V,,ласун
1002,erhalten::V,,ласун
1003,nehmen::V,,ласун
1004,wählen::V,,бувчӏин
1005,auswählen::V,,бувчӏин
1006,auswählen::V,,язи бугьан
1007,bewahren::V,,ядан
1008,behindern::V,,дайщишруду дуллан
1009,verderben::V,,зия дан
1010,beschädigen::V,,зарал буллан
1011,zerbrechen::V,,гьагъан
1012,zerbrechen::V,,гьагъан бан
1013,zerreißen::V,,ххяхха дуккан
1014,zerstören::V,,лекьан дан
1015,verbrennen::V,,ччуччин
1016,geben::V,,дулун
1017,reichen::V,,дулун
1018,schenken::V,,пишкаш дан
1019,schenken::V,,багъишла дан
1020,schenken::V,,ихӏсандалун дуллун
1021,versprechen::V,,банна чин
1022,loben::V,,цӏа дан
1023,küssen::V,,ппай тӏун
1024,wiegen::V,,гьуркку тӏун
1025,wiegen::V,,гьуркку буллан
1026,wiegen::V,,гьуркку бан
1027,wecken::V,,чантӏ учин ан
1028,zeigen::V,,ккаккан бан
1029,führen::V,,буцин
1030,lehren::V,,лахьхьин бан
1031,lehren::V,,лахьхьин буллан
1032,unterrichten::V,,дарс дишаван
1033,aufziehen::V,,хъуна ан
1034,aufziehen::V,,тарбия ан
1035,leiten::V,,каялувшиву дан
1036,einladen::V,,хъамалу оьвчин
1037,vereinigen::V,,ца бан
1038,besuchen::V,,ялун уххан
1039,treffen::V,,хьуна бакьин
1040,sich versammeln::V,,батӏин
1041,spielen::V,,тӏуркӏу тӏун
1042,singen::V,,балай тӏун
1043,tanzen::V,,къавтӏун
1044,sich trennen::V,,ппив хьун
1045,verlassen::V,,увккун гьан
1046,retten::V,,ххассал бан
1047,bewachen::V,,къарал бан
1048,schützen::V,,ябан
1049,verteidigen::V,,буруччин
1050,sich schlagen::V,,биян
1051,schießen::V,,битлан
1052,siegen::V,,ххув хьун
1053,siegen::V,,ххувшаву ласун
1054,ärgern::V,,ссибизан уллан
1055,schlagen::V,,рищун
1056,stechen::V,,кьутӏин
1057,stoßen::V,,щун
1058,stehlen::V,,дацин
1059,stören::V,,кьючин
1060,belästigen::V,,бизар уллан
1061,verbergen::V,,лабитан
1062,verbergen::V,,кӏучӏ бан
1063,täuschen::V,,хъяврин ан
1064,betrügen::V,,аьикьин ан
1065,töten::V,,ивчӏан
1066,wohnen::V,,оьрму бутлан
1067,arbeiten::V,,зун
1068,sammeln::V,,ттихӏин
1069,sammeln::V,,вив дишин
1070,pflücken::V,,риттун
1071,jagen::V,,авли занан
1072,fischen::V,,чавахъру бугьлан
1073,fassen::V,,бугьан
1074,hüten::V,,урттуйн бакьлан
1075,treiben::V,,дачин дуллан
1076,treiben::V,,лихъан буллан
1077,anbinden::V,,бахӏин
1078,füttern::V,,канаки буллан
1079,melken::V,,ттизин
1080,hacken::V,,мюрш буллан
1081,hacken::V,,мюрш бан
1082,gießen::V,,щин дишин
1083,reifen::V,,диян
1084,zubereiten::V,,хӏадур дан
1085,zubereiten::V,,хӏадур бан
1086,kochen::V,,шашан
1087,kochen::V,,шашан дуллан
1088,backen::V,,бишлан
1089,backen::V,,шахьлан
1090,braten::V,,цӏарайх дуллан
1091,umrühren::V,,хӏала бан
1092,stricken::V,,щащлан
1093,stricken::V,,щащан
1094,nähen::V,,дуруххан
1095,färben::V,,ранг щун
1096,reinigen::V,,марцӏ бан
1097,waschen::V,,шюшин
1098,abwischen::V,,лишин
1099,spülen::V,,вилаган
1100,fegen::V,,башин
1101,kehren::V,,бахьлан
1102,baden::V,,щинавун учӏлан
1103,sich waschen::V,,диссун
1104,sich waschen::V,,лажин диссун
1105,sich waschen::V,,лажин дислан
1106,sich waschen::V,,биссун
1107,sich waschen::V,,чурх бислан
1108,ausziehen::V,,ликкан
1109,anziehen::V,,лаххан
1110,sich anziehen::V,,янна лаххан
1111,kämmen::V,,ттарал дуккан
1112,schmücken::V,,чӏюлу бан
1113,sagen::V,,учин
1114,sprechen::V,,гъалгъа тӏун
1115,reden::V,,гъалгъа тӏун
1116,sich unterhalten::V,,гъалгъа тӏун
1117,fragen::V,,цӏуххин
1118,bitten::V,,тавакъю буллан
1119,erzählen::V,,хавар бусан
1120,mitteilen::V,,баян бан
1121,mitteilen::V,,хавар бан
1122,nennen::V,,цӏа дизан
1123,rufen::V,,оьвтӏун
1124,prahlen::V,,цӏа дуллан
1125,übersetzen::V,,таржума бан
1126,denken::V,,пикри буллан
1127,glauben::V,,вих хьун
1128,bemerken::V,,хӏисав хъун
1129,erkennen::V,,увчӏин
1130,begreifen::V,,бувчӏин
1131,lernen::V,,лахьлан
1132,lernen::V,,лахьхьин
1133,wissen::V,,кӏулну бикӏан
1134,wissen::V,,хавар бикӏан
1135,sich erinnern an::V,,дакӏнин бутан
1136,vergessen::V,,хъама битан
1137,messen::V,,дуцин дуллан
1138,messen::V,,дуцин дан
1139,zählen::V,,дуккин
1140,rechnen::V,,хӏисав дан
1141,lesen::V,,ккалан
1142,malen::V,,сурат дуллан
1143,zeichnen::V,,сурат дуллан
1144,schreiben::V,,чичин
1145,schreiben::V,,чичлан
1146,besitzen::V,,дуну икӏан
1147,besitzen::V,,дуну дикӏан
1148,besitzen::V,,заллуну икӏан
1149,kaufen::V,,машан ласун
1150,verkaufen::V,,баххан
1151,bezahlen::V,,арцу дулун
1152,bezahlen::V,,багьа булун
1153,zahlen::V,,арцу дулун
1154,zahlen::V,,багьа булун
1155,beherrschen::V,,дуну икӏан
1156,beherrschen::V,,заллуну икӏан
1157,ertragen::V,,бухӏан
