,Concept_ID,sv,sk
849,nur::ADV,endast,len
850,schon::ADV,redan,už
851,wieder::ADV,åter,zasa
852,vergebens::ADV,förgäves,márne
853,vergebens::ADV,förgäves,nadarmo
854,vor::PRP,utanför,pred
855,hinter::PRP,bakom,za
856,unter::PRP,under,pod
857,durch::PRP,genom,cez
858,durch::PRP,igenom,cez
859,neben::PRP,bredvid,pri
860,neben::PRP,bredvid,vedľa
861,neben::PRP,vid sidan av,pri
862,neben::PRP,vid sidan av,vedľa
863,zwischen::PRP,mellan,medzi
864,wegen::PRP,på grund av,pre
865,wegen::PRP,på grund av,kvôli
866,dies::PRN,detta,to
867,dies::PRN,detta,táto
868,das::PRN,det,to
869,alles::PRN,allt,všetko
870,ich::PRN,jag,ja
871,du::PRN,du,ty
872,er::PRN,han,on
873,wir::PRN,vi,my
874,ihr::PRN,ni,vy
875,sie::PRN,de,oni
876,was::FPRN,vad,čo
877,wer::FPRN,vem,kto
878,wo::FADV,var,kde
879,wohin::FADV,vart,kam
880,wie::FADV,hur,ako
881,warum::FADV,varför,prečo
882,wieviel::FNUM,hur mycket,koľko
883,eins::NUM,en,jeden
884,eins::NUM,ett,jeden
885,zwei::NUM,två,dva
886,drei::NUM,tre,tri
887,vier::NUM,fyra,štyri
888,fünf::NUM,fem,päť
889,sechs::NUM,sex,šesť
890,sieben::NUM,sju,sedem
891,acht::NUM,åtta,osem
892,neun::NUM,nio,deväť
893,zehn::NUM,tio,desať
894,elf::NUM,elva,jedenásť
895,zwölf::NUM,tolv,dvanásť
896,zwanzig::NUM,tjugo,dvadsať
897,dreißig::NUM,trettio,tridsať
898,vierzig::NUM,fyrtio,štyridsať
899,fünfzig::NUM,femtio,päťdesiat
900,sechzig::NUM,sextio,šesťdesiat
901,siebzig::NUM,sjuttio,sedemdesiat
902,achtzig::NUM,åttio,osemdesiat
903,neunzig::NUM,nittio,deväťdesiat
904,hundert::NUM,hundra,sto
905,tausend::NUM,tusen,tisíc
906,und::CNJ,och,i
907,oder::CNJ,eller,alebo
908,stehen::V,stå,stáť
909,sitzen::V,sitta,sedieť
910,liegen::V,ligga,ležať
911,hängen::V,hänga,visieť
912,werden::V,bli,stať sa
913,passieren::V,ske,stať sa
914,passieren::V,hända,stať sa
915,beginnen::V,börja,začať sa
916,enden::V,ända,končiť sa
917,wechseln::V,växla,meniť sa
918,aufgehen[Sonne]::V,gå upp,vychádzať
919,untergehen[Sonne]::V,gå ned,zapadnúť
920,scheinen[Sonne]::V,skina,svietiť
921,donnern::V,dundra,hrmieť
922,wehen::V,blåsa,viať
923,strömen::V,forsa,prúdiť
924,strömen::V,strömma,prúdiť
925,fließen::V,flyta,tiecť
926,sich drehen::V,snurra,točiť sa
927,sich drehen::V,snurra,krútiť sa
928,schwanken::V,vackla,kolísať
929,schwanken::V,vackla,klátiť sa
930,schwingen::V,svinga,kývať sa
931,schwingen::V,svinga,chvieť sa
932,fallen::V,falla,padať
933,brennen::V,brinna,páliť
934,brennen::V,brinna,horieť
935,rauchen::V,ryka,dymiť sa
936,regnen::V,regna,pršať
937,gefrieren::V,frysa,zamrznút
938,tauen::V,töa,taviť sa
939,schmelzen::V,smälta,taviť sa
940,trocknen::V,torka,schnúť
941,sieden::V,koka,vrieť
942,sieden::V,sjuda,vrieť
943,faulen::V,ruttna,hniť
944,verfaulen::V,ruttna,zhniť
945,reißen::V,brista,pretrhnúť sa
946,versinken::V,sjunka,zapadnúť
947,versinken::V,sjunka,potopiť sa
948,vergehen::V,förgå,plynúť
949,erscheinen::V,synas,objaviť sa
950,erscheinen::V,visa sig,objaviť sa
951,verschwinden::V,försvinna,zmiznúť
952,sinken::V,sjunka,klesať
953,abnehmen::V,avta,ubúdať
954,abnehmen::V,minskas,ubúdať
955,zunehmen::V,tilltaga,pribúdať
956,steigen::V,stiga,stúpať
957,wachsen::V,växa,rásť
958,glänzen::V,glimma,jagať sa
959,glänzen::V,glimma,lesknúť sa
960,funkeln::V,tindra,iskriť sa
961,funkeln::V,gnistra,iskriť sa
962,lärmen::V,bråka,lomoziť
963,lärmen::V,väsnas,lomoziť
964,läuten::V,ringa,cengať
965,klingeln::V,ringa,zvoniť
966,klirren::V,klirra,rinčať
967,brausen::V,brusa,hučať
968,rauschen::V,susa,šumieť
969,klingen::V,låta,znieť
970,klingen::V,låta,zvoniť
971,klingen::V,klinga,znieť
972,klingen::V,klinga,zvoniť
973,bellen::V,skälla,štekať
974,bellen::V,skälla,brechať
975,heulen::V,yla,vyť
976,heulen::V,tjuta,vyť
977,blasen::V,blåsa,duť
978,blasen::V,blåsa,fúkať
979,pfeifen::V,vissla,pískať
980,pfeifen::V,vissla,hvízdať
981,schreien::V,skrika,kričať
982,stöhnen::V,stöna,stenať
983,zittern::V,darra,triasť sa
984,zittern::V,skälva,triasť sa
985,leben::V,leva,žiť
986,geboren werden::V,födas,narodiť sa
987,atmen::V,andas,dýchať
988,trinken::V,dricka,piť
989,essen::V,äta,jesť
990,schlucken::V,svälja,zhltnuť
991,müde werden::V,tröttna,unaviť sa
992,einschlafen::V,somna,usnúť
993,einschlafen::V,somna,zaspať
994,schlafen::V,sova,spať
995,aufwachen::V,vakna,zobudiť sa
996,aufstehen::V,stiga upp,vstať
997,sich erholen::V,repa sig,zotavovať sa
998,sich erholen::V,repa sig,oddýchovať si
999,sich erholen::V,hämta sig,zotavovať sa
1000,sich erholen::V,hämta sig,oddýchovať si
1001,krank werden::V,insjukna,ochorieť
1002,krank sein::V,vara sjuk,chorieť
1003,krank sein::V,vara sjuk,byť chorý
1004,schmerzen::V,smärta,bolieť
1005,schmerzen::V,göra ont,bolieť
1006,husten::V,hosta,kašľať
1007,genesen::V,tillfriskna,uzdraviť sa
1008,sterben::V,dö,umrieť
1009,sterben::V,dö,zomrieť
1010,umkommen::V,omkomma,zahynúť
1011,sich bewegen::V,röra sig,pohybovať sa
1012,sich rühren::V,röra på sig,hnúť sa
1013,sich erheben::V,resa sig,zdvihnúť sa
1014,sich setzen::V,sätta sig,sadnúť si
1015,hinfallen::V,falla omkull,spadnúť
1016,laufen::V,löpa,bežať
1017,schreiten::V,skrida,kráčať
1018,spazierengehen::V,promenera,prechádzať sa
1019,eilen::V,ila,súriť
1020,sich beeilen::V,skynda sig,ponáhľať sa
1021,sausen::V,susa,hučať
1022,rennen::V,löpa,bežať
1023,rennen::V,springa,bežať
1024,springen::V,hoppa,skákať
1025,klettern::V,klättra,liezť
1026,schaukeln::V,gunga,húpať
1027,schaukeln::V,gunga,hojdať
1028,kriechen::V,kräla,liezť
1029,kriechen::V,kräla,plaziť sa
1030,schwimmen::V,simma,plávať
1031,tauchen::V,dyka,ponoriť sa
1032,rudern::V,ro,veslovať
1033,fahren::V,köra,ísť
1034,fahren::V,köra,jazdiť
1035,fliegen::V,flyga,letieť
1036,gehen::V,gå,ísť
1037,weggehen::V,gå bort,odísť
1038,weggehen::V,gå bort,odchádzať
1039,abfahren::V,resa,odcestovať
1040,abfahren::V,avresa,odcestovať
1041,anhalten::V,stanna,zadržať sa
1042,anhalten::V,stanna,zastaviť sa
1043,hineingehen::V,gå in,vchádzať
1044,eintreten::V,träda in,vojsť
1045,eintreten::V,träda in,vstúpiť
1046,kommen::V,komma,prísť
1047,ankommen::V,ankomma,prísť
1048,ankommen::V,ankomma,doraziť
1049,zurückkommen::V,återkomma,vrátiť sa
1050,bleiben::V,bli,ostať
1051,bleiben::V,bli,zostať
1052,bleiben::V,förbli,ostať
1053,bleiben::V,förbli,zostať
1054,warten::V,vänta,čakať
1055,erwarten::V,vänta,očakávať
1056,suchen::V,leta,hľadať
1057,finden::V,finna,nájsť
1058,versuchen::V,försöka,skúsiť
1059,versuchen::V,försöka,pokúsiť sa
1060,vorbereiten::V,förbereda,pripraviť
1061,lieben::V,älska,ľúbiť
1062,lieben::V,älska,milovať
1063,mögen::V,tycka om,mať rád
1064,lachen::V,skratta,smiať sa
1065,rühren::V,röra,dojať
1066,weinen::V,gråta,plakať
1067,schimpfen::V,skälla,nadávať
1068,sich ärgern::V,förargas,hnevať sa
1069,sich ärgern::V,förargas,zlostiť sa
1070,sich fürchten::V,vara rädd,báť sa
1071,fürchten::V,frukta,báť sa
1072,fliehen::V,fly,utekať
1073,fliehen::V,rymma,utekať
1074,flüchten::V,fly,utiecť
1075,sehen::V,se,vidieť
1076,anschauen::V,se på,pozrieť sa na
1077,anschauen::V,betrakta,pozrieť sa na
1078,ansehen::V,åse,pozrieť
1079,hören::V,höra,počúvať
1080,zuhören::V,höra på,počúvať
1081,zuhören::V,lyssna till,počúvať
1082,probieren::V,smaka,ochutnať
1083,probieren::V,smaka på,ochutnať
1084,riechen::V,lukta,ňuchať
1085,fühlen::V,känna,cítiť
1086,fühlen::V,känna,pociťovať
1087,scheinen::V,verka,zdať sa
1088,scheinen::V,tyckas,zdať sa
1089,zu sehen sein::V,synas,byť vidieť
1090,zu sehen sein::V,kunna ses,byť vidieť
1091,vernehmen::V,få veta,počuť
1092,vernehmen::V,förnimma,počuť
1093,frieren::V,frysa,mrznúť
1094,frieren::V,frysa,oziabať
1095,tun::V,göra,robiť
1096,können::V,kunna,môcť
1097,wollen::V,vilja,chcieť
1098,anfangen::V,börja,začať
1099,beenden::V,avsluta,skončiť
1100,aufhören::V,sluta,prestať
1101,aufhören::V,upphöra,prestať
1102,gelingen::V,lyckas,podariť sa
1103,geraten::V,bli,dariť sa
1104,öffnen::V,öppna,otvoriť
1105,schließen::V,låsa,zavrieť
1106,schließen::V,stänga,zavrieť
1107,stellen::V,ställa,postaviť
1108,setzen::V,sätta,posadiť
1109,legen::V,lägga,klásť
1110,legen::V,lägga,položiť
1111,berühren::V,beröra,dotykať sa
1112,verbinden::V,förbinda,spojiť
1113,bedecken::V,täcka,pokryť
1114,bedecken::V,betäcka,pokryť
1115,aufhängen::V,hänga,zavesiť
1116,aufhängen::V,hänga upp,zavesiť
1117,anzünden::V,tända,zapáliť
1118,anzünden::V,antända,zapáliť
1119,anzünden::V,tända på,zapáliť
1120,aufheben::V,lyfta,zdvihnúť
1121,zurücklassen::V,lämna,zanechať
1122,zurücklassen::V,efterlämna,zanechať
1123,verlieren::V,mista,stratiť
1124,verlieren::V,förlora,stratiť
1125,fallen lassen::V,tappa,pustiť
1126,fallen lassen::V,släppa,pustiť
1127,machen::V,göra,robiť
1128,herstellen::V,tillverka,vyrobiť
1129,herstellen::V,framställa,vyrobiť
1130,bauen::V,bygga,stavať
1131,bauen::V,bygga,budovať
1132,reparieren::V,reparera,opraviť
1133,verbessern::V,rätta,zlepšiť
1134,verbessern::V,förbättra,zlepšiť
1135,ändern::V,ändra,zmeniť
1136,ändern::V,ändra,preinačiť
1137,ändern::V,förändra,zmeniť
1138,ändern::V,förändra,preinačiť
1139,graben::V,gräva,ryť
1140,graben::V,gräva,kopať
1141,beugen::V,böja,ohnúť
1142,biegen::V,böja,ohnúť
1143,biegen::V,kröka,ohnúť
1144,drehen::V,vrida,točiť
1145,drehen::V,vrida,krútiť
1146,wenden::V,vända,obrátiť
1147,wenden::V,vända,prevrátiť
1148,umdrehen::V,vrida om,otočiť
1149,umdrehen::V,vrida om,obrátiť
1150,heben::V,häva,dvíhať
1151,heben::V,häva,povzniesť
1152,hochheben::V,lyfta,zdvihnúť
1153,ergreifen::V,gripa,uchopiť sa
1154,halten::V,hålla,držať
1155,drücken::V,trycka,tisnúť
1156,schieben::V,skjuta,posunovať
1157,kratzen::V,riva,škrabať
1158,kratzen::V,skrapa,škrabať
1159,lecken::V,slicka,lízať
1160,beißen::V,bita,kúsať
1161,abreißen::V,slita_av,odtrhnúť
1162,abreißen::V,riva_av,odtrhnúť
1163,abschneiden::V,skära av,odrezať
1164,abschneiden::V,skära av,odkrojiť
1165,binden::V,binda,zaviazať
1166,binden::V,binda,priviazať
1167,stecken::V,sticka,strčiť
1168,brechen::V,bryta,zlomiť
1169,brechen::V,brista,zlomiť
1170,klopfen::V,banka,tĺcť
1171,klopfen::V,banka,klopať
1172,klopfen::V,klappa,tĺcť
1173,klopfen::V,klappa,klopať
1174,hauen::V,hugga,nabiť
1175,kleben::V,klistra,lepiť
1176,kleben::V,klistra,nalepiť
1177,reiben::V,gnida,trieť
1178,streichen::V,smörja,namazať
1179,schleifen::V,slipa,ostríť
1180,schneiden::V,skära,rezať
1181,schneiden::V,skära,strihať
1182,schneiden::V,klippa,rezať
1183,schneiden::V,klippa,strihať
1184,rütteln::V,skaka,triasť
1185,rütteln::V,skaka,lomcovať
1186,schütteln::V,rista,triasť
1187,schütteln::V,rista,potriasť
1188,schwenken::V,svänga,mávať
1189,schütten::V,hälla,sypať
1190,füllen::V,fylla,plniť
1191,einwickeln::V,slå in,zabaliť
1192,einwickeln::V,veckla in,zabaliť
1193,tragen::V,bära,niesť
1194,schleppen::V,släpa,vliecť
1195,ziehen::V,dra,ťahať
1196,aufbewahren::V,förvara,uložiť
1197,aufbewahren::V,förvara,uschovať
1198,aufbewahren::V,ta vara på,uložiť
1199,aufbewahren::V,ta vara på,uschovať
1200,werfen::V,kasta,hodiť
1201,werfen::V,kasta,vrhnúť
1202,fangen::V,fånga,chytať
1203,packen::V,gripa,baliť
1204,packen::V,gripa,chytiť
1205,packen::V,gripa tag,baliť
1206,packen::V,gripa tag,chytiť
1207,verstecken::V,gömma,skryť
1208,verstecken::V,gömma,schovať
1209,teilen::V,dela,podeliť
1210,teilen::V,dela,rozdeliť
1211,schicken::V,skicka,posielať
1212,bringen::V,bringa,priniesť
1213,hinzufügen::V,tillägga,pripojiť
1214,bekommen::V,få,dostať
1215,bekommen::V,erhålla,dostať
1216,erhalten::V,få,prijať
1217,erhalten::V,erhålla,prijať
1218,nehmen::V,ta,vziať
1219,nehmen::V,taga,vziať
1220,wählen::V,välja,voliť
1221,auswählen::V,utvälja,vybrať
1222,auswählen::V,utvälja,vyvoliť
1223,bewahren::V,bevara,zachovať
1224,behindern::V,hindra,zavadzať
1225,behindern::V,hindra,byť v ceste
1226,behindern::V,förhindra,zavadzať
1227,behindern::V,förhindra,byť v ceste
1228,verderben::V,förstöra,skaziť
1229,beschädigen::V,skada,ublížiť
1230,beschädigen::V,skada,poškodiť
1231,zerbrechen::V,bryta isär,rozbiť
1232,zerbrechen::V,bryta isär,prelomiť
1233,zerbrechen::V,bryta sönder,rozbiť
1234,zerbrechen::V,bryta sönder,prelomiť
1235,zerreißen::V,riva sönder,pretrhnúť
1236,zerreißen::V,slita sönder,pretrhnúť
1237,zerstören::V,förstöra,zničiť
1238,verbrennen::V,bränna,spáliť
1239,verbrennen::V,bränna upp,spáliť
1240,geben::V,ge,dať
1241,reichen::V,räcka,podať
1242,schenken::V,skänka,darovať
1243,versprechen::V,lova,sľúbiť
1244,wünschen::V,önska,želať
1245,loben::V,lova,chváliť
1246,loben::V,beröma,chváliť
1247,küssen::V,pussa,bozkať
1248,wiegen::V,vagga,kolísať
1249,zudecken::V,täcka,prikryť
1250,wecken::V,väcka,zobudiť
1251,zeigen::V,visa,ukázať
1252,führen::V,föra,viesť
1253,lehren::V,lära,učiť
1254,unterrichten::V,undervisa,vyučovať
1255,aufziehen::V,uppfostra,vychovať
1256,leiten::V,leda,viesť
1257,antreiben::V,driva på,popudiť
1258,lassen::V,få att,dať
1259,einladen::V,bjuda,pozvať
1260,einladen::V,bjuda,povolať
1261,einladen::V,inbjuda,pozvať
1262,einladen::V,inbjuda,povolať
1263,vereinigen::V,förena,spojiť
1264,vereinigen::V,förena,zjednotiť
1265,besuchen::V,besöka,navštíviť
1266,treffen::V,möta,stretnúť
1267,treffen::V,träffa,stretnúť
1268,sich versammeln::V,församla sig,zhromaždiť sa
1269,spielen::V,leka,hrať
1270,spielen::V,spela,hrať
1271,singen::V,sjunga,spievať
1272,tanzen::V,dansa,tancovať
1273,sich trennen::V,skiljas,rozísť sa
1274,verlassen::V,lämna,opustiť
1275,verlassen::V,överge,opustiť
1276,retten::V,rädda,zachrániť
1277,bewachen::V,bevaka,strážiť
1278,schützen::V,skydda,chrániť
1279,schützen::V,beskydda,chrániť
1280,verteidigen::V,försvara,brániť
1281,sich schlagen::V,slåss,biť sa
1282,schießen::V,skjuta,streliť
1283,schießen::V,skjuta,strieľať
1284,siegen::V,segra,zvíťaziť
1285,ärgern::V,förarga,hnevať
1286,ärgern::V,förarga,zlostiť
1287,schlagen::V,slå,biť
1288,schlagen::V,slå,udrieť
1289,treten::V,sparka,kopnúť
1290,stechen::V,sticka,bodnúť
1291,stechen::V,sticka,pichnúť
1292,stoßen::V,stöta,udrieť
1293,stehlen::V,stjäla,kradnúť
1294,stören::V,störa,vyrušiť
1295,belästigen::V,genera,obťažovať
1296,belästigen::V,besvära,obťažovať
1297,verbergen::V,dölja,skryť
1298,täuschen::V,vilseleda,sklamať
1299,betrügen::V,bedra,klamať
1300,betrügen::V,bedra,podvádzať
1301,töten::V,döda,zabiť
1302,töten::V,döda,usmrtiť
1303,wohnen::V,bo,bývať
1304,arbeiten::V,arbeta,pracovať
1305,sammeln::V,samla,zbierať
1306,pflücken::V,plocka,trhať
1307,pflücken::V,plocka,oberať
1308,jagen::V,jaga,poľovať
1309,fischen::V,fiska,loviť ryby
1310,fischen::V,fiska,chytať ryby
1311,fassen::V,fånga,uloviť
1312,hüten::V,vakta,pásť
1313,treiben::V,driva,hnať
1314,anbinden::V,binda fast,priviazať
1315,füttern::V,fodra,kŕmiť
1316,melken::V,mjölka,dojiť
1317,hacken::V,hacka,seknúť
1318,gießen::V,hälla,polievať
1319,gießen::V,vattna,polievať
1320,reifen::V,mogna,dozrieť
1321,zubereiten::V,tillaga,pripraviť
1322,zubereiten::V,tillreda,pripraviť
1323,kochen::V,koka,variť
1324,backen::V,baka,piecť
1325,backen::V,baka,smažiť
1326,braten::V,steka,piecť
1327,braten::V,steka,pražiť
1328,umrühren::V,röra om,pomiešať
1329,stricken::V,sticka,pliesť
1330,nähen::V,sy,šiť
1331,färben::V,färga,zafarbiť
1332,reinigen::V,rensa,čistiť
1333,reinigen::V,rengöra,čistiť
1334,waschen::V,tvätta,myť
1335,abwischen::V,torka av,utrieť
1336,spülen::V,spola,vyplachovať
1337,spülen::V,skölja,vyplachovať
1338,fegen::V,feja,zametať
1339,kehren::V,sopa,zametať
1340,baden::V,bada,kúpať sa
1341,sich waschen::V,tvätta sig,umývať sa
1342,ausziehen::V,ta av,zobliecť
1343,anziehen::V,ta på,obliecť
1344,sich anziehen::V,klä på sig,obliecť sa
1345,kämmen::V,kamma,česať
1346,schmücken::V,pynta,ozdobiť
1347,schmücken::V,smycka,ozdobiť
1348,sagen::V,säga,povedať
1349,sprechen::V,tala,hovoriť
1350,reden::V,tala,rozprávať
1351,reden::V,prata,rozprávať
1352,sich unterhalten::V,prata,rozprávať sa
1353,fragen::V,fråga,spýtať sa
1354,fragen::V,spörja,spýtať sa
1355,bitten::V,be,prosiť
1356,erzählen::V,berätta,rozprávať
1357,mitteilen::V,meddela,oznámiť
1358,nennen::V,kalla,nazvať
1359,nennen::V,kalla,menovať
1360,rufen::V,ropa,volať
1361,rufen::V,ropa,zavolať
1362,prahlen::V,pråla,vystatovať sa
1363,prahlen::V,skryta,vystatovať sa
1364,übersetzen::V,tolka,preložiť
1365,übersetzen::V,översätta,preložiť
1366,denken::V,tänka,myslieť
1367,glauben::V,tro,veriť
1368,bemerken::V,uppmärksamma,podotknuť
1369,bemerken::V,uppmärksamma,spozorovať
1370,bemerken::V,lägga märke till,podotknuť
1371,bemerken::V,lägga märke till,spozorovať
1372,erkennen::V,känna igen,poznať
1373,begreifen::V,begripa,pochopiť
1374,begreifen::V,begripa,porozumieť
1375,verstehen::V,förstå,rozumieť
1376,lernen::V,lära sig,učiť sa
1377,wissen::V,veta,vedieť
1378,sich erinnern an::V,minnas,pamätať si na
1379,sich erinnern an::V,komma ihåg,pamätať si na
1380,vergessen::V,glömma,zabudnuť
1381,messen::V,mäta,merať
1382,zählen::V,räkna,počítať
1383,rechnen::V,räkna,rátať
1384,rechnen::V,räkna,počítať
1385,lesen::V,läsa,čítať
1386,malen::V,måla,maľovať
1387,zeichnen::V,teckna,kresliť
1388,schreiben::V,skriva,písať
1389,besitzen::V,äga,mať
1390,besitzen::V,äga,vlastniť
1391,besitzen::V,besitta,mať
1392,besitzen::V,besitta,vlastniť
1393,kaufen::V,köpa,kúpiť
1394,verkaufen::V,sälja,predať
1395,bezahlen::V,betala,zaplatiť
1396,zahlen::V,betala,platiť
1397,beherrschen::V,behärska,ovládať
1398,ertragen::V,tåla,znášať
1399,ertragen::V,tåla,vydržať
1400,ertragen::V,uthärda,znášať
1401,ertragen::V,uthärda,vydržať
