,Concept_ID,ga,el
733,rot::A,dearg,κόκκινος
734,gelb::A,buí,κίτρινος
735,blau::A,gorm,μπλε
736,blau::A,gorm,γαλανός
737,grün::A,glas,πράσινος
738,grün::A,uaine,πράσινος
739,grau::A,liath,γκρίζος
740,bunt::A,ildathach,ποικιλόχρωπος
741,bunt::A,dathannach,ποικιλόχρωπος
742,billig::A,saor,φτηνός
743,teuer::A,daor,ακριβός
744,teuer::A,costasach,ακριβός
745,wertvoll::A,luachmhar,πολύτιμος
746,blind::A,dall,τυφλός
747,blind::A,caoch,τυφλός
748,taub::A,bodhar,κουφός
749,kräftig::A,cumhachtach,δυνατός
750,stark::A,tréan,γερός
751,stark::A,láidir,γερός
752,schwach::A,lag,αδύνατος
753,schwach::A,fann,αδύνατος
754,fett::A,ramhar,παχύς
755,schlank::A,caol,λεπτός
756,schlank::A,caol,λυγερός
757,schlank::A,seang,λεπτός
758,schlank::A,seang,λυγερός
759,hübsch::A,álainn,όμορφος
760,hübsch::A,álainn,χαριτωμένος
761,hübsch::A,dathúil,όμορφος
762,hübsch::A,dathúil,χαριτωμένος
763,böse::A,olc,κακός
764,dumm::A,dúr,κουτός
765,dumm::A,dúr,ανόητος
766,dumm::A,amaideach,κουτός
767,dumm::A,amaideach,ανόητος
768,faul::A,falsa,τεμπέλης
769,faul::A,leisciúil,τεμπέλης
770,fleißig::A,dícheallach,εργατικός
771,geizig::A,barainneach,τσιγγούνης
772,geizig::A,sprionlaithe,τσιγγούνης
773,klug::A,cliste,έξυπνος
774,geschickt::A,oilte,επιδέξιος
775,geschickt::A,ealaíonta,επιδέξιος
776,lieb::A,dil,φίλος
777,lieb::A,dil,αγαπητός
778,lieb::A,dílis,φίλος
779,lieb::A,dílis,αγαπητός
780,lustig::A,aerach,εύθυμος
781,lustig::A,aerach,χαρούμενος
782,lustig::A,meidhreach,εύθυμος
783,lustig::A,meidhreach,χαρούμενος
784,sanft::A,bog,ήπιος
785,sanft::A,séimh,ήπιος
786,hungrig::A,ocrach,πεινασμένος
787,krank::A,tinn,άρρωστος
788,krank::A,breoite,άρρωστος
789,nackt::A,nocht,γυμνός
790,traurig::A,brónach,λυπημένος
791,lebendig::A,beo,ζωντανός
792,gut::A,maith,καλός
793,schlecht::A,dona,κακός
794,schlecht::A,droch-,κακός
795,richtig::A,ceart,σωστός
796,schlimm::A,gránna,άσχημος
797,schlimm::A,tubaisteach,άσχημος
798,wahr::A,fíor,αληθής
799,wahr::A,fíor,αληθινός
800,alt::A,sean,παλιός
801,neu::A,úr,νέος
802,neu::A,úr,καινούργιος
803,neu::A,nua,νέος
804,neu::A,nua,καινούργιος
805,ehemalig::A,iar-,παλιός
806,ehemalig::A,sean-,παλιός
807,alt[Lebewesen]::A,sean,γέρος
808,alt[Lebewesen]::A,aosta,γέρος
809,jung::A,óg,νέος
810,arm::A,bocht,φτωχός
811,reich::A,saibhir,πλούσιος
812,reich::A,rachmasach,πλούσιος
813,bekannt::A,atá eolas air,γνωστός
814,berühmt::A,cailiúil,περίφημος
815,berühmt::A,cailiúil,ξακουσμένος
816,berühmt::A,clúiteach,περίφημος
817,berühmt::A,clúiteach,ξακουσμένος
818,fremd::A,coimhthíoch,ξένος
819,verschieden::A,éagsúil,διαφορετικός
820,verschieden::A,difriúil,διαφορετικός
821,nah::A,gar,κοντινός
822,nah::A,deas,κοντινός
823,fern::A,i bhfad uainn,μακριά
824,fern::A,i bhfad i gcéin,μακριά
825,linker::A,clé,αριστερός
826,rechter::A,deas,δεξιός
827,anderer::A,eile,άλλος
828,erster::A,céad,πρώτος
829,zweiter::A,dóú,δεύτερος
830,zweiter::A,dara,δεύτερος
831,dritter::A,tríú,τρίτος
832,dritter::A,treas,τρίτος
833,letzter::A,déanach,τελευταίος
834,letzter::A,deireanach,τελευταίος
835,allein::ADV,i d'aonar,μόνος
836,auf einmal::ADV,ag an am céanna,εφάπαξ
837,zusammen::ADV,le chéile,μαζί
838,zusammen::ADV,in eineacht,μαζί
839,lange::ADV,fada,πολύν καιρό
840,plötzlich::ADV,go tobann,έξαφνα
841,plötzlich::ADV,i dtobainne,έξαφνα
842,sofort::ADV,ar an toirt,αμέσως
843,sofort::ADV,ar an bpointe,αμέσως
844,später::ADV,níos déanaí,αργότερα
845,jetzt::ADV,anois,τώρα
846,heute::ADV,inniu,σήμερα
847,morgen::ADV,amárach,αύριο
848,bald::ADV,go luath,σε λίγο
849,bald::ADV,go luath,εντός ολίγου
850,bald::ADV,gan mhoill,σε λίγο
851,bald::ADV,gan mhoill,εντός ολίγου
852,dann::ADV,ansin,ύστερα
853,gestern::ADV,inné,χτες
854,einst::ADV,tráth,ποτέ
855,einst::ADV,tráth,άλλοτε
856,einst::ADV,uair amháin,ποτέ
857,einst::ADV,uair amháin,άλλοτε
858,damals::ADV,ag an am,τότε
859,damals::ADV,an t-am sin,τότε
860,danach::ADV,ina dhiaidh sin,μετά
861,danach::ADV,ina dhiaidh sin,ύστερα
862,vorher::ADV,cheana,πριν
863,vorher::ADV,cheana,προηγουμένως
864,vorher::ADV,roimhe sin,πριν
865,vorher::ADV,roimhe sin,προηγουμένως
866,zuerst::ADV,ar dtús,πρώτα
867,einmal::ADV,uair amháin,μία φορά
868,manchmal::ADV,uaireanta,κάποτε
869,oft::ADV,minic,συχνά
870,oft::ADV,minic,πολλές φορές
871,immer::ADV,i gcónaí,πάντα
872,immer::ADV,i gcónaí,πάντοτε
873,niemals::ADV,riamh,ποτέ
874,hier::ADV,anseo,εδώ
875,hierhin::ADV,anseo,εδώ
876,von hier::ADV,an áit seo,από δω
877,dort::ADV,ann,εκεί
878,dort::ADV,ansin,εκεί
879,dorthin::ADV,ann,προς τα κει
880,dorthin::ADV,ansin,προς τα κει
881,geradeaus::ADV,ar aghaidh,κατευθείαν
882,rückwärts::ADV,siar,πίσω
883,zurück::ADV,ar ais,πίσω
884,unten::ADV,thíos,κάτω
885,hinab::ADV,síos,προς τα κάτω
886,oben::ADV,thuas,πάνω
887,oben::ADV,thuas,επάνω
888,hinauf::ADV,suas,προς τα πάνω
889,überall::ADV,i ngach áit,παντού
890,überall::ADV,ar fud na háite,παντού
891,nicht::ADV,ní,δεν
892,nicht::ADV,cha,δεν
893,ein wenig::ADV,beagán,λιγάκι
894,kaum::ADV,ar éigean,μόλις
895,sehr::ADV,an-,πολύ
896,so::ADV,chomh,έτσι
897,so::ADV,mar sin,έτσι
898,noch::ADV,fós,ακόμα
899,noch::ADV,go fóill,ακόμα
900,nur::ADV,amháin,μόνο
901,nur::ADV,níl ach,μόνο
902,schon::ADV,cheana,ήδη
903,schon::ADV,cheana,κιόλας
904,schon::ADV,cheana féin,ήδη
905,schon::ADV,cheana féin,κιόλας
906,wieder::ADV,arís,ξανά
907,wieder::ADV,athuair,ξανά
908,vergebens::ADV,amú,μάταια
909,vergebens::ADV,in aisce,μάταια
910,vor::PRP,ar thosach,μπροστά σε
911,vor::PRP,ar thosach,μπροστά από
912,hinter::PRP,laistiar de,πίσω από 
913,hinter::PRP,taobh thiar de,πίσω από 
914,unter::PRP,faoi,υπό
915,unter::PRP,faoi,κάτω από
916,durch::PRP,trí,διά
917,durch::PRP,trí,διά μέσου
918,neben::PRP,taobh le,δίπλα σε
919,neben::PRP,in aice le,δίπλα σε
920,zwischen::PRP,idir,μεταξύ
921,zwischen::PRP,idir,ανάμεσα σε
922,wegen::PRP,de bharr,για
923,wegen::PRP,de bharr,λόγω
924,wegen::PRP,mar gheall ar,για
925,wegen::PRP,mar gheall ar,λόγω
926,dies::PRN,seo,αυτό
927,das::PRN,sin,το
928,alles::PRN,gach rud,όλα
929,ich::PRN,mé,εγώ
930,ich::PRN,mise,εγώ
931,du::PRN,tú,σύ
932,du::PRN,tú,εσύ
933,du::PRN,tusa,σύ
934,du::PRN,tusa,εσύ
935,er::PRN,sé,αυτός
936,er::PRN,seisean,αυτός
937,wir::PRN,sinn,εμείς
938,ihr::PRN,sibh,εσείς
939,ihr::PRN,sibhse,εσείς
940,sie::PRN,siad,αυτοί
941,sie::PRN,siadsan,αυτοί
942,was::FPRN,cad,τι
943,was::FPRN,céard,τι
944,wer::FPRN,cé,ποιος
945,wo::FADV,cá,πού
946,wo::FADV,cén áit,πού
947,wohin::FADV,cá,πού
948,wohin::FADV,cá,για πού
949,wohin::FADV,cén áit,πού
950,wohin::FADV,cén áit,για πού
951,wie::FADV,conas,πώς
952,wie::FADV,cén chaoi,πώς
953,warum::FADV,cén fáth,γιατί
954,warum::FADV,cad chuige,γιατί
955,wieviel::FNUM,cá mhéad,πόσος
956,eins::NUM,aon,ένα
957,zwei::NUM,dhá,δύο
958,drei::NUM,trí,τρία
959,drei::NUM,trí,τρεις
960,vier::NUM,ceathair,τέσσερα
961,vier::NUM,ceathair,τέσσερις
962,fünf::NUM,cúig,πέντε
963,sechs::NUM,sé,έξι
964,sieben::NUM,seacht,εφτά
965,acht::NUM,ocht,οχτώ
966,neun::NUM,naoi,εννιά
967,zehn::NUM,deich,δέκα
968,elf::NUM,aon déag,έντεκα
969,zwölf::NUM,dó dhéag,δώδεκα
970,zwanzig::NUM,fiche,είκοσι
971,dreißig::NUM,tríocha,τριάντα
972,vierzig::NUM,daichead,σαράντα
973,vierzig::NUM,ceathracha,σαράντα
974,fünfzig::NUM,caoga,πενήντα
975,sechzig::NUM,seasca,εξήντα
976,siebzig::NUM,seachtó,εβδομήντα
977,achtzig::NUM,ochtó,ογδόντα
978,neunzig::NUM,nócha,ενενήντα
979,hundert::NUM,céad,εκατό
980,tausend::NUM,míle,χίλιοι
981,und::CNJ,agus,και
982,oder::CNJ,nó,ή
983,stehen::V,seas,στέκομαι
984,stehen::V,seas,είμαι όρθιος
985,sitzen::V,suigh,κάθομαι
986,liegen::V,luigh,είμαι ξαπλωμένος
987,hängen::V,tá crochta,κρέμομαι
988,werden::V,éirigh,γίνομαι
989,passieren::V,tarlaigh,συμβαίνω
990,beginnen::V,tosaigh,αρχίζω
991,enden::V,críochnaigh,τελειώνω
992,wechseln::V,athraigh,αλλάζω
993,aufgehen[Sonne]::V,éirigh,βγαίνω
994,aufgehen[Sonne]::V,éirigh,ανατέλλω
995,untergehen[Sonne]::V,fuin,δύω
996,untergehen[Sonne]::V,fuin,βασιλεύω
997,untergehen[Sonne]::V,téigh faoi,δύω
998,untergehen[Sonne]::V,téigh faoi,βασιλεύω
999,scheinen[Sonne]::V,taitin,λάμπω
1000,scheinen[Sonne]::V,soilsigh,λάμπω
1001,donnern::V,tá toirneach ann,βροντώ
1002,wehen::V,séid,φυσώ
1003,strömen::V,sil,ρέω
1004,strömen::V,sil,τρέχω
1005,fließen::V,rith,ρέω
1006,fließen::V,snigh,ρέω
1007,sich drehen::V,cas,γυρίζω
1008,sich drehen::V,cas,στρέφομαι
1009,sich drehen::V,imrothlaigh,γυρίζω
1010,sich drehen::V,imrothlaigh,στρέφομαι
1011,schwanken::V,luasc,ταλαντεύομαι
1012,schwingen::V,luasc,αιωρούμαι
1013,schwingen::V,luasc,ταλαντεύομαι
1014,fallen::V,tit,πέφτω
1015,brennen::V,dóigh,καίω
1016,rauchen::V,plúch toite,καπνίζω
1017,regnen::V,báistigh,βρέχω
1018,regnen::V,tá ag cur báistí,βρέχω
1019,gefrieren::V,sioc,παγώνω
1020,gefrieren::V,reoigh,παγώνω
1021,tauen::V,leáigh,λειώνω
1022,tauen::V,coscair,λειώνω
1023,schmelzen::V,leáigh,λειώνω
1024,trocknen::V,triomaigh,στεγνώνω
1025,sieden::V,fiuch,βράζω
1026,sieden::V,beirigh,βράζω
1027,faulen::V,lobh,σαπίζω
1028,faulen::V,dreoigh,σαπίζω
1029,verfaulen::V,lobh,σαπίζω
1030,verfaulen::V,feoigh,σαπίζω
1031,reißen::V,bris,σχίζω
1032,versinken::V,téigh síos,βουλιάζω
1033,versinken::V,téigh síos,βυθίζομαι
1034,vergehen::V,téigh thart,περνώ
1035,erscheinen::V,tar,εμφανίζομαι
1036,verschwinden::V,imigh,χάνομαι
1037,verschwinden::V,imigh,εξαφανίζομαι
1038,sinken::V,tit,κατεβαίνω
1039,sinken::V,ísligh,κατεβαίνω
1040,abnehmen::V,maolaigh,μειώνομαι 
1041,abnehmen::V,laghdaigh,μειώνομαι 
1042,zunehmen::V,méadaigh,αυξάνω
1043,zunehmen::V,méadaigh,μεγαλώνω
1044,steigen::V,éirigh,ανεβαίνω
1045,wachsen::V,fás,μεγαλώνω
1046,glänzen::V,lonraigh,γυαλίζω
1047,funkeln::V,drithligh,αστράφτω
1048,funkeln::V,drithligh,σπιθοβολώ
1049,lärmen::V,tóg callán,θορυβώ
1050,läuten::V,buail,χτυπώ 
1051,klingeln::V,buail,κουδουνίζω
1052,klirren::V,cling,κουδουνίζω
1053,brausen::V,búir,βουΐζω
1054,rauschen::V,tá ag siosarnach,βουΐζω
1055,klingen::V,tá glór ag,ηχώ
1056,bellen::V,amhastraigh,γαυγίζω
1057,heulen::V,glam,ουρλιάζω
1058,blasen::V,séid,φυσώ
1059,pfeifen::V,lig fead,σφυρίζω
1060,schreien::V,béic,κραυγάζω
1061,schreien::V,glaoigh,κραυγάζω
1062,stöhnen::V,lig cnead,βογγώ
1063,zittern::V,crith,τρέμω
1064,zittern::V,creathnaigh,τρέμω
1065,leben::V,mair,ζω
1066,geboren werden::V,rugadh,γεννιέμαι
1067,atmen::V,análaigh,αναπνέω
1068,trinken::V,ól,πίνω
1069,essen::V,ith,τρώω
1070,schlucken::V,slog,καταπίνω
1071,müde werden::V,tuirsigh,κουράζομαι
1072,einschlafen::V,tit ina chodladh,αποκοιμιέμαι
1073,schlafen::V,codail,κοιμάμαι
1074,aufwachen::V,múscail,ξυπνώ
1075,aufstehen::V,éirigh,σηκώνομαι
1076,sich erholen::V,lig scíth,ξεκουράζομαι
1077,krank werden::V,éirigh tinn,αρρωσταίνω
1078,krank sein::V,tá tinn,ασθενώ
1079,schmerzen::V,tá pian i,πονώ
1080,husten::V,déan casacht,βήχω
1081,genesen::V,téarnaigh,θεραπεύομαι
1082,sterben::V,éag,πεθαίνω
1083,sterben::V,faigh bás,πεθαίνω
1084,umkommen::V,caill,πεθαίνω
1085,sich bewegen::V,bog,κουνιέμαι
1086,sich bewegen::V,gluais,κουνιέμαι
1087,sich rühren::V,corraigh,σαλεύω
1088,sich erheben::V,seas suas,επαναστατώ
1089,sich setzen::V,suigh,κάθομαι
1090,hinfallen::V,tit,πέφτω κάτω
1091,laufen::V,siúil,τρέχω
1092,schreiten::V,siúil,βαδίζω
1093,spazierengehen::V,téigh ag spaisteoireacht,κάνω βόλτα
1094,spazierengehen::V,téigh ag spaisteoireacht,πηγαίνω περίπατο
1095,eilen::V,deifrigh,σπεύδω
1096,eilen::V,brostaigh,σπεύδω
1097,sich beeilen::V,deifrigh,βιάζομαι
1098,sich beeilen::V,déan deifir,βιάζομαι
1099,sausen::V,luathaigh,τρέχω γρήγορα
1100,rennen::V,rith,τρέχω
1101,springen::V,léim,πηδώ
1102,klettern::V,dreap,σκαρφαλώνω
1103,schaukeln::V,téigh ar an maide corrach,κουνιέμαι
1104,kriechen::V,snámh,έρπω
1105,kriechen::V,snámh,σέρνομαι
1106,schwimmen::V,snámh,κολυμπώ
1107,tauchen::V,tum,βουτώ
1108,rudern::V,iomair,κωπηλατώ
1109,rudern::V,rámhaigh,κωπηλατώ
1110,fahren::V,tiomáin,πηγαίνω
1111,fliegen::V,eitil,πετώ
1112,gehen::V,téigh,βαδίζω
1113,gehen::V,téigh,πηγαίνω
1114,weggehen::V,imigh,φεύγω
1115,abfahren::V,imigh,ξεκινώ
1116,abfahren::V,imigh,αναχωρώ
1117,anhalten::V,stad,σταματώ
1118,hineingehen::V,téigh isteach,μπαίνω
1119,eintreten::V,téigh isteach,μπαίνω
1120,eintreten::V,téigh isteach,εισέρχομαι
1121,kommen::V,tar,έρχομαι
1122,ankommen::V,tar,φτάνω
1123,zurückkommen::V,fill,επιστρέφω
1124,bleiben::V,fan,μένω
1125,warten::V,fan,περιμένω
1126,erwarten::V,tá ag súil le,αναμένω
1127,erwarten::V,tá ag súil le,περιμένω
1128,erwarten::V,tá ag dréim le,αναμένω
1129,erwarten::V,tá ag dréim le,περιμένω
1130,suchen::V,lorg,ψάχνω
1131,finden::V,faigh,βρίσκω
1132,finden::V,aimsigh,βρίσκω
1133,versuchen::V,triail,προσπαθώ
1134,vorbereiten::V,réitigh,προετοιμάζω
1135,lieben::V,gráigh,αγαπώ
1136,mögen::V,taitin le,μου αρέσει
1137,mögen::V,is maith le,μου αρέσει
1138,lachen::V,gáir,γελώ
1139,rühren::V,téigh i bhfeidhm ar,συγκινώ
1140,weinen::V,goil,κλαίω
1141,weinen::V,caoin,κλαίω
1142,schimpfen::V,tá ag clamhsán,βρίζω
1143,sich ärgern::V,tá corraithe,θυμώνω
1144,sich fürchten::V,tá eagla ar,φοβάμαι
1145,fürchten::V,tá eagla ar,φοβάμαι
1146,fliehen::V,teith,φεύγω
1147,flüchten::V,éalaigh,δραπετεύω
1148,sehen::V,feic,βλέπω
1149,anschauen::V,dearc,κοιτάζω
1150,anschauen::V,féach ar,κοιτάζω
1151,ansehen::V,breathnaigh,βλέπω
1152,hören::V,cluin,ακούω
1153,zuhören::V,éist,ακούω
1154,probieren::V,bliais,δοκιμάζω
1155,riechen::V,bolaigh,μυρίζω
1156,riechen::V,bolaigh,οσφραίνομαι
1157,fühlen::V,braith,αισθάνομαι
1158,fühlen::V,mothaigh,αισθάνομαι
1159,scheinen::V,tá an chuma ar,φαίνομαι
1160,zu sehen sein::V,tá le feiceáil,φαίνομαι
1161,vernehmen::V,clois,ακούω
1162,vernehmen::V,clois,μαθαίνω
1163,frieren::V,tá fuar,κρυώνω
1164,tun::V,déan,κάνω
1165,können::V,féad,ξέρω
1166,können::V,féad,μπορώ
1167,können::V,is féidir le,ξέρω
1168,können::V,is féidir le,μπορώ
1169,wollen::V,tá ag iarraidh,θέλω
1170,anfangen::V,tosaigh,αρχίζω
1171,anfangen::V,cuir tús le,αρχίζω
1172,beenden::V,críochnaigh,τελειώνω
1173,beenden::V,cuir deireadh le,τελειώνω
1174,aufhören::V,stad,παύω
1175,gelingen::V,éirigh le,πετυχαίνω
1176,geraten::V,tá deireadh ar,γίνομαι
1177,öffnen::V,oscail,ανοίγω
1178,schließen::V,dún,κλείνω
1179,schließen::V,iaigh,κλείνω
1180,stellen::V,cuir,θέτω
1181,setzen::V,cuir,θέτω
1182,setzen::V,socraigh,θέτω
1183,legen::V,cuir,θέτω
1184,berühren::V,teagmhaigh le,εγγίζω
1185,verbinden::V,ceangail,συνδέω
1186,bedecken::V,clúdaigh,σκεπάζω
1187,bedecken::V,cumhdaigh,σκεπάζω
1188,aufhängen::V,croch,κρεμώ
1189,anzünden::V,las,ανάβω
1190,anzünden::V,adhain,ανάβω
1191,aufheben::V,tóg,σηκώνω
1192,aufheben::V,ardaigh,σηκώνω
1193,zurücklassen::V,fág,εγκαταλείπω
1194,verlieren::V,caill,χάνω
1195,fallen lassen::V,lig uait,αφήνω να πέσει
1196,fallen lassen::V,caith uait,αφήνω να πέσει
1197,machen::V,déan,κάνω
1198,machen::V,déan,φτιάχνω
1199,machen::V,réitigh,κάνω
1200,machen::V,réitigh,φτιάχνω
1201,herstellen::V,táirg,κατασκευάζω
1202,bauen::V,tóg,χτίζω
1203,bauen::V,tóg,οικοδομώ
1204,reparieren::V,deisigh,επισκευάζω
1205,reparieren::V,deisigh,επιδιορθώνω
1206,verbessern::V,feabhsaigh,βελτιώνω
1207,verbessern::V,feabhsaigh,καλυτερεύω
1208,ändern::V,athraigh,αλλάζω
1209,graben::V,tochail,σκάβω
1210,beugen::V,crom,λυγίζω
1211,biegen::V,lúb,κάμπτω
1212,drehen::V,cas,στρέφω
1213,wenden::V,tiontaigh,γυρίζω
1214,umdrehen::V,iompaigh,γυρίζω
1215,umdrehen::V,tiontaigh,γυρίζω
1216,heben::V,ardaigh,υψώνω
1217,heben::V,ardaigh,σηκώνω
1218,hochheben::V,tóg,υψώνω
1219,hochheben::V,tóg,σηκώνω
1220,ergreifen::V,beir ar,πιάνω
1221,ergreifen::V,beir ar,αρπάζω
1222,halten::V,coimeád,βαστώ
1223,halten::V,coinnigh,βαστώ
1224,drücken::V,brúigh,πιέζω
1225,schieben::V,brúigh,σπρώχνω
1226,kratzen::V,scríob,γρατσουνίζω
1227,lecken::V,ligh,γλείφω
1228,lecken::V,leadhb,γλείφω
1229,beißen::V,bain greim as,δαγκάνω
1230,abreißen::V,stróic,κόβω
1231,abreißen::V,stróic,σχίζω
1232,abreißen::V,tarraing,κόβω
1233,abreißen::V,tarraing,σχίζω
1234,abschneiden::V,scoith,αποκόπτω
1235,binden::V,ceangail,δένω
1236,stecken::V,sáigh,χώνω
1237,brechen::V,bris,σπάζω
1238,klopfen::V,cnag,χτυπώ
1239,klopfen::V,cnag,τινάζω
1240,hauen::V,buail,χτυπώ
1241,kleben::V,gliúáil,κολλώ
1242,reiben::V,cuimil,τρίβω
1243,streichen::V,leath,αλείφω
1244,schleifen::V,líomh,ακονίζω
1245,schneiden::V,gearr,κόβω
1246,rütteln::V,croith,σείω
1247,rütteln::V,croith,τινάζω
1248,schütteln::V,croith,σείω
1249,schütteln::V,croith,κουνώ
1250,schwenken::V,luasc,κουνώ
1251,schütten::V,doirt,χύνω
1252,füllen::V,líon,γεμίζω
1253,einwickeln::V,cuach,τυλίγω
1254,einwickeln::V,clúdaigh,τυλίγω
1255,tragen::V,iompair,φέρνω
1256,schleppen::V,tarraing,κουβαλώ
1257,ziehen::V,tarraing,τραβώ
1258,aufbewahren::V,coinnigh,φυλάω
1259,werfen::V,caith,ρίχνω
1260,fangen::V,ceap,πιάνω
1261,packen::V,beir ar,τσακώνω
1262,verstecken::V,folaigh,κρύβω
1263,verstecken::V,cuir i bhfolach,κρύβω
1264,teilen::V,roinn,μερίζω
1265,schicken::V,seol,στέλνω
1266,bringen::V,beir,φέρνω
1267,bringen::V,tabhair,φέρνω
1268,hinzufügen::V,cuir le,προσθέτω
1269,bekommen::V,faigh,προσκομίζω
1270,erhalten::V,faigh,παίρνω
1271,erhalten::V,faigh,λαμβάνω
1272,nehmen::V,tóg,πιάνω
1273,nehmen::V,tóg,παίρνω
1274,nehmen::V,glac,πιάνω
1275,nehmen::V,glac,παίρνω
1276,wählen::V,pioc,εκλέγω
1277,wählen::V,roghnaigh,εκλέγω
1278,auswählen::V,roghnaigh,διαλέγω
1279,bewahren::V,caomhnaigh,διατηρώ
1280,behindern::V,cuir bac ar,εμποδίζω
1281,verderben::V,mill,χαλώ
1282,beschädigen::V,loit,ζημιώνω
1283,beschädigen::V,déan damáiste do,ζημιώνω
1284,zerbrechen::V,bris,σπάζω
1285,zerreißen::V,stiall,σχίζω
1286,zerstören::V,mill,καταστρέφω
1287,zerstören::V,scrios,καταστρέφω
1288,verbrennen::V,las,καίω
1289,verbrennen::V,dóigh,καίω
1290,geben::V,tabhair,δίνω
1291,reichen::V,sín,δίνω
1292,reichen::V,cuir,δίνω
1293,schenken::V,bronn,χαρίζω
1294,schenken::V,tabhair,χαρίζω
1295,versprechen::V,geall,υπόσχομαι
1296,wünschen::V,guigh,εύχομαι
1297,loben::V,mol,επαινώ
1298,küssen::V,póg,φιλώ
1299,wiegen::V,bog,κουνώ
1300,wiegen::V,bog,νανουρίζω
1301,wiegen::V,luasc,κουνώ
1302,wiegen::V,luasc,νανουρίζω
1303,zudecken::V,clúdaigh,σκεπάζω
1304,wecken::V,dúisigh,ξυπνώ
1305,zeigen::V,taispeáin,δείχνω
1306,führen::V,treoraigh,οδηγώ
1307,lehren::V,múin,διδάσκω
1308,lehren::V,teagasc,διδάσκω
1309,unterrichten::V,múin,διδάσκω
1310,unterrichten::V,teagasc,διδάσκω
1311,aufziehen::V,tóg,ανατρέφω
1312,leiten::V,tá i gceannas ar,ηγούμαι
1313,leiten::V,tá i gceannas ar,διευθύνω
1314,antreiben::V,gríosaigh,σπρώχνω
1315,antreiben::V,gríosaigh,παρακινώ
1316,lassen::V,cuir ag,αφήνω
1317,einladen::V,cuir cuireadh ar,προσκαλώ
1318,vereinigen::V,aontaigh,ενώνω
1319,besuchen::V,tabhair cuairt ar,επισκέπτομαι
1320,treffen::V,cas ar,συναντώ
1321,treffen::V,buail le,συναντώ
1322,sich versammeln::V,bailigh,μαζεύομαι
1323,sich versammeln::V,cruinnigh,μαζεύομαι
1324,spielen::V,imir,παίζω
1325,spielen::V,tá ag spraoi,παίζω
1326,singen::V,can,τραγουδώ
1327,tanzen::V,rinc,χορεύω
1328,tanzen::V,damhsaigh,χορεύω
1329,sich trennen::V,scar,αποχωρίζομαι
1330,verlassen::V,fág,εγκαταλείπω
1331,retten::V,tarrtháil,σώζω
1332,bewachen::V,cosain,φρουρώ
1333,bewachen::V,gardáil,φρουρώ
1334,schützen::V,cosain,προστατεύω
1335,verteidigen::V,cosain,υπερασπίζω
1336,sich schlagen::V,tá ag bruíon,χτυπιέμαι
1337,schießen::V,caith,πυροβολώ
1338,schießen::V,scaoil,πυροβολώ
1339,siegen::V,bain,νικώ
1340,siegen::V,buaigh,νικώ
1341,ärgern::V,cuir isteach ar,τσαντίζω
1342,schlagen::V,buail,χτυπώ
1343,treten::V,ciceáil,κλοτσώ
1344,stechen::V,sáigh,τρυπώ
1345,stoßen::V,brúigh,ωθώ
1346,stoßen::V,brúigh,σπρώχνω
1347,stoßen::V,soncáil,ωθώ
1348,stoßen::V,soncáil,σπρώχνω
1349,stehlen::V,goid,κλέβω
1350,stören::V,cuir isteach ar,διαταράσσω
1351,belästigen::V,cuir as do,ενοχλώ
1352,verbergen::V,ceil,κρύβω
1353,täuschen::V,cuir dallamullóg ar,παραπλανώ
1354,betrügen::V,déan calaois ar,απατώ
1355,töten::V,maraigh,σκοτώνω
1356,töten::V,maraigh,θανατώνω
1357,wohnen::V,cuir faoi,μένω
1358,wohnen::V,cuir faoi,κατοικώ
1359,wohnen::V,tá ina chónaí,μένω
1360,wohnen::V,tá ina chónaí,κατοικώ
1361,arbeiten::V,oibrigh,δουλεύω
1362,arbeiten::V,oibrigh,εργάζομαι
1363,sammeln::V,bailigh,μαζεύω
1364,sammeln::V,bailigh,συλλέγω
1365,sammeln::V,cruinnigh,μαζεύω
1366,sammeln::V,cruinnigh,συλλέγω
1367,pflücken::V,pioc,κόβω
1368,jagen::V,seilg,κυνηγώ
1369,fischen::V,iasc,ψαρεύω
1370,fassen::V,beir ar,πιάνω
1371,hüten::V,aoirigh,φυλάγω
1372,hüten::V,aoirigh,προσέχω
1373,treiben::V,seol,οδηγώ
1374,treiben::V,tiomáin,οδηγώ
1375,anbinden::V,ceangail,δένω
1376,füttern::V,cothaigh,ταΐζω
1377,füttern::V,beathaigh,ταΐζω
1378,melken::V,bligh,αρμέγω
1379,melken::V,crúigh,αρμέγω
1380,hacken::V,gearr,κόβω
1381,gießen::V,uiscigh,ποτίζω
1382,reifen::V,aibigh,ωριμάζω
1383,zubereiten::V,cócaráil,ετοιμάζω
1384,kochen::V,bruith,βράζω
1385,kochen::V,beirigh,βράζω
1386,backen::V,bácáil,ψήνω
1387,braten::V,róst,τηγανίζω
1388,braten::V,frioch,τηγανίζω
1389,umrühren::V,measc,ανακατεύω
1390,stricken::V,cniotáil,πλέκω
1391,nähen::V,fuaigh,ράβω
1392,färben::V,dathaigh,βάφω
1393,färben::V,dathaigh,χρωματίζω
1394,reinigen::V,glan,καθαρίζω
1395,waschen::V,nigh,πλένω
1396,abwischen::V,glan,σφουγγίζω
1397,spülen::V,sruthlaigh,ξεπλένω
1398,fegen::V,scuab,σκουπίζω
1399,kehren::V,scuab,σκουπίζω
1400,baden::V,folc,κάνω μπάνιο
