,Concept_ID,es,myv
827,zwischen::PRP,entre,ютксо
828,wegen::PRP,por,кис
829,wegen::PRP,por,коряс
830,wegen::PRP,por,кувалт
831,wegen::PRP,a causa de,кис
832,wegen::PRP,a causa de,коряс
833,wegen::PRP,a causa de,кувалт
834,dies::PRN,esto,те
835,das::PRN,eso,те
836,das::PRN,eso,тона
837,das::PRN,esto,те
838,das::PRN,esto,тона
839,alles::PRN,todo,весе
840,alles::PRN,todo,весемесь
841,ich::PRN,yo,мон
842,du::PRN,tú,тон
843,er::PRN,él,сон
844,wir::PRN,nosotros,минь
845,ihr::PRN,vosotros,тынь
846,sie::PRN,ellos,сынь
847,was::FPRN,qué,мезе
848,wer::FPRN,quién,ки
849,wo::FADV,dónde,косо
850,wohin::FADV,adónde,ков
851,wohin::FADV,adónde,козо
852,wohin::FADV,hacia dónde,ков
853,wohin::FADV,hacia dónde,козо
854,wie::FADV,cómo,кода
855,warum::FADV,por qué,мекс
856,wieviel::FNUM,cuánto,зяро
857,eins::NUM,uno,вейке
858,zwei::NUM,dos,кавто
859,drei::NUM,tres,колмо
860,vier::NUM,cuatro,ниле
861,fünf::NUM,cinco,вете
862,sechs::NUM,seis,кото
863,sieben::NUM,siete,сисем
864,acht::NUM,ocho,кавксо
865,neun::NUM,nueve,вейксэ
866,zehn::NUM,diez,кемень
867,elf::NUM,once,кевейкее
868,zwölf::NUM,doce,кемгавтово
869,zwanzig::NUM,veinte,комсь
870,dreißig::NUM,treinta,колоньгемень
871,vierzig::NUM,cuarenta,ниленьгемень
872,fünfzig::NUM,cincuenta,ведьгемень
873,sechzig::NUM,sesenta,кодгемень
874,siebzig::NUM,setenta,сизьгемень
875,achtzig::NUM,ochenta,кавксоньгемень
876,neunzig::NUM,noventa,вейксэньгемень
877,hundert::NUM,cien,сядо
878,hundert::NUM,ciento,сядо
879,tausend::NUM,mil,тыща
880,und::CNJ,y,ды
881,oder::CNJ,o,или
882,stehen::V,estar de pie,аштемс стядо
883,sitzen::V,estar sentado,аштемс озадо
884,liegen::V,yacer,мадезь аштемс
885,liegen::V,estar acostado,мадезь аштемс
886,hängen::V,pender,нурьгемс
887,werden::V,hacerse,арамс
888,passieren::V,suceder,лисэмс
889,beginnen::V,iniciarse,ушодомс
890,beginnen::V,principiar,ушодомс
891,enden::V,acabar,лоткамс
892,enden::V,terminar,лоткамс
893,wechseln::V,variar,полавтнемс
894,wechseln::V,alternar,полавтнемс
895,aufgehen[Sonne]::V,salir,лисемс
896,aufgehen[Sonne]::V,salir,стямс
897,untergehen[Sonne]::V,ponerse,валгомс
898,untergehen[Sonne]::V,descender,валгомс
899,scheinen[Sonne]::V,brillar,валдомтомс
900,donnern::V,tronar,цярномс
901,donnern::V,tronar,галдордомс
902,wehen::V,soplar,пувамс
903,strömen::V,afluir,чудемс
904,fließen::V,fluir,чудемс
905,fließen::V,correr,чудемс
906,sich drehen::V,girar,велямс
907,schwanken::V,vacilar,лыкамс
908,schwanken::V,vacilar,якамс
909,schwingen::V,oscilar,нурсемс
910,schwingen::V,oscilar,лыкамс
911,fallen::V,caer,прамс
912,fallen::V,caer,сяворемс
913,brennen::V,arder,паломс
914,brennen::V,quemar,паломс
915,rauchen::V,humear,качадомс
916,rauchen::V,echar humo,качадомс
917,regnen::V,llover,пиземс
918,gefrieren::V,helarse,кельмемс
919,tauen::V,deshelarse,соламс
920,schmelzen::V,fundirse,соламс
921,schmelzen::V,derretirse,соламс
922,trocknen::V,secarse,коськемс
923,sieden::V,hervir,лакамс
924,sieden::V,hervir,пиксемс
925,faulen::V,pudrirse,наксадомс
926,verfaulen::V,pudrirse,наксадомс
927,reißen::V,romperse,сезневемс
928,versinken::V,hundirse,ваямс
929,vergehen::V,pasar,ютамс
930,erscheinen::V,aparecer,лисемс
931,verschwinden::V,desaparecer,ёмамс
932,sinken::V,bajar,явамс
933,abnehmen::V,decrecer,киремемс
934,abnehmen::V,disminuir,киремемс
935,zunehmen::V,crecer,ламолгадомс
936,zunehmen::V,crecer,раштамс
937,zunehmen::V,aumentar,ламолгадомс
938,zunehmen::V,aumentar,раштамс
939,steigen::V,subir,куземс
940,steigen::V,subir,кепсевемс
941,steigen::V,ascender,куземс
942,steigen::V,ascender,кепсевемс
943,wachsen::V,crecer,касомс
944,glänzen::V,brillar,цитнемс
945,glänzen::V,resplandecer,цитнемс
946,funkeln::V,chispear,пиндолдомс
947,funkeln::V,chispear,цивтёрдомс
948,lärmen::V,hacer ruido,шалномс
949,läuten::V,sonar,гайгезевемс
950,läuten::V,repicar,гайгезевемс
951,klingeln::V,tocar el timbre,чавомс баягас
952,klirren::V,tintinear,калдордомс
953,klirren::V,tintinear,кальцяемс
954,brausen::V,zumbar,лакамс
955,rauschen::V,murmurar,лажномс
956,klingen::V,sonar,гайгемс
957,bellen::V,ladrar,онгомс
958,heulen::V,ulular,урномс
959,blasen::V,soplar,пувамс
960,pfeifen::V,silbar,вешкемс
961,schreien::V,gritar,пижнемс
962,stöhnen::V,gemir,кувсемс
963,zittern::V,temblar,тарномс
964,leben::V,vivir,эрямс
965,geboren werden::V,nacer,чачомс
966,atmen::V,respirar,лексемс
967,trinken::V,beber,симемс
968,essen::V,comer,ярсамс
969,schlucken::V,tragar,нилемс
970,schlucken::V,tragar,порнемс
971,müde werden::V,cansarse,сиземс
972,müde werden::V,fatigarse,сиземс
973,einschlafen::V,dormirse,матедевемс
974,schlafen::V,dormir,удомс
975,aufwachen::V,despertarse,сыргоземс
976,aufstehen::V,levantarse,стямс
977,sich erholen::V,reposar,оймсемс
978,sich erholen::V,descansar,оймсемс
979,krank werden::V,caer enfermo,сэредезевемс
980,krank sein::V,estar enfermo,сэредемс
981,schmerzen::V,doler,сэредемс
982,husten::V,toser,козомс
983,genesen::V,convalecer,пичкамс
984,genesen::V,restablecerse,пичкамс
985,sterben::V,morir,куломс
986,umkommen::V,perecer,чавовомс
987,umkommen::V,perecer,ёмамс
988,sich bewegen::V,moverse,шаштомс
989,sich rühren::V,rebullir,сыргамс
990,sich erheben::V,levantarse,куземс
991,sich setzen::V,sentarse,озамс
992,hinfallen::V,caerse,прамс
993,hinfallen::V,caerse,сяворемс
994,laufen::V,andar,якамс
995,schreiten::V,proceder,эскелямс
996,schreiten::V,proceder,молемс
997,spazierengehen::V,pasear,якамс
998,spazierengehen::V,pasearse,якамс
999,eilen::V,correr prisa,эрзкалемс
1000,eilen::V,correr prisa,капшамс
1001,sich beeilen::V,darse prisa,капшамс
1002,sausen::V,correr,ливтямс
1003,rennen::V,correr,чийнемс
1004,rennen::V,correr,ардтнемс
1005,springen::V,saltar,кирнявтнемс
1006,klettern::V,trepar,куземс
1007,klettern::V,escalar,куземс
1008,schaukeln::V,bambolearse,нурямс
1009,kriechen::V,reptar,ёзмолдомс
1010,kriechen::V,arrastrarse,ёзмолдомс
1011,schwimmen::V,nadar,уемс
1012,tauchen::V,bucear,чопавтомс
1013,tauchen::V,bucear,чопавтнемс
1014,tauchen::V,sumergirse,чопавтомс
1015,tauchen::V,sumergirse,чопавтнемс
1016,rudern::V,remar,миледемс
1017,fahren::V,ir,ардомс
1018,fliegen::V,volar,ливтямс
1019,gehen::V,ir,туемс
1020,gehen::V,ir,молемс
1021,gehen::V,andar,туемс
1022,gehen::V,andar,молемс
1023,weggehen::V,irse,туемс
1024,weggehen::V,marcharse,туемс
1025,abfahren::V,salir,туемс
1026,abfahren::V,partir,туемс
1027,anhalten::V,parar,лоткамс
1028,anhalten::V,pararse,лоткамс
1029,hineingehen::V,entrar,совамс
1030,eintreten::V,entrar,совамс
1031,eintreten::V,entrar,эскельдямс
1032,kommen::V,venir,самс
1033,ankommen::V,llegar,самс
1034,ankommen::V,llegar,пачкодемс
1035,zurückkommen::V,volver,велявтомс
1036,zurückkommen::V,regresar,велявтомс
1037,bleiben::V,quedarse,кадовомс
1038,warten::V,esperar,учомс
1039,erwarten::V,esperar,учомс
1040,suchen::V,buscar,вешнемс
1041,finden::V,hallar,муемс
1042,finden::V,encontrar,муемс
1043,versuchen::V,intentar,варштамс
1044,vorbereiten::V,preparar,анокстамс
1045,lieben::V,amar,вечкемс
1046,lieben::V,querer,вечкемс
1047,mögen::V,querer,вечкемс
1048,lachen::V,reír,пейдемс
1049,rühren::V,conmover,токамс седейс
1050,weinen::V,llorar,авардемс
1051,schimpfen::V,regañar,сёвномс
1052,sich ärgern::V,enfadarse,кежиявтнемс
1053,sich fürchten::V,tener miedo,пелемс
1054,fürchten::V,temer,пелемс
1055,fürchten::V,tener miedo a,пелемс
1056,fliehen::V,huir,оргодемс
1057,flüchten::V,escaparse,ворьгодемс
1058,flüchten::V,escaparse,чадомс
1059,sehen::V,ver,неемс
1060,anschauen::V,mirar,ваномс
1061,ansehen::V,mirar,ваномс
1062,hören::V,oír,марямс
1063,zuhören::V,escuchar,кунсоломс
1064,probieren::V,probar,варшамс
1065,probieren::V,degustar,варшамс
1066,riechen::V,oler,никсемс
1067,fühlen::V,sentir,марямс
1068,scheinen::V,parecer,марявомс
1069,zu sehen sein::V,poder verse,неявомс
1070,vernehmen::V,oír,марямс
1071,vernehmen::V,percibir,марямс
1072,frieren::V,tener frío,кельмемс
1073,tun::V,hacer,теемс
1074,können::V,poder,маштомс
1075,wollen::V,querer,бажамс
1076,anfangen::V,iniciar,кармамс
1077,beenden::V,acabar,прядомс
1078,beenden::V,terminar,прядомс
1079,aufhören::V,cesar,лоткамс
1080,gelingen::V,salir bien,удаламс
1081,geraten::V,salir,лисемс
1082,geraten::V,dar resultado,лисемс
1083,öffnen::V,abrir,панжомс
1084,schließen::V,cerrar,пекстамс
1085,schließen::V,cerrar,сёлгомс
1086,schließen::V,cerrar,конямс
1087,stellen::V,poner,аравтомс
1088,stellen::V,colocar,аравтомс
1089,setzen::V,poner,ойсевтемс
1090,setzen::V,poner,озавтнемс
1091,setzen::V,colocar,ойсевтемс
1092,setzen::V,colocar,озавтнемс
1093,legen::V,poner,путомс
1094,berühren::V,tocar,токамс
1095,verbinden::V,unir,содомс
1096,verbinden::V,juntar,содомс
1097,bedecken::V,tapar,вельтямс
1098,bedecken::V,cubrir,вельтямс
1099,aufhängen::V,colgar,понгавтомс
1100,anzünden::V,encender,кирвастемс
1101,aufheben::V,recoger,кепедемс
1102,zurücklassen::V,dejar,кадомс
1103,verlieren::V,perder,ёмавтомс
1104,fallen lassen::V,dejar caer,правтомс
1105,machen::V,hacer,теемс
1106,herstellen::V,fabricar,анокстамс
1107,bauen::V,construir,путомс
1108,reparieren::V,reparar,витемс
1109,verbessern::V,mejorar,паролгавтомс
1110,verbessern::V,mejorar,вадрялгавтомс
1111,ändern::V,mudar,полавтомс
1112,ändern::V,modificar,полавтомс
1113,graben::V,cavar,чувомс
1114,graben::V,cavar,таргамс
1115,beugen::V,doblar,мендемс
1116,beugen::V,inclinar,мендемс
1117,biegen::V,doblar,комавтомс
1118,drehen::V,volver,чаравтомс
1119,drehen::V,volver,велявтнемс
1120,drehen::V,hacer girar,чаравтомс
1121,drehen::V,hacer girar,велявтнемс
1122,wenden::V,volver,велявтомс
1123,umdrehen::V,revolver,велявтомс
1124,heben::V,levantar,кепедемс
1125,hochheben::V,alzar,кепедемс
1126,ergreifen::V,coger,кундамс
1127,halten::V,tener,кирдемс
1128,drücken::V,apretar,нуемс
1129,schieben::V,empujar,шаштомс
1130,kratzen::V,rascar,ангордамс
1131,lecken::V,lamer,нолсемс
1132,beißen::V,morder,сускомс
1133,abreißen::V,arrancar,сеземс
1134,abschneiden::V,cortar,печкемс
1135,binden::V,atar,кодамс
1136,binden::V,atar,сюлмамс
1137,stecken::V,meter,сялгомс
1138,brechen::V,romper,синдемс
1139,brechen::V,romper,калавтомс
1140,brechen::V,quebrar,синдемс
1141,brechen::V,quebrar,калавтомс
1142,klopfen::V,golpear,калтаямс
1143,hauen::V,pegar,чавомс
1144,kleben::V,pegar,педявтнемс
1145,kleben::V,encolar,педявтнемс
1146,reiben::V,frotar,ёзамс
1147,streichen::V,untar,вадемс
1148,streichen::V,recubrir,вадемс
1149,schleifen::V,afilar,човамс
1150,schneiden::V,cortar,керямс
1151,rütteln::V,agitar,чукамс
1152,rütteln::V,agitar,лыкавтомс
1153,schütteln::V,agitar,чукамс
1154,schütteln::V,sacudir,чукамс
1155,schwenken::V,menear,яхолемс
1156,schütten::V,verter,каямс
1157,füllen::V,llenar,пештямс
1158,einwickeln::V,envolver,тапарямс
1159,tragen::V,llevar,кандомс
1160,schleppen::V,arrastrar,ускомс
1161,ziehen::V,tirar,ускомс
1162,aufbewahren::V,conservar,ванстомс
1163,werfen::V,echar,ёртомс
1164,werfen::V,lanzar,ёртомс
1165,fangen::V,coger,кундамс
1166,packen::V,agarrar,кундамс
1167,verstecken::V,esconder,кекшемс
1168,teilen::V,partir,явомс
1169,teilen::V,dividir,явомс
1170,schicken::V,enviar,кучомс
1171,bringen::V,traer,кандомс
1172,hinzufügen::V,añadir,путомс
1173,hinzufügen::V,añadir,максомс
1174,bekommen::V,obtener,саемс
1175,bekommen::V,conseguir,саемс
1176,erhalten::V,recibir,саемс
1177,nehmen::V,tomar,саемс
1178,wählen::V,elegir,кочкамс
1179,auswählen::V,escoger,кочкамс
1180,auswählen::V,seleccionar,кочкамс
1181,bewahren::V,guardar,ванстомс
1182,bewahren::V,preservar,ванстомс
1183,behindern::V,estorbar,кирдемс
1184,behindern::V,obstaculizar,кирдемс
1185,verderben::V,estropear,коламс
1186,beschädigen::V,deteriorar,теемс зыян
1187,zerbrechen::V,romper,коламс
1188,zerbrechen::V,quebrar,коламс
1189,zerreißen::V,desgarrar,сеземс
1190,zerreißen::V,despedazar,сеземс
1191,zerstören::V,destruir,калавтомс
1192,zerstören::V,destrozar,калавтомс
1193,verbrennen::V,quemar,пултамс
1194,geben::V,dar,максомс
1195,reichen::V,pasar,максомс
1196,schenken::V,regalar,каземс
1197,versprechen::V,prometer,алтамс
1198,wünschen::V,desear,арсемс
1199,loben::V,alabar,шнамс
1200,küssen::V,besar,палсемс
1201,wiegen::V,mecer,нурсемс
1202,zudecken::V,tapar,тавадомс
1203,zudecken::V,tapar,вельтямс
1204,zudecken::V,cubrir,тавадомс
1205,zudecken::V,cubrir,вельтямс
1206,wecken::V,despertar,стявтомс
1207,zeigen::V,mostrar,невтемс
1208,führen::V,guiar,ветямс
1209,führen::V,conducir,ветямс
1210,lehren::V,enseñar,тонавтомс
1211,lehren::V,instruir,тонавтомс
1212,unterrichten::V,enseñar,тонавтомс
1213,aufziehen::V,criar,трямс
1214,aufziehen::V,criar,кастомс
1215,leiten::V,guiar,ветямс
1216,leiten::V,guiar,азоркстамс
1217,leiten::V,dirigir,ветямс
1218,leiten::V,dirigir,азоркстамс
1219,antreiben::V,impeler,ветямс
1220,antreiben::V,impulsar,ветямс
1221,lassen::V,hacer,кармавтомс
1222,einladen::V,invitar,тердемс
1223,vereinigen::V,unir,вейсэндямс
1224,vereinigen::V,unir,вейс путомс
1225,vereinigen::V,unir,вейс пурнамс
1226,besuchen::V,visitar,варштамс
1227,besuchen::V,ir a ver,варштамс
1228,treffen::V,encontrar,вастомс
1229,sich versammeln::V,reunirse,промокшномс
1230,sich versammeln::V,congregarse,промокшномс
1231,spielen::V,jugar,налксемс
1232,singen::V,cantar,морамс
1233,tanzen::V,bailar,киштемс
1234,sich trennen::V,separarse,явомс
1235,verlassen::V,dejar,кадомс
1236,verlassen::V,abandonar,кадомс
1237,retten::V,salvar,идемс
1238,bewachen::V,vigilar,ванстомс
1239,schützen::V,proteger,аштемс
1240,verteidigen::V,defender,ваномс
1241,sich schlagen::V,batirse,тюремс
1242,schießen::V,tirar,ледемс
1243,schießen::V,disparar,ледемс
1244,siegen::V,vencer,изнямс
1245,ärgern::V,enojar,кежейгавтомс
1246,ärgern::V,enfadar,кежейгавтомс
1247,schlagen::V,pegar,токамс
1248,schlagen::V,golpear,токамс
1249,treten::V,dar una patada a,тапамс
1250,stechen::V,pinchar,пупамс
1251,stoßen::V,empujar,тулкадемс
1252,stehlen::V,robar,саламс
1253,stehlen::V,hurtar,саламс
1254,stören::V,molestar,пирямс ки
1255,belästigen::V,molestar,а максомс
1256,belästigen::V,molestar,а кадомс оймамо
1257,belästigen::V,importunar,а максомс
1258,belästigen::V,importunar,а кадомс оймамо
1259,verbergen::V,ocultar,сёпомс
1260,verbergen::V,ocultar,кекшемс
1261,verbergen::V,esconder,сёпомс
1262,verbergen::V,esconder,кекшемс
1263,täuschen::V,engañar,манямс
1264,betrügen::V,engañar,манчемс
1265,töten::V,matar,чавномс
1266,töten::V,matar,маштнемс
1267,wohnen::V,vivir,эрямс
1268,wohnen::V,habitar,эрямс
1269,arbeiten::V,trabajar,важодемс
1270,sammeln::V,recoger,пурнамс
1271,sammeln::V,coleccionar,пурнамс
1272,pflücken::V,coger,ноцковтнемс
1273,jagen::V,cazar,кундамс
1274,fischen::V,pescar,калонь кундамс
1275,fassen::V,atrapar,кундамс
1276,fassen::V,capturar,кундамс
1277,hüten::V,guardar,ваномс
1278,treiben::V,aballar,панемс
1279,anbinden::V,atar,сюлмамс
1280,füttern::V,echar de comer,андомс
1281,melken::V,ordeñar,потявтомс
1282,hacken::V,picar,лазномс
1283,hacken::V,cortar,лазномс
1284,gießen::V,regar,валомс
1285,reifen::V,madurar,кенеремс
1286,zubereiten::V,preparar,анокстамс
1287,kochen::V,cocer,пидемс
1288,kochen::V,guisar,пидемс
1289,backen::V,hornear,пидемс
1290,backen::V,cocer al horno,пидемс
1291,braten::V,asar,пуштамс
1292,braten::V,freír,пуштамс
1293,umrühren::V,remover,човорямс
1294,stricken::V,hacer punto,кодамс
1295,stricken::V,hacer calceta,кодамс
1296,nähen::V,coser,стамс
1297,färben::V,teñir,артомс
1298,färben::V,colorear,артомс
1299,reinigen::V,limpiar,урядамс
1300,waschen::V,lavar,муськемс
1301,abwischen::V,fregar,нардамс
1302,abwischen::V,limpiar,нардамс
1303,spülen::V,aclarar,ёрвалдомс
1304,spülen::V,enjuagar,ёрвалдомс
1305,fegen::V,barrer,тенсемс
1306,fegen::V,pasar la escoba,тенсемс
1307,kehren::V,barrer,тенсемс
1308,baden::V,bañarse,экшелямс
1309,sich waschen::V,lavarse,шлямс
1310,ausziehen::V,quitar,кайсевтемс
1311,ausziehen::V,quitarse,кайсевтемс
1312,anziehen::V,ponerse,оршамс
1313,sich anziehen::V,vestirse,оршамс
1314,kämmen::V,peinar,судрямс
1315,schmücken::V,adornar,мазылгавтомс
1316,schmücken::V,adornar,наряжамс
1317,sagen::V,decir,меремс
1318,sprechen::V,hablar,кортамс
1319,reden::V,hablar,кортамс
1320,reden::V,conversar,кортамс
1321,sich unterhalten::V,charlar,кортнемс
1322,sich unterhalten::V,conversar,кортнемс
1323,fragen::V,preguntar,кевкстемс
1324,bitten::V,rogar,вешемс
1325,erzählen::V,contar,ёвтнемс
1326,mitteilen::V,comunicar,ёвтамс
1327,mitteilen::V,participar,ёвтамс
1328,nennen::V,llamar,лемдемс
1329,nennen::V,llamar,путомс лем
1330,nennen::V,nombrar,лемдемс
1331,nennen::V,nombrar,путомс лем
1332,rufen::V,llamar,тердемс
1333,rufen::V,llamar,серьгедемс
1334,prahlen::V,jactarse,шнамс пря
1335,übersetzen::V,traducir,ютавтомс
1336,denken::V,pensar,арсемс
1337,glauben::V,creer,кемемс
1338,bemerken::V,notar,неемс
1339,erkennen::V,reconocer,содамс
1340,begreifen::V,concebir,пачкодемс
1341,verstehen::V,entender,чарькодемс
1342,verstehen::V,comprender,чарькодемс
1343,lernen::V,aprender,тонавтнемс
1344,wissen::V,saber,содамс
1345,sich erinnern an::V,recordar,ледстямс
1346,sich erinnern an::V,acordarse de,ледстямс
1347,vergessen::V,olvidar,стувтомс
1348,messen::V,medir,онкстнемс
1349,zählen::V,contar,ловомс
1350,rechnen::V,contar,ловомс
1351,rechnen::V,calcular,ловомс
1352,lesen::V,leer,ловномс
1353,malen::V,pintar,рисовамс
1354,zeichnen::V,dibujar,рисовамс
1355,schreiben::V,escribir,сёрмадомс
1356,besitzen::V,poseer,улемс
1357,besitzen::V,poseer,улемс азорокс
1358,kaufen::V,comprar,рамамс
1359,verkaufen::V,vender,миемс
1360,bezahlen::V,pagar,пандомс
1361,zahlen::V,pagar,пандомс
1362,beherrschen::V,dominar,азоркстамс
1363,ertragen::V,soportar,кирдемс
