,Concept_ID,av,mn
737,schlank::A,чергесаб,голшиг
738,hübsch::A,гьайбатаб,сайхан
739,hübsch::A,гьайбатаб,хөөрхөн
740,böse::A,ракӏквешаб,муу
741,böse::A,ракӏквешаб,хортой
742,dumm::A,гьагаб,тэнэг
743,dumm::A,гӏантаб,тэнэг
744,faul::A,кӏохӏалаб,залхуу
745,faul::A,кӏухӏа́лаб,залхуу
746,fleißig::A,хӏаракатаб,чармайлтгай
747,geizig::A,къарумаб,харамч
748,klug::A,лумияб,цэцэн
749,geschickt::A,махщел бугев,дүйтэй
750,lieb::A,гӏазизаб,хайрт
751,lustig::A,кепаб,цэнгэлтэй
752,sanft::A,хӏалимаб,наалинхай
753,sanft::A,хӏере́наб,наалинхай
754,hungrig::A,бакъараб,өлөн
755,hungrig::A,бакъараб,өлссөн
756,krank::A,щокъаб,өвчтэй
757,krank::A,унтараб,өвчтэй
758,nackt::A,гӏицӏаб,нүцгэн
759,nackt::A,чӏанкӏараб,нүцгэн
760,traurig::A,пашманаб,гунигт
761,lebendig::A,чӏагояб,амьд
762,lebendig::A,чӏагояб,амьтай
763,gut::A,лъикӏаб,сайн
764,schlecht::A,къадараб,муу
765,schlecht::A,къадараб,өөдгүй
766,richtig::A,битӏараб,зөв
767,richtig::A,битӏараб,зүйтэй
768,schlimm::A,нажасаб,муухай
769,schlimm::A,къабихӏаб,муухай
770,wahr::A,хӏакъаб,үнэн
771,wahr::A,хӏакъаб,жинхэнэ
772,wahr::A,битӏараб,үнэн
773,wahr::A,битӏараб,жинхэнэ
774,alt::A,басрияб,хуучин
775,neu::A,цӏияб,шинэ
776,ehemalig::A,цебе́госеб,агсан
777,ehemalig::A,цебе́госеб,байсан
778,alt[Lebewesen]::A,хераб,өвгөн
779,alt[Lebewesen]::A,хераб,хижээл
780,jung::A,тӏинчӏаб,залуу
781,jung::A,гӏолохъанаб,залуу
782,arm::A,пакъираб,ядуу
783,reich::A,бечедаб,баян
784,reich::A,бечедаб,баялаг
785,bekannt::A,лъалеб,танил
786,berühmt::A,машгьураб,цуутай
787,berühmt::A,машгьураб,алдартай
788,fremd::A,чияр,харь
789,fremd::A,чияр,гадаад
790,verschieden::A,батӏи-батӏияб,ондоо
791,verschieden::A,батӏи-батӏияб,янз янзын
792,nah::A,гӏагарда бугеб,ойрын
793,nah::A,гӏагарда бугеб,дөтийн
794,fern::A,рикӏкӏадаб,холын
795,linker::A,квегӏаб,буруу
796,rechter::A,кваранаб,баруун
797,anderer::A,батӏияб,өөр
798,anderer::A,батӏияб,нөгөө
799,erster::A,тӏоцебесеб,нэгдэх
800,erster::A,тӏоцебесеб,нэгдүгээр
801,zweiter::A,кӏиабилеб,хоёрдугаар
802,dritter::A,лъабабилеб,гуравдугаар
803,letzter::A,ахирисеб,сүүлийн
804,allein::ADV,ялгъузго,ганцаараа
805,auf einmal::ADV,цихӏинтӏаго,нэгмөсөн
806,zusammen::ADV,цойида,цуг
807,zusammen::ADV,цойида,хамт
808,plötzlich::ADV,цойидасанго,гэнэт
809,sofort::ADV,гьебсагӏат,дороо
810,jetzt::ADV,гьанже,өнөө
811,heute::ADV,жакъа,өнөө
812,heute::ADV,жакъа,өнөөдөр
813,morgen::ADV,метер,маргааш
814,morgen::ADV,метер,маргаадар
815,bald::ADV,гьабсагӏаталъ,түргэн
816,bald::ADV,гьабсагӏаталъ,удахгүй
817,dann::ADV,цинги,хожим
818,dann::ADV,цинги,тэгээд
819,gestern::ADV,сон,өчигдөр
820,einst::ADV,цин,нэг
821,damals::ADV,гьебмехалъ,тэгэхэд
822,damals::ADV,гьебмехалда,тэгэхэд
823,danach::ADV,цинги,тэгээд
824,danach::ADV,цинги,дараа нь
825,danach::ADV,хадуса,тэгээд
826,danach::ADV,хадуса,дараа нь
827,vorher::ADV,цебе,урьд
828,zuerst::ADV,тӏоцебе,анх
829,zuerst::ADV,тӏоцебе,эхлээд
830,einmal::ADV,цинцӏул,нэг удаа
831,einmal::ADV,цихӏин,нэг удаа
832,einmal::ADV,цоцӏул,нэг удаа
833,manchmal::ADV,олоцӏул,хааяа
834,manchmal::ADV,олоцӏул,заримдаа
835,oft::ADV,гӏемерго,олонтоо
836,immer::ADV,кидаго,байнга
837,niemals::ADV,киданиги,хэзээ ч
838,niemals::ADV,киданиги,хэдийд ч
839,hier::ADV,аниб,энд
840,hierhin::ADV,анибехун,нааш
841,von hier::ADV,гьаниса,эндээс
842,dort::ADV,гьениб,тэнд
843,dorthin::ADV,гьадаба,тийш
844,geradeaus::ADV,битӏутӏа,шулуун
845,vorwärts::ADV,цебехун,урагшаа
846,rückwärts::ADV,нахъ-нахъ,буцаан
847,rückwärts::ADV,нахъ-нахъ,сөөргөө
848,zurück::ADV,нахъе,буцаж
849,zurück::ADV,нахъе,гэдрэг
850,unten::ADV,ахакь,дор
851,unten::ADV,гъоркь,дор
852,hinab::ADV,эхебе,уруу
853,oben::ADV,тӏад,дээр
854,oben::ADV,тӏадехун,дээр
855,hinauf::ADV,эхеде,өөд
856,hinauf::ADV,эхеде,дээш
857,überall::ADV,кибго,хааяагүй
858,überall::ADV,кибго,энд тэндгүй
859,ein wenig::ADV,дагьабго,жаахан
860,kaum::ADV,хӏалалъ,арай
861,kaum::ADV,хӏалалъ,арай гэж
862,sehr::ADV,кутакалда,тун
863,so::ADV,гьедин,тэгж
864,so::ADV,гьедин,ингээд
865,noch::ADV,жеги,дахин
866,noch::ADV,жеги,дахиад
867,nur::ADV,гӏӣцӏго,зөвхөн
868,nur::ADV,гӏӣцӏго,гагцхүү
869,wieder::ADV,на́хъеги,дахин
870,wieder::ADV,на́хъеги,дахиад
871,vergebens::ADV,чӏалгӏаде,хий
872,vor::PRP,цебе,өмнө
873,hinter::PRP,хадуса,ард
874,unter::PRP,ахакь,доор
875,unter::PRP,гъоркь,доор
876,neben::PRP,аскӏо,хажууд
877,zwischen::PRP,гьоркьоб,завсар
878,zwischen::PRP,гьоркьоб,хооронд
879,wegen::PRP,гьелда,төлөө
880,wegen::PRP,гьелда,дээрээс
881,dies::PRN,гьаб,энэ
882,dies::PRN,гьеб,энэ
883,das::PRN,доб,тэр
884,ich::PRN,дун,би
885,du::PRN,дуца,чи
886,er::PRN,доб,тэр
887,er::PRN,доб,тэр хүн
888,wir::PRN,ниж,бид
889,ihr::PRN,нуж,та нар
890,sie::PRN,дол,тэд
891,sie::PRN,эл,тэд
892,was::FPRN,щиб,юу
893,wer::FPRN,щиб,хэн
894,wo::FADV,киб,хаа
895,wo::FADV,киб,хаана
896,wo::FADV,кибехун,хаа
897,wo::FADV,кибехун,хаана
898,wohin::FADV,кибехун,хааш
899,wohin::FADV,кибехун,хаана
900,wie::FADV,кин,яаж
901,wie::FADV,кин,хэрхэн
902,warum::FADV,щай,юунд
903,warum::FADV,щай,яагаад
904,wieviel::FNUM,кигӏан,хэдий
905,wieviel::FNUM,кигӏан,хэд
906,eins::NUM,цо,нэг
907,zwei::NUM,кӏиго,хоёр
908,drei::NUM,лъабго,гурав
909,vier::NUM,ункъо,дөрөв
910,fünf::NUM,щуго,тав
911,sechs::NUM,анлъго,зургаа
912,sieben::NUM,анкьго,долоо
913,acht::NUM,микьго,найм
914,neun::NUM,ичӏго,ес
915,zehn::NUM,анцӏго,арав
916,elf::NUM,анцӏила цо,арван нэг
917,zwölf::NUM,кӏиго-анцӏила,арван хоёр
918,zwanzig::NUM,къого,хорь
919,dreißig::NUM,лъеберго,гуч
920,vierzig::NUM,кӏикъого,дөч
921,fünfzig::NUM,кӏикъо́ялда анцӏго,тавь
922,sechzig::NUM,лъабкъого,жар
923,siebzig::NUM,лъабкъо́ялда анцӏго,дал
924,achtzig::NUM,ункъого,ная
925,neunzig::NUM,ункъоялда а́нцӏила,ер
926,hundert::NUM,нусго,зуу
927,tausend::NUM,азарго,мянга
928,und::CNJ,ва,ч
929,und::CNJ,ва,болон
930,und::CNJ,-ги,ч
931,und::CNJ,-ги,болон
932,oder::CNJ,ялъуни,буюу
933,stehen::V,бахъунчӏезе,зогсох
934,sitzen::V,гӏодов чӏезе,суух
935,liegen::V,бегизе,хэвтэх
936,hängen::V,базе,өлгөөтэй байх
937,hängen::V,базе,дүүжлээтэй байх
938,werden::V,бахъине,болох
939,passieren::V,лъугьине,тохиох
940,passieren::V,лъугьа-бахъине,тохиох
941,beginnen::V,байбихьизе,эхлэх
942,enden::V,лъугӏизе,дүүрэх
943,wechseln::V,хиса-басизе,хувирах
944,wechseln::V,хисизе,хувирах
945,aufgehen[Sonne]::V,баккизе,мандах
946,untergehen[Sonne]::V,щинкӏизе,жаргах
947,scheinen[Sonne]::V,къалъ-къалъизе,гэрэлтэх
948,donnern::V,гъугъазе,дуугарах
949,wehen::V,пуйзе,салхилах
950,wehen::V,пуйзе,хөөрөгдөх
951,strömen::V,чвахизе,гүйх
952,strömen::V,чвахизе,урсах
953,fließen::V,чвахизе,урсах
954,sich drehen::V,сверизе,эргэлдэх
955,schwanken::V,хьвагӏезе,хэлбэлзэх
956,schwanken::V,багъа-бачаризе,хэлбэлзэх
957,schwingen::V,щвартӏезе,ганхах
958,schwingen::V,щвартӏезе,хэлбэлзэх
959,fallen::V,бортизе,унах
960,brennen::V,рекӏине,шатах
961,rauchen::V,кӏкӏуй буризе,баагих
962,regnen::V,базе,бороо орно
963,gefrieren::V,гӏу́низе,хөлдөх
964,tauen::V,биаризе,хайлах
965,schmelzen::V,биине,уярах
966,trocknen::V,бакъвазе,хатах
967,sieden::V,гьалдезе,буцлах
968,sieden::V,гьалдезе,даргилах
969,faulen::V,махӏцине,үжрэх
970,faulen::V,махӏцине,өмхийрөх
971,verfaulen::V,туризе,бээх
972,verfaulen::V,туризе,өгрөх
973,reißen::V,бихъизе,цуурах
974,versinken::V,гъанкъизе,живэх
975,vergehen::V,базе,нөгчих
976,vergehen::V,базе,өнгөрөх
977,vergehen::V,бахъизе,нөгчих
978,vergehen::V,бахъизе,өнгөрөх
979,vergehen::V,ине,нөгчих
980,vergehen::V,ине,өнгөрөх
981,erscheinen::V,баккизе,гарах
982,erscheinen::V,баккизе,бултайх
983,verschwinden::V,къине,далд орох
984,verschwinden::V,къине,алга болох
985,verschwinden::V,билизе,далд орох
986,verschwinden::V,билизе,алга болох
987,sinken::V,гӏодо́бе ккезе,татрах
988,sinken::V,гӏодо́бе ккезе,доошлох
989,abnehmen::V,тӏаса камизе,багасах
990,abnehmen::V,тӏаса камизе,хорогдох
991,zunehmen::V,гӏемерлъизе,ихсэх
992,steigen::V,бахине,нэмэгдэх
993,wachsen::V,кӏодолъизе,өсөх
994,wachsen::V,кӏодолъизе,ургах
995,glänzen::V,цӏвакизе,гилгэнэх
996,glänzen::V,цӏвакизе,гилбэгнэх
997,funkeln::V,паркъезе,гялжах
998,funkeln::V,паркъезе,гялалзах
999,lärmen::V,хъудизе,шуугих
1000,lärmen::V,чӏиргъдизе,шуугих
1001,läuten::V,кьабизе,цохих
1002,klingeln::V,кьабизе,хонхдох
1003,klingeln::V,кьабизе,дуугарах
1004,klirren::V,зваргъизе,хангир жингэр хийх
1005,brausen::V,гьалаглъизе,бургилах
1006,rauschen::V,шуршудизе,сэржигнэх
1007,klingen::V,бахъине,хангинах
1008,bellen::V,гъанчдезе,хуцах
1009,heulen::V,рурудизе,улих
1010,blasen::V,гьохьизе,үлзэх
1011,pfeifen::V,гьещтӏезе,исгэрэх
1012,schreien::V,ахӏизе,хашгирах
1013,schreien::V,ахӏдезе,хашгирах
1014,stöhnen::V,зигардизе,ёолох
1015,stöhnen::V,зигардизе,гэнгэнэх
1016,zittern::V,дарран,дагжих
1017,zittern::V,гьаргьадизе,дагжих
1018,leben::V,бетӏербахъизе,амьдрах
1019,geboren werden::V,лъугьине,төрөх
1020,atmen::V,хӏухьел биччазе,амьсгалах
1021,trinken::V,гьекъезе,уух
1022,essen::V,квине,идэх
1023,essen::V,кваназе,идэх
1024,schlucken::V,кӏкӏвине,залгих
1025,schlucken::V,къулчӏизе,залгих
1026,müde werden::V,сваказе,ядрах
1027,einschlafen::V,кьижизе,унтчих
1028,einschlafen::V,гъапуллъизе,унтчих
1029,schlafen::V,кьижизе,унтах
1030,aufwachen::V,бигьине,сэрэх
1031,aufstehen::V,бахъине,босох
1032,aufstehen::V,тӏадебахъине,босох
1033,sich erholen::V,хьи бахъизе,амрах
1034,sich erholen::V,хӏалхьи гьабизе,амрах
1035,krank werden::V,унтизе,өвдөж эхлэх
1036,krank sein::V,унтизе,өвдөх
1037,schmerzen::V,унтизе,өвдөх
1038,schmerzen::V,унтизе,шархирах
1039,husten::V,хъегӏизе,ханиах
1040,genesen::V,лъилъизе,засрах
1041,sterben::V,хвезе,үхэх
1042,sterben::V,хвезе,нас барах
1043,umkommen::V,гьалаглъизе,үхэх
1044,sich bewegen::V,багъаризе,хөдлөх
1045,sich bewegen::V,багъаргъизе,хөдлөх
1046,sich rühren::V,багъаризе,хөдлөх
1047,sich erheben::V,тӏадебахъине,босох
1048,sich erheben::V,бахъине,босох
1049,sich setzen::V,гӏодов чӏезе,суух
1050,hinfallen::V,щапизе,ойчих
1051,laufen::V,хьвадизе,явган явах
1052,schreiten::V,чӏезе,алхах
1053,spazierengehen::V,тира-сверизе,зугаалах
1054,eilen::V,ракӏхӏалакине,хурдлах
1055,eilen::V,дуризе,хурдлах
1056,sich beeilen::V,дуризе,яарах
1057,sich beeilen::V,дуризе,шамдах
1058,sich beeilen::V,гӏедегӏизе,яарах
1059,sich beeilen::V,гӏедегӏизе,шамдах
1060,sausen::V,тӏуризе,давхих
1061,rennen::V,бекеризе,гүйх
1062,springen::V,кӏанцӏизе,харайх
1063,springen::V,кӏанцӏизе,дэвхрэх
1064,klettern::V,хархадизе,авирах
1065,schaukeln::V,гьерщезе,ганхалзах
1066,kriechen::V,хъурщизе,мөлхөх
1067,schwimmen::V,лъедезе,сэлэх
1068,tauchen::V,букъардизе,шунгах
1069,rudern::V,хазе,сэлүүрдэх
1070,fahren::V,ине,явах
1071,fliegen::V,боржине,нисэх
1072,gehen::V,ине,явах
1073,weggehen::V,ине,явах
1074,abfahren::V,къокъине,одох
1075,abfahren::V,къокъине,хөдлөх
1076,anhalten::V,чӏезе,зогсох
1077,anhalten::V,тархъизе,зогсох
1078,anhalten::V,лъалхъизе,зогсох
1079,hineingehen::V,тӏаделъугьине,орох
1080,eintreten::V,лъугьине,орох
1081,kommen::V,бачӏине,ирэх
1082,ankommen::V,щвезе,хүрэх
1083,ankommen::V,тӏадебачӏине,хүрэх
1084,zurückkommen::V,тадбуссине,харих
1085,zurückkommen::V,тадбуссине,буцаж ирэх
1086,zurückkommen::V,тӏадбуссине,харих
1087,zurückkommen::V,тӏадбуссине,буцаж ирэх
1088,bleiben::V,чӏезе,үлдэх
1089,bleiben::V,хутӏизе,үлдэх
1090,warten::V,чӏезе,хүлээх
1091,erwarten::V,балагьизе,хүлээх
1092,suchen::V,балагьизе,эрэх
1093,suchen::V,балагьизе,бэдрэх
1094,finden::V,батизе,олох
1095,versuchen::V,хӏалбихьизе,оролдох
1096,vorbereiten::V,хӏадурлъизабизе,бэлтгэх
1097,lieben::V,балай бегьизе,янаглах
1098,mögen::V,бокьизе,таалах
1099,lachen::V,белъизе,инээх
1100,weinen::V,гӏодизе,уйлах
1101,schimpfen::V,гъанчдезе,хараах
1102,sich ärgern::V,вагъизе,уурлах
1103,sich ärgern::V,ццида́хине,уурлах
1104,sich fürchten::V,хӏинкъизе,айх
1105,fürchten::V,беркъазе,айх
1106,fürchten::V,хӏинкъа-къазе,айх
1107,fliehen::V,лъутизе,зугтах
1108,fliehen::V,лъутизе,гүйж очих
1109,flüchten::V,лъутизе,оргох
1110,sehen::V,бихьизе,үзэх
1111,anschauen::V,бертӏамизе,харах
1112,anschauen::V,балагьизе,харах
1113,ansehen::V,бала-гъалагьизе,харах
1114,hören::V,рагӏизе,дуулах
1115,zuhören::V,гӏенеккизе,чагнах
1116,probieren::V,кӏалдиб хъва́зе,амсаж үзэх
1117,probieren::V,чӏамизе,амсаж үзэх
1118,riechen::V,су́нтӏизе,үнэрлэх
1119,fühlen::V,чӏвазе,мэдрэх
1120,zu sehen sein::V,бихьизе,үзэгдэх
1121,zu sehen sein::V,бихьизе,харагдах
1122,vernehmen::V,рагӏизе,дуулах
1123,frieren::V,цӏорозе,даарах
1124,tun::V,гьабизе,хийх
1125,tun::V,гьабизе,үйлдэх
1126,können::V,кӏвезе,болох
1127,können::V,лъазе,болох
1128,wollen::V,бокьизе,хүсэх
1129,anfangen::V,байбихьизе,эхлэх
1130,beenden::V,тӏубазабизе,дуусгах
1131,beenden::V,лъугӏизабизе,дуусгах
1132,aufhören::V,бахъизе,болих
1133,aufhören::V,бахъизе,зогсох
1134,gelingen::V,бахъизе,бүтэх
1135,geraten::V,бахъизе,илрэх
1136,öffnen::V,рагьизе,нээх
1137,öffnen::V,рагьизе,тайлах
1138,schließen::V,къазе,хаах
1139,stellen::V,чӏвазе,тавих
1140,stellen::V,чӏвазе,босгох
1141,setzen::V,рекӏинабизе,суулгах
1142,setzen::V,гӏодор чӏезаризе,суулгах
1143,legen::V,лъезе,хийх
1144,legen::V,лъезе,тавих
1145,berühren::V,хъвазе,шүргэх
1146,verbinden::V,хьухьине,залгах
1147,verbinden::V,бухьине,залгах
1148,bedecken::V,кквезе,бүрэх
1149,aufhängen::V,базе,өлгөх
1150,aufhängen::V,базе,дүүжлэх
1151,anzünden::V,бакизе,асаах
1152,anzünden::V,бакизе,ноцоох
1153,anzünden::V,рекӏинабизе,асаах
1154,anzünden::V,рекӏинабизе,ноцоох
1155,zurücklassen::V,тезе,орхих
1156,zurücklassen::V,тезе,үлдээх
1157,verlieren::V,билизабизе,гээх
1158,fallen lassen::V,бортизабизе,унагах
1159,machen::V,гьабизе,хийх
1160,machen::V,гьабизе,гаргах
1161,herstellen::V,гьабизе,бүтээх
1162,herstellen::V,хӏадурлъизабизе,бүтээх
1163,bauen::V,базе,барих
1164,bauen::V,гьабизе,барих
1165,reparieren::V,къачӏазе,засах
1166,reparieren::V,къачӏазе,сэлбэх
1167,verbessern::V,лъикӏлъизабизе,засах
1168,verbessern::V,лъикӏлъизабизе,сайжруулах
1169,ändern::V,хисизабизе,өөрчлөх
1170,graben::V,бухъизе,малтах
1171,beugen::V,хьетӏизабизе,бөгтийлгөх
1172,biegen::V,гьетӏизабизе,матах
1173,biegen::V,гьетӏизабизе,муруйлгах
1174,drehen::V,тиризабизе,эргүүлэх
1175,drehen::V,свердизабизе,эргүүлэх
1176,wenden::V,бегизе,эргүүлэх
1177,umdrehen::V,бегизе,хөрвүүлэх
1178,umdrehen::V,бега-битӏизе,хөрвүүлэх
1179,heben::V,борхизе,өргөх
1180,hochheben::V,борхалъизабизе,өргөх
1181,hochheben::V,борхизе,өргөх
1182,ergreifen::V,кквезе,атгах
1183,halten::V,кквезе,барих
1184,drücken::V,къазе,дарах
1185,drücken::V,къанцӏу́зе,дарах
1186,drücken::V,къвал ба́зе,дарах
1187,schieben::V,хъилдизе,түлхэх
1188,kratzen::V,хачазе,хусах
1189,kratzen::V,хачазе,маажих
1190,lecken::V,чӏикӏизе,долоох
1191,beißen::V,хӏанчӏизе,зуух
1192,beißen::V,хӏанчӏизе,хазах
1193,beißen::V,хӏанчӏизабизе,зуух
1194,beißen::V,хӏанчӏизабизе,хазах
1195,abreißen::V,тӏезе,таслах
1196,abreißen::V,тӏезабизе,таслах
1197,abschneiden::V,къотӏизе,тайрах
1198,binden::V,бухьине,боох
1199,binden::V,бухьине,хүлэх
1200,stecken::V,къазабизе,шаах
1201,stecken::V,къазабизе,шигтгэх
1202,brechen::V,бекизе,хугалах
1203,klopfen::V,дванкезе,цохих
1204,klopfen::V,дванкезе,тогших
1205,hauen::V,базе,дэлдэх
1206,kleben::V,бацӏцӏине,наах
1207,reiben::V,хачазе,нухах
1208,reiben::V,хачазе,нидчих
1209,streichen::V,бахине,нялах
1210,streichen::V,бахине,түрхэх
1211,streichen::V,жужазе,нялах
1212,streichen::V,жужазе,түрхэх
1213,schleifen::V,лъухьизе,билүүдэх
1214,schleifen::V,лъухьизе,гуранздах
1215,schneiden::V,къотӏизе,огтлох
1216,rütteln::V,багъа-бачаризабизе,холхнулах
1217,schütteln::V,кӏобокӏизе,сэгсрэх
1218,schwenken::V,гьесадизе,дэвэх
1219,schwenken::V,гьесадизе,даллах
1220,schwenken::V,хьвагӏезабизе,дэвэх
1221,schwenken::V,хьвагӏезабизе,даллах
1222,schütten::V,тӏезе,цутгах
1223,schütten::V,тӏезе,аягалах
1224,füllen::V,цӏезабизе,дүүргэх
1225,einwickeln::V,жемизе,боох
1226,einwickeln::V,жемизе,ороох
1227,tragen::V,баччизе,авчрах
1228,schleppen::V,бехъерхъизе,чирэх
1229,ziehen::V,цӏазе,татах
1230,aufbewahren::V,цӏунизе,хадгалах
1231,werfen::V,рехизе,хаях
1232,werfen::V,рехизе,шидэх
1233,fangen::V,кквезе,барих
1234,packen::V,кквезе,шүүрэх
1235,verstecken::V,бахчизе,нуух
1236,teilen::V,бикьизе,хуваах
1237,schicken::V,битӏизе,илгээх
1238,schicken::V,битӏизе,явуулах
1239,bringen::V,баччизе,авчрах
1240,bringen::V,баччизе,аваачих
1241,hinzufügen::V,жубазе,нэмэх
1242,bekommen::V,щвезе,хүлээн авах
1243,erhalten::V,щвезе,хүлээн авах
1244,erhalten::V,босизе,хүлээн авах
1245,nehmen::V,босизе,авах
1246,wählen::V,бищизе,сонгох
1247,auswählen::V,тӏасабищизе,шилэх
1248,bewahren::V,цӏунизе,гамнах
1249,behindern::V,квекӏен гьабизе,саад хийх
1250,behindern::V,квекӏен гьабизе,тотгор болох
1251,verderben::V,хвезабизе,эвдэх
1252,beschädigen::V,галгъазабизе,гэмтээх
1253,zerbrechen::V,щущазабизе,хагалах
1254,zerbrechen::V,щущазабизе,хага цохих
1255,zerreißen::V,бихъизе,урах
1256,zerstören::V,биххизабизе,эвдэх
1257,zerstören::V,биххизабизе,сүйтгэх
1258,verbrennen::V,бухӏизе,шатаах
1259,geben::V,кьезе,өгөх
1260,reichen::V,кьезе,өгөх
1261,reichen::V,кьезе,дамжуулах
1262,schenken::V,кьезе,бэлэглэх
1263,versprechen::V,назру гьабизе,амлах
1264,wünschen::V,бокьизе,ерөөх
1265,loben::V,беццизе,магтах
1266,loben::V,беццизе,сайшаах
1267,loben::V,бецца-бекъизе,магтах
1268,loben::V,бецца-бекъизе,сайшаах
1269,küssen::V,баизе,озох
1270,küssen::V,баизе,үнсэх
1271,wiegen::V,чӏучӏадизабизе,бүүвэйлэх
1272,zudecken::V,тӏадбигъине,хучих
1273,zudecken::V,тӏадбигъине,бүтээх
1274,wecken::V,бигьинабизе,сэрээх
1275,zeigen::V,бихьизабизе,үзүүлэх
1276,führen::V,бачине,хөтлөх
1277,lehren::V,малъизе,заах
1278,lehren::V,цӏализабизе,заах
1279,unterrichten::V,цӏализабизе,сургах
1280,aufziehen::V,гӏезабизе,өсгөх
1281,aufziehen::V,гӏезабизе,хүмүүжүүлэх
1282,leiten::V,нухмалъи гьабизе,удирдах
1283,antreiben::V,гӏедегӏизабизе,шамдуулах
1284,einladen::V,ахӏизе,залах
1285,einladen::V,тӏадеахӏизе,залах
1286,vereinigen::V,цолъизабизе,нэгтгэх
1287,vereinigen::V,цолъизабизе,хамтруулах
1288,besuchen::V,баккизе,зочлох
1289,besuchen::V,хьвадизе,зочлох
1290,treffen::V,дандчӏвазе,учрах
1291,treffen::V,дандчӏвазе,дайралдах
1292,sich versammeln::V,данделъизе,хуралдах
1293,sich versammeln::V,бакӏаризе,хуралдах
1294,spielen::V,басандизе,наадах
1295,singen::V,ахӏизе,дуулах
1296,tanzen::V,кьурдизе,бүжиглэх
1297,sich trennen::V,батӏалъизе,салах
1298,verlassen::V,тезе,хаях
1299,verlassen::V,рехунтезе,хаях
1300,retten::V,хвасар гьабизе,гэтэлгэх
1301,retten::V,хвасарлъизабизе,гэтэлгэх
1302,bewachen::V,цӏунизе,сахих
1303,schützen::V,цӏунизе,хамгаалах
1304,verteidigen::V,цӏунизе,хамгаалах
1305,sich schlagen::V,багъизе,зодолдох
1306,schießen::V,речӏчӏизе,харвах
1307,schießen::V,речӏчӏизе,буу буудах
1308,siegen::V,бергьине,ялах
1309,ärgern::V,вагъизавизе,уурлуулах
1310,ärgern::V,вагъизавизе,уур хүргэх
1311,schlagen::V,кьабизе,цохих
1312,treten::V,мал тункизе,өшиглөх
1313,stechen::V,къазабизе,хатгах
1314,stoßen::V,тункизе,ёврох
1315,stoßen::V,тункизе,нудрах
1316,stoßen::V,хъилдизе,ёврох
1317,stoßen::V,хъилдизе,нудрах
1318,stehlen::V,щинкӏизабизе,хулгайлах
1319,stören::V,квекӏен гьабизе,саад болох
1320,stören::V,татубахъи гьабизе,саад болох
1321,belästigen::V,рахӏатхвезабизе,зовоох
1322,belästigen::V,рахӏатхвезабизе,амраахгүй байх
1323,verbergen::V,бахчизе,нуух
1324,verbergen::V,бахчизе,далдлах
1325,verbergen::V,балъго тезе,нуух
1326,verbergen::V,балъго тезе,далдлах
1327,täuschen::V,божуда рекӏкӏ гьабизе,мэхлэх
1328,täuschen::V,гуккизе,мэхлэх
1329,betrügen::V,хӏилла гьабизе,хуурах
1330,betrügen::V,сандирахълъи гьабизе,хуурах
1331,töten::V,чӏвазе,алах
1332,wohnen::V,яшав гьабизе,суух
1333,wohnen::V,яшав гьабизе,амьдрах
1334,arbeiten::V,хӏалтӏизе,ажиллах
1335,arbeiten::V,хӏалтӏизе,хөдөлмөрлөх
1336,sammeln::V,бакӏаризе,түүх
1337,sammeln::V,бакӏаризе,хураах
1338,pflücken::V,бетӏизе,түүх
1339,jagen::V,чан гьабизе,агнах
1340,jagen::V,чан гьабизе,гөрөөлөх
1341,fischen::V,ччугӏа кквезе,загасчлах
1342,fischen::V,ччугӏа кквезе,загас барих
1343,fassen::V,кквезе,барих
1344,hüten::V,кваназабизе,маллах
1345,hüten::V,кваназабизе,хариулах
1346,treiben::V,гъезе,туух
1347,anbinden::V,бухьине,уях
1348,füttern::V,кваназабизе,тэжээх
1349,melken::V,бечӏчӏизе,саах
1350,hacken::V,чӏвазе,цавчих
1351,gießen::V,лъалъазе,услах
1352,reifen::V,барщизе,боловсрох
1353,zubereiten::V,бежа-белъине,бэлдэх
1354,kochen::V,белъине,чанах
1355,backen::V,базе,жигнэх
1356,braten::V,бежизе,шарах
1357,braten::V,бежизе,хайрах
1358,umrühren::V,багъаризе,хутгах
1359,stricken::V,хьухьине,нэхэх
1360,stricken::V,хьухьине,сүлжих
1361,nähen::V,букъизе,оёх
1362,färben::V,кьер гьабизе,будах
1363,reinigen::V,бацӏцӏине,арилгах
1364,reinigen::V,бацӏцӏине,цэвэрлэх
1365,waschen::V,чуризе,угаах
1366,abwischen::V,бацӏцӏине,арчих
1367,spülen::V,хулизе,зайлах
1368,fegen::V,лъухьизе,хамах
1369,fegen::V,лъухьизе,шүүрдэх
1370,kehren::V,лъухьизе,шүүрдэх
1371,kehren::V,лъухьизе,туужуудах
1372,baden::V,чордезе,усанд орох
1373,ausziehen::V,бахъизе,тайлах
1374,anziehen::V,ретӏине,өмсөх
1375,sich anziehen::V,ретӏине,хувцаслах
1376,kämmen::V,хазе,самнах
1377,schmücken::V,чӏухӏизабизе,гоёх
1378,schmücken::V,чӏухӏизабизе,чимэх
1379,sagen::V,бицине,гэх
1380,sagen::V,бицине,хэлэх
1381,sprechen::V,бицине,ярих
1382,sprechen::V,бицине,өгүүлэх
1383,reden::V,гаргадизе,хэлэх
1384,reden::V,гаргадизе,хөөрөлдөх
1385,sich unterhalten::V,гаргадизе,ярилцах
1386,fragen::V,цӏехезе,асуух
