,Concept_ID,pl,sk
821,oben::ADV,w górze,navrchu
822,oben::ADV,na górze,hore
823,oben::ADV,na górze,navrchu
824,hinauf::ADV,w górę,hore
825,hinauf::ADV,w górę,navrch
826,hinauf::ADV,na górę,hore
827,hinauf::ADV,na górę,navrch
828,überall::ADV,wszędzie,všade
829,nicht::ADV,nie,nie
830,ein wenig::ADV,trochę,trocha
831,kaum::ADV,ledwie,ledva
832,kaum::ADV,prawie nie,ledva
833,sehr::ADV,bardzo,veľmi
834,so::ADV,tak,tak
835,so::ADV,tak,takto
836,noch::ADV,jeszcze,ešte
837,nur::ADV,tylko,len
838,schon::ADV,już,už
839,wieder::ADV,znów,zasa
840,wieder::ADV,znowu,zasa
841,vergebens::ADV,na próżno,márne
842,vergebens::ADV,na próżno,nadarmo
843,vor::PRP,przed,pred
844,hinter::PRP,za,za
845,unter::PRP,pod,pod
846,durch::PRP,przez,cez
847,neben::PRP,obok,pri
848,neben::PRP,obok,vedľa
849,zwischen::PRP,między,medzi
850,wegen::PRP,z powodu,pre
851,wegen::PRP,z powodu,kvôli
852,dies::PRN,to,to
853,dies::PRN,to,táto
854,das::PRN,to,to
855,alles::PRN,wszystko,všetko
856,ich::PRN,ja,ja
857,du::PRN,ty,ty
858,er::PRN,on,on
859,wir::PRN,my,my
860,ihr::PRN,wy,vy
861,sie::PRN,oni,oni
862,was::FPRN,co,čo
863,wer::FPRN,kto,kto
864,wo::FADV,gdzie,kde
865,wohin::FADV,dokąd,kam
866,wie::FADV,jak,ako
867,warum::FADV,dlaczego,prečo
868,wieviel::FNUM,ile,koľko
869,eins::NUM,jeden,jeden
870,zwei::NUM,dwa,dva
871,drei::NUM,trzy,tri
872,vier::NUM,cztery,štyri
873,fünf::NUM,pięć,päť
874,sechs::NUM,sześć,šesť
875,sieben::NUM,siedem,sedem
876,acht::NUM,osiem,osem
877,neun::NUM,dziewięć,deväť
878,zehn::NUM,dziesięć,desať
879,elf::NUM,jedenaście,jedenásť
880,zwölf::NUM,dwanaście,dvanásť
881,zwanzig::NUM,dwadzieścia,dvadsať
882,dreißig::NUM,trzydzieści,tridsať
883,vierzig::NUM,czterdzieści,štyridsať
884,fünfzig::NUM,pięćdziesiąt,päťdesiat
885,sechzig::NUM,sześćdziesiąt,šesťdesiat
886,siebzig::NUM,siedemdziesiąt,sedemdesiat
887,achtzig::NUM,osiemdziesiąt,osemdesiat
888,neunzig::NUM,dziewięćdziesiąt,deväťdesiat
889,hundert::NUM,sto,sto
890,tausend::NUM,tysiąc,tisíc
891,und::CNJ,i,i
892,oder::CNJ,lub,alebo
893,oder::CNJ,albo,alebo
894,stehen::V,stać,stáť
895,sitzen::V,siedzieć,sedieť
896,liegen::V,leżeć,ležať
897,hängen::V,wisieć,visieť
898,werden::V,zostać,stať sa
899,werden::V,stać się,stať sa
900,passieren::V,dziać się,stať sa
901,passieren::V,zdarzyć się,stať sa
902,beginnen::V,zacząć się,začať sa
903,enden::V,kończyć się,končiť sa
904,wechseln::V,zmienić się,meniť sa
905,aufgehen[Sonne]::V,wzejść,vychádzať
906,untergehen[Sonne]::V,zajść,zapadnúť
907,scheinen[Sonne]::V,świecić,svietiť
908,donnern::V,grzmieć,hrmieť
909,wehen::V,wiać,viať
910,strömen::V,płynąć,prúdiť
911,strömen::V,lać się,prúdiť
912,fließen::V,ciec,tiecť
913,fließen::V,płynąć,tiecť
914,sich drehen::V,obracać się,točiť sa
915,sich drehen::V,obracać się,krútiť sa
916,schwanken::V,chwiać się,kolísať
917,schwanken::V,chwiać się,klátiť sa
918,schwingen::V,wahać się,kývať sa
919,schwingen::V,wahać się,chvieť sa
920,fallen::V,padać,padať
921,brennen::V,palić się,páliť
922,brennen::V,palić się,horieť
923,rauchen::V,dymić,dymiť sa
924,rauchen::V,dymić się,dymiť sa
925,regnen::V,padać,pršať
926,gefrieren::V,zamarznąć,zamrznút
927,tauen::V,tajać,taviť sa
928,schmelzen::V,topnieć,taviť sa
929,trocknen::V,schnąć,schnúť
930,sieden::V,wrzeć,vrieť
931,sieden::V,kipieć,vrieť
932,faulen::V,gnić,hniť
933,verfaulen::V,zgnić,zhniť
934,reißen::V,urywać się,pretrhnúť sa
935,versinken::V,tonąć,zapadnúť
936,versinken::V,tonąć,potopiť sa
937,vergehen::V,przechodzić,plynúť
938,erscheinen::V,zjawiać się,objaviť sa
939,verschwinden::V,zniknąć,zmiznúť
940,sinken::V,spadać,klesať
941,abnehmen::V,spadać,ubúdať
942,zunehmen::V,wzrosnąć,pribúdať
943,steigen::V,wzrastać,stúpať
944,wachsen::V,rosnąć,rásť
945,glänzen::V,błyszczeć,jagať sa
946,glänzen::V,błyszczeć,lesknúť sa
947,funkeln::V,zabłyszczeć,iskriť sa
948,lärmen::V,hałasować,lomoziť
949,läuten::V,dzwonić,cengať
950,klingeln::V,dzwonić,zvoniť
951,klirren::V,brzęczeć,rinčať
952,brausen::V,huczeć,hučať
953,rauschen::V,szumieć,šumieť
954,rauschen::V,szeleścić,šumieť
955,klingen::V,brzmieć,znieť
956,klingen::V,brzmieć,zvoniť
957,klingen::V,dźwięczeć,znieť
958,klingen::V,dźwięczeć,zvoniť
959,bellen::V,szczekać,štekať
960,bellen::V,szczekać,brechať
961,heulen::V,wyć,vyť
962,blasen::V,dmuchnąć,duť
963,blasen::V,dmuchnąć,fúkať
964,pfeifen::V,gwizdać,pískať
965,pfeifen::V,gwizdać,hvízdať
966,schreien::V,krzyczeć,kričať
967,stöhnen::V,stękać,stenať
968,zittern::V,drżeć,triasť sa
969,leben::V,żyć,žiť
970,geboren werden::V,urodzić się,narodiť sa
971,atmen::V,oddychać,dýchať
972,trinken::V,pić,piť
973,essen::V,jeść,jesť
974,schlucken::V,połknąć,zhltnuť
975,müde werden::V,zmęczyć się,unaviť sa
976,einschlafen::V,zasnąć,usnúť
977,einschlafen::V,zasnąć,zaspať
978,schlafen::V,spać,spať
979,aufwachen::V,obudzić się,zobudiť sa
980,aufstehen::V,wstać,vstať
981,sich erholen::V,wypoczywać,zotavovať sa
982,sich erholen::V,wypoczywać,oddýchovať si
983,krank werden::V,zachorować,ochorieť
984,krank sein::V,chorować,chorieť
985,krank sein::V,chorować,byť chorý
986,schmerzen::V,boleć,bolieť
987,husten::V,kaszlać,kašľať
988,genesen::V,wyzdrowieć,uzdraviť sa
989,sterben::V,umrzeć,umrieť
990,sterben::V,umrzeć,zomrieť
991,umkommen::V,zginąć,zahynúť
992,sich bewegen::V,poruszać się,pohybovať sa
993,sich rühren::V,ruszyć się,hnúť sa
994,sich erheben::V,podnieść się,zdvihnúť sa
995,sich setzen::V,usiąść,sadnúť si
996,hinfallen::V,upaść,spadnúť
997,laufen::V,chodzić,bežať
998,schreiten::V,kroczyć,kráčať
999,spazierengehen::V,iść na spacer,prechádzať sa
1000,eilen::V,pospieszać,súriť
1001,sich beeilen::V,pospieszyć się,ponáhľať sa
1002,sausen::V,pędzić,hučať
1003,rennen::V,biec,bežať
1004,rennen::V,biegać,bežať
1005,springen::V,skakać,skákať
1006,klettern::V,wspinać się,liezť
1007,schaukeln::V,huśtać,húpať
1008,schaukeln::V,huśtać,hojdať
1009,schaukeln::V,kołysać,húpať
1010,schaukeln::V,kołysać,hojdať
1011,kriechen::V,pełzać,liezť
1012,kriechen::V,pełzać,plaziť sa
1013,kriechen::V,czołgać się,liezť
1014,kriechen::V,czołgać się,plaziť sa
1015,schwimmen::V,pływać,plávať
1016,tauchen::V,zanurzać się,ponoriť sa
1017,rudern::V,wiosłować,veslovať
1018,fahren::V,jechać,ísť
1019,fahren::V,jechać,jazdiť
1020,fliegen::V,latać,letieť
1021,fliegen::V,lecieć,letieť
1022,gehen::V,iść,ísť
1023,weggehen::V,odejść,odísť
1024,weggehen::V,odejść,odchádzať
1025,abfahren::V,odjechać,odcestovať
1026,anhalten::V,zatrzymać się,zadržať sa
1027,anhalten::V,zatrzymać się,zastaviť sa
1028,hineingehen::V,wchodzić,vchádzať
1029,eintreten::V,wejść,vojsť
1030,eintreten::V,wejść,vstúpiť
1031,eintreten::V,nastąpić,vojsť
1032,eintreten::V,nastąpić,vstúpiť
1033,kommen::V,przyjść,prísť
1034,ankommen::V,przybyć,prísť
1035,ankommen::V,przybyć,doraziť
1036,zurückkommen::V,wrócić,vrátiť sa
1037,bleiben::V,zostać,ostať
1038,bleiben::V,zostać,zostať
1039,warten::V,czekać,čakať
1040,erwarten::V,oczekiwać,očakávať
1041,suchen::V,szukać,hľadať
1042,finden::V,znaleźć,nájsť
1043,versuchen::V,próbować,skúsiť
1044,versuchen::V,próbować,pokúsiť sa
1045,vorbereiten::V,przygotować,pripraviť
1046,lieben::V,kochać,ľúbiť
1047,lieben::V,kochać,milovať
1048,mögen::V,lubić,mať rád
1049,lachen::V,śmiać się,smiať sa
1050,rühren::V,wzruszyć,dojať
1051,weinen::V,płakać,plakať
1052,schimpfen::V,kląć,nadávať
1053,sich ärgern::V,gniewać się,hnevať sa
1054,sich ärgern::V,gniewać się,zlostiť sa
1055,sich fürchten::V,bać się,báť sa
1056,fürchten::V,bać się,báť sa
1057,fliehen::V,uciekać,utekať
1058,flüchten::V,uciec,utiecť
1059,sehen::V,widzieć,vidieť
1060,sehen::V,zobaczyć,vidieť
1061,anschauen::V,oglądać,pozrieť sa na
1062,ansehen::V,popatrzeć na,pozrieť
1063,hören::V,słyszeć,počúvať
1064,zuhören::V,słuchać,počúvať
1065,probieren::V,kosztować,ochutnať
1066,riechen::V,wąchać,ňuchať
1067,fühlen::V,czuć,cítiť
1068,fühlen::V,czuć,pociťovať
1069,fühlen::V,odczuwać,cítiť
1070,fühlen::V,odczuwać,pociťovať
1071,scheinen::V,wydawać się,zdať sa
1072,zu sehen sein::V,widnieć,byť vidieť
1073,vernehmen::V,usłyszeć,počuť
1074,frieren::V,marznąć,mrznúť
1075,frieren::V,marznąć,oziabať
1076,tun::V,czynić,robiť
1077,können::V,móc,môcť
1078,können::V,umieć,môcť
1079,wollen::V,chcieć,chcieť
1080,anfangen::V,zacząć,začať
1081,beenden::V,zakończyć,skončiť
1082,aufhören::V,przestać,prestať
1083,gelingen::V,udać się,podariť sa
1084,geraten::V,udać się,dariť sa
1085,öffnen::V,otworzyć,otvoriť
1086,schließen::V,zamknąć,zavrieť
1087,stellen::V,postawić,postaviť
1088,setzen::V,posadzić,posadiť
1089,legen::V,kłaść,klásť
1090,legen::V,kłaść,položiť
1091,berühren::V,dotykać,dotykať sa
1092,verbinden::V,łączyć,spojiť
1093,bedecken::V,przykryć,pokryť
1094,aufhängen::V,powiesić,zavesiť
1095,anzünden::V,zapalić,zapáliť
1096,aufheben::V,podnieść,zdvihnúť
1097,zurücklassen::V,zostawić,zanechať
1098,verlieren::V,zgubić,stratiť
1099,fallen lassen::V,upuścić,pustiť
1100,machen::V,zrobić,robiť
1101,herstellen::V,wytworzyć,vyrobiť
1102,bauen::V,budować,stavať
1103,bauen::V,budować,budovať
1104,reparieren::V,naprawiać,opraviť
1105,verbessern::V,ulepszyć,zlepšiť
1106,ändern::V,zmienić,zmeniť
1107,ändern::V,zmienić,preinačiť
1108,graben::V,kopać,ryť
1109,graben::V,kopać,kopať
1110,beugen::V,zagiąć,ohnúť
1111,biegen::V,zgiąć,ohnúť
1112,drehen::V,obracać,točiť
1113,drehen::V,obracać,krútiť
1114,wenden::V,obrocić,obrátiť
1115,wenden::V,obrocić,prevrátiť
1116,umdrehen::V,obrocić,otočiť
1117,umdrehen::V,obrocić,obrátiť
1118,heben::V,podnosić,dvíhať
1119,heben::V,podnosić,povzniesť
1120,hochheben::V,podnieść,zdvihnúť
1121,ergreifen::V,chwycić,uchopiť sa
1122,halten::V,trzymać,držať
1123,drücken::V,naciskać,tisnúť
1124,schieben::V,pchać,posunovať
1125,schieben::V,posuwać,posunovať
1126,kratzen::V,drapać,škrabať
1127,lecken::V,lizać,lízať
1128,beißen::V,kąsać,kúsať
1129,abreißen::V,oderwać,odtrhnúť
1130,abschneiden::V,odciąć,odrezať
1131,abschneiden::V,odciąć,odkrojiť
1132,binden::V,wiązać,zaviazať
1133,binden::V,wiązać,priviazať
1134,stecken::V,wetknąć,strčiť
1135,brechen::V,złamać,zlomiť
1136,klopfen::V,pukać,tĺcť
1137,klopfen::V,pukać,klopať
1138,klopfen::V,stukać,tĺcť
1139,klopfen::V,stukać,klopať
1140,hauen::V,bić,nabiť
1141,kleben::V,kleić,lepiť
1142,kleben::V,kleić,nalepiť
1143,reiben::V,trzeć,trieť
1144,streichen::V,smarować,namazať
1145,schleifen::V,ostrzyć,ostríť
1146,schneiden::V,ciąć,rezať
1147,schneiden::V,ciąć,strihať
1148,schneiden::V,krajać,rezať
1149,schneiden::V,krajać,strihať
1150,rütteln::V,trząść,triasť
1151,rütteln::V,trząść,lomcovať
1152,schütteln::V,trząść,triasť
1153,schütteln::V,trząść,potriasť
1154,schwenken::V,machać,mávať
1155,schütten::V,nasypać,sypať
1156,füllen::V,napełnić,plniť
1157,einwickeln::V,zawinąć,zabaliť
1158,tragen::V,nieść,niesť
1159,schleppen::V,wlec,vliecť
1160,ziehen::V,ciągnąć,ťahať
1161,aufbewahren::V,przechowywać,uložiť
1162,aufbewahren::V,przechowywać,uschovať
1163,werfen::V,rzucać,hodiť
1164,werfen::V,rzucać,vrhnúť
1165,fangen::V,łowić,chytať
1166,packen::V,chwycić,baliť
1167,packen::V,chwycić,chytiť
1168,verstecken::V,ukryć,skryť
1169,verstecken::V,ukryć,schovať
1170,verstecken::V,schować,skryť
1171,verstecken::V,schować,schovať
1172,teilen::V,podzielić,podeliť
1173,teilen::V,podzielić,rozdeliť
1174,schicken::V,posyłać,posielať
1175,bringen::V,przynieść,priniesť
1176,hinzufügen::V,dodać,pripojiť
1177,bekommen::V,dostać,dostať
1178,erhalten::V,otrzymać,prijať
1179,nehmen::V,wziąć,vziať
1180,wählen::V,wybrać,voliť
1181,auswählen::V,wybrać,vybrať
1182,auswählen::V,wybrać,vyvoliť
1183,bewahren::V,zachować,zachovať
1184,behindern::V,utrudnić,zavadzať
1185,behindern::V,utrudnić,byť v ceste
1186,behindern::V,przeszkadzać,zavadzať
1187,behindern::V,przeszkadzać,byť v ceste
1188,verderben::V,zepsuć,skaziť
1189,beschädigen::V,uszkodzić,ublížiť
1190,beschädigen::V,uszkodzić,poškodiť
1191,zerbrechen::V,złamać,rozbiť
1192,zerbrechen::V,złamać,prelomiť
1193,zerreißen::V,drzeć,pretrhnúť
1194,zerreißen::V,rozdzierać,pretrhnúť
1195,zerstören::V,zniszczyć,zničiť
1196,verbrennen::V,spalić,spáliť
1197,geben::V,dać,dať
1198,reichen::V,podać,podať
1199,schenken::V,darować,darovať
1200,versprechen::V,obiecać,sľúbiť
1201,wünschen::V,życzyć,želať
1202,loben::V,chwalić,chváliť
1203,küssen::V,całować,bozkať
1204,wiegen::V,kołysać,kolísať
1205,zudecken::V,przykryć,prikryť
1206,wecken::V,zbudzić,zobudiť
1207,zeigen::V,pokazać,ukázať
1208,führen::V,wieść,viesť
1209,führen::V,prowadzić,viesť
1210,lehren::V,uczyć,učiť
1211,unterrichten::V,nauczać,vyučovať
1212,aufziehen::V,wychować,vychovať
1213,leiten::V,kierować,viesť
1214,antreiben::V,popędzić,popudiť
1215,lassen::V,zostawić,dať
1216,einladen::V,zaprosić,pozvať
1217,einladen::V,zaprosić,povolať
1218,vereinigen::V,zjednoczyć,spojiť
1219,vereinigen::V,zjednoczyć,zjednotiť
1220,besuchen::V,odwiedzić,navštíviť
1221,treffen::V,trafić,stretnúť
1222,treffen::V,spotkać,stretnúť
1223,sich versammeln::V,zebrać się,zhromaždiť sa
1224,sich versammeln::V,zgromadzić się,zhromaždiť sa
1225,spielen::V,grać,hrať
1226,spielen::V,bawić się,hrať
1227,singen::V,śpiewać,spievať
1228,tanzen::V,pląsać,tancovať
1229,tanzen::V,tańczyć,tancovať
1230,sich trennen::V,rozstać się,rozísť sa
1231,verlassen::V,opuścić,opustiť
1232,retten::V,ocalić,zachrániť
1233,retten::V,uratować,zachrániť
1234,bewachen::V,pilnować,strážiť
1235,schützen::V,ochronić,chrániť
1236,verteidigen::V,bronić,brániť
1237,sich schlagen::V,pobić się,biť sa
1238,schießen::V,strzelać,streliť
1239,schießen::V,strzelać,strieľať
1240,siegen::V,zwycziężyć,zvíťaziť
1241,ärgern::V,gniewać,hnevať
1242,ärgern::V,gniewać,zlostiť
1243,schlagen::V,bić,biť
1244,schlagen::V,bić,udrieť
1245,schlagen::V,uderzyć,biť
1246,schlagen::V,uderzyć,udrieť
1247,treten::V,kopnąć,kopnúť
1248,stechen::V,ukłuć,bodnúť
1249,stechen::V,ukłuć,pichnúť
1250,stoßen::V,popchnąć,udrieť
1251,stehlen::V,ukraść,kradnúť
1252,stören::V,zakłócić,vyrušiť
1253,stören::V,przeszkodzić,vyrušiť
1254,belästigen::V,dokuczać,obťažovať
1255,verbergen::V,ukryć,skryť
1256,täuschen::V,łudzić,sklamať
1257,betrügen::V,oszukać,klamať
1258,betrügen::V,oszukać,podvádzať
1259,töten::V,zabić,zabiť
1260,töten::V,zabić,usmrtiť
1261,wohnen::V,mieszkać,bývať
1262,arbeiten::V,pracować,pracovať
1263,sammeln::V,zebrać,zbierať
1264,pflücken::V,zerwać,trhať
1265,pflücken::V,zerwać,oberať
1266,jagen::V,polować,poľovať
1267,fischen::V,łowić ryby,loviť ryby
1268,fischen::V,łowić ryby,chytať ryby
1269,fassen::V,złapać,uloviť
1270,hüten::V,paść,pásť
1271,treiben::V,pędzić,hnať
1272,anbinden::V,przywiązać,priviazať
1273,füttern::V,karmić,kŕmiť
1274,melken::V,doić,dojiť
1275,hacken::V,rąbać,seknúť
1276,gießen::V,lać,polievať
1277,gießen::V,podlać,polievať
1278,reifen::V,dojrzeć,dozrieť
1279,zubereiten::V,przyrządzić,pripraviť
1280,kochen::V,gotować,variť
1281,backen::V,piec,piecť
1282,backen::V,piec,smažiť
1283,braten::V,piec,piecť
1284,braten::V,piec,pražiť
1285,braten::V,smażyć,piecť
1286,braten::V,smażyć,pražiť
1287,umrühren::V,przemieszać,pomiešať
1288,stricken::V,dziać,pliesť
1289,nähen::V,szyć,šiť
1290,färben::V,pofarbować,zafarbiť
1291,reinigen::V,oczyścić,čistiť
1292,waschen::V,prać,myť
1293,abwischen::V,obetrzeć,utrieť
1294,spülen::V,płukać,vyplachovať
1295,fegen::V,zamiatać,zametať
1296,kehren::V,zamieść,zametať
1297,baden::V,kąpać się,kúpať sa
1298,sich waschen::V,myć się,umývať sa
1299,ausziehen::V,zdjąć,zobliecť
1300,anziehen::V,włożyć,obliecť
1301,sich anziehen::V,ubrać się,obliecť sa
1302,kämmen::V,uczesać,česať
1303,schmücken::V,ozdabiać,ozdobiť
1304,sagen::V,powiedzieć,povedať
1305,sprechen::V,mówić,hovoriť
1306,reden::V,mówić,rozprávať
1307,sich unterhalten::V,rozmawiać,rozprávať sa
1308,fragen::V,zapytać,spýtať sa
1309,bitten::V,prosić,prosiť
1310,erzählen::V,opowiedzieć,rozprávať
1311,mitteilen::V,zawiadomić o,oznámiť
1312,nennen::V,nazwać,nazvať
1313,nennen::V,nazwać,menovať
1314,rufen::V,wołać,volať
1315,rufen::V,wołać,zavolať
1316,prahlen::V,chełpić się,vystatovať sa
1317,übersetzen::V,tłumaczyć,preložiť
1318,denken::V,myśleć,myslieť
1319,glauben::V,sądzić,veriť
1320,glauben::V,wierzyć,veriť
1321,bemerken::V,zauważyć,podotknuť
1322,bemerken::V,zauważyć,spozorovať
1323,erkennen::V,poznać,poznať
1324,begreifen::V,zrozumieć,pochopiť
1325,begreifen::V,zrozumieć,porozumieť
1326,verstehen::V,rozumieć,rozumieť
1327,verstehen::V,dosłyszeć,rozumieť
1328,lernen::V,uczyć się,učiť sa
1329,wissen::V,wiedzieć,vedieť
1330,sich erinnern an::V,przypomnieć sobie,pamätať si na
1331,vergessen::V,zapomnieć,zabudnuť
1332,messen::V,mierzyć,merať
1333,zählen::V,liczyć,počítať
1334,rechnen::V,rachować,rátať
1335,rechnen::V,rachować,počítať
1336,lesen::V,czytać,čítať
1337,malen::V,malować,maľovať
1338,zeichnen::V,rysować,kresliť
1339,schreiben::V,pisać,písať
1340,besitzen::V,posiadać,mať
1341,besitzen::V,posiadać,vlastniť
1342,kaufen::V,kupić,kúpiť
1343,verkaufen::V,sprzedać,predať
1344,bezahlen::V,zapłacić,zaplatiť
1345,zahlen::V,płacić,platiť
1346,beherrschen::V,opanować,ovládať
1347,ertragen::V,znieść,znášať
1348,ertragen::V,znieść,vydržať
