,Concept_ID,mdf,eu
800,geschickt::A,маштозь тиф,antzetsu
801,lieb::A,цебярь,maite
802,lieb::A,цебярь,laztan
803,lustig::A,ра́хси,alaitsu
804,sanft::A,сетьме,eme
805,sanft::A,сетьме,ezti
806,hungrig::A,вача,gose
807,hungrig::A,вачеда,gose
808,krank::A,сяряди,eri
809,krank::A,сяряди,gaixo
810,nackt::A,штада,biluzi
811,nackt::A,кърхтапа,biluzi
812,traurig::A,ла́жнай,itun
813,traurig::A,ла́жнай,betilun
814,lebendig::A,эряй,bizirik
815,gut::A,пара,on
816,gut::A,цебярь,on
817,schlecht::A,кальдяв,txar
818,richtig::A,виде,zuzen
819,schlimm::A,кальдяв,larri
820,wahr::A,афкуксонь,egiazko
821,alt::A,ташта,zahar
822,neu::A,од,berri
823,ehemalig::A,и́нгольдень,lehengo
824,alt[Lebewesen]::A,сире,adindun
825,jung::A,од,gazte
826,arm::A,а́шу,txiro
827,arm::A,а́шу,behartsu
828,reich::A,козя,dirudun
829,bekannt::A,содаф,ezagun
830,berühmt::A,содавикс,entzun
831,berühmt::A,содавикс,ospetsu
832,fremd::A,лия,arrotz
833,fremd::A,аф содаф,arrotz
834,verschieden::A,аф фкя ла́цонь,ezberdin
835,verschieden::A,аф фкя ла́цонь,desberdin
836,nah::A,мала,hurre
837,nah::A,мала,hurbil
838,nah::A,аф ичкоздень,hurre
839,nah::A,аф ичкоздень,hurbil
840,fern::A,и́чкоздень,urrun
841,fern::A,куна́рдонь,urrun
842,linker::A,кержи,ezker
843,rechter::A,види,eskuin
844,anderer::A,лия,beste
845,erster::A,васенце,lehen
846,erster::A,васенце,aurren
847,zweiter::A,омбоце,bigarren
848,dritter::A,колмоце,hirugarren
849,letzter::A,ме́кольце,azken
850,letzter::A,ме́кольце,hondar
851,allein::ADV,ськамонза,bakarrik
852,auf einmal::ADV,вихцок,batera
853,zusammen::ADV,марс,elkarrekin
854,zusammen::ADV,ма́рса,elkarrekin
855,lange::ADV,кува́тьс,luzaro
856,plötzlich::ADV,а́пак учт,bat-batean
857,sofort::ADV,тяникиге,berehala
858,später::ADV,ме́ле,gero
859,jetzt::ADV,тяни,orain
860,heute::ADV,тячи,gaur
861,morgen::ADV,ва́нды,bihar
862,bald::ADV,курок,aurki
863,bald::ADV,курок,laster
864,dann::ADV,меле,ondoren
865,dann::ADV,сяда меле,ondoren
866,gestern::ADV,ися́к,atzo
867,einst::ADV,весть,antzina
868,einst::ADV,мзя́рда-бди,antzina
869,damals::ADV,эста,orduan
870,danach::ADV,меле,gerora
871,danach::ADV,меле,ondoren
872,vorher::ADV,инголи,lehenago
873,zuerst::ADV,ва́сенда,aurrena
874,zuerst::ADV,ва́сенда,lehenbizi
875,einmal::ADV,весть,behin
876,einmal::ADV,весть,aldi bat
877,manchmal::ADV,лия́ста,batzuetan
878,manchmal::ADV,лия́ста,zenbaitetan
879,manchmal::ADV,ко́ста-ко́ста,batzuetan
880,manchmal::ADV,ко́ста-ко́ста,zenbaitetan
881,oft::ADV,си́деста,maiz
882,oft::ADV,си́деста,askotan
883,immer::ADV,фалу,beti
884,immer::ADV,най,beti
885,niemals::ADV,аф мзя́рдонга,inoiz ez
886,niemals::ADV,аф мзя́рдонга,sekula ez
887,hier::ADV,тяса,hemen
888,hierhin::ADV,сей,hona
889,hierhin::ADV,тяза,hona
890,von hier::ADV,тя́ста,hemendik
891,von hier::ADV,тя́ста,honetatik
892,dort::ADV,тоса,han
893,dorthin::ADV,тов,hara
894,dorthin::ADV,тоза,hara
895,geradeaus::ADV,ви́деста,artez
896,vorwärts::ADV,и́нголи,aurrera
897,rückwärts::ADV,ме́ки,atzera
898,rückwärts::ADV,ме́ки,atzerantz
899,zurück::ADV,ме́ки,atzera
900,unten::ADV,ала,behean
901,hinab::ADV,алу,behera
902,hinab::ADV,алу,beherantz
903,oben::ADV,вяре,goian
904,hinauf::ADV,вяри,gora
905,hinauf::ADV,вяри,gorantz
906,überall::ADV,се́мбе ва́стова,edonon
907,nicht::ADV,аф,ez
908,ein wenig::ADV,аф лама,apur bat
909,ein wenig::ADV,аф лама,pixka bat
910,kaum::ADV,а́ньцек,ozta
911,kaum::ADV,а́ньцек,nekez
912,sehr::ADV,пяк,oso
913,so::ADV,ста́не,hala
914,so::ADV,ста́не,honela
915,noch::ADV,нинге,oraindik
916,nur::ADV,аньцек,bakarrik
917,schon::ADV,ни,ja
918,schon::ADV,ни,jada
919,wieder::ADV,та́га,berriro
920,vergebens::ADV,стак,alferrik
921,vor::PRP,инголе,aurrean
922,hinter::PRP,фтала,ostean
923,hinter::PRP,фтала,gibelean
924,hinter::PRP,мельге,ostean
925,hinter::PRP,мельге,gibelean
926,unter::PRP,ала,pean
927,unter::PRP,ала,azpian
928,durch::PRP,пачк,zehar
929,neben::PRP,ваксса,ondoan
930,neben::PRP,ваксса,aldamenean
931,zwischen::PRP,ёткса,artean
932,wegen::PRP,сюнеда,-gatik
933,dies::PRN,тя,hau
934,das::PRN,ся,hura
935,das::PRN,тона,hura
936,alles::PRN,сембе,dena
937,ich::PRN,мон,ni
938,du::PRN,тон,zu
939,er::PRN,сон,bera
940,wir::PRN,минь,gu
941,ihr::PRN,тинь,zuek
942,sie::PRN,синь,berak
943,was::FPRN,мезе,zer
944,wer::FPRN,кие,nor
945,wo::FADV,коса,non
946,wohin::FADV,ков,nora
947,wohin::FADV,коза,nora
948,wie::FADV,ко́да,nola
949,wie::FADV,ко́да,zelan
950,warum::FADV,мес,zeren
951,warum::FADV,мес,zergatik
952,wieviel::FNUM,мзя́ра,zenbat
953,eins::NUM,фкя,bat
954,zwei::NUM,кафта,bi
955,zwei::NUM,кафта,biga
956,drei::NUM,колма,hiru
957,vier::NUM,ниле,lau
958,fünf::NUM,вете,bost
959,sechs::NUM,кота,sei
960,sieben::NUM,сисем,zazpi
961,acht::NUM,кафкса,zortzi
962,neun::NUM,ве́йхкса,bederatzi
963,zehn::NUM,кемонь,hamar
964,elf::NUM,кефкие,hamaika
965,zwölf::NUM,кемгафтува,hamabi
966,zwanzig::NUM,комсь,hogei
967,dreißig::NUM,колмогемонь,hogeita hamar
968,vierzig::NUM,нильге́монь,berrogei
969,fünfzig::NUM,ве́дьгемонь,berrogeita hamar
970,sechzig::NUM,ко́дгемонь,hirurogei
971,siebzig::NUM,сизьге́монь,hirurogeita hamar
972,achtzig::NUM,ка́фксогемонь,laurogei
973,neunzig::NUM,ве́йхксогемонь,laurogeita hamar
974,hundert::NUM,сяда,ehun
975,tausend::NUM,тёжянь,mila
976,und::CNJ,и,eta
977,und::CNJ,дъ,eta
978,oder::CNJ,или,edo
979,oder::CNJ,али,edo
980,stehen::V,а́щемс стя́да,zutik egon
981,sitzen::V,ащемс озада,eserita egon
982,liegen::V,ма́дозь а́щемс,etzan
983,hängen::V,нюрьгомс,eskegita egon
984,hängen::V,нюрьгомс,zintzilik egon
985,werden::V,арамс,bihurtu
986,werden::V,арамс,bilakatu
987,werden::V,тиевомс,bihurtu
988,werden::V,тиевомс,bilakatu
989,passieren::V,лисэмс,pasatu
990,passieren::V,лисэмс,gertatu
991,passieren::V,эвондамс,pasatu
992,passieren::V,эвондамс,gertatu
993,beginnen::V,ушедомс,hasi
994,enden::V,лоткамс,bukatu
995,wechseln::V,по́лафнемс,aldatu
996,aufgehen[Sonne]::V,стямс,ilki
997,aufgehen[Sonne]::V,стямс,sortu
998,aufgehen[Sonne]::V,лисемс,ilki
999,aufgehen[Sonne]::V,лисемс,sortu
1000,untergehen[Sonne]::V,валгомс,sartu
1001,scheinen[Sonne]::V,ва́лдоптомс,eguzkia egon
1002,donnern::V,торамс,trumoia jo
1003,wehen::V,уфа́мс,haizea ibili
1004,strömen::V,шудемс,zorrotadaka isuri
1005,fließen::V,шудемс,isuri
1006,sich drehen::V,шаромс,biratu
1007,schwanken::V,якамс,zabuka ibili
1008,schwingen::V,люксемс,kulunkatu
1009,schwingen::V,нюрьсемс,kulunkatu
1010,fallen::V,прамс,erori
1011,fallen::V,прашендомс,erori
1012,brennen::V,паломс,sutan egon
1013,rauchen::V,качадомс,kea bota
1014,regnen::V,пиземс,euria ari izan
1015,gefrieren::V,эйндамс,izoztu
1016,gefrieren::V,эйндамс,hormatu
1017,gefrieren::V,кельмомс,izoztu
1018,gefrieren::V,кельмомс,hormatu
1019,tauen::V,соламс,gesaldu
1020,schmelzen::V,соламс,urtu
1021,trocknen::V,коськомс,idortu
1022,trocknen::V,коськомс,lehortu
1023,sieden::V,лакамс,irakin
1024,faulen::V,наксадомс,hirotu
1025,faulen::V,наксадомс,usteldu
1026,verfaulen::V,наксадомс,hirotu
1027,verfaulen::V,наксадомс,usteldu
1028,reißen::V,сязевомс,eten
1029,reißen::V,сязевомс,tarrat egin
1030,versinken::V,ваямс,urperatu
1031,vergehen::V,ётамс,iragan
1032,erscheinen::V,эвондамс,agertu
1033,verschwinden::V,юма́мс,desagertu
1034,sinken::V,валгомс,beheititu
1035,abnehmen::V,киремс,gutxitu
1036,abnehmen::V,киремс,beheratu
1037,zunehmen::V,ламокстомс,gora egin
1038,zunehmen::V,рашнемс,gora egin
1039,steigen::V,кеподемс,igo
1040,wachsen::V,касомс,hazi
1041,glänzen::V,цинзелдомс,distiratu
1042,glänzen::V,цифордомс,distiratu
1043,funkeln::V,ци́фтордомс,izarniatu
1044,lärmen::V,жалнамс,zarata atera
1045,läuten::V,гайфтемс,jo
1046,läuten::V,гайфтемс,hots egin
1047,klingeln::V,гайфтемс,txirrina jo
1048,klirren::V,ка́нзеркшнемс,tintin egin
1049,brausen::V,жоледемс,marru egin
1050,rauschen::V,вжнамс,fir-fir egin
1051,rauschen::V,гамнамс,fir-fir egin
1052,klingen::V,кайгомс,soinu egin
1053,bellen::V,ува́мс,zaunkatu
1054,heulen::V,сувомс,ulu egin
1055,heulen::V,сувомс,uhuri egin
1056,heulen::V,урнамс,ulu egin
1057,heulen::V,урнамс,uhuri egin
1058,blasen::V,уфа́мс,ufa egin
1059,blasen::V,уфа́мс,putz egin
1060,pfeifen::V,вяшкомс,txistu egin
1061,schreien::V,пешкодомс,oihu egin
1062,schreien::V,пешкодомс,garrasi egin
1063,stöhnen::V,куфцемс,intziri egin
1064,zittern::V,таромс,ikara egin
1065,zittern::V,таромс,dar-dar egin
1066,leben::V,эрямс,bizi izan
1067,geboren werden::V,шачемс,jaio
1068,atmen::V,ажнамс,hats egin
1069,atmen::V,ажнамс,arnasa egin
1070,trinken::V,симомс,edan
1071,essen::V,ярхцамс,jan
1072,schlucken::V,нилемс,irentsi
1073,müde werden::V,сиземс,unatu
1074,müde werden::V,сиземс,nekatu
1075,einschlafen::V,матодовомс,lokartu
1076,schlafen::V,удомс,lo egin
1077,aufwachen::V,съргоземс,esnatu
1078,aufwachen::V,съргоземс,atzarri
1079,aufstehen::V,стямс,jaiki
1080,sich erholen::V,ваймосемс,atseden egin
1081,krank werden::V,сярядькстомс,gaixotu
1082,krank sein::V,сярядемс,eri izan
1083,krank sein::V,сярядемс,gaixo izan
1084,schmerzen::V,сярядемс,min egin
1085,husten::V,козомс,eztul egin
1086,genesen::V,пъ́чкамс,osatu
1087,sterben::V,куломс,hil
1088,sterben::V,куломс,zendu
1089,umkommen::V,юма́мс,istripuz hil
1090,sich bewegen::V,шаштомс,higitu
1091,sich rühren::V,сърхка́мс,zirkin egin
1092,sich erheben::V,стямс,zutitu
1093,sich erheben::V,стямс,altxatu
1094,sich setzen::V,озамс,eseri
1095,sich setzen::V,озамс,jesarri
1096,hinfallen::V,прамс,erori
1097,hinfallen::V,сяворемс,erori
1098,laufen::V,якамс,ibili
1099,schreiten::V,молемс,oinkatu
1100,schreiten::V,аськолямс,oinkatu
1101,spazierengehen::V,якамс,paseatu
1102,spazierengehen::V,якамс,ostera bat egin
1103,eilen::V,эряскодомс,lasterkatu
1104,sich beeilen::V,эряскодомс,lehiatu
1105,sausen::V,лиемс,ziztu bizian joan
1106,rennen::V,арнемс,lasterka egin
1107,springen::V,комотнемс,jauzi egin
1108,klettern::V,ку́цемс,igo
1109,schaukeln::V,нюрямс,zabu egin
1110,schaukeln::V,нюрямс,zanbulu egin
1111,kriechen::V,шаштомс комада,narras egin
1112,schwimmen::V,уемс,igerikatu
1113,schwimmen::V,уемс,igeri egin
1114,tauchen::V,юпиемс,murgildu
1115,tauchen::V,юпиемс,pulunpatu
1116,tauchen::V,чёпафнемс,murgildu
1117,tauchen::V,чёпафнемс,pulunpatu
1118,rudern::V,па́немс ве́неж,bogatu
1119,rudern::V,па́немс ве́неж,arraun egin
1120,fahren::V,ардомс,joan
1121,fliegen::V,лиемс,hegaldatu
1122,fliegen::V,лиемс,hegan egin
1123,gehen::V,молемс,joan
1124,weggehen::V,тумс,alde egin
1125,abfahren::V,тумс,abiatu
1126,anhalten::V,лоткамс,geratu
1127,anhalten::V,лоткамс,gelditu
1128,hineingehen::V,сува́мс,sartu
1129,eintreten::V,сува́мс,sartu
1130,kommen::V,самс,etorri
1131,ankommen::V,самс,heldu
1132,ankommen::V,самс,iritsi
1133,ankommen::V,пачкодемс,heldu
1134,ankommen::V,пачкодемс,iritsi
1135,zurückkommen::V,мърдамс,itzuli
1136,bleiben::V,иля́домс,gelditu
1137,warten::V,учемс,itxaron
1138,warten::V,учемс,zain egon
1139,erwarten::V,учемс,iguriki
1140,suchen::V,вешемс,bilatu
1141,finden::V,мумс,idoro
1142,finden::V,мумс,aurkitu
1143,versuchen::V,варчсемс,saiatu
1144,versuchen::V,варчсемс,ahalegindu
1145,vorbereiten::V,анокламс,gertatu
1146,lieben::V,кельгомс,maitatu
1147,lieben::V,кельгомс,maite izan
1148,mögen::V,кельгомс,laket izan
1149,mögen::V,кельгомс,atsegin izan
1150,lachen::V,рахамс,irri egin
1151,lachen::V,рахамс,barre egin
1152,lachen::V,рахсемс,irri egin
1153,lachen::V,рахсемс,barre egin
1154,rühren::V,токамс седи,hunkitu
1155,weinen::V,авардемс,negar egin
1156,schimpfen::V,сюцемс,erneguka ari izan
1157,sich ärgern::V,кяжиямс,ernegatu
1158,sich ärgern::V,кяжиямс,haserretu
1159,sich fürchten::V,пелемс,beldur izan
1160,fürchten::V,пелемс,beldur izan
1161,fliehen::V,ворьгодемс,ihes egin
1162,flüchten::V,ша́домс,ihes egin
1163,flüchten::V,во́рьгодемс,ihes egin
1164,sehen::V,няемс,ikusi
1165,anschauen::V,ваномс,begietsi
1166,ansehen::V,ваномс,begiratu
1167,hören::V,марямс,aditu
1168,zuhören::V,ку́лхдоньомс,entzun
1169,probieren::V,варжамс,dastatu
1170,riechen::V,никса́мс,usnatu
1171,riechen::V,никса́мс,usaindu
1172,fühlen::V,марямс,sentitu
1173,scheinen::V,ня́евомс,iruditu
1174,scheinen::V,ня́евомс,begitandu
1175,zu sehen sein::V,ня́евомс,azaldu
1176,vernehmen::V,марямс,aditu
1177,frieren::V,паломс,hotz izan
1178,frieren::V,кельмомс,hotz izan
1179,tun::V,тиемс,egin
1180,können::V,маштомс,ahal izan
1181,wollen::V,-не-,nahi izan
1182,anfangen::V,ушедомс,hasi
1183,beenden::V,аде́ламс,bukatu
1184,aufhören::V,лоткамс,utzi
1185,gelingen::V,удалакшнемс,lortu
1186,geraten::V,лисемс,heldu
1187,öffnen::V,панжемс,ireki
1188,öffnen::V,панжемс,zabaldu
1189,schließen::V,сёлгомс,itxi
1190,stellen::V,путомс,ipini
1191,setzen::V,озафнемс,jesarri
1192,setzen::V,озавтнемс,jesarri
1193,legen::V,путомс,jarri
1194,berühren::V,токамс,ukitu
1195,verbinden::V,сотомс,uztartu
1196,bedecken::V,комачамс,estali
1197,bedecken::V,вельхтямс,estali
1198,aufhängen::V,повфтамс,eseki
1199,aufhängen::V,повфтамс,eskegi
1200,anzünden::V,крьвя́стемс,piztu
1201,aufheben::V,кеподемс,jaso
1202,aufheben::V,касфтомс,jaso
1203,zurücklassen::V,ка́домс,atzean utzi
1204,verlieren::V,юма́фтомс,galdu
1205,fallen lassen::V,прафтомс,erortzen utzi
1206,machen::V,тиемс,egin
1207,herstellen::V,анокламс,ekoiztu
1208,bauen::V,путомс,eraiki
1209,reparieren::V,петемс,konpondu
1210,verbessern::V,цебярьгофтомс,hobetu
1211,ändern::V,полафтомс,mudatu
1212,graben::V,шу́вомс,aitzurtu
1213,graben::V,та́ргамс,aitzurtu
1214,beugen::V,мяндемс,makurtu
1215,biegen::V,комафтомс,malgutu
1216,biegen::V,комафтомс,makolatu
1217,drehen::V,шо́вамс,jiratu
1218,drehen::V,ша́рфнемс,jiratu
1219,wenden::V,ша́рфтомс,bihurtu
1220,umdrehen::V,шарфтомс,biratu
1221,umdrehen::V,шарфтомс,alderantzikatu
1222,heben::V,ке́подемс,jaso
1223,heben::V,ке́подемс,goratu
1224,hochheben::V,ке́подемс,goratu
1225,hochheben::V,ке́подемс,altxatu
1226,hochheben::V,ка́сфтомс,goratu
1227,hochheben::V,ка́сфтомс,altxatu
1228,ergreifen::V,фатямс,oratu
1229,halten::V,кирдемс,eutsi
1230,drücken::V,люпшта́мс,sakatu
1231,schieben::V,шашфтомс,bultzatu
1232,kratzen::V,а́нгорямс,hatz egin
1233,kratzen::V,а́нгорямс,hazka egin
1234,kratzen::V,киськоря́мс,hatz egin
1235,kratzen::V,киськоря́мс,hazka egin
1236,lecken::V,нолсемс,miaztu
1237,lecken::V,нолсемс,lamikatu
1238,beißen::V,сускомс,hozka egin
1239,beißen::V,сускомс,ausiki egin
1240,abreißen::V,сяземс,kendu
1241,abschneiden::V,керомс,moztu
1242,abschneiden::V,керомс,pikatu
1243,binden::V,сотомс,lotu
1244,binden::V,сотомс,estekatu
1245,stecken::V,сялгомс,sartu
1246,brechen::V,си́ннемс,apurtu
1247,brechen::V,ка́лафтомс,apurtu
1248,klopfen::V,чакамс,jo
1249,klopfen::V,чакиемс,jo
1250,hauen::V,шавомс,jo
1251,hauen::V,пиксомс,jo
1252,kleben::V,пе́тфнемс,itsatsi
1253,reiben::V,шо́вамс,igurtzi
1254,streichen::V,вадемс,igurtzi
1255,schleifen::V,шо́вамс,zorroztu
1256,schneiden::V,керомс,moztu
1257,rütteln::V,та́рфтомс,astindu
1258,rütteln::V,та́рфтомс,inarrosi
1259,schütteln::V,шука́демс,astindu
1260,schütteln::V,шука́демс,inarrosi
1261,schwenken::V,яфодемс,zabukatu
1262,schütten::V,каямс,isuri
1263,schütten::V,нюрьхтя́мс,isuri
1264,füllen::V,пяшкодемс,bete
1265,einwickeln::V,тапардамс,bildu
1266,tragen::V,кандомс,eroan
1267,tragen::V,кандомс,eraman
1268,schleppen::V,ускомс,narrastu
1269,schleppen::V,ускомс,herrestatu
1270,ziehen::V,ускомс,tira egin
1271,aufbewahren::V,ванфтомс,gorde
1272,werfen::V,ёрямс,jaurti
1273,werfen::V,ёрямс,aurtiki
1274,fangen::V,кунда́мс,atzeman
1275,packen::V,фатямс,heldu
1276,verstecken::V,кяшемс,ostendu
1277,verstecken::V,кяшемс,ezkutatu
1278,teilen::V,явомс,zatitu
1279,schicken::V,кучемс,bidali
1280,bringen::V,кандомс,ekarri
1281,bringen::V,пачфтемс,ekarri
1282,hinzufügen::V,пу́томс та́га,eratxiki
1283,hinzufügen::V,пу́томс та́га,gaineratu
1284,hinzufügen::V,ма́ксомс та́га,eratxiki
1285,hinzufügen::V,ма́ксомс та́га,gaineratu
1286,bekommen::V,сявомс,jaso
1287,erhalten::V,сявомс,jaso
1288,nehmen::V,сявомс,hartu
1289,wählen::V,ко́чкамс,hautatu
1290,wählen::V,ко́чкамс,aukeratu
1291,auswählen::V,кочкамс,hautatu
1292,auswählen::V,кочкамс,aukeratu
1293,bewahren::V,ванфтомс,begiratu
1294,behindern::V,шорямс,oztopatu
1295,verderben::V,коламс,hondatu
1296,verderben::V,гастямс,hondatu
1297,beschädigen::V,тиендемс зиян,akastu
1298,zerbrechen::V,тапамс,apurtu
1299,zerreißen::V,сяземс,zarratatu
1300,zerstören::V,ка́лафтомс,suntsitu
1301,verbrennen::V,пълхта́мс,erre
1302,verbrennen::V,пълхта́мс,kiskali
1303,geben::V,ма́ксомс,eman
1304,reichen::V,максомс,luzatu
1305,reichen::V,максомс,helarazi
1306,schenken::V,каземс,oparitu
1307,versprechen::V,ма́ксомс вал,agindu
1308,wünschen::V,арьсемс,opatu
1309,wünschen::V,арьсемс,opetsi
1310,loben::V,шна́мс,laudatu
1311,loben::V,шна́мс,goraipatu
1312,küssen::V,палсемс,musu eman
1313,wiegen::V,нюря́фтомс,kulunkatu
1314,zudecken::V,вельхтямс,estali
1315,wecken::V,стя́фтомс,esnatu
1316,wecken::V,стя́фтомс,iratzartu
1317,wecken::V,съ́ргозьфтемс,esnatu
1318,wecken::V,съ́ргозьфтемс,iratzartu
1319,zeigen::V,няфтемс,erakutsi
1320,führen::V,вятемс,gidatu
1321,lehren::V,тонафтомс,irakatsi
1322,unterrichten::V,тонафтомс,eskolak eman
1323,aufziehen::V,касфтомс,hazi
1324,leiten::V,вятемс,arteztu
1325,antreiben::V,вятемс,bulkatu
1326,lassen::V,кошардомс,-arazi
1327,einladen::V,тердемс,gonbidatu
1328,einladen::V,серьгядемс,gonbidatu
1329,vereinigen::V,пуроптомс,batu
1330,vereinigen::V,пуроптомс,bateratu
1331,vereinigen::V,кочкамс марса,batu
1332,vereinigen::V,кочкамс марса,bateratu
1333,besuchen::V,варжамс,ikustatu
1334,treffen::V,васьфтомс,topatu
1335,sich versammeln::V,кочкавомс,bildu
1336,spielen::V,налхксемс,jolastu
1337,singen::V,морамс,abestu
1338,singen::V,морамс,kantatu
1339,tanzen::V,кштимс,dantzatu
1340,tanzen::V,кштимс,dantzan egin
1341,sich trennen::V,явомс,banandu
1342,verlassen::V,кадондомс,utzietsi
1343,retten::V,идемс,salbatu
1344,retten::V,идемс,gaizkatu
1345,retten::V,араламс,salbatu
1346,retten::V,араламс,gaizkatu
1347,bewachen::V,ваномс,jagon
1348,bewachen::V,ваномс,zaindu
1349,schützen::V,а́раламс,babestu
1350,schützen::V,а́раламс,gerizatu
1351,verteidigen::V,а́раламс,aldeztu
1352,sich schlagen::V,тюремс,elkar jo
1353,sich schlagen::V,тюремс,elkar borrokatu
1354,schießen::V,ляцемс,tiro egin
1355,siegen::V,сяськомс,irabazi
1356,ärgern::V,кяжияфтомс,ernegatu
1357,ärgern::V,кяжияфтомс,haserretu
1358,schlagen::V,токамс,jo
1359,schlagen::V,токамс,erauntsi
1360,treten::V,тапамс,zapaldu
1361,treten::V,тапамс,ostiaktu
1362,stechen::V,пупамс,sastatu
1363,stechen::V,сялгомс,sastatu
1364,stoßen::V,тостядемс,bultzatu
1365,stehlen::V,саламс,ostu
1366,stehlen::V,саламс,lapurtu
1367,stören::V,шорсемс,galarazi
1368,belästigen::V,токсамс,gohaindu
1369,belästigen::V,токсамс,alamena eman
1370,belästigen::V,аф кадомс ваймама,gohaindu
1371,belästigen::V,аф кадомс ваймама,alamena eman
1372,verbergen::V,кяшемс,ezkutatu
1373,täuschen::V,васькафтомс,tronpatu
1374,täuschen::V,васькафтомс,engainatu
1375,täuschen::V,кяльготнемс,tronpatu
1376,täuschen::V,кяльготнемс,engainatu
1377,betrügen::V,васькафнемс,iruzurtu
1378,töten::V,шавомс,hil
1379,töten::V,шавомс,heriotza eman
1380,töten::V,аде́ламс,hil
1381,töten::V,аде́ламс,heriotza eman
1382,wohnen::V,эрямс,bizi izan
1383,arbeiten::V,покодемс,lan egin
1384,arbeiten::V,покодемс,behar egin
1385,sammeln::V,кочкамс,bildu
1386,sammeln::V,кочкамс,bildumatu
1387,sammeln::V,пу́роптомс,bildu
1388,sammeln::V,пу́роптомс,bildumatu
1389,pflücken::V,фатнемс,batu
1390,pflücken::V,фатнемс,bildu
1391,pflücken::V,нотфнемс,batu
1392,pflücken::V,нотфнемс,bildu
1393,jagen::V,кунда́мс,ehizatu
1394,fischen::V,калонь кунда́мс,arrantzatu
1395,fischen::V,калонь кунда́мс,arrantza egin
1396,fassen::V,кунда́мс,harrapatu
1397,hüten::V,ваномс,begiratu
1398,treiben::V,панемс,bultza egin
1399,anbinden::V,сотомс,estekatu
1400,füttern::V,трямс,bazkatu
1401,füttern::V,а́ндомс,bazkatu
1402,melken::V,потямс,jetzi
1403,hacken::V,лазондомс,xehatu
1404,gießen::V,валомс,isuri
1405,reifen::V,кенеремс,heldu
1406,reifen::V,кенеремс,zoritu
1407,zubereiten::V,анокламс,prestatu
1408,kochen::V,пидемс,egosi
1409,backen::V,пидемс,labean egin
1410,braten::V,пуштомс,erregosi
1411,umrühren::V,шорямс,eragin
1412,stricken::V,кодамс,trikotatu
1413,stricken::V,кодамс,puntu egin
1414,nähen::V,стамс,josi
1415,färben::V,а́рхтомс,tindatu
1416,reinigen::V,ва́ткамс,ikuzi
1417,reinigen::V,ва́ткамс,garbitu
1418,reinigen::V,а́роптомс,ikuzi
1419,reinigen::V,а́роптомс,garbitu
1420,waschen::V,муськомс,xahutu
1421,waschen::V,муськомс,garbitu
1422,abwischen::V,нардамс,xukatu
1423,spülen::V,оргалдомс,irakutzi
1424,fegen::V,тяемс,erraztatu
1425,kehren::V,тяемс,isastu
1426,baden::V,э́шелямс,bainatu
1427,baden::V,э́шелямс,bainua hartu
1428,sich waschen::V,штамс,burua garbitu
1429,ausziehen::V,кайсефтемс,erantzi
1430,anziehen::V,ща́фтомс,jantzi
1431,sich anziehen::V,щамс,jantzi
1432,kämmen::V,се́ендемс,orraztu
1433,schmücken::V,на́ряжамс,apaindu
1434,schmücken::V,ма́зоптомс,apaindu
1435,sagen::V,азомс,esan
1436,sagen::V,мярьгомс,esan
1437,sprechen::V,корхтамс,mintzatu
1438,sprechen::V,корхтамс,hitz egin
1439,reden::V,корхнемс,hitz egin
1440,sich unterhalten::V,корхнемс,solastu
1441,sich unterhalten::V,корхнемс,solas egin
1442,fragen::V,ки́зефтемс,galdetu
1443,bitten::V,а́намс,eskatu
1444,bitten::V,а́намс,galdegin
1445,bitten::V,ве́шемс,eskatu
1446,bitten::V,ве́шемс,galdegin
1447,erzählen::V,а́зондомс,edestu
1448,erzählen::V,а́зондомс,kontatu
1449,mitteilen::V,азомс,jakinarazi
1450,nennen::V,лемдемс,izena eman
1451,nennen::V,путомс лем,izena eman
1452,rufen::V,серьгядемс,dei egin
1453,prahlen::V,шна́фтомс пря́,harrokerian ibili
1454,prahlen::V,шна́фтомс пря́,ahoberokeriak esan
1455,übersetzen::V,ётафтомс,itzuli
1456,denken::V,арьсемс,pentsatu
1457,denken::V,арьсемс,gogoeta egin
1458,glauben::V,кемамс,sinetsi
1459,bemerken::V,ня́емс,ohartu
1460,bemerken::V,ня́емс,konturatu
1461,erkennen::V,содамс,ezagutu
1462,erkennen::V,содамс,antzeman
1463,begreifen::V,сатомс,ulertu
1464,verstehen::V,шарьхкодемс,aditu
1465,lernen::V,тонафнемс,ikasi
1466,wissen::V,со́дамс,jakin
1467,sich erinnern an::V,лятфтамс,gogoratu
1468,sich erinnern an::V,лятфтамс,gogoan izan
1469,vergessen::V,юкстамс,ahaztu
1470,vergessen::V,юкстамс,ahantzi
1471,messen::V,ункснемс,neurtu
1472,zählen::V,лу́вомс,zenbatu
1473,zählen::V,лу́вомс,kopuratu
1474,zählen::V,а́рьсемс,zenbatu
1475,zählen::V,а́рьсемс,kopuratu
1476,rechnen::V,лувомс,kalkulatu
1477,lesen::V,лувомс,irakurri
1478,lesen::V,морафтомс,irakurri
1479,malen::V,рисова́ндамс,margotu
1480,zeichnen::V,рисова́ндамс,marraztu
1481,schreiben::V,сёрмадомс,idatzi
1482,besitzen::V,улемс азоркс,ukan
1483,besitzen::V,улемс азоркс,eduki
1484,kaufen::V,рамамс,erosi
1485,verkaufen::V,мимс,saldu
