,Concept_ID,sk,sv
849,nur::ADV,len,endast
850,schon::ADV,už,redan
851,wieder::ADV,zasa,åter
852,vergebens::ADV,márne,förgäves
853,vergebens::ADV,nadarmo,förgäves
854,vor::PRP,pred,utanför
855,hinter::PRP,za,bakom
856,unter::PRP,pod,under
857,durch::PRP,cez,genom
858,durch::PRP,cez,igenom
859,neben::PRP,pri,bredvid
860,neben::PRP,pri,vid sidan av
861,neben::PRP,vedľa,bredvid
862,neben::PRP,vedľa,vid sidan av
863,zwischen::PRP,medzi,mellan
864,wegen::PRP,pre,på grund av
865,wegen::PRP,kvôli,på grund av
866,dies::PRN,to,detta
867,dies::PRN,táto,detta
868,das::PRN,to,det
869,alles::PRN,všetko,allt
870,ich::PRN,ja,jag
871,du::PRN,ty,du
872,er::PRN,on,han
873,wir::PRN,my,vi
874,ihr::PRN,vy,ni
875,sie::PRN,oni,de
876,was::FPRN,čo,vad
877,wer::FPRN,kto,vem
878,wo::FADV,kde,var
879,wohin::FADV,kam,vart
880,wie::FADV,ako,hur
881,warum::FADV,prečo,varför
882,wieviel::FNUM,koľko,hur mycket
883,eins::NUM,jeden,en
884,eins::NUM,jeden,ett
885,zwei::NUM,dva,två
886,drei::NUM,tri,tre
887,vier::NUM,štyri,fyra
888,fünf::NUM,päť,fem
889,sechs::NUM,šesť,sex
890,sieben::NUM,sedem,sju
891,acht::NUM,osem,åtta
892,neun::NUM,deväť,nio
893,zehn::NUM,desať,tio
894,elf::NUM,jedenásť,elva
895,zwölf::NUM,dvanásť,tolv
896,zwanzig::NUM,dvadsať,tjugo
897,dreißig::NUM,tridsať,trettio
898,vierzig::NUM,štyridsať,fyrtio
899,fünfzig::NUM,päťdesiat,femtio
900,sechzig::NUM,šesťdesiat,sextio
901,siebzig::NUM,sedemdesiat,sjuttio
902,achtzig::NUM,osemdesiat,åttio
903,neunzig::NUM,deväťdesiat,nittio
904,hundert::NUM,sto,hundra
905,tausend::NUM,tisíc,tusen
906,und::CNJ,i,och
907,oder::CNJ,alebo,eller
908,stehen::V,stáť,stå
909,sitzen::V,sedieť,sitta
910,liegen::V,ležať,ligga
911,hängen::V,visieť,hänga
912,werden::V,stať sa,bli
913,passieren::V,stať sa,ske
914,passieren::V,stať sa,hända
915,beginnen::V,začať sa,börja
916,enden::V,končiť sa,ända
917,wechseln::V,meniť sa,växla
918,aufgehen[Sonne]::V,vychádzať,gå upp
919,untergehen[Sonne]::V,zapadnúť,gå ned
920,scheinen[Sonne]::V,svietiť,skina
921,donnern::V,hrmieť,dundra
922,wehen::V,viať,blåsa
923,strömen::V,prúdiť,forsa
924,strömen::V,prúdiť,strömma
925,fließen::V,tiecť,flyta
926,sich drehen::V,točiť sa,snurra
927,sich drehen::V,krútiť sa,snurra
928,schwanken::V,kolísať,vackla
929,schwanken::V,klátiť sa,vackla
930,schwingen::V,kývať sa,svinga
931,schwingen::V,chvieť sa,svinga
932,fallen::V,padať,falla
933,brennen::V,páliť,brinna
934,brennen::V,horieť,brinna
935,rauchen::V,dymiť sa,ryka
936,regnen::V,pršať,regna
937,gefrieren::V,zamrznút,frysa
938,tauen::V,taviť sa,töa
939,schmelzen::V,taviť sa,smälta
940,trocknen::V,schnúť,torka
941,sieden::V,vrieť,koka
942,sieden::V,vrieť,sjuda
943,faulen::V,hniť,ruttna
944,verfaulen::V,zhniť,ruttna
945,reißen::V,pretrhnúť sa,brista
946,versinken::V,zapadnúť,sjunka
947,versinken::V,potopiť sa,sjunka
948,vergehen::V,plynúť,förgå
949,erscheinen::V,objaviť sa,synas
950,erscheinen::V,objaviť sa,visa sig
951,verschwinden::V,zmiznúť,försvinna
952,sinken::V,klesať,sjunka
953,abnehmen::V,ubúdať,avta
954,abnehmen::V,ubúdať,minskas
955,zunehmen::V,pribúdať,tilltaga
956,steigen::V,stúpať,stiga
957,wachsen::V,rásť,växa
958,glänzen::V,jagať sa,glimma
959,glänzen::V,lesknúť sa,glimma
960,funkeln::V,iskriť sa,tindra
961,funkeln::V,iskriť sa,gnistra
962,lärmen::V,lomoziť,bråka
963,lärmen::V,lomoziť,väsnas
964,läuten::V,cengať,ringa
965,klingeln::V,zvoniť,ringa
966,klirren::V,rinčať,klirra
967,brausen::V,hučať,brusa
968,rauschen::V,šumieť,susa
969,klingen::V,znieť,låta
970,klingen::V,znieť,klinga
971,klingen::V,zvoniť,låta
972,klingen::V,zvoniť,klinga
973,bellen::V,štekať,skälla
974,bellen::V,brechať,skälla
975,heulen::V,vyť,yla
976,heulen::V,vyť,tjuta
977,blasen::V,duť,blåsa
978,blasen::V,fúkať,blåsa
979,pfeifen::V,pískať,vissla
980,pfeifen::V,hvízdať,vissla
981,schreien::V,kričať,skrika
982,stöhnen::V,stenať,stöna
983,zittern::V,triasť sa,darra
984,zittern::V,triasť sa,skälva
985,leben::V,žiť,leva
986,geboren werden::V,narodiť sa,födas
987,atmen::V,dýchať,andas
988,trinken::V,piť,dricka
989,essen::V,jesť,äta
990,schlucken::V,zhltnuť,svälja
991,müde werden::V,unaviť sa,tröttna
992,einschlafen::V,usnúť,somna
993,einschlafen::V,zaspať,somna
994,schlafen::V,spať,sova
995,aufwachen::V,zobudiť sa,vakna
996,aufstehen::V,vstať,stiga upp
997,sich erholen::V,zotavovať sa,repa sig
998,sich erholen::V,zotavovať sa,hämta sig
999,sich erholen::V,oddýchovať si,repa sig
1000,sich erholen::V,oddýchovať si,hämta sig
1001,krank werden::V,ochorieť,insjukna
1002,krank sein::V,chorieť,vara sjuk
1003,krank sein::V,byť chorý,vara sjuk
1004,schmerzen::V,bolieť,smärta
1005,schmerzen::V,bolieť,göra ont
1006,husten::V,kašľať,hosta
1007,genesen::V,uzdraviť sa,tillfriskna
1008,sterben::V,umrieť,dö
1009,sterben::V,zomrieť,dö
1010,umkommen::V,zahynúť,omkomma
1011,sich bewegen::V,pohybovať sa,röra sig
1012,sich rühren::V,hnúť sa,röra på sig
1013,sich erheben::V,zdvihnúť sa,resa sig
1014,sich setzen::V,sadnúť si,sätta sig
1015,hinfallen::V,spadnúť,falla omkull
1016,laufen::V,bežať,löpa
1017,schreiten::V,kráčať,skrida
1018,spazierengehen::V,prechádzať sa,promenera
1019,eilen::V,súriť,ila
1020,sich beeilen::V,ponáhľať sa,skynda sig
1021,sausen::V,hučať,susa
1022,rennen::V,bežať,löpa
1023,rennen::V,bežať,springa
1024,springen::V,skákať,hoppa
1025,klettern::V,liezť,klättra
1026,schaukeln::V,húpať,gunga
1027,schaukeln::V,hojdať,gunga
1028,kriechen::V,liezť,kräla
1029,kriechen::V,plaziť sa,kräla
1030,schwimmen::V,plávať,simma
1031,tauchen::V,ponoriť sa,dyka
1032,rudern::V,veslovať,ro
1033,fahren::V,ísť,köra
1034,fahren::V,jazdiť,köra
1035,fliegen::V,letieť,flyga
1036,gehen::V,ísť,gå
1037,weggehen::V,odísť,gå bort
1038,weggehen::V,odchádzať,gå bort
1039,abfahren::V,odcestovať,resa
1040,abfahren::V,odcestovať,avresa
1041,anhalten::V,zadržať sa,stanna
1042,anhalten::V,zastaviť sa,stanna
1043,hineingehen::V,vchádzať,gå in
1044,eintreten::V,vojsť,träda in
1045,eintreten::V,vstúpiť,träda in
1046,kommen::V,prísť,komma
1047,ankommen::V,prísť,ankomma
1048,ankommen::V,doraziť,ankomma
1049,zurückkommen::V,vrátiť sa,återkomma
1050,bleiben::V,ostať,bli
1051,bleiben::V,ostať,förbli
1052,bleiben::V,zostať,bli
1053,bleiben::V,zostať,förbli
1054,warten::V,čakať,vänta
1055,erwarten::V,očakávať,vänta
1056,suchen::V,hľadať,leta
1057,finden::V,nájsť,finna
1058,versuchen::V,skúsiť,försöka
1059,versuchen::V,pokúsiť sa,försöka
1060,vorbereiten::V,pripraviť,förbereda
1061,lieben::V,ľúbiť,älska
1062,lieben::V,milovať,älska
1063,mögen::V,mať rád,tycka om
1064,lachen::V,smiať sa,skratta
1065,rühren::V,dojať,röra
1066,weinen::V,plakať,gråta
1067,schimpfen::V,nadávať,skälla
1068,sich ärgern::V,hnevať sa,förargas
1069,sich ärgern::V,zlostiť sa,förargas
1070,sich fürchten::V,báť sa,vara rädd
1071,fürchten::V,báť sa,frukta
1072,fliehen::V,utekať,fly
1073,fliehen::V,utekať,rymma
1074,flüchten::V,utiecť,fly
1075,sehen::V,vidieť,se
1076,anschauen::V,pozrieť sa na,se på
1077,anschauen::V,pozrieť sa na,betrakta
1078,ansehen::V,pozrieť,åse
1079,hören::V,počúvať,höra
1080,zuhören::V,počúvať,höra på
1081,zuhören::V,počúvať,lyssna till
1082,probieren::V,ochutnať,smaka
1083,probieren::V,ochutnať,smaka på
1084,riechen::V,ňuchať,lukta
1085,fühlen::V,cítiť,känna
1086,fühlen::V,pociťovať,känna
1087,scheinen::V,zdať sa,verka
1088,scheinen::V,zdať sa,tyckas
1089,zu sehen sein::V,byť vidieť,synas
1090,zu sehen sein::V,byť vidieť,kunna ses
1091,vernehmen::V,počuť,få veta
1092,vernehmen::V,počuť,förnimma
1093,frieren::V,mrznúť,frysa
1094,frieren::V,oziabať,frysa
1095,tun::V,robiť,göra
1096,können::V,môcť,kunna
1097,wollen::V,chcieť,vilja
1098,anfangen::V,začať,börja
1099,beenden::V,skončiť,avsluta
1100,aufhören::V,prestať,sluta
1101,aufhören::V,prestať,upphöra
1102,gelingen::V,podariť sa,lyckas
1103,geraten::V,dariť sa,bli
1104,öffnen::V,otvoriť,öppna
1105,schließen::V,zavrieť,låsa
1106,schließen::V,zavrieť,stänga
1107,stellen::V,postaviť,ställa
1108,setzen::V,posadiť,sätta
1109,legen::V,klásť,lägga
1110,legen::V,položiť,lägga
1111,berühren::V,dotykať sa,beröra
1112,verbinden::V,spojiť,förbinda
1113,bedecken::V,pokryť,täcka
1114,bedecken::V,pokryť,betäcka
1115,aufhängen::V,zavesiť,hänga
1116,aufhängen::V,zavesiť,hänga upp
1117,anzünden::V,zapáliť,tända
1118,anzünden::V,zapáliť,antända
1119,anzünden::V,zapáliť,tända på
1120,aufheben::V,zdvihnúť,lyfta
1121,zurücklassen::V,zanechať,lämna
1122,zurücklassen::V,zanechať,efterlämna
1123,verlieren::V,stratiť,mista
1124,verlieren::V,stratiť,förlora
1125,fallen lassen::V,pustiť,tappa
1126,fallen lassen::V,pustiť,släppa
1127,machen::V,robiť,göra
1128,herstellen::V,vyrobiť,tillverka
1129,herstellen::V,vyrobiť,framställa
1130,bauen::V,stavať,bygga
1131,bauen::V,budovať,bygga
1132,reparieren::V,opraviť,reparera
1133,verbessern::V,zlepšiť,rätta
1134,verbessern::V,zlepšiť,förbättra
1135,ändern::V,zmeniť,ändra
1136,ändern::V,zmeniť,förändra
1137,ändern::V,preinačiť,ändra
1138,ändern::V,preinačiť,förändra
1139,graben::V,ryť,gräva
1140,graben::V,kopať,gräva
1141,beugen::V,ohnúť,böja
1142,biegen::V,ohnúť,böja
1143,biegen::V,ohnúť,kröka
1144,drehen::V,točiť,vrida
1145,drehen::V,krútiť,vrida
1146,wenden::V,obrátiť,vända
1147,wenden::V,prevrátiť,vända
1148,umdrehen::V,otočiť,vrida om
1149,umdrehen::V,obrátiť,vrida om
1150,heben::V,dvíhať,häva
1151,heben::V,povzniesť,häva
1152,hochheben::V,zdvihnúť,lyfta
1153,ergreifen::V,uchopiť sa,gripa
1154,halten::V,držať,hålla
1155,drücken::V,tisnúť,trycka
1156,schieben::V,posunovať,skjuta
1157,kratzen::V,škrabať,riva
1158,kratzen::V,škrabať,skrapa
1159,lecken::V,lízať,slicka
1160,beißen::V,kúsať,bita
1161,abreißen::V,odtrhnúť,slita_av
1162,abreißen::V,odtrhnúť,riva_av
1163,abschneiden::V,odrezať,skära av
1164,abschneiden::V,odkrojiť,skära av
1165,binden::V,zaviazať,binda
1166,binden::V,priviazať,binda
1167,stecken::V,strčiť,sticka
1168,brechen::V,zlomiť,bryta
1169,brechen::V,zlomiť,brista
1170,klopfen::V,tĺcť,banka
1171,klopfen::V,tĺcť,klappa
1172,klopfen::V,klopať,banka
1173,klopfen::V,klopať,klappa
1174,hauen::V,nabiť,hugga
1175,kleben::V,lepiť,klistra
1176,kleben::V,nalepiť,klistra
1177,reiben::V,trieť,gnida
1178,streichen::V,namazať,smörja
1179,schleifen::V,ostríť,slipa
1180,schneiden::V,rezať,skära
1181,schneiden::V,rezať,klippa
1182,schneiden::V,strihať,skära
1183,schneiden::V,strihať,klippa
1184,rütteln::V,triasť,skaka
1185,rütteln::V,lomcovať,skaka
1186,schütteln::V,triasť,rista
1187,schütteln::V,potriasť,rista
1188,schwenken::V,mávať,svänga
1189,schütten::V,sypať,hälla
1190,füllen::V,plniť,fylla
1191,einwickeln::V,zabaliť,slå in
1192,einwickeln::V,zabaliť,veckla in
1193,tragen::V,niesť,bära
1194,schleppen::V,vliecť,släpa
1195,ziehen::V,ťahať,dra
1196,aufbewahren::V,uložiť,förvara
1197,aufbewahren::V,uložiť,ta vara på
1198,aufbewahren::V,uschovať,förvara
1199,aufbewahren::V,uschovať,ta vara på
1200,werfen::V,hodiť,kasta
1201,werfen::V,vrhnúť,kasta
1202,fangen::V,chytať,fånga
1203,packen::V,baliť,gripa
1204,packen::V,baliť,gripa tag
1205,packen::V,chytiť,gripa
1206,packen::V,chytiť,gripa tag
1207,verstecken::V,skryť,gömma
1208,verstecken::V,schovať,gömma
1209,teilen::V,podeliť,dela
1210,teilen::V,rozdeliť,dela
1211,schicken::V,posielať,skicka
1212,bringen::V,priniesť,bringa
1213,hinzufügen::V,pripojiť,tillägga
1214,bekommen::V,dostať,få
1215,bekommen::V,dostať,erhålla
1216,erhalten::V,prijať,få
1217,erhalten::V,prijať,erhålla
1218,nehmen::V,vziať,ta
1219,nehmen::V,vziať,taga
1220,wählen::V,voliť,välja
1221,auswählen::V,vybrať,utvälja
1222,auswählen::V,vyvoliť,utvälja
1223,bewahren::V,zachovať,bevara
1224,behindern::V,zavadzať,hindra
1225,behindern::V,zavadzať,förhindra
1226,behindern::V,byť v ceste,hindra
1227,behindern::V,byť v ceste,förhindra
1228,verderben::V,skaziť,förstöra
1229,beschädigen::V,ublížiť,skada
1230,beschädigen::V,poškodiť,skada
1231,zerbrechen::V,rozbiť,bryta isär
1232,zerbrechen::V,rozbiť,bryta sönder
1233,zerbrechen::V,prelomiť,bryta isär
1234,zerbrechen::V,prelomiť,bryta sönder
1235,zerreißen::V,pretrhnúť,riva sönder
1236,zerreißen::V,pretrhnúť,slita sönder
1237,zerstören::V,zničiť,förstöra
1238,verbrennen::V,spáliť,bränna
1239,verbrennen::V,spáliť,bränna upp
1240,geben::V,dať,ge
1241,reichen::V,podať,räcka
1242,schenken::V,darovať,skänka
1243,versprechen::V,sľúbiť,lova
1244,wünschen::V,želať,önska
1245,loben::V,chváliť,lova
1246,loben::V,chváliť,beröma
1247,küssen::V,bozkať,pussa
1248,wiegen::V,kolísať,vagga
1249,zudecken::V,prikryť,täcka
1250,wecken::V,zobudiť,väcka
1251,zeigen::V,ukázať,visa
1252,führen::V,viesť,föra
1253,lehren::V,učiť,lära
1254,unterrichten::V,vyučovať,undervisa
1255,aufziehen::V,vychovať,uppfostra
1256,leiten::V,viesť,leda
1257,antreiben::V,popudiť,driva på
1258,lassen::V,dať,få att
1259,einladen::V,pozvať,bjuda
1260,einladen::V,pozvať,inbjuda
1261,einladen::V,povolať,bjuda
1262,einladen::V,povolať,inbjuda
1263,vereinigen::V,spojiť,förena
1264,vereinigen::V,zjednotiť,förena
1265,besuchen::V,navštíviť,besöka
1266,treffen::V,stretnúť,möta
1267,treffen::V,stretnúť,träffa
1268,sich versammeln::V,zhromaždiť sa,församla sig
1269,spielen::V,hrať,leka
1270,spielen::V,hrať,spela
1271,singen::V,spievať,sjunga
1272,tanzen::V,tancovať,dansa
1273,sich trennen::V,rozísť sa,skiljas
1274,verlassen::V,opustiť,lämna
1275,verlassen::V,opustiť,överge
1276,retten::V,zachrániť,rädda
1277,bewachen::V,strážiť,bevaka
1278,schützen::V,chrániť,skydda
1279,schützen::V,chrániť,beskydda
1280,verteidigen::V,brániť,försvara
1281,sich schlagen::V,biť sa,slåss
1282,schießen::V,streliť,skjuta
1283,schießen::V,strieľať,skjuta
1284,siegen::V,zvíťaziť,segra
1285,ärgern::V,hnevať,förarga
1286,ärgern::V,zlostiť,förarga
1287,schlagen::V,biť,slå
1288,schlagen::V,udrieť,slå
1289,treten::V,kopnúť,sparka
1290,stechen::V,bodnúť,sticka
1291,stechen::V,pichnúť,sticka
1292,stoßen::V,udrieť,stöta
1293,stehlen::V,kradnúť,stjäla
1294,stören::V,vyrušiť,störa
1295,belästigen::V,obťažovať,genera
1296,belästigen::V,obťažovať,besvära
1297,verbergen::V,skryť,dölja
1298,täuschen::V,sklamať,vilseleda
1299,betrügen::V,klamať,bedra
1300,betrügen::V,podvádzať,bedra
1301,töten::V,zabiť,döda
1302,töten::V,usmrtiť,döda
1303,wohnen::V,bývať,bo
1304,arbeiten::V,pracovať,arbeta
1305,sammeln::V,zbierať,samla
1306,pflücken::V,trhať,plocka
1307,pflücken::V,oberať,plocka
1308,jagen::V,poľovať,jaga
1309,fischen::V,loviť ryby,fiska
1310,fischen::V,chytať ryby,fiska
1311,fassen::V,uloviť,fånga
1312,hüten::V,pásť,vakta
1313,treiben::V,hnať,driva
1314,anbinden::V,priviazať,binda fast
1315,füttern::V,kŕmiť,fodra
1316,melken::V,dojiť,mjölka
1317,hacken::V,seknúť,hacka
1318,gießen::V,polievať,hälla
1319,gießen::V,polievať,vattna
1320,reifen::V,dozrieť,mogna
1321,zubereiten::V,pripraviť,tillaga
1322,zubereiten::V,pripraviť,tillreda
1323,kochen::V,variť,koka
1324,backen::V,piecť,baka
1325,backen::V,smažiť,baka
1326,braten::V,piecť,steka
1327,braten::V,pražiť,steka
1328,umrühren::V,pomiešať,röra om
1329,stricken::V,pliesť,sticka
1330,nähen::V,šiť,sy
1331,färben::V,zafarbiť,färga
1332,reinigen::V,čistiť,rensa
1333,reinigen::V,čistiť,rengöra
1334,waschen::V,myť,tvätta
1335,abwischen::V,utrieť,torka av
1336,spülen::V,vyplachovať,spola
1337,spülen::V,vyplachovať,skölja
1338,fegen::V,zametať,feja
1339,kehren::V,zametať,sopa
1340,baden::V,kúpať sa,bada
1341,sich waschen::V,umývať sa,tvätta sig
1342,ausziehen::V,zobliecť,ta av
1343,anziehen::V,obliecť,ta på
1344,sich anziehen::V,obliecť sa,klä på sig
1345,kämmen::V,česať,kamma
1346,schmücken::V,ozdobiť,pynta
1347,schmücken::V,ozdobiť,smycka
1348,sagen::V,povedať,säga
1349,sprechen::V,hovoriť,tala
1350,reden::V,rozprávať,tala
1351,reden::V,rozprávať,prata
1352,sich unterhalten::V,rozprávať sa,prata
1353,fragen::V,spýtať sa,fråga
1354,fragen::V,spýtať sa,spörja
1355,bitten::V,prosiť,be
1356,erzählen::V,rozprávať,berätta
1357,mitteilen::V,oznámiť,meddela
1358,nennen::V,nazvať,kalla
1359,nennen::V,menovať,kalla
1360,rufen::V,volať,ropa
1361,rufen::V,zavolať,ropa
1362,prahlen::V,vystatovať sa,pråla
1363,prahlen::V,vystatovať sa,skryta
1364,übersetzen::V,preložiť,tolka
1365,übersetzen::V,preložiť,översätta
1366,denken::V,myslieť,tänka
1367,glauben::V,veriť,tro
1368,bemerken::V,podotknuť,uppmärksamma
1369,bemerken::V,podotknuť,lägga märke till
1370,bemerken::V,spozorovať,uppmärksamma
1371,bemerken::V,spozorovať,lägga märke till
1372,erkennen::V,poznať,känna igen
1373,begreifen::V,pochopiť,begripa
1374,begreifen::V,porozumieť,begripa
1375,verstehen::V,rozumieť,förstå
1376,lernen::V,učiť sa,lära sig
1377,wissen::V,vedieť,veta
1378,sich erinnern an::V,pamätať si na,minnas
1379,sich erinnern an::V,pamätať si na,komma ihåg
1380,vergessen::V,zabudnuť,glömma
1381,messen::V,merať,mäta
1382,zählen::V,počítať,räkna
1383,rechnen::V,rátať,räkna
1384,rechnen::V,počítať,räkna
1385,lesen::V,čítať,läsa
1386,malen::V,maľovať,måla
1387,zeichnen::V,kresliť,teckna
1388,schreiben::V,písať,skriva
1389,besitzen::V,mať,äga
1390,besitzen::V,mať,besitta
1391,besitzen::V,vlastniť,äga
1392,besitzen::V,vlastniť,besitta
1393,kaufen::V,kúpiť,köpa
1394,verkaufen::V,predať,sälja
1395,bezahlen::V,zaplatiť,betala
1396,zahlen::V,platiť,betala
1397,beherrschen::V,ovládať,behärska
1398,ertragen::V,znášať,tåla
1399,ertragen::V,znášať,uthärda
1400,ertragen::V,vydržať,tåla
1401,ertragen::V,vydržať,uthärda
