,Concept_ID,hi,cy
752,Zeitung::N,समाचार-पत्र,papur newydd
753,Leben::N,जीवन,bywyd
754,Leben::N,ज़िंदगी,bywyd
755,Tod::N,मौत,marwolaeth
756,Tod::N,मृत्यु,marwolaeth
757,Grab::N,क़ब्र,bedd
758,Kirche::N,चर्च,eglwys
759,Kirche::N,गिरजा,eglwys
760,Sünde::N,पाप,pechod
761,Sünde::N,गुनाह,pechod
762,Gott::N,देव,duw
763,Gott::N,ईश्वर,duw
764,Arbeiter::N,मज़दूर,gweithiwr
765,Chef::N,अध्यक्ष,pennaeth
766,Meister::N,शिल्पज्ञ,meistr
767,Arzt::N,वैद्य,meddyg
768,Arzt::N,डॉक्टर,meddyg
769,Arzt::N,चिकित्सक,meddyg
770,Lehrer::N,शिक्षक,athro
771,Lehrer::N,अध्यापक,athro
772,Geld::N,धन,pres
773,Geld::N,धन,arian
774,Geld::N,पैसा,pres
775,Geld::N,पैसा,arian
776,Geschäft::N,सौदा,busnes
777,Geschäft::N,व्यापार,busnes
778,Laden::N,दुकान,siop
779,Preis::N,दाम,pris
780,Preis::N,मूल्य,pris
781,Ware::N,माल,nwydd
782,Ware::N,पण्य,nwydd
783,Nutzen::N,लाभ,elw
784,Nutzen::N,लाभ,budd
785,Nutzen::N,फ़ायदा,elw
786,Nutzen::N,फ़ायदा,budd
787,Reichtum::N,धन,cyfoeth
788,Reichtum::N,दौलत,cyfoeth
789,Welt::N,विश्व,byd
790,Welt::N,दुनिया,byd
791,Land::N,देश,gwlad
792,Land::N,मुल्क,gwlad
793,Staat::N,राज्य,gwladwriaeth
794,Staat::N,राष्ट्र,gwladwriaeth
795,König::N,राजा,brenin
796,König::N,बादशाह,brenin
797,Macht::N,शासन,grym
798,Macht::N,शासन,awdurdod
799,Macht::N,सत्ता,grym
800,Macht::N,सत्ता,awdurdod
801,Grenze::N,सरहद,ffin
802,Grenze::N,सरहद,goror
803,Krieg::N,जंग,rhyfel
804,Krieg::N,युद्ध,rhyfel
805,Feind::N,शत्रु,gelyn
806,Feind::N,दुश्मन,gelyn
807,Gewalt::N,हिंसा,ffyrnigrwydd
808,Kampf::N,लड़ाई,brwydr
809,Kampf::N,संघर्ष,brwydr
810,Bogen[Waffe]::N,कमान,bwa
811,Pfeil::N,बान,saeth
812,Gewehr::N,बंदूक़,dryll
813,Fehler::N,भूल,gwall
814,Fehler::N,भूल,camgymeriad
815,Fehler::N,ग़लती,gwall
816,Fehler::N,ग़लती,camgymeriad
817,Lüge::N,झूठ,celwydd
818,Lüge::N,झूठ,anwiredd
819,Lüge::N,असत्य,celwydd
820,Lüge::N,असत्य,anwiredd
821,Schaden::N,हानि,niwed
822,Schaden::N,हानि,difrod
823,Schaden::N,नुक़सान,niwed
824,Schaden::N,नुक़सान,difrod
825,Unglück::N,मुसीबत,anffawd
826,Unglück::N,विपात्ति,anffawd
827,Schuld::N,दोष,bai
828,Schuld::N,क़सूर,bai
829,Alter::N,आयु,oed
830,Alter::N,उम्र,oed
831,Schluss::N,अंत,diwedd
832,Schluss::N,समाप्ति,diwedd
833,Zeit::N,काल,amser
834,Zeit::N,वक़्त,amser
835,Tag::N,दिन,dydd
836,Tag::N,दिन,diwrnod
837,Tag::N,रोज़,dydd
838,Tag::N,रोज़,diwrnod
839,Morgen::N,सुबह,bore
840,Mittag::N,दोपहर,nawn
841,Mittag::N,मध्याह्न,nawn
842,Abend::N,शाम,noswaith
843,Abend::N,संध्या,noswaith
844,Nacht::N,रात,nos
845,Nacht::N,रात्रि,nos
846,Woche::N,हफ़्ता,wythnos
847,Monat::N,मास,mis
848,Monat::N,महीना,mis
849,Jahr::N,बरस,blwyddyn
850,Jahr::N,वर्ष,blwyddyn
851,Frühling::N,वसंत,gwanwyn
852,Sommer::N,गरमी,haf
853,Sommer::N,ग्रीष्म,haf
854,Herbst::N,शरत्,hydref
855,Herbst::N,पतझड़,hydref
856,Winter::N,जाड़ा,gaeaf
857,Winter::N,सर्दियाँ,gaeaf
858,Januar::N,जनवरी,Ionawr
859,Februar::N,फ़रवरी,Chwefror
860,März::N,मार्च,Mawrth
861,April::N,अप्रैल,Ebrill
862,Mai::N,मई,Mai
863,Juni::N,जून,Mehefin
864,Juli::N,जुलाई,Gorffennaf
865,August::N,अगस्त,Awst
866,September::N,सितंबर,Medi
867,Oktober::N,अक्तूबर,Hydref
868,November::N,नवंबर,Tachwedd
869,Dezember::N,दिसंबर,Rhagfyr
870,Montag::N,पीर,dydd Llun
871,Montag::N,सोमवार,dydd Llun
872,Dienstag::N,मंगलवार,dydd Mawrth
873,Mittwoch::N,बुधवार,dydd Mercher
874,Donnerstag::N,गुरुवार,dydd Iau
875,Donnerstag::N,बृहस्पतिवार,dydd Iau
876,Freitag::N,शुक्रवार,dydd Gwener
877,Samstag::N,सनीचर,dydd Sadwrn
878,Samstag::N,शनिवार,dydd Sadwrn
879,Sonntag::N,इतवार,dydd Sul
880,Sonntag::N,रविवार,dydd Sul
881,groß::A,बड़ा,mawr
882,klein::A,कम,bach
883,klein::A,छोटा,bach
884,lang::A,लंबा,hir
885,lang::A,दीर्घ,hir
886,kurz::A,लधु,byr
887,kurz::A,लधु,cwta
888,kurz::A,छोटा,byr
889,kurz::A,छोटा,cwta
890,breit::A,चौड़ा,llydan
891,schmal::A,तंग,cul
892,schmal::A,सँकरा,cul
893,dicht::A,सघन,dwys
894,dick[Gegenstand]::A,मोटा,trwchus
895,dünn::A,महीन,tenau
896,dünn::A,बारीक,tenau
897,fein::A,कोमल,main
898,fein::A,सूक्ष्म,main
899,fest::A,दृढ़,cadarn
900,fest::A,मज़बूत,cadarn
901,flach::A,चपटा,gwastad
902,glatt::A,चौरस,llyfn
903,glatt::A,चिकना,llyfn
904,hart::A,कठोर,caled
905,hart::A,सख़्त,caled
906,weich::A,नरम,meddal
907,weich::A,मुलायम,meddal
908,rund::A,गोल,crwn
909,rund::A,वर्तुल,crwn
910,spitz::A,नुकीला,pigfain
911,scharf::A,पैना,miniog
912,stumpf::A,भोथरा,pŵl
913,schwer::A,भारी,trwm
914,schwer::A,वज़नी,trwm
915,schön::A,सुंदर,teg
916,schön::A,सुंदर,hardd
917,schön::A,सुंदर,prydferth
918,heiß::A,उष्ण,poeth
919,warm::A,गरम,twym
920,warm::A,गरम,cynnes
921,kalt::A,सर्द,oer
922,kühl::A,ठंडा,oeraidd
923,frisch::A,तर,iach
924,frisch::A,ताज़ा,iach
925,feucht::A,नम,llaith
926,feucht::A,भीगा,llaith
927,nass::A,गीला,gwlyb
928,trocken::A,सूखा,sych
929,trocken::A,ख़ुश्क,sych
930,voll::A,भरा,llawn
931,voll::A,पूरा,llawn
932,leer::A,ख़ाली,gwag
933,offen::A,खुला,agored
934,geschlossen::A,बंद,caead
935,geschlossen::A,बंद,caeëdig
936,sauber::A,साफ़,glân
937,sauber::A,सुथरा,glân
938,schmutzig::A,गंदा,budr
939,schmutzig::A,गंदा,brwnt
940,roh::A,कच्चा,amrwd
941,reif::A,पक्व,aeddfed
942,reif::A,पक्का,aeddfed
943,lecker::A,मज़ेदार,blasus
944,lecker::A,मज़ेदार,danteithiol
945,lecker::A,स्वादिष्ट,blasus
946,lecker::A,स्वादिष्ट,danteithiol
947,süß::A,मीठा,melys
948,bitter::A,कटु,chwerw
949,bitter::A,कड़वा,chwerw
950,sauer::A,खट्टा,sur
951,hell::A,रोशन,disglair
952,dunkel::A,अँधेरा,tywyll
953,schwarz::A,काला,du
954,schwarz::A,स्याह,du
955,weiß::A,सफ़ेद,gwyn
956,rot::A,लाल,coch
957,rot::A,सुर्ख़,coch
958,gelb::A,पीला,melyn
959,gelb::A,ज़र्द,melyn
960,blau::A,नीला,glas
961,blau::A,आसमानी,glas
962,grün::A,हरा,gwyrdd
963,grau::A,धूसर,llwyd
964,bunt::A,रंगीन,lliwgar
965,bunt::A,बहुरंगा,lliwgar
966,billig::A,सस्ता,rhad
967,teuer::A,महँगा,drud
968,wertvoll::A,क़ीमती,gwerthfawr
969,wertvoll::A,मूल्यवान्,gwerthfawr
970,blind::A,अंधा,dall
971,taub::A,बहरा,byddar
972,kräftig::A,ताक़तवर,nerthol
973,kräftig::A,ताक़तवर,grymus
974,kräftig::A,शक्तिशाली,nerthol
975,kräftig::A,शक्तिशाली,grymus
976,stark::A,प्रबल,cryf
977,stark::A,प्रबल,cadarn
978,stark::A,बलवान्,cryf
979,stark::A,बलवान्,cadarn
980,schwach::A,कमज़ोर,gwan
981,fett::A,मोटा,tew
982,fett::A,मांसल,tew
983,schlank::A,पतला,main
984,schlank::A,छरहरा,main
985,hübsch::A,सुंदर,tlws
986,hübsch::A,ख़ूबसूरत,tlws
987,böse::A,पापी,drwg
988,böse::A,दुष्ट,drwg
989,dumm::A,मूर्ख,twp
990,dumm::A,बुद्धू,twp
991,faul::A,आलसी,diog
992,faul::A,सुस्त,diog
993,fleißig::A,मेहनती,dyfal
994,fleißig::A,परिश्रमी,dyfal
995,geizig::A,कृपण,crintach
996,geizig::A,कृपण,cybyddlyd
997,geizig::A,कंजूस,crintach
998,geizig::A,कंजूस,cybyddlyd
999,klug::A,समझदार,deallus
1000,klug::A,होशियार,deallus
1001,klug::A,अक़्लमंद,deallus
1002,geschickt::A,किशल,medrus
1003,geschickt::A,किशल,deheuig
1004,lieb::A,प्रिय,hoff
1005,lieb::A,प्रिय,annwyl
1006,lieb::A,प्यारा,hoff
1007,lieb::A,प्यारा,annwyl
1008,lustig::A,हँसमुख,llon
1009,lustig::A,ख़ुशदिल,llon
1010,sanft::A,नम्र,mwyn
1011,hungrig::A,भूखा,newynog
1012,krank::A,बीमार,sâl
1013,krank::A,बीमार,gwael
1014,krank::A,अस्वस्थ,sâl
1015,krank::A,अस्वस्थ,gwael
1016,nackt::A,नग्न,noeth
1017,traurig::A,उदास,trist
1018,traurig::A,रंजीदा,trist
1019,lebendig::A,जीता,yn fyw
1020,lebendig::A,ज़िंदा,yn fyw
1021,gut::A,अच्छा,da
1022,schlecht::A,बुरा,drwg
1023,schlecht::A,बुरा,gwael
1024,schlecht::A,ख़राब,drwg
1025,schlecht::A,ख़राब,gwael
1026,richtig::A,ठीक,cywir
1027,schlimm::A,बुरा,enbyd
1028,schlimm::A,अप्रिय,enbyd
1029,wahr::A,सच,gwir
1030,alt::A,पुराना,hen
1031,neu::A,नया,newydd
1032,ehemalig::A,भूतपूर्व,blaenorol
1033,alt[Lebewesen]::A,बूढ़ा,oedrannus
1034,alt[Lebewesen]::A,वृद्ध,oedrannus
1035,jung::A,जवान,ifanc
1036,arm::A,ग़रीब,tlawd
1037,reich::A,धनी,cyfoethog
1038,reich::A,अमीर,cyfoethog
1039,bekannt::A,मालूम,cynefin
1040,bekannt::A,मालूम,cyfarwydd
1041,berühmt::A,मशहूर,enwog
1042,berühmt::A,प्रसिद्ध,enwog
1043,fremd::A,विदेशी,estron
1044,fremd::A,अपरिचित,estron
1045,verschieden::A,अलग,gwahanol
1046,verschieden::A,भिन्न,gwahanol
1047,nah::A,नज़दीकी,agos
1048,fern::A,दूर,pell
1049,fern::A,दूरस्थ,pell
1050,linker::A,बायाँ,aswy
1051,linker::A,बायाँ,chwith
1052,rechter::A,दायाँ,de
1053,rechter::A,दायाँ,deau
1054,rechter::A,दाहिना,de
1055,rechter::A,दाहिना,deau
1056,anderer::A,अन्य,arall
1057,anderer::A,दूसरा,arall
1058,erster::A,पहला,cyntaf
1059,erster::A,प्रथम,cyntaf
1060,zweiter::A,दूसरा,ail
1061,zweiter::A,द्वितीय,ail
1062,dritter::A,तीसरा,trydydd
1063,letzter::A,अंतिम,olaf
1064,letzter::A,आख़िरी,olaf
1065,allein::ADV,तनहा,unig
1066,allein::ADV,तनहा,ar ei ben ei hun
1067,allein::ADV,अकेले,unig
1068,allein::ADV,अकेले,ar ei ben ei hun
1069,auf einmal::ADV,वक़्त में,ar yr un pryd
1070,zusammen::ADV,एक साथ,ynghyd
1071,zusammen::ADV,एक साथ,gyda'i gilydd
1072,zusammen::ADV,साथ साथ,ynghyd
1073,zusammen::ADV,साथ साथ,gyda'i gilydd
1074,lange::ADV,देर तक,amser hir
1075,plötzlich::ADV,सहसा,yn sydyn
1076,plötzlich::ADV,अचानक,yn sydyn
1077,sofort::ADV,तुरंत,ar unwaith
1078,später::ADV,बाद को,yn ddiweddarach
1079,später::ADV,बाद में,yn ddiweddarach
1080,jetzt::ADV,अब,yn awr
1081,jetzt::ADV,अभी,yn awr
1082,heute::ADV,आज,heddiw
1083,morgen::ADV,कल,yfory
1084,bald::ADV,जल्दी,yn fuan
1085,bald::ADV,जल्दी,gyda hyn
1086,dann::ADV,तब,yna
1087,dann::ADV,तब,y pryd hwnnw
1088,gestern::ADV,कल,ddoe
1089,einst::ADV,एक दिन,gynt
1090,einst::ADV,पहले कभी,gynt
1091,damals::ADV,उस समय,ar y pryd
1092,damals::ADV,उस समय,bryd hynny
1093,damals::ADV,उन दिनों,ar y pryd
1094,damals::ADV,उन दिनों,bryd hynny
1095,danach::ADV,इसके बाद,wedyn
1096,danach::ADV,इसके पश्चात्,wedyn
1097,vorher::ADV,पहले,o'r blaen
1098,vorher::ADV,पेशतर,o'r blaen
1099,zuerst::ADV,पहले,yn gyntaf
1100,einmal::ADV,एक बार,unwaith
1101,einmal::ADV,एक दफ़ा,unwaith
1102,manchmal::ADV,कभी कभी,weithiau
1103,manchmal::ADV,कभी कभी,ar brydiau
1104,oft::ADV,अक्सर,yn aml
1105,oft::ADV,अक्सर,yn fynych
1106,immer::ADV,सदा,bob amser
1107,immer::ADV,हमेशा,bob amser
1108,niemals::ADV,कभी नहीं,ni ... byth
1109,niemals::ADV,कभी नहीं,ni ... erioed
1110,niemals::ADV,कदापि नहीं,ni ... byth
1111,niemals::ADV,कदापि नहीं,ni ... erioed
1112,hier::ADV,इधर,yma
1113,hier::ADV,यहाँ,yma
1114,hierhin::ADV,इधर को,hyd yma
1115,hierhin::ADV,यहाँ को,hyd yma
1116,von hier::ADV,यहाँ से,oddi yma
1117,dort::ADV,उधर,acw
1118,dort::ADV,वहाँ,acw
1119,dorthin::ADV,उधर को,tuag yno
1120,dorthin::ADV,वहाँ को,tuag yno
1121,geradeaus::ADV,सीधे,syth ymlaen
1122,vorwärts::ADV,आगे,ymlaen
1123,vorwärts::ADV,आगे को,ymlaen
1124,rückwärts::ADV,पीछे को,yn ôl
1125,zurück::ADV,वापस,yn ôl
1126,unten::ADV,नीचे,isod
1127,unten::ADV,नीचे,oddi tanodd
1128,hinab::ADV,नीचे को,i lawr
1129,hinab::ADV,नीचे को,i waered
1130,oben::ADV,ऊपर,fry
1131,hinauf::ADV,ऊपर को,i fyny
1132,hinauf::ADV,ऊपर को,i'r lan
1133,überall::ADV,हर जगह,ym mhobman
1134,überall::ADV,हर स्थान,ym mhobman
1135,nicht::ADV,न,ni
1136,nicht::ADV,न,nid
1137,nicht::ADV,नहीं,ni
1138,nicht::ADV,नहीं,nid
1139,ein wenig::ADV,कुछ,tipyn
1140,ein wenig::ADV,कुछ,ychydig
1141,ein wenig::ADV,ज़रा,tipyn
1142,ein wenig::ADV,ज़रा,ychydig
1143,ein wenig::ADV,थोड़ा,tipyn
1144,ein wenig::ADV,थोड़ा,ychydig
1145,kaum::ADV,लगभग नहीं,prin
1146,kaum::ADV,बराबर नहीं,prin
1147,sehr::ADV,बहुत,iawn
1148,so::ADV,ऐसा,fel
1149,so::ADV,ऐसा,felly
1150,noch::ADV,अभी तक,eto
1151,nur::ADV,केवल,yn unig
1152,nur::ADV,सिर्फ़,yn unig
1153,schon::ADV,चुकना,eisoes
1154,schon::ADV,चुकना,yn barod
1155,wieder::ADV,फिर,drachefn
1156,wieder::ADV,दुबारा,drachefn
1157,vergebens::ADV,व्यर्थ,yn ofer
1158,vor::PRP,के आगे,o flaen
1159,vor::PRP,के सामने,o flaen
1160,hinter::PRP,के पीछे,ar ôl
1161,unter::PRP,के तले,islaw
1162,unter::PRP,के नीचे,islaw
1163,durch::PRP,के पार,trwy
1164,neben::PRP,के पास,ar bwys
1165,neben::PRP,की बग़ल में,ar bwys
1166,zwischen::PRP,के बीच,rhwng
1167,zwischen::PRP,के बीच,cydrhwng
1168,wegen::PRP,के कारण,o achos
1169,wegen::PRP,के कारण,oherwydd
1170,wegen::PRP,की वजह से,o achos
1171,wegen::PRP,की वजह से,oherwydd
1172,dies::PRN,यह,hyn
1173,das::PRN,वह,hynny
1174,alles::PRN,सब,popeth
1175,alles::PRN,सब कुछ,popeth
1176,ich::PRN,मैं,fi
1177,du::PRN,तू,ti
1178,er::PRN,यह,fe
1179,wir::PRN,हम,ni
1180,ihr::PRN,तुम,chi
1181,sie::PRN,ये,hwy
1182,was::FPRN,क्या,pa beth
1183,wer::FPRN,कौन,pwy
1184,wo::FADV,किधर,ble
1185,wo::FADV,किधर,ym mha le
1186,wohin::FADV,किधर,i ble
1187,wohin::FADV,किधर,i ba le
1188,wie::FADV,कैसे,sut
1189,warum::FADV,क्यों,pam
1190,wieviel::FNUM,कितना,faint
1191,eins::NUM,एक,un
1192,zwei::NUM,दो,dau
1193,drei::NUM,तीन,tri
1194,vier::NUM,चार,pedwar
1195,fünf::NUM,पाँच,pump
1196,sechs::NUM,छह,chwech
1197,sieben::NUM,सात,saith
1198,acht::NUM,आठ,wyth
1199,neun::NUM,नौ,naw
1200,zehn::NUM,दस,deg
1201,elf::NUM,ग्यारह,un ar ddeg
1202,zwölf::NUM,बारह,deuddeg
1203,zwölf::NUM,बारह,un deg dau
1204,zwanzig::NUM,बीस,ugain
1205,dreißig::NUM,तीस,tri deg
1206,dreißig::NUM,तीस,deg ar hugain
1207,vierzig::NUM,चालीस,deugain
1208,fünfzig::NUM,पचास,hanner cant
1209,sechzig::NUM,साठ,chwe deg
1210,siebzig::NUM,सत्तर,saith deg
1211,siebzig::NUM,सत्तर,deg a thrigain
1212,achtzig::NUM,अस्सी,wyth deg
1213,achtzig::NUM,अस्सी,pedar ugain
1214,neunzig::NUM,नव्वे,naw deg
1215,neunzig::NUM,नव्वे,deg a phedwar ugain
1216,hundert::NUM,सौ,cant
1217,tausend::NUM,हज़ार,mil
1218,und::CNJ,और,a
1219,oder::CNJ,या,neu
1220,stehen::V,खड़ा होना,sefyll
1221,sitzen::V,बैठना,eistedd
1222,liegen::V,लेटना,gorwedd
1223,hängen::V,लटकना,hongian
1224,werden::V,बनना,dod yn
1225,werden::V,बनना,mynd yn
1226,passieren::V,होना,digwydd
1227,beginnen::V,आरंभ होना,cychwyn
1228,beginnen::V,प्रारंभ होना,cychwyn
1229,enden::V,अंत होना,gorffen
1230,enden::V,ख़तम होना,gorffen
1231,wechseln::V,बदलना,newid
1232,aufgehen[Sonne]::V,चढ़ना,codi
1233,aufgehen[Sonne]::V,उदित होना,codi
1234,untergehen[Sonne]::V,अस्त हो जाना,machlud
1235,scheinen[Sonne]::V,रोशनी देना,tywynnu
1236,donnern::V,गरजना,taranu
1237,wehen::V,चलना,chwythu
1238,strömen::V,बहना,ffrydio
1239,strömen::V,प्रवाहित होना,ffrydio
1240,fließen::V,बहना,llifo
1241,fließen::V,प्रवाहित होना,llifo
1242,sich drehen::V,घूमना,troi
1243,sich drehen::V,घूमना,cylchdroi
1244,schwanken::V,हिलना,siglo
1245,schwingen::V,हिलना,siglo
1246,fallen::V,गिरना,cwympo
1247,brennen::V,जलना,llosgi
1248,rauchen::V,धुआँ उड़ाना,mygu
1249,regnen::V,बरसना,glawio
1250,gefrieren::V,जमना,rhewi
1251,tauen::V,गलना,toddi
1252,tauen::V,गलना,meirioli
1253,tauen::V,पिघलना,toddi
1254,tauen::V,पिघलना,meirioli
1255,schmelzen::V,गलना,toddi
1256,schmelzen::V,पिघलना,toddi
1257,trocknen::V,सूखना,sychu
1258,sieden::V,उबलना,berwi
1259,faulen::V,गलना,pydru
1260,faulen::V,गलना,braenu
1261,faulen::V,सड़ना,pydru
1262,faulen::V,सड़ना,braenu
1263,verfaulen::V,गलना,pydru
1264,verfaulen::V,गलना,dadfeilio
1265,verfaulen::V,सड़ना,pydru
1266,verfaulen::V,सड़ना,dadfeilio
1267,reißen::V,फटना,clecian
1268,reißen::V,फटना,torri'n glats
1269,versinken::V,डूबना,suddo
1270,vergehen::V,बीतना,myned heibio
1271,vergehen::V,बीतना,pasio
1272,vergehen::V,गुज़रना,myned heibio
1273,vergehen::V,गुज़रना,pasio
1274,erscheinen::V,दिखाई देना,ymddangos
1275,verschwinden::V,ग़ायब होना,diflannu
1276,sinken::V,घटना,syrthio
1277,sinken::V,उतरना,syrthio
1278,abnehmen::V,घटना,lleihau
1279,zunehmen::V,बढ़ना,cynyddu
1280,steigen::V,बढ़ना,codi
1281,wachsen::V,उगना,tyfu
1282,glänzen::V,चमकना,disgleirio
1283,funkeln::V,जगमगाना,pefrio
1284,funkeln::V,टिमटिमाना,pefrio
1285,lärmen::V,शोर मचाना,cadw sŵn
1286,lärmen::V,शोर मचाना,gwneud twrw
1287,läuten::V,बजना,canu
1288,klingeln::V,बजना,canu
1289,klingeln::V,बजना,seinio
1290,klirren::V,झनझनाना,tincian
1291,brausen::V,साँय-साँय करना,rhuo
1292,rauschen::V,सरसराना,siffrwd
1293,rauschen::V,सरसराना,chwithrwd
1294,klingen::V,बजना,seinio
1295,bellen::V,भौंकना,cyfarth
1296,heulen::V,गुर्राना,udo
1297,heulen::V,गुर्राना,oernadu
1298,blasen::V,फूँकना,chwythu
1299,pfeifen::V,सीटी देना,chwibanu
1300,schreien::V,चिल्लाना,gweiddi
1301,schreien::V,चिल्लाना,bloeddio
1302,stöhnen::V,कराहना,griddfan
1303,stöhnen::V,आहें भरना,griddfan
1304,zittern::V,काँपना,crynu
1305,leben::V,जीना,byw
1306,geboren werden::V,पैदा होना,cael eich geni
1307,atmen::V,साँस लेना,anadlu
1308,trinken::V,पीना,yfed
1309,essen::V,खाना,bwyta
1310,schlucken::V,निगलना,llyncu
1311,müde werden::V,थकना,blino
1312,müde werden::V,उकताना,blino
1313,einschlafen::V,सो जाना,mynd i gysgu
1314,einschlafen::V,सो जाना,syrthio i gysgu
1315,schlafen::V,सोना,huno
1316,schlafen::V,सोना,cysgu
1317,aufwachen::V,जागना,dihuno
1318,aufstehen::V,उठना,codi
1319,sich erholen::V,सुस्ताना,ymlacio
1320,sich erholen::V,सुस्ताना,dadflino
1321,sich erholen::V,आराम करना,ymlacio
1322,sich erholen::V,आराम करना,dadflino
1323,krank werden::V,बीमार पड़ना,mynd yn sâl
1324,krank werden::V,बीमार पड़ना,mynd yn wael
1325,krank sein::V,बीमार होना,gwaelu
1326,schmerzen::V,दुखना,brifo
1327,schmerzen::V,दर्द करना,brifo
1328,husten::V,खाँसना,pesychu
1329,genesen::V,ठीक हो जाना,gwella
1330,genesen::V,ठीक हो जाना,cael yn ôl
1331,genesen::V,स्वस्थ हो जाना,gwella
1332,genesen::V,स्वस्थ हो जाना,cael yn ôl
1333,sterben::V,मरना,marw
1334,umkommen::V,मरना,trengi
1335,sich bewegen::V,चलना,symud
1336,sich bewegen::V,हिलना,symud
1337,sich rühren::V,हिलना,syflyd
1338,sich erheben::V,उठना,codi
1339,sich setzen::V,बैठना,eistedd
1340,hinfallen::V,गिरना,cwympo
1341,laufen::V,चलना,cerdded
1342,schreiten::V,क़दम जाना,camu
1343,spazierengehen::V,सैर करना,mynd am dro
1344,eilen::V,तेज़ी से जाना,rhuthro
1345,eilen::V,शीघ्रता से चलना,rhuthro
1346,sich beeilen::V,जल्दी करना,brysio
1347,sich beeilen::V,शीघ्रता करना,brysio
1348,sausen::V,बड़ी तेज़ी से चलना,rhuthro
1349,rennen::V,भागना,rhedeg
1350,rennen::V,दौड़ना,rhedeg
1351,springen::V,उछलना,llamu
1352,springen::V,उछलना,neidio
1353,klettern::V,चढ़ना,dringo
1354,schaukeln::V,झूलना,siglo
1355,kriechen::V,रेंगना,cropian
1356,schwimmen::V,तैरना,nofio
1357,tauchen::V,डूबना,plymio
1358,tauchen::V,डूबना,ymsuddo
1359,rudern::V,खेना,rhwyfo
1360,rudern::V,चप्पू चलाना,rhwyfo
1361,fahren::V,चलना,gyrru
1362,fahren::V,चलना,dreifio
1363,fahren::V,यात्रा करना,gyrru
1364,fahren::V,यात्रा करना,dreifio
1365,fliegen::V,उड़ना,hedfan
1366,gehen::V,जाना,mynd
1367,weggehen::V,चला जाना,mynd
1368,weggehen::V,चला जाना,ymadael
1369,weggehen::V,बाहर जाना,mynd
1370,weggehen::V,बाहर जाना,ymadael
1371,abfahren::V,छूटना,ymadael
1372,abfahren::V,रवाना होना,ymadael
1373,anhalten::V,रुकना,stopio
1374,anhalten::V,खड़ा होना,stopio
1375,hineingehen::V,घुसना,mynd i mewn
1376,hineingehen::V,अंदर जाना,mynd i mewn
1377,eintreten::V,प्रवेश करना,mynd i
1378,kommen::V,आना,dod
1379,ankommen::V,पहुँचना,cyrraedd
1380,zurückkommen::V,लौटना,dychwelyd
1381,zurückkommen::V,वापस आना,dychwelyd
1382,bleiben::V,रहना,aros
1383,bleiben::V,रहना,sefyll
1384,bleiben::V,रुकना,aros
1385,bleiben::V,रुकना,sefyll
1386,warten::V,इंतज़ार करना,aros
1387,warten::V,इंतज़ार करना,disgwyl
1388,erwarten::V,प्रतीक्षा करना,disgwyl
1389,suchen::V,ढूँढ़ना,chwilio am
1390,finden::V,पाना,darganfod
1391,finden::V,ढूँढ़ निकालना,darganfod
1392,versuchen::V,कोशिश करना,profi
1393,versuchen::V,कोशिश करना,ceisio
1394,vorbereiten::V,तैयार करना,paratoi
1395,lieben::V,प्यार करना,caru
1396,mögen::V,पसंद होना,hoffi
1397,lachen::V,हँसना,chwerthin
1398,rühren::V,छूना,cynhyrfu
1399,weinen::V,रोना,wylo
1400,weinen::V,रोना,llefain
1401,schimpfen::V,गाली देना,grwgnach
1402,sich ärgern::V,चिढ़ना,gofidio
1403,sich ärgern::V,नाराज़ होना,gofidio
1404,sich fürchten::V,डरना,ofni
1405,sich fürchten::V,भय खाना,ofni
1406,fürchten::V,डरना से,arswydo
1407,fürchten::V,भय खाना से,arswydo
1408,fliehen::V,भागना,ffoi
1409,flüchten::V,निकल भागना,dianc
1410,sehen::V,देखना,gweld
1411,anschauen::V,देखना,syllu
1412,anschauen::V,देखना,edrych
1413,ansehen::V,दृष्टि डालना पर,gwylio
1414,hören::V,सुनना,clywed
1415,zuhören::V,सुनना,gwrando
1416,probieren::V,चखना,profi
1417,riechen::V,सूँघना,arogli
1418,fühlen::V,महसूस करना,teimlo
1419,fühlen::V,महसूस करना,clywed
1420,scheinen::V,लगना,ymddangos
1421,zu sehen sein::V,दिखाई देना,dod i'r golwg
1422,vernehmen::V,सुनना,clywed sôn am
1423,frieren::V,ठंड लगना,bod yn oer
1424,frieren::V,सर्दी लगना,bod yn oer
1425,tun::V,करना,gwneud
1426,können::V,सकना,gallu
1427,können::V,जानना,gallu
1428,wollen::V,चाहना,bod mewn angen
1429,anfangen::V,शुरू करना,dechrau
1430,beenden::V,ख़त्म करना,darfod
1431,beenden::V,ख़त्म करना,gorffen
1432,beenden::V,समाप्त करना,darfod
1433,beenden::V,समाप्त करना,gorffen
1434,aufhören::V,बंद जाना,peidio
1435,aufhören::V,समाप्त जाना,peidio
1436,gelingen::V,बनना,llwyddo
1437,gelingen::V,अच्छा होना,llwyddo
1438,geraten::V,बन पड़ना,diweddu
1439,öffnen::V,खोलना,agor
1440,schließen::V,बंद करना,cau
1441,stellen::V,रखना,gosod
1442,setzen::V,रखना,gosod
1443,setzen::V,बिठाना,gosod
1444,legen::V,रखना,gosod
1445,legen::V,लिटाना,gosod
1446,berühren::V,छूना,cyffwrdd
1447,berühren::V,स्पर्श करना,cyffwrdd
1448,verbinden::V,बाँधना,cysylltu
