,Concept_ID,hu,hi
774,Tod::N,halál,मौत
775,Tod::N,halál,मृत्यु
776,Grab::N,sír,क़ब्र
777,Kirche::N,templom,चर्च
778,Kirche::N,templom,गिरजा
779,Sünde::N,bűn,पाप
780,Sünde::N,bűn,गुनाह
781,Sünde::N,vétek,पाप
782,Sünde::N,vétek,गुनाह
783,Gott::N,isten,देव
784,Gott::N,isten,ईश्वर
785,Arbeiter::N,munkás,मज़दूर
786,Chef::N,főnök,अध्यक्ष
787,Meister::N,mester,शिल्पज्ञ
788,Arzt::N,orvos,वैद्य
789,Arzt::N,orvos,डॉक्टर
790,Arzt::N,orvos,चिकित्सक
791,Lehrer::N,tanár,शिक्षक
792,Lehrer::N,tanár,अध्यापक
793,Lehrer::N,tanító,शिक्षक
794,Lehrer::N,tanító,अध्यापक
795,Geld::N,pénz,धन
796,Geld::N,pénz,पैसा
797,Geschäft::N,üzlet,सौदा
798,Geschäft::N,üzlet,व्यापार
799,Laden::N,bolt,दुकान
800,Preis::N,ár,दाम
801,Preis::N,ár,मूल्य
802,Ware::N,áru,माल
803,Ware::N,áru,पण्य
804,Nutzen::N,haszon,लाभ
805,Nutzen::N,haszon,फ़ायदा
806,Reichtum::N,gazdagság,धन
807,Reichtum::N,gazdagság,दौलत
808,Welt::N,világ,विश्व
809,Welt::N,világ,दुनिया
810,Land::N,ország,देश
811,Land::N,ország,मुल्क
812,Staat::N,állam,राज्य
813,Staat::N,állam,राष्ट्र
814,König::N,király,राजा
815,König::N,király,बादशाह
816,Macht::N,hatalom,शासन
817,Macht::N,hatalom,सत्ता
818,Grenze::N,határ,सरहद
819,Krieg::N,háború,जंग
820,Krieg::N,háború,युद्ध
821,Feind::N,ellenség,शत्रु
822,Feind::N,ellenség,दुश्मन
823,Gewalt::N,erőszak,हिंसा
824,Kampf::N,harc,लड़ाई
825,Kampf::N,harc,संघर्ष
826,Bogen[Waffe]::N,íj,कमान
827,Pfeil::N,nyíl,बान
828,Gewehr::N,puska,बंदूक़
829,Gewehr::N,fegyver,बंदूक़
830,Fehler::N,hiba,भूल
831,Fehler::N,hiba,ग़लती
832,Lüge::N,hazugság,झूठ
833,Lüge::N,hazugság,असत्य
834,Schaden::N,kár,हानि
835,Schaden::N,kár,नुक़सान
836,Unglück::N,csapás,मुसीबत
837,Unglück::N,csapás,विपात्ति
838,Unglück::N,balszerencse,मुसीबत
839,Unglück::N,balszerencse,विपात्ति
840,Schuld::N,bűn,दोष
841,Schuld::N,bűn,क़सूर
842,Alter::N,kor,आयु
843,Alter::N,kor,उम्र
844,Schluss::N,vég,अंत
845,Schluss::N,vég,समाप्ति
846,Schluss::N,befejezés,अंत
847,Schluss::N,befejezés,समाप्ति
848,Zeit::N,idő,काल
849,Zeit::N,idő,वक़्त
850,Tag::N,nap,दिन
851,Tag::N,nap,रोज़
852,Morgen::N,reggel,सुबह
853,Mittag::N,dél,दोपहर
854,Mittag::N,dél,मध्याह्न
855,Abend::N,este,शाम
856,Abend::N,este,संध्या
857,Nacht::N,éj,रात
858,Nacht::N,éj,रात्रि
859,Nacht::N,éjszaka,रात
860,Nacht::N,éjszaka,रात्रि
861,Woche::N,hét,हफ़्ता
862,Monat::N,hó,मास
863,Monat::N,hó,महीना
864,Monat::N,hónap,मास
865,Monat::N,hónap,महीना
866,Jahr::N,év,बरस
867,Jahr::N,év,वर्ष
868,Frühling::N,tavasz,वसंत
869,Sommer::N,nyár,गरमी
870,Sommer::N,nyár,ग्रीष्म
871,Herbst::N,ősz,शरत्
872,Herbst::N,ősz,पतझड़
873,Winter::N,tél,जाड़ा
874,Winter::N,tél,सर्दियाँ
875,Januar::N,január,जनवरी
876,Februar::N,február,फ़रवरी
877,März::N,március,मार्च
878,April::N,április,अप्रैल
879,Mai::N,május,मई
880,Juni::N,június,जून
881,Juli::N,július,जुलाई
882,August::N,augusztus,अगस्त
883,September::N,szeptember,सितंबर
884,Oktober::N,október,अक्तूबर
885,November::N,november,नवंबर
886,Dezember::N,december,दिसंबर
887,Montag::N,hétfő,पीर
888,Montag::N,hétfő,सोमवार
889,Dienstag::N,kedd,मंगलवार
890,Mittwoch::N,szerda,बुधवार
891,Donnerstag::N,csütörtök,गुरुवार
892,Donnerstag::N,csütörtök,बृहस्पतिवार
893,Freitag::N,péntek,शुक्रवार
894,Samstag::N,szombat,सनीचर
895,Samstag::N,szombat,शनिवार
896,Sonntag::N,vasárnap,इतवार
897,Sonntag::N,vasárnap,रविवार
898,groß::A,nagy,बड़ा
899,klein::A,pici,कम
900,klein::A,pici,छोटा
901,klein::A,kicsi,कम
902,klein::A,kicsi,छोटा
903,lang::A,hosszú,लंबा
904,lang::A,hosszú,दीर्घ
905,kurz::A,rövid,लधु
906,kurz::A,rövid,छोटा
907,breit::A,széles,चौड़ा
908,schmal::A,keskeny,तंग
909,schmal::A,keskeny,सँकरा
910,dicht::A,sűrű,सघन
911,dick[Gegenstand]::A,vastag,मोटा
912,dünn::A,vékony,महीन
913,dünn::A,vékony,बारीक
914,fein::A,vékony,कोमल
915,fein::A,vékony,सूक्ष्म
916,fest::A,szilárd,दृढ़
917,fest::A,szilárd,मज़बूत
918,flach::A,sík,चपटा
919,flach::A,lapos,चपटा
920,glatt::A,sima,चौरस
921,glatt::A,sima,चिकना
922,hart::A,kemény,कठोर
923,hart::A,kemény,सख़्त
924,weich::A,puha,नरम
925,weich::A,puha,मुलायम
926,rund::A,kerek,गोल
927,rund::A,kerek,वर्तुल
928,spitz::A,hegyes,नुकीला
929,scharf::A,éles,पैना
930,stumpf::A,tompa,भोथरा
931,stumpf::A,életlen,भोथरा
932,schwer::A,nehéz,भारी
933,schwer::A,nehéz,वज़नी
934,schwer::A,súlyos,भारी
935,schwer::A,súlyos,वज़नी
936,schön::A,szép,सुंदर
937,heiß::A,forró,उष्ण
938,warm::A,meleg,गरम
939,kalt::A,hideg,सर्द
940,kühl::A,hűs,ठंडा
941,kühl::A,hűvös,ठंडा
942,frisch::A,üde,तर
943,frisch::A,üde,ताज़ा
944,frisch::A,friss,तर
945,frisch::A,friss,ताज़ा
946,feucht::A,nedves,नम
947,feucht::A,nedves,भीगा
948,nass::A,vizes,गीला
949,trocken::A,száraz,सूखा
950,trocken::A,száraz,ख़ुश्क
951,voll::A,telt,भरा
952,voll::A,telt,पूरा
953,leer::A,üres,ख़ाली
954,offen::A,nyílt,खुला
955,offen::A,nyitott,खुला
956,geschlossen::A,zárt,बंद
957,geschlossen::A,csukott,बंद
958,sauber::A,tiszta,साफ़
959,sauber::A,tiszta,सुथरा
960,schmutzig::A,piszkos,गंदा
961,schmutzig::A,szennyes,गंदा
962,roh::A,nyers,कच्चा
963,reif::A,érett,पक्व
964,reif::A,érett,पक्का
965,lecker::A,finom,मज़ेदार
966,lecker::A,finom,स्वादिष्ट
967,süß::A,édes,मीठा
968,bitter::A,keserű,कटु
969,bitter::A,keserű,कड़वा
970,sauer::A,savanyú,खट्टा
971,hell::A,világos,रोशन
972,dunkel::A,sötét,अँधेरा
973,schwarz::A,fekete,काला
974,schwarz::A,fekete,स्याह
975,weiß::A,fehér,सफ़ेद
976,rot::A,vörös,लाल
977,rot::A,vörös,सुर्ख़
978,gelb::A,sárga,पीला
979,gelb::A,sárga,ज़र्द
980,blau::A,kék,नीला
981,blau::A,kék,आसमानी
982,grün::A,zöld,हरा
983,grau::A,ősz,धूसर
984,grau::A,szürke,धूसर
985,bunt::A,tarka,रंगीन
986,bunt::A,tarka,बहुरंगा
987,bunt::A,színes,रंगीन
988,bunt::A,színes,बहुरंगा
989,billig::A,olcsó,सस्ता
990,teuer::A,drága,महँगा
991,wertvoll::A,értékes,क़ीमती
992,wertvoll::A,értékes,मूल्यवान्
993,blind::A,vak,अंधा
994,taub::A,süket,बहरा
995,kräftig::A,erős,ताक़तवर
996,kräftig::A,erős,शक्तिशाली
997,stark::A,erős,प्रबल
998,stark::A,erős,बलवान्
999,schwach::A,gyenge,कमज़ोर
1000,schwach::A,erőtlen,कमज़ोर
1001,fett::A,hájas,मोटा
1002,fett::A,hájas,मांसल
1003,schlank::A,karcsú,पतला
1004,schlank::A,karcsú,छरहरा
1005,hübsch::A,csinos,सुंदर
1006,hübsch::A,csinos,ख़ूबसूरत
1007,böse::A,rossz,पापी
1008,böse::A,rossz,दुष्ट
1009,böse::A,gonosz,पापी
1010,böse::A,gonosz,दुष्ट
1011,dumm::A,buta,मूर्ख
1012,dumm::A,buta,बुद्धू
1013,dumm::A,ostoba,मूर्ख
1014,dumm::A,ostoba,बुद्धू
1015,faul::A,lusta,आलसी
1016,faul::A,lusta,सुस्त
1017,fleißig::A,szorgalmas,मेहनती
1018,fleißig::A,szorgalmas,परिश्रमी
1019,geizig::A,fukar,कृपण
1020,geizig::A,fukar,कंजूस
1021,geizig::A,fösvény,कृपण
1022,geizig::A,fösvény,कंजूस
1023,klug::A,okos,समझदार
1024,klug::A,okos,होशियार
1025,klug::A,okos,अक़्लमंद
1026,klug::A,eszes,समझदार
1027,klug::A,eszes,होशियार
1028,klug::A,eszes,अक़्लमंद
1029,geschickt::A,ügyes,किशल
1030,lieb::A,drága,प्रिय
1031,lieb::A,drága,प्यारा
1032,lieb::A,kedves,प्रिय
1033,lieb::A,kedves,प्यारा
1034,lustig::A,víg,हँसमुख
1035,lustig::A,víg,ख़ुशदिल
1036,lustig::A,vidám,हँसमुख
1037,lustig::A,vidám,ख़ुशदिल
1038,sanft::A,enyhe,नम्र
1039,hungrig::A,éhes,भूखा
1040,krank::A,beteg,बीमार
1041,krank::A,beteg,अस्वस्थ
1042,nackt::A,csupasz,नग्न
1043,nackt::A,meztelen,नग्न
1044,traurig::A,bús,उदास
1045,traurig::A,bús,रंजीदा
1046,traurig::A,szomorú,उदास
1047,traurig::A,szomorú,रंजीदा
1048,lebendig::A,élő,जीता
1049,lebendig::A,élő,ज़िंदा
1050,gut::A,jó,अच्छा
1051,schlecht::A,rossz,बुरा
1052,schlecht::A,rossz,ख़राब
1053,richtig::A,helyes,ठीक
1054,schlimm::A,rossz,बुरा
1055,schlimm::A,rossz,अप्रिय
1056,wahr::A,igaz,सच
1057,alt::A,ó,पुराना
1058,alt::A,régi,पुराना
1059,neu::A,új,नया
1060,ehemalig::A,volt,भूतपूर्व
1061,ehemalig::A,egykori,भूतपूर्व
1062,alt[Lebewesen]::A,öreg,बूढ़ा
1063,alt[Lebewesen]::A,öreg,वृद्ध
1064,jung::A,fiatal,जवान
1065,arm::A,szegény,ग़रीब
1066,reich::A,gazdag,धनी
1067,reich::A,gazdag,अमीर
1068,bekannt::A,ismert,मालूम
1069,bekannt::A,ismeretes,मालूम
1070,berühmt::A,híres,मशहूर
1071,berühmt::A,híres,प्रसिद्ध
1072,fremd::A,idegen,विदेशी
1073,fremd::A,idegen,अपरिचित
1074,verschieden::A,különböző,अलग
1075,verschieden::A,különböző,भिन्न
1076,nah::A,közeli,नज़दीकी
1077,fern::A,távoli,दूर
1078,fern::A,távoli,दूरस्थ
1079,linker::A,bal,बायाँ
1080,rechter::A,jobb,दायाँ
1081,rechter::A,jobb,दाहिना
1082,anderer::A,más,अन्य
1083,anderer::A,más,दूसरा
1084,anderer::A,másik,अन्य
1085,anderer::A,másik,दूसरा
1086,erster::A,első,पहला
1087,erster::A,első,प्रथम
1088,zweiter::A,második,दूसरा
1089,zweiter::A,második,द्वितीय
1090,dritter::A,harmadik,तीसरा
1091,letzter::A,utolsó,अंतिम
1092,letzter::A,utolsó,आख़िरी
1093,allein::ADV,egyedül,तनहा
1094,allein::ADV,egyedül,अकेले
1095,auf einmal::ADV,egyszerre,वक़्त में
1096,zusammen::ADV,együtt,एक साथ
1097,zusammen::ADV,együtt,साथ साथ
1098,zusammen::ADV,összesen,एक साथ
1099,zusammen::ADV,összesen,साथ साथ
1100,lange::ADV,sokáig,देर तक
1101,lange::ADV,hosszan,देर तक
1102,plötzlich::ADV,hirtelen,सहसा
1103,plötzlich::ADV,hirtelen,अचानक
1104,plötzlich::ADV,egyszerre,सहसा
1105,plötzlich::ADV,egyszerre,अचानक
1106,sofort::ADV,rögtön,तुरंत
1107,sofort::ADV,tüstént,तुरंत
1108,später::ADV,későn,बाद को
1109,später::ADV,későn,बाद में
1110,jetzt::ADV,most,अब
1111,jetzt::ADV,most,अभी
1112,heute::ADV,ma,आज
1113,morgen::ADV,holnap,कल
1114,bald::ADV,majd,जल्दी
1115,bald::ADV,nemsokára,जल्दी
1116,dann::ADV,akkor,तब
1117,gestern::ADV,tegnap,कल
1118,einst::ADV,hajdan,एक दिन
1119,einst::ADV,hajdan,पहले कभी
1120,damals::ADV,akkor,उस समय
1121,damals::ADV,akkor,उन दिनों
1122,damals::ADV,akkoriban,उस समय
1123,damals::ADV,akkoriban,उन दिनों
1124,danach::ADV,azután,इसके बाद
1125,danach::ADV,azután,इसके पश्चात्
1126,vorher::ADV,előbb,पहले
1127,vorher::ADV,előbb,पेशतर
1128,zuerst::ADV,először,पहले
1129,einmal::ADV,egyszer,एक बार
1130,einmal::ADV,egyszer,एक दफ़ा
1131,manchmal::ADV,néha,कभी कभी
1132,manchmal::ADV,olykor,कभी कभी
1133,oft::ADV,sokszor,अक्सर
1134,immer::ADV,mindig,सदा
1135,immer::ADV,mindig,हमेशा
1136,niemals::ADV,sohasem,कभी नहीं
1137,niemals::ADV,sohasem,कदापि नहीं
1138,hier::ADV,itt,इधर
1139,hier::ADV,itt,यहाँ
1140,hierhin::ADV,erre,इधर को
1141,hierhin::ADV,erre,यहाँ को
1142,von hier::ADV,innen,यहाँ से
1143,dort::ADV,ott,उधर
1144,dort::ADV,ott,वहाँ
1145,dorthin::ADV,oda,उधर को
1146,dorthin::ADV,oda,वहाँ को
1147,geradeaus::ADV,egyenesen,सीधे
1148,vorwärts::ADV,előre,आगे
1149,vorwärts::ADV,előre,आगे को
1150,rückwärts::ADV,hátrafelé,पीछे को
1151,zurück::ADV,hátra,वापस
1152,zurück::ADV,vissza,वापस
1153,unten::ADV,alul,नीचे
1154,hinab::ADV,le,नीचे को
1155,hinab::ADV,lefelé,नीचे को
1156,oben::ADV,fenn,ऊपर
1157,oben::ADV,felül,ऊपर
1158,hinauf::ADV,fel,ऊपर को
1159,hinauf::ADV,felfelé,ऊपर को
1160,überall::ADV,mindenütt,हर जगह
1161,überall::ADV,mindenütt,हर स्थान
1162,nicht::ADV,nem,न
1163,nicht::ADV,nem,नहीं
1164,ein wenig::ADV,egy kicsit,कुछ
1165,ein wenig::ADV,egy kicsit,ज़रा
1166,ein wenig::ADV,egy kicsit,थोड़ा
1167,kaum::ADV,alig,लगभग नहीं
1168,kaum::ADV,alig,बराबर नहीं
1169,sehr::ADV,nagyon,बहुत
1170,so::ADV,úgy,ऐसा
1171,noch::ADV,még,अभी तक
1172,nur::ADV,csak,केवल
1173,nur::ADV,csak,सिर्फ़
1174,nur::ADV,csupán,केवल
1175,nur::ADV,csupán,सिर्फ़
1176,schon::ADV,már,चुकना
1177,wieder::ADV,ismét,फिर
1178,wieder::ADV,ismét,दुबारा
1179,wieder::ADV,megint,फिर
1180,wieder::ADV,megint,दुबारा
1181,vergebens::ADV,hiába,व्यर्थ
1182,vor::PRP,előtt,के आगे
1183,vor::PRP,előtt,के सामने
1184,hinter::PRP,mögött,के पीछे
1185,unter::PRP,alatt,के तले
1186,unter::PRP,alatt,के नीचे
1187,durch::PRP,át,के पार
1188,durch::PRP,keresztül,के पार
1189,neben::PRP,mellett,के पास
1190,neben::PRP,mellett,की बग़ल में
1191,zwischen::PRP,között,के बीच
1192,wegen::PRP,miatt,के कारण
1193,wegen::PRP,miatt,की वजह से
1194,wegen::PRP,végett,के कारण
1195,wegen::PRP,végett,की वजह से
1196,dies::PRN,ez,यह
1197,das::PRN,az,वह
1198,alles::PRN,minden,सब
1199,alles::PRN,minden,सब कुछ
1200,ich::PRN,én,मैं
1201,du::PRN,te,तू
1202,er::PRN,ő,यह
1203,wir::PRN,mi,हम
1204,ihr::PRN,ti,तुम
1205,sie::PRN,ők,ये
1206,was::FPRN,mi,क्या
1207,wer::FPRN,ki,कौन
1208,wo::FADV,hol,किधर
1209,wohin::FADV,hova,किधर
1210,wie::FADV,hogy,कैसे
1211,wie::FADV,hogyan,कैसे
1212,warum::FADV,miért,क्यों
1213,wieviel::FNUM,hány,कितना
1214,wieviel::FNUM,mennyi,कितना
1215,eins::NUM,egy,एक
1216,zwei::NUM,kettő,दो
1217,drei::NUM,három,तीन
1218,vier::NUM,négy,चार
1219,fünf::NUM,öt,पाँच
1220,sechs::NUM,hat,छह
1221,sieben::NUM,hét,सात
1222,acht::NUM,nyolc,आठ
1223,neun::NUM,kilenc,नौ
1224,zehn::NUM,tíz,दस
1225,elf::NUM,tizenegy,ग्यारह
1226,zwölf::NUM,tizenkettő,बारह
1227,zwanzig::NUM,húsz,बीस
1228,dreißig::NUM,harminc,तीस
1229,vierzig::NUM,negyven,चालीस
1230,fünfzig::NUM,ötven,पचास
1231,sechzig::NUM,hatvan,साठ
1232,siebzig::NUM,hetven,सत्तर
1233,achtzig::NUM,nyolcvan,अस्सी
1234,neunzig::NUM,kilencven,नव्वे
1235,hundert::NUM,száz,सौ
1236,tausend::NUM,ezer,हज़ार
1237,und::CNJ,és,और
1238,und::CNJ,meg,और
1239,oder::CNJ,vagy,या
1240,stehen::V,áll,खड़ा होना
1241,sitzen::V,ül,बैठना
1242,liegen::V,fekszik,लेटना
1243,hängen::V,függ,लटकना
1244,werden::V,lesz,बनना
1245,passieren::V,történik,होना
1246,beginnen::V,kezdődik,आरंभ होना
1247,beginnen::V,kezdődik,प्रारंभ होना
1248,enden::V,végződik,अंत होना
1249,enden::V,végződik,ख़तम होना
1250,enden::V,befejeződik,अंत होना
1251,enden::V,befejeződik,ख़तम होना
1252,wechseln::V,változik,बदलना
1253,aufgehen[Sonne]::V,kel,चढ़ना
1254,aufgehen[Sonne]::V,kel,उदित होना
1255,untergehen[Sonne]::V,lemegy,अस्त हो जाना
1256,scheinen[Sonne]::V,süt,रोशनी देना
1257,donnern::V,dörög,गरजना
1258,wehen::V,fúj,चलना
1259,strömen::V,áramlik,बहना
1260,strömen::V,áramlik,प्रवाहित होना
1261,fließen::V,folyik,बहना
1262,fließen::V,folyik,प्रवाहित होना
1263,sich drehen::V,forog,घूमना
1264,schwanken::V,inog,हिलना
1265,schwanken::V,ingadozik,हिलना
1266,schwingen::V,leng,हिलना
1267,fallen::V,esik,गिरना
1268,brennen::V,ég,जलना
1269,rauchen::V,füstöl,धुआँ उड़ाना
1270,regnen::V,esik,बरसना
1271,gefrieren::V,megfagy,जमना
1272,tauen::V,olvad,गलना
1273,tauen::V,olvad,पिघलना
1274,schmelzen::V,olvad,गलना
1275,schmelzen::V,olvad,पिघलना
1276,schmelzen::V,elolvad,गलना
1277,schmelzen::V,elolvad,पिघलना
1278,trocknen::V,szárad,सूखना
1279,sieden::V,forr,उबलना
1280,faulen::V,rothad,गलना
1281,faulen::V,rothad,सड़ना
1282,verfaulen::V,elrothad,गलना
1283,verfaulen::V,elrothad,सड़ना
1284,verfaulen::V,megrothad,गलना
1285,verfaulen::V,megrothad,सड़ना
1286,reißen::V,szakad,फटना
1287,versinken::V,süllyed,डूबना
1288,versinken::V,elsüllyed,डूबना
1289,vergehen::V,múlik,बीतना
1290,vergehen::V,múlik,गुज़रना
1291,vergehen::V,elmúlik,बीतना
1292,vergehen::V,elmúlik,गुज़रना
1293,erscheinen::V,feltűnik,दिखाई देना
1294,erscheinen::V,megjelenik,दिखाई देना
1295,verschwinden::V,letűnik,ग़ायब होना
1296,sinken::V,süllyed,घटना
1297,sinken::V,süllyed,उतरना
1298,abnehmen::V,apad,घटना
1299,abnehmen::V,csökken,घटना
1300,zunehmen::V,növekszik,बढ़ना
1301,zunehmen::V,gyarapszik,बढ़ना
1302,steigen::V,emelkedik,बढ़ना
1303,wachsen::V,nő,उगना
1304,wachsen::V,terem,उगना
1305,wachsen::V,növekszik,उगना
1306,glänzen::V,ragyog,चमकना
1307,glänzen::V,fénylik,चमकना
1308,funkeln::V,csillog,जगमगाना
1309,funkeln::V,csillog,टिमटिमाना
1310,funkeln::V,tündöklik,जगमगाना
1311,funkeln::V,tündöklik,टिमटिमाना
1312,lärmen::V,lármázik,शोर मचाना
1313,läuten::V,cseng,बजना
1314,klingeln::V,csenget,बजना
1315,klirren::V,csörömpöl,झनझनाना
1316,brausen::V,zúg,साँय-साँय करना
1317,brausen::V,morajlik,साँय-साँय करना
1318,rauschen::V,zúg,सरसराना
1319,klingen::V,hangzik,बजना
1320,bellen::V,ugat,भौंकना
1321,heulen::V,bőg,गुर्राना
1322,heulen::V,üvölt,गुर्राना
1323,blasen::V,fúj,फूँकना
1324,pfeifen::V,fütyül,सीटी देना
1325,schreien::V,kiált,चिल्लाना
1326,schreien::V,kiabál,चिल्लाना
1327,stöhnen::V,nyög,कराहना
1328,stöhnen::V,nyög,आहें भरना
1329,zittern::V,remeg,काँपना
1330,zittern::V,reszket,काँपना
1331,leben::V,él,जीना
1332,geboren werden::V,születik,पैदा होना
1333,atmen::V,lélegzik,साँस लेना
1334,trinken::V,iszik,पीना
1335,essen::V,eszik,खाना
1336,schlucken::V,nyel,निगलना
1337,müde werden::V,elfárad,थकना
1338,müde werden::V,elfárad,उकताना
1339,müde werden::V,kifárad,थकना
1340,müde werden::V,kifárad,उकताना
1341,einschlafen::V,elalszik,सो जाना
1342,schlafen::V,alszik,सोना
1343,aufwachen::V,felébred,जागना
1344,aufstehen::V,felkel,उठना
1345,sich erholen::V,pihen,सुस्ताना
1346,sich erholen::V,pihen,आराम करना
1347,krank werden::V,megbetegedik,बीमार पड़ना
1348,krank werden::V,belebetegszik,बीमार पड़ना
1349,krank sein::V,betegeskedik,बीमार होना
1350,schmerzen::V,fáj,दुखना
1351,schmerzen::V,fáj,दर्द करना
1352,husten::V,köhög,खाँसना
1353,genesen::V,meggyógyul,ठीक हो जाना
1354,genesen::V,meggyógyul,स्वस्थ हो जाना
1355,sterben::V,hal,मरना
1356,umkommen::V,elpusztul,मरना
1357,sich bewegen::V,mozog,चलना
1358,sich bewegen::V,mozog,हिलना
1359,sich rühren::V,mozdul,हिलना
1360,sich erheben::V,feláll,उठना
1361,sich erheben::V,felemelkedik,उठना
1362,sich setzen::V,ül,बैठना
1363,sich setzen::V,leül,बैठना
1364,hinfallen::V,bukik,गिरना
1365,hinfallen::V,elesik,गिरना
1366,laufen::V,jár,चलना
1367,schreiten::V,lép,क़दम जाना
1368,spazierengehen::V,sétál,सैर करना
1369,eilen::V,siet,तेज़ी से जाना
1370,eilen::V,siet,शीघ्रता से चलना
1371,sich beeilen::V,siet,जल्दी करना
1372,sich beeilen::V,siet,शीघ्रता करना
1373,sausen::V,robog,बड़ी तेज़ी से चलना
1374,rennen::V,fut,भागना
1375,rennen::V,fut,दौड़ना
1376,rennen::V,szalad,भागना
1377,rennen::V,szalad,दौड़ना
1378,springen::V,ugrik,उछलना
1379,klettern::V,kúszik,चढ़ना
1380,schaukeln::V,hintázik,झूलना
1381,kriechen::V,kúszik,रेंगना
1382,schwimmen::V,úszik,तैरना
1383,tauchen::V,merül,डूबना
1384,rudern::V,evez,खेना
1385,rudern::V,evez,चप्पू चलाना
1386,fahren::V,jár,चलना
1387,fahren::V,jár,यात्रा करना
1388,fahren::V,megy,चलना
1389,fahren::V,megy,यात्रा करना
1390,fahren::V,utazik,चलना
1391,fahren::V,utazik,यात्रा करना
1392,fliegen::V,száll,उड़ना
1393,gehen::V,megy,जाना
1394,weggehen::V,elmegy,चला जाना
1395,weggehen::V,elmegy,बाहर जाना
1396,abfahren::V,indul,छूटना
1397,abfahren::V,indul,रवाना होना
1398,anhalten::V,megáll,रुकना
1399,anhalten::V,megáll,खड़ा होना
1400,hineingehen::V,bemegy,घुसना
1401,hineingehen::V,bemegy,अंदर जाना
1402,eintreten::V,belép,प्रवेश करना
1403,kommen::V,jön,आना
1404,ankommen::V,érkezik,पहुँचना
1405,ankommen::V,megérkezik,पहुँचना
1406,zurückkommen::V,visszajön,लौटना
1407,zurückkommen::V,visszajön,वापस आना
1408,bleiben::V,marad,रहना
1409,bleiben::V,marad,रुकना
1410,bleiben::V,megmarad,रहना
1411,bleiben::V,megmarad,रुकना
1412,warten::V,vár,इंतज़ार करना
1413,warten::V,várakozik,इंतज़ार करना
1414,erwarten::V,vár,प्रतीक्षा करना
1415,erwarten::V,megvár,प्रतीक्षा करना
1416,suchen::V,kutat,ढूँढ़ना
1417,finden::V,talál,पाना
1418,finden::V,talál,ढूँढ़ निकालना
1419,versuchen::V,megpróbál,कोशिश करना
1420,versuchen::V,megkísérel,कोशिश करना
1421,vorbereiten::V,előkészít,तैयार करना
1422,lieben::V,szeret,प्यार करना
1423,mögen::V,szeret,पसंद होना
1424,lachen::V,nevet,हँसना
1425,rühren::V,mozdít,छूना
1426,weinen::V,sír,रोना
1427,schimpfen::V,szid,गाली देना
1428,schimpfen::V,szitkozódik,गाली देना
1429,sich ärgern::V,mérgelődik,चिढ़ना
1430,sich ärgern::V,mérgelődik,नाराज़ होना
1431,sich ärgern::V,bosszankodik,चिढ़ना
1432,sich ärgern::V,bosszankodik,नाराज़ होना
1433,sich fürchten::V,fél,डरना
1434,sich fürchten::V,fél,भय खाना
1435,sich fürchten::V,retteg,डरना
1436,sich fürchten::V,retteg,भय खाना
1437,fürchten::V,fél,डरना से
1438,fürchten::V,fél,भय खाना से
1439,fliehen::V,menekül,भागना
1440,flüchten::V,elmenekül,निकल भागना
1441,sehen::V,néz,देखना
1442,anschauen::V,megnéz,देखना
1443,ansehen::V,néz,दृष्टि डालना पर
1444,ansehen::V,ránéz,दृष्टि डालना पर
1445,ansehen::V,megnéz,दृष्टि डालना पर
1446,hören::V,hall,सुनना
1447,zuhören::V,hallgat,सुनना
1448,zuhören::V,meghallgat,सुनना
1449,probieren::V,kóstol,चखना
1450,probieren::V,megkóstol,चखना
1451,riechen::V,szagol,सूँघना
1452,fühlen::V,érez,महसूस करना
1453,scheinen::V,tűnik,लगना
1454,scheinen::V,látszik,लगना
1455,zu sehen sein::V,mutatkozik,दिखाई देना
1456,vernehmen::V,hall,सुनना
1457,frieren::V,fázik,ठंड लगना
1458,frieren::V,fázik,सर्दी लगना
1459,tun::V,csinál,करना
1460,tun::V,cselekszik,करना
1461,können::V,tud,सकना
1462,können::V,tud,जानना
1463,wollen::V,akar,चाहना
1464,anfangen::V,kezd,शुरू करना
1465,beenden::V,befejez,ख़त्म करना
1466,beenden::V,befejez,समाप्त करना
1467,aufhören::V,megszűnik,बंद जाना
1468,aufhören::V,megszűnik,समाप्त जाना
1469,gelingen::V,sikerül,बनना
1470,gelingen::V,sikerül,अच्छा होना
1471,geraten::V,kerül,बन पड़ना
1472,geraten::V,jut,बन पड़ना
1473,öffnen::V,nyit,खोलना
1474,öffnen::V,kinyit,खोलना
1475,schließen::V,csuk,बंद करना
1476,schließen::V,becsuk,बंद करना
1477,stellen::V,állít,रखना
1478,stellen::V,helyez,रखना
1479,setzen::V,ültet,रखना
1480,setzen::V,ültet,बिठाना
1481,setzen::V,helyez,रखना
1482,setzen::V,helyez,बिठाना
1483,legen::V,tesz,रखना
1484,legen::V,tesz,लिटाना
1485,legen::V,fektet,रखना
1486,legen::V,fektet,लिटाना
1487,berühren::V,érint,छूना
1488,berühren::V,érint,स्पर्श करना
1489,verbinden::V,beköt,बाँधना
1490,verbinden::V,összeköt,बाँधना
1491,bedecken::V,betakar,ढकना
1492,bedecken::V,beborít,ढकना
1493,aufhängen::V,felakaszt,लटकाना
1494,anzünden::V,gyújt,जलाना
1495,anzünden::V,meggyújt,जलाना
1496,aufheben::V,felemel,उठाना
1497,zurücklassen::V,hátrahagy,पीछे छोड़ना
