,Concept_ID,sv,lv
826,Heim::N,hem,горт
827,Heim::N,hem,mājas
828,Ofen::N,ugn,пач
829,Ofen::N,ugn,krāsns
830,Fußboden::N,golv,джодж
831,Fußboden::N,golv,grīda
832,Tisch::N,bord,пызан
833,Tisch::N,bord,galds
834,Stuhl::N,stol,улӧс
835,Stuhl::N,stol,krēsls
836,Wiege::N,vagga,зыбка
837,Wiege::N,vagga,šūpulis
838,Bett::N,säng,вольпась
839,Bett::N,säng,gulta
840,Regal::N,hylla,джадж
841,Regal::N,hylla,plaukts
842,Kiste::N,låda,куд
843,Kiste::N,låda,ящик
844,Kiste::N,låda,kaste
845,Kiste::N,låda,šķirsts
846,Fenster::N,fönster,ӧшинь
847,Fenster::N,fönster,logs
848,Tür::N,dörr,ӧдзӧс
849,Tür::N,dörr,durvis
850,Tor::N,port,дзиръя
851,Tor::N,port,vārti
852,Zaun::N,staket,потшӧс
853,Zaun::N,staket,žogs
854,Zaun::N,stängsel,потшӧс
855,Zaun::N,stängsel,žogs
856,Dach::N,tak,вевт
857,Dach::N,tak,jumts
858,Leiter::N,stege,пос
859,Leiter::N,stege,kāpnes
860,Leiter::N,stege,redeles
861,Besen::N,kvast,рос
862,Besen::N,kvast,slota
863,Spaten::N,spade,зыр
864,Spaten::N,spade,lāpsta
865,Schaufel::N,skovel,тэльӧб
866,Schaufel::N,skovel,liekšķere
867,Schaufel::N,skyffel,тэльӧб
868,Schaufel::N,skyffel,liekšķere
869,Gabel::N,gaffel,вилки
870,Gabel::N,gaffel,dakšiņa
871,Löffel::N,sked,пань
872,Löffel::N,sked,karote
873,Messer::N,kniv,пурт
874,Messer::N,kniv,nazis
875,Nagel::N,spik,тув
876,Nagel::N,spik,кӧрт тув
877,Nagel::N,spik,nagla
878,Netz::N,nät,тыв
879,Netz::N,nät,tīkls
880,Haken::N,krok,крук
881,Haken::N,krok,āķis
882,Haken::N,krok,kāsis
883,Haken::N,krok,krampis
884,Griff::N,tag,нуд
885,Griff::N,tag,kāts
886,Griff::N,tag,rokturis
887,Griff::N,handtag,нуд
888,Griff::N,handtag,kāts
889,Griff::N,handtag,rokturis
890,Schloss::N,las,томан
891,Schloss::N,las,aizslēgs
892,Bild::N,bild,серпас
893,Bild::N,bild,glezna
894,Figur::N,figur,пертас
895,Figur::N,figur,вежньӧг
896,Figur::N,figur,figūra
897,Puppe::N,docka,акань
898,Puppe::N,docka,lelle
899,Beutel::N,påse,мешӧк
900,Beutel::N,påse,kule
901,Beutel::N,påse,maisiņš
902,Bündel::N,bunt,кӧртӧд
903,Bündel::N,bunt,sainis
904,Bündel::N,knippa,кӧртӧд
905,Bündel::N,knippa,sainis
906,Tasche::N,väska,сумка
907,Tasche::N,väska,soma
908,Eimer::N,hink,ведра
909,Eimer::N,hink,spainis
910,Eimer::N,ämbar,ведра
911,Eimer::N,ämbar,spainis
912,Deckel::N,lock,пӧдан
913,Deckel::N,lock,тупкӧд
914,Deckel::N,lock,vāks
915,Geschirr::N,servis,дозмук
916,Geschirr::N,servis,тасьті-пань
917,Geschirr::N,servis,trauki
918,Geschirr::N,porslin,дозмук
919,Geschirr::N,porslin,тасьті-пань
920,Geschirr::N,porslin,trauki
921,Sack::N,säck,мешӧк
922,Sack::N,säck,maiss
923,Tasse::N,kopp,бекар
924,Tasse::N,kopp,тасьті
925,Tasse::N,kopp,tase
926,Topf::N,gryta,гырнич
927,Topf::N,gryta,pods
928,Topf::N,kastrull,гырнич
929,Topf::N,kastrull,pods
930,Kessel::N,kittel,пӧрт
931,Kessel::N,kittel,katls
932,Essen::N,mål,сёйӧм
933,Essen::N,mål,ēdiens
934,Nahrung::N,näring,сёян
935,Nahrung::N,näring,barība
936,Speise::N,maträtt,сёян
937,Speise::N,maträtt,сёянтор
938,Speise::N,maträtt,ēdiens
939,Fleisch::N,kött,яй
940,Fleisch::N,kött,gaļa
941,Getreide::N,säd,нянь
942,Getreide::N,säd,labība
943,Getreide::N,spannmål,нянь
944,Getreide::N,spannmål,labība
945,Brei::N,gröt,рок
946,Brei::N,gröt,putra
947,Brei::N,gröt,biezenis
948,Brot::N,bröd,нянь
949,Brot::N,bröd,maize
950,Scheibe::N,skiva,шӧрӧм
951,Scheibe::N,skiva,чӧлан
952,Scheibe::N,skiva,šķēle
953,Scheibe::N,skiva,rieciens
954,Fett::N,fett,гос
955,Fett::N,fett,тшог
956,Fett::N,fett,tauki
957,Butter::N,smör,вый
958,Butter::N,smör,sviests
959,Öl::N,olja,вый
960,Öl::N,olja,eļļa
961,Salz::N,salt,сов
962,Salz::N,salt,sāls
963,Suppe::N,soppa,шыд
964,Suppe::N,soppa,zupa
965,Honig::N,honung,ма
966,Honig::N,honung,medus
967,Milch::N,mjölk,йӧв
968,Milch::N,mjölk,piens
969,Tee::N,te,чай
970,Tee::N,te,tēja
971,Leder::N,läder,ку
972,Leder::N,läder,āda
973,Wolle::N,ull,вурун
974,Wolle::N,ull,vilna
975,Wolle::N,ylle,вурун
976,Wolle::N,ylle,vilna
977,Stoff::N,tyg,дӧра
978,Stoff::N,tyg,drāna
979,Stoff::N,tyg,audums
980,Stoff::N,stoff,дӧра
981,Stoff::N,stoff,drāna
982,Stoff::N,stoff,audums
983,Nadel::N,nål,ем
984,Nadel::N,nål,adata
985,Faden::N,tråd,сунис
986,Faden::N,tråd,diegs
987,Faden::N,tråd,pavediens
988,Knopf::N,knapp,кизь
989,Knopf::N,knapp,poga
990,Knoten::N,knut,гӧрӧд
991,Knoten::N,knut,mezgls
992,Farbe::N,färg,краска
993,Farbe::N,färg,вап
994,Farbe::N,färg,krāsa
995,Kleidung::N,klädsel,паськӧм
996,Kleidung::N,klädsel,tērps
997,Kleidung::N,klädsel,drēbes
998,Hemd::N,skjorta,дӧрӧм
999,Hemd::N,skjorta,krekls
1000,Kragen::N,krage,воротник
1001,Kragen::N,krage,apkakle
1002,Ärmel::N,ärm,сос
1003,Ärmel::N,ärm,piedurkne
1004,Hose::N,byxor,гач
1005,Hose::N,byxor,bikses
1006,Gürtel::N,bälte,вӧнь
1007,Gürtel::N,bälte,josta
1008,Mütze::N,mössa,шапка
1009,Mütze::N,mössa,cepure
1010,Schuh::N,sko,башмак
1011,Schuh::N,sko,ботинки
1012,Schuh::N,sko,kurpe
1013,Stiefel::N,stövel,сапӧг
1014,Stiefel::N,stövel,zābaks
1015,Ring::N,ring,кытш
1016,Ring::N,ring,gredzens
1017,Band::N,band,лента
1018,Band::N,band,вундас
1019,Band::N,band,lente
1020,Kamm::N,kam,сынан
1021,Kamm::N,kam,ķemme
1022,Spiegel::N,spegel,рӧмпӧштан
1023,Spiegel::N,spegel,spogulis
1024,Riemen::N,rem,тасма
1025,Riemen::N,rem,siksna
1026,Schnur::N,snöre,гез
1027,Schnur::N,snöre,aukla
1028,Leine::N,lina,юргез
1029,Leine::N,lina,saite
1030,Decke::N,täcke,эшкын
1031,Decke::N,täcke,шебрас
1032,Decke::N,täcke,sega
1033,Kissen::N,dyna,юрлӧс
1034,Kissen::N,dyna,spilvens
1035,Kissen::N,kudde,юрлӧс
1036,Kissen::N,kudde,spilvens
1037,Tuch::N,sjal,чышъян
1038,Tuch::N,sjal,vadmala
1039,Handtuch::N,handduk,ки чышкӧд
1040,Handtuch::N,handduk,кизьчышъян
1041,Handtuch::N,handduk,dvielis
1042,Kraft::N,kraft,этш
1043,Kraft::N,kraft,эбӧс
1044,Kraft::N,kraft,spēks
1045,Stärke::N,styrka,ёнлун
1046,Stärke::N,styrka,чорыдлун
1047,Stärke::N,styrka,stiprums
1048,Gesundheit::N,hälsa,дзоньвидзалун
1049,Gesundheit::N,hälsa,veselība
1050,Krankheit::N,sjukdom,висьӧм
1051,Krankheit::N,sjukdom,slimība
1052,Schmerz::N,smärta,висьӧм
1053,Schmerz::N,smärta,sāpes
1054,Wunde::N,sår,дой
1055,Wunde::N,sår,brūce
1056,Wunde::N,sår,jēlums
1057,Fieber::N,feber,жар
1058,Fieber::N,feber,drudzis
1059,Fieber::N,feber,karstums
1060,Arznei::N,medicin,лекарство
1061,Arznei::N,medicin,зелля
1062,Arznei::N,medicin,zāles
1063,Arznei::N,medicin,medikaments
1064,Arznei::N,läkemedel,лекарство
1065,Arznei::N,läkemedel,зелля
1066,Arznei::N,läkemedel,zāles
1067,Arznei::N,läkemedel,medikaments
1068,Brücke::N,bro,пос
1069,Brücke::N,bro,tilts
1070,Brunnen::N,brunn,юкмӧс
1071,Brunnen::N,brunn,aka
1072,Weide::N,bete,пӧскӧтина
1073,Weide::N,bete,ganības
1074,Pfad::N,stig,туй
1075,Pfad::N,stig,кыснан
1076,Pfad::N,stig,taka
1077,Weg::N,väg,туй
1078,Weg::N,väg,ceļš
1079,Straße::N,gata,туй
1080,Straße::N,gata,iela
1081,Dorf::N,by,сикт
1082,Dorf::N,by,ciems
1083,Stadt::N,stad,кар
1084,Stadt::N,stad,pilsēta
1085,Brief::N,brev,письмӧ
1086,Brief::N,brev,vēstule
1087,Buch::N,bok,небӧг
1088,Buch::N,bok,grāmata
1089,Buchstabe::N,bokstav,шыпас
1090,Buchstabe::N,bokstav,burts
1091,Zeitung::N,tidning,газет
1092,Zeitung::N,tidning,avīze
1093,Zeitung::N,tidning,laikraksts
1094,Leben::N,liv,лов
1095,Leben::N,liv,олӧм
1096,Leben::N,liv,dzīve
1097,Tod::N,död,кулӧм
1098,Tod::N,död,nāve
1099,Grab::N,grav,гу
1100,Grab::N,grav,kaps
1101,Kirche::N,kyrka,вичко
1102,Kirche::N,kyrka,baznīca
1103,Sünde::N,synd,мыж
1104,Sünde::N,synd,grēks
1105,Gott::N,gud,ен
1106,Gott::N,gud,dievs
1107,Arbeiter::N,arbetare,уджалысь
1108,Arbeiter::N,arbetare,strādnieks
1109,Chef::N,chef,юралысь
1110,Chef::N,chef,веськӧдлысь
1111,Chef::N,chef,šefs
1112,Chef::N,chef,vadītajs
1113,Chef::N,chef,priekšnieks
1114,Meister::N,mästare,вӧчысь
1115,Meister::N,mästare,meistars
1116,Arzt::N,läkare,врач
1117,Arzt::N,läkare,бурдӧдысь
1118,Arzt::N,läkare,ārsts
1119,Lehrer::N,lärare,велӧдысь
1120,Lehrer::N,lärare,skolotājs
1121,Geld::N,pengar,сьӧм
1122,Geld::N,pengar,nauda
1123,Geschäft::N,rörelse,удж
1124,Geschäft::N,rörelse,bizness
1125,Geschäft::N,rörelse,darījums
1126,Laden::N,affär,вузасянін
1127,Laden::N,affär,bode
1128,Laden::N,affär,veikals
1129,Preis::N,pris,дон
1130,Preis::N,pris,cena
1131,Ware::N,vara,тӧвар
1132,Ware::N,vara,prece
1133,Nutzen::N,gagn,воӧм
1134,Nutzen::N,gagn,выгӧда
1135,Nutzen::N,gagn,labums
1136,Nutzen::N,nytta,воӧм
1137,Nutzen::N,nytta,выгӧда
1138,Nutzen::N,nytta,labums
1139,Reichtum::N,rikedom,озырлун
1140,Reichtum::N,rikedom,bagātība
1141,Welt::N,värld,енкӧла
1142,Welt::N,värld,pasaule
1143,Land::N,land,му
1144,Land::N,land,zeme
1145,Staat::N,stat,канму
1146,Staat::N,stat,государство
1147,Staat::N,stat,valsts
1148,König::N,kung,кан
1149,König::N,kung,ķēniņš
1150,König::N,kung,karalis
1151,König::N,konung,кан
1152,König::N,konung,ķēniņš
1153,König::N,konung,karalis
1154,Macht::N,makt,каналӧм
1155,Macht::N,makt,vara
1156,Grenze::N,gräns,су
1157,Grenze::N,gräns,суйӧр
1158,Grenze::N,gräns,robeža
1159,Krieg::N,krig,ожман
1160,Krieg::N,krig,karš
1161,Feind::N,fiende,враг
1162,Feind::N,fiende,вӧрӧг
1163,Feind::N,fiende,ienaidnieks
1164,Gewalt::N,våld,мырдöналöм
1165,Gewalt::N,våld,vara
1166,Gewalt::N,våld,vardarbība
1167,Kampf::N,kamp,вермасьӧм
1168,Kampf::N,kamp,cīņa
1169,Kampf::N,strid,вермасьӧм
1170,Kampf::N,strid,cīņa
1171,Bogen[Waffe]::N,båge,ньӧввуж
1172,Bogen[Waffe]::N,båge,loks
1173,Pfeil::N,pil,ньӧв
1174,Pfeil::N,pil,bulta
1175,Gewehr::N,gevär,пишшаль
1176,Gewehr::N,gevär,šautene
1177,Fehler::N,fel,сорсьӧм
1178,Fehler::N,fel,дзугсьӧм
1179,Fehler::N,fel,kļūda
1180,Lüge::N,lögn,пӧръясьӧм
1181,Lüge::N,lögn,ылӧдлӧм
1182,Lüge::N,lögn,meli
1183,Schaden::N,skada,лёк
1184,Schaden::N,skada,изъян
1185,Schaden::N,skada,пакӧсьт
1186,Schaden::N,skada,bojājums
1187,Schaden::N,skada,kaitējums
1188,Unglück::N,otur,шог
1189,Unglück::N,otur,kļūme
1190,Unglück::N,otur,klizma
1191,Unglück::N,otur,nelaime
1192,Unglück::N,olycka,шог
1193,Unglück::N,olycka,kļūme
1194,Unglück::N,olycka,klizma
1195,Unglück::N,olycka,nelaime
1196,Schuld::N,skuld,мыж
1197,Schuld::N,skuld,vaina
1198,Alter::N,ålder,арлыд
1199,Alter::N,ålder,vecums
1200,Schluss::N,slut,пом
1201,Schluss::N,slut,beigas
1202,Zeit::N,tid,кад
1203,Zeit::N,tid,laiks
1204,Tag::N,dag,лун
1205,Tag::N,dag,diena
1206,Morgen::N,morgon,асыв
1207,Morgen::N,morgon,rīts
1208,Mittag::N,middag,лун шӧр
1209,Mittag::N,middag,pusdiena
1210,Abend::N,kväll,рыт
1211,Abend::N,kväll,vakars
1212,Nacht::N,natt,вой
1213,Nacht::N,natt,nakts
1214,Woche::N,vecka,вежон
1215,Woche::N,vecka,nedēļa
1216,Monat::N,månad,тӧлысь
1217,Monat::N,månad,mēnesis
1218,Jahr::N,år,во
1219,Jahr::N,år,gads
1220,Frühling::N,vår,тулыс
1221,Frühling::N,vår,pavasaris
1222,Sommer::N,sommar,гожӧм
1223,Sommer::N,sommar,vasara
1224,Herbst::N,höst,ар
1225,Herbst::N,höst,rudens
1226,Winter::N,vinter,тӧв
1227,Winter::N,vinter,ziema
1228,Januar::N,januari,тӧв шӧр
1229,Januar::N,januari,janvāris
1230,Februar::N,februari,урасьӧм
1231,Februar::N,februari,februāris
1232,März::N,mars,рака
1233,März::N,mars,marts
1234,April::N,april,кос му
1235,April::N,april,aprīlis
1236,Mai::N,maj,ода-кора
1237,Mai::N,maj,maijs
1238,Juni::N,juni,лӧддза-номъя
1239,Juni::N,juni,jūnijs
1240,Juli::N,juli,сора
1241,Juli::N,juli,jūlijs
1242,August::N,augusti,моз
1243,August::N,augusti,augusts
1244,September::N,september,кӧч
1245,September::N,september,septembris
1246,Oktober::N,oktober,йирым
1247,Oktober::N,oktober,oktobris
1248,November::N,november,вӧльгым
1249,November::N,november,novembris
1250,Dezember::N,december,ӧшым
1251,Dezember::N,december,decembris
1252,Montag::N,måndag,выльлун
1253,Montag::N,måndag,pirmdiena
1254,Dienstag::N,tisdag,воторник
1255,Dienstag::N,tisdag,otrdiena
1256,Mittwoch::N,onsdag,середа
1257,Mittwoch::N,onsdag,trešdiena
1258,Donnerstag::N,torsdag,четверг
1259,Donnerstag::N,torsdag,ceturtdiena
1260,Freitag::N,fredag,пекнича
1261,Freitag::N,fredag,piektdiena
1262,Samstag::N,lördag,субӧта
1263,Samstag::N,lördag,sestdiena
1264,Sonntag::N,söndag,вӧскресенньӧ
1265,Sonntag::N,söndag,svētdiena
1266,groß::A,stor,ыджыд
1267,groß::A,stor,dižs
1268,groß::A,stor,liels
1269,klein::A,liten,ичӧт
1270,klein::A,liten,mazs
1271,lang::A,lång,кузь
1272,lang::A,lång,garš
1273,kurz::A,kort,дженьыд
1274,kurz::A,kort,īss
1275,breit::A,bred,ота
1276,breit::A,bred,паськыд
1277,breit::A,bred,plats
1278,schmal::A,smal,оттӧм
1279,schmal::A,smal,tievs
1280,dicht::A,tät,сук
1281,dicht::A,tät,blīvs
1282,dick[Gegenstand]::A,tjock,кыз
1283,dick[Gegenstand]::A,tjock,biezs
1284,dünn::A,tunn,вӧсни
1285,dünn::A,tunn,вӧсньыд
1286,dünn::A,tunn,plāns
1287,fein::A,fin,посни
1288,fein::A,fin,smalks
1289,fest::A,fast,зумыд
1290,fest::A,fast,tvirts
1291,fest::A,fast,noturīgs
1292,flach::A,platt,плавкӧс
1293,flach::A,platt,тшӧтшкӧс
1294,flach::A,platt,lēzens
1295,flach::A,platt,līdzens
1296,glatt::A,glatt,вольк
1297,glatt::A,glatt,мольыд
1298,glatt::A,glatt,gluds
1299,glatt::A,glatt,slidens
1300,hart::A,hård,зумыд
1301,hart::A,hård,ciets
1302,weich::A,mjuk,небыд
1303,weich::A,mjuk,mīksts
1304,rund::A,rund,гӧгрӧс
1305,rund::A,rund,apaļš
1306,spitz::A,toppig,ёсь йыла
1307,spitz::A,toppig,smails
1308,spitz::A,spetsig,ёсь йыла
1309,spitz::A,spetsig,smails
1310,scharf::A,vass,ёсь
1311,scharf::A,vass,ass
1312,scharf::A,skarp,ёсь
1313,scharf::A,skarp,ass
1314,stumpf::A,slö,ныж
1315,stumpf::A,slö,truls
1316,stumpf::A,slö,strups
1317,schwer::A,tung,сьӧкыд
1318,schwer::A,tung,smags
1319,schön::A,skön,мича
1320,schön::A,skön,лӧсьыд
1321,schön::A,skön,daiļš
1322,schön::A,skön,skaists
1323,schön::A,vacker,мича
1324,schön::A,vacker,лӧсьыд
1325,schön::A,vacker,daiļš
1326,schön::A,vacker,skaists
1327,heiß::A,het,пӧсь
1328,heiß::A,het,karsts
1329,warm::A,varm,шоныд
1330,warm::A,varm,silts
1331,kalt::A,kall,кӧдзыд
1332,kalt::A,kall,salts
1333,kalt::A,kall,auksts
1334,kühl::A,sval,юзыд
1335,kühl::A,sval,ыркыд
1336,kühl::A,sval,vēss
1337,kühl::A,sval,dzestrs
1338,kühl::A,kylig,юзыд
1339,kühl::A,kylig,ыркыд
1340,kühl::A,kylig,vēss
1341,kühl::A,kylig,dzestrs
1342,frisch::A,färsk,выль
1343,frisch::A,färsk,svaigs
1344,feucht::A,fuktig,уль
1345,feucht::A,fuktig,mitrs
1346,feucht::A,fuktig,drēgns
1347,nass::A,våt,ва
1348,nass::A,våt,slapjš
1349,trocken::A,torr,кос
1350,trocken::A,torr,sauss
1351,voll::A,full,кыз
1352,voll::A,full,pilns
1353,leer::A,tom,куш
1354,leer::A,tom,тыртӧм
1355,leer::A,tom,tukšs
1356,offen::A,öppen,восьса
1357,offen::A,öppen,vaļējs
1358,offen::A,öppen,atvērts
1359,geschlossen::A,stängd,пӧдса
1360,geschlossen::A,stängd,slēgts
1361,sauber::A,ren,сӧстӧм
1362,sauber::A,ren,tīrs
1363,sauber::A,ren,spodrs
1364,schmutzig::A,snuskig,няйт
1365,schmutzig::A,snuskig,netīrs
1366,schmutzig::A,snuskig,dubļains
1367,roh::A,rå,уль
1368,roh::A,rå,jēls
1369,reif::A,mogen,кисьмӧм
1370,reif::A,mogen,gatavs
1371,reif::A,mogen,nobriedis
1372,lecker::A,läcker,чӧскыд
1373,lecker::A,läcker,gards
1374,lecker::A,läcker,garšīgs
1375,süß::A,söt,юмов
1376,süß::A,söt,чӧскыд
1377,süß::A,söt,salds
1378,bitter::A,besk,курыд
1379,bitter::A,besk,sūrs
1380,bitter::A,besk,rūgts
1381,bitter::A,bitter,курыд
1382,bitter::A,bitter,sūrs
1383,bitter::A,bitter,rūgts
1384,sauer::A,sur,шома
1385,sauer::A,sur,skābs
1386,hell::A,ljus,югыд
1387,hell::A,ljus,gaišs
1388,dunkel::A,mörk,пемыд
1389,dunkel::A,mörk,tumšs
1390,schwarz::A,svart,сьӧд
1391,schwarz::A,svart,melns
1392,weiß::A,vit,еджыд
1393,weiß::A,vit,balts
1394,rot::A,röd,гӧрд
1395,rot::A,röd,sarkans
1396,gelb::A,gul,виж
1397,gelb::A,gul,dzeltens
1398,blau::A,blå,лӧз
1399,blau::A,blå,zils
1400,grün::A,grön,веж
1401,grün::A,grön,турунвиж
1402,grün::A,grön,zaļš
1403,grau::A,grå,руд
1404,grau::A,grå,pelēks
1405,bunt::A,brokig,сера
1406,bunt::A,brokig,raibs
1407,bunt::A,brokig,krāsains
1408,billig::A,billig,донтӧг
1409,billig::A,billig,lēts
1410,teuer::A,dyr,дона
1411,teuer::A,dyr,dārgs
1412,wertvoll::A,värdefull,дона
1413,wertvoll::A,värdefull,vērtīgs
1414,blind::A,blind,синтӧм
1415,blind::A,blind,akls
1416,taub::A,döv,пельтӧм
1417,taub::A,döv,kurls
1418,kräftig::A,kraftig,вынйӧра
1419,kräftig::A,kraftig,spēcīgs
1420,stark::A,stark,ён
1421,stark::A,stark,вына
1422,stark::A,stark,stiprs
1423,schwach::A,svag,жеб
1424,schwach::A,svag,vājš
1425,fett::A,fet,госа
1426,fett::A,fet,brangs
1427,schlank::A,slank,веськыд
1428,schlank::A,slank,slaids
1429,hübsch::A,snygg,мича
1430,hübsch::A,snygg,лӧсьыд
1431,hübsch::A,snygg,glīts
1432,hübsch::A,vacker,мича
1433,hübsch::A,vacker,лӧсьыд
1434,hübsch::A,vacker,glīts
1435,böse::A,ond,лёк
1436,böse::A,ond,ļauns
1437,böse::A,ond,negants
1438,böse::A,elak,лёк
1439,böse::A,elak,ļauns
1440,böse::A,elak,negants
1441,dumm::A,dum,йӧй
1442,dumm::A,dum,вежӧртӧм
1443,dumm::A,dum,stulbs
1444,dumm::A,dum,muļķīgs
1445,faul::A,lat,дыш
1446,faul::A,lat,slinks
1447,fleißig::A,flitig,зільысь
1448,fleißig::A,flitig,čakls
1449,fleißig::A,flitig,cītīgs
1450,geizig::A,snål,топыд
1451,geizig::A,snål,skops
1452,geizig::A,snål,sīksts
1453,geizig::A,girig,топыд
1454,geizig::A,girig,skops
1455,geizig::A,girig,sīksts
1456,klug::A,klok,юра
1457,klug::A,klok,вежӧра
1458,klug::A,klok,gudrs
1459,geschickt::A,händig,кипода
1460,geschickt::A,händig,кужысь
1461,geschickt::A,händig,manīgs
1462,geschickt::A,skicklig,кипода
1463,geschickt::A,skicklig,кужысь
1464,geschickt::A,skicklig,manīgs
1465,lieb::A,kär,муса
1466,lieb::A,kär,мича
1467,lieb::A,kär,лӧсьыд
1468,lieb::A,kär,mīļš
1469,lieb::A,snäll,муса
1470,lieb::A,snäll,мича
1471,lieb::A,snäll,лӧсьыд
1472,lieb::A,snäll,mīļš
1473,lustig::A,rolig,кыпыд
1474,lustig::A,rolig,jautrs
1475,lustig::A,lustig,кыпыд
1476,lustig::A,lustig,jautrs
1477,sanft::A,mild,мелі
1478,sanft::A,mild,liegs
1479,hungrig::A,hungrig,тшыг
1480,hungrig::A,hungrig,izsalcis
1481,krank::A,sjuk,висьысь
1482,krank::A,sjuk,slims
1483,nackt::A,naken,пасьтӧм
1484,nackt::A,naken,pliks
1485,traurig::A,ledsen,гажтӧм
1486,traurig::A,ledsen,bēdīgs
1487,traurig::A,ledsen,skumīgs
1488,traurig::A,sorgsen,гажтӧм
1489,traurig::A,sorgsen,bēdīgs
1490,traurig::A,sorgsen,skumīgs
1491,lebendig::A,levande,ловъя
1492,lebendig::A,levande,dzīvs
1493,gut::A,bra,бур
1494,gut::A,bra,labs
1495,schlecht::A,dålig,лёк
1496,schlecht::A,dålig,омӧль
1497,schlecht::A,dålig,slikts
1498,richtig::A,riktig,инӧд
1499,richtig::A,riktig,riktīgs
1500,schlimm::A,illa,омӧль
1501,schlimm::A,illa,туйтӧм
1502,schlimm::A,illa,nelāgs
1503,schlimm::A,illa,nejauks
1504,wahr::A,sann,абу ылӧг
1505,wahr::A,sann,īsts
1506,wahr::A,sann,patiess
1507,alt::A,gammal,важ
1508,alt::A,gammal,sens
1509,alt::A,gammal,vęcs
1510,neu::A,ny,выль
1511,neu::A,ny,jauns
1512,ehemalig::A,forn,вӧвлӧм
1513,ehemalig::A,forn,bijušais
1514,ehemalig::A,tidigare,вӧвлӧм
1515,ehemalig::A,tidigare,bijušais
1516,alt[Lebewesen]::A,gammal,пӧрысь
1517,alt[Lebewesen]::A,gammal,vecs
1518,jung::A,ung,том
1519,jung::A,ung,jauns
1520,arm::A,fattig,гӧль
1521,arm::A,fattig,nabags
1522,reich::A,rik,озыр
1523,reich::A,rik,bagāts
1524,bekannt::A,känd,тӧдса
1525,bekannt::A,känd,zināms
1526,bekannt::A,känd,pazīstams
1527,berühmt::A,berömd,нималан
1528,berühmt::A,berömd,кывсян
1529,berühmt::A,berömd,slavens
1530,fremd::A,främmande,йӧз
1531,fremd::A,främmande,svešs
1532,verschieden::A,åtskillig,абу ӧткодь
1533,verschieden::A,åtskillig,разнӧй
1534,verschieden::A,åtskillig,dažāds
1535,nah::A,nära,матыс
1536,nah::A,nära,tuvs
1537,fern::A,fjärran,ылі
1538,fern::A,fjärran,tāls
1539,linker::A,vänster,шуйга
1540,linker::A,vänster,kreisais
1541,rechter::A,höger,веськыд
1542,rechter::A,höger,labais
1543,anderer::A,annan,мукӧд
1544,anderer::A,annan,otrs
1545,erster::A,första,медводдза
1546,erster::A,första,pirmais
1547,zweiter::A,andra,мӧд
1548,zweiter::A,andra,otrais
1549,dritter::A,tredje,коймӧд
1550,dritter::A,tredje,trešais
1551,letzter::A,sist,бӧръя
1552,letzter::A,sist,beidzamais
1553,allein::ADV,allena,ӧтка
1554,allein::ADV,allena,viens pats
1555,auf einmal::ADV,på en gång,ӧтпырйӧ
1556,auf einmal::ADV,på en gång,reizē
1557,zusammen::ADV,tillsammans,тшӧтш
1558,zusammen::ADV,tillsammans,kopā
1559,zusammen::ADV,tillsammans,vienviet
1560,lange::ADV,länge,дыр
1561,lange::ADV,länge,ilgi
1562,plötzlich::ADV,plötsligt,друг
1563,plötzlich::ADV,plötsligt,pēkšņi
1564,sofort::ADV,strax,дзик пыр
1565,sofort::ADV,strax,tūlīt
1566,sofort::ADV,genast,дзик пыр
1567,sofort::ADV,genast,tūlīt
1568,später::ADV,senare,сэсся
1569,später::ADV,senare,vēlāk
1570,jetzt::ADV,nu,ӧні
1571,jetzt::ADV,nu,tagad
1572,heute::ADV,i dag,талун
1573,heute::ADV,i dag,šodien
1574,morgen::ADV,i morgon,аски
1575,morgen::ADV,i morgon,rīt
1576,bald::ADV,snart,регыд
1577,bald::ADV,snart,drīz
1578,dann::ADV,då,бӧрын
1579,dann::ADV,då,бӧрти
1580,dann::ADV,då,tad
1581,gestern::ADV,i går,тӧнлун
1582,gestern::ADV,i går,vakar
1583,einst::ADV,en gång,ӧтчыд
1584,einst::ADV,en gång,ӧтпыр
1585,einst::ADV,en gång,citreiz
1586,damals::ADV,då,сэки
1587,damals::ADV,då,toreiz
1588,damals::ADV,den gången,сэки
1589,damals::ADV,den gången,toreiz
1590,danach::ADV,därefter,сэсся
1591,danach::ADV,därefter,pēc tam
1592,vorher::ADV,före,войдӧр
1593,vorher::ADV,före,iepriekš
1594,vorher::ADV,före,pirms tam
1595,vorher::ADV,förut,войдӧр
1596,vorher::ADV,förut,iepriekš
1597,vorher::ADV,förut,pirms tam
1598,zuerst::ADV,först,войдӧр
1599,zuerst::ADV,först,vis'pirms
1600,einmal::ADV,en gång,ӧтчыдысь
1601,einmal::ADV,en gång,reiz
1602,einmal::ADV,en gång,vienreiz
1603,manchmal::ADV,ibland,корсюрӧ
1604,manchmal::ADV,ibland,dažkārt
1605,oft::ADV,ofta,тшӧкыда
1606,oft::ADV,ofta,bieži
1607,immer::ADV,alltid,век
1608,immer::ADV,alltid,allaž
1609,immer::ADV,alltid,vien'mēr
1610,niemals::ADV,aldrig,оз некор
1611,niemals::ADV,aldrig,nemūžam
1612,hier::ADV,här,со
1613,hier::ADV,här,тонӧ
1614,hier::ADV,här,te
1615,hier::ADV,här,šeit
1616,hierhin::ADV,hit,татчӧ
1617,hierhin::ADV,hit,талань
