,Concept_ID,hi,lez
742,Geld::N,पैसा,пул
743,Geschäft::N,सौदा,
744,Geschäft::N,व्यापार,
745,Laden::N,दुकान,магазин
746,Preis::N,दाम,къимет
747,Preis::N,मूल्य,къимет
748,Ware::N,माल,мал
749,Ware::N,माल,товар
750,Ware::N,पण्य,мал
751,Ware::N,पण्य,товар
752,Nutzen::N,लाभ,хийир
753,Nutzen::N,लाभ,менфят
754,Nutzen::N,फ़ायदा,хийир
755,Nutzen::N,फ़ायदा,менфят
756,Reichtum::N,धन,девлет
757,Reichtum::N,दौलत,девлет
758,Welt::N,विश्व,дуьнья
759,Welt::N,दुनिया,дуьнья
760,Land::N,देश,уьлкве
761,Land::N,मुल्क,уьлкве
762,Staat::N,राज्य,пачагьлугъ
763,Staat::N,राज्य,государство
764,Staat::N,राष्ट्र,пачагьлугъ
765,Staat::N,राष्ट्र,государство
766,König::N,राजा,пачагь
767,König::N,बादशाह,пачагь
768,Macht::N,शासन,власть
769,Macht::N,सत्ता,власть
770,Grenze::N,सरहद,сергьят
771,Krieg::N,जंग,дяве
772,Krieg::N,युद्ध,дяве
773,Feind::N,शत्रु,душман
774,Feind::N,दुश्मन,душман
775,Gewalt::N,हिंसा,гуж
776,Kampf::N,लड़ाई,женг
777,Kampf::N,संघर्ष,женг
778,Bogen[Waffe]::N,कमान,чӏемерук
779,Pfeil::N,बान,хьел
780,Gewehr::N,बंदूक़,тфенг
781,Fehler::N,भूल,гъалатӏ
782,Fehler::N,ग़लती,гъалатӏ
783,Lüge::N,झूठ,ттаб
784,Lüge::N,असत्य,ттаб
785,Schaden::N,हानि,зиян
786,Schaden::N,हानि,зарар
787,Schaden::N,नुक़सान,зиян
788,Schaden::N,नुक़सान,зарар
789,Unglück::N,मुसीबत,бала
790,Unglück::N,मुसीबत,бедбахтвал
791,Unglück::N,विपात्ति,бала
792,Unglück::N,विपात्ति,бедбахтвал
793,Schuld::N,दोष,тахсир
794,Schuld::N,क़सूर,тахсир
795,Alter::N,आयु,яш
796,Alter::N,उम्र,яш
797,Schluss::N,अंत,эхир
798,Schluss::N,समाप्ति,эхир
799,Zeit::N,काल,вяде
800,Zeit::N,वक़्त,вяде
801,Tag::N,दिन,югъ
802,Tag::N,रोज़,югъ
803,Morgen::N,सुबह,пакама
804,Mittag::N,दोपहर,нисин
805,Mittag::N,मध्याह्न,нисин
806,Abend::N,शाम,няни
807,Abend::N,संध्या,няни
808,Nacht::N,रात,йиф
809,Nacht::N,रात्रि,йиф
810,Woche::N,हफ़्ता,гьафте
811,Monat::N,मास,варз
812,Monat::N,महीना,варз
813,Jahr::N,बरस,йис
814,Jahr::N,वर्ष,йис
815,Frühling::N,वसंत,гатфар
816,Sommer::N,गरमी,гад
817,Sommer::N,ग्रीष्म,гад
818,Herbst::N,शरत्,зул
819,Herbst::N,पतझड़,зул
820,Winter::N,जाड़ा,кьуьд
821,Winter::N,सर्दियाँ,кьуьд
822,Januar::N,जनवरी,январь
823,Februar::N,फ़रवरी,февраль
824,März::N,मार्च,март
825,April::N,अप्रैल,апрель
826,Mai::N,मई,май
827,Juni::N,जून,июнь
828,Juli::N,जुलाई,июль
829,August::N,अगस्त,август
830,September::N,सितंबर,сентябрь
831,Oktober::N,अक्तूबर,октябрь
832,November::N,नवंबर,ноябрь
833,Dezember::N,दिसंबर,декабрь
834,Montag::N,पीर,ислен
835,Montag::N,सोमवार,ислен
836,Dienstag::N,मंगलवार,саласа
837,Mittwoch::N,बुधवार,арбе
838,Donnerstag::N,गुरुवार,хемис югъ
839,Donnerstag::N,बृहस्पतिवार,хемис югъ
840,Freitag::N,शुक्रवार,жуьмя
841,Freitag::N,शुक्रवार,жуьмя югъ
842,Samstag::N,सनीचर,киш
843,Samstag::N,शनिवार,киш
844,Sonntag::N,इतवार,гьяд
845,Sonntag::N,रविवार,гьяд
846,groß::A,बड़ा,еке
847,groß::A,बड़ा,чӏехи
848,klein::A,कम,гъвечӏи
849,klein::A,छोटा,гъвечӏи
850,lang::A,लंबा,яргъи
851,lang::A,दीर्घ,яргъи
852,kurz::A,लधु,куьруь
853,kurz::A,छोटा,куьруь
854,breit::A,चौड़ा,гьяркьуь
855,schmal::A,तंग,гуьтӏуь
856,schmal::A,सँकरा,гуьтӏуь
857,dicht::A,सघन,къалин
858,dick[Gegenstand]::A,मोटा,
859,dünn::A,महीन,кьелечӏ
860,dünn::A,बारीक,кьелечӏ
861,fein::A,कोमल,шуькӏуь
862,fein::A,सूक्ष्म,шуькӏуь
863,fest::A,दृढ़,кӏеви
864,fest::A,मज़बूत,кӏеви
865,flach::A,चपटा,кьулу
866,glatt::A,चौरस,цӏалцӏам
867,glatt::A,चिकना,цӏалцӏам
868,hart::A,कठोर,кӏеви
869,hart::A,सख़्त,кӏеви
870,weich::A,नरम,хъуьтуьл
871,weich::A,मुलायम,хъуьтуьл
872,rund::A,गोल,элкъвей
873,rund::A,वर्तुल,элкъвей
874,spitz::A,नुकीला,хци
875,scharf::A,पैना,хци
876,stumpf::A,भोथरा,къуьруь
877,schwer::A,भारी,залан
878,schwer::A,वज़नी,залан
879,schön::A,सुंदर,иер
880,heiß::A,उष्ण,кудай
881,warm::A,गरम,чими
882,kalt::A,सर्द,мекьи
883,kühl::A,ठंडा,къайи
884,frisch::A,तर,таза
885,frisch::A,तर,михьи
886,frisch::A,ताज़ा,таза
887,frisch::A,ताज़ा,михьи
888,feucht::A,नम,ламу
889,feucht::A,भीगा,ламу
890,nass::A,गीला,кьежей
891,trocken::A,सूखा,кьуру
892,trocken::A,ख़ुश्क,кьуру
893,voll::A,भरा,ацӏай
894,voll::A,पूरा,ацӏай
895,leer::A,ख़ाली,буш
896,leer::A,ख़ाली,ичӏи
897,offen::A,खुला,ахъа
898,geschlossen::A,बंद,кӏеви
899,sauber::A,साफ़,михьи
900,sauber::A,सुथरा,михьи
901,schmutzig::A,गंदा,чиркин
902,schmutzig::A,गंदा,кьацӏай
903,roh::A,कच्चा,чиг
904,roh::A,कच्चा,ицӏи
905,reif::A,पक्व,дигмиш хьайи
906,reif::A,पक्का,дигмиш хьайи
907,lecker::A,मज़ेदार,дадлу
908,lecker::A,स्वादिष्ट,дадлу
909,süß::A,मीठा,ширин
910,bitter::A,कटु,туькьуьл
911,bitter::A,कड़वा,туькьуьл
912,sauer::A,खट्टा,цуру
913,hell::A,रोशन,экуь
914,dunkel::A,अँधेरा,мичӏи
915,schwarz::A,काला,чӏулав
916,schwarz::A,स्याह,чӏулав
917,weiß::A,सफ़ेद,лацу
918,rot::A,लाल,яру
919,rot::A,सुर्ख़,яру
920,gelb::A,पीला,хъипи
921,gelb::A,ज़र्द,хъипи
922,blau::A,नीला,вили
923,blau::A,आसमानी,вили
924,grün::A,हरा,къацу
925,grau::A,धूसर,рехи
926,bunt::A,रंगीन,цӏару
927,bunt::A,रंगीन,яру-цӏару
928,bunt::A,बहुरंगा,цӏару
929,bunt::A,बहुरंगा,яру-цӏару
930,billig::A,सस्ता,ужуз
931,teuer::A,महँगा,багьа
932,wertvoll::A,क़ीमती,масан
933,wertvoll::A,मूल्यवान्,масан
934,blind::A,अंधा,буьркьуь
935,taub::A,बहरा,биши
936,kräftig::A,ताक़तवर,гужлу
937,kräftig::A,शक्तिशाली,гужлу
938,stark::A,प्रबल,къуватлу
939,stark::A,बलवान्,къуватлу
940,schwach::A,कमज़ोर,такьатсуз
941,fett::A,मोटा,куьк
942,fett::A,मांसल,куьк
943,schlank::A,पतला,шумал
944,schlank::A,छरहरा,шумал
945,hübsch::A,सुंदर,гуьрчег
946,hübsch::A,ख़ूबसूरत,гуьрчег
947,böse::A,पापी,пис
948,böse::A,दुष्ट,пис
949,dumm::A,मूर्ख,ахмакь
950,dumm::A,बुद्धू,ахмакь
951,faul::A,आलसी,тенпел
952,faul::A,सुस्त,тенпел
953,fleißig::A,मेहनती,сяй ийидай
954,fleißig::A,मेहनती,сяйи ийидай
955,fleißig::A,परिश्रमी,сяй ийидай
956,fleißig::A,परिश्रमी,сяйи ийидай
957,geizig::A,कृपण,мискьи
958,geizig::A,कंजूस,мискьи
959,klug::A,समझदार,акьуллу
960,klug::A,होशियार,акьуллу
961,klug::A,अक़्लमंद,акьуллу
962,geschickt::A,किशल,магьир
963,lieb::A,प्रिय,играми
964,lieb::A,प्यारा,играми
965,lustig::A,हँसमुख,шад
966,lustig::A,ख़ुशदिल,шад
967,sanft::A,नम्र,назик
968,sanft::A,नम्र,милайим
969,hungrig::A,भूखा,гишин
970,krank::A,बीमार,кефсуз
971,krank::A,अस्वस्थ,кефсуз
972,nackt::A,नग्न,кьецӏил
973,traurig::A,उदास,пашман
974,traurig::A,रंजीदा,пашман
975,lebendig::A,जीता,ччан алай
976,lebendig::A,ज़िंदा,ччан алай
977,gut::A,अच्छा,хъсан
978,gut::A,अच्छा,вижевай
979,schlecht::A,बुरा,пис
980,schlecht::A,ख़राब,пис
981,richtig::A,ठीक,дуьз
982,schlimm::A,बुरा,нифретлу
983,schlimm::A,अप्रिय,нифретлу
984,wahr::A,सच,гьакъикъи
985,alt::A,पुराना,эски
986,alt::A,पुराना,куьгьне
987,neu::A,नया,цӏийи
988,ehemalig::A,भूतपूर्व,виликан
989,alt[Lebewesen]::A,बूढ़ा,кьуьзуь
990,alt[Lebewesen]::A,वृद्ध,кьуьзуь
991,jung::A,जवान,жегьил
992,arm::A,ग़रीब,кесиб
993,reich::A,धनी,девлетлу
994,reich::A,अमीर,девлетлу
995,bekannt::A,मालूम,чидай
996,berühmt::A,मशहूर,машгьур
997,berühmt::A,प्रसिद्ध,машгьур
998,fremd::A,विदेशी,ччара
999,fremd::A,अपरिचित,ччара
1000,verschieden::A,अलग,жуьреба-жуьре
1001,verschieden::A,भिन्न,жуьреба-жуьре
1002,nah::A,नज़दीकी,мукьвал
1003,fern::A,दूर,яргъал
1004,fern::A,दूरस्थ,яргъал
1005,linker::A,बायाँ,чапла
1006,rechter::A,दायाँ,эрчӏи
1007,rechter::A,दाहिना,эрчӏи
1008,anderer::A,अन्य,маса
1009,anderer::A,अन्य,муькуь
1010,anderer::A,दूसरा,маса
1011,anderer::A,दूसरा,муькуь
1012,erster::A,पहला,сад лагьай
1013,erster::A,प्रथम,сад лагьай
1014,zweiter::A,दूसरा,кьвед лагьай
1015,zweiter::A,द्वितीय,кьвед лагьай
1016,dritter::A,तीसरा,пуд лагьай
1017,letzter::A,अंतिम,эхиримжи
1018,letzter::A,आख़िरी,эхиримжи
1019,allein::ADV,तनहा,кьилди
1020,allein::ADV,अकेले,кьилди
1021,auf einmal::ADV,वक़्त में,
1022,zusammen::ADV,एक साथ,санал
1023,zusammen::ADV,साथ साथ,санал
1024,lange::ADV,देर तक,яргъалди
1025,plötzlich::ADV,सहसा,садлагьана
1026,plötzlich::ADV,अचानक,садлагьана
1027,sofort::ADV,तुरंत,гьасятда
1028,später::ADV,बाद को,гуьгъуьнлай
1029,später::ADV,बाद में,гуьгъуьнлай
1030,jetzt::ADV,अब,гила
1031,jetzt::ADV,अभी,гила
1032,heute::ADV,आज,къе
1033,morgen::ADV,कल,пака
1034,bald::ADV,जल्दी,мукьва
1035,bald::ADV,जल्दी,мукьвара
1036,dann::ADV,तब,ахпа
1037,gestern::ADV,कल,накь
1038,einst::ADV,एक दिन,садра
1039,einst::ADV,पहले कभी,садра
1040,damals::ADV,उस समय,а чӏавуз
1041,damals::ADV,उन दिनों,а чӏавуз
1042,danach::ADV,इसके बाद,ахпа
1043,danach::ADV,इसके पश्चात्,ахпа
1044,vorher::ADV,पहले,вилик
1045,vorher::ADV,पेशतर,вилик
1046,zuerst::ADV,पहले,сифте
1047,einmal::ADV,एक बार,садра
1048,einmal::ADV,एक दफ़ा,садра
1049,manchmal::ADV,कभी कभी,гагь-гагь
1050,oft::ADV,अक्सर,гзаф вахтара
1051,immer::ADV,सदा,гьамиша
1052,immer::ADV,हमेशा,гьамиша
1053,niemals::ADV,कभी नहीं,са чӏавузни
1054,niemals::ADV,कभी नहीं,са вахтундани
1055,niemals::ADV,कदापि नहीं,са чӏавузни
1056,niemals::ADV,कदापि नहीं,са вахтундани
1057,hier::ADV,इधर,ина
1058,hier::ADV,यहाँ,ина
1059,hierhin::ADV,इधर को,иниз
1060,hierhin::ADV,यहाँ को,иниз
1061,von hier::ADV,यहाँ से,инай
1062,dort::ADV,उधर,ана
1063,dort::ADV,वहाँ,ана
1064,dorthin::ADV,उधर को,аниз
1065,dorthin::ADV,वहाँ को,аниз
1066,geradeaus::ADV,सीधे,дуьз
1067,vorwärts::ADV,आगे,вилик
1068,vorwärts::ADV,आगे,виликди
1069,vorwärts::ADV,आगे को,вилик
1070,vorwärts::ADV,आगे को,виликди
1071,rückwärts::ADV,पीछे को,кьулухъ
1072,zurück::ADV,वापस,
1073,unten::ADV,नीचे,агъада
1074,hinab::ADV,नीचे को,агъуз
1075,oben::ADV,ऊपर,винел
1076,hinauf::ADV,ऊपर को,виниз
1077,überall::ADV,हर जगह,вирина
1078,überall::ADV,हर स्थान,вирина
1079,nicht::ADV,न,ваъ
1080,nicht::ADV,नहीं,ваъ
1081,ein wenig::ADV,कुछ,са тӏимил
1082,ein wenig::ADV,ज़रा,са тӏимил
1083,ein wenig::ADV,थोड़ा,са тӏимил
1084,kaum::ADV,लगभग नहीं,жизви
1085,kaum::ADV,बराबर नहीं,жизви
1086,sehr::ADV,बहुत,лап
1087,so::ADV,ऐसा,икӏ
1088,noch::ADV,अभी तक,гьеле
1089,nur::ADV,केवल,анжах
1090,nur::ADV,सिर्फ़,анжах
1091,schon::ADV,चुकना,хъувуна
1092,schon::ADV,चुकना,мадни дардиз
1093,schon::ADV,चुकना,мадни гуьтӏуьз
1094,schon::ADV,चुकना,мадни гуьтӏуь я
1095,wieder::ADV,फिर,
1096,wieder::ADV,दुबारा,
1097,vergebens::ADV,व्यर्थ,нагьакь
1098,vergebens::ADV,व्यर्थ,нагьакьа
1099,vor::PRP,के आगे,вилик
1100,vor::PRP,के सामने,вилик
1101,hinter::PRP,के पीछे,кьулухъ
1102,unter::PRP,के तले,кӏаник
1103,unter::PRP,के नीचे,кӏаник
1104,durch::PRP,के पार,арадай
1105,durch::PRP,के पार,-кай хкатна
1106,neben::PRP,के पास,патав
1107,neben::PRP,के पास,мукьув
1108,neben::PRP,की बग़ल में,патав
1109,neben::PRP,की बग़ल में,мукьув
1110,zwischen::PRP,के बीच,ара
1111,zwischen::PRP,के बीच,арада
1112,wegen::PRP,के कारण,гъиляй
1113,wegen::PRP,की वजह से,гъиляй
1114,dies::PRN,यह,и
1115,dies::PRN,यह,им
1116,das::PRN,वह,а
1117,das::PRN,वह,ам
1118,alles::PRN,सब,вири
1119,alles::PRN,सब,михьиз
1120,alles::PRN,सब कुछ,вири
1121,alles::PRN,सब कुछ,михьиз
1122,ich::PRN,मैं,за
1123,ich::PRN,मैं,зун
1124,du::PRN,तू,вун
1125,er::PRN,यह,ам
1126,er::PRN,यह,гьа
1127,wir::PRN,हम,чун
1128,ihr::PRN,तुम,куьн
1129,sie::PRN,ये,абур
1130,was::FPRN,क्या,вуч
1131,wer::FPRN,कौन,вуж
1132,wo::FADV,किधर,гьина
1133,wohin::FADV,किधर,гьиниз
1134,wie::FADV,कैसे,гьикӏ
1135,warum::FADV,क्यों,вучиз
1136,wieviel::FNUM,कितना,шумуд
1137,eins::NUM,एक,са
1138,zwei::NUM,दो,кьвед
1139,drei::NUM,तीन,пуд
1140,vier::NUM,चार,кьуд
1141,fünf::NUM,पाँच,вад
1142,sechs::NUM,छह,ругуд
1143,sieben::NUM,सात,ирид
1144,acht::NUM,आठ,муьжуьд
1145,neun::NUM,नौ,кӏуьд
1146,zehn::NUM,दस,цӏуд
1147,elf::NUM,ग्यारह,цӏусад
1148,zwölf::NUM,बारह,цӏикьвед
1149,zwanzig::NUM,बीस,къад
1150,dreißig::NUM,तीस,къанницӏуд
1151,vierzig::NUM,चालीस,яхцӏур
1152,fünfzig::NUM,पचास,яхцӏурни цӏуд
1153,sechzig::NUM,साठ,пудкъад
1154,siebzig::NUM,सत्तर,пудкъанни цӏуд
1155,achtzig::NUM,अस्सी,кьудкъад
1156,neunzig::NUM,नव्वे,кьудкъанни цӏуд
1157,hundert::NUM,सौ,виш
1158,tausend::NUM,हज़ार,агъзур
1159,und::CNJ,और,ва
1160,oder::CNJ,या,я
1161,stehen::V,खड़ा होना,акъвазун
1162,sitzen::V,बैठना,ацукьун
1163,liegen::V,लेटना,къаткун
1164,hängen::V,लटकना,куьрс хьун
1165,werden::V,बनना,хьун
1166,passieren::V,होना,хьун
1167,beginnen::V,आरंभ होना,башламиш хьун
1168,beginnen::V,प्रारंभ होना,башламиш хьун
1169,enden::V,अंत होना,куьтягь хьун
1170,enden::V,ख़तम होना,куьтягь хьун
1171,wechseln::V,बदलना,дегиш хьун
1172,aufgehen[Sonne]::V,चढ़ना,экъечӏун
1173,aufgehen[Sonne]::V,उदित होना,экъечӏун
1174,untergehen[Sonne]::V,अस्त हो जाना,акӏун
1175,scheinen[Sonne]::V,रोशनी देना,ишигь гун
1176,donnern::V,गरजना,къукърумар авун
1177,wehen::V,चलना,
1178,strömen::V,बहना,авахьун
1179,strömen::V,प्रवाहित होना,авахьун
1180,fließen::V,बहना,авахьун
1181,fließen::V,प्रवाहित होना,авахьун
1182,sich drehen::V,घूमना,элкъуьн
1183,schwanken::V,हिलना,юзун
1184,schwingen::V,हिलना,галтад хьун
1185,fallen::V,गिरना,аватун
1186,brennen::V,जलना,кун
1187,brennen::V,जलना,ккун
1188,rauchen::V,धुआँ उड़ाना,
1189,regnen::V,बरसना,къун
1190,gefrieren::V,जमना,муркӏади кьун
1191,tauen::V,गलना,цӏурун
1192,tauen::V,पिघलना,цӏурун
1193,schmelzen::V,गलना,цӏурун
1194,schmelzen::V,पिघलना,цӏурун
1195,trocknen::V,सूखना,кьурун
1196,sieden::V,उबलना,ругун
1197,faulen::V,गलना,кутӏун
1198,faulen::V,सड़ना,кутӏун
1199,verfaulen::V,गलना,чуьруьтмиш хьун
1200,verfaulen::V,गलना,кутӏун
1201,verfaulen::V,सड़ना,чуьруьтмиш хьун
1202,verfaulen::V,सड़ना,кутӏун
1203,reißen::V,फटना,атӏун
1204,reißen::V,फटना,къазунун
1205,versinken::V,डूबना,батмиш хьун
1206,vergehen::V,बीतना,алатун
1207,vergehen::V,गुज़रना,алатун
1208,erscheinen::V,दिखाई देना,майдандиз акъатун
1209,verschwinden::V,ग़ायब होना,квахьун
1210,sinken::V,घटना,элекьун
1211,sinken::V,उतरना,элекьун
1212,abnehmen::V,घटना,тӏимил хьун
1213,abnehmen::V,घटना,гъвечӏи хьун
1214,zunehmen::V,बढ़ना,артух хьун
1215,steigen::V,बढ़ना,хкаж хьун
1216,wachsen::V,उगना,экъечӏун
1217,glänzen::V,चमकना,цӏарцӏар гун
1218,funkeln::V,जगमगाना,нур гун
1219,funkeln::V,टिमटिमाना,нур гун
1220,lärmen::V,शोर मचाना,ван авун
1221,läuten::V,बजना,зенг ягъун
1222,klingeln::V,बजना,зенг ягъун
1223,klirren::V,झनझनाना,зигринг авун
1224,brausen::V,साँय-साँय करना,къати хьун
1225,rauschen::V,सरसराना,вишриш авун
1226,klingen::V,बजना,ван авун
1227,bellen::V,भौंकना,элуькьун
1228,heulen::V,गुर्राना,къув ягъун
1229,blasen::V,फूँकना,уф гун
1230,pfeifen::V,सीटी देना,уьфт ягъун
1231,schreien::V,चिल्लाना,гьараюн
1232,stöhnen::V,कराहना,суза авун
1233,stöhnen::V,आहें भरना,суза авун
1234,zittern::V,काँपना,зурзун
1235,leben::V,जीना,яшамиш хьун
1236,geboren werden::V,पैदा होना,хьун
1237,atmen::V,साँस लेना,нефес чӏугун
1238,trinken::V,पीना,хъун
1239,essen::V,खाना,тӏуьн
1240,schlucken::V,निगलना,туькьуьнун
1241,müde werden::V,थकना,галатун
1242,müde werden::V,थकना,юргъун хьун
1243,müde werden::V,उकताना,галатун
1244,müde werden::V,उकताना,юргъун хьун
1245,einschlafen::V,सो जाना,ксун
1246,schlafen::V,सोना,ксун
1247,aufwachen::V,जागना,ахварай аватун
1248,aufstehen::V,उठना,къарагъун
1249,sich erholen::V,सुस्ताना,ял ягъун
1250,sich erholen::V,आराम करना,ял ягъун
1251,krank werden::V,बीमार पड़ना,кефсуз хьун
1252,krank sein::V,बीमार होना,тӏа хьун
1253,schmerzen::V,दुखना,тӏа хьун
1254,schmerzen::V,दर्द करना,тӏа хьун
1255,husten::V,खाँसना,уьгьуь ягъун
1256,genesen::V,ठीक हो जाना,сагъ хъхьун
1257,genesen::V,स्वस्थ हो जाना,сагъ хъхьун
1258,sterben::V,मरना,кьин
1259,umkommen::V,मरना,терг хьун
1260,sich bewegen::V,चलना,юзун
1261,sich bewegen::V,हिलना,юзун
1262,sich rühren::V,हिलना,юзун
1263,sich erheben::V,उठना,къарагъун
1264,sich setzen::V,बैठना,ацукьун
1265,hinfallen::V,गिरना,алукьун
1266,laufen::V,चलना,къекъуьн
1267,schreiten::V,क़दम जाना,ккамар къачун
1268,spazierengehen::V,सैर करना,сейр авун
1269,eilen::V,तेज़ी से जाना,тади авун
1270,eilen::V,शीघ्रता से चलना,тади авун
1271,sich beeilen::V,जल्दी करना,гьерекатун
1272,sich beeilen::V,शीघ्रता करना,гьерекатун
1273,sausen::V,बड़ी तेज़ी से चलना,чкурун
1274,rennen::V,भागना,катун
1275,rennen::V,भागना,зверун
1276,rennen::V,दौड़ना,катун
1277,rennen::V,दौड़ना,зверун
1278,springen::V,उछलना,хкадарун
1279,klettern::V,चढ़ना,акьахун
1280,schaukeln::V,झूलना,
1281,kriechen::V,रेंगना,капаралди фин
1282,schwimmen::V,तैरना,сирнав авун
1283,tauchen::V,डूबना,кьилихъди циз вегьин
1284,rudern::V,खेना,кьусуйралди лодка гьалун
1285,rudern::V,खेना,цуьруьгъуьлдалди кӏватӏун
1286,rudern::V,चप्पू चलाना,кьусуйралди лодка гьалун
1287,rudern::V,चप्पू चलाना,цуьруьгъуьлдалди кӏватӏун
1288,fahren::V,चलना,фин
1289,fahren::V,यात्रा करना,фин
1290,fliegen::V,उड़ना,лув гун
1291,fliegen::V,उड़ना,цавай фин
1292,gehen::V,जाना,фин
1293,weggehen::V,चला जाना,хъфин
1294,weggehen::V,बाहर जाना,хъфин
1295,abfahren::V,छूटना,фин
1296,abfahren::V,छूटना,рекье гьатун
1297,abfahren::V,रवाना होना,фин
1298,abfahren::V,रवाना होना,рекье гьатун
1299,anhalten::V,रुकना,акъвазун
1300,anhalten::V,खड़ा होना,акъвазун
1301,hineingehen::V,घुसना,гьахьун
1302,hineingehen::V,अंदर जाना,гьахьун
1303,eintreten::V,प्रवेश करना,гьахьун
1304,kommen::V,आना,атун
1305,ankommen::V,पहुँचना,атун
1306,zurückkommen::V,लौटना,хтун
1307,zurückkommen::V,वापस आना,хтун
1308,bleiben::V,रहना,амукьун
1309,bleiben::V,रुकना,амукьун
1310,warten::V,इंतज़ार करना,гуьзлемишун
1311,erwarten::V,प्रतीक्षा करना,вил алаз акъвазун
1312,suchen::V,ढूँढ़ना,къекъуьн
1313,finden::V,पाना,жугъун
1314,finden::V,ढूँढ़ निकालना,жугъун
1315,versuchen::V,कोशिश करना,алахъун
1316,vorbereiten::V,तैयार करना,гьазурун
1317,lieben::V,प्यार करना,кӏан хьун
1318,mögen::V,पसंद होना,рикӏ ацукьун
1319,lachen::V,हँसना,хъуьруьн
1320,rühren::V,छूना,
1321,weinen::V,रोना,шехьун
1322,schimpfen::V,गाली देना,сеперар гун
1323,schimpfen::V,गाली देना,экъуьгъунар авун
1324,sich ärgern::V,चिढ़ना,хъел акатун
1325,sich ärgern::V,नाराज़ होना,хъел акатун
1326,sich fürchten::V,डरना,кичӏе хьун
1327,sich fürchten::V,भय खाना,кичӏе хьун
1328,fürchten::V,डरना से,къурхутмиш хьун
1329,fürchten::V,भय खाना से,къурхутмиш хьун
1330,fliehen::V,भागना,катун
1331,flüchten::V,निकल भागना,катун
1332,sehen::V,देखना,акун
1333,anschauen::V,देखना,вил вегьин
1334,ansehen::V,दृष्टि डालना पर,килигун
1335,hören::V,सुनना,ван хьун
1336,zuhören::V,सुनना,яб гун
1337,probieren::V,चखना,дад акун
1338,riechen::V,सूँघना,ни чӏугун
1339,fühlen::V,महसूस करना,гьисс авун
1340,scheinen::V,लगना,
1341,zu sehen sein::V,दिखाई देना,
1342,vernehmen::V,सुनना,
1343,frieren::V,ठंड लगना,кьун
1344,frieren::V,ठंड लगना,мекьи хьун
1345,frieren::V,सर्दी लगना,кьун
1346,frieren::V,सर्दी लगना,мекьи хьун
1347,tun::V,करना,авун
1348,können::V,सकना,хьун
1349,können::V,सकना,акъакьун
1350,können::V,जानना,хьун
1351,können::V,जानना,акъакьун
1352,wollen::V,चाहना,кӏан хьун
1353,anfangen::V,शुरू करना,башламишун
1354,beenden::V,ख़त्म करना,куьтягьун
1355,beenden::V,समाप्त करना,куьтягьун
1356,aufhören::V,बंद जाना,акъвазун
1357,aufhören::V,समाप्त जाना,акъвазун
1358,gelingen::V,बनना,арадал атун
1359,gelingen::V,अच्छा होना,арадал атун
1360,geraten::V,बन पड़ना,акъатун
1361,öffnen::V,खोलना,ахъаюн
1362,schließen::V,बंद करना,акьалун
1363,stellen::V,रखना,эцигун
1364,setzen::V,रखना,ацукьарун
1365,setzen::V,बिठाना,ацукьарун
1366,legen::V,रखना,эцигун
1367,legen::V,लिटाना,эцигун
1368,berühren::V,छूना,хкӏурун
1369,berühren::V,स्पर्श करना,хкӏурун
1370,verbinden::V,बाँधना,гилигун
1371,bedecken::V,ढकना,кӏевун
1372,aufhängen::V,लटकाना,куьрсарун
1373,anzünden::V,जलाना,куькӏуьрун
1374,aufheben::V,उठाना,хкажун
1375,zurücklassen::V,पीछे छोड़ना,тун
1376,verlieren::V,खोना,квадарун
1377,verlieren::V,गँवाना,квадарун
1378,fallen lassen::V,गिराना,авадрун
1379,machen::V,करना,авун
1380,machen::V,करना,кар авун
1381,machen::V,बनाना,авун
1382,machen::V,बनाना,кар авун
1383,herstellen::V,बनाना,расун
1384,herstellen::V,तैयार करना,расун
1385,bauen::V,बनाना,туькӏуьрун
1386,bauen::V,निर्माण करना,туькӏуьрун
1387,reparieren::V,मरम्मत करना,расун
1388,verbessern::V,सुधारना,хъсанрун
1389,ändern::V,बदलना,табдил авун
1390,ändern::V,परीवर्तन करना,табдил авун
1391,graben::V,खोदना,эгъуьнун
1392,beugen::V,झुकाना,акӏажарун
1393,beugen::V,झुकाना,кангур авун
1394,biegen::V,झुकाना,патахъарун
1395,drehen::V,फेरना,алчударун
1396,drehen::V,घुमाना,алчударун
1397,wenden::V,पलटना,
1398,wenden::V,मोड़ना,
1399,umdrehen::V,घुमाना,элкъуьрун
1400,heben::V,उठाना,хкажун
1401,heben::V,ऊँचा करना,хкажун
1402,hochheben::V,उठाना,хкажун
1403,hochheben::V,ऊपर को उठाना,хкажун
1404,ergreifen::V,पकड़ना,агалчна кьун
1405,ergreifen::V,हाथ में लेना,агалчна кьун
1406,halten::V,धरना,кьун
1407,halten::V,पकड़ना,кьун
1408,drücken::V,दबाना,чуькьуьн
1409,schieben::V,सरकाना,хуртӏ гун
1410,schieben::V,खिसकाना,хуртӏ гун
1411,kratzen::V,खुरचना,къадгъунун
1412,kratzen::V,खुजलाना,къадгъунун
1413,lecken::V,चाटना,мез гун
1414,beißen::V,काटना,кӏасун
1415,abreißen::V,तोड़ना,галудун
1416,abschneiden::V,काट करना,атӏун
1417,binden::V,बाँधना,
1418,stecken::V,खोंसना,сухун
1419,brechen::V,तोड़ना,хун
1420,brechen::V,तोड़ना,кукӏварун
1421,klopfen::V,खटखटाना,тахъ-тахъ авун
