,Concept_ID,udm,mdf
783,manchmal::ADV,куддыръя,лия́ста
784,manchmal::ADV,куддыръя,ко́ста-ко́ста
785,oft::ADV,ӵем,си́деста
786,immer::ADV,пыр,фалу
787,immer::ADV,пыр,най
788,immer::ADV,котьку,фалу
789,immer::ADV,котьку,най
790,niemals::ADV,уз ноку,аф мзя́рдонга
791,hier::ADV,татын,тяса
792,hierhin::ADV,татчы,сей
793,hierhin::ADV,татчы,тяза
794,von hier::ADV,татысь,тя́ста
795,dort::ADV,отӥ,тоса
796,dort::ADV,отын,тоса
797,dorthin::ADV,отчы,тов
798,dorthin::ADV,отчы,тоза
799,geradeaus::ADV,меӵак,ви́деста
800,vorwärts::ADV,азьлань,и́нголи
801,rückwärts::ADV,берлань,ме́ки
802,zurück::ADV,берен,ме́ки
803,zurück::ADV,берлань,ме́ки
804,unten::ADV,улын,ала
805,hinab::ADV,улэ,алу
806,oben::ADV,вылын,вяре
807,oben::ADV,вылӥын,вяре
808,hinauf::ADV,вылэ,вяри
809,hinauf::ADV,вылӥе,вяри
810,hinauf::ADV,выллань,вяри
811,überall::ADV,котькытын,се́мбе ва́стова
812,überall::ADV,пасьтана,се́мбе ва́стова
813,nicht::ADV,уз,аф
814,ein wenig::ADV,ичи,аф лама
815,ein wenig::ADV,ӧжыт,аф лама
816,ein wenig::ADV,огшап,аф лама
817,kaum::ADV,муртса,а́ньцек
818,sehr::ADV,туж,пяк
819,sehr::ADV,лекос,пяк
820,so::ADV,озьы,ста́не
821,so::ADV,тазьы,ста́не
822,noch::ADV,на,нинге
823,nur::ADV,гинэ,аньцек
824,schon::ADV,ни,ни
825,schon::ADV,ини,ни
826,wieder::ADV,нош,та́га
827,wieder::ADV,кайта,та́га
828,vergebens::ADV,юнме,стак
829,vor::PRP,азьын,инголе
830,hinter::PRP,берын,фтала
831,hinter::PRP,берын,мельге
832,hinter::PRP,бӧрсьы,фтала
833,hinter::PRP,бӧрсьы,мельге
834,unter::PRP,улын,ала
835,durch::PRP,пыр,пачк
836,durch::PRP,пыртӥ,пачк
837,neben::PRP,бордын,ваксса
838,zwischen::PRP,вискын,ёткса
839,wegen::PRP,сэрен,сюнеда
840,dies::PRN,та,тя
841,das::PRN,со,ся
842,das::PRN,со,тона
843,alles::PRN,ваньмыз,сембе
844,ich::PRN,мон,мон
845,du::PRN,тон,тон
846,er::PRN,со,сон
847,wir::PRN,ми,минь
848,ihr::PRN,тӥ,тинь
849,sie::PRN,соос,синь
850,was::FPRN,ма,мезе
851,wer::FPRN,кин,кие
852,wo::FADV,кытын,коса
853,wohin::FADV,кытчы,ков
854,wohin::FADV,кытчы,коза
855,wie::FADV,кызьы,ко́да
856,warum::FADV,малы,мес
857,wieviel::FNUM,кӧня,мзя́ра
858,eins::NUM,одӥг,фкя
859,zwei::NUM,кык,кафта
860,drei::NUM,куинь,колма
861,vier::NUM,ньыль,ниле
862,fünf::NUM,вить,вете
863,sechs::NUM,куать,кота
864,sieben::NUM,сизьым,сисем
865,acht::NUM,тямыс,кафкса
866,neun::NUM,укмыс,ве́йхкса
867,zehn::NUM,дас,кемонь
868,elf::NUM,дас одӥг,кефкие
869,zwölf::NUM,дас кык,кемгафтува
870,zwanzig::NUM,кызь,комсь
871,dreißig::NUM,куамын,колмогемонь
872,vierzig::NUM,ньыльдон,нильге́монь
873,fünfzig::NUM,витьтон,ве́дьгемонь
874,sechzig::NUM,куатьтон,ко́дгемонь
875,siebzig::NUM,сизьымдон,сизьге́монь
876,achtzig::NUM,тямыстон,ка́фксогемонь
877,neunzig::NUM,укмыстон,ве́йхксогемонь
878,hundert::NUM,сю,сяда
879,tausend::NUM,сюрс,тёжянь
880,und::CNJ,и,и
881,und::CNJ,и,дъ
882,und::CNJ,но,и
883,und::CNJ,но,дъ
884,oder::CNJ,яке,или
885,oder::CNJ,яке,али
886,stehen::V,сылыны,а́щемс стя́да
887,sitzen::V,пукыны,ащемс озада
888,liegen::V,кылльыны,ма́дозь а́щемс
889,hängen::V,ошкыса улыны,нюрьгомс
890,werden::V,луыны,арамс
891,werden::V,луыны,тиевомс
892,passieren::V,луыны,лисэмс
893,passieren::V,луыны,эвондамс
894,beginnen::V,кутскыны,ушедомс
895,enden::V,бырыны,лоткамс
896,wechseln::V,воштӥськыны,по́лафнемс
897,aufgehen[Sonne]::V,ӝужаны,стямс
898,aufgehen[Sonne]::V,ӝужаны,лисемс
899,untergehen[Sonne]::V,пуксьыны,валгомс
900,scheinen[Sonne]::V,пиштыны,ва́лдоптомс
901,scheinen[Sonne]::V,чиляны,ва́лдоптомс
902,donnern::V,гудыръяны,торамс
903,wehen::V,пелляськыны,уфа́мс
904,strömen::V,киськыны,шудемс
905,strömen::V,исьтӥськыны,шудемс
906,fließen::V,бызьыны,шудемс
907,sich drehen::V,берганы,шаромс
908,schwanken::V,вошъяськыны,якамс
909,schwingen::V,шонаськыны,люксемс
910,schwingen::V,шонаськыны,нюрьсемс
911,fallen::V,усьыны,прамс
912,fallen::V,усьыны,прашендомс
913,brennen::V,ӝуаны,паломс
914,rauchen::V,ӵындыны,качадомс
915,regnen::V,зорыны,пиземс
916,gefrieren::V,кынмыны,эйндамс
917,gefrieren::V,кынмыны,кельмомс
918,tauen::V,шунаны,соламс
919,schmelzen::V,шунаны,соламс
920,trocknen::V,куасьмыны,коськомс
921,sieden::V,пӧзьыны,лакамс
922,faulen::V,сисьмыны,наксадомс
923,verfaulen::V,сисьмыны,наксадомс
924,reißen::V,кеськыны,сязевомс
925,versinken::V,выйыны,ваямс
926,vergehen::V,ортчыны,ётамс
927,erscheinen::V,адскыны,эвондамс
928,verschwinden::V,бырыны,юма́мс
929,sinken::V,усьыны,валгомс
930,abnehmen::V,синыны,киремс
931,zunehmen::V,йылыны,ламокстомс
932,zunehmen::V,йылыны,рашнемс
933,steigen::V,лӧпкыны,кеподемс
934,wachsen::V,будыны,касомс
935,glänzen::V,чиляны,цинзелдомс
936,glänzen::V,чиляны,цифордомс
937,glänzen::V,пиштыны,цинзелдомс
938,glänzen::V,пиштыны,цифордомс
939,funkeln::V,чилекъяны,ци́фтордомс
940,lärmen::V,уретыны,жалнамс
941,lärmen::V,ӵашетыны,жалнамс
942,läuten::V,жингыртыны,гайфтемс
943,klingeln::V,жингыртыны,гайфтемс
944,klirren::V,жильккетыны,ка́нзеркшнемс
945,brausen::V,лекъяськыны,жоледемс
946,rauschen::V,ӵашетыны,вжнамс
947,rauschen::V,ӵашетыны,гамнамс
948,klingen::V,кылӥськыны,кайгомс
949,bellen::V,утыны,ува́мс
950,heulen::V,вузыны,сувомс
951,heulen::V,вузыны,урнамс
952,blasen::V,пельтыны,уфа́мс
953,pfeifen::V,шуланы,вяшкомс
954,schreien::V,черекъяны,пешкодомс
955,schreien::V,кесяськыны,пешкодомс
956,stöhnen::V,ӝуштыны,куфцемс
957,zittern::V,дырекъяны,таромс
958,zittern::V,куалекъяны,таромс
959,leben::V,улыны,эрямс
960,geboren werden::V,вордӥськыны,шачемс
961,atmen::V,шоканы,ажнамс
962,trinken::V,юыны,симомс
963,essen::V,сиыны,ярхцамс
964,schlucken::V,ньылыны,нилемс
965,müde werden::V,жадьыны,сиземс
966,einschlafen::V,умме усьыны,матодовомс
967,schlafen::V,кӧлыны,удомс
968,aufwachen::V,сайканы,съргоземс
969,aufstehen::V,султыны,стямс
970,sich erholen::V,шутэтскыны,ваймосемс
971,krank werden::V,висьыны,сярядькстомс
972,krank sein::V,висьыны,сярядемс
973,schmerzen::V,висьыны,сярядемс
974,husten::V,кызыны,козомс
975,genesen::V,юнматскыны,пъ́чкамс
976,genesen::V,бурмытскылыны,пъ́чкамс
977,sterben::V,кулыны,куломс
978,umkommen::V,бырыны,юма́мс
979,sich bewegen::V,вырыны,шаштомс
980,sich rühren::V,вырӟыны,сърхка́мс
981,sich rühren::V,вырӟылыны,сърхка́мс
982,sich erheben::V,султыны,стямс
983,sich setzen::V,пуксьыны,озамс
984,hinfallen::V,усьыны,прамс
985,hinfallen::V,усьыны,сяворемс
986,laufen::V,мыныны,якамс
987,schreiten::V,вамышъяны,молемс
988,schreiten::V,вамышъяны,аськолямс
989,spazierengehen::V,мыныны,якамс
990,spazierengehen::V,ветлыны,якамс
991,eilen::V,дыртыны,эряскодомс
992,sich beeilen::V,дыртыны,эряскодомс
993,sausen::V,туж ӝог мыныны,лиемс
994,rennen::V,бызьылыны,арнемс
995,springen::V,тэтчаны,комотнемс
996,klettern::V,тубаны,ку́цемс
997,schaukeln::V,лэйканы,нюрямс
998,schaukeln::V,шонаськыны,нюрямс
999,kriechen::V,нюж ветлыны,шаштомс комада
1000,schwimmen::V,уяны,уемс
1001,tauchen::V,зумылыны,юпиемс
1002,tauchen::V,зумылыны,чёпафнемс
1003,rudern::V,полсаны,па́немс ве́неж
1004,fahren::V,ветлыны,ардомс
1005,fliegen::V,лобаны,лиемс
1006,gehen::V,мыныны,молемс
1007,weggehen::V,кошкыны,тумс
1008,abfahren::V,кошкыны,тумс
1009,anhalten::V,дугдыны,лоткамс
1010,hineingehen::V,пырыны,сува́мс
1011,eintreten::V,пырыны,сува́мс
1012,kommen::V,вуыны,самс
1013,kommen::V,лыктыны,самс
1014,ankommen::V,вуыны,самс
1015,ankommen::V,вуыны,пачкодемс
1016,zurückkommen::V,берытскыны,мърдамс
1017,bleiben::V,кыльыны,иля́домс
1018,warten::V,витьыны,учемс
1019,erwarten::V,витьыны,учемс
1020,erwarten::V,возьманы,учемс
1021,suchen::V,утчаны,вешемс
1022,finden::V,шедьтыны,мумс
1023,versuchen::V,турттыны,варчсемс
1024,vorbereiten::V,дасяны,анокламс
1025,lieben::V,гажаны,кельгомс
1026,mögen::V,яратыны,кельгомс
1027,lachen::V,серекъяны,рахамс
1028,lachen::V,серекъяны,рахсемс
1029,rühren::V,сюлме йӧтыны,токамс седи
1030,weinen::V,бӧрдыны,авардемс
1031,schimpfen::V,даллашыны,сюцемс
1032,sich ärgern::V,лекъяськыны,кяжиямс
1033,sich fürchten::V,кышканы,пелемс
1034,sich fürchten::V,курданы,пелемс
1035,fürchten::V,курданы,пелемс
1036,fürchten::V,кышканы,пелемс
1037,fliehen::V,пегӟыны,ворьгодемс
1038,flüchten::V,пегӟыны,ша́домс
1039,flüchten::V,пегӟыны,во́рьгодемс
1040,sehen::V,адӟыны,няемс
1041,anschauen::V,учкыны,ваномс
1042,ansehen::V,учкыны,ваномс
1043,hören::V,кылыны,марямс
1044,zuhören::V,кылзыны,ку́лхдоньомс
1045,probieren::V,веръяны,варжамс
1046,riechen::V,зынъяны,никса́мс
1047,fühlen::V,шӧдыны,марямс
1048,scheinen::V,адскыны,ня́евомс
1049,zu sehen sein::V,адӟиськыны,ня́евомс
1050,vernehmen::V,кылыны,марямс
1051,frieren::V,кынмыны,паломс
1052,frieren::V,кынмыны,кельмомс
1053,tun::V,карыны,тиемс
1054,können::V,быгатыны,маштомс
1055,wollen::V,потыны,-не-
1056,anfangen::V,кутскыны,ушедомс
1057,beenden::V,быдтыны,аде́ламс
1058,beenden::V,быдэстыны,аде́ламс
1059,aufhören::V,дугдыны,лоткамс
1060,gelingen::V,быгатыны,удалакшнемс
1061,gelingen::V,луыны,удалакшнемс
1062,geraten::V,лэсяны,лисемс
1063,öffnen::V,усьтыны,панжемс
1064,schließen::V,пытсаны,сёлгомс
1065,stellen::V,пуктыны,путомс
1066,setzen::V,пуктыны,озафнемс
1067,setzen::V,пуктыны,озавтнемс
1068,legen::V,поныны,путомс
1069,berühren::V,исаны,токамс
1070,verbinden::V,герӟаны,сотомс
1071,bedecken::V,пытсаны,комачамс
1072,bedecken::V,пытсаны,вельхтямс
1073,aufhängen::V,ошыны,повфтамс
1074,anzünden::V,ӝуатыны,крьвя́стемс
1075,aufheben::V,ӝутыны,кеподемс
1076,aufheben::V,ӝутыны,касфтомс
1077,zurücklassen::V,кельтыны,ка́домс
1078,verlieren::V,ыштыны,юма́фтомс
1079,fallen lassen::V,уськытыны,прафтомс
1080,machen::V,лэсьтыны,тиемс
1081,herstellen::V,лэсьтыны,анокламс
1082,bauen::V,пуктыны,путомс
1083,reparieren::V,тупатыны,петемс
1084,verbessern::V,умоятыны,цебярьгофтомс
1085,ändern::V,воштыны,полафтомс
1086,graben::V,копаны,шу́вомс
1087,graben::V,копаны,та́ргамс
1088,beugen::V,губыртыны,мяндемс
1089,biegen::V,куасаны,комафтомс
1090,drehen::V,бергатыны,шо́вамс
1091,drehen::V,бергатыны,ша́рфнемс
1092,wenden::V,берыктыны,ша́рфтомс
1093,umdrehen::V,берыктыны,шарфтомс
1094,heben::V,ӝутыны,ке́подемс
1095,hochheben::V,ӝутъяны,ке́подемс
1096,hochheben::V,ӝутъяны,ка́сфтомс
1097,ergreifen::V,кутыны,фатямс
1098,ergreifen::V,кырмыны,фатямс
1099,halten::V,возьыны,кирдемс
1100,drücken::V,зӥбыны,люпшта́мс
1101,drücken::V,пачкатыны,люпшта́мс
1102,schieben::V,донганы,шашфтомс
1103,kratzen::V,вуштыны,а́нгорямс
1104,kratzen::V,вуштыны,киськоря́мс
1105,lecken::V,нюлыны,нолсемс
1106,beißen::V,куртчыны,сускомс
1107,abreißen::V,ишкалтыны,сяземс
1108,abschneiden::V,шорыны,керомс
1109,abschneiden::V,вандыны,керомс
1110,binden::V,керттыны,сотомс
1111,stecken::V,мертчытыны,сялгомс
1112,brechen::V,тӥяны,си́ннемс
1113,brechen::V,тӥяны,ка́лафтомс
1114,klopfen::V,йыганы,чакамс
1115,klopfen::V,йыганы,чакиемс
1116,klopfen::V,шарккетыны,чакамс
1117,klopfen::V,шарккетыны,чакиемс
1118,hauen::V,жугыны,шавомс
1119,hauen::V,жугыны,пиксомс
1120,hauen::V,тышканы,шавомс
1121,hauen::V,тышканы,пиксомс
1122,kleben::V,лякыны,пе́тфнемс
1123,reiben::V,зыраны,шо́вамс
1124,reiben::V,вуштыны,шо́вамс
1125,streichen::V,зыраны,вадемс
1126,schleifen::V,шерыны,шо́вамс
1127,schneiden::V,вандыны,керомс
1128,rütteln::V,зуркатыны,та́рфтомс
1129,schütteln::V,куалекъятыны,шука́демс
1130,schwenken::V,шонаны,яфодемс
1131,schütten::V,лэзьыны,каямс
1132,schütten::V,лэзьыны,нюрьхтя́мс
1133,füllen::V,тырмытыны,пяшкодемс
1134,einwickeln::V,биньыны,тапардамс
1135,tragen::V,нуыны,кандомс
1136,schleppen::V,кыскыны,ускомс
1137,ziehen::V,кыскыны,ускомс
1138,aufbewahren::V,возьыны,ванфтомс
1139,werfen::V,куяны,ёрямс
1140,werfen::V,лэзяны,ёрямс
1141,fangen::V,кутыны,кунда́мс
1142,packen::V,кутыны,фатямс
1143,packen::V,кырмыны,фатямс
1144,verstecken::V,ватыны,кяшемс
1145,teilen::V,люкыны,явомс
1146,schicken::V,ыстыны,кучемс
1147,bringen::V,вайыны,кандомс
1148,bringen::V,вайыны,пачфтемс
1149,hinzufügen::V,ватсаны,пу́томс та́га
1150,hinzufügen::V,ватсаны,ма́ксомс та́га
1151,bekommen::V,басьтыны,сявомс
1152,erhalten::V,басьтыны,сявомс
1153,nehmen::V,кутыны,сявомс
1154,nehmen::V,басьтыны,сявомс
1155,wählen::V,бырйыны,ко́чкамс
1156,auswählen::V,бырйыны,кочкамс
1157,bewahren::V,возьыны,ванфтомс
1158,behindern::V,могӟытыны,шорямс
1159,verderben::V,сӧрыны,коламс
1160,verderben::V,сӧрыны,гастямс
1161,beschädigen::V,урод лэсьтыны,тиендемс зиян
1162,zerbrechen::V,сӧрыны,тапамс
1163,zerreißen::V,кесяны,сяземс
1164,zerstören::V,куашкатыны,ка́лафтомс
1165,verbrennen::V,сутыны,пълхта́мс
1166,geben::V,сётыны,ма́ксомс
1167,reichen::V,сётыны,максомс
1168,schenken::V,кузьманы,каземс
1169,versprechen::V,кыл сётыны,ма́ксомс вал
1170,wünschen::V,сӥзьыны,арьсемс
1171,loben::V,ушъяны,шна́мс
1172,küssen::V,чупаны,палсемс
1173,wiegen::V,веттаны,нюря́фтомс
1174,wiegen::V,лэйкатыны,нюря́фтомс
1175,zudecken::V,шобыртыны,вельхтямс
1176,wecken::V,сайкатыны,стя́фтомс
1177,wecken::V,сайкатыны,съ́ргозьфтемс
1178,zeigen::V,возьматыны,няфтемс
1179,führen::V,нуыны,вятемс
1180,lehren::V,дышетыны,тонафтомс
1181,unterrichten::V,дышетыны,тонафтомс
1182,aufziehen::V,будэтыны,касфтомс
1183,leiten::V,кивалтыны,вятемс
1184,antreiben::V,дыртытыны,вятемс
1185,lassen::V,-ытыны,кошардомс
1186,einladen::V,ӧтьыны,тердемс
1187,einladen::V,ӧтьыны,серьгядемс
1188,vereinigen::V,огазеяны,пуроптомс
1189,vereinigen::V,огазеяны,кочкамс марса
1190,besuchen::V,адӟыськыны,варжамс
1191,treffen::V,пумитаны,васьфтомс
1192,sich versammeln::V,люкаськыны,кочкавомс
1193,spielen::V,шудыны,налхксемс
1194,singen::V,кырӟаны,морамс
1195,tanzen::V,эктыны,кштимс
1196,sich trennen::V,люкиськыны,явомс
1197,verlassen::V,куштыны,кадондомс
1198,retten::V,утьыны,идемс
1199,retten::V,утьыны,араламс
1200,bewachen::V,возьманы,ваномс
1201,schützen::V,утялтыны,а́раламс
1202,verteidigen::V,возьманы,а́раламс
1203,sich schlagen::V,жугиськыны,тюремс
1204,schießen::V,ыбылӥськны,ляцемс
1205,siegen::V,вормыны,сяськомс
1206,ärgern::V,вожпоттыны,кяжияфтомс
1207,schlagen::V,жуккыны,токамс
1208,treten::V,лёганы,тапамс
1209,stechen::V,бышкалтыны,пупамс
1210,stechen::V,бышкалтыны,сялгомс
1211,stoßen::V,донгыны,тостядемс
1212,stehlen::V,вораны,саламс
1213,stehlen::V,лушканы,саламс
1214,stören::V,люкетыны,шорсемс
1215,belästigen::V,акыльтыны,токсамс
1216,belästigen::V,акыльтыны,аф кадомс ваймама
1217,belästigen::V,вукылмыны,токсамс
1218,belästigen::V,вукылмыны,аф кадомс ваймама
1219,verbergen::V,ватыны,кяшемс
1220,täuschen::V,алданы,васькафтомс
1221,täuschen::V,алданы,кяльготнемс
1222,betrügen::V,пӧяны,васькафнемс
1223,töten::V,виыны,шавомс
1224,töten::V,виыны,аде́ламс
1225,wohnen::V,улыны,эрямс
1226,arbeiten::V,ужаны,покодемс
1227,sammeln::V,бичаны,кочкамс
1228,sammeln::V,бичаны,пу́роптомс
1229,pflücken::V,ишкыны,фатнемс
1230,pflücken::V,ишкыны,нотфнемс
1231,jagen::V,пӧйшураны,кунда́мс
1232,fischen::V,чорыганы,калонь кунда́мс
1233,fassen::V,кутыны,кунда́мс
1234,hüten::V,возьманы,ваномс
1235,treiben::V,улляны,панемс
1236,anbinden::V,думыны,сотомс
1237,füttern::V,сюдыны,трямс
1238,füttern::V,сюдыны,а́ндомс
1239,melken::V,кыскыны,потямс
1240,hacken::V,кораны,лазондомс
1241,gießen::V,киськаны,валомс
1242,reifen::V,вуыны,кенеремс
1243,reifen::V,кисьманы,кенеремс
1244,zubereiten::V,лесьтыны,анокламс
1245,kochen::V,пӧзьтыны,пидемс
1246,backen::V,пыжыны,пидемс
1247,braten::V,пыжыны,пуштомс
1248,umrühren::V,сураны,шорямс
1249,stricken::V,керттыны,кодамс
1250,nähen::V,вурыны,стамс
1251,färben::V,буяны,а́рхтомс
1252,reinigen::V,сузяны,ва́ткамс
1253,reinigen::V,сузяны,а́роптомс
1254,waschen::V,мисьтаськыны,муськомс
1255,abwischen::V,ӵушылыны,нардамс
1256,spülen::V,гылъяны,оргалдомс
1257,fegen::V,ӵужыны,тяемс
1258,kehren::V,ӵужыны,тяемс
1259,baden::V,пыласькыны,э́шелямс
1260,sich waschen::V,пыласькыны,штамс
1261,ausziehen::V,кыльыны,кайсефтемс
1262,anziehen::V,дӥсяны,ща́фтомс
1263,sich anziehen::V,дӥсьяськыны,щамс
1264,kämmen::V,сынаны,се́ендемс
1265,schmücken::V,чеберъяны,на́ряжамс
1266,schmücken::V,чеберъяны,ма́зоптомс
1267,sagen::V,шуыны,азомс
1268,sagen::V,шуыны,мярьгомс
1269,sagen::V,вераны,азомс
1270,sagen::V,вераны,мярьгомс
1271,sprechen::V,вераськыны,корхтамс
1272,reden::V,вераськыны,корхнемс
1273,sich unterhalten::V,вераськыны,корхнемс
1274,fragen::V,юаны,ки́зефтемс
1275,bitten::V,курыны,а́намс
1276,bitten::V,курыны,ве́шемс
1277,erzählen::V,вераны,а́зондомс
1278,erzählen::V,мадьыны,а́зондомс
1279,mitteilen::V,ивортыны,азомс
1280,nennen::V,шуыны,лемдемс
1281,nennen::V,шуыны,путомс лем
1282,rufen::V,ӧтьыны,серьгядемс
1283,prahlen::V,ушъяськыны,шна́фтомс пря́
1284,übersetzen::V,берыктыны,ётафтомс
1285,denken::V,малпаны,арьсемс
1286,glauben::V,оскыны,кемамс
1287,bemerken::V,адӟыны,ня́емс
1288,erkennen::V,тодыны,содамс
1289,begreifen::V,валаны,сатомс
1290,verstehen::V,валаны,шарьхкодемс
1291,lernen::V,дышетскыны,тонафнемс
1292,wissen::V,тодыны,со́дамс
1293,sich erinnern an::V,тодэ вайыны,лятфтамс
1294,vergessen::V,вунэтыны,юкстамс
1295,messen::V,мертаны,ункснемс
1296,zählen::V,лыдъяны,лу́вомс
1297,zählen::V,лыдъяны,а́рьсемс
1298,rechnen::V,лыдъяны,лувомс
1299,lesen::V,лыдӟыны,лувомс
1300,lesen::V,лыдӟыны,морафтомс
1301,malen::V,суреданы,рисова́ндамс
1302,zeichnen::V,суреданы,рисова́ндамс
1303,schreiben::V,гожъяны,сёрмадомс
1304,besitzen::V,луыны,улемс азоркс
1305,kaufen::V,басьтыны,рамамс
1306,verkaufen::V,вузаны,мимс
1307,bezahlen::V,тырыны,пандомс
1308,zahlen::V,тырыны,па́ндомс
1309,beherrschen::V,кузёяськыны,азорондамс
1310,ertragen::V,чиданы,кирдемс
