,Concept_ID,mhr,ko
758,ihr::PRN,те,너희들
759,sie::PRN,ну́но,그들
760,was::FPRN,мо,뭣
761,wer::FPRN,кӧ,누구
762,wo::FADV,куша́н,어디
763,wohin::FADV,куш,어디로
764,wohin::FADV,ку́шко,어디로
765,wie::FADV,кузе́,어떻게
766,warum::FADV,мо,왜
767,warum::FADV,мола́н,왜
768,wieviel::FNUM,куна́р,얼마만큰
769,eins::NUM,ик,하나
770,zwei::NUM,ко́кыт,둘
771,drei::NUM,кум,셋
772,vier::NUM,ныл,넷
773,fünf::NUM,вич,다섯
774,sechs::NUM,куд,여섯
775,sieben::NUM,шым,일곱
776,acht::NUM,канда́ш,여덟
777,neun::NUM,инде́ш,아홉
778,zehn::NUM,лу,열
779,elf::NUM,лати́к,열하나
780,zwölf::NUM,латко́к,열둘
781,zwanzig::NUM,ко́ло,스물
782,dreißig::NUM,ку́мло,서름
783,vierzig::NUM,ны́лле,마흔
784,fünfzig::NUM,ви́тле,숸
785,sechzig::NUM,ку́дло,에순
786,siebzig::NUM,шы́мле,일흔
787,achtzig::NUM,канда́шле,여든
788,neunzig::NUM,инде́шле,아흔
789,hundert::NUM,шӱ́дӧ,백
790,tausend::NUM,тӱже́м,천
791,und::CNJ,да,와
792,und::CNJ,ден,와
793,oder::CNJ,я,아니면
794,oder::CNJ,а́ле,아니면
795,stehen::V,шога́ш,서다
796,sitzen::V,шинча́ш,앉다
797,liegen::V,кия́ш,눕다
798,hängen::V,кеча́ш,달다
799,werden::V,лия́ш,되다
800,passieren::V,лия́ш,지장옶다
801,beginnen::V,тӱҥгала́ш,시작되다
802,enden::V,пыта́ш,큳내다
803,wechseln::V,вашталта́ш,병경하다
804,aufgehen[Sonne]::V,лекта́ш,뜨다
805,untergehen[Sonne]::V,шинча́ш,지다
806,scheinen[Sonne]::V,волгалта́ш,빛나다
807,donnern::V,кӱдырта́ш,천둥치다
808,donnern::V,сургалта́ш,천둥치다
809,wehen::V,пуа́ш,풀다
810,strömen::V,шийалтара́ш,흐르다
811,fließen::V,йога́ш,흐르다
812,sich drehen::V,пӧрда́ш,돌다
813,schwanken::V,лӱҥга́ш,동요하다
814,schwanken::V,тайныла́ш,동요하다
815,schwingen::V,рӱпшалта́ш,흔들다
816,fallen::V,воза́ш,떨어지다
817,fallen::V,йӧрла́ш,떨어지다
818,brennen::V,йӱла́ш,타다
819,rauchen::V,шикша́ш,김이나다
820,regnen::V,йӱра́ш,비가오다
821,gefrieren::V,кылма́ш,얼다
822,gefrieren::V,ияҥа́ш,얼다
823,tauen::V,шула́ш,녹다
824,schmelzen::V,лева́ш,녹다
825,trocknen::V,кошка́ш,홈치다
826,sieden::V,шола́ш,끓다
827,faulen::V,шӱя́ш,부패하다
828,verfaulen::V,шӱйы́н шуа́ш,썩다
829,reißen::V,кӱрла́ш,지바찢다
830,versinken::V,пуре́н кая́ш,가라앉다
831,vergehen::V,эрте́н кая́ш,지나가다
832,erscheinen::V,толы́н лекта́ш,나타나다
833,verschwinden::V,йома́ш,사라지다
834,sinken::V,пуча́ш,가라앉다
835,abnehmen::V,пуча́ш,떼어내다
836,zunehmen::V,шукема́ш,증가하다
837,steigen::V,нӧлталта́ш,상승하다
838,wachsen::V,кушка́ш,생기하다
839,glänzen::V,йылгыжа́ш,뛰오나다
840,funkeln::V,чолга́ш,불티가잍어나다
841,lärmen::V,рӱшка́ш,떠들다
842,läuten::V,мура́ш,울시다
843,klingeln::V,йыҥгырта́ш,초닌총을울리다
844,klirren::V,чылдыртата́ш,탁탁울리다
845,brausen::V,лӱшка́ш,쏴쏴소리내다
846,rauschen::V,лыжга́ш,솨솨
847,klingen::V,йоҥга́ш,반향하다
848,bellen::V,опта́ш,짖다
849,heulen::V,урмыжа́ш,포효하다
850,blasen::V,пуала́ш,불다
851,pfeifen::V,шӱ́шкаш,피리를불다
852,schreien::V,кычкыра́ш,절규하다
853,stöhnen::V,йыҥыса́ш,신음하다
854,zittern::V,чытыра́ш,저뉼하다
855,leben::V,ила́ш,살다
856,geboren werden::V,шоча́ш,태어난
857,atmen::V,шӱла́ш,숨쉬다
858,trinken::V,йӱа́ш,마시다
859,essen::V,кочка́ш,먹다
860,schlucken::V,нела́ш,들이켜다
861,müde werden::V,ноя́ш,
862,einschlafen::V,мале́н колта́ш,잠들다
863,schlafen::V,мала́ш,자다
864,aufwachen::V,помыжалта́ш,눈트다
865,aufstehen::V,кынела́ш,서다
866,sich erholen::V,кана́ш,회복하다
867,krank werden::V,черлане́н воза́ш,
868,krank sein::V,черлане́н кия́ш,
869,schmerzen::V,коршта́ш,아프다
870,husten::V,кокыра́ш,잔기침하다
871,genesen::V,тӱрла́ш,낫다
872,genesen::V,тазаҥа́ш,낫다
873,sterben::V,кола́ш,죽다
874,umkommen::V,вуй йома́ш,못쓰게되다
875,sich bewegen::V,кошта́ш,움직이다
876,sich rühren::V,тарвана́ш,움직이다
877,sich erheben::V,кынела́ш,이러서다
878,sich setzen::V,шинча́ш,앉히다
879,hinfallen::V,йӧрла́ш,넘어지다
880,laufen::V,кошта́ш,걷다
881,schreiten::V,ошкыла́ш,보행하다
882,spazierengehen::V,гуля́яш,산보하다
883,eilen::V,вашка́ш,서둘다
884,sich beeilen::V,вашкешта́ш,서둘게하다
885,sausen::V,юлтка́ш,서들러 떠나다
886,rennen::V,куржтала́ш,달리다
887,springen::V,тӧршта́ш,도약하다
888,klettern::V,кӱза́ш,갑겨오르다
889,schaukeln::V,лӱҥгалта́ш,흔들리게하다
890,kriechen::V,нушка́ш,기다
891,schwimmen::V,ия́ш,헤엄치다
892,tauchen::V,шуҥгалта́ш,잠기다
893,rudern::V,удыра́ш,물을헤치다
894,fahren::V,кудала́ш,가다
895,fahren::V,кудала́ш,나르다
896,fliegen::V,чоҥешта́ш,날다
897,gehen::V,кая́ш,가다
898,weggehen::V,кораҥа́ш,팔리다
899,abfahren::V,лекта́ш,출발하다
900,anhalten::V,чарна́ш,멈추다
901,hineingehen::V,пура́ш,(그리로)가다
902,eintreten::V,пура́ш,들러가다
903,kommen::V,тола́ш,오다
904,ankommen::V,шуа́ш,고챀하다
905,zurückkommen::V,пӧртыла́ш,보기
906,bleiben::V,кода́ш,체류
907,warten::V,вуча́ш,기다리다
908,erwarten::V,вуча́ш,기대하다
909,suchen::V,кычала́ш,찾다
910,suchen::V,кычала́ш,구하다
911,finden::V,муа́ш,찾아내다
912,versuchen::V,толаша́ш,시험하다
913,vorbereiten::V,ямдыла́ш,재비하다
914,lieben::V,йӧрата́ш,사랑하다
915,mögen::V,йӧрата́ш,줗아하다
916,lachen::V,воштыла́ш,웃다
917,rühren::V,ку́мыл тарвата́ш,건드리다
918,weinen::V,шорта́ш,울다
919,schimpfen::V,каргаша́ш,꾸짖다
920,sich ärgern::V,сыра́ш,화를내게 하다
921,sich fürchten::V,лӱда́ш,두려원하다
922,fürchten::V,лӱда́ш,두려원하다
923,fliehen::V,куржа́ш,도망치다
924,flüchten::V,куржа́ш,도주하다
925,sehen::V,ужа́ш,보다
926,anschauen::V,онча́ш,바라보다
927,ansehen::V,эскера́ш,바라보다
928,hören::V,кола́ш,듣다
929,zuhören::V,колышта́ш,듣다
930,probieren::V,тамла́ш,시식하다
931,riechen::V,ӱпшынча́ш,내새를맡다
932,fühlen::V,шижа́ш,느끼다
933,scheinen::V,чуча́ш,...것같다
934,zu sehen sein::V,коя́ш,보이는
935,vernehmen::V,кола́ш,듣다
936,vernehmen::V,кола́ш,들어서일다
937,frieren::V,кылма́ш,춥다
938,tun::V,ышта́ш,하다
939,können::V,мошта́ш,할주릴다
940,wollen::V,тӱна́ш,바라다
941,anfangen::V,тӱҥала́ш,시작하다
942,beenden::V,пытара́ш,다하다
943,aufhören::V,чарна́ш,그만두다
944,gelingen::V,сай лекта́ш,성국하다
945,geraten::V,лекта́ш,잘되어가다
946,öffnen::V,поча́ш,열다
947,schließen::V,петыра́ш,추측하다
948,stellen::V,шында́ш,세우다
949,setzen::V,шында́ш,놓다
950,legen::V,опта́ш,눕히다
951,legen::V,пышта́ш,눕히다
952,berühren::V,тӱка́ш,대다
953,verbinden::V,пида́ш,옝열하다
954,bedecken::V,леведа́ш,덮다
955,aufhängen::V,сака́ш,매달다
956,anzünden::V,чӱкта́ш,점화하다
957,aufheben::V,нӧлтала́ш,위로올리다
958,zurücklassen::V,кода́ш,튀에남기다
959,verlieren::V,йомдара́ш,잃다
960,fallen lassen::V,воза́ш,떨어뜨리다
961,machen::V,ышта́ш,하다
962,herstellen::V,ямдыла́ш,제조하다
963,bauen::V,чоҥа́ш,짓다
964,reparieren::V,ачала́ш,수셩자다
965,verbessern::V,саемда́ш,정정하다
966,ändern::V,весемда́ш,바꾸다
967,graben::V,кӱнча́ш,파다
968,beugen::V,пӱгырта́ш,구부리다
969,biegen::V,лывырта́ш,굽히다
970,drehen::V,пӱтыра́ш,회전
971,wenden::V,ирала́ш,회전시키다
972,umdrehen::V,савырала́ш,회전시키다
973,heben::V,нӧлта́ш,일으아키다
974,hochheben::V,нӧлта́ш,틀어올리다
975,ergreifen::V,руалта́ш,잡다
976,halten::V,куча́ш,잡다
977,drücken::V,иша́ш,누르다
978,drücken::V,темда́ш,누르다
979,schieben::V,шӱкала́ш,밀다
980,kratzen::V,удыра́ш,긁다
981,lecken::V,нула́ш,핥다
982,beißen::V,пура́ш,물다
983,abreißen::V,кӱрла́ш,
984,abschneiden::V,пӱчка́ш,귾어내다
985,binden::V,кылда́ш,매다
986,stecken::V,шуралта́ш,찌르다
987,brechen::V,тодышта́ш,금
988,klopfen::V,кыра́ш,치다
989,hauen::V,тӱя́ш,때리다
990,kleben::V,клеитла́ш,들러붙다
991,reiben::V,йыга́ш,문지르다
992,reiben::V,туржала́ш,문지르다
993,streichen::V,шӱра́ш,쓰다듬다
994,schleifen::V,шума́ш,갈다
995,schleifen::V,яна́ш,갈다
996,schneiden::V,пӱчка́ш,베다
997,rütteln::V,рӱза́ш,흔들다
998,schütteln::V,почка́ш,흔들다
999,schwenken::V,рӱза́ш,흔들다
1000,schütten::V,опта́ш,따르다
1001,füllen::V,тема́ш,담다
1002,einwickeln::V,вӱдыла́ш,싸다
1003,tragen::V,нумала́ш,지우다
1004,schleppen::V,шӱдыра́ш,끌다
1005,ziehen::V,шупша́ш,당기다
1006,aufbewahren::V,арала́ш,간직하다
1007,werfen::V,шуа́ш,던지다
1008,werfen::V,кышка́ш,던지다
1009,fangen::V,куча́ш,밥다
1010,packen::V,руалта́ш,쥐다
1011,verstecken::V,тоя́ш,숨기다
1012,teilen::V,пӧла́ш,나누다
1013,schicken::V,колта́ш,보내다
1014,bringen::V,конда́ш,가겨
1015,hinzufügen::V,ешара́ш,부가하다
1016,bekommen::V,нала́ш,얻다
1017,erhalten::V,нала́ш,지니다
1018,nehmen::V,нала́ш,잡다
1019,wählen::V,сайла́ш,선거하다
1020,auswählen::V,таҥгла́ш,선출하다
1021,bewahren::V,сакла́ш,저장보종
1022,behindern::V,чаракла́ш,훼방하다
1023,verderben::V,пужа́ш,못쓰게 되다
1024,beschädigen::V,пужа́ш,상하게하다
1025,zerbrechen::V,пудырта́ш,깨뜨리다
1026,zerreißen::V,кӱрла́ш,잡아쫓다
1027,zerstören::V,шалата́ш,파괴하다
1028,verbrennen::V,йӱлата́ш,소실하다
1029,geben::V,пуа́ш,주다
1030,reichen::V,пуа́ш,내일다
1031,schenken::V,пӧлекла́ш,주다
1032,versprechen::V,сӧра́ш,약속하다
1033,wünschen::V,тылана́ш,바라다
1034,loben::V,мокта́ш,칭찬하다
1035,küssen::V,шупшала́ш,키스하다
1036,wiegen::V,рӱпша́ш,어르다
1037,zudecken::V,леведа́ш,뚜꺼을하다
1038,wecken::V,помыжалтара́ш,깨우다
1039,zeigen::V,ончыкта́ш,보이다
1040,führen::V,вӱда́ш,가게하다
1041,lehren::V,туныкта́ш,가르치다
1042,unterrichten::V,туныкта́ш,가르지다
1043,aufziehen::V,орышта́ш,사육하다
1044,leiten::V,вӱда́ш,이끌다
1045,leiten::V,вуйлата́ш,이끌다
1046,antreiben::V,поктыла́ш,몰다
1047,lassen::V,-та́ш,내버려두다
1048,einladen::V,ӱжа́ш,초청하다
1049,vereinigen::V,иктешла́ш,하나로하다
1050,besuchen::V,то́лын кая́ш,방문하다
1051,treffen::V,вашлия́ш,만나다
1052,sich versammeln::V,погына́ш,조립하다
1053,sich versammeln::V,чумырга́ш,조립하다
1054,spielen::V,мода́ш,눌다
1055,singen::V,мура́ш,노래하다
1056,tanzen::V,кушта́ш,춤추하다
1057,sich trennen::V,ойырла́ш,가르다
1058,verlassen::V,кудалта́ш,버림받은
1059,retten::V,утара́ш,구조하다
1060,bewachen::V,орола́ш,치키다
1061,schützen::V,арала́ш,보호하다
1062,verteidigen::V,арала́ш,막다
1063,sich schlagen::V,кредала́ш,치다
1064,schießen::V,лӱя́ш,쏘다
1065,siegen::V,сеҥа́ш,이기다
1066,ärgern::V,сырыкта́ш,성을내게하다
1067,schlagen::V,пера́ш,치다
1068,treten::V,тошка́ш,디디다
1069,stechen::V,кера́ш,찌르다
1070,stoßen::V,шӱкала́ш,찌르다
1071,stehlen::V,шолышта́ш,훔치다
1072,stören::V,мешая́ш,움직이다
1073,belästigen::V,толаштара́ш,괴롭히다
1074,verbergen::V,шылта́ш,숨기다
1075,täuschen::V,ондала́ш,속이다
1076,betrügen::V,ондала́ш,속이다
1077,töten::V,пушта́ш,죽이다
1078,wohnen::V,ила́ш,실다
1079,arbeiten::V,пашалана́ш,일하다
1080,arbeiten::V,паша́м ышта́ш,일하다
1081,sammeln::V,пога́ш,모으다
1082,pflücken::V,кӱра́ш,꿔다
1083,jagen::V,сонарла́ш,사냥하다
1084,fischen::V,кол куча́ш,고기를잡다
1085,fassen::V,куча́ш,움켜쥐다
1086,hüten::V,кӱта́ш,망보다
1087,treiben::V,покта́ш,몰아세우다
1088,anbinden::V,йолышта́ш,묶다
1089,füttern::V,пукша́ш,사료를주다
1090,melken::V,лӱшта́ш,젖을짜다
1091,hacken::V,руа́ш,자르다
1092,gießen::V,шава́ш,물을대다
1093,reifen::V,кӱа́ш,성숙하다
1094,zubereiten::V,ямдыла́ш,조제하다
1095,kochen::V,шолта́ш,요리하다
1096,backen::V,кӱкташ,쿱다
1097,braten::V,пуштыла́ш,굽다
1098,braten::V,жаритла́ш,굽다
1099,umrühren::V,луга́ш,교반하다
1100,stricken::V,пида́ш,뜨개질하다
1101,nähen::V,урга́ш,꿰매다
1102,färben::V,чиялта́ш,채색하다
1103,reinigen::V,эрыкта́ш,청소하다
1104,waschen::V,мушка́ш,씻다
1105,abwischen::V,ӱшта́ш,닦다
1106,spülen::V,шӱалта́ш,씻다
1107,fegen::V,ӱшта́ш,소체하다
1108,kehren::V,ӱшта́ш,청소하다
1109,baden::V,йӱштыла́ш,감다
1110,sich waschen::V,мушкылта́ш,모믈 씻다
1111,ausziehen::V,кудаша́ш,벗다
1112,anziehen::V,чия́ш,끌어움직이다
1113,sich anziehen::V,чия́ш,
1114,kämmen::V,шера́ш,빗다
1115,schmücken::V,тӱзата́ш,치레하다
1116,schmücken::V,чеверта́ш,치레하다
1117,sagen::V,ойла́ш,말하다
1118,sagen::V,каласа́ш,말하다
1119,sprechen::V,кутыра́ш,말하다
1120,reden::V,мутлана́ш,이야기하다
1121,sich unterhalten::V,кутыра́ш,
1122,fragen::V,йода́ш,질문하다
1123,bitten::V,йода́ш,원하다
1124,erzählen::V,ойла́ш,이야기하다
1125,mitteilen::V,увертара́ш,이야기하다
1126,nennen::V,лӱмда́ш,부르다
1127,rufen::V,ӱжа́ш,불러내다
1128,prahlen::V,моктана́ш,자랑하다
1129,übersetzen::V,кусара́ш,번역하다
1130,denken::V,шона́ш,생각하다
1131,glauben::V,ӱшана́ш,믿다
1132,bemerken::V,шижа́ш,인자하다
1133,erkennen::V,пала́ш,인식하다
1134,begreifen::V,ыҥла́ш,파악하다
1135,verstehen::V,умыла́ш,이해하다
1136,lernen::V,тунема́ш,배우다
1137,wissen::V,шинча́ш,알다
1138,sich erinnern an::V,шарна́ш,상기하다
1139,vergessen::V,монда́ш,잊다
1140,messen::V,виса́ш,측정하다
1141,zählen::V,шотла́ш,세다
1142,rechnen::V,шотла́ш,게산하다
1143,lesen::V,луда́ш,읽다
1144,malen::V,сӱретла́ш,그리다
1145,zeichnen::V,сӱретла́ш,소묘하다
1146,schreiben::V,воза́ш,쓰다
1147,besitzen::V,лия́ш,소유하다
1148,kaufen::V,нала́ш,사다
1149,verkaufen::V,ужала́ш,팔다
1150,bezahlen::V,тӱла́ш,지불하다
1151,zahlen::V,тӱла́ш,치르다
1152,beherrschen::V,куча́ш,지배하다
1153,ertragen::V,турка́ш,참다
