,Concept_ID,xal,udm
777,hinauf::ADV,өөдән,вылэ
778,hinauf::ADV,өөдән,вылӥе
779,hinauf::ADV,өөдән,выллань
780,hinauf::ADV,деер,вылэ
781,hinauf::ADV,деер,вылӥе
782,hinauf::ADV,деер,выллань
783,überall::ADV,альд болв чигн,котькытын
784,überall::ADV,альд болв чигн,пасьтана
785,nicht::ADV,эс,уз
786,nicht::ADV,биш,уз
787,nicht::ADV,бичә,уз
788,ein wenig::ADV,баахн,ичи
789,ein wenig::ADV,баахн,ӧжыт
790,ein wenig::ADV,баахн,огшап
791,ein wenig::ADV,баахнар,ичи
792,ein wenig::ADV,баахнар,ӧжыт
793,ein wenig::ADV,баахнар,огшап
794,kaum::ADV,әрә,муртса
795,sehr::ADV,йир,туж
796,sehr::ADV,йир,лекос
797,so::ADV,иигҗ,озьы
798,so::ADV,иигҗ,тазьы
799,noch::ADV,ода чигн,на
800,nur::ADV,һанцхн,гинэ
801,schon::ADV,одх,ни
802,schon::ADV,одх,ини
803,wieder::ADV,бас,нош
804,wieder::ADV,бас,кайта
805,vergebens::ADV,киидән,юнме
806,vor::PRP,урд,азьын
807,hinter::PRP,ца,берын
808,hinter::PRP,ца,бӧрсьы
809,unter::PRP,дор,улын
810,durch::PRP,ивт,пыр
811,durch::PRP,ивт,пыртӥ
812,durch::PRP,дундаһур,пыр
813,durch::PRP,дундаһур,пыртӥ
814,neben::PRP,хаҗуд,бордын
815,zwischen::PRP,хоорнд,вискын
816,wegen::PRP,көлтә,сэрен
817,wegen::PRP,деерәс,сэрен
818,dies::PRN,эн,та
819,das::PRN,тер,со
820,alles::PRN,цуһар,ваньмыз
821,ich::PRN,би,мон
822,du::PRN,чи,тон
823,er::PRN,тер,со
824,wir::PRN,мадн,ми
825,ihr::PRN,та,тӥ
826,sie::PRN,тедн,соос
827,was::FPRN,юн,ма
828,wer::FPRN,кен,кин
829,wo::FADV,хама,кытын
830,wohin::FADV,хамаран,кытчы
831,wie::FADV,яһҗ,кызьы
832,wie::FADV,яһад,кызьы
833,warum::FADV,юңгад,малы
834,wieviel::FNUM,кедү,кӧня
835,eins::NUM,негн,одӥг
836,zwei::NUM,хойр,кык
837,drei::NUM,һурвн,куинь
838,vier::NUM,дөрвн,ньыль
839,fünf::NUM,тавн,вить
840,sechs::NUM,зурһан,куать
841,sieben::NUM,долан,сизьым
842,acht::NUM,нәәмн,тямыс
843,neun::NUM,йисн,укмыс
844,zehn::NUM,арвн,дас
845,elf::NUM,арвн негн,дас одӥг
846,zwölf::NUM,арвн хойр,дас кык
847,zwanzig::NUM,хөрн,кызь
848,dreißig::NUM,һучн,куамын
849,vierzig::NUM,дөчн,ньыльдон
850,fünfzig::NUM,тәвн,витьтон
851,sechzig::NUM,җирн,куатьтон
852,siebzig::NUM,далн,сизьымдон
853,achtzig::NUM,найн,тямыстон
854,neunzig::NUM,йирн,укмыстон
855,hundert::NUM,зун,сю
856,tausend::NUM,миңһн,сюрс
857,und::CNJ,болн,и
858,und::CNJ,болн,но
859,oder::CNJ,эс гиҗ,яке
860,oder::CNJ,эс гихлә,яке
861,stehen::V,зогсх,сылыны
862,sitzen::V,суух,пукыны
863,liegen::V,кевтх,кылльыны
864,hängen::V,өлгәтә бәәх,ошкыса улыны
865,werden::V,болх,луыны
866,passieren::V,болх,луыны
867,beginnen::V,эклх,кутскыны
868,enden::V,төгсх,бырыны
869,wechseln::V,хүврх,воштӥськыны
870,aufgehen[Sonne]::V,һарх,ӝужаны
871,untergehen[Sonne]::V,орх,пуксьыны
872,untergehen[Sonne]::V,сүүрлх,пуксьыны
873,scheinen[Sonne]::V,герлтх,пиштыны
874,scheinen[Sonne]::V,герлтх,чиляны
875,donnern::V,күрҗңнх,гудыръяны
876,wehen::V,сальклх,пелляськыны
877,strömen::V,һооҗх,киськыны
878,strömen::V,һооҗх,исьтӥськыны
879,fließen::V,урсх,бызьыны
880,sich drehen::V,эргх,берганы
881,schwanken::V,дәәвлх,вошъяськыны
882,schwingen::V,нәәхлх,шонаськыны
883,fallen::V,унх,усьыны
884,fallen::V,киисх,усьыны
885,brennen::V,шатх,ӝуаны
886,rauchen::V,ута һарһх,ӵындыны
887,regnen::V,орх,зорыны
888,gefrieren::V,мөстх,кынмыны
889,tauen::V,хәәлх,шунаны
890,schmelzen::V,хәәлх,шунаны
891,schmelzen::V,хәәлгдх,шунаны
892,trocknen::V,эврх,куасьмыны
893,sieden::V,буслх,пӧзьыны
894,faulen::V,үмкәрх,сисьмыны
895,verfaulen::V,илҗрх,сисьмыны
896,reißen::V,тасрх,кеськыны
897,versinken::V,чивх,выйыны
898,vergehen::V,болх,ортчыны
899,erscheinen::V,һарх,адскыны
900,verschwinden::V,уга болх,бырыны
901,sinken::V,татгдх,усьыны
902,abnehmen::V,хасгдх,синыны
903,zunehmen::V,өсх,йылыны
904,steigen::V,немх,лӧпкыны
905,wachsen::V,өсх,будыны
906,wachsen::V,урһх,будыны
907,glänzen::V,гилвкх,чиляны
908,glänzen::V,гилвкх,пиштыны
909,funkeln::V,цәклх,чилекъяны
910,lärmen::V,шууглдх,уретыны
911,lärmen::V,шууглдх,ӵашетыны
912,läuten::V,хоңх,жингыртыны
913,klingeln::V,җиңнулх,жингыртыны
914,klirren::V,җиңнх,жильккетыны
915,brausen::V,догшрхх,лекъяськыны
916,rauschen::V,сарҗңнх,ӵашетыны
917,klingen::V,ә һарх,кылӥськыны
918,bellen::V,хуцх,утыны
919,heulen::V,уульх,вузыны
920,blasen::V,үләх,пельтыны
921,pfeifen::V,ишкрх,шуланы
922,schreien::V,хәәкрх,черекъяны
923,schreien::V,хәәкрх,кесяськыны
924,stöhnen::V,түңшх,ӝуштыны
925,zittern::V,дагҗннх,дырекъяны
926,zittern::V,дагҗннх,куалекъяны
927,leben::V,бәәх,улыны
928,geboren werden::V,төрх,вордӥськыны
929,atmen::V,әмсхлх,шоканы
930,trinken::V,уух,юыны
931,essen::V,идх,сиыны
932,schlucken::V,зальгх,ньылыны
933,müde werden::V,көшх,жадьыны
934,einschlafen::V,унтх,умме усьыны
935,schlafen::V,нөөрсх,кӧлыны
936,aufwachen::V,серх,сайканы
937,aufstehen::V,босх,султыны
938,sich erholen::V,амрх,шутэтскыны
939,krank werden::V,гемтх,висьыны
940,krank sein::V,шалтглх,висьыны
941,schmerzen::V,өвдх,висьыны
942,husten::V,ханях,кызыны
943,genesen::V,эдгх,юнматскыны
944,genesen::V,эдгх,бурмытскылыны
945,sterben::V,үкх,кулыны
946,sterben::V,өңгрх,кулыны
947,umkommen::V,үкх,бырыны
948,sich bewegen::V,көдлх,вырыны
949,sich bewegen::V,көндрх,вырыны
950,sich rühren::V,көндрх,вырӟыны
951,sich rühren::V,көндрх,вырӟылыны
952,sich erheben::V,босх,султыны
953,sich setzen::V,суух,пуксьыны
954,hinfallen::V,унх,усьыны
955,hinfallen::V,киисх,усьыны
956,laufen::V,йовх,мыныны
957,schreiten::V,алхх,вамышъяны
958,spazierengehen::V,сергҗ йовх,мыныны
959,spazierengehen::V,сергҗ йовх,ветлыны
960,eilen::V,шулудх,дыртыны
961,sich beeilen::V,адһх,дыртыны
962,sich beeilen::V,шамдх,дыртыны
963,sausen::V,хурдлх,туж ӝог мыныны
964,sausen::V,йир_хурдар_гүүх,туж ӝог мыныны
965,sausen::V,йир_хурдар_йовх,туж ӝог мыныны
966,rennen::V,гүүх,бызьылыны
967,springen::V,һәрәдх,тэтчаны
968,klettern::V,давшх,тубаны
969,schaukeln::V,дүүдңндх,лэйканы
970,schaukeln::V,дүүдңндх,шонаськыны
971,kriechen::V,мөлкх,нюж ветлыны
972,schwimmen::V,усчх,уяны
973,tauchen::V,булхх,зумылыны
974,rudern::V,хәәвдх,полсаны
975,fahren::V,йовх,ветлыны
976,fliegen::V,нисх,лобаны
977,gehen::V,йовх,мыныны
978,weggehen::V,йовх,кошкыны
979,weggehen::V,одх,кошкыны
980,weggehen::V,һарх,кошкыны
981,weggehen::V,мөрлх,кошкыны
982,abfahren::V,мордх,кошкыны
983,anhalten::V,зогсх,дугдыны
984,hineingehen::V,орх,пырыны
985,eintreten::V,орх,пырыны
986,kommen::V,ирх,вуыны
987,kommen::V,ирх,лыктыны
988,ankommen::V,ирх,вуыны
989,zurückkommen::V,орх,берытскыны
990,bleiben::V,бәәх,кыльыны
991,warten::V,күләх,витьыны
992,erwarten::V,күләх,витьыны
993,erwarten::V,күләх,возьманы
994,suchen::V,хәәх,утчаны
995,finden::V,олх,шедьтыны
996,versuchen::V,седх,турттыны
997,vorbereiten::V,белдх,дасяны
998,lieben::V,дурлх,гажаны
999,mögen::V,таассгдх,яратыны
1000,lachen::V,инәх,серекъяны
1001,rühren::V,уйрах,сюлме йӧтыны
1002,weinen::V,уульх,бӧрдыны
1003,schimpfen::V,харах,даллашыны
1004,sich ärgern::V,уурлх,лекъяськыны
1005,sich fürchten::V,әәх,кышканы
1006,sich fürchten::V,әәх,курданы
1007,fürchten::V,әәх,курданы
1008,fürchten::V,әәх,кышканы
1009,fürchten::V,сүрдх,курданы
1010,fürchten::V,сүрдх,кышканы
1011,fliehen::V,зулх,пегӟыны
1012,flüchten::V,орһх,пегӟыны
1013,flüchten::V,зулх,пегӟыны
1014,sehen::V,үзх,адӟыны
1015,anschauen::V,харх,учкыны
1016,ansehen::V,хәләх,учкыны
1017,ansehen::V,үзх,учкыны
1018,hören::V,соңсх,кылыны
1019,zuhören::V,соңсх,кылзыны
1020,probieren::V,амсх,веръяны
1021,riechen::V,үнрчлх,зынъяны
1022,fühlen::V,медх,шӧдыны
1023,scheinen::V,болҗ медгдх,адскыны
1024,scheinen::V,миниһәр болхла,адскыны
1025,scheinen::V,болад бәәх,адскыны
1026,zu sehen sein::V,үзгдх,адӟиськыны
1027,vernehmen::V,соңсх,кылыны
1028,frieren::V,даарх,кынмыны
1029,tun::V,кех,карыны
1030,können::V,чадх,быгатыны
1031,wollen::V,дурлх,потыны
1032,anfangen::V,эклх,кутскыны
1033,beenden::V,дуусх,быдтыны
1034,beenden::V,дуусх,быдэстыны
1035,aufhören::V,уурх,дугдыны
1036,gelingen::V,бүтх,быгатыны
1037,gelingen::V,бүтх,луыны
1038,gelingen::V,күцәх,быгатыны
1039,gelingen::V,күцәх,луыны
1040,geraten::V,болх,лэсяны
1041,öffnen::V,секх,усьтыны
1042,schließen::V,хаах,пытсаны
1043,stellen::V,тәвх,пуктыны
1044,setzen::V,суулһх,пуктыны
1045,legen::V,тәвх,поныны
1046,berühren::V,көндәх,исаны
1047,verbinden::V,боох,герӟаны
1048,bedecken::V,хучх,пытсаны
1049,bedecken::V,бүркх,пытсаны
1050,aufhängen::V,өлгх,ошыны
1051,anzünden::V,асах,ӝуатыны
1052,anzünden::V,шатах,ӝуатыны
1053,aufheben::V,өөдән өргх,ӝутыны
1054,zurücklassen::V,үлдәх,кельтыны
1055,verlieren::V,геех,ыштыны
1056,fallen lassen::V,алдх,уськытыны
1057,machen::V,кех,лэсьтыны
1058,herstellen::V,кех,лэсьтыны
1059,bauen::V,тосхх,пуктыны
1060,reparieren::V,ясх,тупатыны
1061,verbessern::V,сәәрүлх,умоятыны
1062,ändern::V,хүврәх,воштыны
1063,graben::V,малтх,копаны
1064,beugen::V,нуһлх,губыртыны
1065,biegen::V,матилһх,куасаны
1066,drehen::V,эргүлх,бергатыны
1067,wenden::V,көмрх,берыктыны
1068,wenden::V,эргүлх,берыктыны
1069,umdrehen::V,эргүлх,берыктыны
1070,heben::V,өргх,ӝутыны
1071,heben::V,деер өргх,ӝутыны
1072,hochheben::V,өргх,ӝутъяны
1073,ergreifen::V,бәрх,кутыны
1074,ergreifen::V,бәрх,кырмыны
1075,halten::V,бәрх,возьыны
1076,drücken::V,шахх,зӥбыны
1077,drücken::V,шахх,пачкатыны
1078,schieben::V,түлкх,донганы
1079,kratzen::V,мааҗх,вуштыны
1080,lecken::V,долах,нюлыны
1081,beißen::V,хазх,куртчыны
1082,abreißen::V,таслх,ишкалтыны
1083,abschneiden::V,тәәрх,шорыны
1084,abschneiden::V,тәәрх,вандыны
1085,binden::V,боох,керттыны
1086,stecken::V,шаах,мертчытыны
1087,stecken::V,хатхх,мертчытыны
1088,brechen::V,хамхлх,тӥяны
1089,klopfen::V,цокх,йыганы
1090,klopfen::V,цокх,шарккетыны
1091,hauen::V,цокх,жугыны
1092,hauen::V,цокх,тышканы
1093,kleben::V,наах,лякыны
1094,reiben::V,зүлгх,зыраны
1095,reiben::V,зүлгх,вуштыны
1096,streichen::V,наах,зыраны
1097,streichen::V,лашх,зыраны
1098,streichen::V,түркх,зыраны
1099,schleifen::V,хурцлх,шерыны
1100,schneiden::V,хәәчлх,вандыны
1101,rütteln::V,дәәвлүлх,зуркатыны
1102,schütteln::V,сегсрх,куалекъятыны
1103,schwenken::V,дайлх,шонаны
1104,schütten::V,кех,лэзьыны
1105,füllen::V,дүүргх,тырмытыны
1106,einwickeln::V,орах,биньыны
1107,tragen::V,зөөх,нуыны
1108,schleppen::V,чирх,кыскыны
1109,ziehen::V,татх,кыскыны
1110,aufbewahren::V,хадһлх,возьыны
1111,werfen::V,хайх,куяны
1112,werfen::V,хайх,лэзяны
1113,fangen::V,бәрх,кутыны
1114,fangen::V,хавлх,кутыны
1115,packen::V,бәрх,кутыны
1116,packen::V,бәрх,кырмыны
1117,verstecken::V,дүрх,ватыны
1118,verstecken::V,бултулх,ватыны
1119,teilen::V,хувах,люкыны
1120,schicken::V,илгәх,ыстыны
1121,bringen::V,авч ирх,вайыны
1122,hinzufügen::V,немх,ватсаны
1123,bekommen::V,авх,басьтыны
1124,erhalten::V,авх ,басьтыны
1125,nehmen::V,авх,кутыны
1126,nehmen::V,авх,басьтыны
1127,wählen::V,шүүх,бырйыны
1128,auswählen::V,шүүх,бырйыны
1129,bewahren::V,хадһлх,возьыны
1130,bewahren::V,кевтнь үлдәх,возьыны
1131,bewahren::V,кевтнь бәәлһх,возьыны
1132,behindern::V,харшлх,могӟытыны
1133,verderben::V,үрәх,сӧрыны
1134,beschädigen::V,эвдх,урод лэсьтыны
1135,zerbrechen::V,күүлх,сӧрыны
1136,zerbrechen::V,хамхлх,сӧрыны
1137,zerreißen::V,шуучх,кесяны
1138,zerstören::V,эвдх,куашкатыны
1139,verbrennen::V,шатах,сутыны
1140,geben::V,өгх,сётыны
1141,reichen::V,өгх,сётыны
1142,schenken::V,белглх,кузьманы
1143,versprechen::V,амлх,кыл сётыны
1144,wünschen::V,сә хәәх,сӥзьыны
1145,loben::V,магтх,ушъяны
1146,küssen::V,үмсх,чупаны
1147,wiegen::V,саатулх,веттаны
1148,wiegen::V,саатулх,лэйкатыны
1149,zudecken::V,бүркх,шобыртыны
1150,wecken::V,серүлх,сайкатыны
1151,zeigen::V,үзүлх,возьматыны
1152,führen::V,көтлх,нуыны
1153,lehren::V,заах,дышетыны
1154,lehren::V,сурһх,дышетыны
1155,unterrichten::V,сурһх,дышетыны
1156,unterrichten::V,багшлх,дышетыны
1157,aufziehen::V,өскәх,будэтыны
1158,leiten::V,һардх,кивалтыны
1159,leiten::V,толһалх,кивалтыны
1160,antreiben::V,шамдах,дыртытыны
1161,lassen::V,күч үзүлх,-ытыны
1162,einladen::V,үрх,ӧтьыны
1163,vereinigen::V,хамцулх,огазеяны
1164,besuchen::V,одх,адӟыськыны
1165,treffen::V,харһх,пумитаны
1166,sich versammeln::V,цуглрх,люкаськыны
1167,sich versammeln::V,хурх,люкаськыны
1168,spielen::V,наадх,шудыны
1169,singen::V,дуулх,кырӟаны
1170,tanzen::V,биилх,эктыны
1171,sich trennen::V,хаһцх,люкиськыны
1172,verlassen::V,хайх,куштыны
1173,retten::V,әм аврх,утьыны
1174,retten::V,әәмшгәс харсх,утьыны
1175,bewachen::V,харх,возьманы
1176,bewachen::V,манх,возьманы
1177,schützen::V,харсх,утялтыны
1178,verteidigen::V,харсх,возьманы
1179,sich schlagen::V,гүвдлдх,жугиськыны
1180,schießen::V,хах,ыбылӥськны
1181,siegen::V,диилх,вормыны
1182,ärgern::V,уурлулх,вожпоттыны
1183,schlagen::V,цокх,жуккыны
1184,schlagen::V,гүвдх,жуккыны
1185,stechen::V,хатхх,бышкалтыны
1186,stoßen::V,түлкчкх,донгыны
1187,stehlen::V,хулхалх,вораны
1188,stehlen::V,хулхалх,лушканы
1189,stören::V,һә болх,люкетыны
1190,belästigen::V,амр эс өгх,акыльтыны
1191,belästigen::V,амр эс өгх,вукылмыны
1192,verbergen::V,нуух,ватыны
1193,verbergen::V,бултулх,ватыны
1194,täuschen::V,меклх,алданы
1195,betrügen::V,меклх,пӧяны
1196,betrügen::V,мек һарһх,пӧяны
1197,töten::V,алх,виыны
1198,wohnen::V,бәәх,улыны
1199,arbeiten::V,көдлх,ужаны
1200,sammeln::V,түүх,бичаны
1201,pflücken::V,түүх,ишкыны
1202,pflücken::V,хурах,ишкыны
1203,jagen::V,аңнх,пӧйшураны
1204,jagen::V,аңһучлх,пӧйшураны
1205,fischen::V,заһс аңнх,чорыганы
1206,fassen::V,бәрх,кутыны
1207,hüten::V,хәрүлх,возьманы
1208,treiben::V,туух,улляны
1209,anbinden::V,уйх,думыны
1210,füttern::V,теҗәх,сюдыны
1211,melken::V,саах,кыскыны
1212,hacken::V,чавчх,кораны
1213,gießen::V,услх,киськаны
1214,reifen::V,болх,вуыны
1215,reifen::V,болх,кисьманы
1216,reifen::V,болвсрх,вуыны
1217,reifen::V,болвсрх,кисьманы
1218,zubereiten::V,белдх,лесьтыны
1219,kochen::V,чанх,пӧзьтыны
1220,kochen::V,болһх,пӧзьтыны
1221,backen::V,болһх,пыжыны
1222,braten::V,хуурх,пыжыны
1223,umrühren::V,самрх,сураны
1224,stricken::V,өлгх,керттыны
1225,nähen::V,уйх,вурыны
1226,färben::V,будх,буяны
1227,reinigen::V,цеврлх,сузяны
1228,waschen::V,уһах,мисьтаськыны
1229,abwischen::V,арчх,ӵушылыны
1230,spülen::V,зәәлх,гылъяны
1231,fegen::V,сәвүрдх,ӵужыны
1232,kehren::V,сәвүрдх,ӵужыны
1233,baden::V,өөмх,пыласькыны
1234,sich waschen::V,уһах,пыласькыны
1235,sich waschen::V,бийән уһаҗ,пыласькыны
1236,ausziehen::V,тәәлх,кыльыны
1237,anziehen::V,өмсх,дӥсяны
1238,sich anziehen::V,хувцлх,дӥсьяськыны
1239,kämmen::V,самлх,сынаны
1240,schmücken::V,чимх,чеберъяны
1241,schmücken::V,кеерүлх,чеберъяны
1242,sagen::V,келх,шуыны
1243,sagen::V,келх,вераны
1244,sprechen::V,келх,вераськыны
1245,reden::V,күүндх,вераськыны
1246,reden::V,күр_кех,вераськыны
1247,sich unterhalten::V,күүндх,вераськыны
1248,fragen::V,сурх,юаны
1249,bitten::V,эрх,курыны
1250,erzählen::V,келх,вераны
1251,erzählen::V,келх,мадьыны
1252,erzählen::V,келҗ өгх,вераны
1253,erzählen::V,келҗ өгх,мадьыны
1254,mitteilen::V,медүлх,ивортыны
1255,nennen::V,нерәдх,шуыны
1256,nennen::V,нер өгх,шуыны
1257,rufen::V,дуудх,ӧтьыны
1258,prahlen::V,көөрх,ушъяськыны
1259,übersetzen::V,орчулх,берыктыны
1260,denken::V,санх,малпаны
1261,glauben::V,шүтх,оскыны
1262,glauben::V,нәәлх,оскыны
1263,bemerken::V,темдглх,адӟыны
1264,erkennen::V,таньх,тодыны
1265,erkennen::V,медх,тодыны
1266,begreifen::V,медх,валаны
1267,verstehen::V,соңсх,валаны
1268,lernen::V,сурх,дышетскыны
1269,wissen::V,медх,тодыны
1270,sich erinnern an::V,санх,тодэ вайыны
1271,vergessen::V,мартх,вунэтыны
1272,messen::V,кемҗәлх,мертаны
1273,zählen::V,тоолх,лыдъяны
1274,rechnen::V,тоолх,лыдъяны
1275,lesen::V,умшх,лыдӟыны
1276,malen::V,зурх,суреданы
1277,zeichnen::V,зурх,суреданы
1278,schreiben::V,бичх,гожъяны
1279,besitzen::V,эзлх,луыны
1280,kaufen::V,хулдҗ авх,басьтыны
1281,verkaufen::V,хулдх,вузаны
1282,verkaufen::V,гүүлгх,вузаны
1283,bezahlen::V,өгх,тырыны
1284,zahlen::V,өгх,тырыны
1285,beherrschen::V,эзлх,кузёяськыны
1286,ertragen::V,даах,чиданы
1287,treten::V,,лёганы
