,Concept_ID,ar,sk
806,dort::ADV,هناك,tam
807,dorthin::ADV,إلى هناك,ta
808,dorthin::ADV,إلى هناك,tam
809,geradeaus::ADV,إلى الأمام,rovno
810,geradeaus::ADV,إلى الأمام,priamo
811,vorwärts::ADV,إلى الأمام,napred
812,rückwärts::ADV,إلى الوراء,nazad
813,zurück::ADV,عودا,späť
814,zurück::ADV,عودا,naspäť
815,zurück::ADV,إلى الخلف,späť
816,zurück::ADV,إلى الخلف,naspäť
817,unten::ADV,تحت,dolu
818,unten::ADV,تحت,naspodku
819,unten::ADV,في الأسفل,dolu
820,unten::ADV,في الأسفل,naspodku
821,hinab::ADV,إلى تحت,dolu
822,oben::ADV,فوق,hore
823,oben::ADV,فوق,navrchu
824,oben::ADV,في الأعلى,hore
825,oben::ADV,في الأعلى,navrchu
826,hinauf::ADV,إلى فوق,hore
827,hinauf::ADV,إلى فوق,navrch
828,hinauf::ADV,إلى الأعلى,hore
829,hinauf::ADV,إلى الأعلى,navrch
830,überall::ADV,في كل مكان,všade
831,nicht::ADV,لا,nie
832,nicht::ADV,لم,nie
833,ein wenig::ADV,قليلا,trocha
834,kaum::ADV,كاد لا,ledva
835,sehr::ADV,جدا,veľmi
836,sehr::ADV,كثيرا,veľmi
837,so::ADV,كذا,tak
838,so::ADV,كذا,takto
839,so::ADV,كذلك,tak
840,so::ADV,كذلك,takto
841,noch::ADV,ما زال,ešte
842,nur::ADV,فقط,len
843,schon::ADV,قد,už
844,wieder::ADV,من جديد,zasa
845,wieder::ADV,مرة أخرى,zasa
846,vergebens::ADV,عبثا,márne
847,vergebens::ADV,عبثا,nadarmo
848,vor::PRP,أمام,pred
849,hinter::PRP,خلف,za
850,hinter::PRP,وراء,za
851,unter::PRP,تحت,pod
852,durch::PRP,عبر,cez
853,durch::PRP,خلال,cez
854,neben::PRP,جنب,pri
855,neben::PRP,جنب,vedľa
856,neben::PRP,بجانب,pri
857,neben::PRP,بجانب,vedľa
858,zwischen::PRP,بين,medzi
859,wegen::PRP,بسبب,pre
860,wegen::PRP,بسبب,kvôli
861,dies::PRN,هذا,to
862,dies::PRN,هذا,táto
863,das::PRN,ذلك,to
864,alles::PRN,الكل,všetko
865,ich::PRN,أنا,ja
866,du::PRN,أنت,ty
867,er::PRN,هو,on
868,wir::PRN,نحن,my
869,ihr::PRN,أنتم,vy
870,ihr::PRN,أنتن,vy
871,sie::PRN,هم,oni
872,sie::PRN,هن,oni
873,was::FPRN,ما,čo
874,wer::FPRN,من,kto
875,wo::FADV,أين,kde
876,wohin::FADV,إلى أين,kam
877,wie::FADV,كيف,ako
878,warum::FADV,لماذا,prečo
879,wieviel::FNUM,كم,koľko
880,eins::NUM,واحد,jeden
881,zwei::NUM,اثنين,dva
882,drei::NUM,ثلاثة,tri
883,vier::NUM,أربعة,štyri
884,fünf::NUM,خمسة,päť
885,sechs::NUM,ستة,šesť
886,sieben::NUM,سبعة,sedem
887,acht::NUM,ثمانية,osem
888,neun::NUM,تسعة,deväť
889,zehn::NUM,عشرة,desať
890,elf::NUM,أحد عشر,jedenásť
891,zwölf::NUM,اثنا عشر,dvanásť
892,zwanzig::NUM,عشرون,dvadsať
893,dreißig::NUM,ثلاثون,tridsať
894,vierzig::NUM,أربعون,štyridsať
895,fünfzig::NUM,خمسون,päťdesiat
896,sechzig::NUM,ستون,šesťdesiat
897,siebzig::NUM,سبعون,sedemdesiat
898,achtzig::NUM,ثمانون,osemdesiat
899,neunzig::NUM,تسعون,deväťdesiat
900,hundert::NUM,مئة,sto
901,tausend::NUM,ألف,tisíc
902,und::CNJ,و,i
903,oder::CNJ,أو,alebo
904,stehen::V,وقف,stáť
905,sitzen::V,جلس,sedieť
906,liegen::V,رقد,ležať
907,hängen::V,تعلق,visieť
908,werden::V,صار,stať sa
909,werden::V,أصبح,stať sa
910,passieren::V,حدث,stať sa
911,beginnen::V,ابتدأ,začať sa
912,enden::V,انتهى,končiť sa
913,wechseln::V,تغير,meniť sa
914,aufgehen[Sonne]::V,شرق,vychádzať
915,untergehen[Sonne]::V,غرب,zapadnúť
916,scheinen[Sonne]::V,أضاء,svietiť
917,donnern::V,رعد,hrmieť
918,wehen::V,هب,viať
919,strömen::V,جرى,prúdiť
920,fließen::V,سال,tiecť
921,sich drehen::V,دار,točiť sa
922,sich drehen::V,دار,krútiť sa
923,schwanken::V,ترنح,kolísať
924,schwanken::V,ترنح,klátiť sa
925,schwingen::V,ترجح,kývať sa
926,schwingen::V,ترجح,chvieť sa
927,fallen::V,سقط,padať
928,brennen::V,احترق,páliť
929,brennen::V,احترق,horieť
930,rauchen::V,دخن,dymiť sa
931,regnen::V,أمطر,pršať
932,gefrieren::V,تجمد,zamrznút
933,tauen::V,ذاب,taviť sa
934,schmelzen::V,ذاب,taviť sa
935,trocknen::V,نشف,schnúť
936,sieden::V,غلى,vrieť
937,faulen::V,فسد,hniť
938,verfaulen::V,تعفن,zhniť
939,reißen::V,انقطع,pretrhnúť sa
940,versinken::V,غرق,zapadnúť
941,versinken::V,غرق,potopiť sa
942,vergehen::V,مضى,plynúť
943,erscheinen::V,لاح,objaviť sa
944,erscheinen::V,ظهر,objaviť sa
945,verschwinden::V,غاب,zmiznúť
946,sinken::V,هبط,klesať
947,abnehmen::V,نقص,ubúdať
948,zunehmen::V,ازداد,pribúdať
949,steigen::V,صعد,stúpať
950,steigen::V,ارتفع,stúpať
951,wachsen::V,نما,rásť
952,wachsen::V,نبت,rásť
953,glänzen::V,لمع,jagať sa
954,glänzen::V,لمع,lesknúť sa
955,funkeln::V,تلألأ,iskriť sa
956,lärmen::V,ضج,lomoziť
957,lärmen::V,صخب,lomoziť
958,läuten::V,قرع,cengať
959,klingeln::V,دق,zvoniť
960,klirren::V,قعقع,rinčať
961,brausen::V,عج,hučať
962,rauschen::V,حف,šumieť
963,klingen::V,رن,znieť
964,klingen::V,رن,zvoniť
965,bellen::V,نبح,štekať
966,bellen::V,نبح,brechať
967,heulen::V,عوى,vyť
968,blasen::V,نفخ,duť
969,blasen::V,نفخ,fúkať
970,pfeifen::V,صفر,pískať
971,pfeifen::V,صفر,hvízdať
972,schreien::V,صرخ,kričať
973,stöhnen::V,أن,stenať
974,zittern::V,ارتعش,triasť sa
975,leben::V,عاش,žiť
976,geboren werden::V,ولد,narodiť sa
977,atmen::V,تنفس,dýchať
978,trinken::V,شرب,piť
979,essen::V,أكل,jesť
980,schlucken::V,جرع,zhltnuť
981,müde werden::V,تعب,unaviť sa
982,einschlafen::V,نام,usnúť
983,einschlafen::V,نام,zaspať
984,schlafen::V,نام,spať
985,aufwachen::V,استيقظ,zobudiť sa
986,aufstehen::V,قام,vstať
987,sich erholen::V,استجم,zotavovať sa
988,sich erholen::V,استجم,oddýchovať si
989,krank werden::V,مرض,ochorieť
990,krank sein::V,مرض,chorieť
991,krank sein::V,مرض,byť chorý
992,schmerzen::V,آلم,bolieť
993,husten::V,كح,kašľať
994,husten::V,سعل,kašľať
995,genesen::V,نقه,uzdraviť sa
996,sterben::V,مات,umrieť
997,sterben::V,مات,zomrieť
998,umkommen::V,هلك,zahynúť
999,sich bewegen::V,تحرك,pohybovať sa
1000,sich rühren::V,تحرك,hnúť sa
1001,sich erheben::V,قام,zdvihnúť sa
1002,sich setzen::V,جلس,sadnúť si
1003,hinfallen::V,وقع,spadnúť
1004,laufen::V,مشى,bežať
1005,schreiten::V,خطا,kráčať
1006,spazierengehen::V,تنزه,prechádzať sa
1007,eilen::V,عجل,súriť
1008,sich beeilen::V,استعجل,ponáhľať sa
1009,sausen::V,أسرع,hučať
1010,rennen::V,عدا,bežať
1011,rennen::V,ركض,bežať
1012,springen::V,قفز,skákať
1013,klettern::V,تسلق,liezť
1014,schaukeln::V,تأرجح,húpať
1015,schaukeln::V,تأرجح,hojdať
1016,kriechen::V,دب,liezť
1017,kriechen::V,دب,plaziť sa
1018,kriechen::V,زحف,liezť
1019,kriechen::V,زحف,plaziť sa
1020,schwimmen::V,سبح,plávať
1021,tauchen::V,غطس,ponoriť sa
1022,rudern::V,جذف,veslovať
1023,fahren::V,ركب,ísť
1024,fahren::V,ركب,jazdiť
1025,fahren::V,سافر,ísť
1026,fahren::V,سافر,jazdiť
1027,fliegen::V,طار,letieť
1028,gehen::V,سار,ísť
1029,gehen::V,ذهب,ísť
1030,weggehen::V,ذهب,odísť
1031,weggehen::V,ذهب,odchádzať
1032,weggehen::V,انصرف,odísť
1033,weggehen::V,انصرف,odchádzať
1034,abfahren::V,رحل,odcestovať
1035,anhalten::V,توقف,zadržať sa
1036,anhalten::V,توقف,zastaviť sa
1037,hineingehen::V,دخل,vchádzať
1038,eintreten::V,دخل,vojsť
1039,eintreten::V,دخل,vstúpiť
1040,kommen::V,أتى,prísť
1041,kommen::V,جاء,prísť
1042,ankommen::V,وصل,prísť
1043,ankommen::V,وصل,doraziť
1044,zurückkommen::V,عاد,vrátiť sa
1045,zurückkommen::V,رجع,vrátiť sa
1046,bleiben::V,مكث,ostať
1047,bleiben::V,مكث,zostať
1048,warten::V,انتظر,čakať
1049,erwarten::V,ترقب,očakávať
1050,erwarten::V,انتظر,očakávať
1051,suchen::V,بحث,hľadať
1052,finden::V,وجد,nájsť
1053,versuchen::V,حاول,skúsiť
1054,versuchen::V,حاول,pokúsiť sa
1055,vorbereiten::V,أعد,pripraviť
1056,vorbereiten::V,حضر,pripraviť
1057,lieben::V,أحب,ľúbiť
1058,lieben::V,أحب,milovať
1059,mögen::V,أحب,mať rád
1060,lachen::V,ضحك,smiať sa
1061,rühren::V,أثر,dojať
1062,weinen::V,بكى,plakať
1063,schimpfen::V,سب,nadávať
1064,schimpfen::V,شتم,nadávať
1065,sich ärgern::V,زعل,hnevať sa
1066,sich ärgern::V,زعل,zlostiť sa
1067,sich fürchten::V,هاب,báť sa
1068,fürchten::V,خاف,báť sa
1069,fürchten::V,خشي,báť sa
1070,fliehen::V,هرب,utekať
1071,flüchten::V,فر,utiecť
1072,sehen::V,رأى,vidieť
1073,anschauen::V,نظر,pozrieť sa na
1074,ansehen::V,نظر,pozrieť
1075,hören::V,سمع,počúvať
1076,zuhören::V,أصغى,počúvať
1077,probieren::V,ذاق,ochutnať
1078,riechen::V,شم,ňuchať
1079,riechen::V,استنشق,ňuchať
1080,fühlen::V,شعر,cítiť
1081,fühlen::V,شعر,pociťovať
1082,scheinen::V,ظهر,zdať sa
1083,zu sehen sein::V,ظهر,byť vidieť
1084,vernehmen::V,سمع,počuť
1085,frieren::V,بردان,mrznúť
1086,frieren::V,بردان,oziabať
1087,tun::V,فعل,robiť
1088,können::V,قدر,môcť
1089,können::V,استطاع,môcť
1090,wollen::V,شاء,chcieť
1091,wollen::V,أراد,chcieť
1092,anfangen::V,بدأ,začať
1093,beenden::V,أنهى,skončiť
1094,aufhören::V,توقف,prestať
1095,aufhören::V,انقطع,prestať
1096,gelingen::V,نجح,podariť sa
1097,geraten::V,طلع,dariť sa
1098,öffnen::V,فتح,otvoriť
1099,schließen::V,أغلق,zavrieť
1100,stellen::V,وضع,postaviť
1101,stellen::V,أقام,postaviť
1102,setzen::V,أجلس,posadiť
1103,legen::V,وضع,klásť
1104,legen::V,وضع,položiť
1105,berühren::V,مس,dotykať sa
1106,berühren::V,لمس,dotykať sa
1107,verbinden::V,ربط,spojiť
1108,verbinden::V,وصل,spojiť
1109,bedecken::V,غطى,pokryť
1110,aufhängen::V,علق,zavesiť
1111,anzünden::V,أوقد,zapáliť
1112,aufheben::V,لقط,zdvihnúť
1113,zurücklassen::V,ترك,zanechať
1114,verlieren::V,فقد,stratiť
1115,fallen lassen::V,أسقط,pustiť
1116,machen::V,فعل,robiť
1117,herstellen::V,صنع,vyrobiť
1118,herstellen::V,أنتج,vyrobiť
1119,bauen::V,بنى,stavať
1120,bauen::V,بنى,budovať
1121,bauen::V,شيد,stavať
1122,bauen::V,شيد,budovať
1123,reparieren::V,صلح,opraviť
1124,verbessern::V,صحح,zlepšiť
1125,ändern::V,غير,zmeniť
1126,ändern::V,غير,preinačiť
1127,graben::V,حفر,ryť
1128,graben::V,حفر,kopať
1129,beugen::V,ثنى,ohnúť
1130,beugen::V,أحنى,ohnúť
1131,biegen::V,لوى,ohnúť
1132,drehen::V,أدار,točiť
1133,drehen::V,أدار,krútiť
1134,drehen::V,دور,točiť
1135,drehen::V,دور,krútiť
1136,wenden::V,قلب,obrátiť
1137,wenden::V,قلب,prevrátiť
1138,umdrehen::V,قلب,otočiť
1139,umdrehen::V,قلب,obrátiť
1140,heben::V,رفع,dvíhať
1141,heben::V,رفع,povzniesť
1142,hochheben::V,رفع,zdvihnúť
1143,ergreifen::V,مسك,uchopiť sa
1144,halten::V,مسك,držať
1145,drücken::V,ضغط,tisnúť
1146,schieben::V,حرك,posunovať
1147,kratzen::V,خدش,škrabať
1148,lecken::V,لعق,lízať
1149,beißen::V,عض,kúsať
1150,abreißen::V,قلع,odtrhnúť
1151,abschneiden::V,قطع,odrezať
1152,abschneiden::V,قطع,odkrojiť
1153,binden::V,ربط,zaviazať
1154,binden::V,ربط,priviazať
1155,stecken::V,دس,strčiť
1156,brechen::V,كسر,zlomiť
1157,klopfen::V,طرق,tĺcť
1158,klopfen::V,طرق,klopať
1159,hauen::V,ضرب,nabiť
1160,kleben::V,ألصق,lepiť
1161,kleben::V,ألصق,nalepiť
1162,reiben::V,حك,trieť
1163,streichen::V,نشر,namazať
1164,schleifen::V,سن,ostríť
1165,schneiden::V,قطع,rezať
1166,schneiden::V,قطع,strihať
1167,rütteln::V,رج,triasť
1168,rütteln::V,رج,lomcovať
1169,schütteln::V,هز,triasť
1170,schütteln::V,هز,potriasť
1171,schwenken::V,لوح,mávať
1172,schütten::V,صب,sypať
1173,füllen::V,ملأ,plniť
1174,einwickeln::V,لف,zabaliť
1175,tragen::V,حمل,niesť
1176,schleppen::V,سحب,vliecť
1177,ziehen::V,سحب,ťahať
1178,aufbewahren::V,حفظ,uložiť
1179,aufbewahren::V,حفظ,uschovať
1180,werfen::V,رمى,hodiť
1181,werfen::V,رمى,vrhnúť
1182,werfen::V,ألقى,hodiť
1183,werfen::V,ألقى,vrhnúť
1184,fangen::V,التقط,chytať
1185,packen::V,مسك,baliť
1186,packen::V,مسك,chytiť
1187,verstecken::V,خبأ,skryť
1188,verstecken::V,خبأ,schovať
1189,teilen::V,قسم,podeliť
1190,teilen::V,قسم,rozdeliť
1191,schicken::V,بعث,posielať
1192,schicken::V,أرسل,posielať
1193,bringen::V,جلب,priniesť
1194,hinzufügen::V,أضاف,pripojiť
1195,bekommen::V,حصل,dostať
1196,erhalten::V,استلم,prijať
1197,nehmen::V,أخذ,vziať
1198,wählen::V,اختار,voliť
1199,auswählen::V,انتقى,vybrať
1200,auswählen::V,انتقى,vyvoliť
1201,bewahren::V,حافظ,zachovať
1202,behindern::V,عاق,zavadzať
1203,behindern::V,عاق,byť v ceste
1204,verderben::V,أفسد,skaziť
1205,beschädigen::V,أضر,ublížiť
1206,beschädigen::V,أضر,poškodiť
1207,zerbrechen::V,كسر,rozbiť
1208,zerbrechen::V,كسر,prelomiť
1209,zerreißen::V,مزق,pretrhnúť
1210,zerstören::V,دمر,zničiť
1211,verbrennen::V,حرق,spáliť
1212,geben::V,أعطى,dať
1213,reichen::V,ناول,podať
1214,schenken::V,وهب,darovať
1215,versprechen::V,وعد,sľúbiť
1216,wünschen::V,تمنى,želať
1217,loben::V,مدح,chváliť
1218,küssen::V,قبل,bozkať
1219,wiegen::V,هدهد,kolísať
1220,zudecken::V,غطى,prikryť
1221,wecken::V,أيقظ,zobudiť
1222,zeigen::V,أرى,ukázať
1223,führen::V,دل,viesť
1224,lehren::V,علم,učiť
1225,unterrichten::V,علم,vyučovať
1226,aufziehen::V,ربى,vychovať
1227,leiten::V,دل,viesť
1228,leiten::V,أدار,viesť
1229,antreiben::V,حث,popudiť
1230,lassen::V,حدا,dať
1231,einladen::V,دعا,pozvať
1232,einladen::V,دعا,povolať
1233,vereinigen::V,وحد,spojiť
1234,vereinigen::V,وحد,zjednotiť
1235,besuchen::V,زار,navštíviť
1236,treffen::V,قابل,stretnúť
1237,sich versammeln::V,اجتمع,zhromaždiť sa
1238,spielen::V,لعب,hrať
1239,singen::V,غنى,spievať
1240,tanzen::V,رقص,tancovať
1241,sich trennen::V,افترق,rozísť sa
1242,verlassen::V,ترك,opustiť
1243,retten::V,نجى,zachrániť
1244,retten::V,أنقذ,zachrániť
1245,bewachen::V,حرس,strážiť
1246,schützen::V,حمى,chrániť
1247,verteidigen::V,دافع,brániť
1248,sich schlagen::V,تضارب,biť sa
1249,schießen::V,أطلق,streliť
1250,schießen::V,أطلق,strieľať
1251,siegen::V,انتصر,zvíťaziť
1252,ärgern::V,أزعل,hnevať
1253,ärgern::V,أزعل,zlostiť
1254,schlagen::V,ضرب,biť
1255,schlagen::V,ضرب,udrieť
1256,treten::V,رفس,kopnúť
1257,stechen::V,شك,bodnúť
1258,stechen::V,شك,pichnúť
1259,stoßen::V,دفع,udrieť
1260,stehlen::V,سرق,kradnúť
1261,stören::V,ضايق,vyrušiť
1262,belästigen::V,أزعج,obťažovať
1263,verbergen::V,كتم,skryť
1264,täuschen::V,خدع,sklamať
1265,betrügen::V,غش,klamať
1266,betrügen::V,غش,podvádzať
1267,töten::V,قتل,zabiť
1268,töten::V,قتل,usmrtiť
1269,wohnen::V,سكن,bývať
1270,arbeiten::V,عمل,pracovať
1271,arbeiten::V,اشتغل,pracovať
1272,sammeln::V,جمع,zbierať
1273,pflücken::V,جنى,trhať
1274,pflücken::V,جنى,oberať
1275,pflücken::V,قطف,trhať
1276,pflücken::V,قطف,oberať
1277,jagen::V,صاد,poľovať
1278,fischen::V,اصطاد,loviť ryby
1279,fischen::V,اصطاد,chytať ryby
1280,fassen::V,قبض,uloviť
1281,hüten::V,رعى,pásť
1282,treiben::V,ساق,hnať
1283,anbinden::V,ربط,priviazať
1284,füttern::V,علف,kŕmiť
1285,melken::V,حلب,dojiť
1286,hacken::V,فرم,seknúť
1287,gießen::V,سقى,polievať
1288,reifen::V,نضج,dozrieť
1289,zubereiten::V,حضر,pripraviť
1290,kochen::V,طبخ,variť
1291,backen::V,خبز,piecť
1292,backen::V,خبز,smažiť
1293,braten::V,قلى,piecť
1294,braten::V,قلى,pražiť
1295,braten::V,حمر,piecť
1296,braten::V,حمر,pražiť
1297,umrühren::V,قلب,pomiešať
1298,stricken::V,حاك,pliesť
1299,nähen::V,خاط,šiť
1300,färben::V,صبغ,zafarbiť
1301,färben::V,لون,zafarbiť
1302,reinigen::V,نظف,čistiť
1303,waschen::V,غسل,myť
1304,abwischen::V,مسح,utrieť
1305,spülen::V,شطف,vyplachovať
1306,fegen::V,كنس,zametať
1307,kehren::V,كنس,zametať
1308,baden::V,استحم,kúpať sa
1309,sich waschen::V,اغتسل,umývať sa
1310,ausziehen::V,خلع,zobliecť
1311,anziehen::V,لبس,obliecť
1312,sich anziehen::V,اكتسى,obliecť sa
1313,kämmen::V,مشط,česať
1314,schmücken::V,زين,ozdobiť
1315,sagen::V,قال,povedať
1316,sprechen::V,تكلم,hovoriť
1317,reden::V,تكلم,rozprávať
1318,sich unterhalten::V,تحادث,rozprávať sa
1319,fragen::V,سأل,spýtať sa
1320,bitten::V,رجا,prosiť
1321,erzählen::V,حكي,rozprávať
1322,mitteilen::V,بلغ,oznámiť
1323,nennen::V,سمى,nazvať
1324,nennen::V,سمى,menovať
1325,rufen::V,نادى,volať
1326,rufen::V,نادى,zavolať
1327,prahlen::V,فشر,vystatovať sa
1328,prahlen::V,تفاخر,vystatovať sa
1329,übersetzen::V,ترجم,preložiť
1330,denken::V,فكر,myslieť
1331,glauben::V,اعتقد,veriť
1332,bemerken::V,لاحظ,podotknuť
1333,bemerken::V,لاحظ,spozorovať
1334,erkennen::V,عرف,poznať
1335,begreifen::V,فهم,pochopiť
1336,begreifen::V,فهم,porozumieť
1337,begreifen::V,أدرك,pochopiť
1338,begreifen::V,أدرك,porozumieť
1339,verstehen::V,فهم,rozumieť
1340,lernen::V,درس,učiť sa
1341,wissen::V,علم,vedieť
1342,sich erinnern an::V,تذكر,pamätať si na
1343,vergessen::V,نسي,zabudnuť
1344,messen::V,قاس,merať
1345,zählen::V,عد,počítať
1346,zählen::V,أحصى,počítať
1347,rechnen::V,حسب,rátať
1348,rechnen::V,حسب,počítať
1349,lesen::V,قرأ,čítať
1350,malen::V,صور,maľovať
1351,zeichnen::V,رسم,kresliť
1352,schreiben::V,كتب,písať
1353,besitzen::V,حاز,mať
1354,besitzen::V,حاز,vlastniť
1355,besitzen::V,ملك,mať
1356,besitzen::V,ملك,vlastniť
1357,kaufen::V,اشترى,kúpiť
1358,verkaufen::V,باع,predať
1359,bezahlen::V,دفع,zaplatiť
1360,zahlen::V,سدد,platiť
1361,beherrschen::V,حكم,ovládať
1362,ertragen::V,أطاق,znášať
1363,ertragen::V,أطاق,vydržať
1364,ertragen::V,تحمل,znášať
1365,ertragen::V,تحمل,vydržať
