,Concept_ID,az,ru
821,läuten::V,çalmaq,звонить
822,klingeln::V,zəng etmək,звонить
823,klirren::V,cingildəmək,звякать
824,brausen::V,gurlamaq,бушевать
825,rauschen::V,xışıldamaq,шелестеть
826,klingen::V,səslənmək,звучать
827,bellen::V,hürmək,лаять
828,heulen::V,ulamaq,выть
829,blasen::V,üfləmək,дунуть
830,pfeifen::V,fit vermek,свистеть
831,schreien::V,bağırmaq,кричать
832,schreien::V,qışqırmaq,кричать
833,stöhnen::V,inləmək,стонать
834,zittern::V,titrəmək,дрожать
835,leben::V,yaşamaq,жить
836,geboren werden::V,doğmaq,родиться
837,atmen::V,nəfəs almaq,дышать
838,trinken::V,içmek,пить
839,essen::V,yemək,есть
840,essen::V,yemək,кушать
841,schlucken::V,udmaq,глотать
842,müde werden::V,yorulmaq,устать
843,einschlafen::V,yuxuya getmək,заснуть
844,schlafen::V,uyumaq,спать
845,aufwachen::V,oyanmaq,проснуться
846,aufstehen::V,yuxudan durmaq,встать
847,sich erholen::V,dincəlmək,отдыхать
848,krank werden::V,xəstə olmaq,заболеть
849,krank sein::V,azarlanmaq,болеть
850,krank sein::V,xəstələnmək,болеть
851,schmerzen::V,ağrimaq,болеть
852,husten::V,öksürmək,кашлять
853,genesen::V,sağalmaq,поправиться
854,sterben::V,ölmək,умереть
855,sterben::V,vəfat etmək,умереть
856,umkommen::V,həlak olmaq,погибнуть
857,sich bewegen::V,hərəkət etmək,двигаться
858,sich rühren::V,tərpənmək,шевельнуться
859,sich erheben::V,qalxmaq,встать
860,sich setzen::V,oturmaq,сесть
861,hinfallen::V,yıxılmaq,упасть
862,laufen::V,yerimək,ходить
863,schreiten::V,addım atmaq,шагать
864,spazierengehen::V,gəzmək,гулять
865,eilen::V,atılmaq,спешить
866,sich beeilen::V,tələsmək,торопиться
867,sausen::V,çırpmaq,мчаться
868,rennen::V,qaçmaq,бегать
869,springen::V,sıçramaq,прыгать
870,klettern::V,dırmanmaq,лазать
871,schaukeln::V,sallanmaq,раскачиваться
872,kriechen::V,sürünmək,ползать
873,schwimmen::V,üzmek,плавать
874,tauchen::V,dalmaq,нырять
875,rudern::V,avarlamaq,грести
876,fahren::V,sürmək,ехать
877,fliegen::V,uçmaq,летать
878,gehen::V,getmək,идти
879,weggehen::V,getmək,уйти
880,abfahren::V,yola düşmək,отправиться
881,anhalten::V,saxlamaq,остановиться
882,hineingehen::V,girmək,входить
883,eintreten::V,girmək,войти
884,eintreten::V,daxil olmaq,войти
885,kommen::V,gəlmək,прийти
886,ankommen::V,gəlib çatmaq,прибыть
887,zurückkommen::V,qayıtmaq,возвратиться
888,bleiben::V,qalmaq,остаться
889,warten::V,gözləmək,ждать
890,erwarten::V,bəkləmək,ожидать
891,suchen::V,aramaq,искать
892,suchen::V,axtarmaq,искать
893,finden::V,tapmaq,найти
894,versuchen::V,çalışmaq,пытаться
895,vorbereiten::V,hazırlamaq,подготовить
896,lieben::V,sevmək,любить
897,mögen::V,xoşlamaq,любить
898,lachen::V,gülmək,смеяться
899,rühren::V,həyəcanlandırmaq,растрогать
900,weinen::V,ağlamaq,плакать
901,schimpfen::V,küfr etmək,ругаться
902,sich ärgern::V,acıqlanmaq,сердиться
903,sich fürchten::V,qorxmaq,бояться
904,fürchten::V,qorxmaq,бояться
905,fliehen::V,qaçmaq,убегать
906,flüchten::V,qaçmaq,убежать
907,sehen::V,görmək,видеть
908,anschauen::V,baxmaq,посмотреть
909,ansehen::V,baxmaq,смотреть
910,hören::V,duymaq,слышать
911,hören::V,eşitmək,слышать
912,zuhören::V,dinləmək,слушать
913,probieren::V,dadına baxmaq,пробовать
914,riechen::V,qoxlamaq,нюхать
915,fühlen::V,duymaq,чувствовать
916,scheinen::V,görünmək,казаться
917,zu sehen sein::V,görünmək,виднеться
918,vernehmen::V,eşitmək,услышать
919,frieren::V,üşümək,мерзнуть
920,tun::V,etmək,делать
921,können::V,bilmək,мочь
922,können::V,bilmək,уметь
923,können::V,bacarmaq,мочь
924,können::V,bacarmaq,уметь
925,wollen::V,istəmək,хотеть
926,anfangen::V,başlamaq,начать
927,beenden::V,bitirmək,закончить
928,aufhören::V,bitmək,перестать
929,aufhören::V,qurtarmaq,перестать
930,gelingen::V,müvəffəq olmaq,удаться
931,geraten::V,düşmək,оказаться
932,öffnen::V,açmaq,открыть
933,schließen::V,qapamaq,закрыть
934,stellen::V,qoymaq,поставить
935,setzen::V,oturtmaq,посадить
936,legen::V,qoymaq,класть
937,berühren::V,toxunmaq,трогать
938,verbinden::V,bağlamaq,связать
939,bedecken::V,örtmək,покрыть
940,aufhängen::V,asmaq,повесить
941,anzünden::V,yandırmaq,зажечь
942,aufheben::V,qaldırmaq,поднять
943,zurücklassen::V,buraxmaq,оставить
944,verlieren::V,itirmək,потерять
945,fallen lassen::V,düşürmək,уронить
946,machen::V,etmək,сделать
947,herstellen::V,istehsal etmək,изготовить
948,bauen::V,tikmək,строить
949,reparieren::V,təmir etmək,чинить
950,verbessern::V,düzəltmək,улучшить
951,ändern::V,dəyişdirmək,изменить
952,graben::V,qazımaq,копать
953,beugen::V,əymək,согнуть
954,biegen::V,bükmək,погнуть
955,drehen::V,döndərmək,вертеть
956,wenden::V,çevirmək,повернуть
957,umdrehen::V,çevirmək,перевернуть
958,heben::V,qaldırmaq,поднимать
959,hochheben::V,qaldırmaq,поднять
960,ergreifen::V,tutmaq,схватить
961,halten::V,saxlamaq,держать
962,drücken::V,sıxmaq,нажимать
963,schieben::V,sürmək,толкать
964,kratzen::V,qaşımaq,скрести
965,lecken::V,yalamaq,лизать
966,beißen::V,dişləmək,кусать
967,abreißen::V,qoparmaq,оторвать
968,abschneiden::V,ayırmaq,отрезать
969,binden::V,bağlamaq,вязать
970,stecken::V,soxmaq,воткнуть
971,brechen::V,qırmaq,сломать
972,klopfen::V,sındırmaq,стучать
973,hauen::V,vurmaq,бить
974,kleben::V,apışdırmaq,клеить
975,reiben::V,ovmaq,тереть
976,streichen::V,sürtmək,намазать
977,schleifen::V,bülövləmək,точить
978,schneiden::V,kəsmək,резать
979,rütteln::V,sirkələmək,шатать
980,schütteln::V,çalxalamaq,трясти
981,schwenken::V,yelləmək,махать
982,schütten::V,tökmək,налить
983,füllen::V,doldurmaq,наполнить
984,einwickeln::V,sarımaq,завернуть
985,tragen::V,daşımaq,нести
986,schleppen::V,sürükləmək,тащить
987,ziehen::V,çəkmək,тянуть
988,aufbewahren::V,gizlətmək,хранить
989,werfen::V,atmaq,бросать
990,fangen::V,tutmaq,ловить
991,packen::V,yaxalamaq,схватить
992,verstecken::V,gizlətmək,спрятать
993,teilen::V,bölmək,разделить
994,schicken::V,yollamaq,посылать
995,schicken::V,göndərmək,посылать
996,bringen::V,gətirmək,принести
997,hinzufügen::V,əlavə etmək,добавить
998,bekommen::V,almaq,достать
999,bekommen::V,əldə etmək,достать
1000,erhalten::V,almaq,получить
1001,nehmen::V,almaq,взять
1002,wählen::V,seçmək,выбрать
1003,auswählen::V,arımaq,отобрать
1004,bewahren::V,qorumaq,сохранить
1005,behindern::V,mane olmaq,препятствовать
1006,verderben::V,pozmaq,испортить
1007,beschädigen::V,zədələmək,повредить
1008,zerbrechen::V,qırmaq,разбить
1009,zerbrechen::V,sındırmaq,разбить
1010,zerreißen::V,yırtmaq,разорвать
1011,zerstören::V,dağıtmaq,разрушить
1012,verbrennen::V,yandırmaq,сжечь
1013,geben::V,vermək,дать
1014,reichen::V,uzatmaq,передать
1015,schenken::V,vermək,дарить
1016,versprechen::V,vəd vermək,обещать
1017,wünschen::V,arzulamaq,желать
1018,loben::V,tərifləmək,хвалить
1019,küssen::V,öpmək,целовать
1020,wiegen::V,tərpətmək,качать
1021,zudecken::V,örtmək,накрыть
1022,wecken::V,oyatmaq,разбудить
1023,zeigen::V,göstərmək,показать
1024,führen::V,rəhbərlik etmək,вести
1025,lehren::V,öyrətmək,учить
1026,unterrichten::V,öyrətmək,преподавать
1027,unterrichten::V,dərs vermək,преподавать
1028,aufziehen::V,tərbiyə etmək,воспитать
1029,leiten::V,idarə etmək,руководить
1030,antreiben::V,bizləmək,подгонять
1031,lassen::V,-tırmaq,заставить
1032,einladen::V,dəvət etmək,пригласить
1033,vereinigen::V,birləşdirmək,объединить
1034,besuchen::V,baş çəkmək,посетить
1035,besuchen::V,ziyarət etmək,посетить
1036,treffen::V,rastlaşmaq,встретить
1037,treffen::V,rast gəlmək,встретить
1038,sich versammeln::V,toplanmaq,собраться
1039,spielen::V,oynamaq,играть
1040,singen::V,oxumaq,петь
1041,tanzen::V,oynamaq,плясать
1042,tanzen::V,oynamaq,танцевать
1043,tanzen::V,rəqs etmək,плясать
1044,tanzen::V,rəqs etmək,танцевать
1045,sich trennen::V,ayrılmaq,расстаться
1046,verlassen::V,tərk etmək,покинуть
1047,retten::V,xilas etmək,спасти
1048,bewachen::V,gözətmək,охранять
1049,schützen::V,qorumaq,уберегать
1050,verteidigen::V,qorumaq,защитить
1051,sich schlagen::V,döyüşmək,драться
1052,schießen::V,atmaq,стрелять
1053,schießen::V,atəş açmaq,стрелять
1054,siegen::V,yenmək,победить
1055,ärgern::V,acışdırmaq,сердить
1056,schlagen::V,döymək,ударить
1057,treten::V,təpmək,пинать
1058,stechen::V,soxmaq,уколоть
1059,stoßen::V,itələmək,толкнуть
1060,stehlen::V,çalmaq,украсть
1061,stehlen::V,oğurlamaq,украсть
1062,stören::V,pozmaq,помешать
1063,belästigen::V,narahat etmək,надоедать
1064,verbergen::V,gizləmək,скрыть
1065,täuschen::V,aldatmaq,обмануть
1066,betrügen::V,aldatmaq,смошенничать
1067,töten::V,öldürmək,убить
1068,wohnen::V,yaşamaq,проживать
1069,arbeiten::V,işləmək,работать
1070,arbeiten::V,çalışmaq,работать
1071,sammeln::V,yığmaq,собрать
1072,sammeln::V,toplamaq,собрать
1073,pflücken::V,qoparmaq,рвать
1074,pflücken::V,qoparmaq,срывать
1075,jagen::V,ovlamaq,охотиться
1076,fischen::V,balıq tutmaq,рыбачить
1077,fassen::V,tutmaq,поймать
1078,hüten::V,güdmək,пасти
1079,treiben::V,haylamaq,гнать
1080,anbinden::V,bağlamaq,привязать
1081,füttern::V,bəsləmək,кормить
1082,melken::V,sağmaq,доить
1083,hacken::V,yarmaq,рубить
1084,gießen::V,sulamaq,полить
1085,reifen::V,dəymək,созреть
1086,zubereiten::V,bişirmək,приготовить
1087,kochen::V,qaynatmaq,варить
1088,backen::V,bişirmək,печь
1089,braten::V,qızartmaq,жарить
1090,umrühren::V,qarışdırmaq,перемешать
1091,stricken::V,hörmək,вязать
1092,nähen::V,tikmək,шить
1093,färben::V,boyamaq,покрасить
1094,reinigen::V,təmizləmək,очистить
1095,waschen::V,yumaq,стирать
1096,abwischen::V,silmək,вытереть
1097,spülen::V,çalxamaq,полоскать
1098,fegen::V,süpürmək,подметать
1099,kehren::V,süpürmək,мести
1100,baden::V,çimmək,купаться
1101,sich waschen::V,yuyunmaq,мыться
1102,ausziehen::V,soyunmaq,снять
1103,anziehen::V,geymək,надеть
1104,sich anziehen::V,geyinmək,одеться
1105,kämmen::V,daramaq,причесать
1106,schmücken::V,bəzəmək,украсить
1107,sagen::V,demək,сказать
1108,sagen::V,söymek,сказать
1109,sprechen::V,danışmaq,говорить
1110,reden::V,danışmaq,разговаривать
1111,sich unterhalten::V,söhbət etmək,беседовать
1112,fragen::V,soruşmaq,спросить
1113,bitten::V,diləmək,просить
1114,bitten::V,xahiş etmək,просить
1115,erzählen::V,bəhs etmək,рассказать
1116,mitteilen::V,bildirmək,сообщить
1117,nennen::V,adlandırmaq,назвать
1118,rufen::V,çağırmaq,звать
1119,prahlen::V,öyünmək,хвастаться
1120,übersetzen::V,tərcümə etmək,перевести
1121,denken::V,düşünmək,думать
1122,denken::V,fikirləşmək,думать
1123,glauben::V,inanmaq,верить
1124,bemerken::V,qeyd etmək,заметить
1125,erkennen::V,tanımaq,узнать
1126,begreifen::V,anlamaq,понять
1127,begreifen::V,anlamaq,постичь
1128,verstehen::V,duymaq,услышать
1129,lernen::V,öyrənmək,учиться
1130,wissen::V,bilmək,знать
1131,sich erinnern an::V,xatırlamaq,вспомнить
1132,vergessen::V,unutmaq,забыть
1133,messen::V,ölçmək,мерить
1134,zählen::V,saymaq,считать
1135,rechnen::V,hesablamaq,считать
1136,lesen::V,oxumaq,читать
1137,malen::V,şəkil çəkmək,рисовать
1138,zeichnen::V,cızmaq,рисовать
1139,schreiben::V,yazmaq,писать
1140,besitzen::V,yiyələnmək,иметь
1141,besitzen::V,malik olmaq,иметь
1142,kaufen::V,satın almaq,купить
1143,verkaufen::V,satmaq,продать
1144,bezahlen::V,ödəmək,заплатить
1145,zahlen::V,ödəmək,платить
1146,beherrschen::V,idarə etmək,владеть
1147,ertragen::V,dözmək,вытерпеть
