,Concept_ID,ka,eu
729,warm::A,თბილი,bero
730,kalt::A,ცივი,hotz
731,kühl::A,გრილი,hotzil
732,frisch::A,სუფთა,fresko
733,frisch::A,სუფთა,hozkirri
734,feucht::A,ნოტიო,heze
735,nass::A,სველი,busti
736,trocken::A,მშრალი,siku
737,trocken::A,მშრალი,lehor
738,voll::A,სავსე,bete
739,leer::A,ცარიელი,huts
740,offen::A,ღია,ireki
741,offen::A,გაშლილი,ireki
742,geschlossen::A,დახურული,itxita
743,sauber::A,სუფთა,xahu
744,sauber::A,სუფთა,garbi
745,sauber::A,წმინდა,xahu
746,sauber::A,წმინდა,garbi
747,schmutzig::A,ტალახიანი,lohi
748,schmutzig::A,ტალახიანი,zikin
749,roh::A,უმი,gordin
750,reif::A,მწიფე,umo
751,reif::A,მწიფე,heldu
752,lecker::A,გემრიელი,goxo
753,süß::A,ტკბილი,goxo
754,bitter::A,მწარე,karmin
755,bitter::A,მწარე,garratz
756,sauer::A,მჟავე,mingots
757,hell::A,ნათელი,argi
758,dunkel::A,ბნელი,ilun
759,schwarz::A,შავი,beltz
760,weiß::A,თეთრი,zuri
761,rot::A,წითელი,gorri
762,gelb::A,ყვითელი,hori
763,blau::A,ლურჯი,urdin
764,blau::A,ცისფერი,urdin
765,grün::A,მწვანე,berde
766,grün::A,მწვანე,musker
767,grau::A,რუხი,urdin
768,grau::A,რუხი,urdinabar
769,grau::A,ნაცრისფერი,urdin
770,grau::A,ნაცრისფერი,urdinabar
771,bunt::A,ჭრელი,koloretsu
772,bunt::A,ფერადი,koloretsu
773,billig::A,იაფი,merke
774,teuer::A,ძვირი,garesti
775,wertvoll::A,ღირსიანი,baliotsu
776,blind::A,ბრმა,itsu
777,taub::A,ყრუ,gor
778,kräftig::A,ძალავანი,kementsu
779,stark::A,ძლიერი,bizkor
780,stark::A,ძლიერი,indartsu
781,stark::A,ღონიერი,bizkor
782,stark::A,ღონიერი,indartsu
783,schwach::A,სუსტი,ahul
784,schwach::A,სუსტი,indargabe
785,fett::A,სქელი,gizen
786,schlank::A,გამხდარი,lerden
787,hübsch::A,ეშხიანი,polit
788,hübsch::A,მშვენიერი,polit
789,böse::A,ავი,tzar
790,böse::A,ავი,gaizto
791,böse::A,ბოროტი,tzar
792,böse::A,ბოროტი,gaizto
793,dumm::A,ბოთე,lelo
794,dumm::A,ბოთე,pello
795,dumm::A,სულელი,lelo
796,dumm::A,სულელი,pello
797,faul::A,ზანტი,nagi
798,faul::A,ზანტი,alfer
799,faul::A,ზარმაცი,nagi
800,faul::A,ზარმაცი,alfer
801,fleißig::A,ბეჯითი,maratz
802,fleißig::A,ბეჯითი,lanzale
803,fleißig::A,მუყაითი,maratz
804,fleißig::A,მუყაითი,lanzale
805,geizig::A,ძუნწი,zeken
806,geizig::A,ძუნწი,zikoitz
807,klug::A,ჭკვიანი,zuhur
808,geschickt::A,მარჯვე,trebe
809,geschickt::A,მარჯვე,antzetsu
810,geschickt::A,გაწაფული,trebe
811,geschickt::A,გაწაფული,antzetsu
812,lieb::A,სატრფიალო,maite
813,lieb::A,სატრფიალო,laztan
814,lustig::A,მხიარული,alaitsu
815,sanft::A,ალერსიანი,eme
816,sanft::A,ალერსიანი,ezti
817,sanft::A,გრძნობიერი,eme
818,sanft::A,გრძნობიერი,ezti
819,hungrig::A,მშიერი,gose
820,krank::A,სნეული,eri
821,krank::A,სნეული,gaixo
822,krank::A,ავადმყოფი,eri
823,krank::A,ავადმყოფი,gaixo
824,nackt::A,ტიტველი,biluzi
825,traurig::A,მწუხარე,itun
826,traurig::A,მწუხარე,betilun
827,traurig::A,სევდიანი,itun
828,traurig::A,სევდიანი,betilun
829,lebendig::A,ცოცხალი,bizirik
830,gut::A,კარგი,on
831,schlecht::A,უხეირო,txar
832,richtig::A,ნამდვილი,zuzen
833,schlimm::A,ცუდი,larri
834,wahr::A,სწორი,egiazko
835,wahr::A,ჭეშმარიტი,egiazko
836,alt::A,ძველი,zahar
837,neu::A,ახალი,berri
838,ehemalig::A,ყოფილი,lehengo
839,alt[Lebewesen]::A,ბებერი,adindun
840,jung::A,ნორჩი,gazte
841,jung::A,ახალგაზრდა,gazte
842,arm::A,ღარიბი,txiro
843,arm::A,ღარიბი,behartsu
844,reich::A,მდიდარი,dirudun
845,bekannt::A,ცნობილი,ezagun
846,berühmt::A,გამოჩენილი,entzun
847,berühmt::A,გამოჩენილი,ospetsu
848,fremd::A,უცხო,arrotz
849,fremd::A,გარეშე,arrotz
850,verschieden::A,სხვაგვარი,ezberdin
851,verschieden::A,სხვაგვარი,desberdin
852,nah::A,ახლო,hurre
853,nah::A,ახლო,hurbil
854,fern::A,შორი,urrun
855,fern::A,შორეული,urrun
856,linker::A,მარცხენა,ezker
857,rechter::A,მარჯვენა,eskuin
858,anderer::A,სხვა,beste
859,erster::A,პირველი,lehen
860,erster::A,პირველი,aurren
861,zweiter::A,მეორე,bigarren
862,dritter::A,მესამე,hirugarren
863,letzter::A,ბოლო,azken
864,letzter::A,ბოლო,hondar
865,letzter::A,უკანასკნელი,azken
866,letzter::A,უკანასკნელი,hondar
867,allein::ADV,მარტო,bakarrik
868,auf einmal::ADV,ერთდროულად,batera
869,zusammen::ADV,ერთად,elkarrekin
870,lange::ADV,დიდხანს,luzaro
871,plötzlich::ADV,მოულოდნელად,bat-batean
872,sofort::ADV,ახლავე,berehala
873,später::ADV,მოგვიანებით,gero
874,jetzt::ADV,ახლა,orain
875,heute::ADV,დღეს,gaur
876,morgen::ADV,ხვალ,bihar
877,bald::ADV,მალე,aurki
878,bald::ADV,მალე,laster
879,dann::ADV,მერე,ondoren
880,gestern::ADV,გუშინ,atzo
881,einst::ADV,ოდესღაც,antzina
882,damals::ADV,მაშინ,orduan
883,danach::ADV,მერმე,gerora
884,danach::ADV,მერმე,ondoren
885,danach::ADV,შემდეგ,gerora
886,danach::ADV,შემდეგ,ondoren
887,vorher::ADV,ადრე,lehenago
888,vorher::ADV,წინათ,lehenago
889,zuerst::ADV,ჯერ,aurrena
890,zuerst::ADV,ჯერ,lehenbizi
891,einmal::ADV,ერთხელ,behin
892,einmal::ADV,ერთხელ,aldi bat
893,manchmal::ADV,ხან,batzuetan
894,manchmal::ADV,ხან,zenbaitetan
895,manchmal::ADV,ზოგჯერ,batzuetan
896,manchmal::ADV,ზოგჯერ,zenbaitetan
897,oft::ADV,ხშირად,maiz
898,oft::ADV,ხშირად,askotan
899,immer::ADV,მუდამ,beti
900,immer::ADV,ყოველთვის,beti
901,niemals::ADV,არასდროს,inoiz ez
902,niemals::ADV,არასდროს,sekula ez
903,hier::ADV,აქ,hemen
904,hierhin::ADV,აქეთ,hona
905,von hier::ADV,აქედან,hemendik
906,von hier::ADV,აქედან,honetatik
907,dort::ADV,იქ,han
908,dorthin::ADV,იქით,hara
909,geradeaus::ADV,პირდაპირ,artez
910,vorwärts::ADV,წინ,aurrera
911,rückwärts::ADV,უკან,atzera
912,rückwärts::ADV,უკან,atzerantz
913,zurück::ADV,უკანვე,atzera
914,unten::ADV,დაბლა,behean
915,unten::ADV,ქვევით,behean
916,hinab::ADV,ძირს,behera
917,hinab::ADV,ძირს,beherantz
918,oben::ADV,ზემოთ,goian
919,hinauf::ADV,ზევით,gora
920,hinauf::ADV,ზევით,gorantz
921,überall::ADV,ყველგან,edonon
922,nicht::ADV,არ,ez
923,ein wenig::ADV,ცოტა,apur bat
924,ein wenig::ADV,ცოტა,pixka bat
925,kaum::ADV,ძლივს,ozta
926,kaum::ADV,ძლივს,nekez
927,sehr::ADV,მეტად,oso
928,sehr::ADV,ძალიან,oso
929,so::ADV,ისე,hala
930,so::ADV,ისე,honela
931,noch::ADV,ჯერ,oraindik
932,nur::ADV,მხოლოდ,bakarrik
933,schon::ADV,უკვე,ja
934,schon::ADV,უკვე,jada
935,wieder::ADV,ისევ,berriro
936,wieder::ADV,კიდევ,berriro
937,vergebens::ADV,ამაოდ,alferrik
938,vergebens::ADV,ტყუილად,alferrik
939,vor::PRP,წინ,aurrean
940,hinter::PRP,უკან,ostean
941,hinter::PRP,უკან,gibelean
942,hinter::PRP,მიღმა,ostean
943,hinter::PRP,მიღმა,gibelean
944,unter::PRP,ქვეშ,pean
945,unter::PRP,ქვეშ,azpian
946,unter::PRP,ქვევით,pean
947,unter::PRP,ქვევით,azpian
948,durch::PRP,გავლით,zehar
949,neben::PRP,გვერდით,ondoan
950,neben::PRP,გვერდით,aldamenean
951,zwischen::PRP,შუა,artean
952,zwischen::PRP,შორის,artean
953,wegen::PRP,გამო,-gatik
954,wegen::PRP,შედეგად,-gatik
955,dies::PRN,ეს,hau
956,das::PRN,ეგ,hura
957,alles::PRN,ყველაფერი,dena
958,ich::PRN,მე,ni
959,du::PRN,შენ,zu
960,er::PRN,ის,bera
961,er::PRN,იგი,bera
962,wir::PRN,ჩვენ,gu
963,ihr::PRN,თქვენ,zuek
964,sie::PRN,ისინი,berak
965,was::FPRN,რა,zer
966,wer::FPRN,ვინ,nor
967,wo::FADV,სად,non
968,wohin::FADV,საით,nora
969,wie::FADV,როგორ,nola
970,wie::FADV,როგორ,zelan
971,warum::FADV,რაზე,zeren
972,warum::FADV,რაზე,zergatik
973,warum::FADV,რატომ,zeren
974,warum::FADV,რატომ,zergatik
975,wieviel::FNUM,რამდენი,zenbat
976,eins::NUM,ერთი,bat
977,zwei::NUM,ორი,bi
978,zwei::NUM,ორი,biga
979,drei::NUM,სამი,hiru
980,vier::NUM,ოთხი,lau
981,fünf::NUM,ხუთი,bost
982,sechs::NUM,ექვსი,sei
983,sieben::NUM,შვიდი,zazpi
984,acht::NUM,რვა,zortzi
985,neun::NUM,ცხრა,bederatzi
986,zehn::NUM,ათი,hamar
987,elf::NUM,თერთმეტი,hamaika
988,zwölf::NUM,თორმეტი,hamabi
989,zwanzig::NUM,ოცი,hogei
990,dreißig::NUM,ოცდაათი,hogeita hamar
991,vierzig::NUM,ორმოცი,berrogei
992,fünfzig::NUM,ორმოცდაათი,berrogeita hamar
993,sechzig::NUM,სამოცი,hirurogei
994,siebzig::NUM,სამოცდაათი,hirurogeita hamar
995,achtzig::NUM,ოთხმოცი,laurogei
996,neunzig::NUM,ოთხმოცდაათი,laurogeita hamar
997,hundert::NUM,ასი,ehun
998,tausend::NUM,ათასი,mila
999,und::CNJ,და,eta
1000,oder::CNJ,ან,edo
1001,stehen::V,დგას,zutik egon
1002,sitzen::V,ზის,eserita egon
1003,liegen::V,აწევს,etzan
1004,hängen::V,კიდია,eskegita egon
1005,hängen::V,კიდია,zintzilik egon
1006,werden::V,გახდება,bihurtu
1007,werden::V,გახდება,bilakatu
1008,passieren::V,მოხდება,pasatu
1009,passieren::V,მოხდება,gertatu
1010,beginnen::V,იწყება,hasi
1011,enden::V,გათავდება,bukatu
1012,wechseln::V,იცვლება,aldatu
1013,aufgehen[Sonne]::V,ამოდის,ilki
1014,aufgehen[Sonne]::V,ამოდის,sortu
1015,untergehen[Sonne]::V,ჩადის,sartu
1016,scheinen[Sonne]::V,ანათებს,eguzkia egon
1017,donnern::V,ქუხს,trumoia jo
1018,wehen::V,ქრის,haizea ibili
1019,wehen::V,დაუბერავს,haizea ibili
1020,strömen::V,იღვრება,zorrotadaka isuri
1021,fließen::V,დის,isuri
1022,fließen::V,მიედინება,isuri
1023,sich drehen::V,ტრიალებს,biratu
1024,schwanken::V,ირხევა,zabuka ibili
1025,schwingen::V,ირხევა,kulunkatu
1026,fallen::V,დავარდება,erori
1027,brennen::V,იწვის,sutan egon
1028,rauchen::V,ბოლავს,kea bota
1029,rauchen::V,აბოლებს,kea bota
1030,regnen::V,წვიმს,euria ari izan
1031,gefrieren::V,იყინება,izoztu
1032,gefrieren::V,იყინება,hormatu
1033,tauen::V,დნება,gesaldu
1034,schmelzen::V,დნება,urtu
1035,trocknen::V,გაშრება,idortu
1036,trocknen::V,გაშრება,lehortu
1037,sieden::V,დუღს,irakin
1038,faulen::V,ლპება,hirotu
1039,faulen::V,ლპება,usteldu
1040,verfaulen::V,ლპება,hirotu
1041,verfaulen::V,ლპება,usteldu
1042,reißen::V,დაიხევა,eten
1043,reißen::V,დაიხევა,tarrat egin
1044,versinken::V,ეფლობა,urperatu
1045,versinken::V,ჩაიძირება,urperatu
1046,vergehen::V,გადის,iragan
1047,erscheinen::V,გამოჩნდება,agertu
1048,verschwinden::V,გააქრება,desagertu
1049,verschwinden::V,დაიკარგება,desagertu
1050,sinken::V,დაიწევს,beheititu
1051,abnehmen::V,შემცირდება,gutxitu
1052,abnehmen::V,შემცირდება,beheratu
1053,zunehmen::V,გასუქდება,gora egin
1054,steigen::V,მოიმატებს,igo
1055,wachsen::V,იზრდება,hazi
1056,wachsen::V,მრავლდება,hazi
1057,glänzen::V,ბრწყინავს,distiratu
1058,funkeln::V,კაშკაშებს,izarniatu
1059,lärmen::V,ხმაურობს,zarata atera
1060,läuten::V,დარეკავს,jo
1061,läuten::V,დარეკავს,hots egin
1062,klingeln::V,დარეკავს,txirrina jo
1063,klirren::V,დააწკარუნებს,tintin egin
1064,brausen::V,ბობოქრობს,marru egin
1065,rauschen::V,შრიალებს,fir-fir egin
1066,klingen::V,ხმას გამოსცემს,soinu egin
1067,bellen::V,უყეფს,zaunkatu
1068,heulen::V,ღმუის,ulu egin
1069,heulen::V,ღმუის,uhuri egin
1070,blasen::V,დაუბერავს,ufa egin
1071,blasen::V,დაუბერავს,putz egin
1072,pfeifen::V,უსტვენს,txistu egin
1073,schreien::V,ყვირის,oihu egin
1074,schreien::V,ყვირის,garrasi egin
1075,stöhnen::V,კვნესის,intziri egin
1076,zittern::V,აძაგძაგებს,ikara egin
1077,zittern::V,აძაგძაგებს,dar-dar egin
1078,leben::V,ცოცხლობს,bizi izan
1079,geboren werden::V,იშვება,jaio
1080,geboren werden::V,იბადება,jaio
1081,atmen::V,სუნთქავს,hats egin
1082,atmen::V,სუნთქავს,arnasa egin
1083,trinken::V,სვამს,edan
1084,trinken::V,დალევს,edan
1085,essen::V,შეჭამს,jan
1086,schlucken::V,ყლაპავს,irentsi
1087,müde werden::V,დაიქანცება,unatu
1088,müde werden::V,დაიქანცება,nekatu
1089,einschlafen::V,დაიძინებს,lokartu
1090,schlafen::V,სძინავს,lo egin
1091,aufwachen::V,გაიღვიძებს,esnatu
1092,aufwachen::V,გაიღვიძებს,atzarri
1093,aufstehen::V,ადგება,jaiki
1094,sich erholen::V,დაისვენებს,atseden egin
1095,krank werden::V,ავად გახდება,gaixotu
1096,krank sein::V,ავადმყოფობს,eri izan
1097,krank sein::V,ავადმყოფობს,gaixo izan
1098,schmerzen::V,სტკივა,min egin
1099,husten::V,ახველებს,eztul egin
1100,genesen::V,მორჩება,osatu
1101,sterben::V,კვდება,hil
1102,sterben::V,კვდება,zendu
1103,umkommen::V,დაიღუპება,istripuz hil
1104,sich bewegen::V,იძვრის,higitu
1105,sich bewegen::V,მოძრაობს,higitu
1106,sich rühren::V,გაინძრევა,zirkin egin
1107,sich erheben::V,ადგება,zutitu
1108,sich erheben::V,ადგება,altxatu
1109,sich setzen::V,დაჯდება,eseri
1110,sich setzen::V,დაჯდება,jesarri
1111,hinfallen::V,დაეცემა,erori
1112,laufen::V,დადის,ibili
1113,schreiten::V,აბიჯებს,oinkatu
1114,spazierengehen::V,დასეირნობს,paseatu
1115,spazierengehen::V,დასეირნობს,ostera bat egin
1116,eilen::V,მიიჩქარის,lasterkatu
1117,sich beeilen::V,აჩქარდება,lehiatu
1118,sausen::V,მიქრის,ziztu bizian joan
1119,rennen::V,დარბის,lasterka egin
1120,springen::V,ხტის,jauzi egin
1121,klettern::V,ძვრება,igo
1122,schaukeln::V,ქანაობს,zabu egin
1123,schaukeln::V,ქანაობს,zanbulu egin
1124,kriechen::V,დაბობღავს,narras egin
1125,schwimmen::V,ცურავს,igerikatu
1126,schwimmen::V,ცურავს,igeri egin
1127,tauchen::V,ჩაიძირება,murgildu
1128,tauchen::V,ჩაიძირება,pulunpatu
1129,rudern::V,ნიჩაბს უსვამს,bogatu
1130,rudern::V,ნიჩაბს უსვამს,arraun egin
1131,fahren::V,დადის,joan
1132,fahren::V,მგზავრობს,joan
1133,fliegen::V,იფრენს,hegaldatu
1134,fliegen::V,იფრენს,hegan egin
1135,fliegen::V,გაფრინდება,hegaldatu
1136,fliegen::V,გაფრინდება,hegan egin
1137,gehen::V,მიდის,joan
1138,weggehen::V,წამოდის,alde egin
1139,abfahren::V,მიემგზავრება,abiatu
1140,anhalten::V,ჩერდება,geratu
1141,anhalten::V,ჩერდება,gelditu
1142,hineingehen::V,შედის,sartu
1143,eintreten::V,შედის,sartu
1144,kommen::V,მოდის,etorri
1145,ankommen::V,ჩადის,heldu
1146,ankommen::V,ჩადის,iritsi
1147,zurückkommen::V,დაბრუნდება,itzuli
1148,bleiben::V,დარჩება,gelditu
1149,warten::V,ელოდება,itxaron
1150,warten::V,ელოდება,zain egon
1151,erwarten::V,ელის,iguriki
1152,erwarten::V,დაიცდის,iguriki
1153,suchen::V,ეძებს,bilatu
1154,suchen::V,მოძებნის,bilatu
1155,finden::V,მიაგნებს,idoro
1156,finden::V,მიაგნებს,aurkitu
1157,finden::V,გამოძებნის,idoro
1158,finden::V,გამოძებნის,aurkitu
1159,versuchen::V,ცდის,saiatu
1160,versuchen::V,ცდის,ahalegindu
1161,versuchen::V,ცდილობს,saiatu
1162,versuchen::V,ცდილობს,ahalegindu
1163,vorbereiten::V,მოამზადებს,gertatu
1164,lieben::V,უყვარს,maitatu
1165,lieben::V,უყვარს,maite izan
1166,mögen::V,ეტრფის,laket izan
1167,mögen::V,ეტრფის,atsegin izan
1168,lachen::V,იცინის,irri egin
1169,lachen::V,იცინის,barre egin
1170,rühren::V,გულს აუჩუყებს,hunkitu
1171,weinen::V,ტირის,negar egin
1172,schimpfen::V,შეიგინება,erneguka ari izan
1173,sich ärgern::V,გაბრაზობს,ernegatu
1174,sich ärgern::V,გაბრაზობს,haserretu
1175,sich fürchten::V,შიშობს,beldur izan
1176,fürchten::V,ფრთხილობს,beldur izan
1177,fliehen::V,გაიქცევა,ihes egin
1178,flüchten::V,გაიქცევა,ihes egin
1179,sehen::V,ხედავს,ikusi
1180,anschauen::V,ნახავს,begietsi
1181,ansehen::V,უყურებს,begiratu
1182,hören::V,ისმენს,aditu
1183,zuhören::V,მოისმენს,entzun
1184,probieren::V,გასინჯავს,dastatu
1185,riechen::V,ყნოსავს,usnatu
1186,riechen::V,ყნოსავს,usaindu
1187,fühlen::V,გრძნობს,sentitu
1188,scheinen::V,ეჩვენება,iruditu
1189,scheinen::V,ეჩვენება,begitandu
1190,zu sehen sein::V,მოჩანს,azaldu
1191,vernehmen::V,გაიგებს,aditu
1192,frieren::V,იყინება,hotz izan
1193,tun::V,აკეთებს,egin
1194,können::V,შეიძლება,ahal izan
1195,wollen::V,უნდა,nahi izan
1196,anfangen::V,დაიწყებს,hasi
1197,beenden::V,ამთავრებს,bukatu
1198,aufhören::V,შეწყვეტს,utzi
1199,gelingen::V,მოახერხებს,lortu
1200,geraten::V,გამოდის,heldu
1201,öffnen::V,გახსნის,ireki
1202,öffnen::V,გახსნის,zabaldu
1203,schließen::V,ხურავს,itxi
1204,schließen::V,დაკეტავს,itxi
1205,stellen::V,დადგამს,ipini
1206,setzen::V,დასვამს,jesarri
1207,legen::V,დადებს,jarri
1208,berühren::V,შეახებს,ukitu
1209,berühren::V,მიაკარებს,ukitu
1210,verbinden::V,შეაერთებს,uztartu
1211,bedecken::V,გადააფარებს,estali
1212,aufhängen::V,დაკიდებს,eseki
1213,aufhängen::V,დაკიდებს,eskegi
1214,anzünden::V,დაანთებს,piztu
1215,anzünden::V,მოუკიდებს,piztu
1216,aufheben::V,აიღებს,jaso
1217,aufheben::V,აიყვანს,jaso
1218,zurücklassen::V,დატოვებს,atzean utzi
1219,verlieren::V,დაკარგავს,galdu
1220,fallen lassen::V,გაუვარდება,erortzen utzi
1221,machen::V,გააკეთებს,egin
1222,machen::V,გამოიწვევს,egin
1223,herstellen::V,დაამზადებს,ekoiztu
1224,bauen::V,ააშენებს,eraiki
1225,reparieren::V,შეაკეთებს,konpondu
1226,reparieren::V,გაარემონტებს,konpondu
1227,verbessern::V,გამოაკეთებს,hobetu
1228,verbessern::V,გააუმჯობესებს,hobetu
1229,ändern::V,შეცვლის,mudatu
1230,graben::V,თხრის,aitzurtu
1231,beugen::V,ხრის,makurtu
1232,biegen::V,გაღუნავს,malgutu
1233,biegen::V,გაღუნავს,makolatu
1234,drehen::V,ატრიალებს,jiratu
1235,wenden::V,მოაბრუნებს,bihurtu
1236,umdrehen::V,შეატრიალებს,biratu
1237,umdrehen::V,შეატრიალებს,alderantzikatu
1238,heben::V,ასწევს,jaso
1239,heben::V,ასწევს,goratu
1240,hochheben::V,აიყვანს,goratu
1241,hochheben::V,აიყვანს,altxatu
1242,ergreifen::V,სტაცებს,oratu
1243,halten::V,უჭირავს,eutsi
1244,drücken::V,დააწვება,sakatu
1245,schieben::V,მისწევს,bultzatu
1246,kratzen::V,მოფხანს,hatz egin
1247,kratzen::V,მოფხანს,hazka egin
1248,lecken::V,ლოკავს,miaztu
1249,lecken::V,ლოკავს,lamikatu
1250,beißen::V,უკბენს,hozka egin
1251,beißen::V,უკბენს,ausiki egin
1252,abreißen::V,გლეჯს,kendu
1253,abreißen::V,მოწყვეტს,kendu
1254,abschneiden::V,გაჭრის,moztu
1255,abschneiden::V,გაჭრის,pikatu
1256,binden::V,შეკრავს,lotu
1257,binden::V,შეკრავს,estekatu
1258,binden::V,გადააბამს,lotu
1259,binden::V,გადააბამს,estekatu
1260,stecken::V,ჩაასობს,sartu
1261,brechen::V,მოიტეხს,apurtu
1262,klopfen::V,აკაკუნებს,jo
1263,hauen::V,ლეწავს,jo
1264,kleben::V,წებავს,itsatsi
1265,kleben::V,დააწებებს,itsatsi
1266,reiben::V,დაზელს,igurtzi
1267,streichen::V,უსვამს,igurtzi
1268,schleifen::V,ლესავს,zorroztu
1269,schneiden::V,გაჭრის,moztu
1270,rütteln::V,არხევს,astindu
1271,rütteln::V,არხევს,inarrosi
1272,schütteln::V,არყევს,astindu
1273,schütteln::V,არყევს,inarrosi
1274,schütteln::V,ანძრევს,astindu
1275,schütteln::V,ანძრევს,inarrosi
1276,schwenken::V,აქნევს,zabukatu
1277,schütten::V,ღვრის,isuri
1278,schütten::V,დააქცევს,isuri
1279,füllen::V,გაავსებს,bete
1280,einwickeln::V,შეახვევს,bildu
1281,tragen::V,მიიტანს,eroan
1282,tragen::V,მიიტანს,eraman
1283,schleppen::V,მიათრევს,narrastu
1284,schleppen::V,მიათრევს,herrestatu
1285,ziehen::V,წევს,tira egin
1286,ziehen::V,ათრევს,tira egin
1287,aufbewahren::V,შეინახავს,gorde
1288,werfen::V,ისვრის,jaurti
1289,werfen::V,ისვრის,aurtiki
1290,fangen::V,დაიჭერს,atzeman
1291,packen::V,სტაცებს,heldu
1292,verstecken::V,მალავს,ostendu
1293,verstecken::V,მალავს,ezkutatu
1294,teilen::V,დაყოფს,zatitu
1295,schicken::V,გაგზავნის,bidali
1296,bringen::V,მოიტანს,ekarri
1297,hinzufügen::V,დაამატებს,eratxiki
1298,hinzufügen::V,დაამატებს,gaineratu
1299,bekommen::V,ამოიღებს,jaso
1300,erhalten::V,იღებს,jaso
1301,nehmen::V,აიღებს,hartu
1302,wählen::V,გადაარჩევს,hautatu
1303,wählen::V,გადაარჩევს,aukeratu
1304,auswählen::V,ამოარჩევს,hautatu
1305,auswählen::V,ამოარჩევს,aukeratu
1306,bewahren::V,ინარჩუნებს,begiratu
1307,behindern::V,აბრკოლებს,oztopatu
1308,behindern::V,გააძნელებს,oztopatu
1309,verderben::V,გააფუჭებს,hondatu
1310,beschädigen::V,დააზიანებს,akastu
1311,zerbrechen::V,დაამტვრევს,apurtu
1312,zerreißen::V,გახევს,zarratatu
1313,zerstören::V,მოსპობს,suntsitu
1314,zerstören::V,დაანგრევს,suntsitu
1315,verbrennen::V,დაწვავს,erre
1316,verbrennen::V,დაწვავს,kiskali
1317,geben::V,აძლევს,eman
1318,reichen::V,მიაწოდებს,luzatu
1319,reichen::V,მიაწოდებს,helarazi
1320,schenken::V,აჩუქებს,oparitu
1321,versprechen::V,აღუთქვამს,agindu
1322,wünschen::V,უსურვებს,opatu
1323,wünschen::V,უსურვებს,opetsi
1324,loben::V,აქებს,laudatu
1325,loben::V,აქებს,goraipatu
1326,loben::V,ამკობს,laudatu
1327,loben::V,ამკობს,goraipatu
1328,küssen::V,აკოცებს,musu eman
1329,wiegen::V,არხევს,kulunkatu
1330,zudecken::V,გადახურავს,estali
1331,wecken::V,გააღვიძებს,esnatu
1332,wecken::V,გააღვიძებს,iratzartu
1333,zeigen::V,დაანახვებს,erakutsi
1334,führen::V,მიჰყავს,gidatu
1335,lehren::V,ასწავლის,irakatsi
1336,unterrichten::V,ასწავლის,eskolak eman
1337,aufziehen::V,აღზრდის,hazi
1338,leiten::V,აწარმოებს,arteztu
1339,leiten::V,ხელმძღვანელობს,arteztu
1340,antreiben::V,დააჩქარებს,bulkatu
1341,lassen::V,ა--ინებს,-arazi
1342,einladen::V,მოიპატიჟებს,gonbidatu
1343,vereinigen::V,შეაერთებს,batu
1344,vereinigen::V,შეაერთებს,bateratu
1345,besuchen::V,სანახავად მიდის,ikustatu
1346,treffen::V,შეხვდება,topatu
1347,sich versammeln::V,შეიკრიბება,bildu
1348,spielen::V,ეთამაშება,jolastu
1349,singen::V,მღერის,abestu
1350,singen::V,მღერის,kantatu
1351,tanzen::V,ცეკვავს,dantzatu
1352,tanzen::V,ცეკვავს,dantzan egin
1353,sich trennen::V,მოშორდება,banandu
1354,verlassen::V,მიატოვებს,utzietsi
1355,retten::V,იხსნის,salbatu
1356,retten::V,იხსნის,gaizkatu
1357,retten::V,გადაარჩენს,salbatu
1358,retten::V,გადაარჩენს,gaizkatu
1359,bewachen::V,დარაჯობს,jagon
1360,bewachen::V,დარაჯობს,zaindu
1361,bewachen::V,უთვალთვალებს,jagon
1362,bewachen::V,უთვალთვალებს,zaindu
1363,schützen::V,დაიფარავს,babestu
1364,schützen::V,დაიფარავს,gerizatu
1365,verteidigen::V,დაიცავს,aldeztu
1366,sich schlagen::V,იჩხუბებს,elkar jo
1367,sich schlagen::V,იჩხუბებს,elkar borrokatu
1368,schießen::V,ისვრის,tiro egin
1369,siegen::V,გაიმარჯვებს,irabazi
1370,ärgern::V,აჯავრებს,ernegatu
1371,ärgern::V,აჯავრებს,haserretu
1372,schlagen::V,ცემს,jo
1373,schlagen::V,ცემს,erauntsi
1374,treten::V,პანღურს ამოჰკრავს,zapaldu
1375,treten::V,პანღურს ამოჰკრავს,ostiaktu
1376,stechen::V,სჩხვლეტს,sastatu
1377,stoßen::V,დაეჯახება,bultzatu
1378,stehlen::V,ქურდობს,ostu
1379,stehlen::V,ქურდობს,lapurtu
1380,stehlen::V,მოიპარავს,ostu
1381,stehlen::V,მოიპარავს,lapurtu
1382,stören::V,შეაწუხებს,galarazi
1383,belästigen::V,მობეზრდება,gohaindu
1384,belästigen::V,მობეზრდება,alamena eman
1385,verbergen::V,დამალავს,ezkutatu
1386,täuschen::V,შეცდებს,tronpatu
1387,täuschen::V,შეცდებს,engainatu
1388,betrügen::V,მოატყუებს,iruzurtu
1389,töten::V,მოკლავს,hil
1390,töten::V,მოკლავს,heriotza eman
1391,wohnen::V,ცხოვრობს,bizi izan
1392,wohnen::V,ბინადრობს,bizi izan
1393,arbeiten::V,მუშაობს,lan egin
1394,arbeiten::V,მუშაობს,behar egin
1395,sammeln::V,შეკრებს,bildu
1396,sammeln::V,შეკრებს,bildumatu
1397,pflücken::V,კრეფს,batu
1398,pflücken::V,კრეფს,bildu
