,Concept_ID,eu,hi
761,Gürtel::N,gerriko,पेटी
762,Gürtel::N,gerriko,मेखला
763,Mütze::N,txano,टोपी
764,Mütze::N,txapel,टोपी
765,Schuh::N,oski,जूता
766,Schuh::N,oinetako,जूता
767,Stiefel::N,bota,बूट
768,Ring::N,uztai,अँगूठी
769,Band::N,zinta,पट्टी
770,Band::N,xingola,पट्टी
771,Kamm::N,orrazi,कंघी
772,Spiegel::N,mirail,आईना
773,Spiegel::N,mirail,दर्पण
774,Riemen::N,uhal,तसमा
775,Riemen::N,uhal,पट्टा
776,Schnur::N,lokailu,डोरी
777,Schnur::N,lokailu,सुतली
778,Leine::N,lotura,रस्सी
779,Decke::N,burusi,रज़ाई
780,Kissen::N,kuxin,तकिया
781,Kissen::N,kuxin,गाद्दा
782,Tuch::N,zapi,रूमाल
783,Tuch::N,zapi,वस्त्र
784,Tuch::N,oihal,रूमाल
785,Tuch::N,oihal,वस्त्र
786,Handtuch::N,eskuzapi,अँगोछा
787,Handtuch::N,eskuoihal,अँगोछा
788,Kraft::N,indar,ज़ोर
789,Kraft::N,indar,शक्ति
790,Stärke::N,indar,बल
791,Stärke::N,indar,ताक़त
792,Gesundheit::N,osasun,स्वास्थ्य
793,Gesundheit::N,osasun,तंदुरुस्ती
794,Krankheit::N,eritasun,रोग
795,Krankheit::N,eritasun,बीमारी
796,Krankheit::N,gaixotasun,रोग
797,Krankheit::N,gaixotasun,बीमारी
798,Schmerz::N,min,दर्द
799,Schmerz::N,min,पीड़ा
800,Wunde::N,zauri,घाव
801,Wunde::N,zauri,ज़ख़्म
802,Fieber::N,sukar,ज्वर
803,Fieber::N,sukar,बुख़ार
804,Arznei::N,osagai,दवा
805,Arznei::N,osagai,औषाधि
806,Arznei::N,sendagai,दवा
807,Arznei::N,sendagai,औषाधि
808,Brücke::N,zubi,पुल
809,Brücke::N,zubi,सेतु
810,Brunnen::N,putzu,कुआँ
811,Weide::N,alha,चरागाह
812,Weide::N,bazkaleku,चरागाह
813,Pfad::N,zidor,पथ
814,Pfad::N,zidor,पगडंडी
815,Pfad::N,bidexka,पथ
816,Pfad::N,bidexka,पगडंडी
817,Weg::N,bide,मार्ग
818,Straße::N,errepide,राह
819,Straße::N,errepide,रास्ता
820,Dorf::N,herri,गाँव
821,Dorf::N,herri,ग्राम
822,Stadt::N,hiri,शहर
823,Brief::N,gutun,ख़त
824,Brief::N,gutun,पत्र
825,Brief::N,gutun,चिट्ठी
826,Brief::N,eskutitz,ख़त
827,Brief::N,eskutitz,पत्र
828,Brief::N,eskutitz,चिट्ठी
829,Buch::N,liburu,किताब
830,Buch::N,liburu,पुस्तक
831,Buchstabe::N,hizki,अक्षर
832,Zeitung::N,egunkari,अख़बार
833,Zeitung::N,egunkari,समाचार-पत्र
834,Leben::N,bizi,जीवन
835,Leben::N,bizi,ज़िंदगी
836,Leben::N,bizitza,जीवन
837,Leben::N,bizitza,ज़िंदगी
838,Tod::N,herio,मौत
839,Tod::N,herio,मृत्यु
840,Tod::N,heriotza,मौत
841,Tod::N,heriotza,मृत्यु
842,Grab::N,hobi,क़ब्र
843,Grab::N,hilobi,क़ब्र
844,Kirche::N,eliza,चर्च
845,Kirche::N,eliza,गिरजा
846,Sünde::N,hoben,पाप
847,Sünde::N,hoben,गुनाह
848,Sünde::N,bekatu,पाप
849,Sünde::N,bekatu,गुनाह
850,Gott::N,jainko,देव
851,Gott::N,jainko,ईश्वर
852,Arbeiter::N,langile,मज़दूर
853,Arbeiter::N,behargin,मज़दूर
854,Chef::N,nagusi,अध्यक्ष
855,Meister::N,maisu,शिल्पज्ञ
856,Arzt::N,osagile,वैद्य
857,Arzt::N,osagile,डॉक्टर
858,Arzt::N,osagile,चिकित्सक
859,Arzt::N,sendagile,वैद्य
860,Arzt::N,sendagile,डॉक्टर
861,Arzt::N,sendagile,चिकित्सक
862,Lehrer::N,irakasle,शिक्षक
863,Lehrer::N,irakasle,अध्यापक
864,Geld::N,diru,धन
865,Geld::N,diru,पैसा
866,Geschäft::N,negozio,सौदा
867,Geschäft::N,negozio,व्यापार
868,Laden::N,denda,दुकान
869,Laden::N,saltegi,दुकान
870,Preis::N,prezio,दाम
871,Preis::N,prezio,मूल्य
872,Preis::N,salneurri,दाम
873,Preis::N,salneurri,मूल्य
874,Ware::N,salgai,माल
875,Ware::N,salgai,पण्य
876,Nutzen::N,onura,लाभ
877,Nutzen::N,onura,फ़ायदा
878,Nutzen::N,probetxu,लाभ
879,Nutzen::N,probetxu,फ़ायदा
880,Reichtum::N,aberastasun,धन
881,Reichtum::N,aberastasun,दौलत
882,Welt::N,ludi,विश्व
883,Welt::N,ludi,दुनिया
884,Welt::N,mundu,विश्व
885,Welt::N,mundu,दुनिया
886,Land::N,herrialde,देश
887,Land::N,herrialde,मुल्क
888,Staat::N,estatu,राज्य
889,Staat::N,estatu,राष्ट्र
890,König::N,errege,राजा
891,König::N,errege,बादशाह
892,Macht::N,botere,शासन
893,Macht::N,botere,सत्ता
894,Grenze::N,muga,सरहद
895,Krieg::N,guda,जंग
896,Krieg::N,guda,युद्ध
897,Feind::N,etsai,शत्रु
898,Feind::N,etsai,दुश्मन
899,Feind::N,arerio,शत्रु
900,Feind::N,arerio,दुश्मन
901,Gewalt::N,bortxa,हिंसा
902,Gewalt::N,bortizkeria,हिंसा
903,Kampf::N,gudu,लड़ाई
904,Kampf::N,gudu,संघर्ष
905,Kampf::N,auska,लड़ाई
906,Kampf::N,auska,संघर्ष
907,Bogen[Waffe]::N,arku,कमान
908,Pfeil::N,gezi,बान
909,Gewehr::N,fusil,बंदूक़
910,Fehler::N,huts,भूल
911,Fehler::N,huts,ग़लती
912,Fehler::N,hutsegin,भूल
913,Fehler::N,hutsegin,ग़लती
914,Lüge::N,gezur,झूठ
915,Lüge::N,gezur,असत्य
916,Schaden::N,kalte,हानि
917,Schaden::N,kalte,नुक़सान
918,Unglück::N,zoritxar,मुसीबत
919,Unglück::N,zoritxar,विपात्ति
920,Unglück::N,zorigaitz,मुसीबत
921,Unglück::N,zorigaitz,विपात्ति
922,Schuld::N,erru,दोष
923,Schuld::N,erru,क़सूर
924,Alter::N,adin,आयु
925,Alter::N,adin,उम्र
926,Schluss::N,bukaera,अंत
927,Schluss::N,bukaera,समाप्ति
928,Zeit::N,aldi,काल
929,Zeit::N,aldi,वक़्त
930,Zeit::N,denbora,काल
931,Zeit::N,denbora,वक़्त
932,Tag::N,egun,दिन
933,Tag::N,egun,रोज़
934,Morgen::N,goiz,सुबह
935,Mittag::N,eguerdi,दोपहर
936,Mittag::N,eguerdi,मध्याह्न
937,Abend::N,arrats,शाम
938,Abend::N,arrats,संध्या
939,Nacht::N,gau,रात
940,Nacht::N,gau,रात्रि
941,Woche::N,aste,हफ़्ता
942,Monat::N,hil,मास
943,Monat::N,hil,महीना
944,Jahr::N,urte,बरस
945,Jahr::N,urte,वर्ष
946,Frühling::N,udalehen,वसंत
947,Sommer::N,uda,गरमी
948,Sommer::N,uda,ग्रीष्म
949,Herbst::N,udazken,शरत्
950,Herbst::N,udazken,पतझड़
951,Herbst::N,neguantz,शरत्
952,Herbst::N,neguantz,पतझड़
953,Winter::N,negu,जाड़ा
954,Winter::N,negu,सर्दियाँ
955,Januar::N,urtarril,जनवरी
956,Februar::N,otsail,फ़रवरी
957,März::N,martxo,मार्च
958,April::N,apiril,अप्रैल
959,Mai::N,maiatz,मई
960,Juni::N,ekain,जून
961,Juli::N,uztail,जुलाई
962,August::N,abuztu,अगस्त
963,September::N,irail,सितंबर
964,Oktober::N,urri,अक्तूबर
965,November::N,azaro,नवंबर
966,Dezember::N,abendu,दिसंबर
967,Montag::N,astelehen,पीर
968,Montag::N,astelehen,सोमवार
969,Dienstag::N,astearte,मंगलवार
970,Mittwoch::N,asteazken,बुधवार
971,Donnerstag::N,ostegun,गुरुवार
972,Donnerstag::N,ostegun,बृहस्पतिवार
973,Freitag::N,ostiral,शुक्रवार
974,Samstag::N,larunbat,सनीचर
975,Samstag::N,larunbat,शनिवार
976,Sonntag::N,igande,इतवार
977,Sonntag::N,igande,रविवार
978,groß::A,handi,बड़ा
979,klein::A,txiki,कम
980,klein::A,txiki,छोटा
981,lang::A,luze,लंबा
982,lang::A,luze,दीर्घ
983,kurz::A,labur,लधु
984,kurz::A,labur,छोटा
985,breit::A,zabal,चौड़ा
986,schmal::A,mehar,तंग
987,schmal::A,mehar,सँकरा
988,dicht::A,sarri,सघन
989,dicht::A,trinko,सघन
990,dick[Gegenstand]::A,lodi,मोटा
991,dünn::A,mehe,महीन
992,dünn::A,mehe,बारीक
993,fein::A,fin,कोमल
994,fein::A,fin,सूक्ष्म
995,fest::A,tinko,दृढ़
996,fest::A,tinko,मज़बूत
997,flach::A,lau,चपटा
998,flach::A,ordoki,चपटा
999,glatt::A,leun,चौरस
1000,glatt::A,leun,चिकना
1001,hart::A,gogor,कठोर
1002,hart::A,gogor,सख़्त
1003,weich::A,bigun,नरम
1004,weich::A,bigun,मुलायम
1005,weich::A,beratz,नरम
1006,weich::A,beratz,मुलायम
1007,rund::A,biribil,गोल
1008,rund::A,biribil,वर्तुल
1009,spitz::A,puntadun,नुकीला
1010,scharf::A,zorrotz,पैना
1011,stumpf::A,kamuts,भोथरा
1012,schwer::A,astun,भारी
1013,schwer::A,astun,वज़नी
1014,schwer::A,pisutsu,भारी
1015,schwer::A,pisutsu,वज़नी
1016,schön::A,eder,सुंदर
1017,heiß::A,bero,उष्ण
1018,heiß::A,oso bero,उष्ण
1019,warm::A,bero,गरम
1020,kalt::A,hotz,सर्द
1021,kühl::A,hotzil,ठंडा
1022,frisch::A,fresko,तर
1023,frisch::A,fresko,ताज़ा
1024,frisch::A,hozkirri,तर
1025,frisch::A,hozkirri,ताज़ा
1026,feucht::A,heze,नम
1027,feucht::A,heze,भीगा
1028,nass::A,busti,गीला
1029,trocken::A,siku,सूखा
1030,trocken::A,siku,ख़ुश्क
1031,trocken::A,lehor,सूखा
1032,trocken::A,lehor,ख़ुश्क
1033,voll::A,bete,भरा
1034,voll::A,bete,पूरा
1035,leer::A,huts,ख़ाली
1036,offen::A,ireki,खुला
1037,geschlossen::A,itxita,बंद
1038,sauber::A,xahu,साफ़
1039,sauber::A,xahu,सुथरा
1040,sauber::A,garbi,साफ़
1041,sauber::A,garbi,सुथरा
1042,schmutzig::A,lohi,गंदा
1043,schmutzig::A,zikin,गंदा
1044,roh::A,gordin,कच्चा
1045,reif::A,umo,पक्व
1046,reif::A,umo,पक्का
1047,reif::A,heldu,पक्व
1048,reif::A,heldu,पक्का
1049,lecker::A,goxo,मज़ेदार
1050,lecker::A,goxo,स्वादिष्ट
1051,süß::A,goxo,मीठा
1052,bitter::A,karmin,कटु
1053,bitter::A,karmin,कड़वा
1054,bitter::A,garratz,कटु
1055,bitter::A,garratz,कड़वा
1056,sauer::A,mingots,खट्टा
1057,hell::A,argi,रोशन
1058,dunkel::A,ilun,अँधेरा
1059,schwarz::A,beltz,काला
1060,schwarz::A,beltz,स्याह
1061,weiß::A,zuri,सफ़ेद
1062,rot::A,gorri,लाल
1063,rot::A,gorri,सुर्ख़
1064,gelb::A,hori,पीला
1065,gelb::A,hori,ज़र्द
1066,blau::A,urdin,नीला
1067,blau::A,urdin,आसमानी
1068,grün::A,berde,हरा
1069,grün::A,musker,हरा
1070,grau::A,urdin,धूसर
1071,grau::A,urdinabar,धूसर
1072,bunt::A,koloretsu,रंगीन
1073,bunt::A,koloretsu,बहुरंगा
1074,billig::A,merke,सस्ता
1075,teuer::A,garesti,महँगा
1076,wertvoll::A,baliotsu,क़ीमती
1077,wertvoll::A,baliotsu,मूल्यवान्
1078,blind::A,itsu,अंधा
1079,taub::A,gor,बहरा
1080,kräftig::A,kementsu,ताक़तवर
1081,kräftig::A,kementsu,शक्तिशाली
1082,stark::A,bizkor,प्रबल
1083,stark::A,bizkor,बलवान्
1084,stark::A,indartsu,प्रबल
1085,stark::A,indartsu,बलवान्
1086,schwach::A,ahul,कमज़ोर
1087,schwach::A,indargabe,कमज़ोर
1088,fett::A,gizen,मोटा
1089,fett::A,gizen,मांसल
1090,schlank::A,lerden,पतला
1091,schlank::A,lerden,छरहरा
1092,hübsch::A,polit,सुंदर
1093,hübsch::A,polit,ख़ूबसूरत
1094,böse::A,tzar,पापी
1095,böse::A,tzar,दुष्ट
1096,böse::A,gaizto,पापी
1097,böse::A,gaizto,दुष्ट
1098,dumm::A,lelo,मूर्ख
1099,dumm::A,lelo,बुद्धू
1100,dumm::A,pello,मूर्ख
1101,dumm::A,pello,बुद्धू
1102,faul::A,nagi,आलसी
1103,faul::A,nagi,सुस्त
1104,faul::A,alfer,आलसी
1105,faul::A,alfer,सुस्त
1106,fleißig::A,maratz,मेहनती
1107,fleißig::A,maratz,परिश्रमी
1108,fleißig::A,lanzale,मेहनती
1109,fleißig::A,lanzale,परिश्रमी
1110,geizig::A,zeken,कृपण
1111,geizig::A,zeken,कंजूस
1112,geizig::A,zikoitz,कृपण
1113,geizig::A,zikoitz,कंजूस
1114,klug::A,zuhur,समझदार
1115,klug::A,zuhur,होशियार
1116,klug::A,zuhur,अक़्लमंद
1117,geschickt::A,trebe,किशल
1118,geschickt::A,antzetsu,किशल
1119,lieb::A,maite,प्रिय
1120,lieb::A,maite,प्यारा
1121,lieb::A,laztan,प्रिय
1122,lieb::A,laztan,प्यारा
1123,lustig::A,alaitsu,हँसमुख
1124,lustig::A,alaitsu,ख़ुशदिल
1125,sanft::A,eme,नम्र
1126,sanft::A,ezti,नम्र
1127,hungrig::A,gose,भूखा
1128,krank::A,eri,बीमार
1129,krank::A,eri,अस्वस्थ
1130,krank::A,gaixo,बीमार
1131,krank::A,gaixo,अस्वस्थ
1132,nackt::A,biluzi,नग्न
1133,traurig::A,itun,उदास
1134,traurig::A,itun,रंजीदा
1135,traurig::A,betilun,उदास
1136,traurig::A,betilun,रंजीदा
1137,lebendig::A,bizirik,जीता
1138,lebendig::A,bizirik,ज़िंदा
1139,gut::A,on,अच्छा
1140,schlecht::A,txar,बुरा
1141,schlecht::A,txar,ख़राब
1142,richtig::A,zuzen,ठीक
1143,schlimm::A,larri,बुरा
1144,schlimm::A,larri,अप्रिय
1145,wahr::A,egiazko,सच
1146,alt::A,zahar,पुराना
1147,neu::A,berri,नया
1148,ehemalig::A,lehengo,भूतपूर्व
1149,alt[Lebewesen]::A,adindun,बूढ़ा
1150,alt[Lebewesen]::A,adindun,वृद्ध
1151,jung::A,gazte,जवान
1152,arm::A,txiro,ग़रीब
1153,arm::A,behartsu,ग़रीब
1154,reich::A,dirudun,धनी
1155,reich::A,dirudun,अमीर
1156,bekannt::A,ezagun,मालूम
1157,berühmt::A,entzun,मशहूर
1158,berühmt::A,entzun,प्रसिद्ध
1159,berühmt::A,ospetsu,मशहूर
1160,berühmt::A,ospetsu,प्रसिद्ध
1161,fremd::A,arrotz,विदेशी
1162,fremd::A,arrotz,अपरिचित
1163,verschieden::A,ezberdin,अलग
1164,verschieden::A,ezberdin,भिन्न
1165,verschieden::A,desberdin,अलग
1166,verschieden::A,desberdin,भिन्न
1167,nah::A,hurre,नज़दीकी
1168,nah::A,hurbil,नज़दीकी
1169,fern::A,urrun,दूर
1170,fern::A,urrun,दूरस्थ
1171,linker::A,ezker,बायाँ
1172,rechter::A,eskuin,दायाँ
1173,rechter::A,eskuin,दाहिना
1174,anderer::A,beste,अन्य
1175,anderer::A,beste,दूसरा
1176,erster::A,lehen,पहला
1177,erster::A,lehen,प्रथम
1178,erster::A,aurren,पहला
1179,erster::A,aurren,प्रथम
1180,zweiter::A,bigarren,दूसरा
1181,zweiter::A,bigarren,द्वितीय
1182,dritter::A,hirugarren,तीसरा
1183,letzter::A,azken,अंतिम
1184,letzter::A,azken,आख़िरी
1185,letzter::A,hondar,अंतिम
1186,letzter::A,hondar,आख़िरी
1187,allein::ADV,bakarrik,तनहा
1188,allein::ADV,bakarrik,अकेले
1189,auf einmal::ADV,batera,वक़्त में
1190,zusammen::ADV,elkarrekin,एक साथ
1191,zusammen::ADV,elkarrekin,साथ साथ
1192,lange::ADV,luzaro,देर तक
1193,plötzlich::ADV,bat-batean,सहसा
1194,plötzlich::ADV,bat-batean,अचानक
1195,sofort::ADV,berehala,तुरंत
1196,später::ADV,gero,बाद को
1197,später::ADV,gero,बाद में
1198,jetzt::ADV,orain,अब
1199,jetzt::ADV,orain,अभी
1200,heute::ADV,gaur,आज
1201,morgen::ADV,bihar,कल
1202,bald::ADV,aurki,जल्दी
1203,bald::ADV,laster,जल्दी
1204,dann::ADV,ondoren,तब
1205,gestern::ADV,atzo,कल
1206,einst::ADV,antzina,एक दिन
1207,einst::ADV,antzina,पहले कभी
1208,damals::ADV,orduan,उस समय
1209,damals::ADV,orduan,उन दिनों
1210,danach::ADV,gerora,इसके बाद
1211,danach::ADV,gerora,इसके पश्चात्
1212,danach::ADV,ondoren,इसके बाद
1213,danach::ADV,ondoren,इसके पश्चात्
1214,vorher::ADV,lehenago,पहले
1215,vorher::ADV,lehenago,पेशतर
1216,zuerst::ADV,aurrena,पहले
1217,zuerst::ADV,lehenbizi,पहले
1218,einmal::ADV,behin,एक बार
1219,einmal::ADV,behin,एक दफ़ा
1220,einmal::ADV,aldi bat,एक बार
1221,einmal::ADV,aldi bat,एक दफ़ा
1222,manchmal::ADV,batzuetan,कभी कभी
1223,manchmal::ADV,zenbaitetan,कभी कभी
1224,oft::ADV,maiz,अक्सर
1225,oft::ADV,askotan,अक्सर
1226,immer::ADV,beti,सदा
1227,immer::ADV,beti,हमेशा
1228,niemals::ADV,inoiz ez,कभी नहीं
1229,niemals::ADV,inoiz ez,कदापि नहीं
1230,niemals::ADV,sekula ez,कभी नहीं
1231,niemals::ADV,sekula ez,कदापि नहीं
1232,hier::ADV,hemen,इधर
1233,hier::ADV,hemen,यहाँ
1234,hierhin::ADV,hona,इधर को
1235,hierhin::ADV,hona,यहाँ को
1236,von hier::ADV,hemendik,यहाँ से
1237,von hier::ADV,honetatik,यहाँ से
1238,dort::ADV,han,उधर
1239,dort::ADV,han,वहाँ
1240,dorthin::ADV,hara,उधर को
1241,dorthin::ADV,hara,वहाँ को
1242,geradeaus::ADV,artez,सीधे
1243,vorwärts::ADV,aurrera,आगे
1244,vorwärts::ADV,aurrera,आगे को
1245,rückwärts::ADV,atzera,पीछे को
1246,rückwärts::ADV,atzerantz,पीछे को
1247,zurück::ADV,atzera,वापस
1248,unten::ADV,behean,नीचे
1249,hinab::ADV,behera,नीचे को
1250,hinab::ADV,beherantz,नीचे को
1251,oben::ADV,goian,ऊपर
1252,hinauf::ADV,gora,ऊपर को
1253,hinauf::ADV,gorantz,ऊपर को
1254,überall::ADV,edonon,हर जगह
1255,überall::ADV,edonon,हर स्थान
1256,nicht::ADV,ez,न
1257,nicht::ADV,ez,नहीं
1258,ein wenig::ADV,apur bat,कुछ
1259,ein wenig::ADV,apur bat,ज़रा
1260,ein wenig::ADV,apur bat,थोड़ा
1261,ein wenig::ADV,pixka bat,कुछ
1262,ein wenig::ADV,pixka bat,ज़रा
1263,ein wenig::ADV,pixka bat,थोड़ा
1264,kaum::ADV,ozta,लगभग नहीं
1265,kaum::ADV,ozta,बराबर नहीं
1266,kaum::ADV,nekez,लगभग नहीं
1267,kaum::ADV,nekez,बराबर नहीं
1268,sehr::ADV,oso,बहुत
1269,so::ADV,hala,ऐसा
1270,so::ADV,honela,ऐसा
1271,noch::ADV,oraindik,अभी तक
1272,nur::ADV,bakarrik,केवल
1273,nur::ADV,bakarrik,सिर्फ़
1274,schon::ADV,ja,चुकना
1275,schon::ADV,jada,चुकना
1276,wieder::ADV,berriro,फिर
1277,wieder::ADV,berriro,दुबारा
1278,vergebens::ADV,alferrik,व्यर्थ
1279,vor::PRP,aurrean,के आगे
1280,vor::PRP,aurrean,के सामने
1281,hinter::PRP,ostean,के पीछे
1282,hinter::PRP,gibelean,के पीछे
1283,unter::PRP,pean,के तले
1284,unter::PRP,pean,के नीचे
1285,unter::PRP,azpian,के तले
1286,unter::PRP,azpian,के नीचे
1287,durch::PRP,zehar,के पार
1288,neben::PRP,ondoan,के पास
1289,neben::PRP,ondoan,की बग़ल में
1290,neben::PRP,aldamenean,के पास
1291,neben::PRP,aldamenean,की बग़ल में
1292,zwischen::PRP,artean,के बीच
1293,wegen::PRP,-gatik,के कारण
1294,wegen::PRP,-gatik,की वजह से
1295,dies::PRN,hau,यह
1296,das::PRN,hura,वह
1297,alles::PRN,dena,सब
1298,alles::PRN,dena,सब कुछ
1299,ich::PRN,ni,मैं
1300,du::PRN,zu,तू
1301,er::PRN,bera,यह
1302,wir::PRN,gu,हम
1303,ihr::PRN,zuek,तुम
1304,sie::PRN,berak,ये
1305,was::FPRN,zer,क्या
1306,wer::FPRN,nor,कौन
1307,wo::FADV,non,किधर
1308,wohin::FADV,nora,किधर
1309,wie::FADV,nola,कैसे
1310,wie::FADV,zelan,कैसे
1311,warum::FADV,zeren,क्यों
1312,warum::FADV,zergatik,क्यों
1313,wieviel::FNUM,zenbat,कितना
1314,eins::NUM,bat,एक
1315,zwei::NUM,bi,दो
1316,zwei::NUM,biga,दो
1317,drei::NUM,hiru,तीन
1318,vier::NUM,lau,चार
1319,fünf::NUM,bost,पाँच
1320,sechs::NUM,sei,छह
1321,sieben::NUM,zazpi,सात
1322,acht::NUM,zortzi,आठ
1323,neun::NUM,bederatzi,नौ
1324,zehn::NUM,hamar,दस
1325,elf::NUM,hamaika,ग्यारह
1326,zwölf::NUM,hamabi,बारह
1327,zwanzig::NUM,hogei,बीस
1328,dreißig::NUM,hogeita hamar,तीस
1329,vierzig::NUM,berrogei,चालीस
1330,fünfzig::NUM,berrogeita hamar,पचास
1331,sechzig::NUM,hirurogei,साठ
1332,siebzig::NUM,hirurogeita hamar,सत्तर
1333,achtzig::NUM,laurogei,अस्सी
1334,neunzig::NUM,laurogeita hamar,नव्वे
1335,hundert::NUM,ehun,सौ
1336,tausend::NUM,mila,हज़ार
1337,und::CNJ,eta,और
1338,oder::CNJ,edo,या
1339,stehen::V,zutik egon,खड़ा होना
1340,sitzen::V,eserita egon,बैठना
1341,liegen::V,etzan,लेटना
1342,hängen::V,eskegita egon,लटकना
1343,hängen::V,zintzilik egon,लटकना
1344,werden::V,bihurtu,बनना
1345,werden::V,bilakatu,बनना
1346,passieren::V,pasatu,होना
1347,passieren::V,gertatu,होना
1348,beginnen::V,hasi,आरंभ होना
1349,beginnen::V,hasi,प्रारंभ होना
1350,enden::V,bukatu,अंत होना
1351,enden::V,bukatu,ख़तम होना
1352,wechseln::V,aldatu,बदलना
1353,aufgehen[Sonne]::V,ilki,चढ़ना
1354,aufgehen[Sonne]::V,ilki,उदित होना
1355,aufgehen[Sonne]::V,sortu,चढ़ना
1356,aufgehen[Sonne]::V,sortu,उदित होना
1357,untergehen[Sonne]::V,sartu,अस्त हो जाना
1358,scheinen[Sonne]::V,eguzkia egon,रोशनी देना
1359,donnern::V,trumoia jo,गरजना
1360,wehen::V,haizea ibili,चलना
1361,strömen::V,zorrotadaka isuri,बहना
1362,strömen::V,zorrotadaka isuri,प्रवाहित होना
1363,fließen::V,isuri,बहना
1364,fließen::V,isuri,प्रवाहित होना
1365,sich drehen::V,biratu,घूमना
1366,schwanken::V,zabuka ibili,हिलना
1367,schwingen::V,kulunkatu,हिलना
1368,fallen::V,erori,गिरना
1369,brennen::V,sutan egon,जलना
1370,rauchen::V,kea bota,धुआँ उड़ाना
1371,regnen::V,euria ari izan,बरसना
1372,gefrieren::V,izoztu,जमना
1373,gefrieren::V,hormatu,जमना
1374,tauen::V,gesaldu,गलना
1375,tauen::V,gesaldu,पिघलना
1376,schmelzen::V,urtu,गलना
1377,schmelzen::V,urtu,पिघलना
1378,trocknen::V,idortu,सूखना
1379,trocknen::V,lehortu,सूखना
1380,sieden::V,irakin,उबलना
1381,faulen::V,hirotu,गलना
1382,faulen::V,hirotu,सड़ना
1383,faulen::V,usteldu,गलना
1384,faulen::V,usteldu,सड़ना
1385,verfaulen::V,hirotu,गलना
1386,verfaulen::V,hirotu,सड़ना
1387,verfaulen::V,usteldu,गलना
1388,verfaulen::V,usteldu,सड़ना
1389,reißen::V,eten,फटना
1390,reißen::V,tarrat egin,फटना
1391,versinken::V,urperatu,डूबना
1392,vergehen::V,iragan,बीतना
1393,vergehen::V,iragan,गुज़रना
1394,erscheinen::V,agertu,दिखाई देना
1395,verschwinden::V,desagertu,ग़ायब होना
1396,sinken::V,beheititu,घटना
1397,sinken::V,beheititu,उतरना
1398,abnehmen::V,gutxitu,घटना
1399,abnehmen::V,beheratu,घटना
1400,zunehmen::V,gora egin,बढ़ना
1401,steigen::V,igo,बढ़ना
1402,wachsen::V,hazi,उगना
1403,glänzen::V,distiratu,चमकना
1404,funkeln::V,izarniatu,जगमगाना
1405,funkeln::V,izarniatu,टिमटिमाना
1406,lärmen::V,zarata atera,शोर मचाना
1407,läuten::V,jo,बजना
1408,läuten::V,hots egin,बजना
1409,klingeln::V,txirrina jo,बजना
1410,klirren::V,tintin egin,झनझनाना
1411,brausen::V,marru egin,साँय-साँय करना
1412,rauschen::V,fir-fir egin,सरसराना
1413,klingen::V,soinu egin,बजना
1414,bellen::V,zaunkatu,भौंकना
1415,heulen::V,ulu egin,गुर्राना
1416,heulen::V,uhuri egin,गुर्राना
1417,blasen::V,ufa egin,फूँकना
1418,blasen::V,putz egin,फूँकना
1419,pfeifen::V,txistu egin,सीटी देना
1420,schreien::V,oihu egin,चिल्लाना
1421,schreien::V,garrasi egin,चिल्लाना
1422,stöhnen::V,intziri egin,कराहना
1423,stöhnen::V,intziri egin,आहें भरना
1424,zittern::V,ikara egin,काँपना
1425,zittern::V,dar-dar egin,काँपना
1426,leben::V,bizi izan,जीना
1427,geboren werden::V,jaio,पैदा होना
1428,atmen::V,hats egin,साँस लेना
1429,atmen::V,arnasa egin,साँस लेना
1430,trinken::V,edan,पीना
1431,essen::V,jan,खाना
1432,schlucken::V,irentsi,निगलना
1433,müde werden::V,unatu,थकना
1434,müde werden::V,unatu,उकताना
1435,müde werden::V,nekatu,थकना
1436,müde werden::V,nekatu,उकताना
1437,einschlafen::V,lokartu,सो जाना
1438,schlafen::V,lo egin,सोना
1439,aufwachen::V,esnatu,जागना
1440,aufwachen::V,atzarri,जागना
1441,aufstehen::V,jaiki,उठना
1442,sich erholen::V,atseden egin,सुस्ताना
1443,sich erholen::V,atseden egin,आराम करना
1444,krank werden::V,gaixotu,बीमार पड़ना
1445,krank sein::V,eri izan,बीमार होना
1446,krank sein::V,gaixo izan,बीमार होना
1447,schmerzen::V,min egin,दुखना
1448,schmerzen::V,min egin,दर्द करना
1449,husten::V,eztul egin,खाँसना
1450,genesen::V,osatu,ठीक हो जाना
1451,genesen::V,osatu,स्वस्थ हो जाना
1452,sterben::V,hil,मरना
1453,sterben::V,zendu,मरना
1454,umkommen::V,istripuz hil,मरना
1455,sich bewegen::V,higitu,चलना
1456,sich bewegen::V,higitu,हिलना
1457,sich rühren::V,zirkin egin,हिलना
1458,sich erheben::V,zutitu,उठना
1459,sich erheben::V,altxatu,उठना
1460,sich setzen::V,eseri,बैठना
1461,sich setzen::V,jesarri,बैठना
1462,hinfallen::V,erori,गिरना
1463,laufen::V,ibili,चलना
1464,schreiten::V,oinkatu,क़दम जाना
1465,spazierengehen::V,paseatu,सैर करना
1466,spazierengehen::V,ostera bat egin,सैर करना
1467,eilen::V,lasterkatu,तेज़ी से जाना
1468,eilen::V,lasterkatu,शीघ्रता से चलना
1469,sich beeilen::V,lehiatu,जल्दी करना
1470,sich beeilen::V,lehiatu,शीघ्रता करना
1471,sausen::V,ziztu bizian joan,बड़ी तेज़ी से चलना
1472,rennen::V,lasterka egin,भागना
