,Concept_ID,ga,sv
844,bald::ADV,gan mhoill,snart
845,dann::ADV,ansin,då
846,gestern::ADV,inné,i går
847,einst::ADV,tráth,en gång
848,einst::ADV,uair amháin,en gång
849,damals::ADV,ag an am,då
850,damals::ADV,ag an am,den gången
851,damals::ADV,an t-am sin,då
852,damals::ADV,an t-am sin,den gången
853,danach::ADV,ina dhiaidh sin,därefter
854,vorher::ADV,cheana,före
855,vorher::ADV,cheana,förut
856,vorher::ADV,roimhe sin,före
857,vorher::ADV,roimhe sin,förut
858,zuerst::ADV,ar dtús,först
859,einmal::ADV,uair amháin,en gång
860,manchmal::ADV,uaireanta,ibland
861,oft::ADV,minic,ofta
862,immer::ADV,i gcónaí,alltid
863,niemals::ADV,riamh,aldrig
864,hier::ADV,anseo,här
865,hierhin::ADV,anseo,hit
866,von hier::ADV,an áit seo,härifrån
867,dort::ADV,ann,där
868,dort::ADV,ansin,där
869,dorthin::ADV,ann,dit
870,dorthin::ADV,ansin,dit
871,geradeaus::ADV,ar aghaidh,rätt fram
872,rückwärts::ADV,siar,baklänges
873,zurück::ADV,ar ais,tillbaka
874,unten::ADV,thíos,nere
875,unten::ADV,thíos,nedanför
876,hinab::ADV,síos,ned
877,hinab::ADV,síos,nedåt
878,oben::ADV,thuas,ovan
879,oben::ADV,thuas,ovanpå
880,hinauf::ADV,suas,upp
881,hinauf::ADV,suas,uppåt
882,überall::ADV,i ngach áit,överallt
883,überall::ADV,ar fud na háite,överallt
884,nicht::ADV,ní,ej
885,nicht::ADV,ní,inte
886,nicht::ADV,cha,ej
887,nicht::ADV,cha,inte
888,ein wenig::ADV,beagán,litet
889,kaum::ADV,ar éigean,knappt
890,kaum::ADV,ar éigean,knappast
891,sehr::ADV,an-,mycket
892,so::ADV,chomh,så
893,so::ADV,mar sin,så
894,noch::ADV,fós,än
895,noch::ADV,fós,ännu
896,noch::ADV,go fóill,än
897,noch::ADV,go fóill,ännu
898,nur::ADV,amháin,bara
899,nur::ADV,amháin,endast
900,nur::ADV,níl ach,bara
901,nur::ADV,níl ach,endast
902,schon::ADV,cheana,redan
903,schon::ADV,cheana féin,redan
904,wieder::ADV,arís,åter
905,wieder::ADV,athuair,åter
906,vergebens::ADV,amú,förgäves
907,vergebens::ADV,in aisce,förgäves
908,vor::PRP,ar thosach,utanför
909,hinter::PRP,laistiar de,bakom
910,hinter::PRP,taobh thiar de,bakom
911,unter::PRP,faoi,under
912,durch::PRP,trí,genom
913,durch::PRP,trí,igenom
914,neben::PRP,taobh le,bredvid
915,neben::PRP,taobh le,vid sidan av
916,neben::PRP,in aice le,bredvid
917,neben::PRP,in aice le,vid sidan av
918,zwischen::PRP,idir,mellan
919,wegen::PRP,de bharr,på grund av
920,wegen::PRP,mar gheall ar,på grund av
921,dies::PRN,seo,detta
922,das::PRN,sin,det
923,alles::PRN,gach rud,allt
924,ich::PRN,mé,jag
925,ich::PRN,mise,jag
926,du::PRN,tú,du
927,du::PRN,tusa,du
928,er::PRN,sé,han
929,er::PRN,seisean,han
930,wir::PRN,sinn,vi
931,ihr::PRN,sibh,ni
932,ihr::PRN,sibhse,ni
933,sie::PRN,siad,de
934,sie::PRN,siadsan,de
935,was::FPRN,cad,vad
936,was::FPRN,céard,vad
937,wer::FPRN,cé,vem
938,wo::FADV,cá,var
939,wo::FADV,cén áit,var
940,wohin::FADV,cá,vart
941,wohin::FADV,cén áit,vart
942,wie::FADV,conas,hur
943,wie::FADV,cén chaoi,hur
944,warum::FADV,cén fáth,varför
945,warum::FADV,cad chuige,varför
946,wieviel::FNUM,cá mhéad,hur mycket
947,eins::NUM,aon,en
948,eins::NUM,aon,ett
949,zwei::NUM,dhá,två
950,drei::NUM,trí,tre
951,vier::NUM,ceathair,fyra
952,fünf::NUM,cúig,fem
953,sechs::NUM,sé,sex
954,sieben::NUM,seacht,sju
955,acht::NUM,ocht,åtta
956,neun::NUM,naoi,nio
957,zehn::NUM,deich,tio
958,elf::NUM,aon déag,elva
959,zwölf::NUM,dó dhéag,tolv
960,zwanzig::NUM,fiche,tjugo
961,dreißig::NUM,tríocha,trettio
962,vierzig::NUM,daichead,fyrtio
963,vierzig::NUM,ceathracha,fyrtio
964,fünfzig::NUM,caoga,femtio
965,sechzig::NUM,seasca,sextio
966,siebzig::NUM,seachtó,sjuttio
967,achtzig::NUM,ochtó,åttio
968,neunzig::NUM,nócha,nittio
969,hundert::NUM,céad,hundra
970,tausend::NUM,míle,tusen
971,und::CNJ,agus,och
972,oder::CNJ,nó,eller
973,stehen::V,seas,stå
974,sitzen::V,suigh,sitta
975,liegen::V,luigh,ligga
976,hängen::V,tá crochta,hänga
977,werden::V,éirigh,bli
978,passieren::V,tarlaigh,ske
979,passieren::V,tarlaigh,hända
980,beginnen::V,tosaigh,börja
981,enden::V,críochnaigh,ända
982,wechseln::V,athraigh,växla
983,aufgehen[Sonne]::V,éirigh,gå upp
984,untergehen[Sonne]::V,fuin,gå ned
985,untergehen[Sonne]::V,téigh faoi,gå ned
986,scheinen[Sonne]::V,taitin,skina
987,scheinen[Sonne]::V,soilsigh,skina
988,donnern::V,tá toirneach ann,dundra
989,wehen::V,séid,blåsa
990,strömen::V,sil,forsa
991,strömen::V,sil,strömma
992,fließen::V,rith,flyta
993,fließen::V,snigh,flyta
994,sich drehen::V,cas,snurra
995,sich drehen::V,imrothlaigh,snurra
996,schwanken::V,luasc,vackla
997,schwingen::V,luasc,svinga
998,fallen::V,tit,falla
999,brennen::V,dóigh,brinna
1000,rauchen::V,plúch toite,ryka
1001,regnen::V,báistigh,regna
1002,regnen::V,tá ag cur báistí,regna
1003,gefrieren::V,sioc,frysa
1004,gefrieren::V,reoigh,frysa
1005,tauen::V,leáigh,töa
1006,tauen::V,coscair,töa
1007,schmelzen::V,leáigh,smälta
1008,trocknen::V,triomaigh,torka
1009,sieden::V,fiuch,koka
1010,sieden::V,fiuch,sjuda
1011,sieden::V,beirigh,koka
1012,sieden::V,beirigh,sjuda
1013,faulen::V,lobh,ruttna
1014,faulen::V,dreoigh,ruttna
1015,verfaulen::V,lobh,ruttna
1016,verfaulen::V,feoigh,ruttna
1017,reißen::V,bris,brista
1018,versinken::V,téigh síos,sjunka
1019,vergehen::V,téigh thart,förgå
1020,erscheinen::V,tar,synas
1021,erscheinen::V,tar,visa sig
1022,verschwinden::V,imigh,försvinna
1023,sinken::V,tit,sjunka
1024,sinken::V,ísligh,sjunka
1025,abnehmen::V,maolaigh,avta
1026,abnehmen::V,maolaigh,minskas
1027,abnehmen::V,laghdaigh,avta
1028,abnehmen::V,laghdaigh,minskas
1029,zunehmen::V,méadaigh,tilltaga
1030,steigen::V,éirigh,stiga
1031,wachsen::V,fás,växa
1032,glänzen::V,lonraigh,glimma
1033,funkeln::V,drithligh,tindra
1034,funkeln::V,drithligh,gnistra
1035,lärmen::V,tóg callán,bråka
1036,lärmen::V,tóg callán,väsnas
1037,läuten::V,buail,ringa
1038,klingeln::V,buail,ringa
1039,klirren::V,cling,klirra
1040,brausen::V,búir,brusa
1041,rauschen::V,tá ag siosarnach,susa
1042,klingen::V,tá glór ag,låta
1043,klingen::V,tá glór ag,klinga
1044,bellen::V,amhastraigh,skälla
1045,heulen::V,glam,yla
1046,heulen::V,glam,tjuta
1047,blasen::V,séid,blåsa
1048,pfeifen::V,lig fead,vissla
1049,schreien::V,béic,skrika
1050,schreien::V,glaoigh,skrika
1051,stöhnen::V,lig cnead,stöna
1052,zittern::V,crith,darra
1053,zittern::V,crith,skälva
1054,zittern::V,creathnaigh,darra
1055,zittern::V,creathnaigh,skälva
1056,leben::V,mair,leva
1057,geboren werden::V,rugadh,födas
1058,atmen::V,análaigh,andas
1059,trinken::V,ól,dricka
1060,essen::V,ith,äta
1061,schlucken::V,slog,svälja
1062,müde werden::V,tuirsigh,tröttna
1063,einschlafen::V,tit ina chodladh,somna
1064,schlafen::V,codail,sova
1065,aufwachen::V,múscail,vakna
1066,aufstehen::V,éirigh,stiga upp
1067,sich erholen::V,lig scíth,repa sig
1068,sich erholen::V,lig scíth,hämta sig
1069,krank werden::V,éirigh tinn,insjukna
1070,krank sein::V,tá tinn,vara sjuk
1071,schmerzen::V,tá pian i,smärta
1072,schmerzen::V,tá pian i,göra ont
1073,husten::V,déan casacht,hosta
1074,genesen::V,téarnaigh,tillfriskna
1075,sterben::V,éag,dö
1076,sterben::V,faigh bás,dö
1077,umkommen::V,caill,omkomma
1078,sich bewegen::V,bog,röra sig
1079,sich bewegen::V,gluais,röra sig
1080,sich rühren::V,corraigh,röra på sig
1081,sich erheben::V,seas suas,resa sig
1082,sich setzen::V,suigh,sätta sig
1083,hinfallen::V,tit,falla omkull
1084,laufen::V,siúil,löpa
1085,schreiten::V,siúil,skrida
1086,spazierengehen::V,téigh ag spaisteoireacht,promenera
1087,eilen::V,deifrigh,ila
1088,eilen::V,brostaigh,ila
1089,sich beeilen::V,deifrigh,skynda sig
1090,sich beeilen::V,déan deifir,skynda sig
1091,sausen::V,luathaigh,susa
1092,rennen::V,rith,löpa
1093,rennen::V,rith,springa
1094,springen::V,léim,hoppa
1095,klettern::V,dreap,klättra
1096,schaukeln::V,téigh ar an maide corrach,gunga
1097,kriechen::V,snámh,kräla
1098,schwimmen::V,snámh,simma
1099,tauchen::V,tum,dyka
1100,rudern::V,iomair,ro
1101,rudern::V,rámhaigh,ro
1102,fahren::V,tiomáin,köra
1103,fliegen::V,eitil,flyga
1104,gehen::V,téigh,gå
1105,weggehen::V,imigh,gå bort
1106,abfahren::V,imigh,resa
1107,abfahren::V,imigh,avresa
1108,anhalten::V,stad,stanna
1109,hineingehen::V,téigh isteach,gå in
1110,eintreten::V,téigh isteach,träda in
1111,kommen::V,tar,komma
1112,ankommen::V,tar,ankomma
1113,zurückkommen::V,fill,återkomma
1114,bleiben::V,fan,bli
1115,bleiben::V,fan,förbli
1116,warten::V,fan,vänta
1117,erwarten::V,tá ag súil le,vänta
1118,erwarten::V,tá ag dréim le,vänta
1119,suchen::V,lorg,leta
1120,finden::V,faigh,finna
1121,finden::V,aimsigh,finna
1122,versuchen::V,triail,försöka
1123,vorbereiten::V,réitigh,förbereda
1124,lieben::V,gráigh,älska
1125,mögen::V,taitin le,tycka om
1126,mögen::V,is maith le,tycka om
1127,lachen::V,gáir,skratta
1128,rühren::V,téigh i bhfeidhm ar,röra
1129,weinen::V,goil,gråta
1130,weinen::V,caoin,gråta
1131,schimpfen::V,tá ag clamhsán,skälla
1132,sich ärgern::V,tá corraithe,förargas
1133,sich fürchten::V,tá eagla ar,vara rädd
1134,fürchten::V,tá eagla ar,frukta
1135,fliehen::V,teith,fly
1136,fliehen::V,teith,rymma
1137,flüchten::V,éalaigh,fly
1138,sehen::V,feic,se
1139,anschauen::V,dearc,se på
1140,anschauen::V,dearc,betrakta
1141,anschauen::V,féach ar,se på
1142,anschauen::V,féach ar,betrakta
1143,ansehen::V,breathnaigh,åse
1144,hören::V,cluin,höra
1145,zuhören::V,éist,höra på
1146,zuhören::V,éist,lyssna till
1147,probieren::V,bliais,smaka
1148,probieren::V,bliais,smaka på
1149,riechen::V,bolaigh,lukta
1150,fühlen::V,braith,känna
1151,fühlen::V,mothaigh,känna
1152,scheinen::V,tá an chuma ar,verka
1153,scheinen::V,tá an chuma ar,tyckas
1154,zu sehen sein::V,tá le feiceáil,synas
1155,zu sehen sein::V,tá le feiceáil,kunna ses
1156,vernehmen::V,clois,få veta
1157,vernehmen::V,clois,förnimma
1158,frieren::V,tá fuar,frysa
1159,tun::V,déan,göra
1160,können::V,féad,kunna
1161,können::V,is féidir le,kunna
1162,wollen::V,tá ag iarraidh,vilja
1163,anfangen::V,tosaigh,börja
1164,anfangen::V,cuir tús le,börja
1165,beenden::V,críochnaigh,avsluta
1166,beenden::V,cuir deireadh le,avsluta
1167,aufhören::V,stad,sluta
1168,aufhören::V,stad,upphöra
1169,gelingen::V,éirigh le,lyckas
1170,geraten::V,tá deireadh ar,bli
1171,öffnen::V,oscail,öppna
1172,schließen::V,dún,låsa
1173,schließen::V,dún,stänga
1174,schließen::V,iaigh,låsa
1175,schließen::V,iaigh,stänga
1176,stellen::V,cuir,ställa
1177,setzen::V,cuir,sätta
1178,setzen::V,socraigh,sätta
1179,legen::V,cuir,lägga
1180,berühren::V,teagmhaigh le,beröra
1181,verbinden::V,ceangail,förbinda
1182,bedecken::V,clúdaigh,täcka
1183,bedecken::V,clúdaigh,betäcka
1184,bedecken::V,cumhdaigh,täcka
1185,bedecken::V,cumhdaigh,betäcka
1186,aufhängen::V,croch,hänga
1187,aufhängen::V,croch,hänga upp
1188,anzünden::V,las,tända
1189,anzünden::V,las,antända
1190,anzünden::V,las,tända på
1191,anzünden::V,adhain,tända
1192,anzünden::V,adhain,antända
1193,anzünden::V,adhain,tända på
1194,aufheben::V,tóg,lyfta
1195,aufheben::V,ardaigh,lyfta
1196,zurücklassen::V,fág,lämna
1197,zurücklassen::V,fág,efterlämna
1198,verlieren::V,caill,mista
1199,verlieren::V,caill,förlora
1200,fallen lassen::V,lig uait,tappa
1201,fallen lassen::V,lig uait,släppa
1202,fallen lassen::V,caith uait,tappa
1203,fallen lassen::V,caith uait,släppa
1204,machen::V,déan,göra
1205,machen::V,réitigh,göra
1206,herstellen::V,táirg,tillverka
1207,herstellen::V,táirg,framställa
1208,bauen::V,tóg,bygga
1209,reparieren::V,deisigh,reparera
1210,verbessern::V,feabhsaigh,rätta
1211,verbessern::V,feabhsaigh,förbättra
1212,ändern::V,athraigh,ändra
1213,ändern::V,athraigh,förändra
1214,graben::V,tochail,gräva
1215,beugen::V,crom,böja
1216,biegen::V,lúb,böja
1217,biegen::V,lúb,kröka
1218,drehen::V,cas,vrida
1219,wenden::V,tiontaigh,vända
1220,umdrehen::V,iompaigh,vrida om
1221,umdrehen::V,tiontaigh,vrida om
1222,heben::V,ardaigh,häva
1223,hochheben::V,tóg,lyfta
1224,ergreifen::V,beir ar,gripa
1225,halten::V,coimeád,hålla
1226,halten::V,coinnigh,hålla
1227,drücken::V,brúigh,trycka
1228,schieben::V,brúigh,skjuta
1229,kratzen::V,scríob,riva
1230,kratzen::V,scríob,skrapa
1231,lecken::V,ligh,slicka
1232,lecken::V,leadhb,slicka
1233,beißen::V,bain greim as,bita
1234,abreißen::V,stróic,slita_av
1235,abreißen::V,stróic,riva_av
1236,abreißen::V,tarraing,slita_av
1237,abreißen::V,tarraing,riva_av
1238,abschneiden::V,scoith,skära av
1239,binden::V,ceangail,binda
1240,stecken::V,sáigh,sticka
1241,brechen::V,bris,bryta
1242,brechen::V,bris,brista
1243,klopfen::V,cnag,banka
1244,klopfen::V,cnag,klappa
1245,hauen::V,buail,hugga
1246,kleben::V,gliúáil,klistra
1247,reiben::V,cuimil,gnida
1248,streichen::V,leath,smörja
1249,schleifen::V,líomh,slipa
1250,schneiden::V,gearr,skära
1251,schneiden::V,gearr,klippa
1252,rütteln::V,croith,skaka
1253,schütteln::V,croith,rista
1254,schwenken::V,luasc,svänga
1255,schütten::V,doirt,hälla
1256,füllen::V,líon,fylla
1257,einwickeln::V,cuach,slå in
1258,einwickeln::V,cuach,veckla in
1259,einwickeln::V,clúdaigh,slå in
1260,einwickeln::V,clúdaigh,veckla in
1261,tragen::V,iompair,bära
1262,schleppen::V,tarraing,släpa
1263,ziehen::V,tarraing,dra
1264,aufbewahren::V,coinnigh,förvara
1265,aufbewahren::V,coinnigh,ta vara på
1266,werfen::V,caith,kasta
1267,fangen::V,ceap,fånga
1268,packen::V,beir ar,gripa
1269,packen::V,beir ar,gripa tag
1270,verstecken::V,folaigh,gömma
1271,verstecken::V,cuir i bhfolach,gömma
1272,teilen::V,roinn,dela
1273,schicken::V,seol,skicka
1274,bringen::V,beir,bringa
1275,bringen::V,tabhair,bringa
1276,hinzufügen::V,cuir le,tillägga
1277,bekommen::V,faigh,få
1278,bekommen::V,faigh,erhålla
1279,erhalten::V,faigh,få
1280,erhalten::V,faigh,erhålla
1281,nehmen::V,tóg,ta
1282,nehmen::V,tóg,taga
1283,nehmen::V,glac,ta
1284,nehmen::V,glac,taga
1285,wählen::V,pioc,välja
1286,wählen::V,roghnaigh,välja
1287,auswählen::V,roghnaigh,utvälja
1288,bewahren::V,caomhnaigh,bevara
1289,behindern::V,cuir bac ar,hindra
1290,behindern::V,cuir bac ar,förhindra
1291,verderben::V,mill,förstöra
1292,beschädigen::V,loit,skada
1293,beschädigen::V,déan damáiste do,skada
1294,zerbrechen::V,bris,bryta isär
1295,zerbrechen::V,bris,bryta sönder
1296,zerreißen::V,stiall,riva sönder
1297,zerreißen::V,stiall,slita sönder
1298,zerstören::V,mill,förstöra
1299,zerstören::V,scrios,förstöra
1300,verbrennen::V,las,bränna
1301,verbrennen::V,las,bränna upp
1302,verbrennen::V,dóigh,bränna
1303,verbrennen::V,dóigh,bränna upp
1304,geben::V,tabhair,ge
1305,reichen::V,sín,räcka
1306,reichen::V,cuir,räcka
1307,schenken::V,bronn,skänka
1308,schenken::V,tabhair,skänka
1309,versprechen::V,geall,lova
1310,wünschen::V,guigh,önska
1311,loben::V,mol,lova
1312,loben::V,mol,beröma
1313,küssen::V,póg,pussa
1314,wiegen::V,bog,vagga
1315,wiegen::V,luasc,vagga
1316,zudecken::V,clúdaigh,täcka
1317,wecken::V,dúisigh,väcka
1318,zeigen::V,taispeáin,visa
1319,führen::V,treoraigh,föra
1320,lehren::V,múin,lära
1321,lehren::V,teagasc,lära
1322,unterrichten::V,múin,undervisa
1323,unterrichten::V,teagasc,undervisa
1324,aufziehen::V,tóg,uppfostra
1325,leiten::V,tá i gceannas ar,leda
1326,antreiben::V,gríosaigh,driva på
1327,lassen::V,cuir ag,få att
1328,einladen::V,cuir cuireadh ar,bjuda
1329,einladen::V,cuir cuireadh ar,inbjuda
1330,vereinigen::V,aontaigh,förena
1331,besuchen::V,tabhair cuairt ar,besöka
1332,treffen::V,cas ar,möta
1333,treffen::V,cas ar,träffa
1334,treffen::V,buail le,möta
1335,treffen::V,buail le,träffa
1336,sich versammeln::V,bailigh,församla sig
1337,sich versammeln::V,cruinnigh,församla sig
1338,spielen::V,imir,leka
1339,spielen::V,imir,spela
1340,spielen::V,tá ag spraoi,leka
1341,spielen::V,tá ag spraoi,spela
1342,singen::V,can,sjunga
1343,tanzen::V,rinc,dansa
1344,tanzen::V,damhsaigh,dansa
1345,sich trennen::V,scar,skiljas
1346,verlassen::V,fág,lämna
1347,verlassen::V,fág,överge
1348,retten::V,tarrtháil,rädda
1349,bewachen::V,cosain,bevaka
1350,bewachen::V,gardáil,bevaka
1351,schützen::V,cosain,skydda
1352,schützen::V,cosain,beskydda
1353,verteidigen::V,cosain,försvara
1354,sich schlagen::V,tá ag bruíon,slåss
1355,schießen::V,caith,skjuta
1356,schießen::V,scaoil,skjuta
1357,siegen::V,bain,segra
1358,siegen::V,buaigh,segra
1359,ärgern::V,cuir isteach ar,förarga
1360,schlagen::V,buail,slå
1361,treten::V,ciceáil,sparka
1362,stechen::V,sáigh,sticka
1363,stoßen::V,brúigh,stöta
1364,stoßen::V,soncáil,stöta
1365,stehlen::V,goid,stjäla
1366,stören::V,cuir isteach ar,störa
1367,belästigen::V,cuir as do,genera
1368,belästigen::V,cuir as do,besvära
1369,verbergen::V,ceil,dölja
1370,täuschen::V,cuir dallamullóg ar,vilseleda
1371,betrügen::V,déan calaois ar,bedra
1372,töten::V,maraigh,döda
1373,wohnen::V,cuir faoi,bo
1374,wohnen::V,tá ina chónaí,bo
1375,arbeiten::V,oibrigh,arbeta
1376,sammeln::V,bailigh,samla
1377,sammeln::V,cruinnigh,samla
1378,pflücken::V,pioc,plocka
1379,jagen::V,seilg,jaga
1380,fischen::V,iasc,fiska
1381,fassen::V,beir ar,fånga
1382,hüten::V,aoirigh,vakta
1383,treiben::V,seol,driva
1384,treiben::V,tiomáin,driva
1385,anbinden::V,ceangail,binda fast
1386,füttern::V,cothaigh,fodra
1387,füttern::V,beathaigh,fodra
1388,melken::V,bligh,mjölka
1389,melken::V,crúigh,mjölka
1390,hacken::V,gearr,hacka
1391,gießen::V,uiscigh,hälla
1392,gießen::V,uiscigh,vattna
1393,reifen::V,aibigh,mogna
1394,zubereiten::V,cócaráil,tillaga
1395,zubereiten::V,cócaráil,tillreda
1396,kochen::V,bruith,koka
1397,kochen::V,beirigh,koka
1398,backen::V,bácáil,baka
1399,braten::V,róst,steka
1400,braten::V,frioch,steka
1401,umrühren::V,measc,röra om
1402,stricken::V,cniotáil,sticka
1403,nähen::V,fuaigh,sy
1404,färben::V,dathaigh,färga
1405,reinigen::V,glan,rensa
1406,reinigen::V,glan,rengöra
1407,waschen::V,nigh,tvätta
1408,abwischen::V,glan,torka av
1409,spülen::V,sruthlaigh,spola
1410,spülen::V,sruthlaigh,skölja
1411,fegen::V,scuab,feja
1412,kehren::V,scuab,sopa
1413,baden::V,folc,bada
1414,sich waschen::V,nigh é féin,tvätta sig
1415,ausziehen::V,bain de,ta av
1416,anziehen::V,cuir ar,ta på
1417,sich anziehen::V,gléas é féin,klä på sig
1418,kämmen::V,cíor,kamma
1419,schmücken::V,maisigh,pynta
1420,schmücken::V,maisigh,smycka
1421,sagen::V,abair,säga
1422,sprechen::V,labhair,tala
1423,reden::V,caintigh,tala
1424,reden::V,caintigh,prata
1425,sich unterhalten::V,caintigh,prata
1426,sich unterhalten::V,tá ag comhrá,prata
1427,fragen::V,fiafraigh,fråga
1428,fragen::V,fiafraigh,spörja
1429,fragen::V,cuir ceist,fråga
1430,fragen::V,cuir ceist,spörja
1431,bitten::V,iarr,be
1432,erzählen::V,inis,berätta
1433,erzählen::V,eachtraigh,berätta
1434,mitteilen::V,aithris,meddela
1435,mitteilen::V,cuir in iúl,meddela
1436,nennen::V,ainmnigh,kalla
1437,rufen::V,glaoigh,ropa
1438,prahlen::V,maígh,pråla
1439,prahlen::V,maígh,skryta
1440,übersetzen::V,aistrigh,tolka
1441,übersetzen::V,aistrigh,översätta
1442,denken::V,síl,tänka
1443,denken::V,ceap,tänka
1444,glauben::V,creid,tro
1445,bemerken::V,tabhair faoi deara,uppmärksamma
1446,bemerken::V,tabhair faoi deara,lägga märke till
1447,erkennen::V,aithin,känna igen
1448,begreifen::V,tuig,begripa
1449,verstehen::V,tuig,förstå
1450,lernen::V,foghlaim,lära sig
1451,wissen::V,tá a fhios ag,veta
1452,sich erinnern an::V,cuimhnigh ar,minnas
1453,sich erinnern an::V,cuimhnigh ar,komma ihåg
1454,sich erinnern an::V,is cuimhne ar,minnas
1455,sich erinnern an::V,is cuimhne ar,komma ihåg
1456,vergessen::V,dearmad,glömma
1457,messen::V,tomhais,mäta
1458,zählen::V,cuntais,räkna
1459,rechnen::V,ríomh,räkna
1460,rechnen::V,áirigh,räkna
1461,lesen::V,léigh,läsa
1462,malen::V,péinteáil,måla
1463,zeichnen::V,línigh,teckna
1464,zeichnen::V,tarraing,teckna
1465,schreiben::V,scríobh,skriva
1466,besitzen::V,is le,äga
1467,besitzen::V,is le,besitta
1468,kaufen::V,ceannaigh,köpa
1469,verkaufen::V,díol,sälja
1470,bezahlen::V,íoc as,betala
1471,zahlen::V,íoc,betala
1472,beherrschen::V,rialaigh,behärska
1473,ertragen::V,seas,tåla
1474,ertragen::V,seas,uthärda
1475,ertragen::V,fulaing,tåla
1476,ertragen::V,fulaing,uthärda
1477,ertragen::V,foighnigh,tåla
1478,ertragen::V,foighnigh,uthärda
1479,Ader::N,,åder
1480,vorwärts::ADV,,fram
1481,vorwärts::ADV,,framåt
