,Concept_ID,mn,ar
777,krank::A,өвчтэй,مريض
778,nackt::A,нүцгэн,عار
779,traurig::A,гунигт,حزين
780,lebendig::A,амьд,حي
781,lebendig::A,амьтай,حي
782,gut::A,сайн,جيد
783,schlecht::A,муу,سيء
784,schlecht::A,өөдгүй,سيء
785,richtig::A,зөв,صحيح
786,richtig::A,зүйтэй,صحيح
787,schlimm::A,муухай,خبيث
788,wahr::A,үнэн,حق
789,wahr::A,жинхэнэ,حق
790,alt::A,хуучин,قديم
791,neu::A,шинэ,جديد
792,ehemalig::A,агсан,سابق
793,ehemalig::A,байсан,سابق
794,alt[Lebewesen]::A,өвгөн,مسن
795,alt[Lebewesen]::A,хижээл,مسن
796,jung::A,залуу,شاب
797,jung::A,залуу,صغير
798,arm::A,ядуу,فقير
799,reich::A,баян,غني
800,reich::A,баялаг,غني
801,bekannt::A,танил,معلوم
802,berühmt::A,цуутай,مشهور
803,berühmt::A,алдартай,مشهور
804,fremd::A,харь,أجنبي
805,fremd::A,гадаад,أجنبي
806,verschieden::A,ондоо,مختلف
807,verschieden::A,янз янзын,مختلف
808,nah::A,ойрын,قريب
809,nah::A,дөтийн,قريب
810,fern::A,холын,بعيد
811,linker::A,буруу,يسار
812,rechter::A,баруун,يمين
813,anderer::A,өөр,آخر
814,anderer::A,нөгөө,آخر
815,erster::A,нэгдэх,أول
816,erster::A,нэгдүгээр,أول
817,zweiter::A,хоёрдугаар,ثان
818,dritter::A,гуравдугаар,ثالث
819,letzter::A,сүүлийн,أخير
820,allein::ADV,ганцаараа,وحده
821,auf einmal::ADV,нэгмөсөн,بالمرة
822,zusammen::ADV,цуг,معا
823,zusammen::ADV,хамт,معا
824,lange::ADV,удаан,مدة طويلة
825,plötzlich::ADV,гэнэт,فجأة
826,sofort::ADV,дороо,حالا
827,sofort::ADV,дороо,فورا
828,später::ADV,дараа,فيما بعد
829,jetzt::ADV,өнөө,الآن
830,jetzt::ADV,өнөө,حاليا
831,heute::ADV,өнөө,اليوم
832,heute::ADV,өнөөдөр,اليوم
833,morgen::ADV,маргааш,غدا
834,morgen::ADV,маргаадар,غدا
835,bald::ADV,түргэн,قريبا
836,bald::ADV,удахгүй,قريبا
837,dann::ADV,хожим,ثم
838,dann::ADV,тэгээд,ثم
839,gestern::ADV,өчигдөр,أمس
840,gestern::ADV,өчигдөр,البارحة
841,einst::ADV,нэг,قديما
842,damals::ADV,тэгэхэд,حينئذ
843,danach::ADV,тэгээд,ثم
844,danach::ADV,тэгээд,بعد ذلك
845,danach::ADV,дараа нь,ثم
846,danach::ADV,дараа нь,بعد ذلك
847,vorher::ADV,урьд,من قبل
848,vorher::ADV,урьд,قبل ذلك
849,zuerst::ADV,анх,أولا
850,zuerst::ADV,эхлээд,أولا
851,einmal::ADV,нэг удаа,مرة
852,manchmal::ADV,хааяа,أحيانا
853,manchmal::ADV,заримдаа,أحيانا
854,oft::ADV,олонтоо,كثيرا
855,immer::ADV,байнга,دائما
856,niemals::ADV,хэзээ ч,لا أبدا
857,niemals::ADV,хэдийд ч,لا أبدا
858,hier::ADV,энд,هنا
859,hierhin::ADV,нааш,إلى هنا
860,von hier::ADV,эндээс,من هنا
861,dort::ADV,тэнд,هناك
862,dorthin::ADV,тийш,إلى هناك
863,geradeaus::ADV,шулуун,إلى الأمام
864,vorwärts::ADV,урагшаа,إلى الأمام
865,rückwärts::ADV,буцаан,إلى الوراء
866,rückwärts::ADV,сөөргөө,إلى الوراء
867,zurück::ADV,буцаж,عودا
868,zurück::ADV,буцаж,إلى الخلف
869,zurück::ADV,гэдрэг,عودا
870,zurück::ADV,гэдрэг,إلى الخلف
871,unten::ADV,дор,تحت
872,unten::ADV,дор,في الأسفل
873,hinab::ADV,уруу,إلى تحت
874,oben::ADV,дээр,فوق
875,oben::ADV,дээр,في الأعلى
876,hinauf::ADV,өөд,إلى فوق
877,hinauf::ADV,өөд,إلى الأعلى
878,hinauf::ADV,дээш,إلى فوق
879,hinauf::ADV,дээш,إلى الأعلى
880,überall::ADV,хааяагүй,في كل مكان
881,überall::ADV,энд тэндгүй,في كل مكان
882,nicht::ADV,эс,لا
883,nicht::ADV,эс,لم
884,nicht::ADV,-гүй,لا
885,nicht::ADV,-гүй,لم
886,ein wenig::ADV,жаахан,قليلا
887,kaum::ADV,арай,كاد لا
888,kaum::ADV,арай гэж,كاد لا
889,sehr::ADV,тун,جدا
890,sehr::ADV,тун,كثيرا
891,so::ADV,тэгж,كذا
892,so::ADV,тэгж,كذلك
893,so::ADV,ингээд,كذا
894,so::ADV,ингээд,كذلك
895,noch::ADV,дахин,ما زال
896,noch::ADV,дахиад,ما زال
897,nur::ADV,зөвхөн,فقط
898,nur::ADV,гагцхүү,فقط
899,schon::ADV,нэгэнт,قد
900,wieder::ADV,дахин,من جديد
901,wieder::ADV,дахин,مرة أخرى
902,wieder::ADV,дахиад,من جديد
903,wieder::ADV,дахиад,مرة أخرى
904,vergebens::ADV,хий,عبثا
905,vor::PRP,өмнө,أمام
906,hinter::PRP,ард,خلف
907,hinter::PRP,ард,وراء
908,unter::PRP,доор,تحت
909,durch::PRP,дундуур,عبر
910,durch::PRP,дундуур,خلال
911,neben::PRP,хажууд,جنب
912,neben::PRP,хажууд,بجانب
913,zwischen::PRP,завсар,بين
914,zwischen::PRP,хооронд,بين
915,wegen::PRP,төлөө,بسبب
916,wegen::PRP,дээрээс,بسبب
917,dies::PRN,энэ,هذا
918,das::PRN,тэр,ذلك
919,alles::PRN,цөм,الكل
920,alles::PRN,бүгд,الكل
921,ich::PRN,би,أنا
922,du::PRN,чи,أنت
923,er::PRN,тэр,هو
924,er::PRN,тэр хүн,هو
925,wir::PRN,бид,نحن
926,ihr::PRN,та нар,أنتم
927,ihr::PRN,та нар,أنتن
928,sie::PRN,тэд,هم
929,sie::PRN,тэд,هن
930,was::FPRN,юу,ما
931,wer::FPRN,хэн,من
932,wo::FADV,хаа,أين
933,wo::FADV,хаана,أين
934,wohin::FADV,хааш,إلى أين
935,wohin::FADV,хаана,إلى أين
936,wie::FADV,яаж,كيف
937,wie::FADV,хэрхэн,كيف
938,warum::FADV,юунд,لماذا
939,warum::FADV,яагаад,لماذا
940,wieviel::FNUM,хэдий,كم
941,wieviel::FNUM,хэд,كم
942,eins::NUM,нэг,واحد
943,zwei::NUM,хоёр,اثنين
944,drei::NUM,гурав,ثلاثة
945,vier::NUM,дөрөв,أربعة
946,fünf::NUM,тав,خمسة
947,sechs::NUM,зургаа,ستة
948,sieben::NUM,долоо,سبعة
949,acht::NUM,найм,ثمانية
950,neun::NUM,ес,تسعة
951,zehn::NUM,арав,عشرة
952,elf::NUM,арван нэг,أحد عشر
953,zwölf::NUM,арван хоёр,اثنا عشر
954,zwanzig::NUM,хорь,عشرون
955,dreißig::NUM,гуч,ثلاثون
956,vierzig::NUM,дөч,أربعون
957,fünfzig::NUM,тавь,خمسون
958,sechzig::NUM,жар,ستون
959,siebzig::NUM,дал,سبعون
960,achtzig::NUM,ная,ثمانون
961,neunzig::NUM,ер,تسعون
962,hundert::NUM,зуу,مئة
963,tausend::NUM,мянга,ألف
964,und::CNJ,ч,و
965,und::CNJ,болон,و
966,oder::CNJ,буюу,أو
967,stehen::V,зогсох,وقف
968,sitzen::V,суух,جلس
969,liegen::V,хэвтэх,رقد
970,hängen::V,өлгөөтэй байх,تعلق
971,hängen::V,дүүжлээтэй байх,تعلق
972,werden::V,болох,صار
973,werden::V,болох,أصبح
974,passieren::V,тохиох,حدث
975,beginnen::V,эхлэх,ابتدأ
976,enden::V,дүүрэх,انتهى
977,wechseln::V,хувирах,تغير
978,aufgehen[Sonne]::V,мандах,شرق
979,untergehen[Sonne]::V,жаргах,غرب
980,scheinen[Sonne]::V,гэрэлтэх,أضاء
981,donnern::V,дуугарах,رعد
982,wehen::V,салхилах,هب
983,wehen::V,хөөрөгдөх,هب
984,strömen::V,гүйх,جرى
985,strömen::V,урсах,جرى
986,fließen::V,урсах,سال
987,sich drehen::V,эргэлдэх,دار
988,schwanken::V,хэлбэлзэх,ترنح
989,schwingen::V,ганхах,ترجح
990,schwingen::V,хэлбэлзэх,ترجح
991,fallen::V,унах,سقط
992,brennen::V,шатах,احترق
993,rauchen::V,баагих,دخن
994,regnen::V,бороо орно,أمطر
995,gefrieren::V,хөлдөх,تجمد
996,tauen::V,хайлах,ذاب
997,schmelzen::V,уярах,ذاب
998,trocknen::V,хатах,نشف
999,sieden::V,буцлах,غلى
1000,sieden::V,даргилах,غلى
1001,faulen::V,үжрэх,فسد
1002,faulen::V,өмхийрөх,فسد
1003,verfaulen::V,бээх,تعفن
1004,verfaulen::V,өгрөх,تعفن
1005,reißen::V,цуурах,انقطع
1006,versinken::V,живэх,غرق
1007,vergehen::V,нөгчих,مضى
1008,vergehen::V,өнгөрөх,مضى
1009,erscheinen::V,гарах,لاح
1010,erscheinen::V,гарах,ظهر
1011,erscheinen::V,бултайх,لاح
1012,erscheinen::V,бултайх,ظهر
1013,verschwinden::V,далд орох,غاب
1014,verschwinden::V,алга болох,غاب
1015,sinken::V,татрах,هبط
1016,sinken::V,доошлох,هبط
1017,abnehmen::V,багасах,نقص
1018,abnehmen::V,хорогдох,نقص
1019,zunehmen::V,ихсэх,ازداد
1020,steigen::V,нэмэгдэх,صعد
1021,steigen::V,нэмэгдэх,ارتفع
1022,wachsen::V,өсөх,نما
1023,wachsen::V,өсөх,نبت
1024,wachsen::V,ургах,نما
1025,wachsen::V,ургах,نبت
1026,glänzen::V,гилгэнэх,لمع
1027,glänzen::V,гилбэгнэх,لمع
1028,funkeln::V,гялжах,تلألأ
1029,funkeln::V,гялалзах,تلألأ
1030,lärmen::V,шуугих,ضج
1031,lärmen::V,шуугих,صخب
1032,läuten::V,цохих,قرع
1033,klingeln::V,хонхдох,دق
1034,klingeln::V,дуугарах,دق
1035,klirren::V,хангир жингэр хийх,قعقع
1036,brausen::V,бургилах,عج
1037,rauschen::V,сэржигнэх,حف
1038,klingen::V,хангинах,رن
1039,bellen::V,хуцах,نبح
1040,heulen::V,улих,عوى
1041,blasen::V,үлзэх,نفخ
1042,pfeifen::V,исгэрэх,صفر
1043,schreien::V,хашгирах,صرخ
1044,stöhnen::V,ёолох,أن
1045,stöhnen::V,гэнгэнэх,أن
1046,zittern::V,дагжих,ارتعش
1047,leben::V,амьдрах,عاش
1048,geboren werden::V,төрөх,ولد
1049,atmen::V,амьсгалах,تنفس
1050,trinken::V,уух,شرب
1051,essen::V,идэх,أكل
1052,schlucken::V,залгих,جرع
1053,müde werden::V,ядрах,تعب
1054,einschlafen::V,унтчих,نام
1055,schlafen::V,унтах,نام
1056,aufwachen::V,сэрэх,استيقظ
1057,aufstehen::V,босох,قام
1058,sich erholen::V,амрах,استجم
1059,krank werden::V,өвдөж эхлэх,مرض
1060,krank sein::V,өвдөх,مرض
1061,schmerzen::V,өвдөх,آلم
1062,schmerzen::V,шархирах,آلم
1063,husten::V,ханиах,كح
1064,husten::V,ханиах,سعل
1065,genesen::V,засрах,نقه
1066,sterben::V,үхэх,مات
1067,sterben::V,нас барах,مات
1068,umkommen::V,үхэх,هلك
1069,sich bewegen::V,хөдлөх,تحرك
1070,sich rühren::V,хөдлөх,تحرك
1071,sich erheben::V,босох,قام
1072,sich setzen::V,суух,جلس
1073,hinfallen::V,ойчих,وقع
1074,laufen::V,явган явах,مشى
1075,schreiten::V,алхах,خطا
1076,spazierengehen::V,зугаалах,تنزه
1077,eilen::V,хурдлах,عجل
1078,sich beeilen::V,яарах,استعجل
1079,sich beeilen::V,шамдах,استعجل
1080,sausen::V,давхих,أسرع
1081,rennen::V,гүйх,عدا
1082,rennen::V,гүйх,ركض
1083,springen::V,харайх,قفز
1084,springen::V,дэвхрэх,قفز
1085,klettern::V,авирах,تسلق
1086,schaukeln::V,ганхалзах,تأرجح
1087,kriechen::V,мөлхөх,دب
1088,kriechen::V,мөлхөх,زحف
1089,schwimmen::V,сэлэх,سبح
1090,tauchen::V,шунгах,غطس
1091,rudern::V,сэлүүрдэх,جذف
1092,fahren::V,явах,ركب
1093,fahren::V,явах,سافر
1094,fliegen::V,нисэх,طار
1095,gehen::V,явах,سار
1096,gehen::V,явах,ذهب
1097,weggehen::V,явах,ذهب
1098,weggehen::V,явах,انصرف
1099,abfahren::V,одох,رحل
1100,abfahren::V,хөдлөх,رحل
1101,anhalten::V,зогсох,توقف
1102,hineingehen::V,орох,دخل
1103,eintreten::V,орох,دخل
1104,kommen::V,ирэх,أتى
1105,kommen::V,ирэх,جاء
1106,ankommen::V,хүрэх,وصل
1107,zurückkommen::V,харих,عاد
1108,zurückkommen::V,харих,رجع
1109,zurückkommen::V,буцаж ирэх,عاد
1110,zurückkommen::V,буцаж ирэх,رجع
1111,bleiben::V,үлдэх,مكث
1112,warten::V,хүлээх,انتظر
1113,erwarten::V,хүлээх,ترقب
1114,erwarten::V,хүлээх,انتظر
1115,suchen::V,эрэх,بحث
1116,suchen::V,бэдрэх,بحث
1117,finden::V,олох,وجد
1118,versuchen::V,оролдох,حاول
1119,vorbereiten::V,бэлтгэх,أعد
1120,vorbereiten::V,бэлтгэх,حضر
1121,lieben::V,янаглах,أحب
1122,mögen::V,таалах,أحب
1123,lachen::V,инээх,ضحك
1124,rühren::V,сэтгэл уяруулах,أثر
1125,weinen::V,уйлах,بكى
1126,schimpfen::V,хараах,سب
1127,schimpfen::V,хараах,شتم
1128,sich ärgern::V,уурлах,زعل
1129,sich fürchten::V,айх,هاب
1130,fürchten::V,айх,خاف
1131,fürchten::V,айх,خشي
1132,fliehen::V,зугтах,هرب
1133,fliehen::V,гүйж очих,هرب
1134,flüchten::V,оргох,فر
1135,sehen::V,үзэх,رأى
1136,anschauen::V,харах,نظر
1137,ansehen::V,харах,نظر
1138,hören::V,дуулах,سمع
1139,zuhören::V,чагнах,أصغى
1140,probieren::V,амсаж үзэх,ذاق
1141,riechen::V,үнэрлэх,شم
1142,riechen::V,үнэрлэх,استنشق
1143,fühlen::V,мэдрэх,شعر
1144,scheinen::V,шиг үзэгдэх,ظهر
1145,zu sehen sein::V,үзэгдэх,ظهر
1146,zu sehen sein::V,харагдах,ظهر
1147,vernehmen::V,дуулах,سمع
1148,frieren::V,даарах,بردان
1149,tun::V,хийх,فعل
1150,tun::V,үйлдэх,فعل
1151,können::V,болох,قدر
1152,können::V,болох,استطاع
1153,wollen::V,хүсэх,شاء
1154,wollen::V,хүсэх,أراد
1155,anfangen::V,эхлэх,بدأ
1156,beenden::V,дуусгах,أنهى
1157,aufhören::V,болих,توقف
1158,aufhören::V,болих,انقطع
1159,aufhören::V,зогсох,توقف
1160,aufhören::V,зогсох,انقطع
1161,gelingen::V,бүтэх,نجح
1162,geraten::V,илрэх,طلع
1163,öffnen::V,нээх,فتح
1164,öffnen::V,тайлах,فتح
1165,schließen::V,хаах,أغلق
1166,stellen::V,тавих,وضع
1167,stellen::V,тавих,أقام
1168,stellen::V,босгох,وضع
1169,stellen::V,босгох,أقام
1170,setzen::V,суулгах,أجلس
1171,legen::V,хийх,وضع
1172,legen::V,тавих,وضع
1173,berühren::V,шүргэх,مس
1174,berühren::V,шүргэх,لمس
1175,verbinden::V,залгах,ربط
1176,verbinden::V,залгах,وصل
1177,bedecken::V,бүрэх,غطى
1178,aufhängen::V,өлгөх,علق
1179,aufhängen::V,дүүжлэх,علق
1180,anzünden::V,асаах,أوقد
1181,anzünden::V,ноцоох,أوقد
1182,aufheben::V,өргөх,لقط
1183,zurücklassen::V,орхих,ترك
1184,zurücklassen::V,үлдээх,ترك
1185,verlieren::V,гээх,فقد
1186,fallen lassen::V,унагах,أسقط
1187,machen::V,хийх,فعل
1188,machen::V,гаргах,فعل
1189,herstellen::V,бүтээх,صنع
1190,herstellen::V,бүтээх,أنتج
1191,bauen::V,барих,بنى
1192,bauen::V,барих,شيد
1193,reparieren::V,засах,صلح
1194,reparieren::V,сэлбэх,صلح
1195,verbessern::V,засах,صحح
1196,verbessern::V,сайжруулах,صحح
1197,ändern::V,өөрчлөх,غير
1198,graben::V,малтах,حفر
1199,beugen::V,бөгтийлгөх,ثنى
1200,beugen::V,бөгтийлгөх,أحنى
1201,biegen::V,матах,لوى
1202,biegen::V,муруйлгах,لوى
1203,drehen::V,эргүүлэх,أدار
1204,drehen::V,эргүүлэх,دور
1205,wenden::V,эргүүлэх,قلب
1206,umdrehen::V,хөрвүүлэх,قلب
1207,heben::V,өргөх,رفع
1208,hochheben::V,өргөх,رفع
1209,ergreifen::V,атгах,مسك
1210,halten::V,барих,مسك
1211,drücken::V,дарах,ضغط
1212,schieben::V,түлхэх,حرك
1213,kratzen::V,хусах,خدش
1214,kratzen::V,маажих,خدش
1215,lecken::V,долоох,لعق
1216,beißen::V,зуух,عض
1217,beißen::V,хазах,عض
1218,abreißen::V,таслах,قلع
1219,abschneiden::V,тайрах,قطع
1220,binden::V,боох,ربط
1221,binden::V,хүлэх,ربط
1222,stecken::V,шаах,دس
1223,stecken::V,шигтгэх,دس
1224,brechen::V,хугалах,كسر
1225,klopfen::V,цохих,طرق
1226,klopfen::V,тогших,طرق
1227,hauen::V,дэлдэх,ضرب
1228,kleben::V,наах,ألصق
1229,reiben::V,нухах,حك
1230,reiben::V,нидчих,حك
1231,streichen::V,нялах,نشر
1232,streichen::V,түрхэх,نشر
1233,schleifen::V,билүүдэх,سن
1234,schleifen::V,гуранздах,سن
1235,schneiden::V,огтлох,قطع
1236,rütteln::V,холхнулах,رج
1237,schütteln::V,сэгсрэх,هز
1238,schwenken::V,дэвэх,لوح
1239,schwenken::V,даллах,لوح
1240,schütten::V,цутгах,صب
1241,schütten::V,аягалах,صب
1242,füllen::V,дүүргэх,ملأ
1243,einwickeln::V,боох,لف
1244,einwickeln::V,ороох,لف
1245,tragen::V,авчрах,حمل
1246,schleppen::V,чирэх,سحب
1247,ziehen::V,татах,سحب
1248,aufbewahren::V,хадгалах,حفظ
1249,werfen::V,хаях,رمى
1250,werfen::V,хаях,ألقى
1251,werfen::V,шидэх,رمى
1252,werfen::V,шидэх,ألقى
1253,fangen::V,барих,التقط
1254,packen::V,шүүрэх,مسك
1255,verstecken::V,нуух,خبأ
1256,teilen::V,хуваах,قسم
1257,schicken::V,илгээх,بعث
1258,schicken::V,илгээх,أرسل
1259,schicken::V,явуулах,بعث
1260,schicken::V,явуулах,أرسل
1261,bringen::V,авчрах,جلب
1262,bringen::V,аваачих,جلب
1263,hinzufügen::V,нэмэх,أضاف
1264,bekommen::V,хүлээн авах,حصل
1265,erhalten::V,хүлээн авах,استلم
1266,nehmen::V,авах,أخذ
1267,wählen::V,сонгох,اختار
1268,auswählen::V,шилэх,انتقى
1269,bewahren::V,гамнах,حافظ
1270,behindern::V,саад хийх,عاق
1271,behindern::V,тотгор болох,عاق
1272,verderben::V,эвдэх,أفسد
1273,beschädigen::V,гэмтээх,أضر
1274,zerbrechen::V,хагалах,كسر
1275,zerbrechen::V,хага цохих,كسر
1276,zerreißen::V,урах,مزق
1277,zerstören::V,эвдэх,دمر
1278,zerstören::V,сүйтгэх,دمر
1279,verbrennen::V,шатаах,حرق
1280,geben::V,өгөх,أعطى
1281,reichen::V,өгөх,ناول
1282,reichen::V,дамжуулах,ناول
1283,schenken::V,бэлэглэх,وهب
1284,versprechen::V,амлах,وعد
1285,wünschen::V,ерөөх,تمنى
1286,loben::V,магтах,مدح
1287,loben::V,сайшаах,مدح
1288,küssen::V,озох,قبل
1289,küssen::V,үнсэх,قبل
1290,wiegen::V,бүүвэйлэх,هدهد
1291,zudecken::V,хучих,غطى
1292,zudecken::V,бүтээх,غطى
1293,wecken::V,сэрээх,أيقظ
1294,zeigen::V,үзүүлэх,أرى
1295,führen::V,хөтлөх,دل
1296,lehren::V,заах,علم
1297,unterrichten::V,сургах,علم
1298,aufziehen::V,өсгөх,ربى
1299,aufziehen::V,хүмүүжүүлэх,ربى
1300,leiten::V,удирдах,دل
1301,leiten::V,удирдах,أدار
1302,antreiben::V,шамдуулах,حث
1303,lassen::V,-уулах,حدا
1304,einladen::V,залах,دعا
1305,vereinigen::V,нэгтгэх,وحد
1306,vereinigen::V,хамтруулах,وحد
1307,besuchen::V,зочлох,زار
1308,treffen::V,учрах,قابل
1309,treffen::V,дайралдах,قابل
1310,sich versammeln::V,хуралдах,اجتمع
1311,spielen::V,наадах,لعب
1312,singen::V,дуулах,غنى
1313,tanzen::V,бүжиглэх,رقص
1314,sich trennen::V,салах,افترق
1315,verlassen::V,хаях,ترك
1316,retten::V,гэтэлгэх,نجى
1317,retten::V,гэтэлгэх,أنقذ
1318,bewachen::V,сахих,حرس
1319,schützen::V,хамгаалах,حمى
1320,verteidigen::V,хамгаалах,دافع
1321,sich schlagen::V,зодолдох,تضارب
1322,schießen::V,харвах,أطلق
1323,schießen::V,буу буудах,أطلق
1324,siegen::V,ялах,انتصر
1325,ärgern::V,уурлуулах,أزعل
1326,ärgern::V,уур хүргэх,أزعل
1327,schlagen::V,цохих,ضرب
1328,treten::V,өшиглөх,رفس
1329,stechen::V,хатгах,شك
1330,stoßen::V,ёврох,دفع
1331,stoßen::V,нудрах,دفع
1332,stehlen::V,хулгайлах,سرق
1333,stören::V,саад болох,ضايق
1334,belästigen::V,зовоох,أزعج
1335,belästigen::V,амраахгүй байх,أزعج
1336,verbergen::V,нуух,كتم
1337,verbergen::V,далдлах,كتم
1338,täuschen::V,мэхлэх,خدع
1339,betrügen::V,хуурах,غش
1340,töten::V,алах,قتل
1341,wohnen::V,суух,سكن
1342,wohnen::V,амьдрах,سكن
1343,arbeiten::V,ажиллах,عمل
1344,arbeiten::V,ажиллах,اشتغل
1345,arbeiten::V,хөдөлмөрлөх,عمل
1346,arbeiten::V,хөдөлмөрлөх,اشتغل
1347,sammeln::V,түүх,جمع
1348,sammeln::V,хураах,جمع
1349,pflücken::V,түүх,جنى
1350,pflücken::V,түүх,قطف
1351,jagen::V,агнах,صاد
1352,jagen::V,гөрөөлөх,صاد
1353,fischen::V,загасчлах,اصطاد
1354,fischen::V,загас барих,اصطاد
1355,fassen::V,барих,قبض
1356,hüten::V,маллах,رعى
1357,hüten::V,хариулах,رعى
1358,treiben::V,туух,ساق
1359,anbinden::V,уях,ربط
1360,füttern::V,тэжээх,علف
1361,melken::V,саах,حلب
1362,hacken::V,цавчих,فرم
1363,gießen::V,услах,سقى
1364,reifen::V,боловсрох,نضج
1365,zubereiten::V,бэлдэх,حضر
1366,kochen::V,чанах,طبخ
1367,backen::V,жигнэх,خبز
1368,braten::V,шарах,قلى
1369,braten::V,шарах,حمر
1370,braten::V,хайрах,قلى
1371,braten::V,хайрах,حمر
1372,umrühren::V,хутгах,قلب
1373,stricken::V,нэхэх,حاك
1374,stricken::V,сүлжих,حاك
1375,nähen::V,оёх,خاط
1376,färben::V,будах,صبغ
1377,färben::V,будах,لون
1378,reinigen::V,арилгах,نظف
1379,reinigen::V,цэвэрлэх,نظف
1380,waschen::V,угаах,غسل
1381,abwischen::V,арчих,مسح
1382,spülen::V,зайлах,شطف
1383,fegen::V,хамах,كنس
1384,fegen::V,шүүрдэх,كنس
1385,kehren::V,шүүрдэх,كنس
1386,kehren::V,туужуудах,كنس
1387,baden::V,усанд орох,استحم
1388,sich waschen::V,биеэ угаах,اغتسل
1389,ausziehen::V,тайлах,خلع
1390,anziehen::V,өмсөх,لبس
1391,sich anziehen::V,хувцаслах,اكتسى
1392,kämmen::V,самнах,مشط
1393,schmücken::V,гоёх,زين
1394,schmücken::V,чимэх,زين
1395,sagen::V,гэх,قال
1396,sagen::V,хэлэх,قال
1397,sprechen::V,ярих,تكلم
1398,sprechen::V,өгүүлэх,تكلم
1399,reden::V,хэлэх,تكلم
1400,reden::V,хөөрөлдөх,تكلم
1401,sich unterhalten::V,ярилцах,تحادث
1402,fragen::V,асуух,سأل
1403,bitten::V,гуйх,رجا
1404,erzählen::V,өгүүлэх,حكي
1405,mitteilen::V,дуулгах,بلغ
1406,mitteilen::V,мэдээлэх,بلغ
1407,nennen::V,нэрлэх,سمى
1408,rufen::V,дуудах,نادى
1409,prahlen::V,бардах,فشر
1410,prahlen::V,бардах,تفاخر
1411,prahlen::V,сайрхах,فشر
1412,prahlen::V,сайрхах,تفاخر
1413,übersetzen::V,орчуулах,ترجم
1414,denken::V,санах,فكر
1415,glauben::V,итгэх,اعتقد
1416,bemerken::V,ажих,لاحظ
1417,bemerken::V,ажиглах,لاحظ
1418,erkennen::V,таних,عرف
1419,begreifen::V,ойлгох,فهم
1420,begreifen::V,ойлгох,أدرك
1421,verstehen::V,мэдэж авах,فهم
1422,lernen::V,сурах,درس
1423,wissen::V,мэдэх,علم
1424,sich erinnern an::V,дурсах,تذكر
1425,vergessen::V,мартах,نسي
1426,messen::V,хэмжих,قاس
1427,zählen::V,тоолох,عد
1428,zählen::V,тоолох,أحصى
1429,rechnen::V,тооцоох,حسب
1430,lesen::V,унших,قرأ
1431,malen::V,зурах,صور
1432,zeichnen::V,дүрслэн бичих,رسم
1433,schreiben::V,бичих,كتب
1434,besitzen::V,эзэмших,حاز
1435,besitzen::V,эзэмших,ملك
1436,kaufen::V,худалдан авах,اشترى
1437,verkaufen::V,худалдах,باع
1438,bezahlen::V,төлөх,دفع
1439,zahlen::V,төлөх,سدد
1440,beherrschen::V,эзэмших,حكم
1441,ertragen::V,тэсэх,أطاق
1442,ertragen::V,тэсэх,تحمل
