,Concept_ID,sk,udm
807,vorher::ADV,napred,азьвыл
808,vorher::ADV,predtým,азьло
809,vorher::ADV,predtým,азьвыл
810,zuerst::ADV,najprv,азьло
811,einmal::ADV,raz,огпол
812,einmal::ADV,jedenkrát,огпол
813,manchmal::ADV,občas,куддыръя
814,manchmal::ADV,niekedy,куддыръя
815,oft::ADV,často,ӵем
816,immer::ADV,vždy,пыр
817,immer::ADV,vždy,котьку
818,immer::ADV,ustavične,пыр
819,immer::ADV,ustavične,котьку
820,niemals::ADV,nikdy,уз ноку
821,hier::ADV,tu,татын
822,hierhin::ADV,sem,татчы
823,hierhin::ADV,tade,татчы
824,von hier::ADV,odtiaľto,татысь
825,dort::ADV,tam,отӥ
826,dort::ADV,tam,отын
827,dorthin::ADV,ta,отчы
828,dorthin::ADV,tam,отчы
829,geradeaus::ADV,rovno,меӵак
830,geradeaus::ADV,priamo,меӵак
831,vorwärts::ADV,napred,азьлань
832,rückwärts::ADV,nazad,берлань
833,zurück::ADV,späť,берен
834,zurück::ADV,späť,берлань
835,zurück::ADV,naspäť,берен
836,zurück::ADV,naspäť,берлань
837,unten::ADV,dolu,улын
838,unten::ADV,naspodku,улын
839,hinab::ADV,dolu,улэ
840,oben::ADV,hore,вылын
841,oben::ADV,hore,вылӥын
842,oben::ADV,navrchu,вылын
843,oben::ADV,navrchu,вылӥын
844,hinauf::ADV,hore,вылэ
845,hinauf::ADV,hore,вылӥе
846,hinauf::ADV,hore,выллань
847,hinauf::ADV,navrch,вылэ
848,hinauf::ADV,navrch,вылӥе
849,hinauf::ADV,navrch,выллань
850,überall::ADV,všade,котькытын
851,überall::ADV,všade,пасьтана
852,nicht::ADV,nie,уз
853,ein wenig::ADV,trocha,ичи
854,ein wenig::ADV,trocha,ӧжыт
855,ein wenig::ADV,trocha,огшап
856,kaum::ADV,ledva,муртса
857,sehr::ADV,veľmi,туж
858,sehr::ADV,veľmi,лекос
859,so::ADV,tak,озьы
860,so::ADV,tak,тазьы
861,so::ADV,takto,озьы
862,so::ADV,takto,тазьы
863,noch::ADV,ešte,на
864,nur::ADV,len,гинэ
865,schon::ADV,už,ни
866,schon::ADV,už,ини
867,wieder::ADV,zasa,нош
868,wieder::ADV,zasa,кайта
869,vergebens::ADV,márne,юнме
870,vergebens::ADV,nadarmo,юнме
871,vor::PRP,pred,азьын
872,hinter::PRP,za,берын
873,hinter::PRP,za,бӧрсьы
874,unter::PRP,pod,улын
875,durch::PRP,cez,пыр
876,durch::PRP,cez,пыртӥ
877,neben::PRP,pri,бордын
878,neben::PRP,vedľa,бордын
879,zwischen::PRP,medzi,вискын
880,wegen::PRP,pre,сэрен
881,wegen::PRP,kvôli,сэрен
882,dies::PRN,to,та
883,dies::PRN,táto,та
884,das::PRN,to,со
885,alles::PRN,všetko,ваньмыз
886,ich::PRN,ja,мон
887,du::PRN,ty,тон
888,er::PRN,on,со
889,wir::PRN,my,ми
890,ihr::PRN,vy,тӥ
891,sie::PRN,oni,соос
892,was::FPRN,čo,ма
893,wer::FPRN,kto,кин
894,wo::FADV,kde,кытын
895,wohin::FADV,kam,кытчы
896,wie::FADV,ako,кызьы
897,warum::FADV,prečo,малы
898,wieviel::FNUM,koľko,кӧня
899,eins::NUM,jeden,одӥг
900,zwei::NUM,dva,кык
901,drei::NUM,tri,куинь
902,vier::NUM,štyri,ньыль
903,fünf::NUM,päť,вить
904,sechs::NUM,šesť,куать
905,sieben::NUM,sedem,сизьым
906,acht::NUM,osem,тямыс
907,neun::NUM,deväť,укмыс
908,zehn::NUM,desať,дас
909,elf::NUM,jedenásť,дас одӥг
910,zwölf::NUM,dvanásť,дас кык
911,zwanzig::NUM,dvadsať,кызь
912,dreißig::NUM,tridsať,куамын
913,vierzig::NUM,štyridsať,ньыльдон
914,fünfzig::NUM,päťdesiat,витьтон
915,sechzig::NUM,šesťdesiat,куатьтон
916,siebzig::NUM,sedemdesiat,сизьымдон
917,achtzig::NUM,osemdesiat,тямыстон
918,neunzig::NUM,deväťdesiat,укмыстон
919,hundert::NUM,sto,сю
920,tausend::NUM,tisíc,сюрс
921,und::CNJ,i,и
922,und::CNJ,i,но
923,oder::CNJ,alebo,яке
924,stehen::V,stáť,сылыны
925,sitzen::V,sedieť,пукыны
926,liegen::V,ležať,кылльыны
927,hängen::V,visieť,ошкыса улыны
928,werden::V,stať sa,луыны
929,passieren::V,stať sa,луыны
930,beginnen::V,začať sa,кутскыны
931,enden::V,končiť sa,бырыны
932,wechseln::V,meniť sa,воштӥськыны
933,aufgehen[Sonne]::V,vychádzať,ӝужаны
934,untergehen[Sonne]::V,zapadnúť,пуксьыны
935,scheinen[Sonne]::V,svietiť,пиштыны
936,scheinen[Sonne]::V,svietiť,чиляны
937,donnern::V,hrmieť,гудыръяны
938,wehen::V,viať,пелляськыны
939,strömen::V,prúdiť,киськыны
940,strömen::V,prúdiť,исьтӥськыны
941,fließen::V,tiecť,бызьыны
942,sich drehen::V,točiť sa,берганы
943,sich drehen::V,krútiť sa,берганы
944,schwanken::V,kolísať,вошъяськыны
945,schwanken::V,klátiť sa,вошъяськыны
946,schwingen::V,kývať sa,шонаськыны
947,schwingen::V,chvieť sa,шонаськыны
948,fallen::V,padať,усьыны
949,brennen::V,páliť,ӝуаны
950,brennen::V,horieť,ӝуаны
951,rauchen::V,dymiť sa,ӵындыны
952,regnen::V,pršať,зорыны
953,gefrieren::V,zamrznút,кынмыны
954,tauen::V,taviť sa,шунаны
955,schmelzen::V,taviť sa,шунаны
956,trocknen::V,schnúť,куасьмыны
957,sieden::V,vrieť,пӧзьыны
958,faulen::V,hniť,сисьмыны
959,verfaulen::V,zhniť,сисьмыны
960,reißen::V,pretrhnúť sa,кеськыны
961,versinken::V,zapadnúť,выйыны
962,versinken::V,potopiť sa,выйыны
963,vergehen::V,plynúť,ортчыны
964,erscheinen::V,objaviť sa,адскыны
965,verschwinden::V,zmiznúť,бырыны
966,sinken::V,klesať,усьыны
967,abnehmen::V,ubúdať,синыны
968,zunehmen::V,pribúdať,йылыны
969,steigen::V,stúpať,лӧпкыны
970,wachsen::V,rásť,будыны
971,glänzen::V,jagať sa,чиляны
972,glänzen::V,jagať sa,пиштыны
973,glänzen::V,lesknúť sa,чиляны
974,glänzen::V,lesknúť sa,пиштыны
975,funkeln::V,iskriť sa,чилекъяны
976,lärmen::V,lomoziť,уретыны
977,lärmen::V,lomoziť,ӵашетыны
978,läuten::V,cengať,жингыртыны
979,klingeln::V,zvoniť,жингыртыны
980,klirren::V,rinčať,жильккетыны
981,brausen::V,hučať,лекъяськыны
982,rauschen::V,šumieť,ӵашетыны
983,klingen::V,znieť,кылӥськыны
984,klingen::V,zvoniť,кылӥськыны
985,bellen::V,štekať,утыны
986,bellen::V,brechať,утыны
987,heulen::V,vyť,вузыны
988,blasen::V,duť,пельтыны
989,blasen::V,fúkať,пельтыны
990,pfeifen::V,pískať,шуланы
991,pfeifen::V,hvízdať,шуланы
992,schreien::V,kričať,черекъяны
993,schreien::V,kričať,кесяськыны
994,stöhnen::V,stenať,ӝуштыны
995,zittern::V,triasť sa,дырекъяны
996,zittern::V,triasť sa,куалекъяны
997,leben::V,žiť,улыны
998,geboren werden::V,narodiť sa,вордӥськыны
999,atmen::V,dýchať,шоканы
1000,trinken::V,piť,юыны
1001,essen::V,jesť,сиыны
1002,schlucken::V,zhltnuť,ньылыны
1003,müde werden::V,unaviť sa,жадьыны
1004,einschlafen::V,usnúť,умме усьыны
1005,einschlafen::V,zaspať,умме усьыны
1006,schlafen::V,spať,кӧлыны
1007,aufwachen::V,zobudiť sa,сайканы
1008,aufstehen::V,vstať,султыны
1009,sich erholen::V,zotavovať sa,шутэтскыны
1010,sich erholen::V,oddýchovať si,шутэтскыны
1011,krank werden::V,ochorieť,висьыны
1012,krank sein::V,chorieť,висьыны
1013,krank sein::V,byť chorý,висьыны
1014,schmerzen::V,bolieť,висьыны
1015,husten::V,kašľať,кызыны
1016,genesen::V,uzdraviť sa,юнматскыны
1017,genesen::V,uzdraviť sa,бурмытскылыны
1018,sterben::V,umrieť,кулыны
1019,sterben::V,zomrieť,кулыны
1020,umkommen::V,zahynúť,бырыны
1021,sich bewegen::V,pohybovať sa,вырыны
1022,sich rühren::V,hnúť sa,вырӟыны
1023,sich rühren::V,hnúť sa,вырӟылыны
1024,sich erheben::V,zdvihnúť sa,султыны
1025,sich setzen::V,sadnúť si,пуксьыны
1026,hinfallen::V,spadnúť,усьыны
1027,laufen::V,bežať,мыныны
1028,schreiten::V,kráčať,вамышъяны
1029,spazierengehen::V,prechádzať sa,мыныны
1030,spazierengehen::V,prechádzať sa,ветлыны
1031,eilen::V,súriť,дыртыны
1032,sich beeilen::V,ponáhľať sa,дыртыны
1033,sausen::V,hučať,туж ӝог мыныны
1034,rennen::V,bežať,бызьылыны
1035,springen::V,skákať,тэтчаны
1036,klettern::V,liezť,тубаны
1037,schaukeln::V,húpať,лэйканы
1038,schaukeln::V,húpať,шонаськыны
1039,schaukeln::V,hojdať,лэйканы
1040,schaukeln::V,hojdať,шонаськыны
1041,kriechen::V,liezť,нюж ветлыны
1042,kriechen::V,plaziť sa,нюж ветлыны
1043,schwimmen::V,plávať,уяны
1044,tauchen::V,ponoriť sa,зумылыны
1045,rudern::V,veslovať,полсаны
1046,fahren::V,ísť,ветлыны
1047,fahren::V,jazdiť,ветлыны
1048,fliegen::V,letieť,лобаны
1049,gehen::V,ísť,мыныны
1050,weggehen::V,odísť,кошкыны
1051,weggehen::V,odchádzať,кошкыны
1052,abfahren::V,odcestovať,кошкыны
1053,anhalten::V,zadržať sa,дугдыны
1054,anhalten::V,zastaviť sa,дугдыны
1055,hineingehen::V,vchádzať,пырыны
1056,eintreten::V,vojsť,пырыны
1057,eintreten::V,vstúpiť,пырыны
1058,kommen::V,prísť,вуыны
1059,kommen::V,prísť,лыктыны
1060,ankommen::V,prísť,вуыны
1061,ankommen::V,doraziť,вуыны
1062,zurückkommen::V,vrátiť sa,берытскыны
1063,bleiben::V,ostať,кыльыны
1064,bleiben::V,zostať,кыльыны
1065,warten::V,čakať,витьыны
1066,erwarten::V,očakávať,витьыны
1067,erwarten::V,očakávať,возьманы
1068,suchen::V,hľadať,утчаны
1069,finden::V,nájsť,шедьтыны
1070,versuchen::V,skúsiť,турттыны
1071,versuchen::V,pokúsiť sa,турттыны
1072,vorbereiten::V,pripraviť,дасяны
1073,lieben::V,ľúbiť,гажаны
1074,lieben::V,milovať,гажаны
1075,mögen::V,mať rád,яратыны
1076,lachen::V,smiať sa,серекъяны
1077,rühren::V,dojať,сюлме йӧтыны
1078,weinen::V,plakať,бӧрдыны
1079,schimpfen::V,nadávať,даллашыны
1080,sich ärgern::V,hnevať sa,лекъяськыны
1081,sich ärgern::V,zlostiť sa,лекъяськыны
1082,sich fürchten::V,báť sa,кышканы
1083,sich fürchten::V,báť sa,курданы
1084,fürchten::V,báť sa,курданы
1085,fürchten::V,báť sa,кышканы
1086,fliehen::V,utekať,пегӟыны
1087,flüchten::V,utiecť,пегӟыны
1088,sehen::V,vidieť,адӟыны
1089,anschauen::V,pozrieť sa na,учкыны
1090,ansehen::V,pozrieť,учкыны
1091,hören::V,počúvať,кылыны
1092,zuhören::V,počúvať,кылзыны
1093,probieren::V,ochutnať,веръяны
1094,riechen::V,ňuchať,зынъяны
1095,fühlen::V,cítiť,шӧдыны
1096,fühlen::V,pociťovať,шӧдыны
1097,scheinen::V,zdať sa,адскыны
1098,zu sehen sein::V,byť vidieť,адӟиськыны
1099,vernehmen::V,počuť,кылыны
1100,frieren::V,mrznúť,кынмыны
1101,frieren::V,oziabať,кынмыны
1102,tun::V,robiť,карыны
1103,können::V,môcť,быгатыны
1104,wollen::V,chcieť,потыны
1105,anfangen::V,začať,кутскыны
1106,beenden::V,skončiť,быдтыны
1107,beenden::V,skončiť,быдэстыны
1108,aufhören::V,prestať,дугдыны
1109,gelingen::V,podariť sa,быгатыны
1110,gelingen::V,podariť sa,луыны
1111,geraten::V,dariť sa,лэсяны
1112,öffnen::V,otvoriť,усьтыны
1113,schließen::V,zavrieť,пытсаны
1114,stellen::V,postaviť,пуктыны
1115,setzen::V,posadiť,пуктыны
1116,legen::V,klásť,поныны
1117,legen::V,položiť,поныны
1118,berühren::V,dotykať sa,исаны
1119,verbinden::V,spojiť,герӟаны
1120,bedecken::V,pokryť,пытсаны
1121,aufhängen::V,zavesiť,ошыны
1122,anzünden::V,zapáliť,ӝуатыны
1123,aufheben::V,zdvihnúť,ӝутыны
1124,zurücklassen::V,zanechať,кельтыны
1125,verlieren::V,stratiť,ыштыны
1126,fallen lassen::V,pustiť,уськытыны
1127,machen::V,robiť,лэсьтыны
1128,herstellen::V,vyrobiť,лэсьтыны
1129,bauen::V,stavať,пуктыны
1130,bauen::V,budovať,пуктыны
1131,reparieren::V,opraviť,тупатыны
1132,verbessern::V,zlepšiť,умоятыны
1133,ändern::V,zmeniť,воштыны
1134,ändern::V,preinačiť,воштыны
1135,graben::V,ryť,копаны
1136,graben::V,kopať,копаны
1137,beugen::V,ohnúť,губыртыны
1138,biegen::V,ohnúť,куасаны
1139,drehen::V,točiť,бергатыны
1140,drehen::V,krútiť,бергатыны
1141,wenden::V,obrátiť,берыктыны
1142,wenden::V,prevrátiť,берыктыны
1143,umdrehen::V,otočiť,берыктыны
1144,umdrehen::V,obrátiť,берыктыны
1145,heben::V,dvíhať,ӝутыны
1146,heben::V,povzniesť,ӝутыны
1147,hochheben::V,zdvihnúť,ӝутъяны
1148,ergreifen::V,uchopiť sa,кутыны
1149,ergreifen::V,uchopiť sa,кырмыны
1150,halten::V,držať,возьыны
1151,drücken::V,tisnúť,зӥбыны
1152,drücken::V,tisnúť,пачкатыны
1153,schieben::V,posunovať,донганы
1154,kratzen::V,škrabať,вуштыны
1155,lecken::V,lízať,нюлыны
1156,beißen::V,kúsať,куртчыны
1157,abreißen::V,odtrhnúť,ишкалтыны
1158,abschneiden::V,odrezať,шорыны
1159,abschneiden::V,odrezať,вандыны
1160,abschneiden::V,odkrojiť,шорыны
1161,abschneiden::V,odkrojiť,вандыны
1162,binden::V,zaviazať,керттыны
1163,binden::V,priviazať,керттыны
1164,stecken::V,strčiť,мертчытыны
1165,brechen::V,zlomiť,тӥяны
1166,klopfen::V,tĺcť,йыганы
1167,klopfen::V,tĺcť,шарккетыны
1168,klopfen::V,klopať,йыганы
1169,klopfen::V,klopať,шарккетыны
1170,hauen::V,nabiť,жугыны
1171,hauen::V,nabiť,тышканы
1172,kleben::V,lepiť,лякыны
1173,kleben::V,nalepiť,лякыны
1174,reiben::V,trieť,зыраны
1175,reiben::V,trieť,вуштыны
1176,streichen::V,namazať,зыраны
1177,schleifen::V,ostríť,шерыны
1178,schneiden::V,rezať,вандыны
1179,schneiden::V,strihať,вандыны
1180,rütteln::V,triasť,зуркатыны
1181,rütteln::V,lomcovať,зуркатыны
1182,schütteln::V,triasť,куалекъятыны
1183,schütteln::V,potriasť,куалекъятыны
1184,schwenken::V,mávať,шонаны
1185,schütten::V,sypať,лэзьыны
1186,füllen::V,plniť,тырмытыны
1187,einwickeln::V,zabaliť,биньыны
1188,tragen::V,niesť,нуыны
1189,schleppen::V,vliecť,кыскыны
1190,ziehen::V,ťahať,кыскыны
1191,aufbewahren::V,uložiť,возьыны
1192,aufbewahren::V,uschovať,возьыны
1193,werfen::V,hodiť,куяны
1194,werfen::V,hodiť,лэзяны
1195,werfen::V,vrhnúť,куяны
1196,werfen::V,vrhnúť,лэзяны
1197,fangen::V,chytať,кутыны
1198,packen::V,baliť,кутыны
1199,packen::V,baliť,кырмыны
1200,packen::V,chytiť,кутыны
1201,packen::V,chytiť,кырмыны
1202,verstecken::V,skryť,ватыны
1203,verstecken::V,schovať,ватыны
1204,teilen::V,podeliť,люкыны
1205,teilen::V,rozdeliť,люкыны
1206,schicken::V,posielať,ыстыны
1207,bringen::V,priniesť,вайыны
1208,hinzufügen::V,pripojiť,ватсаны
1209,bekommen::V,dostať,басьтыны
1210,erhalten::V,prijať,басьтыны
1211,nehmen::V,vziať,кутыны
1212,nehmen::V,vziať,басьтыны
1213,wählen::V,voliť,бырйыны
1214,auswählen::V,vybrať,бырйыны
1215,auswählen::V,vyvoliť,бырйыны
1216,bewahren::V,zachovať,возьыны
1217,behindern::V,zavadzať,могӟытыны
1218,behindern::V,byť v ceste,могӟытыны
1219,verderben::V,skaziť,сӧрыны
1220,beschädigen::V,ublížiť,урод лэсьтыны
1221,beschädigen::V,poškodiť,урод лэсьтыны
1222,zerbrechen::V,rozbiť,сӧрыны
1223,zerbrechen::V,prelomiť,сӧрыны
1224,zerreißen::V,pretrhnúť,кесяны
1225,zerstören::V,zničiť,куашкатыны
1226,verbrennen::V,spáliť,сутыны
1227,geben::V,dať,сётыны
1228,reichen::V,podať,сётыны
1229,schenken::V,darovať,кузьманы
1230,versprechen::V,sľúbiť,кыл сётыны
1231,wünschen::V,želať,сӥзьыны
1232,loben::V,chváliť,ушъяны
1233,küssen::V,bozkať,чупаны
1234,wiegen::V,kolísať,веттаны
1235,wiegen::V,kolísať,лэйкатыны
1236,zudecken::V,prikryť,шобыртыны
1237,wecken::V,zobudiť,сайкатыны
1238,zeigen::V,ukázať,возьматыны
1239,führen::V,viesť,нуыны
1240,lehren::V,učiť,дышетыны
1241,unterrichten::V,vyučovať,дышетыны
1242,aufziehen::V,vychovať,будэтыны
1243,leiten::V,viesť,кивалтыны
1244,antreiben::V,popudiť,дыртытыны
1245,lassen::V,dať,-ытыны
1246,einladen::V,pozvať,ӧтьыны
1247,einladen::V,povolať,ӧтьыны
1248,vereinigen::V,spojiť,огазеяны
1249,vereinigen::V,zjednotiť,огазеяны
1250,besuchen::V,navštíviť,адӟыськыны
1251,treffen::V,stretnúť,пумитаны
1252,sich versammeln::V,zhromaždiť sa,люкаськыны
1253,spielen::V,hrať,шудыны
1254,singen::V,spievať,кырӟаны
1255,tanzen::V,tancovať,эктыны
1256,sich trennen::V,rozísť sa,люкиськыны
1257,verlassen::V,opustiť,куштыны
1258,retten::V,zachrániť,утьыны
1259,bewachen::V,strážiť,возьманы
1260,schützen::V,chrániť,утялтыны
1261,verteidigen::V,brániť,возьманы
1262,sich schlagen::V,biť sa,жугиськыны
1263,schießen::V,streliť,ыбылӥськны
1264,schießen::V,strieľať,ыбылӥськны
1265,siegen::V,zvíťaziť,вормыны
1266,ärgern::V,hnevať,вожпоттыны
1267,ärgern::V,zlostiť,вожпоттыны
1268,schlagen::V,biť,жуккыны
1269,schlagen::V,udrieť,жуккыны
1270,treten::V,kopnúť,лёганы
1271,stechen::V,bodnúť,бышкалтыны
1272,stechen::V,pichnúť,бышкалтыны
1273,stoßen::V,udrieť,донгыны
1274,stehlen::V,kradnúť,вораны
1275,stehlen::V,kradnúť,лушканы
1276,stören::V,vyrušiť,люкетыны
1277,belästigen::V,obťažovať,акыльтыны
1278,belästigen::V,obťažovať,вукылмыны
1279,verbergen::V,skryť,ватыны
1280,täuschen::V,sklamať,алданы
1281,betrügen::V,klamať,пӧяны
1282,betrügen::V,podvádzať,пӧяны
1283,töten::V,zabiť,виыны
1284,töten::V,usmrtiť,виыны
1285,wohnen::V,bývať,улыны
1286,arbeiten::V,pracovať,ужаны
1287,sammeln::V,zbierať,бичаны
1288,pflücken::V,trhať,ишкыны
1289,pflücken::V,oberať,ишкыны
1290,jagen::V,poľovať,пӧйшураны
1291,fischen::V,loviť ryby,чорыганы
1292,fischen::V,chytať ryby,чорыганы
1293,fassen::V,uloviť,кутыны
1294,hüten::V,pásť,возьманы
1295,treiben::V,hnať,улляны
1296,anbinden::V,priviazať,думыны
1297,füttern::V,kŕmiť,сюдыны
1298,melken::V,dojiť,кыскыны
1299,hacken::V,seknúť,кораны
1300,gießen::V,polievať,киськаны
1301,reifen::V,dozrieť,вуыны
1302,reifen::V,dozrieť,кисьманы
1303,zubereiten::V,pripraviť,лесьтыны
1304,kochen::V,variť,пӧзьтыны
1305,backen::V,piecť,пыжыны
1306,backen::V,smažiť,пыжыны
1307,braten::V,piecť,пыжыны
1308,braten::V,pražiť,пыжыны
1309,umrühren::V,pomiešať,сураны
1310,stricken::V,pliesť,керттыны
1311,nähen::V,šiť,вурыны
1312,färben::V,zafarbiť,буяны
1313,reinigen::V,čistiť,сузяны
1314,waschen::V,myť,мисьтаськыны
1315,abwischen::V,utrieť,ӵушылыны
1316,spülen::V,vyplachovať,гылъяны
1317,fegen::V,zametať,ӵужыны
1318,kehren::V,zametať,ӵужыны
1319,baden::V,kúpať sa,пыласькыны
1320,sich waschen::V,umývať sa,пыласькыны
1321,ausziehen::V,zobliecť,кыльыны
1322,anziehen::V,obliecť,дӥсяны
1323,sich anziehen::V,obliecť sa,дӥсьяськыны
1324,kämmen::V,česať,сынаны
1325,schmücken::V,ozdobiť,чеберъяны
1326,sagen::V,povedať,шуыны
1327,sagen::V,povedať,вераны
1328,sprechen::V,hovoriť,вераськыны
1329,reden::V,rozprávať,вераськыны
1330,sich unterhalten::V,rozprávať sa,вераськыны
1331,fragen::V,spýtať sa,юаны
1332,bitten::V,prosiť,курыны
1333,erzählen::V,rozprávať,вераны
1334,erzählen::V,rozprávať,мадьыны
1335,mitteilen::V,oznámiť,ивортыны
1336,nennen::V,nazvať,шуыны
1337,nennen::V,menovať,шуыны
1338,rufen::V,volať,ӧтьыны
1339,rufen::V,zavolať,ӧтьыны
1340,prahlen::V,vystatovať sa,ушъяськыны
1341,übersetzen::V,preložiť,берыктыны
1342,denken::V,myslieť,малпаны
1343,glauben::V,veriť,оскыны
1344,bemerken::V,podotknuť,адӟыны
1345,bemerken::V,spozorovať,адӟыны
1346,erkennen::V,poznať,тодыны
1347,begreifen::V,pochopiť,валаны
1348,begreifen::V,porozumieť,валаны
1349,verstehen::V,rozumieť,валаны
1350,lernen::V,učiť sa,дышетскыны
1351,wissen::V,vedieť,тодыны
1352,sich erinnern an::V,pamätať si na,тодэ вайыны
1353,vergessen::V,zabudnuť,вунэтыны
1354,messen::V,merať,мертаны
1355,zählen::V,počítať,лыдъяны
1356,rechnen::V,rátať,лыдъяны
1357,rechnen::V,počítať,лыдъяны
1358,lesen::V,čítať,лыдӟыны
1359,malen::V,maľovať,суреданы
1360,zeichnen::V,kresliť,суреданы
1361,schreiben::V,písať,гожъяны
1362,besitzen::V,mať,луыны
1363,besitzen::V,vlastniť,луыны
1364,kaufen::V,kúpiť,басьтыны
1365,verkaufen::V,predať,вузаны
1366,bezahlen::V,zaplatiť,тырыны
1367,zahlen::V,platiť,тырыны
1368,beherrschen::V,ovládať,кузёяськыны
1369,ertragen::V,znášať,чиданы
1370,ertragen::V,vydržať,чиданы
