,Concept_ID,ru,vep
834,trinken::V,пить,joda
835,essen::V,есть,söda
836,essen::V,кушать,söda
837,schlucken::V,глотать,lainata
838,müde werden::V,устать,väzuda
839,müde werden::V,устать,šuštuda
840,einschlafen::V,заснуть,uinota
841,schlafen::V,спать,magata
842,schlafen::V,спать,nukkuda
843,aufwachen::V,проснуться,heraštuda
844,aufstehen::V,встать,nousta
845,sich erholen::V,отдыхать,lebaitas
846,krank werden::V,заболеть,läžegata
847,krank sein::V,болеть,läžuda
848,schmerzen::V,болеть,kibištada
849,husten::V,кашлять,rügda
850,genesen::V,поправиться,tervehtuda
851,sterben::V,умереть,kolda
852,umkommen::V,погибнуть,kolda
853,sich bewegen::V,двигаться,likkuda
854,sich rühren::V,шевельнуться,likahtada
855,sich rühren::V,шевельнуться,kubahtada
856,sich erheben::V,встать,nousta
857,sich setzen::V,сесть,išttas
858,hinfallen::V,упасть,langeta
859,laufen::V,ходить,kävuda
860,schreiten::V,шагать,astta
861,schreiten::V,шагать,haškta
862,spazierengehen::V,гулять,kävelta
863,eilen::V,спешить,kiruhtada
864,sich beeilen::V,торопиться,kiruhtada
865,sausen::V,мчаться,fun'urta
866,rennen::V,бегать,joksta
867,springen::V,прыгать,hüptä
868,klettern::V,лазать,libuda
869,schaukeln::V,раскачиваться,čibuda
870,kriechen::V,ползать,ličtas
871,schwimmen::V,плавать,ujuda
872,tauchen::V,нырять,čukautas
873,rudern::V,грести,souta
874,fahren::V,ехать,ajada
875,fahren::V,ехать,ajelda
876,fliegen::V,летать,leta
877,gehen::V,идти,mända
878,gehen::V,идти,kävuda
879,weggehen::V,уйти,päzda
880,weggehen::V,уйти,lähtta
881,abfahren::V,отправиться,tönduda
882,anhalten::V,остановиться,seižutadas
883,hineingehen::V,входить,mända südäimehe
884,eintreten::V,войти,tulda
885,kommen::V,прийти,tulda
886,ankommen::V,прибыть,tulda
887,zurückkommen::V,возвратиться,pörtas
888,bleiben::V,остаться,jäda
889,warten::V,ждать,varastada
890,erwarten::V,ожидать,varastada
891,suchen::V,искать,ectä
892,finden::V,найти,löuta
893,versuchen::V,пытаться,ladida
894,versuchen::V,пытаться,rohkaita
895,vorbereiten::V,подготовить,vaumita
896,lieben::V,любить,armastada
897,mögen::V,любить,navedida
898,lachen::V,смеяться,nagrda
899,rühren::V,растрогать,likutada
900,weinen::V,плакать,itkta
901,schimpfen::V,ругаться,laidas
902,schimpfen::V,ругаться,pačatada
903,sich ärgern::V,сердиться,rändüda
904,sich fürchten::V,бояться,varaita
905,fürchten::V,бояться,varaita
906,fliehen::V,убегать,pageta
907,flüchten::V,убежать,pageta
908,flüchten::V,убежать,joksta
909,sehen::V,видеть,nähta
910,anschauen::V,посмотреть,kacta
911,ansehen::V,смотреть,kacta
912,hören::V,слышать,kulda
913,zuhören::V,слушать,kundeltas
914,probieren::V,пробовать,mujada
915,riechen::V,нюхать,rižada
916,fühlen::V,чувствовать,mujada
917,scheinen::V,казаться,näguda
918,zu sehen sein::V,виднеться,näguda
919,vernehmen::V,услышать,kulištada
920,frieren::V,мерзнуть,kül'mdä
921,tun::V,делать,tehta
922,können::V,мочь,voida
923,können::V,мочь,mahtta
924,können::V,уметь,voida
925,können::V,уметь,mahtta
926,wollen::V,хотеть,himoita
927,wollen::V,хотеть,tahtoida
928,anfangen::V,начать,zavottä
929,anfangen::V,начать,augotada
930,beenden::V,закончить,loptä
931,aufhören::V,перестать,loptas
932,gelingen::V,удаться,lähtta
933,gelingen::V,удаться,tehtas
934,geraten::V,оказаться,tulda
935,öffnen::V,открыть,avaita
936,schließen::V,закрыть,saubata
937,stellen::V,поставить,panda
938,stellen::V,поставить,seižutada
939,setzen::V,посадить,ištutada
940,legen::V,класть,panda
941,berühren::V,трогать,koskta
942,berühren::V,трогать,käziduda
943,verbinden::V,связать,ühtenzoitta
944,bedecken::V,покрыть,katta
945,bedecken::V,покрыть,peitta
946,aufhängen::V,повесить,riputada
947,anzünden::V,зажечь,sütutada
948,aufheben::V,поднять,leta
949,zurücklassen::V,оставить,jätta
950,verlieren::V,потерять,kadotada
951,fallen lassen::V,уронить,kirbotada
952,machen::V,сделать,säta
953,machen::V,сделать,tehta
954,herstellen::V,изготовить,tehta
955,bauen::V,строить,leta
956,bauen::V,строить,sauda
957,reparieren::V,чинить,koheta
958,verbessern::V,улучшить,paremboita
959,ändern::V,изменить,vajehtada
960,graben::V,копать,kaida
961,graben::V,копать,čongoida
962,beugen::V,согнуть,koverta
963,biegen::V,погнуть,painda
964,drehen::V,вертеть,punotada
965,wenden::V,повернуть,käta
966,wenden::V,повернуть,kärauta
967,umdrehen::V,перевернуть,käta
968,heben::V,поднимать,leta
969,hochheben::V,поднять,libutada
970,ergreifen::V,схватить,tabata
971,halten::V,держать,pidada
972,drücken::V,нажимать,painda
973,schieben::V,толкать,žigutada
974,kratzen::V,скрести,künstä
975,lecken::V,лизать,nolda
976,beißen::V,кусать,purda
977,beißen::V,кусать,hambastada
978,abreißen::V,оторвать,ratketa
979,abschneiden::V,отрезать,čapata
980,abschneiden::V,отрезать,leikata
981,binden::V,вязать,sidoda
982,stecken::V,воткнуть,čokaita
983,brechen::V,сломать,katkaita
984,klopfen::V,стучать,kolkotada
985,hauen::V,бить,löda
986,kleben::V,клеить,klejata
987,reiben::V,тереть,hosta
988,reiben::V,тереть,törkita
989,reiben::V,тереть,jorotada
990,streichen::V,намазать,voita
991,schleifen::V,точить,hijoida
992,schleifen::V,точить,teravzoitta
993,schneiden::V,резать,leikata
994,rütteln::V,шатать,heilutada
995,schütteln::V,трясти,pudištada
996,schwenken::V,махать,maihutada
997,schütten::V,налить,valada
998,füllen::V,наполнить,täutta
999,einwickeln::V,завернуть,kärdä
1000,tragen::V,нести,kantta
1001,tragen::V,нести,kandišta
1002,schleppen::V,тащить,vedätada
1003,ziehen::V,тянуть,vedada
1004,aufbewahren::V,хранить,kaita
1005,werfen::V,бросать,čuta
1006,werfen::V,бросать,tactä
1007,fangen::V,ловить,püta
1008,packen::V,схватить,tabata
1009,verstecken::V,спрятать,peitta
1010,teilen::V,разделить,jagada
1011,schicken::V,посылать,oigeta
1012,bringen::V,принести,veda
1013,hinzufügen::V,добавить,ližata
1014,bekommen::V,достать,sada
1015,erhalten::V,получить,sada
1016,nehmen::V,взять,otta
1017,wählen::V,выбрать,valita
1018,auswählen::V,отобрать,valita
1019,bewahren::V,сохранить,kaita
1020,behindern::V,препятствовать,telustada
1021,verderben::V,испортить,travida
1022,beschädigen::V,повредить,satatada
1023,zerbrechen::V,разбить,mureta
1024,zerreißen::V,разорвать,rebitada
1025,zerstören::V,разрушить,mureta
1026,verbrennen::V,сжечь,poltta
1027,geben::V,дать,antta
1028,reichen::V,передать,antta
1029,schenken::V,дарить,lahjoita
1030,versprechen::V,обещать,toivotada
1031,wünschen::V,желать,toivotada
1032,loben::V,хвалить,kitta
1033,küssen::V,целовать,tervehtada
1034,wiegen::V,качать,likutada
1035,zudecken::V,накрыть,katta
1036,wecken::V,разбудить,noustatada
1037,zeigen::V,показать,ozutada
1038,führen::V,вести,astutada
1039,lehren::V,учить,opeta
1040,unterrichten::V,преподавать,opeta
1041,aufziehen::V,воспитать,kazvatada
1042,leiten::V,руководить,ohjata
1043,antreiben::V,подгонять,rigehtoitta
1044,lassen::V,заставить,käskta
1045,einladen::V,пригласить,kucta
1046,vereinigen::V,объединить,ühtenzoitta
1047,besuchen::V,посетить,rižada
1048,treffen::V,встретить,vastata
1049,sich versammeln::V,собраться,kägeta
1050,sich versammeln::V,собраться,sätas
1051,spielen::V,играть,väta
1052,singen::V,петь,pajatada
1053,tanzen::V,плясать,kargaita
1054,tanzen::V,танцевать,kargaita
1055,sich trennen::V,расстаться,erigata
1056,verlassen::V,покинуть,jätta
1057,retten::V,спасти,päzutada
1058,bewachen::V,охранять,varjoita
1059,schützen::V,уберегать,kaita
1060,verteidigen::V,защитить,kaita
1061,sich schlagen::V,драться,torata
1062,schießen::V,стрелять,ampta
1063,siegen::V,победить,vägestada
1064,ärgern::V,сердить,verdutada
1065,ärgern::V,сердить,rändütada
1066,schlagen::V,ударить,löda
1067,schlagen::V,ударить,iškta
1068,treten::V,пинать,peksta
1069,treten::V,пинать,topsta
1070,stechen::V,уколоть,pystiä
1071,stoßen::V,толкнуть,iškta
1072,stoßen::V,толкнуть,pudištada
1073,stehlen::V,украсть,vargastada
1074,stören::V,помешать,keskustada
1075,belästigen::V,надоедать,tartuteldas
1076,verbergen::V,скрыть,katelda
1077,täuschen::V,обмануть,manitada
1078,betrügen::V,смошенничать,manitada
1079,töten::V,убить,rikta
1080,töten::V,убить,surmita
1081,wohnen::V,проживать,eläda
1082,arbeiten::V,работать,rata
1083,sammeln::V,собрать,kogota
1084,pflücken::V,рвать,poimda
1085,pflücken::V,срывать,poimda
1086,jagen::V,охотиться,mecata
1087,fischen::V,рыбачить,kalatada
1088,fassen::V,поймать,tabata
1089,hüten::V,пасти,paimeta
1090,treiben::V,гнать,ajada
1091,anbinden::V,привязать,küttestada
1092,anbinden::V,привязать,sidoda
1093,füttern::V,кормить,sötta
1094,melken::V,доить,lüpsta
1095,hacken::V,рубить,sauda
1096,gießen::V,полить,valada
1097,reifen::V,созреть,küpseta
1098,zubereiten::V,приготовить,vaumištada
1099,kochen::V,варить,keitta
1100,backen::V,печь,paštta
1101,braten::V,жарить,žarda
1102,umrühren::V,перемешать,segoitada
1103,stricken::V,вязать,kudoda
1104,nähen::V,шить,ombelta
1105,färben::V,покрасить,mujutada
1106,reinigen::V,очистить,puhtastada
1107,waschen::V,стирать,pesta
1108,abwischen::V,вытереть,pühktä
1109,spülen::V,полоскать,huhtoida
1110,fegen::V,подметать,pühkta
1111,kehren::V,мести,uhoita
1112,baden::V,купаться,kül'ptäs
1113,sich waschen::V,мыться,pestas
1114,ausziehen::V,снять,riičta
1115,ausziehen::V,снять,rušta
1116,anziehen::V,надеть,panda päle
1117,anziehen::V,надеть,panda kädehe
1118,anziehen::V,надеть,panda jaugha
1119,sich anziehen::V,одеться,sobdas
1120,kämmen::V,причесать,harjata
1121,schmücken::V,украсить,čomitada
1122,sagen::V,сказать,sanuda
1123,sprechen::V,говорить,pagišta
1124,reden::V,разговаривать,pagišta
1125,sich unterhalten::V,беседовать,lodaita
1126,fragen::V,спросить,küzuda
1127,bitten::V,просить,pakita
1128,erzählen::V,рассказать,sanuda
1129,erzählen::V,рассказать,starinoita
1130,mitteilen::V,сообщить,tedotada
1131,nennen::V,назвать,nimitada
1132,rufen::V,звать,kucta
1133,prahlen::V,хвастаться,kittäs
1134,übersetzen::V,перевести,käta
1135,denken::V,думать,meletada
1136,glauben::V,верить,uskta
1137,bemerken::V,заметить,homaita
1138,erkennen::V,узнать,tundištada
1139,begreifen::V,понять,tabata
1140,begreifen::V,постичь,tabata
1141,verstehen::V,услышать,el'geta
1142,verstehen::V,услышать,toimetada
1143,lernen::V,учиться,opetas
1144,wissen::V,знать,teta
1145,sich erinnern an::V,вспомнить,johtutada
1146,vergessen::V,забыть,unohtada
1147,messen::V,мерить,märita
1148,zählen::V,считать,lugeda
1149,rechnen::V,считать,lugeda
1150,lesen::V,читать,lugeda
1151,malen::V,рисовать,pirta
1152,zeichnen::V,рисовать,pirta
1153,schreiben::V,писать,kirjutada
1154,besitzen::V,иметь,omištada
1155,kaufen::V,купить,ostta
1156,verkaufen::V,продать,möda
1157,bezahlen::V,заплатить,maksta
1158,zahlen::V,платить,maksta
1159,beherrschen::V,владеть,valdoita
1160,ertragen::V,вытерпеть,tirpta
