,Concept_ID,sv,kl
778,verschieden::A,åtskillig,tamalaat
779,nah::A,nära,qanippoq
780,fern::A,fjärran,ungasippoq
781,linker::A,vänster,saamerleq
782,rechter::A,höger,innarluissut
783,anderer::A,annan,
784,erster::A,första,siulleq
785,zweiter::A,andra,qataatsup tullia
786,dritter::A,tredje,pingajorarterut
787,letzter::A,sist,kingulleq
788,allein::ADV,allena,kisimiippoq
789,auf einmal::ADV,på en gång,tassanngaannaq
790,zusammen::ADV,tillsammans,attaasa
791,zusammen::ADV,tillsammans,attarmik
792,lange::ADV,länge,akuni
793,plötzlich::ADV,plötsligt,tassanngaannaq
794,sofort::ADV,strax,erniinnaq
795,sofort::ADV,genast,erniinnaq
796,später::ADV,senare,kingorna
797,jetzt::ADV,nu,maanna
798,jetzt::ADV,nu,massakkut
799,heute::ADV,i dag,ullumi
800,morgen::ADV,i morgon,aqagu
801,bald::ADV,snart,erniinnaq
802,dann::ADV,då,taava
803,gestern::ADV,i går,ippassaq
804,einst::ADV,en gång,ataatsimik
805,einst::ADV,en gång,ilaanni
806,damals::ADV,då,taamani
807,damals::ADV,då,taamanikkut
808,damals::ADV,då,taassumuunakkut
809,damals::ADV,den gången,taamani
810,damals::ADV,den gången,taamanikkut
811,damals::ADV,den gången,taassumuunakkut
812,danach::ADV,därefter,taava
813,vorher::ADV,före,siornagut
814,vorher::ADV,förut,siornagut
815,zuerst::ADV,först,
816,einmal::ADV,en gång,ilaanni
817,einmal::ADV,en gång,ataatsimik
818,manchmal::ADV,ibland,qaqutigu
819,manchmal::ADV,ibland,qaqutigut
820,oft::ADV,ofta,akulikitsumik
821,immer::ADV,alltid,tamatigut
822,niemals::ADV,aldrig,
823,hier::ADV,här,maani
824,hierhin::ADV,hit,maani
825,von hier::ADV,härifrån,
826,dort::ADV,där,
827,dorthin::ADV,dit,ikuuna
828,geradeaus::ADV,rätt fram,narlumut
829,vorwärts::ADV,fram,pilangavoc
830,vorwärts::ADV,framåt,pilangavoc
831,rückwärts::ADV,baklänges,kingumut
832,rückwärts::ADV,baklänges,tunumut or tunummut
833,zurück::ADV,tillbaka,kingumut
834,zurück::ADV,tillbaka,tunumut or tunummut
835,unten::ADV,nere,kana
836,unten::ADV,nedanför,kana
837,hinab::ADV,ned,qiviu
838,hinab::ADV,nedåt,qiviu
839,oben::ADV,ovan,
840,oben::ADV,ovanpå,
841,hinauf::ADV,upp,
842,hinauf::ADV,uppåt,
843,überall::ADV,överallt,tamaginni
844,überall::ADV,överallt,tamani tamaani
845,nicht::ADV,ej,
846,nicht::ADV,inte,
847,ein wenig::ADV,litet,
848,kaum::ADV,knappt,qaqutigorsuaq
849,kaum::ADV,knappast,qaqutigorsuaq
850,sehr::ADV,mycket,assut
851,so::ADV,så,
852,noch::ADV,än,qeratavoq
853,noch::ADV,ännu,qeratavoq
854,nur::ADV,bara,
855,nur::ADV,endast,
856,schon::ADV,redan,taava-una
857,wieder::ADV,åter,kingumut
858,vergebens::ADV,förgäves,angiluk
859,vor::PRP,utanför,
860,hinter::PRP,bakom,
861,unter::PRP,under,
862,durch::PRP,genom,
863,durch::PRP,igenom,
864,neben::PRP,bredvid,
865,neben::PRP,vid sidan av,
866,zwischen::PRP,mellan,
867,wegen::PRP,på grund av,
868,dies::PRN,detta,manna
869,dies::PRN,detta,matuma
870,das::PRN,det,ua
871,alles::PRN,allt,
872,ich::PRN,jag,uanga
873,du::PRN,du,illit
874,er::PRN,han,una
875,wir::PRN,vi,uagut
876,ihr::PRN,ni,ilissi
877,sie::PRN,de,uku
878,was::FPRN,vad,aat?
879,wer::FPRN,vem,kikkut
880,wo::FADV,var,sumi
881,wohin::FADV,vart,sumut
882,wie::FADV,hur,qanoq
883,warum::FADV,varför,sooq
884,wieviel::FNUM,hur mycket,qassit
885,wieviel::FNUM,hur mycket,qanoq atsigisumik?
886,eins::NUM,en,ataaseq
887,eins::NUM,ett,ataaseq
888,zwei::NUM,två,marluk
889,drei::NUM,tre,pingasut
890,vier::NUM,fyra,sisamat
891,vier::NUM,fyra,qajuusat
892,fünf::NUM,fem,tallimat
893,sechs::NUM,sex,arfineq
894,sechs::NUM,sex,arfinillit
895,sieben::NUM,sju,arfineq-marluk
896,acht::NUM,åtta,arfineq pingasut
897,neun::NUM,nio,qulingiluat
898,neun::NUM,nio,arfineq sisamat
899,zehn::NUM,tio,qulit
900,elf::NUM,elva,aqqaneq
901,zwölf::NUM,tolv,aqqaneq-marluk
902,zwanzig::NUM,tjugo,tyve
903,dreißig::NUM,trettio,tredive
904,dreißig::NUM,trettio,pingasunik qulillit
905,vierzig::NUM,fyrtio,fyrre
906,fünfzig::NUM,femtio,halvtreds
907,fünfzig::NUM,femtio,tallimanik qulillit
908,sechzig::NUM,sextio,tres
909,siebzig::NUM,sjuttio,halvfjerds
910,achtzig::NUM,åttio,firs
911,neunzig::NUM,nittio,halvfems
912,hundert::NUM,hundra,et hundrede
913,tausend::NUM,tusen,et tusinde
914,und::CNJ,och,aamma
915,oder::CNJ,eller,imalluunnit
916,stehen::V,stå,sikingavoq
917,sitzen::V,sitta,ingippoq
918,liegen::V,ligga,nalavoq
919,liegen::V,ligga,aqupivoq
920,hängen::V,hänga,nivinngarpaa
921,werden::V,bli,pinngorpoq
922,passieren::V,ske,pivoq
923,passieren::V,hända,pivoq
924,beginnen::V,börja,aallarnerpaa
925,enden::V,ända,naggaserpaa
926,wechseln::V,växla,immikkut ilivoq
927,aufgehen[Sonne]::V,gå upp,
928,untergehen[Sonne]::V,gå ned,ilioqqaasoq
929,scheinen[Sonne]::V,skina,qinnorpoq
930,scheinen[Sonne]::V,skina,qinngorpoq
931,donnern::V,dundra,kalleq
932,wehen::V,blåsa,timmivoq
933,strömen::V,forsa,
934,strömen::V,strömma,
935,fließen::V,flyta,
936,sich drehen::V,snurra,ipippaa
937,schwanken::V,vackla,aalavoq
938,schwingen::V,svinga,issakajaat or issakatsiaarut
939,fallen::V,falla,quasivaa
940,brennen::V,brinna,seerpoq
941,brennen::V,brinna,uuppaa
942,rauchen::V,ryka,pujoorpoq
943,regnen::V,regna,siallerpoq
944,gefrieren::V,frysa,qiulerpoq
945,tauen::V,töa,aappoq
946,schmelzen::V,smälta,aappoq
947,schmelzen::V,smälta,aatsippaa
948,trocknen::V,torka,panerserpaa
949,sieden::V,koka,qalappoq
950,sieden::V,sjuda,qalappoq
951,faulen::V,ruttna,
952,verfaulen::V,ruttna,
953,reißen::V,brista,qulli
954,reißen::V,brista,alittorpaa
955,reißen::V,brista,kimillanneq
956,versinken::V,sjunka,kivivaa
957,versinken::V,sjunka,apparpoq
958,vergehen::V,förgå,qaangerpaa
959,vergehen::V,förgå,sarsuppoq
960,erscheinen::V,synas,takutippoq
961,erscheinen::V,visa sig,takutippoq
962,verschwinden::V,försvinna,
963,sinken::V,sjunka,kivivaa
964,sinken::V,sjunka,apparpoq
965,abnehmen::V,avta,ikillipput
966,abnehmen::V,minskas,ikillipput
967,zunehmen::V,tilltaga,allisippaa
968,steigen::V,stiga,allisippaa
969,wachsen::V,växa,allivoq
970,glänzen::V,glimma,qinngorpoq
971,glänzen::V,glimma,qinnorpoq
972,funkeln::V,tindra,uisorilavoq
973,funkeln::V,gnistra,uisorilavoq
974,lärmen::V,bråka,
975,lärmen::V,väsnas,
976,läuten::V,ringa,avilualaarpoq
977,klingeln::V,ringa,aviluarpoq
978,klingeln::V,ringa,aviluarpaluppoq
979,klirren::V,klirra,
980,brausen::V,brusa,ittuk
981,brausen::V,brusa,ittuppoq
982,brausen::V,brusa,ittuppaluppoq
983,rauschen::V,susa,
984,klingen::V,låta,
985,klingen::V,klinga,
986,bellen::V,skälla,qiluppoq
987,heulen::V,yla,maarpoq
988,heulen::V,yla,maalavoq
989,heulen::V,yla,miaggoorpoq
990,heulen::V,tjuta,maarpoq
991,heulen::V,tjuta,maalavoq
992,heulen::V,tjuta,miaggoorpoq
993,blasen::V,blåsa,aporneq
994,pfeifen::V,vissla,siggartartitsivoq
995,pfeifen::V,vissla,siorsulavoq
996,schreien::V,skrika,suaarpoq
997,stöhnen::V,stöna,nipiliorpoq
998,stöhnen::V,stöna,nipilliorpoq
999,zittern::V,darra,qarsulivik
1000,zittern::V,skälva,qarsulivik
1001,leben::V,leva,inuuvoq
1002,geboren werden::V,födas,inuuvoq
1003,geboren werden::V,födas,inunngorpoq
1004,atmen::V,andas,anersaarpoq
1005,trinken::V,dricka,imerpoq
1006,essen::V,äta,tamorpoq
1007,schlucken::V,svälja,tuluarnaq
1008,müde werden::V,tröttna,
1009,einschlafen::V,somna,sinippoq
1010,schlafen::V,sova,sinik
1011,aufwachen::V,vakna,iterpoq
1012,aufwachen::V,vakna,eqqumavoq
1013,aufstehen::V,stiga upp,makippoq
1014,sich erholen::V,repa sig,qasuerserpoq
1015,sich erholen::V,hämta sig,qasuerserpoq
1016,krank werden::V,insjukna,
1017,krank sein::V,vara sjuk,
1018,schmerzen::V,smärta,anneraa
1019,schmerzen::V,smärta,annernarpoq
1020,schmerzen::V,göra ont,anneraa
1021,schmerzen::V,göra ont,annernarpoq
1022,husten::V,hosta,quersorpoq
1023,genesen::V,tillfriskna,ajunngissivoq
1024,genesen::V,tillfriskna,ilisimmarpoq
1025,genesen::V,tillfriskna,ilorrippoq
1026,sterben::V,dö,toquvoq
1027,umkommen::V,omkomma,
1028,sich bewegen::V,röra sig,ingerlavoq
1029,sich rühren::V,röra på sig,
1030,sich erheben::V,resa sig,
1031,sich setzen::V,sätta sig,ingippoq
1032,hinfallen::V,falla omkull,
1033,laufen::V,löpa,arpappoq
1034,schreiten::V,skrida,ingerlavoq
1035,spazierengehen::V,promenera,utertakajaarpoq
1036,spazierengehen::V,promenera,utertakattajaarpoq
1037,eilen::V,ila,qaa qaa
1038,eilen::V,ila,qiilasaarpoq
1039,eilen::V,ila,ingerlasaarpaa
1040,sich beeilen::V,skynda sig,tuaviorpoq
1041,sausen::V,susa,uiguut
1042,rennen::V,löpa,igivoq
1043,rennen::V,springa,igivoq
1044,springen::V,hoppa,upernassaq
1045,klettern::V,klättra,pilaakkeerpoq
1046,schaukeln::V,gunga,aalavoq
1047,kriechen::V,kräla,
1048,schwimmen::V,simma,naluppoq
1049,tauchen::V,dyka,allorpoq
1050,rudern::V,ro,ipuppaa
1051,fahren::V,köra,qimusserpoq
1052,fliegen::V,flyga,timmivoq
1053,gehen::V,gå,
1054,weggehen::V,gå bort,piiarpoq
1055,abfahren::V,resa,
1056,abfahren::V,avresa,
1057,anhalten::V,stanna,unitsippaa
1058,hineingehen::V,gå in,timaappaa
1059,eintreten::V,träda in,allattorpaa
1060,kommen::V,komma,qaa-
1061,kommen::V,komma,pivaa
1062,ankommen::V,ankomma,tikippoq
1063,zurückkommen::V,återkomma,angerlarpoq
1064,bleiben::V,bli,uninngavoq
1065,bleiben::V,förbli,uninngavoq
1066,warten::V,vänta,paavoq
1067,warten::V,vänta,utaqqivoq
1068,erwarten::V,vänta,
1069,suchen::V,leta,nivivaa
1070,finden::V,finna,nanivaa
1071,versuchen::V,försöka,uuppaa
1072,versuchen::V,försöka,ussersarpaa
1073,vorbereiten::V,förbereda,piareersarpaa
1074,lieben::V,älska,asavaa
1075,mögen::V,tycka om,akaaraa
1076,lachen::V,skratta,
1077,rühren::V,röra,qeerlerpaa
1078,weinen::V,gråta,qiavoq
1079,schimpfen::V,skälla,qatimaarpoq
1080,sich ärgern::V,förargas,ugguutigaa
1081,sich fürchten::V,vara rädd,eqqanaarpoq
1082,fürchten::V,frukta,ersigaa
1083,fliehen::V,fly,qimaavoq
1084,fliehen::V,rymma,qimaavoq
1085,flüchten::V,fly,allikarfigaa
1086,sehen::V,se,isigaa
1087,anschauen::V,se på,
1088,anschauen::V,betrakta,
1089,ansehen::V,åse,alaatsinaappaa
1090,hören::V,höra,tusarpaa
1091,zuhören::V,höra på,naalappoq
1092,zuhören::V,lyssna till,naalappoq
1093,probieren::V,smaka,
1094,probieren::V,smaka på,
1095,riechen::V,lukta,tipippoq
1096,fühlen::V,känna,misigaa
1097,scheinen::V,verka,takutippoq
1098,scheinen::V,tyckas,takutippoq
1099,zu sehen sein::V,synas,
1100,zu sehen sein::V,kunna ses,
1101,vernehmen::V,få veta,
1102,vernehmen::V,förnimma,
1103,frieren::V,frysa,qiiavoq
1104,tun::V,göra,iliorpoq
1105,können::V,kunna,
1106,wollen::V,vilja,piumavaa
1107,anfangen::V,börja,pilerpoq
1108,beenden::V,avsluta,naggaserpaa
1109,aufhören::V,sluta,naammatsippaa
1110,aufhören::V,upphöra,naammatsippaa
1111,gelingen::V,lyckas,
1112,geraten::V,bli,
1113,öffnen::V,öppna,ammarpaa
1114,schließen::V,låsa,matuaa
1115,schließen::V,stänga,matuaa
1116,stellen::V,ställa,ilivaa
1117,stellen::V,ställa,iliorarpai
1118,stellen::V,ställa,ilioqqarpai
1119,setzen::V,sätta,iliorarpai
1120,setzen::V,sätta,ilioqqarpai
1121,legen::V,lägga,ilivaa
1122,berühren::V,beröra,attorpaa
1123,verbinden::V,förbinda,taperserpaa
1124,bedecken::V,täcka,iikkerpaa
1125,bedecken::V,täcka,iikkersorpaa
1126,bedecken::V,betäcka,iikkerpaa
1127,bedecken::V,betäcka,iikkersorpaa
1128,aufhängen::V,hänga,inivaa
1129,aufhängen::V,hänga,iniorarpai
1130,aufhängen::V,hänga upp,inivaa
1131,aufhängen::V,hänga upp,iniorarpai
1132,anzünden::V,tända,saggaavoq
1133,anzünden::V,antända,saggaavoq
1134,anzünden::V,tända på,saggaavoq
1135,aufheben::V,lyfta,allisippaa
1136,zurücklassen::V,lämna,aallarpoq
1137,zurücklassen::V,efterlämna,aallarpoq
1138,verlieren::V,mista,annaavaa
1139,verlieren::V,förlora,annaavaa
1140,fallen lassen::V,tappa,nakkaavaa
1141,fallen lassen::V,släppa,nakkaavaa
1142,machen::V,göra,iliorpoq
1143,herstellen::V,tillverka,anillatsippaa
1144,herstellen::V,framställa,anillatsippaa
1145,bauen::V,bygga,marrarterpaa
1146,reparieren::V,reparera,iluarsaappaa
1147,verbessern::V,rätta,naqqippaa
1148,verbessern::V,förbättra,naqqippaa
1149,ändern::V,ändra,
1150,ändern::V,förändra,
1151,graben::V,gräva,assappaa
1152,beugen::V,böja,qappappoq
1153,biegen::V,böja,qappappoq
1154,biegen::V,kröka,qappappoq
1155,drehen::V,vrida,
1156,wenden::V,vända,assappaa
1157,wenden::V,vända,assakarpoq
1158,umdrehen::V,vrida om,assakartippaa
1159,heben::V,häva,kivippaa
1160,hochheben::V,lyfta,kissumiarpaa
1161,ergreifen::V,gripa,isaappaa
1162,ergreifen::V,gripa,isaguppaa
1163,halten::V,hålla,minarpaa
1164,drücken::V,trycka,naqittaat
1165,schieben::V,skjuta,
1166,kratzen::V,riva,qitsuppaa
1167,kratzen::V,skrapa,qitsuppaa
1168,lecken::V,slicka,aluppaa
1169,beißen::V,bita,kiivaa
1170,abreißen::V,slita_av,aqqarpaa
1171,abreißen::V,slita_av,isaterpaa
1172,abreißen::V,riva_av,aqqarpaa
1173,abreißen::V,riva_av,isaterpaa
1174,abschneiden::V,skära av,kipivaa
1175,binden::V,binda,kakkersarpaa
1176,stecken::V,sticka,kussunneq
1177,brechen::V,bryta,nallorpaa
1178,brechen::V,brista,nallorpaa
1179,klopfen::V,banka,pattappaa
1180,klopfen::V,klappa,pattappaa
1181,hauen::V,hugga,aqivaa
1182,kleben::V,klistra,qaappoq
1183,reiben::V,gnida,tagiarpaa
1184,reiben::V,gnida,tangiarpaa
1185,streichen::V,smörja,erlerpoq
1186,schleifen::V,slipa,sequppaa
1187,schneiden::V,skära,uullivoq
1188,schneiden::V,klippa,uullivoq
1189,rütteln::V,skaka,
1190,schütteln::V,rista,aalavoq
1191,schwenken::V,svänga,issarpoq
1192,schütten::V,hälla,
1193,füllen::V,fylla,immerpaa
1194,einwickeln::V,slå in,immoqquserpaa
1195,einwickeln::V,veckla in,immoqquserpaa
1196,tragen::V,bära,maqippaa
1197,tragen::V,bära,assartorpoq
1198,schleppen::V,släpa,assartorpoq
1199,ziehen::V,dra,kalippaa
1200,ziehen::V,dra,kalissarpoq
1201,aufbewahren::V,förvara,toqqorpaa
1202,aufbewahren::V,ta vara på,toqqorpaa
1203,werfen::V,kasta,kuivaa
1204,fangen::V,fånga,anguaa
1205,packen::V,gripa,
1206,packen::V,gripa tag,
1207,verstecken::V,gömma,anngigaa
1208,teilen::V,dela,agguut
1209,teilen::V,dela,agguusersorpaa
1210,schicken::V,skicka,nassiuppaa
1211,bringen::V,bringa,aggiuppaa
1212,bringen::V,bringa,nassataraa
1213,hinzufügen::V,tillägga,
1214,bekommen::V,få,tiguaa
1215,bekommen::V,erhålla,tiguaa
1216,erhalten::V,få,tiguaa
1217,erhalten::V,erhålla,tiguaa
1218,nehmen::V,ta,pivoq
1219,nehmen::V,ta,tiguaa
1220,nehmen::V,taga,pivoq
1221,nehmen::V,taga,tiguaa
1222,wählen::V,välja,
1223,auswählen::V,utvälja,
1224,bewahren::V,bevara,sukkunik simerserpaa
1225,behindern::V,hindra,
1226,behindern::V,förhindra,
1227,verderben::V,förstöra,asiutippaa
1228,verderben::V,förstöra,piuneerunnerit
1229,beschädigen::V,skada,
1230,zerbrechen::V,bryta isär,ukuvoq
1231,zerbrechen::V,bryta sönder,ukuvoq
1232,zerreißen::V,riva sönder,tisavaa
1233,zerreißen::V,riva sönder,alittorpaa
1234,zerreißen::V,slita sönder,tisavaa
1235,zerreißen::V,slita sönder,alittorpaa
1236,zerstören::V,förstöra,aserorpaa
1237,verbrennen::V,bränna,seerpoq
1238,verbrennen::V,bränna upp,seerpoq
1239,geben::V,ge,pivoq
1240,reichen::V,räcka,
1241,schenken::V,skänka,
1242,versprechen::V,lova,neriorsorpaa
1243,wünschen::V,önska,kissaat
1244,loben::V,lova,nersorpaa
1245,loben::V,lova,nersornaat
1246,loben::V,beröma,nersorpaa
1247,loben::V,beröma,nersornaat
1248,küssen::V,pussa,kunippaa
1249,küssen::V,pussa,kunissorpaa
1250,wiegen::V,vagga,
1251,zudecken::V,täcka,majorpaa
1252,wecken::V,väcka,itersarpaa
1253,zeigen::V,visa,tikkuuppaa
1254,führen::V,föra,tasissiuppaa
1255,führen::V,föra,ilitsersorpaa
1256,führen::V,föra,tasissersuuppaa
1257,lehren::V,lära,ilinniartippaa
1258,unterrichten::V,undervisa,ajoqerpaa
1259,unterrichten::V,undervisa,ajoqersorpaa
1260,unterrichten::V,undervisa,ilinniartitsivoq
1261,aufziehen::V,uppfostra,inororsarpaa
1262,leiten::V,leda,iluatsippaa
1263,antreiben::V,driva på,ikusimmippaa
1264,lassen::V,få att,
1265,einladen::V,bjuda,qaaqquaa
1266,einladen::V,bjuda,qaasarpaa
1267,einladen::V,inbjuda,qaaqquaa
1268,einladen::V,inbjuda,qaasarpaa
1269,vereinigen::V,förena,taperserpaa
1270,besuchen::V,besöka,tikeraarpaa
1271,treffen::V,möta,aporappaa
1272,treffen::V,träffa,aporappaa
1273,sich versammeln::V,församla sig,majorpoq
1274,spielen::V,leka,pinnguarpoq
1275,spielen::V,spela,pinnguarpoq
1276,singen::V,sjunga,erinarsorpoq
1277,tanzen::V,dansa,qitippoq
1278,sich trennen::V,skiljas,immikkoortippaa
1279,verlassen::V,lämna,
1280,verlassen::V,överge,
1281,retten::V,rädda,annaappaa
1282,bewachen::V,bevaka,
1283,schützen::V,skydda,eriagaa
1284,schützen::V,skydda,pineqartaalivaa
1285,schützen::V,beskydda,eriagaa
1286,schützen::V,beskydda,pineqartaalivaa
1287,verteidigen::V,försvara,
1288,sich schlagen::V,slåss,
1289,schießen::V,skjuta,aallaavaa
1290,schießen::V,skjuta,piseriuppaa
1291,siegen::V,segra,
1292,ärgern::V,förarga,ninngassarpaa
1293,ärgern::V,förarga,ninngassaarpaa
1294,schlagen::V,slå,unatarpaa
1295,treten::V,sparka,tukerpoq
1296,stechen::V,sticka,iguppaa
1297,stechen::V,sticka,qasilippoq
1298,stoßen::V,stöta,ikuserpaa
1299,stoßen::V,stöta,ikusimmippaa
1300,stehlen::V,stjäla,tillippaa
1301,stören::V,störa,akornuserpaa
1302,belästigen::V,genera,
1303,belästigen::V,besvära,
1304,verbergen::V,dölja,anngigaa
1305,täuschen::V,vilseleda,
1306,betrügen::V,bedra,peqquserluttuliorfigaa
1307,töten::V,döda,maappaa
1308,töten::V,döda,toquppaa
1309,wohnen::V,bo,najugaqarpoq
1310,arbeiten::V,arbeta,sulivoq
1311,sammeln::V,samla,katersorpai
1312,pflücken::V,plocka,
1313,jagen::V,jaga,piniarpoq
1314,fischen::V,fiska,aalisarpoq
1315,fassen::V,fånga,
1316,hüten::V,vakta,
1317,treiben::V,driva,
1318,anbinden::V,binda fast,qilerut
1319,anbinden::V,binda fast,qilersorpaa
1320,anbinden::V,binda fast,ungerlatserpaa
1321,füttern::V,fodra,nerlerpaa
1322,melken::V,mjölka,
1323,hacken::V,hacka,
1324,gießen::V,hälla,imerterpaa
1325,gießen::V,vattna,imerterpaa
1326,reifen::V,mogna,
1327,zubereiten::V,tillaga,
1328,zubereiten::V,tillreda,
1329,kochen::V,koka,igavoq
1330,backen::V,baka,
1331,braten::V,steka,siappaa
1332,umrühren::V,röra om,qeerlerpaa
1333,stricken::V,sticka,
1334,nähen::V,sy,
1335,färben::V,färga,misuppaa
1336,reinigen::V,rensa,sanniarpaa
1337,reinigen::V,rengöra,sanniarpaa
1338,waschen::V,tvätta,asappaa
1339,abwischen::V,torka av,saligarpaa
1340,abwischen::V,torka av,saligartorpaa
1341,spülen::V,spola,
1342,spülen::V,skölja,
1343,fegen::V,feja,sanngiarpaa
1344,kehren::V,sopa,
1345,baden::V,bada,uffarpoq
1346,sich waschen::V,tvätta sig,uffarpoq
1347,ausziehen::V,ta av,annoraajarpaa
1348,anziehen::V,ta på,ativaa
1349,anziehen::V,ta på,atitippaa
1350,sich anziehen::V,klä på sig,atisalersorpoq
1351,kämmen::V,kamma,
1352,schmücken::V,pynta,
1353,schmücken::V,smycka,
1354,sagen::V,säga,oqarpoq
1355,sprechen::V,tala,oqaluttarpoq
1356,reden::V,tala,oqaluppoq
1357,reden::V,prata,oqaluppoq
1358,sich unterhalten::V,prata,
1359,fragen::V,fråga,aperaa
1360,fragen::V,spörja,aperaa
1361,bitten::V,be,aperaa
1362,bitten::V,be,qinnuigaa
1363,erzählen::V,berätta,oqaluttuaraa
1364,mitteilen::V,meddela,oqalualaarpoq
1365,nennen::V,kalla,
1366,rufen::V,ropa,qaaqquaa
1367,prahlen::V,pråla,oqqartuvoq
1368,prahlen::V,pråla,oqallortuvoq
1369,prahlen::V,skryta,oqqartuvoq
1370,prahlen::V,skryta,oqallortuvoq
1371,übersetzen::V,tolka,ikaarpoq
1372,übersetzen::V,tolka,nutserpaa
1373,übersetzen::V,översätta,ikaarpoq
1374,übersetzen::V,översätta,nutserpaa
1375,denken::V,tänka,isumaqarpoq
1376,glauben::V,tro,upperaa
1377,glauben::V,tro,isumaqarpoq
1378,bemerken::V,uppmärksamma,
1379,bemerken::V,lägga märke till,
1380,erkennen::V,känna igen,ilisaraa
1381,begreifen::V,begripa,
1382,verstehen::V,förstå,paasivaa
1383,lernen::V,lära sig,ilinniarpoq
1384,wissen::V,veta,nalunngilaa
1385,sich erinnern an::V,minnas,eqqaavaa
1386,sich erinnern an::V,komma ihåg,eqqaavaa
1387,vergessen::V,glömma,puiorpaa
1388,messen::V,mäta,ussersarpaa
1389,zählen::V,räkna,kisitsivoq
1390,rechnen::V,räkna,kisitsivoq
1391,lesen::V,läsa,atuarpoq
1392,malen::V,måla,qalipappaa
1393,zeichnen::V,teckna,
1394,schreiben::V,skriva,allappoq
1395,besitzen::V,äga,
1396,besitzen::V,besitta,
1397,kaufen::V,köpa,pisiaraa
1398,verkaufen::V,sälja,akigaa
1399,bezahlen::V,betala,akilerpaa
1400,zahlen::V,betala,
1401,beherrschen::V,behärska,inappaa
1402,ertragen::V,tåla,ernertaaraa
1403,ertragen::V,uthärda,ernertaaraa
