,Concept_ID,fi,cv
723,sauer::A,hapan,йӳҫӗ
724,sauer::A,hapan,йӳҫек
725,sauer::A,hapan,кӑвасак
726,hell::A,kirkas,ҫутӑ
727,hell::A,valoisa,ҫутӑ
728,dunkel::A,pimeä,тӗттӗм
729,schwarz::A,musta,хура
730,weiß::A,valkea,шурӑ
731,rot::A,punainen,хӗрлӗ
732,gelb::A,keltainen,сарӑ
733,blau::A,sininen,кӑвак
734,grün::A,vihreä,симӗс
735,grün::A,vihreä,пиҫмен
736,grün::A,vihreä,ӑс пухман
737,grau::A,harmaa,кӑвак
738,bunt::A,kirjava,чӑпар
739,billig::A,halpa,йӳнӗ
740,billig::A,huokea,йӳнӗ
741,teuer::A,kallis,хаклӑ
742,wertvoll::A,arvokas,паха
743,blind::A,sokea,суккӑр
744,taub::A,kuuro,хӑлхасӑр
745,kräftig::A,väkevä,хӑватлӑ
746,kräftig::A,voimakas,хӑватлӑ
747,stark::A,vahva,вирлӗ
748,schwach::A,heikko,халсӑр
749,fett::A,lihava,самӑр
750,fett::A,lihava,мӑнтӑр
751,schlank::A,hoikka,йӑрӑс
752,schlank::A,hoikka,яштака
753,schlank::A,solakka,йӑрӑс
754,schlank::A,solakka,яштака
755,hübsch::A,soma,хитре
756,hübsch::A,sievä,хитре
757,böse::A,paha,усал
758,böse::A,häijy,усал
759,dumm::A,tyhmä,ухмах
760,dumm::A,typerä,ухмах
761,faul::A,laiska,наян
762,faul::A,laiska,юлхав
763,faul::A,laiska,ӳркенчӗк
764,fleißig::A,ahkera,хастар
765,geizig::A,saita,хытӑ
766,klug::A,älykäs,ӑслӑ
767,geschickt::A,taitava,ӑста
768,lieb::A,rakas,савнӑ
769,lustig::A,hauska,хаваслӑ
770,lustig::A,iloinen,хаваслӑ
771,sanft::A,lauha,ачаш
772,sanft::A,lempeä,ачаш
773,hungrig::A,nälkäinen,выҫӑ
774,krank::A,sairas,чирлӗ
775,nackt::A,alaston,ҫара
776,traurig::A,surullinen,салхуллӑ
777,traurig::A,murheellinen,салхуллӑ
778,lebendig::A,elävä,чӗрӗ
779,gut::A,hyvä,аван
780,gut::A,hyvä,лайӑх
781,schlecht::A,paha,япӑх
782,schlecht::A,paha,начар
783,schlecht::A,huono,япӑх
784,schlecht::A,huono,начар
785,richtig::A,oikea,тӗрӗс
786,schlimm::A,paha,йӗрӗнчӗк
787,wahr::A,tosi,чӑн
788,alt::A,vanha,кивӗ
789,neu::A,uusi,ҫӗнӗ
790,ehemalig::A,entinen,пулнӑ
791,ehemalig::A,muinainen,пулнӑ
792,alt[Lebewesen]::A,vanha,ватӑ
793,jung::A,nuori,яш
794,jung::A,nuori,ҫамрӑк
795,arm::A,köyhä,чухӑн
796,reich::A,rikas,пуян
797,bekannt::A,tuttu,пӗлӗш
798,bekannt::A,tunnettu,пӗлӗш
799,berühmt::A,kuuluisa,чаплӑ
800,fremd::A,vieras,ют
801,verschieden::A,eri,расна
802,verschieden::A,erilainen,расна
803,nah::A,läheinen,ҫывӑх
804,nah::A,läheinen,ҫывӑхри
805,fern::A,etäinen,инҫе
806,fern::A,etäinen,аякри
807,linker::A,vasen,сулахай
808,rechter::A,oikea,сылтӑм
809,anderer::A,muu,урӑх
810,anderer::A,toinen,урӑх
811,erster::A,ensimmäinen,пӗрремӗш
812,zweiter::A,toinen,иккӗмӗш
813,dritter::A,kolmas,виҫҫӗмӗш
814,letzter::A,viimeinen,юлашки
815,allein::ADV,yksin,пӗччен
816,auf einmal::ADV,yhdellä kertaa,кӗмӗрккен
817,zusammen::ADV,yhdessä,пӗрле
818,lange::ADV,kauan,вӑрах
819,lange::ADV,pitkään,вӑрах
820,plötzlich::ADV,äkkiä,сасартӑк
821,sofort::ADV,heti,тӳрех
822,später::ADV,myöhemmin,кайран
823,jetzt::ADV,nyt,халь
824,jetzt::ADV,nyt,халӗ
825,heute::ADV,tänään,паян
826,morgen::ADV,huomenna,ыран
827,bald::ADV,pian,халех
828,bald::ADV,pian,кӗҫех
829,dann::ADV,sitten,унтан
830,gestern::ADV,eilen,ӗнер
831,einst::ADV,aikanaan,пӗррехинче
832,damals::ADV,silloin,ун чухне
833,damals::ADV,silloin,апла пулсан
834,damals::ADV,siihen aikaan,ун чухне
835,damals::ADV,siihen aikaan,апла пулсан
836,danach::ADV,sen jälkeen,унтан
837,vorher::ADV,ennen,малтан
838,zuerst::ADV,ensin,пирвай
839,zuerst::ADV,ensiksi,пирвай
840,einmal::ADV,kerran,пӗррехинче
841,manchmal::ADV,joskus,хӑш чухне
842,oft::ADV,usein,тӑтӑш
843,immer::ADV,aina,ялан
844,niemals::ADV,ei koskaan,нихӑҫан та
845,hier::ADV,tässä,кунта
846,hier::ADV,täällä,кунта
847,hierhin::ADV,tähän,кунта
848,von hier::ADV,tästä,кунтан
849,von hier::ADV,täältä,кунтан
850,dort::ADV,siinä,унта
851,dort::ADV,siinä,ҫавӑнта
852,dort::ADV,siellä,унта
853,dort::ADV,siellä,ҫавӑнта
854,dorthin::ADV,sinne,унта
855,dorthin::ADV,sinne,ҫавӑнта
856,dorthin::ADV,tuonne,унта
857,dorthin::ADV,tuonne,ҫавӑнта
858,geradeaus::ADV,suoraan,тикӗс
859,vorwärts::ADV,eteenpäin,малалла
860,rückwärts::ADV,taaksepäin,хыҫала
861,zurück::ADV,takaisin,каялла
862,unten::ADV,alhaalla,аялта
863,hinab::ADV,alas,аялта
864,oben::ADV,ylhäällä,ҫӳлте
865,hinauf::ADV,ylös,ҫӳле
866,überall::ADV,kaikkialla,таҫта та
867,überall::ADV,kaikkialla,пур ҫӗрте те
868,überall::ADV,kaikkialla,кирек ӑҫта та
869,nicht::ADV,ei,мар
870,ein wenig::ADV,vähän,пӑртак
871,kaum::ADV,tuskin,аран
872,sehr::ADV,kovin,питӗ
873,sehr::ADV,oikein,питӗ
874,so::ADV,näin,апла
875,noch::ADV,vielä,татах
876,nur::ADV,vain,ҫех
877,nur::ADV,ainoastaan,ҫех
878,schon::ADV,jo,ӗнтӗ
879,wieder::ADV,taas,каллех
880,wieder::ADV,jälleen,каллех
881,vergebens::ADV,turhaan,харам
882,vor::PRP,edessä,умӗнче
883,hinter::PRP,takana,кайра
884,unter::PRP,alla,айне
885,unter::PRP,alla,айӗпе
886,unter::PRP,alla,айӗнче
887,unter::PRP,alla,ҫитеспе
888,durch::PRP,läpi,витӗр
889,durch::PRP,kautta,витӗр
890,neben::PRP,vieressä,патӗнче
891,zwischen::PRP,välillä,хушшинче
892,wegen::PRP,takia,пула
893,wegen::PRP,takia,пирки
894,wegen::PRP,vuoksi,пула
895,wegen::PRP,vuoksi,пирки
896,dies::PRN,tämä,ку
897,dies::PRN,tämä,ҫак
898,das::PRN,se,ҫав
899,alles::PRN,kaikki,пурте
900,alles::PRN,kaikki,йӑлт
901,ich::PRN,minä,эп
902,du::PRN,sinä,эс
903,er::PRN,hän,вӑл
904,wir::PRN,me,эпир
905,ihr::PRN,te,эсир
906,sie::PRN,he,вӗсем
907,was::FPRN,mikä,мӗн
908,was::FPRN,mikä,мӗскер
909,was::FPRN,mikä,мӗн те пулин
910,wer::FPRN,ken,кам
911,wer::FPRN,kuka,кам
912,wo::FADV,missä,ӑҫта
913,wohin::FADV,mihin,ӑҫта
914,wie::FADV,miten,епле
915,wie::FADV,miten,мӗнле
916,wie::FADV,kuinka,епле
917,wie::FADV,kuinka,мӗнле
918,warum::FADV,miksi,ма
919,warum::FADV,miksi,мӗншӗн
920,wieviel::FNUM,paljonko,миҫе
921,wieviel::FNUM,kuinka paljon,миҫе
922,eins::NUM,yksi,пӗр
923,eins::NUM,yksi,пӗрре
924,zwei::NUM,kaksi,ик
925,zwei::NUM,kaksi,икӗ
926,zwei::NUM,kaksi,иккӗ
927,drei::NUM,kolme,виҫ
928,drei::NUM,kolme,виҫӗ
929,drei::NUM,kolme,виҫҫӗ
930,vier::NUM,neljä,тӑват
931,fünf::NUM,viisi,пилӗк
932,fünf::NUM,viisi,пиллӗк
933,sechs::NUM,kuusi,улт
934,sechs::NUM,kuusi,ултӑ
935,sechs::NUM,kuusi,улттӑ
936,sieben::NUM,seitsemän,ҫич
937,sieben::NUM,seitsemän,ҫичӗ
938,sieben::NUM,seitsemän,ҫиччӗ
939,acht::NUM,kahdeksan,сакӑр
940,acht::NUM,kahdeksan,саккӑр
941,neun::NUM,yhdeksän,тӑхӑр
942,neun::NUM,yhdeksän,тӑххӑр
943,zehn::NUM,kymmenen,вунӑ
944,zehn::NUM,kymmenen,вуннӑ
945,elf::NUM,yksitoista,вун пӗр
946,zwölf::NUM,kaksitoista,вун ик
947,zwölf::NUM,kaksitoista,вун икӗ
948,zwölf::NUM,kaksitoista,вун иккӗ
949,zwanzig::NUM,kaksikymmentä,ҫирӗм
950,dreißig::NUM,kolmekymmentä,вӑтӑр
951,vierzig::NUM,neljäkymmentä,хӗрӗх
952,fünfzig::NUM,viisikymmentä,аллӑ
953,sechzig::NUM,kuusikymmentä,утмӑл
954,siebzig::NUM,seitsemänkymmentä,ҫитмӗл
955,achtzig::NUM,kahdeksankymmentä,сакӑр вунӑ
956,achtzig::NUM,kahdeksankymmentä,сакӑр вуннӑ
957,neunzig::NUM,yhdeksänkymmentä,тӑхӑр вун
958,neunzig::NUM,yhdeksänkymmentä,тӑхӑр вунӑ
959,neunzig::NUM,yhdeksänkymmentä,тӑхӑр вуннӑ
960,hundert::NUM,sata,ҫӗр
961,tausend::NUM,tuhat,пин
962,und::CNJ,ja,та
963,oder::CNJ,tai,е
964,stehen::V,seisoa,тӑр
965,sitzen::V,istua,лар
966,liegen::V,maata,вырт
967,hängen::V,riippua,усӑнса тӑр
968,hängen::V,riippua,ҫакӑнса тӑр
969,werden::V,tulla,пул
970,werden::V,joutua,пул
971,passieren::V,sattua,пул
972,passieren::V,tapahtua,пул
973,beginnen::V,alkaa,пуҫлан
974,enden::V,loppua,пӗт
975,enden::V,loppua,вӗҫлен
976,enden::V,päättyä,пӗт
977,enden::V,päättyä,вӗҫлен
978,wechseln::V,vaihtua,улшӑн
979,wechseln::V,vaihdella,улшӑн
980,aufgehen[Sonne]::V,nousta,тух
981,untergehen[Sonne]::V,laskea,анса лар
982,scheinen[Sonne]::V,paistaa,пӑх
983,donnern::V,jyristä,кӗмсӗртет
984,donnern::V,jyristä,авӑт
985,wehen::V,tuulla,варкӑш
986,wehen::V,puhaltaa,варкӑш
987,strömen::V,virrata,тӑкӑн
988,fließen::V,valua,юх
989,fließen::V,juosta,юх
990,sich drehen::V,pyöriä,ҫаврӑн
991,schwanken::V,horjua,чӳхен
992,schwingen::V,heilua,суллан
993,schwingen::V,värähdellä,суллан
994,fallen::V,pudota,кип
995,fallen::V,pudota,тӳр кип
996,fallen::V,pudota,татӑлса ан
997,fallen::V,langeta,кип
998,fallen::V,langeta,тӳр кип
999,fallen::V,langeta,татӑлса ан
1000,brennen::V,palaa,ҫун
1001,rauchen::V,savuta,мӑкӑрлан
1002,rauchen::V,savuta,тӗтӗм кӑлар
1003,regnen::V,sataa,ҫумӑр ҫӑвать
1004,gefrieren::V,jäätyä,шӑн
1005,tauen::V,sulaa,ирӗл
1006,schmelzen::V,sulaa,ирӗл
1007,trocknen::V,kuivua,тип
1008,sieden::V,kiehua,вӗре
1009,faulen::V,mädätä,ҫӗр
1010,verfaulen::V,mädätä,ҫӗр
1011,verfaulen::V,mädäntyä,ҫӗр
1012,reißen::V,revetä,ҫурӑл
1013,versinken::V,upota,пут
1014,versinken::V,vajota,пут
1015,vergehen::V,kulua,ирт
1016,erscheinen::V,ilmestyä,курӑн
1017,erscheinen::V,ilmestyä,курӑнса кай
1018,verschwinden::V,kadota,ҫухал
1019,sinken::V,vajota,чак
1020,abnehmen::V,vähetä,чак
1021,zunehmen::V,kasvaa,пысӑклан
1022,zunehmen::V,lisääntyä,пысӑклан
1023,steigen::V,nousta,ҫӗклен
1024,wachsen::V,kasvaa,ӳс
1025,glänzen::V,kiiltää,ҫиҫ
1026,funkeln::V,kipinöidä,ялкӑш
1027,funkeln::V,kipinöidä,йӑлтӑртат
1028,lärmen::V,meluta,шавла
1029,läuten::V,soida,шӑнкӑравла
1030,klingeln::V,soida,шӑнкӑравла
1031,klirren::V,kalista,калтлат
1032,klirren::V,kalista,шӑнкӑлтат
1033,brausen::V,kohista,ахӑр
1034,rauschen::V,kohista,вашӑлтат
1035,rauschen::V,kohista,чашӑлтат
1036,klingen::V,soida,янӑра
1037,bellen::V,haukkua,вӗр
1038,heulen::V,ulvoa,ула
1039,blasen::V,puhaltaa,вӗр
1040,pfeifen::V,viheltää,шӑхӑр
1041,schreien::V,kirkua,кӑшкӑр
1042,stöhnen::V,voihkia,йынӑш
1043,zittern::V,vapista,чӗтре
1044,leben::V,elää,пурӑн
1045,geboren werden::V,syntyä,ҫурал
1046,atmen::V,hengittää,сывла
1047,trinken::V,juoda,ӗҫ
1048,essen::V,syödä,ҫи
1049,schlucken::V,niellä,ҫӑт
1050,müde werden::V,uupua,ӗшен
1051,einschlafen::V,uinahtaa,ыйха пут
1052,einschlafen::V,uinahtaa,ҫывӑрса кай
1053,schlafen::V,maata,ҫывӑр
1054,schlafen::V,nukkua,ҫывӑр
1055,aufwachen::V,herätä,вӑран
1056,aufstehen::V,nousta,тӑр
1057,aufstehen::V,nousta ylös,тӑр
1058,sich erholen::V,levätä,кан
1059,krank werden::V,sairastua,чирле
1060,krank sein::V,potea,чирле
1061,krank sein::V,sairastaa,чирле
1062,schmerzen::V,särkeä,сур
1063,schmerzen::V,särkeä,ырат
1064,schmerzen::V,kivistää,сур
1065,schmerzen::V,kivistää,ырат
1066,husten::V,yskiä,ӳсӗр
1067,genesen::V,toipua,сывал
1068,genesen::V,toipua,тӳрлен
1069,sterben::V,kuolla,вил
1070,umkommen::V,saada surmansa,вил
1071,umkommen::V,kuolla,вил
1072,sich bewegen::V,liikkua,куҫ
1073,sich rühren::V,liikahtaa,хускал
1074,sich erheben::V,nousta,тӑр
1075,sich setzen::V,istuutua,лар
1076,hinfallen::V,kaatua,ӳк
1077,laufen::V,kävellä,ут
1078,schreiten::V,astua,ут
1079,schreiten::V,astella,ут
1080,spazierengehen::V,kävellä,уҫӑлса ҫӳре
1081,spazierengehen::V,kävellä,уткаласа ҫӳре
1082,eilen::V,kiirehtiä,васка
1083,eilen::V,kiirehtiä,хыпалан
1084,sich beeilen::V,kiirehtiä,васка
1085,sich beeilen::V,kiirehtiä,хыпалан
1086,sich beeilen::V,olla kiireissään,васка
1087,sich beeilen::V,olla kiireissään,хыпалан
1088,sausen::V,rynnätä,ыткӑн
1089,sausen::V,rynnätä,вӗҫтер
1090,sausen::V,viilettää,ыткӑн
1091,sausen::V,viilettää,вӗҫтер
1092,rennen::V,juosta,чуп
1093,springen::V,hypätä,сик
1094,klettern::V,kiivetä,улӑх
1095,schaukeln::V,kiikkua,йӳрӗн
1096,kriechen::V,ryömiä,шу
1097,kriechen::V,ryömiä,упален
1098,schwimmen::V,uida,иш
1099,tauchen::V,sukeltaa,чӑм
1100,rudern::V,soutaa,авӑс
1101,fahren::V,ajaa,пыр
1102,fahren::V,kulkea,пыр
1103,fliegen::V,lentää,вӗҫ
1104,gehen::V,käydä,кай
1105,weggehen::V,lähteä,кай
1106,weggehen::V,poistua,кай
1107,abfahren::V,lähteä,тапран
1108,anhalten::V,pysähtyä,чарӑн
1109,anhalten::V,seisahtua,чарӑн
1110,hineingehen::V,mennä sisään,кӗр
1111,eintreten::V,astua sisään,кӗр
1112,kommen::V,tulla,кил
1113,ankommen::V,saapua,ҫит
1114,zurückkommen::V,palata,таврӑн
1115,zurückkommen::V,palata,каялла кил
1116,bleiben::V,jäädä,юл
1117,bleiben::V,viipyä,юл
1118,warten::V,odottaa,кӗт
1119,erwarten::V,odottaa,кӗт
1120,suchen::V,etsiä,шыра
1121,finden::V,löytää,туп
1122,versuchen::V,yrittää,пикен
1123,vorbereiten::V,valmistaa,хатӗрле
1124,lieben::V,pitää,юрат
1125,lieben::V,rakastaa,юрат
1126,mögen::V,pitää,кӑмӑлла
1127,mögen::V,pitää,килӗштер
1128,mögen::V,tykätä,кӑмӑлла
1129,mögen::V,tykätä,килӗштер
1130,lachen::V,nauraa,кул
1131,lachen::V,nauraa,ахӑлтат
1132,rühren::V,liikuttaa,ҫулӑх
1133,weinen::V,itkeä,йӗр
1134,weinen::V,itkeä,макӑр
1135,schimpfen::V,haukkua,вӑрҫ
1136,schimpfen::V,haukkua,ятлаҫ
1137,sich ärgern::V,suuttua,ҫиллен
1138,sich fürchten::V,pelätä,шиклен
1139,fürchten::V,pelätä,хӑра
1140,fliehen::V,paeta,тар
1141,flüchten::V,paeta,чупса тар
1142,sehen::V,nähdä,кур
1143,anschauen::V,katsoa,пӑхса ил
1144,ansehen::V,katsoa,пӑх
1145,hören::V,kuulla,илт
1146,zuhören::V,kuunnella,итле
1147,zuhören::V,kuunnella,тӑнла
1148,probieren::V,maistaa,астив
1149,riechen::V,haistaa,шӑршла
1150,fühlen::V,tuntea,туй
1151,fühlen::V,tuntea,сис
1152,scheinen::V,tuntua,туйӑн
1153,zu sehen sein::V,näkyä,курӑн
1154,vernehmen::V,kuulla,пӑл
1155,frieren::V,palella,йӳтен
1156,tun::V,tehdä,ту
1157,können::V,osata,пултар
1158,wollen::V,tahtoa,те
1159,anfangen::V,ruveta,пуҫла
1160,anfangen::V,aloittaa,пуҫла
1161,beenden::V,lopettaa,пӗтер
1162,aufhören::V,loppua,пӑрах
1163,gelingen::V,onnistua,ӑн
1164,geraten::V,sujua,пул
1165,geraten::V,joutua,пул
1166,öffnen::V,avata,уҫ
1167,öffnen::V,aukaista,уҫ
1168,schließen::V,sulkea,хуп
1169,stellen::V,panna,ларт
1170,stellen::V,panna,тӑрат
1171,stellen::V,asettaa,ларт
1172,stellen::V,asettaa,тӑрат
1173,setzen::V,panna,ларт
1174,setzen::V,istuttaa,ларт
1175,legen::V,panna,хур
1176,legen::V,asettaa,хур
1177,berühren::V,koskea,перӗн
1178,berühren::V,koskettaa,перӗн
1179,verbinden::V,liittää,сып
1180,verbinden::V,yhdistää,сып
1181,bedecken::V,kattaa,вит
1182,bedecken::V,peittää,вит
1183,aufhängen::V,ripustaa,ҫак
1184,anzünden::V,sytyttää,ҫут
1185,aufheben::V,ylös nostaa,ҫӗкле
1186,aufheben::V,nostaa,ҫӗкле
1187,zurücklassen::V,jättää,манса хӑвар
1188,verlieren::V,kadottaa,ҫӗтер
1189,fallen lassen::V,pudottaa,ӳкер
1190,machen::V,tehdä,ту
1191,herstellen::V,tuottaa,ӑстала
1192,herstellen::V,valmistaa,ӑстала
1193,bauen::V,rakentaa,ту
1194,reparieren::V,korjata,юса
1195,verbessern::V,parantaa,лайӑхлат
1196,ändern::V,muuttaa,улӑштар
1197,graben::V,kaivaa,чав
1198,graben::V,kaivaa,чакала
1199,beugen::V,taivuttaa,кукӑрт
1200,biegen::V,taivuttaa,ав
1201,biegen::V,taivuttaa,кукӑрт
1202,drehen::V,kääntää,ҫавӑр
1203,wenden::V,kääntää,ӳпӗнтер
1204,umdrehen::V,kääntää,ҫавӑр
1205,heben::V,nostaa,хӑпарт
1206,heben::V,kohottaa,хӑпарт
1207,hochheben::V,nostaa,йӑт
1208,ergreifen::V,tarttua,тыт
1209,halten::V,pitää,тыт
1210,drücken::V,painaa,пус
1211,drücken::V,puristaa,пус
1212,schieben::V,työntää,тӗк
1213,schieben::V,työntää,тӗрт
1214,kratzen::V,raapia,хыр
1215,lecken::V,nuolla,ҫула
1216,beißen::V,purra,ҫырт
1217,beißen::V,purra,хып
1218,abreißen::V,repiä,тат
1219,abschneiden::V,leikata poikki,кас
1220,abschneiden::V,leikata,кас
1221,binden::V,sitoa,ҫых
1222,stecken::V,pistää,чик
1223,brechen::V,murtaa,хуҫ
1224,klopfen::V,koputtaa,такка
1225,klopfen::V,kolkuttaa,такка
1226,hauen::V,lyödä,шакка
1227,kleben::V,liimata,ҫыпӑҫтар
1228,reiben::V,hieroa,сӑтӑр
1229,reiben::V,hangata,сӑтӑр
1230,streichen::V,sivellä,сӗр
1231,schleifen::V,hioa,хӑйра
1232,schneiden::V,leikata,кас
1233,rütteln::V,ravistaa,лӑка
1234,rütteln::V,ravistaa,силлентер
1235,schütteln::V,pudistaa,лӑка
1236,schütteln::V,pudistaa,силлентер
1237,schwenken::V,heiluttaa,сулла
1238,schütten::V,kaataa,тултар
1239,füllen::V,täyttää,тултар
1240,einwickeln::V,kääriä,чӗрке
1241,tragen::V,kantaa,ҫӗкле
1242,schleppen::V,raahata,сӗтӗр
1243,ziehen::V,vetää,тӑс
1244,aufbewahren::V,säilyttää,усра
1245,werfen::V,viskata,пӑрах
1246,fangen::V,napata,тыт
1247,fangen::V,ottaa kiinni,тыт
1248,packen::V,tarttua,тыт
1249,verstecken::V,kätkeä,пытарса хур
1250,verstecken::V,piilottaa,пытарса хур
1251,teilen::V,jakaa,уйӑр
1252,teilen::V,jakaa,пайла
1253,schicken::V,lähettää,яр
1254,bringen::V,viedä,кӳр
1255,hinzufügen::V,lisätä,хуш
1256,bekommen::V,saada,ил
1257,bekommen::V,saada,туян
1258,erhalten::V,saada,ил
1259,erhalten::V,saada,туян
1260,nehmen::V,ottaa,ил
1261,wählen::V,valita,суйла
1262,auswählen::V,valikoida,суйла
1263,bewahren::V,säilyttää,упра
1264,behindern::V,estää,кансӗрле
1265,behindern::V,estää,чӑрмантар
1266,verderben::V,pilata,пӑс
1267,verderben::V,turmella,пӑс
1268,beschädigen::V,vioittaa,пӑс
1269,beschädigen::V,vahingoittaa,пӑс
1270,zerbrechen::V,rikkoa,ват
1271,zerbrechen::V,rikkoa,ҫӗмӗр
1272,zerreißen::V,repiä rikki,ҫур
1273,zerreißen::V,repiä palasiksi,ҫур
1274,zerstören::V,hävittää,иш
1275,verbrennen::V,polttaa,ҫунтар
1276,geben::V,antaa,пар
1277,reichen::V,ojentaa,пар
1278,schenken::V,lahjoittaa,парнеле
1279,versprechen::V,luvata,тума пул
1280,versprechen::V,luvata,сӑмах пар
1281,wünschen::V,toivottaa,сун
1282,loben::V,ylistää,ырла
1283,küssen::V,suudella,чуп ту
1284,wiegen::V,tuudittaa,сиктер
1285,wiegen::V,tuudittaa,силле
1286,wiegen::V,keinuttaa,сиктер
1287,wiegen::V,keinuttaa,силле
1288,zudecken::V,peittää,вит
1289,wecken::V,herättää,вӑрат
1290,zeigen::V,näyttää,кӑтарт
1291,zeigen::V,osoittaa,кӑтарт
1292,führen::V,johdattaa,илсе пыр
1293,führen::V,johdattaa,ҫавӑтса пыр
1294,lehren::V,opettaa,вёрент
1295,unterrichten::V,opettaa,вёрент
1296,aufziehen::V,kasvattaa,вӗрент
1297,leiten::V,johtaa,тытса пыр
1298,antreiben::V,hoputtaa,васкат
1299,lassen::V,antaa,пусахла
1300,lassen::V,antaa,хуш
1301,einladen::V,kutsua,чӗн
1302,vereinigen::V,yhdistää,пӗрлештер
1303,besuchen::V,vierailla,ҫит
1304,besuchen::V,vierailla,кӗрсе кур
1305,treffen::V,tavata,тӗл пул
1306,sich versammeln::V,kokoontua,пуҫтарӑн
1307,spielen::V,pelata,выля
1308,spielen::V,leikkiä,выля
1309,singen::V,laulaa,юрла
1310,tanzen::V,tanssia,ташла
1311,sich trennen::V,erota,уйрӑл
1312,verlassen::V,jättää,хӑвар
1313,retten::V,pelastaa,ҫӑл
1314,bewachen::V,vartioida,хуралла
1315,schützen::V,suojella,сыхла
1316,verteidigen::V,puolustaa,хӳтӗле
1317,sich schlagen::V,tapella,ҫапӑҫ
1318,schießen::V,ampua,пер
1319,siegen::V,voittaa,ҫӗн
1320,siegen::V,voittaa,ҫӗнтер
1321,ärgern::V,ärsyttää,тарӑхтар
1322,ärgern::V,ärsyttää,ҫиллентер
1323,schlagen::V,lyödä,ҫап
1324,treten::V,potkaista,тап
1325,stechen::V,pistää,чик
1326,stoßen::V,sysätä,чыш
1327,stoßen::V,työntää,чыш
1328,stehlen::V,varastaa,вӑрла
1329,stören::V,häiritä,кансӗрле
1330,belästigen::V,häiritä,аптӑрат
1331,belästigen::V,häiritä,хупла
1332,verbergen::V,kätkeä,пытар
1333,täuschen::V,harhauttaa,суй
1334,betrügen::V,pettää,ултала
1335,betrügen::V,petkuttaa,ултала
1336,töten::V,tappaa,вӗлер
1337,wohnen::V,asua,чуна пар
1338,wohnen::V,asua,парӑнса тӑр
1339,arbeiten::V,tehdä työtä,ӗҫле
1340,arbeiten::V,työskennellä,ӗҫле
1341,sammeln::V,koota,пух
1342,sammeln::V,kerätä,пух
1343,pflücken::V,poimia,тат
1344,jagen::V,metsästää,сунара ҫӳре
1345,fischen::V,kalastaa,пулӑ тыт
1346,fassen::V,pyydystää,тыт
1347,fassen::V,saalistaa,тыт
1348,hüten::V,paimentaa,кӗт
1349,treiben::V,ajaa,хӑвала
1350,anbinden::V,kytkeä,кӑкар
1351,füttern::V,ruokkia,ҫитер
1352,melken::V,lypsää,су
1353,hacken::V,hakata,вакла
1354,gießen::V,kastella,шӑвар
1355,reifen::V,kypsyä,пиҫ
1356,zubereiten::V,valmistaa,пӗҫер
1357,kochen::V,keittää,пӗҫер
1358,backen::V,leipoa,пӗҫер
1359,braten::V,paistaa,ӑшала
1360,umrühren::V,hämmentää,хутӑштар
1361,stricken::V,kutoa,ҫых
1362,stricken::V,neuloa,ҫых
1363,nähen::V,ommella,ҫӗле
1364,färben::V,värjätä,пӗвет
1365,färben::V,värittää,пӗвет
1366,reinigen::V,puhdistaa,тасат
1367,waschen::V,pestä,ҫу
1368,abwischen::V,pyyhkiä,шӑл
1369,spülen::V,huuhtoa,чӳхе
1370,fegen::V,pyyhkäistä,шӑл
1371,kehren::V,lakaista,шӑл
1372,baden::V,kylpeä,шыва кӗр
1373,sich waschen::V,peseytyä,ҫӑвӑн
1374,ausziehen::V,riisua,салан
1375,anziehen::V,pukea ylleen,тӑхӑн
1376,sich anziehen::V,pukeutua,тӑхӑн
1377,kämmen::V,kammata,тура
1378,schmücken::V,koristaa,илемлет
1379,schmücken::V,kaunistaa,илемлет
1380,sagen::V,sanoa,те
1381,sprechen::V,puhua,кала
1382,reden::V,keskustella,сӑмахла
1383,reden::V,keskustella,калаҫ
1384,sich unterhalten::V,jutella,пупле
1385,fragen::V,kysyä,ыйт
1386,bitten::V,pyytää,ыйт
1387,erzählen::V,kertoa,каласа пар
1388,mitteilen::V,ilmoittaa,пӗлтер
1389,mitteilen::V,ilmoittaa,хыпарла
1390,nennen::V,kutsua,те
1391,nennen::V,kutsua,чӗн
1392,nennen::V,nimittää,те
1393,nennen::V,nimittää,чӗн
1394,rufen::V,kutsua,чӗн
1395,prahlen::V,kerskailla,мухтан
1396,prahlen::V,kerskailla,вӗҫкӗнлен
1397,übersetzen::V,kääntää,куҫар
1398,denken::V,miettiä,шухӑшла
1399,denken::V,ajatella,шухӑшла
1400,glauben::V,uskoa,ӗнен
1401,bemerken::V,huomata,асӑрха
1402,erkennen::V,tunnistaa,палла
1403,begreifen::V,ymmärtää,ӑнлан
1404,verstehen::V,ymmärtää,пӗл
1405,lernen::V,oppia,вӗрен
1406,wissen::V,tietää,пӗл
1407,wissen::V,tietää,ӑнкар
1408,sich erinnern an::V,muistaa,аса ил
1409,vergessen::V,unohtaa,ман
1410,vergessen::V,unohtaa,манса кай
1411,messen::V,mitata,виҫ
1412,zählen::V,laskea,шутла
1413,rechnen::V,laskea,шутла
1414,lesen::V,lukea,вула
1415,malen::V,maalata,ӳкер
1416,zeichnen::V,piirtää,ӳкер
1417,zeichnen::V,piirustaa,ӳкер
1418,schreiben::V,kirjoittaa,ҫыр
1419,besitzen::V,omistaa,тыт
1420,kaufen::V,ostaa,ил
1421,kaufen::V,ostaa,туян
