,Concept_ID,os,mhr
1287,täuschen::V,асайын,ондала́ш
1288,betrügen::V,асайын,ондала́ш
1289,töten::V,амарын,пушта́ш
1290,wohnen::V,цӕрын,ила́ш
1291,arbeiten::V,кусын,пашалана́ш
1292,arbeiten::V,кусын,паша́м ышта́ш
1293,sammeln::V,æртонын,пога́ш
1294,pflücken::V,тонын,кӱра́ш
1295,jagen::V,цуан кæнын,сонарла́ш
1296,fischen::V,кæсаг ахсын æнгуырæй,кол куча́ш
1297,fischen::V,æнгуыр дарын,кол куча́ш
1298,fassen::V,ӕрцахсын,куча́ш
1299,hüten::V,хизын,кӱта́ш
1300,treiben::V,скъӕрын,покта́ш
1301,anbinden::V,бабæттын,йолышта́ш
1302,anbinden::V,æрбæттын,йолышта́ш
1303,füttern::V,холлаг дæттын,пукша́ш
1304,füttern::V,холлаг æвæрын,пукша́ш
1305,füttern::V,дарын,пукша́ш
1306,melken::V,дуцын,лӱшта́ш
1307,hacken::V,кæрдын,руа́ш
1308,hacken::V,лыгтæ кæнын,руа́ш
1309,gießen::V,бакалын,шава́ш
1310,reifen::V,срæгъæд уын,кӱа́ш
1311,reifen::V,сцæттæ уын,кӱа́ш
1312,zubereiten::V,сцӕттӕ кӕнын,ямдыла́ш
1313,kochen::V,фыцын,шолта́ш
1314,backen::V,фыцын,кӱкташ
1315,braten::V,цурын,пуштыла́ш
1316,braten::V,цурын,жаритла́ш
1317,umrühren::V,ахæццæ кæнын,луга́ш
1318,umrühren::V,азмæнтын,луга́ш
1319,umrühren::V,астауын,луга́ш
1320,stricken::V,кæнын,пида́ш
1321,stricken::V,бийын,пида́ш
1322,nähen::V,хуыйын,урга́ш
1323,färben::V,ахорын,чиялта́ш
1324,reinigen::V,ссыгъдæг кæнын,эрыкта́ш
1325,reinigen::V,ныссыгъдæг кæнын,эрыкта́ш
1326,reinigen::V,ныссæрфын,эрыкта́ш
1327,waschen::V,ӕхсын,мушка́ш
1328,abwischen::V,сӕрфын,ӱшта́ш
1329,spülen::V,æнхъæвзын,шӱалта́ш
1330,fegen::V,мӕрзын,ӱшта́ш
1331,kehren::V,мӕрзын,ӱшта́ш
1332,baden::V,хи найын,йӱштыла́ш
1333,sich waschen::V,хи æхсын,мушкылта́ш
1334,ausziehen::V,ласын,кудаша́ш
1335,anziehen::V,скæнын,чия́ш
1336,sich anziehen::V,дзаума скæнын,чия́ш
1337,sich anziehen::V,дарæс скæнын,чия́ш
1338,kämmen::V,ныффасын,шера́ш
1339,kämmen::V,æрфасын,шера́ш
1340,schmücken::V,фӕлындын,тӱзата́ш
1341,schmücken::V,фӕлындын,чеверта́ш
1342,sagen::V,зæгъын,ойла́ш
1343,sagen::V,зæгъын,каласа́ш
1344,sprechen::V,дзурын,кутыра́ш
1345,reden::V,ныхас кӕнын,мутлана́ш
1346,sich unterhalten::V,ныхас кæнын,кутыра́ш
1347,fragen::V,фӕрсын,йода́ш
1348,bitten::V,курын,йода́ш
1349,erzählen::V,радзурын,ойла́ш
1350,erzählen::V,ратаурæгъ кæнын,ойла́ш
1351,mitteilen::V,фехъусын кæнын,увертара́ш
1352,nennen::V,хонын,лӱмда́ш
1353,rufen::V,сидын,ӱжа́ш
1354,prahlen::V,ӕппӕлын,моктана́ш
1355,übersetzen::V,ратæлмац кæнын,кусара́ш
1356,denken::V,ӕнхъӕлын,шона́ш
1357,denken::V,хъуыды кӕнын,шона́ш
1358,glauben::V,уырнын,ӱшана́ш
1359,bemerken::V,фенын,шижа́ш
1360,erkennen::V,базонын,пала́ш
1361,begreifen::V,ӕмбарын,ыҥла́ш
1362,begreifen::V,бамбарын,ыҥла́ш
1363,lernen::V,ахуыр кӕнын,тунема́ш
1364,wissen::V,зонын,шинча́ш
1365,sich erinnern an::V,зæрдыл æрлæууын,шарна́ш
1366,sich erinnern an::V,æрымысын,шарна́ш
1367,sich erinnern an::V,æрбаймысын,шарна́ш
1368,sich erinnern an::V,æрхъуыды кæнын,шарна́ш
1369,vergessen::V,ферох кæнын,монда́ш
1370,vergessen::V,айрох кæнын,монда́ш
1371,messen::V,барын,виса́ш
1372,zählen::V,нымайын,шотла́ш
1373,rechnen::V,хынцын,шотла́ш
1374,lesen::V,кӕсын,луда́ш
1375,lesen::V,фӕрсын,луда́ш
1376,malen::V,ныв кӕнын,сӱретла́ш
1377,zeichnen::V,ныв кӕнын,сӱретла́ш
1378,schreiben::V,фыссын,воза́ш
1379,besitzen::V,хицау уын,лия́ш
1380,kaufen::V,балхӕнын,нала́ш
1381,verkaufen::V,уӕй кӕнын,ужала́ш
1382,bezahlen::V,бафидын,тӱла́ш
1383,zahlen::V,фидын,тӱла́ш
1384,beherrschen::V,æлдариуæг кæнын,куча́ш
1385,ertragen::V,бавзарын,турка́ш
1386,Leine::N,,вӱра́ҥ
1387,rauschen::V,,лыжга́ш
1388,treten::V,,тошка́ш
1389,verstehen::V,,умыла́ш
