,Concept_ID,sq,hi
754,Pfad::N,shteg,पथ
755,Pfad::N,shteg,पगडंडी
756,Weg::N,udhë,मार्ग
757,Weg::N,shteg,मार्ग
758,Straße::N,rrugë,राह
759,Straße::N,rrugë,रास्ता
760,Dorf::N,fshat,गाँव
761,Dorf::N,fshat,ग्राम
762,Dorf::N,katund,गाँव
763,Dorf::N,katund,ग्राम
764,Stadt::N,qytet,शहर
765,Brief::N,letër,ख़त
766,Brief::N,letër,पत्र
767,Brief::N,letër,चिट्ठी
768,Buch::N,libër,किताब
769,Buch::N,libër,पुस्तक
770,Buchstabe::N,shkronjë,अक्षर
771,Zeitung::N,gazetë,अख़बार
772,Zeitung::N,gazetë,समाचार-पत्र
773,Leben::N,jetë,जीवन
774,Leben::N,jetë,ज़िंदगी
775,Tod::N,mortje,मौत
776,Tod::N,mortje,मृत्यु
777,Grab::N,varr,क़ब्र
778,Kirche::N,kishë,चर्च
779,Kirche::N,kishë,गिरजा
780,Sünde::N,mëkat,पाप
781,Sünde::N,mëkat,गुनाह
782,Sünde::N,gjynah,पाप
783,Sünde::N,gjynah,गुनाह
784,Gott::N,hy,देव
785,Gott::N,hy,ईश्वर
786,Gott::N,zot,देव
787,Gott::N,zot,ईश्वर
788,Arbeiter::N,punëtor,मज़दूर
789,Chef::N,shef,अध्यक्ष
790,Chef::N,drejtues,अध्यक्ष
791,Meister::N,mjeshtër,शिल्पज्ञ
792,Arzt::N,mjek,वैद्य
793,Arzt::N,mjek,डॉक्टर
794,Arzt::N,mjek,चिकित्सक
795,Arzt::N,doktor,वैद्य
796,Arzt::N,doktor,डॉक्टर
797,Arzt::N,doktor,चिकित्सक
798,Lehrer::N,mësues,शिक्षक
799,Lehrer::N,mësues,अध्यापक
800,Lehrer::N,arsimtar,शिक्षक
801,Lehrer::N,arsimtar,अध्यापक
802,Geld::N,para,धन
803,Geld::N,para,पैसा
804,Geld::N,holla,धन
805,Geld::N,holla,पैसा
806,Geschäft::N,ujdi,सौदा
807,Geschäft::N,ujdi,व्यापार
808,Geschäft::N,biznes,सौदा
809,Geschäft::N,biznes,व्यापार
810,Laden::N,dyqan,दुकान
811,Preis::N,çmim,दाम
812,Preis::N,çmim,मूल्य
813,Ware::N,mall,माल
814,Ware::N,mall,पण्य
815,Nutzen::N,dobi,लाभ
816,Nutzen::N,dobi,फ़ायदा
817,Nutzen::N,leverdi,लाभ
818,Nutzen::N,leverdi,फ़ायदा
819,Reichtum::N,kamje,धन
820,Reichtum::N,kamje,दौलत
821,Reichtum::N,pasuri,धन
822,Reichtum::N,pasuri,दौलत
823,Welt::N,botë,विश्व
824,Welt::N,botë,दुनिया
825,Land::N,vend,देश
826,Land::N,vend,मुल्क
827,Staat::N,shtet,राज्य
828,Staat::N,shtet,राष्ट्र
829,König::N,mbret,राजा
830,König::N,mbret,बादशाह
831,Macht::N,fuqi,शासन
832,Macht::N,fuqi,सत्ता
833,Macht::N,pushtet,शासन
834,Macht::N,pushtet,सत्ता
835,Grenze::N,kufi,सरहद
836,Krieg::N,luftë,जंग
837,Krieg::N,luftë,युद्ध
838,Feind::N,armik,शत्रु
839,Feind::N,armik,दुश्मन
840,Gewalt::N,dhunë,हिंसा
841,Kampf::N,luftim,लड़ाई
842,Kampf::N,luftim,संघर्ष
843,Bogen[Waffe]::N,hark,कमान
844,Pfeil::N,shigjetë,बान
845,Gewehr::N,pushkë,बंदूक़
846,Fehler::N,gafë,भूल
847,Fehler::N,gafë,ग़लती
848,Fehler::N,gabim,भूल
849,Fehler::N,gabim,ग़लती
850,Lüge::N,gënjeshtër,झूठ
851,Lüge::N,gënjeshtër,असत्य
852,Schaden::N,dëm,हानि
853,Schaden::N,dëm,नुक़सान
854,Schaden::N,zarar,हानि
855,Schaden::N,zarar,नुक़सान
856,Unglück::N,fatkeqësi,मुसीबत
857,Unglück::N,fatkeqësi,विपात्ति
858,Schuld::N,faj,दोष
859,Schuld::N,faj,क़सूर
860,Alter::N,moshë,आयु
861,Alter::N,moshë,उम्र
862,Schluss::N,fund,अंत
863,Schluss::N,fund,समाप्ति
864,Zeit::N,kohë,काल
865,Zeit::N,kohë,वक़्त
866,Tag::N,ditë,दिन
867,Tag::N,ditë,रोज़
868,Morgen::N,mëngjes,सुबह
869,Mittag::N,mesditë,दोपहर
870,Mittag::N,mesditë,मध्याह्न
871,Abend::N,mbrëmje,शाम
872,Abend::N,mbrëmje,संध्या
873,Nacht::N,natë,रात
874,Nacht::N,natë,रात्रि
875,Woche::N,javë,हफ़्ता
876,Monat::N,muaj,मास
877,Monat::N,muaj,महीना
878,Jahr::N,vit,बरस
879,Jahr::N,vit,वर्ष
880,Frühling::N,pranverë,वसंत
881,Sommer::N,verë,गरमी
882,Sommer::N,verë,ग्रीष्म
883,Herbst::N,vjeshtë,शरत्
884,Herbst::N,vjeshtë,पतझड़
885,Winter::N,dimër,जाड़ा
886,Winter::N,dimër,सर्दियाँ
887,Januar::N,janar,जनवरी
888,Februar::N,shkurt,फ़रवरी
889,März::N,mars,मार्च
890,April::N,prill,अप्रैल
891,Mai::N,maj,मई
892,Juni::N,qershor,जून
893,Juli::N,korrik,जुलाई
894,August::N,gusht,अगस्त
895,September::N,shtator,सितंबर
896,Oktober::N,tetor,अक्तूबर
897,November::N,nëntor,नवंबर
898,Dezember::N,dhjetor,दिसंबर
899,Montag::N,hënë,पीर
900,Montag::N,hënë,सोमवार
901,Dienstag::N,martë,मंगलवार
902,Mittwoch::N,mërkurë,बुधवार
903,Donnerstag::N,enjte,गुरुवार
904,Donnerstag::N,enjte,बृहस्पतिवार
905,Freitag::N,premte,शुक्रवार
906,Samstag::N,shtunë,सनीचर
907,Samstag::N,shtunë,शनिवार
908,Sonntag::N,diel,इतवार
909,Sonntag::N,diel,रविवार
910,groß::A,madh,बड़ा
911,klein::A,vogël,कम
912,klein::A,vogël,छोटा
913,lang::A,gjatë,लंबा
914,lang::A,gjatë,दीर्घ
915,kurz::A,shkurtër,लधु
916,kurz::A,shkurtër,छोटा
917,breit::A,gjerë,चौड़ा
918,schmal::A,ngushtë,तंग
919,schmal::A,ngushtë,सँकरा
920,dicht::A,dendur,सघन
921,dick[Gegenstand]::A,trashë,मोटा
922,dünn::A,hollë,महीन
923,dünn::A,hollë,बारीक
924,fein::A,imët,कोमल
925,fein::A,imët,सूक्ष्म
926,fest::A,fortë,दृढ़
927,fest::A,fortë,मज़बूत
928,flach::A,sheshtë,चपटा
929,glatt::A,rrafshët,चौरस
930,glatt::A,rrafshët,चिकना
931,hart::A,fortë,कठोर
932,hart::A,fortë,सख़्त
933,weich::A,butë,नरम
934,weich::A,butë,मुलायम
935,rund::A,rrumbullakët,गोल
936,rund::A,rrumbullakët,वर्तुल
937,spitz::A,majëmprehtë,नुकीला
938,scharf::A,mprehtë,पैना
939,stumpf::A,topitur,भोथरा
940,schwer::A,rëndë,भारी
941,schwer::A,rëndë,वज़नी
942,schön::A,bukur,सुंदर
943,heiß::A,nxehtë,उष्ण
944,warm::A,ngrohtë,गरम
945,kalt::A,ftohtë,सर्द
946,kühl::A,freskët,ठंडा
947,frisch::A,pastër,तर
948,frisch::A,pastër,ताज़ा
949,feucht::A,lagësht,नम
950,feucht::A,lagësht,भीगा
951,nass::A,lagur,गीला
952,trocken::A,thatë,सूखा
953,trocken::A,thatë,ख़ुश्क
954,voll::A,plotë,भरा
955,voll::A,plotë,पूरा
956,leer::A,bosh,ख़ाली
957,leer::A,zbrazët,ख़ाली
958,offen::A,hapur,खुला
959,geschlossen::A,mbyllur,बंद
960,sauber::A,dëlirë,साफ़
961,sauber::A,dëlirë,सुथरा
962,schmutzig::A,ndyrë,गंदा
963,roh::A,gjallë,कच्चा
964,reif::A,arrirë,पक्व
965,reif::A,arrirë,पक्का
966,lecker::A,shijshëm,मज़ेदार
967,lecker::A,shijshëm,स्वादिष्ट
968,süß::A,ëmbël,मीठा
969,bitter::A,hidhur,कटु
970,bitter::A,hidhur,कड़वा
971,sauer::A,thartë,खट्टा
972,hell::A,me dritë,रोशन
973,dunkel::A,errët,अँधेरा
974,schwarz::A,i zi,काला
975,schwarz::A,i zi,स्याह
976,weiß::A,bardhë,सफ़ेद
977,rot::A,kuq,लाल
978,rot::A,kuq,सुर्ख़
979,gelb::A,verdhë,पीला
980,gelb::A,verdhë,ज़र्द
981,blau::A,blu,नीला
982,blau::A,blu,आसमानी
983,blau::A,kaltër,नीला
984,blau::A,kaltër,आसमानी
985,grün::A,blertë,हरा
986,grün::A,gjelbër,हरा
987,grau::A,hirtë,धूसर
988,grau::A,bojë hiri,धूसर
989,bunt::A,shumëngjyrëshëm,रंगीन
990,bunt::A,shumëngjyrëshëm,बहुरंगा
991,billig::A,lirë,सस्ता
992,teuer::A,shtrenjtë,महँगा
993,wertvoll::A,çmuar,क़ीमती
994,wertvoll::A,çmuar,मूल्यवान्
995,wertvoll::A,vlershëm,क़ीमती
996,wertvoll::A,vlershëm,मूल्यवान्
997,blind::A,qorr,अंधा
998,blind::A,verbër,अंधा
999,taub::A,shurdhër,बहरा
1000,kräftig::A,fuqishëm,ताक़तवर
1001,kräftig::A,fuqishëm,शक्तिशाली
1002,stark::A,fortë,प्रबल
1003,stark::A,fortë,बलवान्
1004,schwach::A,dobët,कमज़ोर
1005,fett::A,dhjamur,मोटा
1006,fett::A,dhjamur,मांसल
1007,schlank::A,hollë,पतला
1008,schlank::A,hollë,छरहरा
1009,hübsch::A,bukur,सुंदर
1010,hübsch::A,bukur,ख़ूबसूरत
1011,hübsch::A,hijshëm,सुंदर
1012,hübsch::A,hijshëm,ख़ूबसूरत
1013,böse::A,keq,पापी
1014,böse::A,keq,दुष्ट
1015,dumm::A,teveqel,मूर्ख
1016,dumm::A,teveqel,बुद्धू
1017,faul::A,dembel,आलसी
1018,faul::A,dembel,सुस्त
1019,fleißig::A,zellshëm,मेहनती
1020,fleißig::A,zellshëm,परिश्रमी
1021,geizig::A,kurnac,कृपण
1022,geizig::A,kurnac,कंजूस
1023,geizig::A,dorështrënguar,कृपण
1024,geizig::A,dorështrënguar,कंजूस
1025,klug::A,mençur,समझदार
1026,klug::A,mençur,होशियार
1027,klug::A,mençur,अक़्लमंद
1028,geschickt::A,aftë,किशल
1029,lieb::A,dashur,प्रिय
1030,lieb::A,dashur,प्यारा
1031,lustig::A,gëzuar,हँसमुख
1032,lustig::A,gëzuar,ख़ुशदिल
1033,sanft::A,butë,नम्र
1034,hungrig::A,uritur,भूखा
1035,krank::A,sëmurë,बीमार
1036,krank::A,sëmurë,अस्वस्थ
1037,nackt::A,lakuriq,नग्न
1038,nackt::A,zhveshur,नग्न
1039,traurig::A,trishtuar,उदास
1040,traurig::A,trishtuar,रंजीदा
1041,lebendig::A,gjallë,जीता
1042,lebendig::A,gjallë,ज़िंदा
1043,gut::A,mirë,अच्छा
1044,schlecht::A,keq,बुरा
1045,schlecht::A,keq,ख़राब
1046,richtig::A,drejtë,ठीक
1047,schlimm::A,keq,बुरा
1048,schlimm::A,keq,अप्रिय
1049,wahr::A,vërtetë,सच
1050,alt::A,vjetër,पुराना
1051,neu::A,i ri,नया
1052,ehemalig::A,dikurshëm,भूतपूर्व
1053,alt[Lebewesen]::A,plak,बूढ़ा
1054,alt[Lebewesen]::A,plak,वृद्ध
1055,jung::A,i ri,जवान
1056,arm::A,varfër,ग़रीब
1057,arm::A,vobektë,ग़रीब
1058,reich::A,pasur,धनी
1059,reich::A,pasur,अमीर
1060,bekannt::A,njohur,मालूम
1061,berühmt::A,famshëm,मशहूर
1062,berühmt::A,famshëm,प्रसिद्ध
1063,fremd::A,huaj,विदेशी
1064,fremd::A,huaj,अपरिचित
1065,verschieden::A,ndryshëm,अलग
1066,verschieden::A,ndryshëm,भिन्न
1067,nah::A,afërt,नज़दीकी
1068,fern::A,largët,दूर
1069,fern::A,largët,दूरस्थ
1070,linker::A,majtë,बायाँ
1071,rechter::A,djathtë,दायाँ
1072,rechter::A,djathtë,दाहिना
1073,anderer::A,tjetër,अन्य
1074,anderer::A,tjetër,दूसरा
1075,erster::A,parë,पहला
1076,erster::A,parë,प्रथम
1077,zweiter::A,dytë,दूसरा
1078,zweiter::A,dytë,द्वितीय
1079,dritter::A,i tretë,तीसरा
1080,letzter::A,fundit,अंतिम
1081,letzter::A,fundit,आख़िरी
1082,allein::ADV,vetëm,तनहा
1083,allein::ADV,vetëm,अकेले
1084,auf einmal::ADV,njëkohësisht,वक़्त में
1085,zusammen::ADV,bashkë,एक साथ
1086,zusammen::ADV,bashkë,साथ साथ
1087,zusammen::ADV,së bashku,एक साथ
1088,zusammen::ADV,së bashku,साथ साथ
1089,lange::ADV,për një kohë të gjatë,देर तक
1090,plötzlich::ADV,befas,सहसा
1091,plötzlich::ADV,befas,अचानक
1092,sofort::ADV,menjëherë,तुरंत
1093,sofort::ADV,aty për aty,तुरंत
1094,später::ADV,më vonë,बाद को
1095,später::ADV,më vonë,बाद में
1096,jetzt::ADV,tash,अब
1097,jetzt::ADV,tash,अभी
1098,heute::ADV,sot,आज
1099,morgen::ADV,nesër,कल
1100,bald::ADV,shpejt,जल्दी
1101,bald::ADV,së shpejti,जल्दी
1102,dann::ADV,pastaj,तब
1103,gestern::ADV,dje,कल
1104,einst::ADV,dikur,एक दिन
1105,einst::ADV,dikur,पहले कभी
1106,damals::ADV,atëherë,उस समय
1107,damals::ADV,atëherë,उन दिनों
1108,danach::ADV,mandej,इसके बाद
1109,danach::ADV,mandej,इसके पश्चात्
1110,vorher::ADV,më parë,पहले
1111,vorher::ADV,më parë,पेशतर
1112,zuerst::ADV,së pari,पहले
1113,einmal::ADV,njëherë,एक बार
1114,einmal::ADV,njëherë,एक दफ़ा
1115,manchmal::ADV,nganjëherë,कभी कभी
1116,oft::ADV,shpesh,अक्सर
1117,immer::ADV,përherë,सदा
1118,immer::ADV,përherë,हमेशा
1119,immer::ADV,gjithnjë,सदा
1120,immer::ADV,gjithnjë,हमेशा
1121,niemals::ADV,kurrë,कभी नहीं
1122,niemals::ADV,kurrë,कदापि नहीं
1123,niemals::ADV,asnjëherë,कभी नहीं
1124,niemals::ADV,asnjëherë,कदापि नहीं
1125,hier::ADV,këtu,इधर
1126,hier::ADV,këtu,यहाँ
1127,hierhin::ADV,knej,इधर को
1128,hierhin::ADV,knej,यहाँ को
1129,von hier::ADV,që këtej,यहाँ से
1130,von hier::ADV,prej këtej,यहाँ से
1131,dort::ADV,aty,उधर
1132,dort::ADV,aty,वहाँ
1133,dort::ADV,atje,उधर
1134,dort::ADV,atje,वहाँ
1135,dorthin::ADV,anej,उधर को
1136,dorthin::ADV,anej,वहाँ को
1137,geradeaus::ADV,drejt,सीधे
1138,vorwärts::ADV,mbroth,आगे
1139,vorwärts::ADV,mbroth,आगे को
1140,vorwärts::ADV,përpara,आगे
1141,vorwärts::ADV,përpara,आगे को
1142,rückwärts::ADV,mbrapsht,पीछे को
1143,zurück::ADV,prapa,वापस
1144,zurück::ADV,mbrapsht,वापस
1145,unten::ADV,poshtë,नीचे
1146,hinab::ADV,përposh,नीचे को
1147,oben::ADV,lart,ऊपर
1148,oben::ADV,sipër,ऊपर
1149,hinauf::ADV,lart,ऊपर को
1150,hinauf::ADV,përpjetë,ऊपर को
1151,überall::ADV,kudo,हर जगह
1152,überall::ADV,kudo,हर स्थान
1153,nicht::ADV,s',न
1154,nicht::ADV,s',नहीं
1155,nicht::ADV,nuk,न
1156,nicht::ADV,nuk,नहीं
1157,ein wenig::ADV,një tis,कुछ
1158,ein wenig::ADV,një tis,ज़रा
1159,ein wenig::ADV,një tis,थोड़ा
1160,kaum::ADV,mezi,लगभग नहीं
1161,kaum::ADV,mezi,बराबर नहीं
1162,sehr::ADV,fort,बहुत
1163,sehr::ADV,shumë,बहुत
1164,so::ADV,ashtu,ऐसा
1165,so::ADV,kështu,ऐसा
1166,noch::ADV,ende,अभी तक
1167,noch::ADV,akoma,अभी तक
1168,nur::ADV,vetëm,केवल
1169,nur::ADV,vetëm,सिर्फ़
1170,schon::ADV,tashmë,चुकना
1171,wieder::ADV,përsëri,फिर
1172,wieder::ADV,përsëri,दुबारा
1173,vergebens::ADV,kot,व्यर्थ
1174,vor::PRP,para,के आगे
1175,vor::PRP,para,के सामने
1176,hinter::PRP,prapa,के पीछे
1177,hinter::PRP,mbrapa,के पीछे
1178,unter::PRP,nën,के तले
1179,unter::PRP,nën,के नीचे
1180,durch::PRP,nëpër,के पार
1181,neben::PRP,pranë,के पास
1182,neben::PRP,pranë,की बग़ल में
1183,neben::PRP,përbri,के पास
1184,neben::PRP,përbri,की बग़ल में
1185,zwischen::PRP,midis,के बीच
1186,zwischen::PRP,ndërmjet,के बीच
1187,wegen::PRP,për,के कारण
1188,wegen::PRP,për,की वजह से
1189,dies::PRN,ky,यह
1190,das::PRN,ky,वह
1191,alles::PRN,gjithçka,सब
1192,alles::PRN,gjithçka,सब कुछ
1193,ich::PRN,unë,मैं
1194,du::PRN,ti,तू
1195,er::PRN,ai,यह
1196,wir::PRN,ne,हम
1197,ihr::PRN,ju,तुम
1198,sie::PRN,ata,ये
1199,was::FPRN,ç',क्या
1200,was::FPRN,çfarë,क्या
1201,wer::FPRN,kush,कौन
1202,wo::FADV,ku,किधर
1203,wohin::FADV,për ku,किधर
1204,wie::FADV,si,कैसे
1205,warum::FADV,pse,क्यों
1206,warum::FADV,përse,क्यों
1207,wieviel::FNUM,sa,कितना
1208,eins::NUM,një,एक
1209,zwei::NUM,dy,दो
1210,drei::NUM,tre,तीन
1211,vier::NUM,katër,चार
1212,fünf::NUM,pesë,पाँच
1213,sechs::NUM,gjashtë,छह
1214,sieben::NUM,shtatë,सात
1215,acht::NUM,tetë,आठ
1216,neun::NUM,nëntë,नौ
1217,zehn::NUM,dhjetë,दस
1218,elf::NUM,njëmbëdhjetë,ग्यारह
1219,zwölf::NUM,dymbëdhjetë,बारह
1220,zwanzig::NUM,njëzet,बीस
1221,dreißig::NUM,tridhjetë,तीस
1222,vierzig::NUM,dyzet,चालीस
1223,fünfzig::NUM,pesëdhjetë,पचास
1224,sechzig::NUM,gjashtëdhjetë,साठ
1225,siebzig::NUM,shtatëdhjetë,सत्तर
1226,achtzig::NUM,tetëdhjetë,अस्सी
1227,neunzig::NUM,nëntëdhjetë,नव्वे
1228,hundert::NUM,qind,सौ
1229,tausend::NUM,mijë,हज़ार
1230,und::CNJ,e,और
1231,und::CNJ,dhe,और
1232,oder::CNJ,a,या
1233,oder::CNJ,apo,या
1234,stehen::V,rri,खड़ा होना
1235,sitzen::V,rri,बैठना
1236,liegen::V,rri shtrirë,लेटना
1237,hängen::V,varem,लटकना
1238,werden::V,bëhem,बनना
1239,passieren::V,ndodh,होना
1240,beginnen::V,filloj,आरंभ होना
1241,beginnen::V,filloj,प्रारंभ होना
1242,enden::V,përfundoj,अंत होना
1243,enden::V,përfundoj,ख़तम होना
1244,wechseln::V,ndërroj,बदलना
1245,aufgehen[Sonne]::V,hapem,चढ़ना
1246,aufgehen[Sonne]::V,hapem,उदित होना
1247,untergehen[Sonne]::V,hyj,अस्त हो जाना
1248,untergehen[Sonne]::V,perëndoj,अस्त हो जाना
1249,scheinen[Sonne]::V,ndriçoj,रोशनी देना
1250,donnern::V,gjëmoj,गरजना
1251,donnern::V,bubulloj,गरजना
1252,wehen::V,fryj,चलना
1253,strömen::V,derdh,बहना
1254,strömen::V,derdh,प्रवाहित होना
1255,fließen::V,rrjedh,बहना
1256,fließen::V,rrjedh,प्रवाहित होना
1257,sich drehen::V,rrotullohem,घूमना
1258,schwanken::V,dyzoj,हिलना
1259,schwingen::V,dridhem,हिलना
1260,fallen::V,bie,गिरना
1261,brennen::V,digjem,जलना
1262,rauchen::V,nxjerr tym,धुआँ उड़ाना
1263,regnen::V,bie shi,बरसना
1264,gefrieren::V,ngrij,जमना
1265,tauen::V,shkrij,गलना
1266,tauen::V,shkrij,पिघलना
1267,schmelzen::V,shkrij,गलना
1268,schmelzen::V,shkrij,पिघलना
1269,trocknen::V,thaj,सूखना
1270,sieden::V,ziej,उबलना
1271,faulen::V,kalbem,गलना
1272,faulen::V,kalbem,सड़ना
1273,faulen::V,prishem,गलना
1274,faulen::V,prishem,सड़ना
1275,verfaulen::V,kalbem,गलना
1276,verfaulen::V,kalbem,सड़ना
1277,reißen::V,grisem,फटना
1278,reißen::V,shqyhem,फटना
1279,versinken::V,humboj,डूबना
1280,vergehen::V,kaloj,बीतना
1281,vergehen::V,kaloj,गुज़रना
1282,erscheinen::V,dukem,दिखाई देना
1283,verschwinden::V,zhdukem,ग़ायब होना
1284,sinken::V,ulem,घटना
1285,sinken::V,ulem,उतरना
1286,abnehmen::V,pakësohem,घटना
1287,abnehmen::V,zvogëlohem,घटना
1288,zunehmen::V,shtohem,बढ़ना
1289,steigen::V,rritem,बढ़ना
1290,wachsen::V,rritem,उगना
1291,glänzen::V,vezulloj,चमकना
1292,funkeln::V,xixoj,जगमगाना
1293,funkeln::V,xixoj,टिमटिमाना
1294,funkeln::V,xixëlloj,जगमगाना
1295,funkeln::V,xixëlloj,टिमटिमाना
1296,lärmen::V,oshtij,शोर मचाना
1297,lärmen::V,zhurmoj,शोर मचाना
1298,läuten::V,bie,बजना
1299,klingeln::V,i bie ziles,बजना
1300,klirren::V,kërcëlloj,झनझनाना
1301,brausen::V,gjëmoj,साँय-साँय करना
1302,rauschen::V,fëshfërij,सरसराना
1303,klingen::V,tingëlloj,बजना
1304,bellen::V,leh,भौंकना
1305,heulen::V,ulërij,गुर्राना
1306,blasen::V,fryj,फूँकना
1307,pfeifen::V,fishkëllej,सीटी देना
1308,schreien::V,bërtas,चिल्लाना
1309,stöhnen::V,rënkoj,कराहना
1310,stöhnen::V,rënkoj,आहें भरना
1311,zittern::V,trembem,काँपना
1312,leben::V,rroj,जीना
1313,leben::V,jetoj,जीना
1314,geboren werden::V,lind,पैदा होना
1315,atmen::V,marr frymë,साँस लेना
1316,trinken::V,pi,पीना
1317,essen::V,ha,खाना
1318,schlucken::V,gëlltis,निगलना
1319,schlucken::V,kapërdij,निगलना
1320,müde werden::V,lodhem,थकना
1321,müde werden::V,lodhem,उकताना
1322,einschlafen::V,bie të fle,सो जाना
1323,schlafen::V,fle,सोना
1324,aufwachen::V,zgjohem,जागना
1325,aufstehen::V,çohem,उठना
1326,aufstehen::V,ngrihem,उठना
1327,sich erholen::V,qetësohem,सुस्ताना
1328,sich erholen::V,qetësohem,आराम करना
1329,sich erholen::V,shtendosem,सुस्ताना
1330,sich erholen::V,shtendosem,आराम करना
1331,krank werden::V,bie i sëmurë,बीमार पड़ना
1332,krank sein::V,jam i sëmurë,बीमार होना
1333,schmerzen::V,dhemb,दुखना
1334,schmerzen::V,dhemb,दर्द करना
1335,husten::V,kollitem,खाँसना
1336,genesen::V,shërohem,ठीक हो जाना
1337,genesen::V,shërohem,स्वस्थ हो जाना
1338,sterben::V,vdes,मरना
1339,umkommen::V,vdes,मरना
1340,umkommen::V,mbaroj,मरना
1341,sich bewegen::V,shkundem,चलना
1342,sich bewegen::V,shkundem,हिलना
1343,sich rühren::V,lëviz,हिलना
1344,sich erheben::V,ngrihem,उठना
1345,sich setzen::V,ulem,बैठना
1346,hinfallen::V,gremisem,गिरना
1347,laufen::V,eci,चलना
1348,schreiten::V,çapem,क़दम जाना
1349,spazierengehen::V,shëtis,सैर करना
1350,eilen::V,ngas,तेज़ी से जाना
1351,eilen::V,ngas,शीघ्रता से चलना
1352,sich beeilen::V,nxitoj,जल्दी करना
1353,sich beeilen::V,nxitoj,शीघ्रता करना
1354,sausen::V,eci shpejt,बड़ी तेज़ी से चलना
1355,rennen::V,vrapoj,भागना
1356,rennen::V,vrapoj,दौड़ना
1357,springen::V,kërcej,उछलना
1358,klettern::V,hipi,चढ़ना
1359,schaukeln::V,kolovitem,झूलना
1360,kriechen::V,zvarritem,रेंगना
1361,schwimmen::V,notoj,तैरना
1362,tauchen::V,zhytem,डूबना
1363,rudern::V,vozis,खेना
1364,rudern::V,vozis,चप्पू चलाना
1365,fahren::V,shkoj,चलना
1366,fahren::V,shkoj,यात्रा करना
1367,fliegen::V,fluturoj,उड़ना
1368,gehen::V,eci,जाना
1369,gehen::V,shkoj,जाना
1370,weggehen::V,vete,चला जाना
1371,weggehen::V,vete,बाहर जाना
1372,abfahren::V,nisem,छूटना
1373,abfahren::V,nisem,रवाना होना
1374,anhalten::V,ndalem,रुकना
1375,anhalten::V,ndalem,खड़ा होना
1376,hineingehen::V,futem,घुसना
1377,hineingehen::V,futem,अंदर जाना
1378,eintreten::V,hyj,प्रवेश करना
1379,kommen::V,vij,आना
1380,ankommen::V,arrij,पहुँचना
1381,ankommen::V,mbërrij,पहुँचना
1382,zurückkommen::V,kthehem,लौटना
1383,zurückkommen::V,kthehem,वापस आना
1384,bleiben::V,mbetem,रहना
1385,bleiben::V,mbetem,रुकना
1386,bleiben::V,qëndroj,रहना
1387,bleiben::V,qëndroj,रुकना
1388,warten::V,pres,इंतज़ार करना
1389,erwarten::V,pres,प्रतीक्षा करना
1390,suchen::V,kërkoj,ढूँढ़ना
1391,finden::V,gjej,पाना
1392,finden::V,gjej,ढूँढ़ निकालना
1393,versuchen::V,mundohem,कोशिश करना
1394,vorbereiten::V,përgatis,तैयार करना
1395,lieben::V,dashuroj,प्यार करना
1396,mögen::V,dua,पसंद होना
1397,lachen::V,qesh,हँसना
1398,rühren::V,mallëngjej,छूना
1399,weinen::V,qaj,रोना
1400,schimpfen::V,shaj,गाली देना
1401,sich ärgern::V,bëhem verem,चिढ़ना
1402,sich ärgern::V,bëhem verem,नाराज़ होना
1403,sich fürchten::V,kam frikë,डरना
1404,sich fürchten::V,kam frikë,भय खाना
1405,sich fürchten::V,frikësohem,डरना
1406,sich fürchten::V,frikësohem,भय खाना
1407,fürchten::V,kam frikë nga,डरना से
1408,fürchten::V,kam frikë nga,भय खाना से
1409,fliehen::V,arratisem,भागना
1410,flüchten::V,iki,निकल भागना
1411,sehen::V,shoh,देखना
1412,anschauen::V,shikoj,देखना
1413,ansehen::V,shikoj,दृष्टि डालना पर
1414,hören::V,dëgjoj,सुनना
1415,zuhören::V,veshtoj,सुनना
1416,probieren::V,provoj,चखना
1417,riechen::V,nuhas,सूँघना
1418,fühlen::V,ndiej,महसूस करना
1419,scheinen::V,ndriçoj,लगना
1420,zu sehen sein::V,dukem,दिखाई देना
1421,vernehmen::V,dëgjoj,सुनना
1422,frieren::V,mërdhij,ठंड लगना
1423,frieren::V,mërdhij,सर्दी लगना
1424,tun::V,bëj,करना
1425,können::V,mund,सकना
1426,können::V,mund,जानना
1427,wollen::V,dua,चाहना
1428,wollen::V,dëshiroj,चाहना
1429,anfangen::V,filloj,शुरू करना
1430,beenden::V,kryej,ख़त्म करना
1431,beenden::V,kryej,समाप्त करना
1432,beenden::V,mbaroj,ख़त्म करना
1433,beenden::V,mbaroj,समाप्त करना
1434,aufhören::V,pushoj,बंद जाना
1435,aufhören::V,pushoj,समाप्त जाना
1436,gelingen::V,më shkon mbarë,बनना
1437,gelingen::V,më shkon mbarë,अच्छा होना
1438,geraten::V,del,बन पड़ना
1439,öffnen::V,hap,खोलना
1440,schließen::V,mbyll,बंद करना
1441,stellen::V,vë,रखना
1442,setzen::V,vë,रखना
1443,setzen::V,vë,बिठाना
1444,legen::V,vë,रखना
1445,legen::V,vë,लिटाना
1446,berühren::V,rrok,छूना
1447,berühren::V,rrok,स्पर्श करना
1448,verbinden::V,bashkoj,बाँधना
1449,bedecken::V,mbuloj,ढकना
1450,aufhängen::V,var,लटकाना
1451,anzünden::V,ndez,जलाना
1452,aufheben::V,ngre,उठाना
1453,zurücklassen::V,lë pas,पीछे छोड़ना
1454,verlieren::V,humb,खोना
1455,verlieren::V,humb,गँवाना
