,Concept_ID,it,ka
737,billig::A,a buon prezzo,იაფი
738,billig::A,a buon mercato,იაფი
739,teuer::A,caro,ძვირი
740,wertvoll::A,prezioso,ღირსიანი
741,blind::A,cieco,ბრმა
742,taub::A,sordo,ყრუ
743,kräftig::A,forte,ძალავანი
744,kräftig::A,robusto,ძალავანი
745,stark::A,forte,ძლიერი
746,stark::A,forte,ღონიერი
747,stark::A,vigoroso,ძლიერი
748,stark::A,vigoroso,ღონიერი
749,schwach::A,dèbole,სუსტი
750,fett::A,grasso,სქელი
751,schlank::A,snello,გამხდარი
752,schlank::A,slanciato,გამხდარი
753,hübsch::A,bello,ეშხიანი
754,hübsch::A,bello,მშვენიერი
755,hübsch::A,carino,ეშხიანი
756,hübsch::A,carino,მშვენიერი
757,böse::A,cattivo,ავი
758,böse::A,cattivo,ბოროტი
759,dumm::A,stùpido,ბოთე
760,dumm::A,stùpido,სულელი
761,faul::A,pigro,ზანტი
762,faul::A,pigro,ზარმაცი
763,fleißig::A,diligente,ბეჯითი
764,fleißig::A,diligente,მუყაითი
765,geizig::A,avaro,ძუნწი
766,klug::A,intelligente,ჭკვიანი
767,geschickt::A,àbile,მარჯვე
768,geschickt::A,àbile,გაწაფული
769,lieb::A,caro,სატრფიალო
770,lustig::A,gaio,მხიარული
771,lustig::A,allegro,მხიარული
772,sanft::A,dolce,ალერსიანი
773,sanft::A,dolce,გრძნობიერი
774,hungrig::A,affamato,მშიერი
775,krank::A,malato,სნეული
776,krank::A,malato,ავადმყოფი
777,krank::A,infermo,სნეული
778,krank::A,infermo,ავადმყოფი
779,nackt::A,nudo,ტიტველი
780,traurig::A,triste,მწუხარე
781,traurig::A,triste,სევდიანი
782,lebendig::A,vivo,ცოცხალი
783,gut::A,buono,კარგი
784,schlecht::A,cattivo,უხეირო
785,richtig::A,giusto,ნამდვილი
786,schlimm::A,grave,ცუდი
787,wahr::A,vero,სწორი
788,wahr::A,vero,ჭეშმარიტი
789,alt::A,vecchio,ძველი
790,neu::A,nuovo,ახალი
791,ehemalig::A,vecchio,ყოფილი
792,ehemalig::A,d'una_volta,ყოფილი
793,alt[Lebewesen]::A,anziano,ბებერი
794,jung::A,giovane,ნორჩი
795,jung::A,giovane,ახალგაზრდა
796,arm::A,pòvero,ღარიბი
797,reich::A,ricco,მდიდარი
798,bekannt::A,noto,ცნობილი
799,bekannt::A,conosciuto,ცნობილი
800,berühmt::A,famoso,გამოჩენილი
801,berühmt::A,cèlebre,გამოჩენილი
802,fremd::A,estràneo,უცხო
803,fremd::A,estràneo,გარეშე
804,fremd::A,straniero,უცხო
805,fremd::A,straniero,გარეშე
806,verschieden::A,diverso,სხვაგვარი
807,verschieden::A,differente,სხვაგვარი
808,nah::A,vicino,ახლო
809,nah::A,propinquo,ახლო
810,fern::A,lontano,შორი
811,fern::A,lontano,შორეული
812,linker::A,sinistro,მარცხენა
813,rechter::A,destro,მარჯვენა
814,anderer::A,altro,სხვა
815,erster::A,primo,პირველი
816,zweiter::A,secondo,მეორე
817,dritter::A,terzo,მესამე
818,letzter::A,ùltimo,ბოლო
819,letzter::A,ùltimo,უკანასკნელი
820,allein::ADV,solo,მარტო
821,allein::ADV,da solo,მარტო
822,auf einmal::ADV,insieme,ერთდროულად
823,zusammen::ADV,insieme,ერთად
824,lange::ADV,a lungo,დიდხანს
825,plötzlich::ADV,all'improvviso,მოულოდნელად
826,sofort::ADV,sùbito,ახლავე
827,sofort::ADV,all'istante,ახლავე
828,später::ADV,più tardi,მოგვიანებით
829,jetzt::ADV,ora,ახლა
830,jetzt::ADV,adesso,ახლა
831,heute::ADV,oggi,დღეს
832,morgen::ADV,domani,ხვალ
833,bald::ADV,presto,მალე
834,bald::ADV,tra poco,მალე
835,dann::ADV,allora,მერე
836,gestern::ADV,ieri,გუშინ
837,einst::ADV,prima,ოდესღაც
838,einst::ADV,un tempo,ოდესღაც
839,damals::ADV,allora,მაშინ
840,danach::ADV,poi,მერმე
841,danach::ADV,poi,შემდეგ
842,danach::ADV,dopo,მერმე
843,danach::ADV,dopo,შემდეგ
844,vorher::ADV,prima,ადრე
845,vorher::ADV,prima,წინათ
846,zuerst::ADV,prima,ჯერ
847,zuerst::ADV,dapprima,ჯერ
848,einmal::ADV,una volta,ერთხელ
849,manchmal::ADV,talvolta,ხან
850,manchmal::ADV,talvolta,ზოგჯერ
851,manchmal::ADV,qualche volta,ხან
852,manchmal::ADV,qualche volta,ზოგჯერ
853,oft::ADV,spesso,ხშირად
854,immer::ADV,sempre,მუდამ
855,immer::ADV,sempre,ყოველთვის
856,niemals::ADV,non mai,არასდროს
857,hier::ADV,qua,აქ
858,hierhin::ADV,qua,აქეთ
859,von hier::ADV,ne,აქედან
860,von hier::ADV,da qui,აქედან
861,dort::ADV,lì,იქ
862,dorthin::ADV,là,იქით
863,geradeaus::ADV,diritto,პირდაპირ
864,vorwärts::ADV,avanti,წინ
865,rückwärts::ADV,all'indietro,უკან
866,zurück::ADV,di indietro,უკანვე
867,unten::ADV,giù,დაბლა
868,unten::ADV,giù,ქვევით
869,unten::ADV,sotto,დაბლა
870,unten::ADV,sotto,ქვევით
871,hinab::ADV,giù,ძირს
872,hinab::ADV,in giù,ძირს
873,oben::ADV,su,ზემოთ
874,oben::ADV,sopra,ზემოთ
875,hinauf::ADV,in sù,ზევით
876,hinauf::ADV,in alto,ზევით
877,überall::ADV,dappertutto,ყველგან
878,nicht::ADV,non,არ
879,ein wenig::ADV,un po',ცოტა
880,ein wenig::ADV,un poco,ცოტა
881,kaum::ADV,a appena,ძლივს
882,sehr::ADV,molto,მეტად
883,sehr::ADV,molto,ძალიან
884,so::ADV,così,ისე
885,so::ADV,tanto,ისე
886,noch::ADV,ancora,ჯერ
887,nur::ADV,solo,მხოლოდ
888,nur::ADV,soltanto,მხოლოდ
889,schon::ADV,già,უკვე
890,wieder::ADV,di nuovo,ისევ
891,wieder::ADV,di nuovo,კიდევ
892,vergebens::ADV,invano,ამაოდ
893,vergebens::ADV,invano,ტყუილად
894,vor::PRP,davanti a,წინ
895,hinter::PRP,dietro,უკან
896,hinter::PRP,dietro,მიღმა
897,unter::PRP,sotto,ქვეშ
898,unter::PRP,sotto,ქვევით
899,durch::PRP,per,გავლით
900,durch::PRP,attraverso,გავლით
901,neben::PRP,a accanto a,გვერდით
902,zwischen::PRP,fra,შუა
903,zwischen::PRP,fra,შორის
904,wegen::PRP,a causa di,გამო
905,wegen::PRP,a causa di,შედეგად
906,dies::PRN,ciò,ეს
907,dies::PRN,questo,ეს
908,das::PRN,ciò,ეგ
909,das::PRN,quello,ეგ
910,alles::PRN,tutto,ყველაფერი
911,ich::PRN,ìo,მე
912,du::PRN,tu,შენ
913,er::PRN,lui,ის
914,er::PRN,lui,იგი
915,er::PRN,egli,ის
916,er::PRN,egli,იგი
917,wir::PRN,noi,ჩვენ
918,ihr::PRN,voi,თქვენ
919,sie::PRN,loro,ისინი
920,was::FPRN,che,რა
921,was::FPRN,che cosa,რა
922,wer::FPRN,chi,ვინ
923,wo::FADV,dove,სად
924,wohin::FADV,dove,საით
925,wie::FADV,come,როგორ
926,warum::FADV,perche,რაზე
927,warum::FADV,perche,რატომ
928,wieviel::FNUM,quanto,რამდენი
929,eins::NUM,uno,ერთი
930,zwei::NUM,due,ორი
931,drei::NUM,tre,სამი
932,vier::NUM,quattro,ოთხი
933,fünf::NUM,cinque,ხუთი
934,sechs::NUM,sei,ექვსი
935,sieben::NUM,sette,შვიდი
936,acht::NUM,otto,რვა
937,neun::NUM,nove,ცხრა
938,zehn::NUM,dieci,ათი
939,elf::NUM,ùndici,თერთმეტი
940,zwölf::NUM,dodici,თორმეტი
941,zwanzig::NUM,venti,ოცი
942,dreißig::NUM,trenta,ოცდაათი
943,vierzig::NUM,quaranta,ორმოცი
944,fünfzig::NUM,cinquanta,ორმოცდაათი
945,sechzig::NUM,sessanta,სამოცი
946,siebzig::NUM,settanta,სამოცდაათი
947,achtzig::NUM,ottanta,ოთხმოცი
948,neunzig::NUM,novanta,ოთხმოცდაათი
949,hundert::NUM,cento,ასი
950,tausend::NUM,mille,ათასი
951,und::CNJ,e,და
952,oder::CNJ,o,ან
953,stehen::V,stare in piedi,დგას
954,sitzen::V,sedere,ზის
955,sitzen::V,stare seduto,ზის
956,liegen::V,giacere,აწევს
957,hängen::V,pèndere,კიდია
958,hängen::V,èssere appeso,კიდია
959,werden::V,farsi,გახდება
960,werden::V,diventare,გახდება
961,passieren::V,succèdere,მოხდება
962,beginnen::V,cominciare,იწყება
963,enden::V,finire,გათავდება
964,enden::V,terminare,გათავდება
965,wechseln::V,variare,იცვლება
966,wechseln::V,cambiare,იცვლება
967,aufgehen[Sonne]::V,sòrgere,ამოდის
968,aufgehen[Sonne]::V,spuntare,ამოდის
969,untergehen[Sonne]::V,tramontare,ჩადის
970,scheinen[Sonne]::V,splèndere,ანათებს
971,donnern::V,tonare,ქუხს
972,wehen::V,soffiare,ქრის
973,wehen::V,soffiare,დაუბერავს
974,strömen::V,fluire,იღვრება
975,fließen::V,fluire,დის
976,fließen::V,fluire,მიედინება
977,fließen::V,scorrere,დის
978,fließen::V,scorrere,მიედინება
979,sich drehen::V,girarsi,ტრიალებს
980,schwanken::V,oscillare,ირხევა
981,schwanken::V,barcollare,ირხევა
982,schwingen::V,vibrare,ირხევა
983,schwingen::V,oscillare,ირხევა
984,fallen::V,cadere,დავარდება
985,brennen::V,àrdere,იწვის
986,brennen::V,bruciare,იწვის
987,rauchen::V,fumare,ბოლავს
988,rauchen::V,fumare,აბოლებს
989,regnen::V,piòvere,წვიმს
990,gefrieren::V,gelarsi,იყინება
991,gefrieren::V,congelarsi,იყინება
992,tauen::V,sciògliersi,დნება
993,schmelzen::V,fòndere,დნება
994,schmelzen::V,sciògliersi,დნება
995,trocknen::V,asciugarsi,გაშრება
996,sieden::V,bollire,დუღს
997,faulen::V,marcire,ლპება
998,verfaulen::V,imputridire,ლპება
999,reißen::V,strapparsi,დაიხევა
1000,versinken::V,affondare,ეფლობა
1001,versinken::V,affondare,ჩაიძირება
1002,vergehen::V,passare,გადის
1003,erscheinen::V,apparire,გამოჩნდება
1004,erscheinen::V,comparire,გამოჩნდება
1005,verschwinden::V,sparire,გააქრება
1006,verschwinden::V,sparire,დაიკარგება
1007,verschwinden::V,scomparire,გააქრება
1008,verschwinden::V,scomparire,დაიკარგება
1009,sinken::V,calare,დაიწევს
1010,sinken::V,scendere,დაიწევს
1011,abnehmen::V,diminuire,შემცირდება
1012,zunehmen::V,aumentare,გასუქდება
1013,steigen::V,salire,მოიმატებს
1014,steigen::V,montare,მოიმატებს
1015,wachsen::V,crescere,იზრდება
1016,wachsen::V,crescere,მრავლდება
1017,glänzen::V,splèndere,ბრწყინავს
1018,funkeln::V,brillare,კაშკაშებს
1019,funkeln::V,scintillare,კაშკაშებს
1020,lärmen::V,strepitare,ხმაურობს
1021,lärmen::V,fare chiasso,ხმაურობს
1022,läuten::V,suonare,დარეკავს
1023,klingeln::V,suonare,დარეკავს
1024,klirren::V,tintinnare,დააწკარუნებს
1025,brausen::V,rombare,ბობოქრობს
1026,brausen::V,rumoreggiare,ბობოქრობს
1027,rauschen::V,frusciare,შრიალებს
1028,klingen::V,suonare,ხმას გამოსცემს
1029,bellen::V,latrare,უყეფს
1030,bellen::V,abbaiare,უყეფს
1031,heulen::V,urlare,ღმუის
1032,heulen::V,ululare,ღმუის
1033,blasen::V,soffiare,დაუბერავს
1034,pfeifen::V,fischiare,უსტვენს
1035,schreien::V,gridare,ყვირის
1036,stöhnen::V,gèmere,კვნესის
1037,zittern::V,tremare,აძაგძაგებს
1038,leben::V,vìvere,ცოცხლობს
1039,geboren werden::V,nàscere,იშვება
1040,geboren werden::V,nàscere,იბადება
1041,atmen::V,respirare,სუნთქავს
1042,trinken::V,bere,სვამს
1043,trinken::V,bere,დალევს
1044,essen::V,mangiare,შეჭამს
1045,schlucken::V,inghiottire,ყლაპავს
1046,müde werden::V,stancarsi,დაიქანცება
1047,einschlafen::V,addormentarsi,დაიძინებს
1048,schlafen::V,dormire,სძინავს
1049,aufwachen::V,svegliarsi,გაიღვიძებს
1050,aufstehen::V,levarsi,ადგება
1051,sich erholen::V,riposarsi,დაისვენებს
1052,krank werden::V,ammalarsi,ავად გახდება
1053,krank sein::V,èssere malato,ავადმყოფობს
1054,schmerzen::V,dolere,სტკივა
1055,husten::V,tossire,ახველებს
1056,genesen::V,guarire,მორჩება
1057,sterben::V,morire,კვდება
1058,umkommen::V,perire,დაიღუპება
1059,sich bewegen::V,agitarsi,იძვრის
1060,sich bewegen::V,agitarsi,მოძრაობს
1061,sich rühren::V,muòversi,გაინძრევა
1062,sich erheben::V,alzarsi,ადგება
1063,sich setzen::V,sedersi,დაჯდება
1064,hinfallen::V,cadere,დაეცემა
1065,laufen::V,camminare,დადის
1066,laufen::V,andare a piedi,დადის
1067,schreiten::V,andare,აბიჯებს
1068,schreiten::V,procedere,აბიჯებს
1069,spazierengehen::V,passeggiare,დასეირნობს
1070,spazierengehen::V,andare a passeggio,დასეირნობს
1071,eilen::V,andare in fretta,მიიჩქარის
1072,sich beeilen::V,affrettarsi,აჩქარდება
1073,sausen::V,volare,მიქრის
1074,sausen::V,correre,მიქრის
1075,rennen::V,correre,დარბის
1076,springen::V,saltare,ხტის
1077,klettern::V,arrampicarsi,ძვრება
1078,schaukeln::V,fare l'altalena,ქანაობს
1079,kriechen::V,strisciare,დაბობღავს
1080,schwimmen::V,nuotare,ცურავს
1081,tauchen::V,tuffarsi,ჩაიძირება
1082,tauchen::V,immèrgersi,ჩაიძირება
1083,rudern::V,remare,ნიჩაბს უსვამს
1084,fahren::V,andare,დადის
1085,fahren::V,andare,მგზავრობს
1086,fahren::V,viaggiare,დადის
1087,fahren::V,viaggiare,მგზავრობს
1088,fliegen::V,volare,იფრენს
1089,fliegen::V,volare,გაფრინდება
1090,gehen::V,andare,მიდის
1091,weggehen::V,andàrsene,წამოდის
1092,weggehen::V,andare via,წამოდის
1093,abfahren::V,partire,მიემგზავრება
1094,anhalten::V,fermarsi,ჩერდება
1095,hineingehen::V,entrare,შედის
1096,eintreten::V,entrare,შედის
1097,kommen::V,venire,მოდის
1098,ankommen::V,arrivare,ჩადის
1099,zurückkommen::V,ritornare,დაბრუნდება
1100,bleiben::V,restare,დარჩება
1101,bleiben::V,rimanere,დარჩება
1102,warten::V,aspettare,ელოდება
1103,erwarten::V,attèndere,ელის
1104,erwarten::V,attèndere,დაიცდის
1105,suchen::V,cercare,ეძებს
1106,suchen::V,cercare,მოძებნის
1107,finden::V,trovare,მიაგნებს
1108,finden::V,trovare,გამოძებნის
1109,versuchen::V,tentare,ცდის
1110,versuchen::V,tentare,ცდილობს
1111,vorbereiten::V,preparare,მოამზადებს
1112,lieben::V,amare,უყვარს
1113,mögen::V,piacere a,ეტრფის
1114,mögen::V,volere bene a,ეტრფის
1115,lachen::V,rìdere,იცინის
1116,rühren::V,commuòvere,გულს აუჩუყებს
1117,weinen::V,piàngere,ტირის
1118,schimpfen::V,imprecare,შეიგინება
1119,sich ärgern::V,stizzirsi,გაბრაზობს
1120,sich ärgern::V,arrabbiarsi,გაბრაზობს
1121,sich fürchten::V,avere paura,შიშობს
1122,fürchten::V,temere,ფრთხილობს
1123,fliehen::V,fuggire,გაიქცევა
1124,flüchten::V,sfuggire,გაიქცევა
1125,sehen::V,vedere,ხედავს
1126,anschauen::V,guardare,ნახავს
1127,ansehen::V,guardare,უყურებს
1128,hören::V,udire,ისმენს
1129,hören::V,sentire,ისმენს
1130,zuhören::V,ascoltare,მოისმენს
1131,probieren::V,degustare,გასინჯავს
1132,probieren::V,assaggiare,გასინჯავს
1133,riechen::V,sentire,ყნოსავს
1134,fühlen::V,sentire,გრძნობს
1135,scheinen::V,parere,ეჩვენება
1136,scheinen::V,sembrare,ეჩვენება
1137,zu sehen sein::V,vedersi,მოჩანს
1138,vernehmen::V,sentire,გაიგებს
1139,vernehmen::V,percepire,გაიგებს
1140,frieren::V,aver freddo,იყინება
1141,tun::V,fare,აკეთებს
1142,können::V,sapere,შეიძლება
1143,wollen::V,volere,უნდა
1144,anfangen::V,iniziare,დაიწყებს
1145,anfangen::V,cominciare,დაიწყებს
1146,beenden::V,finire,ამთავრებს
1147,beenden::V,terminare,ამთავრებს
1148,aufhören::V,finire,შეწყვეტს
1149,aufhören::V,cessare,შეწყვეტს
1150,gelingen::V,riuscire,მოახერხებს
1151,geraten::V,stare,გამოდის
1152,öffnen::V,aprire,გახსნის
1153,schließen::V,chiùdere,ხურავს
1154,schließen::V,chiùdere,დაკეტავს
1155,stellen::V,porre,დადგამს
1156,stellen::V,mettere,დადგამს
1157,setzen::V,porre,დასვამს
1158,setzen::V,mettere,დასვამს
1159,legen::V,posare,დადებს
1160,legen::V,mettere,დადებს
1161,berühren::V,toccare,შეახებს
1162,berühren::V,toccare,მიაკარებს
1163,verbinden::V,unire,შეაერთებს
1164,verbinden::V,congiùngere,შეაერთებს
1165,bedecken::V,coprire,გადააფარებს
1166,bedecken::V,ricoprire,გადააფარებს
1167,aufhängen::V,attaccare,დაკიდებს
1168,anzünden::V,accèndere,დაანთებს
1169,anzünden::V,accèndere,მოუკიდებს
1170,anzünden::V,incendiare,დაანთებს
1171,anzünden::V,incendiare,მოუკიდებს
1172,aufheben::V,raccògliere,აიღებს
1173,aufheben::V,raccògliere,აიყვანს
1174,zurücklassen::V,lasciare,დატოვებს
1175,zurücklassen::V,lasciare indietro,დატოვებს
1176,verlieren::V,pèrdere,დაკარგავს
1177,fallen lassen::V,lasciare cadere,გაუვარდება
1178,machen::V,fare,გააკეთებს
1179,machen::V,fare,გამოიწვევს
1180,herstellen::V,produrre,დაამზადებს
1181,herstellen::V,fabbricare,დაამზადებს
1182,bauen::V,costruire,ააშენებს
1183,reparieren::V,riparare,შეაკეთებს
1184,reparieren::V,riparare,გაარემონტებს
1185,verbessern::V,migliorare,გამოაკეთებს
1186,verbessern::V,migliorare,გააუმჯობესებს
1187,ändern::V,mutare,შეცვლის
1188,ändern::V,cambiare,შეცვლის
1189,graben::V,scavare,თხრის
1190,beugen::V,chinare,ხრის
1191,beugen::V,flettere,ხრის
1192,biegen::V,tòrcere,გაღუნავს
1193,drehen::V,girare,ატრიალებს
1194,wenden::V,girare,მოაბრუნებს
1195,wenden::V,voltare,მოაბრუნებს
1196,umdrehen::V,rivoltare,შეატრიალებს
1197,heben::V,levare,ასწევს
1198,hochheben::V,levare,აიყვანს
1199,hochheben::V,sollevare,აიყვანს
1200,ergreifen::V,afferrare,სტაცებს
1201,halten::V,tenere,უჭირავს
1202,drücken::V,premere,დააწვება
1203,schieben::V,spìngere,მისწევს
1204,kratzen::V,grattare,მოფხანს
1205,kratzen::V,graffiare,მოფხანს
1206,lecken::V,leccare,ლოკავს
1207,beißen::V,mòrdere,უკბენს
1208,abreißen::V,staccarsi,გლეჯს
1209,abreißen::V,staccarsi,მოწყვეტს
1210,abreißen::V,strapparsi,გლეჯს
1211,abreißen::V,strapparsi,მოწყვეტს
1212,abschneiden::V,tagliare,გაჭრის
1213,binden::V,legare,შეკრავს
1214,binden::V,legare,გადააბამს
1215,binden::V,bendare,შეკრავს
1216,binden::V,bendare,გადააბამს
1217,stecken::V,ficcare,ჩაასობს
1218,brechen::V,rompere,მოიტეხს
1219,klopfen::V,bàttere,აკაკუნებს
1220,hauen::V,picchiare,ლეწავს
1221,kleben::V,incollare,წებავს
1222,kleben::V,incollare,დააწებებს
1223,reiben::V,fregare,დაზელს
1224,streichen::V,spalmare,უსვამს
1225,schleifen::V,arrotare,ლესავს
1226,schneiden::V,tagliare,გაჭრის
1227,rütteln::V,scuòtere,არხევს
1228,schütteln::V,agitare,არყევს
1229,schütteln::V,agitare,ანძრევს
1230,schütteln::V,scuòtere,არყევს
1231,schütteln::V,scuòtere,ანძრევს
1232,schwenken::V,agitare,აქნევს
1233,schwenken::V,sventolare,აქნევს
1234,schütten::V,versare,ღვრის
1235,schütten::V,versare,დააქცევს
1236,füllen::V,riempire,გაავსებს
1237,einwickeln::V,involtare,შეახვევს
1238,tragen::V,portare,მიიტანს
1239,schleppen::V,trainare,მიათრევს
1240,schleppen::V,trascinare,მიათრევს
1241,ziehen::V,tirare,წევს
1242,ziehen::V,tirare,ათრევს
1243,aufbewahren::V,custodire,შეინახავს
1244,aufbewahren::V,conservare,შეინახავს
1245,werfen::V,gettare,ისვრის
1246,werfen::V,lanciare,ისვრის
1247,fangen::V,prèndere,დაიჭერს
1248,fangen::V,acchiappare,დაიჭერს
1249,packen::V,pigliare,სტაცებს
1250,packen::V,afferrare,სტაცებს
1251,verstecken::V,nascondere,მალავს
1252,teilen::V,divìdere,დაყოფს
1253,schicken::V,inviare,გაგზავნის
1254,bringen::V,portare,მოიტანს
1255,bringen::V,apportare,მოიტანს
1256,hinzufügen::V,aggiùngere,დაამატებს
1257,bekommen::V,ricevere,ამოიღებს
1258,erhalten::V,ricevere,იღებს
1259,nehmen::V,prèndere,აიღებს
1260,wählen::V,elèggere,გადაარჩევს
1261,wählen::V,scegliere,გადაარჩევს
1262,auswählen::V,scegliere,ამოარჩევს
1263,bewahren::V,conservare,ინარჩუნებს
1264,behindern::V,impedire,აბრკოლებს
1265,behindern::V,impedire,გააძნელებს
1266,verderben::V,guastare,გააფუჭებს
1267,beschädigen::V,danneggiare,დააზიანებს
1268,zerbrechen::V,rompere,დაამტვრევს
1269,zerbrechen::V,spezzare,დაამტვრევს
1270,zerreißen::V,stracciare,გახევს
1271,zerstören::V,distrùggere,მოსპობს
1272,zerstören::V,distrùggere,დაანგრევს
1273,verbrennen::V,bruciare,დაწვავს
1274,geben::V,dare,აძლევს
1275,reichen::V,pòrgere,მიაწოდებს
1276,schenken::V,regalare,აჩუქებს
1277,versprechen::V,promettere,აღუთქვამს
1278,wünschen::V,augurare,უსურვებს
1279,loben::V,lodare,აქებს
1280,loben::V,lodare,ამკობს
1281,küssen::V,baciare,აკოცებს
1282,wiegen::V,cullare,არხევს
1283,wiegen::V,dondolare,არხევს
1284,zudecken::V,coprire,გადახურავს
1285,wecken::V,svegliare,გააღვიძებს
1286,zeigen::V,indicare,დაანახვებს
1287,führen::V,guidare,მიჰყავს
1288,führen::V,condurre,მიჰყავს
1289,lehren::V,insegnare,ასწავლის
1290,unterrichten::V,istruire,ასწავლის
1291,unterrichten::V,insegnare,ასწავლის
1292,aufziehen::V,allevare,აღზრდის
1293,leiten::V,avviare,აწარმოებს
1294,leiten::V,avviare,ხელმძღვანელობს
1295,leiten::V,dirìgere,აწარმოებს
1296,leiten::V,dirìgere,ხელმძღვანელობს
1297,antreiben::V,incitare,დააჩქარებს
1298,lassen::V,fare,ა--ინებს
1299,einladen::V,invitare,მოიპატიჟებს
1300,vereinigen::V,unire,შეაერთებს
1301,besuchen::V,visitare,სანახავად მიდის
1302,besuchen::V,far vìsita a,სანახავად მიდის
1303,treffen::V,incontrare,შეხვდება
1304,sich versammeln::V,rinunirsi,შეიკრიბება
1305,spielen::V,giocare,ეთამაშება
1306,singen::V,cantare,მღერის
1307,tanzen::V,danzare,ცეკვავს
1308,sich trennen::V,separarsi,მოშორდება
1309,verlassen::V,lasciare,მიატოვებს
1310,verlassen::V,abbandonare,მიატოვებს
1311,retten::V,salvare,იხსნის
1312,retten::V,salvare,გადაარჩენს
1313,bewachen::V,custodire,დარაჯობს
1314,bewachen::V,custodire,უთვალთვალებს
1315,schützen::V,protèggere,დაიფარავს
1316,verteidigen::V,difèndere,დაიცავს
1317,sich schlagen::V,bàttersi,იჩხუბებს
1318,schießen::V,sparare,ისვრის
1319,siegen::V,vìncere,გაიმარჯვებს
1320,ärgern::V,stizzire,აჯავრებს
1321,schlagen::V,bàttere,ცემს
1322,treten::V,calciare,პანღურს ამოჰკრავს
1323,stechen::V,pùngere,სჩხვლეტს
1324,stoßen::V,urtare,დაეჯახება
1325,stoßen::V,spìngere,დაეჯახება
1326,stehlen::V,rubare,ქურდობს
1327,stehlen::V,rubare,მოიპარავს
1328,stören::V,disturbare,შეაწუხებს
1329,belästigen::V,molestare,მობეზრდება
1330,belästigen::V,importunare,მობეზრდება
1331,verbergen::V,celare,დამალავს
1332,verbergen::V,nascondere,დამალავს
1333,täuschen::V,ingannare,შეცდებს
1334,betrügen::V,frodare,მოატყუებს
1335,betrügen::V,truffare,მოატყუებს
1336,töten::V,uccìdere,მოკლავს
1337,wohnen::V,abitare,ცხოვრობს
1338,wohnen::V,abitare,ბინადრობს
1339,arbeiten::V,lavorare,მუშაობს
1340,sammeln::V,raccògliere,შეკრებს
1341,sammeln::V,collezionare,შეკრებს
1342,pflücken::V,cògliere,კრეფს
1343,jagen::V,cacciare,ნადირობს
1344,fischen::V,pescare,თევზაობს
1345,fassen::V,catturare,დააჭერს
1346,fassen::V,acchiappare,დააჭერს
1347,hüten::V,pascolare,მწყემსავს
1348,treiben::V,spìngere,მიერეკება
1349,anbinden::V,legare,მიაბამს
1350,anbinden::V,attaccare,მიაბამს
1351,füttern::V,dar da mangiare a,აჭმევს
1352,melken::V,mùngere,წველის
1353,hacken::V,tritare,კეპავს
1354,hacken::V,spaccare,კეპავს
1355,gießen::V,annaffiare,რწყავს
1356,reifen::V,maturare,მწიფდება
1357,zubereiten::V,preparare,მოამზადებს
1358,kochen::V,cuòcere,მოხარშავს
1359,backen::V,cuòcere,გამოაცხობს
1360,backen::V,cuòcere al forno,გამოაცხობს
1361,braten::V,frìggere,შეწვავს
1362,braten::V,arrostire,შეწვავს
1363,umrühren::V,mescolare,შეურევს
1364,umrühren::V,mescolare,გათქვეფს
1365,stricken::V,llavorare a maglia,ქსოვს
1366,nähen::V,cucire,გაკერავს
1367,färben::V,tìngere,შეღებავს
1368,reinigen::V,pulire,გაწმენდს
1369,reinigen::V,pulire,გასუფთავებს
1370,reinigen::V,nettare,გაწმენდს
1371,reinigen::V,nettare,გასუფთავებს
1372,waschen::V,lavare,გარეცხავს
1373,abwischen::V,asciugare,წაშლის
1374,spülen::V,lavare,გაავლებს
1375,spülen::V,sciacquare,გაავლებს
1376,fegen::V,spazzare,დაბლანდავს
1377,kehren::V,spazzare,დაგვის
1378,baden::V,bagnarsi,ბანაობს
1379,baden::V,fare il bagno,ბანაობს
1380,sich waschen::V,lavarsi,იბანება
1381,ausziehen::V,tògliersi,გაიხდის
1382,anziehen::V,mettersi,ჩაიცვამს
1383,anziehen::V,indossare,ჩაიცვამს
1384,sich anziehen::V,vestirsi,ჩაიცვამს
1385,kämmen::V,pettinare,დავარცხნის
1386,schmücken::V,ornare,მორთავს
1387,schmücken::V,decorare,მორთავს
1388,sagen::V,dire,იტყვის
1389,sprechen::V,parlare,ლაპარაკობს
1390,reden::V,parlare,საუბრობს
1391,sich unterhalten::V,conversare,ბაასობს
1392,sich unterhalten::V,conversare,მუსაიფობს
1393,fragen::V,chièdere,ჰკითხავს
1394,fragen::V,domandare,ჰკითხავს
1395,bitten::V,pregare,სთხოვს
1396,erzählen::V,narrare,მოუთხრობს
1397,erzählen::V,raccontare,მოუთხრობს
1398,mitteilen::V,comunicare,აუწყებს
1399,mitteilen::V,comunicare,აცნობებს
1400,nennen::V,nominare,უწოდებს
1401,rufen::V,chiamare,დაუძახებს
1402,prahlen::V,vantarsi,ტრაბახობს
1403,übersetzen::V,tradurre,გადათარგმნის
1404,denken::V,pensare,ფიქრობს
1405,denken::V,pensare,აზროვნებს
1406,glauben::V,credere,სჯერა
1407,bemerken::V,notare,შენიშვნავს
1408,bemerken::V,osservare,შენიშვნავს
1409,erkennen::V,riconoscere,გამოიცნობს
1410,begreifen::V,capire,გაიგებს
1411,begreifen::V,comprèndere,გაიგებს
1412,verstehen::V,intèndere,გაიგონებს
