,Concept_ID,lt,lbe
1401,verteidigen::V,ginti,буруччин
1402,verteidigen::V,apginti,буруччин
1403,sich schlagen::V,muštis,биян
1404,schießen::V,šauti,битлан
1405,schießen::V,šaudyti,битлан
1406,siegen::V,nugalėti,ххув хьун
1407,siegen::V,nugalėti,ххувшаву ласун
1408,ärgern::V,pykinti,ссибизан уллан
1409,schlagen::V,mušti,рищун
1410,schlagen::V,smogti,рищун
1411,schlagen::V,trenkti,рищун
1412,treten::V,mygti,
1413,stechen::V,gelti,кьутӏин
1414,stechen::V,smeigti,кьутӏин
1415,stoßen::V,stumti,щун
1416,stoßen::V,pastumti,щун
1417,stehlen::V,vogti,дацин
1418,stören::V,trikdyti,кьючин
1419,belästigen::V,apsunkinti,бизар уллан
1420,verbergen::V,slėpti,лабитан
1421,verbergen::V,slėpti,кӏучӏ бан
1422,verbergen::V,paslėpti,лабитан
1423,verbergen::V,paslėpti,кӏучӏ бан
1424,täuschen::V,klaidinti,хъяврин ан
1425,betrügen::V,apgauti,аьикьин ан
1426,töten::V,žudyti,ивчӏан
1427,töten::V,nužudyti,ивчӏан
1428,wohnen::V,gyventi,оьрму бутлан
1429,arbeiten::V,dirbti,зун
1430,arbeiten::V,triūsti,зун
1431,sammeln::V,rinkti,ттихӏин
1432,sammeln::V,rinkti,вив дишин
1433,pflücken::V,skinti,риттун
1434,pflücken::V,raškyti,риттун
1435,jagen::V,medžioti,авли занан
1436,fischen::V,žvejoti,чавахъру бугьлан
1437,fassen::V,sučiupti,бугьан
1438,hüten::V,ganyti,урттуйн бакьлан
1439,treiben::V,ginti,дачин дуллан
1440,treiben::V,ginti,лихъан буллан
1441,anbinden::V,pririšti,бахӏин
1442,füttern::V,šerti,канаки буллан
1443,melken::V,melžti,ттизин
1444,hacken::V,kapoti,мюрш буллан
1445,hacken::V,kapoti,мюрш бан
1446,gießen::V,lieti,щин дишин
1447,gießen::V,laistyti,щин дишин
1448,reifen::V,nokti,диян
1449,reifen::V,sirpti,диян
1450,zubereiten::V,ruošti,хӏадур дан
1451,zubereiten::V,ruošti,хӏадур бан
1452,zubereiten::V,gaminti,хӏадур дан
1453,zubereiten::V,gaminti,хӏадур бан
1454,kochen::V,virti,шашан
1455,kochen::V,virti,шашан дуллан
1456,kochen::V,virinti,шашан
1457,kochen::V,virinti,шашан дуллан
1458,backen::V,kepti,бишлан
1459,backen::V,kepti,шахьлан
1460,braten::V,kepti,цӏарайх дуллан
1461,braten::V,kepinti,цӏарайх дуллан
1462,umrühren::V,maišyti,хӏала бан
1463,umrühren::V,pamaišyti,хӏала бан
1464,stricken::V,megzti,щащлан
1465,stricken::V,megzti,щащан
1466,nähen::V,siūti,дуруххан
1467,färben::V,dažyti,ранг щун
1468,färben::V,nudažyti,ранг щун
1469,reinigen::V,valyti,марцӏ бан
1470,reinigen::V,švarinti,марцӏ бан
1471,waschen::V,plauti,шюшин
1472,waschen::V,mazgoti,шюшин
1473,waschen::V,skalbti,шюшин
1474,abwischen::V,nušluostyti,лишин
1475,spülen::V,plauti,вилаган
1476,spülen::V,skalauti,вилаган
1477,fegen::V,šluoti,башин
1478,kehren::V,šluoti,бахьлан
1479,baden::V,maudytis,щинавун учӏлан
1480,sich waschen::V,praustis,диссун
1481,sich waschen::V,praustis,лажин диссун
1482,sich waschen::V,praustis,лажин дислан
1483,sich waschen::V,praustis,биссун
1484,sich waschen::V,praustis,чурх бислан
1485,ausziehen::V,numauti,ликкан
1486,ausziehen::V,nuvilkti,ликкан
1487,anziehen::V,mauti,лаххан
1488,anziehen::V,apsivilkti,лаххан
1489,sich anziehen::V,rengtis,янна лаххан
1490,sich anziehen::V,apsirengti,янна лаххан
1491,kämmen::V,šukuoti,ттарал дуккан
1492,schmücken::V,puošti,чӏюлу бан
1493,schmücken::V,dabinti,чӏюлу бан
1494,schmücken::V,gražinti,чӏюлу бан
1495,sagen::V,tarti,учин
1496,sprechen::V,kalbėti,гъалгъа тӏун
1497,reden::V,šnekėti,гъалгъа тӏун
1498,sich unterhalten::V,kalbėtis,гъалгъа тӏун
1499,sich unterhalten::V,šnekučiuotis,гъалгъа тӏун
1500,fragen::V,klausti,цӏуххин
1501,bitten::V,prašyti,тавакъю буллан
1502,erzählen::V,pasakoti,хавар бусан
1503,mitteilen::V,skelbti,баян бан
1504,mitteilen::V,skelbti,хавар бан
1505,mitteilen::V,pranešti,баян бан
1506,mitteilen::V,pranešti,хавар бан
1507,nennen::V,vadinti,цӏа дизан
1508,nennen::V,vardyti,цӏа дизан
1509,rufen::V,šaukti,оьвтӏун
1510,rufen::V,kviesti,оьвтӏун
1511,prahlen::V,girtis,цӏа дуллан
1512,übersetzen::V,versti,таржума бан
1513,übersetzen::V,išversti,таржума бан
1514,denken::V,galvoti,пикри буллан
1515,glauben::V,manyti,вих хьун
1516,glauben::V,tikėti,вих хьун
1517,bemerken::V,pamatyti,хӏисав хъун
1518,bemerken::V,pastebėti,хӏисав хъун
1519,erkennen::V,pažinti,увчӏин
1520,erkennen::V,atpažinti,увчӏин
1521,begreifen::V,suvokti,бувчӏин
1522,verstehen::V,suprasti,
1523,lernen::V,mokytis,лахьлан
1524,lernen::V,mokytis,лахьхьин
1525,wissen::V,žinoti,кӏулну бикӏан
1526,wissen::V,žinoti,хавар бикӏан
1527,sich erinnern an::V,prisiminti,дакӏнин бутан
1528,vergessen::V,užmiršti,хъама битан
1529,messen::V,matuoti,дуцин дуллан
1530,messen::V,matuoti,дуцин дан
1531,zählen::V,skaičiuoti,дуккин
1532,rechnen::V,skaičiuoti,хӏисав дан
1533,lesen::V,skaityti,ккалан
1534,malen::V,tapyti,сурат дуллан
1535,zeichnen::V,piešti,сурат дуллан
1536,zeichnen::V,žymėti,сурат дуллан
1537,zeichnen::V,braižyti,сурат дуллан
1538,schreiben::V,rašyti,чичин
1539,schreiben::V,rašyti,чичлан
1540,besitzen::V,turėti,дуну икӏан
1541,besitzen::V,turėti,дуну дикӏан
1542,besitzen::V,turėti,заллуну икӏан
1543,kaufen::V,pirkti,машан ласун
1544,verkaufen::V,parduoti,баххан
1545,bezahlen::V,apmokėti,арцу дулун
1546,bezahlen::V,apmokėti,багьа булун
1547,zahlen::V,mokėti,арцу дулун
1548,zahlen::V,mokėti,багьа булун
1549,beherrschen::V,valdyti,дуну икӏан
1550,beherrschen::V,valdyti,заллуну икӏан
1551,ertragen::V,kę̃sti,бухӏан
1552,ertragen::V,pakelti,бухӏан
1553,ertragen::V,iškę̃sti,бухӏан
