,Concept_ID,lt,hu
810,rechter::A,dešinys,jobb
811,anderer::A,kitas,más
812,anderer::A,kitas,másik
813,erster::A,pirmas,első
814,zweiter::A,antras,második
815,dritter::A,trečias,harmadik
816,letzter::A,paskutinis,utolsó
817,allein::ADV,vienas,egyedül
818,auf einmal::ADV,iš karto,egyszerre
819,zusammen::ADV,kartu,együtt
820,zusammen::ADV,kartu,összesen
821,zusammen::ADV,drauge,együtt
822,zusammen::ADV,drauge,összesen
823,lange::ADV,ilgai,sokáig
824,lange::ADV,ilgai,hosszan
825,plötzlich::ADV,staiga,hirtelen
826,plötzlich::ADV,staiga,egyszerre
827,sofort::ADV,tuojau,rögtön
828,sofort::ADV,tuojau,tüstént
829,später::ADV,vėliau,későn
830,später::ADV,paskiau,későn
831,jetzt::ADV,dabãr,most
832,heute::ADV,šiandien,ma
833,morgen::ADV,rytoj,holnap
834,bald::ADV,greitai,majd
835,bald::ADV,greitai,nemsokára
836,bald::ADV,netrukus,majd
837,bald::ADV,netrukus,nemsokára
838,dann::ADV,po to,akkor
839,gestern::ADV,vakar,tegnap
840,einst::ADV,kadaise,hajdan
841,einst::ADV,kitą kartą,hajdan
842,damals::ADV,anuomet,akkor
843,damals::ADV,anuomet,akkoriban
844,damals::ADV,anuokart,akkor
845,damals::ADV,anuokart,akkoriban
846,danach::ADV,po to,azután
847,danach::ADV,paskui,azután
848,vorher::ADV,anksčiau,előbb
849,zuerst::ADV,pirma,először
850,zuerst::ADV,iš pradžių̃,először
851,einmal::ADV,kartą,egyszer
852,einmal::ADV,vieną kartą,egyszer
853,manchmal::ADV,kai kada,néha
854,manchmal::ADV,kai kada,olykor
855,oft::ADV,dažnai,sokszor
856,immer::ADV,visada,mindig
857,immer::ADV,visuomet,mindig
858,niemals::ADV,niekada,sohasem
859,niemals::ADV,niekuomet,sohasem
860,hier::ADV,čia,itt
861,hierhin::ADV,šen,erre
862,hierhin::ADV,čionai,erre
863,von hier::ADV,iš čia,innen
864,dort::ADV,ten,ott
865,dort::ADV,tenai,ott
866,dorthin::ADV,ten,oda
867,dorthin::ADV,ten link,oda
868,geradeaus::ADV,tiesiai,egyenesen
869,vorwärts::ADV,pirmyn,előre
870,rückwärts::ADV,atbulai,hátrafelé
871,zurück::ADV,atgal,hátra
872,zurück::ADV,atgal,vissza
873,unten::ADV,žemai,alul
874,unten::ADV,apačioje,alul
875,hinab::ADV,žemyn,le
876,hinab::ADV,žemyn,lefelé
877,oben::ADV,viršuj,fenn
878,oben::ADV,viršuj,felül
879,hinauf::ADV,aukštyn,fel
880,hinauf::ADV,aukštyn,felfelé
881,hinauf::ADV,į viršų,fel
882,hinauf::ADV,į viršų,felfelé
883,überall::ADV,visur,mindenütt
884,nicht::ADV,ne,nem
885,ein wenig::ADV,truputį,egy kicsit
886,kaum::ADV,vos,alig
887,sehr::ADV,labai,nagyon
888,sehr::ADV,baisiai,nagyon
889,so::ADV,taip,úgy
890,noch::ADV,dar,még
891,nur::ADV,tik,csak
892,nur::ADV,tik,csupán
893,nur::ADV,vien,csak
894,nur::ADV,vien,csupán
895,schon::ADV,jau,már
896,wieder::ADV,vėl,ismét
897,wieder::ADV,vėl,megint
898,wieder::ADV,iš naujo,ismét
899,wieder::ADV,iš naujo,megint
900,vergebens::ADV,veltui,hiába
901,vergebens::ADV,bergždžiai,hiába
902,vor::PRP,prieš,előtt
903,hinter::PRP,už,mögött
904,unter::PRP,po,alatt
905,durch::PRP,pro,át
906,durch::PRP,pro,keresztül
907,durch::PRP,per,át
908,durch::PRP,per,keresztül
909,neben::PRP,prie,mellett
910,neben::PRP,šalia,mellett
911,zwischen::PRP,tarp,között
912,wegen::PRP,dėl,miatt
913,wegen::PRP,dėl,végett
914,wegen::PRP,dėlei,miatt
915,wegen::PRP,dėlei,végett
916,dies::PRN,šis,ez
917,dies::PRN,šitas,ez
918,das::PRN,tat,az
919,alles::PRN,visas,minden
920,ich::PRN,aš,én
921,du::PRN,tu,te
922,er::PRN,jis,ő
923,wir::PRN,mes,mi
924,ihr::PRN,jūs,ti
925,sie::PRN,ji,ők
926,sie::PRN,jos,ők
927,was::FPRN,kas,mi
928,wer::FPRN,kas,ki
929,wo::FADV,kur,hol
930,wohin::FADV,kur,hova
931,wohin::FADV,kur link,hova
932,wie::FADV,kaip,hogy
933,wie::FADV,kaip,hogyan
934,warum::FADV,kod̃ėl,miért
935,warum::FADV,dėl ko,miért
936,wieviel::FNUM,kiek,hány
937,wieviel::FNUM,kiek,mennyi
938,eins::NUM,vienas,egy
939,zwei::NUM,du,kettő
940,drei::NUM,trys,három
941,vier::NUM,keturi,négy
942,fünf::NUM,penki,öt
943,sechs::NUM,šeši,hat
944,sieben::NUM,septyni,hét
945,acht::NUM,aštuoni,nyolc
946,neun::NUM,devyni,kilenc
947,zehn::NUM,dešimt,tíz
948,elf::NUM,vienuolika,tizenegy
949,zwölf::NUM,dvylika,tizenkettő
950,zwanzig::NUM,dvidešimt,húsz
951,dreißig::NUM,trisdešimt,harminc
952,vierzig::NUM,keturiasdešimt,negyven
953,fünfzig::NUM,penkiasdešimt,ötven
954,sechzig::NUM,šešiasdešimt,hatvan
955,siebzig::NUM,septyniasdešimt,hetven
956,achtzig::NUM,aštuoniasdešimt,nyolcvan
957,neunzig::NUM,devyniasdešimt,kilencven
958,hundert::NUM,šimtas,száz
959,tausend::NUM,tūkstantis,ezer
960,und::CNJ,ĩr,és
961,und::CNJ,ĩr,meg
962,oder::CNJ,ar,vagy
963,oder::CNJ,arba,vagy
964,stehen::V,stovėti,áll
965,sitzen::V,sėdėti,ül
966,liegen::V,gulėti,fekszik
967,hängen::V,kyboti,függ
968,hängen::V,kabėti,függ
969,werden::V,taptis,lesz
970,werden::V,darytis,lesz
971,passieren::V,atsitikti,történik
972,passieren::V,pasitaikyti,történik
973,beginnen::V,prasid́ėti,kezdődik
974,enden::V,baigtis,végződik
975,enden::V,baigtis,befejeződik
976,wechseln::V,keistis,változik
977,wechseln::V,pasikeisti,változik
978,aufgehen[Sonne]::V,tekėti,kel
979,aufgehen[Sonne]::V,patekėti,kel
980,untergehen[Sonne]::V,leistis,lemegy
981,untergehen[Sonne]::V,nusileisti,lemegy
982,scheinen[Sonne]::V,šviesti,süt
983,donnern::V,griausti,dörög
984,donnern::V,griaudėti,dörög
985,wehen::V,pūsti,fúj
986,strömen::V,lietis,áramlik
987,strömen::V,plūsti,áramlik
988,fließen::V,tekėti,folyik
989,sich drehen::V,suktis,forog
990,sich drehen::V,pasisukti,forog
991,schwanken::V,svyruoti,inog
992,schwanken::V,svyruoti,ingadozik
993,schwingen::V,suptis,leng
994,fallen::V,pulti,esik
995,fallen::V,kristi,esik
996,brennen::V,degti,ég
997,rauchen::V,rūkyti,füstöl
998,regnen::V,lyti,esik
999,gefrieren::V,užšalti,megfagy
1000,tauen::V,tirpti,olvad
1001,schmelzen::V,lydytis,olvad
1002,schmelzen::V,lydytis,elolvad
1003,trocknen::V,džiūti,szárad
1004,sieden::V,virti,forr
1005,faulen::V,pūti,rothad
1006,verfaulen::V,švinkti,elrothad
1007,verfaulen::V,švinkti,megrothad
1008,reißen::V,plyšti,szakad
1009,reißen::V,trūkti,szakad
1010,versinken::V,skę̃sti,süllyed
1011,versinken::V,skę̃sti,elsüllyed
1012,versinken::V,grimzti,süllyed
1013,versinken::V,grimzti,elsüllyed
1014,vergehen::V,praeiti,múlik
1015,vergehen::V,praeiti,elmúlik
1016,erscheinen::V,pasirodyti,feltűnik
1017,erscheinen::V,pasirodyti,megjelenik
1018,verschwinden::V,dingti,letűnik
1019,verschwinden::V,išnykti,letűnik
1020,verschwinden::V,pranykti,letűnik
1021,sinken::V,kristi,süllyed
1022,abnehmen::V,mažėti,apad
1023,abnehmen::V,mažėti,csökken
1024,abnehmen::V,silpnėti,apad
1025,abnehmen::V,silpnėti,csökken
1026,zunehmen::V,didėti,növekszik
1027,zunehmen::V,didėti,gyarapszik
1028,zunehmen::V,padaugėti,növekszik
1029,zunehmen::V,padaugėti,gyarapszik
1030,steigen::V,kilti,emelkedik
1031,wachsen::V,augti,nő
1032,wachsen::V,augti,terem
1033,wachsen::V,augti,növekszik
1034,glänzen::V,blizgėti,ragyog
1035,glänzen::V,blizgėti,fénylik
1036,funkeln::V,žibėti,csillog
1037,funkeln::V,žibėti,tündöklik
1038,lärmen::V,triukšmauti,lármázik
1039,läuten::V,skambinti,cseng
1040,klingeln::V,skambinti,csenget
1041,klirren::V,žvangėti,csörömpöl
1042,brausen::V,šniokšti,zúg
1043,brausen::V,šniokšti,morajlik
1044,rauschen::V,ošti,zúg
1045,rauschen::V,šlamėti,zúg
1046,klingen::V,skardėti,hangzik
1047,bellen::V,loti,ugat
1048,heulen::V,kaukti,bőg
1049,heulen::V,kaukti,üvölt
1050,heulen::V,staugti,bőg
1051,heulen::V,staugti,üvölt
1052,blasen::V,pūsti,fúj
1053,pfeifen::V,švilpti,fütyül
1054,pfeifen::V,švilpauti,fütyül
1055,schreien::V,šaukti,kiált
1056,schreien::V,šaukti,kiabál
1057,stöhnen::V,dejuoti,nyög
1058,stöhnen::V,aimanuoti,nyög
1059,zittern::V,virpėti,remeg
1060,zittern::V,virpėti,reszket
1061,leben::V,gyventi,él
1062,geboren werden::V,gimti,születik
1063,atmen::V,alsuoti,lélegzik
1064,atmen::V,kvėpuoti,lélegzik
1065,trinken::V,gerti,iszik
1066,essen::V,valgyti,eszik
1067,schlucken::V,praryti,nyel
1068,müde werden::V,nuvargti,elfárad
1069,müde werden::V,nuvargti,kifárad
1070,müde werden::V,privargti,elfárad
1071,müde werden::V,privargti,kifárad
1072,einschlafen::V,užmigti,elalszik
1073,schlafen::V,miegoti,alszik
1074,aufwachen::V,pabusti,felébred
1075,aufstehen::V,keltis,felkel
1076,aufstehen::V,atsikelti,felkel
1077,sich erholen::V,pailsėti,pihen
1078,sich erholen::V,poilsiauti,pihen
1079,krank werden::V,susirgti,megbetegedik
1080,krank werden::V,susirgti,belebetegszik
1081,krank sein::V,sirgti,betegeskedik
1082,schmerzen::V,sopėti,fáj
1083,schmerzen::V,skaudėti,fáj
1084,husten::V,kosėti,köhög
1085,genesen::V,sveikti,meggyógyul
1086,genesen::V,taisytis,meggyógyul
1087,sterben::V,mirti,hal
1088,sterben::V,numirti,hal
1089,umkommen::V,žūti,elpusztul
1090,sich bewegen::V,judėti,mozog
1091,sich bewegen::V,pasijudinti,mozog
1092,sich rühren::V,krutėti,mozdul
1093,sich erheben::V,pakilti,feláll
1094,sich erheben::V,pakilti,felemelkedik
1095,sich erheben::V,atsikelti,feláll
1096,sich erheben::V,atsikelti,felemelkedik
1097,sich setzen::V,sėstis,ül
1098,sich setzen::V,sėstis,leül
1099,sich setzen::V,atsisėsti,ül
1100,sich setzen::V,atsisėsti,leül
1101,hinfallen::V,parkristi,bukik
1102,hinfallen::V,parkristi,elesik
1103,hinfallen::V,pargriūti,bukik
1104,hinfallen::V,pargriūti,elesik
1105,laufen::V,eiti,jár
1106,schreiten::V,žengti,lép
1107,schreiten::V,žingsniuoti,lép
1108,spazierengehen::V,pasivaikščioti,sétál
1109,eilen::V,skubėti,siet
1110,sich beeilen::V,paskub́ėti,siet
1111,sich beeilen::V,pasiskubinti,siet
1112,sausen::V,dumti,robog
1113,sausen::V,lėkti,robog
1114,rennen::V,bėgti,fut
1115,rennen::V,bėgti,szalad
1116,springen::V,šokti,ugrik
1117,klettern::V,kopti,kúszik
1118,schaukeln::V,supti,hintázik
1119,schaukeln::V,linguoti,hintázik
1120,kriechen::V,ropoti,kúszik
1121,kriechen::V,šliaužti,kúszik
1122,schwimmen::V,plaukti,úszik
1123,tauchen::V,nerti,merül
1124,rudern::V,irtis,evez
1125,rudern::V,irkluoti,evez
1126,fahren::V,važiuoti,jár
1127,fahren::V,važiuoti,megy
1128,fahren::V,važiuoti,utazik
1129,fahren::V,važinėti,jár
1130,fahren::V,važinėti,megy
1131,fahren::V,važinėti,utazik
1132,fliegen::V,lėkti,száll
1133,fliegen::V,skristi,száll
1134,gehen::V,eiti,megy
1135,weggehen::V,išeiti,elmegy
1136,abfahren::V,išvykti,indul
1137,abfahren::V,išvažiuoti,indul
1138,anhalten::V,sustoti,megáll
1139,hineingehen::V,įeiti,bemegy
1140,eintreten::V,įžengti,belép
1141,kommen::V,ateiti,jön
1142,ankommen::V,ateiti,érkezik
1143,ankommen::V,ateiti,megérkezik
1144,zurückkommen::V,grį̃žti,visszajön
1145,zurückkommen::V,sugrį̃žti,visszajön
1146,bleiben::V,likti,marad
1147,bleiben::V,likti,megmarad
1148,bleiben::V,pasilikti,marad
1149,bleiben::V,pasilikti,megmarad
1150,warten::V,laukti,vár
1151,warten::V,laukti,várakozik
1152,erwarten::V,laukti,vár
1153,erwarten::V,laukti,megvár
1154,suchen::V,ieškoti,kutat
1155,finden::V,rasti,talál
1156,finden::V,surasti,talál
1157,versuchen::V,mėginti,megpróbál
1158,versuchen::V,mėginti,megkísérel
1159,vorbereiten::V,rengti,előkészít
1160,lieben::V,myĺėti,szeret
1161,mögen::V,ḿėgti,szeret
1162,mögen::V,patikti,szeret
1163,lachen::V,juoktis,nevet
1164,rühren::V,jaudinti,mozdít
1165,rühren::V,graudinti,mozdít
1166,weinen::V,verkti,sír
1167,schimpfen::V,bartis,szid
1168,schimpfen::V,bartis,szitkozódik
1169,sich ärgern::V,pykti,mérgelődik
1170,sich ärgern::V,pykti,bosszankodik
1171,sich ärgern::V,apmaudauti,mérgelődik
1172,sich ärgern::V,apmaudauti,bosszankodik
1173,sich fürchten::V,bijoti,fél
1174,sich fürchten::V,bijoti,retteg
1175,sich fürchten::V,baimintis,fél
1176,sich fürchten::V,baimintis,retteg
1177,fürchten::V,bijoti,fél
1178,fürchten::V,baimintis,fél
1179,fliehen::V,bėgti,menekül
1180,fliehen::V,sprukti,menekül
1181,flüchten::V,pabėgti,elmenekül
1182,sehen::V,žiūŕėti,néz
1183,anschauen::V,žiūŕėti,megnéz
1184,ansehen::V,žiūrėti į,néz
1185,ansehen::V,žiūrėti į,ránéz
1186,ansehen::V,žiūrėti į,megnéz
1187,ansehen::V,pažiūrėti į,néz
1188,ansehen::V,pažiūrėti į,ránéz
1189,ansehen::V,pažiūrėti į,megnéz
1190,hören::V,girdėti,hall
1191,zuhören::V,klausytis,hallgat
1192,zuhören::V,klausytis,meghallgat
1193,probieren::V,ragauti,kóstol
1194,probieren::V,ragauti,megkóstol
1195,probieren::V,paragauti,kóstol
1196,probieren::V,paragauti,megkóstol
1197,riechen::V,uosti,szagol
1198,riechen::V,užuosti,szagol
1199,fühlen::V,justi,érez
1200,fühlen::V,jausti,érez
1201,fühlen::V,pajusti,érez
1202,scheinen::V,rodytis,tűnik
1203,scheinen::V,rodytis,látszik
1204,scheinen::V,atrodyti,tűnik
1205,scheinen::V,atrodyti,látszik
1206,zu sehen sein::V,pasirodyti,mutatkozik
1207,vernehmen::V,išgirsti,hall
1208,frieren::V,šalti,fázik
1209,tun::V,daryti,csinál
1210,tun::V,daryti,cselekszik
1211,können::V,galėti,tud
1212,können::V,pajėgti,tud
1213,wollen::V,norėti,akar
1214,anfangen::V,pradėti,kezd
1215,anfangen::V,prasid́ėti,kezd
1216,beenden::V,baigti,befejez
1217,beenden::V,užbaigti,befejez
1218,aufhören::V,liautis,megszűnik
1219,gelingen::V,pavykti,sikerül
1220,gelingen::V,pasisekti,sikerül
1221,geraten::V,nusisekti,kerül
1222,geraten::V,nusisekti,jut
1223,öffnen::V,atverti,nyit
1224,öffnen::V,atverti,kinyit
1225,öffnen::V,atidaryti,nyit
1226,öffnen::V,atidaryti,kinyit
1227,schließen::V,uždaryti,csuk
1228,schließen::V,uždaryti,becsuk
1229,stellen::V,statyti,állít
1230,stellen::V,statyti,helyez
1231,stellen::V,pastatyti,állít
1232,stellen::V,pastatyti,helyez
1233,setzen::V,sodinti,ültet
1234,setzen::V,sodinti,helyez
1235,setzen::V,pasodinti,ültet
1236,setzen::V,pasodinti,helyez
1237,legen::V,dėti,tesz
1238,legen::V,dėti,fektet
1239,legen::V,pad́ėti,tesz
1240,legen::V,pad́ėti,fektet
1241,berühren::V,liesti,érint
1242,berühren::V,paliesti,érint
1243,verbinden::V,jungti,beköt
1244,verbinden::V,jungti,összeköt
1245,verbinden::V,surišti,beköt
1246,verbinden::V,surišti,összeköt
1247,bedecken::V,uždengti,betakar
1248,bedecken::V,uždengti,beborít
1249,aufhängen::V,pakarti,felakaszt
1250,aufhängen::V,pakabinti,felakaszt
1251,anzünden::V,padegti,gyújt
1252,anzünden::V,padegti,meggyújt
1253,aufheben::V,pakelti,felemel
1254,zurücklassen::V,palikti,hátrahagy
1255,verlieren::V,pamesti,veszít
1256,verlieren::V,pamesti,elveszít
1257,fallen lassen::V,atsisakyti,elejt
1258,machen::V,dirbti,tesz
1259,machen::V,dirbti,csinál
1260,herstellen::V,gaminti,gyárt
1261,herstellen::V,gaminti,előállít
1262,bauen::V,statyti,épít
1263,bauen::V,pastatyti,épít
1264,reparieren::V,taisyti,javít
1265,reparieren::V,taisyti,kijavít
1266,reparieren::V,taisyti,megjavít
1267,reparieren::V,remontuoti,javít
1268,reparieren::V,remontuoti,kijavít
1269,reparieren::V,remontuoti,megjavít
1270,verbessern::V,gerinti,megjavít
1271,verbessern::V,ištaisyti,megjavít
1272,ändern::V,keisti,változtat
1273,ändern::V,keisti,megváltoztat
1274,ändern::V,pakeisti,változtat
1275,ändern::V,pakeisti,megváltoztat
1276,graben::V,kasti,ás
1277,beugen::V,lenkti,meghajt
1278,beugen::V,palenkti,meghajt
1279,biegen::V,lenkti,hajlít
1280,biegen::V,palenkti,hajlít
1281,drehen::V,sukti,forgat
1282,wenden::V,kreipti,fordít
1283,wenden::V,kreipti,megfordít
1284,wenden::V,pakreipti,fordít
1285,wenden::V,pakreipti,megfordít
1286,umdrehen::V,sukti,megfordít
1287,umdrehen::V,sukti,megforgat
1288,umdrehen::V,apversti,megfordít
1289,umdrehen::V,apversti,megforgat
1290,heben::V,kelti,emel
1291,heben::V,pakelti,emel
1292,hochheben::V,pakelti,felemel
1293,ergreifen::V,čiupti,megfog
1294,ergreifen::V,griebti,megfog
1295,halten::V,laikyti,tart
1296,halten::V,palaikyti,tart
1297,drücken::V,spausti,nyom
1298,drücken::V,spausti,megnyom
1299,schieben::V,stumti,tol
1300,kratzen::V,kasyti,vakar
1301,kratzen::V,grandyti,vakar
1302,lecken::V,laižyti,nyal
1303,beißen::V,kandžioti,harap
1304,abreißen::V,nuplėšti,letép
1305,abschneiden::V,atpjauti,levág
1306,abschneiden::V,atkirpti,levág
1307,binden::V,rišti,köt
1308,binden::V,rišti,kötöz
1309,binden::V,surišti,köt
1310,binden::V,surišti,kötöz
1311,stecken::V,kišti,dug
1312,stecken::V,įkišti,dug
1313,brechen::V,lūžti,tör
1314,brechen::V,lūžti,eltör
1315,brechen::V,laužyti,tör
1316,brechen::V,laužyti,eltör
1317,klopfen::V,belsti,kopogtat
1318,klopfen::V,barbenti,kopogtat
1319,hauen::V,mušti,vág
1320,hauen::V,mušti,levág
1321,kleben::V,lipdyti,tapaszt
1322,kleben::V,klijuoti,tapaszt
1323,reiben::V,trinti,dörzsöl
1324,reiben::V,trinti,súrol
1325,reiben::V,tarkuoti,dörzsöl
1326,reiben::V,tarkuoti,súrol
1327,streichen::V,tepti,simít
1328,streichen::V,užtepti,simít
1329,schleifen::V,galą́sti,fen
1330,schleifen::V,galą́sti,csiszol
1331,schleifen::V,galą́sti,köszörül
1332,schneiden::V,pjauti,vág
1333,schneiden::V,pjauti,szel
1334,schneiden::V,pjauti,metsz
1335,schneiden::V,kirpti,vág
1336,schneiden::V,kirpti,szel
1337,schneiden::V,kirpti,metsz
1338,rütteln::V,purtyti,ráz
1339,schütteln::V,purtyti,ráz
1340,schütteln::V,purtyti,megráz
1341,schwenken::V,mojuoti,lóbál
1342,schwenken::V,mojuoti,lobogtat
1343,schütten::V,pilti,önt
1344,schütten::V,berti,önt
1345,füllen::V,pildyti,tölt
1346,füllen::V,pildyti,megtölt
1347,füllen::V,pripildyti,tölt
1348,füllen::V,pripildyti,megtölt
1349,einwickeln::V,įvynioti,becsavar
1350,einwickeln::V,suvynioti,becsavar
1351,tragen::V,nešti,hord
1352,tragen::V,nešioti,hord
1353,schleppen::V,vilkti,vonszol
1354,ziehen::V,tempti,húz
1355,aufbewahren::V,laikyti,megőriz
1356,werfen::V,mesti,dob
1357,werfen::V,mesti,hajít
1358,werfen::V,sviesti,dob
1359,werfen::V,sviesti,hajít
1360,fangen::V,sugauti,fog
1361,packen::V,čiupti,megragad
1362,packen::V,griebti,megragad
1363,verstecken::V,slėpti,eldug
1364,verstecken::V,slėpti,elrejt
1365,verstecken::V,slapstyti,eldug
1366,verstecken::V,slapstyti,elrejt
1367,teilen::V,dalyti,oszt
1368,teilen::V,dalyti,megoszt
1369,teilen::V,padalyti,oszt
1370,teilen::V,padalyti,megoszt
1371,schicken::V,sių̃sti,küld
1372,schicken::V,pasių̃sti,küld
1373,bringen::V,atnešti,hoz
1374,bringen::V,atnešti,visz
1375,hinzufügen::V,pridėti,hozzáad
1376,bekommen::V,gauti,kap
1377,bekommen::V,gauti,megkap
1378,erhalten::V,gauti,kap
1379,erhalten::V,gauti,megkap
1380,nehmen::V,paimti,vesz
1381,wählen::V,rinkti,választ
1382,wählen::V,išsirinkti,választ
1383,auswählen::V,išrinkti,kiválaszt
1384,bewahren::V,išsaugoti,megtart
1385,behindern::V,trukdyti,akadályoz
1386,behindern::V,trukdyti,gátol
1387,verderben::V,sugadinti,elront
1388,beschädigen::V,žaloti,rongál
1389,beschädigen::V,gadinti,rongál
1390,zerbrechen::V,sukulti,eltör
1391,zerbrechen::V,sukulti,széttör
1392,zerbrechen::V,sukulti,kettétör
1393,zerbrechen::V,sudaužyti,eltör
1394,zerbrechen::V,sudaužyti,széttör
1395,zerbrechen::V,sudaužyti,kettétör
1396,zerreißen::V,perplėšti,eltép
1397,zerreißen::V,perplėšti,széttép
1398,zerreißen::V,suplėšyti,eltép
1399,zerreißen::V,suplėšyti,széttép
1400,zerstören::V,suardyti,elpusztít
1401,zerstören::V,sugriauti,elpusztít
1402,verbrennen::V,deginti,éget
1403,verbrennen::V,deginti,eléget
1404,verbrennen::V,sudeginti,éget
1405,verbrennen::V,sudeginti,eléget
1406,geben::V,duoti,ad
1407,geben::V,paduoti,ad
1408,reichen::V,paduoti,nyújt
1409,schenken::V,dovanoti,ajándékoz
1410,versprechen::V,žadėti,ígér
1411,versprechen::V,pažadėti,ígér
1412,wünschen::V,norėti,kíván
1413,wünschen::V,linḱėti,kíván
1414,loben::V,girti,dicsér
1415,loben::V,pagirti,dicsér
1416,küssen::V,bučiuoti,csókol
1417,wiegen::V,supti,ringat
1418,zudecken::V,užkloti,betakar
1419,zudecken::V,uždengti,betakar
1420,wecken::V,žadinti,kelt
1421,wecken::V,žadinti,ébreszt
1422,zeigen::V,rodyti,mutat
1423,führen::V,vesti,visz
1424,führen::V,vesti,vezet
1425,führen::V,vadovauti,visz
1426,führen::V,vadovauti,vezet
1427,lehren::V,mokyti,tanít
1428,lehren::V,išmokyti,tanít
1429,unterrichten::V,dėstyti,tanít
1430,aufziehen::V,išauginti,felnevel
1431,leiten::V,valdyti,vezet
1432,leiten::V,valdyti,vezérel
1433,leiten::V,vadovauti,vezet
1434,leiten::V,vadovauti,vezérel
1435,antreiben::V,uiti,hajt
1436,antreiben::V,raginti,hajt
1437,antreiben::V,skubinti,hajt
1438,lassen::V,paliepti,-tat
1439,lassen::V,paliepti,-at
1440,einladen::V,kviesti,meghív
1441,einladen::V,pakviesti,meghív
1442,vereinigen::V,sujungti,egyesít
1443,vereinigen::V,suvienyti,egyesít
1444,besuchen::V,lankyti,látogat
1445,besuchen::V,aplankyti,látogat
1446,treffen::V,sutikti,talál
1447,treffen::V,pasitikti,talál
1448,sich versammeln::V,susirinkti,gyülekezik
1449,sich versammeln::V,susirinkti,összegyűlik
1450,spielen::V,groti,játszik
1451,spielen::V,žaisti,játszik
1452,singen::V,dainuoti,énekel
1453,tanzen::V,šokti,táncol
1454,sich trennen::V,skirtis,elválik
1455,sich trennen::V,išsiskirti,elválik
1456,verlassen::V,palikti,elhagy
1457,retten::V,gelbėti,ment
1458,bewachen::V,sergėti,őriz
1459,schützen::V,ginti,óv
1460,schützen::V,ginti,véd
1461,schützen::V,apginti,óv
1462,schützen::V,apginti,véd
1463,verteidigen::V,ginti,véd
1464,verteidigen::V,apginti,véd
1465,sich schlagen::V,muštis,verekszik
1466,schießen::V,šauti,lő
1467,schießen::V,šaudyti,lő
1468,siegen::V,nugalėti,győz
1469,ärgern::V,pykinti,bosszant
1470,schlagen::V,mušti,üt
1471,schlagen::V,mušti,ver
1472,schlagen::V,smogti,üt
1473,schlagen::V,smogti,ver
1474,schlagen::V,trenkti,üt
1475,schlagen::V,trenkti,ver
1476,treten::V,mygti,rúg
1477,stechen::V,gelti,döf
1478,stechen::V,gelti,szúr
1479,stechen::V,smeigti,döf
1480,stechen::V,smeigti,szúr
1481,stoßen::V,stumti,lök
1482,stoßen::V,pastumti,lök
1483,stehlen::V,vogti,lop
1484,stören::V,trikdyti,zavar
1485,belästigen::V,apsunkinti,zaklat
1486,verbergen::V,slėpti,rejt
1487,verbergen::V,slėpti,elrejt
1488,verbergen::V,paslėpti,rejt
1489,verbergen::V,paslėpti,elrejt
1490,täuschen::V,klaidinti,megtéveszt
1491,betrügen::V,apgauti,csal
1492,töten::V,žudyti,öl
1493,töten::V,nužudyti,öl
1494,wohnen::V,gyventi,lakik
1495,arbeiten::V,dirbti,dolgozik
1496,arbeiten::V,triūsti,dolgozik
1497,sammeln::V,rinkti,szed
1498,sammeln::V,rinkti,gyűjt
1499,pflücken::V,skinti,szed
1500,pflücken::V,raškyti,szed
1501,jagen::V,medžioti,vadászik
1502,fischen::V,žvejoti,halászik
1503,fassen::V,sučiupti,fog
1504,hüten::V,ganyti,őriz
1505,hüten::V,ganyti,legeltet
1506,treiben::V,ginti,hajt
1507,anbinden::V,pririšti,köt
1508,füttern::V,šerti,etet
1509,melken::V,melžti,fej
1510,hacken::V,kapoti,vág
1511,gießen::V,lieti,öntöz
1512,gießen::V,laistyti,öntöz
1513,reifen::V,nokti,érik
1514,reifen::V,sirpti,érik
1515,zubereiten::V,ruošti,elkészít
1516,zubereiten::V,gaminti,elkészít
1517,kochen::V,virti,főz
1518,kochen::V,virinti,főz
1519,backen::V,kepti,süt
1520,braten::V,kepti,süt
1521,braten::V,kepinti,süt
1522,umrühren::V,maišyti,megkever
1523,umrühren::V,pamaišyti,megkever
1524,stricken::V,megzti,köt
1525,nähen::V,siūti,varr
1526,färben::V,dažyti,fest
1527,färben::V,nudažyti,fest
1528,reinigen::V,valyti,tisztít
1529,reinigen::V,švarinti,tisztít
1530,waschen::V,plauti,mos
1531,waschen::V,mazgoti,mos
1532,waschen::V,skalbti,mos
1533,abwischen::V,nušluostyti,letöröl
1534,spülen::V,plauti,mosogat
1535,spülen::V,skalauti,mosogat
1536,fegen::V,šluoti,söpör
1537,kehren::V,šluoti,söpör
1538,baden::V,maudytis,fürdik
1539,sich waschen::V,praustis,mosdik
1540,sich waschen::V,praustis,mosakszik
1541,ausziehen::V,numauti,levesz
1542,ausziehen::V,nuvilkti,levesz
1543,anziehen::V,mauti,felölt
1544,anziehen::V,mauti,felvesz
1545,anziehen::V,apsivilkti,felölt
1546,anziehen::V,apsivilkti,felvesz
1547,sich anziehen::V,rengtis,öltözik
1548,sich anziehen::V,rengtis,felöltözik
1549,sich anziehen::V,apsirengti,öltözik
1550,sich anziehen::V,apsirengti,felöltözik
1551,kämmen::V,šukuoti,fésül
