,Concept_ID,ar,ro
818,nah::A,قريب,apropiat
819,fern::A,بعيد,departe
820,linker::A,يسار,stâng
821,rechter::A,يمين,drept
822,anderer::A,آخر,alt
823,erster::A,أول,prim
824,zweiter::A,ثان,al doilea
825,dritter::A,ثالث,treilea
826,letzter::A,أخير,final
827,allein::ADV,وحده,singur
828,auf einmal::ADV,بالمرة,dintrodată
829,zusammen::ADV,معا,împreună
830,lange::ADV,مدة طويلة,îndelung
831,lange::ADV,مدة طويلة,mult timp
832,plötzlich::ADV,فجأة,deodată
833,plötzlich::ADV,فجأة,pe neașteptate
834,sofort::ADV,حالا,imediat
835,sofort::ADV,حالا,numaidecît
836,sofort::ADV,فورا,imediat
837,sofort::ADV,فورا,numaidecît
838,später::ADV,فيما بعد,mai apoi
839,später::ADV,فيما بعد,mai târziu
840,jetzt::ADV,الآن,acum
841,jetzt::ADV,حاليا,acum
842,heute::ADV,اليوم,azi
843,heute::ADV,اليوم,astăzi
844,morgen::ADV,غدا,mâine
845,bald::ADV,قريبا,curând
846,dann::ADV,ثم,apoi
847,gestern::ADV,أمس,ieri
848,gestern::ADV,البارحة,ieri
849,einst::ADV,قديما,odată
850,einst::ADV,قديما,odinioară
851,damals::ADV,حينئذ,atunci
852,damals::ADV,حينئذ,pe atunci
853,danach::ADV,ثم,după aceasta
854,danach::ADV,بعد ذلك,după aceasta
855,vorher::ADV,من قبل,mai întâi
856,vorher::ADV,من قبل,în prealabil
857,vorher::ADV,قبل ذلك,mai întâi
858,vorher::ADV,قبل ذلك,în prealabil
859,zuerst::ADV,أولا,întâi
860,zuerst::ADV,أولا,în primul rând
861,einmal::ADV,مرة,odată
862,manchmal::ADV,أحيانا,uneori
863,manchmal::ADV,أحيانا,câteodată
864,oft::ADV,كثيرا,des
865,oft::ADV,كثيرا,deseori
866,immer::ADV,دائما,mereu
867,immer::ADV,دائما,întotdeauna
868,niemals::ADV,لا أبدا,niciodată
869,hier::ADV,هنا,aci
870,hier::ADV,هنا,aici
871,hierhin::ADV,إلى هنا,încoace
872,von hier::ADV,من هنا,de aici
873,dort::ADV,هناك,acolo
874,dorthin::ADV,إلى هناك,dincolo
875,geradeaus::ADV,إلى الأمام,drept înainte
876,vorwärts::ADV,إلى الأمام,înainte
877,rückwärts::ADV,إلى الوراء,îndărăt
878,zurück::ADV,عودا,înapoi
879,zurück::ADV,إلى الخلف,înapoi
880,unten::ADV,تحت,jos
881,unten::ADV,تحت,dedesubt
882,unten::ADV,في الأسفل,jos
883,unten::ADV,في الأسفل,dedesubt
884,hinab::ADV,إلى تحت,în jos
885,hinab::ADV,إلى تحت,de vale
886,oben::ADV,فوق,sus
887,oben::ADV,فوق,deasupra
888,oben::ADV,في الأعلى,sus
889,oben::ADV,في الأعلى,deasupra
890,hinauf::ADV,إلى فوق,în sus
891,hinauf::ADV,إلى الأعلى,în sus
892,überall::ADV,في كل مكان,peste tot
893,überall::ADV,في كل مكان,pretutindeni
894,nicht::ADV,لا,nu
895,nicht::ADV,لم,nu
896,ein wenig::ADV,قليلا,puțin
897,kaum::ADV,كاد لا,cu greu
898,kaum::ADV,كاد لا,cu anevoie
899,sehr::ADV,جدا,mult
900,sehr::ADV,جدا,foarte
901,sehr::ADV,كثيرا,mult
902,sehr::ADV,كثيرا,foarte
903,so::ADV,كذا,așa
904,so::ADV,كذا,atât
905,so::ADV,كذلك,așa
906,so::ADV,كذلك,atât
907,noch::ADV,ما زال,încă
908,nur::ADV,فقط,doar
909,schon::ADV,قد,și
910,schon::ADV,قد,deja
911,wieder::ADV,من جديد,iar
912,wieder::ADV,من جديد,iarăși
913,wieder::ADV,مرة أخرى,iar
914,wieder::ADV,مرة أخرى,iarăși
915,vergebens::ADV,عبثا,în zadar
916,vor::PRP,أمام,înainte de
917,hinter::PRP,خلف,după
918,hinter::PRP,خلف,în spatele
919,hinter::PRP,وراء,după
920,hinter::PRP,وراء,în spatele
921,unter::PRP,تحت,sub
922,durch::PRP,عبر,prin
923,durch::PRP,خلال,prin
924,neben::PRP,جنب,lângă
925,neben::PRP,جنب,alături de
926,neben::PRP,بجانب,lângă
927,neben::PRP,بجانب,alături de
928,zwischen::PRP,بين,între
929,zwischen::PRP,بين,dintre
930,wegen::PRP,بسبب,pentru
931,dies::PRN,هذا,acesta
932,das::PRN,ذلك,asta
933,alles::PRN,الكل,tot
934,ich::PRN,أنا,eu
935,du::PRN,أنت,tu
936,er::PRN,هو,el
937,er::PRN,هو,dânsul
938,wir::PRN,نحن,noi
939,ihr::PRN,أنتم,voi
940,ihr::PRN,أنتن,voi
941,sie::PRN,هم,ei
942,sie::PRN,هم,dânșii
943,sie::PRN,هن,ei
944,sie::PRN,هن,dânșii
945,was::FPRN,ما,ce
946,wer::FPRN,من,cine
947,wo::FADV,أين,unde
948,wohin::FADV,إلى أين,încotro
949,wie::FADV,كيف,cum
950,warum::FADV,لماذا,de ce
951,warum::FADV,لماذا,pentru ce
952,wieviel::FNUM,كم,cât
953,eins::NUM,واحد,unu
954,zwei::NUM,اثنين,doi
955,drei::NUM,ثلاثة,trei
956,vier::NUM,أربعة,patru
957,fünf::NUM,خمسة,cinci
958,sechs::NUM,ستة,șase
959,sieben::NUM,سبعة,șapte
960,acht::NUM,ثمانية,opt
961,neun::NUM,تسعة,nouă
962,zehn::NUM,عشرة,zece
963,elf::NUM,أحد عشر,unsprezece
964,zwölf::NUM,اثنا عشر,douăsprezece
965,zwanzig::NUM,عشرون,douăzeci
966,dreißig::NUM,ثلاثون,treizeci
967,vierzig::NUM,أربعون,patruzeci
968,fünfzig::NUM,خمسون,cincizeci
969,sechzig::NUM,ستون,șaizeci
970,siebzig::NUM,سبعون,șaptezeci
971,achtzig::NUM,ثمانون,optzeci
972,neunzig::NUM,تسعون,nouăzeci
973,hundert::NUM,مئة,sută
974,tausend::NUM,ألف,mie
975,und::CNJ,و,și
976,oder::CNJ,أو,ori
977,stehen::V,وقف,sta
978,sitzen::V,جلس,ședea
979,liegen::V,رقد,zăcea
980,liegen::V,رقد,fi culcat
981,hängen::V,تعلق,atârna
982,werden::V,صار,deveni
983,werden::V,صار,se face
984,werden::V,أصبح,deveni
985,werden::V,أصبح,se face
986,passieren::V,حدث,se întâmpla
987,beginnen::V,ابتدأ,începe
988,enden::V,انتهى,se sfârși
989,enden::V,انتهى,se termina
990,wechseln::V,تغير,se schimba
991,aufgehen[Sonne]::V,شرق,răsări
992,untergehen[Sonne]::V,غرب,apune
993,scheinen[Sonne]::V,أضاء,străluci
994,donnern::V,رعد,tuna
995,wehen::V,هب,bate
996,strömen::V,جرى,curge în șiroaie
997,fließen::V,سال,curge
998,sich drehen::V,دار,se învârti
999,schwanken::V,ترنح,se clătina
1000,schwingen::V,ترجح,vibra
1001,schwingen::V,ترجح,flutura
1002,fallen::V,سقط,cădea
1003,brennen::V,احترق,arde
1004,rauchen::V,دخن,fuma
1005,regnen::V,أمطر,ploua
1006,gefrieren::V,تجمد,îngheța
1007,tauen::V,ذاب,se dezgheța
1008,schmelzen::V,ذاب,se topi
1009,trocknen::V,نشف,se usca
1010,sieden::V,غلى,fierbe
1011,sieden::V,غلى,clocoti
1012,faulen::V,فسد,se împuți
1013,verfaulen::V,تعفن,putrezi
1014,reißen::V,انقطع,se rupe
1015,reißen::V,انقطع,se sfâșia
1016,versinken::V,غرق,se scufunda
1017,vergehen::V,مضى,trece
1018,vergehen::V,مضى,se scurge
1019,erscheinen::V,لاح,apărea
1020,erscheinen::V,ظهر,apărea
1021,verschwinden::V,غاب,dispărea
1022,sinken::V,هبط,cădea
1023,sinken::V,هبط,coborî
1024,abnehmen::V,نقص,scădea
1025,abnehmen::V,نقص,descrește
1026,zunehmen::V,ازداد,spori
1027,zunehmen::V,ازداد,crește
1028,zunehmen::V,ازداد,augmenta
1029,steigen::V,صعد,urca
1030,steigen::V,ارتفع,urca
1031,wachsen::V,نما,crește
1032,wachsen::V,نبت,crește
1033,glänzen::V,لمع,luci
1034,glänzen::V,لمع,străluci
1035,funkeln::V,تلألأ,scânteia
1036,lärmen::V,ضج,face larmă
1037,lärmen::V,صخب,face larmă
1038,läuten::V,قرع,suna
1039,klingeln::V,دق,suna
1040,klirren::V,قعقع,zăngăni
1041,brausen::V,عج,vui
1042,rauschen::V,حف,vâjâi
1043,klingen::V,رن,suna
1044,bellen::V,نبح,lătra
1045,heulen::V,عوى,urla
1046,blasen::V,نفخ,sufla
1047,pfeifen::V,صفر,fluiera
1048,schreien::V,صرخ,țipa
1049,stöhnen::V,أن,geme
1050,zittern::V,ارتعش,tremura
1051,leben::V,عاش,trăi
1052,geboren werden::V,ولد,se naște
1053,atmen::V,تنفس,respira
1054,trinken::V,شرب,bea
1055,essen::V,أكل,mânca
1056,schlucken::V,جرع,înghiți
1057,müde werden::V,تعب,se obosi
1058,einschlafen::V,نام,adormi
1059,schlafen::V,نام,dormi
1060,aufwachen::V,استيقظ,se deștepta
1061,aufstehen::V,قام,fi se scula
1062,sich erholen::V,استجم,se relaxa
1063,sich erholen::V,استجم,se destinde
1064,krank werden::V,مرض,se îmbolnăvi
1065,krank sein::V,مرض,zăcea
1066,krank sein::V,مرض,fi bolnav
1067,schmerzen::V,آلم,durea
1068,husten::V,كح,tuși
1069,husten::V,سعل,tuși
1070,genesen::V,نقه,se însănătoși
1071,sterben::V,مات,muri
1072,umkommen::V,هلك,pieri
1073,sich bewegen::V,تحرك,se mișca
1074,sich rühren::V,تحرك,se mișca
1075,sich erheben::V,قام,se ridica
1076,sich setzen::V,جلس,lua loc
1077,sich setzen::V,جلس,se așeza
1078,hinfallen::V,وقع,cădea jos
1079,laufen::V,مشى,merge
1080,laufen::V,مشى,merge pe jos
1081,schreiten::V,خطا,păși
1082,spazierengehen::V,تنزه,se plimba
1083,eilen::V,عجل,fi se grăbi
1084,sich beeilen::V,استعجل,se grăbi
1085,sausen::V,أسرع,țâșni
1086,rennen::V,عدا,fugi
1087,rennen::V,عدا,alerga
1088,rennen::V,ركض,fugi
1089,rennen::V,ركض,alerga
1090,springen::V,قفز,sări
1091,klettern::V,تسلق,urca
1092,klettern::V,تسلق,se cățăra
1093,schaukeln::V,تأرجح,legăna
1094,kriechen::V,دب,se târî
1095,kriechen::V,زحف,se târî
1096,schwimmen::V,سبح,înota
1097,tauchen::V,غطس,se scufunda
1098,rudern::V,جذف,vâsli
1099,rudern::V,جذف,lopăta
1100,fahren::V,ركب,merge
1101,fahren::V,سافر,merge
1102,fliegen::V,طار,zbura
1103,gehen::V,سار,merge
1104,gehen::V,ذهب,merge
1105,weggehen::V,ذهب,se duce
1106,weggehen::V,انصرف,se duce
1107,abfahren::V,رحل,pleca
1108,anhalten::V,توقف,se opri
1109,hineingehen::V,دخل,intra
1110,eintreten::V,دخل,intra
1111,kommen::V,أتى,veni
1112,kommen::V,جاء,veni
1113,ankommen::V,وصل,sosi
1114,ankommen::V,وصل,ajunge
1115,zurückkommen::V,عاد,se întoarce
1116,zurückkommen::V,رجع,se întoarce
1117,bleiben::V,مكث,rămâne
1118,warten::V,انتظر,aștepta
1119,erwarten::V,ترقب,aștepta
1120,erwarten::V,انتظر,aștepta
1121,suchen::V,بحث,căuta
1122,finden::V,وجد,găsi
1123,versuchen::V,حاول,încerca
1124,vorbereiten::V,أعد,pregăti
1125,vorbereiten::V,حضر,pregăti
1126,lieben::V,أحب,iubi
1127,mögen::V,أحب,plăcea a
1128,lachen::V,ضحك,râde
1129,rühren::V,أثر,mișca
1130,rühren::V,أثر,înduioșa
1131,weinen::V,بكى,plânge
1132,schimpfen::V,سب,înjura
1133,schimpfen::V,شتم,înjura
1134,sich ärgern::V,زعل,se supăra
1135,sich fürchten::V,هاب,se teme
1136,sich fürchten::V,هاب,fi teamă a
1137,fürchten::V,خاف,se teme de
1138,fürchten::V,خشي,se teme de
1139,fliehen::V,هرب,fugi
1140,flüchten::V,فر,evada
1141,sehen::V,رأى,vedea
1142,anschauen::V,نظر,privi
1143,ansehen::V,نظر,privi
1144,hören::V,سمع,auzi
1145,zuhören::V,أصغى,asculta
1146,probieren::V,ذاق,gusta
1147,riechen::V,شم,mirosi
1148,riechen::V,استنشق,mirosi
1149,fühlen::V,شعر,simți
1150,fühlen::V,شعر,resimți
1151,scheinen::V,ظهر,părea
1152,zu sehen sein::V,ظهر,se vedea
1153,vernehmen::V,سمع,auzi
1154,frieren::V,بردان,fi frig
1155,tun::V,فعل,face
1156,können::V,قدر,ști
1157,können::V,قدر,putea
1158,können::V,استطاع,ști
1159,können::V,استطاع,putea
1160,wollen::V,شاء,dori
1161,wollen::V,أراد,dori
1162,anfangen::V,بدأ,începe
1163,beenden::V,أنهى,sfârși
1164,beenden::V,أنهى,termina
1165,aufhören::V,توقف,înceta
1166,aufhören::V,انقطع,înceta
1167,gelingen::V,نجح,reuși
1168,gelingen::V,نجح,izbuti
1169,geraten::V,طلع,reuși
1170,öffnen::V,فتح,deschide
1171,schließen::V,أغلق,închide
1172,stellen::V,وضع,pune
1173,stellen::V,وضع,așeza
1174,stellen::V,أقام,pune
1175,stellen::V,أقام,așeza
1176,setzen::V,أجلس,pune
1177,setzen::V,أجلس,așeza
1178,legen::V,وضع,pune
1179,berühren::V,مس,atinge
1180,berühren::V,لمس,atinge
1181,verbinden::V,ربط,lega
1182,verbinden::V,وصل,lega
1183,bedecken::V,غطى,acoperi
1184,aufhängen::V,علق,atârna
1185,aufhängen::V,علق,spânzura
1186,anzünden::V,أوقد,aprinde
1187,aufheben::V,لقط,ridica
1188,aufheben::V,لقط,lua de jos
1189,zurücklassen::V,ترك,lăsa
1190,zurücklassen::V,ترك,lăsa în urmă
1191,verlieren::V,فقد,pierde
1192,fallen lassen::V,أسقط,scăpa
1193,fallen lassen::V,أسقط,arunca
1194,machen::V,فعل,face
1195,herstellen::V,صنع,fabrica
1196,herstellen::V,صنع,confecționa
1197,herstellen::V,أنتج,fabrica
1198,herstellen::V,أنتج,confecționa
1199,bauen::V,بنى,clădi
1200,bauen::V,بنى,construi
1201,bauen::V,شيد,clădi
1202,bauen::V,شيد,construi
1203,reparieren::V,صلح,repara
1204,verbessern::V,صحح,ameliora
1205,verbessern::V,صحح,îmbunătăți
1206,ändern::V,غير,schimba
1207,ändern::V,غير,modifica
1208,graben::V,حفر,săpa
1209,beugen::V,ثنى,curba
1210,beugen::V,أحنى,curba
1211,biegen::V,لوى,îndoi
1212,biegen::V,لوى,încovoia
1213,drehen::V,أدار,învârti
1214,drehen::V,دور,învârti
1215,wenden::V,قلب,întoarce
1216,umdrehen::V,قلب,învârti
1217,umdrehen::V,قلب,întoarce
1218,heben::V,رفع,ridica
1219,hochheben::V,رفع,ridica
1220,ergreifen::V,مسك,lua
1221,ergreifen::V,مسك,apuca
1222,halten::V,مسك,ține
1223,drücken::V,ضغط,apăsa
1224,drücken::V,ضغط,strânge
1225,schieben::V,حرك,împinge
1226,kratzen::V,خدش,zgâria
1227,lecken::V,لعق,linge
1228,beißen::V,عض,mușca
1229,abreißen::V,قلع,rupe
1230,abreißen::V,قلع,smulge
1231,abschneiden::V,قطع,scurta
1232,binden::V,ربط,lega
1233,stecken::V,دس,pune
1234,brechen::V,كسر,rupe
1235,brechen::V,كسر,frânge
1236,klopfen::V,طرق,ciocăni
1237,hauen::V,ضرب,lovi
1238,kleben::V,ألصق,lipi
1239,reiben::V,حك,freca
1240,reiben::V,حك,fricționa
1241,streichen::V,نشر,unge
1242,schleifen::V,سن,ascuți
1243,schneiden::V,قطع,tăia
1244,rütteln::V,رج,zgâlțâi
1245,schütteln::V,هز,scutura
1246,schwenken::V,لوح,agita
1247,schütten::V,صب,vărsa
1248,füllen::V,ملأ,umple
1249,einwickeln::V,لف,înveli
1250,einwickeln::V,لف,înfășura
1251,tragen::V,حمل,căra
1252,schleppen::V,سحب,târî
1253,ziehen::V,سحب,trage
1254,aufbewahren::V,حفظ,păstra
1255,aufbewahren::V,حفظ,conserva
1256,werfen::V,رمى,arunca
1257,werfen::V,ألقى,arunca
1258,fangen::V,التقط,prinde
1259,packen::V,مسك,apuca
1260,verstecken::V,خبأ,ascunde
1261,teilen::V,قسم,împărți
1262,schicken::V,بعث,trimite
1263,schicken::V,أرسل,trimite
1264,bringen::V,جلب,aduce
1265,hinzufügen::V,أضاف,adăuga
1266,bekommen::V,حصل,obține
1267,bekommen::V,حصل,dobândi
1268,erhalten::V,استلم,primi
1269,erhalten::V,استلم,căpăta
1270,nehmen::V,أخذ,lua
1271,wählen::V,اختار,opta
1272,wählen::V,اختار,alege
1273,auswählen::V,انتقى,selecta
1274,bewahren::V,حافظ,păstra
1275,behindern::V,عاق,stingheri
1276,verderben::V,أفسد,strica
1277,beschädigen::V,أضر,strica
1278,zerbrechen::V,كسر,rupe
1279,zerbrechen::V,كسر,frânge
1280,zerreißen::V,مزق,rupe
1281,zerreißen::V,مزق,sfâșia
1282,zerstören::V,دمر,distruge
1283,verbrennen::V,حرق,arde
1284,verbrennen::V,حرق,incendia
1285,geben::V,أعطى,da
1286,reichen::V,ناول,întinde
1287,schenken::V,وهب,dărui
1288,versprechen::V,وعد,făgădui
1289,wünschen::V,تمنى,ura
1290,loben::V,مدح,lăuda
1291,küssen::V,قبل,săruta
1292,wiegen::V,هدهد,legăna
1293,zudecken::V,غطى,acoperi
1294,wecken::V,أيقظ,trezi
1295,wecken::V,أيقظ,deștepta
1296,zeigen::V,أرى,arăta
1297,führen::V,دل,călăuzi
1298,lehren::V,علم,preda
1299,lehren::V,علم,învăța
1300,unterrichten::V,علم,învăța
1301,unterrichten::V,علم,instrui
1302,aufziehen::V,ربى,crește
1303,leiten::V,دل,duce
1304,leiten::V,دل,conduce
1305,leiten::V,أدار,duce
1306,leiten::V,أدار,conduce
1307,antreiben::V,حث,împinge
1308,antreiben::V,حث,încuraja
1309,lassen::V,حدا,pune pe să
1310,einladen::V,دعا,invita
1311,vereinigen::V,وحد,uni
1312,vereinigen::V,وحد,întruni
1313,besuchen::V,زار,vizita
1314,besuchen::V,زار,face o vizită
1315,treffen::V,قابل,întâlni
1316,sich versammeln::V,اجتمع,se aduna
1317,spielen::V,لعب,se juca
1318,singen::V,غنى,cânta
1319,tanzen::V,رقص,dansa
1320,sich trennen::V,افترق,se separa
1321,sich trennen::V,افترق,se despărți
1322,verlassen::V,ترك,părăsi
1323,verlassen::V,ترك,abandona
1324,retten::V,نجى,salva
1325,retten::V,أنقذ,salva
1326,bewachen::V,حرس,păzi
1327,schützen::V,حمى,ocroti
1328,schützen::V,حمى,proteja
1329,verteidigen::V,دافع,apăra
1330,sich schlagen::V,تضارب,se bate
1331,schießen::V,أطلق,trage
1332,siegen::V,انتصر,birui
1333,siegen::V,انتصر,învinge
1334,ärgern::V,أزعل,supăra
1335,schlagen::V,ضرب,lovi
1336,treten::V,رفس,călca
1337,stechen::V,شك,înțepa
1338,stechen::V,شك,împunge
1339,stoßen::V,دفع,împinge
1340,stehlen::V,سرق,fura
1341,stören::V,ضايق,deranja
1342,belästigen::V,أزعج,importuna
1343,verbergen::V,كتم,ascunde
1344,täuschen::V,خدع,amăgi
1345,betrügen::V,غش,înșela
1346,töten::V,قتل,omorî
1347,wohnen::V,سكن,sta
1348,wohnen::V,سكن,locui
1349,arbeiten::V,عمل,lucra
1350,arbeiten::V,اشتغل,lucra
1351,sammeln::V,جمع,aduna
1352,sammeln::V,جمع,colecționa
1353,pflücken::V,جنى,culege
1354,pflücken::V,قطف,culege
1355,jagen::V,صاد,vâna
1356,fischen::V,اصطاد,pescui
1357,fassen::V,قبض,prinde
1358,hüten::V,رعى,paște
1359,treiben::V,ساق,mână
1360,anbinden::V,ربط,lega
1361,füttern::V,علف,da de mâncare
1362,melken::V,حلب,mulge
1363,hacken::V,فرم,toca
1364,hacken::V,فرم,sparge
1365,gießen::V,سقى,uda
1366,reifen::V,نضج,pârgui
1367,zubereiten::V,حضر,găti
1368,kochen::V,طبخ,găti
1369,backen::V,خبز,coace
1370,braten::V,قلى,coace
1371,braten::V,حمر,coace
1372,umrühren::V,قلب,mesteca
1373,stricken::V,حاك,împleti
1374,nähen::V,خاط,coase
1375,färben::V,صبغ,vopsi
1376,färben::V,صبغ,colora
1377,färben::V,لون,vopsi
1378,färben::V,لون,colora
1379,reinigen::V,نظف,curăți
1380,waschen::V,غسل,spăla
1381,abwischen::V,مسح,șterge
1382,spülen::V,شطف,clăti
1383,fegen::V,كنس,mătura
1384,kehren::V,كنس,mătura
1385,baden::V,استحم,se scălda
1386,sich waschen::V,اغتسل,se spăla
1387,ausziehen::V,خلع,și scoate
1388,anziehen::V,لبس,îmbrăca
1389,sich anziehen::V,اكتسى,se îmbrăca
1390,kämmen::V,مشط,pieptăna
1391,schmücken::V,زين,împodobi
1392,sagen::V,قال,zice
1393,sagen::V,قال,spune
1394,sprechen::V,تكلم,vorbi
1395,reden::V,تكلم,vorbi
1396,reden::V,تكلم,discuta
1397,sich unterhalten::V,تحادث,conversa
1398,sich unterhalten::V,تحادث,sta de vorbă
1399,fragen::V,سأل,întreba
1400,bitten::V,رجا,ruga
1401,erzählen::V,حكي,spune
1402,erzählen::V,حكي,povesti
1403,mitteilen::V,بلغ,comunica
1404,mitteilen::V,بلغ,înștiința
1405,nennen::V,سمى,numi
1406,nennen::V,سمى,chema
1407,rufen::V,نادى,chema
1408,prahlen::V,فشر,se făli
1409,prahlen::V,تفاخر,se făli
1410,übersetzen::V,ترجم,traduce
1411,denken::V,فكر,gândi
1412,glauben::V,اعتقد,crede
1413,bemerken::V,لاحظ,observa
1414,erkennen::V,عرف,cunoaște
1415,erkennen::V,عرف,recunoaște
1416,begreifen::V,فهم,pricepe
1417,begreifen::V,فهم,înțelege
1418,begreifen::V,أدرك,pricepe
1419,begreifen::V,أدرك,înțelege
1420,verstehen::V,فهم,înțelege
1421,lernen::V,درس,învăța
1422,wissen::V,علم,ști
1423,sich erinnern an::V,تذكر,a-și aminti de
1424,vergessen::V,نسي,uita
1425,messen::V,قاس,măsura
1426,zählen::V,عد,număra
1427,zählen::V,أحصى,număra
1428,rechnen::V,حسب,calcula
1429,lesen::V,قرأ,citi
1430,malen::V,صور,picta
1431,zeichnen::V,رسم,desena
1432,schreiben::V,كتب,scrie
1433,besitzen::V,حاز,avea
1434,besitzen::V,حاز,poseda
1435,besitzen::V,ملك,avea
1436,besitzen::V,ملك,poseda
1437,kaufen::V,اشترى,cumpăra
1438,verkaufen::V,باع,vinde
1439,bezahlen::V,دفع,plăti
1440,bezahlen::V,دفع,achita
1441,zahlen::V,سدد,plăti
1442,beherrschen::V,حكم,stăpâni
1443,ertragen::V,أطاق,răbda
1444,ertragen::V,أطاق,suporta
1445,ertragen::V,تحمل,răbda
1446,ertragen::V,تحمل,suporta
