,Concept_ID,it,tr
830,geizig::A,avaro,cimri
831,klug::A,intelligente,zekî
832,klug::A,intelligente,akıllı
833,geschickt::A,àbile,becerikli
834,lieb::A,caro,sevimli
835,lustig::A,gaio,neşeli
836,lustig::A,allegro,neşeli
837,sanft::A,dolce,nazik
838,hungrig::A,affamato,aç
839,krank::A,malato,hasta
840,krank::A,malato,rahatsız
841,krank::A,infermo,hasta
842,krank::A,infermo,rahatsız
843,nackt::A,nudo,çıplak
844,traurig::A,triste,kederli
845,traurig::A,triste,üzüntülü
846,lebendig::A,vivo,canlı
847,gut::A,buono,iyi
848,schlecht::A,cattivo,kötü
849,richtig::A,giusto,doğru
850,schlimm::A,grave,kötü
851,wahr::A,vero,doğru
852,wahr::A,vero,gerçek
853,alt::A,vecchio,eski
854,neu::A,nuovo,yeni
855,ehemalig::A,vecchio,önceki
856,ehemalig::A,d'una_volta,önceki
857,alt[Lebewesen]::A,anziano,yaşlı
858,jung::A,giovane,genç
859,arm::A,pòvero,fakir
860,reich::A,ricco,zengin
861,bekannt::A,noto,bilinen
862,bekannt::A,conosciuto,bilinen
863,berühmt::A,famoso,ünlü
864,berühmt::A,famoso,meşhur
865,berühmt::A,cèlebre,ünlü
866,berühmt::A,cèlebre,meşhur
867,fremd::A,estràneo,yabancı
868,fremd::A,straniero,yabancı
869,verschieden::A,diverso,ayrı
870,verschieden::A,diverso,farklı
871,verschieden::A,differente,ayrı
872,verschieden::A,differente,farklı
873,nah::A,vicino,yakın
874,nah::A,vicino,bitişik
875,nah::A,propinquo,yakın
876,nah::A,propinquo,bitişik
877,fern::A,lontano,uzak
878,linker::A,sinistro,sol
879,rechter::A,destro,sağ
880,anderer::A,altro,diğer
881,erster::A,primo,ilk
882,erster::A,primo,birinci
883,zweiter::A,secondo,ikinci
884,dritter::A,terzo,üçüncü
885,letzter::A,ùltimo,son
886,letzter::A,ùltimo,sonuncu
887,allein::ADV,solo,yalnız
888,allein::ADV,solo,tek başına
889,allein::ADV,da solo,yalnız
890,allein::ADV,da solo,tek başına
891,auf einmal::ADV,insieme,birden
892,zusammen::ADV,insieme,beraber
893,zusammen::ADV,insieme,birlikte
894,lange::ADV,a lungo,çok
895,lange::ADV,a lungo,uzun
896,plötzlich::ADV,all'improvviso,ansızın
897,plötzlich::ADV,all'improvviso,birdenbire
898,sofort::ADV,sùbito,hemen
899,sofort::ADV,sùbito,derhal
900,sofort::ADV,all'istante,hemen
901,sofort::ADV,all'istante,derhal
902,später::ADV,più tardi,daha sonra
903,jetzt::ADV,ora,şimdi
904,jetzt::ADV,adesso,şimdi
905,heute::ADV,oggi,bugün
906,morgen::ADV,domani,yarın
907,bald::ADV,presto,yakında
908,bald::ADV,tra poco,yakında
909,dann::ADV,allora,sonra
910,gestern::ADV,ieri,dün
911,einst::ADV,prima,eskiden
912,einst::ADV,un tempo,eskiden
913,damals::ADV,allora,o zamanlar
914,danach::ADV,poi,sonradan
915,danach::ADV,poi,ondan sonra
916,danach::ADV,dopo,sonradan
917,danach::ADV,dopo,ondan sonra
918,vorher::ADV,prima,önce
919,vorher::ADV,prima,önceden
920,zuerst::ADV,prima,ilk önce
921,zuerst::ADV,dapprima,ilk önce
922,einmal::ADV,una volta,bir defa
923,manchmal::ADV,talvolta,bazan
924,manchmal::ADV,qualche volta,bazan
925,oft::ADV,spesso,sık sık
926,oft::ADV,spesso,çok defa
927,immer::ADV,sempre,daima
928,immer::ADV,sempre,her zaman
929,niemals::ADV,non mai,asla değil
930,niemals::ADV,non mai,hiçbir zaman
931,hier::ADV,qua,burada
932,hierhin::ADV,qua,buraya
933,von hier::ADV,ne,buradan
934,von hier::ADV,da qui,buradan
935,dort::ADV,lì,orada
936,dort::ADV,lì,şurada
937,dorthin::ADV,là,oraya
938,dorthin::ADV,là,şuraya
939,geradeaus::ADV,diritto,doğru
940,vorwärts::ADV,avanti,ileri
941,rückwärts::ADV,all'indietro,geri
942,zurück::ADV,di indietro,geriye
943,unten::ADV,giù,aşağıda
944,unten::ADV,sotto,aşağıda
945,hinab::ADV,giù,aşağıya
946,hinab::ADV,in giù,aşağıya
947,oben::ADV,su,yukarıda
948,oben::ADV,sopra,yukarıda
949,hinauf::ADV,in sù,yukarı
950,hinauf::ADV,in sù,yukarıya
951,hinauf::ADV,in alto,yukarı
952,hinauf::ADV,in alto,yukarıya
953,überall::ADV,dappertutto,her yerde
954,nicht::ADV,non,-mi-
955,nicht::ADV,non,değil
956,ein wenig::ADV,un po',biraz
957,ein wenig::ADV,un poco,biraz
958,kaum::ADV,a appena,dar
959,kaum::ADV,a appena,hemen hemen değil
960,sehr::ADV,molto,pek
961,sehr::ADV,molto,gayet
962,so::ADV,così,öyle
963,so::ADV,così,böyle
964,so::ADV,tanto,öyle
965,so::ADV,tanto,böyle
966,noch::ADV,ancora,hâlâ
967,noch::ADV,ancora,henüz
968,nur::ADV,solo,ancak
969,nur::ADV,solo,yalnız
970,nur::ADV,soltanto,ancak
971,nur::ADV,soltanto,yalnız
972,schon::ADV,già,çoktan
973,wieder::ADV,di nuovo,tekrar
974,wieder::ADV,di nuovo,yeniden
975,vergebens::ADV,invano,boşuna
976,vor::PRP,davanti a,önünde
977,hinter::PRP,dietro,arkasında
978,unter::PRP,sotto,altında
979,durch::PRP,per,sayesinde
980,durch::PRP,per,ortasından
981,durch::PRP,attraverso,sayesinde
982,durch::PRP,attraverso,ortasından
983,neben::PRP,a accanto a,yanında
984,zwischen::PRP,fra,arasında
985,wegen::PRP,a causa di,dolayı
986,dies::PRN,ciò,bu
987,dies::PRN,questo,bu
988,das::PRN,ciò,o
989,das::PRN,ciò,şu
990,das::PRN,quello,o
991,das::PRN,quello,şu
992,alles::PRN,tutto,hepsi
993,alles::PRN,tutto,her şey
994,ich::PRN,ìo,ben
995,du::PRN,tu,sen
996,er::PRN,lui,o
997,er::PRN,egli,o
998,wir::PRN,noi,biz
999,ihr::PRN,voi,siz
1000,sie::PRN,loro,onlar
1001,was::FPRN,che,ne
1002,was::FPRN,che cosa,ne
1003,wer::FPRN,chi,kim
1004,wo::FADV,dove,nerede
1005,wohin::FADV,dove,nereye
1006,wie::FADV,come,nasıl
1007,warum::FADV,perche,neden
1008,wieviel::FNUM,quanto,kaç
1009,wieviel::FNUM,quanto,ne kadar
1010,eins::NUM,uno,bir
1011,zwei::NUM,due,iki
1012,drei::NUM,tre,üç
1013,vier::NUM,quattro,dört
1014,fünf::NUM,cinque,beş
1015,sechs::NUM,sei,altı
1016,sieben::NUM,sette,yedi
1017,acht::NUM,otto,sekiz
1018,neun::NUM,nove,dokuz
1019,zehn::NUM,dieci,on
1020,elf::NUM,ùndici,on bir
1021,zwölf::NUM,dodici,on iki
1022,zwanzig::NUM,venti,yirmi
1023,dreißig::NUM,trenta,otuz
1024,vierzig::NUM,quaranta,kırk
1025,fünfzig::NUM,cinquanta,elli
1026,sechzig::NUM,sessanta,altmış
1027,siebzig::NUM,settanta,yetmiş
1028,achtzig::NUM,ottanta,seksen
1029,neunzig::NUM,novanta,doksan
1030,hundert::NUM,cento,yüz
1031,tausend::NUM,mille,bin
1032,und::CNJ,e,ve
1033,und::CNJ,e,ile
1034,oder::CNJ,o,ya
1035,oder::CNJ,o,yahut
1036,stehen::V,stare in piedi,durmak
1037,sitzen::V,sedere,oturmak
1038,sitzen::V,stare seduto,oturmak
1039,liegen::V,giacere,yatmak
1040,hängen::V,pèndere,asılı olmak
1041,hängen::V,èssere appeso,asılı olmak
1042,werden::V,farsi,olmak
1043,werden::V,farsi,olunmak
1044,werden::V,diventare,olmak
1045,werden::V,diventare,olunmak
1046,passieren::V,succèdere,olmak
1047,beginnen::V,cominciare,başlamak
1048,enden::V,finire,bitmek
1049,enden::V,finire,sona ermek
1050,enden::V,terminare,bitmek
1051,enden::V,terminare,sona ermek
1052,wechseln::V,variare,değişmek
1053,wechseln::V,cambiare,değişmek
1054,aufgehen[Sonne]::V,sòrgere,doğmak
1055,aufgehen[Sonne]::V,spuntare,doğmak
1056,untergehen[Sonne]::V,tramontare,batmak
1057,scheinen[Sonne]::V,splèndere,parlamak
1058,donnern::V,tonare,gök gürlemek
1059,wehen::V,soffiare,esmek
1060,strömen::V,fluire,akmak
1061,fließen::V,fluire,akmak
1062,fließen::V,scorrere,akmak
1063,sich drehen::V,girarsi,dönmek
1064,schwanken::V,oscillare,sallanmak
1065,schwanken::V,barcollare,sallanmak
1066,schwingen::V,vibrare,titremek
1067,schwingen::V,oscillare,titremek
1068,fallen::V,cadere,düşmek
1069,brennen::V,àrdere,yanmak
1070,brennen::V,bruciare,yanmak
1071,rauchen::V,fumare,tütmek
1072,regnen::V,piòvere,yağmak
1073,gefrieren::V,gelarsi,donmak
1074,gefrieren::V,congelarsi,donmak
1075,tauen::V,sciògliersi,erimek
1076,schmelzen::V,fòndere,erimek
1077,schmelzen::V,sciògliersi,erimek
1078,trocknen::V,asciugarsi,kurumak
1079,sieden::V,bollire,kaynamak
1080,faulen::V,marcire,çürümek
1081,verfaulen::V,imputridire,çürümek
1082,reißen::V,strapparsi,yırtılmak
1083,versinken::V,affondare,batmak
1084,vergehen::V,passare,geçmek
1085,erscheinen::V,apparire,görünmek
1086,erscheinen::V,comparire,görünmek
1087,verschwinden::V,sparire,kaybolmak
1088,verschwinden::V,scomparire,kaybolmak
1089,sinken::V,calare,inmek
1090,sinken::V,scendere,inmek
1091,abnehmen::V,diminuire,azalmak
1092,zunehmen::V,aumentare,artmak
1093,zunehmen::V,aumentare,çoğalmak
1094,steigen::V,salire,artmak
1095,steigen::V,salire,yükselmek
1096,steigen::V,montare,artmak
1097,steigen::V,montare,yükselmek
1098,wachsen::V,crescere,büyümek
1099,wachsen::V,crescere,gelişmek
1100,glänzen::V,splèndere,parlamak
1101,funkeln::V,brillare,parıldamak
1102,funkeln::V,scintillare,parıldamak
1103,lärmen::V,strepitare,gürültü yapmak
1104,lärmen::V,fare chiasso,gürültü yapmak
1105,läuten::V,suonare,çalmak
1106,klingeln::V,suonare,zil çalmak
1107,klirren::V,tintinnare,şakırdamak
1108,klirren::V,tintinnare,zangırdamak
1109,brausen::V,rombare,köpürmek
1110,brausen::V,rombare,kükremek
1111,brausen::V,rumoreggiare,köpürmek
1112,brausen::V,rumoreggiare,kükremek
1113,rauschen::V,frusciare,fışırdamak
1114,klingen::V,suonare,tınlamak
1115,bellen::V,latrare,havlamak
1116,bellen::V,abbaiare,havlamak
1117,heulen::V,urlare,ulumak
1118,heulen::V,ululare,ulumak
1119,blasen::V,soffiare,üflemek
1120,pfeifen::V,fischiare,düdük çalmak
1121,schreien::V,gridare,bağırmak
1122,schreien::V,gridare,haykırmak
1123,stöhnen::V,gèmere,inlemek
1124,zittern::V,tremare,titremek
1125,leben::V,vìvere,yaşamak
1126,leben::V,vìvere,hayatta olmak
1127,geboren werden::V,nàscere,doğmak
1128,atmen::V,respirare,solunmak
1129,atmen::V,respirare,nefes almak
1130,trinken::V,bere,içmek
1131,essen::V,mangiare,yemek
1132,schlucken::V,inghiottire,yutmak
1133,müde werden::V,stancarsi,yorulmak
1134,einschlafen::V,addormentarsi,uykuya dalmak
1135,schlafen::V,dormire,uyumak
1136,aufwachen::V,svegliarsi,uyanmak
1137,aufstehen::V,levarsi,kalkmak
1138,aufstehen::V,levarsi,yataktan kalkmak
1139,sich erholen::V,riposarsi,dinlenmek
1140,krank werden::V,ammalarsi,hastalanmak
1141,krank sein::V,èssere malato,hasta olmak
1142,schmerzen::V,dolere,ağrımak
1143,husten::V,tossire,öksürmek
1144,genesen::V,guarire,şifa bulmak
1145,sterben::V,morire,ölmek
1146,sterben::V,morire,vefat etmek
1147,umkommen::V,perire,ölmek
1148,sich bewegen::V,agitarsi,hareket etmek
1149,sich rühren::V,muòversi,kımıldanmak
1150,sich erheben::V,alzarsi,kalkmak
1151,sich erheben::V,alzarsi,ayağa kalkmak
1152,sich setzen::V,sedersi,oturmak
1153,hinfallen::V,cadere,yere düşmek
1154,laufen::V,camminare,yürümek
1155,laufen::V,andare a piedi,yürümek
1156,schreiten::V,andare,yürümek
1157,schreiten::V,andare,adım atmak
1158,schreiten::V,procedere,yürümek
1159,schreiten::V,procedere,adım atmak
1160,spazierengehen::V,passeggiare,gezmek
1161,spazierengehen::V,passeggiare,dolaşmak
1162,spazierengehen::V,andare a passeggio,gezmek
1163,spazierengehen::V,andare a passeggio,dolaşmak
1164,eilen::V,andare in fretta,seğirtmek
1165,sich beeilen::V,affrettarsi,acele etmek
1166,sausen::V,volare,hızla gitmek
1167,sausen::V,correre,hızla gitmek
1168,rennen::V,correre,koşmak
1169,springen::V,saltare,atlamak
1170,springen::V,saltare,sıçramak
1171,klettern::V,arrampicarsi,tırmanmak
1172,schaukeln::V,fare l'altalena,sallanmak
1173,kriechen::V,strisciare,sürünmek
1174,schwimmen::V,nuotare,yüzmek
1175,tauchen::V,tuffarsi,dalmak
1176,tauchen::V,immèrgersi,dalmak
1177,rudern::V,remare,kürek çekmek
1178,fahren::V,andare,gitmek
1179,fahren::V,viaggiare,gitmek
1180,fliegen::V,volare,uçmak
1181,gehen::V,andare,gitmek
1182,weggehen::V,andàrsene,gitmek
1183,weggehen::V,andare via,gitmek
1184,abfahren::V,partire,kalkmak
1185,anhalten::V,fermarsi,durmak
1186,hineingehen::V,entrare,içeri girmek
1187,eintreten::V,entrare,girmek
1188,kommen::V,venire,gelmek
1189,ankommen::V,arrivare,varmak
1190,zurückkommen::V,ritornare,dönmek
1191,bleiben::V,restare,kalmak
1192,bleiben::V,rimanere,kalmak
1193,warten::V,aspettare,beklemek
1194,erwarten::V,attèndere,beklemek
1195,suchen::V,cercare,aramak
1196,finden::V,trovare,bulmak
1197,versuchen::V,tentare,denemek
1198,vorbereiten::V,preparare,hazırlamak
1199,lieben::V,amare,sevmek
1200,mögen::V,piacere a,beğenmek
1201,mögen::V,volere bene a,beğenmek
1202,lachen::V,rìdere,gülmek
1203,rühren::V,commuòvere,dokunmak
1204,rühren::V,commuòvere,duygulandırmak
1205,weinen::V,piàngere,ağlamak
1206,schimpfen::V,imprecare,küfretmek
1207,sich ärgern::V,stizzirsi,kızmak
1208,sich ärgern::V,arrabbiarsi,kızmak
1209,sich fürchten::V,avere paura,korkmak
1210,fürchten::V,temere,korkmak
1211,fliehen::V,fuggire,kaçmak
1212,flüchten::V,sfuggire,kaçmak
1213,sehen::V,vedere,görmek
1214,anschauen::V,guardare,seyretmek
1215,ansehen::V,guardare,bakmak
1216,hören::V,udire,duymak
1217,hören::V,udire,işitmek
1218,hören::V,sentire,duymak
1219,hören::V,sentire,işitmek
1220,zuhören::V,ascoltare,dinlemek
1221,probieren::V,degustare,denemek
1222,probieren::V,degustare,tadına bakmak
1223,probieren::V,assaggiare,denemek
1224,probieren::V,assaggiare,tadına bakmak
1225,riechen::V,sentire,kokusunu almak
1226,fühlen::V,sentire,duymak
1227,fühlen::V,sentire,hissetmek
1228,scheinen::V,parere,görünmek
1229,scheinen::V,sembrare,görünmek
1230,zu sehen sein::V,vedersi,görünmek
1231,vernehmen::V,sentire,haber almak
1232,vernehmen::V,percepire,haber almak
1233,frieren::V,aver freddo,üşümek
1234,tun::V,fare,etmek
1235,tun::V,fare,yapmak
1236,können::V,sapere,bilmek
1237,wollen::V,volere,istemek
1238,anfangen::V,iniziare,başlamak
1239,anfangen::V,cominciare,başlamak
1240,beenden::V,finire,bitirmek
1241,beenden::V,terminare,bitirmek
1242,aufhören::V,finire,bitmek
1243,aufhören::V,cessare,bitmek
1244,gelingen::V,riuscire,başarmak
1245,geraten::V,stare,düşmek
1246,öffnen::V,aprire,açmak
1247,schließen::V,chiùdere,kapamak
1248,stellen::V,porre,koymak
1249,stellen::V,mettere,koymak
1250,setzen::V,porre,koymak
1251,setzen::V,porre,oturtmak
1252,setzen::V,mettere,koymak
1253,setzen::V,mettere,oturtmak
1254,legen::V,posare,koymak
1255,legen::V,posare,yatırmak
1256,legen::V,mettere,koymak
1257,legen::V,mettere,yatırmak
1258,berühren::V,toccare,dokunmak
1259,verbinden::V,unire,bağlamak
1260,verbinden::V,unire,birleştirmek
1261,verbinden::V,congiùngere,bağlamak
1262,verbinden::V,congiùngere,birleştirmek
1263,bedecken::V,coprire,örtmek
1264,bedecken::V,coprire,kaplamak
1265,bedecken::V,ricoprire,örtmek
1266,bedecken::V,ricoprire,kaplamak
1267,aufhängen::V,attaccare,asmak
1268,anzünden::V,accèndere,yakmak
1269,anzünden::V,accèndere,ateşlemek
1270,anzünden::V,incendiare,yakmak
1271,anzünden::V,incendiare,ateşlemek
1272,aufheben::V,raccògliere,kaldırmak
1273,zurücklassen::V,lasciare,geride bırakmak
1274,zurücklassen::V,lasciare indietro,geride bırakmak
1275,verlieren::V,pèrdere,yitirmek
1276,verlieren::V,pèrdere,kaybetmek
1277,fallen lassen::V,lasciare cadere,düşürmek
1278,machen::V,fare,yapmak
1279,herstellen::V,produrre,yapmak
1280,herstellen::V,produrre,imal etmek
1281,herstellen::V,fabbricare,yapmak
1282,herstellen::V,fabbricare,imal etmek
1283,bauen::V,costruire,kurmak
1284,bauen::V,costruire,inşa etmek
1285,reparieren::V,riparare,onarmak
1286,reparieren::V,riparare,tamir etmek
1287,verbessern::V,migliorare,düzeltmek
1288,ändern::V,mutare,değiştirmek
1289,ändern::V,cambiare,değiştirmek
1290,graben::V,scavare,kazmak
1291,beugen::V,chinare,eğmek
1292,beugen::V,flettere,eğmek
1293,biegen::V,tòrcere,bükmek
1294,drehen::V,girare,çevirmek
1295,drehen::V,girare,döndürmek
1296,wenden::V,girare,çevirmek
1297,wenden::V,voltare,çevirmek
1298,umdrehen::V,rivoltare,çevirmek
1299,heben::V,levare,kaldırmak
1300,hochheben::V,levare,yukarı kaldırmak
1301,hochheben::V,sollevare,yukarı kaldırmak
1302,ergreifen::V,afferrare,tutmak
1303,ergreifen::V,afferrare,yakalamak
1304,halten::V,tenere,tutmak
1305,drücken::V,premere,sıkmak
1306,schieben::V,spìngere,itmek
1307,schieben::V,spìngere,sürmek
1308,kratzen::V,grattare,kaşımak
1309,kratzen::V,graffiare,kaşımak
1310,lecken::V,leccare,yalamak
1311,beißen::V,mòrdere,ısırmak
1312,abreißen::V,staccarsi,koparmak
1313,abreißen::V,strapparsi,koparmak
1314,abschneiden::V,tagliare,keserek ayırmak
1315,binden::V,legare,bağlamak
1316,binden::V,bendare,bağlamak
1317,stecken::V,ficcare,sokmak
1318,brechen::V,rompere,kırmak
1319,klopfen::V,bàttere,çalmak
1320,hauen::V,picchiare,vurmak
1321,kleben::V,incollare,yapıştırmak
1322,reiben::V,fregare,ovmak
1323,reiben::V,fregare,sürtmek
1324,streichen::V,spalmare,sürmek
1325,schleifen::V,arrotare,bilemek
1326,schneiden::V,tagliare,kesmek
1327,rütteln::V,scuòtere,sallamak
1328,schütteln::V,agitare,sarsmak
1329,schütteln::V,agitare,çalkamak
1330,schütteln::V,scuòtere,sarsmak
1331,schütteln::V,scuòtere,çalkamak
1332,schwenken::V,agitare,sallamak
1333,schwenken::V,sventolare,sallamak
1334,schütten::V,versare,dökmek
1335,schütten::V,versare,akıtmak
1336,füllen::V,riempire,doldurmak
1337,einwickeln::V,involtare,sarmak
1338,tragen::V,portare,taşımak
1339,schleppen::V,trainare,sürüklemek
1340,schleppen::V,trascinare,sürüklemek
1341,ziehen::V,tirare,çekmek
1342,aufbewahren::V,custodire,saklamak
1343,aufbewahren::V,conservare,saklamak
1344,werfen::V,gettare,atmak
1345,werfen::V,lanciare,atmak
1346,fangen::V,prèndere,tutmak
1347,fangen::V,prèndere,yakalamak
1348,fangen::V,acchiappare,tutmak
1349,fangen::V,acchiappare,yakalamak
1350,packen::V,pigliare,tutmak
1351,packen::V,pigliare,yakalamak
1352,packen::V,afferrare,tutmak
1353,packen::V,afferrare,yakalamak
1354,verstecken::V,nascondere,saklamak
1355,teilen::V,divìdere,bölmek
1356,teilen::V,divìdere,ayırmak
1357,schicken::V,inviare,yollamak
1358,schicken::V,inviare,göndermek
1359,bringen::V,portare,getirmek
1360,bringen::V,apportare,getirmek
1361,hinzufügen::V,aggiùngere,katmak
1362,hinzufügen::V,aggiùngere,eklemek
1363,bekommen::V,ricevere,almak
1364,bekommen::V,ricevere,eline geçmek
1365,erhalten::V,ricevere,almak
1366,nehmen::V,prèndere,almak
1367,wählen::V,elèggere,seçmek
1368,wählen::V,scegliere,seçmek
1369,auswählen::V,scegliere,seçmek
1370,auswählen::V,scegliere,ayırmak
1371,bewahren::V,conservare,korumak
1372,behindern::V,impedire,engellemek
1373,verderben::V,guastare,bozmak
1374,beschädigen::V,danneggiare,zedelemek
1375,beschädigen::V,danneggiare,ziyan vermek
1376,zerbrechen::V,rompere,kırmak
1377,zerbrechen::V,spezzare,kırmak
1378,zerreißen::V,stracciare,yırtmak
1379,zerstören::V,distrùggere,yıkmak
1380,zerstören::V,distrùggere,tahrip etmek
1381,verbrennen::V,bruciare,yakmak
1382,geben::V,dare,vermek
1383,reichen::V,pòrgere,uzatmak
1384,schenken::V,regalare,hediye etmek
1385,versprechen::V,promettere,vaat etmek
1386,wünschen::V,augurare,kutlamak
1387,loben::V,lodare,övmek
1388,küssen::V,baciare,öpmek
1389,wiegen::V,cullare,sallamak
1390,wiegen::V,dondolare,sallamak
1391,zudecken::V,coprire,örtmek
1392,wecken::V,svegliare,uyandırmak
1393,zeigen::V,indicare,göstermek
1394,führen::V,guidare,gezdirmek
1395,führen::V,guidare,yol göstermek
1396,führen::V,condurre,gezdirmek
1397,führen::V,condurre,yol göstermek
1398,lehren::V,insegnare,okutmak
1399,lehren::V,insegnare,öğretmek
1400,unterrichten::V,istruire,öğretmek
1401,unterrichten::V,insegnare,öğretmek
1402,aufziehen::V,allevare,yetiştirmek
1403,leiten::V,avviare,yönetmek
1404,leiten::V,avviare,idare etmek
1405,leiten::V,dirìgere,yönetmek
1406,leiten::V,dirìgere,idare etmek
1407,antreiben::V,incitare,teşvik etmek
1408,lassen::V,fare,-tırmak
1409,einladen::V,invitare,davet etmek
1410,vereinigen::V,unire,birleştirmek
1411,besuchen::V,visitare,uğramak
1412,besuchen::V,visitare,ziyaret etmek
1413,besuchen::V,visitare,görmeye gitmek
1414,besuchen::V,far vìsita a,uğramak
1415,besuchen::V,far vìsita a,ziyaret etmek
1416,besuchen::V,far vìsita a,görmeye gitmek
1417,treffen::V,incontrare,rastlamak
1418,treffen::V,incontrare,isabet etmek
1419,sich versammeln::V,rinunirsi,toplanmak
1420,spielen::V,giocare,oynamak
1421,singen::V,cantare,söylemek
1422,singen::V,cantare,şarkı söylemek
1423,tanzen::V,danzare,oynamak
1424,tanzen::V,danzare,dans etmek
1425,sich trennen::V,separarsi,ayrılmak
1426,verlassen::V,lasciare,bırakmak
1427,verlassen::V,lasciare,terk etmek
1428,verlassen::V,abbandonare,bırakmak
1429,verlassen::V,abbandonare,terk etmek
1430,retten::V,salvare,kurtarmak
1431,bewachen::V,custodire,gözetmek
1432,schützen::V,protèggere,korumak
1433,verteidigen::V,difèndere,savunmak
1434,sich schlagen::V,bàttersi,dövüşmek
1435,schießen::V,sparare,ateş etmek
1436,siegen::V,vìncere,yenmek
1437,ärgern::V,stizzire,kızdırmak
1438,schlagen::V,bàttere,dövmek
1439,treten::V,calciare,tepmek
1440,stechen::V,pùngere,sokmak
1441,stechen::V,pùngere,batırmak
1442,stoßen::V,urtare,itmek
1443,stoßen::V,spìngere,itmek
1444,stehlen::V,rubare,çalmak
1445,stören::V,disturbare,bozmak
1446,stören::V,disturbare,etkilemek
1447,belästigen::V,molestare,rahatsız etmek
1448,belästigen::V,importunare,rahatsız etmek
1449,verbergen::V,celare,saklamak
1450,verbergen::V,nascondere,saklamak
1451,täuschen::V,ingannare,aldatmak
1452,betrügen::V,frodare,aldatmak
1453,betrügen::V,frodare,dolandırmak
1454,betrügen::V,truffare,aldatmak
1455,betrügen::V,truffare,dolandırmak
1456,töten::V,uccìdere,öldürmek
1457,wohnen::V,abitare,oturmak
1458,arbeiten::V,lavorare,çalışmak
1459,sammeln::V,raccògliere,toplamak
1460,sammeln::V,collezionare,toplamak
1461,pflücken::V,cògliere,koparmak
1462,jagen::V,cacciare,avlanmak
1463,fischen::V,pescare,balık tutmak
1464,fassen::V,catturare,tutmak
1465,fassen::V,catturare,yakalamak
1466,fassen::V,acchiappare,tutmak
1467,fassen::V,acchiappare,yakalamak
1468,hüten::V,pascolare,otlatmak
1469,treiben::V,spìngere,gütmek
1470,anbinden::V,legare,bağlamak
1471,anbinden::V,attaccare,bağlamak
1472,füttern::V,dar da mangiare a,beslemek
1473,melken::V,mùngere,sağmak
1474,hacken::V,tritare,yarmak
1475,hacken::V,spaccare,yarmak
1476,gießen::V,annaffiare,sulamak
1477,reifen::V,maturare,olgunlaşmak
1478,zubereiten::V,preparare,hazırlamak
1479,kochen::V,cuòcere,pişirmek
1480,kochen::V,cuòcere,kaynatmak
1481,backen::V,cuòcere,pişirmek
1482,backen::V,cuòcere,fırında pişirmek
1483,backen::V,cuòcere al forno,pişirmek
1484,backen::V,cuòcere al forno,fırında pişirmek
1485,braten::V,frìggere,kızartmak
1486,braten::V,arrostire,kızartmak
1487,umrühren::V,mescolare,karıştırmak
1488,stricken::V,llavorare a maglia,örmek
1489,nähen::V,cucire,dikmek
1490,färben::V,tìngere,boyamak
1491,reinigen::V,pulire,temizlemek
1492,reinigen::V,nettare,temizlemek
1493,waschen::V,lavare,yıkamak
1494,abwischen::V,asciugare,silmek
1495,spülen::V,lavare,çalkamak
1496,spülen::V,sciacquare,çalkamak
1497,fegen::V,spazzare,süpürmek
1498,kehren::V,spazzare,süpürmek
1499,baden::V,bagnarsi,yıkanmak
1500,baden::V,bagnarsi,banyo yapmak
1501,baden::V,fare il bagno,yıkanmak
1502,baden::V,fare il bagno,banyo yapmak
1503,sich waschen::V,lavarsi,yıkanmak
1504,ausziehen::V,tògliersi,çıkarmak
1505,anziehen::V,mettersi,giymek
1506,anziehen::V,indossare,giymek
1507,sich anziehen::V,vestirsi,giyinmek
1508,kämmen::V,pettinare,taramak
1509,schmücken::V,ornare,süslemek
1510,schmücken::V,decorare,süslemek
1511,sagen::V,dire,demek
1512,sagen::V,dire,söylemek
1513,sprechen::V,parlare,konuşmak
1514,reden::V,parlare,konuşmak
1515,sich unterhalten::V,conversare,sohbet etmek
1516,fragen::V,chièdere,sormak
1517,fragen::V,domandare,sormak
1518,bitten::V,pregare,dilemek
1519,bitten::V,pregare,rica etmek
1520,erzählen::V,narrare,bahsetmek
1521,erzählen::V,narrare,hikâye etmek
1522,erzählen::V,raccontare,bahsetmek
1523,erzählen::V,raccontare,hikâye etmek
1524,mitteilen::V,comunicare,bildirmek
1525,nennen::V,nominare,adlandırmak
1526,rufen::V,chiamare,çağırmak
1527,prahlen::V,vantarsi,övünmek
1528,übersetzen::V,tradurre,çevirmek
1529,übersetzen::V,tradurre,tercüme etmek
1530,denken::V,pensare,düşünmek
1531,glauben::V,credere,inanmak
1532,glauben::V,credere,zannetmek
1533,bemerken::V,notare,farkına varmak
1534,bemerken::V,osservare,farkına varmak
1535,erkennen::V,riconoscere,tanımak
1536,begreifen::V,capire,anlamak
1537,begreifen::V,capire,kavramak
1538,begreifen::V,comprèndere,anlamak
1539,begreifen::V,comprèndere,kavramak
1540,verstehen::V,intèndere,duymak
1541,verstehen::V,intèndere,anlamak
1542,verstehen::V,comprèndere,duymak
1543,verstehen::V,comprèndere,anlamak
1544,lernen::V,imparare,öğrenmek
1545,lernen::V,apprèndere,öğrenmek
1546,wissen::V,sapere,bilmek
1547,sich erinnern an::V,ricordare,hatırlamak
1548,sich erinnern an::V,ricordarsi di,hatırlamak
1549,vergessen::V,dimenticare,unutmak
1550,messen::V,misurare,ölçmek
