,Concept_ID,mn,hy
1417,rechnen::V,тооцоох,հաշվարկել
1418,lesen::V,унших,կարդալ
1419,malen::V,зурах,նկարել
1420,zeichnen::V,дүрслэн бичих,գծել
1421,schreiben::V,бичих,գրել
1422,besitzen::V,эзэмших,ունենալ
1423,besitzen::V,эзэмших,տեր լինել
1424,kaufen::V,худалдан авах,գնել
1425,verkaufen::V,худалдах,վաճառել
1426,bezahlen::V,төлөх,վճարել
1427,zahlen::V,төлөх,վճարել
1428,beherrschen::V,эзэмших,ղեկավարել
1429,ertragen::V,тэсэх,դիմանալ
