,Concept_ID,mn,kn
563,Unglück::N,гай,ಅಪಾಯ
564,Unglück::N,гамшиг,ಅಪಾಯ
565,Schuld::N,гэм,ದೋಷ
566,Schuld::N,буруу,ದೋಷ
567,Alter::N,нас,ಮುಪ್ಪು
568,Schluss::N,эцэс,ಮುಕ್ತಾಯ
569,Schluss::N,төгсгөл,ಮುಕ್ತಾಯ
570,Zeit::N,цаг,ಕಾಲ
571,Tag::N,өдөр,ದಿನ
572,Morgen::N,өглөө,ಮುಂಜಾನೆ
573,Mittag::N,үд,ನಡುಹಗಲು
574,Abend::N,үдэш,ಸಂಜೆ
575,Nacht::N,шөнө,ರಾತ್ರಿ
576,Woche::N,долоо хоног,ವಾರ
577,Monat::N,сар,ತಿಂಗಳು
578,Jahr::N,жил,ಸಂವತ್ಸರ
579,Frühling::N,хавар,ವಸಂತ
580,Sommer::N,зун,ಬಿಸಿಲುಕಾಲ
581,Herbst::N,намар,ಶರತ್ಕಾಲ
582,Winter::N,өвөл,ಚಳಿಗಾಲ
583,Januar::N,нэгдүгээр сар,ನಾಲ್ಚಳಿ
584,Februar::N,хоёрдугаар сар,ಅಯ್ಚಳಿ
585,März::N,гуравдугаар сар,ಮೊಬ್ಬೇಸಿಗೆ
586,April::N,дөрөвдүгээр сар,ಇಬ್ಬೇಸಿಗೆ
587,Mai::N,тавдугаар сар,ಮುಬ್ಬೇಸಿಗೆ
588,Juni::N,зургаадугаар сар,ಮೊಮ್ಮಳೆ
589,Juli::N,долдугаар сар,ಇಮ್ಮಳೆ
590,August::N,наймдугаар сар,ಮುಮ್ಮಳೆ
591,September::N,есдүгээр сар,ನಾಲ್ಮಳೆ
592,Oktober::N,аравдугаар сар,ಮೊಚ್ಚಳಿ
593,November::N,арван нэгдүгээр сар,ಇಚ್ಚಳಿ
594,Dezember::N,арван хоёрдугаар сар,ಮುಚ್ಚಳಿ
595,Montag::N,даваа,ಸೋಮುವಾರ
596,Dienstag::N,мягмар,ಮಂಗಳವಾರ
597,Mittwoch::N,лхагва,ಬುಧವಾರ
598,Donnerstag::N,пүрэв,ಗುರುವಾರ
599,Freitag::N,баасан,ಶುಕ್ರವಾರ
600,Samstag::N,бямба,ಶನಿವಾರ
601,Sonntag::N,ням,ಭಾನುವಾರ
602,groß::A,их,ದೊಡ್ಡ
603,groß::A,том,ದೊಡ್ಡ
604,klein::A,бага,ಪುಟ್ಟ
605,klein::A,жаахан,ಪುಟ್ಟ
606,lang::A,урт,ದೀರ್ಘ
607,kurz::A,охор,ಚಕ್ಕ
608,kurz::A,богино,ಚಕ್ಕ
609,breit::A,өргөн,ಅಗಲವಾದ
610,schmal::A,уйтан,ಇಕ್ಕಟ್ಟಾದ
611,schmal::A,нарийн,ಇಕ್ಕಟ್ಟಾದ
612,dicht::A,нягт,ದಟ್ಟ
613,dicht::A,чигжүү,ದಟ್ಟ
614,dick[Gegenstand]::A,зузаан,ದಟ್ಟ
615,dünn::A,нимгэн,ತೆಳು
616,fein::A,нарийн,ಕೋಮಲ
617,fest::A,бөх,ಘನ
618,fest::A,хатуу,ಘನ
619,flach::A,хавтгай,ಚಪ್ಪಟೆ
620,glatt::A,цагаан,ನಯ
621,hart::A,хатуу,ಗಟ್ಟಿ
622,weich::A,зөөлөн,ಮೃದುವಾದ
623,rund::A,дугуй,ವರ್ತುಳ
624,rund::A,дугариг,ವರ್ತುಳ
625,spitz::A,шовх,ಮೊನಚಾದ
626,spitz::A,шовгор,ಮೊನಚಾದ
627,scharf::A,хурц,ತೀಕ್ಷ್ಣ
628,scharf::A,иртэй,ತೀಕ್ಷ್ಣ
629,stumpf::A,мохоо,ಮೊಂಡು
630,schwer::A,хүнд,ಭಾರಿ
631,schön::A,гуа,ಸುಂದರ
632,schön::A,сайхан,ಸುಂದರ
633,heiß::A,халуун,ಬಿಸಿ
634,warm::A,дулаан,ಬಿಸಿ
635,kalt::A,хүйтэн,ತಣ್ಣನೆಯ
636,kühl::A,сэрүүн,ತಂಪಾದ
637,frisch::A,эрүүл,ನಿರ್ಮಲ
638,frisch::A,жихүүн,ನಿರ್ಮಲ
639,feucht::A,чийгтэй,ಒದ್ದೆಯಾದ
640,nass::A,нойтон,ಒದ್ದೆಯಾದ
641,trocken::A,хатсан,ಶುಷ್ಕ
642,voll::A,дүүрэн,ತುಂಬಿದ
643,leer::A,хоосон,ಖಾಲಿ
644,offen::A,онгорхой,ಮುಚ್ಚಲ್ಲದ
645,geschlossen::A,битүү,ಮುಚ್ಚಿದ
646,geschlossen::A,хаалтай,ಮುಚ್ಚಿದ
647,sauber::A,цэвэр,ಶುದ್ಧ
648,sauber::A,хиргүй,ಶುದ್ಧ
649,schmutzig::A,бохир,ಅಶುದ್ಧ
650,schmutzig::A,хиртэй,ಅಶುದ್ಧ
651,roh::A,түүхий,ಹಸಿ
652,reif::A,болсон,ಹಣ್ಣಾದ
653,lecker::A,амттай,ಗುಚಿಕರ
654,süß::A,амттай,ಸಿಹಿ
655,süß::A,чихэрлэг,ಸಿಹಿ
656,bitter::A,гашуун,ಕಹಿ
657,sauer::A,эсгэлэн,ಹುಳಿಯಾದ
658,hell::A,гэгээн,ಹೊಳೆಯುವ
659,hell::A,гэрэлтэй,ಹೊಳೆಯುವ
660,dunkel::A,бараан,ಮಬ್ಬಾದ
661,dunkel::A,харанхуй,ಮಬ್ಬಾದ
662,schwarz::A,хар,ಕಪ್ಪು
663,weiß::A,цагаан,ಬಿಳಿಯ
664,rot::A,улаан,ಕೆಂಪು
665,gelb::A,шар,ಹಳದಯ
666,blau::A,хөх,ನೀಲ
667,blau::A,цэнхэр,ನೀಲ
668,grün::A,ногоон,ಕಾಯಾದ
669,grau::A,орог,ಬೂದುಬಣ್ಣದ
670,grau::A,саарал,ಬೂದುಬಣ್ಣದ
671,bunt::A,эрээн,ವರ್ಣರಂಜಿತ
672,billig::A,хямд,ಅಗ್ಗ
673,teuer::A,үнэтэй,ದುಬಾರಿಯಾದ
674,wertvoll::A,үнэт,ಅಮೂಲ್ಯ
675,blind::A,сохор,ಅಂಧ
676,taub::A,чих хатуу,ಕಿವುಡಾದ
677,kräftig::A,чийрэг,ಪ್ರಬಲ
678,stark::A,хүчтэй,ಶಕ್ತಿವಂತ
679,stark::A,чадалтай,ಶಕ್ತಿವಂತ
680,schwach::A,сул,ದುರ್ಬಲ
681,fett::A,тарган,ಕೊಬ್ಬಿದ
682,fett::A,голигор,ಕೊಬ್ಬಿದ
683,schlank::A,голшиг,ತೆಳ್ಳಗಿನ
684,hübsch::A,сайхан,ಅಂದವಾದ
685,hübsch::A,хөөрхөн,ಅಂದವಾದ
686,böse::A,муу,ಕೆಟ್ಟ
687,böse::A,хортой,ಕೆಟ್ಟ
688,dumm::A,тэнэг,ಮಂದ
689,faul::A,залхуу,ಆಲಸ
690,fleißig::A,чармайлтгай,ಕಡಗುವ
691,geizig::A,харамч,ಜುಗ್ಗ
692,klug::A,цэцэн,ಚತುರ
693,geschickt::A,дүйтэй,ದಕ್ಷ
694,lieb::A,хайрт,ಪ್ರಿಯ
695,lustig::A,цэнгэлтэй,ಖುಷಿಯಾದ
696,sanft::A,наалинхай,ಸೌಮ್ಯ
697,hungrig::A,өлөн,ಹಸಿದ
698,hungrig::A,өлссөн,ಹಸಿದ
699,krank::A,өвчтэй,ಅಸ್ವಸ್ಥ
700,nackt::A,нүцгэн,ನಗ್ನ
701,traurig::A,гунигт,ದುಃಖಿತ
702,lebendig::A,амьд,ಜೀವಂತ
703,lebendig::A,амьтай,ಜೀವಂತ
704,gut::A,сайн,ಒಳ್ಳೆಯ
705,schlecht::A,муу,ದುಷ್ಟ
706,schlecht::A,өөдгүй,ದುಷ್ಟ
707,richtig::A,зөв,ಸರಿ
708,richtig::A,зүйтэй,ಸರಿ
709,schlimm::A,муухай,ಅಸಹ್ಯ
710,wahr::A,үнэн,ನಿಜ
711,wahr::A,жинхэнэ,ನಿಜ
712,alt::A,хуучин,ಮುದಿ
713,neu::A,шинэ,ಹೊಸ
714,ehemalig::A,агсан,ಮಾಜೀ
715,ehemalig::A,байсан,ಮಾಜೀ
716,alt[Lebewesen]::A,өвгөн,ವೃದ್ಧ
717,alt[Lebewesen]::A,хижээл,ವೃದ್ಧ
718,jung::A,залуу,ಎಳ
719,arm::A,ядуу,ಬಡ
720,reich::A,баян,ಶ್ರೀಮಂತ
721,reich::A,баялаг,ಶ್ರೀಮಂತ
722,bekannt::A,танил,ಅಪ್ತ
723,berühmt::A,цуутай,ಪ್ರಸಿದ್ಧ
724,berühmt::A,алдартай,ಪ್ರಸಿದ್ಧ
725,fremd::A,харь,ಪರಕೀಯ
726,fremd::A,гадаад,ಪರಕೀಯ
727,verschieden::A,ондоо,ಬೇರೆ
728,verschieden::A,янз янзын,ಬೇರೆ
729,nah::A,ойрын,ಹತ್ತಿರವಾದ
730,nah::A,дөтийн,ಹತ್ತಿರವಾದ
731,fern::A,холын,ದೂರದ
732,linker::A,буруу,ಎಡ
733,rechter::A,баруун,ಬಲ
734,anderer::A,өөр,ಇತರ
735,anderer::A,нөгөө,ಇತರ
736,erster::A,нэгдэх,ಪ್ರಥಮ
737,erster::A,нэгдүгээр,ಪ್ರಥಮ
738,zweiter::A,хоёрдугаар,ದ್ವಿತೀಯ
739,dritter::A,гуравдугаар,ಮೂರನೆಯಜಗತ್ತು
740,letzter::A,сүүлийн,ಅಂತ್ಯ
741,allein::ADV,ганцаараа,ಒಬ್ಬನೇ
742,auf einmal::ADV,нэгмөсөн,ಒಡನೆ
743,zusammen::ADV,цуг,ಒಟ್ಟಿಗೆ
744,zusammen::ADV,хамт,ಒಟ್ಟಿಗೆ
745,lange::ADV,удаан,ದೀರ್ಘ
746,plötzlich::ADV,гэнэт,ಅನಾಮತ್ತು
747,sofort::ADV,дороо,ಜಾಗ್ರತೆ
748,später::ADV,дараа,ತರುವಾಯ
749,jetzt::ADV,өнөө,ಈಗ
750,heute::ADV,өнөө,ಇಂದು
751,heute::ADV,өнөөдөр,ಇಂದು
752,morgen::ADV,маргааш,ನಾಳೆ
753,morgen::ADV,маргаадар,ನಾಳೆ
754,bald::ADV,түргэн,ಬೇಗ
755,bald::ADV,удахгүй,ಬೇಗ
756,dann::ADV,хожим,ಆಗ
757,dann::ADV,тэгээд,ಆಗ
758,gestern::ADV,өчигдөр,ನಿನ್ನೆ
759,einst::ADV,нэг,ಪೂರ್ವದಲ್ಲಿ
760,damals::ADV,тэгэхэд,ಆಗ
761,danach::ADV,тэгээд,ಆಮೇಲೆ
762,danach::ADV,дараа нь,ಆಮೇಲೆ
763,vorher::ADV,урьд,ಮುಂಚೆ
764,zuerst::ADV,анх,ಮೊದಲಿಗೆ
765,zuerst::ADV,эхлээд,ಮೊದಲಿಗೆ
766,einmal::ADV,нэг удаа,ಒಮ್ಮೆ
767,manchmal::ADV,хааяа,ಆಗಾಗ
768,manchmal::ADV,заримдаа,ಆಗಾಗ
769,oft::ADV,олонтоо,ಅನೇಕಸಲ
770,immer::ADV,байнга,ಯಾವಾಗಲೂ
771,niemals::ADV,хэзээ ч,ಯಾವಾಗಲೂ ಇಲ್ಲ
772,niemals::ADV,хэдийд ч,ಯಾವಾಗಲೂ ಇಲ್ಲ
773,hier::ADV,энд,ಇಲ್ಲಿ
774,hierhin::ADV,нааш,ಇತ್ತ
775,von hier::ADV,эндээс,ಇಲ್ಲಿಂದ
776,dort::ADV,тэнд,ಅಲ್ಲಿ
777,dorthin::ADV,тийш,ಅಲ್ಲಿಗೆ
778,geradeaus::ADV,шулуун,ಸೀದಾ
779,vorwärts::ADV,урагшаа,ಮುನ್ನೆಡೆವ
780,rückwärts::ADV,буцаан,ಹಿಂದುಗಡೆಗೆ
781,rückwärts::ADV,сөөргөө,ಹಿಂದುಗಡೆಗೆ
782,zurück::ADV,буцаж,ಹಿಂದಕ್ಕೆ
783,zurück::ADV,гэдрэг,ಹಿಂದಕ್ಕೆ
784,unten::ADV,дор,ಕೆಳಗೆ
785,hinab::ADV,уруу,ಕೆಳಕ್ಕೆ
786,oben::ADV,дээр,ಮೇಲೆ
787,hinauf::ADV,өөд,ಮೇಲಕ್ಕೆ
788,hinauf::ADV,дээш,ಮೇಲಕ್ಕೆ
789,überall::ADV,хааяагүй,ಎಲ್ಲಸ್ಥಳಗಳು
790,überall::ADV,энд тэндгүй,ಎಲ್ಲಸ್ಥಳಗಳು
791,nicht::ADV,эс,ಇಲ್ಲ
792,nicht::ADV,эс,ಅಲ್ಲ
793,nicht::ADV,-гүй,ಇಲ್ಲ
794,nicht::ADV,-гүй,ಅಲ್ಲ
795,ein wenig::ADV,жаахан,ತುಸು
796,kaum::ADV,арай,ಕಠಿನವಾಗಿ
797,kaum::ADV,арай гэж,ಕಠಿನವಾಗಿ
798,sehr::ADV,тун,ಬಹು
799,so::ADV,тэгж,ಅಷ್ಟು
800,so::ADV,ингээд,ಅಷ್ಟು
801,noch::ADV,дахин,ಇನ್ನು
802,noch::ADV,дахиад,ಇನ್ನು
803,nur::ADV,зөвхөн,ಕೇವಲ
804,nur::ADV,гагцхүү,ಕೇವಲ
805,schon::ADV,нэгэнт,ಆಗಲೇ
806,wieder::ADV,дахин,ಪುನಃ
807,wieder::ADV,дахиад,ಪುನಃ
808,vergebens::ADV,хий,ನಿಷ್ಫಲವಾಗಿ
809,vor::PRP,өмнө,ಮುಂದೆ
810,hinter::PRP,ард,ಹಿಂದ
811,unter::PRP,доор,ಕೆಳ
812,durch::PRP,дундуур,ನೇರವಾಗಿ
813,neben::PRP,хажууд,ಅಧರ ಬಲಿಕ
814,zwischen::PRP,завсар,ನಡುವೆ
815,zwischen::PRP,хооронд,ನಡುವೆ
816,wegen::PRP,төлөө,ಅಧಕ್ಕಗಿ
817,wegen::PRP,дээрээс,ಅಧಕ್ಕಗಿ
818,dies::PRN,энэ,ಈ
819,das::PRN,тэр,ಅದು
820,alles::PRN,цөм,ಎಲ್ಲ
821,alles::PRN,бүгд,ಎಲ್ಲ
822,ich::PRN,би,ನಾನು
823,du::PRN,чи,ನೀನು
824,er::PRN,тэр,ಅವನು
825,er::PRN,тэр,ಇವನು
826,er::PRN,тэр хүн,ಅವನು
827,er::PRN,тэр хүн,ಇವನು
828,wir::PRN,бид,ನಾವು
829,ihr::PRN,та нар,ನೀವು
830,sie::PRN,тэд,ಅವರು
831,was::FPRN,юу,ಏನು
832,wer::FPRN,хэн,ಯಾರಿಗೆ
833,wo::FADV,хаа,ಎಲ್ಲಿ
834,wo::FADV,хаана,ಎಲ್ಲಿ
835,wohin::FADV,хааш,ಎಲ್ಲಿಗೆ
836,wohin::FADV,хаана,ಎಲ್ಲಿಗೆ
837,wie::FADV,яаж,ಹೇಗೆ
838,wie::FADV,хэрхэн,ಹೇಗೆ
839,warum::FADV,юунд,ಏಕೆ
840,warum::FADV,яагаад,ಏಕೆ
841,wieviel::FNUM,хэдий,ಎಷ್ಟು
842,wieviel::FNUM,хэд,ಎಷ್ಟು
843,eins::NUM,нэг,ಒಂದು
844,zwei::NUM,хоёр,ಎರಡು
845,drei::NUM,гурав,ಮೂರು
846,vier::NUM,дөрөв,ನಾಲ್ಕು
847,fünf::NUM,тав,ಅಯ್ದು
848,sechs::NUM,зургаа,ಆರು
849,sieben::NUM,долоо,ಏಳು
850,acht::NUM,найм,ಎಂಟು
851,neun::NUM,ес,ಒಂಭಬತ್ತು
852,zehn::NUM,арав,ಹತ್ತು
853,elf::NUM,арван нэг,ಹನ್ನೊಂದು
854,zwölf::NUM,арван хоёр,ಹನ್ನೆರಡು
855,zwanzig::NUM,хорь,ಇಪ್ಪತ್ತು
856,dreißig::NUM,гуч,ಮೂವತ್ತು
857,vierzig::NUM,дөч,ನಲವತ್ತು
858,fünfzig::NUM,тавь,ಐವತ್ತು
859,sechzig::NUM,жар,ಅರುವತ್ತು
860,siebzig::NUM,дал,ಎಪ್ಪತ್ತು
861,achtzig::NUM,ная,ಎಂಬತ್ತು
862,neunzig::NUM,ер,ತೊಂಬತ್ತು
863,hundert::NUM,зуу,ನೂರು
864,tausend::NUM,мянга,ಸಾವಿರ
865,und::CNJ,ч,ಮತ್ತು
866,und::CNJ,болон,ಮತ್ತು
867,oder::CNJ,буюу,ಅಥವಾ
868,stehen::V,зогсох,ನಿಲ್ಲು
869,sitzen::V,суух,ಕುಳ್ಳಿರು
870,liegen::V,хэвтэх,ಮಲಗಿಕೊ
871,hängen::V,өлгөөтэй байх,ಇಳಿಯಬಿಡು
872,hängen::V,дүүжлээтэй байх,ಇಳಿಯಬಿಡು
873,werden::V,болох,ಆಗು
874,passieren::V,тохиох,ಆಗು
875,beginnen::V,эхлэх,ಆರಂಭಿಸು
876,enden::V,дүүрэх,ಕೊನೆಗಾಣು
877,wechseln::V,хувирах,ಮಾರ್ಪಡಿಸು
878,aufgehen[Sonne]::V,мандах,ಮೂಡು
879,untergehen[Sonne]::V,жаргах,ಮುಳುಗು
880,scheinen[Sonne]::V,гэрэлтэх,ಹೊಳೆ
881,donnern::V,дуугарах,ಗುಡುಗಾಗು
882,wehen::V,салхилах,ತೀಡು
883,wehen::V,хөөрөгдөх,ತೀಡು
884,strömen::V,гүйх,ಹರಿ
885,strömen::V,урсах,ಹರಿ
886,fließen::V,урсах,ಹರಿ
887,sich drehen::V,эргэлдэх,ಸುತ್ತು
888,schwanken::V,хэлбэлзэх,ಓಲಾಡು
889,schwingen::V,ганхах,ತೂಗು
890,schwingen::V,хэлбэлзэх,ತೂಗು
891,fallen::V,унах,ಉದುರು
892,brennen::V,шатах,ಉರಿ
893,rauchen::V,баагих,ಹೊಗೆಬಿಡು
894,regnen::V,бороо орно,ಸುರಿ
895,gefrieren::V,хөлдөх,ಹೆಪ್ಪುಗಟ್ಟು
896,tauen::V,хайлах,ಬೆಚ್ಚಗಾಗು
897,schmelzen::V,уярах,ಕರಗು
898,trocknen::V,хатах,ಒಣಗು
899,sieden::V,буцлах,ಕುದಿ
900,sieden::V,даргилах,ಕುದಿ
901,faulen::V,үжрэх,ಕೊಳೆ
902,faulen::V,өмхийрөх,ಕೊಳೆ
903,verfaulen::V,бээх,ನಶಿಸು
904,verfaulen::V,өгрөх,ನಶಿಸು
905,reißen::V,цуурах,ಒಡೆ
906,versinken::V,живэх,ಮುಳುಗು
907,vergehen::V,нөгчих,ಸಾಗು
908,vergehen::V,өнгөрөх,ಸಾಗು
909,erscheinen::V,гарах,ತೋರು
910,erscheinen::V,бултайх,ತೋರು
911,verschwinden::V,далд орох,ಮಾಯವಾಗು
912,verschwinden::V,алга болох,ಮಾಯವಾಗು
913,sinken::V,татрах,ಕುಸಿ
914,sinken::V,доошлох,ಕುಸಿ
915,abnehmen::V,багасах,ತಗ್ಗು
916,abnehmen::V,хорогдох,ತಗ್ಗು
917,zunehmen::V,ихсэх,ಬೆಳೆ
918,steigen::V,нэмэгдэх,ಉಬ್ಬು
919,wachsen::V,өсөх,ಬೆಳೆ
920,wachsen::V,ургах,ಬೆಳೆ
921,glänzen::V,гилгэнэх,ಮಿರುಗು
922,glänzen::V,гилбэгнэх,ಮಿರುಗು
923,funkeln::V,гялжах,ಮಿನುಗು
924,funkeln::V,гялалзах,ಮಿನುಗು
925,lärmen::V,шуугих,ಶಬ್ದ ಮಾಡಲು
926,läuten::V,цохих,ಬಾರಿಸು
927,klingeln::V,хонхдох,ಅನುರಣಿಸು
928,klingeln::V,дуугарах,ಅನುರಣಿಸು
929,klirren::V,хангир жингэр хийх,ಕಿಣಿಕಿಣಿಸು
930,brausen::V,бургилах,ಅಬ್ಬರಿಸು
931,rauschen::V,сэржигнэх,ಮರ್ಮರಗುಟ್ಟಿಸು
932,klingen::V,хангинах,ಉಸಿರು
933,bellen::V,хуцах,ಬಗುಳು
934,heulen::V,улих,ಅರಚು
935,blasen::V,үлзэх,ಗಾಳಿ ಊದು
936,pfeifen::V,исгэрэх,ಸಿಳ್ಳೆಯೂದು
937,schreien::V,хашгирах,ಕರೆ
938,stöhnen::V,ёолох,ನರಳು
939,stöhnen::V,гэнгэнэх,ನರಳು
940,zittern::V,дагжих,ನಡುಗು
941,leben::V,амьдрах,ಇರು
942,geboren werden::V,төрөх,ಉಂಟಾಗು
943,atmen::V,амьсгалах,ಉಸಿರು
944,trinken::V,уух,ಕುಡಿ
945,essen::V,идэх,ತಿನ್ನು
946,schlucken::V,залгих,ನುಂಗು
947,müde werden::V,ядрах,ಬಳಲು
948,einschlafen::V,унтчих,ನಿದ್ಧೆಹೋಗು
949,schlafen::V,унтах,ನಿದ್ರಿಸು
950,aufwachen::V,сэрэх,ಏಳು
951,aufstehen::V,босох,ಏಳು
952,sich erholen::V,амрах,ಸುಧಾರಿಸು
953,krank werden::V,өвдөж эхлэх,ಬೇನೆಬೀಳು
954,krank sein::V,өвдөх,ಕೆಟ್ಟ ಎಂದು
955,schmerzen::V,өвдөх,ಕಚ್ಚು
956,schmerzen::V,шархирах,ಕಚ್ಚು
957,husten::V,ханиах,ಕೆಮ್ಮು
958,genesen::V,засрах,ಮತ್ತೆಹೊದಿಸು
959,sterben::V,үхэх,ಮೃತಪಡು
960,sterben::V,нас барах,ಮೃತಪಡು
961,umkommen::V,үхэх,ಹಾಳಾಗು
962,sich bewegen::V,хөдлөх,ಚಲಿಸು
963,sich rühren::V,хөдлөх,ಕದಲು
964,sich erheben::V,босох,ಏಳು
965,sich setzen::V,суух,ಕೂರು
966,hinfallen::V,ойчих,ಬೀಳು
967,laufen::V,явган явах,ನಡೆ
968,schreiten::V,алхах,ಮೆಲ್ಲಗೆ ನಡೆ
969,spazierengehen::V,зугаалах,ವಿಹರಿಸು
970,eilen::V,хурдлах,ಮುನ್ನುಗ್ಗು
971,sich beeilen::V,яарах,ಆತುರಪಡು
972,sich beeilen::V,шамдах,ಆತುರಪಡು
973,sausen::V,давхих,ಒಗೆ
974,rennen::V,гүйх,ಓಡು
975,springen::V,харайх,ಜಿಗಿ
976,springen::V,дэвхрэх,ಜಿಗಿ
977,klettern::V,авирах,ಏರು
978,schaukeln::V,ганхалзах,ತೂಗು
979,kriechen::V,мөлхөх,ತೆವಳು
980,schwimmen::V,сэлэх,ಈಜು
981,tauchen::V,шунгах,ಕೆಳಗಿಳಿ
982,rudern::V,сэлүүрдэх,ಸಾಗಿಸು
983,fahren::V,явах,ನಡೆಸು
984,fliegen::V,нисэх,ಹಾರು
985,gehen::V,явах,ಹೋಗು
986,weggehen::V,явах,ಹೊರಡು
987,abfahren::V,одох,ತೆರಳು
988,abfahren::V,хөдлөх,ತೆರಳು
989,anhalten::V,зогсох,ನಿಲ್ಲು
990,hineingehen::V,орох,ಒಳಹೊಗು
991,eintreten::V,орох,ಒಳಹೊಗು
992,kommen::V,ирэх,ಬರು
993,ankommen::V,хүрэх,ಬರು
994,zurückkommen::V,харих,ಹಿಂದಿರುಗು
995,zurückkommen::V,буцаж ирэх,ಹಿಂದಿರುಗು
996,bleiben::V,үлдэх,ಇರು
997,warten::V,хүлээх,ಇರು
998,erwarten::V,хүлээх,ನಿರೀಕ್ಷಿಸು
999,suchen::V,эрэх,ಹುಡುಕು
1000,suchen::V,бэдрэх,ಹುಡುಕು
1001,finden::V,олох,ಕಂಡುಕೊ
1002,versuchen::V,оролдох,ಪ್ರಯತ್ನಿಸು
1003,vorbereiten::V,бэлтгэх,ಸಿದ್ಧವಾಗು
1004,lieben::V,янаглах,ಪ್ರೀತಿಸು
1005,mögen::V,таалах,ಇಷ್ಟಪಡು
1006,lachen::V,инээх,ನಗು
1007,rühren::V,сэтгэл уяруулах,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
1008,weinen::V,уйлах,ಅಳು
1009,schimpfen::V,хараах,ಗೊಣಗು
1010,sich ärgern::V,уурлах,ಗಣಗಾಡು
1011,sich fürchten::V,айх,ನಡುಗು
1012,fürchten::V,айх,ಹೆದರು
1013,fliehen::V,зугтах,ಓಡಿಹೋಗು
1014,fliehen::V,гүйж очих,ಓಡಿಹೋಗು
1015,flüchten::V,оргох,ಪಾರಾಗು
1016,sehen::V,үзэх,ಕಾಣು
1017,anschauen::V,харах,ನೋಡು
1018,ansehen::V,харах,ನಿರೀಕ್ಷಿಸು
1019,hören::V,дуулах,ಕೇಳು
1020,zuhören::V,чагнах,ಆಲಿಸು
1021,probieren::V,амсаж үзэх,ರುಚಿ ನೋಡು
1022,riechen::V,үнэрлэх,ಮೂಸು
1023,fühlen::V,мэдрэх,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
1024,scheinen::V,шиг үзэгдэх,ತೋರು
1025,zu sehen sein::V,үзэгдэх,ಕಾಣಿಸು
1026,zu sehen sein::V,харагдах,ಕಾಣಿಸು
1027,vernehmen::V,дуулах,ಕೇಳು
1028,frieren::V,даарах,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
1029,tun::V,хийх,ಮಾಡು
1030,tun::V,үйлдэх,ಮಾಡು
1031,können::V,болох,ಮಾಡಬಲ್ಲ
1032,wollen::V,хүсэх,ಬಯಸು
1033,anfangen::V,эхлэх,ಪ್ರಾರಂಭಿಸು
1034,beenden::V,дуусгах,ನಿಲ್ಲಿಸು
1035,aufhören::V,болих,ಮುಗಿಸು
1036,aufhören::V,зогсох,ಮುಗಿಸು
1037,gelingen::V,бүтэх,ಯಶಸ್ವಿಯಾಗು
1038,geraten::V,илрэх,ಉತ್ಪತ್ತಿಮಾಡು
1039,öffnen::V,нээх,ತೆರೆ
1040,öffnen::V,тайлах,ತೆರೆ
1041,schließen::V,хаах,ಮುಚ್ಚು
1042,stellen::V,тавих,ಇಕ್ಕು
1043,stellen::V,босгох,ಇಕ್ಕು
1044,setzen::V,суулгах,ಇಡು
1045,legen::V,хийх,ಇಡು
1046,legen::V,тавих,ಇಡು
1047,berühren::V,шүргэх,ತಾಕು
1048,verbinden::V,залгах,ಕೂಡಿಸು
1049,bedecken::V,бүрэх,ಮುಚ್ಚು
1050,aufhängen::V,өлгөх,ತೂಗುಹಾಕು
1051,aufhängen::V,дүүжлэх,ತೂಗುಹಾಕು
1052,anzünden::V,асаах,ಹತ್ತಿಸು
1053,anzünden::V,ноцоох,ಹತ್ತಿಸು
1054,aufheben::V,өргөх,ಆಯಿ
1055,zurücklassen::V,орхих,ಬಿಡು
1056,zurücklassen::V,үлдээх,ಬಿಡು
1057,verlieren::V,гээх,ಕಳೆ
1058,fallen lassen::V,унагах,ಬೀಳಿಸು
1059,machen::V,хийх,ಮಾಡು
1060,machen::V,гаргах,ಮಾಡು
1061,herstellen::V,бүтээх,ತಯಾರಿಸು
1062,bauen::V,барих,ಕಟ್ಟು
1063,reparieren::V,засах,ಸರಿಪಡಿಸು
1064,reparieren::V,сэлбэх,ಸರಿಪಡಿಸು
1065,verbessern::V,засах,ತಿದ್ದು
1066,verbessern::V,сайжруулах,ತಿದ್ದು
1067,ändern::V,өөрчлөх,ಬದಲಾಯಿಸು
1068,graben::V,малтах,ಅಗೆ
1069,beugen::V,бөгтийлгөх,ಬಗ್ಗಿಸು
1070,biegen::V,матах,ಬಗ್ಗಿಸು
1071,biegen::V,муруйлгах,ಬಗ್ಗಿಸು
1072,drehen::V,эргүүлэх,ತಿರುಗು
1073,wenden::V,эргүүлэх,ತಿರುಗು
1074,umdrehen::V,хөрвүүлэх,ತಿರುಗಿಸು
1075,heben::V,өргөх,ಎತ್ತು
1076,hochheben::V,өргөх,ಎತ್ತು
1077,ergreifen::V,атгах,ಆಕ್ರಮಿಸು
1078,halten::V,барих,ಹಿಡಿ
1079,drücken::V,дарах,ಒತ್ತು
1080,schieben::V,түлхэх,ನೂಕು
1081,kratzen::V,хусах,ತರಚಿಕೊಳ್ಳು
1082,kratzen::V,маажих,ತರಚಿಕೊಳ್ಳು
1083,lecken::V,долоох,ನೆಕ್ಕು
