,Concept_ID,hr,sk
840,schlimm::A,zao,zlý
841,schlimm::A,zao,nepríjemný
842,schlimm::A,zločest,zlý
843,schlimm::A,zločest,nepríjemný
844,wahr::A,istinit,pravý
845,wahr::A,istinit,pravdivý
846,alt::A,star,starý
847,neu::A,nov,nový
848,ehemalig::A,bivši,bývalý
849,alt[Lebewesen]::A,star,starý
850,jung::A,mlad,mladý
851,arm::A,ubog,chudobný
852,arm::A,siromašan,chudobný
853,reich::A,bogat,bohatý
854,bekannt::A,poznat,známy
855,berühmt::A,čuven,slávny
856,berühmt::A,čuven,povestný
857,berühmt::A,slavan,slávny
858,berühmt::A,slavan,povestný
859,fremd::A,tuđ,cudzí
860,fremd::A,stran,cudzí
861,verschieden::A,razan,rôzny
862,verschieden::A,razan,rozličný
863,verschieden::A,različan,rôzny
864,verschieden::A,različan,rozličný
865,nah::A,blizak,blízky
866,fern::A,dalek,ďaleký
867,fern::A,daljnji,ďaleký
868,linker::A,lijevi,ľavý
869,rechter::A,desni,pravý
870,anderer::A,drugi,iný
871,anderer::A,drugi,druhý
872,anderer::A,drugačiji,iný
873,anderer::A,drugačiji,druhý
874,erster::A,prvi,prvý
875,zweiter::A,drugi,druhý
876,dritter::A,treći,tretí
877,letzter::A,zadnji,ostatný
878,letzter::A,zadnji,posledný
879,allein::ADV,sam,sám
880,auf einmal::ADV,istodobno,zároveň
881,zusammen::ADV,skupa,spolu
882,zusammen::ADV,skupa,spoločne
883,zusammen::ADV,zajedno,spolu
884,zusammen::ADV,zajedno,spoločne
885,lange::ADV,dugo,dlho
886,plötzlich::ADV,naglo,náhle
887,plötzlich::ADV,iznenada,náhle
888,sofort::ADV,odmah,hneď
889,sofort::ADV,odmah,ihneď
890,später::ADV,kasnije,neskoršie
891,jetzt::ADV,sad,teraz
892,jetzt::ADV,sada,teraz
893,heute::ADV,danas,dnes
894,morgen::ADV,sutra,zajtra
895,bald::ADV,skoro,skoro
896,bald::ADV,doskora,skoro
897,dann::ADV,zatim,nato
898,dann::ADV,zatim,potom
899,gestern::ADV,juče,včera
900,gestern::ADV,jučer,včera
901,einst::ADV,negda,kedysi
902,einst::ADV,negda,niekedy
903,einst::ADV,nekada,kedysi
904,einst::ADV,nekada,niekedy
905,damals::ADV,tada,vtedy
906,damals::ADV,onda,vtedy
907,danach::ADV,poslije,potom
908,danach::ADV,poslije,podľa toho
909,danach::ADV,nakon toga,potom
910,danach::ADV,nakon toga,podľa toho
911,vorher::ADV,prije,napred
912,vorher::ADV,prije,predtým
913,vorher::ADV,prije toga,napred
914,vorher::ADV,prije toga,predtým
915,zuerst::ADV,prvo,najprv
916,zuerst::ADV,najprije,najprv
917,einmal::ADV,jednom,raz
918,einmal::ADV,jednom,jedenkrát
919,einmal::ADV,jedanput,raz
920,einmal::ADV,jedanput,jedenkrát
921,manchmal::ADV,katkad,občas
922,manchmal::ADV,katkad,niekedy
923,manchmal::ADV,katkada,občas
924,manchmal::ADV,katkada,niekedy
925,oft::ADV,često,často
926,immer::ADV,vazda,vždy
927,immer::ADV,vazda,ustavične
928,immer::ADV,uvijek,vždy
929,immer::ADV,uvijek,ustavične
930,niemals::ADV,nikad,nikdy
931,niemals::ADV,nikada,nikdy
932,hier::ADV,tu,tu
933,hier::ADV,ovdje,tu
934,hierhin::ADV,amo,sem
935,hierhin::ADV,amo,tade
936,hierhin::ADV,ovamo,sem
937,hierhin::ADV,ovamo,tade
938,von hier::ADV,odavde,odtiaľto
939,dort::ADV,ondje,tam
940,dorthin::ADV,onamo,ta
941,dorthin::ADV,onamo,tam
942,geradeaus::ADV,ravno,rovno
943,geradeaus::ADV,ravno,priamo
944,vorwärts::ADV,naprijed,napred
945,rückwärts::ADV,natrag,nazad
946,zurück::ADV,nazad,späť
947,zurück::ADV,nazad,naspäť
948,zurück::ADV,natrag,späť
949,zurück::ADV,natrag,naspäť
950,unten::ADV,dolje,dolu
951,unten::ADV,dolje,naspodku
952,hinab::ADV,nizbrdo,dolu
953,oben::ADV,gore,hore
954,oben::ADV,gore,navrchu
955,hinauf::ADV,uzbrdo,hore
956,hinauf::ADV,uzbrdo,navrch
957,überall::ADV,svuda,všade
958,überall::ADV,svagdje,všade
959,nicht::ADV,ne,nie
960,ein wenig::ADV,malo,trocha
961,kaum::ADV,tek,ledva
962,kaum::ADV,jedva,ledva
963,sehr::ADV,jako,veľmi
964,sehr::ADV,veoma,veľmi
965,so::ADV,tako,tak
966,so::ADV,tako,takto
967,so::ADV,ovako,tak
968,so::ADV,ovako,takto
969,noch::ADV,još,ešte
970,nur::ADV,samo,len
971,schon::ADV,već,už
972,wieder::ADV,opet,zasa
973,wieder::ADV,ponovo,zasa
974,vergebens::ADV,uzalud,márne
975,vergebens::ADV,uzalud,nadarmo
976,vergebens::ADV,zabadava,márne
977,vergebens::ADV,zabadava,nadarmo
978,vor::PRP,pred,pred
979,vor::PRP,ispred,pred
980,hinter::PRP,za,za
981,hinter::PRP,iza,za
982,unter::PRP,pod,pod
983,unter::PRP,ispod,pod
984,durch::PRP,po,cez
985,durch::PRP,kroz,cez
986,neben::PRP,kraj,pri
987,neben::PRP,kraj,vedľa
988,neben::PRP,pored,pri
989,neben::PRP,pored,vedľa
990,neben::PRP,pokraj,pri
991,neben::PRP,pokraj,vedľa
992,zwischen::PRP,među,medzi
993,zwischen::PRP,između,medzi
994,wegen::PRP,radi,pre
995,wegen::PRP,radi,kvôli
996,wegen::PRP,zbog,pre
997,wegen::PRP,zbog,kvôli
998,dies::PRN,ovo,to
999,dies::PRN,ovo,táto
1000,das::PRN,to,to
1001,das::PRN,ono,to
1002,alles::PRN,sve,všetko
1003,ich::PRN,ja,ja
1004,du::PRN,ti,ty
1005,er::PRN,on,on
1006,wir::PRN,mi,my
1007,ihr::PRN,vi,vy
1008,sie::PRN,oni,oni
1009,was::FPRN,što,čo
1010,wer::FPRN,tko,kto
1011,wo::FADV,gdje,kde
1012,wohin::FADV,kuda,kam
1013,wohin::FADV,kamo,kam
1014,wie::FADV,kako,ako
1015,warum::FADV,zašto,prečo
1016,wieviel::FNUM,koliko,koľko
1017,eins::NUM,jedan,jeden
1018,zwei::NUM,dva,dva
1019,drei::NUM,tri,tri
1020,vier::NUM,četiri,štyri
1021,fünf::NUM,pet,päť
1022,sechs::NUM,šest,šesť
1023,sieben::NUM,sedam,sedem
1024,acht::NUM,osam,osem
1025,neun::NUM,devet,deväť
1026,zehn::NUM,deset,desať
1027,elf::NUM,jedanaest,jedenásť
1028,zwölf::NUM,dvanaest,dvanásť
1029,zwanzig::NUM,dvadeset,dvadsať
1030,dreißig::NUM,trideset,tridsať
1031,vierzig::NUM,četrdeset,štyridsať
1032,fünfzig::NUM,pedeset,päťdesiat
1033,sechzig::NUM,šezdeset,šesťdesiat
1034,siebzig::NUM,sedamdeset,sedemdesiat
1035,achtzig::NUM,osamdeset,osemdesiat
1036,neunzig::NUM,devetdeset,deväťdesiat
1037,hundert::NUM,sto,sto
1038,tausend::NUM,tisuća,tisíc
1039,und::CNJ,i,i
1040,und::CNJ,te,i
1041,oder::CNJ,ili,alebo
1042,stehen::V,stajati,stáť
1043,sitzen::V,sjediti,sedieť
1044,liegen::V,ležati,ležať
1045,hängen::V,visiti,visieť
1046,werden::V,postati,stať sa
1047,werden::V,činiti se,stať sa
1048,passieren::V,desiti se,stať sa
1049,passieren::V,dogoditi se,stať sa
1050,beginnen::V,početi,začať sa
1051,enden::V,prestati,končiť sa
1052,enden::V,svršiti se,končiť sa
1053,wechseln::V,mijenjati se,meniť sa
1054,aufgehen[Sonne]::V,izići,vychádzať
1055,untergehen[Sonne]::V,zaći,zapadnúť
1056,scheinen[Sonne]::V,sijati,svietiť
1057,donnern::V,grmjeti,hrmieť
1058,wehen::V,duhati,viať
1059,strömen::V,strujati,prúdiť
1060,fließen::V,teći,tiecť
1061,sich drehen::V,obrtati se,točiť sa
1062,sich drehen::V,obrtati se,krútiť sa
1063,sich drehen::V,vrtjeti se,točiť sa
1064,sich drehen::V,vrtjeti se,krútiť sa
1065,schwanken::V,teturati,kolísať
1066,schwanken::V,teturati,klátiť sa
1067,schwanken::V,kolebati se,kolísať
1068,schwanken::V,kolebati se,klátiť sa
1069,schwingen::V,njihati,kývať sa
1070,schwingen::V,njihati,chvieť sa
1071,schwingen::V,titrati,kývať sa
1072,schwingen::V,titrati,chvieť sa
1073,fallen::V,padati,padať
1074,brennen::V,gorjeti,páliť
1075,brennen::V,gorjeti,horieť
1076,rauchen::V,dimiti se,dymiť sa
1077,regnen::V,kišiti,pršať
1078,regnen::V,daždjeti,pršať
1079,gefrieren::V,smrznuti se,zamrznút
1080,tauen::V,kopnjeti,taviť sa
1081,tauen::V,kraviti se,taviť sa
1082,schmelzen::V,topiti se,taviť sa
1083,trocknen::V,sušiti se,schnúť
1084,sieden::V,kipjeti,vrieť
1085,sieden::V,ključati,vrieť
1086,faulen::V,gnjiti,hniť
1087,verfaulen::V,sagnjiti,zhniť
1088,reißen::V,otrgnuti se,pretrhnúť sa
1089,versinken::V,tonuti,zapadnúť
1090,versinken::V,tonuti,potopiť sa
1091,versinken::V,propasti,zapadnúť
1092,versinken::V,propasti,potopiť sa
1093,vergehen::V,prolaziti,plynúť
1094,erscheinen::V,pojaviti se,objaviť sa
1095,verschwinden::V,nestati,zmiznúť
1096,verschwinden::V,izgubiti se,zmiznúť
1097,sinken::V,trgnuti,klesať
1098,sinken::V,spustiti se,klesať
1099,abnehmen::V,opasti,ubúdať
1100,zunehmen::V,povećati se,pribúdať
1101,steigen::V,uzići,stúpať
1102,steigen::V,nadoći,stúpať
1103,wachsen::V,rasti,rásť
1104,glänzen::V,blistati,jagať sa
1105,glänzen::V,blistati,lesknúť sa
1106,glänzen::V,sjati se,jagať sa
1107,glänzen::V,sjati se,lesknúť sa
1108,funkeln::V,svjetlucati,iskriť sa
1109,lärmen::V,bučati,lomoziť
1110,lärmen::V,galamiti,lomoziť
1111,läuten::V,zvoniti,cengať
1112,klingeln::V,zvoniti,zvoniť
1113,klirren::V,zvečati,rinčať
1114,brausen::V,hujati,hučať
1115,rauschen::V,šumiti,šumieť
1116,rauschen::V,šuškati,šumieť
1117,klingen::V,zvučati,znieť
1118,klingen::V,zvučati,zvoniť
1119,bellen::V,lajati,štekať
1120,bellen::V,lajati,brechať
1121,heulen::V,zavijati,vyť
1122,blasen::V,puhati,duť
1123,blasen::V,puhati,fúkať
1124,pfeifen::V,fućkati,pískať
1125,pfeifen::V,fućkati,hvízdať
1126,schreien::V,vikati,kričať
1127,schreien::V,kričati,kričať
1128,stöhnen::V,stenjati,stenať
1129,zittern::V,drhtati,triasť sa
1130,zittern::V,trepetati,triasť sa
1131,leben::V,živjeti,žiť
1132,geboren werden::V,roditi se,narodiť sa
1133,atmen::V,disati,dýchať
1134,trinken::V,piti,piť
1135,essen::V,jesti,jesť
1136,schlucken::V,gutati,zhltnuť
1137,müde werden::V,umoriti se,unaviť sa
1138,einschlafen::V,usnuti,usnúť
1139,einschlafen::V,usnuti,zaspať
1140,einschlafen::V,zaspati,usnúť
1141,einschlafen::V,zaspati,zaspať
1142,schlafen::V,spati,spať
1143,aufwachen::V,probuditi se,zobudiť sa
1144,aufstehen::V,ustati,vstať
1145,sich erholen::V,odmoriti se,zotavovať sa
1146,sich erholen::V,odmoriti se,oddýchovať si
1147,krank werden::V,oboljeti se,ochorieť
1148,krank werden::V,razboljeti se,ochorieť
1149,krank sein::V,bolovati,chorieť
1150,krank sein::V,bolovati,byť chorý
1151,schmerzen::V,boljeti,bolieť
1152,husten::V,kašljati,kašľať
1153,genesen::V,ozdraviti,uzdraviť sa
1154,genesen::V,oporaviti se,uzdraviť sa
1155,sterben::V,umrijeti,umrieť
1156,sterben::V,umrijeti,zomrieť
1157,umkommen::V,skapati,zahynúť
1158,sich bewegen::V,gibati se,pohybovať sa
1159,sich bewegen::V,kretati se,pohybovať sa
1160,sich rühren::V,maknuti se,hnúť sa
1161,sich erheben::V,dići se,zdvihnúť sa
1162,sich setzen::V,sjesti,sadnúť si
1163,hinfallen::V,pasti,spadnúť
1164,laufen::V,hodati,bežať
1165,schreiten::V,stupati,kráčať
1166,spazierengehen::V,šetati se,prechádzať sa
1167,eilen::V,hitati,súriť
1168,sich beeilen::V,požuriti se,ponáhľať sa
1169,sausen::V,juriti,hučať
1170,rennen::V,trčati,bežať
1171,springen::V,skakati,skákať
1172,klettern::V,popeti se,liezť
1173,klettern::V,penjati se,liezť
1174,schaukeln::V,ljuljati se,húpať
1175,schaukeln::V,ljuljati se,hojdať
1176,kriechen::V,puzati,liezť
1177,kriechen::V,puzati,plaziť sa
1178,kriechen::V,gmizati,liezť
1179,kriechen::V,gmizati,plaziť sa
1180,schwimmen::V,plivati,plávať
1181,tauchen::V,roniti,ponoriť sa
1182,tauchen::V,gnjuriti,ponoriť sa
1183,rudern::V,veslati,veslovať
1184,fahren::V,voziti se,ísť
1185,fahren::V,voziti se,jazdiť
1186,fliegen::V,letjeti,letieť
1187,fliegen::V,lijetati,letieť
1188,gehen::V,ići,ísť
1189,weggehen::V,otići,odísť
1190,weggehen::V,otići,odchádzať
1191,abfahren::V,krenuti,odcestovať
1192,abfahren::V,otputovati,odcestovať
1193,anhalten::V,stati,zadržať sa
1194,anhalten::V,stati,zastaviť sa
1195,anhalten::V,zaustaviti,zadržať sa
1196,anhalten::V,zaustaviti,zastaviť sa
1197,hineingehen::V,ulaziti,vchádzať
1198,eintreten::V,ući,vojsť
1199,eintreten::V,ući,vstúpiť
1200,kommen::V,doći,prísť
1201,ankommen::V,stići,prísť
1202,ankommen::V,stići,doraziť
1203,zurückkommen::V,vratiti se,vrátiť sa
1204,zurückkommen::V,povratiti se,vrátiť sa
1205,bleiben::V,ostati,ostať
1206,bleiben::V,ostati,zostať
1207,warten::V,čekati,čakať
1208,erwarten::V,očekivati,očakávať
1209,suchen::V,tražiti,hľadať
1210,finden::V,naći,nájsť
1211,versuchen::V,pokušati,skúsiť
1212,versuchen::V,pokušati,pokúsiť sa
1213,vorbereiten::V,spremiti,pripraviť
1214,vorbereiten::V,pripremiti,pripraviť
1215,lieben::V,voljeti,ľúbiť
1216,lieben::V,voljeti,milovať
1217,mögen::V,voljeti,mať rád
1218,lachen::V,smijati se,smiať sa
1219,rühren::V,taknuti,dojať
1220,weinen::V,plakati,plakať
1221,schimpfen::V,psovati,nadávať
1222,sich ärgern::V,ljutiti se,hnevať sa
1223,sich ärgern::V,ljutiti se,zlostiť sa
1224,sich fürchten::V,bojati se,báť sa
1225,fürchten::V,bojati se,báť sa
1226,fliehen::V,pobjeći,utekať
1227,flüchten::V,utjeći,utiecť
1228,sehen::V,vidjeti,vidieť
1229,anschauen::V,ogledati,pozrieť sa na
1230,ansehen::V,gledati,pozrieť
1231,hören::V,čuti,počúvať
1232,zuhören::V,slušati,počúvať
1233,probieren::V,probati,ochutnať
1234,riechen::V,osjećati miris,ňuchať
1235,fühlen::V,osjećati,cítiť
1236,fühlen::V,osjećati,pociťovať
1237,scheinen::V,činiti se,zdať sa
1238,zu sehen sein::V,biti vidljiv,byť vidieť
1239,vernehmen::V,saznati,počuť
1240,frieren::V,zima je,mrznúť
1241,frieren::V,zima je,oziabať
1242,tun::V,raditi,robiť
1243,können::V,moći,môcť
1244,wollen::V,htjeti,chcieť
1245,anfangen::V,početi,začať
1246,beenden::V,svršiti,skončiť
1247,beenden::V,dovršiti,skončiť
1248,aufhören::V,prestati,prestať
1249,gelingen::V,uspjeti,podariť sa
1250,geraten::V,desiti se,dariť sa
1251,öffnen::V,otvoriti,otvoriť
1252,schließen::V,zatvoriti,zavrieť
1253,stellen::V,metnuti,postaviť
1254,stellen::V,postaviti,postaviť
1255,setzen::V,posaditi,posadiť
1256,legen::V,polagati,klásť
1257,legen::V,polagati,položiť
1258,berühren::V,doticati,dotykať sa
1259,berühren::V,dodirivati,dotykať sa
1260,verbinden::V,spojiti,spojiť
1261,verbinden::V,zavezati,spojiť
1262,bedecken::V,pokriti,pokryť
1263,aufhängen::V,objesiti,zavesiť
1264,anzünden::V,upaliti,zapáliť
1265,anzünden::V,zapaliti,zapáliť
1266,aufheben::V,podići,zdvihnúť
1267,aufheben::V,podignuti,zdvihnúť
1268,zurücklassen::V,ostaviti,zanechať
1269,zurücklassen::V,pustiti natrag,zanechať
1270,verlieren::V,izgubiti,stratiť
1271,fallen lassen::V,ispustiti,pustiť
1272,machen::V,uraditi,robiť
1273,machen::V,načiniti,robiť
1274,machen::V,napraviti,robiť
1275,herstellen::V,proizvesti,vyrobiť
1276,bauen::V,graditi,stavať
1277,bauen::V,graditi,budovať
1278,reparieren::V,popraviti,opraviť
1279,verbessern::V,poboljšati,zlepšiť
1280,ändern::V,promijeniti,zmeniť
1281,ändern::V,promijeniti,preinačiť
1282,graben::V,kopati,ryť
1283,graben::V,kopati,kopať
1284,graben::V,kopkati,ryť
1285,graben::V,kopkati,kopať
1286,beugen::V,saviti,ohnúť
1287,biegen::V,saviti,ohnúť
1288,biegen::V,sagnuti,ohnúť
1289,drehen::V,vrtjeti,točiť
1290,drehen::V,vrtjeti,krútiť
1291,wenden::V,obrnuti,obrátiť
1292,wenden::V,obrnuti,prevrátiť
1293,umdrehen::V,okrenuti,otočiť
1294,umdrehen::V,okrenuti,obrátiť
1295,umdrehen::V,prevŕnuti,otočiť
1296,umdrehen::V,prevŕnuti,obrátiť
1297,heben::V,dizati,dvíhať
1298,heben::V,dizati,povzniesť
1299,hochheben::V,dignuti,zdvihnúť
1300,ergreifen::V,uhvatiti,uchopiť sa
1301,ergreifen::V,prihvatiti,uchopiť sa
1302,halten::V,držati,držať
1303,drücken::V,pritiskivati,tisnúť
1304,schieben::V,gurati,posunovať
1305,kratzen::V,česati,škrabať
1306,kratzen::V,grepsti,škrabať
1307,lecken::V,lizati,lízať
1308,beißen::V,ujesti,kúsať
1309,beißen::V,gristi,kúsať
1310,abreißen::V,otkinuti,odtrhnúť
1311,abschneiden::V,odrezati,odrezať
1312,abschneiden::V,odrezati,odkrojiť
1313,binden::V,vezati,zaviazať
1314,binden::V,vezati,priviazať
1315,stecken::V,turiti,strčiť
1316,brechen::V,slomiti,zlomiť
1317,klopfen::V,lupati,tĺcť
1318,klopfen::V,lupati,klopať
1319,klopfen::V,kucati,tĺcť
1320,klopfen::V,kucati,klopať
1321,hauen::V,tući,nabiť
1322,hauen::V,udarati,nabiť
1323,kleben::V,lijepiti,lepiť
1324,kleben::V,lijepiti,nalepiť
1325,reiben::V,trti,trieť
1326,streichen::V,namazati,namazať
1327,schleifen::V,brusiti,ostríť
1328,schneiden::V,rezati,rezať
1329,schneiden::V,rezati,strihať
1330,rütteln::V,drmati,triasť
1331,rütteln::V,drmati,lomcovať
1332,schütteln::V,tresti,triasť
1333,schütteln::V,tresti,potriasť
1334,schwenken::V,mahati,mávať
1335,schütten::V,sipati,sypať
1336,schütten::V,lijevati,sypať
1337,füllen::V,napuniti,plniť
1338,einwickeln::V,umotati,zabaliť
1339,einwickeln::V,zamotati,zabaliť
1340,tragen::V,nositi,niesť
1341,schleppen::V,tegliti,vliecť
1342,ziehen::V,vući,ťahať
1343,aufbewahren::V,čuvati,uložiť
1344,aufbewahren::V,čuvati,uschovať
1345,werfen::V,bacati,hodiť
1346,werfen::V,bacati,vrhnúť
1347,fangen::V,loviti,chytať
1348,fangen::V,hvatati,chytať
1349,packen::V,ščepati,baliť
1350,packen::V,ščepati,chytiť
1351,packen::V,zgrabiti,baliť
1352,packen::V,zgrabiti,chytiť
1353,verstecken::V,sakriti,skryť
1354,verstecken::V,sakriti,schovať
1355,teilen::V,podijeliti,podeliť
1356,teilen::V,podijeliti,rozdeliť
1357,schicken::V,slati,posielať
1358,bringen::V,donijeti,priniesť
1359,hinzufügen::V,dodati,pripojiť
1360,hinzufügen::V,pridati,pripojiť
1361,bekommen::V,dobiti,dostať
1362,erhalten::V,primiti,prijať
1363,nehmen::V,uzeti,vziať
1364,wählen::V,izabrati,voliť
1365,auswählen::V,odabrati,vybrať
1366,auswählen::V,odabrati,vyvoliť
1367,bewahren::V,sačuvati,zachovať
1368,behindern::V,smetati,zavadzať
1369,behindern::V,smetati,byť v ceste
1370,verderben::V,pokvariti,skaziť
1371,beschädigen::V,oštetiti,ublížiť
1372,beschädigen::V,oštetiti,poškodiť
1373,zerbrechen::V,razbiti,rozbiť
1374,zerbrechen::V,razbiti,prelomiť
1375,zerbrechen::V,prelomiti,rozbiť
1376,zerbrechen::V,prelomiti,prelomiť
1377,zerreißen::V,poderati,pretrhnúť
1378,zerreißen::V,rastrgnuti,pretrhnúť
1379,zerstören::V,razoriti,zničiť
1380,zerstören::V,razrušiti,zničiť
1381,verbrennen::V,spaliti,spáliť
1382,verbrennen::V,sagorjeti,spáliť
1383,geben::V,dati,dať
1384,reichen::V,pružiti,podať
1385,schenken::V,darivati,darovať
1386,versprechen::V,obećati,sľúbiť
1387,wünschen::V,željeti,želať
1388,loben::V,hvaliti,chváliť
1389,küssen::V,ljubiti,bozkať
1390,wiegen::V,njihati,kolísať
1391,wiegen::V,ljuljati,kolísať
1392,zudecken::V,pokriti,prikryť
1393,wecken::V,probuditi,zobudiť
1394,zeigen::V,pokazati,ukázať
1395,führen::V,voditi,viesť
1396,lehren::V,učiti,učiť
1397,unterrichten::V,poučiti,vyučovať
1398,aufziehen::V,uzgajati,vychovať
1399,leiten::V,upravljati,viesť
1400,antreiben::V,natjeravati,popudiť
1401,lassen::V,dati,dať
1402,einladen::V,pozvati,pozvať
1403,einladen::V,pozvati,povolať
1404,vereinigen::V,ujediniti,spojiť
1405,vereinigen::V,ujediniti,zjednotiť
1406,besuchen::V,posjetiti,navštíviť
1407,treffen::V,sresti,stretnúť
1408,sich versammeln::V,okupiti se,zhromaždiť sa
1409,spielen::V,igrati se,hrať
1410,singen::V,pjevati,spievať
1411,tanzen::V,plesati,tancovať
1412,sich trennen::V,razići se,rozísť sa
1413,verlassen::V,ostaviti,opustiť
1414,verlassen::V,napustiti,opustiť
1415,retten::V,spasiti,zachrániť
1416,bewachen::V,čuvati,strážiť
1417,bewachen::V,stražariti,strážiť
1418,schützen::V,čuvati,chrániť
1419,verteidigen::V,obraniti,brániť
1420,sich schlagen::V,biti se,biť sa
1421,sich schlagen::V,udariti se,biť sa
1422,schießen::V,pucati,streliť
1423,schießen::V,pucati,strieľať
1424,schießen::V,strijeljati,streliť
1425,schießen::V,strijeljati,strieľať
1426,siegen::V,pobijediti,zvíťaziť
1427,ärgern::V,ljutiti,hnevať
1428,ärgern::V,ljutiti,zlostiť
1429,schlagen::V,biti,biť
1430,schlagen::V,biti,udrieť
1431,schlagen::V,udariti,biť
1432,schlagen::V,udariti,udrieť
1433,treten::V,šutnuti,kopnúť
1434,stechen::V,ubosti,bodnúť
1435,stechen::V,ubosti,pichnúť
1436,stoßen::V,gurnuti,udrieť
1437,stehlen::V,ukrasti,kradnúť
1438,stören::V,smetati,vyrušiť
1439,belästigen::V,smetati,obťažovať
1440,belästigen::V,dosaditi,obťažovať
1441,verbergen::V,skriti,skryť
1442,täuschen::V,obmanuti,sklamať
1443,betrügen::V,prevarati,klamať
1444,betrügen::V,prevarati,podvádzať
1445,töten::V,ubiti,zabiť
1446,töten::V,ubiti,usmrtiť
1447,wohnen::V,stanovati,bývať
1448,arbeiten::V,raditi,pracovať
1449,sammeln::V,sabrati,zbierať
1450,pflücken::V,ubrati,trhať
1451,pflücken::V,ubrati,oberať
1452,jagen::V,loviti,poľovať
1453,fischen::V,ribati,loviť ryby
1454,fischen::V,ribati,chytať ryby
1455,fischen::V,loviti ribu,loviť ryby
1456,fischen::V,loviti ribu,chytať ryby
1457,fassen::V,uloviti,uloviť
1458,hüten::V,pasti,pásť
1459,treiben::V,goniti,hnať
1460,anbinden::V,privezati,priviazať
1461,füttern::V,hraniti,kŕmiť
1462,melken::V,musti,dojiť
1463,hacken::V,sjeckati,seknúť
1464,gießen::V,politi,polievať
1465,reifen::V,sazreti,dozrieť
1466,zubereiten::V,prigotoviti,pripraviť
1467,kochen::V,kuhati,variť
1468,backen::V,peći,piecť
1469,backen::V,peći,smažiť
1470,braten::V,peći,piecť
1471,braten::V,peći,pražiť
1472,braten::V,pržiti,piecť
1473,braten::V,pržiti,pražiť
1474,umrühren::V,promiješati,pomiešať
1475,stricken::V,plesti,pliesť
1476,nähen::V,šiti,šiť
1477,färben::V,obojiti,zafarbiť
1478,reinigen::V,očistiti,čistiť
1479,reinigen::V,počistiti,čistiť
1480,waschen::V,prati,myť
1481,abwischen::V,otrti,utrieť
1482,spülen::V,isprati,vyplachovať
1483,spülen::V,oplakati,vyplachovať
1484,fegen::V,mesti,zametať
1485,fegen::V,pomesti,zametať
1486,kehren::V,mesti,zametať
1487,baden::V,kupati se,kúpať sa
1488,sich waschen::V,umiti se,umývať sa
1489,sich waschen::V,prati se,umývať sa
1490,ausziehen::V,svući,zobliecť
1491,anziehen::V,obući,obliecť
1492,sich anziehen::V,obući se,obliecť sa
1493,kämmen::V,češljati,česať
1494,schmücken::V,uresiti,ozdobiť
1495,schmücken::V,nakititi,ozdobiť
1496,sagen::V,reći,povedať
1497,sagen::V,kazati,povedať
1498,sprechen::V,govoriti,hovoriť
1499,reden::V,govoriti,rozprávať
1500,reden::V,besjediti,rozprávať
1501,sich unterhalten::V,razgovarati se,rozprávať sa
1502,fragen::V,pitati,spýtať sa
1503,bitten::V,moliti,prosiť
1504,erzählen::V,ispričati,rozprávať
1505,erzählen::V,pripovjediti,rozprávať
1506,mitteilen::V,saopćiti,oznámiť
1507,nennen::V,nazvati,nazvať
1508,nennen::V,nazvati,menovať
1509,rufen::V,zvati,volať
1510,rufen::V,zvati,zavolať
1511,rufen::V,dozvati,volať
1512,rufen::V,dozvati,zavolať
1513,prahlen::V,hvalisati se,vystatovať sa
1514,übersetzen::V,prevesti,preložiť
1515,denken::V,misliti,myslieť
1516,glauben::V,vjerovati,veriť
1517,bemerken::V,zapaziti,podotknuť
1518,bemerken::V,zapaziti,spozorovať
1519,bemerken::V,primijetiti,podotknuť
1520,bemerken::V,primijetiti,spozorovať
1521,erkennen::V,prepoznati,poznať
1522,begreifen::V,pojmiti,pochopiť
1523,begreifen::V,pojmiti,porozumieť
1524,begreifen::V,shvatiti,pochopiť
1525,begreifen::V,shvatiti,porozumieť
1526,verstehen::V,razabrati,rozumieť
1527,lernen::V,učiti se,učiť sa
1528,wissen::V,znati,vedieť
1529,sich erinnern an::V,sjetiti se,pamätať si na
1530,vergessen::V,zaboraviti,zabudnuť
1531,messen::V,mjeriti,merať
1532,zählen::V,brojiti,počítať
1533,rechnen::V,računati,rátať
1534,rechnen::V,računati,počítať
1535,lesen::V,čitati,čítať
1536,malen::V,slikati,maľovať
1537,zeichnen::V,crtati,kresliť
1538,schreiben::V,pisati,písať
1539,besitzen::V,imati,mať
1540,besitzen::V,imati,vlastniť
1541,besitzen::V,posjedovati,mať
1542,besitzen::V,posjedovati,vlastniť
1543,kaufen::V,kupiti,kúpiť
1544,verkaufen::V,prodati,predať
1545,verkaufen::V,raspačati,predať
1546,bezahlen::V,platiti,zaplatiť
1547,zahlen::V,plaćati,platiť
1548,beherrschen::V,vladati,ovládať
1549,beherrschen::V,gospodariti,ovládať
1550,ertragen::V,trpjeti,znášať
1551,ertragen::V,trpjeti,vydržať
1552,ertragen::V,podnijeti,znášať
1553,ertragen::V,podnijeti,vydržať
1554,Gehirn::N,,mozog
