,Concept_ID,mhr,zh
768,liegen::V,кия́ш,躺着
769,hängen::V,кеча́ш,挂着
770,werden::V,лия́ш,成为
771,passieren::V,лия́ш,发生
772,beginnen::V,тӱҥгала́ш,开始
773,enden::V,пыта́ш,终止
774,wechseln::V,вашталта́ш,变迁
775,aufgehen[Sonne]::V,лекта́ш,升起
776,untergehen[Sonne]::V,шинча́ш,下落
777,scheinen[Sonne]::V,волгалта́ш,照射
778,donnern::V,кӱдырта́ш,打雷
779,donnern::V,сургалта́ш,打雷
780,wehen::V,пуа́ш,飘扬
781,strömen::V,шийалтара́ш,流
782,fließen::V,йога́ш,流动
783,sich drehen::V,пӧрда́ш,转动
784,schwanken::V,лӱҥга́ш,摇摆
785,schwanken::V,тайныла́ш,摇摆
786,schwingen::V,рӱпшалта́ш,摇
787,fallen::V,воза́ш,坠落
788,fallen::V,йӧрла́ш,坠落
789,brennen::V,йӱла́ш,燃烧
790,rauchen::V,шикша́ш,冒烟
791,regnen::V,йӱра́ш,下雨
792,gefrieren::V,кылма́ш,结冰
793,gefrieren::V,ияҥа́ш,结冰
794,tauen::V,шула́ш,融化
795,schmelzen::V,лева́ш,溶化
796,trocknen::V,кошка́ш,变干
797,sieden::V,шола́ш,煮
798,faulen::V,шӱя́ш,腐烂
799,verfaulen::V,шӱйы́н шуа́ш,腐烂
800,reißen::V,кӱрла́ш,撕
801,versinken::V,пуре́н кая́ш,下沉
802,vergehen::V,эрте́н кая́ш,流逝
803,erscheinen::V,толы́н лекта́ш,出现
804,verschwinden::V,йома́ш,消失
805,sinken::V,пуча́ш,下降
806,abnehmen::V,пуча́ш,减少
807,zunehmen::V,шукема́ш,增加
808,steigen::V,нӧлталта́ш,上升
809,wachsen::V,кушка́ш,生长
810,glänzen::V,йылгыжа́ш,发光
811,funkeln::V,чолга́ш,闪烁
812,lärmen::V,рӱшка́ш,吵闹
813,läuten::V,мура́ш,响
814,klingeln::V,йыҥгырта́ш,按铃
815,klirren::V,чылдыртата́ш,
816,brausen::V,лӱшка́ш,疾驶
817,rauschen::V,лыжга́ш,
818,klingen::V,йоҥга́ш,听起来
819,bellen::V,опта́ш,吠
820,heulen::V,урмыжа́ш,嗥
821,blasen::V,пуала́ш,吹
822,pfeifen::V,шӱ́шкаш,吹口哨
823,schreien::V,кычкыра́ш,叫喊
824,stöhnen::V,йыҥыса́ш,呻吟
825,zittern::V,чытыра́ш,颤抖
826,leben::V,ила́ш,生存
827,geboren werden::V,шоча́ш,出生
828,atmen::V,шӱла́ш,呼吸
829,trinken::V,йӱа́ш,喝
830,essen::V,кочка́ш,吃
831,schlucken::V,нела́ш,咽
832,müde werden::V,ноя́ш,疲倦
833,einschlafen::V,мале́н колта́ш,入睡
834,schlafen::V,мала́ш,睡觉
835,aufwachen::V,помыжалта́ш,睡醒
836,aufstehen::V,кынела́ш,起床
837,sich erholen::V,кана́ш,休养
838,krank werden::V,черлане́н воза́ш,生病
839,krank sein::V,черлане́н кия́ш,生病
840,schmerzen::V,коршта́ш,疼痛
841,husten::V,кокыра́ш,咳
842,genesen::V,тӱрла́ш,痊愈
843,genesen::V,тазаҥа́ш,痊愈
844,sterben::V,кола́ш,死
845,umkommen::V,вуй йома́ш,丧命
846,sich bewegen::V,кошта́ш,移动
847,sich rühren::V,тарвана́ш,动弹
848,sich erheben::V,кынела́ш,站起
849,sich setzen::V,шинча́ш,坐
850,hinfallen::V,йӧрла́ш,跌倒
851,laufen::V,кошта́ш,步行
852,schreiten::V,ошкыла́ш,迈步
853,spazierengehen::V,гуля́яш,散步
854,eilen::V,вашка́ш,急忙
855,sich beeilen::V,вашкешта́ш,赶快
856,sausen::V,юлтка́ш,疾驰
857,rennen::V,куржтала́ш,奔跑
858,springen::V,тӧршта́ш,跳
859,klettern::V,кӱза́ш,攀缘
860,schaukeln::V,лӱҥгалта́ш,荡秋千
861,kriechen::V,нушка́ш,爬行
862,schwimmen::V,ия́ш,游泳
863,tauchen::V,шуҥгалта́ш,潜水
864,rudern::V,удыра́ш,划船
865,fahren::V,кудала́ш,行驶
866,fliegen::V,чоҥешта́ш,飞
867,gehen::V,кая́ш,走
868,weggehen::V,кораҥа́ш,离去
869,abfahren::V,лекта́ш,出发
870,anhalten::V,чарна́ш,停住
871,hineingehen::V,пура́ш,进去
872,eintreten::V,пура́ш,进入
873,kommen::V,тола́ш,来
874,ankommen::V,шуа́ш,到达
875,zurückkommen::V,пӧртыла́ш,回来
876,bleiben::V,кода́ш,停留
877,warten::V,вуча́ш,等
878,erwarten::V,вуча́ш,等候
879,suchen::V,кычала́ш,找
880,finden::V,муа́ш,找到
881,versuchen::V,толаша́ш,尝试
882,vorbereiten::V,ямдыла́ш,预备
883,lieben::V,йӧрата́ш,爱
884,mögen::V,йӧрата́ш,喜欢
885,lachen::V,воштыла́ш,笑
886,rühren::V,ку́мыл тарвата́ш,
887,weinen::V,шорта́ш,哭
888,schimpfen::V,каргаша́ш,骂
889,sich ärgern::V,сыра́ш,生气
890,sich fürchten::V,лӱда́ш,害怕
891,fürchten::V,лӱда́ш,害怕
892,fliehen::V,куржа́ш,逃走
893,flüchten::V,куржа́ш,逃跑
894,sehen::V,ужа́ш,看
895,anschauen::V,онча́ш,注视
896,ansehen::V,эскера́ш,注视
897,hören::V,кола́ш,听
898,zuhören::V,колышта́ш,倾听
899,probieren::V,тамла́ш,尝
900,riechen::V,ӱпшынча́ш,闻
901,fühlen::V,шижа́ш,感到
902,scheinen::V,чуча́ш,照耀
903,zu sehen sein::V,коя́ш,可以看到
904,vernehmen::V,кола́ш,审讯
905,frieren::V,кылма́ш,觉得冷
906,tun::V,ышта́ш,作
907,können::V,мошта́ш,能
908,wollen::V,тӱна́ш,要
909,anfangen::V,тӱҥала́ш,开始
910,beenden::V,пытара́ш,结束
911,aufhören::V,чарна́ш,停止
912,gelingen::V,сай лекта́ш,成功
913,geraten::V,лекта́ш,陷于
914,öffnen::V,поча́ш,打开
915,schließen::V,петыра́ш,关
916,stellen::V,шында́ш,放
917,setzen::V,шында́ш,放
918,legen::V,опта́ш,摆
919,legen::V,пышта́ш,摆
920,berühren::V,тӱка́ш,触
921,verbinden::V,пида́ш,联结
922,bedecken::V,леведа́ш,覆盖
923,aufhängen::V,сака́ш,挂
924,anzünden::V,чӱкта́ш,点
925,aufheben::V,нӧлтала́ш,拾起
926,zurücklassen::V,кода́ш,遗留
927,verlieren::V,йомдара́ш,丧失
928,fallen lassen::V,воза́ш,让掉下
929,machen::V,ышта́ш,做
930,herstellen::V,ямдыла́ш,生产
931,bauen::V,чоҥа́ш,建造
932,reparieren::V,ачала́ш,修理
933,verbessern::V,саемда́ш,改进
934,ändern::V,весемда́ш,改变
935,graben::V,кӱнча́ш,挖
936,beugen::V,пӱгырта́ш,弯下
937,biegen::V,лывырта́ш,弯
938,drehen::V,пӱтыра́ш,转动
939,wenden::V,ирала́ш,转动
940,umdrehen::V,савырала́ш,转动
941,heben::V,нӧлта́ш,举起
942,hochheben::V,нӧлта́ш,抬高
943,ergreifen::V,руалта́ш,抓住
944,halten::V,куча́ш,拿着
945,drücken::V,иша́ш,压
946,drücken::V,темда́ш,压
947,schieben::V,шӱкала́ш,推
948,kratzen::V,удыра́ш,搔
949,lecken::V,нула́ш,舔
950,beißen::V,пура́ш,咬
951,abreißen::V,кӱрла́ш,撕下
952,abschneiden::V,пӱчка́ш,切断
953,binden::V,кылда́ш,捆
954,stecken::V,шуралта́ш,插
955,brechen::V,тодышта́ш,断裂
956,klopfen::V,кыра́ш,敲
957,hauen::V,тӱя́ш,揍
958,kleben::V,клеитла́ш,粘
959,reiben::V,йыга́ш,摩擦
960,reiben::V,туржала́ш,摩擦
961,streichen::V,шӱра́ш,涂
962,schleifen::V,шума́ш,拖曳
963,schleifen::V,яна́ш,拖曳
964,schneiden::V,пӱчка́ш,切
965,rütteln::V,рӱза́ш,颠簸
966,schütteln::V,почка́ш,摇动
967,schwenken::V,рӱза́ш,摇动
968,schütten::V,опта́ш,倒
969,füllen::V,тема́ш,填满
970,einwickeln::V,вӱдыла́ш,包
971,tragen::V,нумала́ш,提
972,schleppen::V,шӱдыра́ш,扛
973,ziehen::V,шупша́ш,拉
974,aufbewahren::V,арала́ш,保存
975,werfen::V,шуа́ш,扔
976,werfen::V,кышка́ш,扔
977,fangen::V,куча́ш,捕捉
978,packen::V,руалта́ш,抓住
979,verstecken::V,тоя́ш,藏
980,teilen::V,пӧла́ш,分
981,schicken::V,колта́ш,派遣
982,bringen::V,конда́ш,带来
983,hinzufügen::V,ешара́ш,添加
984,bekommen::V,нала́ш,得到
985,erhalten::V,нала́ш,接到
986,nehmen::V,нала́ш,拿
987,wählen::V,сайла́ш,挑选
988,auswählen::V,таҥгла́ш,选择
989,bewahren::V,сакла́ш,保持
990,behindern::V,чаракла́ш,防碍
991,verderben::V,пужа́ш,败坏
992,beschädigen::V,пужа́ш,损坏
993,zerbrechen::V,пудырта́ш,破碎
994,zerreißen::V,кӱрла́ш,撕碎
995,zerstören::V,шалата́ш,毁坏
996,verbrennen::V,йӱлата́ш,燃烧
997,geben::V,пуа́ш,给
998,reichen::V,пуа́ш,递给
999,schenken::V,пӧлекла́ш,赠送
1000,versprechen::V,сӧра́ш,许诺
1001,wünschen::V,тылана́ш,祝
1002,loben::V,мокта́ш,表扬
1003,küssen::V,шупшала́ш,亲
1004,wiegen::V,рӱпша́ш,轻摇
1005,zudecken::V,леведа́ш,盖上
1006,wecken::V,помыжалтара́ш,唤起
1007,zeigen::V,ончыкта́ш,指
1008,führen::V,вӱда́ш,带领
1009,lehren::V,туныкта́ш,教
1010,unterrichten::V,туныкта́ш,讲课
1011,aufziehen::V,орышта́ш,抚养
1012,leiten::V,вӱда́ш,领导
1013,leiten::V,вуйлата́ш,领导
1014,antreiben::V,поктыла́ш,催促
1015,lassen::V,-та́ш,让
1016,einladen::V,ӱжа́ш,邀请
1017,vereinigen::V,иктешла́ш,统一
1018,besuchen::V,то́лын кая́ш,参观
1019,treffen::V,вашлия́ш,会面
1020,sich versammeln::V,погына́ш,聚集
1021,sich versammeln::V,чумырга́ш,聚集
1022,spielen::V,мода́ш,玩
1023,singen::V,мура́ш,唱歌
1024,tanzen::V,кушта́ш,跳舞
1025,sich trennen::V,ойырла́ш,分别
1026,verlassen::V,кудалта́ш,离开
1027,retten::V,утара́ш,救
1028,bewachen::V,орола́ш,守卫
1029,schützen::V,арала́ш,保护
1030,verteidigen::V,арала́ш,保卫
1031,sich schlagen::V,кредала́ш,打架
1032,schießen::V,лӱя́ш,射击
1033,siegen::V,сеҥа́ш,获胜
1034,ärgern::V,сырыкта́ш,激怒
1035,schlagen::V,пера́ш,打
1036,treten::V,тошка́ш,踢
1037,stechen::V,кера́ш,刺
1038,stoßen::V,шӱкала́ш,撞
1039,stehlen::V,шолышта́ш,盗窃
1040,stören::V,мешая́ш,干扰
1041,belästigen::V,толаштара́ш,打搅
1042,verbergen::V,шылта́ш,隐藏
1043,täuschen::V,ондала́ш,欺骗
1044,betrügen::V,ондала́ш,欺骗
1045,töten::V,пушта́ш,杀
1046,wohnen::V,ила́ш,居住
1047,arbeiten::V,пашалана́ш,工作
1048,arbeiten::V,паша́м ышта́ш,工作
1049,sammeln::V,пога́ш,收集
1050,pflücken::V,кӱра́ш,采
1051,jagen::V,сонарла́ш,打猎
1052,fischen::V,кол куча́ш,捕鱼
1053,fassen::V,куча́ш,捉住
1054,hüten::V,кӱта́ш,守护
1055,treiben::V,покта́ш,漂
1056,anbinden::V,йолышта́ш,拴
1057,füttern::V,пукша́ш,喂
1058,melken::V,лӱшта́ш,挤奶
1059,hacken::V,руа́ш,剁细
1060,gießen::V,шава́ш,浇
1061,reifen::V,кӱа́ш,成熟
1062,zubereiten::V,ямдыла́ш,
1063,kochen::V,шолта́ш,煮
1064,backen::V,кӱкташ,烤
1065,braten::V,пуштыла́ш,煎
1066,braten::V,жаритла́ш,煎
1067,umrühren::V,луга́ш,搅拌
1068,stricken::V,пида́ш,织
1069,nähen::V,урга́ш,缝
1070,färben::V,чиялта́ш,染色
1071,reinigen::V,эрыкта́ш,清洁
1072,waschen::V,мушка́ш,洗
1073,abwischen::V,ӱшта́ш,擦掉
1074,spülen::V,шӱалта́ш,清洗
1075,fegen::V,ӱшта́ш,扫
1076,kehren::V,ӱшта́ш,打扫
1077,baden::V,йӱштыла́ш,给...洗澡
1078,sich waschen::V,мушкылта́ш,洗澡
1079,ausziehen::V,кудаша́ш,脱
1080,anziehen::V,чия́ш,穿
1081,sich anziehen::V,чия́ш,穿衣
1082,kämmen::V,шера́ш,梳
1083,schmücken::V,тӱзата́ш,装饰
1084,schmücken::V,чеверта́ш,装饰
1085,sagen::V,ойла́ш,说
1086,sagen::V,каласа́ш,说
1087,sprechen::V,кутыра́ш,说
1088,reden::V,мутлана́ш,讲
1089,sich unterhalten::V,кутыра́ш,聊天
1090,fragen::V,йода́ш,问
1091,bitten::V,йода́ш,请
1092,erzählen::V,ойла́ш,叙述
1093,mitteilen::V,увертара́ш,通知
1094,nennen::V,лӱмда́ш,叫做
1095,rufen::V,ӱжа́ш,叫
1096,prahlen::V,моктана́ш,吹牛
1097,übersetzen::V,кусара́ш,翻译
1098,denken::V,шона́ш,想
1099,glauben::V,ӱшана́ш,以为
1100,bemerken::V,шижа́ш,发觉
1101,erkennen::V,пала́ш,识别
1102,begreifen::V,ыҥла́ш,理解
1103,verstehen::V,умыла́ш,明白
1104,lernen::V,тунема́ш,学
1105,wissen::V,шинча́ш,知道
1106,sich erinnern an::V,шарна́ш,回忆
1107,vergessen::V,монда́ш,忘记
1108,messen::V,виса́ш,测量
1109,zählen::V,шотла́ш,数
1110,rechnen::V,шотла́ш,计算
1111,lesen::V,луда́ш,读
1112,malen::V,сӱретла́ш,画
1113,zeichnen::V,сӱретла́ш,绘制
1114,schreiben::V,воза́ш,写
1115,besitzen::V,лия́ш,占有
1116,kaufen::V,нала́ш,买
1117,verkaufen::V,ужала́ш,卖
1118,bezahlen::V,тӱла́ш,付钱
1119,zahlen::V,тӱла́ш,支付
1120,beherrschen::V,куча́ш,统治
1121,ertragen::V,турка́ш,忍耐
