,Concept_ID,is,sk
822,hierhin::ADV,hingað,tade
823,von hier::ADV,héðan,odtiaľto
824,dort::ADV,þar,tam
825,dort::ADV,þarna,tam
826,dorthin::ADV,þangað,ta
827,dorthin::ADV,þangað,tam
828,geradeaus::ADV,beint áfram,rovno
829,geradeaus::ADV,beint áfram,priamo
830,vorwärts::ADV,áfram,napred
831,rückwärts::ADV,aftur á bak,nazad
832,zurück::ADV,aftur,späť
833,zurück::ADV,aftur,naspäť
834,zurück::ADV,til baka,späť
835,zurück::ADV,til baka,naspäť
836,unten::ADV,niðri,dolu
837,unten::ADV,niðri,naspodku
838,unten::ADV,fyrir neðan,dolu
839,unten::ADV,fyrir neðan,naspodku
840,hinab::ADV,niður,dolu
841,hinab::ADV,niður eftir,dolu
842,oben::ADV,uppi,hore
843,oben::ADV,uppi,navrchu
844,hinauf::ADV,upp,hore
845,hinauf::ADV,upp,navrch
846,hinauf::ADV,upp eftir,hore
847,hinauf::ADV,upp eftir,navrch
848,überall::ADV,alls staðar,všade
849,nicht::ADV,ekki,nie
850,ein wenig::ADV,dálítið,trocha
851,kaum::ADV,varla,ledva
852,kaum::ADV,tæplega,ledva
853,sehr::ADV,mjög,veľmi
854,so::ADV,svo,tak
855,so::ADV,svo,takto
856,so::ADV,þannig,tak
857,so::ADV,þannig,takto
858,noch::ADV,enn,ešte
859,noch::ADV,ennþá,ešte
860,nur::ADV,bara,len
861,nur::ADV,aðeins,len
862,schon::ADV,nú þegar,už
863,wieder::ADV,aftur,zasa
864,wieder::ADV,að nýju,zasa
865,vergebens::ADV,árangurslaust,márne
866,vergebens::ADV,árangurslaust,nadarmo
867,vor::PRP,fyrir,pred
868,hinter::PRP,bak við,za
869,hinter::PRP,aftur fyrir,za
870,unter::PRP,undir,pod
871,durch::PRP,gegnum,cez
872,neben::PRP,hjá,pri
873,neben::PRP,hjá,vedľa
874,neben::PRP,við hliðina á,pri
875,neben::PRP,við hliðina á,vedľa
876,zwischen::PRP,milli,medzi
877,zwischen::PRP,á milli,medzi
878,wegen::PRP,vegna,pre
879,wegen::PRP,vegna,kvôli
880,dies::PRN,þetta,to
881,dies::PRN,þetta,táto
882,das::PRN,það,to
883,alles::PRN,allt,všetko
884,ich::PRN,ég,ja
885,du::PRN,þú,ty
886,er::PRN,hann,on
887,wir::PRN,við,my
888,ihr::PRN,þið,vy
889,sie::PRN,þær,oni
890,sie::PRN,þeir,oni
891,was::FPRN,hvað,čo
892,wer::FPRN,hver,kto
893,wo::FADV,hvar,kde
894,wohin::FADV,hvert,kam
895,wie::FADV,hvernig,ako
896,warum::FADV,hvers vegna,prečo
897,wieviel::FNUM,hve mikill,koľko
898,eins::NUM,einn,jeden
899,zwei::NUM,tveir,dva
900,drei::NUM,þrír,tri
901,vier::NUM,fjórir,štyri
902,fünf::NUM,fimm,päť
903,sechs::NUM,sex,šesť
904,sieben::NUM,sjö,sedem
905,acht::NUM,átta,osem
906,neun::NUM,níu,deväť
907,zehn::NUM,tíu,desať
908,elf::NUM,ellefu,jedenásť
909,zwölf::NUM,tólf,dvanásť
910,zwanzig::NUM,tuttugu,dvadsať
911,dreißig::NUM,þrjátíu,tridsať
912,vierzig::NUM,fjörutíu,štyridsať
913,fünfzig::NUM,fimmtíu,päťdesiat
914,sechzig::NUM,sextíu,šesťdesiat
915,siebzig::NUM,sjötíu,sedemdesiat
916,achtzig::NUM,áttatíu,osemdesiat
917,neunzig::NUM,níutíu,deväťdesiat
918,hundert::NUM,hundrað,sto
919,tausend::NUM,þúsund,tisíc
920,und::CNJ,og,i
921,oder::CNJ,eða,alebo
922,stehen::V,standa,stáť
923,sitzen::V,sitja,sedieť
924,liegen::V,liggja,ležať
925,hängen::V,hanga,visieť
926,werden::V,verða,stať sa
927,passieren::V,gerast,stať sa
928,beginnen::V,byrja,začať sa
929,enden::V,enda,končiť sa
930,enden::V,lykta,končiť sa
931,wechseln::V,skipta,meniť sa
932,aufgehen[Sonne]::V,koma upp,vychádzať
933,untergehen[Sonne]::V,ganga til viðar,zapadnúť
934,scheinen[Sonne]::V,skína,svietiť
935,donnern::V,þruma,hrmieť
936,wehen::V,blása,viať
937,strömen::V,streyma,prúdiť
938,fließen::V,fljóta,tiecť
939,sich drehen::V,snúast,točiť sa
940,sich drehen::V,snúast,krútiť sa
941,schwanken::V,riða,kolísať
942,schwanken::V,riða,klátiť sa
943,schwanken::V,rugga,kolísať
944,schwanken::V,rugga,klátiť sa
945,schwingen::V,sveiflast,kývať sa
946,schwingen::V,sveiflast,chvieť sa
947,fallen::V,falla,padať
948,brennen::V,brenna,páliť
949,brennen::V,brenna,horieť
950,rauchen::V,reykja,dymiť sa
951,regnen::V,rigna,pršať
952,gefrieren::V,frjósa,zamrznút
953,tauen::V,þiðna,taviť sa
954,schmelzen::V,bráðna,taviť sa
955,trocknen::V,þorna,schnúť
956,sieden::V,sjóða,vrieť
957,faulen::V,rotna,hniť
958,verfaulen::V,rotna,zhniť
959,reißen::V,rifna,pretrhnúť sa
960,versinken::V,sökkva,zapadnúť
961,versinken::V,sökkva,potopiť sa
962,vergehen::V,líða,plynúť
963,erscheinen::V,birtast,objaviť sa
964,verschwinden::V,hverfa,zmiznúť
965,sinken::V,síga,klesať
966,abnehmen::V,lækka,ubúdať
967,abnehmen::V,minnka,ubúdať
968,zunehmen::V,aukast,pribúdať
969,steigen::V,stíga,stúpať
970,wachsen::V,vaxa,rásť
971,glänzen::V,glóa,jagať sa
972,glänzen::V,glóa,lesknúť sa
973,glänzen::V,glampa,jagať sa
974,glänzen::V,glampa,lesknúť sa
975,funkeln::V,leiftra,iskriť sa
976,lärmen::V,hafa hátt,lomoziť
977,läuten::V,hringja,cengať
978,klingeln::V,hringja,zvoniť
979,klirren::V,glamra,rinčať
980,klirren::V,skrölta,rinčať
981,brausen::V,ólga,hučať
982,rauschen::V,suða,šumieť
983,klingen::V,hljóma,znieť
984,klingen::V,hljóma,zvoniť
985,bellen::V,gelta,štekať
986,bellen::V,gelta,brechať
987,heulen::V,væla,vyť
988,heulen::V,ýlfra,vyť
989,blasen::V,blása,duť
990,blasen::V,blása,fúkať
991,pfeifen::V,blístra,pískať
992,pfeifen::V,blístra,hvízdať
993,schreien::V,æpa,kričať
994,stöhnen::V,stynja,stenať
995,zittern::V,titra,triasť sa
996,zittern::V,skjálfa,triasť sa
997,leben::V,lifa,žiť
998,geboren werden::V,fæðast,narodiť sa
999,atmen::V,anda,dýchať
1000,atmen::V,draga andann,dýchať
1001,trinken::V,drekka,piť
1002,essen::V,borða,jesť
1003,schlucken::V,kingja,zhltnuť
1004,müde werden::V,þreytast,unaviť sa
1005,einschlafen::V,sofna,usnúť
1006,einschlafen::V,sofna,zaspať
1007,schlafen::V,sofa,spať
1008,aufwachen::V,vakna,zobudiť sa
1009,aufstehen::V,fara á fætur,vstať
1010,sich erholen::V,hvíla sig,zotavovať sa
1011,sich erholen::V,hvíla sig,oddýchovať si
1012,krank werden::V,veikjast,ochorieť
1013,krank werden::V,verða veikur,ochorieť
1014,krank sein::V,vera veikur,chorieť
1015,krank sein::V,vera veikur,byť chorý
1016,schmerzen::V,kenna til,bolieť
1017,husten::V,hósta,kašľať
1018,genesen::V,batna,uzdraviť sa
1019,genesen::V,frískast,uzdraviť sa
1020,sterben::V,deyja,umrieť
1021,sterben::V,deyja,zomrieť
1022,umkommen::V,farast,zahynúť
1023,sich bewegen::V,bifast,pohybovať sa
1024,sich rühren::V,hreyfast,hnúť sa
1025,sich erheben::V,standa upp,zdvihnúť sa
1026,sich setzen::V,setjast,sadnúť si
1027,hinfallen::V,detta,spadnúť
1028,laufen::V,labba,bežať
1029,schreiten::V,ganga,kráčať
1030,spazierengehen::V,ganga sér til skemmtunar,prechádzať sa
1031,eilen::V,fara hratt,súriť
1032,sich beeilen::V,flýta sér,ponáhľať sa
1033,sausen::V,þjóta,hučať
1034,rennen::V,hlaupa,bežať
1035,springen::V,stökkva,skákať
1036,klettern::V,klifra,liezť
1037,schaukeln::V,róla,húpať
1038,schaukeln::V,róla,hojdať
1039,schaukeln::V,rugga,húpať
1040,schaukeln::V,rugga,hojdať
1041,kriechen::V,skríða,liezť
1042,kriechen::V,skríða,plaziť sa
1043,schwimmen::V,synda,plávať
1044,tauchen::V,kafa,ponoriť sa
1045,rudern::V,róa,veslovať
1046,fahren::V,aka,ísť
1047,fahren::V,aka,jazdiť
1048,fahren::V,fara,ísť
1049,fahren::V,fara,jazdiť
1050,fliegen::V,fljúga,letieť
1051,gehen::V,fara,ísť
1052,gehen::V,ganga,ísť
1053,weggehen::V,fara burt,odísť
1054,weggehen::V,fara burt,odchádzať
1055,weggehen::V,ganga burt,odísť
1056,weggehen::V,ganga burt,odchádzať
1057,abfahren::V,aka burt,odcestovať
1058,anhalten::V,stöðva,zadržať sa
1059,anhalten::V,stöðva,zastaviť sa
1060,hineingehen::V,ganga inn,vchádzať
1061,eintreten::V,koma inn,vojsť
1062,eintreten::V,koma inn,vstúpiť
1063,eintreten::V,ganga inn,vojsť
1064,eintreten::V,ganga inn,vstúpiť
1065,kommen::V,koma,prísť
1066,ankommen::V,koma til,prísť
1067,ankommen::V,koma til,doraziť
1068,zurückkommen::V,koma til baka,vrátiť sa
1069,bleiben::V,haldast,ostať
1070,bleiben::V,haldast,zostať
1071,bleiben::V,vera kyrr,ostať
1072,bleiben::V,vera kyrr,zostať
1073,warten::V,bíða,čakať
1074,erwarten::V,búast við,očakávať
1075,erwarten::V,eiga von á,očakávať
1076,suchen::V,leita,hľadať
1077,finden::V,finna,nájsť
1078,versuchen::V,reyna,skúsiť
1079,versuchen::V,reyna,pokúsiť sa
1080,vorbereiten::V,undirbúa,pripraviť
1081,lieben::V,elska,ľúbiť
1082,lieben::V,elska,milovať
1083,mögen::V,þykja gott,mať rád
1084,mögen::V,falla í geð,mať rád
1085,lachen::V,hlæja,smiať sa
1086,rühren::V,snerta,dojať
1087,weinen::V,gráta,plakať
1088,schimpfen::V,skammast,nadávať
1089,sich ärgern::V,sárna,hnevať sa
1090,sich ärgern::V,sárna,zlostiť sa
1091,sich ärgern::V,gremjast,hnevať sa
1092,sich ärgern::V,gremjast,zlostiť sa
1093,sich fürchten::V,óttast,báť sa
1094,fürchten::V,óttast,báť sa
1095,fliehen::V,flýja,utekať
1096,flüchten::V,strjúka,utiecť
1097,sehen::V,sjá,vidieť
1098,anschauen::V,horfa á,pozrieť sa na
1099,ansehen::V,líta á,pozrieť
1100,hören::V,heyra,počúvať
1101,zuhören::V,hlusta,počúvať
1102,probieren::V,smakka,ochutnať
1103,riechen::V,þefa,ňuchať
1104,fühlen::V,finna til,cítiť
1105,fühlen::V,finna til,pociťovať
1106,scheinen::V,virðast,zdať sa
1107,zu sehen sein::V,vera að sjá,byť vidieť
1108,vernehmen::V,heyra,počuť
1109,vernehmen::V,greina,počuť
1110,frieren::V,frjósa,mrznúť
1111,frieren::V,frjósa,oziabať
1112,tun::V,gera,robiť
1113,können::V,geta,môcť
1114,wollen::V,ætla,chcieť
1115,wollen::V,vilja,chcieť
1116,anfangen::V,hefja,začať
1117,beenden::V,enda,skončiť
1118,beenden::V,ljúka,skončiť
1119,aufhören::V,lykta,prestať
1120,gelingen::V,heppnast,podariť sa
1121,geraten::V,lukkast,dariť sa
1122,öffnen::V,opna,otvoriť
1123,schließen::V,loka,zavrieť
1124,stellen::V,láta,postaviť
1125,stellen::V,setja,postaviť
1126,setzen::V,láta,posadiť
1127,setzen::V,setja,posadiť
1128,legen::V,láta,klásť
1129,legen::V,láta,položiť
1130,legen::V,leggja,klásť
1131,legen::V,leggja,položiť
1132,berühren::V,koma við,dotykať sa
1133,verbinden::V,sameina,spojiť
1134,bedecken::V,hylja,pokryť
1135,aufhängen::V,hengja,zavesiť
1136,aufhängen::V,hengja upp,zavesiť
1137,anzünden::V,kveikja í,zapáliť
1138,aufheben::V,taka upp,zdvihnúť
1139,aufheben::V,lyfta upp,zdvihnúť
1140,zurücklassen::V,skilja eftir,zanechať
1141,verlieren::V,týna,stratiť
1142,verlieren::V,glata,stratiť
1143,fallen lassen::V,missa,pustiť
1144,machen::V,búa til,robiť
1145,herstellen::V,framleiða,vyrobiť
1146,bauen::V,smíða,stavať
1147,bauen::V,smíða,budovať
1148,bauen::V,byggja,stavať
1149,bauen::V,byggja,budovať
1150,reparieren::V,gera við,opraviť
1151,verbessern::V,bæta,zlepšiť
1152,ändern::V,breyta,zmeniť
1153,ändern::V,breyta,preinačiť
1154,graben::V,grafa,ryť
1155,graben::V,grafa,kopať
1156,beugen::V,beygja,ohnúť
1157,biegen::V,sveigja,ohnúť
1158,drehen::V,snúa,točiť
1159,drehen::V,snúa,krútiť
1160,wenden::V,snúa,obrátiť
1161,wenden::V,snúa,prevrátiť
1162,wenden::V,venda,obrátiť
1163,wenden::V,venda,prevrátiť
1164,umdrehen::V,venda,otočiť
1165,umdrehen::V,venda,obrátiť
1166,umdrehen::V,snúa við,otočiť
1167,umdrehen::V,snúa við,obrátiť
1168,heben::V,hefja,dvíhať
1169,heben::V,hefja,povzniesť
1170,hochheben::V,lyfta upp,zdvihnúť
1171,ergreifen::V,grípa,uchopiť sa
1172,halten::V,rúma,držať
1173,halten::V,halda,držať
1174,drücken::V,þjá,tisnúť
1175,drücken::V,þrýsta,tisnúť
1176,schieben::V,ýta,posunovať
1177,kratzen::V,klóra,škrabať
1178,lecken::V,sleikja,lízať
1179,beißen::V,bíta,kúsať
1180,abreißen::V,rífa af,odtrhnúť
1181,abreißen::V,rífa frá,odtrhnúť
1182,abschneiden::V,skera af,odrezať
1183,abschneiden::V,skera af,odkrojiť
1184,abschneiden::V,klippa af,odrezať
1185,abschneiden::V,klippa af,odkrojiť
1186,binden::V,binda,zaviazať
1187,binden::V,binda,priviazať
1188,stecken::V,stinga,strčiť
1189,brechen::V,brjóta,zlomiť
1190,klopfen::V,berja,tĺcť
1191,klopfen::V,berja,klopať
1192,klopfen::V,klappa,tĺcť
1193,klopfen::V,klappa,klopať
1194,hauen::V,berja,nabiť
1195,hauen::V,höggva,nabiť
1196,kleben::V,líma,lepiť
1197,kleben::V,líma,nalepiť
1198,reiben::V,núa,trieť
1199,streichen::V,smyrja,namazať
1200,schleifen::V,slípa,ostríť
1201,schneiden::V,skera,rezať
1202,schneiden::V,skera,strihať
1203,schneiden::V,klippa,rezať
1204,schneiden::V,klippa,strihať
1205,rütteln::V,skaka,triasť
1206,rütteln::V,skaka,lomcovať
1207,schütteln::V,hrista,triasť
1208,schütteln::V,hrista,potriasť
1209,schwenken::V,sveifla,mávať
1210,schütten::V,hella,sypať
1211,füllen::V,fylla,plniť
1212,einwickeln::V,vefja inn í,zabaliť
1213,tragen::V,bera,niesť
1214,schleppen::V,draga,vliecť
1215,ziehen::V,toga,ťahať
1216,ziehen::V,draga,ťahať
1217,aufbewahren::V,geyma,uložiť
1218,aufbewahren::V,geyma,uschovať
1219,werfen::V,kasta,hodiť
1220,werfen::V,kasta,vrhnúť
1221,fangen::V,grípa,chytať
1222,packen::V,þrífa í,baliť
1223,packen::V,þrífa í,chytiť
1224,verstecken::V,fela,skryť
1225,verstecken::V,fela,schovať
1226,teilen::V,deila,podeliť
1227,teilen::V,deila,rozdeliť
1228,schicken::V,senda,posielať
1229,bringen::V,færa,priniesť
1230,bringen::V,flytja,priniesť
1231,hinzufügen::V,bæta við,pripojiť
1232,bekommen::V,hljóta,dostať
1233,bekommen::V,ná,dostať
1234,erhalten::V,fá,prijať
1235,nehmen::V,taka,vziať
1236,wählen::V,velja,voliť
1237,auswählen::V,velja úr,vybrať
1238,auswählen::V,velja úr,vyvoliť
1239,bewahren::V,gæta,zachovať
1240,bewahren::V,vernda,zachovať
1241,behindern::V,varna,zavadzať
1242,behindern::V,varna,byť v ceste
1243,verderben::V,spilla,skaziť
1244,beschädigen::V,skemma,ublížiť
1245,beschädigen::V,skemma,poškodiť
1246,zerbrechen::V,brjóta,rozbiť
1247,zerbrechen::V,brjóta,prelomiť
1248,zerreißen::V,rífa,pretrhnúť
1249,zerreißen::V,rífa sundur,pretrhnúť
1250,zerstören::V,rífa niður,zničiť
1251,verbrennen::V,brenna,spáliť
1252,geben::V,gefa,dať
1253,reichen::V,rétta,podať
1254,schenken::V,gefa,darovať
1255,versprechen::V,lofa,sľúbiť
1256,versprechen::V,heita,sľúbiť
1257,wünschen::V,óska,želať
1258,loben::V,lofa,chváliť
1259,loben::V,hrósa,chváliť
1260,küssen::V,kyssa,bozkať
1261,wiegen::V,rugga,kolísať
1262,zudecken::V,þekja,prikryť
1263,zudecken::V,breiða yfir,prikryť
1264,wecken::V,vekja,zobudiť
1265,zeigen::V,sýna,ukázať
1266,führen::V,leiða,viesť
1267,lehren::V,kenna,učiť
1268,unterrichten::V,fræða,vyučovať
1269,aufziehen::V,ala upp,vychovať
1270,leiten::V,stjórna,viesť
1271,antreiben::V,hvetja,popudiť
1272,lassen::V,láta,dať
1273,einladen::V,bjóða heim,pozvať
1274,einladen::V,bjóða heim,povolať
1275,vereinigen::V,sameina,spojiť
1276,vereinigen::V,sameina,zjednotiť
1277,besuchen::V,heimsækja,navštíviť
1278,treffen::V,hitta,stretnúť
1279,sich versammeln::V,safnast saman,zhromaždiť sa
1280,spielen::V,leika sér,hrať
1281,singen::V,syngja,spievať
1282,tanzen::V,dansa,tancovať
1283,sich trennen::V,skiljast,rozísť sa
1284,verlassen::V,yfirgefa,opustiť
1285,retten::V,bjarga,zachrániť
1286,bewachen::V,gæta,strážiť
1287,bewachen::V,hafa vörð á,strážiť
1288,schützen::V,vernda,chrániť
1289,verteidigen::V,verja,brániť
1290,sich schlagen::V,slást,biť sa
1291,sich schlagen::V,berjast,biť sa
1292,schießen::V,skjóta,streliť
1293,schießen::V,skjóta,strieľať
1294,siegen::V,sigra,zvíťaziť
1295,ärgern::V,ergja,hnevať
1296,ärgern::V,ergja,zlostiť
1297,ärgern::V,skaprauna,hnevať
1298,ärgern::V,skaprauna,zlostiť
1299,schlagen::V,slá,biť
1300,schlagen::V,slá,udrieť
1301,schlagen::V,lemja,biť
1302,schlagen::V,lemja,udrieť
1303,treten::V,sparka,kopnúť
1304,stechen::V,stinga,bodnúť
1305,stechen::V,stinga,pichnúť
1306,stoßen::V,hrinda,udrieť
1307,stehlen::V,stela,kradnúť
1308,stören::V,trufla,vyrušiť
1309,belästigen::V,ónáða,obťažovať
1310,verbergen::V,leyna,skryť
1311,täuschen::V,gabba,sklamať
1312,täuschen::V,blekkja,sklamať
1313,betrügen::V,svíkja,klamať
1314,betrügen::V,svíkja,podvádzať
1315,betrügen::V,blekkja,klamať
1316,betrügen::V,blekkja,podvádzať
1317,töten::V,drepa,zabiť
1318,töten::V,drepa,usmrtiť
1319,wohnen::V,búa,bývať
1320,arbeiten::V,vinna,pracovať
1321,sammeln::V,safna,zbierať
1322,pflücken::V,tína,trhať
1323,pflücken::V,tína,oberať
1324,pflücken::V,reyta,trhať
1325,pflücken::V,reyta,oberať
1326,jagen::V,veiða,poľovať
1327,fischen::V,fiska,loviť ryby
1328,fischen::V,fiska,chytať ryby
1329,fassen::V,veiða,uloviť
1330,hüten::V,gæta,pásť
1331,hüten::V,vakta,pásť
1332,treiben::V,reka,hnať
1333,anbinden::V,binda við,priviazať
1334,anbinden::V,binda fast,priviazať
1335,füttern::V,fóðra,kŕmiť
1336,melken::V,mjólka,dojiť
1337,hacken::V,höggva,seknúť
1338,gießen::V,hella,polievať
1339,reifen::V,þroskast,dozrieť
1340,zubereiten::V,elda,pripraviť
1341,zubereiten::V,tilbúa,pripraviť
1342,kochen::V,sjóða,variť
1343,backen::V,baka,piecť
1344,backen::V,baka,smažiť
1345,braten::V,steikja,piecť
1346,braten::V,steikja,pražiť
1347,umrühren::V,hræra í,pomiešať
1348,stricken::V,prjóna,pliesť
1349,nähen::V,sauma,šiť
1350,färben::V,lita,zafarbiť
1351,reinigen::V,hreinsa,čistiť
1352,waschen::V,þvo,myť
1353,abwischen::V,þerra,utrieť
1354,spülen::V,skola,vyplachovať
1355,spülen::V,þvo upp,vyplachovať
1356,fegen::V,sópa,zametať
1357,fegen::V,hreinsa,zametať
1358,kehren::V,sópa,zametať
1359,baden::V,baða sig,kúpať sa
1360,sich waschen::V,þvo sér,umývať sa
1361,ausziehen::V,fara úr,zobliecť
1362,anziehen::V,fara í,obliecť
1363,sich anziehen::V,klæðast,obliecť sa
1364,kämmen::V,greiða,česať
1365,schmücken::V,prýða,ozdobiť
1366,schmücken::V,skreyta,ozdobiť
1367,sagen::V,segja,povedať
1368,sprechen::V,tala,hovoriť
1369,reden::V,ræða,rozprávať
1370,sich unterhalten::V,spjalla,rozprávať sa
1371,sich unterhalten::V,ræðast við,rozprávať sa
1372,fragen::V,spyrja,spýtať sa
1373,bitten::V,biðja,prosiť
1374,erzählen::V,segja frá,rozprávať
1375,mitteilen::V,tilkynna,oznámiť
1376,nennen::V,nefna,nazvať
1377,nennen::V,nefna,menovať
1378,rufen::V,kalla,volať
1379,rufen::V,kalla,zavolať
1380,prahlen::V,gorta,vystatovať sa
1381,übersetzen::V,þýða,preložiť
1382,denken::V,hugsa,myslieť
1383,glauben::V,trúa,veriť
1384,bemerken::V,taka eftir,podotknuť
1385,bemerken::V,taka eftir,spozorovať
1386,erkennen::V,þekkja,poznať
1387,begreifen::V,skilja,pochopiť
1388,begreifen::V,skilja,porozumieť
1389,verstehen::V,skilja,rozumieť
1390,lernen::V,læra,učiť sa
1391,wissen::V,vita,vedieť
1392,sich erinnern an::V,minnast,pamätať si na
1393,vergessen::V,gleyma,zabudnuť
1394,messen::V,mæla,merať
1395,zählen::V,telja,počítať
1396,rechnen::V,reikna,rátať
1397,rechnen::V,reikna,počítať
1398,lesen::V,lesa,čítať
1399,malen::V,mála,maľovať
1400,zeichnen::V,teikna,kresliť
1401,schreiben::V,skrifa,písať
1402,besitzen::V,hafa,mať
1403,besitzen::V,hafa,vlastniť
1404,kaufen::V,kaupa,kúpiť
1405,verkaufen::V,selja,predať
1406,bezahlen::V,borga,zaplatiť
1407,zahlen::V,borga,platiť
1408,beherrschen::V,hafa á valdi sínu,ovládať
1409,ertragen::V,þola,znášať
1410,ertragen::V,þola,vydržať
