,Concept_ID,tt,kl
752,klug::A,акыллы,kuttaappoq
753,klug::A,акыллы,qarasagippoq
754,geschickt::A,маһир,
755,lieb::A,сөекле,akisooq
756,lustig::A,күңелле,piikulavoq
757,sanft::A,басынкы,isumagippoq
758,hungrig::A,ач,kaappoq
759,hungrig::A,ач,perlilerpoq
760,krank::A,чирле,napparsimavoq
761,krank::A,сырхау,napparsimavoq
762,nackt::A,шәрә,
763,traurig::A,ямансу,aliasuppoq
764,lebendig::A,тере,uumavoq
765,gut::A,яхшы,ajunngilaq
766,schlecht::A,начар,sualuppoq
767,richtig::A,дөрес,iluarpoq
768,schlimm::A,әшәкә,amiilaarnarpoq
769,wahr::A,чып-чын,ilumoorpoq
770,alt::A,иске,pisoqaq
771,neu::A,яңа,nutaavoq
772,ehemalig::A,элекке,
773,alt[Lebewesen]::A,карт,utoqqaq
774,jung::A,яшь,inuusuppoq
775,jung::A,яшь,kingulliarsuk
776,arm::A,фәкыйрь,piillasoq
777,arm::A,фәкыйрь,piitsuuvoq
778,reich::A,бай,pisuuvoq
779,bekannt::A,таныш,
780,berühmt::A,атаклы,tusaamasaq
781,fremd::A,ят,ajasoornarpoq
782,verschieden::A,төрле,allatut
783,verschieden::A,төрле,tamalaat
784,nah::A,якын,qanippoq
785,fern::A,ерак,ungasippoq
786,linker::A,сул,saamerleq
787,rechter::A,уң,innarluissut
788,anderer::A,бүтән,
789,erster::A,беренче,siulleq
790,zweiter::A,икенче,qataatsup tullia
791,dritter::A,өченче,pingajorarterut
792,letzter::A,ахыргы,kingulleq
793,allein::ADV,ялгыз,kisimiippoq
794,auf einmal::ADV,бердән,tassanngaannaq
795,zusammen::ADV,бергә,attaasa
796,zusammen::ADV,бергә,attarmik
797,lange::ADV,озак,akuni
798,plötzlich::ADV,искәрмәстән,tassanngaannaq
799,sofort::ADV,хәзер,erniinnaq
800,später::ADV,соңрак,kingorna
801,jetzt::ADV,хәзер,maanna
802,jetzt::ADV,хәзер,massakkut
803,heute::ADV,бүген,ullumi
804,morgen::ADV,иртәгә,aqagu
805,bald::ADV,тиздән,erniinnaq
806,dann::ADV,аннары,taava
807,gestern::ADV,кичә,ippassaq
808,einst::ADV,берчак,ataatsimik
809,einst::ADV,берчак,ilaanni
810,damals::ADV,ул вакытта,taamani
811,damals::ADV,ул вакытта,taamanikkut
812,damals::ADV,ул вакытта,taassumuunakkut
813,damals::ADV,ул чакта,taamani
814,damals::ADV,ул чакта,taamanikkut
815,damals::ADV,ул чакта,taassumuunakkut
816,danach::ADV,да,taava
817,vorher::ADV,элек,siornagut
818,zuerst::ADV,башта,
819,einmal::ADV,бер,ilaanni
820,einmal::ADV,бер,ataatsimik
821,einmal::ADV,бер мәртәбә,ilaanni
822,einmal::ADV,бер мәртәбә,ataatsimik
823,manchmal::ADV,кайчакта,qaqutigu
824,manchmal::ADV,кайчакта,qaqutigut
825,oft::ADV,еш,akulikitsumik
826,immer::ADV,һәркайчан,tamatigut
827,niemals::ADV,hичбер вакыт,
828,hier::ADV,монда,maani
829,hier::ADV,биредә,maani
830,hierhin::ADV,монда,maani
831,von hier::ADV,моннан,
832,dort::ADV,анда,
833,dorthin::ADV,тегеләй,ikuuna
834,geradeaus::ADV,турыдан-туры,narlumut
835,vorwärts::ADV,алга,pilangavoc
836,rückwärts::ADV,кире,kingumut
837,rückwärts::ADV,кире,tunumut or tunummut
838,zurück::ADV,кире,kingumut
839,zurück::ADV,кире,tunumut or tunummut
840,unten::ADV,түбәндә,kana
841,hinab::ADV,аска,qiviu
842,oben::ADV,өстә,
843,oben::ADV,югарыда,
844,hinauf::ADV,өскә,
845,überall::ADV,hәркайда,tamaginni
846,überall::ADV,hәркайда,tamani tamaani
847,nicht::ADV,түгел,
848,ein wenig::ADV,бераз,
849,kaum::ADV,көчкә,qaqutigorsuaq
850,sehr::ADV,бик,assut
851,so::ADV,алай,
852,noch::ADV,янә,qeratavoq
853,noch::ADV,тагын,qeratavoq
854,nur::ADV,фәкать,
855,schon::ADV,инде,taava-una
856,wieder::ADV,янә,kingumut
857,wieder::ADV,тагын,kingumut
858,vergebens::ADV,юкка,angiluk
859,vor::PRP,алдыннан,
860,hinter::PRP,арттан,
861,unter::PRP,астында,
862,durch::PRP,аша,
863,neben::PRP,тирәсендә,
864,zwischen::PRP,арасында,
865,wegen::PRP,сәбәпле,
866,dies::PRN,бу,manna
867,dies::PRN,бу,matuma
868,das::PRN,ул,ua
869,alles::PRN,һәммә,
870,ich::PRN,мин,uanga
871,du::PRN,син,illit
872,er::PRN,ул,una
873,wir::PRN,без,uagut
874,ihr::PRN,сез,ilissi
875,sie::PRN,ул,uku
876,was::FPRN,ни,aat?
877,was::FPRN,нәрсә,aat?
878,wer::FPRN,кем,kikkut
879,wo::FADV,кайда,sumi
880,wohin::FADV,кая,sumut
881,wie::FADV,ничек,qanoq
882,warum::FADV,нигә,sooq
883,wieviel::FNUM,ничә,qassit
884,wieviel::FNUM,ничә,qanoq atsigisumik?
885,eins::NUM,бер,ataaseq
886,zwei::NUM,ике,marluk
887,drei::NUM,өч,pingasut
888,vier::NUM,дүрт,sisamat
889,vier::NUM,дүрт,qajuusat
890,fünf::NUM,биш,tallimat
891,sechs::NUM,алты,arfineq
892,sechs::NUM,алты,arfinillit
893,sieben::NUM,җиде,arfineq-marluk
894,acht::NUM,сигез,arfineq pingasut
895,neun::NUM,тугыз,qulingiluat
896,neun::NUM,тугыз,arfineq sisamat
897,zehn::NUM,ун,qulit
898,elf::NUM,унбер,aqqaneq
899,zwölf::NUM,унике,aqqaneq-marluk
900,zwanzig::NUM,егерме,tyve
901,dreißig::NUM,утыз,tredive
902,dreißig::NUM,утыз,pingasunik qulillit
903,vierzig::NUM,кырык,fyrre
904,fünfzig::NUM,илле,halvtreds
905,fünfzig::NUM,илле,tallimanik qulillit
906,sechzig::NUM,алтмыш,tres
907,siebzig::NUM,җитмеш,halvfjerds
908,achtzig::NUM,сиксән,firs
909,neunzig::NUM,туксан,halvfems
910,hundert::NUM,йөз,et hundrede
911,tausend::NUM,мең,et tusinde
912,und::CNJ,вә,aamma
913,oder::CNJ,яки,imalluunnit
914,oder::CNJ,яисә,imalluunnit
915,stehen::V,тору,sikingavoq
916,sitzen::V,утыру,ingippoq
917,liegen::V,яту,nalavoq
918,liegen::V,яту,aqupivoq
919,hängen::V,эленү,nivinngarpaa
920,werden::V,булу,pinngorpoq
921,passieren::V,булу,pivoq
922,beginnen::V,башлану,aallarnerpaa
923,enden::V,бетү,naggaserpaa
924,wechseln::V,үзгәртү,immikkut ilivoq
925,aufgehen[Sonne]::V,чыгу,
926,untergehen[Sonne]::V,бату,ilioqqaasoq
927,scheinen[Sonne]::V,яктырту,qinnorpoq
928,scheinen[Sonne]::V,яктырту,qinngorpoq
929,donnern::V,күкрәү,kalleq
930,wehen::V,исү,timmivoq
931,strömen::V,агу,
932,fließen::V,агу,
933,sich drehen::V,бөтерелү,ipippaa
934,schwanken::V,икеләнү,aalavoq
935,schwingen::V,тирбәлү,issakajaat or issakatsiaarut
936,fallen::V,егылу,quasivaa
937,brennen::V,яну,seerpoq
938,brennen::V,яну,uuppaa
939,rauchen::V,төтәү,pujoorpoq
940,rauchen::V,төтенләү,pujoorpoq
941,regnen::V,яву,siallerpoq
942,gefrieren::V,кату,qiulerpoq
943,tauen::V,эрү,aappoq
944,tauen::V,эретү,aappoq
945,schmelzen::V,эрү,aappoq
946,schmelzen::V,эрү,aatsippaa
947,schmelzen::V,эретү,aappoq
948,schmelzen::V,эретү,aatsippaa
949,trocknen::V,кибү,panerserpaa
950,sieden::V,ургылу,qalappoq
951,faulen::V,черү,
952,verfaulen::V,черү,
953,reißen::V,өзелү,qulli
954,reißen::V,өзелү,alittorpaa
955,reißen::V,өзелү,kimillanneq
956,versinken::V,бату,kivivaa
957,versinken::V,бату,apparpoq
958,vergehen::V,авышу,qaangerpaa
959,vergehen::V,авышу,sarsuppoq
960,erscheinen::V,пәйда булу,takutippoq
961,verschwinden::V,югалу,
962,verschwinden::V,юк булу,
963,sinken::V,кимү,kivivaa
964,sinken::V,кимү,apparpoq
965,sinken::V,кайту,kivivaa
966,sinken::V,кайту,apparpoq
967,abnehmen::V,азаю,ikillipput
968,zunehmen::V,арту,allisippaa
969,zunehmen::V,күбәю,allisippaa
970,zunehmen::V,ишәю,allisippaa
971,steigen::V,үсү,allisippaa
972,wachsen::V,үсү,allivoq
973,glänzen::V,ялкылдау,qinngorpoq
974,glänzen::V,ялкылдау,qinnorpoq
975,funkeln::V,ялтырау,uisorilavoq
976,lärmen::V,шаулау,
977,läuten::V,шалтырату,avilualaarpoq
978,klingeln::V,шалтырату,aviluarpoq
979,klingeln::V,шалтырату,aviluarpaluppoq
980,klirren::V,чылтырау,
981,brausen::V,давыллау,ittuk
982,brausen::V,давыллау,ittuppoq
983,brausen::V,давыллау,ittuppaluppoq
984,brausen::V,дулау,ittuk
985,brausen::V,дулау,ittuppoq
986,brausen::V,дулау,ittuppaluppoq
987,rauschen::V,кыштырдау,
988,klingen::V,ишетелү,
989,bellen::V,өрү,qiluppoq
990,heulen::V,улау,maarpoq
991,heulen::V,улау,maalavoq
992,heulen::V,улау,miaggoorpoq
993,blasen::V,өрү,aporneq
994,pfeifen::V,сызгырту,siggartartitsivoq
995,pfeifen::V,сызгырту,siorsulavoq
996,schreien::V,кычкыру,suaarpoq
997,stöhnen::V,ыңгырашу,nipiliorpoq
998,stöhnen::V,ыңгырашу,nipilliorpoq
999,zittern::V,калтырау,qarsulivik
1000,zittern::V,калтырану,qarsulivik
1001,leben::V,яшәү,inuuvoq
1002,leben::V,гомер итү,inuuvoq
1003,geboren werden::V,туу,inuuvoq
1004,geboren werden::V,туу,inunngorpoq
1005,atmen::V,сулау,anersaarpoq
1006,trinken::V,эчү,imerpoq
1007,essen::V,ашау,tamorpoq
1008,schlucken::V,йоту,tuluarnaq
1009,müde werden::V,ялыгу,
1010,müde werden::V,йөгенү,
1011,einschlafen::V,йокыга китү,sinippoq
1012,schlafen::V,йоклау,sinik
1013,aufwachen::V,уяну,iterpoq
1014,aufwachen::V,уяну,eqqumavoq
1015,aufstehen::V,тору,makippoq
1016,sich erholen::V,ял алу,qasuerserpoq
1017,sich erholen::V,истирахәт итү,qasuerserpoq
1018,krank werden::V,чирләү,
1019,krank sein::V,чирләү,
1020,schmerzen::V,авырту,anneraa
1021,schmerzen::V,авырту,annernarpoq
1022,husten::V,ютәлләү,quersorpoq
1023,genesen::V,савыгу,ajunngissivoq
1024,genesen::V,савыгу,ilisimmarpoq
1025,genesen::V,савыгу,ilorrippoq
1026,genesen::V,сәламәтләнү,ajunngissivoq
1027,genesen::V,сәламәтләнү,ilisimmarpoq
1028,genesen::V,сәламәтләнү,ilorrippoq
1029,sterben::V,үлү,toquvoq
1030,sterben::V,дөнья кую,toquvoq
1031,sterben::V,вафат булу,toquvoq
1032,umkommen::V,үлү,
1033,sich bewegen::V,йөрү,ingerlavoq
1034,sich rühren::V,кыймылдау,
1035,sich erheben::V,басу,
1036,sich setzen::V,утыру,ingippoq
1037,hinfallen::V,егылу,
1038,laufen::V,җәяүләү,arpappoq
1039,schreiten::V,атлау,ingerlavoq
1040,spazierengehen::V,йөрү,utertakajaarpoq
1041,spazierengehen::V,йөрү,utertakattajaarpoq
1042,spazierengehen::V,йөргенү,utertakajaarpoq
1043,spazierengehen::V,йөргенү,utertakattajaarpoq
1044,eilen::V,ашыгу,qaa qaa
1045,eilen::V,ашыгу,qiilasaarpoq
1046,eilen::V,ашыгу,ingerlasaarpaa
1047,sich beeilen::V,ашыгу,tuaviorpoq
1048,sich beeilen::V,кызулау,tuaviorpoq
1049,sausen::V,җилдерү,uiguut
1050,rennen::V,йөгерү,igivoq
1051,springen::V,сикерү,upernassaq
1052,klettern::V,үрмәләү,pilaakkeerpoq
1053,schaukeln::V,атыну,aalavoq
1054,kriechen::V,шуышу,
1055,kriechen::V,үрмәләү,
1056,schwimmen::V,йөзү,naluppoq
1057,tauchen::V,чуму,allorpoq
1058,rudern::V,ишү,ipuppaa
1059,fahren::V,бару,qimusserpoq
1060,fliegen::V,очу,timmivoq
1061,gehen::V,йөрү,
1062,weggehen::V,китү,piiarpoq
1063,abfahren::V,кузгалу,
1064,anhalten::V,тукталу,unitsippaa
1065,hineingehen::V,инү,timaappaa
1066,eintreten::V,инү,allattorpaa
1067,kommen::V,килү,qaa-
1068,kommen::V,килү,pivaa
1069,ankommen::V,бару,tikippoq
1070,zurückkommen::V,кире кайту,angerlarpoq
1071,bleiben::V,калу,uninngavoq
1072,warten::V,көтү,paavoq
1073,warten::V,көтү,utaqqivoq
1074,erwarten::V,көтү,
1075,suchen::V,эзләү,nivivaa
1076,finden::V,табу,nanivaa
1077,versuchen::V,маташу,uuppaa
1078,versuchen::V,маташу,ussersarpaa
1079,vorbereiten::V,хәзерләү,piareersarpaa
1080,lieben::V,сөю,asavaa
1081,lieben::V,ярату,asavaa
1082,mögen::V,өнәү,akaaraa
1083,lachen::V,көлү,
1084,rühren::V,дулкынландыру,qeerlerpaa
1085,weinen::V,елау,qiavoq
1086,schimpfen::V,сүгү,qatimaarpoq
1087,schimpfen::V,сүгенү,qatimaarpoq
1088,sich ärgern::V,ачулану,ugguutigaa
1089,sich fürchten::V,курку,eqqanaarpoq
1090,fürchten::V,калтырау,ersigaa
1091,fürchten::V,калтырану,ersigaa
1092,fliehen::V,арка бирү,qimaavoq
1093,flüchten::V,качу,allikarfigaa
1094,sehen::V,күрү,isigaa
1095,anschauen::V,карау,
1096,ansehen::V,карау,alaatsinaappaa
1097,ansehen::V,күзәтү,alaatsinaappaa
1098,hören::V,ишетү,tusarpaa
1099,zuhören::V,тыңлау,naalappoq
1100,probieren::V,тату,
1101,riechen::V,иснәү,tipippoq
1102,fühlen::V,тою,misigaa
1103,fühlen::V,сизү,misigaa
1104,scheinen::V,күренү,takutippoq
1105,zu sehen sein::V,күренү,
1106,vernehmen::V,ишетү,
1107,frieren::V,өшү,qiiavoq
1108,frieren::V,күшегү,qiiavoq
1109,tun::V,итү,iliorpoq
1110,können::V,алу,
1111,wollen::V,теләү,piumavaa
1112,anfangen::V,керешү,pilerpoq
1113,beenden::V,бетерү,naggaserpaa
1114,beenden::V,тәмамлау,naggaserpaa
1115,aufhören::V,бетү,naammatsippaa
1116,gelingen::V,уңу,
1117,geraten::V,сабышу,
1118,öffnen::V,ачу,ammarpaa
1119,schließen::V,ябу,matuaa
1120,stellen::V,кую,ilivaa
1121,stellen::V,кую,iliorarpai
1122,stellen::V,кую,ilioqqarpai
1123,setzen::V,утырту,iliorarpai
1124,setzen::V,утырту,ilioqqarpai
1125,legen::V,яткыру,ilivaa
1126,berühren::V,тию,attorpaa
1127,verbinden::V,ялгау,taperserpaa
1128,bedecken::V,өрту,iikkerpaa
1129,bedecken::V,өрту,iikkersorpaa
1130,bedecken::V,каплау,iikkerpaa
1131,bedecken::V,каплау,iikkersorpaa
1132,bedecken::V,томалау,iikkerpaa
1133,bedecken::V,томалау,iikkersorpaa
1134,aufhängen::V,асу,inivaa
1135,aufhängen::V,асу,iniorarpai
1136,anzünden::V,кабызу,saggaavoq
1137,aufheben::V,күтәрү,allisippaa
1138,zurücklassen::V,калдыру,aallarpoq
1139,verlieren::V,югалту,annaavaa
1140,fallen lassen::V,төшерү,nakkaavaa
1141,machen::V,ясау,iliorpoq
1142,machen::V,эшләү,iliorpoq
1143,herstellen::V,ясау,anillatsippaa
1144,bauen::V,кору,marrarterpaa
1145,reparieren::V,төзәтү,iluarsaappaa
1146,verbessern::V,яхшырту,naqqippaa
1147,ändern::V,үзгәртү,
1148,graben::V,казу,assappaa
1149,beugen::V,ию,qappappoq
1150,biegen::V,бөгү,qappappoq
1151,drehen::V,бору,
1152,drehen::V,бөтерү,
1153,wenden::V,бору,assappaa
1154,wenden::V,бору,assakarpoq
1155,umdrehen::V,түнтәрү,assakartippaa
1156,heben::V,күтәрү,kivippaa
1157,hochheben::V,күтәрү,kissumiarpaa
1158,ergreifen::V,эләктерү,isaappaa
1159,ergreifen::V,эләктерү,isaguppaa
1160,halten::V,тоту,minarpaa
1161,drücken::V,кысу,naqittaat
1162,schieben::V,кузгату,
1163,kratzen::V,тырнау,qitsuppaa
1164,lecken::V,ялау,aluppaa
1165,beißen::V,тешләү,kiivaa
1166,abreißen::V,өзү,aqqarpaa
1167,abreißen::V,өзү,isaterpaa
1168,abschneiden::V,кыю,kipivaa
1169,abschneiden::V,кисү,kipivaa
1170,binden::V,бәйләү,kakkersarpaa
1171,stecken::V,төртү,kussunneq
1172,stecken::V,тыгу,kussunneq
1173,brechen::V,сындыру,nallorpaa
1174,klopfen::V,шаку,pattappaa
1175,klopfen::V,шакылдау,pattappaa
1176,hauen::V,кыйнау,aqivaa
1177,kleben::V,ябыштыру,qaappoq
1178,reiben::V,ышку,tagiarpaa
1179,reiben::V,ышку,tangiarpaa
1180,streichen::V,ягу,erlerpoq
1181,schleifen::V,кайрау,sequppaa
1182,schneiden::V,кисү,uullivoq
1183,rütteln::V,селкетү,
1184,schütteln::V,селкетү,aalavoq
1185,schwenken::V,болгау,issarpoq
1186,schütten::V,кою,
1187,füllen::V,тутыру,immerpaa
1188,einwickeln::V,төрү,immoqquserpaa
1189,tragen::V,ташу,maqippaa
1190,tragen::V,ташу,assartorpoq
1191,schleppen::V,сөйрәү,assartorpoq
1192,schleppen::V,өстерәү,assartorpoq
1193,ziehen::V,тарту,kalippaa
1194,ziehen::V,тарту,kalissarpoq
1195,aufbewahren::V,саклау,toqqorpaa
1196,werfen::V,ыргыту,kuivaa
1197,fangen::V,тоту,anguaa
1198,packen::V,эләктерү,
1199,verstecken::V,яшерү,anngigaa
1200,teilen::V,бүлү,agguut
1201,teilen::V,бүлү,agguusersorpaa
1202,schicken::V,җибәрү,nassiuppaa
1203,bringen::V,китерү,aggiuppaa
1204,bringen::V,китерү,nassataraa
1205,hinzufügen::V,өстәү,
1206,bekommen::V,алу,tiguaa
1207,erhalten::V,алу,tiguaa
1208,nehmen::V,алу,pivoq
1209,nehmen::V,алу,tiguaa
1210,wählen::V,сайлау,
1211,auswählen::V,сайлау,
1212,bewahren::V,саклау,sukkunik simerserpaa
1213,behindern::V,комачаулау,
1214,verderben::V,бозу,asiutippaa
1215,verderben::V,бозу,piuneerunnerit
1216,beschädigen::V,бозу,
1217,zerbrechen::V,вату,ukuvoq
1218,zerreißen::V,өзү,tisavaa
1219,zerreißen::V,өзү,alittorpaa
1220,zerreißen::V,ерту,tisavaa
1221,zerreißen::V,ерту,alittorpaa
1222,zerstören::V,җимерү,aserorpaa
1223,verbrennen::V,яндыру,seerpoq
1224,verbrennen::V,көйдерү,seerpoq
1225,geben::V,бирү,pivoq
1226,reichen::V,тапшыру,
1227,schenken::V,бүләкләү,
1228,versprechen::V,вәгъдә бирү,neriorsorpaa
1229,wünschen::V,котлау,kissaat
1230,loben::V,мактау,nersorpaa
1231,loben::V,мактау,nersornaat
1232,küssen::V,үбү,kunippaa
1233,küssen::V,үбү,kunissorpaa
1234,wiegen::V,тирбәтү,
1235,zudecken::V,ябу,majorpaa
1236,zudecken::V,бөркәү,majorpaa
1237,wecken::V,уяту,itersarpaa
1238,zeigen::V,күрсәтү,tikkuuppaa
1239,führen::V,йөртү,tasissiuppaa
1240,führen::V,йөртү,ilitsersorpaa
1241,führen::V,йөртү,tasissersuuppaa
1242,lehren::V,өйрәтү,ilinniartippaa
1243,unterrichten::V,укыту,ajoqerpaa
1244,unterrichten::V,укыту,ajoqersorpaa
1245,unterrichten::V,укыту,ilinniartitsivoq
1246,aufziehen::V,асрау,inororsarpaa
1247,leiten::V,җитәкләү,iluatsippaa
1248,antreiben::V,куалау,ikusimmippaa
1249,antreiben::V,әйдәләү,ikusimmippaa
1250,antreiben::V,ашыктыру,ikusimmippaa
1251,lassen::V,мәҗбүр итү,
1252,einladen::V,чакыру,qaaqquaa
1253,einladen::V,чакыру,qaasarpaa
1254,vereinigen::V,берләштерү,taperserpaa
1255,besuchen::V,керешү,tikeraarpaa
1256,treffen::V,очрату,aporappaa
1257,sich versammeln::V,җыелышу,majorpoq
1258,spielen::V,уйнау,pinnguarpoq
1259,singen::V,җырлау,erinarsorpoq
1260,tanzen::V,бию,qitippoq
1261,sich trennen::V,аерылу,immikkoortippaa
1262,sich trennen::V,ташлашу,immikkoortippaa
1263,verlassen::V,ташлау,
1264,verlassen::V,калдыру,
1265,retten::V,коткару,annaappaa
1266,bewachen::V,каравыллау,
1267,schützen::V,ышыклау,eriagaa
1268,schützen::V,ышыклау,pineqartaalivaa
1269,verteidigen::V,яклау,
1270,verteidigen::V,саклау,
1271,sich schlagen::V,сугышу,
1272,schießen::V,ату,aallaavaa
1273,schießen::V,ату,piseriuppaa
1274,siegen::V,җиңү,
1275,ärgern::V,ачуландыру,ninngassarpaa
1276,ärgern::V,ачуландыру,ninngassaarpaa
1277,schlagen::V,ору,unatarpaa
1278,schlagen::V,бәрү,unatarpaa
1279,schlagen::V,тукмау,unatarpaa
1280,treten::V,тибү,tukerpoq
1281,stechen::V,кадау,iguppaa
1282,stechen::V,кадау,qasilippoq
1283,stoßen::V,этү,ikuserpaa
1284,stoßen::V,этү,ikusimmippaa
1285,stehlen::V,урлау,tillippaa
1286,stören::V,комачаулау,akornuserpaa
1287,belästigen::V,борчу,
1288,belästigen::V,билмазалау,
1289,verbergen::V,яшерү,anngigaa
1290,täuschen::V,алдату,
1291,betrügen::V,хәрәмләшү,peqquserluttuliorfigaa
1292,töten::V,үтерү,maappaa
1293,töten::V,үтерү,toquppaa
1294,wohnen::V,яшәү,najugaqarpoq
1295,arbeiten::V,эшләү,sulivoq
1296,sammeln::V,туплау,katersorpai
1297,pflücken::V,өзү,
1298,jagen::V,аулау,piniarpoq
1299,fischen::V,балык тоту,aalisarpoq
1300,fassen::V,тоту,
1301,hüten::V,көтү,
1302,treiben::V,куалау,
1303,anbinden::V,бәйләү,qilerut
1304,anbinden::V,бәйләү,qilersorpaa
1305,anbinden::V,бәйләү,ungerlatserpaa
1306,füttern::V,туйдыру,nerlerpaa
1307,melken::V,саву,
1308,hacken::V,чабу,
1309,gießen::V,сугару,imerterpaa
1310,reifen::V,җитешү,
1311,zubereiten::V,пешеренү,
1312,kochen::V,пешерү,igavoq
1313,kochen::V,кайнату,igavoq
1314,backen::V,пешерү,
1315,braten::V,куыру,siappaa
1316,braten::V,кыздыру,siappaa
1317,umrühren::V,бутау,qeerlerpaa
1318,umrühren::V,болгату,qeerlerpaa
1319,stricken::V,бәйләү,
1320,nähen::V,тегү,
1321,färben::V,ману,misuppaa
1322,reinigen::V,чистарту,sanniarpaa
1323,waschen::V,юу,asappaa
1324,abwischen::V,сөртү,saligarpaa
1325,abwischen::V,сөртү,saligartorpaa
1326,spülen::V,чайкау,
1327,fegen::V,себерү,sanngiarpaa
1328,kehren::V,себерү,
1329,baden::V,коену,uffarpoq
1330,sich waschen::V,юыну,uffarpoq
1331,ausziehen::V,чишенү,annoraajarpaa
1332,anziehen::V,кию,ativaa
1333,anziehen::V,кию,atitippaa
1334,sich anziehen::V,киенү,atisalersorpoq
1335,kämmen::V,тарау,
1336,schmücken::V,бизәү,
1337,schmücken::V,бизәкләү,
1338,sagen::V,дию,oqarpoq
1339,sagen::V,әйтү,oqarpoq
1340,sprechen::V,сөйләү,oqaluttarpoq
1341,sprechen::V,сөйләшү,oqaluttarpoq
1342,reden::V,сөйләү,oqaluppoq
1343,sich unterhalten::V,сөйләшү,
1344,fragen::V,сорау,aperaa
1345,fragen::V,сорашу,aperaa
1346,bitten::V,үтенү,aperaa
1347,bitten::V,үтенү,qinnuigaa
1348,erzählen::V,сөйләү,oqaluttuaraa
1349,mitteilen::V,белдерү,oqalualaarpoq
1350,nennen::V,дию,
1351,rufen::V,дәшү,qaaqquaa
1352,prahlen::V,мактану,oqqartuvoq
1353,prahlen::V,мактану,oqallortuvoq
1354,prahlen::V,шапырыну,oqqartuvoq
1355,prahlen::V,шапырыну,oqallortuvoq
1356,übersetzen::V,күчерү,ikaarpoq
1357,übersetzen::V,күчерү,nutserpaa
1358,denken::V,уйлау,isumaqarpoq
1359,glauben::V,инану,upperaa
1360,glauben::V,инану,isumaqarpoq
1361,bemerken::V,искәрү,
1362,erkennen::V,тану,ilisaraa
1363,begreifen::V,аңлау,
1364,begreifen::V,төшенү,
1365,verstehen::V,аңлау,paasivaa
1366,verstehen::V,төшенү,paasivaa
1367,lernen::V,уку,ilinniarpoq
1368,lernen::V,өйрәнү,ilinniarpoq
1369,wissen::V,белү,nalunngilaa
1370,sich erinnern an::V,хәтерләү,eqqaavaa
1371,vergessen::V,оныту,puiorpaa
1372,messen::V,үлчәү,ussersarpaa
1373,zählen::V,санау,kisitsivoq
1374,rechnen::V,исәпләү,kisitsivoq
1375,lesen::V,уку,atuarpoq
1376,malen::V,рәсем ясау,qalipappaa
1377,malen::V,сурәт ясау,qalipappaa
1378,malen::V,сурәтләү,qalipappaa
1379,zeichnen::V,язу-сызу,
1380,zeichnen::V,сурәт ясау,
1381,schreiben::V,язу,allappoq
1382,besitzen::V,биләү,
1383,kaufen::V,алу,pisiaraa
1384,verkaufen::V,сату,akigaa
1385,bezahlen::V,түләү,akilerpaa
1386,zahlen::V,түләү,
1387,beherrschen::V,ия булу,inappaa
1388,ertragen::V,чыдау,ernertaaraa
