,Concept_ID,mrj,be
755,dorthin::ADV,тӹшкӹлӓ,туды
756,geradeaus::ADV,вик,прама
757,geradeaus::ADV,тура,прама
758,vorwärts::ADV,анзыкы,наперад
759,rückwärts::ADV,мӹнгеш,назад
760,zurück::ADV,мӹнгеш,назад
761,unten::ADV,ӱлнӹ,унізе
762,unten::ADV,лӹвӓлнӹ,унізе
763,hinab::ADV,ӱлӹкӹ,уніз
764,hinab::ADV,лӹвӓкӹ,уніз
765,oben::ADV,вӹлнӹ,угары
766,oben::ADV,вӹлнӹ,наверсе
767,hinauf::ADV,кӱшкӹлӓ,угару
768,hinauf::ADV,кӱш,угару
769,überall::ADV,йӹлт,усюды
770,überall::ADV,цилӓ вӓре,усюды
771,nicht::ADV,уке,не
772,ein wenig::ADV,изиш,трошкі
773,ein wenig::ADV,иклаштык,трошкі
774,kaum::ADV,цылик,ледзьве
775,kaum::ADV,чучок-чучок,ледзьве
776,sehr::ADV,чоте,вельмі
777,so::ADV,тенге,так
778,so::ADV,тенгелӓ,так
779,noch::ADV,мол,яшчэ
780,noch::ADV,моло,яшчэ
781,nur::ADV,веле,толькі
782,schon::ADV,уже,ужо
783,schon::ADV,ӹнде,ужо
784,wieder::ADV,уэш,зноў
785,vergebens::ADV,зря,дарма
786,vergebens::ADV,зря,дарэмна
787,vergebens::ADV,ӹзрӓ,дарма
788,vergebens::ADV,ӹзрӓ,дарэмна
789,vergebens::ADV,ӹзӹрӓ,дарма
790,vergebens::ADV,ӹзӹрӓ,дарэмна
791,vor::PRP,анзыц,перад
792,vor::PRP,анзыцын,перад
793,hinter::PRP,шайылан,за
794,hinter::PRP,шайылан,ззаду
795,hinter::PRP,шайылный,за
796,hinter::PRP,шайылный,ззаду
797,unter::PRP,лӹвӓкӹ,пад
798,durch::PRP,вашт,праз
799,neben::PRP,сага,каля
800,zwischen::PRP,лош,між
801,zwischen::PRP,лош,паміж
802,zwischen::PRP,лошкы,між
803,zwischen::PRP,лошкы,паміж
804,wegen::PRP,мычыц,з-за
805,dies::PRN,тидӹ,гэта
806,dies::PRN,ти,гэта
807,das::PRN,тидӹ,тое
808,das::PRN,ти,тое
809,alles::PRN,цилӓ,усё
810,ich::PRN,мый,я
811,du::PRN,тӹнь,ты
812,er::PRN,тӹдӹ,ён
813,wir::PRN,мӓ,мы
814,ihr::PRN,вӓ,вы
815,sie::PRN,нӹнӹ,яны
816,was::FPRN,ма,што
817,wer::FPRN,кӱ,хто
818,wo::FADV,кышан,дзе
819,wo::FADV,кыштакен,дзе
820,wohin::FADV,кышкы,куды
821,wie::FADV,кыце,як
822,warum::FADV,малын,чаму
823,wieviel::FNUM,кынар,колькі
824,wieviel::FNUM,кынары,колькі
825,wieviel::FNUM,кынаркы,колькі
826,eins::NUM,иктӹ,адзін
827,eins::NUM,иктӹт,адзін
828,zwei::NUM,кок,два
829,zwei::NUM,кокты,два
830,drei::NUM,кым,тры
831,drei::NUM,кымыт,тры
832,vier::NUM,нӹл,чатыры
833,fünf::NUM,вӹц,пяць
834,sechs::NUM,куд,шесць
835,sechs::NUM,кудытмозн,шесць
836,sieben::NUM,шӹм,сем
837,sieben::NUM,шӹмӹт,сем
838,acht::NUM,кӓндӓкш,восем
839,acht::NUM,кӓндӓкшӹ,восем
840,neun::NUM,ӹндекшшӱдӹ,дзевяць
841,zehn::NUM,лу,дзесяць
842,elf::NUM,луатик,адзінаццаць
843,elf::NUM,луатиктӹ,адзінаццаць
844,zwölf::NUM,луаткок,дванаццаць
845,zwölf::NUM,луаткокты,дванаццаць
846,zwanzig::NUM,коклы,дваццаць
847,dreißig::NUM,кымлы,трыццаць
848,vierzig::NUM,нӹллӹ,сорак
849,fünfzig::NUM,вӹцлӹ,пядзесят
850,sechzig::NUM,кудлу,шесдзесят
851,siebzig::NUM,шӹмлу,семдзесят
852,achtzig::NUM,кӓндӓкшлу,восемдзесят
853,neunzig::NUM,ӹндекшлу,дзевяноста
854,hundert::NUM,шӱдӹ,сто
855,tausend::NUM,тӹжем,тысяча
856,und::CNJ,дöн,і
857,und::CNJ,дöн,ды
858,oder::CNJ,льывы,або
859,stehen::V,шалшаг,стаяць
860,sitzen::V,шӹнзӓш,сядзець
861,liegen::V,киӓш,ляжаць
862,hängen::V,кечӓш,вісець
863,werden::V,шагалаш,стаць
864,werden::V,шагалаш,зрабіцца
865,passieren::V,ӹштӓ́лтӓш,трапіцца
866,beginnen::V,тӹнгӓлӓлтӓш,пачацца
867,enden::V,пӹтӓш,кончыцца
868,wechseln::V,весемӓш,мяняцца
869,wechseln::V,весемӓлтӓш,мяняцца
870,aufgehen[Sonne]::V,авараш,узысці
871,untergehen[Sonne]::V,шӹ́нзӓш,зайсці
872,scheinen[Sonne]::V,сотемдӓрӓш,свяціць
873,donnern::V,хӹдӹртӓш,грымець
874,wehen::V,ӹфӹлӓш,дзьмуць
875,strömen::V,йогащ,ліцца
876,fließen::V,йогащ,цячы
877,sich drehen::V,пöрдӓш,круціцца
878,sich drehen::V,пöрдӓш,варочацца
879,schwanken::V,лыпшалташ,хістацца
880,schwingen::V,кӓчӓйӓш,гайдацца
881,schwingen::V,кӓчӓйӓш,калыхацца
882,fallen::V,кенвазаш,падаць
883,fallen::V,шынгалташ,падаць
884,brennen::V,йылаш,гарэць
885,rauchen::V,шыпшаш,дымець
886,regnen::V,юраш,дажджыць
887,gefrieren::V,гӓш,замерзнуць
888,gefrieren::V,кӹлмаш,замерзнуць
889,tauen::V,шылаш,раставаць
890,schmelzen::V,шӹрӓнӓш,плавіцца
891,trocknen::V,кошкаш,сохнуць
892,sieden::V,шолаш,кіпець
893,faulen::V,шӱӓш,гнісці
894,verfaulen::V,йӓнгӓрӓлтӓш,згнісці
895,reißen::V,кышкедӓлтӓш,ірвацца
896,versinken::V,ва́лаш,тануць
897,vergehen::V,эртӓш,праходзіць
898,erscheinen::V,каяш,зʼявіцца
899,verschwinden::V,ямаш,знікнуць
900,sinken::V,пычаш,спадаць
901,abnehmen::V,чӹдемӓш,паменшыцца
902,abnehmen::V,кöтӹргӓш,паменшыцца
903,zunehmen::V,когоэмӓш,павялічвацца
904,steigen::V,лӱлта́лташ,паднімацца
905,wachsen::V,кушкаш,расці
906,glänzen::V,йӹлгӹжӓш,блішчаць
907,funkeln::V,валгалташ,бліскаць
908,lärmen::V,юкланаш,шумець
909,läuten::V,цоргаш,званіць
910,klingeln::V,цоргаш,званіць
911,klirren::V,цонгырталгаш,бразгаць
912,brausen::V,ышдымыла́наш,бушаваць
913,rauschen::V,шу́жгаш,шастаць
914,klingen::V,йо́нгаш,гучаць
915,bellen::V,опташ,брахаць
916,heulen::V,урмыжаш,выць
917,blasen::V,ӹфӹлӓш,дзьмухнуць
918,pfeifen::V,ши́шкаш,свістаць
919,schreien::V,уташ,крычаць
920,schreien::V,саслаш,крычаць
921,schreien::V,варгынзаш,крычаць
922,stöhnen::V,ӹнгӹрӓш,стагнаць
923,zittern::V,цӹтӹрӓш,дрыжаць
924,leben::V,ӹлӓш,жыць
925,geboren werden::V,шачаш,нарадзіцца
926,atmen::V,шӱлӓш,дыхаць
927,trinken::V,йӱӓш,піць
928,essen::V,качкаш,есці
929,schlucken::V,нелӓш,глытаць
930,müde werden::V,янгылаш,стаміцца
931,einschlafen::V,амален кеӓш,заснуць
932,schlafen::V,амалаш,спаць
933,aufwachen::V,понгыжалташ,рассыпацца
934,aufstehen::V,кӹньӹл шагалаш,устаць
935,sich erholen::V,кӓнаш,адпачываць
936,krank werden::V,церлӓнен вазаш,захварэць
937,krank sein::V,церлӓнӓш,хварэць
938,krank sein::V,ясланаш,хварэць
939,krank sein::V,ясыланаш,хварэць
940,schmerzen::V,каршташ,балець
941,husten::V,кахыраш,кашляць
942,genesen::V,паремӓш,паправіцца
943,genesen::V,паремӓш,паздаравець
944,genesen::V,тöрлӓнӓш,паправіцца
945,genesen::V,тöрлӓнӓш,паздаравець
946,sterben::V,вазын колаш,памерці
947,umkommen::V,пӹтӓш,загінуць
948,sich bewegen::V,кашташ,рухацца
949,sich rühren::V,тӓрвӓнӓш,варушыцца
950,sich erheben::V,кӹньӹлӓш,устаць
951,sich setzen::V,шӹнзӓш,сесці
952,hinfallen::V,кенвазаш,упасці
953,hinfallen::V,шынгалташ,упасці
954,laufen::V,кашташ,хадзіць
955,schreiten::V,ашкедӓш,шагаць
956,schreiten::V,ашкедӓш,крочыць
957,spazierengehen::V,мадын кашташ,гуляць
958,eilen::V,вӓшкӓш,спяшацца
959,sich beeilen::V,вӓшкӓш,спяшацца
960,sich beeilen::V,талашаш,спяшацца
961,sausen::V,хойхаланаш,імчацца
962,sausen::V,хояш,імчацца
963,rennen::V,кыргыжаш,бегаць
964,springen::V,тӹршештӓш,скакаць
965,klettern::V,ку́заш,лазіць
966,schaukeln::V,лыпшалташ,гайдацца
967,kriechen::V,авалянаш,поўзаць
968,kriechen::V,ньыжиклӓш,поўзаць
969,schwimmen::V,илӓш,плаваць
970,tauchen::V,цымаш,ныраць
971,rudern::V,шуалташ,веславаць
972,fahren::V,кеӓш,ехаць
973,fliegen::V,чонгештӓш,лятаць
974,gehen::V,кеӓш,ісці
975,weggehen::V,кеӓш,пайсці
976,abfahren::V,кеӓш,адʼяжджаць
977,anhalten::V,цӓрнӓш,спыніцца
978,anhalten::V,цӓрнӓш,затрымацца
979,hineingehen::V,пыраш,уваходзіць
980,eintreten::V,пыраш,увайсці
981,kommen::V,толаш,прыйсці
982,ankommen::V,шоаш,прыбыць
983,zurückkommen::V,пöртӹлӓш,вярнуцца
984,bleiben::V,кодаш,застацца
985,warten::V,вычаш,чакаць
986,erwarten::V,вычаш,чакаць
987,suchen::V,кӹчӓлӓш,шукаць
988,finden::V,моаш,знайсці
989,versuchen::V,путаяш,прабаваць
990,versuchen::V,цацаш,прабаваць
991,vorbereiten::V,поспейӹктӓш,падрыхтаваць
992,lieben::V,яраташ,кахаць
993,mögen::V,яраташ,любіць
994,lachen::V,ваштылаш,смяяцца
995,rühren::V,тӓрвӓтӓш,расчуліць
996,weinen::V,мӓгӹрӓш,плакаць
997,schimpfen::V,свырседӓлӓш,лаяцца
998,sich ärgern::V,шӹдешкӓш,сердаваць
999,sich fürchten::V,лӱдӓш,баяцца
1000,fürchten::V,лӱдӓш,баяцца
1001,fliehen::V,кыргыжаш,уцякаць
1002,flüchten::V,кыргыж шӹлӓш,уцячы
1003,sehen::V,ужаш,бачыць
1004,anschauen::V,анжалаш,паглядзець
1005,ansehen::V,анжаш,глядзець
1006,hören::V,колаш,чуць
1007,zuhören::V,колышташ,слухаць
1008,probieren::V,тотештӓш,каштаваць
1009,probieren::V,подыл анжаш,каштаваць
1010,riechen::V,ӱпшӹнзӓш,нюхаць
1011,fühlen::V,шижӓш,адчуваць
1012,scheinen::V,каяш,здавацца
1013,zu sehen sein::V,каяш,віднецца
1014,vernehmen::V,колын колташ,пачуць
1015,frieren::V,кӹлмаш,мёрзнуць
1016,frieren::V,тӹнгӹргӓш,мёрзнуць
1017,tun::V,ӹштӓш,рабіць
1018,können::V,кердӓш,умець
1019,wollen::V,жалаяш,хацець
1020,anfangen::V,тӹнгӓлӓш,пачаць
1021,beenden::V,пӹтӓрӓш,закончыць
1022,aufhören::V,цӓрнӓш,перастаць
1023,gelingen::V,цӓш лиӓш,удацца
1024,geraten::V,лиӓш,аказацца
1025,öffnen::V,пачаш,адчыніць
1026,schließen::V,чӱчӓш,зачыніць
1027,stellen::V,шӹндӓш,паставіць
1028,setzen::V,шӹндӓш,пасадзіць
1029,legen::V,опташ,класці
1030,legen::V,пиштӓш,класці
1031,berühren::V,тӹкӓлӓш,чапаць
1032,verbinden::V,пидӓш,звязаць
1033,bedecken::V,леведӓш,накрыць
1034,aufhängen::V,сӓкӓш,павесіць
1035,anzünden::V,чӱктӓш,запаліць
1036,aufheben::V,кузыкташ,падняць
1037,zurücklassen::V,кодаш,пакінуць
1038,verlieren::V,ямдаш,згубіць
1039,fallen lassen::V,кенвацтараш,упусціць
1040,machen::V,ӹштӓш,зрабіць
1041,herstellen::V,йӓмдӹлӓш,вырабіць
1042,bauen::V,ӹштӓш,будаваць
1043,reparieren::V,чиняш,правіць
1044,reparieren::V,алалаш,правіць
1045,verbessern::V,яжоэмден шӹндӓш,палепшыць
1046,ändern::V,вашталташ,змяніць
1047,graben::V,капаяш,капаць
1048,beugen::V,лывырташ,сагнуць
1049,beugen::V,каклярташ,сагнуць
1050,biegen::V,лывырташ,пагнуць
1051,drehen::V,сӓрӓш,вярцець
1052,drehen::V,сӓрӹкӓлӓш,вярцець
1053,wenden::V,сӓрӓлӓш,павярнуць
1054,umdrehen::V,сӓрӓлӓш,перавярнуць
1055,heben::V,лӱктӓш,падымаць
1056,hochheben::V,кузыкташ,падняць
1057,ergreifen::V,хватяш,схапіць
1058,ergreifen::V,хватяш,схваціць
1059,halten::V,кычаш,трымаць
1060,drücken::V,темдӓш,націскаць
1061,schieben::V,шӹкӓш,пхаць
1062,schieben::V,шӹкӓш,штурхаць
1063,kratzen::V,нӹжӓш,скрэбці
1064,lecken::V,нылаш,лізаць
1065,beißen::V,пыралаш,кусаць
1066,abreißen::V,кӹрӓш,адарваць
1067,abreißen::V,кышкед нӓлӓш,адарваць
1068,abschneiden::V,шулаш,адрэзаць
1069,abschneiden::V,лаштыклаш,адрэзаць
1070,binden::V,пидӓш,вязаць
1071,stecken::V,шыралаш,уваткнуць
1072,brechen::V,тодылаш,зламаць
1073,brechen::V,пыдырташ,зламаць
1074,klopfen::V,рушткаш,стукаць
1075,hauen::V,шелӹштӓш,біць
1076,kleben::V,клейӓш,клеіць
1077,reiben::V,нӹжӓш,церці
1078,streichen::V,шӹрӓш,намазаць
1079,schleifen::V,шымаш,тачыць
1080,schneiden::V,пӹчкӓш,рэзаць
1081,rütteln::V,мыльгыкташ,хістаць
1082,schütteln::V,цӹтӹртӓш,трэсці
1083,schütteln::V,мыльгыкташ,трэсці
1084,schwenken::V,машыяш,махаць
1085,schütten::V,опталаш,наліць
1086,füllen::V,темӓш,напоўніць
1087,einwickeln::V,пӹтӹрӓ́лӓш,загарнуць
1088,tragen::V,намалаш,несці
1089,schleppen::V,шӹдӹрӓш,цягнуць
1090,ziehen::V,шыпшаш,цягнуць
1091,aufbewahren::V,перегӓш,захоўваць
1092,werfen::V,кӹшкӓш,кідаць
1093,fangen::V,кычаш,лавіць
1094,packen::V,хватяш,схапіць
1095,packen::V,хватяш,схваціць
1096,verstecken::V,шӹлтӓш,схаваць
1097,teilen::V,пайылаш,раздзяліць
1098,schicken::V,колташ,пасылаць
1099,bringen::V,кандаш,прынесці
1100,bekommen::V,лыкташ,дастаць
1101,erhalten::V,получаяш,атрымаць
1102,nehmen::V,налаш,ўзяць
1103,wählen::V,айыраш,выбраць
1104,auswählen::V,айыраш,адабраць
1105,bewahren::V,перегӓш,захаваць
1106,behindern::V,мешӓйӓш,перашкаджаць
1107,verderben::V,портяш,сапсаваць
1108,beschädigen::V,шушырташ,пашкодзіць
1109,zerbrechen::V,пыдырташ,разбіць
1110,zerreißen::V,кӹрӓш,разадраць
1111,zerstören::V,шӓлӓтӓш,разбурыць
1112,verbrennen::V,йылаташ,спаліць
1113,verbrennen::V,йылалташ,спаліць
1114,geben::V,пуаш,даць
1115,reichen::V,пуаш,перадаць
1116,schenken::V,подараш,дарыць
1117,versprechen::V,сöрӓш,абяцаць
1118,wünschen::V,жалаяш,жадаць
1119,loben::V,хваляш,хваліць
1120,küssen::V,шышшалаш,цалаваць
1121,wiegen::V,лӱнгӓлтӓш,гушкаць
1122,wiegen::V,лӱнгӓлтӓш,калыхаць
1123,zudecken::V,пиштӓш,накрыць
1124,wecken::V,понгыжалтараш,пабудзіць
1125,zeigen::V,анжыкташ,паказаць
1126,führen::V,видӓш,весці
1127,lehren::V,тымдаш,вучыць
1128,unterrichten::V,тымдаш,выкладаць
1129,aufziehen::V,кушташ,выхаваць
1130,leiten::V,видӓш,кіраваць
1131,leiten::V,вуйлаташ,кіраваць
1132,leiten::V,вуйлалташ,кіраваць
1133,antreiben::V,талаштараш,падганяць
1134,lassen::V,-ыкт,прымусіць
1135,einladen::V,ӱжӓш,запрасіць
1136,vereinigen::V,иктештӓш,абʼяднаць
1137,besuchen::V,толаш,наведаць
1138,treffen::V,вӓшлиӓш,сустрэць
1139,treffen::V,вӓшлиӓлтӓш,сустрэць
1140,sich versammeln::V,цымыргаш,сабрацца
1141,spielen::V,мадаш,гуляць
1142,singen::V,мыраш,пець
1143,singen::V,мыраш,спяваць
1144,tanzen::V,кушташ,танцаваць
1145,sich trennen::V,айырлаш,расстацца
1146,verlassen::V,шуаш,пакінуць
1147,retten::V,ытараш,выратаваць
1148,bewachen::V,оролаш,ахоўваць
1149,schützen::V,перегӓш,уберагаць
1150,verteidigen::V,перегӓш,абараніць
1151,sich schlagen::V,шидӓлӓш,біцца
1152,sich schlagen::V,шидӓлӓш,драцца
1153,sich schlagen::V,шиэдӓлӓш,біцца
1154,sich schlagen::V,шиэдӓлӓш,драцца
1155,schießen::V,лӱӓш,страляць
1156,siegen::V,сӹнгӓш,перамагчы
1157,ärgern::V,шӹдештӓрӓш,злаваць
1158,schlagen::V,пӓрен колташ,ударыць
1159,schlagen::V,хӹрӹктен колташ,ударыць
1160,treten::V,чымаш,штурхаць
1161,stechen::V,пышкылаш,укалоць
1162,stoßen::V,шыркедӓш,папхнуць
1163,stehlen::V,шолышт толаш,украсці
1164,stören::V,ӓрештӹлӓш,перашкодзіць
1165,belästigen::V,кӓньӹсӹрлӓндӓрӓш,дакучаць
1166,belästigen::V,шытырланыкташ,дакучаць
1167,verbergen::V,шӹлтӓш,скрыць
1168,verbergen::V,шӹлтӓш,схаваць
1169,täuschen::V,алталаш,падмануць
1170,täuschen::V,аталаш,падмануць
1171,betrügen::V,мошеньӹчӓйӓш,змахляваць
1172,töten::V,пуштын шуаш,забіць
1173,wohnen::V,ӹлӓш,жыць
1174,arbeiten::V,пӓшӓлӓш,працаваць
1175,arbeiten::V,ровотаяш,працаваць
1176,sammeln::V,погаш,сабраць
1177,pflücken::V,кӹрӓш,зрываць
1178,jagen::V,охотничӓйӓш,паляваць
1179,fischen::V,кол кычаш,рыбачыць
1180,fassen::V,кычаш,злавіць
1181,hüten::V,кӹтӓш,пасвіць
1182,treiben::V,шуруяш,гнаць
1183,anbinden::V,ялшташ,прывязаць
1184,anbinden::V,ялышташ,прывязаць
1185,füttern::V,пукшаш,карміць
1186,melken::V,шыпшылаш,даіць
1187,hacken::V,роаш,сячы
1188,gießen::V,шӓвӓш,паліць
1189,reifen::V,кӱӓш,паспець
1190,reifen::V,поспейӓш,паспець
1191,zubereiten::V,йӓмдӹлӓш,зварыць
1192,zubereiten::V,йӓмдӹлӓш,згатаваць
1193,kochen::V,шолташ,варыць
1194,backen::V,кӱктӓш,пячы
1195,braten::V,жӓрӓш,смажыць
1196,umrühren::V,намалаш,перамяшаць
1197,stricken::V,пидӓш,вязаць
1198,nähen::V,ыргаш,шыць
1199,färben::V,пидӓш,пафарбаваць
1200,reinigen::V,чиӓлтӓш,ачысціць
1201,waschen::V,мышкаш,мыць
1202,abwischen::V,ӹштӓш,выцерці
1203,spülen::V,шӱӓлтӓш,паласкаць
1204,fegen::V,ӹштӓш,падмятаць
1205,kehren::V,ӹштӓш,месці
1206,baden::V,нӱштӹлӓш,купацца
1207,sich waschen::V,мышкылташ,мыцца
1208,ausziehen::V,кыдашаш,зняць
1209,anziehen::V,чиӓш,надзець
1210,sich anziehen::V,чиӓш,адзецца
1211,kämmen::V,шерӓш,прычасаць
1212,schmücken::V,цеверемдӓш,аздобіць
1213,sagen::V,манаш,сказаць
1214,sagen::V,келесӓш,сказаць
1215,sprechen::V,манаш,гаварыць
1216,reden::V,шайышташ,размаўляць
1217,sich unterhalten::V,хытыраш,гутарыць
1218,sich unterhalten::V,хытыргаш,гутарыць
1219,fragen::V,ядаш,спытаць
1220,bitten::V,ядаш,прасіць
1221,erzählen::V,келесӓш,расказаць
1222,mitteilen::V,попаш,паведаміць
1223,mitteilen::V,увертӓш,паведаміць
1224,mitteilen::V,увертӓрӓш,паведаміць
1225,nennen::V,лӹмдӓш,назваць
1226,rufen::V,ӱжӓш,зваць
1227,prahlen::V,хайзаш,хваліцца
1228,prahlen::V,шаргаланаш,хваліцца
1229,übersetzen::V,вашташ,перакласці
1230,denken::V,машанаш,думаць
1231,glauben::V,ӹнянӓш,верыць
1232,bemerken::V,цаклаш,заўважыць
1233,erkennen::V,пӓлӓш,пазнаць
1234,begreifen::V,ынгылаш,спасцігнуць
1235,verstehen::V,ынгылаш,пачуць
1236,lernen::V,тыменяш,вучыцца
1237,wissen::V,пӓлӓш,знаць
1238,sich erinnern an::V,ышештӓрӓш,памятаць
1239,vergessen::V,монден кодаш,забыць
1240,messen::V,висӓш,мераць
1241,zählen::V,шотаяш,лічыць
1242,rechnen::V,шотаяш,лічыць
1243,lesen::V,лыдаш,чытаць
1244,malen::V,рисуяш,маляваць
1245,zeichnen::V,ыдырка́лаш,рысаваць
1246,schreiben::V,вазаш,пісаць
1247,besitzen::V,кы́чаш,мець
1248,kaufen::V,нӓлӓш,купіць
1249,verkaufen::V,выжалаш,прадаць
1250,bezahlen::V,тӱлӓш,заплаціць
1251,zahlen::V,тӱлӓш,плаціць
1252,beherrschen::V,кы́чаш,уладаць
1253,beherrschen::V,кы́чаш,валодаць
1254,ertragen::V,цӹтӓш,выцерпець
1255,Linie::N,,лінія
1256,Strich::N,,рыса
1257,jetzt::ADV,,цяпер
1258,hinzufügen::V,,дабавіць
