,Concept_ID,lez,pl
793,zehn::NUM,цӏуд,dziesięć
794,elf::NUM,цӏусад,jedenaście
795,zwölf::NUM,цӏикьвед,dwanaście
796,zwanzig::NUM,къад,dwadzieścia
797,dreißig::NUM,къанницӏуд,trzydzieści
798,vierzig::NUM,яхцӏур,czterdzieści
799,fünfzig::NUM,яхцӏурни цӏуд,pięćdziesiąt
800,sechzig::NUM,пудкъад,sześćdziesiąt
801,siebzig::NUM,пудкъанни цӏуд,siedemdziesiąt
802,achtzig::NUM,кьудкъад,osiemdziesiąt
803,neunzig::NUM,кьудкъанни цӏуд,dziewięćdziesiąt
804,hundert::NUM,виш,sto
805,tausend::NUM,агъзур,tysiąc
806,und::CNJ,ва,i
807,oder::CNJ,я,lub
808,oder::CNJ,я,albo
809,stehen::V,акъвазун,stać
810,sitzen::V,ацукьун,siedzieć
811,liegen::V,къаткун,leżeć
812,hängen::V,куьрс хьун,wisieć
813,werden::V,хьун,zostać
814,werden::V,хьун,stać się
815,passieren::V,хьун,dziać się
816,passieren::V,хьун,zdarzyć się
817,beginnen::V,башламиш хьун,zacząć się
818,enden::V,куьтягь хьун,kończyć się
819,wechseln::V,дегиш хьун,zmienić się
820,aufgehen[Sonne]::V,экъечӏун,wzejść
821,untergehen[Sonne]::V,акӏун,zajść
822,scheinen[Sonne]::V,ишигь гун,świecić
823,donnern::V,къукърумар авун,grzmieć
824,strömen::V,авахьун,płynąć
825,strömen::V,авахьун,lać się
826,fließen::V,авахьун,ciec
827,fließen::V,авахьун,płynąć
828,sich drehen::V,элкъуьн,obracać się
829,schwanken::V,юзун,chwiać się
830,schwingen::V,галтад хьун,wahać się
831,fallen::V,аватун,padać
832,brennen::V,кун,palić się
833,brennen::V,ккун,palić się
834,regnen::V,къун,padać
835,gefrieren::V,муркӏади кьун,zamarznąć
836,tauen::V,цӏурун,tajać
837,schmelzen::V,цӏурун,topnieć
838,trocknen::V,кьурун,schnąć
839,sieden::V,ругун,wrzeć
840,sieden::V,ругун,kipieć
841,faulen::V,кутӏун,gnić
842,verfaulen::V,чуьруьтмиш хьун,zgnić
843,verfaulen::V,кутӏун,zgnić
844,reißen::V,атӏун,urywać się
845,reißen::V,къазунун,urywać się
846,versinken::V,батмиш хьун,tonąć
847,vergehen::V,алатун,przechodzić
848,erscheinen::V,майдандиз акъатун,zjawiać się
849,verschwinden::V,квахьун,zniknąć
850,sinken::V,элекьун,spadać
851,abnehmen::V,тӏимил хьун,spadać
852,abnehmen::V,гъвечӏи хьун,spadać
853,zunehmen::V,артух хьун,wzrosnąć
854,steigen::V,хкаж хьун,wzrastać
855,wachsen::V,экъечӏун,rosnąć
856,glänzen::V,цӏарцӏар гун,błyszczeć
857,funkeln::V,нур гун,zabłyszczeć
858,lärmen::V,ван авун,hałasować
859,läuten::V,зенг ягъун,dzwonić
860,klingeln::V,зенг ягъун,dzwonić
861,klirren::V,зигринг авун,brzęczeć
862,brausen::V,къати хьун,huczeć
863,rauschen::V,вишриш авун,szumieć
864,rauschen::V,вишриш авун,szeleścić
865,klingen::V,ван авун,brzmieć
866,klingen::V,ван авун,dźwięczeć
867,bellen::V,элуькьун,szczekać
868,heulen::V,къув ягъун,wyć
869,blasen::V,уф гун,dmuchnąć
870,pfeifen::V,уьфт ягъун,gwizdać
871,schreien::V,гьараюн,krzyczeć
872,stöhnen::V,суза авун,stękać
873,zittern::V,зурзун,drżeć
874,leben::V,яшамиш хьун,żyć
875,geboren werden::V,хьун,urodzić się
876,atmen::V,нефес чӏугун,oddychać
877,trinken::V,хъун,pić
878,essen::V,тӏуьн,jeść
879,schlucken::V,туькьуьнун,połknąć
880,müde werden::V,галатун,zmęczyć się
881,müde werden::V,юргъун хьун,zmęczyć się
882,einschlafen::V,ксун,zasnąć
883,schlafen::V,ксун,spać
884,aufwachen::V,ахварай аватун,obudzić się
885,aufstehen::V,къарагъун,wstać
886,sich erholen::V,ял ягъун,wypoczywać
887,krank werden::V,кефсуз хьун,zachorować
888,krank sein::V,тӏа хьун,chorować
889,schmerzen::V,тӏа хьун,boleć
890,husten::V,уьгьуь ягъун,kaszlać
891,genesen::V,сагъ хъхьун,wyzdrowieć
892,sterben::V,кьин,umrzeć
893,umkommen::V,терг хьун,zginąć
894,sich bewegen::V,юзун,poruszać się
895,sich rühren::V,юзун,ruszyć się
896,sich erheben::V,къарагъун,podnieść się
897,sich setzen::V,ацукьун,usiąść
898,hinfallen::V,алукьун,upaść
899,laufen::V,къекъуьн,chodzić
900,schreiten::V,ккамар къачун,kroczyć
901,spazierengehen::V,сейр авун,iść na spacer
902,eilen::V,тади авун,pospieszać
903,sich beeilen::V,гьерекатун,pospieszyć się
904,sausen::V,чкурун,pędzić
905,rennen::V,катун,biec
906,rennen::V,катун,biegać
907,rennen::V,зверун,biec
908,rennen::V,зверун,biegać
909,springen::V,хкадарун,skakać
910,klettern::V,акьахун,wspinać się
911,kriechen::V,капаралди фин,pełzać
912,kriechen::V,капаралди фин,czołgać się
913,schwimmen::V,сирнав авун,pływać
914,tauchen::V,кьилихъди циз вегьин,zanurzać się
915,rudern::V,кьусуйралди лодка гьалун,wiosłować
916,rudern::V,цуьруьгъуьлдалди кӏватӏун,wiosłować
917,fahren::V,фин,jechać
918,fliegen::V,лув гун,latać
919,fliegen::V,лув гун,lecieć
920,fliegen::V,цавай фин,latać
921,fliegen::V,цавай фин,lecieć
922,gehen::V,фин,iść
923,weggehen::V,хъфин,odejść
924,abfahren::V,фин,odjechać
925,abfahren::V,рекье гьатун,odjechać
926,anhalten::V,акъвазун,zatrzymać się
927,hineingehen::V,гьахьун,wchodzić
928,eintreten::V,гьахьун,wejść
929,eintreten::V,гьахьун,nastąpić
930,kommen::V,атун,przyjść
931,ankommen::V,атун,przybyć
932,zurückkommen::V,хтун,wrócić
933,bleiben::V,амукьун,zostać
934,warten::V,гуьзлемишун,czekać
935,erwarten::V,вил алаз акъвазун,oczekiwać
936,suchen::V,къекъуьн,szukać
937,finden::V,жугъун,znaleźć
938,versuchen::V,алахъун,próbować
939,vorbereiten::V,гьазурун,przygotować
940,lieben::V,кӏан хьун,kochać
941,mögen::V,рикӏ ацукьун,lubić
942,lachen::V,хъуьруьн,śmiać się
943,weinen::V,шехьун,płakać
944,schimpfen::V,сеперар гун,kląć
945,schimpfen::V,экъуьгъунар авун,kląć
946,sich ärgern::V,хъел акатун,gniewać się
947,sich fürchten::V,кичӏе хьун,bać się
948,fürchten::V,къурхутмиш хьун,bać się
949,fliehen::V,катун,uciekać
950,flüchten::V,катун,uciec
951,sehen::V,акун,widzieć
952,sehen::V,акун,zobaczyć
953,anschauen::V,вил вегьин,oglądać
954,ansehen::V,килигун,popatrzeć na
955,hören::V,ван хьун,słyszeć
956,zuhören::V,яб гун,słuchać
957,probieren::V,дад акун,kosztować
958,riechen::V,ни чӏугун,wąchać
959,fühlen::V,гьисс авун,czuć
960,fühlen::V,гьисс авун,odczuwać
961,frieren::V,кьун,marznąć
962,frieren::V,мекьи хьун,marznąć
963,tun::V,авун,czynić
964,können::V,хьун,móc
965,können::V,хьун,umieć
966,können::V,акъакьун,móc
967,können::V,акъакьун,umieć
968,wollen::V,кӏан хьун,chcieć
969,anfangen::V,башламишун,zacząć
970,beenden::V,куьтягьун,zakończyć
971,aufhören::V,акъвазун,przestać
972,gelingen::V,арадал атун,udać się
973,geraten::V,акъатун,udać się
974,öffnen::V,ахъаюн,otworzyć
975,schließen::V,акьалун,zamknąć
976,stellen::V,эцигун,postawić
977,setzen::V,ацукьарун,posadzić
978,legen::V,эцигун,kłaść
979,berühren::V,хкӏурун,dotykać
980,verbinden::V,гилигун,łączyć
981,bedecken::V,кӏевун,przykryć
982,aufhängen::V,куьрсарун,powiesić
983,anzünden::V,куькӏуьрун,zapalić
984,aufheben::V,хкажун,podnieść
985,zurücklassen::V,тун,zostawić
986,verlieren::V,квадарун,zgubić
987,fallen lassen::V,авадрун,upuścić
988,machen::V,авун,zrobić
989,machen::V,кар авун,zrobić
990,herstellen::V,расун,wytworzyć
991,bauen::V,туькӏуьрун,budować
992,reparieren::V,расун,naprawiać
993,verbessern::V,хъсанрун,ulepszyć
994,ändern::V,табдил авун,zmienić
995,graben::V,эгъуьнун,kopać
996,beugen::V,акӏажарун,zagiąć
997,beugen::V,кангур авун,zagiąć
998,biegen::V,патахъарун,zgiąć
999,drehen::V,алчударун,obracać
1000,umdrehen::V,элкъуьрун,obrocić
1001,heben::V,хкажун,podnosić
1002,hochheben::V,хкажун,podnieść
1003,ergreifen::V,агалчна кьун,chwycić
1004,halten::V,кьун,trzymać
1005,drücken::V,чуькьуьн,naciskać
1006,schieben::V,хуртӏ гун,pchać
1007,schieben::V,хуртӏ гун,posuwać
1008,kratzen::V,къадгъунун,drapać
1009,lecken::V,мез гун,lizać
1010,beißen::V,кӏасун,kąsać
1011,abreißen::V,галудун,oderwać
1012,abschneiden::V,атӏун,odciąć
1013,stecken::V,сухун,wetknąć
1014,brechen::V,хун,złamać
1015,brechen::V,кукӏварун,złamać
1016,klopfen::V,тахъ-тахъ авун,pukać
1017,klopfen::V,тахъ-тахъ авун,stukać
1018,hauen::V,ягъун,bić
1019,kleben::V,алкӏурун,kleić
1020,kleben::V,кукӏурун,kleić
1021,reiben::V,тӏушунун,trzeć
1022,streichen::V,алтадун,smarować
1023,schleifen::V,кӏвенкӏв авун,ostrzyć
1024,schneiden::V,атӏун,ciąć
1025,schneiden::V,атӏун,krajać
1026,rütteln::V,къарсурун,trząść
1027,schütteln::V,къарсурун,trząść
1028,schwenken::V,элягъун,machać
1029,schwenken::V,галтадун,machać
1030,schütten::V,цун,nasypać
1031,füllen::V,ацӏурун,napełnić
1032,einwickeln::V,кутун,zawinąć
1033,einwickeln::V,элкъуьрун,zawinąć
1034,tragen::V,тухун,nieść
1035,schleppen::V,галчӏурун,wlec
1036,ziehen::V,ялун,ciągnąć
1037,ziehen::V,чӏугун,ciągnąć
1038,aufbewahren::V,хуьн,przechowywać
1039,werfen::V,гадрун,rzucać
1040,fangen::V,кьун,łowić
1041,packen::V,кьун,chwycić
1042,verstecken::V,кӏевун,ukryć
1043,verstecken::V,кӏевун,schować
1044,teilen::V,паюн,podzielić
1045,schicken::V,ракъурун,posyłać
1046,bringen::V,гъун,przynieść
1047,hinzufügen::V,алава авун,dodać
1048,bekommen::V,къачун,dostać
1049,bekommen::V,жугъурун,dostać
1050,erhalten::V,къачун,otrzymać
1051,nehmen::V,къачун,wziąć
1052,wählen::V,хкягъун,wybrać
1053,auswählen::V,хкягъун,wybrać
1054,bewahren::V,хуьн,zachować
1055,behindern::V,манийвал авун,utrudnić
1056,behindern::V,манийвал авун,przeszkadzać
1057,verderben::V,чӏурун,zepsuć
1058,beschädigen::V,нукьсанвал гун,uszkodzić
1059,zerbrechen::V,хун,złamać
1060,zerreißen::V,къазунун,drzeć
1061,zerreißen::V,къазунун,rozdzierać
1062,zerstören::V,чӏурун,zniszczyć
1063,zerstören::V,барбатӏун,zniszczyć
1064,verbrennen::V,ккун,spalić
1065,geben::V,гун,dać
1066,reichen::V,вугун,podać
1067,reichen::V,гун,podać
1068,schenken::V,пишкеш авун,darować
1069,versprechen::V,гаф гун,obiecać
1070,wünschen::V,дуьа авун,życzyć
1071,loben::V,тариф авун,chwalić
1072,küssen::V,темен гун,całować
1073,wiegen::V,эчӏягъун,kołysać
1074,zudecken::V,гьалдун,przykryć
1075,wecken::V,ахварай авудун,zbudzić
1076,zeigen::V,къалурун,pokazać
1077,führen::V,тухун,wieść
1078,führen::V,тухун,prowadzić
1079,lehren::V,кӏелиз тун,uczyć
1080,unterrichten::V,тарс гун,nauczać
1081,aufziehen::V,тербия гун,wychować
1082,aufziehen::V,тербияламишун,wychować
1083,leiten::V,идара авун,kierować
1084,antreiben::V,тади кутун,popędzić
1085,einladen::V,теклиф авун,zaprosić
1086,vereinigen::V,сад авун,zjednoczyć
1087,besuchen::V,кьилив атун,odwiedzić
1088,treffen::V,гьалтун,trafić
1089,treffen::V,гьалтун,spotkać
1090,sich versammeln::V,алтӏушун,zebrać się
1091,sich versammeln::V,алтӏушун,zgromadzić się
1092,spielen::V,къугъун,grać
1093,spielen::V,къугъун,bawić się
1094,singen::V,лугьун,śpiewać
1095,singen::V,мани лугьун,śpiewać
1096,tanzen::V,кьуьл авун,pląsać
1097,tanzen::V,кьуьл авун,tańczyć
1098,sich trennen::V,къакъатун,rozstać się
1099,verlassen::V,гъил къачун,opuścić
1100,retten::V,къутармишун,ocalić
1101,retten::V,къутармишун,uratować
1102,bewachen::V,хуьн,pilnować
1103,schützen::V,хуьн,ochronić
1104,verteidigen::V,хуьн,bronić
1105,sich schlagen::V,кукӏун,pobić się
1106,schießen::V,акъатун,strzelać
1107,siegen::V,гъалиб хьун,zwycziężyć
1108,ärgern::V,хъел гъун,gniewać
1109,ärgern::V,хъел кутун,gniewać
1110,schlagen::V,ягъун,bić
1111,schlagen::V,ягъун,uderzyć
1112,schlagen::V,галукьарун,bić
1113,schlagen::V,галукьарун,uderzyć
1114,treten::V,кьуьл къекъягъун,kopnąć
1115,treten::V,кьуьл эцягъун,kopnąć
1116,stechen::V,акьадарун,ukłuć
1117,stoßen::V,эцягъун,popchnąć
1118,stehlen::V,чуьнуьхун,ukraść
1119,stören::V,хкуьрун,zakłócić
1120,stören::V,хкуьрун,przeszkodzić
1121,belästigen::V,хкуьрун,dokuczać
1122,belästigen::V,азият гун,dokuczać
1123,verbergen::V,далдаламишун,ukryć
1124,täuschen::V,алцурарун,łudzić
1125,täuschen::V,алцуррун,łudzić
1126,betrügen::V,алцурарун,oszukać
1127,betrügen::V,гьарамзадавал авун,oszukać
1128,töten::V,яна кьин,zabić
1129,wohnen::V,дуланмиш хьун,mieszkać
1130,arbeiten::V,кӏвалахун,pracować
1131,arbeiten::V,кӏвалах авун,pracować
1132,sammeln::V,кӏватӏун,zebrać
1133,pflücken::V,атӏун,zerwać
1134,jagen::V,гъуьрч авун,polować
1135,fischen::V,гъетер кьун,łowić ryby
1136,fassen::V,кьун,złapać
1137,hüten::V,чӏура хуьн,paść
1138,treiben::V,гьалун,pędzić
1139,anbinden::V,акалун,przywiązać
1140,füttern::V,ем гун,karmić
1141,melken::V,ацун,doić
1142,hacken::V,куьткуьнун,rąbać
1143,gießen::V,яд гун,lać
1144,gießen::V,яд гун,podlać
1145,reifen::V,чурун,dojrzeć
1146,reifen::V,агакьун,dojrzeć
1147,zubereiten::V,гьазурун,przyrządzić
1148,kochen::V,ругун,gotować
1149,backen::V,чурун,piec
1150,braten::V,чурун,piec
1151,braten::V,чурун,smażyć
1152,umrühren::V,какадарун,przemieszać
1153,stricken::V,хурун,dziać
1154,nähen::V,цун,szyć
1155,färben::V,шир ягъун,pofarbować
1156,reinigen::V,михьун,oczyścić
1157,waschen::V,чуьхуьн,prać
1158,abwischen::V,гуьцӏун,obetrzeć
1159,spülen::V,экъуьрун,płukać
1160,fegen::V,шуткун,zamiatać
1161,kehren::V,кул алтадун,zamieść
1162,baden::V,эхъуьн,kąpać się
1163,sich waschen::V,жендек чуьхуьн,myć się
1164,ausziehen::V,хутӏунун,zdjąć
1165,ausziehen::V,галудун,zdjąć
1166,anziehen::V,алукӏун,włożyć
1167,sich anziehen::V,алукӏун,ubrać się
1168,sich anziehen::V,парталар алукӏун,ubrać się
1169,kämmen::V,эвягъун,uczesać
1170,schmücken::V,безетмишун,ozdabiać
1171,schmücken::V,гуьрчегарун,ozdabiać
1172,sagen::V,лугьун,powiedzieć
1173,sprechen::V,рахун,mówić
1174,reden::V,рахун,mówić
1175,sich unterhalten::V,ихтилат авун,rozmawiać
1176,fragen::V,жузун,zapytać
1177,bitten::V,тӏалабун,prosić
1178,erzählen::V,ахъаюн,opowiedzieć
1179,mitteilen::V,хабар гун,zawiadomić o
1180,nennen::V,тӏвар гун,nazwać
1181,rufen::V,эверун,wołać
1182,prahlen::V,яцӏу гафар авун,chełpić się
1183,übersetzen::V,таржума авун,tłumaczyć
1184,übersetzen::V,гафладун,tłumaczyć
1185,denken::V,фикир авун,myśleć
1186,glauben::V,агъун,sądzić
1187,glauben::V,агъун,wierzyć
1188,bemerken::V,фикир гун,zauważyć
1189,begreifen::V,гъавурда акьун,zrozumieć
1190,lernen::V,кӏелун,uczyć się
1191,wissen::V,чир хьун,wiedzieć
1192,wissen::V,чирхьун,wiedzieć
1193,sich erinnern an::V,рикӏел хуьн,przypomnieć sobie
1194,vergessen::V,рикӏелай фин,zapomnieć
1195,vergessen::V,рикӏелай алатун,zapomnieć
1196,messen::V,алцумун,mierzyć
1197,zählen::V,гьисабун,liczyć
1198,rechnen::V,гьисабун,rachować
1199,lesen::V,кӏелун,czytać
1200,malen::V,кхьин,malować
1201,malen::V,шикилар чӏугун,malować
1202,zeichnen::V,чӏугун,rysować
1203,schreiben::V,кхьин,pisać
1204,besitzen::V,иеси хьун,posiadać
1205,kaufen::V,къачун,kupić
1206,kaufen::V,маса къачун,kupić
1207,verkaufen::V,гун,sprzedać
1208,verkaufen::V,маса гун,sprzedać
1209,bezahlen::V,къимет гун,zapłacić
1210,bezahlen::V,эвезда авун,zapłacić
1211,bezahlen::V,гьакъи агакьрун,zapłacić
1212,zahlen::V,къимет гун,płacić
1213,zahlen::V,эвезда авун,płacić
1214,zahlen::V,гьакъи агакьрун,płacić
1215,beherrschen::V,иеси хьун,opanować
1216,ertragen::V,таб гун,znieść
1217,Oberschenkel::N,,udo
1218,Strömung::N,,nurt
1219,Moor::N,,bagno
1220,Gedächtnis::N,,pamięć
1221,Ski::N,,narta
1222,Platte::N,,płyta
1223,Leine::N,,smycz
1224,Geschäft::N,,sprawa
1225,Geschäft::N,,interes
1226,dick[Gegenstand]::A,,gruby
1227,auf einmal::ADV,,naraz
1228,zurück::ADV,,z powrotem
1229,wieder::ADV,,znów
1230,wieder::ADV,,znowu
1231,wehen::V,,wiać
1232,rauchen::V,,dymić
1233,rauchen::V,,dymić się
1234,schaukeln::V,,huśtać
1235,schaukeln::V,,kołysać
1236,rühren::V,,wzruszyć
1237,scheinen::V,,wydawać się
1238,zu sehen sein::V,,widnieć
1239,vernehmen::V,,usłyszeć
1240,wenden::V,,obrocić
1241,binden::V,,wiązać
1242,lassen::V,,zostawić
1243,erkennen::V,,poznać
1244,verstehen::V,,rozumieć
1245,verstehen::V,,dosłyszeć
