,Concept_ID,sv,ro
863,damals::ADV,den gången,atunci
864,damals::ADV,den gången,pe atunci
865,danach::ADV,därefter,după aceasta
866,vorher::ADV,före,mai întâi
867,vorher::ADV,före,în prealabil
868,vorher::ADV,förut,mai întâi
869,vorher::ADV,förut,în prealabil
870,zuerst::ADV,först,întâi
871,zuerst::ADV,först,în primul rând
872,einmal::ADV,en gång,odată
873,manchmal::ADV,ibland,uneori
874,manchmal::ADV,ibland,câteodată
875,oft::ADV,ofta,des
876,oft::ADV,ofta,deseori
877,immer::ADV,alltid,mereu
878,immer::ADV,alltid,întotdeauna
879,niemals::ADV,aldrig,niciodată
880,hier::ADV,här,aci
881,hier::ADV,här,aici
882,hierhin::ADV,hit,încoace
883,von hier::ADV,härifrån,de aici
884,dort::ADV,där,acolo
885,dorthin::ADV,dit,dincolo
886,geradeaus::ADV,rätt fram,drept înainte
887,vorwärts::ADV,fram,înainte
888,vorwärts::ADV,framåt,înainte
889,rückwärts::ADV,baklänges,îndărăt
890,zurück::ADV,tillbaka,înapoi
891,unten::ADV,nere,jos
892,unten::ADV,nere,dedesubt
893,unten::ADV,nedanför,jos
894,unten::ADV,nedanför,dedesubt
895,hinab::ADV,ned,în jos
896,hinab::ADV,ned,de vale
897,hinab::ADV,nedåt,în jos
898,hinab::ADV,nedåt,de vale
899,oben::ADV,ovan,sus
900,oben::ADV,ovan,deasupra
901,oben::ADV,ovanpå,sus
902,oben::ADV,ovanpå,deasupra
903,hinauf::ADV,upp,în sus
904,hinauf::ADV,uppåt,în sus
905,überall::ADV,överallt,peste tot
906,überall::ADV,överallt,pretutindeni
907,nicht::ADV,ej,nu
908,nicht::ADV,inte,nu
909,ein wenig::ADV,litet,puțin
910,kaum::ADV,knappt,cu greu
911,kaum::ADV,knappt,cu anevoie
912,kaum::ADV,knappast,cu greu
913,kaum::ADV,knappast,cu anevoie
914,sehr::ADV,mycket,mult
915,sehr::ADV,mycket,foarte
916,so::ADV,så,așa
917,so::ADV,så,atât
918,noch::ADV,än,încă
919,noch::ADV,ännu,încă
920,nur::ADV,bara,doar
921,nur::ADV,endast,doar
922,schon::ADV,redan,și
923,schon::ADV,redan,deja
924,wieder::ADV,åter,iar
925,wieder::ADV,åter,iarăși
926,vergebens::ADV,förgäves,în zadar
927,vor::PRP,utanför,înainte de
928,hinter::PRP,bakom,după
929,hinter::PRP,bakom,în spatele
930,unter::PRP,under,sub
931,durch::PRP,genom,prin
932,durch::PRP,igenom,prin
933,neben::PRP,bredvid,lângă
934,neben::PRP,bredvid,alături de
935,neben::PRP,vid sidan av,lângă
936,neben::PRP,vid sidan av,alături de
937,zwischen::PRP,mellan,între
938,zwischen::PRP,mellan,dintre
939,wegen::PRP,på grund av,pentru
940,dies::PRN,detta,acesta
941,das::PRN,det,asta
942,alles::PRN,allt,tot
943,ich::PRN,jag,eu
944,du::PRN,du,tu
945,er::PRN,han,el
946,er::PRN,han,dânsul
947,wir::PRN,vi,noi
948,ihr::PRN,ni,voi
949,sie::PRN,de,ei
950,sie::PRN,de,dânșii
951,was::FPRN,vad,ce
952,wer::FPRN,vem,cine
953,wo::FADV,var,unde
954,wohin::FADV,vart,încotro
955,wie::FADV,hur,cum
956,warum::FADV,varför,de ce
957,warum::FADV,varför,pentru ce
958,wieviel::FNUM,hur mycket,cât
959,eins::NUM,en,unu
960,eins::NUM,ett,unu
961,zwei::NUM,två,doi
962,drei::NUM,tre,trei
963,vier::NUM,fyra,patru
964,fünf::NUM,fem,cinci
965,sechs::NUM,sex,șase
966,sieben::NUM,sju,șapte
967,acht::NUM,åtta,opt
968,neun::NUM,nio,nouă
969,zehn::NUM,tio,zece
970,elf::NUM,elva,unsprezece
971,zwölf::NUM,tolv,douăsprezece
972,zwanzig::NUM,tjugo,douăzeci
973,dreißig::NUM,trettio,treizeci
974,vierzig::NUM,fyrtio,patruzeci
975,fünfzig::NUM,femtio,cincizeci
976,sechzig::NUM,sextio,șaizeci
977,siebzig::NUM,sjuttio,șaptezeci
978,achtzig::NUM,åttio,optzeci
979,neunzig::NUM,nittio,nouăzeci
980,hundert::NUM,hundra,sută
981,tausend::NUM,tusen,mie
982,und::CNJ,och,și
983,oder::CNJ,eller,ori
984,stehen::V,stå,sta
985,sitzen::V,sitta,ședea
986,liegen::V,ligga,zăcea
987,liegen::V,ligga,fi culcat
988,hängen::V,hänga,atârna
989,werden::V,bli,deveni
990,werden::V,bli,se face
991,passieren::V,ske,se întâmpla
992,passieren::V,hända,se întâmpla
993,beginnen::V,börja,începe
994,enden::V,ända,se sfârși
995,enden::V,ända,se termina
996,wechseln::V,växla,se schimba
997,aufgehen[Sonne]::V,gå upp,răsări
998,untergehen[Sonne]::V,gå ned,apune
999,scheinen[Sonne]::V,skina,străluci
1000,donnern::V,dundra,tuna
1001,wehen::V,blåsa,bate
1002,strömen::V,forsa,curge în șiroaie
1003,strömen::V,strömma,curge în șiroaie
1004,fließen::V,flyta,curge
1005,sich drehen::V,snurra,se învârti
1006,schwanken::V,vackla,se clătina
1007,schwingen::V,svinga,vibra
1008,schwingen::V,svinga,flutura
1009,fallen::V,falla,cădea
1010,brennen::V,brinna,arde
1011,rauchen::V,ryka,fuma
1012,regnen::V,regna,ploua
1013,gefrieren::V,frysa,îngheța
1014,tauen::V,töa,se dezgheța
1015,schmelzen::V,smälta,se topi
1016,trocknen::V,torka,se usca
1017,sieden::V,koka,fierbe
1018,sieden::V,koka,clocoti
1019,sieden::V,sjuda,fierbe
1020,sieden::V,sjuda,clocoti
1021,faulen::V,ruttna,se împuți
1022,verfaulen::V,ruttna,putrezi
1023,reißen::V,brista,se rupe
1024,reißen::V,brista,se sfâșia
1025,versinken::V,sjunka,se scufunda
1026,vergehen::V,förgå,trece
1027,vergehen::V,förgå,se scurge
1028,erscheinen::V,synas,apărea
1029,erscheinen::V,visa sig,apărea
1030,verschwinden::V,försvinna,dispărea
1031,sinken::V,sjunka,cădea
1032,sinken::V,sjunka,coborî
1033,abnehmen::V,avta,scădea
1034,abnehmen::V,avta,descrește
1035,abnehmen::V,minskas,scădea
1036,abnehmen::V,minskas,descrește
1037,zunehmen::V,tilltaga,spori
1038,zunehmen::V,tilltaga,crește
1039,zunehmen::V,tilltaga,augmenta
1040,steigen::V,stiga,urca
1041,wachsen::V,växa,crește
1042,glänzen::V,glimma,luci
1043,glänzen::V,glimma,străluci
1044,funkeln::V,tindra,scânteia
1045,funkeln::V,gnistra,scânteia
1046,lärmen::V,bråka,face larmă
1047,lärmen::V,väsnas,face larmă
1048,läuten::V,ringa,suna
1049,klingeln::V,ringa,suna
1050,klirren::V,klirra,zăngăni
1051,brausen::V,brusa,vui
1052,rauschen::V,susa,vâjâi
1053,klingen::V,låta,suna
1054,klingen::V,klinga,suna
1055,bellen::V,skälla,lătra
1056,heulen::V,yla,urla
1057,heulen::V,tjuta,urla
1058,blasen::V,blåsa,sufla
1059,pfeifen::V,vissla,fluiera
1060,schreien::V,skrika,țipa
1061,stöhnen::V,stöna,geme
1062,zittern::V,darra,tremura
1063,zittern::V,skälva,tremura
1064,leben::V,leva,trăi
1065,geboren werden::V,födas,se naște
1066,atmen::V,andas,respira
1067,trinken::V,dricka,bea
1068,essen::V,äta,mânca
1069,schlucken::V,svälja,înghiți
1070,müde werden::V,tröttna,se obosi
1071,einschlafen::V,somna,adormi
1072,schlafen::V,sova,dormi
1073,aufwachen::V,vakna,se deștepta
1074,aufstehen::V,stiga upp,fi se scula
1075,sich erholen::V,repa sig,se relaxa
1076,sich erholen::V,repa sig,se destinde
1077,sich erholen::V,hämta sig,se relaxa
1078,sich erholen::V,hämta sig,se destinde
1079,krank werden::V,insjukna,se îmbolnăvi
1080,krank sein::V,vara sjuk,zăcea
1081,krank sein::V,vara sjuk,fi bolnav
1082,schmerzen::V,smärta,durea
1083,schmerzen::V,göra ont,durea
1084,husten::V,hosta,tuși
1085,genesen::V,tillfriskna,se însănătoși
1086,sterben::V,dö,muri
1087,umkommen::V,omkomma,pieri
1088,sich bewegen::V,röra sig,se mișca
1089,sich rühren::V,röra på sig,se mișca
1090,sich erheben::V,resa sig,se ridica
1091,sich setzen::V,sätta sig,lua loc
1092,sich setzen::V,sätta sig,se așeza
1093,hinfallen::V,falla omkull,cădea jos
1094,laufen::V,löpa,merge
1095,laufen::V,löpa,merge pe jos
1096,schreiten::V,skrida,păși
1097,spazierengehen::V,promenera,se plimba
1098,eilen::V,ila,fi se grăbi
1099,sich beeilen::V,skynda sig,se grăbi
1100,sausen::V,susa,țâșni
1101,rennen::V,löpa,fugi
1102,rennen::V,löpa,alerga
1103,rennen::V,springa,fugi
1104,rennen::V,springa,alerga
1105,springen::V,hoppa,sări
1106,klettern::V,klättra,urca
1107,klettern::V,klättra,se cățăra
1108,schaukeln::V,gunga,legăna
1109,kriechen::V,kräla,se târî
1110,schwimmen::V,simma,înota
1111,tauchen::V,dyka,se scufunda
1112,rudern::V,ro,vâsli
1113,rudern::V,ro,lopăta
1114,fahren::V,köra,merge
1115,fliegen::V,flyga,zbura
1116,gehen::V,gå,merge
1117,weggehen::V,gå bort,se duce
1118,abfahren::V,resa,pleca
1119,abfahren::V,avresa,pleca
1120,anhalten::V,stanna,se opri
1121,hineingehen::V,gå in,intra
1122,eintreten::V,träda in,intra
1123,kommen::V,komma,veni
1124,ankommen::V,ankomma,sosi
1125,ankommen::V,ankomma,ajunge
1126,zurückkommen::V,återkomma,se întoarce
1127,bleiben::V,bli,rămâne
1128,bleiben::V,förbli,rămâne
1129,warten::V,vänta,aștepta
1130,erwarten::V,vänta,aștepta
1131,suchen::V,leta,căuta
1132,finden::V,finna,găsi
1133,versuchen::V,försöka,încerca
1134,vorbereiten::V,förbereda,pregăti
1135,lieben::V,älska,iubi
1136,mögen::V,tycka om,plăcea a
1137,lachen::V,skratta,râde
1138,rühren::V,röra,mișca
1139,rühren::V,röra,înduioșa
1140,weinen::V,gråta,plânge
1141,schimpfen::V,skälla,înjura
1142,sich ärgern::V,förargas,se supăra
1143,sich fürchten::V,vara rädd,se teme
1144,sich fürchten::V,vara rädd,fi teamă a
1145,fürchten::V,frukta,se teme de
1146,fliehen::V,fly,fugi
1147,fliehen::V,rymma,fugi
1148,flüchten::V,fly,evada
1149,sehen::V,se,vedea
1150,anschauen::V,se på,privi
1151,anschauen::V,betrakta,privi
1152,ansehen::V,åse,privi
1153,hören::V,höra,auzi
1154,zuhören::V,höra på,asculta
1155,zuhören::V,lyssna till,asculta
1156,probieren::V,smaka,gusta
1157,probieren::V,smaka på,gusta
1158,riechen::V,lukta,mirosi
1159,fühlen::V,känna,simți
1160,fühlen::V,känna,resimți
1161,scheinen::V,verka,părea
1162,scheinen::V,tyckas,părea
1163,zu sehen sein::V,synas,se vedea
1164,zu sehen sein::V,kunna ses,se vedea
1165,vernehmen::V,få veta,auzi
1166,vernehmen::V,förnimma,auzi
1167,frieren::V,frysa,fi frig
1168,tun::V,göra,face
1169,können::V,kunna,ști
1170,können::V,kunna,putea
1171,wollen::V,vilja,dori
1172,anfangen::V,börja,începe
1173,beenden::V,avsluta,sfârși
1174,beenden::V,avsluta,termina
1175,aufhören::V,sluta,înceta
1176,aufhören::V,upphöra,înceta
1177,gelingen::V,lyckas,reuși
1178,gelingen::V,lyckas,izbuti
1179,geraten::V,bli,reuși
1180,öffnen::V,öppna,deschide
1181,schließen::V,låsa,închide
1182,schließen::V,stänga,închide
1183,stellen::V,ställa,pune
1184,stellen::V,ställa,așeza
1185,setzen::V,sätta,pune
1186,setzen::V,sätta,așeza
1187,legen::V,lägga,pune
1188,berühren::V,beröra,atinge
1189,verbinden::V,förbinda,lega
1190,bedecken::V,täcka,acoperi
1191,bedecken::V,betäcka,acoperi
1192,aufhängen::V,hänga,atârna
1193,aufhängen::V,hänga,spânzura
1194,aufhängen::V,hänga upp,atârna
1195,aufhängen::V,hänga upp,spânzura
1196,anzünden::V,tända,aprinde
1197,anzünden::V,antända,aprinde
1198,anzünden::V,tända på,aprinde
1199,aufheben::V,lyfta,ridica
1200,aufheben::V,lyfta,lua de jos
1201,zurücklassen::V,lämna,lăsa
1202,zurücklassen::V,lämna,lăsa în urmă
1203,zurücklassen::V,efterlämna,lăsa
1204,zurücklassen::V,efterlämna,lăsa în urmă
1205,verlieren::V,mista,pierde
1206,verlieren::V,förlora,pierde
1207,fallen lassen::V,tappa,scăpa
1208,fallen lassen::V,tappa,arunca
1209,fallen lassen::V,släppa,scăpa
1210,fallen lassen::V,släppa,arunca
1211,machen::V,göra,face
1212,herstellen::V,tillverka,fabrica
1213,herstellen::V,tillverka,confecționa
1214,herstellen::V,framställa,fabrica
1215,herstellen::V,framställa,confecționa
1216,bauen::V,bygga,clădi
1217,bauen::V,bygga,construi
1218,reparieren::V,reparera,repara
1219,verbessern::V,rätta,ameliora
1220,verbessern::V,rätta,îmbunătăți
1221,verbessern::V,förbättra,ameliora
1222,verbessern::V,förbättra,îmbunătăți
1223,ändern::V,ändra,schimba
1224,ändern::V,ändra,modifica
1225,ändern::V,förändra,schimba
1226,ändern::V,förändra,modifica
1227,graben::V,gräva,săpa
1228,beugen::V,böja,curba
1229,biegen::V,böja,îndoi
1230,biegen::V,böja,încovoia
1231,biegen::V,kröka,îndoi
1232,biegen::V,kröka,încovoia
1233,drehen::V,vrida,învârti
1234,wenden::V,vända,întoarce
1235,umdrehen::V,vrida om,învârti
1236,umdrehen::V,vrida om,întoarce
1237,heben::V,häva,ridica
1238,hochheben::V,lyfta,ridica
1239,ergreifen::V,gripa,lua
1240,ergreifen::V,gripa,apuca
1241,halten::V,hålla,ține
1242,drücken::V,trycka,apăsa
1243,drücken::V,trycka,strânge
1244,schieben::V,skjuta,împinge
1245,kratzen::V,riva,zgâria
1246,kratzen::V,skrapa,zgâria
1247,lecken::V,slicka,linge
1248,beißen::V,bita,mușca
1249,abreißen::V,slita_av,rupe
1250,abreißen::V,slita_av,smulge
1251,abreißen::V,riva_av,rupe
1252,abreißen::V,riva_av,smulge
1253,abschneiden::V,skära av,scurta
1254,binden::V,binda,lega
1255,stecken::V,sticka,pune
1256,brechen::V,bryta,rupe
1257,brechen::V,bryta,frânge
1258,brechen::V,brista,rupe
1259,brechen::V,brista,frânge
1260,klopfen::V,banka,ciocăni
1261,klopfen::V,klappa,ciocăni
1262,hauen::V,hugga,lovi
1263,kleben::V,klistra,lipi
1264,reiben::V,gnida,freca
1265,reiben::V,gnida,fricționa
1266,streichen::V,smörja,unge
1267,schleifen::V,slipa,ascuți
1268,schneiden::V,skära,tăia
1269,schneiden::V,klippa,tăia
1270,rütteln::V,skaka,zgâlțâi
1271,schütteln::V,rista,scutura
1272,schwenken::V,svänga,agita
1273,schütten::V,hälla,vărsa
1274,füllen::V,fylla,umple
1275,einwickeln::V,slå in,înveli
1276,einwickeln::V,slå in,înfășura
1277,einwickeln::V,veckla in,înveli
1278,einwickeln::V,veckla in,înfășura
1279,tragen::V,bära,căra
1280,schleppen::V,släpa,târî
1281,ziehen::V,dra,trage
1282,aufbewahren::V,förvara,păstra
1283,aufbewahren::V,förvara,conserva
1284,aufbewahren::V,ta vara på,păstra
1285,aufbewahren::V,ta vara på,conserva
1286,werfen::V,kasta,arunca
1287,fangen::V,fånga,prinde
1288,packen::V,gripa,apuca
1289,packen::V,gripa tag,apuca
1290,verstecken::V,gömma,ascunde
1291,teilen::V,dela,împărți
1292,schicken::V,skicka,trimite
1293,bringen::V,bringa,aduce
1294,hinzufügen::V,tillägga,adăuga
1295,bekommen::V,få,obține
1296,bekommen::V,få,dobândi
1297,bekommen::V,erhålla,obține
1298,bekommen::V,erhålla,dobândi
1299,erhalten::V,få,primi
1300,erhalten::V,få,căpăta
1301,erhalten::V,erhålla,primi
1302,erhalten::V,erhålla,căpăta
1303,nehmen::V,ta,lua
1304,nehmen::V,taga,lua
1305,wählen::V,välja,opta
1306,wählen::V,välja,alege
1307,auswählen::V,utvälja,selecta
1308,bewahren::V,bevara,păstra
1309,behindern::V,hindra,stingheri
1310,behindern::V,förhindra,stingheri
1311,verderben::V,förstöra,strica
1312,beschädigen::V,skada,strica
1313,zerbrechen::V,bryta isär,rupe
1314,zerbrechen::V,bryta isär,frânge
1315,zerbrechen::V,bryta sönder,rupe
1316,zerbrechen::V,bryta sönder,frânge
1317,zerreißen::V,riva sönder,rupe
1318,zerreißen::V,riva sönder,sfâșia
1319,zerreißen::V,slita sönder,rupe
1320,zerreißen::V,slita sönder,sfâșia
1321,zerstören::V,förstöra,distruge
1322,verbrennen::V,bränna,arde
1323,verbrennen::V,bränna,incendia
1324,verbrennen::V,bränna upp,arde
1325,verbrennen::V,bränna upp,incendia
1326,geben::V,ge,da
1327,reichen::V,räcka,întinde
1328,schenken::V,skänka,dărui
1329,versprechen::V,lova,făgădui
1330,wünschen::V,önska,ura
1331,loben::V,lova,lăuda
1332,loben::V,beröma,lăuda
1333,küssen::V,pussa,săruta
1334,wiegen::V,vagga,legăna
1335,zudecken::V,täcka,acoperi
1336,wecken::V,väcka,trezi
1337,wecken::V,väcka,deștepta
1338,zeigen::V,visa,arăta
1339,führen::V,föra,călăuzi
1340,lehren::V,lära,preda
1341,lehren::V,lära,învăța
1342,unterrichten::V,undervisa,învăța
1343,unterrichten::V,undervisa,instrui
1344,aufziehen::V,uppfostra,crește
1345,leiten::V,leda,duce
1346,leiten::V,leda,conduce
1347,antreiben::V,driva på,împinge
1348,antreiben::V,driva på,încuraja
1349,lassen::V,få att,pune pe să
1350,einladen::V,bjuda,invita
1351,einladen::V,inbjuda,invita
1352,vereinigen::V,förena,uni
1353,vereinigen::V,förena,întruni
1354,besuchen::V,besöka,vizita
1355,besuchen::V,besöka,face o vizită
1356,treffen::V,möta,întâlni
1357,treffen::V,träffa,întâlni
1358,sich versammeln::V,församla sig,se aduna
1359,spielen::V,leka,se juca
1360,spielen::V,spela,se juca
1361,singen::V,sjunga,cânta
1362,tanzen::V,dansa,dansa
1363,sich trennen::V,skiljas,se separa
1364,sich trennen::V,skiljas,se despărți
1365,verlassen::V,lämna,părăsi
1366,verlassen::V,lämna,abandona
1367,verlassen::V,överge,părăsi
1368,verlassen::V,överge,abandona
1369,retten::V,rädda,salva
1370,bewachen::V,bevaka,păzi
1371,schützen::V,skydda,ocroti
1372,schützen::V,skydda,proteja
1373,schützen::V,beskydda,ocroti
1374,schützen::V,beskydda,proteja
1375,verteidigen::V,försvara,apăra
1376,sich schlagen::V,slåss,se bate
1377,schießen::V,skjuta,trage
1378,siegen::V,segra,birui
1379,siegen::V,segra,învinge
1380,ärgern::V,förarga,supăra
1381,schlagen::V,slå,lovi
1382,treten::V,sparka,călca
1383,stechen::V,sticka,înțepa
1384,stechen::V,sticka,împunge
1385,stoßen::V,stöta,împinge
1386,stehlen::V,stjäla,fura
1387,stören::V,störa,deranja
1388,belästigen::V,genera,importuna
1389,belästigen::V,besvära,importuna
1390,verbergen::V,dölja,ascunde
1391,täuschen::V,vilseleda,amăgi
1392,betrügen::V,bedra,înșela
1393,töten::V,döda,omorî
1394,wohnen::V,bo,sta
1395,wohnen::V,bo,locui
1396,arbeiten::V,arbeta,lucra
1397,sammeln::V,samla,aduna
1398,sammeln::V,samla,colecționa
1399,pflücken::V,plocka,culege
1400,jagen::V,jaga,vâna
1401,fischen::V,fiska,pescui
1402,fassen::V,fånga,prinde
1403,hüten::V,vakta,paște
1404,treiben::V,driva,mână
1405,anbinden::V,binda fast,lega
1406,füttern::V,fodra,da de mâncare
1407,melken::V,mjölka,mulge
1408,hacken::V,hacka,toca
1409,hacken::V,hacka,sparge
1410,gießen::V,hälla,uda
1411,gießen::V,vattna,uda
1412,reifen::V,mogna,pârgui
1413,zubereiten::V,tillaga,găti
1414,zubereiten::V,tillreda,găti
1415,kochen::V,koka,găti
1416,backen::V,baka,coace
1417,braten::V,steka,coace
1418,umrühren::V,röra om,mesteca
1419,stricken::V,sticka,împleti
1420,nähen::V,sy,coase
1421,färben::V,färga,vopsi
1422,färben::V,färga,colora
1423,reinigen::V,rensa,curăți
1424,reinigen::V,rengöra,curăți
1425,waschen::V,tvätta,spăla
1426,abwischen::V,torka av,șterge
1427,spülen::V,spola,clăti
1428,spülen::V,skölja,clăti
1429,fegen::V,feja,mătura
1430,kehren::V,sopa,mătura
1431,baden::V,bada,se scălda
1432,sich waschen::V,tvätta sig,se spăla
1433,ausziehen::V,ta av,și scoate
1434,anziehen::V,ta på,îmbrăca
1435,sich anziehen::V,klä på sig,se îmbrăca
1436,kämmen::V,kamma,pieptăna
1437,schmücken::V,pynta,împodobi
1438,schmücken::V,smycka,împodobi
1439,sagen::V,säga,zice
1440,sagen::V,säga,spune
1441,sprechen::V,tala,vorbi
1442,reden::V,tala,vorbi
1443,reden::V,tala,discuta
1444,reden::V,prata,vorbi
1445,reden::V,prata,discuta
1446,sich unterhalten::V,prata,conversa
1447,sich unterhalten::V,prata,sta de vorbă
1448,fragen::V,fråga,întreba
1449,fragen::V,spörja,întreba
1450,bitten::V,be,ruga
1451,erzählen::V,berätta,spune
1452,erzählen::V,berätta,povesti
1453,mitteilen::V,meddela,comunica
1454,mitteilen::V,meddela,înștiința
1455,nennen::V,kalla,numi
1456,nennen::V,kalla,chema
1457,rufen::V,ropa,chema
1458,prahlen::V,pråla,se făli
1459,prahlen::V,skryta,se făli
1460,übersetzen::V,tolka,traduce
1461,übersetzen::V,översätta,traduce
1462,denken::V,tänka,gândi
1463,glauben::V,tro,crede
1464,bemerken::V,uppmärksamma,observa
1465,bemerken::V,lägga märke till,observa
1466,erkennen::V,känna igen,cunoaște
1467,erkennen::V,känna igen,recunoaște
1468,begreifen::V,begripa,pricepe
1469,begreifen::V,begripa,înțelege
1470,verstehen::V,förstå,înțelege
1471,lernen::V,lära sig,învăța
1472,wissen::V,veta,ști
1473,sich erinnern an::V,minnas,a-și aminti de
1474,sich erinnern an::V,komma ihåg,a-și aminti de
1475,vergessen::V,glömma,uita
1476,messen::V,mäta,măsura
1477,zählen::V,räkna,număra
1478,rechnen::V,räkna,calcula
1479,lesen::V,läsa,citi
1480,malen::V,måla,picta
1481,zeichnen::V,teckna,desena
1482,schreiben::V,skriva,scrie
1483,besitzen::V,äga,avea
1484,besitzen::V,äga,poseda
1485,besitzen::V,besitta,avea
1486,besitzen::V,besitta,poseda
1487,kaufen::V,köpa,cumpăra
1488,verkaufen::V,sälja,vinde
1489,bezahlen::V,betala,plăti
1490,bezahlen::V,betala,achita
1491,zahlen::V,betala,plăti
1492,beherrschen::V,behärska,stăpâni
1493,ertragen::V,tåla,răbda
1494,ertragen::V,tåla,suporta
1495,ertragen::V,uthärda,răbda
1496,ertragen::V,uthärda,suporta
