,Concept_ID,sk,ja
848,sieben::NUM,sedem,七つ
849,acht::NUM,osem,八
850,acht::NUM,osem,八つ
851,neun::NUM,deväť,九
852,neun::NUM,deväť,九つ
853,zehn::NUM,desať,十
854,elf::NUM,jedenásť,十一
855,zwölf::NUM,dvanásť,十二
856,zwanzig::NUM,dvadsať,二十
857,dreißig::NUM,tridsať,三十
858,vierzig::NUM,štyridsať,四十
859,fünfzig::NUM,päťdesiat,五十
860,sechzig::NUM,šesťdesiat,六十
861,siebzig::NUM,sedemdesiat,七十
862,achtzig::NUM,osemdesiat,八十
863,neunzig::NUM,deväťdesiat,九十
864,hundert::NUM,sto,百
865,tausend::NUM,tisíc,千
866,und::CNJ,i,-と
867,und::CNJ,i,そして
868,oder::CNJ,alebo,或いは
869,stehen::V,stáť,立っている
870,sitzen::V,sedieť,座っている
871,liegen::V,ležať,横になっている
872,hängen::V,visieť,掛かっている
873,werden::V,stať sa,なる
874,passieren::V,stať sa,起こる
875,beginnen::V,začať sa,始まる
876,enden::V,končiť sa,終わる
877,wechseln::V,meniť sa,変わる
878,aufgehen[Sonne]::V,vychádzať,出る
879,untergehen[Sonne]::V,zapadnúť,沈む
880,scheinen[Sonne]::V,svietiť,輝く
881,donnern::V,hrmieť,雷が鳴る
882,wehen::V,viať,吹く
883,strömen::V,prúdiť,流れる
884,fließen::V,tiecť,流れる
885,sich drehen::V,točiť sa,回転する
886,sich drehen::V,krútiť sa,回転する
887,schwanken::V,kolísať,揺れる
888,schwanken::V,klátiť sa,揺れる
889,schwingen::V,kývať sa,振動する
890,schwingen::V,chvieť sa,振動する
891,fallen::V,padať,落ちる
892,brennen::V,páliť,燃える
893,brennen::V,horieť,燃える
894,rauchen::V,dymiť sa,煙を出す
895,regnen::V,pršať,雨が降る
896,gefrieren::V,zamrznút,凍る
897,tauen::V,taviť sa,溶ける
898,schmelzen::V,taviť sa,溶ける
899,trocknen::V,schnúť,乾く
900,sieden::V,vrieť,沸く
901,faulen::V,hniť,腐る
902,verfaulen::V,zhniť,朽ちる
903,reißen::V,pretrhnúť sa,切れる
904,versinken::V,zapadnúť,沈む
905,versinken::V,potopiť sa,沈む
906,vergehen::V,plynúť,経つ
907,erscheinen::V,objaviť sa,現れる
908,verschwinden::V,zmiznúť,消える
909,sinken::V,klesať,下がる
910,abnehmen::V,ubúdať,減る
911,zunehmen::V,pribúdať,増える
912,steigen::V,stúpať,上がる
913,wachsen::V,rásť,伸びる
914,glänzen::V,jagať sa,輝く
915,glänzen::V,lesknúť sa,輝く
916,funkeln::V,iskriť sa,ぴかぴか光る
917,lärmen::V,lomoziť,騒ぐ
918,läuten::V,cengať,鳴る
919,klingeln::V,zvoniť,鳴る
920,klirren::V,rinčať,がらんがらんと鳴る
921,brausen::V,hučať,逆巻く
922,rauschen::V,šumieť,戦ぐ
923,klingen::V,znieť,鳴る
924,klingen::V,zvoniť,鳴る
925,bellen::V,štekať,吠える
926,bellen::V,brechať,吠える
927,heulen::V,vyť,きゃんきゃん鳴く
928,blasen::V,duť,吹く
929,blasen::V,fúkať,吹く
930,pfeifen::V,pískať,口笛を吹く
931,pfeifen::V,hvízdať,口笛を吹く
932,schreien::V,kričať,叫ぶ
933,stöhnen::V,stenať,うめく
934,zittern::V,triasť sa,震える
935,leben::V,žiť,生きている
936,geboren werden::V,narodiť sa,生まれる
937,atmen::V,dýchať,呼吸する
938,trinken::V,piť,飲む
939,essen::V,jesť,食べる
940,schlucken::V,zhltnuť,飲み込む
941,müde werden::V,unaviť sa,眠くなる
942,einschlafen::V,usnúť,寝付く
943,einschlafen::V,zaspať,寝付く
944,schlafen::V,spať,眠る
945,aufwachen::V,zobudiť sa,目が覚める
946,aufstehen::V,vstať,起きる
947,sich erholen::V,zotavovať sa,休養する
948,sich erholen::V,oddýchovať si,休養する
949,krank werden::V,ochorieť,病気になる
950,krank sein::V,chorieť,病気である
951,krank sein::V,byť chorý,病気である
952,schmerzen::V,bolieť,痛む
953,husten::V,kašľať,咳をする
954,genesen::V,uzdraviť sa,元気になる
955,sterben::V,umrieť,死ぬ
956,sterben::V,umrieť,亡くなる
957,sterben::V,zomrieť,死ぬ
958,sterben::V,zomrieť,亡くなる
959,umkommen::V,zahynúť,死亡する
960,sich bewegen::V,pohybovať sa,移動する
961,sich rühren::V,hnúť sa,動く
962,sich erheben::V,zdvihnúť sa,立ち上がる
963,sich setzen::V,sadnúť si,座る
964,hinfallen::V,spadnúť,転ぶ
965,laufen::V,bežať,歩く
966,schreiten::V,kráčať,跨ぐ
967,spazierengehen::V,prechádzať sa,散歩する
968,eilen::V,súriť,急ぐ
969,sich beeilen::V,ponáhľať sa,焦る
970,sausen::V,hučať,疾駆する
971,rennen::V,bežať,走る
972,springen::V,skákať,跳ぶ
973,klettern::V,liezť,よじ登る
974,schaukeln::V,húpať,ぶらんこに乗る
975,schaukeln::V,hojdať,ぶらんこに乗る
976,kriechen::V,liezť,這う
977,kriechen::V,plaziť sa,這う
978,schwimmen::V,plávať,泳ぐ
979,tauchen::V,ponoriť sa,潜る
980,rudern::V,veslovať,漕ぐ
981,fahren::V,ísť,行く
982,fahren::V,ísť,乗車する
983,fahren::V,jazdiť,行く
984,fahren::V,jazdiť,乗車する
985,fliegen::V,letieť,飛ぶ
986,gehen::V,ísť,行く
987,weggehen::V,odísť,立ち去る
988,weggehen::V,odchádzať,立ち去る
989,abfahren::V,odcestovať,出発する
990,anhalten::V,zadržať sa,止まる
991,anhalten::V,zastaviť sa,止まる
992,hineingehen::V,vchádzať,入る
993,eintreten::V,vojsť,中に入る
994,eintreten::V,vstúpiť,中に入る
995,kommen::V,prísť,来る
996,ankommen::V,prísť,着く
997,ankommen::V,prísť,到着する
998,ankommen::V,doraziť,着く
999,ankommen::V,doraziť,到着する
1000,zurückkommen::V,vrátiť sa,帰る
1001,bleiben::V,ostať,留まる
1002,bleiben::V,zostať,留まる
1003,warten::V,čakať,待つ
1004,erwarten::V,očakávať,期待する
1005,suchen::V,hľadať,探る
1006,finden::V,nájsť,見つける
1007,versuchen::V,skúsiť,試す
1008,versuchen::V,pokúsiť sa,試す
1009,vorbereiten::V,pripraviť,準備する
1010,lieben::V,ľúbiť,愛する
1011,lieben::V,milovať,愛する
1012,mögen::V,mať rád,好きである
1013,lachen::V,smiať sa,笑う
1014,rühren::V,dojať,感情を動かす
1015,weinen::V,plakať,泣く
1016,schimpfen::V,nadávať,叱る
1017,sich ärgern::V,hnevať sa,怒る
1018,sich ärgern::V,hnevať sa,腹を立てる
1019,sich ärgern::V,zlostiť sa,怒る
1020,sich ärgern::V,zlostiť sa,腹を立てる
1021,sich fürchten::V,báť sa,怖がる
1022,fürchten::V,báť sa,恐れる
1023,fliehen::V,utekať,逃げる
1024,flüchten::V,utiecť,逃亡する
1025,sehen::V,vidieť,見る
1026,anschauen::V,pozrieť sa na,眺める
1027,ansehen::V,pozrieť,見る
1028,hören::V,počúvať,聞く
1029,zuhören::V,počúvať,聴く
1030,probieren::V,ochutnať,食べてみる
1031,riechen::V,ňuchať,気取る
1032,fühlen::V,cítiť,感じる
1033,fühlen::V,pociťovať,感じる
1034,scheinen::V,zdať sa,ように見える
1035,zu sehen sein::V,byť vidieť,見える
1036,vernehmen::V,počuť,承る
1037,frieren::V,mrznúť,寒気がする
1038,frieren::V,oziabať,寒気がする
1039,tun::V,robiť,する
1040,können::V,môcť,出来る
1041,wollen::V,chcieť,-たい
1042,anfangen::V,začať,始める
1043,beenden::V,skončiť,終える
1044,aufhören::V,prestať,止める
1045,gelingen::V,podariť sa,成功する
1046,geraten::V,dariť sa,当たる
1047,öffnen::V,otvoriť,開く
1048,öffnen::V,otvoriť,開ける
1049,schließen::V,zavrieť,閉める
1050,stellen::V,postaviť,置く
1051,stellen::V,postaviť,据える
1052,setzen::V,posadiť,座らせる
1053,legen::V,klásť,置く
1054,legen::V,položiť,置く
1055,berühren::V,dotykať sa,触る
1056,berühren::V,dotykať sa,触れる
1057,verbinden::V,spojiť,結びつける
1058,bedecken::V,pokryť,覆う
1059,aufhängen::V,zavesiť,掛ける
1060,anzünden::V,zapáliť,燃やす
1061,anzünden::V,zapáliť,火をつける
1062,aufheben::V,zdvihnúť,拾う
1063,zurücklassen::V,zanechať,残す
1064,verlieren::V,stratiť,無くす
1065,fallen lassen::V,pustiť,落とす
1066,machen::V,robiť,作る
1067,herstellen::V,vyrobiť,製造する
1068,bauen::V,stavať,建設する
1069,bauen::V,budovať,建設する
1070,reparieren::V,opraviť,直す
1071,reparieren::V,opraviť,修理する
1072,verbessern::V,zlepšiť,改良する
1073,ändern::V,zmeniť,変える
1074,ändern::V,preinačiť,変える
1075,graben::V,ryť,掘る
1076,graben::V,kopať,掘る
1077,beugen::V,ohnúť,折る
1078,biegen::V,ohnúť,曲げる
1079,drehen::V,točiť,回す
1080,drehen::V,krútiť,回す
1081,wenden::V,obrátiť,裏返す
1082,wenden::V,prevrátiť,裏返す
1083,umdrehen::V,otočiť,裏返す
1084,umdrehen::V,obrátiť,裏返す
1085,heben::V,dvíhať,挙げる
1086,heben::V,povzniesť,挙げる
1087,hochheben::V,zdvihnúť,持ち上げる
1088,ergreifen::V,uchopiť sa,取り上げる
1089,halten::V,držať,持つ
1090,drücken::V,tisnúť,押す
1091,schieben::V,posunovať,ずらす
1092,kratzen::V,škrabať,引っ掻く
1093,lecken::V,lízať,なめる
1094,beißen::V,kúsať,噛む
1095,abreißen::V,odtrhnúť,剝ぎ取る
1096,abschneiden::V,odrezať,切り取る
1097,abschneiden::V,odkrojiť,切り取る
1098,binden::V,zaviazať,縛る
1099,binden::V,priviazať,縛る
1100,stecken::V,strčiť,差し込む
1101,brechen::V,zlomiť,破る
1102,klopfen::V,tĺcť,とんとん叩く
1103,klopfen::V,klopať,とんとん叩く
1104,hauen::V,nabiť,叩く
1105,kleben::V,lepiť,貼る
1106,kleben::V,lepiť,くっ付ける
1107,kleben::V,nalepiť,貼る
1108,kleben::V,nalepiť,くっ付ける
1109,reiben::V,trieť,擦る
1110,streichen::V,namazať,塗る
1111,schleifen::V,ostríť,研ぐ
1112,schneiden::V,rezať,切る
1113,schneiden::V,strihať,切る
1114,rütteln::V,triasť,揺さぶる
1115,rütteln::V,lomcovať,揺さぶる
1116,schütteln::V,triasť,振る
1117,schütteln::V,triasť,揺さぶる
1118,schütteln::V,potriasť,振る
1119,schütteln::V,potriasť,揺さぶる
1120,schwenken::V,mávať,振る
1121,schütten::V,sypať,注ぐ
1122,füllen::V,plniť,いっぱいにする
1123,einwickeln::V,zabaliť,包む
1124,tragen::V,niesť,運ぶ
1125,schleppen::V,vliecť,引きずる
1126,ziehen::V,ťahať,引く
1127,aufbewahren::V,uložiť,預かる
1128,aufbewahren::V,uschovať,預かる
1129,werfen::V,hodiť,投げる
1130,werfen::V,vrhnúť,投げる
1131,fangen::V,chytať,受ける
1132,packen::V,baliť,掴む
1133,packen::V,chytiť,掴む
1134,verstecken::V,skryť,隠す
1135,verstecken::V,schovať,隠す
1136,teilen::V,podeliť,分ける
1137,teilen::V,rozdeliť,分ける
1138,schicken::V,posielať,送る
1139,bringen::V,priniesť,持って行く
1140,hinzufügen::V,pripojiť,加える
1141,bekommen::V,dostať,得る
1142,erhalten::V,prijať,受ける
1143,nehmen::V,vziať,取る
1144,wählen::V,voliť,選ぶ
1145,auswählen::V,vybrať,選ぶ
1146,auswählen::V,vyvoliť,選ぶ
1147,bewahren::V,zachovať,保存する
1148,behindern::V,zavadzať,妨害する
1149,behindern::V,byť v ceste,妨害する
1150,verderben::V,skaziť,台無しにする
1151,beschädigen::V,ublížiť,損傷する
1152,beschädigen::V,poškodiť,損傷する
1153,zerbrechen::V,rozbiť,割る
1154,zerbrechen::V,prelomiť,割る
1155,zerreißen::V,pretrhnúť,引き裂く
1156,zerstören::V,zničiť,破壊する
1157,verbrennen::V,spáliť,焼く
1158,geben::V,dať,上げる
1159,reichen::V,podať,渡す
1160,schenken::V,darovať,贈る
1161,versprechen::V,sľúbiť,約束する
1162,wünschen::V,želať,望む
1163,loben::V,chváliť,褒める
1164,küssen::V,bozkať,キスする
1165,wiegen::V,kolísať,揺する
1166,zudecken::V,prikryť,覆う
1167,wecken::V,zobudiť,起こす
1168,zeigen::V,ukázať,見せる
1169,führen::V,viesť,案内する
1170,lehren::V,učiť,教える
1171,unterrichten::V,vyučovať,通知する
1172,aufziehen::V,vychovať,育てる
1173,leiten::V,viesť,導く
1174,antreiben::V,popudiť,励ます
1175,lassen::V,dať,～させる
1176,einladen::V,pozvať,誘う
1177,einladen::V,pozvať,招待する
1178,einladen::V,povolať,誘う
1179,einladen::V,povolať,招待する
1180,vereinigen::V,spojiť,一つにする
1181,vereinigen::V,zjednotiť,一つにする
1182,besuchen::V,navštíviť,訪ねる
1183,treffen::V,stretnúť,出会う
1184,sich versammeln::V,zhromaždiť sa,集まる
1185,spielen::V,hrať,遊ぶ
1186,singen::V,spievať,歌う
1187,tanzen::V,tancovať,踊る
1188,sich trennen::V,rozísť sa,別れる
1189,verlassen::V,opustiť,別れる
1190,retten::V,zachrániť,救う
1191,retten::V,zachrániť,助ける
1192,bewachen::V,strážiť,見張る
1193,bewachen::V,strážiť,軽微する
1194,schützen::V,chrániť,保護する
1195,verteidigen::V,brániť,守る
1196,sich schlagen::V,biť sa,殴る
1197,schießen::V,streliť,撃つ
1198,schießen::V,strieľať,撃つ
1199,siegen::V,zvíťaziť,勝つ
1200,ärgern::V,hnevať,怒らせる
1201,ärgern::V,zlostiť,怒らせる
1202,schlagen::V,biť,殴る
1203,schlagen::V,udrieť,殴る
1204,treten::V,kopnúť,蹴る
1205,stechen::V,bodnúť,突く
1206,stechen::V,pichnúť,突く
1207,stoßen::V,udrieť,突く
1208,stehlen::V,kradnúť,盗る
1209,stören::V,vyrušiť,構う
1210,belästigen::V,obťažovať,邪魔する
1211,verbergen::V,skryť,隠す
1212,täuschen::V,sklamať,だます
1213,betrügen::V,klamať,だます
1214,betrügen::V,podvádzať,だます
1215,töten::V,zabiť,殺す
1216,töten::V,usmrtiť,殺す
1217,wohnen::V,bývať,住む
1218,arbeiten::V,pracovať,働く
1219,sammeln::V,zbierať,集める
1220,sammeln::V,zbierať,収集する
1221,pflücken::V,trhať,摘む
1222,pflücken::V,oberať,摘む
1223,jagen::V,poľovať,狩りをする
1224,fischen::V,loviť ryby,釣る
1225,fischen::V,chytať ryby,釣る
1226,fassen::V,uloviť,捕る
1227,hüten::V,pásť,放牧する
1228,treiben::V,hnať,追う
1229,anbinden::V,priviazať,繋ぐ
1230,füttern::V,kŕmiť,餌をやる
1231,melken::V,dojiť,搾乳する
1232,hacken::V,seknúť,刻む
1233,gießen::V,polievať,水をやる
1234,reifen::V,dozrieť,熟す
1235,zubereiten::V,pripraviť,調理する
1236,kochen::V,variť,煮る
1237,backen::V,piecť,焼く
1238,backen::V,smažiť,焼く
1239,braten::V,piecť,焼く
1240,braten::V,piecť,炒める
1241,braten::V,pražiť,焼く
1242,braten::V,pražiť,炒める
1243,umrühren::V,pomiešať,混ぜる
1244,stricken::V,pliesť,編む
1245,nähen::V,šiť,縫う
1246,färben::V,zafarbiť,染める
1247,reinigen::V,čistiť,掃除する
1248,waschen::V,myť,洗う
1249,waschen::V,myť,洗濯する
1250,abwischen::V,utrieť,拭く
1251,spülen::V,vyplachovať,洗う
1252,spülen::V,vyplachovať,すすぐ
1253,fegen::V,zametať,掃除する
1254,kehren::V,zametať,掃く
1255,baden::V,kúpať sa,入浴する
1256,sich waschen::V,umývať sa,洗う
1257,ausziehen::V,zobliecť,脱ぐ
1258,anziehen::V,obliecť,着る
1259,sich anziehen::V,obliecť sa,着る
1260,kämmen::V,česať,梳く
1261,schmücken::V,ozdobiť,飾る
1262,sagen::V,povedať,言う
1263,sprechen::V,hovoriť,話す
1264,reden::V,rozprávať,話す
1265,sich unterhalten::V,rozprávať sa,話をする
1266,fragen::V,spýtať sa,聞く
1267,bitten::V,prosiť,頼む
1268,bitten::V,prosiť,お願いする
1269,erzählen::V,rozprávať,物語る
1270,mitteilen::V,oznámiť,伝える
1271,nennen::V,nazvať,名づける
1272,nennen::V,menovať,名づける
1273,rufen::V,volať,呼ぶ
1274,rufen::V,zavolať,呼ぶ
1275,prahlen::V,vystatovať sa,自慢する
1276,übersetzen::V,preložiť,訳す
1277,denken::V,myslieť,考える
1278,glauben::V,veriť,信じる
1279,bemerken::V,podotknuť,気が付く
1280,bemerken::V,spozorovať,気が付く
1281,erkennen::V,poznať,認識する
1282,begreifen::V,pochopiť,分かる
1283,begreifen::V,porozumieť,分かる
1284,verstehen::V,rozumieť,聞き取る
1285,lernen::V,učiť sa,学ぶ
1286,lernen::V,učiť sa,勉強する
1287,wissen::V,vedieť,知っている
1288,sich erinnern an::V,pamätať si na,思い出す
1289,vergessen::V,zabudnuť,忘れる
1290,messen::V,merať,計る
1291,messen::V,merať,測定する
1292,zählen::V,počítať,数える
1293,rechnen::V,rátať,計算する
1294,rechnen::V,počítať,計算する
1295,lesen::V,čítať,読む
1296,malen::V,maľovať,描く
1297,zeichnen::V,kresliť,写生する
1298,schreiben::V,písať,書く
1299,besitzen::V,mať,所持する
1300,besitzen::V,vlastniť,所持する
1301,kaufen::V,kúpiť,買う
1302,verkaufen::V,predať,売る
1303,bezahlen::V,zaplatiť,払う
1304,zahlen::V,platiť,支払う
1305,beherrschen::V,ovládať,支配する
1306,ertragen::V,znášať,耐える
1307,ertragen::V,vydržať,耐える
