,Concept_ID,sk,nl
842,hierhin::ADV,sem,hierheen
843,hierhin::ADV,tade,hierheen
844,von hier::ADV,odtiaľto,van hier
845,von hier::ADV,odtiaľto,hiervandaan
846,dort::ADV,tam,daar
847,dort::ADV,tam,ginds
848,dorthin::ADV,ta,daarheen
849,dorthin::ADV,tam,daarheen
850,geradeaus::ADV,rovno,rechtuit
851,geradeaus::ADV,rovno,rechtdoor
852,geradeaus::ADV,priamo,rechtuit
853,geradeaus::ADV,priamo,rechtdoor
854,vorwärts::ADV,napred,vooruit
855,vorwärts::ADV,napred,voorwaarts
856,rückwärts::ADV,nazad,achteruit
857,rückwärts::ADV,nazad,achterwaarts
858,zurück::ADV,späť,terug
859,zurück::ADV,naspäť,terug
860,unten::ADV,dolu,beneden
861,unten::ADV,dolu,onderaan
862,unten::ADV,naspodku,beneden
863,unten::ADV,naspodku,onderaan
864,hinab::ADV,dolu,omlaag
865,hinab::ADV,dolu,naar beneden
866,oben::ADV,hore,boven
867,oben::ADV,navrchu,boven
868,hinauf::ADV,hore,omhoog
869,hinauf::ADV,hore,naar boven
870,hinauf::ADV,navrch,omhoog
871,hinauf::ADV,navrch,naar boven
872,überall::ADV,všade,alom
873,überall::ADV,všade,overal
874,nicht::ADV,nie,niet
875,ein wenig::ADV,trocha,wat
876,kaum::ADV,ledva,amper
877,kaum::ADV,ledva,nauwelijks
878,sehr::ADV,veľmi,erg
879,sehr::ADV,veľmi,zeer
880,so::ADV,tak,zo
881,so::ADV,takto,zo
882,noch::ADV,ešte,nog
883,nur::ADV,len,maar
884,nur::ADV,len,alleen
885,schon::ADV,už,al
886,schon::ADV,už,reeds
887,wieder::ADV,zasa,weer
888,wieder::ADV,zasa,terug
889,vergebens::ADV,márne,vergeefs
890,vergebens::ADV,márne,tevergeefs
891,vergebens::ADV,nadarmo,vergeefs
892,vergebens::ADV,nadarmo,tevergeefs
893,vor::PRP,pred,voor
894,hinter::PRP,za,achter
895,unter::PRP,pod,onder
896,unter::PRP,pod,beneden
897,durch::PRP,cez,door
898,neben::PRP,pri,naast
899,neben::PRP,vedľa,naast
900,zwischen::PRP,medzi,tussen
901,wegen::PRP,pre,wegens
902,wegen::PRP,pre,vanwege
903,wegen::PRP,kvôli,wegens
904,wegen::PRP,kvôli,vanwege
905,dies::PRN,to,dit
906,dies::PRN,táto,dit
907,das::PRN,to,dat
908,alles::PRN,všetko,alles
909,ich::PRN,ja,ik
910,du::PRN,ty,je
911,du::PRN,ty,jij
912,er::PRN,on,hij
913,wir::PRN,my,we
914,wir::PRN,my,wij
915,ihr::PRN,vy,jullie
916,sie::PRN,oni,ze
917,sie::PRN,oni,zij
918,was::FPRN,čo,wat
919,wer::FPRN,kto,wie
920,wo::FADV,kde,waar
921,wohin::FADV,kam,waarheen
922,wie::FADV,ako,hoe
923,warum::FADV,prečo,waarom
924,wieviel::FNUM,koľko,hoeveel
925,eins::NUM,jeden,één
926,zwei::NUM,dva,twee
927,drei::NUM,tri,drie
928,vier::NUM,štyri,vier
929,fünf::NUM,päť,vijf
930,sechs::NUM,šesť,zes
931,sieben::NUM,sedem,zeven
932,acht::NUM,osem,acht
933,neun::NUM,deväť,negen
934,zehn::NUM,desať,tien
935,elf::NUM,jedenásť,elf
936,zwölf::NUM,dvanásť,twaalf
937,zwanzig::NUM,dvadsať,twintig
938,dreißig::NUM,tridsať,dertig
939,vierzig::NUM,štyridsať,veertig
940,fünfzig::NUM,päťdesiat,vijftig
941,sechzig::NUM,šesťdesiat,zestig
942,siebzig::NUM,sedemdesiat,zeventig
943,achtzig::NUM,osemdesiat,tachtig
944,neunzig::NUM,deväťdesiat,negentig
945,hundert::NUM,sto,honderd
946,tausend::NUM,tisíc,duizend
947,und::CNJ,i,en
948,oder::CNJ,alebo,of
949,stehen::V,stáť,staan
950,sitzen::V,sedieť,zitten
951,liegen::V,ležať,liggen
952,hängen::V,visieť,hangen
953,werden::V,stať sa,worden
954,passieren::V,stať sa,gebeuren
955,beginnen::V,začať sa,beginnen
956,enden::V,končiť sa,eindigen
957,wechseln::V,meniť sa,wijzigen
958,wechseln::V,meniť sa,veranderen
959,aufgehen[Sonne]::V,vychádzať,opgaan
960,untergehen[Sonne]::V,zapadnúť,ondergaan
961,scheinen[Sonne]::V,svietiť,schijnen
962,donnern::V,hrmieť,donderen
963,wehen::V,viať,waaien
964,strömen::V,prúdiť,stromen
965,fließen::V,tiecť,vloeien
966,sich drehen::V,točiť sa,draaien
967,sich drehen::V,točiť sa,zich draaien
968,sich drehen::V,krútiť sa,draaien
969,sich drehen::V,krútiť sa,zich draaien
970,schwanken::V,kolísať,wankelen
971,schwanken::V,klátiť sa,wankelen
972,schwingen::V,kývať sa,zwieren
973,schwingen::V,chvieť sa,zwieren
974,fallen::V,padať,vallen
975,brennen::V,páliť,branden
976,brennen::V,horieť,branden
977,rauchen::V,dymiť sa,roken
978,regnen::V,pršať,regenen
979,gefrieren::V,zamrznút,bevriezen
980,tauen::V,taviť sa,dooien
981,schmelzen::V,taviť sa,smelten
982,trocknen::V,schnúť,drogen
983,sieden::V,vrieť,koken
984,sieden::V,vrieť,zieden
985,faulen::V,hniť,rotten
986,verfaulen::V,zhniť,verrotten
987,reißen::V,pretrhnúť sa,scheuren
988,versinken::V,zapadnúť,verzinken
989,versinken::V,potopiť sa,verzinken
990,vergehen::V,plynúť,vergaan
991,erscheinen::V,objaviť sa,opdagen
992,erscheinen::V,objaviť sa,verschijnen
993,verschwinden::V,zmiznúť,verdwijnen
994,sinken::V,klesať,zinken
995,abnehmen::V,ubúdať,afnemen
996,abnehmen::V,ubúdať,verminderen
997,zunehmen::V,pribúdať,toenemen
998,steigen::V,stúpať,stijgen
999,steigen::V,stúpať,omhooggaan
1000,wachsen::V,rásť,groeien
1001,glänzen::V,jagať sa,glanzen
1002,glänzen::V,jagať sa,schitteren
1003,glänzen::V,lesknúť sa,glanzen
1004,glänzen::V,lesknúť sa,schitteren
1005,funkeln::V,iskriť sa,fonkelen
1006,lärmen::V,lomoziť,lawaai maken
1007,läuten::V,cengať,luiden
1008,klingeln::V,zvoniť,bellen
1009,klirren::V,rinčať,rinkelen
1010,brausen::V,hučať,bruisen
1011,rauschen::V,šumieť,ruisen
1012,klingen::V,znieť,klinken
1013,klingen::V,zvoniť,klinken
1014,bellen::V,štekať,blaffen
1015,bellen::V,brechať,blaffen
1016,heulen::V,vyť,huilen
1017,blasen::V,duť,blazen
1018,blasen::V,fúkať,blazen
1019,pfeifen::V,pískať,fluiten
1020,pfeifen::V,hvízdať,fluiten
1021,schreien::V,kričať,gillen
1022,schreien::V,kričať,schreeuwen
1023,stöhnen::V,stenať,steunen
1024,zittern::V,triasť sa,beven
1025,zittern::V,triasť sa,sidderen
1026,leben::V,žiť,leven
1027,geboren werden::V,narodiť sa,geboren worden
1028,atmen::V,dýchať,ademen
1029,trinken::V,piť,drinken
1030,essen::V,jesť,eten
1031,schlucken::V,zhltnuť,slikken
1032,müde werden::V,unaviť sa,moe worden
1033,einschlafen::V,usnúť,inslapen
1034,einschlafen::V,zaspať,inslapen
1035,schlafen::V,spať,slapen
1036,aufwachen::V,zobudiť sa,ontwaken
1037,aufwachen::V,zobudiť sa,wakker worden
1038,aufstehen::V,vstať,opstaan
1039,sich erholen::V,zotavovať sa,zich ontspannen
1040,sich erholen::V,oddýchovať si,zich ontspannen
1041,krank werden::V,ochorieť,ziek worden
1042,krank sein::V,chorieť,ziek zijn
1043,krank sein::V,byť chorý,ziek zijn
1044,schmerzen::V,bolieť,pijn doen
1045,husten::V,kašľať,hoesten
1046,genesen::V,uzdraviť sa,genezen
1047,sterben::V,umrieť,sterven
1048,sterben::V,umrieť,overlijden
1049,sterben::V,zomrieť,sterven
1050,sterben::V,zomrieť,overlijden
1051,umkommen::V,zahynúť,omkomen
1052,sich bewegen::V,pohybovať sa,zich bewegen
1053,sich rühren::V,hnúť sa,zich verroeren
1054,sich erheben::V,zdvihnúť sa,oprijzen
1055,sich erheben::V,zdvihnúť sa,verrijzen
1056,sich setzen::V,sadnúť si,gaan zitten
1057,hinfallen::V,spadnúť,vallen
1058,hinfallen::V,spadnúť,neervallen
1059,laufen::V,bežať,lopen
1060,schreiten::V,kráčať,stappen
1061,schreiten::V,kráčať,schrijden
1062,spazierengehen::V,prechádzať sa,gaan wandelen
1063,eilen::V,súriť,ijlen
1064,eilen::V,súriť,haasten
1065,sich beeilen::V,ponáhľať sa,zich haasten
1066,sausen::V,hučať,stuiven
1067,rennen::V,bežať,rennen
1068,springen::V,skákať,springen
1069,klettern::V,liezť,klimmen
1070,klettern::V,liezť,klauteren
1071,schaukeln::V,húpať,schommelen
1072,schaukeln::V,hojdať,schommelen
1073,kriechen::V,liezť,kruipen
1074,kriechen::V,plaziť sa,kruipen
1075,schwimmen::V,plávať,zwemmen
1076,tauchen::V,ponoriť sa,duiken
1077,rudern::V,veslovať,roeien
1078,fahren::V,ísť,rijden
1079,fahren::V,jazdiť,rijden
1080,fliegen::V,letieť,vliegen
1081,gehen::V,ísť,gaan
1082,weggehen::V,odísť,weggaan
1083,weggehen::V,odchádzať,weggaan
1084,abfahren::V,odcestovať,vertrekken
1085,anhalten::V,zadržať sa,stoppen
1086,anhalten::V,zadržať sa,stilhouden
1087,anhalten::V,zastaviť sa,stoppen
1088,anhalten::V,zastaviť sa,stilhouden
1089,hineingehen::V,vchádzať,ingaan
1090,hineingehen::V,vchádzať,binnengaan
1091,eintreten::V,vojsť,binnenkomen
1092,eintreten::V,vstúpiť,binnenkomen
1093,kommen::V,prísť,komen
1094,ankommen::V,prísť,aankomen
1095,ankommen::V,doraziť,aankomen
1096,zurückkommen::V,vrátiť sa,terugkomen
1097,bleiben::V,ostať,blijven
1098,bleiben::V,zostať,blijven
1099,warten::V,čakať,wachten
1100,erwarten::V,očakávať,verwachten
1101,suchen::V,hľadať,zoeken
1102,finden::V,nájsť,vinden
1103,versuchen::V,skúsiť,proberen
1104,versuchen::V,skúsiť,beproeven
1105,versuchen::V,pokúsiť sa,proberen
1106,versuchen::V,pokúsiť sa,beproeven
1107,vorbereiten::V,pripraviť,voorbereiden
1108,lieben::V,ľúbiť,houden van
1109,lieben::V,milovať,houden van
1110,mögen::V,mať rád,lusten
1111,mögen::V,mať rád,houden van
1112,lachen::V,smiať sa,lachen
1113,rühren::V,dojať,roeren
1114,weinen::V,plakať,huilen
1115,weinen::V,plakať,schreien
1116,schimpfen::V,nadávať,kijven
1117,schimpfen::V,nadávať,schelden
1118,sich ärgern::V,hnevať sa,zich ergeren
1119,sich ärgern::V,zlostiť sa,zich ergeren
1120,sich fürchten::V,báť sa,bang zijn
1121,fürchten::V,báť sa,vrezen
1122,fliehen::V,utekať,vluchten
1123,flüchten::V,utiecť,ontsnappen
1124,flüchten::V,utiecť,ontkomen
1125,sehen::V,vidieť,zien
1126,anschauen::V,pozrieť sa na,aankijken
1127,ansehen::V,pozrieť,aanzien
1128,ansehen::V,pozrieť,bekijken
1129,hören::V,počúvať,horen
1130,zuhören::V,počúvať,luisteren
1131,probieren::V,ochutnať,proeven
1132,riechen::V,ňuchať,ruiken
1133,fühlen::V,cítiť,voelen
1134,fühlen::V,pociťovať,voelen
1135,scheinen::V,zdať sa,lijken
1136,zu sehen sein::V,byť vidieť,te zien zijn
1137,vernehmen::V,počuť,vernemen
1138,frieren::V,mrznúť,het koud hebben
1139,frieren::V,oziabať,het koud hebben
1140,tun::V,robiť,doen
1141,können::V,môcť,kunnen
1142,wollen::V,chcieť,willen
1143,anfangen::V,začať,beginnen
1144,anfangen::V,začať,aanvangen
1145,beenden::V,skončiť,beëindigen
1146,aufhören::V,prestať,ophouden
1147,gelingen::V,podariť sa,lukken
1148,gelingen::V,podariť sa,gelukken
1149,geraten::V,dariť sa,uitvallen
1150,öffnen::V,otvoriť,openen
1151,öffnen::V,otvoriť,opendoen
1152,schließen::V,zavrieť,sluiten
1153,schließen::V,zavrieť,dichtdoen
1154,stellen::V,postaviť,stellen
1155,stellen::V,postaviť,plaatsen
1156,setzen::V,posadiť,zetten
1157,setzen::V,posadiť,plaatsen
1158,legen::V,klásť,leggen
1159,legen::V,položiť,leggen
1160,berühren::V,dotykať sa,aanraken
1161,verbinden::V,spojiť,verbinden
1162,bedecken::V,pokryť,bedekken
1163,aufhängen::V,zavesiť,ophangen
1164,anzünden::V,zapáliť,aansteken
1165,aufheben::V,zdvihnúť,oprapen
1166,zurücklassen::V,zanechať,achterlaten
1167,verlieren::V,stratiť,verliezen
1168,fallen lassen::V,pustiť,laten vallen
1169,machen::V,robiť,maken
1170,herstellen::V,vyrobiť,produceren
1171,herstellen::V,vyrobiť,voortbrengen
1172,bauen::V,stavať,bouwen
1173,bauen::V,budovať,bouwen
1174,reparieren::V,opraviť,repareren
1175,reparieren::V,opraviť,herstellen
1176,verbessern::V,zlepšiť,verbeteren
1177,ändern::V,zmeniť,wijzigen
1178,ändern::V,zmeniť,veranderen
1179,ändern::V,preinačiť,wijzigen
1180,ändern::V,preinačiť,veranderen
1181,graben::V,ryť,graven
1182,graben::V,kopať,graven
1183,beugen::V,ohnúť,buigen
1184,biegen::V,ohnúť,buigen
1185,drehen::V,točiť,draaien
1186,drehen::V,krútiť,draaien
1187,wenden::V,obrátiť,keren
1188,wenden::V,obrátiť,wenden
1189,wenden::V,prevrátiť,keren
1190,wenden::V,prevrátiť,wenden
1191,umdrehen::V,otočiť,omdraaien
1192,umdrehen::V,obrátiť,omdraaien
1193,heben::V,dvíhať,heffen
1194,heben::V,dvíhať,optillen
1195,heben::V,povzniesť,heffen
1196,heben::V,povzniesť,optillen
1197,hochheben::V,zdvihnúť,tillen
1198,ergreifen::V,uchopiť sa,pakken
1199,ergreifen::V,uchopiť sa,grijpen
1200,halten::V,držať,houden
1201,drücken::V,tisnúť,drukken
1202,schieben::V,posunovať,duwen
1203,schieben::V,posunovať,schuiven
1204,kratzen::V,škrabať,krassen
1205,lecken::V,lízať,likken
1206,beißen::V,kúsať,bijten
1207,abreißen::V,odtrhnúť,afrukken
1208,abreißen::V,odtrhnúť,afscheuren
1209,abschneiden::V,odrezať,afsnijden
1210,abschneiden::V,odkrojiť,afsnijden
1211,binden::V,zaviazať,binden
1212,binden::V,priviazať,binden
1213,stecken::V,strčiť,steken
1214,brechen::V,zlomiť,breken
1215,klopfen::V,tĺcť,kloppen
1216,klopfen::V,klopať,kloppen
1217,hauen::V,nabiť,houwen
1218,kleben::V,lepiť,plakken
1219,kleben::V,nalepiť,plakken
1220,reiben::V,trieť,wrijven
1221,streichen::V,namazať,smeren
1222,schleifen::V,ostríť,slijpen
1223,schneiden::V,rezať,snijden
1224,schneiden::V,strihať,snijden
1225,rütteln::V,triasť,schudden
1226,rütteln::V,lomcovať,schudden
1227,schütteln::V,triasť,schudden
1228,schütteln::V,potriasť,schudden
1229,schwenken::V,mávať,wuiven
1230,schwenken::V,mávať,zwaaien
1231,schütten::V,sypať,gieten
1232,schütten::V,sypať,storten
1233,füllen::V,plniť,vullen
1234,einwickeln::V,zabaliť,inwikkelen
1235,tragen::V,niesť,dragen
1236,schleppen::V,vliecť,slepen
1237,ziehen::V,ťahať,trekken
1238,aufbewahren::V,uložiť,bewaren
1239,aufbewahren::V,uschovať,bewaren
1240,werfen::V,hodiť,gooien
1241,werfen::V,vrhnúť,gooien
1242,fangen::V,chytať,vangen
1243,packen::V,baliť,pakken
1244,packen::V,baliť,vastpakken
1245,packen::V,chytiť,pakken
1246,packen::V,chytiť,vastpakken
1247,verstecken::V,skryť,verstoppen
1248,verstecken::V,schovať,verstoppen
1249,teilen::V,podeliť,delen
1250,teilen::V,rozdeliť,delen
1251,schicken::V,posielať,sturen
1252,bringen::V,priniesť,brengen
1253,hinzufügen::V,pripojiť,toevoegen
1254,bekommen::V,dostať,verkrijgen
1255,erhalten::V,prijať,krijgen
1256,nehmen::V,vziať,nemen
1257,wählen::V,voliť,kiezen
1258,wählen::V,voliť,verkiezen
1259,auswählen::V,vybrať,uitkiezen
1260,auswählen::V,vyvoliť,uitkiezen
1261,bewahren::V,zachovať,bewaren
1262,behindern::V,zavadzať,hinderen
1263,behindern::V,byť v ceste,hinderen
1264,verderben::V,skaziť,bederven
1265,beschädigen::V,ublížiť,beschadigen
1266,beschädigen::V,poškodiť,beschadigen
1267,zerbrechen::V,rozbiť,breken
1268,zerbrechen::V,rozbiť,stukbreken
1269,zerbrechen::V,prelomiť,breken
1270,zerbrechen::V,prelomiť,stukbreken
1271,zerreißen::V,pretrhnúť,scheuren
1272,zerreißen::V,pretrhnúť,verscheuren
1273,zerstören::V,zničiť,vernielen
1274,verbrennen::V,spáliť,branden
1275,verbrennen::V,spáliť,verbranden
1276,geben::V,dať,geven
1277,reichen::V,podať,reiken
1278,reichen::V,podať,aanreiken
1279,schenken::V,darovať,schenken
1280,versprechen::V,sľúbiť,beloven
1281,wünschen::V,želať,wensen
1282,loben::V,chváliť,loven
1283,loben::V,chváliť,prijzen
1284,küssen::V,bozkať,kussen
1285,wiegen::V,kolísať,wiegen
1286,zudecken::V,prikryť,toedekken
1287,wecken::V,zobudiť,wekken
1288,zeigen::V,ukázať,tonen
1289,zeigen::V,ukázať,wijzen
1290,führen::V,viesť,voeren
1291,lehren::V,učiť,leren
1292,unterrichten::V,vyučovať,onderwijzen
1293,aufziehen::V,vychovať,grootbrengen
1294,leiten::V,viesť,leiden
1295,antreiben::V,popudiť,aandrijven
1296,lassen::V,dať,laten
1297,einladen::V,pozvať,uitnodigen
1298,einladen::V,povolať,uitnodigen
1299,vereinigen::V,spojiť,verenigen
1300,vereinigen::V,zjednotiť,verenigen
1301,besuchen::V,navštíviť,bezoeken
1302,treffen::V,stretnúť,treffen
1303,treffen::V,stretnúť,ontmoeten
1304,sich versammeln::V,zhromaždiť sa,zich verzamelen
1305,spielen::V,hrať,spelen
1306,singen::V,spievať,zingen
1307,tanzen::V,tancovať,dansen
1308,sich trennen::V,rozísť sa,van elkaar gaan
1309,verlassen::V,opustiť,verlaten
1310,retten::V,zachrániť,redden
1311,bewachen::V,strážiť,bewaken
1312,schützen::V,chrániť,beschermen
1313,verteidigen::V,brániť,verdedigen
1314,sich schlagen::V,biť sa,knokken
1315,schießen::V,streliť,schieten
1316,schießen::V,strieľať,schieten
1317,siegen::V,zvíťaziť,overwinnen
1318,ärgern::V,hnevať,ergeren
1319,ärgern::V,zlostiť,ergeren
1320,schlagen::V,biť,slaan
1321,schlagen::V,udrieť,slaan
1322,treten::V,kopnúť,trappen
1323,treten::V,kopnúť,schoppen
1324,stechen::V,bodnúť,steken
1325,stechen::V,bodnúť,prikken
1326,stechen::V,pichnúť,steken
1327,stechen::V,pichnúť,prikken
1328,stoßen::V,udrieť,stoten
1329,stehlen::V,kradnúť,stelen
1330,stören::V,vyrušiť,storen
1331,stören::V,vyrušiť,verstoren
1332,belästigen::V,obťažovať,lastig vallen
1333,verbergen::V,skryť,verbergen
1334,täuschen::V,sklamať,misleiden
1335,betrügen::V,klamať,bedriegen
1336,betrügen::V,podvádzať,bedriegen
1337,töten::V,zabiť,doden
1338,töten::V,usmrtiť,doden
1339,wohnen::V,bývať,wonen
1340,arbeiten::V,pracovať,werken
1341,sammeln::V,zbierať,inzamelen
1342,sammeln::V,zbierať,verzamelen
1343,pflücken::V,trhať,plukken
1344,pflücken::V,oberať,plukken
1345,jagen::V,poľovať,jagen
1346,fischen::V,loviť ryby,vissen
1347,fischen::V,chytať ryby,vissen
1348,fassen::V,uloviť,vangen
1349,hüten::V,pásť,hoeden
1350,treiben::V,hnať,drijven
1351,anbinden::V,priviazať,vastbinden
1352,füttern::V,kŕmiť,voeren
1353,melken::V,dojiť,melken
1354,hacken::V,seknúť,hakken
1355,gießen::V,polievať,gieten
1356,reifen::V,dozrieť,rijpen
1357,zubereiten::V,pripraviť,klaarmaken
1358,zubereiten::V,pripraviť,toebereiden
1359,kochen::V,variť,koken
1360,backen::V,piecť,bakken
1361,backen::V,smažiť,bakken
1362,braten::V,piecť,braden
1363,braten::V,pražiť,braden
1364,umrühren::V,pomiešať,omroeren
1365,stricken::V,pliesť,breien
1366,nähen::V,šiť,naaien
1367,färben::V,zafarbiť,verven
1368,färben::V,zafarbiť,kleuren
1369,reinigen::V,čistiť,reinigen
1370,waschen::V,myť,wassen
1371,abwischen::V,utrieť,afvegen
1372,spülen::V,vyplachovať,spoelen
1373,spülen::V,vyplachovať,afwassen
1374,fegen::V,zametať,vegen
1375,kehren::V,zametať,vegen
1376,baden::V,kúpať sa,baden
1377,sich waschen::V,umývať sa,zich wassen
1378,ausziehen::V,zobliecť,uittrekken
1379,anziehen::V,obliecť,aantrekken
1380,sich anziehen::V,obliecť sa,zich aankleden
1381,kämmen::V,česať,kammen
1382,schmücken::V,ozdobiť,tooien
1383,sagen::V,povedať,zeggen
1384,sprechen::V,hovoriť,spreken
1385,reden::V,rozprávať,praten
1386,sich unterhalten::V,rozprávať sa,zich onderhouden
1387,fragen::V,spýtať sa,vragen
1388,bitten::V,prosiť,vragen
1389,bitten::V,prosiť,verzoeken
1390,erzählen::V,rozprávať,vertellen
1391,mitteilen::V,oznámiť,meedelen
1392,nennen::V,nazvať,noemen
1393,nennen::V,menovať,noemen
1394,rufen::V,volať,roepen
1395,rufen::V,zavolať,roepen
1396,prahlen::V,vystatovať sa,pralen
1397,übersetzen::V,preložiť,vertalen
1398,denken::V,myslieť,denken
1399,glauben::V,veriť,geloven
1400,bemerken::V,podotknuť,bemerken
1401,bemerken::V,spozorovať,bemerken
1402,erkennen::V,poznať,herkennen
1403,begreifen::V,pochopiť,begrijpen
1404,begreifen::V,porozumieť,begrijpen
1405,verstehen::V,rozumieť,verstaan
1406,lernen::V,učiť sa,leren
1407,wissen::V,vedieť,weten
1408,sich erinnern an::V,pamätať si na,zich herinneren aan
1409,vergessen::V,zabudnuť,vergeten
1410,messen::V,merať,meten
1411,zählen::V,počítať,tellen
1412,rechnen::V,rátať,rekenen
1413,rechnen::V,počítať,rekenen
1414,lesen::V,čítať,lezen
1415,malen::V,maľovať,schilderen
1416,zeichnen::V,kresliť,tekenen
1417,schreiben::V,písať,schrijven
1418,besitzen::V,mať,bezitten
1419,besitzen::V,vlastniť,bezitten
1420,kaufen::V,kúpiť,kopen
1421,verkaufen::V,predať,verkopen
1422,bezahlen::V,zaplatiť,betalen
1423,zahlen::V,platiť,betalen
1424,beherrschen::V,ovládať,beheersen
1425,ertragen::V,znášať,verdragen
1426,ertragen::V,vydržať,verdragen
