,Concept_ID,hi,fi
761,Brücke::N,सेतु,silta
762,Brunnen::N,कुआँ,kaivo
763,Weide::N,चरागाह,laidun
764,Pfad::N,पथ,polku
765,Pfad::N,पगडंडी,polku
766,Weg::N,मार्ग,tie
767,Straße::N,राह,katu
768,Straße::N,रास्ता,katu
769,Dorf::N,गाँव,kylä
770,Dorf::N,ग्राम,kylä
771,Stadt::N,शहर,kaupunki
772,Brief::N,ख़त,kirje
773,Brief::N,पत्र,kirje
774,Brief::N,चिट्ठी,kirje
775,Buch::N,किताब,kirja
776,Buch::N,पुस्तक,kirja
777,Buchstabe::N,अक्षर,kirjain
778,Zeitung::N,अख़बार,lehti
779,Zeitung::N,अख़बार,sanomalehti
780,Zeitung::N,समाचार-पत्र,lehti
781,Zeitung::N,समाचार-पत्र,sanomalehti
782,Leben::N,जीवन,elo
783,Leben::N,जीवन,elämä
784,Leben::N,ज़िंदगी,elo
785,Leben::N,ज़िंदगी,elämä
786,Tod::N,मौत,kuolema
787,Tod::N,मृत्यु,kuolema
788,Grab::N,क़ब्र,hauta
789,Kirche::N,चर्च,kirkko
790,Kirche::N,गिरजा,kirkko
791,Sünde::N,पाप,synti
792,Sünde::N,गुनाह,synti
793,Gott::N,देव,jumala
794,Gott::N,ईश्वर,jumala
795,Arbeiter::N,मज़दूर,työläinen
796,Chef::N,अध्यक्ष,päällikkö
797,Meister::N,शिल्पज्ञ,mestari
798,Arzt::N,वैद्य,lääkäri
799,Arzt::N,डॉक्टर,lääkäri
800,Arzt::N,चिकित्सक,lääkäri
801,Lehrer::N,शिक्षक,opettaja
802,Lehrer::N,अध्यापक,opettaja
803,Geld::N,धन,raha
804,Geld::N,पैसा,raha
805,Geschäft::N,सौदा,liike
806,Geschäft::N,व्यापार,liike
807,Laden::N,दुकान,puoti
808,Laden::N,दुकान,kauppa
809,Preis::N,दाम,hinta
810,Preis::N,मूल्य,hinta
811,Ware::N,माल,tavara
812,Ware::N,पण्य,tavara
813,Nutzen::N,लाभ,hyöty
814,Nutzen::N,फ़ायदा,hyöty
815,Reichtum::N,धन,rikkaus
816,Reichtum::N,दौलत,rikkaus
817,Welt::N,विश्व,maailma
818,Welt::N,दुनिया,maailma
819,Land::N,देश,maa
820,Land::N,मुल्क,maa
821,Staat::N,राज्य,valtio
822,Staat::N,राष्ट्र,valtio
823,König::N,राजा,kuningas
824,König::N,बादशाह,kuningas
825,Macht::N,शासन,mahti
826,Macht::N,सत्ता,mahti
827,Grenze::N,सरहद,raja
828,Krieg::N,जंग,sota
829,Krieg::N,युद्ध,sota
830,Feind::N,शत्रु,vihollinen
831,Feind::N,दुश्मन,vihollinen
832,Gewalt::N,हिंसा,väkivalta
833,Kampf::N,लड़ाई,taistelu
834,Kampf::N,संघर्ष,taistelu
835,Bogen[Waffe]::N,कमान,jousi
836,Pfeil::N,बान,nuoli
837,Gewehr::N,बंदूक़,kivääri
838,Fehler::N,भूल,vika
839,Fehler::N,भूल,virhe
840,Fehler::N,ग़लती,vika
841,Fehler::N,ग़लती,virhe
842,Lüge::N,झूठ,valhe
843,Lüge::N,असत्य,valhe
844,Schaden::N,हानि,vaurio
845,Schaden::N,हानि,vahinko
846,Schaden::N,नुक़सान,vaurio
847,Schaden::N,नुक़सान,vahinko
848,Unglück::N,मुसीबत,vahinko
849,Unglück::N,मुसीबत,onnettomuus
850,Unglück::N,विपात्ति,vahinko
851,Unglück::N,विपात्ति,onnettomuus
852,Schuld::N,दोष,syy
853,Schuld::N,क़सूर,syy
854,Alter::N,आयु,ikä
855,Alter::N,उम्र,ikä
856,Schluss::N,अंत,loppu
857,Schluss::N,समाप्ति,loppu
858,Zeit::N,काल,aika
859,Zeit::N,वक़्त,aika
860,Tag::N,दिन,päivä
861,Tag::N,रोज़,päivä
862,Morgen::N,सुबह,aamu
863,Morgen::N,सुबह,huomen
864,Mittag::N,दोपहर,keskipäivä
865,Mittag::N,मध्याह्न,keskipäivä
866,Abend::N,शाम,ilta
867,Abend::N,संध्या,ilta
868,Nacht::N,रात,yö
869,Nacht::N,रात्रि,yö
870,Woche::N,हफ़्ता,viikko
871,Monat::N,मास,kuukausi
872,Monat::N,महीना,kuukausi
873,Jahr::N,बरस,vuosi
874,Jahr::N,वर्ष,vuosi
875,Frühling::N,वसंत,kevät
876,Sommer::N,गरमी,kesä
877,Sommer::N,ग्रीष्म,kesä
878,Herbst::N,शरत्,syksy
879,Herbst::N,पतझड़,syksy
880,Winter::N,जाड़ा,talvi
881,Winter::N,सर्दियाँ,talvi
882,Januar::N,जनवरी,tammikuu
883,Februar::N,फ़रवरी,helmikuu
884,März::N,मार्च,maaliskuu
885,April::N,अप्रैल,huhtikuu
886,Mai::N,मई,toukokuu
887,Juni::N,जून,kesäkuu
888,Juli::N,जुलाई,heinäkuu
889,August::N,अगस्त,elokuu
890,September::N,सितंबर,syyskuu
891,Oktober::N,अक्तूबर,lokakuu
892,November::N,नवंबर,marraskuu
893,Dezember::N,दिसंबर,joulukuu
894,Montag::N,पीर,maanantai
895,Montag::N,सोमवार,maanantai
896,Dienstag::N,मंगलवार,tiistai
897,Mittwoch::N,बुधवार,keskiviikko
898,Donnerstag::N,गुरुवार,torstai
899,Donnerstag::N,बृहस्पतिवार,torstai
900,Freitag::N,शुक्रवार,perjantai
901,Samstag::N,सनीचर,lauantai
902,Samstag::N,शनिवार,lauantai
903,Sonntag::N,इतवार,sunnuntai
904,Sonntag::N,रविवार,sunnuntai
905,groß::A,बड़ा,iso
906,groß::A,बड़ा,suuri
907,klein::A,कम,pieni
908,klein::A,छोटा,pieni
909,lang::A,लंबा,pitkä
910,lang::A,दीर्घ,pitkä
911,kurz::A,लधु,lyhyt
912,kurz::A,छोटा,lyhyt
913,breit::A,चौड़ा,leveä
914,schmal::A,तंग,kapea
915,schmal::A,सँकरा,kapea
916,dicht::A,सघन,taaja
917,dick[Gegenstand]::A,मोटा,paksu
918,dünn::A,महीन,ohut
919,dünn::A,बारीक,ohut
920,fein::A,कोमल,hieno
921,fein::A,सूक्ष्म,hieno
922,fest::A,दृढ़,luja
923,fest::A,मज़बूत,luja
924,flach::A,चपटा,litteä
925,flach::A,चपटा,tasainen
926,glatt::A,चौरस,sileä
927,glatt::A,चौरस,siloinen
928,glatt::A,चिकना,sileä
929,glatt::A,चिकना,siloinen
930,hart::A,कठोर,kova
931,hart::A,सख़्त,kova
932,weich::A,नरम,pehmeä
933,weich::A,मुलायम,pehmeä
934,rund::A,गोल,pyöreä
935,rund::A,वर्तुल,pyöreä
936,spitz::A,नुकीला,terävä
937,scharf::A,पैना,terävä
938,stumpf::A,भोथरा,tylsä
939,schwer::A,भारी,raskas
940,schwer::A,भारी,painava
941,schwer::A,वज़नी,raskas
942,schwer::A,वज़नी,painava
943,schön::A,सुंदर,kaunis
944,heiß::A,उष्ण,kuuma
945,warm::A,गरम,lämmin
946,kalt::A,सर्द,kylmä
947,kalt::A,सर्द,viluinen
948,kühl::A,ठंडा,viileä
949,frisch::A,तर,tuore
950,frisch::A,ताज़ा,tuore
951,feucht::A,नम,kostea
952,feucht::A,भीगा,kostea
953,nass::A,गीला,märkä
954,trocken::A,सूखा,kuiva
955,trocken::A,ख़ुश्क,kuiva
956,voll::A,भरा,täysi
957,voll::A,पूरा,täysi
958,leer::A,ख़ाली,tyhjä
959,offen::A,खुला,avonainen
960,geschlossen::A,बंद,suljettu
961,sauber::A,साफ़,puhdas
962,sauber::A,सुथरा,puhdas
963,schmutzig::A,गंदा,likainen
964,roh::A,कच्चा,raaka
965,reif::A,पक्व,kypsä
966,reif::A,पक्का,kypsä
967,lecker::A,मज़ेदार,herkullinen
968,lecker::A,स्वादिष्ट,herkullinen
969,süß::A,मीठा,makea
970,bitter::A,कटु,karvas
971,bitter::A,कटु,kitkerä
972,bitter::A,कड़वा,karvas
973,bitter::A,कड़वा,kitkerä
974,sauer::A,खट्टा,hapan
975,hell::A,रोशन,kirkas
976,hell::A,रोशन,valoisa
977,dunkel::A,अँधेरा,pimeä
978,schwarz::A,काला,musta
979,schwarz::A,स्याह,musta
980,weiß::A,सफ़ेद,valkea
981,rot::A,लाल,punainen
982,rot::A,सुर्ख़,punainen
983,gelb::A,पीला,keltainen
984,gelb::A,ज़र्द,keltainen
985,blau::A,नीला,sininen
986,blau::A,आसमानी,sininen
987,grün::A,हरा,vihreä
988,grau::A,धूसर,harmaa
989,bunt::A,रंगीन,kirjava
990,bunt::A,बहुरंगा,kirjava
991,billig::A,सस्ता,halpa
992,billig::A,सस्ता,huokea
993,teuer::A,महँगा,kallis
994,wertvoll::A,क़ीमती,arvokas
995,wertvoll::A,मूल्यवान्,arvokas
996,blind::A,अंधा,sokea
997,taub::A,बहरा,kuuro
998,kräftig::A,ताक़तवर,väkevä
999,kräftig::A,ताक़तवर,voimakas
1000,kräftig::A,शक्तिशाली,väkevä
1001,kräftig::A,शक्तिशाली,voimakas
1002,stark::A,प्रबल,vahva
1003,stark::A,बलवान्,vahva
1004,schwach::A,कमज़ोर,heikko
1005,fett::A,मोटा,lihava
1006,fett::A,मांसल,lihava
1007,schlank::A,पतला,hoikka
1008,schlank::A,पतला,solakka
1009,schlank::A,छरहरा,hoikka
1010,schlank::A,छरहरा,solakka
1011,hübsch::A,सुंदर,soma
1012,hübsch::A,सुंदर,sievä
1013,hübsch::A,ख़ूबसूरत,soma
1014,hübsch::A,ख़ूबसूरत,sievä
1015,böse::A,पापी,paha
1016,böse::A,पापी,häijy
1017,böse::A,दुष्ट,paha
1018,böse::A,दुष्ट,häijy
1019,dumm::A,मूर्ख,tyhmä
1020,dumm::A,मूर्ख,typerä
1021,dumm::A,बुद्धू,tyhmä
1022,dumm::A,बुद्धू,typerä
1023,faul::A,आलसी,laiska
1024,faul::A,सुस्त,laiska
1025,fleißig::A,मेहनती,ahkera
1026,fleißig::A,परिश्रमी,ahkera
1027,geizig::A,कृपण,saita
1028,geizig::A,कंजूस,saita
1029,klug::A,समझदार,älykäs
1030,klug::A,होशियार,älykäs
1031,klug::A,अक़्लमंद,älykäs
1032,geschickt::A,किशल,taitava
1033,lieb::A,प्रिय,rakas
1034,lieb::A,प्यारा,rakas
1035,lustig::A,हँसमुख,hauska
1036,lustig::A,हँसमुख,iloinen
1037,lustig::A,ख़ुशदिल,hauska
1038,lustig::A,ख़ुशदिल,iloinen
1039,sanft::A,नम्र,lauha
1040,sanft::A,नम्र,lempeä
1041,hungrig::A,भूखा,nälkäinen
1042,krank::A,बीमार,sairas
1043,krank::A,अस्वस्थ,sairas
1044,nackt::A,नग्न,alaston
1045,traurig::A,उदास,surullinen
1046,traurig::A,उदास,murheellinen
1047,traurig::A,रंजीदा,surullinen
1048,traurig::A,रंजीदा,murheellinen
1049,lebendig::A,जीता,elävä
1050,lebendig::A,ज़िंदा,elävä
1051,gut::A,अच्छा,hyvä
1052,schlecht::A,बुरा,paha
1053,schlecht::A,बुरा,huono
1054,schlecht::A,ख़राब,paha
1055,schlecht::A,ख़राब,huono
1056,richtig::A,ठीक,oikea
1057,schlimm::A,बुरा,paha
1058,schlimm::A,अप्रिय,paha
1059,wahr::A,सच,tosi
1060,alt::A,पुराना,vanha
1061,neu::A,नया,uusi
1062,ehemalig::A,भूतपूर्व,entinen
1063,ehemalig::A,भूतपूर्व,muinainen
1064,alt[Lebewesen]::A,बूढ़ा,vanha
1065,alt[Lebewesen]::A,वृद्ध,vanha
1066,jung::A,जवान,nuori
1067,arm::A,ग़रीब,köyhä
1068,reich::A,धनी,rikas
1069,reich::A,अमीर,rikas
1070,bekannt::A,मालूम,tuttu
1071,bekannt::A,मालूम,tunnettu
1072,berühmt::A,मशहूर,kuuluisa
1073,berühmt::A,प्रसिद्ध,kuuluisa
1074,fremd::A,विदेशी,vieras
1075,fremd::A,अपरिचित,vieras
1076,verschieden::A,अलग,eri
1077,verschieden::A,अलग,erilainen
1078,verschieden::A,भिन्न,eri
1079,verschieden::A,भिन्न,erilainen
1080,nah::A,नज़दीकी,läheinen
1081,fern::A,दूर,etäinen
1082,fern::A,दूरस्थ,etäinen
1083,linker::A,बायाँ,vasen
1084,rechter::A,दायाँ,oikea
1085,rechter::A,दाहिना,oikea
1086,anderer::A,अन्य,muu
1087,anderer::A,अन्य,toinen
1088,anderer::A,दूसरा,muu
1089,anderer::A,दूसरा,toinen
1090,erster::A,पहला,ensimmäinen
1091,erster::A,प्रथम,ensimmäinen
1092,zweiter::A,दूसरा,toinen
1093,zweiter::A,द्वितीय,toinen
1094,dritter::A,तीसरा,kolmas
1095,letzter::A,अंतिम,viimeinen
1096,letzter::A,आख़िरी,viimeinen
1097,allein::ADV,तनहा,yksin
1098,allein::ADV,अकेले,yksin
1099,auf einmal::ADV,वक़्त में,yhdellä kertaa
1100,zusammen::ADV,एक साथ,yhdessä
1101,zusammen::ADV,साथ साथ,yhdessä
1102,lange::ADV,देर तक,kauan
1103,lange::ADV,देर तक,pitkään
1104,plötzlich::ADV,सहसा,äkkiä
1105,plötzlich::ADV,अचानक,äkkiä
1106,sofort::ADV,तुरंत,heti
1107,später::ADV,बाद को,myöhemmin
1108,später::ADV,बाद में,myöhemmin
1109,jetzt::ADV,अब,nyt
1110,jetzt::ADV,अभी,nyt
1111,heute::ADV,आज,tänään
1112,morgen::ADV,कल,huomenna
1113,bald::ADV,जल्दी,pian
1114,dann::ADV,तब,sitten
1115,gestern::ADV,कल,eilen
1116,einst::ADV,एक दिन,aikanaan
1117,einst::ADV,पहले कभी,aikanaan
1118,damals::ADV,उस समय,silloin
1119,damals::ADV,उस समय,siihen aikaan
1120,damals::ADV,उन दिनों,silloin
1121,damals::ADV,उन दिनों,siihen aikaan
1122,danach::ADV,इसके बाद,sen jälkeen
1123,danach::ADV,इसके पश्चात्,sen jälkeen
1124,vorher::ADV,पहले,ennen
1125,vorher::ADV,पेशतर,ennen
1126,zuerst::ADV,पहले,ensin
1127,zuerst::ADV,पहले,ensiksi
1128,einmal::ADV,एक बार,kerran
1129,einmal::ADV,एक दफ़ा,kerran
1130,manchmal::ADV,कभी कभी,joskus
1131,oft::ADV,अक्सर,usein
1132,immer::ADV,सदा,aina
1133,immer::ADV,हमेशा,aina
1134,niemals::ADV,कभी नहीं,ei koskaan
1135,niemals::ADV,कदापि नहीं,ei koskaan
1136,hier::ADV,इधर,tässä
1137,hier::ADV,इधर,täällä
1138,hier::ADV,यहाँ,tässä
1139,hier::ADV,यहाँ,täällä
1140,hierhin::ADV,इधर को,tähän
1141,hierhin::ADV,यहाँ को,tähän
1142,von hier::ADV,यहाँ से,tästä
1143,von hier::ADV,यहाँ से,täältä
1144,dort::ADV,उधर,siinä
1145,dort::ADV,उधर,siellä
1146,dort::ADV,वहाँ,siinä
1147,dort::ADV,वहाँ,siellä
1148,dorthin::ADV,उधर को,sinne
1149,dorthin::ADV,उधर को,tuonne
1150,dorthin::ADV,वहाँ को,sinne
1151,dorthin::ADV,वहाँ को,tuonne
1152,geradeaus::ADV,सीधे,suoraan
1153,vorwärts::ADV,आगे,eteenpäin
1154,vorwärts::ADV,आगे को,eteenpäin
1155,rückwärts::ADV,पीछे को,taaksepäin
1156,zurück::ADV,वापस,takaisin
1157,unten::ADV,नीचे,alhaalla
1158,hinab::ADV,नीचे को,alas
1159,oben::ADV,ऊपर,ylhäällä
1160,hinauf::ADV,ऊपर को,ylös
1161,überall::ADV,हर जगह,kaikkialla
1162,überall::ADV,हर स्थान,kaikkialla
1163,nicht::ADV,न,ei
1164,nicht::ADV,नहीं,ei
1165,ein wenig::ADV,कुछ,vähän
1166,ein wenig::ADV,ज़रा,vähän
1167,ein wenig::ADV,थोड़ा,vähän
1168,kaum::ADV,लगभग नहीं,tuskin
1169,kaum::ADV,बराबर नहीं,tuskin
1170,sehr::ADV,बहुत,kovin
1171,sehr::ADV,बहुत,oikein
1172,so::ADV,ऐसा,näin
1173,noch::ADV,अभी तक,vielä
1174,nur::ADV,केवल,vain
1175,nur::ADV,केवल,ainoastaan
1176,nur::ADV,सिर्फ़,vain
1177,nur::ADV,सिर्फ़,ainoastaan
1178,schon::ADV,चुकना,jo
1179,wieder::ADV,फिर,taas
1180,wieder::ADV,फिर,jälleen
1181,wieder::ADV,दुबारा,taas
1182,wieder::ADV,दुबारा,jälleen
1183,vergebens::ADV,व्यर्थ,turhaan
1184,vor::PRP,के आगे,edessä
1185,vor::PRP,के सामने,edessä
1186,hinter::PRP,के पीछे,takana
1187,unter::PRP,के तले,alla
1188,unter::PRP,के नीचे,alla
1189,durch::PRP,के पार,läpi
1190,durch::PRP,के पार,kautta
1191,neben::PRP,के पास,vieressä
1192,neben::PRP,की बग़ल में,vieressä
1193,zwischen::PRP,के बीच,välillä
1194,wegen::PRP,के कारण,takia
1195,wegen::PRP,के कारण,vuoksi
1196,wegen::PRP,की वजह से,takia
1197,wegen::PRP,की वजह से,vuoksi
1198,dies::PRN,यह,tämä
1199,das::PRN,वह,se
1200,alles::PRN,सब,kaikki
1201,alles::PRN,सब कुछ,kaikki
1202,ich::PRN,मैं,minä
1203,du::PRN,तू,sinä
1204,er::PRN,यह,hän
1205,wir::PRN,हम,me
1206,ihr::PRN,तुम,te
1207,sie::PRN,ये,he
1208,was::FPRN,क्या,mikä
1209,wer::FPRN,कौन,ken
1210,wer::FPRN,कौन,kuka
1211,wo::FADV,किधर,missä
1212,wohin::FADV,किधर,mihin
1213,wie::FADV,कैसे,miten
1214,wie::FADV,कैसे,kuinka
1215,warum::FADV,क्यों,miksi
1216,wieviel::FNUM,कितना,paljonko
1217,wieviel::FNUM,कितना,kuinka paljon
1218,eins::NUM,एक,yksi
1219,zwei::NUM,दो,kaksi
1220,drei::NUM,तीन,kolme
1221,vier::NUM,चार,neljä
1222,fünf::NUM,पाँच,viisi
1223,sechs::NUM,छह,kuusi
1224,sieben::NUM,सात,seitsemän
1225,acht::NUM,आठ,kahdeksan
1226,neun::NUM,नौ,yhdeksän
1227,zehn::NUM,दस,kymmenen
1228,elf::NUM,ग्यारह,yksitoista
1229,zwölf::NUM,बारह,kaksitoista
1230,zwanzig::NUM,बीस,kaksikymmentä
1231,dreißig::NUM,तीस,kolmekymmentä
1232,vierzig::NUM,चालीस,neljäkymmentä
1233,fünfzig::NUM,पचास,viisikymmentä
1234,sechzig::NUM,साठ,kuusikymmentä
1235,siebzig::NUM,सत्तर,seitsemänkymmentä
1236,achtzig::NUM,अस्सी,kahdeksankymmentä
1237,neunzig::NUM,नव्वे,yhdeksänkymmentä
1238,hundert::NUM,सौ,sata
1239,tausend::NUM,हज़ार,tuhat
1240,und::CNJ,और,ja
1241,oder::CNJ,या,tai
1242,stehen::V,खड़ा होना,seisoa
1243,sitzen::V,बैठना,istua
1244,liegen::V,लेटना,maata
1245,hängen::V,लटकना,riippua
1246,werden::V,बनना,tulla
1247,werden::V,बनना,joutua
1248,passieren::V,होना,sattua
1249,passieren::V,होना,tapahtua
1250,beginnen::V,आरंभ होना,alkaa
1251,beginnen::V,प्रारंभ होना,alkaa
1252,enden::V,अंत होना,loppua
1253,enden::V,अंत होना,päättyä
1254,enden::V,ख़तम होना,loppua
1255,enden::V,ख़तम होना,päättyä
1256,wechseln::V,बदलना,vaihtua
1257,wechseln::V,बदलना,vaihdella
1258,aufgehen[Sonne]::V,चढ़ना,nousta
1259,aufgehen[Sonne]::V,उदित होना,nousta
1260,untergehen[Sonne]::V,अस्त हो जाना,laskea
1261,scheinen[Sonne]::V,रोशनी देना,paistaa
1262,donnern::V,गरजना,jyristä
1263,wehen::V,चलना,tuulla
1264,wehen::V,चलना,puhaltaa
1265,strömen::V,बहना,virrata
1266,strömen::V,प्रवाहित होना,virrata
1267,fließen::V,बहना,valua
1268,fließen::V,बहना,juosta
1269,fließen::V,प्रवाहित होना,valua
1270,fließen::V,प्रवाहित होना,juosta
1271,sich drehen::V,घूमना,pyöriä
1272,schwanken::V,हिलना,horjua
1273,schwingen::V,हिलना,heilua
1274,schwingen::V,हिलना,värähdellä
1275,fallen::V,गिरना,pudota
1276,fallen::V,गिरना,langeta
1277,brennen::V,जलना,palaa
1278,rauchen::V,धुआँ उड़ाना,savuta
1279,regnen::V,बरसना,sataa
1280,gefrieren::V,जमना,jäätyä
1281,tauen::V,गलना,sulaa
1282,tauen::V,पिघलना,sulaa
1283,schmelzen::V,गलना,sulaa
1284,schmelzen::V,पिघलना,sulaa
1285,trocknen::V,सूखना,kuivua
1286,sieden::V,उबलना,kiehua
1287,faulen::V,गलना,mädätä
1288,faulen::V,सड़ना,mädätä
1289,verfaulen::V,गलना,mädätä
1290,verfaulen::V,गलना,mädäntyä
1291,verfaulen::V,सड़ना,mädätä
1292,verfaulen::V,सड़ना,mädäntyä
1293,reißen::V,फटना,revetä
1294,versinken::V,डूबना,upota
1295,versinken::V,डूबना,vajota
1296,vergehen::V,बीतना,kulua
1297,vergehen::V,गुज़रना,kulua
1298,erscheinen::V,दिखाई देना,ilmestyä
1299,verschwinden::V,ग़ायब होना,kadota
1300,sinken::V,घटना,vajota
1301,sinken::V,उतरना,vajota
1302,abnehmen::V,घटना,vähetä
1303,zunehmen::V,बढ़ना,kasvaa
1304,zunehmen::V,बढ़ना,lisääntyä
1305,steigen::V,बढ़ना,nousta
1306,wachsen::V,उगना,kasvaa
1307,glänzen::V,चमकना,kiiltää
1308,funkeln::V,जगमगाना,kipinöidä
1309,funkeln::V,टिमटिमाना,kipinöidä
1310,lärmen::V,शोर मचाना,meluta
1311,läuten::V,बजना,soida
1312,klingeln::V,बजना,soida
1313,klirren::V,झनझनाना,kalista
1314,brausen::V,साँय-साँय करना,kohista
1315,rauschen::V,सरसराना,kohista
1316,klingen::V,बजना,soida
1317,bellen::V,भौंकना,haukkua
1318,heulen::V,गुर्राना,ulvoa
1319,blasen::V,फूँकना,puhaltaa
1320,pfeifen::V,सीटी देना,viheltää
1321,schreien::V,चिल्लाना,kirkua
1322,stöhnen::V,कराहना,voihkia
1323,stöhnen::V,आहें भरना,voihkia
1324,zittern::V,काँपना,vapista
1325,leben::V,जीना,elää
1326,geboren werden::V,पैदा होना,syntyä
1327,atmen::V,साँस लेना,hengittää
1328,trinken::V,पीना,juoda
1329,essen::V,खाना,syödä
1330,schlucken::V,निगलना,niellä
1331,müde werden::V,थकना,uupua
1332,müde werden::V,उकताना,uupua
1333,einschlafen::V,सो जाना,uinahtaa
1334,schlafen::V,सोना,maata
1335,schlafen::V,सोना,nukkua
1336,aufwachen::V,जागना,herätä
1337,aufstehen::V,उठना,nousta
1338,aufstehen::V,उठना,nousta ylös
1339,sich erholen::V,सुस्ताना,levätä
1340,sich erholen::V,आराम करना,levätä
1341,krank werden::V,बीमार पड़ना,sairastua
1342,krank sein::V,बीमार होना,potea
1343,krank sein::V,बीमार होना,sairastaa
1344,schmerzen::V,दुखना,särkeä
1345,schmerzen::V,दुखना,kivistää
1346,schmerzen::V,दर्द करना,särkeä
1347,schmerzen::V,दर्द करना,kivistää
1348,husten::V,खाँसना,yskiä
1349,genesen::V,ठीक हो जाना,toipua
1350,genesen::V,स्वस्थ हो जाना,toipua
1351,sterben::V,मरना,kuolla
1352,umkommen::V,मरना,saada surmansa
1353,umkommen::V,मरना,kuolla
1354,sich bewegen::V,चलना,liikkua
1355,sich bewegen::V,हिलना,liikkua
1356,sich rühren::V,हिलना,liikahtaa
1357,sich erheben::V,उठना,nousta
1358,sich setzen::V,बैठना,istuutua
1359,hinfallen::V,गिरना,kaatua
1360,laufen::V,चलना,kävellä
1361,schreiten::V,क़दम जाना,astua
1362,schreiten::V,क़दम जाना,astella
1363,spazierengehen::V,सैर करना,kävellä
1364,eilen::V,तेज़ी से जाना,kiirehtiä
1365,eilen::V,शीघ्रता से चलना,kiirehtiä
1366,sich beeilen::V,जल्दी करना,kiirehtiä
1367,sich beeilen::V,जल्दी करना,olla kiireissään
1368,sich beeilen::V,शीघ्रता करना,kiirehtiä
1369,sich beeilen::V,शीघ्रता करना,olla kiireissään
1370,sausen::V,बड़ी तेज़ी से चलना,rynnätä
1371,sausen::V,बड़ी तेज़ी से चलना,viilettää
1372,rennen::V,भागना,juosta
1373,rennen::V,दौड़ना,juosta
1374,springen::V,उछलना,hypätä
1375,klettern::V,चढ़ना,kiivetä
1376,schaukeln::V,झूलना,kiikkua
1377,kriechen::V,रेंगना,ryömiä
1378,schwimmen::V,तैरना,uida
1379,tauchen::V,डूबना,sukeltaa
1380,rudern::V,खेना,soutaa
1381,rudern::V,चप्पू चलाना,soutaa
1382,fahren::V,चलना,ajaa
1383,fahren::V,चलना,kulkea
1384,fahren::V,यात्रा करना,ajaa
1385,fahren::V,यात्रा करना,kulkea
1386,fliegen::V,उड़ना,lentää
1387,gehen::V,जाना,käydä
1388,weggehen::V,चला जाना,lähteä
1389,weggehen::V,चला जाना,poistua
1390,weggehen::V,बाहर जाना,lähteä
1391,weggehen::V,बाहर जाना,poistua
1392,abfahren::V,छूटना,lähteä
1393,abfahren::V,रवाना होना,lähteä
1394,anhalten::V,रुकना,pysähtyä
1395,anhalten::V,रुकना,seisahtua
1396,anhalten::V,खड़ा होना,pysähtyä
1397,anhalten::V,खड़ा होना,seisahtua
1398,hineingehen::V,घुसना,mennä sisään
1399,hineingehen::V,अंदर जाना,mennä sisään
1400,eintreten::V,प्रवेश करना,astua sisään
1401,kommen::V,आना,tulla
1402,ankommen::V,पहुँचना,saapua
1403,zurückkommen::V,लौटना,palata
1404,zurückkommen::V,वापस आना,palata
1405,bleiben::V,रहना,jäädä
1406,bleiben::V,रहना,viipyä
1407,bleiben::V,रुकना,jäädä
1408,bleiben::V,रुकना,viipyä
1409,warten::V,इंतज़ार करना,odottaa
1410,erwarten::V,प्रतीक्षा करना,odottaa
1411,suchen::V,ढूँढ़ना,etsiä
1412,finden::V,पाना,löytää
1413,finden::V,ढूँढ़ निकालना,löytää
1414,versuchen::V,कोशिश करना,yrittää
1415,vorbereiten::V,तैयार करना,valmistaa
1416,lieben::V,प्यार करना,pitää
1417,lieben::V,प्यार करना,rakastaa
1418,mögen::V,पसंद होना,pitää
1419,mögen::V,पसंद होना,tykätä
1420,lachen::V,हँसना,nauraa
1421,rühren::V,छूना,liikuttaa
1422,weinen::V,रोना,itkeä
1423,schimpfen::V,गाली देना,haukkua
1424,sich ärgern::V,चिढ़ना,suuttua
1425,sich ärgern::V,नाराज़ होना,suuttua
1426,sich fürchten::V,डरना,pelätä
1427,sich fürchten::V,भय खाना,pelätä
1428,fürchten::V,डरना से,pelätä
1429,fürchten::V,भय खाना से,pelätä
1430,fliehen::V,भागना,paeta
1431,flüchten::V,निकल भागना,paeta
1432,sehen::V,देखना,nähdä
1433,anschauen::V,देखना,katsoa
1434,ansehen::V,दृष्टि डालना पर,katsoa
1435,hören::V,सुनना,kuulla
1436,zuhören::V,सुनना,kuunnella
1437,probieren::V,चखना,maistaa
1438,riechen::V,सूँघना,haistaa
1439,fühlen::V,महसूस करना,tuntea
1440,scheinen::V,लगना,tuntua
1441,zu sehen sein::V,दिखाई देना,näkyä
1442,vernehmen::V,सुनना,kuulla
1443,frieren::V,ठंड लगना,palella
1444,frieren::V,सर्दी लगना,palella
1445,tun::V,करना,tehdä
1446,können::V,सकना,osata
1447,können::V,जानना,osata
1448,wollen::V,चाहना,tahtoa
1449,anfangen::V,शुरू करना,ruveta
1450,anfangen::V,शुरू करना,aloittaa
1451,beenden::V,ख़त्म करना,lopettaa
1452,beenden::V,समाप्त करना,lopettaa
1453,aufhören::V,बंद जाना,loppua
1454,aufhören::V,समाप्त जाना,loppua
1455,gelingen::V,बनना,onnistua
1456,gelingen::V,अच्छा होना,onnistua
1457,geraten::V,बन पड़ना,sujua
1458,geraten::V,बन पड़ना,joutua
1459,öffnen::V,खोलना,avata
1460,öffnen::V,खोलना,aukaista
