,Concept_ID,vep,en
870,schwimmen::V,ujuda,swim
871,tauchen::V,čukautas,dive
872,rudern::V,souta,row
873,fahren::V,ajada,drive
874,fahren::V,ajelda,drive
875,fliegen::V,leta,fly
876,gehen::V,mända,go
877,gehen::V,kävuda,go
878,weggehen::V,päzda,go away
879,weggehen::V,lähtta,go away
880,abfahren::V,tönduda,depart
881,anhalten::V,seižutadas,stop
882,hineingehen::V,mända südäimehe,go in
883,eintreten::V,tulda,enter
884,kommen::V,tulda,come
885,ankommen::V,tulda,arrive
886,zurückkommen::V,pörtas,come back
887,bleiben::V,jäda,stay
888,warten::V,varastada,wait
889,erwarten::V,varastada,wait for
890,suchen::V,ectä,seek
891,suchen::V,ectä,look for
892,finden::V,löuta,find
893,versuchen::V,ladida,try
894,versuchen::V,rohkaita,try
895,vorbereiten::V,vaumita,prepare
896,lieben::V,armastada,love
897,mögen::V,navedida,like
898,lachen::V,nagrda,laugh
899,rühren::V,likutada,move
900,weinen::V,itkta,weep
901,schimpfen::V,laidas,grumble
902,schimpfen::V,pačatada,grumble
903,sich ärgern::V,rändüda,be annoyed
904,sich fürchten::V,varaita,be afraid
905,fürchten::V,varaita,be afraid of
906,fliehen::V,pageta,flee
907,flüchten::V,pageta,escape
908,flüchten::V,joksta,escape
909,sehen::V,nähta,see
910,anschauen::V,kacta,look at
911,ansehen::V,kacta,watch
912,hören::V,kulda,hear
913,zuhören::V,kundeltas,listen
914,probieren::V,mujada,taste
915,riechen::V,rižada,smell
916,fühlen::V,mujada,feel
917,scheinen::V,näguda,seem
918,zu sehen sein::V,näguda,show
919,vernehmen::V,kulištada,hear
920,frieren::V,kül'mdä,be cold
921,tun::V,tehta,do
922,können::V,voida,can
923,können::V,mahtta,can
924,wollen::V,himoita,want
925,wollen::V,tahtoida,want
926,anfangen::V,zavottä,start
927,anfangen::V,augotada,start
928,beenden::V,loptä,finish
929,aufhören::V,loptas,stop
930,gelingen::V,lähtta,succeed
931,gelingen::V,tehtas,succeed
932,geraten::V,tulda,turn out
933,öffnen::V,avaita,open
934,schließen::V,saubata,close
935,stellen::V,panda,put
936,stellen::V,seižutada,put
937,setzen::V,ištutada,place
938,legen::V,panda,lay
939,berühren::V,koskta,touch
940,berühren::V,käziduda,touch
941,verbinden::V,ühtenzoitta,connect
942,bedecken::V,katta,cover
943,bedecken::V,peitta,cover
944,aufhängen::V,riputada,hang up
945,anzünden::V,sütutada,light
946,aufheben::V,leta,pick up
947,zurücklassen::V,jätta,leave
948,verlieren::V,kadotada,lose
949,fallen lassen::V,kirbotada,drop
950,machen::V,säta,make
951,machen::V,tehta,make
952,herstellen::V,tehta,produce
953,bauen::V,leta,build
954,bauen::V,sauda,build
955,reparieren::V,koheta,mend
956,verbessern::V,paremboita,improve
957,ändern::V,vajehtada,alter
958,graben::V,kaida,dig
959,graben::V,čongoida,dig
960,beugen::V,koverta,bow
961,biegen::V,painda,bend
962,drehen::V,punotada,spin
963,wenden::V,käta,turn
964,wenden::V,kärauta,turn
965,umdrehen::V,käta,turn around
966,heben::V,leta,raise
967,hochheben::V,libutada,lift
968,ergreifen::V,tabata,seize
969,halten::V,pidada,hold
970,drücken::V,painda,press
971,schieben::V,žigutada,push
972,kratzen::V,künstä,scrape
973,lecken::V,nolda,lick
974,beißen::V,purda,bite
975,beißen::V,hambastada,bite
976,abreißen::V,ratketa,tear off
977,abschneiden::V,čapata,cut off
978,abschneiden::V,leikata,cut off
979,binden::V,sidoda,tie
980,stecken::V,čokaita,stick
981,brechen::V,katkaita,break
982,klopfen::V,kolkotada,knock
983,hauen::V,löda,hit
984,kleben::V,klejata,glue
985,reiben::V,hosta,rub
986,reiben::V,törkita,rub
987,reiben::V,jorotada,rub
988,streichen::V,voita,spread
989,schleifen::V,hijoida,grind
990,schleifen::V,teravzoitta,grind
991,schneiden::V,leikata,cut
992,rütteln::V,heilutada,jolt
993,schütteln::V,pudištada,shake
994,schwenken::V,maihutada,swing
995,schütten::V,valada,pour
996,füllen::V,täutta,fill
997,einwickeln::V,kärdä,wrap
998,tragen::V,kantta,carry
999,tragen::V,kandišta,carry
1000,schleppen::V,vedätada,drag
1001,ziehen::V,vedada,pull
1002,aufbewahren::V,kaita,keep
1003,werfen::V,čuta,throw
1004,werfen::V,tactä,throw
1005,fangen::V,püta,catch
1006,packen::V,tabata,grab
1007,verstecken::V,peitta,hide
1008,teilen::V,jagada,divide
1009,schicken::V,oigeta,send
1010,bringen::V,veda,bring
1011,hinzufügen::V,ližata,add
1012,bekommen::V,sada,get
1013,erhalten::V,sada,receive
1014,nehmen::V,otta,take
1015,wählen::V,valita,choose
1016,auswählen::V,valita,select
1017,bewahren::V,kaita,preserve
1018,behindern::V,telustada,hinder
1019,verderben::V,travida,spoil
1020,beschädigen::V,satatada,damage
1021,zerbrechen::V,mureta,break
1022,zerreißen::V,rebitada,tear
1023,zerstören::V,mureta,destroy
1024,verbrennen::V,poltta,burn
1025,geben::V,antta,give
1026,reichen::V,antta,hand
1027,schenken::V,lahjoita,give
1028,versprechen::V,toivotada,promise
1029,wünschen::V,toivotada,wish
1030,loben::V,kitta,praise
1031,küssen::V,tervehtada,kiss
1032,wiegen::V,likutada,rock
1033,zudecken::V,katta,cover
1034,wecken::V,noustatada,wake
1035,zeigen::V,ozutada,show
1036,führen::V,astutada,guide
1037,lehren::V,opeta,teach
1038,unterrichten::V,opeta,instruct
1039,aufziehen::V,kazvatada,bring up
1040,leiten::V,ohjata,lead
1041,antreiben::V,rigehtoitta,urge
1042,lassen::V,käskta,let
1043,einladen::V,kucta,invite
1044,vereinigen::V,ühtenzoitta,unite
1045,besuchen::V,rižada,visit
1046,treffen::V,vastata,meet
1047,sich versammeln::V,kägeta,assemble
1048,sich versammeln::V,sätas,assemble
1049,spielen::V,väta,play
1050,singen::V,pajatada,sing
1051,tanzen::V,kargaita,dance
1052,sich trennen::V,erigata,separate
1053,verlassen::V,jätta,leave
1054,retten::V,päzutada,rescue
1055,bewachen::V,varjoita,guard
1056,schützen::V,kaita,protect
1057,verteidigen::V,kaita,defend
1058,sich schlagen::V,torata,brawl
1059,schießen::V,ampta,shoot
1060,siegen::V,vägestada,win
1061,ärgern::V,verdutada,annoy
1062,ärgern::V,rändütada,annoy
1063,schlagen::V,löda,beat
1064,schlagen::V,iškta,beat
1065,treten::V,peksta,kick
1066,treten::V,topsta,kick
1067,stechen::V,pystiä,sting
1068,stoßen::V,iškta,shove
1069,stoßen::V,pudištada,shove
1070,stehlen::V,vargastada,steal
1071,stören::V,keskustada,disturb
1072,belästigen::V,tartuteldas,bother
1073,verbergen::V,katelda,conceal
1074,täuschen::V,manitada,deceive
1075,betrügen::V,manitada,cheat
1076,töten::V,rikta,kill
1077,töten::V,surmita,kill
1078,wohnen::V,eläda,dwell
1079,arbeiten::V,rata,work
1080,sammeln::V,kogota,gather
1081,pflücken::V,poimda,pick
1082,jagen::V,mecata,hunt
1083,fischen::V,kalatada,fish
1084,fassen::V,tabata,catch
1085,hüten::V,paimeta,herd
1086,treiben::V,ajada,drive
1087,anbinden::V,küttestada,tie up
1088,anbinden::V,sidoda,tie up
1089,füttern::V,sötta,feed
1090,melken::V,lüpsta,milk
1091,hacken::V,sauda,chop
1092,gießen::V,valada,water
1093,reifen::V,küpseta,ripen
1094,zubereiten::V,vaumištada,cook
1095,kochen::V,keitta,boil
1096,backen::V,paštta,bake
1097,braten::V,žarda,fry
1098,umrühren::V,segoitada,stir
1099,stricken::V,kudoda,knit
1100,nähen::V,ombelta,sew
1101,färben::V,mujutada,dye
1102,reinigen::V,puhtastada,clean
1103,waschen::V,pesta,wash
1104,abwischen::V,pühktä,wipe
1105,spülen::V,huhtoida,rinse
1106,fegen::V,pühkta,sweep
1107,kehren::V,uhoita,sweep
1108,baden::V,kül'ptäs,bath
1109,sich waschen::V,pestas,wash
1110,ausziehen::V,riičta,take off
1111,ausziehen::V,rušta,take off
1112,anziehen::V,panda päle,put on
1113,anziehen::V,panda kädehe,put on
1114,anziehen::V,panda jaugha,put on
1115,sich anziehen::V,sobdas,get dressed
1116,kämmen::V,harjata,comb
1117,schmücken::V,čomitada,decorate
1118,sagen::V,sanuda,say
1119,sprechen::V,pagišta,speak
1120,reden::V,pagišta,talk
1121,sich unterhalten::V,lodaita,chat
1122,fragen::V,küzuda,ask
1123,bitten::V,pakita,request
1124,erzählen::V,sanuda,tell
1125,erzählen::V,starinoita,tell
1126,mitteilen::V,tedotada,convey
1127,nennen::V,nimitada,name
1128,rufen::V,kucta,call
1129,prahlen::V,kittäs,brag
1130,übersetzen::V,käta,translate
1131,denken::V,meletada,think
1132,glauben::V,uskta,believe
1133,bemerken::V,homaita,notice
1134,erkennen::V,tundištada,recognize
1135,begreifen::V,tabata,grasp
1136,verstehen::V,el'geta,understand
1137,verstehen::V,toimetada,understand
1138,lernen::V,opetas,learn
1139,wissen::V,teta,know
1140,sich erinnern an::V,johtutada,remember
1141,vergessen::V,unohtada,forget
1142,messen::V,märita,measure
1143,zählen::V,lugeda,count
1144,rechnen::V,lugeda,calculate
1145,lesen::V,lugeda,read
1146,malen::V,pirta,paint
1147,zeichnen::V,pirta,draw
1148,schreiben::V,kirjutada,write
1149,besitzen::V,omištada,own
1150,kaufen::V,ostta,buy
1151,verkaufen::V,möda,sell
1152,bezahlen::V,maksta,pay for
1153,zahlen::V,maksta,pay
1154,beherrschen::V,valdoita,rule
1155,ertragen::V,tirpta,endure
