,Concept_ID,kl,kv
725,einmal::ADV,ataatsimik,ӧтпыр
726,manchmal::ADV,qaqutigu,мукӧдпыр
727,manchmal::ADV,qaqutigut,мукӧдпыр
728,oft::ADV,akulikitsumik,-лы-
729,immer::ADV,tamatigut,быдпыр
730,immer::ADV,tamatigut,быдпырся
731,hier::ADV,maani,татӧн
732,hierhin::ADV,maani,татчӧ
733,dorthin::ADV,ikuuna,сэтчин
734,geradeaus::ADV,narlumut,веськыта
735,vorwärts::ADV,pilangavoc,одзӧ
736,rückwärts::ADV,kingumut,бӧр
737,rückwärts::ADV,tunumut or tunummut,бӧр
738,zurück::ADV,kingumut,бӧр
739,zurück::ADV,tunumut or tunummut,бӧр
740,unten::ADV,kana,увтын
741,hinab::ADV,qiviu,увтас
742,überall::ADV,tamaginni,быдлан
743,überall::ADV,tamani tamaani,быдлан
744,kaum::ADV,qaqutigorsuaq,ӧдва
745,sehr::ADV,assut,вывтi
746,noch::ADV,qeratavoq,эшӧ
747,schon::ADV,taava-una,ни
748,wieder::ADV,kingumut,бӧра
749,vergebens::ADV,angiluk,весись
750,dies::PRN,manna,эта
751,dies::PRN,matuma,эта
752,das::PRN,ua,сiя
753,ich::PRN,uanga,ме
754,du::PRN,illit,тэ
755,er::PRN,una,сiя
756,wir::PRN,uagut,мийӧ
757,ihr::PRN,ilissi,ті
758,sie::PRN,uku,нія
759,was::FPRN,aat?,мый
760,wer::FPRN,kikkut,кин
761,wo::FADV,sumi,кытӧн
762,wohin::FADV,sumut,кытчӧ
763,wie::FADV,qanoq,дзик
764,warum::FADV,sooq,мыля
765,warum::FADV,sooq,мыйсянь
766,wieviel::FNUM,qassit,мымда
767,wieviel::FNUM,qanoq atsigisumik?,мымда
768,eins::NUM,ataaseq,ӧт
769,zwei::NUM,marluk,кык
770,drei::NUM,pingasut,куим
771,vier::NUM,sisamat,нёль
772,vier::NUM,qajuusat,нёль
773,fünf::NUM,tallimat,вит
774,sechs::NUM,arfineq,квать
775,sechs::NUM,arfinillit,квать
776,sieben::NUM,arfineq-marluk,сизим
777,acht::NUM,arfineq pingasut,кыкьямыс
778,neun::NUM,qulingiluat,ӧкмыс
779,neun::NUM,arfineq sisamat,ӧкмыс
780,zehn::NUM,qulit,дас
781,elf::NUM,aqqaneq,дасотік
782,zwölf::NUM,aqqaneq-marluk,даскык
783,zwanzig::NUM,tyve,кыкдас
784,dreißig::NUM,tredive,куимдас
785,dreißig::NUM,pingasunik qulillit,куимдас
786,vierzig::NUM,fyrre,нёльдас
787,fünfzig::NUM,halvtreds,витдас
788,fünfzig::NUM,tallimanik qulillit,витдас
789,sechzig::NUM,tres,кватьдас
790,siebzig::NUM,halvfjerds,сизимдас
791,achtzig::NUM,firs,кыкьямысдас
792,neunzig::NUM,halvfems,ӧкмысдас
793,hundert::NUM,et hundrede,сто
794,tausend::NUM,et tusinde,тысяча
795,und::CNJ,aamma,и
796,und::CNJ,aamma,да
797,oder::CNJ,imalluunnit,или
798,stehen::V,sikingavoq,сулавны
799,sitzen::V,ingippoq,пукавны
800,liegen::V,nalavoq,куйлыны
801,liegen::V,aqupivoq,куйлыны
802,hängen::V,nivinngarpaa,ӧшавны
803,werden::V,pinngorpoq,лоны
804,passieren::V,pivoq,аркмыны
805,beginnen::V,aallarnerpaa,петны
806,enden::V,naggaserpaa,-сь
807,enden::V,naggaserpaa,бырны
808,wechseln::V,immikkut ilivoq,вежсьыны
809,untergehen[Sonne]::V,ilioqqaasoq,пуксьыны
810,scheinen[Sonne]::V,qinnorpoq,югьявны
811,scheinen[Sonne]::V,qinngorpoq,югьявны
812,donnern::V,kalleq,гымавны
813,wehen::V,timmivoq,пӧлявны
814,sich drehen::V,ipippaa,бергавны
815,schwanken::V,aalavoq,кӧвьясьны
816,schwingen::V,issakajaat or issakatsiaarut,дюттясьны
817,fallen::V,quasivaa,усьны
818,brennen::V,seerpoq,сотчыны
819,brennen::V,uuppaa,сотчыны
820,rauchen::V,pujoorpoq,тшынасьны
821,regnen::V,siallerpoq,зэрны
822,gefrieren::V,qiulerpoq,гегдыны
823,tauen::V,aappoq,сывны
824,schmelzen::V,aappoq,сывны
825,schmelzen::V,aatsippaa,сывны
826,trocknen::V,panerserpaa,косьмыны
827,sieden::V,qalappoq,пизьны
828,reißen::V,qulli,косясьны
829,reißen::V,alittorpaa,косясьны
830,reißen::V,kimillanneq,косясьны
831,versinken::V,kivivaa,вӧйны
832,versinken::V,apparpoq,вӧйны
833,vergehen::V,qaangerpaa,мунны
834,vergehen::V,sarsuppoq,мунны
835,erscheinen::V,takutippoq,мыччисьны
836,sinken::V,kivivaa,ямны
837,sinken::V,apparpoq,ямны
838,abnehmen::V,ikillipput,ямны
839,zunehmen::V,allisippaa,паськавны
840,steigen::V,allisippaa,лэбтiсьны
841,wachsen::V,allivoq,быдмыны
842,glänzen::V,qinngorpoq,свиттявны
843,glänzen::V,qinnorpoq,свиттявны
844,funkeln::V,uisorilavoq,югйовтлыны
845,funkeln::V,uisorilavoq,югйӧв-керны
846,läuten::V,avilualaarpoq,диньгыны
847,klingeln::V,aviluarpoq,силькӧтны
848,klingeln::V,aviluarpaluppoq,силькӧтны
849,brausen::V,ittuk,гуасьны
850,brausen::V,ittuppoq,гуасьны
851,brausen::V,ittuppaluppoq,гуасьны
852,bellen::V,qiluppoq,увтны
853,bellen::V,qiluppoq,вувтны
854,heulen::V,maarpoq,уннявны
855,heulen::V,maalavoq,уннявны
856,heulen::V,miaggoorpoq,уннявны
857,blasen::V,aporneq,пӧлявны
858,pfeifen::V,siggartartitsivoq,пиксыны
859,pfeifen::V,siorsulavoq,пиксыны
860,schreien::V,suaarpoq,айзыны
861,stöhnen::V,nipiliorpoq,ойзыны
862,stöhnen::V,nipiliorpoq,ружтыны
863,stöhnen::V,nipilliorpoq,ойзыны
864,stöhnen::V,nipilliorpoq,ружтыны
865,zittern::V,qarsulivik,легьявны
866,leben::V,inuuvoq,овны
867,geboren werden::V,inuuvoq,шогмыны
868,geboren werden::V,inunngorpoq,шогмыны
869,atmen::V,anersaarpoq,лолавны
870,trinken::V,imerpoq,юны
871,essen::V,tamorpoq,сёйны
872,schlucken::V,tuluarnaq,ньылавны
873,einschlafen::V,sinippoq,ланьтны
874,schlafen::V,sinik,узьны
875,aufwachen::V,iterpoq,саймыны
876,aufwachen::V,iterpoq,пальмыны
877,aufwachen::V,eqqumavoq,саймыны
878,aufwachen::V,eqqumavoq,пальмыны
879,aufstehen::V,makippoq,сувтны
880,sich erholen::V,qasuerserpoq,шоччисьлыны
881,schmerzen::V,anneraa,висьны
882,schmerzen::V,annernarpoq,висьны
883,husten::V,quersorpoq,кашляйтны
884,genesen::V,ajunngissivoq,бурдны
885,genesen::V,ilisimmarpoq,бурдны
886,genesen::V,ilorrippoq,бурдны
887,sterben::V,toquvoq,кувны
888,sich bewegen::V,ingerlavoq,локны
889,sich bewegen::V,ingerlavoq,ветлӧтны
890,sich setzen::V,ingippoq,пуксьыны
891,laufen::V,arpappoq,мунны
892,schreiten::V,ingerlavoq,тальччавны
893,spazierengehen::V,utertakajaarpoq,котрасьны
894,spazierengehen::V,utertakattajaarpoq,котрасьны
895,eilen::V,qaa qaa,тэрмасьны
896,eilen::V,qiilasaarpoq,тэрмасьны
897,eilen::V,ingerlasaarpaa,тэрмасьны
898,sich beeilen::V,tuaviorpoq,тэрмасьны
899,sausen::V,uiguut,вирдавны-котӧртны
900,rennen::V,igivoq,
901,springen::V,upernassaq,чеччавны
902,klettern::V,pilaakkeerpoq,кышасьны
903,schaukeln::V,aalavoq,чурликасьны
904,schwimmen::V,naluppoq,вартчыны
905,tauchen::V,allorpoq,сунгисьны ваӧ
906,rudern::V,ipuppaa,сынны
907,fahren::V,qimusserpoq,мунны
908,fliegen::V,timmivoq,лэбавны
909,weggehen::V,piiarpoq,мунны
910,anhalten::V,unitsippaa,сувтны
911,hineingehen::V,timaappaa,пырны
912,eintreten::V,allattorpaa,пырны
913,kommen::V,qaa-,локны
914,kommen::V,pivaa,локны
915,ankommen::V,tikippoq,локны
916,zurückkommen::V,angerlarpoq,бертны
917,zurückkommen::V,angerlarpoq,панӧвтсьыны
918,bleiben::V,uninngavoq,кольччыны
919,warten::V,paavoq,видзчисьны
920,warten::V,utaqqivoq,видзчисьны
921,suchen::V,nivivaa,кошшыны
922,finden::V,nanivaa,адззыны
923,versuchen::V,uuppaa,пондыны
924,versuchen::V,uuppaa,пондӧтны
925,versuchen::V,ussersarpaa,пондыны
926,versuchen::V,ussersarpaa,пондӧтны
927,vorbereiten::V,piareersarpaa,лӧсьӧтны
928,lieben::V,asavaa,милуйтны
929,mögen::V,akaaraa,радейтны
930,rühren::V,qeerlerpaa,сьӧлӧм вӧрзьӧтны
931,weinen::V,qiavoq,горзыны
932,schimpfen::V,qatimaarpoq,видчыны
933,sich ärgern::V,ugguutigaa,лёкавны
934,sich fürchten::V,eqqanaarpoq,повны
935,fürchten::V,ersigaa,повны
936,fliehen::V,qimaavoq,пышшыны
937,flüchten::V,allikarfigaa,пышшыны
938,sehen::V,isigaa,адззыны
939,ansehen::V,alaatsinaappaa,видзӧтны
940,hören::V,tusarpaa,кывны
941,zuhören::V,naalappoq,кывзыны
942,riechen::V,tipippoq,дукавны
943,fühlen::V,misigaa,кывны
944,scheinen::V,takutippoq,декуйтчыны
945,frieren::V,qiiavoq,гегдыны
946,tun::V,iliorpoq,керны
947,wollen::V,piumavaa,мӧдны
948,anfangen::V,pilerpoq,петны
949,beenden::V,naggaserpaa,ештӧтны
950,beenden::V,naggaserpaa,керыштны
951,aufhören::V,naammatsippaa,дугдыны
952,öffnen::V,ammarpaa,осьтны
953,schließen::V,matuaa,пӧднавны
954,stellen::V,ilivaa,сувтӧтны
955,stellen::V,iliorarpai,сувтӧтны
956,stellen::V,ilioqqarpai,сувтӧтны
957,setzen::V,iliorarpai,пуксьӧтны
958,setzen::V,ilioqqarpai,пуксьӧтны
959,legen::V,ilivaa,пуктыны
960,berühren::V,attorpaa,вӧрзьӧтны
961,verbinden::V,taperserpaa,йитны
962,bedecken::V,iikkerpaa,вевттьыны
963,bedecken::V,iikkersorpaa,вевттьыны
964,aufhängen::V,inivaa,ӧшӧтны
965,aufhängen::V,iniorarpai,ӧшӧтны
966,anzünden::V,saggaavoq,ӧзтыны
967,aufheben::V,allisippaa,лэбтыны
968,zurücklassen::V,aallarpoq,кольны
969,verlieren::V,annaavaa,ӧштыны
970,fallen lassen::V,nakkaavaa,уськӧтны
971,machen::V,iliorpoq,керны
972,herstellen::V,anillatsippaa,вӧчны
973,bauen::V,marrarterpaa,строитны
974,reparieren::V,iluarsaappaa,вочны
975,verbessern::V,naqqippaa,бурсьӧтны
976,graben::V,assappaa,гарйыны
977,beugen::V,qappappoq,кусіньтны
978,biegen::V,qappappoq,чукыльтыштны
979,wenden::V,assappaa,бергӧтны
980,wenden::V,assakarpoq,бергӧтны
981,umdrehen::V,assakartippaa,бергӧтны
982,heben::V,kivippaa,лэбтыны
983,hochheben::V,kissumiarpaa,лэбтыны
984,ergreifen::V,isaappaa,кватитны
985,ergreifen::V,isaguppaa,кватитны
986,halten::V,minarpaa,видзны
987,drücken::V,naqittaat,личкыны
988,kratzen::V,qitsuppaa,шаркӧтны
989,lecken::V,aluppaa,нювны
990,beißen::V,kiivaa,йирны
991,abreißen::V,aqqarpaa,орӧтны
992,abreißen::V,isaterpaa,орӧтны
993,abschneiden::V,kipivaa,шӧрыштны
994,abschneiden::V,kipivaa,вундыштны
995,binden::V,kakkersarpaa,гӧрдззыны
996,stecken::V,kussunneq,мӧртны
997,brechen::V,nallorpaa,жугдыны
998,klopfen::V,pattappaa,зукӧтны
999,hauen::V,aqivaa,желльыны
1000,kleben::V,qaappoq,лякӧтны
1001,reiben::V,tagiarpaa,зыртны
1002,reiben::V,tangiarpaa,зыртны
1003,streichen::V,erlerpoq,мавтны
1004,schleifen::V,sequppaa,кыскыны
1005,schneiden::V,uullivoq,вундавны
1006,schütteln::V,aalavoq,зыбӧтны
1007,schwenken::V,issarpoq,ӧвтны
1008,schwenken::V,issarpoq,макайтны
1009,füllen::V,immerpaa,тыртны
1010,füllen::V,immerpaa,тырсьӧтны
1011,einwickeln::V,immoqquserpaa,тубны
1012,tragen::V,maqippaa,новйӧтны
1013,tragen::V,assartorpoq,новйӧтны
1014,schleppen::V,assartorpoq,кыскыны
1015,ziehen::V,kalippaa,кыскыны
1016,ziehen::V,kalissarpoq,кыскыны
1017,aufbewahren::V,toqqorpaa,видзны
1018,werfen::V,kuivaa,шентывлыны
1019,fangen::V,anguaa,кутны
1020,verstecken::V,anngigaa,дзебны
1021,teilen::V,agguut,торйӧтны
1022,teilen::V,agguusersorpaa,торйӧтны
1023,schicken::V,nassiuppaa,иньдыны
1024,bringen::V,aggiuppaa,вайны
1025,bringen::V,nassataraa,вайны
1026,bekommen::V,tiguaa,получитны
1027,erhalten::V,tiguaa,получитны
1028,nehmen::V,pivoq,босьтны
1029,nehmen::V,tiguaa,босьтны
1030,bewahren::V,sukkunik simerserpaa,видзны
1031,verderben::V,asiutippaa,изводавны
1032,verderben::V,piuneerunnerit,изводавны
1033,zerbrechen::V,ukuvoq,паздыны
1034,zerreißen::V,tisavaa,косявны
1035,zerreißen::V,alittorpaa,косявны
1036,zerstören::V,aserorpaa,паздыны
1037,verbrennen::V,seerpoq,сотны
1038,geben::V,pivoq,сетны
1039,versprechen::V,neriorsorpaa,кӧсйыны
1040,wünschen::V,kissaat,бурсьыны
1041,loben::V,nersorpaa,ошкыны
1042,loben::V,nersornaat,ошкыны
1043,küssen::V,kunippaa,окавны
1044,küssen::V,kunissorpaa,окавны
1045,zudecken::V,majorpaa,вевттьыны
1046,wecken::V,itersarpaa,саймӧтны
1047,zeigen::V,tikkuuppaa,мыччавны
1048,führen::V,tasissiuppaa,нуӧтны
1049,führen::V,ilitsersorpaa,нуӧтны
1050,führen::V,tasissersuuppaa,нуӧтны
1051,lehren::V,ilinniartippaa,велӧтны
1052,unterrichten::V,ajoqerpaa,велӧтны
1053,unterrichten::V,ajoqersorpaa,велӧтны
1054,unterrichten::V,ilinniartitsivoq,велӧтны
1055,aufziehen::V,inororsarpaa,быдтыны
1056,leiten::V,iluatsippaa,юравны
1057,leiten::V,iluatsippaa,веськӧтлыны
1058,antreiben::V,ikusimmippaa,тэрмӧтны
1059,einladen::V,qaaqquaa,корны
1060,einladen::V,qaasarpaa,корны
1061,vereinigen::V,taperserpaa,ӧтувтны
1062,vereinigen::V,taperserpaa,ӧтлаавны
1063,besuchen::V,tikeraarpaa,пыравлыны
1064,treffen::V,aporappaa,пантавны
1065,sich versammeln::V,majorpoq,ӧксьыны
1066,spielen::V,pinnguarpoq,орсны
1067,singen::V,erinarsorpoq,сьывны
1068,tanzen::V,qitippoq,йӧктыны
1069,sich trennen::V,immikkoortippaa,торьясьны
1070,retten::V,annaappaa,мынтны
1071,schützen::V,eriagaa,дорйыны
1072,schützen::V,pineqartaalivaa,дорйыны
1073,schießen::V,aallaavaa,лыйны
1074,schießen::V,piseriuppaa,лыйны
1075,ärgern::V,ninngassarpaa,лӧгӧтны
1076,ärgern::V,ninngassaarpaa,лӧгӧтны
1077,schlagen::V,unatarpaa,базнитны
1078,treten::V,tukerpoq,чужьявны
1079,stechen::V,iguppaa,бытшкыны
1080,stechen::V,qasilippoq,бытшкыны
1081,stoßen::V,ikuserpaa,тапкыны
1082,stoßen::V,ikuserpaa,тойыштны
1083,stoßen::V,ikusimmippaa,тапкыны
1084,stoßen::V,ikusimmippaa,тойыштны
1085,stehlen::V,tillippaa,гусявны
1086,stören::V,akornuserpaa,костіавны
1087,verbergen::V,anngigaa,дзебны
1088,betrügen::V,peqquserluttuliorfigaa,муклачитны
1089,töten::V,maappaa,вийны
1090,töten::V,toquppaa,вийны
1091,wohnen::V,najugaqarpoq,овны
1092,arbeiten::V,sulivoq,уджавны
1093,sammeln::V,katersorpai,ӧктыны
1094,jagen::V,piniarpoq,вӧравны
1095,fischen::V,aalisarpoq,чериавны
1096,anbinden::V,qilerut,кӧртавны
1097,anbinden::V,qilersorpaa,кӧртавны
1098,anbinden::V,ungerlatserpaa,кӧртавны
1099,füttern::V,nerlerpaa,вердны
1100,gießen::V,imerterpaa,киськавны
1101,kochen::V,igavoq,пуны
1102,braten::V,siappaa,жаритны
1103,umrühren::V,qeerlerpaa,соравны
1104,färben::V,misuppaa,краситны
1105,reinigen::V,sanniarpaa,весӧтны
1106,waschen::V,asappaa,пеславны
1107,abwischen::V,saligarpaa,чышкыны
1108,abwischen::V,saligartorpaa,чышкыны
1109,fegen::V,sanngiarpaa,чышкыны
1110,baden::V,uffarpoq,купайтчыны 
1111,sich waschen::V,uffarpoq,миссьыны
1112,ausziehen::V,annoraajarpaa,гыжтӧтны
1113,ausziehen::V,annoraajarpaa,пӧрччавны
1114,anziehen::V,ativaa,пасьтавны
1115,anziehen::V,atitippaa,пасьтавны
1116,sich anziehen::V,atisalersorpoq,пасьтасьны
1117,sagen::V,oqarpoq,висьтавны
1118,sprechen::V,oqaluttarpoq,шуны
1119,reden::V,oqaluppoq,баитны
1120,fragen::V,aperaa,юавны
1121,bitten::V,aperaa,корны
1122,bitten::V,qinnuigaa,корны
1123,erzählen::V,oqaluttuaraa,висьтавны
1124,mitteilen::V,oqalualaarpoq,висьтавны
1125,rufen::V,qaaqquaa,китсавны
1126,rufen::V,qaaqquaa,корны
1127,rufen::V,qaaqquaa,чукӧстны
1128,prahlen::V,oqqartuvoq,ошшасьны
1129,prahlen::V,oqallortuvoq,ошшасьны
1130,übersetzen::V,ikaarpoq,вуджӧтны
1131,übersetzen::V,nutserpaa,вуджӧтны
1132,denken::V,isumaqarpoq,чайтны
1133,glauben::V,upperaa,веритны
1134,glauben::V,isumaqarpoq,веритны
1135,erkennen::V,ilisaraa,тӧдсавны
1136,verstehen::V,paasivaa,кывны
1137,lernen::V,ilinniarpoq,велӧтчыны
1138,wissen::V,nalunngilaa,тӧдны
1139,sich erinnern an::V,eqqaavaa,касьтывны
1140,vergessen::V,puiorpaa,вунӧтны
1141,messen::V,ussersarpaa,меряйтны
1142,zählen::V,kisitsivoq,лыддьыны
1143,rechnen::V,kisitsivoq,лыддьыны
1144,lesen::V,atuarpoq,лыддьӧтны
1145,malen::V,qalipappaa,
1146,schreiben::V,allappoq,гижны
1147,kaufen::V,pisiaraa,небны
1148,verkaufen::V,akigaa,вузавны
1149,bezahlen::V,akilerpaa,вештыны
1150,beherrschen::V,inappaa,
1151,ertragen::V,ernertaaraa,терпитны
1152,Nase::N,,ныр
1153,Schnurrbart::N,,уссэз
1154,Fuß::N,,кокпыдӧс
1155,Schlaf::N,,он
1156,Strömung::N,,визывтӧм
1157,Moor::N,,нюр
1158,Wald::N,,вӧр
1159,Anhöhe::N,,вывтас
1160,Anhöhe::N,,вылынін
1161,Gipfel::N,,йыв
1162,Quelle::N,,больган
1163,Festland::N,,му
1164,Kiefer[Baum]::N,,пожум
1165,Pferd::N,,вӧв
1166,Elch::N,,вӧр мӧс
1167,Schwarm::N,,стая
1168,Schwarm::N,,чукӧр
1169,Ente::N,,утка
1170,Barsch::N,,ёкыш
1171,Hecht::N,,сирпинь
1172,Wurm::N,,номыр
1173,Heu::N,,турун
1174,Kummer::N,,шог
1175,Gespräch::N,,сёрни
1176,Spiel::N,,орсӧм
1177,Gesellschaft::N,,компания
1178,Angelegenheit::N,,дело
1179,Anzahl::N,,лыд
1180,Strich::N,,кырӧв
1181,Gegenstand::N,,тор
1182,Höhe::N,,сувда
1183,Höhe::N,,вылына
1184,Lagerfeuer::N,,бипур
1185,Gang::N,,мунӧм
1186,Heim::N,,керку
1187,Beutel::N,,мешӧк
1188,Eimer::N,,ведра
1189,Sack::N,,мешӧк
1190,Brei::N,,каша
1191,Leder::N,,кучик
1192,Gott::N,,ен
1193,Reichtum::N,,богатство
1194,Staat::N,,государство
1195,Bogen[Waffe]::N,,лук
1196,Lüge::N,,ылӧтӧм
1197,Lüge::N,,пӧрьялӧм
1198,Schaden::N,,лёк
1199,April::N,,апрель
1200,frisch::A,,виль
1201,lecker::A,,кӧра 
1202,sauer::A,,шӧма 
1203,bunt::A,,быдрӧма
1204,teuer::A,,дона
1205,geschickt::A,,кипода
1206,nackt::A,,куш
1207,ehemalig::A,,вӧвлӧм
1208,bekannt::A,,тӧдса
1209,anderer::A,,мукӧд
1210,zuerst::ADV,,наперво
1211,niemals::ADV,,некӧр
1212,von hier::ADV,,тасянь
1213,dort::ADV,,сэтӧн
1214,oben::ADV,,вевдӧрас
1215,hinauf::ADV,,вывлань
1216,hinauf::ADV,,вывланьӧ
1217,nicht::ADV,,ог
1218,ein wenig::ADV,,-ышт
1219,ein wenig::ADV,,невна
1220,so::ADV,,сiдз
1221,nur::ADV,,только
1222,vor::PRP,,одзас
1223,hinter::PRP,,бӧрӧ
1224,unter::PRP,,увтын
1225,durch::PRP,,пыр
1226,neben::PRP,,бокам
1227,neben::PRP,,боксиным
1228,zwischen::PRP,,коласас
1229,wegen::PRP,,понда
1230,alles::PRN,,быдӧс
1231,aufgehen[Sonne]::V,,петавны
1232,strömen::V,,киссьыны
1233,fließen::V,,визывтны
1234,faulen::V,,нёльзьыны
1235,verfaulen::V,,тӧрмыны
1236,verfaulen::V,,сiсьмыны
1237,verschwinden::V,,ӧшны
1238,lärmen::V,,чавзыны
1239,klirren::V,,жольӧтны
1240,rauschen::V,,кышӧтны
1241,klingen::V,,горавны
1242,müde werden::V,,мыдзны
1243,krank werden::V,,моржитны
1244,krank sein::V,,шогавны
1245,krank sein::V,,визьӧтны
1246,umkommen::V,,вийсьыны
1247,sich rühren::V,,вӧрзьӧтчыны
1248,sich erheben::V,,сувтны
1249,hinfallen::V,,пӧрласьны
1250,kriechen::V,,кыскасьны-мунны
1251,gehen::V,,мунны
1252,abfahren::V,,иньдӧтчыны
1253,abfahren::V,,мунны
1254,erwarten::V,,видзчисьны
1255,lachen::V,,серавны
1256,anschauen::V,,видзӧтны
1257,probieren::V,,пешлыны
1258,zu sehen sein::V,,тыдавны
1259,vernehmen::V,,тӧдмавны
1260,können::V,,вермыны
1261,gelingen::V,,шогмыны
1262,geraten::V,,мыччисьны
1263,ändern::V,,вежны
1264,drehen::V,,бергӧтны
1265,schieben::V,,тойлавны
1266,rütteln::V,,шатлавны
1267,schütten::V,,кисьтны
1268,packen::V,,кутасьны
1269,packen::V,,кватитны
1270,hinzufügen::V,,содтыны
1271,wählen::V,,бӧрйыны
1272,auswählen::V,,бӧрйыны
1273,behindern::V,,падтыны
1274,beschädigen::V,,паздыны
1275,reichen::V,,сетны
1276,schenken::V,,козьнавны
1277,wiegen::V,,тюттьӧтны
1278,lassen::V,,-ӧтыны
1279,verlassen::V,,кольны
1280,bewachen::V,,смекайтны
1281,verteidigen::V,,дорйыны
1282,sich schlagen::V,,тышкасьны
1283,siegen::V,,вермыны
1284,belästigen::V,,назыляйтны
1285,täuschen::V,,бӧбӧтны
1286,täuschen::V,,пӧрьявны
1287,pflücken::V,,судзлавны
1288,fassen::V,,кутны
1289,hüten::V,,вердны
1290,hüten::V,,йирсьӧтны
1291,treiben::V,,вашӧтны
1292,melken::V,,высьтыны
1293,melken::V,,чилькӧтны
1294,hacken::V,,керавны
1295,reifen::V,,кисьмыны
1296,zubereiten::V,,лӧсьӧтны
1297,backen::V,,пӧжавны
1298,stricken::V,,домавны
1299,nähen::V,,вурны
1300,spülen::V,,гывьявны
1301,kehren::V,,чышкыны
1302,kämmen::V,,сынавны
1303,schmücken::V,,баситны
1304,sich unterhalten::V,,сёрнитны
1305,nennen::V,,нимтны
1306,bemerken::V,,казявны
1307,begreifen::V,,вежӧртны
1308,zeichnen::V,,гижмавны
1309,besitzen::V,,лоны
1310,zahlen::V,,вештыны
