,Concept_ID,sv,pl
843,vierzig::NUM,fyrtio,czterdzieści
844,fünfzig::NUM,femtio,pięćdziesiąt
845,sechzig::NUM,sextio,sześćdziesiąt
846,siebzig::NUM,sjuttio,siedemdziesiąt
847,achtzig::NUM,åttio,osiemdziesiąt
848,neunzig::NUM,nittio,dziewięćdziesiąt
849,hundert::NUM,hundra,sto
850,tausend::NUM,tusen,tysiąc
851,und::CNJ,och,i
852,oder::CNJ,eller,lub
853,oder::CNJ,eller,albo
854,stehen::V,stå,stać
855,sitzen::V,sitta,siedzieć
856,liegen::V,ligga,leżeć
857,hängen::V,hänga,wisieć
858,werden::V,bli,zostać
859,werden::V,bli,stać się
860,passieren::V,ske,dziać się
861,passieren::V,ske,zdarzyć się
862,passieren::V,hända,dziać się
863,passieren::V,hända,zdarzyć się
864,beginnen::V,börja,zacząć się
865,enden::V,ända,kończyć się
866,wechseln::V,växla,zmienić się
867,aufgehen[Sonne]::V,gå upp,wzejść
868,untergehen[Sonne]::V,gå ned,zajść
869,scheinen[Sonne]::V,skina,świecić
870,donnern::V,dundra,grzmieć
871,wehen::V,blåsa,wiać
872,strömen::V,forsa,płynąć
873,strömen::V,forsa,lać się
874,strömen::V,strömma,płynąć
875,strömen::V,strömma,lać się
876,fließen::V,flyta,ciec
877,fließen::V,flyta,płynąć
878,sich drehen::V,snurra,obracać się
879,schwanken::V,vackla,chwiać się
880,schwingen::V,svinga,wahać się
881,fallen::V,falla,padać
882,brennen::V,brinna,palić się
883,rauchen::V,ryka,dymić
884,rauchen::V,ryka,dymić się
885,regnen::V,regna,padać
886,gefrieren::V,frysa,zamarznąć
887,tauen::V,töa,tajać
888,schmelzen::V,smälta,topnieć
889,trocknen::V,torka,schnąć
890,sieden::V,koka,wrzeć
891,sieden::V,koka,kipieć
892,sieden::V,sjuda,wrzeć
893,sieden::V,sjuda,kipieć
894,faulen::V,ruttna,gnić
895,verfaulen::V,ruttna,zgnić
896,reißen::V,brista,urywać się
897,versinken::V,sjunka,tonąć
898,vergehen::V,förgå,przechodzić
899,erscheinen::V,synas,zjawiać się
900,erscheinen::V,visa sig,zjawiać się
901,verschwinden::V,försvinna,zniknąć
902,sinken::V,sjunka,spadać
903,abnehmen::V,avta,spadać
904,abnehmen::V,minskas,spadać
905,zunehmen::V,tilltaga,wzrosnąć
906,steigen::V,stiga,wzrastać
907,wachsen::V,växa,rosnąć
908,glänzen::V,glimma,błyszczeć
909,funkeln::V,tindra,zabłyszczeć
910,funkeln::V,gnistra,zabłyszczeć
911,lärmen::V,bråka,hałasować
912,lärmen::V,väsnas,hałasować
913,läuten::V,ringa,dzwonić
914,klingeln::V,ringa,dzwonić
915,klirren::V,klirra,brzęczeć
916,brausen::V,brusa,huczeć
917,rauschen::V,susa,szumieć
918,rauschen::V,susa,szeleścić
919,klingen::V,låta,brzmieć
920,klingen::V,låta,dźwięczeć
921,klingen::V,klinga,brzmieć
922,klingen::V,klinga,dźwięczeć
923,bellen::V,skälla,szczekać
924,heulen::V,yla,wyć
925,heulen::V,tjuta,wyć
926,blasen::V,blåsa,dmuchnąć
927,pfeifen::V,vissla,gwizdać
928,schreien::V,skrika,krzyczeć
929,stöhnen::V,stöna,stękać
930,zittern::V,darra,drżeć
931,zittern::V,skälva,drżeć
932,leben::V,leva,żyć
933,geboren werden::V,födas,urodzić się
934,atmen::V,andas,oddychać
935,trinken::V,dricka,pić
936,essen::V,äta,jeść
937,schlucken::V,svälja,połknąć
938,müde werden::V,tröttna,zmęczyć się
939,einschlafen::V,somna,zasnąć
940,schlafen::V,sova,spać
941,aufwachen::V,vakna,obudzić się
942,aufstehen::V,stiga upp,wstać
943,sich erholen::V,repa sig,wypoczywać
944,sich erholen::V,hämta sig,wypoczywać
945,krank werden::V,insjukna,zachorować
946,krank sein::V,vara sjuk,chorować
947,schmerzen::V,smärta,boleć
948,schmerzen::V,göra ont,boleć
949,husten::V,hosta,kaszlać
950,genesen::V,tillfriskna,wyzdrowieć
951,sterben::V,dö,umrzeć
952,umkommen::V,omkomma,zginąć
953,sich bewegen::V,röra sig,poruszać się
954,sich rühren::V,röra på sig,ruszyć się
955,sich erheben::V,resa sig,podnieść się
956,sich setzen::V,sätta sig,usiąść
957,hinfallen::V,falla omkull,upaść
958,laufen::V,löpa,chodzić
959,schreiten::V,skrida,kroczyć
960,spazierengehen::V,promenera,iść na spacer
961,eilen::V,ila,pospieszać
962,sich beeilen::V,skynda sig,pospieszyć się
963,sausen::V,susa,pędzić
964,rennen::V,löpa,biec
965,rennen::V,löpa,biegać
966,rennen::V,springa,biec
967,rennen::V,springa,biegać
968,springen::V,hoppa,skakać
969,klettern::V,klättra,wspinać się
970,schaukeln::V,gunga,huśtać
971,schaukeln::V,gunga,kołysać
972,kriechen::V,kräla,pełzać
973,kriechen::V,kräla,czołgać się
974,schwimmen::V,simma,pływać
975,tauchen::V,dyka,zanurzać się
976,rudern::V,ro,wiosłować
977,fahren::V,köra,jechać
978,fliegen::V,flyga,latać
979,fliegen::V,flyga,lecieć
980,gehen::V,gå,iść
981,weggehen::V,gå bort,odejść
982,abfahren::V,resa,odjechać
983,abfahren::V,avresa,odjechać
984,anhalten::V,stanna,zatrzymać się
985,hineingehen::V,gå in,wchodzić
986,eintreten::V,träda in,wejść
987,eintreten::V,träda in,nastąpić
988,kommen::V,komma,przyjść
989,ankommen::V,ankomma,przybyć
990,zurückkommen::V,återkomma,wrócić
991,bleiben::V,bli,zostać
992,bleiben::V,förbli,zostać
993,warten::V,vänta,czekać
994,erwarten::V,vänta,oczekiwać
995,suchen::V,leta,szukać
996,finden::V,finna,znaleźć
997,versuchen::V,försöka,próbować
998,vorbereiten::V,förbereda,przygotować
999,lieben::V,älska,kochać
1000,mögen::V,tycka om,lubić
1001,lachen::V,skratta,śmiać się
1002,rühren::V,röra,wzruszyć
1003,weinen::V,gråta,płakać
1004,schimpfen::V,skälla,kląć
1005,sich ärgern::V,förargas,gniewać się
1006,sich fürchten::V,vara rädd,bać się
1007,fürchten::V,frukta,bać się
1008,fliehen::V,fly,uciekać
1009,fliehen::V,rymma,uciekać
1010,flüchten::V,fly,uciec
1011,sehen::V,se,widzieć
1012,sehen::V,se,zobaczyć
1013,anschauen::V,se på,oglądać
1014,anschauen::V,betrakta,oglądać
1015,ansehen::V,åse,popatrzeć na
1016,hören::V,höra,słyszeć
1017,zuhören::V,höra på,słuchać
1018,zuhören::V,lyssna till,słuchać
1019,probieren::V,smaka,kosztować
1020,probieren::V,smaka på,kosztować
1021,riechen::V,lukta,wąchać
1022,fühlen::V,känna,czuć
1023,fühlen::V,känna,odczuwać
1024,scheinen::V,verka,wydawać się
1025,scheinen::V,tyckas,wydawać się
1026,zu sehen sein::V,synas,widnieć
1027,zu sehen sein::V,kunna ses,widnieć
1028,vernehmen::V,få veta,usłyszeć
1029,vernehmen::V,förnimma,usłyszeć
1030,frieren::V,frysa,marznąć
1031,tun::V,göra,czynić
1032,können::V,kunna,móc
1033,können::V,kunna,umieć
1034,wollen::V,vilja,chcieć
1035,anfangen::V,börja,zacząć
1036,beenden::V,avsluta,zakończyć
1037,aufhören::V,sluta,przestać
1038,aufhören::V,upphöra,przestać
1039,gelingen::V,lyckas,udać się
1040,geraten::V,bli,udać się
1041,öffnen::V,öppna,otworzyć
1042,schließen::V,låsa,zamknąć
1043,schließen::V,stänga,zamknąć
1044,stellen::V,ställa,postawić
1045,setzen::V,sätta,posadzić
1046,legen::V,lägga,kłaść
1047,berühren::V,beröra,dotykać
1048,verbinden::V,förbinda,łączyć
1049,bedecken::V,täcka,przykryć
1050,bedecken::V,betäcka,przykryć
1051,aufhängen::V,hänga,powiesić
1052,aufhängen::V,hänga upp,powiesić
1053,anzünden::V,tända,zapalić
1054,anzünden::V,antända,zapalić
1055,anzünden::V,tända på,zapalić
1056,aufheben::V,lyfta,podnieść
1057,zurücklassen::V,lämna,zostawić
1058,zurücklassen::V,efterlämna,zostawić
1059,verlieren::V,mista,zgubić
1060,verlieren::V,förlora,zgubić
1061,fallen lassen::V,tappa,upuścić
1062,fallen lassen::V,släppa,upuścić
1063,machen::V,göra,zrobić
1064,herstellen::V,tillverka,wytworzyć
1065,herstellen::V,framställa,wytworzyć
1066,bauen::V,bygga,budować
1067,reparieren::V,reparera,naprawiać
1068,verbessern::V,rätta,ulepszyć
1069,verbessern::V,förbättra,ulepszyć
1070,ändern::V,ändra,zmienić
1071,ändern::V,förändra,zmienić
1072,graben::V,gräva,kopać
1073,beugen::V,böja,zagiąć
1074,biegen::V,böja,zgiąć
1075,biegen::V,kröka,zgiąć
1076,drehen::V,vrida,obracać
1077,wenden::V,vända,obrocić
1078,umdrehen::V,vrida om,obrocić
1079,heben::V,häva,podnosić
1080,hochheben::V,lyfta,podnieść
1081,ergreifen::V,gripa,chwycić
1082,halten::V,hålla,trzymać
1083,drücken::V,trycka,naciskać
1084,schieben::V,skjuta,pchać
1085,schieben::V,skjuta,posuwać
1086,kratzen::V,riva,drapać
1087,kratzen::V,skrapa,drapać
1088,lecken::V,slicka,lizać
1089,beißen::V,bita,kąsać
1090,abreißen::V,slita_av,oderwać
1091,abreißen::V,riva_av,oderwać
1092,abschneiden::V,skära av,odciąć
1093,binden::V,binda,wiązać
1094,stecken::V,sticka,wetknąć
1095,brechen::V,bryta,złamać
1096,brechen::V,brista,złamać
1097,klopfen::V,banka,pukać
1098,klopfen::V,banka,stukać
1099,klopfen::V,klappa,pukać
1100,klopfen::V,klappa,stukać
1101,hauen::V,hugga,bić
1102,kleben::V,klistra,kleić
1103,reiben::V,gnida,trzeć
1104,streichen::V,smörja,smarować
1105,schleifen::V,slipa,ostrzyć
1106,schneiden::V,skära,ciąć
1107,schneiden::V,skära,krajać
1108,schneiden::V,klippa,ciąć
1109,schneiden::V,klippa,krajać
1110,rütteln::V,skaka,trząść
1111,schütteln::V,rista,trząść
1112,schwenken::V,svänga,machać
1113,schütten::V,hälla,nasypać
1114,füllen::V,fylla,napełnić
1115,einwickeln::V,slå in,zawinąć
1116,einwickeln::V,veckla in,zawinąć
1117,tragen::V,bära,nieść
1118,schleppen::V,släpa,wlec
1119,ziehen::V,dra,ciągnąć
1120,aufbewahren::V,förvara,przechowywać
1121,aufbewahren::V,ta vara på,przechowywać
1122,werfen::V,kasta,rzucać
1123,fangen::V,fånga,łowić
1124,packen::V,gripa,chwycić
1125,packen::V,gripa tag,chwycić
1126,verstecken::V,gömma,ukryć
1127,verstecken::V,gömma,schować
1128,teilen::V,dela,podzielić
1129,schicken::V,skicka,posyłać
1130,bringen::V,bringa,przynieść
1131,hinzufügen::V,tillägga,dodać
1132,bekommen::V,få,dostać
1133,bekommen::V,erhålla,dostać
1134,erhalten::V,få,otrzymać
1135,erhalten::V,erhålla,otrzymać
1136,nehmen::V,ta,wziąć
1137,nehmen::V,taga,wziąć
1138,wählen::V,välja,wybrać
1139,auswählen::V,utvälja,wybrać
1140,bewahren::V,bevara,zachować
1141,behindern::V,hindra,utrudnić
1142,behindern::V,hindra,przeszkadzać
1143,behindern::V,förhindra,utrudnić
1144,behindern::V,förhindra,przeszkadzać
1145,verderben::V,förstöra,zepsuć
1146,beschädigen::V,skada,uszkodzić
1147,zerbrechen::V,bryta isär,złamać
1148,zerbrechen::V,bryta sönder,złamać
1149,zerreißen::V,riva sönder,drzeć
1150,zerreißen::V,riva sönder,rozdzierać
1151,zerreißen::V,slita sönder,drzeć
1152,zerreißen::V,slita sönder,rozdzierać
1153,zerstören::V,förstöra,zniszczyć
1154,verbrennen::V,bränna,spalić
1155,verbrennen::V,bränna upp,spalić
1156,geben::V,ge,dać
1157,reichen::V,räcka,podać
1158,schenken::V,skänka,darować
1159,versprechen::V,lova,obiecać
1160,wünschen::V,önska,życzyć
1161,loben::V,lova,chwalić
1162,loben::V,beröma,chwalić
1163,küssen::V,pussa,całować
1164,wiegen::V,vagga,kołysać
1165,zudecken::V,täcka,przykryć
1166,wecken::V,väcka,zbudzić
1167,zeigen::V,visa,pokazać
1168,führen::V,föra,wieść
1169,führen::V,föra,prowadzić
1170,lehren::V,lära,uczyć
1171,unterrichten::V,undervisa,nauczać
1172,aufziehen::V,uppfostra,wychować
1173,leiten::V,leda,kierować
1174,antreiben::V,driva på,popędzić
1175,lassen::V,få att,zostawić
1176,einladen::V,bjuda,zaprosić
1177,einladen::V,inbjuda,zaprosić
1178,vereinigen::V,förena,zjednoczyć
1179,besuchen::V,besöka,odwiedzić
1180,treffen::V,möta,trafić
1181,treffen::V,möta,spotkać
1182,treffen::V,träffa,trafić
1183,treffen::V,träffa,spotkać
1184,sich versammeln::V,församla sig,zebrać się
1185,sich versammeln::V,församla sig,zgromadzić się
1186,spielen::V,leka,grać
1187,spielen::V,leka,bawić się
1188,spielen::V,spela,grać
1189,spielen::V,spela,bawić się
1190,singen::V,sjunga,śpiewać
1191,tanzen::V,dansa,pląsać
1192,tanzen::V,dansa,tańczyć
1193,sich trennen::V,skiljas,rozstać się
1194,verlassen::V,lämna,opuścić
1195,verlassen::V,överge,opuścić
1196,retten::V,rädda,ocalić
1197,retten::V,rädda,uratować
1198,bewachen::V,bevaka,pilnować
1199,schützen::V,skydda,ochronić
1200,schützen::V,beskydda,ochronić
1201,verteidigen::V,försvara,bronić
1202,sich schlagen::V,slåss,pobić się
1203,schießen::V,skjuta,strzelać
1204,siegen::V,segra,zwycziężyć
1205,ärgern::V,förarga,gniewać
1206,schlagen::V,slå,bić
1207,schlagen::V,slå,uderzyć
1208,treten::V,sparka,kopnąć
1209,stechen::V,sticka,ukłuć
1210,stoßen::V,stöta,popchnąć
1211,stehlen::V,stjäla,ukraść
1212,stören::V,störa,zakłócić
1213,stören::V,störa,przeszkodzić
1214,belästigen::V,genera,dokuczać
1215,belästigen::V,besvära,dokuczać
1216,verbergen::V,dölja,ukryć
1217,täuschen::V,vilseleda,łudzić
1218,betrügen::V,bedra,oszukać
1219,töten::V,döda,zabić
1220,wohnen::V,bo,mieszkać
1221,arbeiten::V,arbeta,pracować
1222,sammeln::V,samla,zebrać
1223,pflücken::V,plocka,zerwać
1224,jagen::V,jaga,polować
1225,fischen::V,fiska,łowić ryby
1226,fassen::V,fånga,złapać
1227,hüten::V,vakta,paść
1228,treiben::V,driva,pędzić
1229,anbinden::V,binda fast,przywiązać
1230,füttern::V,fodra,karmić
1231,melken::V,mjölka,doić
1232,hacken::V,hacka,rąbać
1233,gießen::V,hälla,lać
1234,gießen::V,hälla,podlać
1235,gießen::V,vattna,lać
1236,gießen::V,vattna,podlać
1237,reifen::V,mogna,dojrzeć
1238,zubereiten::V,tillaga,przyrządzić
1239,zubereiten::V,tillreda,przyrządzić
1240,kochen::V,koka,gotować
1241,backen::V,baka,piec
1242,braten::V,steka,piec
1243,braten::V,steka,smażyć
1244,umrühren::V,röra om,przemieszać
1245,stricken::V,sticka,dziać
1246,nähen::V,sy,szyć
1247,färben::V,färga,pofarbować
1248,reinigen::V,rensa,oczyścić
1249,reinigen::V,rengöra,oczyścić
1250,waschen::V,tvätta,prać
1251,abwischen::V,torka av,obetrzeć
1252,spülen::V,spola,płukać
1253,spülen::V,skölja,płukać
1254,fegen::V,feja,zamiatać
1255,kehren::V,sopa,zamieść
1256,baden::V,bada,kąpać się
1257,sich waschen::V,tvätta sig,myć się
1258,ausziehen::V,ta av,zdjąć
1259,anziehen::V,ta på,włożyć
1260,sich anziehen::V,klä på sig,ubrać się
1261,kämmen::V,kamma,uczesać
1262,schmücken::V,pynta,ozdabiać
1263,schmücken::V,smycka,ozdabiać
1264,sagen::V,säga,powiedzieć
1265,sprechen::V,tala,mówić
1266,reden::V,tala,mówić
1267,reden::V,prata,mówić
1268,sich unterhalten::V,prata,rozmawiać
1269,fragen::V,fråga,zapytać
1270,fragen::V,spörja,zapytać
1271,bitten::V,be,prosić
1272,erzählen::V,berätta,opowiedzieć
1273,mitteilen::V,meddela,zawiadomić o
1274,nennen::V,kalla,nazwać
1275,rufen::V,ropa,wołać
1276,prahlen::V,pråla,chełpić się
1277,prahlen::V,skryta,chełpić się
1278,übersetzen::V,tolka,tłumaczyć
1279,übersetzen::V,översätta,tłumaczyć
1280,denken::V,tänka,myśleć
1281,glauben::V,tro,sądzić
1282,glauben::V,tro,wierzyć
1283,bemerken::V,uppmärksamma,zauważyć
1284,bemerken::V,lägga märke till,zauważyć
1285,erkennen::V,känna igen,poznać
1286,begreifen::V,begripa,zrozumieć
1287,verstehen::V,förstå,rozumieć
1288,verstehen::V,förstå,dosłyszeć
1289,lernen::V,lära sig,uczyć się
1290,wissen::V,veta,wiedzieć
1291,sich erinnern an::V,minnas,przypomnieć sobie
1292,sich erinnern an::V,komma ihåg,przypomnieć sobie
1293,vergessen::V,glömma,zapomnieć
1294,messen::V,mäta,mierzyć
1295,zählen::V,räkna,liczyć
1296,rechnen::V,räkna,rachować
1297,lesen::V,läsa,czytać
1298,malen::V,måla,malować
1299,zeichnen::V,teckna,rysować
1300,schreiben::V,skriva,pisać
1301,besitzen::V,äga,posiadać
1302,besitzen::V,besitta,posiadać
1303,kaufen::V,köpa,kupić
1304,verkaufen::V,sälja,sprzedać
1305,bezahlen::V,betala,zapłacić
1306,zahlen::V,betala,płacić
1307,beherrschen::V,behärska,opanować
1308,ertragen::V,tåla,znieść
1309,ertragen::V,uthärda,znieść
