,Concept_ID,sl,vep
813,zwölf::NUM,dvánajst,kaks'toštkümne
814,zwanzig::NUM,dvájset,kaks'kümne
815,dreißig::NUM,trídeset,koumekümne
816,vierzig::NUM,štírideset,nel'l'kümne
817,fünfzig::NUM,pétdeset,vižkümne
818,sechzig::NUM,šéstdeset,kuz'kümne
819,siebzig::NUM,sédemdeset,seičemekümne
820,achtzig::NUM,ósemdeset,kahesakümne
821,neunzig::NUM,devétdeset,ühesakümne
822,hundert::NUM,stó,sada
823,tausend::NUM,tísoč,tuha
824,und::CNJ,in,i
825,und::CNJ,in,da
826,oder::CNJ,áli,vai
827,stehen::V,státi,seišta
828,sitzen::V,sedéti,ištta
829,liegen::V,ležáti,venuda
830,hängen::V,viséti,ripta
831,werden::V,postáti,lindä
832,werden::V,postáti,tehtas
833,passieren::V,zgodíti se,ozaitas
834,beginnen::V,začéti se,augotadas
835,enden::V,končáti se,loptas
836,wechseln::V,ménjati se,vajehtadas
837,aufgehen[Sonne]::V,vzíti,nousta
838,untergehen[Sonne]::V,zaíti,lasktas
839,scheinen[Sonne]::V,sijáti,paštta
840,donnern::V,grméti,juraita
841,wehen::V,píhati,dölta
842,wehen::V,píhati,puhuda
843,strömen::V,líti,valadas
844,fließen::V,têči,valuda
845,sich drehen::V,vrtéti se,punotas
846,schwanken::V,kolébati,čibuda
847,schwingen::V,níhati,čibuda
848,fallen::V,pádati,langeta
849,brennen::V,goréti,pallada
850,rauchen::V,kadíti se,savustada
851,regnen::V,deževáti,vihmda
852,gefrieren::V,zmŕzniti,jäduda
853,gefrieren::V,zmŕzniti,kül'mdä
854,tauen::V,tájati,sulada
855,schmelzen::V,kopnéti,sulada
856,trocknen::V,sušíti se,kuida
857,trocknen::V,sušíti se,kuivehtuda
858,sieden::V,kipéti,kehuda
859,faulen::V,gníti,hapata
860,faulen::V,gníti,traudäs
861,verfaulen::V,zgníti,hapata
862,reißen::V,tŕgati se,rebita
863,versinken::V,pogrézniti se,upota
864,vergehen::V,miníti,mända
865,erscheinen::V,pojáviti se,ozutadas
866,verschwinden::V,izgíniti,hajeta
867,sinken::V,péšati,väheta
868,sinken::V,péšati,lasktas
869,abnehmen::V,pojémati,peneta
870,zunehmen::V,véčati se,ližaduda
871,zunehmen::V,množíti se,ližaduda
872,steigen::V,dvígati se,nousta
873,wachsen::V,rásti,kazda
874,glänzen::V,sijáti,loštta
875,funkeln::V,ískriti se,hoštta
876,lärmen::V,ropotáti,robaita
877,lärmen::V,razgrájati,robaita
878,läuten::V,zvoníti,judaita
879,klingeln::V,zvončkljáti,kelotada
880,klirren::V,žvenketáti,biraita
881,brausen::V,šuméti,bruncta
882,rauschen::V,šuštéti,šobaita
883,rauschen::V,šelestéti,šobaita
884,klingen::V,zvenéti,heläita
885,bellen::V,lájati,nutta
886,heulen::V,zavíjati,ulaita
887,blasen::V,píhniti,puhuda
888,pfeifen::V,pískati,pistta
889,pfeifen::V,pískati,vihelta
890,pfeifen::V,žvížgati,pistta
891,pfeifen::V,žvížgati,vihelta
892,schreien::V,kričáti,kirkta
893,schreien::V,kričáti,kidastada
894,stöhnen::V,stókati,ohkta
895,stöhnen::V,stókati,voivotada
896,zittern::V,drgetáti,säraita
897,leben::V,živéti,eläda
898,geboren werden::V,rodíti se,sünduda
899,atmen::V,díhati,henktä
900,trinken::V,píti,joda
901,essen::V,jésti,söda
902,schlucken::V,požírati,lainata
903,müde werden::V,péšati,väzuda
904,müde werden::V,péšati,šuštuda
905,müde werden::V,utrúditi se,väzuda
906,müde werden::V,utrúditi se,šuštuda
907,einschlafen::V,zaspáti,uinota
908,schlafen::V,spáti,magata
909,schlafen::V,spáti,nukkuda
910,aufwachen::V,zbudíti se,heraštuda
911,aufstehen::V,vstáti,nousta
912,sich erholen::V,oddahníti se,lebaitas
913,krank werden::V,oboléti,läžegata
914,krank sein::V,bíti bolán,läžuda
915,schmerzen::V,boléti,kibištada
916,husten::V,kášljati,rügda
917,genesen::V,okrévati,tervehtuda
918,sterben::V,umréti,kolda
919,umkommen::V,pogíniti,kolda
920,sich bewegen::V,zganíti se,likkuda
921,sich rühren::V,premakníti se,likahtada
922,sich rühren::V,premakníti se,kubahtada
923,sich erheben::V,vstájati,nousta
924,sich erheben::V,vzdígniti se,nousta
925,sich setzen::V,sésti,išttas
926,hinfallen::V,pásti dôl,langeta
927,laufen::V,hodíti,kävuda
928,schreiten::V,stópati,astta
929,schreiten::V,stópati,haškta
930,spazierengehen::V,na sprehòd íti,kävelta
931,eilen::V,drvéti,kiruhtada
932,sich beeilen::V,hitéti,kiruhtada
933,sausen::V,dírkati,fun'urta
934,rennen::V,dírjati,joksta
935,springen::V,skákati,hüptä
936,klettern::V,plézati,libuda
937,schaukeln::V,kolébati,čibuda
938,kriechen::V,pláziti se,ličtas
939,schwimmen::V,plávati,ujuda
940,tauchen::V,potápljati se,čukautas
941,rudern::V,vesláti,souta
942,fahren::V,vozíti se,ajada
943,fahren::V,vozíti se,ajelda
944,fahren::V,peljáti se,ajada
945,fahren::V,peljáti se,ajelda
946,fliegen::V,létati,leta
947,gehen::V,íti,mända
948,gehen::V,íti,kävuda
949,weggehen::V,odíti,päzda
950,weggehen::V,odíti,lähtta
951,abfahren::V,odpeljáti se,tönduda
952,anhalten::V,ustáviti se,seižutadas
953,hineingehen::V,íti nóter,mända südäimehe
954,eintreten::V,vstopíti,tulda
955,kommen::V,príti,tulda
956,ankommen::V,prispéti,tulda
957,ankommen::V,prihájati,tulda
958,zurückkommen::V,vrníti se,pörtas
959,bleiben::V,ostáti,jäda
960,warten::V,čákati,varastada
961,erwarten::V,pričakováti,varastada
962,suchen::V,iskáti,ectä
963,finden::V,nájti,löuta
964,versuchen::V,poskúšati,ladida
965,versuchen::V,poskúšati,rohkaita
966,vorbereiten::V,pripráviti,vaumita
967,lieben::V,ljubíti,armastada
968,mögen::V,márati,navedida
969,lachen::V,smejáti se,nagrda
970,rühren::V,ganíti,likutada
971,weinen::V,jókati,itkta
972,weinen::V,plákati,itkta
973,schimpfen::V,psováti,laidas
974,schimpfen::V,psováti,pačatada
975,schimpfen::V,zmérjati,laidas
976,schimpfen::V,zmérjati,pačatada
977,sich ärgern::V,jezíti se,rändüda
978,sich fürchten::V,báti se,varaita
979,fürchten::V,báti se,varaita
980,fliehen::V,bežáti,pageta
981,flüchten::V,pobégniti,pageta
982,flüchten::V,pobégniti,joksta
983,sehen::V,vídeti,nähta
984,anschauen::V,oglédati,kacta
985,ansehen::V,glédati,kacta
986,hören::V,slíšati,kulda
987,zuhören::V,poslúšati,kundeltas
988,probieren::V,poskúšati,mujada
989,riechen::V,dúhati,rižada
990,fühlen::V,čutíti,mujada
991,scheinen::V,zdéti se,näguda
992,zu sehen sein::V,vídeti se,näguda
993,vernehmen::V,čúti,kulištada
994,frieren::V,zébsti,kül'mdä
995,tun::V,délati,tehta
996,können::V,môči,voida
997,können::V,môči,mahtta
998,wollen::V,hotéti,himoita
999,wollen::V,hotéti,tahtoida
1000,anfangen::V,začéti,zavottä
1001,anfangen::V,začéti,augotada
1002,beenden::V,dokončáti,loptä
1003,aufhören::V,prenéhati,loptas
1004,gelingen::V,uspéti,lähtta
1005,gelingen::V,uspéti,tehtas
1006,gelingen::V,posréčiti se,lähtta
1007,gelingen::V,posréčiti se,tehtas
1008,geraten::V,obnêsti se,tulda
1009,öffnen::V,odpréti,avaita
1010,schließen::V,zapréti,saubata
1011,stellen::V,postáviti,panda
1012,stellen::V,postáviti,seižutada
1013,setzen::V,posadíti,ištutada
1014,legen::V,položíti,panda
1015,berühren::V,dotíkati se,koskta
1016,berühren::V,dotíkati se,käziduda
1017,verbinden::V,obvézati,ühtenzoitta
1018,bedecken::V,pokríti,katta
1019,bedecken::V,pokríti,peitta
1020,aufhängen::V,obésiti,riputada
1021,anzünden::V,zažgáti,sütutada
1022,aufheben::V,vzdígniti,leta
1023,zurücklassen::V,zapustíti,jätta
1024,verlieren::V,izgubíti,kadotada
1025,fallen lassen::V,navréči,kirbotada
1026,machen::V,naredíti,säta
1027,machen::V,naredíti,tehta
1028,machen::V,napráviti,säta
1029,machen::V,napráviti,tehta
1030,herstellen::V,izdélati,tehta
1031,bauen::V,gradíti,leta
1032,bauen::V,gradíti,sauda
1033,reparieren::V,popráviti,koheta
1034,verbessern::V,izbóljšati,paremboita
1035,ändern::V,spremeníti,vajehtada
1036,graben::V,kopáti,kaida
1037,graben::V,kopáti,čongoida
1038,graben::V,grêbsti,kaida
1039,graben::V,grêbsti,čongoida
1040,beugen::V,upogníti,koverta
1041,biegen::V,zavíjati,painda
1042,drehen::V,vrtéti,punotada
1043,wenden::V,obrníti,käta
1044,wenden::V,obrníti,kärauta
1045,umdrehen::V,zasúkati,käta
1046,heben::V,dvígati,leta
1047,hochheben::V,privzdígniti,libutada
1048,ergreifen::V,zgrábiti,tabata
1049,halten::V,držáti,pidada
1050,drücken::V,tiščáti,painda
1051,schieben::V,ríniti,žigutada
1052,kratzen::V,práskati,künstä
1053,lecken::V,lízati,nolda
1054,beißen::V,grísti,purda
1055,beißen::V,grísti,hambastada
1056,abreißen::V,odtŕgati,ratketa
1057,abschneiden::V,odrézati,čapata
1058,abschneiden::V,odrézati,leikata
1059,binden::V,vézati,sidoda
1060,stecken::V,vtakníti,čokaita
1061,brechen::V,lomíti,katkaita
1062,klopfen::V,tólči,kolkotada
1063,hauen::V,séči,löda
1064,kleben::V,lépiti,klejata
1065,reiben::V,tréti,hosta
1066,reiben::V,tréti,törkita
1067,reiben::V,tréti,jorotada
1068,reiben::V,dŕgniti,hosta
1069,reiben::V,dŕgniti,törkita
1070,reiben::V,dŕgniti,jorotada
1071,streichen::V,namázati,voita
1072,schleifen::V,brúsiti,hijoida
1073,schleifen::V,brúsiti,teravzoitta
1074,schneiden::V,rézati,leikata
1075,rütteln::V,strésti,heilutada
1076,schütteln::V,majáti,pudištada
1077,schwenken::V,obrníti,maihutada
1078,schütten::V,sípati,valada
1079,füllen::V,napolníti,täutta
1080,einwickeln::V,zavíti,kärdä
1081,tragen::V,nêsti,kantta
1082,tragen::V,nêsti,kandišta
1083,schleppen::V,vláčiti,vedätada
1084,ziehen::V,vléči,vedada
1085,aufbewahren::V,shranjeváti,kaita
1086,werfen::V,lúčati,čuta
1087,werfen::V,lúčati,tactä
1088,fangen::V,ujéti,püta
1089,packen::V,prijéti,tabata
1090,verstecken::V,skríti,peitta
1091,teilen::V,razdelíti,jagada
1092,schicken::V,pošíljati,oigeta
1093,bringen::V,prinêsti,veda
1094,hinzufügen::V,pristáviti,ližata
1095,bekommen::V,dobíti,sada
1096,erhalten::V,prejéti,sada
1097,nehmen::V,vzéti,otta
1098,wählen::V,izbírati,valita
1099,auswählen::V,izbráti,valita
1100,bewahren::V,ohraníti,kaita
1101,behindern::V,ovírati,telustada
1102,verderben::V,pokváriti,travida
1103,beschädigen::V,poškodováti,satatada
1104,zerbrechen::V,razlomíti,mureta
1105,zerreißen::V,raztŕgati,rebitada
1106,zerstören::V,razrúšiti,mureta
1107,verbrennen::V,sežgáti,poltta
1108,geben::V,dáti,antta
1109,reichen::V,séči,antta
1110,reichen::V,molíti,antta
1111,schenken::V,podáriti,lahjoita
1112,versprechen::V,obljubíti,toivotada
1113,wünschen::V,vóščiti,toivotada
1114,loben::V,hváliti,kitta
1115,küssen::V,poljubováti,tervehtada
1116,wiegen::V,zíbati,likutada
1117,zudecken::V,pokríti,katta
1118,wecken::V,zbudíti,noustatada
1119,zeigen::V,pokázati,ozutada
1120,führen::V,vêsti,astutada
1121,lehren::V,učíti,opeta
1122,unterrichten::V,poučeváti,opeta
1123,aufziehen::V,vzgojíti,kazvatada
1124,leiten::V,uprávljati,ohjata
1125,antreiben::V,goníti,rigehtoitta
1126,lassen::V,povzročíti,käskta
1127,einladen::V,povábiti,kucta
1128,vereinigen::V,zdrúžiti,ühtenzoitta
1129,besuchen::V,obiskáti,rižada
1130,treffen::V,pogodíti,vastata
1131,sich versammeln::V,zbráti se,kägeta
1132,sich versammeln::V,zbráti se,sätas
1133,spielen::V,igráti se,väta
1134,singen::V,péti,pajatada
1135,tanzen::V,plésati,kargaita
1136,sich trennen::V,ločíti se,erigata
1137,verlassen::V,zapustíti,jätta
1138,retten::V,réšiti,päzutada
1139,bewachen::V,strážiti,varjoita
1140,schützen::V,sčítiti,kaita
1141,verteidigen::V,braníti,kaita
1142,sich schlagen::V,têpsti se,torata
1143,schießen::V,stréljati,ampta
1144,siegen::V,zmágati,vägestada
1145,ärgern::V,jezíti,verdutada
1146,ärgern::V,jezíti,rändütada
1147,ärgern::V,razbúriti,verdutada
1148,ärgern::V,razbúriti,rändütada
1149,schlagen::V,têpsti,löda
1150,schlagen::V,têpsti,iškta
1151,schlagen::V,udáriti,löda
1152,schlagen::V,udáriti,iškta
1153,treten::V,teptáti,peksta
1154,treten::V,teptáti,topsta
1155,stechen::V,ubôsti,pystiä
1156,stoßen::V,peháti,iškta
1157,stoßen::V,peháti,pudištada
1158,stoßen::V,drégniti,iškta
1159,stoßen::V,drégniti,pudištada
1160,stehlen::V,ukrásti,vargastada
1161,stehlen::V,pokrásti,vargastada
1162,stören::V,motíti,keskustada
1163,belästigen::V,nadlegováti,tartuteldas
1164,verbergen::V,skríti,katelda
1165,täuschen::V,slepíti,manitada
1166,betrügen::V,várati,manitada
1167,betrügen::V,ogoljufáti,manitada
1168,töten::V,ubíti,rikta
1169,töten::V,ubíti,surmita
1170,wohnen::V,prebívati,eläda
1171,arbeiten::V,délati,rata
1172,sammeln::V,zbráti,kogota
1173,pflücken::V,obráti,poimda
1174,jagen::V,lovíti,mecata
1175,fischen::V,ribáriti,kalatada
1176,fassen::V,zajéti,tabata
1177,hüten::V,pásti,paimeta
1178,treiben::V,pogánjati,ajada
1179,anbinden::V,privézati,küttestada
1180,anbinden::V,privézati,sidoda
1181,füttern::V,kŕmiti,sötta
1182,melken::V,mólsti,lüpsta
1183,hacken::V,sékati,sauda
1184,gießen::V,ulíti,valada
1185,reifen::V,zoréti,küpseta
1186,zubereiten::V,pripráviti,vaumištada
1187,kochen::V,kúhati,keitta
1188,backen::V,cvréti,paštta
1189,braten::V,pêči,žarda
1190,umrühren::V,preméšati,segoitada
1191,stricken::V,plêsti,kudoda
1192,nähen::V,šívati,ombelta
1193,färben::V,bárvati,mujutada
1194,reinigen::V,očístiti,puhtastada
1195,waschen::V,opráti,pesta
1196,abwischen::V,obrísati,pühktä
1197,spülen::V,splakováti,huhtoida
1198,fegen::V,pométati,pühkta
1199,kehren::V,mésti,uhoita
1200,baden::V,kópati se,kül'ptäs
1201,sich waschen::V,umíti se,pestas
1202,ausziehen::V,izvléči,riičta
1203,ausziehen::V,izvléči,rušta
1204,anziehen::V,obléči,panda päle
1205,anziehen::V,obléči,panda kädehe
1206,anziehen::V,obléči,panda jaugha
1207,sich anziehen::V,obléči se,sobdas
1208,kämmen::V,česáti,harjata
1209,schmücken::V,okrasíti,čomitada
1210,sagen::V,dejáti,sanuda
1211,sprechen::V,govoríti,pagišta
1212,reden::V,rêči,pagišta
1213,sich unterhalten::V,razgovárjati se,lodaita
1214,fragen::V,vprášati,küzuda
1215,bitten::V,prosíti,pakita
1216,erzählen::V,práviti,sanuda
1217,erzählen::V,práviti,starinoita
1218,mitteilen::V,naznániti,tedotada
1219,nennen::V,imenováti,nimitada
1220,rufen::V,klícati,kucta
1221,prahlen::V,baháti se,kittäs
1222,übersetzen::V,prevêsti,käta
1223,denken::V,mísliti,meletada
1224,glauben::V,verjéti,uskta
1225,bemerken::V,opáziti,homaita
1226,erkennen::V,spoznáti,tundištada
1227,begreifen::V,pôjmiti,tabata
1228,verstehen::V,razuméti,el'geta
1229,verstehen::V,razuméti,toimetada
1230,lernen::V,učíti se,opetas
1231,wissen::V,znáti,teta
1232,wissen::V,védeti,teta
1233,sich erinnern an::V,spómniti se,johtutada
1234,vergessen::V,pozábiti,unohtada
1235,messen::V,mériti,märita
1236,zählen::V,štéti,lugeda
1237,rechnen::V,račúnati,lugeda
1238,lesen::V,bráti,lugeda
1239,lesen::V,čítati,lugeda
1240,malen::V,slíkati,pirta
1241,zeichnen::V,rísati,pirta
1242,schreiben::V,písati,kirjutada
1243,besitzen::V,iméti,omištada
1244,kaufen::V,kupíti,ostta
1245,verkaufen::V,prodáti,möda
1246,bezahlen::V,pláčati,maksta
1247,zahlen::V,plačeváti,maksta
1248,beherrschen::V,obvládati,valdoita
1249,ertragen::V,prenêsti,tirpta
1250,Verstand::N,,mel'
