,Concept_ID,ml,ka
1110,arbeiten::V,ജോലിചെയ്യുക,მუშაობს
1111,sammeln::V,സഞ്ചയിക്കുക,შეკრებს
1112,pflücken::V,പറിച്ചെടുക്കുക,კრეფს
1113,jagen::V,വേട്ടയാടുക,ნადირობს
1114,fischen::V,മീൻ പിടിക്കുക,თევზაობს
1115,fassen::V,പിടിക്കുക,დააჭერს
1116,hüten::V,ചേർക്കുക,მწყემსავს
1117,treiben::V,വാഹനം_ഓടിക്കുക,მიერეკება
1118,anbinden::V,കെട്ടിയിടുക,მიაბამს
1119,füttern::V,തീറ്റുക,აჭმევს
1120,melken::V,പാലുകറക്കുക,წველის
1121,hacken::V,വെട്ടിമുറിക്കുക,კეპავს
1122,gießen::V,നനയ്ക്കുക,რწყავს
1123,reifen::V,പാകമാകുക,მწიფდება
1124,zubereiten::V,പാചകം_ചെയ്യുക,მოამზადებს
1125,kochen::V,വേവിക്കുക,მოხარშავს
1126,backen::V,ബേക്ക് ചെയ്യുക,გამოაცხობს
1127,braten::V,പോരിക്കുക,შეწვავს
1128,umrühren::V,ഇളക്കുക,შეურევს
1129,umrühren::V,ഇളക്കുക,გათქვეფს
1130,stricken::V,മെടയുക,ქსოვს
1131,nähen::V,തുന്നുക,გაკერავს
1132,färben::V,ചായം പൂശുക,შეღებავს
1133,reinigen::V,വൃത്തിയാക്കുക,გაწმენდს
1134,reinigen::V,വൃത്തിയാക്കുക,გასუფთავებს
1135,waschen::V,കഴുകുക,გარეცხავს
1136,abwischen::V,തുടയ്ക്കുക,წაშლის
1137,spülen::V,കഴുകുക,გაავლებს
1138,fegen::V,അടിച്ചുവാരുക,დაბლანდავს
1139,kehren::V,അടിച്ചുവാരുക,დაგვის
1140,baden::V,നീന്തിത്തുടിക്കുക,ბანაობს
1141,sich waschen::V,കഴുകുക,იბანება
1142,ausziehen::V,ഇഴുക്കുക,გაიხდის
1143,anziehen::V,ഉടുക്കുക,ჩაიცვამს
1144,sich anziehen::V,ധരിച്ച നേടുകയുക,ჩაიცვამს
1145,kämmen::V,മുടിചീകുക,დავარცხნის
1146,schmücken::V,അലങ്കരിക്കുക,მორთავს
1147,sagen::V,പറയുക,იტყვის
1148,sprechen::V,സംസാരിക്കുക,ლაპარაკობს
1149,reden::V,സംസാരിക്കുക,საუბრობს
1150,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,ბაასობს
1151,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,მუსაიფობს
1152,fragen::V,ചോദിക്കുക,ჰკითხავს
1153,bitten::V,അപേക്ഷിക്കുക,სთხოვს
1154,erzählen::V,പറയുക,მოუთხრობს
1155,mitteilen::V,അറിയിക്കുക,აუწყებს
1156,mitteilen::V,അറിയിക്കുക,აცნობებს
1157,nennen::V,പേരിടുക,უწოდებს
1158,rufen::V,വിളിക്കുക,დაუძახებს
1159,prahlen::V,പൊങ്ങച്ചം പറയുക,ტრაბახობს
1160,übersetzen::V,പരിഭാഷപ്പെടുത്തുക,გადათარგმნის
1161,denken::V,ചിന്തിക്കുക,ფიქრობს
1162,denken::V,ചിന്തിക്കുക,აზროვნებს
1163,glauben::V,വിശ്വസിക്കുക,სჯერა
1164,bemerken::V,ശ്രദ്ധിക്കുക,შენიშვნავს
1165,erkennen::V,തിരിചറിയുക,გამოიცნობს
1166,begreifen::V,കൈപ്പിടിയിലാക്കുക,გაიგებს
1167,verstehen::V,മനസ്സിലാക്കുക,გაიგონებს
1168,lernen::V,പഠിക്കുക,ისწავლის
1169,wissen::V,അറിയുക,ეცოდინება
1170,sich erinnern an::V,ഓർമിക്കുക,მოიგონებს
1171,sich erinnern an::V,ഓർമിക്കുക,გაიხსენებს
1172,vergessen::V,മറക്കുക,ივიწყებს
1173,messen::V,അളക്കുക,ზომავს
1174,zählen::V,എണ്ണിത്തിട്ടപ്പെടുത്തുക,ითვლის
1175,rechnen::V,ഗണിക്കുക,გაიანგარიშებს
1176,lesen::V,വായിക്കുക,კითხულობს
1177,malen::V,ചിത്രം വരയ്ക്കുക,ხატავს
1178,zeichnen::V,വരയ്ക്കുക,ხაზავს
1179,schreiben::V,എഴുതുക,დაწერს
1180,besitzen::V,സ്വന്തമാക്കുക,ექნება
1181,kaufen::V,വാങ്ങുക,ყიდულობს
1182,verkaufen::V,വിൽക്കുക,გაყიდის
1183,bezahlen::V,പരിഹാരം ചെയ്യുക,გადაიხდის
1184,zahlen::V,പണം അടയ്ക്കുക,გადაიხდის
1185,beherrschen::V,ഭരിക്കുക,ფლობს
1186,ertragen::V,താങ്ങുക,მოითმენს
