,Concept_ID,tt,is
811,unter::PRP,астында,undir
812,durch::PRP,аша,gegnum
813,neben::PRP,тирәсендә,hjá
814,neben::PRP,тирәсендә,við hliðina á
815,zwischen::PRP,арасында,milli
816,zwischen::PRP,арасында,á milli
817,wegen::PRP,сәбәпле,vegna
818,dies::PRN,бу,þetta
819,das::PRN,ул,það
820,alles::PRN,һәммә,allt
821,ich::PRN,мин,ég
822,du::PRN,син,þú
823,er::PRN,ул,hann
824,wir::PRN,без,við
825,ihr::PRN,сез,þið
826,sie::PRN,ул,þær
827,sie::PRN,ул,þeir
828,was::FPRN,ни,hvað
829,was::FPRN,нәрсә,hvað
830,wer::FPRN,кем,hver
831,wo::FADV,кайда,hvar
832,wohin::FADV,кая,hvert
833,wie::FADV,ничек,hvernig
834,warum::FADV,нигә,hvers vegna
835,wieviel::FNUM,ничә,hve mikill
836,eins::NUM,бер,einn
837,zwei::NUM,ике,tveir
838,drei::NUM,өч,þrír
839,vier::NUM,дүрт,fjórir
840,fünf::NUM,биш,fimm
841,sechs::NUM,алты,sex
842,sieben::NUM,җиде,sjö
843,acht::NUM,сигез,átta
844,neun::NUM,тугыз,níu
845,zehn::NUM,ун,tíu
846,elf::NUM,унбер,ellefu
847,zwölf::NUM,унике,tólf
848,zwanzig::NUM,егерме,tuttugu
849,dreißig::NUM,утыз,þrjátíu
850,vierzig::NUM,кырык,fjörutíu
851,fünfzig::NUM,илле,fimmtíu
852,sechzig::NUM,алтмыш,sextíu
853,siebzig::NUM,җитмеш,sjötíu
854,achtzig::NUM,сиксән,áttatíu
855,neunzig::NUM,туксан,níutíu
856,hundert::NUM,йөз,hundrað
857,tausend::NUM,мең,þúsund
858,und::CNJ,вә,og
859,oder::CNJ,яки,eða
860,oder::CNJ,яисә,eða
861,stehen::V,тору,standa
862,sitzen::V,утыру,sitja
863,liegen::V,яту,liggja
864,hängen::V,эленү,hanga
865,werden::V,булу,verða
866,passieren::V,булу,gerast
867,beginnen::V,башлану,byrja
868,enden::V,бетү,enda
869,enden::V,бетү,lykta
870,wechseln::V,үзгәртү,skipta
871,aufgehen[Sonne]::V,чыгу,koma upp
872,untergehen[Sonne]::V,бату,ganga til viðar
873,scheinen[Sonne]::V,яктырту,skína
874,donnern::V,күкрәү,þruma
875,wehen::V,исү,blása
876,strömen::V,агу,streyma
877,fließen::V,агу,fljóta
878,sich drehen::V,бөтерелү,snúast
879,schwanken::V,икеләнү,riða
880,schwanken::V,икеләнү,rugga
881,schwingen::V,тирбәлү,sveiflast
882,fallen::V,егылу,falla
883,brennen::V,яну,brenna
884,rauchen::V,төтәү,reykja
885,rauchen::V,төтенләү,reykja
886,regnen::V,яву,rigna
887,gefrieren::V,кату,frjósa
888,tauen::V,эрү,þiðna
889,tauen::V,эретү,þiðna
890,schmelzen::V,эрү,bráðna
891,schmelzen::V,эретү,bráðna
892,trocknen::V,кибү,þorna
893,sieden::V,ургылу,sjóða
894,faulen::V,черү,rotna
895,verfaulen::V,черү,rotna
896,reißen::V,өзелү,rifna
897,versinken::V,бату,sökkva
898,vergehen::V,авышу,líða
899,erscheinen::V,пәйда булу,birtast
900,verschwinden::V,югалу,hverfa
901,verschwinden::V,юк булу,hverfa
902,sinken::V,кимү,síga
903,sinken::V,кайту,síga
904,abnehmen::V,азаю,lækka
905,abnehmen::V,азаю,minnka
906,zunehmen::V,арту,aukast
907,zunehmen::V,күбәю,aukast
908,zunehmen::V,ишәю,aukast
909,steigen::V,үсү,stíga
910,wachsen::V,үсү,vaxa
911,glänzen::V,ялкылдау,glóa
912,glänzen::V,ялкылдау,glampa
913,funkeln::V,ялтырау,leiftra
914,lärmen::V,шаулау,hafa hátt
915,läuten::V,шалтырату,hringja
916,klingeln::V,шалтырату,hringja
917,klirren::V,чылтырау,glamra
918,klirren::V,чылтырау,skrölta
919,brausen::V,давыллау,ólga
920,brausen::V,дулау,ólga
921,rauschen::V,кыштырдау,suða
922,klingen::V,ишетелү,hljóma
923,bellen::V,өрү,gelta
924,heulen::V,улау,væla
925,heulen::V,улау,ýlfra
926,blasen::V,өрү,blása
927,pfeifen::V,сызгырту,blístra
928,schreien::V,кычкыру,æpa
929,stöhnen::V,ыңгырашу,stynja
930,zittern::V,калтырау,titra
931,zittern::V,калтырау,skjálfa
932,zittern::V,калтырану,titra
933,zittern::V,калтырану,skjálfa
934,leben::V,яшәү,lifa
935,leben::V,гомер итү,lifa
936,geboren werden::V,туу,fæðast
937,atmen::V,сулау,anda
938,atmen::V,сулау,draga andann
939,trinken::V,эчү,drekka
940,essen::V,ашау,borða
941,schlucken::V,йоту,kingja
942,müde werden::V,ялыгу,þreytast
943,müde werden::V,йөгенү,þreytast
944,einschlafen::V,йокыга китү,sofna
945,schlafen::V,йоклау,sofa
946,aufwachen::V,уяну,vakna
947,aufstehen::V,тору,fara á fætur
948,sich erholen::V,ял алу,hvíla sig
949,sich erholen::V,истирахәт итү,hvíla sig
950,krank werden::V,чирләү,veikjast
951,krank werden::V,чирләү,verða veikur
952,krank sein::V,чирләү,vera veikur
953,schmerzen::V,авырту,kenna til
954,husten::V,ютәлләү,hósta
955,genesen::V,савыгу,batna
956,genesen::V,савыгу,frískast
957,genesen::V,сәламәтләнү,batna
958,genesen::V,сәламәтләнү,frískast
959,sterben::V,үлү,deyja
960,sterben::V,дөнья кую,deyja
961,sterben::V,вафат булу,deyja
962,umkommen::V,үлү,farast
963,sich bewegen::V,йөрү,bifast
964,sich rühren::V,кыймылдау,hreyfast
965,sich erheben::V,басу,standa upp
966,sich setzen::V,утыру,setjast
967,hinfallen::V,егылу,detta
968,laufen::V,җәяүләү,labba
969,schreiten::V,атлау,ganga
970,spazierengehen::V,йөрү,ganga sér til skemmtunar
971,spazierengehen::V,йөргенү,ganga sér til skemmtunar
972,eilen::V,ашыгу,fara hratt
973,sich beeilen::V,ашыгу,flýta sér
974,sich beeilen::V,кызулау,flýta sér
975,sausen::V,җилдерү,þjóta
976,rennen::V,йөгерү,hlaupa
977,springen::V,сикерү,stökkva
978,klettern::V,үрмәләү,klifra
979,schaukeln::V,атыну,róla
980,schaukeln::V,атыну,rugga
981,kriechen::V,шуышу,skríða
982,kriechen::V,үрмәләү,skríða
983,schwimmen::V,йөзү,synda
984,tauchen::V,чуму,kafa
985,rudern::V,ишү,róa
986,fahren::V,бару,aka
987,fahren::V,бару,fara
988,fliegen::V,очу,fljúga
989,gehen::V,йөрү,fara
990,gehen::V,йөрү,ganga
991,weggehen::V,китү,fara burt
992,weggehen::V,китү,ganga burt
993,abfahren::V,кузгалу,aka burt
994,anhalten::V,тукталу,stöðva
995,hineingehen::V,инү,ganga inn
996,eintreten::V,инү,koma inn
997,eintreten::V,инү,ganga inn
998,kommen::V,килү,koma
999,ankommen::V,бару,koma til
1000,zurückkommen::V,кире кайту,koma til baka
1001,bleiben::V,калу,haldast
1002,bleiben::V,калу,vera kyrr
1003,warten::V,көтү,bíða
1004,erwarten::V,көтү,búast við
1005,erwarten::V,көтү,eiga von á
1006,suchen::V,эзләү,leita
1007,finden::V,табу,finna
1008,versuchen::V,маташу,reyna
1009,vorbereiten::V,хәзерләү,undirbúa
1010,lieben::V,сөю,elska
1011,lieben::V,ярату,elska
1012,mögen::V,өнәү,þykja gott
1013,mögen::V,өнәү,falla í geð
1014,lachen::V,көлү,hlæja
1015,rühren::V,дулкынландыру,snerta
1016,weinen::V,елау,gráta
1017,schimpfen::V,сүгү,skammast
1018,schimpfen::V,сүгенү,skammast
1019,sich ärgern::V,ачулану,sárna
1020,sich ärgern::V,ачулану,gremjast
1021,sich fürchten::V,курку,óttast
1022,fürchten::V,калтырау,óttast
1023,fürchten::V,калтырану,óttast
1024,fliehen::V,арка бирү,flýja
1025,flüchten::V,качу,strjúka
1026,sehen::V,күрү,sjá
1027,anschauen::V,карау,horfa á
1028,ansehen::V,карау,líta á
1029,ansehen::V,күзәтү,líta á
1030,hören::V,ишетү,heyra
1031,zuhören::V,тыңлау,hlusta
1032,probieren::V,тату,smakka
1033,riechen::V,иснәү,þefa
1034,fühlen::V,тою,finna til
1035,fühlen::V,сизү,finna til
1036,scheinen::V,күренү,virðast
1037,zu sehen sein::V,күренү,vera að sjá
1038,vernehmen::V,ишетү,heyra
1039,vernehmen::V,ишетү,greina
1040,frieren::V,өшү,frjósa
1041,frieren::V,күшегү,frjósa
1042,tun::V,итү,gera
1043,können::V,алу,geta
1044,wollen::V,теләү,ætla
1045,wollen::V,теләү,vilja
1046,anfangen::V,керешү,hefja
1047,beenden::V,бетерү,enda
1048,beenden::V,бетерү,ljúka
1049,beenden::V,тәмамлау,enda
1050,beenden::V,тәмамлау,ljúka
1051,aufhören::V,бетү,lykta
1052,gelingen::V,уңу,heppnast
1053,geraten::V,сабышу,lukkast
1054,öffnen::V,ачу,opna
1055,schließen::V,ябу,loka
1056,stellen::V,кую,láta
1057,stellen::V,кую,setja
1058,setzen::V,утырту,láta
1059,setzen::V,утырту,setja
1060,legen::V,яткыру,láta
1061,legen::V,яткыру,leggja
1062,berühren::V,тию,koma við
1063,verbinden::V,ялгау,sameina
1064,bedecken::V,өрту,hylja
1065,bedecken::V,каплау,hylja
1066,bedecken::V,томалау,hylja
1067,aufhängen::V,асу,hengja
1068,aufhängen::V,асу,hengja upp
1069,anzünden::V,кабызу,kveikja í
1070,aufheben::V,күтәрү,taka upp
1071,aufheben::V,күтәрү,lyfta upp
1072,zurücklassen::V,калдыру,skilja eftir
1073,verlieren::V,югалту,týna
1074,verlieren::V,югалту,glata
1075,fallen lassen::V,төшерү,missa
1076,machen::V,ясау,búa til
1077,machen::V,эшләү,búa til
1078,herstellen::V,ясау,framleiða
1079,bauen::V,кору,smíða
1080,bauen::V,кору,byggja
1081,reparieren::V,төзәтү,gera við
1082,verbessern::V,яхшырту,bæta
1083,ändern::V,үзгәртү,breyta
1084,graben::V,казу,grafa
1085,beugen::V,ию,beygja
1086,biegen::V,бөгү,sveigja
1087,drehen::V,бору,snúa
1088,drehen::V,бөтерү,snúa
1089,wenden::V,бору,snúa
1090,wenden::V,бору,venda
1091,umdrehen::V,түнтәрү,venda
1092,umdrehen::V,түнтәрү,snúa við
1093,heben::V,күтәрү,hefja
1094,hochheben::V,күтәрү,lyfta upp
1095,ergreifen::V,эләктерү,grípa
1096,halten::V,тоту,rúma
1097,halten::V,тоту,halda
1098,drücken::V,кысу,þjá
1099,drücken::V,кысу,þrýsta
1100,schieben::V,кузгату,ýta
1101,kratzen::V,тырнау,klóra
1102,lecken::V,ялау,sleikja
1103,beißen::V,тешләү,bíta
1104,abreißen::V,өзү,rífa af
1105,abreißen::V,өзү,rífa frá
1106,abschneiden::V,кыю,skera af
1107,abschneiden::V,кыю,klippa af
1108,abschneiden::V,кисү,skera af
1109,abschneiden::V,кисү,klippa af
1110,binden::V,бәйләү,binda
1111,stecken::V,төртү,stinga
1112,stecken::V,тыгу,stinga
1113,brechen::V,сындыру,brjóta
1114,klopfen::V,шаку,berja
1115,klopfen::V,шаку,klappa
1116,klopfen::V,шакылдау,berja
1117,klopfen::V,шакылдау,klappa
1118,hauen::V,кыйнау,berja
1119,hauen::V,кыйнау,höggva
1120,kleben::V,ябыштыру,líma
1121,reiben::V,ышку,núa
1122,streichen::V,ягу,smyrja
1123,schleifen::V,кайрау,slípa
1124,schneiden::V,кисү,skera
1125,schneiden::V,кисү,klippa
1126,rütteln::V,селкетү,skaka
1127,schütteln::V,селкетү,hrista
1128,schwenken::V,болгау,sveifla
1129,schütten::V,кою,hella
1130,füllen::V,тутыру,fylla
1131,einwickeln::V,төрү,vefja inn í
1132,tragen::V,ташу,bera
1133,schleppen::V,сөйрәү,draga
1134,schleppen::V,өстерәү,draga
1135,ziehen::V,тарту,toga
1136,ziehen::V,тарту,draga
1137,aufbewahren::V,саклау,geyma
1138,werfen::V,ыргыту,kasta
1139,fangen::V,тоту,grípa
1140,packen::V,эләктерү,þrífa í
1141,verstecken::V,яшерү,fela
1142,teilen::V,бүлү,deila
1143,schicken::V,җибәрү,senda
1144,bringen::V,китерү,færa
1145,bringen::V,китерү,flytja
1146,hinzufügen::V,өстәү,bæta við
1147,bekommen::V,алу,hljóta
1148,bekommen::V,алу,ná
1149,erhalten::V,алу,fá
1150,nehmen::V,алу,taka
1151,wählen::V,сайлау,velja
1152,auswählen::V,сайлау,velja úr
1153,bewahren::V,саклау,gæta
1154,bewahren::V,саклау,vernda
1155,behindern::V,комачаулау,varna
1156,verderben::V,бозу,spilla
1157,beschädigen::V,бозу,skemma
1158,zerbrechen::V,вату,brjóta
1159,zerreißen::V,өзү,rífa
1160,zerreißen::V,өзү,rífa sundur
1161,zerreißen::V,ерту,rífa
1162,zerreißen::V,ерту,rífa sundur
1163,zerstören::V,җимерү,rífa niður
1164,verbrennen::V,яндыру,brenna
1165,verbrennen::V,көйдерү,brenna
1166,geben::V,бирү,gefa
1167,reichen::V,тапшыру,rétta
1168,schenken::V,бүләкләү,gefa
1169,versprechen::V,вәгъдә бирү,lofa
1170,versprechen::V,вәгъдә бирү,heita
1171,wünschen::V,котлау,óska
1172,loben::V,мактау,lofa
1173,loben::V,мактау,hrósa
1174,küssen::V,үбү,kyssa
1175,wiegen::V,тирбәтү,rugga
1176,zudecken::V,ябу,þekja
1177,zudecken::V,ябу,breiða yfir
1178,zudecken::V,бөркәү,þekja
1179,zudecken::V,бөркәү,breiða yfir
1180,wecken::V,уяту,vekja
1181,zeigen::V,күрсәтү,sýna
1182,führen::V,йөртү,leiða
1183,lehren::V,өйрәтү,kenna
1184,unterrichten::V,укыту,fræða
1185,aufziehen::V,асрау,ala upp
1186,leiten::V,җитәкләү,stjórna
1187,antreiben::V,куалау,hvetja
1188,antreiben::V,әйдәләү,hvetja
1189,antreiben::V,ашыктыру,hvetja
1190,lassen::V,мәҗбүр итү,láta
1191,einladen::V,чакыру,bjóða heim
1192,vereinigen::V,берләштерү,sameina
1193,besuchen::V,керешү,heimsækja
1194,treffen::V,очрату,hitta
1195,sich versammeln::V,җыелышу,safnast saman
1196,spielen::V,уйнау,leika sér
1197,singen::V,җырлау,syngja
1198,tanzen::V,бию,dansa
1199,sich trennen::V,аерылу,skiljast
1200,sich trennen::V,ташлашу,skiljast
1201,verlassen::V,ташлау,yfirgefa
1202,verlassen::V,калдыру,yfirgefa
1203,retten::V,коткару,bjarga
1204,bewachen::V,каравыллау,gæta
1205,bewachen::V,каравыллау,hafa vörð á
1206,schützen::V,ышыклау,vernda
1207,verteidigen::V,яклау,verja
1208,verteidigen::V,саклау,verja
1209,sich schlagen::V,сугышу,slást
1210,sich schlagen::V,сугышу,berjast
1211,schießen::V,ату,skjóta
1212,siegen::V,җиңү,sigra
1213,ärgern::V,ачуландыру,ergja
1214,ärgern::V,ачуландыру,skaprauna
1215,schlagen::V,ору,slá
1216,schlagen::V,ору,lemja
1217,schlagen::V,бәрү,slá
1218,schlagen::V,бәрү,lemja
1219,schlagen::V,тукмау,slá
1220,schlagen::V,тукмау,lemja
1221,treten::V,тибү,sparka
1222,stechen::V,кадау,stinga
1223,stoßen::V,этү,hrinda
1224,stehlen::V,урлау,stela
1225,stören::V,комачаулау,trufla
1226,belästigen::V,борчу,ónáða
1227,belästigen::V,билмазалау,ónáða
1228,verbergen::V,яшерү,leyna
1229,täuschen::V,алдату,gabba
1230,täuschen::V,алдату,blekkja
1231,betrügen::V,хәрәмләшү,svíkja
1232,betrügen::V,хәрәмләшү,blekkja
1233,töten::V,үтерү,drepa
1234,wohnen::V,яшәү,búa
1235,arbeiten::V,эшләү,vinna
1236,sammeln::V,туплау,safna
1237,pflücken::V,өзү,tína
1238,pflücken::V,өзү,reyta
1239,jagen::V,аулау,veiða
1240,fischen::V,балык тоту,fiska
1241,fassen::V,тоту,veiða
1242,hüten::V,көтү,gæta
1243,hüten::V,көтү,vakta
1244,treiben::V,куалау,reka
1245,anbinden::V,бәйләү,binda við
1246,anbinden::V,бәйләү,binda fast
1247,füttern::V,туйдыру,fóðra
1248,melken::V,саву,mjólka
1249,hacken::V,чабу,höggva
1250,gießen::V,сугару,hella
1251,reifen::V,җитешү,þroskast
1252,zubereiten::V,пешеренү,elda
1253,zubereiten::V,пешеренү,tilbúa
1254,kochen::V,пешерү,sjóða
1255,kochen::V,кайнату,sjóða
1256,backen::V,пешерү,baka
1257,braten::V,куыру,steikja
1258,braten::V,кыздыру,steikja
1259,umrühren::V,бутау,hræra í
1260,umrühren::V,болгату,hræra í
1261,stricken::V,бәйләү,prjóna
1262,nähen::V,тегү,sauma
1263,färben::V,ману,lita
1264,reinigen::V,чистарту,hreinsa
1265,waschen::V,юу,þvo
1266,abwischen::V,сөртү,þerra
1267,spülen::V,чайкау,skola
1268,spülen::V,чайкау,þvo upp
1269,fegen::V,себерү,sópa
1270,fegen::V,себерү,hreinsa
1271,kehren::V,себерү,sópa
1272,baden::V,коену,baða sig
1273,sich waschen::V,юыну,þvo sér
1274,ausziehen::V,чишенү,fara úr
1275,anziehen::V,кию,fara í
1276,sich anziehen::V,киенү,klæðast
1277,kämmen::V,тарау,greiða
1278,schmücken::V,бизәү,prýða
1279,schmücken::V,бизәү,skreyta
1280,schmücken::V,бизәкләү,prýða
1281,schmücken::V,бизәкләү,skreyta
1282,sagen::V,дию,segja
1283,sagen::V,әйтү,segja
1284,sprechen::V,сөйләү,tala
1285,sprechen::V,сөйләшү,tala
1286,reden::V,сөйләү,ræða
1287,sich unterhalten::V,сөйләшү,spjalla
1288,sich unterhalten::V,сөйләшү,ræðast við
1289,fragen::V,сорау,spyrja
1290,fragen::V,сорашу,spyrja
1291,bitten::V,үтенү,biðja
1292,erzählen::V,сөйләү,segja frá
1293,mitteilen::V,белдерү,tilkynna
1294,nennen::V,дию,nefna
1295,rufen::V,дәшү,kalla
1296,prahlen::V,мактану,gorta
1297,prahlen::V,шапырыну,gorta
1298,übersetzen::V,күчерү,þýða
1299,denken::V,уйлау,hugsa
1300,glauben::V,инану,trúa
1301,bemerken::V,искәрү,taka eftir
1302,erkennen::V,тану,þekkja
1303,begreifen::V,аңлау,skilja
1304,begreifen::V,төшенү,skilja
1305,verstehen::V,аңлау,skilja
1306,verstehen::V,төшенү,skilja
1307,lernen::V,уку,læra
1308,lernen::V,өйрәнү,læra
1309,wissen::V,белү,vita
1310,sich erinnern an::V,хәтерләү,minnast
1311,vergessen::V,оныту,gleyma
1312,messen::V,үлчәү,mæla
1313,zählen::V,санау,telja
1314,rechnen::V,исәпләү,reikna
1315,lesen::V,уку,lesa
1316,malen::V,рәсем ясау,mála
1317,malen::V,сурәт ясау,mála
1318,malen::V,сурәтләү,mála
1319,zeichnen::V,язу-сызу,teikna
1320,zeichnen::V,сурәт ясау,teikna
1321,schreiben::V,язу,skrifa
1322,besitzen::V,биләү,hafa
1323,kaufen::V,алу,kaupa
1324,verkaufen::V,сату,selja
1325,bezahlen::V,түләү,borga
1326,zahlen::V,түләү,borga
1327,beherrschen::V,ия булу,hafa á valdi sínu
1328,ertragen::V,чыдау,þola
